Date,NEW ZEALAND GROWTH Standard (Large+Mid Cap)
2005-11-08,325.92
2005-11-09,325.389
2005-11-10,323.599
2005-11-11,322.476
2005-11-14,322.855
2005-11-15,325.162
2005-11-16,328.569
2005-11-17,327.658
2005-11-18,325.549
2005-11-21,328.114
2005-11-22,326.96
2005-11-23,327.156
2005-11-24,328.546
2005-11-25,329.554
2005-11-28,329.116
2005-11-29,329.05
2005-11-30,332.625
2005-12-01,331.391
2005-12-02,334.543
2005-12-05,334.006
2005-12-06,326.771
2005-12-07,322.884
2005-12-08,320.62
2005-12-09,315.748
2005-12-12,317.594
2005-12-13,317.771
2005-12-14,320.277
2005-12-15,317.327
2005-12-16,321.42
2005-12-19,325.305
2005-12-20,323.941
2005-12-21,319.885
2005-12-22,316.603
2005-12-23,315.769
2005-12-26,315.769
2005-12-27,316.967
2005-12-28,323.858
2005-12-29,324.679
2005-12-30,326.672
2006-01-02,326.672
2006-01-03,326.816
2006-01-04,329.627
2006-01-05,326.087
2006-01-06,327.658
2006-01-09,329.269
2006-01-10,335.564
2006-01-11,337.877
2006-01-12,336.595
2006-01-13,336.208
2006-01-16,335.751
2006-01-17,329.198
2006-01-18,323.79
2006-01-19,322.373
2006-01-20,322.21
2006-01-23,322.061
2006-01-24,321.099
2006-01-25,322.065
2006-01-26,323.744
2006-01-27,324.435
2006-01-30,323.625
2006-01-31,327.477
2006-02-01,330.152
2006-02-02,333.959
2006-02-03,330.493
2006-02-06,328.519
2006-02-07,325.985
2006-02-08,323.108
2006-02-09,323.534
2006-02-10,323.508
2006-02-13,326.098
2006-02-14,322.831
2006-02-15,321.876
2006-02-16,316.06
2006-02-17,317.895
2006-02-20,323.181
2006-02-21,321.553
2006-02-22,326.792
2006-02-23,326.489
2006-02-24,324.468
2006-02-27,321.605
2006-02-28,325.916
2006-03-01,327.094
2006-03-02,329.861
2006-03-03,327.97
2006-03-06,325.328
2006-03-07,322.247
2006-03-08,322.521
2006-03-09,322.758
2006-03-10,320.812
2006-03-13,324.472
2006-03-14,331.33
2006-03-15,332.552
2006-03-16,328.388
2006-03-17,327.174
2006-03-20,321.888
2006-03-21,320.03
2006-03-22,326.183
2006-03-23,326.983
2006-03-24,321.295
2006-03-27,326.538
2006-03-28,331.153
2006-03-29,330.107
2006-03-30,335.978
2006-03-31,335.687
2006-04-03,338.271
2006-04-04,338.125
2006-04-05,341.42
2006-04-06,343.126
2006-04-07,340.648
2006-04-10,337.015
2006-04-11,339.317
2006-04-12,341.804
2006-04-13,341.182
2006-04-14,341.182
2006-04-17,344.216
2006-04-18,345.984
2006-04-19,346.896
2006-04-20,340.782
2006-04-21,348.228
2006-04-24,346.957
2006-04-25,343.44
2006-04-26,350.703
2006-04-27,353.491
2006-04-28,353.928
2006-05-01,352.311
2006-05-02,352.454
2006-05-03,354.389
2006-05-04,358.375
2006-05-05,359.261
2006-05-08,356.01
2006-05-09,358.128
2006-05-10,361.81
2006-05-11,362.216
2006-05-12,357.551
2006-05-15,348.273
2006-05-16,351.922
2006-05-17,352.82
2006-05-18,350.996
2006-05-19,349.489
2006-05-22,347.127
2006-05-23,346.848
2006-05-24,349.578
2006-05-25,349.975
2006-05-26,350.323
2006-05-29,352.14
2006-05-30,356.446
2006-05-31,354.901
2006-06-01,350.596
2006-06-02,353.613
2006-06-05,353.697
2006-06-06,349.468
2006-06-07,353.53
2006-06-08,355.387
2006-06-09,357.822
2006-06-12,354.719
2006-06-13,349.092
2006-06-14,346.068
2006-06-15,339.612
2006-06-16,342.644
2006-06-19,342.626
2006-06-20,341.752
2006-06-21,343.213
2006-06-22,342.348
2006-06-23,338.936
2006-06-26,338.521
2006-06-27,343.428
2006-06-28,331.995
2006-06-29,333.392
2006-06-30,340.19
2006-07-03,339.408
2006-07-04,341.065
2006-07-05,338.192
2006-07-06,338.896
2006-07-07,346.045
2006-07-10,346.294
2006-07-11,347.85
2006-07-12,347.379
2006-07-13,349.915
2006-07-14,345.934
2006-07-17,343.113
2006-07-18,343.335
2006-07-19,338.013
2006-07-20,339.443
2006-07-21,340.491
2006-07-24,337.585
2006-07-25,340.773
2006-07-26,340.526
2006-07-27,339.099
2006-07-28,338.246
2006-07-31,339.871
2006-08-01,339.922
2006-08-02,338.192
2006-08-03,339.446
2006-08-04,344.784
2006-08-07,340.606
2006-08-08,344.412
2006-08-09,340.22
2006-08-10,339.793
2006-08-11,339.601
2006-08-14,334.747
2006-08-15,336.203
2006-08-16,340.268
2006-08-17,340.54
2006-08-18,335.566
2006-08-21,330.189
2006-08-22,326.44
2006-08-23,330.261
2006-08-24,330.571
2006-08-25,329.394
2006-08-28,328.459
2006-08-29,332.145
2006-08-30,336.437
2006-08-31,338.913
2006-09-01,339.156
2006-09-04,338.247
2006-09-05,335.588
2006-09-06,337.489
2006-09-07,336.094
2006-09-08,330.591
2006-09-11,332.247
2006-09-12,332.639
2006-09-13,334.067
2006-09-14,340.58
2006-09-15,344.344
2006-09-18,344.335
2006-09-19,345.05
2006-09-20,340.548
2006-09-21,345.473
2006-09-22,342.97
2006-09-25,345.955
2006-09-26,345.578
2006-09-27,345.241
2006-09-28,348.27
2006-09-29,349.327
2006-10-02,352.285
2006-10-03,355.156
2006-10-04,357.057
2006-10-05,358.603
2006-10-06,356.934
2006-10-09,355.826
2006-10-10,358.22
2006-10-11,358.814
2006-10-12,357.262
2006-10-13,357.976
2006-10-16,360.977
2006-10-17,365.321
2006-10-18,366.302
2006-10-19,365.912
2006-10-20,362.962
2006-10-23,360.976
2006-10-24,361.67
2006-10-25,361.139
2006-10-26,358.748
2006-10-27,362.66
2006-10-30,367.46
2006-10-31,370.566
2006-11-01,375.506
2006-11-02,371.745
2006-11-03,368.301
2006-11-06,368.349
2006-11-07,372.264
2006-11-08,372.838
2006-11-09,376.161
2006-11-10,382.842
2006-11-13,378.636
2006-11-14,379.204
2006-11-15,378.918
2006-11-16,379.148
2006-11-17,379.067
2006-11-20,379.759
2006-11-21,382.447
2006-11-22,382.771
2006-11-23,385.76
2006-11-24,385.04
2006-11-27,381.781
2006-11-28,386.812
2006-11-29,390.007
2006-11-30,394.45
2006-12-01,395.574
2006-12-04,395.607
2006-12-05,395.653
2006-12-06,396.037
2006-12-07,398.479
2006-12-08,402.196
2006-12-11,396.986
2006-12-12,403.746
2006-12-13,404.183
2006-12-14,407.042
2006-12-15,408.069
2006-12-18,406.273
2006-12-19,406.962
2006-12-20,410.691
2006-12-21,411.089
2006-12-22,415.599
2006-12-25,415.599
2006-12-26,415.45
2006-12-27,420.162
2006-12-28,419.62
2006-12-29,422.059
2007-01-01,422.059
2007-01-02,423.615
2007-01-03,421.352
2007-01-04,414.963
2007-01-05,409.624
2007-01-08,409.774
2007-01-09,414.787
2007-01-10,410.896
2007-01-11,411.806
2007-01-12,410.336
2007-01-15,413.135
2007-01-16,411.671
2007-01-17,411.659
2007-01-18,417.296
2007-01-19,415.631
2007-01-22,420.523
2007-01-23,423.566
2007-01-24,421.21
2007-01-25,422.293
2007-01-26,417.981
2007-01-29,418.192
2007-01-30,414.251
2007-01-31,421.201
2007-02-01,417.318
2007-02-02,416.381
2007-02-05,419.763
2007-02-06,417.304
2007-02-07,426.945
2007-02-08,423.883
2007-02-09,423.212
2007-02-12,421.7
2007-02-13,422.171
2007-02-14,424.715
2007-02-15,425.779
2007-02-16,424.434
2007-02-19,423.878
2007-02-20,419.012
2007-02-21,419.366
2007-02-22,418.413
2007-02-23,420.05
2007-02-26,422.655
2007-02-27,417.755
2007-02-28,407.735
2007-03-01,409.988
2007-03-02,409.323
2007-03-05,393.721
2007-03-06,396.787
2007-03-07,404.139
2007-03-08,402.607
2007-03-09,407.802
2007-03-12,409.472
2007-03-13,414.748
2007-03-14,406.07
2007-03-15,410.224
2007-03-16,410.893
2007-03-19,414.04
2007-03-20,414.055
2007-03-21,414.335
2007-03-22,418.997
2007-03-23,416.421
2007-03-26,422.259
2007-03-27,427.7
2007-03-28,419.873
2007-03-29,423.505
2007-03-30,423.37
2007-04-02,429.357
2007-04-03,430.997
2007-04-04,434.182
2007-04-05,436.931
2007-04-06,436.931
2007-04-09,434.757
2007-04-10,440.801
2007-04-11,437.315
2007-04-12,435.766
2007-04-13,444.631
2007-04-16,444.599
2007-04-17,449.353
2007-04-18,448.417
2007-04-19,449.423
2007-04-20,448.126
2007-04-23,450.181
2007-04-24,445.043
2007-04-25,447.081
2007-04-26,445.837
2007-04-27,449.942
2007-04-30,451.092
2007-05-01,447.791
2007-05-02,446.964
2007-05-03,447.41
2007-05-04,446.29
2007-05-07,448.754
2007-05-08,451.047
2007-05-09,452.985
2007-05-10,452.38
2007-05-11,448.518
2007-05-14,453.975
2007-05-15,449.432
2007-05-16,448.667
2007-05-17,455.227
2007-05-18,451.578
2007-05-21,454.744
2007-05-22,456.238
2007-05-23,459.296
2007-05-24,460.937
2007-05-25,457.273
2007-05-28,455.924
2007-05-29,456.582
2007-05-30,455.072
2007-05-31,460.789
2007-06-01,462.739
2007-06-04,465.106
2007-06-05,472.269
2007-06-06,468.915
2007-06-07,464.247
2007-06-08,458.613
2007-06-11,460.937
2007-06-12,465.397
2007-06-13,461.452
2007-06-14,461.209
2007-06-15,466.502
2007-06-18,481.461
2007-06-19,486.344
2007-06-20,489.004
2007-06-21,484.979
2007-06-22,485.512
2007-06-25,482.118
2007-06-26,481.537
2007-06-27,472.135
2007-06-28,476.695
2007-06-29,483.255
2007-07-02,488.616
2007-07-03,486.154
2007-07-04,491.218
2007-07-05,487.655
2007-07-06,483.484
2007-07-09,482.845
2007-07-10,480.87
2007-07-11,482.454
2007-07-12,486.096
2007-07-13,489.987
2007-07-16,491.837
2007-07-17,494.724
2007-07-18,492.196
2007-07-19,497.395
2007-07-20,506.352
2007-07-23,511.454
2007-07-24,518.671
2007-07-25,515.236
2007-07-26,509.336
2007-07-27,484.497
2007-07-30,480.867
2007-07-31,483.511
2007-08-01,473.039
2007-08-02,471.464
2007-08-03,476.687
2007-08-06,465.509
2007-08-07,477.25
2007-08-08,473.003
2007-08-09,474.956
2007-08-10,461.106
2007-08-13,451.063
2007-08-14,441.703
2007-08-15,426.213
2007-08-16,400.231
2007-08-17,396.435
2007-08-20,413.99
2007-08-21,416.537
2007-08-22,416.921
2007-08-23,435.258
2007-08-24,429.692
2007-08-27,436.622
2007-08-28,429.645
2007-08-29,423.247
2007-08-30,428.117
2007-08-31,423.18
2007-09-03,424.236
2007-09-04,424.031
2007-09-05,418.899
2007-09-06,416.846
2007-09-07,419.213
2007-09-10,417.838
2007-09-11,426.76
2007-09-12,431.384
2007-09-13,437.214
2007-09-14,437.501
2007-09-17,437.199
2007-09-18,431.955
2007-09-19,455.845
2007-09-20,466.867
2007-09-21,478.093
2007-09-24,479.147
2007-09-25,470.663
2007-09-26,479.448
2007-09-27,481.682
2007-09-28,482.008
2007-10-01,490.541
2007-10-02,489.966
2007-10-03,491.006
2007-10-04,480.745
2007-10-05,480.129
2007-10-08,480.877
2007-10-09,480.336
2007-10-10,480.994
2007-10-11,490.85
2007-10-12,497.865
2007-10-15,498.221
2007-10-16,478.289
2007-10-17,482.753
2007-10-18,479.384
2007-10-19,478.24
2007-10-22,473.039
2007-10-23,475.544
2007-10-24,477.261
2007-10-25,480.894
2007-10-26,479.408
2007-10-29,479.75
2007-10-30,477.742
2007-10-31,471.924
2007-11-01,469.827
2007-11-02,461.358
2007-11-05,463.564
2007-11-06,467.505
2007-11-07,487.237
2007-11-08,478.097
2007-11-09,466.001
2007-11-12,450.711
2007-11-13,457.212
2007-11-14,469.55
2007-11-15,461.16
2007-11-16,459.931
2007-11-19,461.772
2007-11-20,459.608
2007-11-21,458.121
2007-11-22,456.531
2007-11-23,456.416
2007-11-26,458.701
2007-11-27,467.075
2007-11-28,467.079
2007-11-29,464.755
2007-11-30,459.238
2007-12-03,454.958
2007-12-04,450.771
2007-12-05,449.163
2007-12-06,456.318
2007-12-07,465.923
2007-12-10,458.845
2007-12-11,455.884
2007-12-12,452.851
2007-12-13,451.115
2007-12-14,446.579
2007-12-17,435.258
2007-12-18,428.077
2007-12-19,431.583
2007-12-20,433.717
2007-12-21,441.88
2007-12-24,444.748
2007-12-25,444.748
2007-12-26,446.343
2007-12-27,449.198
2007-12-28,448.576
2007-12-31,450.665
2008-01-01,450.665
2008-01-02,452.1
2008-01-03,455.101
2008-01-04,449.141
2008-01-07,438.823
2008-01-08,438.817
2008-01-09,431.323
2008-01-10,436.823
2008-01-11,436.682
2008-01-14,430.683
2008-01-15,428.15
2008-01-16,413.019
2008-01-17,409.017
2008-01-18,395.912
2008-01-21,386.47
2008-01-22,391.838
2008-01-23,390.166
2008-01-24,403.825
2008-01-25,413.665
2008-01-28,411.192
2008-01-29,410.595
2008-01-30,412.082
2008-01-31,413.061
2008-02-01,420.498
2008-02-04,418.463
2008-02-05,407.926
2008-02-06,408.083
2008-02-07,402.819
2008-02-08,401.591
2008-02-11,392.221
2008-02-12,393.279
2008-02-13,380.106
2008-02-14,386.884
2008-02-15,381.403
2008-02-18,395.794
2008-02-19,398.973
2008-02-20,398.375
2008-02-21,396.147
2008-02-22,399.638
2008-02-25,404.236
2008-02-26,406.206
2008-02-27,407.379
2008-02-28,403.85
2008-02-29,402.868
2008-03-03,402.732
2008-03-04,410.977
2008-03-05,419.769
2008-03-06,414.481
2008-03-07,402.36
2008-03-10,396.06
2008-03-11,397.433
2008-03-12,404.927
2008-03-13,410.65
2008-03-14,403.956
2008-03-17,387.247
2008-03-18,388.192
2008-03-19,387.898
2008-03-20,377.89
2008-03-21,377.89
2008-03-24,382.087
2008-03-25,381.918
2008-03-26,384.024
2008-03-27,380.039
2008-03-28,379.036
2008-03-31,377.517
2008-04-01,384.698
2008-04-02,397.857
2008-04-03,394.977
2008-04-04,395.945
2008-04-07,404.392
2008-04-08,398.245
2008-04-09,395.074
2008-04-10,389.915
2008-04-11,389.71
2008-04-14,385.354
2008-04-15,386.02
2008-04-16,391.184
2008-04-17,394.275
2008-04-18,391.729
2008-04-21,397.596
2008-04-22,398.071
2008-04-23,401.998
2008-04-24,404.359
2008-04-25,402.128
2008-04-28,407.244
2008-04-29,395.225
2008-04-30,401.709
2008-05-01,399.06
2008-05-02,404.545
2008-05-05,406.152
2008-05-06,400.656
2008-05-07,389.997
2008-05-08,385.877
2008-05-09,379.593
2008-05-12,379.779
2008-05-13,380.924
2008-05-14,375.688
2008-05-15,368.872
2008-05-16,383.711
2008-05-19,386.18
2008-05-20,382.47
2008-05-21,375.461
2008-05-22,376.651
2008-05-23,378.217
2008-05-26,377.498
2008-05-27,373.285
2008-05-28,367.961
2008-05-29,369.965
2008-05-30,381.496
2008-06-02,382.081
2008-06-03,371.848
2008-06-04,369.924
2008-06-05,357.735
2008-06-06,356.348
2008-06-09,345.795
2008-06-10,338.425
2008-06-11,339.992
2008-06-12,332.891
2008-06-13,324.582
2008-06-16,323.406
2008-06-17,325.675
2008-06-18,327.021
2008-06-19,318.955
2008-06-20,314.49
2008-06-23,315.417
2008-06-24,318.603
2008-06-25,318.418
2008-06-26,319.901
2008-06-27,310.999
2008-06-30,308.214
2008-07-01,308.078
2008-07-02,307.055
2008-07-03,298.645
2008-07-04,307.115
2008-07-07,298.225
2008-07-08,304.978
2008-07-09,308.827
2008-07-10,300.653
2008-07-11,302.332
2008-07-14,297.843
2008-07-15,293.099
2008-07-16,295.349
2008-07-17,298.365
2008-07-18,299.301
2008-07-21,303.144
2008-07-22,306.2
2008-07-23,305.595
2008-07-24,316.261
2008-07-25,310.053
2008-07-28,309.681
2008-07-29,303.932
2008-07-30,308.326
2008-07-31,312.052
2008-08-01,309.255
2008-08-04,309.6
2008-08-05,306.102
2008-08-06,311.441
2008-08-07,314.351
2008-08-08,310.578
2008-08-11,310.722
2008-08-12,304.054
2008-08-13,303.102
2008-08-14,308.455
2008-08-15,311.997
2008-08-18,315.574
2008-08-19,312.175
2008-08-20,312.916
2008-08-21,318.213
2008-08-22,313.576
2008-08-25,311.546
2008-08-26,307.15
2008-08-27,310.181
2008-08-28,314.045
2008-08-29,318.717
2008-09-01,313.193
2008-09-02,307.503
2008-09-03,306.867
2008-09-04,309.825
2008-09-05,302.209
2008-09-08,313.911
2008-09-09,315.86
2008-09-10,311.06
2008-09-11,298.461
2008-09-12,312.347
2008-09-15,305.593
2008-09-16,296.229
2008-09-17,304.476
2008-09-18,300.797
2008-09-19,306.378
2008-09-22,316.46
2008-09-23,312.222
2008-09-24,314.297
2008-09-25,313.606
2008-09-26,308.666
2008-09-29,303.366
2008-09-30,289.751
2008-10-01,303.924
2008-10-02,298.545
2008-10-03,289.086
2008-10-06,260.085
2008-10-07,256.829
2008-10-08,239.648
2008-10-09,245.398
2008-10-10,223.578
2008-10-13,225.045
2008-10-14,251.618
2008-10-15,245.646
2008-10-16,229.482
2008-10-17,238.507
2008-10-20,249.943
2008-10-21,256.672
2008-10-22,240.977
2008-10-23,233.179
2008-10-24,213.683
2008-10-27,207.936
2008-10-28,203.779
2008-10-29,224.132
2008-10-30,223.621
2008-10-31,229.174
2008-11-03,233.617
2008-11-04,237.701
2008-11-05,244.063
2008-11-06,236.283
2008-11-07,227.678
2008-11-10,232.519
2008-11-11,218.14
2008-11-12,211.982
2008-11-13,207.183
2008-11-14,213.933
2008-11-17,210.241
2008-11-18,209.308
2008-11-19,207.678
2008-11-20,194.357
2008-11-21,186.369
2008-11-24,195.618
2008-11-25,200.863
2008-11-26,202.394
2008-11-27,207.901
2008-11-28,206.431
2008-12-01,197.939
2008-12-02,190.238
2008-12-03,195.543
2008-12-04,200.382
2008-12-05,193.973
2008-12-08,196.896
2008-12-09,201.577
2008-12-10,201.567
2008-12-11,205.472
2008-12-12,199.391
2008-12-15,202.584
2008-12-16,206.98
2008-12-17,219.033
2008-12-18,228.291
2008-12-19,214.315
2008-12-22,214.962
2008-12-23,210.656
2008-12-24,213.294
2008-12-25,213.294
2008-12-26,213.702
2008-12-29,216.199
2008-12-30,213.304
2008-12-31,222.04
2009-01-01,222.04
2009-01-02,222.287
2009-01-05,228.58
2009-01-06,230.388
2009-01-07,232.46
2009-01-08,229.768
2009-01-09,228.298
2009-01-12,222.966
2009-01-13,211.652
2009-01-14,209.209
2009-01-15,204.107
2009-01-16,212.381
2009-01-19,212.893
2009-01-20,197.716
2009-01-21,194.497
2009-01-22,198.604
2009-01-23,196.172
2009-01-26,198.711
2009-01-27,200.836
2009-01-28,202.952
2009-01-29,196.392
2009-01-30,193.792
2009-02-02,190.741
2009-02-03,194.988
2009-02-04,196.877
2009-02-05,197.029
2009-02-06,201.802
2009-02-09,206.186
2009-02-10,203.687
2009-02-11,197.745
2009-02-12,196.656
2009-02-13,200.257
2009-02-16,191.079
2009-02-17,188.11
2009-02-18,185.444
2009-02-19,185.299
2009-02-20,182.264
2009-02-23,180.329
2009-02-24,174.207
2009-02-25,175.338
2009-02-26,174.382
2009-02-27,173.841
2009-03-02,168.228
2009-03-03,164.257
2009-03-04,167.602
2009-03-05,168.732
2009-03-06,167.692
2009-03-09,165.053
2009-03-10,166.943
2009-03-11,171.436
2009-03-12,174.379
2009-03-13,181.601
2009-03-16,187.532
2009-03-17,186.156
2009-03-18,191.854
2009-03-19,206.245
2009-03-20,205.785
2009-03-23,206.306
2009-03-24,210.001
2009-03-25,206.835
2009-03-26,209.255
2009-03-27,213.715
2009-03-30,207.958
2009-03-31,205.457
2009-04-01,200.299
2009-04-02,207.137
2009-04-03,208.842
2009-04-06,214.588
2009-04-07,209.596
2009-04-08,204.5
2009-04-09,208.399
2009-04-10,208.399
2009-04-13,209.866
2009-04-14,210.238
2009-04-15,206.433
2009-04-16,212.158
2009-04-17,212.679
2009-04-20,206.147
2009-04-21,201.16
2009-04-22,201.04
2009-04-23,198.989
2009-04-24,203.238
2009-04-27,202.276
2009-04-28,199.191
2009-04-29,206.404
2009-04-30,206.059
2009-05-01,205.418
2009-05-04,211.589
2009-05-05,218.146
2009-05-06,217.618
2009-05-07,226.825
2009-05-08,230.604
2009-05-11,228.55
2009-05-12,228.866
2009-05-13,222.641
2009-05-14,219.442
2009-05-15,219.536
2009-05-18,218.434
2009-05-19,222.481
2009-05-20,225.943
2009-05-21,220.936
2009-05-22,225.865
2009-05-25,223.32
2009-05-26,221.633
2009-05-27,226.142
2009-05-28,222.218
2009-05-29,231.059
2009-06-01,233.783
2009-06-02,240.396
2009-06-03,239.595
2009-06-04,235.355
2009-06-05,232.706
2009-06-08,224.206
2009-06-09,226.115
2009-06-10,228.709
2009-06-11,231.803
2009-06-12,232.605
2009-06-15,228.586
2009-06-16,226.834
2009-06-17,221.975
2009-06-18,229.68
2009-06-19,230.866
2009-06-22,228.271
2009-06-23,224.979
2009-06-24,226.565
2009-06-25,226.996
2009-06-26,227.039
2009-06-29,228.057
2009-06-30,232.622
2009-07-01,228.004
2009-07-02,221.377
2009-07-03,221.652
2009-07-06,218.935
2009-07-07,221.891
2009-07-08,219.197
2009-07-09,220.742
2009-07-10,220.154
2009-07-13,219.959
2009-07-14,224.211
2009-07-15,230.134
2009-07-16,233.34
2009-07-17,233.448
2009-07-20,239.302
2009-07-21,248.843
2009-07-22,251.119
2009-07-23,256.368
2009-07-24,257.577
2009-07-27,259.624
2009-07-28,263.828
2009-07-29,259.422
2009-07-30,258.717
2009-07-31,262.724
2009-08-03,271.042
2009-08-04,276.914
2009-08-05,276.576
2009-08-06,272.427
2009-08-07,275.917
2009-08-10,274.959
2009-08-11,268.113
2009-08-12,272.918
2009-08-13,283.259
2009-08-14,285.989
2009-08-17,271.271
2009-08-18,275.337
2009-08-19,276.734
2009-08-20,274.845
2009-08-21,277.429
2009-08-24,280.708
2009-08-25,284.296
2009-08-26,284.087
2009-08-27,280.598
2009-08-28,287.384
2009-08-31,282.753
2009-09-01,279.876
2009-09-02,275.153
2009-09-03,278.47
2009-09-04,282.355
2009-09-07,288.966
2009-09-08,291.068
2009-09-09,290.213
2009-09-10,290.605
2009-09-11,295.456
2009-09-14,291.264
2009-09-15,288.098
2009-09-16,294.677
2009-09-17,298.979
2009-09-18,299.616
2009-09-21,297.685
2009-09-22,303.643
2009-09-23,304.056
2009-09-24,299.854
2009-09-25,296.51
2009-09-28,301.147
2009-09-29,304.621
2009-09-30,305.482
2009-10-01,309.11
2009-10-02,306.529
2009-10-05,307.657
2009-10-06,316.151
2009-10-07,311.11
2009-10-08,317.147
2009-10-09,312.342
2009-10-12,314.159
2009-10-13,312.89
2009-10-14,316.348
2009-10-15,320.945
2009-10-16,323.299
2009-10-19,332.624
2009-10-20,338.58
2009-10-21,337.895
2009-10-22,334.569
2009-10-23,336.063
2009-10-26,333.527
2009-10-27,329.928
2009-10-28,323.435
2009-10-29,321.821
2009-10-30,322.803
2009-11-02,315.105
2009-11-03,310.633
2009-11-04,314.547
2009-11-05,309.409
2009-11-06,311.909
2009-11-09,318.589
2009-11-10,318.625
2009-11-11,317.18
2009-11-12,316.094
2009-11-13,315.519
2009-11-16,322.065
2009-11-17,313.913
2009-11-18,316.522
2009-11-19,310.199
2009-11-20,303.729
2009-11-23,307.302
2009-11-24,301.886
2009-11-25,306.604
2009-11-26,300.296
2009-11-27,296.482
2009-11-30,302.432
2009-12-01,309.959
2009-12-02,308.975
2009-12-03,305.495
2009-12-04,301.496
2009-12-07,297.264
2009-12-08,296.669
2009-12-09,295.142
2009-12-10,304.048
2009-12-11,303.6
2009-12-14,300.843
2009-12-15,299.007
2009-12-16,301.509
2009-12-17,296.081
2009-12-18,298.107
2009-12-21,298.382
2009-12-22,298.699
2009-12-23,304.409
2009-12-24,304.741
2009-12-25,304.741
2009-12-28,306.342
2009-12-29,312.281
2009-12-30,312.411
2009-12-31,315.92
2010-01-01,315.92
2010-01-04,318.633
2010-01-05,326.338
2010-01-06,324.106
2010-01-07,327.414
2010-01-08,329.567
2010-01-11,331.578
2010-01-12,328.823
2010-01-13,325.794
2010-01-14,326.42
2010-01-15,320.132
2010-01-18,317.883
2010-01-19,315.661
2010-01-20,308.35
2010-01-21,308.764
2010-01-22,302.565
2010-01-25,305.111
2010-01-26,304.303
2010-01-27,302.771
2010-01-28,301.635
2010-01-29,297.483
2010-02-01,295.872
2010-02-02,298.993
2010-02-03,296.605
2010-02-04,290.363
2010-02-05,286.678
2010-02-08,286.349
2010-02-09,282.883
2010-02-10,283.605
2010-02-11,281.451
2010-02-12,281.893
2010-02-15,280.518
2010-02-16,286.122
2010-02-17,290.206
2010-02-18,289.401
2010-02-19,286.651
2010-02-22,292.139
2010-02-23,291.167
2010-02-24,289.336
2010-02-25,290.94
2010-02-26,294.491
2010-03-01,295.544
2010-03-02,295.854
2010-03-03,296.103
2010-03-04,294.511
2010-03-05,298.897
2010-03-08,303.104
2010-03-09,301.21
2010-03-10,305.662
2010-03-11,301.689
2010-03-12,302.716
2010-03-15,304.88
2010-03-16,305.29
2010-03-17,309.929
2010-03-18,312.687
2010-03-19,314.464
2010-03-22,312.639
2010-03-23,310.984
2010-03-24,308.68
2010-03-25,311.838
2010-03-26,310.546
2010-03-29,312.804
2010-03-30,311.014
2010-03-31,315.052
2010-04-01,316.548
2010-04-02,316.548
2010-04-05,315.406
2010-04-06,316.542
2010-04-07,321.698
2010-04-08,318.2
2010-04-09,323.072
2010-04-12,323.295
2010-04-13,320.135
2010-04-14,325.533
2010-04-15,322.92
2010-04-16,321.326
2010-04-19,317.532
2010-04-20,320.681
2010-04-21,318.649
2010-04-22,316.49
2010-04-23,320.66
2010-04-26,323.704
2010-04-27,320.592
2010-04-28,318.826
2010-04-29,322.278
2010-04-30,325.428
2010-05-03,324.3
2010-05-04,321.162
2010-05-05,314.964
2010-05-06,312.195
2010-05-07,303.06
2010-05-10,310.138
2010-05-11,307.089
2010-05-12,306.334
2010-05-13,309.939
2010-05-14,309.022
2010-05-17,303.591
2010-05-18,301.141
2010-05-19,285.661
2010-05-20,281.815
2010-05-21,282.438
2010-05-24,280.888
2010-05-25,271.969
2010-05-26,275.099
2010-05-27,283.782
2010-05-28,286.249
2010-05-31,287.096
2010-06-01,291.231
2010-06-02,283.894
2010-06-03,285.617
2010-06-04,282.972
2010-06-07,277.515
2010-06-08,274.576
2010-06-09,281.19
2010-06-10,284.067
2010-06-11,288.744
2010-06-14,295.566
2010-06-15,291.37
2010-06-16,293.879
2010-06-17,294.022
2010-06-18,295.252
2010-06-21,300.701
2010-06-22,299.148
2010-06-23,300.498
2010-06-24,296.535
2010-06-25,295.887
2010-06-28,294.094
2010-06-29,286.475
2010-06-30,281.576
2010-07-01,278.504
2010-07-02,281.37
2010-07-05,281.113
2010-07-06,284.971
2010-07-07,286.734
2010-07-08,291.926
2010-07-09,291.432
2010-07-12,292.54
2010-07-13,294.981
2010-07-14,299.084
2010-07-15,296.804
2010-07-16,292.336
2010-07-19,285.459
2010-07-20,292.783
2010-07-21,295.102
2010-07-22,295.167
2010-07-23,297.569
2010-07-26,301.491
2010-07-27,301.796
2010-07-28,299.428
2010-07-29,299.353
2010-07-30,298.418
2010-08-02,302.28
2010-08-03,302.033
2010-08-04,301.407
2010-08-05,298.093
2010-08-06,301.301
2010-08-09,300.614
2010-08-10,296.281
2010-08-11,294.471
2010-08-12,289.088
2010-08-13,288.266
2010-08-16,285.318
2010-08-17,282.566
2010-08-18,287.542
2010-08-19,287.726
2010-08-20,280.54
2010-08-23,285.946
2010-08-24,286.519
2010-08-25,281.399
2010-08-26,286.305
2010-08-27,287.187
2010-08-30,289.432
2010-08-31,283.234
2010-09-01,292.315
2010-09-02,296.064
2010-09-03,298.375
2010-09-06,306.64
2010-09-07,308.042
2010-09-08,308.059
2010-09-09,310.891
2010-09-10,312.002
2010-09-13,316.927
2010-09-14,320.055
2010-09-15,318.514
2010-09-16,313.529
2010-09-17,316.331
