Date,NEW ZEALAND GROWTH Standard (Large+Mid Cap)
2010-09-20,421.686
2010-09-21,424.354
2010-09-22,428.368
2010-09-23,425.204
2010-09-24,421.252
2010-09-27,424.994
2010-09-28,425.733
2010-09-29,421.8
2010-09-30,413.224
2010-10-01,420.606
2010-10-04,424.658
2010-10-05,426.488
2010-10-06,429.108
2010-10-07,427.342
2010-10-08,427.358
2010-10-11,427.729
2010-10-12,427.996
2010-10-13,433.662
2010-10-14,437.814
2010-10-15,433.784
2010-10-18,435.56
2010-10-19,430.243
2010-10-20,430.828
2010-10-21,432.187
2010-10-22,430.466
2010-10-25,434.968
2010-10-26,429.995
2010-10-27,424.789
2010-10-28,434.392
2010-10-29,445.161
2010-11-01,448.751
2010-11-02,457.479
2010-11-03,461.205
2010-11-04,469.048
2010-11-05,470.136
2010-11-08,465.81
2010-11-09,468.455
2010-11-10,461.035
2010-11-11,458.984
2010-11-12,451.631
2010-11-15,453.743
2010-11-16,448.361
2010-11-17,450.956
2010-11-18,451.66
2010-11-19,450.231
2010-11-22,452.217
2010-11-23,446.968
2010-11-24,445.565
2010-11-25,445.412
2010-11-26,438.627
2010-11-29,431.185
2010-11-30,431.811
2010-12-01,434.344
2010-12-02,438.944
2010-12-03,446.037
2010-12-06,446.745
2010-12-07,445.89
2010-12-08,439.931
2010-12-09,433.888
2010-12-10,435.767
2010-12-13,442.851
2010-12-14,441.875
2010-12-15,436.512
2010-12-16,431.574
2010-12-17,436.323
2010-12-20,437.564
2010-12-21,443.503
2010-12-22,442.579
2010-12-23,446.707
2010-12-24,445.349
2010-12-27,445.736
2010-12-28,450.294
2010-12-29,456.195
2010-12-30,460.764
2010-12-31,461.901
2011-01-03,458.353
2011-01-04,454.155
2011-01-05,454.626
2011-01-06,451.555
2011-01-07,457.508
2011-01-10,455.691
2011-01-11,456.349
2011-01-12,458.619
2011-01-13,468.656
2011-01-14,466.619
2011-01-17,468.07
2011-01-18,463.441
2011-01-19,464.375
2011-01-20,453.213
2011-01-21,454.981
2011-01-24,459.192
2011-01-25,460.653
2011-01-26,460.279
2011-01-27,464.04
2011-01-28,464.975
2011-01-31,461.09
2011-02-01,468.164
2011-02-02,471.537
2011-02-03,466.302
2011-02-04,467.51
2011-02-07,472.895
2011-02-08,479.169
2011-02-09,475.017
2011-02-10,466.577
2011-02-11,462.275
2011-02-14,462.159
2011-02-15,460.32
2011-02-16,459.12
2011-02-17,465.033
2011-02-18,470.053
2011-02-21,466.796
2011-02-22,461.536
2011-02-23,461.268
2011-02-24,463.765
2011-02-25,466.119
2011-02-28,465.351
2011-03-01,465.425
2011-03-02,461.147
2011-03-03,465.042
2011-03-04,465.253
2011-03-07,467.741
2011-03-08,467.869
2011-03-09,465.794
2011-03-10,462.577
2011-03-11,463.001
2011-03-14,460.585
2011-03-15,449.375
2011-03-16,448.57
2011-03-17,443.537
2011-03-18,452.007
2011-03-21,452.441
2011-03-22,459.946
2011-03-23,462.448
2011-03-24,471.812
2011-03-25,474.576
2011-03-28,476.517
2011-03-29,479.497
2011-03-30,485.952
2011-03-31,489.337
2011-04-01,493.103
2011-04-04,492.487
2011-04-05,496.486
2011-04-06,499.438
2011-04-07,498.515
2011-04-08,500.072
2011-04-11,502.364
2011-04-12,501.878
2011-04-13,507.121
2011-04-14,505.806
2011-04-15,507.321
2011-04-18,501.646
2011-04-19,497.923
2011-04-20,508.216
2011-04-21,514.751
2011-04-22,514.751
2011-04-25,513.819
2011-04-26,515.971
2011-04-27,514.673
2011-04-28,514.242
2011-04-29,521.871
2011-05-02,522.073
2011-05-03,518.563
2011-05-04,510.131
2011-05-05,509.53
2011-05-06,516.018
2011-05-09,515.636
2011-05-10,517.786
2011-05-11,521.244
2011-05-12,517.09
2011-05-13,513.659
2011-05-16,512.595
2011-05-17,513.607
2011-05-18,515.252
2011-05-19,518.278
2011-05-20,523.622
2011-05-23,519.559
2011-05-24,522.199
2011-05-25,520.042
2011-05-26,520.089
2011-05-27,527.495
2011-05-30,528.687
2011-05-31,536.392
2011-06-01,535.068
2011-06-02,526.186
2011-06-03,524.882
2011-06-06,527.014
2011-06-07,529.306
2011-06-08,522.676
2011-06-09,518.209
2011-06-10,518.686
2011-06-13,514.377
2011-06-14,519.61
2011-06-15,516.414
2011-06-16,505.458
2011-06-17,511.65
2011-06-20,510.638
2011-06-21,508.977
2011-06-22,515.584
2011-06-23,514.154
2011-06-24,513.741
2011-06-27,508.233
2011-06-28,506.35
2011-06-29,507.054
2011-06-30,521.858
2011-07-01,522.32
2011-07-04,521.758
2011-07-05,522.492
2011-07-06,514.581
2011-07-07,513.229
2011-07-08,516.492
2011-07-11,506.877
2011-07-12,502.525
2011-07-13,512.175
2011-07-14,511.481
2011-07-15,507.144
2011-07-18,503.702
2011-07-19,513.163
2011-07-20,516.637
2011-07-21,523.906
2011-07-22,531.964
2011-07-25,533.245
2011-07-26,536.573
2011-07-27,536.568
2011-07-28,531.279
2011-07-29,531.299
2011-08-01,537.707
2011-08-02,523.956
2011-08-03,517.192
2011-08-04,510.502
2011-08-05,485.566
2011-08-08,464.245
2011-08-09,442.732
2011-08-10,448.754
2011-08-11,461.393
2011-08-12,471.781
2011-08-15,478.563
2011-08-16,484.792
2011-08-17,494.363
2011-08-18,489.918
2011-08-19,480.647
2011-08-22,478.003
2011-08-23,483.997
2011-08-24,488.087
2011-08-25,486.617
2011-08-26,482.575
2011-08-29,487.595
2011-08-30,495.166
2011-08-31,495.811
2011-09-01,494.393
2011-09-02,493.068
2011-09-05,478.357
2011-09-06,471.671
2011-09-07,479.32
2011-09-08,487.491
2011-09-09,484.662
2011-09-12,471.49
2011-09-13,477.249
2011-09-14,468.453
2011-09-15,465.736
2011-09-16,474.911
2011-09-19,464.103
2011-09-20,463.588
2011-09-21,462.487
2011-09-22,441.902
2011-09-23,433.437
2011-09-26,431.001
2011-09-27,452.247
2011-09-28,456.098
2011-09-29,451.565
2011-09-30,452.805
2011-10-03,440.205
2011-10-04,435.932
2011-10-05,445.047
2011-10-06,457.15
2011-10-07,469.2
2011-10-10,471.542
2011-10-11,471.88
2011-10-12,439.77
2011-10-13,424.431
2011-10-14,431.668
2011-10-17,428.263
2011-10-18,407.792
2011-10-19,416.569
2011-10-20,410.823
2011-10-21,420.639
2011-10-24,423.342
2011-10-25,416.249
2011-10-26,417.105
2011-10-27,436.588
2011-10-28,445.106
2011-10-31,438.495
2011-11-01,427.303
2011-11-02,415.344
2011-11-03,413.666
2011-11-04,417.867
2011-11-07,422.159
2011-11-08,420.566
2011-11-09,412.983
2011-11-10,399.521
2011-11-11,404.487
2011-11-14,408.183
2011-11-15,403.72
2011-11-16,391.587
2011-11-17,388.443
2011-11-18,383.251
2011-11-21,373.574
2011-11-22,370.142
2011-11-23,367.156
2011-11-24,364.149
2011-11-25,361.588
2011-11-28,367.959
2011-11-29,372.024
2011-11-30,384.289
2011-12-01,386.514
2011-12-02,393.265
2011-12-05,398.459
2011-12-06,396.777
2011-12-07,392.055
2011-12-08,386.921
2011-12-09,388.594
2011-12-12,389.432
2011-12-13,388.12
2011-12-14,380.409
2011-12-15,378.569
2011-12-16,383.485
2011-12-19,378.551
2011-12-20,378.211
2011-12-21,382.444
2011-12-22,384.491
2011-12-23,383.427
2011-12-26,383.427
2011-12-27,382.261
2011-12-28,383.541
2011-12-29,388.514
2011-12-30,397.926
2012-01-02,397.926
2012-01-03,403.205
2012-01-04,405.649
2012-01-05,399.12
2012-01-06,393.018
2012-01-09,396.808
2012-01-10,395.76
2012-01-11,395.632
2012-01-12,393.582
2012-01-13,393.711
2012-01-16,393.361
2012-01-17,398.336
2012-01-18,401.524
2012-01-19,404.307
2012-01-20,407.118
2012-01-23,415.065
2012-01-24,405.761
2012-01-25,407.456
2012-01-26,415.586
2012-01-27,417.38
2012-01-30,415.764
2012-01-31,416.651
2012-02-01,420.584
2012-02-02,421.428
2012-02-03,419.856
2012-02-06,417.551
2012-02-07,419.833
2012-02-08,423.378
2012-02-09,423.082
2012-02-10,423.856
2012-02-13,426.299
2012-02-14,427.266
2012-02-15,423.213
2012-02-16,420.393
2012-02-17,422.292
2012-02-20,432.905
2012-02-21,432.028
2012-02-22,428.112
2012-02-23,428.526
2012-02-24,430.793
2012-02-27,424.272
2012-02-28,427.034
2012-02-29,431.258
2012-03-01,431.888
2012-03-02,436.57
2012-03-05,432.333
2012-03-06,425.814
2012-03-07,427.681
2012-03-08,427.592
2012-03-09,429.85
2012-03-12,428.473
2012-03-13,433.642
2012-03-14,428.003
2012-03-15,442.766
2012-03-16,442.423
2012-03-19,436.908
2012-03-20,434.835
2012-03-21,432.226
2012-03-22,426.885
2012-03-23,428.961
2012-03-26,432.337
2012-03-27,433.479
2012-03-28,431.749
2012-03-29,430.546
2012-03-30,438.731
2012-04-02,432.411
2012-04-03,431.312
2012-04-04,425.741
2012-04-05,425.071
2012-04-06,425.071
2012-04-09,427.855
2012-04-10,425.942
2012-04-11,428.887
2012-04-12,435.38
2012-04-13,434.502
2012-04-16,428.402
2012-04-17,432.472
2012-04-18,439.362
2012-04-19,433.876
2012-04-20,434.53
2012-04-23,426.951
2012-04-24,426.218
2012-04-25,425.929
2012-04-26,428.483
2012-04-27,431.537
2012-04-30,434.482
2012-05-01,435.535
2012-05-02,440.672
2012-05-03,430.206
2012-05-04,423.719
2012-05-07,423.399
2012-05-08,423.336
2012-05-09,420.209
2012-05-10,422.324
2012-05-11,414.665
2012-05-14,409.71
2012-05-15,406.122
2012-05-16,403.035
2012-05-17,403.142
2012-05-18,396.046
2012-05-21,394.3
2012-05-22,400.128
2012-05-23,391.022
2012-05-24,389.637
2012-05-25,392.261
2012-05-28,391.146
2012-05-29,394.117
2012-05-30,389.999
2012-05-31,393.826
2012-06-01,389.199
2012-06-04,392.645
2012-06-05,382.163
2012-06-06,390.728
2012-06-07,396.899
2012-06-08,389.675
2012-06-11,391.598
2012-06-12,390.018
2012-06-13,385.811
2012-06-14,392.298
2012-06-15,400.113
2012-06-18,403.121
2012-06-19,408.78
2012-06-20,403.411
2012-06-21,398.884
2012-06-22,394.588
2012-06-25,393.029
2012-06-26,391.373
2012-06-27,393.492
2012-06-28,393.358
2012-06-29,401.793
2012-07-02,406.514
2012-07-03,405.035
2012-07-04,408.803
2012-07-05,408.49
2012-07-06,404.074
2012-07-09,402.576
2012-07-10,400.82
2012-07-11,405.41
2012-07-12,405.813
2012-07-13,408.934
2012-07-16,408.009
2012-07-17,407.458
2012-07-18,411.503
2012-07-19,415.313
2012-07-20,407.993
2012-07-23,404.54
2012-07-24,403.409
2012-07-25,401.167
2012-07-26,413.427
2012-07-27,419.33
2012-07-30,422.797
2012-07-31,426.697
2012-08-01,425.509
2012-08-02,428.988
2012-08-03,430.108
2012-08-06,433.389
2012-08-07,434.733
2012-08-08,431.353
2012-08-09,426.872
2012-08-10,426.845
2012-08-13,424.633
2012-08-14,425.275
2012-08-15,429.611
2012-08-16,431.105
2012-08-17,432.341
2012-08-20,436.652
2012-08-21,440.479
2012-08-22,439.066
2012-08-23,440.84
2012-08-24,430.842
2012-08-27,425.841
2012-08-28,426.603
2012-08-29,423.017
2012-08-30,418.531
2012-08-31,427.772
2012-09-03,423.713
2012-09-04,422.823
2012-09-05,422.409
2012-09-06,429.716
2012-09-07,440.402
2012-09-10,438.561
2012-09-11,439.999
2012-09-12,444.761
2012-09-13,447.695
2012-09-14,450.427
2012-09-17,449.042
2012-09-18,448.112
2012-09-19,448.929
2012-09-20,453.489
2012-09-21,454.965
2012-09-24,447.833
2012-09-25,454.543
2012-09-26,448.069
2012-09-27,453.659
2012-09-28,454.8
2012-10-01,451.268
2012-10-02,459.173
2012-10-03,453.202
2012-10-04,452.445
2012-10-05,456.565
2012-10-08,456.515
2012-10-09,451.452
2012-10-10,451.855
2012-10-11,450.902
2012-10-12,452.505
2012-10-15,452.097
2012-10-16,452.158
2012-10-17,460.952
2012-10-18,466.25
2012-10-19,465.74
2012-10-22,465.711
2012-10-23,462.415
2012-10-24,465.597
2012-10-25,469.339
2012-10-26,468.055
2012-10-29,460.662
2012-10-30,463.238
2012-10-31,466.613
2012-11-01,465.393
2012-11-02,460.42
2012-11-05,459.932
2012-11-06,461.265
2012-11-07,459.631
2012-11-08,457.898
2012-11-09,457.925
2012-11-12,457.693
2012-11-13,458.411
2012-11-14,452.133
2012-11-15,451.201
2012-11-16,445.454
2012-11-19,449.459
2012-11-20,449.319
2012-11-21,445.207
2012-11-22,446.53
2012-11-23,450.762
2012-11-26,450.967
2012-11-27,448.84
2012-11-28,450.3
2012-11-29,451.677
2012-11-30,453.008
2012-12-03,455.651
2012-12-04,451.743
2012-12-05,451.278
2012-12-06,457.433
2012-12-07,457.75
2012-12-10,454.983
2012-12-11,452.556
2012-12-12,446.539
2012-12-13,445.466
2012-12-14,448.652
2012-12-17,445.154
2012-12-18,453.844
2012-12-19,459.364
2012-12-20,463.771
2012-12-21,457.969
2012-12-24,453.554
2012-12-25,453.554
2012-12-26,450.442
2012-12-27,448.095
2012-12-28,452.409
2012-12-31,451.365
2013-01-01,451.365
2013-01-02,456.043
2013-01-03,456.065
2013-01-04,452.957
2013-01-07,455.541
2013-01-08,459.431
2013-01-09,463.893
2013-01-10,464.677
2013-01-11,464.765
2013-01-14,468.138
2013-01-15,472.067
2013-01-16,471.767
2013-01-17,475.459
2013-01-18,467.482
2013-01-21,468.721
2013-01-22,473.181
2013-01-23,473.564
2013-01-24,472.52
2013-01-25,474.713
2013-01-28,469.844
2013-01-29,471.191
2013-01-30,473.919
2013-01-31,481.289
2013-02-01,482.822
2013-02-04,486.639
2013-02-05,480.806
2013-02-06,480.521
2013-02-07,471.813
2013-02-08,477.105
2013-02-11,471.959
2013-02-12,476.287
2013-02-13,476.484
2013-02-14,480.983
2013-02-15,468.733
2013-02-18,469.153
2013-02-19,473.291
2013-02-20,467.389
2013-02-21,462.869
2013-02-22,471.3
2013-02-25,472.425
2013-02-26,468.941
2013-02-27,473.364
2013-02-28,483.919
2013-03-01,479.886
2013-03-04,468.797
2013-03-05,473.354
2013-03-06,478.852
2013-03-07,484.242
2013-03-08,480.197
2013-03-11,484.204
2013-03-12,492.109
2013-03-13,482.601
2013-03-14,483.61
2013-03-15,487.604
2013-03-18,485.039
2013-03-19,486.928
2013-03-20,484.251
2013-03-21,488.368
2013-03-22,492.271
2013-03-25,492.513
2013-03-26,497.102
2013-03-27,509.643
2013-03-28,515.438
2013-03-29,515.438
2013-04-01,514.915
2013-04-02,513.274
2013-04-03,514.41
2013-04-04,511.49
2013-04-05,510.266
2013-04-08,511.407
2013-04-09,516.613
2013-04-10,525.545
2013-04-11,526.262
2013-04-12,527.214
2013-04-15,524.387
2013-04-16,523.11
2013-04-17,525.703
2013-04-18,518.589
2013-04-19,517.221
2013-04-22,521.776
2013-04-23,527.569
2013-04-24,530.421
2013-04-25,535.066
2013-04-26,530.103
2013-04-29,534.313
2013-04-30,543.047
2013-05-01,537.036
2013-05-02,531.697
2013-05-03,538.139
2013-05-06,541.621
2013-05-07,541.282
2013-05-08,544.947
2013-05-09,548.155
2013-05-10,536.384
2013-05-13,538.961
2013-05-14,529.755
2013-05-15,523.128
2013-05-16,518.405
2013-05-17,504.46
2013-05-20,508.717
2013-05-21,506.461
2013-05-22,500.619
2013-05-23,497.549
2013-05-24,491.138
2013-05-27,484.274
2013-05-28,485.535
2013-05-29,483.578
2013-05-30,478.122
2013-05-31,476.338
2013-06-03,481.714
2013-06-04,478.639
2013-06-05,469.831
2013-06-06,472.194
2013-06-07,468.65
2013-06-10,477.143
2013-06-11,471.66
2013-06-12,475.513
2013-06-13,472.237
2013-06-14,479.66
2013-06-17,479.082
2013-06-18,476.211
2013-06-19,477.827
2013-06-20,455.048
2013-06-21,451.339
2013-06-24,455.241
2013-06-25,450.947
2013-06-26,468.518
2013-06-27,465.922
2013-06-28,465.422
2013-07-01,468.867
2013-07-02,470.954
2013-07-03,466.398
2013-07-04,471.279
2013-07-05,465.492
2013-07-08,465.951
2013-07-09,472.873
2013-07-10,483.116
2013-07-11,481.57
2013-07-12,478.808
2013-07-15,485.605
2013-07-16,485.973
2013-07-17,485.396
2013-07-18,480.184
2013-07-19,480.655
2013-07-22,482.631
2013-07-23,484.246
2013-07-24,482.254
2013-07-25,482.304
2013-07-26,482.511
2013-07-29,481.789
2013-07-30,477.106
2013-07-31,477.578
2013-08-01,476.391
2013-08-02,479.52
2013-08-05,480.745
2013-08-06,482.301
2013-08-07,484.237
2013-08-08,491.58
2013-08-09,490.077
2013-08-12,485.849
2013-08-13,478.435
2013-08-14,480.295
2013-08-15,481.585
2013-08-16,485.848
2013-08-19,481.197
2013-08-20,476.861
2013-08-21,486.192
2013-08-22,478.97
2013-08-23,474.977
2013-08-26,478.506
2013-08-27,474.348
2013-08-28,471.993
2013-08-29,468.861
2013-08-30,465.785
2013-09-02,478.642
2013-09-03,481.965
2013-09-04,491.587
2013-09-05,489.616
2013-09-06,494.736
2013-09-09,500.156
2013-09-10,506.093
2013-09-11,510.238
2013-09-12,516.793
2013-09-13,516.943
2013-09-16,526.678
2013-09-17,529.721
2013-09-18,530.905
2013-09-19,551.214
2013-09-20,541.748
2013-09-23,539.221
2013-09-24,535.801
2013-09-25,543.404
2013-09-26,546.594
2013-09-27,547.424
2013-09-30,544.43
2013-10-01,547.125
2013-10-02,551.491
2013-10-03,552.07
2013-10-04,550.303
2013-10-07,549.413
2013-10-08,546.907
2013-10-09,542.385
2013-10-10,545.503
2013-10-11,549.737
2013-10-14,549.687
2013-10-15,552.168
2013-10-16,559.366
2013-10-17,564.923
2013-10-18,556.618
2013-10-21,555.844
2013-10-22,564.882
2013-10-23,559.352
2013-10-24,547.648
2013-10-25,550.93
2013-10-28,550.233
2013-10-29,551.64
2013-10-30,550.794
2013-10-31,559.914
2013-11-01,556.881
2013-11-04,556.765
2013-11-05,561.198
2013-11-06,563.651
2013-11-07,561.51
2013-11-08,558.679
2013-11-11,549.747
2013-11-12,547.727
2013-11-13,549.027
2013-11-14,552.165
2013-11-15,554.438
2013-11-18,551.475
2013-11-19,548.361
2013-11-20,547.09
2013-11-21,539.165
2013-11-22,535.413
2013-11-25,535.656
2013-11-26,531.083
2013-11-27,528.348
2013-11-28,525.524
2013-11-29,530.061
2013-12-02,535.831
2013-12-03,541.618
2013-12-04,537.936
2013-12-05,528.832
2013-12-06,528.222
2013-12-09,521.885
2013-12-10,523.79
2013-12-11,519.591
2013-12-12,525.696
2013-12-13,523.507
2013-12-16,515.233
2013-12-17,515.839
2013-12-18,504.937
2013-12-19,507.312
2013-12-20,506.989
2013-12-23,513.369
2013-12-24,519.93
2013-12-25,519.93
2013-12-26,517.645
2013-12-27,510.295
2013-12-30,511.292
2013-12-31,512.886
2014-01-01,512.886
2014-01-02,511.796
2014-01-03,520.883
2014-01-06,523.084
2014-01-07,513.864
2014-01-08,513.515
2014-01-09,519.906
2014-01-10,536.274
2014-01-13,547.113
2014-01-14,548.317
2014-01-15,551.914
2014-01-16,553.003
2014-01-17,544.14
2014-01-20,539.472
2014-01-21,547.166
2014-01-22,551.397
2014-01-23,548.886
2014-01-24,533.556
2014-01-27,530.694
2014-01-28,529.578
2014-01-29,536.039
2014-01-30,524.935
2014-01-31,527.526
2014-02-03,525.358
2014-02-04,525.919
2014-02-05,529.521
2014-02-06,533.617
2014-02-07,533.494
2014-02-10,532.21
2014-02-11,542.156
2014-02-12,551.092
2014-02-13,553.466
2014-02-14,555.763
2014-02-17,558.53
2014-02-18,557.264
2014-02-19,563.886
2014-02-20,553.879
2014-02-21,561.557
2014-02-24,567.708
2014-02-25,563.577
2014-02-26,559.896
2014-02-27,557.863
2014-02-28,562.003
2014-03-03,564.715
2014-03-04,570.009
2014-03-05,579.364
2014-03-06,591.802
2014-03-07,595.216
2014-03-10,595.459
2014-03-11,591.005
2014-03-12,585.727
2014-03-13,599.766
2014-03-14,589.375
2014-03-17,593.628
2014-03-18,606.725
2014-03-19,606.478
2014-03-20,596.424
2014-03-21,593.089
2014-03-24,586.561
2014-03-25,591.076
2014-03-26,596.81
2014-03-27,609.746
2014-03-28,611.244
2014-03-31,611.909
2014-04-01,606.851
2014-04-02,597.926
2014-04-03,598.848
2014-04-04,601.145
2014-04-07,595.329
2014-04-08,598.622
2014-04-09,601.771
2014-04-10,610.141
2014-04-11,611.548
2014-04-14,603.651
2014-04-15,602.674
2014-04-16,604.073
2014-04-17,599.48
2014-04-18,599.48
2014-04-21,598.572
2014-04-22,599.376
2014-04-23,603.761
2014-04-24,604.012
2014-04-25,605.281
2014-04-28,601.862
2014-04-29,607.16
2014-04-30,617.518
2014-05-01,617.725
2014-05-02,623.869
2014-05-05,620.789
2014-05-06,617.239
2014-05-07,605.754
2014-05-08,599.563
2014-05-09,596.71
2014-05-12,596.064
2014-05-13,607.188
2014-05-14,604.749
2014-05-15,594.765
2014-05-16,589.952
2014-05-19,590.136
2014-05-20,575.816
2014-05-21,572.584
2014-05-22,581.562
2014-05-23,579.688
2014-05-26,581.974
2014-05-27,577.856
2014-05-28,576.034
2014-05-29,573.589
2014-05-30,565.046
2014-06-02,563.881
2014-06-03,558.974
2014-06-04,554.168
2014-06-05,557.206
2014-06-06,568.035
2014-06-09,566.601
2014-06-10,567.931
2014-06-11,568.993
2014-06-12,579.789
2014-06-13,569.392
2014-06-16,571.701
2014-06-17,570.819
2014-06-18,570.157
2014-06-19,572.565
2014-06-20,563.291
2014-06-23,558.153
2014-06-24,559.562
2014-06-25,558.277
2014-06-26,562.126
2014-06-27,564.983
2014-06-30,565.758
2014-07-01,563.394
2014-07-02,565.182
2014-07-03,567.556
2014-07-04,571.874
2014-07-07,575.884
2014-07-08,573.626
2014-07-09,565.129
2014-07-10,568.801
2014-07-11,562.3
2014-07-14,564.373
2014-07-15,560.809
2014-07-16,558.556
2014-07-17,553.148
2014-07-18,548.657
2014-07-21,548.736
2014-07-22,547.759
2014-07-23,548.425
2014-07-24,547.661
2014-07-25,551.397
2014-07-28,551.176
2014-07-29,545.405
2014-07-30,539.647
2014-07-31,543.06
2014-08-01,534.534
2014-08-04,531.536
2014-08-05,532.061
2014-08-06,527.179
2014-08-07,531.24
2014-08-08,525.199
2014-08-11,520.646
2014-08-12,521.334
2014-08-13,519.043
2014-08-14,518.175
2014-08-15,514.034
2014-08-18,516.815
2014-08-19,522.373
2014-08-20,525.785
2014-08-21,529.486
2014-08-22,529.179
2014-08-25,528.207
2014-08-26,530.564
2014-08-27,537.447
2014-08-28,536.89
2014-08-29,532.355
2014-09-01,529.168
2014-09-02,525.268
2014-09-03,525.188
2014-09-04,524.695
2014-09-05,526.139
2014-09-08,524.225
2014-09-09,519.587
2014-09-10,515.137
2014-09-11,513.057
2014-09-12,501.844
2014-09-15,493.559
2014-09-16,494.74
2014-09-17,491.596
2014-09-18,491.843
2014-09-19,491.78
2014-09-22,497.466
2014-09-23,491.175
2014-09-24,494.448
2014-09-25,490.354
2014-09-26,483.208
2014-09-29,478.159
2014-09-30,480.086
2014-10-01,479.216
2014-10-02,481.043
2014-10-03,473.16
2014-10-06,476.172
2014-10-07,478.306
2014-10-08,472.957
2014-10-09,483.715
2014-10-10,468.826
2014-10-13,462.647
2014-10-14,458.777
2014-10-15,467.008
2014-10-16,461.265
2014-10-17,458.248
2014-10-20,461.218
2014-10-21,463.306
2014-10-22,464.672
2014-10-23,455.161
2014-10-24,457.627
2014-10-27,459.404
2014-10-28,460.086
2014-10-29,463.808
2014-10-30,456.999
2014-10-31,456.141
2014-11-03,458.07
2014-11-04,464.18
2014-11-05,453.3
2014-11-06,458.108
2014-11-07,455.152
2014-11-10,465.221
2014-11-11,464.442
2014-11-12,468.102
2014-11-13,470.031
2014-11-14,468.606
2014-11-17,474.179
2014-11-18,476.92
2014-11-19,473.836
2014-11-20,476.351
2014-11-21,475.565
2014-11-24,469.723
2014-11-25,457.557
2014-11-26,467.947
2014-11-27,466.183
2014-11-28,462.626
2014-12-01,464.685
2014-12-02,457.265
2014-12-03,468.384
2014-12-04,475.527
2014-12-05,475.78
2014-12-08,474.621
2014-12-09,476.863
2014-12-10,467.577
2014-12-11,469.642
2014-12-12,471.342
2014-12-15,469.32
2014-12-16,472.139
2014-12-17,468.728
2014-12-18,469.887
2014-12-19,478.18
2014-12-22,482.8
2014-12-23,481.54
2014-12-24,483.588
2014-12-25,483.588
2014-12-26,486.347
2014-12-29,488.336
2014-12-30,489.88
2014-12-31,484.324
2015-01-01,484.324
2015-01-02,478.654
2015-01-05,486.433
2015-01-06,482.123
2015-01-07,474.359
2015-01-08,480.171
2015-01-09,480.743
2015-01-12,483.711
2015-01-13,484.238
2015-01-14,483.756
2015-01-15,484.317
2015-01-16,477.285
2015-01-19,477.758
2015-01-20,471.934
2015-01-21,477.062
2015-01-22,468.032
2015-01-23,464.797
2015-01-26,461.286
2015-01-27,468.285
2015-01-28,470.286
2015-01-29,456.938
2015-01-30,455.426
2015-02-02,461.483
2015-02-03,459.729
2015-02-04,464.561
2015-02-05,465.609
2015-02-06,465.01
2015-02-09,467.158
2015-02-10,467.864
2015-02-11,464.524
2015-02-12,465.77
2015-02-13,476.918
2015-02-16,478.688
2015-02-17,477.474
2015-02-18,466.664
2015-02-19,465.471
2015-02-20,467.663
2015-02-23,467.636
2015-02-24,461.715
2015-02-25,473.6
2015-02-26,473.874
2015-02-27,476.246
2015-03-02,476.164
2015-03-03,481.147
2015-03-04,480.471
2015-03-05,471.6
2015-03-06,468.087
2015-03-09,469.367
2015-03-10,464.212
2015-03-11,459.766
2015-03-12,475.121
2015-03-13,469.476
2015-03-16,475.584
2015-03-17,472.32
2015-03-18,470.001
2015-03-19,472.361
2015-03-20,485.895
2015-03-23,489.727
2015-03-24,493.754
2015-03-25,491.443
2015-03-26,483.847
2015-03-27,483.253
2015-03-30,476.489
2015-03-31,474.983
2015-04-01,472.738
2015-04-02,476.578
2015-04-03,476.578
2015-04-06,484.305
2015-04-07,479.435
2015-04-08,483.791
2015-04-09,480.732
2015-04-10,481.255
2015-04-13,477.46
2015-04-14,487.142
2015-04-15,483.528
2015-04-16,494.302
2015-04-17,496.292
2015-04-20,490.95
2015-04-21,492.496
2015-04-22,491.451
2015-04-23,478.186
2015-04-24,481.409
2015-04-27,484.739
2015-04-28,493.72
2015-04-29,490.227
2015-04-30,487.619
2015-05-01,481.666
2015-05-04,481.711
2015-05-05,486.998
2015-05-06,483.821
2015-05-07,478.834
2015-05-08,483.107
2015-05-11,477.58
2015-05-12,479.447
2015-05-13,484.231
2015-05-14,485.522
2015-05-15,483.404
2015-05-18,483.988
2015-05-19,481.41
2015-05-20,478.977
2015-05-21,480.865
2015-05-22,476.378
2015-05-25,475.788
2015-05-26,474.608
2015-05-27,471.437
2015-05-28,470.618
2015-05-29,472.277
2015-06-01,471.448
2015-06-02,470.228
2015-06-03,470.001
2015-06-04,468.888
2015-06-05,468.637
2015-06-08,476.16
2015-06-09,478.029
2015-06-10,476.469
2015-06-11,469.119
2015-06-12,470.02
2015-06-15,468.556
2015-06-16,462.644
2015-06-17,453.554
2015-06-18,454.158
2015-06-19,451.614
2015-06-22,450.378
2015-06-23,445.345
2015-06-24,447.646
2015-06-25,445.332
2015-06-26,442.208
2015-06-29,437.675
2015-06-30,436.697
2015-07-01,444.293
2015-07-02,444.049
2015-07-03,443.023
2015-07-06,438.702
2015-07-07,437.759
2015-07-08,442.348
2015-07-09,439.919
2015-07-10,436.201
2015-07-13,434.429
2015-07-14,440.673
2015-07-15,438.027
2015-07-16,436.262
2015-07-17,438.889
2015-07-20,438.578
2015-07-21,445.913
2015-07-22,443.393
2015-07-23,447.254
2015-07-24,442.641
2015-07-27,443.402
2015-07-28,446.275
2015-07-29,445.017
2015-07-30,439.55
