Date,SWEDEN GROWTH Standard (Large+Mid Cap)
2009-11-19,5694.421
2009-11-20,5674.2
2009-11-23,5889.217
2009-11-24,5762.118
2009-11-25,5815.427
2009-11-26,5551.481
2009-11-27,5662.388
2009-11-30,5555.297
2009-12-01,5724.807
2009-12-02,5800.088
2009-12-03,5738.544
2009-12-04,5728.764
2009-12-07,5644.868
2009-12-08,5513.077
2009-12-09,5482.382
2009-12-10,5509.624
2009-12-11,5514.886
2009-12-14,5566.901
2009-12-15,5453.871
2009-12-16,5521.863
2009-12-17,5339.264
2009-12-18,5278.472
2009-12-21,5374.847
2009-12-22,5383.94
2009-12-23,5436.494
2009-12-24,5417.476
2009-12-25,5417.476
2009-12-28,5500.063
2009-12-29,5531.627
2009-12-30,5448.291
2009-12-31,5475.99
2010-01-01,5475.99
2010-01-04,5638.217
2010-01-05,5636.15
2010-01-06,5626.854
2010-01-07,5622.766
2010-01-08,5631.293
2010-01-11,5773.72
2010-01-12,5699.916
2010-01-13,5748.037
2010-01-14,5781.501
2010-01-15,5703.357
2010-01-18,5759.96
2010-01-19,5730.883
2010-01-20,5542.73
2010-01-21,5487.327
2010-01-22,5464.804
2010-01-25,5450.825
2010-01-26,5383.513
2010-01-27,5382.42
2010-01-28,5332.882
2010-01-29,5425.851
2010-02-01,5555.859
2010-02-02,5609.603
2010-02-03,5591.231
2010-02-04,5380.444
2010-02-05,5267.969
2010-02-08,5293.655
2010-02-09,5354.988
2010-02-10,5361.174
2010-02-11,5411.755
2010-02-12,5360.436
2010-02-15,5319.328
2010-02-16,5404.381
2010-02-17,5494.573
2010-02-18,5510.446
2010-02-19,5503.223
2010-02-22,5526.055
2010-02-23,5435.885
2010-02-24,5479.38
2010-02-25,5417.908
2010-02-26,5544.972
2010-03-01,5560.85
2010-03-02,5621.715
2010-03-03,5709.32
2010-03-04,5733.015
2010-03-05,5838.512
2010-03-08,5900.365
2010-03-09,5836.545
2010-03-10,5955.752
2010-03-11,5958.689
2010-03-12,6055.501
2010-03-15,5974.888
2010-03-16,6076.031
2010-03-17,6117.1
2010-03-18,6019.97
2010-03-19,6035.556
2010-03-22,6008.09
2010-03-23,6089.347
2010-03-24,5996.424
2010-03-25,6066.032
2010-03-26,6017.044
2010-03-29,5998.653
2010-03-30,5962.381
2010-03-31,6020.186
2010-04-01,6127.993
2010-04-02,6127.993
2010-04-05,6140.186
2010-04-06,6149.803
2010-04-07,6088.274
2010-04-08,6119.331
2010-04-09,6170.715
2010-04-12,6233.781
2010-04-13,6238.618
2010-04-14,6330.757
2010-04-15,6362.58
2010-04-16,6325.961
2010-04-19,6270.482
2010-04-20,6403.26
2010-04-21,6307.279
2010-04-22,6250.875
2010-04-23,6549.886
2010-04-26,6579.264
2010-04-27,6391.844
2010-04-28,6295.75
2010-04-29,6468.82
2010-04-30,6467.556
2010-05-03,6471.668
2010-05-04,6202.405
2010-05-05,5935.437
2010-05-06,5720.432
2010-05-07,5444.278
2010-05-10,5942.583
2010-05-11,5811.352
2010-05-12,6001.763
2010-05-13,5947.378
2010-05-14,5702.803
2010-05-17,5704.004
2010-05-18,5813.743
2010-05-19,5532.483
2010-05-20,5303.961
2010-05-21,5433.775
2010-05-24,5408.828
2010-05-25,5152.477
2010-05-26,5350.355
2010-05-27,5518.388
2010-05-28,5576.072
2010-05-31,5589.725
2010-06-01,5625.724
2010-06-02,5646.11
2010-06-03,5770.885
2010-06-04,5575.131
2010-06-07,5425.81
2010-06-08,5364.333
2010-06-09,5590.214
2010-06-10,5763.554
2010-06-11,5721.77
2010-06-14,5912.63
2010-06-15,6003.941
2010-06-16,5972.079
2010-06-17,5982.763
2010-06-18,6047.878
2010-06-21,6130.003
2010-06-22,6062.661
2010-06-23,5974.777
2010-06-24,5834.529
2010-06-25,5839.631
2010-06-28,5885.713
2010-06-29,5615.364
2010-06-30,5676.754
2010-07-01,5555.445
2010-07-02,5658.755
2010-07-05,5603.023
2010-07-06,5822.401
2010-07-07,5859.619
2010-07-08,5878.538
2010-07-09,5986.897
2010-07-12,5985.137
2010-07-13,6224.347
2010-07-14,6318.08
2010-07-15,6284.395
2010-07-16,6155.001
2010-07-19,6096.317
2010-07-20,6073.228
2010-07-21,6195.712
2010-07-22,6376.931
2010-07-23,6338.152
2010-07-26,6386.083
2010-07-27,6346.013
2010-07-28,6301.226
2010-07-29,6302.407
2010-07-30,6313.371
2010-08-02,6580.547
2010-08-03,6581.484
2010-08-04,6535.192
2010-08-05,6546.944
2010-08-06,6555.797
2010-08-09,6593.102
2010-08-10,6434.44
2010-08-11,6147.973
2010-08-12,6090.103
2010-08-13,6037.556
2010-08-16,6225.426
2010-08-17,6334.738
2010-08-18,6314.262
2010-08-19,6196.462
2010-08-20,6040.967
2010-08-23,6042.591
2010-08-24,5910.526
2010-08-25,5857.974
2010-08-26,6021.614
2010-08-27,6106.655
2010-08-30,6043.986
2010-08-31,6087.274
2010-09-01,6401.548
2010-09-02,6380.361
2010-09-03,6453.929
2010-09-06,6494.997
2010-09-07,6391.322
2010-09-08,6499.912
2010-09-09,6535.51
2010-09-10,6580.952
2010-09-13,6726.592
2010-09-14,6812.269
2010-09-15,6822.22
2010-09-16,6834.256
2010-09-17,6892.511
2010-09-20,7035.81
2010-09-21,7087.19
2010-09-22,7162.23
2010-09-23,7024.187
2010-09-24,7291.981
2010-09-27,7194.736
2010-09-28,7291.004
2010-09-29,7254.54
2010-09-30,7271.455
2010-10-01,7221.432
2010-10-04,7063.29
2010-10-05,7279.706
2010-10-06,7258.233
2010-10-07,7282.306
2010-10-08,7214.135
2010-10-11,7294.225
2010-10-12,7249.892
2010-10-13,7438.063
2010-10-14,7496.565
2010-10-15,7395.846
2010-10-18,7339.41
2010-10-19,7206.179
2010-10-20,7400.127
2010-10-21,7577.98
2010-10-22,7462.609
2010-10-25,7519.172
2010-10-26,7347.705
2010-10-27,7220.71
2010-10-28,7227.616
2010-10-29,7227.989
2010-11-01,7309.128
2010-11-02,7407.015
2010-11-03,7375.552
2010-11-04,7673.183
2010-11-05,7506.837
2010-11-08,7457.44
2010-11-09,7559.145
2010-11-10,7388.046
2010-11-11,7320.563
2010-11-12,7260.471
2010-11-15,7282.68
2010-11-16,7072.258
2010-11-17,7106.699
2010-11-18,7296.249
2010-11-19,7344.916
2010-11-22,7319.401
2010-11-23,7149.686
2010-11-24,7286.587
2010-11-25,7343.566
2010-11-26,7270.496
2010-11-29,7221.741
2010-11-30,7260.078
2010-12-01,7487.562
2010-12-02,7675.081
2010-12-03,7847.56
2010-12-06,7792.975
2010-12-07,7817.139
2010-12-08,7688.917
2010-12-09,7581.555
2010-12-10,7665.834
2010-12-13,7797.779
2010-12-14,7880.611
2010-12-15,7885.885
2010-12-16,7808.64
2010-12-17,7817.756
2010-12-20,7786.465
2010-12-21,7926.023
2010-12-22,7876.527
2010-12-23,7853.075
2010-12-24,7865.615
2010-12-27,7868.328
2010-12-28,7835.889
2010-12-29,7889.554
2010-12-30,7942.908
2010-12-31,7991.348
2011-01-03,8198.424
2011-01-04,8083.932
2011-01-05,7879.832
2011-01-06,7782.429
2011-01-07,7805.736
2011-01-10,7770.331
2011-01-11,7976.538
2011-01-12,8041.453
2011-01-13,8102.015
2011-01-14,8081.959
2011-01-17,8005.163
2011-01-18,8082.583
2011-01-19,7947.12
2011-01-20,7709.763
2011-01-21,7912.263
2011-01-24,7911.697
2011-01-25,8022.52
2011-01-26,8264.83
2011-01-27,8212.298
2011-01-28,7997.709
2011-01-31,8032.542
2011-02-01,8002.964
2011-02-02,7787.723
2011-02-03,7793.311
2011-02-04,7858.28
2011-02-07,7894.984
2011-02-08,7927.713
2011-02-09,7913.704
2011-02-10,7817.649
2011-02-11,7938.067
2011-02-14,7860.849
2011-02-15,7815.699
2011-02-16,7851.413
2011-02-17,7760.05
2011-02-18,7826.686
2011-02-21,7804.699
2011-02-22,7807.221
2011-02-23,7690.581
2011-02-24,7735.502
2011-02-25,7799.417
2011-02-28,8030.449
2011-03-01,7989.364
2011-03-02,7852.72
2011-03-03,7914.83
2011-03-04,7920.224
2011-03-07,7973.21
2011-03-08,7961.467
2011-03-09,8077.622
2011-03-10,7930.415
2011-03-11,7815.272
2011-03-14,7768.031
2011-03-15,7511.709
2011-03-16,7407.888
2011-03-17,7594.113
2011-03-18,7864.623
2011-03-21,8048.081
2011-03-22,7989.888
2011-03-23,8009.499
2011-03-24,8206.729
2011-03-25,8164.779
2011-03-28,8188.029
2011-03-29,8196.252
2011-03-30,8298.18
2011-03-31,8292.505
2011-04-01,8353.619
2011-04-04,8422.395
2011-04-05,8376.024
2011-04-06,8504.314
2011-04-07,8387.497
2011-04-08,8559.211
2011-04-11,8477.765
2011-04-12,8292.576
2011-04-13,8416.227
2011-04-14,8405.206
2011-04-15,8399.677
2011-04-18,8093.567
2011-04-19,8374.942
2011-04-20,8747.216
2011-04-21,8838.106
2011-04-22,8838.106
2011-04-25,8840.283
2011-04-26,8921.775
2011-04-27,8904.067
2011-04-28,9038.546
2011-04-29,9145.02
2011-05-02,9193.267
2011-05-03,9066.223
2011-05-04,8984.614
2011-05-05,8786.376
2011-05-06,8841.127
2011-05-09,8753.256
2011-05-10,8921.533
2011-05-11,8920.671
2011-05-12,8755.992
2011-05-13,8753.538
2011-05-16,8855.248
2011-05-17,8678.397
2011-05-18,8749.776
2011-05-19,8865.03
2011-05-20,8784.852
2011-05-23,8497.279
2011-05-24,8531.664
2011-05-25,8616.124
2011-05-26,8548.126
2011-05-27,8762.867
2011-05-30,8771.341
2011-05-31,8871.256
2011-06-01,8937.437
2011-06-02,8872.704
2011-06-03,8759.078
2011-06-06,8729.15
2011-06-07,8751.956
2011-06-08,8479.667
2011-06-09,8503.046
2011-06-10,8186.83
2011-06-13,8131.611
2011-06-14,8296.45
2011-06-15,8034.285
2011-06-16,7875.489
2011-06-17,7997.355
2011-06-20,7887.977
2011-06-21,8148.566
2011-06-22,8049.97
2011-06-23,7696.482
2011-06-24,7719.451
2011-06-27,7942.134
2011-06-28,7978.992
2011-06-29,8269.555
2011-06-30,8455.952
2011-07-01,8486.03
2011-07-04,8586.224
2011-07-05,8608.596
2011-07-06,8440.05
2011-07-07,8626.97
2011-07-08,8408.865
2011-07-11,8063.479
2011-07-12,8043.784
2011-07-13,8266.05
2011-07-14,8091.93
2011-07-15,7965.562
2011-07-18,7645.759
2011-07-19,7892.878
2011-07-20,8033.661
2011-07-21,8137.58
2011-07-22,8159.983
2011-07-25,8132.011
2011-07-26,8144.592
2011-07-27,8032.198
2011-07-28,7959.22
2011-07-29,7994.814
2011-08-01,7701.115
2011-08-02,7494.93
2011-08-03,7244.798
2011-08-04,6766.385
2011-08-05,6847.194
2011-08-08,6479.273
2011-08-09,6747.221
2011-08-10,6517.586
2011-08-11,6840.247
2011-08-12,6960.94
2011-08-15,7134.877
2011-08-16,7075.963
2011-08-17,7161.998
2011-08-18,6548.868
2011-08-19,6488.286
2011-08-22,6557.101
2011-08-23,6692.215
2011-08-24,6801.096
2011-08-25,6664.646
2011-08-26,6675.071
2011-08-29,6910.592
2011-08-30,6842.682
2011-08-31,7118.2
2011-09-01,7092.685
2011-09-02,6849.592
2011-09-05,6490.992
2011-09-06,6534.011
2011-09-07,6814.456
2011-09-08,6815.252
2011-09-09,6495.121
2011-09-12,6184.648
2011-09-13,6239.75
2011-09-14,6279.825
2011-09-15,6615.599
2011-09-16,6602.274
2011-09-19,6311.087
2011-09-20,6575.906
2011-09-21,6416.548
2011-09-22,5873.864
2011-09-23,5872.604
2011-09-26,5909.423
2011-09-27,6387.642
2011-09-28,6168.498
2011-09-29,6371.184
2011-09-30,6081.655
2011-10-03,5996.86
2011-10-04,5723.128
2011-10-05,5959.531
2011-10-06,6151.146
2011-10-07,6223.696
2011-10-10,6483.144
2011-10-11,6452.514
2011-10-12,6640.209
2011-10-13,6429.456
2011-10-14,6656.47
2011-10-17,6533.455
2011-10-18,6554.598
2011-10-19,6581.028
2011-10-20,6474.024
2011-10-21,6787.046
2011-10-24,6901.782
2011-10-25,6876.747
2011-10-26,6933.882
2011-10-27,7518.913
2011-10-28,7522.103
2011-10-31,7135.436
2011-11-01,6650.717
2011-11-02,6838.396
2011-11-03,6973.662
2011-11-04,6959.147
2011-11-07,6873.391
2011-11-08,6927.704
2011-11-09,6639.275
2011-11-10,6597.433
2011-11-11,6877.148
2011-11-14,6704.287
2011-11-15,6600.893
2011-11-16,6585.579
2011-11-17,6480.944
2011-11-18,6425.763
2011-11-21,6137.291
2011-11-22,6154.754
2011-11-23,5958.887
2011-11-24,5923.913
2011-11-25,5910.563
2011-11-28,6210.047
2011-11-29,6318.225
2011-11-30,6805.136
2011-12-01,6727.488
2011-12-02,6786.359
2011-12-05,6899.691
2011-12-06,6748.871
2011-12-07,6791.191
2011-12-08,6564.392
2011-12-09,6655.032
2011-12-12,6408.367
2011-12-13,6408.205
2011-12-14,6226.575
2011-12-15,6317.355
2011-12-16,6339.36
2011-12-19,6335.868
2011-12-20,6542.842
2011-12-21,6499.94
2011-12-22,6587.471
2011-12-23,6631.696
2011-12-26,6631.696
2011-12-27,6651.388
2011-12-28,6533.461
2011-12-29,6598.851
2011-12-30,6746.009
2012-01-02,6822.805
2012-01-03,6989.476
2012-01-04,6872.749
2012-01-05,6816.199
2012-01-06,6796.7
2012-01-09,6796.043
2012-01-10,6959.291
2012-01-11,6883.144
2012-01-12,6915.587
2012-01-13,6809.272
2012-01-16,6826.551
2012-01-17,6974.823
2012-01-18,7074.897
2012-01-19,7190.159
2012-01-20,7155.228
2012-01-23,7282.143
2012-01-24,7170.206
2012-01-25,7110.556
2012-01-26,7310.988
2012-01-27,7245.906
2012-01-30,7178.662
2012-01-31,7176.906
2012-02-01,7450.001
2012-02-02,7466.895
2012-02-03,7577.256
2012-02-06,7532.132
2012-02-07,7573.224
2012-02-08,7592.066
2012-02-09,7629.008
2012-02-10,7514.229
2012-02-13,7589.621
2012-02-14,7539.532
2012-02-15,7615.92
2012-02-16,7619.0
2012-02-17,7733.179
2012-02-20,7929.636
2012-02-21,7878.937
2012-02-22,7776.39
2012-02-23,7810.849
2012-02-24,7932.565
2012-02-27,7823.694
2012-02-28,7904.36
2012-02-29,7907.99
2012-03-01,7859.45
2012-03-02,7757.449
2012-03-05,7705.624
2012-03-06,7299.892
2012-03-07,7325.824
2012-03-08,7690.766
2012-03-09,7569.034
2012-03-12,7552.754
2012-03-13,7671.822
2012-03-14,7634.987
2012-03-15,7756.636
2012-03-16,7867.637
2012-03-19,7879.165
2012-03-20,7668.09
2012-03-21,7612.462
2012-03-22,7475.677
2012-03-23,7582.625
2012-03-26,7815.004
2012-03-27,7769.578
2012-03-28,7716.083
2012-03-29,7568.316
2012-03-30,7749.573
2012-04-02,7881.957
2012-04-03,7880.031
2012-04-04,7480.237
2012-04-05,7416.388
2012-04-06,7416.388
2012-04-09,7361.45
2012-04-10,7194.461
2012-04-11,7292.911
2012-04-12,7516.636
2012-04-13,7314.966
2012-04-16,7381.529
2012-04-17,7524.028
2012-04-18,7430.362
2012-04-19,7525.855
2012-04-20,7646.508
2012-04-23,7210.052
2012-04-24,7349.123
2012-04-25,7468.063
2012-04-26,7487.054
2012-04-27,7651.792
2012-04-30,7667.31
2012-05-01,7662.181
2012-05-02,7586.067
2012-05-03,7660.039
2012-05-04,7432.968
2012-05-07,7406.736
2012-05-08,7238.612
2012-05-09,7218.335
2012-05-10,7268.974
2012-05-11,7299.066
2012-05-14,7010.381
2012-05-15,6905.022
2012-05-16,6780.347
2012-05-17,6727.628
2012-05-18,6526.48
2012-05-21,6730.11
2012-05-22,6938.113
2012-05-23,6663.865
2012-05-24,6776.038
2012-05-25,6729.806
2012-05-28,6785.011
2012-05-29,6900.201
2012-05-30,6724.079
2012-05-31,6599.51
2012-06-01,6432.428
2012-06-04,6428.234
2012-06-05,6437.8
2012-06-06,6436.282
2012-06-07,6708.128
2012-06-08,6630.788
2012-06-11,6750.885
2012-06-12,6763.829
2012-06-13,6706.265
2012-06-14,6678.91
2012-06-15,6754.482
2012-06-18,6744.218
2012-06-19,6933.759
2012-06-20,7079.709
2012-06-21,6999.374
2012-06-22,6975.144
2012-06-25,6738.074
2012-06-26,6684.433
2012-06-27,6759.832
2012-06-28,6664.348
2012-06-29,7116.32
2012-07-02,7123.832
2012-07-03,7239.412
2012-07-04,7259.021
2012-07-05,7213.801
2012-07-06,7050.059
2012-07-09,7015.024
2012-07-10,7118.18
2012-07-11,7054.224
2012-07-12,6930.506
2012-07-13,7079.641
2012-07-16,7070.085
2012-07-17,7035.74
2012-07-18,7140.443
2012-07-19,7289.955
2012-07-20,7262.547
2012-07-23,7060.645
2012-07-24,7083.319
2012-07-25,7124.008
2012-07-26,7354.686
2012-07-27,7444.76
2012-07-30,7561.287
2012-07-31,7568.679
2012-08-01,7578.612
2012-08-02,7467.764
2012-08-03,7722.407
2012-08-06,7766.953
2012-08-07,7746.648
2012-08-08,7778.348
2012-08-09,7824.921
2012-08-10,7845.221
2012-08-13,7781.133
2012-08-14,7766.626
2012-08-15,7717.001
2012-08-16,7725.549
2012-08-17,7805.291
2012-08-20,7803.973
2012-08-21,7845.457
2012-08-22,7624.129
2012-08-23,7634.261
2012-08-24,7659.285
2012-08-27,7720.127
2012-08-28,7544.062
2012-08-29,7476.216
2012-08-30,7412.81
2012-08-31,7541.826
2012-09-03,7503.047
2012-09-04,7378.876
2012-09-05,7383.722
2012-09-06,7504.31
2012-09-07,7786.614
2012-09-10,7734.742
2012-09-11,7819.2
2012-09-12,7911.3
2012-09-13,7846.017
2012-09-14,8186.364
2012-09-17,8074.715
2012-09-18,8032.919
2012-09-19,8157.531
2012-09-20,8064.238
2012-09-21,8031.271
2012-09-24,7998.438
2012-09-25,8091.286
2012-09-26,7859.545
2012-09-27,7914.966
2012-09-28,7823.176
2012-10-01,7930.236
2012-10-02,7893.722
2012-10-03,7767.432
2012-10-04,7882.291
2012-10-05,8005.127
2012-10-08,7844.926
2012-10-09,7760.995
2012-10-10,7672.344
2012-10-11,7682.547
2012-10-12,7637.672
2012-10-15,7700.495
2012-10-16,7803.119
2012-10-17,7912.212
2012-10-18,7982.354
2012-10-19,7828.81
2012-10-22,7847.79
2012-10-23,7601.113
2012-10-24,7613.639
2012-10-25,7651.598
2012-10-26,7697.84
2012-10-29,7717.085
2012-10-30,7797.93
2012-10-31,7742.198
2012-11-01,7813.129
2012-11-02,7836.939
2012-11-05,7793.044
2012-11-06,7849.572
2012-11-07,7719.512
2012-11-08,7679.533
2012-11-09,7619.972
2012-11-12,7615.815
2012-11-13,7585.927
2012-11-14,7565.127
2012-11-15,7493.038
2012-11-16,7369.745
2012-11-19,7626.481
2012-11-20,7636.254
2012-11-21,7675.823
2012-11-22,7792.785
2012-11-23,7931.657
2012-11-26,7942.191
2012-11-27,7897.44
2012-11-28,7876.247
2012-11-29,7974.246
2012-11-30,8004.682
2012-12-03,8052.639
2012-12-04,8086.373
2012-12-05,8087.396
2012-12-06,8108.794
2012-12-07,8065.986
2012-12-10,8084.271
2012-12-11,8204.893
2012-12-12,8143.188
2012-12-13,8005.291
2012-12-14,8021.787
2012-12-17,8126.362
2012-12-18,8237.587
2012-12-19,8324.417
2012-12-20,8340.775
2012-12-21,8307.064
2012-12-24,8296.202
2012-12-25,8296.202
2012-12-26,8326.125
2012-12-27,8365.256
2012-12-28,8327.969
2012-12-31,8334.818
2013-01-01,8334.818
2013-01-02,8570.169
2013-01-03,8484.827
2013-01-04,8474.961
2013-01-07,8441.697
2013-01-08,8360.965
2013-01-09,8330.105
2013-01-10,8384.93
2013-01-11,8419.892
2013-01-14,8446.066
2013-01-15,8417.301
2013-01-16,8417.199
2013-01-17,8460.013
2013-01-18,8407.753
2013-01-21,8477.159
2013-01-22,8462.853
2013-01-23,8485.843
2013-01-24,8579.1
2013-01-25,8727.786
2013-01-28,8786.242
2013-01-29,8827.144
2013-01-30,8850.504
2013-01-31,8679.231
2013-02-01,8849.094
2013-02-04,8699.708
2013-02-05,8720.834
2013-02-06,8764.456
2013-02-07,8553.724
2013-02-08,8613.691
2013-02-11,8603.982
2013-02-12,8686.603
2013-02-13,8856.656
2013-02-14,8786.704
2013-02-15,8797.385
2013-02-18,8763.838
2013-02-19,8853.953
2013-02-20,8927.451
2013-02-21,8662.418
2013-02-22,8747.535
2013-02-25,8718.43
2013-02-26,8503.826
2013-02-27,8614.565
2013-02-28,8659.125
2013-03-01,8632.809
2013-03-04,8665.886
2013-03-05,8807.605
2013-03-06,8783.822
2013-03-07,8852.537
2013-03-08,8792.249
2013-03-11,8807.528
2013-03-12,8773.859
2013-03-13,8668.555
2013-03-14,8693.372
2013-03-15,8752.868
2013-03-18,8634.533
2013-03-19,8484.764
2013-03-20,8483.172
2013-03-21,8405.965
2013-03-22,8462.758
2013-03-25,8431.237
2013-03-26,8494.353
2013-03-27,8487.657
2013-03-28,8566.957
2013-03-29,8566.957
2013-04-01,8559.716
2013-04-02,8643.075
2013-04-03,8581.273
2013-04-04,8401.9
2013-04-05,8447.634
2013-04-08,8478.845
2013-04-09,8547.624
2013-04-10,8729.231
2013-04-11,8821.771
2013-04-12,8684.974
2013-04-15,8578.558
2013-04-16,8519.75
2013-04-17,8206.149
2013-04-18,8218.791
2013-04-19,8183.309
2013-04-22,8155.895
2013-04-23,8259.358
2013-04-24,8269.842
2013-04-25,8416.633
2013-04-26,8460.943
2013-04-29,8514.361
2013-04-30,8645.919
2013-05-01,8653.204
2013-05-02,8506.343
2013-05-03,8662.349
2013-05-06,8645.77
2013-05-07,8637.554
2013-05-08,8778.035
2013-05-09,8738.926
2013-05-10,8710.997
2013-05-13,8726.863
2013-05-14,8705.281
2013-05-15,8668.183
2013-05-16,8770.688
2013-05-17,8746.868
2013-05-20,8793.783
2013-05-21,8871.174
2013-05-22,8926.214
2013-05-23,8674.258
2013-05-24,8662.319
2013-05-27,8776.195
2013-05-28,8763.358
2013-05-29,8685.227
2013-05-30,8821.462
2013-05-31,8629.601
2013-06-03,8749.845
2013-06-04,8719.746
2013-06-05,8544.839
2013-06-06,8577.124
2013-06-07,8570.015
2013-06-10,8560.701
2013-06-11,8513.227
2013-06-12,8564.421
2013-06-13,8520.319
2013-06-14,8657.02
2013-06-17,8698.217
2013-06-18,8717.423
2013-06-19,8770.457
2013-06-20,8224.391
2013-06-21,8126.087
2013-06-24,7806.04
2013-06-25,7986.03
2013-06-26,8077.414
2013-06-27,8137.222
2013-06-28,8057.698
2013-07-01,8248.759
2013-07-02,8235.444
2013-07-03,8135.608
2013-07-04,8315.16
2013-07-05,8103.7
2013-07-08,8205.24
2013-07-09,8283.203
2013-07-10,8381.124
2013-07-11,8595.415
2013-07-12,8600.093
2013-07-15,8609.528
2013-07-16,8799.944
2013-07-17,8818.493
2013-07-18,8771.756
2013-07-19,8847.244
2013-07-22,8875.93
2013-07-23,8929.993
2013-07-24,8984.897
2013-07-25,8958.62
2013-07-26,8978.007
2013-07-29,8977.804
2013-07-30,8932.691
2013-07-31,8949.026
2013-08-01,8951.33
2013-08-02,8945.478
2013-08-05,8967.651
2013-08-06,8997.379
2013-08-07,8977.787
2013-08-08,9074.683
2013-08-09,9101.981
2013-08-12,9063.204
2013-08-13,9114.969
2013-08-14,9205.202
2013-08-15,9014.556
2013-08-16,9125.243
2013-08-19,9139.777
2013-08-20,9142.273
2013-08-21,8887.821
2013-08-22,9035.567
2013-08-23,9127.074
2013-08-26,9147.009
2013-08-27,9052.7
2013-08-28,8959.411
2013-08-29,8882.063
2013-08-30,8769.994
2013-09-02,8937.635
2013-09-03,8957.252
2013-09-04,9019.028
2013-09-05,8934.863
2013-09-06,9026.383
2013-09-09,9123.991
2013-09-10,9300.023
2013-09-11,9359.462
2013-09-12,9364.073
2013-09-13,9287.496
2013-09-16,9532.34
2013-09-17,9545.22
2013-09-18,9561.015
2013-09-19,9857.604
2013-09-20,9772.33
2013-09-23,9674.064
2013-09-24,9687.731
2013-09-25,9545.253
2013-09-26,9624.117
2013-09-27,9570.531
2013-09-30,9492.386
2013-10-01,9649.825
2013-10-02,9552.279
2013-10-03,9542.054
2013-10-04,9398.31
2013-10-07,9319.993
2013-10-08,9282.626
2013-10-09,9151.1
2013-10-10,9288.949
2013-10-11,9384.938
2013-10-14,9333.653
2013-10-15,9279.558
2013-10-16,9245.163
2013-10-17,9309.286
2013-10-18,9436.193
2013-10-21,9531.74
2013-10-22,9613.431
2013-10-23,9565.028
2013-10-24,9637.747
2013-10-25,9527.811
2013-10-28,9446.113
2013-10-29,9385.558
2013-10-30,9382.693
2013-10-31,9187.956
2013-11-01,9021.838
2013-11-04,9121.878
2013-11-05,9025.408
2013-11-06,9175.266
2013-11-07,9161.073
2013-11-08,9049.235
2013-11-11,9145.889
2013-11-12,8986.222
2013-11-13,8870.441
2013-11-14,9009.439
2013-11-15,9059.525
2013-11-18,9194.999
2013-11-19,9107.486
2013-11-20,9115.042
2013-11-21,9031.953
2013-11-22,9172.102
2013-11-25,9241.235
2013-11-26,9239.296
2013-11-27,9294.211
2013-11-28,9331.875
2013-11-29,9298.973
2013-12-02,9258.512
2013-12-03,9148.956
2013-12-04,9148.821
2013-12-05,9088.497
2013-12-06,9076.502
2013-12-09,9100.774
2013-12-10,9031.755
2013-12-11,8979.69
2013-12-12,8822.276
2013-12-13,8850.448
2013-12-16,8951.839
2013-12-17,8892.063
2013-12-18,9015.746
2013-12-19,9117.257
2013-12-20,9156.273
2013-12-23,9249.756
2013-12-24,9214.928
2013-12-25,9214.928
2013-12-26,9251.239
2013-12-27,9416.727
2013-12-30,9516.923
2013-12-31,9522.11
2014-01-01,9522.11
2014-01-02,9367.251
2014-01-03,9348.387
2014-01-06,9341.5
2014-01-07,9326.803
2014-01-08,9260.317
2014-01-09,9204.277
2014-01-10,9378.807
2014-01-13,9342.346
2014-01-14,9398.895
2014-01-15,9454.057
2014-01-16,9489.237
2014-01-17,9550.485
2014-01-20,9505.006
2014-01-21,9494.134
2014-01-22,9584.152
2014-01-23,9484.252
2014-01-24,9309.047
2014-01-27,9349.78
2014-01-28,9441.112
2014-01-29,9352.581
2014-01-30,9191.09
2014-01-31,9187.432
2014-02-03,9053.418
2014-02-04,9012.832
2014-02-05,9054.593
2014-02-06,9280.72
2014-02-07,9312.12
2014-02-10,9351.249
2014-02-11,9581.744
2014-02-12,9520.391
2014-02-13,9501.284
2014-02-14,9586.445
2014-02-17,9616.904
2014-02-18,9464.017
2014-02-19,9513.747
2014-02-20,9452.961
2014-02-21,9496.618
2014-02-24,9666.79
2014-02-25,9666.447
2014-02-26,9647.565
2014-02-27,9599.067
2014-02-28,9772.916
2014-03-03,9474.477
2014-03-04,9666.719
2014-03-05,9711.955
2014-03-06,9856.079
2014-03-07,9729.593
2014-03-10,9729.783
2014-03-11,9729.696
2014-03-12,9622.922
2014-03-13,9570.438
2014-03-14,9524.497
2014-03-17,9729.721
2014-03-18,9814.925
2014-03-19,9760.466
2014-03-20,9673.146
2014-03-21,9655.191
2014-03-24,9547.314
2014-03-25,9664.456
2014-03-26,9666.98
2014-03-27,9582.642
2014-03-28,9588.763
2014-03-31,9738.226
2014-04-01,9855.477
2014-04-02,9837.632
2014-04-03,9718.911
2014-04-04,9754.356
2014-04-07,9689.399
2014-04-08,9785.462
2014-04-09,9819.707
2014-04-10,9722.915
2014-04-11,9656.879
2014-04-14,9665.194
2014-04-15,9535.107
2014-04-16,9581.836
2014-04-17,9588.762
2014-04-18,9588.762
2014-04-21,9553.312
2014-04-22,9798.282
2014-04-23,9648.191
2014-04-24,9697.692
2014-04-25,9638.784
2014-04-28,9670.614
2014-04-29,9714.608
2014-04-30,9796.161
2014-05-01,9818.308
2014-05-02,9794.654
2014-05-05,9731.103
2014-05-06,9767.251
