Date,SWEDEN GROWTH Standard (Large+Mid Cap)
2005-06-14,3676.341
2005-06-15,3681.65
2005-06-16,3701.42
2005-06-17,3771.26
2005-06-20,3761.006
2005-06-21,3812.317
2005-06-22,3797.213
2005-06-23,3805.485
2005-06-24,3808.991
2005-06-27,3742.915
2005-06-28,3722.966
2005-06-29,3724.416
2005-06-30,3730.195
2005-07-01,3709.782
2005-07-04,3723.172
2005-07-05,3739.668
2005-07-06,3774.468
2005-07-07,3708.364
2005-07-08,3748.314
2005-07-11,3852.351
2005-07-12,3909.766
2005-07-13,3921.426
2005-07-14,3913.194
2005-07-15,3878.044
2005-07-18,3892.135
2005-07-19,3864.756
2005-07-20,3829.231
2005-07-21,3925.849
2005-07-22,3907.651
2005-07-25,3910.221
2005-07-26,3863.187
2005-07-27,3892.495
2005-07-28,3933.438
2005-07-29,3930.598
2005-08-01,3952.306
2005-08-02,3995.396
2005-08-03,4025.31
2005-08-04,4026.732
2005-08-05,3999.058
2005-08-08,4003.234
2005-08-09,4010.304
2005-08-10,4096.961
2005-08-11,4123.149
2005-08-12,4106.48
2005-08-15,4093.608
2005-08-16,4057.392
2005-08-17,4020.004
2005-08-18,3958.465
2005-08-19,3944.099
2005-08-22,3975.308
2005-08-23,3949.3
2005-08-24,3919.655
2005-08-25,3868.685
2005-08-26,3881.23
2005-08-29,3883.814
2005-08-30,3847.969
2005-08-31,3934.915
2005-09-01,4012.682
2005-09-02,4045.476
2005-09-05,4044.773
2005-09-06,4055.702
2005-09-07,4067.323
2005-09-08,4039.547
2005-09-09,4116.357
2005-09-12,4090.634
2005-09-13,4063.181
2005-09-14,4076.426
2005-09-15,4024.875
2005-09-16,4028.067
2005-09-19,4014.845
2005-09-20,4025.867
2005-09-21,4008.461
2005-09-22,3998.708
2005-09-23,3968.117
2005-09-26,4013.51
2005-09-27,3998.502
2005-09-28,4038.647
2005-09-29,4071.355
2005-09-30,4107.351
2005-10-03,4100.735
2005-10-04,4119.515
2005-10-05,4089.356
2005-10-06,4088.587
2005-10-07,4060.639
2005-10-10,4039.233
2005-10-11,4023.459
2005-10-12,3973.917
2005-10-13,3873.612
2005-10-14,3913.718
2005-10-17,3880.318
2005-10-18,3829.613
2005-10-19,3785.204
2005-10-20,3770.782
2005-10-21,3743.27
2005-10-24,3743.307
2005-10-25,3819.893
2005-10-26,3810.424
2005-10-27,3762.149
2005-10-28,3735.222
2005-10-31,3774.75
2005-11-01,3760.748
2005-11-02,3788.417
2005-11-03,3841.43
2005-11-04,3790.858
2005-11-07,3771.066
2005-11-08,3766.265
2005-11-09,3743.027
2005-11-10,3740.19
2005-11-11,3781.098
2005-11-14,3785.494
2005-11-15,3747.391
2005-11-16,3760.668
2005-11-17,3783.947
2005-11-18,3807.951
2005-11-21,3844.177
2005-11-22,3821.165
2005-11-23,3871.122
2005-11-24,3864.754
2005-11-25,3867.451
2005-11-28,3905.525
2005-11-29,3858.127
2005-11-30,3828.228
2005-12-01,3885.89
2005-12-02,3936.3
2005-12-05,3918.053
2005-12-06,4019.294
2005-12-07,3995.641
2005-12-08,4032.464
2005-12-09,4042.719
2005-12-12,4046.398
2005-12-13,4045.688
2005-12-14,4056.85
2005-12-15,4012.724
2005-12-16,4088.996
2005-12-19,4091.454
2005-12-20,4041.775
2005-12-21,4038.833
2005-12-22,4044.942
2005-12-23,4062.519
2005-12-26,4062.519
2005-12-27,4079.402
2005-12-28,4106.007
2005-12-29,4097.702
2005-12-30,4087.266
2006-01-02,4097.105
2006-01-03,4198.193
2006-01-04,4268.316
2006-01-05,4264.388
2006-01-06,4288.246
2006-01-09,4339.02
2006-01-10,4289.917
2006-01-11,4312.074
2006-01-12,4270.6
2006-01-13,4247.015
2006-01-16,4273.078
2006-01-17,4218.059
2006-01-18,4151.343
2006-01-19,4178.806
2006-01-20,4135.635
2006-01-23,4223.933
2006-01-24,4178.804
2006-01-25,4222.192
2006-01-26,4282.628
2006-01-27,4309.368
2006-01-30,4317.5
2006-01-31,4343.369
2006-02-01,4368.411
2006-02-02,4336.742
2006-02-03,4299.56
2006-02-06,4284.061
2006-02-07,4220.675
2006-02-08,4200.711
2006-02-09,4255.537
2006-02-10,4209.014
2006-02-13,4214.587
2006-02-14,4243.609
2006-02-15,4295.159
2006-02-16,4304.564
2006-02-17,4298.351
2006-02-20,4318.745
2006-02-21,4305.522
2006-02-22,4302.849
2006-02-23,4289.14
2006-02-24,4293.703
2006-02-27,4301.016
2006-02-28,4235.813
2006-03-01,4282.157
2006-03-02,4303.26
2006-03-03,4345.69
2006-03-06,4364.279
2006-03-07,4285.841
2006-03-08,4257.006
2006-03-09,4306.299
2006-03-10,4283.292
2006-03-13,4314.566
2006-03-14,4376.518
2006-03-15,4422.903
2006-03-16,4514.252
2006-03-17,4545.389
2006-03-20,4621.206
2006-03-21,4585.249
2006-03-22,4625.496
2006-03-23,4622.895
2006-03-24,4644.167
2006-03-27,4596.132
2006-03-28,4590.176
2006-03-29,4538.467
2006-03-30,4670.047
2006-03-31,4581.133
2006-04-03,4668.34
2006-04-04,4668.861
2006-04-05,4715.532
2006-04-06,4690.499
2006-04-07,4623.19
2006-04-10,4632.353
2006-04-11,4612.567
2006-04-12,4646.355
2006-04-13,4659.154
2006-04-14,4659.154
2006-04-17,4742.547
2006-04-18,4720.634
2006-04-19,4765.55
2006-04-20,4765.111
2006-04-21,4644.49
2006-04-24,4615.585
2006-04-25,4621.183
2006-04-26,4683.745
2006-04-27,4684.674
2006-04-28,4677.833
2006-05-01,4695.985
2006-05-02,4702.102
2006-05-03,4709.68
2006-05-04,4756.322
2006-05-05,4834.632
2006-05-08,4807.472
2006-05-09,4811.953
2006-05-10,4721.616
2006-05-11,4748.065
2006-05-12,4627.094
2006-05-15,4488.173
2006-05-16,4527.635
2006-05-17,4304.342
2006-05-18,4260.396
2006-05-19,4219.908
2006-05-22,4093.641
2006-05-23,4319.989
2006-05-24,4200.122
2006-05-25,4205.715
2006-05-26,4372.723
2006-05-29,4421.685
2006-05-30,4329.147
2006-05-31,4347.918
2006-06-01,4392.558
2006-06-02,4430.598
2006-06-05,4420.542
2006-06-06,4368.747
2006-06-07,4275.774
2006-06-08,3989.452
2006-06-09,4109.673
2006-06-12,4025.283
2006-06-13,3892.778
2006-06-14,4029.34
2006-06-15,4178.998
2006-06-16,4103.599
2006-06-19,4126.13
2006-06-20,4171.289
2006-06-21,4248.512
2006-06-22,4220.439
2006-06-23,4204.916
2006-06-26,4197.926
2006-06-27,4131.584
2006-06-28,4125.013
2006-06-29,4246.753
2006-06-30,4434.008
2006-07-03,4449.386
2006-07-04,4490.762
2006-07-05,4389.158
2006-07-06,4445.223
2006-07-07,4409.833
2006-07-10,4383.773
2006-07-11,4302.489
2006-07-12,4255.133
2006-07-13,4175.056
2006-07-14,4069.168
2006-07-17,3989.203
2006-07-18,3948.173
2006-07-19,4161.848
2006-07-20,4162.499
2006-07-21,4106.017
2006-07-24,4131.359
2006-07-25,4128.052
2006-07-26,4197.759
2006-07-27,4281.493
2006-07-28,4304.819
2006-07-31,4255.265
2006-08-01,4188.083
2006-08-02,4278.716
2006-08-03,4219.986
2006-08-04,4263.123
2006-08-07,4190.737
2006-08-08,4177.338
2006-08-09,4236.954
2006-08-10,4120.938
2006-08-11,4133.456
2006-08-14,4157.121
2006-08-15,4263.954
2006-08-16,4340.18
2006-08-17,4426.315
2006-08-18,4376.383
2006-08-21,4396.938
2006-08-22,4380.411
2006-08-23,4319.576
2006-08-24,4328.089
2006-08-25,4286.561
2006-08-28,4325.486
2006-08-29,4365.1
2006-08-30,4444.257
2006-08-31,4425.423
2006-09-01,4423.363
2006-09-04,4526.356
2006-09-05,4499.908
2006-09-06,4443.258
2006-09-07,4356.705
2006-09-08,4389.76
2006-09-11,4405.262
2006-09-12,4495.495
2006-09-13,4548.822
2006-09-14,4570.127
2006-09-15,4573.688
2006-09-18,4608.579
2006-09-19,4578.957
2006-09-20,4613.79
2006-09-21,4617.446
2006-09-22,4586.409
2006-09-25,4494.623
2006-09-26,4532.198
2006-09-27,4638.161
2006-09-28,4624.694
2006-09-29,4620.498
2006-10-02,4627.128
2006-10-03,4591.369
2006-10-04,4612.995
2006-10-05,4696.363
2006-10-06,4663.945
2006-10-09,4704.958
2006-10-10,4708.2
2006-10-11,4797.23
2006-10-12,4851.884
2006-10-13,4801.694
2006-10-16,4811.608
2006-10-17,4755.264
2006-10-18,4780.09
2006-10-19,4822.317
2006-10-20,4904.449
2006-10-23,4905.417
2006-10-24,4904.684
2006-10-25,4970.449
2006-10-26,4958.955
2006-10-27,4946.65
2006-10-30,4924.697
2006-10-31,4962.063
2006-11-01,5013.343
2006-11-02,4984.941
2006-11-03,4966.442
2006-11-06,5045.881
2006-11-07,5130.352
2006-11-08,5118.335
2006-11-09,5154.319
2006-11-10,5149.182
2006-11-13,5156.117
2006-11-14,5154.915
2006-11-15,5241.862
2006-11-16,5239.814
2006-11-17,5158.698
2006-11-20,5206.086
2006-11-21,5196.73
2006-11-22,5258.096
2006-11-23,5298.548
2006-11-24,5271.597
2006-11-27,5126.051
2006-11-28,5104.94
2006-11-29,5204.148
2006-11-30,5181.185
2006-12-01,5183.61
2006-12-04,5280.01
2006-12-05,5315.448
2006-12-06,5299.537
2006-12-07,5359.466
2006-12-08,5364.026
2006-12-11,5396.699
2006-12-12,5489.108
2006-12-13,5462.582
2006-12-14,5418.784
2006-12-15,5448.381
2006-12-18,5429.976
2006-12-19,5450.393
2006-12-20,5520.309
2006-12-21,5546.896
2006-12-22,5519.659
2006-12-25,5519.659
2006-12-26,5495.353
2006-12-27,5520.682
2006-12-28,5525.053
2006-12-29,5569.522
2007-01-01,5569.522
2007-01-02,5683.322
2007-01-03,5622.095
2007-01-04,5482.506
2007-01-05,5444.486
2007-01-08,5427.816
2007-01-09,5395.995
2007-01-10,5322.918
2007-01-11,5382.372
2007-01-12,5421.994
2007-01-15,5509.986
2007-01-16,5508.801
2007-01-17,5492.616
2007-01-18,5443.66
2007-01-19,5436.717
2007-01-22,5437.148
2007-01-23,5480.942
2007-01-24,5492.696
2007-01-25,5546.599
2007-01-26,5476.451
2007-01-29,5472.74
2007-01-30,5545.372
2007-01-31,5536.572
2007-02-01,5537.92
2007-02-02,5392.55
2007-02-05,5375.479
2007-02-06,5396.736
2007-02-07,5481.882
2007-02-08,5444.107
2007-02-09,5421.771
2007-02-12,5316.772
2007-02-13,5321.684
2007-02-14,5456.445
2007-02-15,5430.986
2007-02-16,5365.257
2007-02-19,5424.951
2007-02-20,5367.938
2007-02-21,5316.034
2007-02-22,5334.099
2007-02-23,5393.949
2007-02-26,5461.848
2007-02-27,5323.692
2007-02-28,5211.623
2007-03-01,5137.844
2007-03-02,5164.229
2007-03-05,5079.08
2007-03-06,5094.869
2007-03-07,5158.169
2007-03-08,5229.428
2007-03-09,5216.34
2007-03-12,5291.377
2007-03-13,5232.313
2007-03-14,5084.841
2007-03-15,5230.89
2007-03-16,5239.247
2007-03-19,5339.004
2007-03-20,5386.349
2007-03-21,5423.338
2007-03-22,5540.135
2007-03-23,5521.513
2007-03-26,5460.572
2007-03-27,5477.82
2007-03-28,5414.781
2007-03-29,5481.614
2007-03-30,5467.707
2007-04-02,5524.984
2007-04-03,5592.938
2007-04-04,5640.572
2007-04-05,5706.518
2007-04-06,5706.518
2007-04-09,5668.547
2007-04-10,5790.785
2007-04-11,5758.255
2007-04-12,5799.115
2007-04-13,5842.826
2007-04-16,5995.383
2007-04-17,5989.539
2007-04-18,5978.074
2007-04-19,5990.02
2007-04-20,6001.156
2007-04-23,6005.73
2007-04-24,5953.121
2007-04-25,6040.204
2007-04-26,6018.194
2007-04-27,6018.528
2007-04-30,6052.46
2007-05-01,6047.051
2007-05-02,6040.664
2007-05-03,5985.301
2007-05-04,6047.912
2007-05-07,6087.59
2007-05-08,5926.713
2007-05-09,5915.166
2007-05-10,5819.854
2007-05-11,5859.427
2007-05-14,5955.181
2007-05-15,5988.508
2007-05-16,5999.146
2007-05-17,5941.249
2007-05-18,6005.235
2007-05-21,5966.551
2007-05-22,5970.595
2007-05-23,6081.212
2007-05-24,6028.286
2007-05-25,6060.899
2007-05-28,6077.088
2007-05-29,6010.231
2007-05-30,5935.601
2007-05-31,5999.182
2007-06-01,6019.111
2007-06-04,5996.184
2007-06-05,6021.837
2007-06-06,5996.261
2007-06-07,5763.453
2007-06-08,5748.156
2007-06-11,5789.868
2007-06-12,5677.657
2007-06-13,5714.573
2007-06-14,5806.82
2007-06-15,5885.107
2007-06-18,5956.077
2007-06-19,5928.682
2007-06-20,6036.695
2007-06-21,5897.858
2007-06-22,5926.316
2007-06-25,5919.135
2007-06-26,5897.888
2007-06-27,5878.849
2007-06-28,6003.845
2007-06-29,5990.41
2007-07-02,6042.824
2007-07-03,6170.248
2007-07-04,6228.354
2007-07-05,6199.768
2007-07-06,6231.655
2007-07-09,6291.147
2007-07-10,6299.832
2007-07-11,6334.904
2007-07-12,6435.171
2007-07-13,6435.8
2007-07-16,6460.121
2007-07-17,6388.48
2007-07-18,6326.506
2007-07-19,6398.571
2007-07-20,6288.058
2007-07-23,6323.427
2007-07-24,6193.948
2007-07-25,6066.023
2007-07-26,5832.491
2007-07-27,5852.588
2007-07-30,5947.968
2007-07-31,5973.989
2007-08-01,5847.839
2007-08-02,5944.937
2007-08-03,5919.262
2007-08-06,5848.811
2007-08-07,5877.415
2007-08-08,6022.787
2007-08-09,5842.868
2007-08-10,5629.547
2007-08-13,5723.451
2007-08-14,5674.576
2007-08-15,5559.261
2007-08-16,5313.346
2007-08-17,5427.192
2007-08-20,5480.465
2007-08-21,5453.666
2007-08-22,5585.576
2007-08-23,5620.924
2007-08-24,5728.587
2007-08-27,5687.22
2007-08-28,5546.687
2007-08-29,5630.048
2007-08-30,5700.533
2007-08-31,5778.478
2007-09-03,5793.668
2007-09-04,5800.38
2007-09-05,5666.631
2007-09-06,5694.411
2007-09-07,5572.78
2007-09-10,5502.944
2007-09-11,5681.062
2007-09-12,5789.836
2007-09-13,5891.468
2007-09-14,5825.409
2007-09-17,5712.486
2007-09-18,5812.665
2007-09-19,6077.498
2007-09-20,6083.518
2007-09-21,6118.408
2007-09-24,6068.984
2007-09-25,5994.968
2007-09-26,6047.143
2007-09-27,6114.375
2007-09-28,6186.789
2007-10-01,6246.489
2007-10-02,6192.057
2007-10-03,6250.749
2007-10-04,6242.343
2007-10-05,6361.965
2007-10-08,6326.473
2007-10-09,6346.441
2007-10-10,6427.902
2007-10-11,6525.232
2007-10-12,6463.735
2007-10-15,6453.965
2007-10-16,6035.031
2007-10-17,6080.839
2007-10-18,6002.125
2007-10-19,5889.014
2007-10-22,5683.398
2007-10-23,5909.151
2007-10-24,5801.49
2007-10-25,5921.664
2007-10-26,5969.07
2007-10-29,5971.935
2007-10-30,5918.131
2007-10-31,5972.586
2007-11-01,5868.996
2007-11-02,5804.882
2007-11-05,5857.777
2007-11-06,5947.405
2007-11-07,5962.67
2007-11-08,5931.676
2007-11-09,5722.275
2007-11-12,5691.859
2007-11-13,5656.902
2007-11-14,5766.723
2007-11-15,5629.852
2007-11-16,5608.015
2007-11-19,5441.404
2007-11-20,5516.137
2007-11-21,5404.269
2007-11-22,5386.548
2007-11-23,5390.107
2007-11-26,5449.618
2007-11-27,5373.942
2007-11-28,5483.769
2007-11-29,5492.358
2007-11-30,5468.383
2007-12-03,5449.524
2007-12-04,5343.895
2007-12-05,5461.834
2007-12-06,5468.4
2007-12-07,5578.199
2007-12-10,5653.058
2007-12-11,5675.14
2007-12-12,5649.65
2007-12-13,5444.758
2007-12-14,5393.969
2007-12-17,5178.199
2007-12-18,5139.833
2007-12-19,5122.768
2007-12-20,5113.006
2007-12-21,5228.755
2007-12-24,5223.238
2007-12-25,5223.238
2007-12-26,5283.678
2007-12-27,5268.346
2007-12-28,5353.49
2007-12-31,5324.541
2008-01-01,5324.541
2008-01-02,5233.323
2008-01-03,5199.535
2008-01-04,5001.965
2008-01-07,4937.295
2008-01-08,4994.602
2008-01-09,4814.448
2008-01-10,4804.854
2008-01-11,4831.774
2008-01-14,4996.958
2008-01-15,4793.897
2008-01-16,4735.084
2008-01-17,4782.975
2008-01-18,4699.327
2008-01-21,4472.089
2008-01-22,4703.739
2008-01-23,4505.875
2008-01-24,4763.095
2008-01-25,4815.374
2008-01-28,4783.923
2008-01-29,4809.565
2008-01-30,4779.975
2008-01-31,4769.66
2008-02-01,4920.728
2008-02-04,4958.305
2008-02-05,4701.243
2008-02-06,4740.328
2008-02-07,4521.726
2008-02-08,4580.108
2008-02-11,4543.993
2008-02-12,4776.759
2008-02-13,4823.797
2008-02-14,4868.043
2008-02-15,4843.162
2008-02-18,4963.387
2008-02-19,5018.557
2008-02-20,4897.662
2008-02-21,4982.737
2008-02-22,4914.547
2008-02-25,5018.102
2008-02-26,5130.878
2008-02-27,5255.409
2008-02-28,5165.507
2008-02-29,5120.108
2008-03-03,5048.962
2008-03-04,4929.226
2008-03-05,5047.51
2008-03-06,5017.086
2008-03-07,4951.484
2008-03-10,4870.763
2008-03-11,4918.242
2008-03-12,5050.505
2008-03-13,5013.367
2008-03-14,4990.815
2008-03-17,4819.048
2008-03-18,4937.716
2008-03-19,4833.055
2008-03-20,4703.938
2008-03-21,4703.938
2008-03-24,4694.429
2008-03-25,4928.669
2008-03-26,4993.636
2008-03-27,5122.155
2008-03-28,5106.693
2008-03-31,5161.958
2008-04-01,5232.016
2008-04-02,5330.814
2008-04-03,5294.635
2008-04-04,5283.264
2008-04-07,5366.874
2008-04-08,5283.081
2008-04-09,5310.503
2008-04-10,5291.412
2008-04-11,5191.064
2008-04-14,5171.086
2008-04-15,5157.175
2008-04-16,5323.917
2008-04-17,5215.298
2008-04-18,5220.198
2008-04-21,5251.291
2008-04-22,5290.263
2008-04-23,5358.657
2008-04-24,5307.641
2008-04-25,5500.813
2008-04-28,5551.938
2008-04-29,5430.672
2008-04-30,5435.72
2008-05-01,5385.583
2008-05-02,5439.049
2008-05-05,5479.704
2008-05-06,5542.697
2008-05-07,5601.179
2008-05-08,5612.226
2008-05-09,5563.375
2008-05-12,5613.463
2008-05-13,5642.62
2008-05-14,5658.163
2008-05-15,5713.949
2008-05-16,5793.131
2008-05-19,5885.718
2008-05-20,5765.473
2008-05-21,5762.558
2008-05-22,5807.648
2008-05-23,5712.283
2008-05-26,5724.643
2008-05-27,5687.202
2008-05-28,5702.896
2008-05-29,5660.849
2008-05-30,5658.291
2008-06-02,5590.345
2008-06-03,5625.602
2008-06-04,5547.88
2008-06-05,5548.297
2008-06-06,5619.278
2008-06-09,5501.922
2008-06-10,5361.095
2008-06-11,5264.146
2008-06-12,5287.784
2008-06-13,5254.068
2008-06-16,5343.899
2008-06-17,5413.845
2008-06-18,5329.67
2008-06-19,5338.201
2008-06-20,5378.543
2008-06-23,5259.069
2008-06-24,5154.746
2008-06-25,5198.484
2008-06-26,5066.523
2008-06-27,5006.652
2008-06-30,4955.805
2008-07-01,4822.709
2008-07-02,4812.222
2008-07-03,4832.497
2008-07-04,4775.983
2008-07-07,4867.9
2008-07-08,4736.158
2008-07-09,4823.192
2008-07-10,4697.183
2008-07-11,4620.055
2008-07-14,4683.011
2008-07-15,4647.759
2008-07-16,4668.745
2008-07-17,4855.176
2008-07-18,4928.262
2008-07-21,4956.433
2008-07-22,4860.899
2008-07-23,4903.062
2008-07-24,4729.374
2008-07-25,4698.477
2008-07-28,4756.587
2008-07-29,4685.698
2008-07-30,4815.445
2008-07-31,4798.589
2008-08-01,4682.65
2008-08-04,4623.591
2008-08-05,4731.569
2008-08-06,4776.379
2008-08-07,4791.726
2008-08-08,4661.427
2008-08-11,4711.2
2008-08-12,4665.172
2008-08-13,4541.097
2008-08-14,4603.323
2008-08-15,4569.706
2008-08-18,4584.642
2008-08-19,4388.049
2008-08-20,4422.442
2008-08-21,4445.05
2008-08-22,4596.471
2008-08-25,4506.125
2008-08-26,4498.229
2008-08-27,4491.494
2008-08-28,4575.141
2008-08-29,4509.263
2008-09-01,4481.419
2008-09-02,4510.814
2008-09-03,4407.666
2008-09-04,4239.373
2008-09-05,4082.644
2008-09-08,4198.672
2008-09-09,4054.418
2008-09-10,4004.235
2008-09-11,3908.113
2008-09-12,4044.885
2008-09-15,3945.597
2008-09-16,3854.695
2008-09-17,3743.008
2008-09-18,3827.23
2008-09-19,4180.949
2008-09-22,4203.288
2008-09-23,4140.712
2008-09-24,4061.11
2008-09-25,4178.042
2008-09-26,4031.89
2008-09-29,3747.132
2008-09-30,3568.404
2008-10-01,3533.61
2008-10-02,3409.694
2008-10-03,3496.163
2008-10-06,3150.376
2008-10-07,3200.074
2008-10-08,3015.345
2008-10-09,3035.108
2008-10-10,2886.434
2008-10-13,3140.963
2008-10-14,3149.731
2008-10-15,2878.648
2008-10-16,2712.135
2008-10-17,2728.357
2008-10-20,2756.909
2008-10-21,2749.048
2008-10-22,2569.092
2008-10-23,2492.616
2008-10-24,2322.016
2008-10-27,2209.959
2008-10-28,2281.813
2008-10-29,2542.063
2008-10-30,2669.831
2008-10-31,2629.291
2008-11-03,2802.959
2008-11-04,2990.326
2008-11-05,2891.159
2008-11-06,2645.673
2008-11-07,2738.976
2008-11-10,2795.37
2008-11-11,2547.554
2008-11-12,2445.279
2008-11-13,2452.338
2008-11-14,2475.944
2008-11-17,2439.57
2008-11-18,2415.035
2008-11-19,2270.689
2008-11-20,2200.068
2008-11-21,2121.567
2008-11-24,2435.452
2008-11-25,2587.031
2008-11-26,2479.645
2008-11-27,2560.33
2008-11-28,2526.431
2008-12-01,2342.012
2008-12-02,2467.453
2008-12-03,2490.892
2008-12-04,2475.4
2008-12-05,2310.063
2008-12-08,2620.76
2008-12-09,2656.491
2008-12-10,2703.257
2008-12-11,2718.731
2008-12-12,2655.825
2008-12-15,2597.156
2008-12-16,2636.281
2008-12-17,2764.816
2008-12-18,2852.657
2008-12-19,2744.53
2008-12-22,2696.538
2008-12-23,2672.205
2008-12-24,2649.798
2008-12-25,2649.798
2008-12-26,2661.835
2008-12-29,2750.226
2008-12-30,2764.215
2008-12-31,2706.679
2009-01-01,2706.679
2009-01-02,2878.257
2009-01-05,2842.917
2009-01-06,2838.585
2009-01-07,2902.532
2009-01-08,2853.313
2009-01-09,2799.838
2009-01-12,2698.57
2009-01-13,2609.622
2009-01-14,2469.728
2009-01-15,2483.535
2009-01-16,2592.345
2009-01-19,2548.199
2009-01-20,2442.053
2009-01-21,2484.226
2009-01-22,2513.633
2009-01-23,2489.755
2009-01-26,2628.526
2009-01-27,2626.457
2009-01-28,2721.119
2009-01-29,2637.058
2009-01-30,2578.81
2009-02-02,2519.914
2009-02-03,2613.759
2009-02-04,2694.627
2009-02-05,2701.249
2009-02-06,2815.94
2009-02-09,2894.05
2009-02-10,2824.339
2009-02-11,2752.112
2009-02-12,2673.746
2009-02-13,2705.811
2009-02-16,2662.417
2009-02-17,2498.472
2009-02-18,2513.81
2009-02-19,2582.177
2009-02-20,2457.689
2009-02-23,2421.606
2009-02-24,2381.861
2009-02-25,2383.19
2009-02-26,2451.467
2009-02-27,2450.448
2009-03-02,2319.015
2009-03-03,2269.266
2009-03-04,2364.672
2009-03-05,2238.513
2009-03-06,2247.599
2009-03-09,2284.997
2009-03-10,2420.121
2009-03-11,2462.884
2009-03-12,2471.022
2009-03-13,2514.021
2009-03-16,2620.369
2009-03-17,2559.706
2009-03-18,2581.949
2009-03-19,2740.102
2009-03-20,2613.208
2009-03-23,2703.635
2009-03-24,2645.067
2009-03-25,2684.175
2009-03-26,2654.551
2009-03-27,2552.794
2009-03-30,2439.125
2009-03-31,2511.407
2009-04-01,2589.921
2009-04-02,2788.663
2009-04-03,2789.259
2009-04-06,2774.892
2009-04-07,2697.206
2009-04-08,2694.194
2009-04-09,2732.792
2009-04-10,2732.792
2009-04-13,2756.962
2009-04-14,2822.478
2009-04-15,2751.097
2009-04-16,2777.451
2009-04-17,2764.44
2009-04-20,2601.225
2009-04-21,2670.252
2009-04-22,2811.02
2009-04-23,2860.555
2009-04-24,3009.102
2009-04-27,3042.674
2009-04-28,2928.744
2009-04-29,3040.442
2009-04-30,3046.437
2009-05-01,3044.623
2009-05-04,3175.603
2009-05-05,3190.087
2009-05-06,3259.162
2009-05-07,3255.251
2009-05-08,3318.927
2009-05-11,3278.72
2009-05-12,3209.561
2009-05-13,3112.21
2009-05-14,3149.452
2009-05-15,3204.046
2009-05-18,3251.443
2009-05-19,3336.011
2009-05-20,3378.068
2009-05-21,3346.814
2009-05-22,3330.355
2009-05-25,3342.195
2009-05-26,3335.441
2009-05-27,3314.103
2009-05-28,3289.364
2009-05-29,3361.459
2009-06-01,3559.938
2009-06-02,3534.762
2009-06-03,3356.951
2009-06-04,3347.29
2009-06-05,3307.142
2009-06-08,3250.604
2009-06-09,3301.648
2009-06-10,3407.609
2009-06-11,3467.379
2009-06-12,3444.234
2009-06-15,3284.204
2009-06-16,3316.652
2009-06-17,3209.63
2009-06-18,3242.498
2009-06-19,3229.79
2009-06-22,3103.076
2009-06-23,3120.26
2009-06-24,3286.371
2009-06-25,3208.6
2009-06-26,3340.577
2009-06-29,3438.745
2009-06-30,3378.483
2009-07-01,3529.993
2009-07-02,3357.963
2009-07-03,3341.574
2009-07-06,3266.518
2009-07-07,3259.221
2009-07-08,3207.714
2009-07-09,3235.479
2009-07-10,3206.751
2009-07-13,3257.602
2009-07-14,3291.651
2009-07-15,3442.362
2009-07-16,3451.342
2009-07-17,3533.018
2009-07-20,3559.862
2009-07-21,3680.12
2009-07-22,3686.891
2009-07-23,3807.294
2009-07-24,3776.657
2009-07-27,3720.886
2009-07-28,3700.892
2009-07-29,3709.821
2009-07-30,3836.451
2009-07-31,3926.751
2009-08-03,4077.313
2009-08-04,3997.375
2009-08-05,3969.838
2009-08-06,3953.398
2009-08-07,4040.774
2009-08-10,3978.535
2009-08-11,3835.167
2009-08-12,3963.352
2009-08-13,4068.393
2009-08-14,3967.735
2009-08-17,3829.939
2009-08-18,3903.801
2009-08-19,3908.861
2009-08-20,4020.315
2009-08-21,4230.423
2009-08-24,4240.751
2009-08-25,4220.888
2009-08-26,4078.348
2009-08-27,4027.153
2009-08-28,4175.711
2009-08-31,4081.82
2009-09-01,3979.302
2009-09-02,3906.022
2009-09-03,3906.769
2009-09-04,3970.658
2009-09-07,4094.762
2009-09-08,4179.159
2009-09-09,4256.064
2009-09-10,4227.653
2009-09-11,4276.378
2009-09-14,4242.792
2009-09-15,4264.686
2009-09-16,4341.35
2009-09-17,4406.016
2009-09-18,4387.532
2009-09-21,4312.369
2009-09-22,4432.409
2009-09-23,4419.987
2009-09-24,4262.577
2009-09-25,4233.613
2009-09-28,4258.633
2009-09-29,4182.08
2009-09-30,4172.59
2009-10-01,4083.556
2009-10-02,4026.971
2009-10-05,4041.88
2009-10-06,4186.522
2009-10-07,4106.582
2009-10-08,4197.922
2009-10-09,4189.898
2009-10-12,4259.821
2009-10-13,4216.68
2009-10-14,4385.08
2009-10-15,4364.67
2009-10-16,4357.806
2009-10-19,4443.209
2009-10-20,4407.641
2009-10-21,4448.342
2009-10-22,4362.687
2009-10-23,4444.07
2009-10-26,4374.878
2009-10-27,4323.11
2009-10-28,4216.379
2009-10-29,4346.097
2009-10-30,4341.895
2009-11-02,4321.116
2009-11-03,4203.264
2009-11-04,4359.762
2009-11-05,4428.394
2009-11-06,4374.598
2009-11-09,4580.686
2009-11-10,4572.449
2009-11-11,4625.937
2009-11-12,4608.27
2009-11-13,4626.87
2009-11-16,4683.827
2009-11-17,4567.992
2009-11-18,4609.77
2009-11-19,4468.147
2009-11-20,4452.28
2009-11-23,4620.994
2009-11-24,4521.265
2009-11-25,4563.094
2009-11-26,4355.988
2009-11-27,4443.012
