Date,IRELAND MID VALUE Mid Cap
2005-11-07,724.0
2005-11-08,729.471
2005-11-09,729.836
2005-11-10,730.244
2005-11-11,741.134
2005-11-14,743.283
2005-11-15,761.207
2005-11-16,751.389
2005-11-17,757.611
2005-11-18,768.815
2005-11-21,750.005
2005-11-22,766.429
2005-11-23,764.285
2005-11-24,767.056
2005-11-25,768.891
2005-11-28,773.093
2005-11-29,766.648
2005-11-30,758.083
2005-12-01,770.022
2005-12-02,782.629
2005-12-05,786.818
2005-12-06,797.227
2005-12-07,819.903
2005-12-08,850.959
2005-12-09,866.598
2005-12-12,874.561
2005-12-13,866.798
2005-12-14,866.36
2005-12-15,855.438
2005-12-16,878.242
2005-12-19,858.751
2005-12-20,834.477
2005-12-21,845.261
2005-12-22,850.611
2005-12-23,863.196
2005-12-26,863.196
2005-12-27,862.76
2005-12-28,888.232
2005-12-29,880.982
2005-12-30,887.856
2006-01-02,887.856
2006-01-03,896.059
2006-01-04,897.792
2006-01-05,900.026
2006-01-06,901.145
2006-01-09,924.785
2006-01-10,910.109
2006-01-11,929.752
2006-01-12,944.879
2006-01-13,928.417
2006-01-16,939.854
2006-01-17,949.514
2006-01-18,951.554
2006-01-19,923.064
2006-01-20,914.169
2006-01-23,915.514
2006-01-24,915.146
2006-01-25,919.155
2006-01-26,919.841
2006-01-27,928.944
2006-01-30,930.205
2006-01-31,950.2
2006-02-01,961.744
2006-02-02,948.59
2006-02-03,948.161
2006-02-06,942.514
2006-02-07,922.548
2006-02-08,906.186
2006-02-09,916.386
2006-02-10,912.559
2006-02-13,908.204
2006-02-14,901.503
2006-02-15,922.344
2006-02-16,934.089
2006-02-17,935.866
2006-02-20,937.704
2006-02-21,925.98
2006-02-22,932.44
2006-02-23,953.729
2006-02-24,955.718
2006-02-27,942.448
2006-02-28,940.375
2006-03-01,927.528
2006-03-02,939.188
2006-03-03,919.314
2006-03-06,915.144
2006-03-07,923.045
2006-03-08,937.118
2006-03-09,973.442
2006-03-10,956.317
2006-03-13,961.886
2006-03-14,968.469
2006-03-15,973.158
2006-03-16,961.738
2006-03-17,974.304
2006-03-20,994.151
2006-03-21,994.557
2006-03-22,984.906
2006-03-23,993.982
2006-03-24,1003.384
2006-03-27,1007.353
2006-03-28,1003.058
2006-03-29,992.79
2006-03-30,1026.938
2006-03-31,1020.349
2006-04-03,1031.331
2006-04-04,1035.484
2006-04-05,1043.455
2006-04-06,1044.256
2006-04-07,1027.835
2006-04-10,1020.198
2006-04-11,1012.714
2006-04-12,1021.311
2006-04-13,1022.916
2006-04-14,1022.916
2006-04-17,1039.163
2006-04-18,1029.925
2006-04-19,1024.567
2006-04-20,1027.386
2006-04-21,1049.965
2006-04-24,1069.094
2006-04-25,1076.115
2006-04-26,1084.208
2006-04-27,1084.815
2006-04-28,1090.565
2006-05-01,1092.469
2006-05-02,1099.758
2006-05-03,1091.446
2006-05-04,1094.229
2006-05-05,1114.228
2006-05-08,1122.305
2006-05-09,1133.254
2006-05-10,1131.976
2006-05-11,1113.569
2006-05-12,1102.216
2006-05-15,1104.199
2006-05-16,1153.447
2006-05-17,1108.56
2006-05-18,1076.867
2006-05-19,1080.884
2006-05-22,1086.555
2006-05-23,1099.521
2006-05-24,1085.908
2006-05-25,1091.238
2006-05-26,1104.24
2006-05-29,1113.77
2006-05-30,1119.76
2006-05-31,1127.677
2006-06-01,1132.903
2006-06-02,1124.56
2006-06-05,1125.517
2006-06-06,910.605
2006-06-07,903.317
2006-06-08,919.622
2006-06-09,922.439
2006-06-12,908.35
2006-06-13,869.751
2006-06-14,858.69
2006-06-15,959.436
2006-06-16,942.11
2006-06-19,983.039
2006-06-20,954.23
2006-06-21,983.227
2006-06-22,963.197
2006-06-23,973.504
2006-06-26,1013.205
2006-06-27,968.516
2006-06-28,978.051
2006-06-29,940.492
2006-06-30,979.436
2006-07-03,980.662
2006-07-04,980.355
2006-07-05,974.151
2006-07-06,958.046
2006-07-07,929.306
2006-07-10,938.23
2006-07-11,882.767
2006-07-12,889.619
2006-07-13,883.308
2006-07-14,857.613
2006-07-17,849.002
2006-07-18,817.059
2006-07-19,851.449
2006-07-20,847.996
2006-07-21,799.847
2006-07-24,784.842
2006-07-25,813.952
2006-07-26,839.97
2006-07-27,838.073
2006-07-28,868.762
2006-07-31,881.273
2006-08-01,877.708
2006-08-02,864.276
2006-08-03,859.26
2006-08-04,900.335
2006-08-07,858.49
2006-08-08,885.008
2006-08-09,875.342
2006-08-10,864.858
2006-08-11,863.497
2006-08-14,850.061
2006-08-15,864.917
2006-08-16,870.896
2006-08-17,875.329
2006-08-18,864.196
2006-08-21,883.049
2006-08-22,871.274
2006-08-23,857.987
2006-08-24,878.275
2006-08-25,915.537
2006-08-28,949.597
2006-08-29,946.998
2006-08-30,941.3
2006-08-31,980.508
2006-09-01,949.053
2006-09-04,950.542
2006-09-05,936.447
2006-09-06,949.448
2006-09-07,918.21
2006-09-08,912.174
2006-09-11,942.321
2006-09-12,942.098
2006-09-13,944.942
2006-09-14,908.991
2006-09-15,909.387
2006-09-18,929.842
2006-09-19,916.975
2006-09-20,913.125
2006-09-21,899.464
2006-09-22,886.367
2006-09-25,894.016
2006-09-26,915.593
2006-09-27,923.291
2006-09-28,912.118
2006-09-29,910.609
2006-10-02,923.653
2006-10-03,904.489
2006-10-04,897.095
2006-10-05,919.595
2006-10-06,892.178
2006-10-09,905.936
2006-10-10,919.805
2006-10-11,902.054
2006-10-12,914.452
2006-10-13,909.216
2006-10-16,915.979
2006-10-17,913.229
2006-10-18,903.225
2006-10-19,909.216
2006-10-20,917.147
2006-10-23,909.593
2006-10-24,894.518
2006-10-25,888.541
2006-10-26,897.315
2006-10-27,889.894
2006-10-30,846.695
2006-10-31,867.874
2006-11-01,852.682
2006-11-02,842.568
2006-11-03,824.123
2006-11-06,835.193
2006-11-07,859.076
2006-11-08,823.115
2006-11-09,821.669
2006-11-10,829.697
2006-11-13,807.854
2006-11-14,844.717
2006-11-15,860.301
2006-11-16,860.234
2006-11-17,854.086
2006-11-20,860.905
2006-11-21,887.273
2006-11-22,876.453
2006-11-23,868.38
2006-11-24,879.445
2006-11-27,862.195
2006-11-28,839.174
2006-11-29,849.376
2006-11-30,848.998
2006-12-01,850.77
2006-12-04,855.525
2006-12-05,859.721
2006-12-06,878.294
2006-12-07,876.236
2006-12-08,879.165
2006-12-11,879.981
2006-12-12,878.601
2006-12-13,866.157
2006-12-14,904.303
2006-12-15,904.448
2006-12-18,898.219
2006-12-19,892.81
2006-12-20,910.63
2006-12-21,902.966
2006-12-22,902.011
2006-12-25,902.011
2006-12-26,900.605
2006-12-27,904.836
2006-12-28,909.104
2006-12-29,906.654
2007-01-01,906.654
2007-01-02,922.527
2007-01-03,911.958
2007-01-04,905.783
2007-01-05,907.316
2007-01-08,886.297
2007-01-09,891.305
2007-01-10,886.87
2007-01-11,882.971
2007-01-12,888.962
2007-01-15,882.579
2007-01-16,882.006
2007-01-17,879.105
2007-01-18,869.644
2007-01-19,890.488
2007-01-22,881.684
2007-01-23,873.614
2007-01-24,877.734
2007-01-25,867.52
2007-01-26,856.232
2007-01-29,861.905
2007-01-30,873.266
2007-01-31,860.422
2007-02-01,863.81
2007-02-02,922.547
2007-02-05,896.165
2007-02-06,898.601
2007-02-07,906.451
2007-02-08,910.894
2007-02-09,920.299
2007-02-12,905.812
2007-02-13,917.973
2007-02-14,936.099
2007-02-15,954.384
2007-02-16,969.494
2007-02-19,971.587
2007-02-20,965.287
2007-02-21,959.44
2007-02-22,963.294
2007-02-23,950.804
2007-02-26,947.759
2007-02-27,915.624
2007-02-28,906.916
2007-03-01,888.155
2007-03-02,874.356
2007-03-05,856.943
2007-03-06,864.725
2007-03-07,875.412
2007-03-08,886.609
2007-03-09,892.045
2007-03-12,907.257
2007-03-13,893.139
2007-03-14,855.603
2007-03-15,860.11
2007-03-16,864.783
2007-03-19,873.913
2007-03-20,868.761
2007-03-21,855.457
2007-03-22,883.491
2007-03-23,859.314
2007-03-26,873.85
2007-03-27,857.072
2007-03-28,858.356
2007-03-29,880.83
2007-03-30,881.763
2007-04-02,891.579
2007-04-03,900.519
2007-04-04,885.772
2007-04-05,893.525
2007-04-06,893.525
2007-04-09,888.87
2007-04-10,928.816
2007-04-11,922.138
2007-04-12,929.937
2007-04-13,950.93
2007-04-16,960.066
2007-04-17,957.612
2007-04-18,948.229
2007-04-19,942.48
2007-04-20,934.972
2007-04-23,935.795
2007-04-24,915.942
2007-04-25,909.957
2007-04-26,908.656
2007-04-27,892.081
2007-04-30,892.544
2007-05-01,889.208
2007-05-02,896.861
2007-05-03,923.2
2007-05-04,919.928
2007-05-07,922.23
2007-05-08,906.845
2007-05-09,903.361
2007-05-10,891.008
2007-05-11,918.273
2007-05-14,911.892
2007-05-15,919.646
2007-05-16,902.095
2007-05-17,900.202
2007-05-18,933.652
2007-05-21,964.135
2007-05-22,962.868
2007-05-23,1000.056
2007-05-24,993.194
2007-05-25,1009.076
2007-05-28,1004.169
2007-05-29,1012.747
2007-05-30,1000.598
2007-05-31,1000.0
2007-06-01,1006.319
2007-06-04,1011.156
2007-06-05,975.387
2007-06-06,939.971
2007-06-07,941.672
2007-06-08,925.255
2007-06-11,947.007
2007-06-12,933.52
2007-06-13,916.128
2007-06-14,943.193
2007-06-15,973.541
2007-06-18,985.62
2007-06-19,986.456
2007-06-20,981.708
2007-06-21,960.709
2007-06-22,962.749
2007-06-25,960.458
2007-06-26,966.131
2007-06-27,957.216
2007-06-28,962.923
2007-06-29,974.974
2007-07-02,978.556
2007-07-03,987.07
2007-07-04,997.759
2007-07-05,979.919
2007-07-06,992.793
2007-07-09,994.684
2007-07-10,970.96
2007-07-11,971.316
2007-07-12,963.332
2007-07-13,982.982
2007-07-16,971.396
2007-07-17,966.361
2007-07-18,970.852
2007-07-19,989.632
2007-07-20,961.334
2007-07-23,982.54
2007-07-24,956.125
2007-07-25,939.748
2007-07-26,915.345
2007-07-27,875.526
2007-07-30,849.435
2007-07-31,895.444
2007-08-01,909.614
2007-08-02,925.924
2007-08-03,912.692
2007-08-06,902.119
2007-08-07,927.24
2007-08-08,951.557
2007-08-09,936.484
2007-08-10,907.831
2007-08-13,927.245
2007-08-14,910.473
2007-08-15,901.566
2007-08-16,864.067
2007-08-17,876.159
2007-08-20,874.854
2007-08-21,884.32
2007-08-22,895.055
2007-08-23,917.777
2007-08-24,913.315
2007-08-27,926.941
2007-08-28,899.869
2007-08-29,922.213
2007-08-30,923.604
2007-08-31,925.341
2007-09-03,922.544
2007-09-04,929.648
2007-09-05,904.634
2007-09-06,928.21
2007-09-07,911.519
2007-09-10,885.402
2007-09-11,903.446
2007-09-12,871.516
2007-09-13,878.564
2007-09-14,826.734
2007-09-17,807.011
2007-09-18,807.43
2007-09-19,827.302
2007-09-20,826.145
2007-09-21,849.838
2007-09-24,848.489
2007-09-25,835.368
2007-09-26,848.711
2007-09-27,875.858
2007-09-28,883.146
2007-10-01,907.281
2007-10-02,958.263
2007-10-03,986.549
2007-10-04,989.728
2007-10-05,993.867
2007-10-08,978.393
2007-10-09,972.702
2007-10-10,966.733
2007-10-11,952.681
2007-10-12,929.943
2007-10-15,931.102
2007-10-16,924.658
2007-10-17,918.171
2007-10-18,915.753
2007-10-19,900.645
2007-10-22,889.999
2007-10-23,928.638
2007-10-24,916.54
2007-10-25,938.22
2007-10-26,939.176
2007-10-29,940.121
2007-10-30,932.414
2007-10-31,948.568
2007-11-01,921.01
2007-11-02,882.03
2007-11-05,858.189
2007-11-06,871.993
2007-11-07,877.724
2007-11-08,882.604
2007-11-09,889.566
2007-11-12,879.838
2007-11-13,915.595
2007-11-14,892.27
2007-11-15,880.139
2007-11-16,872.517
2007-11-19,852.779
2007-11-20,830.628
2007-11-21,784.778
2007-11-22,773.882
2007-11-23,797.521
2007-11-26,793.841
2007-11-27,783.322
2007-11-28,815.71
2007-11-29,820.002
2007-11-30,868.747
2007-12-03,847.518
2007-12-04,851.038
2007-12-05,861.0
2007-12-06,892.876
2007-12-07,891.72
2007-12-10,902.505
2007-12-11,891.905
2007-12-12,884.377
2007-12-13,810.911
2007-12-14,810.034
2007-12-17,784.044
2007-12-18,774.109
2007-12-19,762.883
2007-12-20,754.259
2007-12-21,775.257
2007-12-24,790.579
2007-12-25,790.579
2007-12-26,796.013
2007-12-27,777.183
2007-12-28,789.522
2007-12-31,775.756
2008-01-01,775.756
2008-01-02,790.835
2008-01-03,795.445
2008-01-04,804.549
2008-01-07,787.067
2008-01-08,794.757
2008-01-09,802.59
2008-01-10,788.701
2008-01-11,777.795
2008-01-14,781.85
2008-01-15,754.405
2008-01-16,753.194
2008-01-17,758.718
2008-01-18,761.822
2008-01-21,733.037
2008-01-22,762.556
2008-01-23,765.207
2008-01-24,789.47
2008-01-25,761.682
2008-01-28,757.232
2008-01-29,783.386
2008-01-30,810.884
2008-01-31,792.191
2008-02-01,830.818
2008-02-04,843.973
2008-02-05,791.245
2008-02-06,799.333
2008-02-07,767.827
2008-02-08,782.954
2008-02-11,767.46
2008-02-12,787.981
2008-02-13,778.007
2008-02-14,777.131
2008-02-15,772.309
2008-02-18,787.6
2008-02-19,802.76
2008-02-20,780.297
2008-02-21,762.744
2008-02-22,742.587
2008-02-25,757.922
2008-02-26,806.685
2008-02-27,807.738
2008-02-28,791.122
2008-02-29,778.336
2008-03-03,754.573
2008-03-04,731.949
2008-03-05,762.426
2008-03-06,742.22
2008-03-07,731.564
2008-03-10,708.936
2008-03-11,706.405
2008-03-12,739.326
2008-03-13,717.38
2008-03-14,722.841
2008-03-17,694.941
2008-03-18,731.342
2008-03-19,738.364
2008-03-20,814.565
2008-03-21,814.565
2008-03-24,813.403
2008-03-25,845.216
2008-03-26,832.133
2008-03-27,844.5
2008-03-28,815.474
2008-03-31,820.176
2008-04-01,840.716
2008-04-02,868.065
2008-04-03,829.017
2008-04-04,842.243
2008-04-07,871.939
2008-04-08,872.322
2008-04-09,836.731
2008-04-10,842.346
2008-04-11,813.643
2008-04-14,790.874
2008-04-15,780.785
2008-04-16,829.305
2008-04-17,825.838
2008-04-18,863.46
2008-04-21,874.465
2008-04-22,868.054
2008-04-23,871.075
2008-04-24,846.157
2008-04-25,855.285
2008-04-28,875.876
2008-04-29,869.549
2008-04-30,849.315
2008-05-01,842.851
2008-05-02,862.605
2008-05-05,866.917
2008-05-06,872.775
2008-05-07,862.004
2008-05-08,881.817
2008-05-09,890.432
2008-05-12,897.379
2008-05-13,884.031
2008-05-14,885.377
2008-05-15,891.429
2008-05-16,899.192
2008-05-19,890.056
2008-05-20,860.204
2008-05-21,844.484
2008-05-22,847.3
2008-05-23,831.271
2008-05-26,839.442
2008-05-27,836.532
2008-05-28,847.034
2008-05-29,855.565
2008-05-30,864.108
2008-06-02,863.441
2008-06-03,803.115
2008-06-04,796.69
2008-06-05,799.09
2008-06-06,784.446
2008-06-09,743.02
2008-06-10,718.505
2008-06-11,707.621
2008-06-12,721.103
2008-06-13,714.762
2008-06-16,728.143
2008-06-17,723.25
2008-06-18,689.941
2008-06-19,704.463
2008-06-20,693.414
2008-06-23,677.785
2008-06-24,671.66
2008-06-25,697.104
2008-06-26,646.0
2008-06-27,620.379
2008-06-30,565.54
2008-07-01,541.724
2008-07-02,532.781
2008-07-03,525.145
2008-07-04,510.172
2008-07-07,485.418
2008-07-08,438.013
2008-07-09,457.909
2008-07-10,432.524
2008-07-11,398.812
2008-07-14,412.094
2008-07-15,373.629
2008-07-16,392.48
2008-07-17,428.059
2008-07-18,497.985
2008-07-21,537.854
2008-07-22,506.456
2008-07-23,557.805
2008-07-24,522.821
2008-07-25,487.802
2008-07-28,437.508
2008-07-29,434.355
2008-07-30,471.622
2008-07-31,456.076
2008-08-01,454.631
2008-08-04,465.62
2008-08-05,514.679
2008-08-06,554.01
2008-08-07,534.558
2008-08-08,534.737
2008-08-11,578.792
2008-08-12,517.554
2008-08-13,487.07
2008-08-14,507.687
2008-08-15,514.381
2008-08-18,495.147
2008-08-19,467.12
2008-08-20,451.297
2008-08-21,439.81
2008-08-22,448.469
2008-08-25,436.946
2008-08-26,442.972
2008-08-27,482.894
2008-08-28,504.704
2008-08-29,513.621
2008-09-01,500.773
2008-09-02,499.26
2008-09-03,506.576
2008-09-04,504.286
2008-09-05,473.163
2008-09-08,526.809
2008-09-09,515.325
2008-09-10,484.598
2008-09-11,458.718
2008-09-12,473.898
2008-09-15,422.424
2008-09-16,395.702
2008-09-17,374.131
2008-09-18,385.106
2008-09-19,479.292
2008-09-22,460.726
2008-09-23,423.731
2008-09-24,400.519
2008-09-25,418.681
2008-09-26,415.281
2008-09-29,240.405
2008-09-30,346.245
2008-10-01,392.484
2008-10-02,444.053
2008-10-03,464.16
2008-10-06,351.929
2008-10-07,256.655
2008-10-08,199.989
2008-10-09,221.927
2008-10-10,227.074
2008-10-13,234.314
2008-10-14,242.316
2008-10-15,240.46
2008-10-16,240.264
2008-10-17,217.051
2008-10-20,221.075
2008-10-21,226.737
2008-10-22,200.516
2008-10-23,183.324
2008-10-24,147.937
2008-10-27,106.01
2008-10-28,94.266
2008-10-29,141.689
2008-10-30,154.306
2008-10-31,191.25
2008-11-03,165.873
2008-11-04,173.016
2008-11-05,181.729
2008-11-06,173.878
2008-11-07,165.076
2008-11-10,172.735
2008-11-11,148.447
2008-11-12,140.161
2008-11-13,125.006
2008-11-14,104.465
2008-11-17,98.006
2008-11-18,85.642
2008-11-19,86.517
2008-11-20,75.038
2008-11-21,72.95
2008-11-24,79.496
2008-11-25,81.038
2008-11-26,84.429
2008-11-27,94.322
2008-11-28,89.176
2008-12-01,85.793
2008-12-02,80.749
2008-12-03,70.437
2008-12-04,63.938
2008-12-05,61.867
2008-12-08,71.753
2008-12-09,67.936
2008-12-10,65.966
2008-12-11,63.375
2008-12-12,61.227
2008-12-15,64.29
2008-12-16,61.089
2008-12-17,62.682
2008-12-18,58.164
2008-12-19,52.48
2008-12-22,56.71
2008-12-23,56.378
2008-12-24,56.049
2008-12-25,56.049
2008-12-26,56.319
2008-12-29,54.941
2008-12-30,55.138
2008-12-31,54.434
2009-01-01,54.434
2009-01-02,55.721
2009-01-05,56.715
2009-01-06,57.319
2009-01-07,59.128
2009-01-08,61.439
2009-01-09,62.534
2009-01-12,64.736
2009-01-13,66.138
2009-01-14,58.218
2009-01-15,57.016
2009-01-16,42.277
2009-01-19,17.978
2009-01-20,16.188
2009-01-21,17.673
2009-01-22,17.462
2009-01-23,21.736
2009-01-26,29.858
2009-01-27,34.672
2009-01-28,46.871
2009-01-29,37.832
2009-01-30,34.784
2009-02-02,36.181
2009-02-03,32.63
2009-02-04,33.716
2009-02-05,31.857
2009-02-06,34.4
2009-02-09,35.78
2009-02-10,35.419
2009-02-11,31.703
2009-02-12,26.637
2009-02-13,21.925
2009-02-16,17.312
2009-02-17,18.927
2009-02-18,18.202
2009-02-19,18.418
2009-02-20,17.185
2009-02-23,16.25
2009-02-24,14.831
2009-02-25,14.395
2009-02-26,13.868
2009-02-27,10.636
2010-06-14,1000.0
2010-06-15,966.844
2010-06-16,950.235
2010-06-17,956.671
2010-06-18,980.842
2010-06-21,984.077
2010-06-22,890.144
2010-06-23,857.304
2010-06-24,831.566
2010-06-25,819.599
2010-06-28,846.553
2010-06-29,784.666
2010-06-30,767.476
2010-07-01,710.498
2010-07-02,747.138
2010-07-05,731.269
2010-07-06,780.617
2010-07-07,789.174
2010-07-08,845.47
2010-07-09,862.454
2010-07-12,859.143
2010-07-13,881.499
2010-07-14,880.912
2010-07-15,853.677
2010-07-16,835.748
2010-07-19,800.368
2010-07-20,842.204
2010-07-21,839.089
2010-07-22,879.953
2010-07-23,888.235
2010-07-26,939.963
2010-07-27,1018.771
2010-07-28,1005.342
2010-07-29,1002.183
2010-07-30,1039.241
2010-08-02,1066.602
2010-08-03,1069.514
2010-08-04,1038.661
2010-08-05,1070.326
2010-08-06,1029.186
2010-08-09,1077.608
2010-08-10,1034.196
2010-08-11,1013.348
2010-08-12,990.971
2010-08-13,940.374
2010-08-16,924.942
2010-08-17,977.292
2010-08-18,967.662
2010-08-19,926.454
2010-08-20,903.966
2010-08-23,920.837
2010-08-24,885.997
2010-08-25,891.532
2010-08-26,911.317
2010-08-27,889.701
2010-08-30,877.971
2010-08-31,915.185
2010-09-01,911.153
2010-09-02,882.93
2010-09-03,932.216
2010-09-06,921.368
2010-09-07,856.902
2010-09-08,834.31
2010-09-09,845.764
2010-09-10,811.645
2010-09-13,865.327
2010-09-14,837.329
2010-09-15,840.749
2010-09-16,814.765
2010-09-17,753.943
2010-09-20,794.13
2010-09-21,798.271
2010-09-22,796.417
2010-09-23,748.116
2010-09-24,743.537
2010-09-27,728.117
2010-09-28,677.726
2010-09-29,724.889
2010-09-30,791.549
2010-10-01,818.882
2010-10-04,838.04
2010-10-05,860.66
2010-10-06,879.356
2010-10-07,886.496
2010-10-08,848.203
2010-10-11,819.872
2010-10-12,804.717
2010-10-13,842.074
2010-10-14,816.625
2010-10-15,784.876
2010-10-18,766.709
2010-10-19,760.834
2010-10-20,761.567
2010-10-21,805.295
2010-10-22,785.211
2010-10-25,781.72
2010-10-26,758.708
2010-10-27,743.504
2010-10-28,704.562
2010-10-29,692.788
2010-11-01,675.356
2010-11-02,655.81
2010-11-03,648.719
2010-11-04,649.152
2010-11-05,557.697
2010-11-08,521.272
2010-11-09,546.442
2010-11-10,534.194
2010-11-11,490.878
2010-11-12,522.817
2010-11-15,503.459
2010-11-16,495.603
2010-11-17,506.543
2010-11-18,546.967
2010-11-19,614.516
2010-11-22,495.069
2010-11-23,376.877
2010-11-24,333.157
2010-11-25,320.142
2010-11-26,326.27
2010-11-29,375.752
2010-11-30,382.249
2010-12-01,388.472
2010-12-02,396.565
2010-12-03,401.728
2010-12-06,452.274
2010-12-07,520.389
2010-12-08,538.799
2010-12-09,585.329
2010-12-10,478.481
2010-12-13,529.577
2010-12-14,506.891
2010-12-15,486.129
2010-12-16,456.546
2010-12-17,392.289
2010-12-20,385.912
2010-12-21,420.045
2010-12-22,423.777
2010-12-23,416.728
2010-12-24,425.732
2010-12-27,426.738
2010-12-28,426.138
2010-12-29,458.224
2010-12-30,475.72
2010-12-31,470.465
2011-01-03,468.589
2011-01-04,434.648
2011-01-05,427.773
2011-01-06,407.159
2011-01-07,403.075
2011-01-10,381.169
2011-01-11,405.167
2011-01-12,439.729
2011-01-13,451.414
2011-01-14,427.353
2011-01-17,418.773
2011-01-18,455.831
2011-01-19,450.47
2011-01-20,451.529
2011-01-21,454.796
2011-01-24,450.152
2011-01-25,432.185
2011-01-26,405.897
2011-01-27,416.057
2011-01-28,407.733
2011-01-31,389.763
2011-02-01,437.237
2011-02-02,441.65
2011-02-03,464.001
2011-02-04,486.73
2011-02-07,510.399
2011-02-08,497.36
2011-02-09,464.024
2011-02-10,448.988
2011-02-11,477.752
2011-02-14,465.767
2011-02-15,475.166
2011-02-16,493.004
2011-02-17,481.279
2011-02-18,489.711
2011-02-21,447.431
2011-02-22,441.83
2011-02-23,427.277
2011-02-24,443.637
2011-02-25,474.395
2011-02-28,455.954
2011-03-01,438.41
2011-03-02,427.046
2011-03-03,421.055
2011-03-04,418.656
2011-03-07,404.958
2011-03-08,399.035
2011-03-09,400.969
2011-03-10,388.422
2011-03-11,388.268
2011-03-14,407.752
2011-03-15,393.179
2011-03-16,377.536
2011-03-17,386.804
2011-03-18,383.421
2011-03-21,399.273
2011-03-22,374.782
2011-03-23,368.499
2011-03-24,363.855
2011-03-25,349.193
2011-03-28,340.34
2011-03-29,324.963
2011-03-30,289.986
2011-03-31,291.961
2011-04-01,411.418
2011-04-04,452.596
2011-04-05,426.448
2011-04-06,415.922
2011-04-07,400.921
2011-04-08,399.575
2011-04-11,360.864
2011-04-12,338.881
2011-04-13,374.332
2011-04-14,377.265
2011-04-15,360.003
2011-04-18,350.699
2011-04-19,342.669
2011-04-20,333.816
2011-04-21,331.108
2011-04-22,331.108
2011-04-25,330.87
2011-04-26,339.209
2011-04-27,342.318
2011-04-28,393.681
2011-04-29,388.476
2011-05-02,389.929
2011-05-03,348.359
2011-05-04,343.766
2011-05-05,317.031
2011-05-06,333.724
2011-05-09,309.514
2011-05-10,318.179
2011-05-11,310.165
2011-05-12,327.897
2011-05-13,314.832
2011-05-16,299.544
2011-05-17,279.554
2011-05-18,294.518
2011-05-19,287.875
2011-05-20,283.228
2011-05-23,264.881
2011-05-24,269.058
2011-05-25,247.367
2011-05-26,236.019
2011-05-27,246.707
2011-05-30,244.219
2011-05-31,177.46
2013-05-31,1000.0
2013-06-03,1005.363
2013-06-04,1012.873
2013-06-05,1019.339
2013-06-06,1020.357
2013-06-07,1076.557
2013-06-10,1091.354
2013-06-11,1100.139
2013-06-12,1067.164
2013-06-13,1009.147
2013-06-14,1096.853
2013-06-17,1098.56
2013-06-18,1108.278
2013-06-19,1106.493
2013-06-20,1132.771
2013-06-21,1124.098
2013-06-24,1115.158
2013-06-25,1121.461
2013-06-26,1121.125
2013-06-27,1120.106
2013-06-28,1141.476
2013-07-01,1146.322
2013-07-02,1148.363
2013-07-03,1138.619
2013-07-04,1129.267
2013-07-05,1131.79
2013-07-08,1138.112
2013-07-09,1138.997
2013-07-10,1152.715
2013-07-11,1132.963
2013-07-12,1128.72
2013-07-15,1140.452
2013-07-16,1135.983
2013-07-17,1142.87
2013-07-18,1155.522
2013-07-19,1144.202
2013-07-22,1140.287
2013-07-23,1140.289
2013-07-24,1168.321
2013-07-25,1202.815
2013-07-26,1206.533
2013-07-29,1249.901
2013-07-30,1264.272
2013-07-31,1255.512
2013-08-01,1257.2
2013-08-02,1268.952
2013-08-05,1279.439
2013-08-06,1281.808
2013-08-07,1280.004
2013-08-08,1283.116
2013-08-09,1286.398
2013-08-12,1279.724
2013-08-13,1280.722
2013-08-14,1277.125
2013-08-15,1251.877
2013-08-16,1233.448
2013-08-19,1230.707
2013-08-20,1218.528
2013-08-21,1219.497
2013-08-22,1219.304
2013-08-23,1227.385
2013-08-26,1232.373
2013-08-27,1215.533
2013-08-28,1215.08
2013-08-29,1233.129
2013-08-30,1232.231
2013-09-02,1270.693
2013-09-03,1234.355
2013-09-04,1242.465
2013-09-05,1246.858
2013-09-06,1254.325
2013-09-09,1243.362
2013-09-10,1253.835
2013-09-11,1253.885
2013-09-12,1249.655
2013-09-13,1246.678
2013-09-16,1264.144
2013-09-17,1254.548
2013-09-18,1254.454
2013-09-19,1266.099
2013-09-20,1272.941
2013-09-23,1262.526
2013-09-24,1269.687
2013-09-25,1269.444
2013-09-26,1259.248
2013-09-27,1271.533
2013-09-30,1271.617
2013-10-01,1279.418
2013-10-02,1280.573
2013-10-03,1279.233
2013-10-04,1298.806
2013-10-07,1302.054
2013-10-08,1297.791
2013-10-09,1293.466
2013-10-10,1303.977
2013-10-11,1305.066
2013-10-14,1309.546
2013-10-15,1314.825
2013-10-16,1315.86
2013-10-17,1317.622
2013-10-18,1322.896
2013-10-21,1320.406
2013-10-22,1314.686
2013-10-23,1305.417
2013-10-24,1299.516
2013-10-25,1309.322
2013-10-28,1312.455
2013-10-29,1320.488
2013-10-30,1318.945
2013-10-31,1354.261
2013-11-01,1369.432
2013-11-04,1380.041
2013-11-05,1383.515
2013-11-06,1395.584
2013-11-07,1387.727
2013-11-08,1414.826
2013-11-11,1423.709
2013-11-12,1430.735
2013-11-13,1432.694
2013-11-14,1450.004
2013-11-15,1449.528
2013-11-18,1455.512
2013-11-19,1450.543
2013-11-20,1454.94
2013-11-21,1462.968
2013-11-22,1473.127
2013-11-25,1475.578
2013-11-26,1470.405
2016-05-31,1000.0
2016-06-01,955.977
2016-06-02,958.566
2016-06-03,954.807
2016-06-06,957.672
2016-06-07,993.885
2016-06-08,959.946
