Date,SWEDEN SMID VALUE SMID (Small+Mid Cap)
2005-11-09,475.003
2005-11-10,473.323
2005-11-11,484.023
2005-11-14,482.604
2005-11-15,477.613
2005-11-16,477.265
2005-11-17,483.392
2005-11-18,484.965
2005-11-21,491.111
2005-11-22,493.371
2005-11-23,497.914
2005-11-24,495.695
2005-11-25,498.132
2005-11-28,501.283
2005-11-29,496.121
2005-11-30,493.723
2005-12-01,497.4
2005-12-02,503.802
2005-12-05,503.5
2005-12-06,512.868
2005-12-07,509.481
2005-12-08,513.085
2005-12-09,514.811
2005-12-12,519.058
2005-12-13,522.952
2005-12-14,524.614
2005-12-15,518.287
2005-12-16,524.512
2005-12-19,528.175
2005-12-20,524.914
2005-12-21,525.236
2005-12-22,526.785
2005-12-23,532.122
2005-12-26,532.122
2005-12-27,536.046
2005-12-28,540.345
2005-12-29,539.304
2005-12-30,536.732
2006-01-02,534.55
2006-01-03,546.091
2006-01-04,555.189
2006-01-05,556.997
2006-01-06,560.113
2006-01-09,562.165
2006-01-10,556.151
2006-01-11,560.886
2006-01-12,561.324
2006-01-13,559.595
2006-01-16,563.176
2006-01-17,556.477
2006-01-18,548.832
2006-01-19,555.557
2006-01-20,555.534
2006-01-23,564.05
2006-01-24,561.553
2006-01-25,568.902
2006-01-26,570.151
2006-01-27,574.13
2006-01-30,572.593
2006-01-31,580.652
2006-02-01,584.931
2006-02-02,584.998
2006-02-03,578.364
2006-02-06,579.703
2006-02-07,576.456
2006-02-08,579.832
2006-02-09,588.405
2006-02-10,582.75
2006-02-13,580.853
2006-02-14,584.981
2006-02-15,585.663
2006-02-16,586.141
2006-02-17,592.943
2006-02-20,596.935
2006-02-21,594.826
2006-02-22,593.013
2006-02-23,595.416
2006-02-24,596.565
2006-02-27,598.415
2006-02-28,592.406
2006-03-01,599.185
2006-03-02,603.793
2006-03-03,609.366
2006-03-06,614.18
2006-03-07,600.84
2006-03-08,597.529
2006-03-09,603.859
2006-03-10,604.686
2006-03-13,611.061
2006-03-14,621.771
2006-03-15,620.295
2006-03-16,632.248
2006-03-17,636.883
2006-03-20,640.471
2006-03-21,635.148
2006-03-22,637.569
2006-03-23,636.117
2006-03-24,639.751
2006-03-27,637.663
2006-03-28,637.55
2006-03-29,632.87
2006-03-30,650.084
2006-03-31,645.827
2006-04-03,659.859
2006-04-04,667.372
2006-04-05,673.829
2006-04-06,672.728
2006-04-07,664.38
2006-04-10,662.009
2006-04-11,660.546
2006-04-12,656.391
2006-04-13,660.58
2006-04-14,660.58
2006-04-17,672.403
2006-04-18,673.192
2006-04-19,687.428
2006-04-20,686.187
2006-04-21,694.209
2006-04-24,693.045
2006-04-25,693.035
2006-04-26,695.307
2006-04-27,693.066
2006-04-28,698.628
2006-05-01,701.339
2006-05-02,709.96
2006-05-03,708.719
2006-05-04,717.879
2006-05-05,726.616
2006-05-08,726.597
2006-05-09,730.715
2006-05-10,732.125
2006-05-11,727.069
2006-05-12,710.468
2006-05-15,682.269
2006-05-16,678.496
2006-05-17,646.943
2006-05-18,635.058
2006-05-19,628.549
2006-05-22,594.194
2006-05-23,634.57
2006-05-24,620.885
2006-05-25,621.712
2006-05-26,647.71
2006-05-29,655.849
2006-05-30,640.583
2006-05-31,644.551
2006-06-01,650.4
2006-06-02,660.119
2006-06-05,661.637
2006-06-06,653.884
2006-06-07,634.826
2006-06-08,602.537
2006-06-09,615.665
2006-06-12,604.774
2006-06-13,578.338
2006-06-14,591.59
2006-06-15,620.054
2006-06-16,612.492
2006-06-19,614.849
2006-06-20,617.8
2006-06-21,625.428
2006-06-22,623.711
2006-06-23,621.417
2006-06-26,623.73
2006-06-27,615.161
2006-06-28,611.65
2006-06-29,625.372
2006-06-30,650.542
2006-07-03,649.994
2006-07-04,656.016
2006-07-05,643.197
2006-07-06,649.806
2006-07-07,649.266
2006-07-10,644.72
2006-07-11,639.703
2006-07-12,635.36
2006-07-13,624.436
2006-07-14,610.05
2006-07-17,591.607
2006-07-18,585.561
2006-07-19,612.125
2006-07-20,617.861
2006-07-21,613.269
2006-07-24,619.716
2006-07-25,617.887
2006-07-26,623.164
2006-07-27,638.501
2006-07-28,645.434
2006-07-31,644.63
2006-08-01,636.098
2006-08-02,644.793
2006-08-03,638.663
2006-08-04,648.771
2006-08-07,642.215
2006-08-08,643.036
2006-08-09,653.092
2006-08-10,636.97
2006-08-11,639.695
2006-08-14,640.666
2006-08-15,648.035
2006-08-16,657.089
2006-08-17,664.368
2006-08-18,660.391
2006-08-21,667.07
2006-08-22,669.489
2006-08-23,665.531
2006-08-24,664.014
2006-08-25,659.864
2006-08-28,663.417
2006-08-29,666.305
2006-08-30,670.103
2006-08-31,664.823
2006-09-01,666.755
2006-09-04,679.157
2006-09-05,674.681
2006-09-06,669.444
2006-09-07,657.324
2006-09-08,662.693
2006-09-11,662.604
2006-09-12,681.055
2006-09-13,693.548
2006-09-14,703.827
2006-09-15,702.468
2006-09-18,710.74
2006-09-19,709.753
2006-09-20,711.288
2006-09-21,712.335
2006-09-22,708.791
2006-09-25,698.655
2006-09-26,694.832
2006-09-27,705.896
2006-09-28,708.538
2006-09-29,704.087
2006-10-02,709.135
2006-10-03,706.654
2006-10-04,713.469
2006-10-05,727.163
2006-10-06,722.448
2006-10-09,714.258
2006-10-10,715.079
2006-10-11,717.55
2006-10-12,732.346
2006-10-13,726.809
2006-10-16,731.417
2006-10-17,724.319
2006-10-18,732.144
2006-10-19,737.133
2006-10-20,744.558
2006-10-23,745.964
2006-10-24,744.165
2006-10-25,749.501
2006-10-26,752.58
2006-10-27,752.718
2006-10-30,745.794
2006-10-31,751.521
2006-11-01,762.957
2006-11-02,755.622
2006-11-03,754.603
2006-11-06,768.792
2006-11-07,775.273
2006-11-08,770.882
2006-11-09,775.882
2006-11-10,778.577
2006-11-13,779.241
2006-11-14,780.631
2006-11-15,783.576
2006-11-16,781.456
2006-11-17,773.253
2006-11-20,776.126
2006-11-21,778.18
2006-11-22,789.276
2006-11-23,790.979
2006-11-24,793.162
2006-11-27,777.998
2006-11-28,771.028
2006-11-29,783.08
2006-11-30,783.788
2006-12-01,787.915
2006-12-04,795.239
2006-12-05,800.344
2006-12-06,797.393
2006-12-07,806.519
2006-12-08,808.381
2006-12-11,812.529
2006-12-12,823.997
2006-12-13,824.29
2006-12-14,822.022
2006-12-15,824.635
2006-12-18,826.285
2006-12-19,826.263
2006-12-20,840.99
2006-12-21,846.12
2006-12-22,846.225
2006-12-25,846.225
2006-12-26,842.499
2006-12-27,849.32
2006-12-28,849.075
2006-12-29,854.969
2007-01-01,854.969
2007-01-02,869.669
2007-01-03,861.205
2007-01-04,839.833
2007-01-05,836.561
2007-01-08,837.735
2007-01-09,836.313
2007-01-10,829.682
2007-01-11,842.628
2007-01-12,850.069
2007-01-15,867.291
2007-01-16,865.427
2007-01-17,868.901
2007-01-18,864.349
2007-01-19,868.974
2007-01-22,869.063
2007-01-23,873.57
2007-01-24,875.331
2007-01-25,874.216
2007-01-26,860.964
2007-01-29,871.89
2007-01-30,880.554
2007-01-31,878.581
2007-02-01,886.844
2007-02-02,888.627
2007-02-05,879.958
2007-02-06,888.56
2007-02-07,899.473
2007-02-08,890.595
2007-02-09,893.394
2007-02-12,880.418
2007-02-13,889.417
2007-02-14,919.726
2007-02-15,914.734
2007-02-16,910.469
2007-02-19,922.291
2007-02-20,917.778
2007-02-21,908.961
2007-02-22,909.094
2007-02-23,917.625
2007-02-26,927.818
2007-02-27,897.264
2007-02-28,871.225
2007-03-01,859.808
2007-03-02,871.368
2007-03-05,850.975
2007-03-06,860.669
2007-03-07,877.705
2007-03-08,889.324
2007-03-09,892.186
2007-03-12,895.751
2007-03-13,888.004
2007-03-14,857.142
2007-03-15,886.386
2007-03-16,890.105
2007-03-19,900.409
2007-03-20,910.421
2007-03-21,917.083
2007-03-22,932.946
2007-03-23,932.954
2007-03-26,929.426
2007-03-27,933.408
2007-03-28,923.184
2007-03-29,933.856
2007-03-30,938.867
2007-04-02,951.635
2007-04-03,966.071
2007-04-04,967.431
2007-04-05,973.039
2007-04-06,973.039
2007-04-09,966.565
2007-04-10,982.602
2007-04-11,980.224
2007-04-12,984.377
2007-04-13,989.227
2007-04-16,1002.379
2007-04-17,1004.177
2007-04-18,993.891
2007-04-19,989.656
2007-04-20,1006.814
2007-04-23,1007.124
2007-04-24,993.741
2007-04-25,1001.57
2007-04-26,1000.331
2007-04-27,1001.172
2007-04-30,1002.273
2007-05-01,1001.377
2007-05-02,1007.779
2007-05-03,1002.119
2007-05-04,1007.091
2007-05-07,1014.628
2007-05-08,981.944
2007-05-09,979.761
2007-05-10,969.099
2007-05-11,972.997
2007-05-14,976.868
2007-05-15,982.002
2007-05-16,983.877
2007-05-17,974.382
2007-05-18,980.743
2007-05-21,979.357
2007-05-22,984.517
2007-05-23,1003.932
2007-05-24,997.185
2007-05-25,996.506
2007-05-28,1002.923
2007-05-29,993.235
2007-05-30,979.215
2007-05-31,1000.0
2007-06-01,999.249
2007-06-04,1001.767
2007-06-05,1005.7
2007-06-06,1001.429
2007-06-07,959.387
2007-06-08,956.125
2007-06-11,962.805
2007-06-12,935.583
2007-06-13,939.791
2007-06-14,952.974
2007-06-15,958.545
2007-06-18,958.016
2007-06-19,955.79
2007-06-20,972.449
2007-06-21,957.445
2007-06-22,962.065
2007-06-25,948.324
2007-06-26,942.581
2007-06-27,938.625
2007-06-28,952.812
2007-06-29,952.067
2007-07-02,961.593
2007-07-03,976.903
2007-07-04,982.106
2007-07-05,975.196
2007-07-06,981.354
2007-07-09,982.923
2007-07-10,984.495
2007-07-11,989.962
2007-07-12,996.437
2007-07-13,1000.253
2007-07-16,1002.806
2007-07-17,1007.495
2007-07-18,998.654
2007-07-19,1010.406
2007-07-20,1007.168
2007-07-23,1006.717
2007-07-24,987.895
2007-07-25,972.795
2007-07-26,938.351
2007-07-27,938.704
2007-07-30,943.192
2007-07-31,960.563
2007-08-01,932.018
2007-08-02,942.977
2007-08-03,937.171
2007-08-06,913.16
2007-08-07,913.177
2007-08-08,935.002
2007-08-09,899.772
2007-08-10,865.167
2007-08-13,882.188
2007-08-14,870.428
2007-08-15,858.915
2007-08-16,822.245
2007-08-17,851.579
2007-08-20,855.577
2007-08-21,850.56
2007-08-22,868.838
2007-08-23,876.004
2007-08-24,896.326
2007-08-27,892.643
2007-08-28,875.045
2007-08-29,888.84
2007-08-30,892.097
2007-08-31,900.107
2007-09-03,900.759
2007-09-04,901.692
2007-09-05,885.077
2007-09-06,887.916
2007-09-07,864.984
2007-09-10,844.466
2007-09-11,864.607
2007-09-12,872.445
2007-09-13,882.594
2007-09-14,866.325
2007-09-17,849.941
2007-09-18,865.013
2007-09-19,900.617
2007-09-20,896.318
2007-09-21,903.175
2007-09-24,897.416
2007-09-25,881.04
2007-09-26,885.567
2007-09-27,895.858
2007-09-28,905.86
2007-10-01,917.531
2007-10-02,919.187
2007-10-03,929.808
2007-10-04,928.574
2007-10-05,944.191
2007-10-08,938.916
2007-10-09,941.948
2007-10-10,951.215
2007-10-11,972.242
2007-10-12,959.408
2007-10-15,953.455
2007-10-16,931.755
2007-10-17,945.132
2007-10-18,929.73
2007-10-19,907.896
2007-10-22,870.208
2007-10-23,898.61
2007-10-24,882.798
2007-10-25,901.476
2007-10-26,903.955
2007-10-29,906.907
2007-10-30,897.02
2007-10-31,910.525
2007-11-01,895.461
2007-11-02,888.331
2007-11-05,881.211
2007-11-06,887.142
2007-11-07,878.181
2007-11-08,880.694
2007-11-09,862.573
2007-11-12,860.029
2007-11-13,866.353
2007-11-14,881.41
2007-11-15,859.296
2007-11-16,850.031
2007-11-19,814.086
2007-11-20,834.055
2007-11-21,810.997
2007-11-22,818.672
2007-11-23,829.687
2007-11-26,841.909
2007-11-27,829.88
2007-11-28,849.491
2007-11-29,855.429
2007-11-30,857.24
2007-12-03,851.67
2007-12-04,828.822
2007-12-05,840.794
2007-12-06,843.005
2007-12-07,860.853
2007-12-10,880.171
2007-12-11,876.476
2007-12-12,871.507
2007-12-13,839.077
2007-12-14,832.628
2007-12-17,797.153
2007-12-18,798.855
2007-12-19,792.284
2007-12-20,784.754
2007-12-21,798.857
2007-12-24,798.014
2007-12-25,798.014
2007-12-26,807.248
2007-12-27,810.185
2007-12-28,825.23
2007-12-31,820.767
2008-01-01,820.767
2008-01-02,815.477
2008-01-03,816.449
2008-01-04,788.401
2008-01-07,770.867
2008-01-08,775.872
2008-01-09,753.926
2008-01-10,743.721
2008-01-11,738.576
2008-01-14,755.843
2008-01-15,727.28
2008-01-16,717.884
2008-01-17,717.996
2008-01-18,701.654
2008-01-21,665.397
2008-01-22,698.97
2008-01-23,683.171
2008-01-24,710.652
2008-01-25,716.347
2008-01-28,709.141
2008-01-29,730.633
2008-01-30,735.162
2008-01-31,738.087
2008-02-01,770.342
2008-02-04,775.564
2008-02-05,738.909
2008-02-06,742.023
2008-02-07,713.172
2008-02-08,717.347
2008-02-11,705.149
2008-02-12,739.805
2008-02-13,751.098
2008-02-14,755.05
2008-02-15,753.884
2008-02-18,768.793
2008-02-19,776.469
2008-02-20,763.427
2008-02-21,785.655
2008-02-22,779.518
2008-02-25,796.813
2008-02-26,813.663
2008-02-27,827.494
2008-02-28,813.517
2008-02-29,806.131
2008-03-03,797.126
2008-03-04,782.478
2008-03-05,806.959
2008-03-06,800.926
2008-03-07,784.785
2008-03-10,765.906
2008-03-11,780.579
2008-03-12,801.329
2008-03-13,789.258
2008-03-14,781.465
2008-03-17,755.002
2008-03-18,780.996
2008-03-19,767.947
2008-03-20,744.225
2008-03-21,744.225
2008-03-24,742.72
2008-03-25,792.87
2008-03-26,802.921
2008-03-27,821.403
2008-03-28,819.366
2008-03-31,829.53
2008-04-01,845.208
2008-04-02,855.426
2008-04-03,847.236
2008-04-04,847.027
2008-04-07,857.912
2008-04-08,842.289
2008-04-09,846.424
2008-04-10,841.994
2008-04-11,832.252
2008-04-14,823.968
2008-04-15,812.734
2008-04-16,831.695
2008-04-17,816.5
2008-04-18,817.323
2008-04-21,821.545
2008-04-22,823.37
2008-04-23,829.459
2008-04-24,805.048
2008-04-25,805.995
2008-04-28,814.127
2008-04-29,796.515
2008-04-30,793.161
2008-05-01,785.845
2008-05-02,804.536
2008-05-05,813.699
2008-05-06,817.348
2008-05-07,819.686
2008-05-08,830.32
2008-05-09,818.537
2008-05-12,830.433
2008-05-13,822.847
2008-05-14,818.811
2008-05-15,823.338
2008-05-16,837.318
2008-05-19,846.214
2008-05-20,833.212
2008-05-21,834.376
2008-05-22,832.935
2008-05-23,825.817
2008-05-26,825.5
2008-05-27,816.744
2008-05-28,813.018
2008-05-29,803.535
2008-05-30,805.698
2008-06-02,798.474
2008-06-03,796.996
2008-06-04,787.189
2008-06-05,792.486
2008-06-06,802.624
2008-06-09,779.441
2008-06-10,754.499
2008-06-11,742.781
2008-06-12,737.021
2008-06-13,738.856
2008-06-16,751.173
2008-06-17,757.03
2008-06-18,733.416
2008-06-19,722.957
2008-06-20,728.421
2008-06-23,705.427
2008-06-24,689.874
2008-06-25,708.321
2008-06-26,694.116
2008-06-27,686.323
2008-06-30,680.644
2008-07-01,661.66
2008-07-02,661.708
2008-07-03,654.549
2008-07-04,652.009
2008-07-07,660.003
2008-07-08,643.975
2008-07-09,657.097
2008-07-10,646.185
2008-07-11,636.786
2008-07-14,640.351
2008-07-15,628.034
2008-07-16,626.94
2008-07-17,658.625
2008-07-18,675.188
2008-07-21,681.585
2008-07-22,665.295
2008-07-23,668.337
2008-07-24,641.981
2008-07-25,642.563
2008-07-28,639.977
2008-07-29,632.594
2008-07-30,649.625
2008-07-31,649.35
2008-08-01,639.779
2008-08-04,635.27
2008-08-05,656.14
2008-08-06,672.412
2008-08-07,676.303
2008-08-08,669.261
2008-08-11,679.32
2008-08-12,679.063
2008-08-13,660.939
2008-08-14,669.977
2008-08-15,664.481
2008-08-18,662.855
2008-08-19,633.728
2008-08-20,632.663
2008-08-21,637.836
2008-08-22,652.79
2008-08-25,642.106
2008-08-26,638.622
2008-08-27,638.321
2008-08-28,653.035
2008-08-29,649.652
2008-09-01,649.83
2008-09-02,656.121
2008-09-03,646.209
2008-09-04,619.227
2008-09-05,602.425
2008-09-08,624.785
2008-09-09,609.541
2008-09-10,601.822
2008-09-11,580.715
2008-09-12,604.726
2008-09-15,585.597
2008-09-16,566.684
2008-09-17,547.753
2008-09-18,551.377
2008-09-19,597.201
2008-09-22,601.522
2008-09-23,584.337
2008-09-24,572.416
2008-09-25,582.997
2008-09-26,571.832
2008-09-29,531.072
2008-09-30,517.132
2008-10-01,519.189
2008-10-02,509.946
2008-10-03,515.033
2008-10-06,468.779
2008-10-07,464.139
2008-10-08,434.318
2008-10-09,437.72
2008-10-10,408.951
2008-10-13,453.245
2008-10-14,464.289
2008-10-15,428.852
2008-10-16,401.406
2008-10-17,407.543
2008-10-20,410.527
2008-10-21,408.862
2008-10-22,383.139
2008-10-23,373.674
2008-10-24,344.168
2008-10-27,322.21
2008-10-28,325.964
2008-10-29,369.605
2008-10-30,386.055
2008-10-31,379.307
2008-11-03,401.619
2008-11-04,429.818
2008-11-05,416.936
2008-11-06,384.764
2008-11-07,388.947
2008-11-10,396.606
2008-11-11,368.318
2008-11-12,352.958
2008-11-13,354.256
2008-11-14,353.031
2008-11-17,344.237
2008-11-18,332.165
2008-11-19,317.292
2008-11-20,299.023
2008-11-21,289.113
2008-11-24,320.961
2008-11-25,332.373
2008-11-26,327.824
2008-11-27,337.828
2008-11-28,330.227
2008-12-01,301.565
2008-12-02,317.315
2008-12-03,319.662
2008-12-04,318.051
2008-12-05,299.751
2008-12-08,340.91
2008-12-09,346.969
2008-12-10,357.487
2008-12-11,357.416
2008-12-12,348.223
2008-12-15,342.93
2008-12-16,348.246
2008-12-17,367.815
2008-12-18,380.358
2008-12-19,364.291
2008-12-22,354.18
2008-12-23,351.398
2008-12-24,348.451
2008-12-25,348.451
2008-12-26,350.034
2008-12-29,363.543
2008-12-30,370.559
2008-12-31,362.846
2009-01-01,362.846
2009-01-02,383.959
2009-01-05,380.807
2009-01-06,380.227
2009-01-07,393.229
2009-01-08,383.997
2009-01-09,375.032
2009-01-12,362.083
2009-01-13,344.69
2009-01-14,321.326
2009-01-15,321.085
2009-01-16,332.861
2009-01-19,324.593
2009-01-20,307.817
2009-01-21,314.476
2009-01-22,319.318
2009-01-23,312.538
2009-01-26,336.364
2009-01-27,333.026
2009-01-28,349.218
2009-01-29,332.151
2009-01-30,320.533
2009-02-02,309.274
2009-02-03,319.373
2009-02-04,333.559
2009-02-05,334.767
2009-02-06,353.444
2009-02-09,374.143
2009-02-10,356.987
2009-02-11,342.909
2009-02-12,335.774
2009-02-13,345.36
2009-02-16,338.946
2009-02-17,316.951
2009-02-18,313.414
2009-02-19,316.958
2009-02-20,297.446
2009-02-23,290.411
2009-02-24,282.809
2009-02-25,280.099
2009-02-26,291.89
2009-02-27,287.236
2009-03-02,270.867
2009-03-03,263.495
2009-03-04,280.328
2009-03-05,262.178
2009-03-06,263.39
2009-03-09,268.845
2009-03-10,298.831
2009-03-11,308.03
2009-03-12,308.334
2009-03-13,307.333
2009-03-16,320.178
2009-03-17,313.659
2009-03-18,321.27
2009-03-19,349.543
2009-03-20,337.522
2009-03-23,346.541
2009-03-24,338.041
2009-03-25,346.919
2009-03-26,352.599
2009-03-27,342.757
2009-03-30,323.369
2009-03-31,332.06
2009-04-01,340.888
2009-04-02,374.86
2009-04-03,389.051
2009-04-06,385.705
2009-04-07,375.804
2009-04-08,374.369
2009-04-09,383.646
2009-04-10,383.646
2009-04-13,387.039
2009-04-14,405.172
2009-04-15,394.87
2009-04-16,401.045
2009-04-17,408.358
2009-04-20,378.423
2009-04-21,386.297
2009-04-22,419.775
2009-04-23,425.692
2009-04-24,445.664
2009-04-27,449.523
2009-04-28,432.129
2009-04-29,443.332
2009-04-30,442.748
2009-05-01,442.484
2009-05-04,472.228
2009-05-05,474.505
2009-05-06,489.448
2009-05-07,494.395
2009-05-08,506.543
2009-05-11,499.925
2009-05-12,485.107
2009-05-13,459.721
2009-05-14,464.194
2009-05-15,475.499
2009-05-18,486.381
2009-05-19,510.287
2009-05-20,516.619
2009-05-21,511.839
2009-05-22,511.794
2009-05-25,506.196
2009-05-26,498.453
2009-05-27,491.714
2009-05-28,484.823
2009-05-29,492.834
2009-06-01,518.075
2009-06-02,513.858
2009-06-03,482.165
2009-06-04,481.035
2009-06-05,471.832
2009-06-08,465.597
2009-06-09,473.588
2009-06-10,490.139
2009-06-11,490.771
2009-06-12,489.817
2009-06-15,470.311
2009-06-16,474.502
2009-06-17,454.847
2009-06-18,458.088
2009-06-19,456.293
2009-06-22,430.57
2009-06-23,436.5
2009-06-24,457.717
2009-06-25,447.722
2009-06-26,463.145
2009-06-29,475.106
2009-06-30,468.852
2009-07-01,489.803
2009-07-02,470.26
2009-07-03,468.794
2009-07-06,455.774
2009-07-07,456.756
2009-07-08,449.275
2009-07-09,451.762
2009-07-10,443.804
2009-07-13,451.161
2009-07-14,458.684
2009-07-15,483.312
2009-07-16,483.544
2009-07-17,492.449
2009-07-20,503.227
2009-07-21,521.278
2009-07-22,523.399
2009-07-23,547.142
2009-07-24,550.025
2009-07-27,544.436
2009-07-28,539.377
2009-07-29,539.006
2009-07-30,556.935
2009-07-31,569.062
2009-08-03,601.707
2009-08-04,586.878
2009-08-05,590.74
2009-08-06,595.254
2009-08-07,605.222
2009-08-10,600.092
2009-08-11,575.498
2009-08-12,595.586
2009-08-13,611.636
2009-08-14,601.777
2009-08-17,581.368
2009-08-18,599.3
2009-08-19,598.824
2009-08-20,613.554
2009-08-21,638.371
2009-08-24,647.239
2009-08-25,645.629
2009-08-26,630.603
2009-08-27,624.092
2009-08-28,645.088
2009-08-31,629.471
2009-09-01,611.598
2009-09-02,590.365
2009-09-03,598.154
2009-09-04,609.004
2009-09-07,630.922
2009-09-08,644.96
2009-09-09,658.372
2009-09-10,655.026
2009-09-11,663.835
2009-09-14,660.01
2009-09-15,665.073
2009-09-16,680.735
2009-09-17,681.612
2009-09-18,676.786
2009-09-21,665.053
2009-09-22,681.777
2009-09-23,682.617
2009-09-24,660.481
2009-09-25,654.27
2009-09-28,660.171
2009-09-29,652.286
2009-09-30,652.634
2009-10-01,634.915
2009-10-02,625.117
2009-10-05,627.047
2009-10-06,653.24
2009-10-07,638.124
2009-10-08,650.564
2009-10-09,655.215
2009-10-12,664.532
2009-10-13,660.116
2009-10-14,683.659
2009-10-15,680.249
2009-10-16,676.579
2009-10-19,685.688
2009-10-20,684.574
2009-10-21,690.242
2009-10-22,683.199
2009-10-23,689.632
2009-10-26,680.051
2009-10-27,664.281
2009-10-28,643.125
2009-10-29,669.352
2009-10-30,674.03
2009-11-02,674.023
2009-11-03,650.892
2009-11-04,674.09
2009-11-05,686.23
2009-11-06,683.528
2009-11-09,712.575
2009-11-10,710.832
2009-11-11,722.819
2009-11-12,719.528
2009-11-13,722.127
2009-11-16,736.25
2009-11-17,721.495
2009-11-18,730.32
2009-11-19,708.366
2009-11-20,702.089
2009-11-23,728.964
2009-11-24,718.69
2009-11-25,726.524
2009-11-26,691.592
2009-11-27,707.916
2009-11-30,695.466
2009-12-01,718.652
2009-12-02,733.245
2009-12-03,731.462
2009-12-04,728.485
2009-12-07,721.957
2009-12-08,707.218
2009-12-09,701.533
2009-12-10,703.234
2009-12-11,704.373
2009-12-14,708.401
2009-12-15,693.372
2009-12-16,696.729
2009-12-17,680.29
2009-12-18,673.568
2009-12-21,682.16
2009-12-22,678.678
2009-12-23,687.159
2009-12-24,684.755
2009-12-25,684.755
2009-12-28,697.151
2009-12-29,705.132
2009-12-30,703.008
2009-12-31,706.582
2010-01-01,706.582
2010-01-04,730.249
2010-01-05,730.135
2010-01-06,728.93
2010-01-07,727.747
2010-01-08,736.181
2010-01-11,750.729
2010-01-12,737.095
2010-01-13,740.345
2010-01-14,743.413
2010-01-15,735.481
2010-01-18,746.863
2010-01-19,743.229
2010-01-20,721.386
2010-01-21,712.945
2010-01-22,705.418
2010-01-25,702.712
2010-01-26,691.686
2010-01-27,691.943
2010-01-28,678.649
2010-01-29,685.578
2010-02-01,700.718
2010-02-02,712.125
2010-02-03,710.624
2010-02-04,682.088
2010-02-05,667.623
2010-02-08,669.313
2010-02-09,677.107
2010-02-10,676.211
2010-02-11,683.63
2010-02-12,674.364
2010-02-15,668.825
2010-02-16,680.676
2010-02-17,694.679
2010-02-18,695.962
2010-02-19,692.952
2010-02-22,704.157
2010-02-23,697.316
2010-02-24,702.13
2010-02-25,693.304
2010-02-26,708.888
2010-03-01,712.292
2010-03-02,720.896
2010-03-03,731.924
2010-03-04,733.529
2010-03-05,742.384
2010-03-08,746.952
2010-03-09,741.395
2010-03-10,753.836
2010-03-11,754.115
2010-03-12,763.369
2010-03-15,751.696
2010-03-16,761.577
2010-03-17,760.776
2010-03-18,746.837
2010-03-19,744.352
2010-03-22,743.57
2010-03-23,754.656
2010-03-24,743.554
2010-03-25,752.838
2010-03-26,750.168
2010-03-29,750.373
2010-03-30,750.243
2010-03-31,757.879
2010-04-01,767.683
2010-04-02,767.683
2010-04-05,769.211
2010-04-06,773.152
2010-04-07,772.474
2010-04-08,767.621
2010-04-09,777.638
2010-04-12,784.861
2010-04-13,775.347
2010-04-14,783.244
2010-04-15,782.331
2010-04-16,773.672
2010-04-19,762.933
2010-04-20,777.395
2010-04-21,763.495
2010-04-22,748.844
2010-04-23,767.88
2010-04-26,767.927
2010-04-27,745.276
2010-04-28,728.573
2010-04-29,751.978
2010-04-30,755.364
2010-05-03,754.426
2010-05-04,727.186
2010-05-05,689.322
2010-05-06,660.815
2010-05-07,623.166
2010-05-10,688.529
2010-05-11,671.663
2010-05-12,693.605
2010-05-13,687.32
2010-05-14,661.724
2010-05-17,655.14
2010-05-18,667.565
2010-05-19,638.216
2010-05-20,614.584
2010-05-21,631.394
2010-05-24,630.36
2010-05-25,596.802
2010-05-26,619.533
2010-05-27,640.104
2010-05-28,644.577
2010-05-31,648.788
2010-06-01,651.194
2010-06-02,650.461
2010-06-03,658.884
2010-06-04,630.061
2010-06-07,613.301
2010-06-08,607.397
2010-06-09,629.47
2010-06-10,651.536
2010-06-11,650.415
2010-06-14,672.27
2010-06-15,683.459
2010-06-16,676.335
2010-06-17,679.167
2010-06-18,689.098
2010-06-21,697.103
2010-06-22,691.12
2010-06-23,682.224
2010-06-24,666.801
2010-06-25,667.384
2010-06-28,674.673
2010-06-29,643.503
2010-06-30,649.336
2010-07-01,638.914
2010-07-02,651.698
2010-07-05,645.092
2010-07-06,670.278
2010-07-07,679.996
2010-07-08,687.13
2010-07-09,698.014
2010-07-12,698.999
2010-07-13,725.952
2010-07-14,730.037
2010-07-15,730.025
2010-07-16,716.637
2010-07-19,715.292
2010-07-20,707.727
2010-07-21,726.659
2010-07-22,748.707
2010-07-23,739.462
2010-07-26,751.746
2010-07-27,759.639
2010-07-28,758.694
2010-07-29,765.114
2010-07-30,762.36
2010-08-02,797.906
2010-08-03,799.35
2010-08-04,795.083
2010-08-05,799.243
2010-08-06,801.917
2010-08-09,803.355
2010-08-10,783.453
2010-08-11,745.111
2010-08-12,739.3
2010-08-13,733.737
2010-08-16,746.915
2010-08-17,760.958
2010-08-18,755.301
2010-08-19,739.938
2010-08-20,721.682
2010-08-23,728.271
2010-08-24,710.301
2010-08-25,700.798
2010-08-26,716.049
2010-08-27,727.744
2010-08-30,719.74
2010-08-31,717.783
2010-09-01,753.975
2010-09-02,754.721
2010-09-03,763.269
2010-09-06,769.146
2010-09-07,756.544
2010-09-08,768.576
2010-09-09,775.005
2010-09-10,781.462
2010-09-13,801.109
2010-09-14,811.079
2010-09-15,809.334
2010-09-16,812.82
