Date,SWEDEN SMID VALUE SMID (Small+Mid Cap)
2010-09-17,788.823
2010-09-20,802.5
2010-09-21,808.447
2010-09-22,815.545
2010-09-23,802.415
2010-09-24,827.829
2010-09-27,823.291
2010-09-28,835.772
2010-09-29,846.122
2010-09-30,849.677
2010-10-01,846.593
2010-10-04,834.776
2010-10-05,862.126
2010-10-06,866.479
2010-10-07,871.811
2010-10-08,868.812
2010-10-11,876.058
2010-10-12,872.085
2010-10-13,893.521
2010-10-14,905.413
2010-10-15,893.817
2010-10-18,890.195
2010-10-19,868.717
2010-10-20,879.212
2010-10-21,903.269
2010-10-22,897.039
2010-10-25,905.593
2010-10-26,890.839
2010-10-27,877.37
2010-10-28,870.101
2010-10-29,873.308
2010-11-01,875.375
2010-11-02,881.854
2010-11-03,879.169
2010-11-04,915.496
2010-11-05,900.14
2010-11-08,891.462
2010-11-09,897.13
2010-11-10,875.779
2010-11-11,870.862
2010-11-12,864.065
2010-11-15,863.753
2010-11-16,835.236
2010-11-17,839.96
2010-11-18,857.263
2010-11-19,862.576
2010-11-22,853.321
2010-11-23,829.415
2010-11-24,843.174
2010-11-25,848.381
2010-11-26,835.809
2010-11-29,828.081
2010-11-30,827.76
2010-12-01,849.183
2010-12-02,877.917
2010-12-03,893.913
2010-12-06,891.099
2010-12-07,899.786
2010-12-08,883.735
2010-12-09,876.416
2010-12-10,880.137
2010-12-13,899.961
2010-12-14,912.294
2010-12-15,914.663
2010-12-16,907.267
2010-12-17,905.686
2010-12-20,905.983
2010-12-21,922.378
2010-12-22,914.793
2010-12-23,918.015
2010-12-24,919.481
2010-12-27,920.823
2010-12-28,919.328
2010-12-29,929.416
2010-12-30,937.044
2010-12-31,942.759
2011-01-03,968.744
2011-01-04,964.184
2011-01-05,950.882
2011-01-06,939.128
2011-01-07,937.498
2011-01-10,929.601
2011-01-11,948.074
2011-01-12,964.086
2011-01-13,972.915
2011-01-14,972.495
2011-01-17,966.748
2011-01-18,981.518
2011-01-19,972.82
2011-01-20,942.76
2011-01-21,964.476
2011-01-24,969.19
2011-01-25,973.582
2011-01-26,994.074
2011-01-27,1001.917
2011-01-28,982.432
2011-01-31,988.213
2011-02-01,999.702
2011-02-02,973.901
2011-02-03,963.614
2011-02-04,963.581
2011-02-07,971.989
2011-02-08,978.836
2011-02-09,979.3
2011-02-10,964.73
2011-02-11,970.084
2011-02-14,967.716
2011-02-15,961.364
2011-02-16,964.753
2011-02-17,957.634
2011-02-18,964.65
2011-02-21,954.406
2011-02-22,955.041
2011-02-23,945.46
2011-02-24,950.353
2011-02-25,954.061
2011-02-28,981.57
2011-03-01,983.591
2011-03-02,971.138
2011-03-03,978.059
2011-03-04,984.249
2011-03-07,989.006
2011-03-08,985.799
2011-03-09,996.78
2011-03-10,978.352
2011-03-11,966.582
2011-03-14,962.744
2011-03-15,929.864
2011-03-16,914.745
2011-03-17,940.265
2011-03-18,968.915
2011-03-21,984.993
2011-03-22,981.569
2011-03-23,981.582
2011-03-24,997.399
2011-03-25,992.897
2011-03-28,990.977
2011-03-29,993.254
2011-03-30,1001.597
2011-03-31,1007.269
2011-04-01,1015.075
2011-04-04,1024.665
2011-04-05,1019.191
2011-04-06,1032.771
2011-04-07,1021.501
2011-04-08,1036.051
2011-04-11,1026.529
2011-04-12,1004.212
2011-04-13,1014.176
2011-04-14,1013.608
2011-04-15,1013.012
2011-04-18,978.023
2011-04-19,998.961
2011-04-20,1030.085
2011-04-21,1042.209
2011-04-22,1042.209
2011-04-25,1042.466
2011-04-26,1047.416
2011-04-27,1047.002
2011-04-28,1061.268
2011-04-29,1058.568
2011-05-02,1073.458
2011-05-03,1051.337
2011-05-04,1032.66
2011-05-05,1004.216
2011-05-06,1010.603
2011-05-09,996.793
2011-05-10,1011.452
2011-05-11,1002.175
2011-05-12,984.26
2011-05-13,987.316
2011-05-16,986.834
2011-05-17,976.352
2011-05-18,990.242
2011-05-19,997.397
2011-05-20,994.775
2011-05-23,967.512
2011-05-24,974.75
2011-05-25,982.489
2011-05-26,978.567
2011-05-27,997.362
2011-05-30,997.415
2011-05-31,1010.496
2011-06-01,1014.295
2011-06-02,1006.948
2011-06-03,998.198
2011-06-06,994.787
2011-06-07,994.072
2011-06-08,965.878
2011-06-09,961.047
2011-06-10,929.464
2011-06-13,925.648
2011-06-14,936.466
2011-06-15,909.2
2011-06-16,883.742
2011-06-17,897.506
2011-06-20,879.905
2011-06-21,902.728
2011-06-22,895.655
2011-06-23,854.85
2011-06-24,857.401
2011-06-27,869.361
2011-06-28,875.477
2011-06-29,915.267
2011-06-30,942.48
2011-07-01,948.789
2011-07-04,958.306
2011-07-05,957.991
2011-07-06,936.463
2011-07-07,955.592
2011-07-08,931.969
2011-07-11,888.31
2011-07-12,883.706
2011-07-13,905.084
2011-07-14,886.363
2011-07-15,874.859
2011-07-18,845.133
2011-07-19,873.722
2011-07-20,892.822
2011-07-21,920.347
2011-07-22,925.749
2011-07-25,922.621
2011-07-26,923.798
2011-07-27,911.169
2011-07-28,901.149
2011-07-29,901.03
2011-08-01,875.93
2011-08-02,854.789
2011-08-03,827.4
2011-08-04,770.993
2011-08-05,756.653
2011-08-08,706.421
2011-08-09,726.566
2011-08-10,708.424
2011-08-11,753.203
2011-08-12,772.123
2011-08-15,799.353
2011-08-16,791.257
2011-08-17,803.573
2011-08-18,744.231
2011-08-19,739.552
2011-08-22,747.288
2011-08-23,757.229
2011-08-24,771.586
2011-08-25,760.508
2011-08-26,759.512
2011-08-29,793.707
2011-08-30,789.108
2011-08-31,816.671
2011-09-01,807.849
2011-09-02,787.348
2011-09-05,746.111
2011-09-06,747.369
2011-09-07,774.006
2011-09-08,779.303
2011-09-09,745.988
2011-09-12,705.601
2011-09-13,708.52
2011-09-14,709.646
2011-09-15,748.079
2011-09-16,747.759
2011-09-19,715.402
2011-09-20,740.151
2011-09-21,724.364
2011-09-22,669.607
2011-09-23,668.305
2011-09-26,662.104
2011-09-27,713.547
2011-09-28,700.087
2011-09-29,714.298
2011-09-30,694.235
2011-10-03,690.583
2011-10-04,661.21
2011-10-05,682.18
2011-10-06,704.896
2011-10-07,717.218
2011-10-10,748.156
2011-10-11,743.663
2011-10-12,764.718
2011-10-13,744.04
2011-10-14,769.625
2011-10-17,754.977
2011-10-18,756.482
2011-10-19,763.535
2011-10-20,752.912
2011-10-21,784.68
2011-10-24,798.939
2011-10-25,805.238
2011-10-26,804.195
2011-10-27,861.466
2011-10-28,868.186
2011-10-31,830.646
2011-11-01,773.87
2011-11-02,796.312
2011-11-03,807.154
2011-11-04,813.38
2011-11-07,800.946
2011-11-08,809.024
2011-11-09,779.62
2011-11-10,785.053
2011-11-11,820.109
2011-11-14,802.178
2011-11-15,787.845
2011-11-16,785.569
2011-11-17,768.016
2011-11-18,761.003
2011-11-21,727.083
2011-11-22,725.721
2011-11-23,703.88
2011-11-24,701.814
2011-11-25,703.733
2011-11-28,737.171
2011-11-29,744.164
2011-11-30,793.501
2011-12-01,784.761
2011-12-02,793.233
2011-12-05,806.767
2011-12-06,795.276
2011-12-07,794.747
2011-12-08,768.254
2011-12-09,780.179
2011-12-12,753.866
2011-12-13,755.787
2011-12-14,734.337
2011-12-15,744.068
2011-12-16,745.628
2011-12-19,748.347
2011-12-20,776.12
2011-12-21,772.407
2011-12-22,787.147
2011-12-23,794.625
2011-12-26,794.625
2011-12-27,797.474
2011-12-28,783.537
2011-12-29,785.592
2011-12-30,802.812
2012-01-02,815.539
2012-01-03,836.004
2012-01-04,826.178
2012-01-05,819.643
2012-01-06,817.298
2012-01-09,817.473
2012-01-10,833.109
2012-01-11,831.452
2012-01-12,837.949
2012-01-13,824.227
2012-01-16,831.887
2012-01-17,860.594
2012-01-18,870.987
2012-01-19,886.535
2012-01-20,884.069
2012-01-23,895.603
2012-01-24,877.097
2012-01-25,875.449
2012-01-26,898.932
2012-01-27,893.298
2012-01-30,881.937
2012-01-31,882.238
2012-02-01,916.203
2012-02-02,925.129
2012-02-03,940.194
2012-02-06,933.34
2012-02-07,937.664
2012-02-08,943.323
2012-02-09,942.045
2012-02-10,917.827
2012-02-13,923.878
2012-02-14,915.513
2012-02-15,923.065
2012-02-16,916.924
2012-02-17,927.047
2012-02-20,948.329
2012-02-21,945.188
2012-02-22,934.235
2012-02-23,929.805
2012-02-24,946.885
2012-02-27,938.005
2012-02-28,951.096
2012-02-29,951.353
2012-03-01,948.04
2012-03-02,937.026
2012-03-05,930.717
2012-03-06,880.758
2012-03-07,883.319
2012-03-08,918.795
2012-03-09,911.181
2012-03-12,909.187
2012-03-13,927.704
2012-03-14,919.482
2012-03-15,928.386
2012-03-16,933.647
2012-03-19,936.479
2012-03-20,917.77
2012-03-21,911.667
2012-03-22,894.859
2012-03-23,903.022
2012-03-26,930.34
2012-03-27,925.779
2012-03-28,913.886
2012-03-29,903.903
2012-03-30,920.804
2012-04-02,935.378
2012-04-03,937.686
2012-04-04,892.233
2012-04-05,887.333
2012-04-06,887.333
2012-04-09,880.76
2012-04-10,860.262
2012-04-11,869.029
2012-04-12,894.645
2012-04-13,877.621
2012-04-16,880.387
2012-04-17,907.24
2012-04-18,884.559
2012-04-19,891.872
2012-04-20,901.251
2012-04-23,860.638
2012-04-24,873.468
2012-04-25,886.057
2012-04-26,878.827
2012-04-27,896.153
2012-04-30,899.393
2012-05-01,898.792
2012-05-02,894.055
2012-05-03,898.7
2012-05-04,868.927
2012-05-07,866.973
2012-05-08,847.019
2012-05-09,839.53
2012-05-10,838.553
2012-05-11,843.322
2012-05-14,815.602
2012-05-15,800.701
2012-05-16,786.651
2012-05-17,780.534
2012-05-18,760.128
2012-05-21,783.195
2012-05-22,804.501
2012-05-23,772.647
2012-05-24,782.09
2012-05-25,778.403
2012-05-28,785.269
2012-05-29,797.813
2012-05-30,778.718
2012-05-31,770.318
2012-06-01,750.437
2012-06-04,749.288
2012-06-05,745.452
2012-06-06,745.276
2012-06-07,775.321
2012-06-08,767.264
2012-06-11,777.549
2012-06-12,775.668
2012-06-13,772.142
2012-06-14,768.431
2012-06-15,781.656
2012-06-18,778.856
2012-06-19,795.46
2012-06-20,808.815
2012-06-21,801.972
2012-06-22,799.196
2012-06-25,771.744
2012-06-26,766.109
2012-06-27,778.956
2012-06-28,767.327
2012-06-29,819.848
2012-07-02,823.653
2012-07-03,835.652
2012-07-04,836.335
2012-07-05,833.425
2012-07-06,815.673
2012-07-09,816.276
2012-07-10,827.152
2012-07-11,821.758
2012-07-12,807.287
2012-07-13,820.698
2012-07-16,822.465
2012-07-17,825.361
2012-07-18,838.665
2012-07-19,861.841
2012-07-20,848.872
2012-07-23,826.678
2012-07-24,829.987
2012-07-25,828.29
2012-07-26,852.875
2012-07-27,860.719
2012-07-30,875.641
2012-07-31,874.47
2012-08-01,872.331
2012-08-02,859.074
2012-08-03,884.808
2012-08-06,889.029
2012-08-07,889.561
2012-08-08,888.135
2012-08-09,893.522
2012-08-10,897.848
2012-08-13,889.814
2012-08-14,887.436
2012-08-15,876.562
2012-08-16,878.691
2012-08-17,888.292
2012-08-20,889.921
2012-08-21,892.975
2012-08-22,877.521
2012-08-23,881.815
2012-08-24,880.601
2012-08-27,882.483
2012-08-28,870.582
2012-08-29,865.425
2012-08-30,859.13
2012-08-31,873.781
2012-09-03,867.446
2012-09-04,859.819
2012-09-05,866.172
2012-09-06,876.937
2012-09-07,906.082
2012-09-10,902.258
2012-09-11,908.121
2012-09-12,918.515
2012-09-13,916.339
2012-09-14,950.946
2012-09-17,944.192
2012-09-18,936.706
2012-09-19,948.958
2012-09-20,934.693
2012-09-21,933.701
2012-09-24,927.146
2012-09-25,935.157
2012-09-26,909.727
2012-09-27,921.163
2012-09-28,914.74
2012-10-01,924.683
2012-10-02,915.529
2012-10-03,904.831
2012-10-04,917.584
2012-10-05,930.957
2012-10-08,910.38
2012-10-09,894.735
2012-10-10,885.58
2012-10-11,889.027
2012-10-12,886.199
2012-10-15,889.105
2012-10-16,897.471
2012-10-17,912.363
2012-10-18,929.398
2012-10-19,917.95
2012-10-22,918.954
2012-10-23,893.84
2012-10-24,895.541
2012-10-25,895.832
2012-10-26,906.489
2012-10-29,906.732
2012-10-30,918.796
2012-10-31,913.8
2012-11-01,920.106
2012-11-02,919.026
2012-11-05,918.476
2012-11-06,922.22
2012-11-07,911.842
2012-11-08,909.011
2012-11-09,901.275
2012-11-12,900.601
2012-11-13,892.595
2012-11-14,891.726
2012-11-15,883.313
2012-11-16,871.974
2012-11-19,897.787
2012-11-20,898.124
2012-11-21,904.223
2012-11-22,918.181
2012-11-23,929.178
2012-11-26,927.207
2012-11-27,919.763
2012-11-28,920.856
2012-11-29,934.635
2012-11-30,940.766
2012-12-03,947.94
2012-12-04,953.479
2012-12-05,957.045
2012-12-06,956.826
2012-12-07,949.07
2012-12-10,952.648
2012-12-11,967.045
2012-12-12,965.281
2012-12-13,951.366
2012-12-14,956.735
2012-12-17,964.151
2012-12-18,977.402
2012-12-19,992.733
2012-12-20,998.84
2012-12-21,989.855
2012-12-24,988.561
2012-12-25,988.561
2012-12-26,992.127
2012-12-27,991.976
2012-12-28,991.497
2012-12-31,992.312
2013-01-01,992.312
2013-01-02,1022.241
2013-01-03,1014.56
2013-01-04,1011.265
2013-01-07,1015.762
2013-01-08,1009.464
2013-01-09,1009.073
2013-01-10,1018.668
2013-01-11,1026.008
2013-01-14,1030.348
2013-01-15,1026.463
2013-01-16,1025.468
2013-01-17,1034.793
2013-01-18,1027.774
2013-01-21,1034.725
2013-01-22,1025.954
2013-01-23,1025.445
2013-01-24,1041.31
2013-01-25,1054.184
2013-01-28,1063.534
2013-01-29,1068.064
2013-01-30,1081.618
2013-01-31,1071.138
2013-02-01,1092.973
2013-02-04,1072.018
2013-02-05,1073.818
2013-02-06,1076.012
2013-02-07,1061.924
2013-02-08,1069.941
2013-02-11,1072.438
2013-02-12,1086.322
2013-02-13,1113.478
2013-02-14,1104.917
2013-02-15,1113.72
2013-02-18,1113.477
2013-02-19,1128.95
2013-02-20,1143.854
2013-02-21,1109.547
2013-02-22,1112.976
2013-02-25,1114.017
2013-02-26,1092.902
2013-02-27,1104.088
2013-02-28,1111.088
2013-03-01,1104.811
2013-03-04,1108.748
2013-03-05,1126.279
2013-03-06,1120.542
2013-03-07,1130.776
2013-03-08,1126.513
2013-03-11,1125.438
2013-03-12,1116.758
2013-03-13,1110.747
2013-03-14,1116.802
2013-03-15,1123.132
2013-03-18,1110.324
2013-03-19,1092.797
2013-03-20,1098.666
2013-03-21,1090.232
2013-03-22,1095.148
2013-03-25,1092.369
2013-03-26,1096.711
2013-03-27,1092.331
2013-03-28,1107.766
2013-03-29,1107.766
2013-04-01,1106.83
2013-04-02,1120.514
2013-04-03,1111.726
2013-04-04,1089.598
2013-04-05,1089.831
2013-04-08,1095.074
2013-04-09,1100.947
2013-04-10,1117.6
2013-04-11,1126.865
2013-04-12,1114.243
2013-04-15,1099.64
2013-04-16,1089.588
2013-04-17,1054.868
2013-04-18,1057.039
2013-04-19,1061.704
2013-04-22,1063.186
2013-04-23,1072.122
2013-04-24,1075.48
2013-04-25,1094.526
2013-04-26,1097.365
2013-04-29,1109.546
2013-04-30,1131.54
2013-05-01,1132.493
2013-05-02,1117.45
2013-05-03,1129.091
2013-05-06,1125.795
2013-05-07,1134.955
2013-05-08,1151.408
2013-05-09,1146.278
2013-05-10,1141.701
2013-05-13,1140.304
2013-05-14,1135.467
2013-05-15,1135.797
2013-05-16,1141.687
2013-05-17,1131.911
2013-05-20,1140.735
2013-05-21,1145.539
2013-05-22,1156.95
2013-05-23,1126.695
2013-05-24,1128.639
2013-05-27,1137.346
2013-05-28,1138.428
2013-05-29,1129.222
2013-05-30,1148.209
2013-05-31,1125.587
2013-06-03,1127.113
2013-06-04,1127.697
2013-06-05,1101.293
2013-06-06,1105.454
2013-06-07,1113.784
2013-06-10,1104.09
2013-06-11,1095.748
2013-06-12,1106.855
2013-06-13,1102.78
2013-06-14,1122.981
2013-06-17,1128.709
2013-06-18,1128.732
2013-06-19,1135.321
2013-06-20,1069.136
2013-06-21,1056.357
2013-06-24,1012.333
2013-06-25,1035.34
2013-06-26,1048.477
2013-06-27,1053.052
2013-06-28,1049.875
2013-07-01,1070.046
2013-07-02,1074.348
2013-07-03,1063.968
2013-07-04,1086.926
2013-07-05,1062.92
2013-07-08,1075.786
2013-07-09,1084.881
2013-07-10,1095.654
2013-07-11,1125.092
2013-07-12,1125.897
2013-07-15,1125.784
2013-07-16,1143.082
2013-07-17,1152.39
2013-07-18,1154.562
2013-07-19,1160.102
2013-07-22,1166.349
2013-07-23,1180.336
2013-07-24,1181.72
2013-07-25,1176.514
2013-07-26,1182.446
2013-07-29,1181.882
2013-07-30,1173.1
2013-07-31,1177.466
2013-08-01,1182.12
2013-08-02,1177.352
2013-08-05,1184.483
2013-08-06,1182.861
2013-08-07,1182.946
2013-08-08,1200.115
2013-08-09,1206.422
2013-08-12,1203.828
2013-08-13,1207.139
2013-08-14,1221.871
2013-08-15,1199.192
2013-08-16,1215.925
2013-08-19,1219.73
2013-08-20,1218.99
2013-08-21,1191.546
2013-08-22,1213.487
2013-08-23,1221.541
2013-08-26,1219.521
2013-08-27,1205.211
2013-08-28,1195.189
2013-08-29,1185.621
2013-08-30,1174.003
2013-09-02,1203.229
2013-09-03,1208.92
2013-09-04,1219.801
2013-09-05,1215.448
2013-09-06,1223.998
2013-09-09,1234.714
2013-09-10,1261.183
2013-09-11,1266.749
2013-09-12,1261.936
2013-09-13,1252.894
2013-09-16,1274.039
2013-09-17,1274.451
2013-09-18,1278.33
2013-09-19,1317.162
2013-09-20,1302.271
2013-09-23,1292.127
2013-09-24,1295.482
2013-09-25,1283.35
2013-09-26,1282.978
2013-09-27,1278.393
2013-09-30,1267.813
2013-10-01,1283.111
2013-10-02,1282.197
2013-10-03,1280.905
2013-10-04,1264.844
2013-10-07,1254.212
2013-10-08,1250.909
2013-10-09,1230.669
2013-10-10,1244.555
2013-10-11,1256.331
2013-10-14,1255.414
2013-10-15,1259.423
2013-10-16,1261.488
2013-10-17,1282.626
2013-10-18,1293.351
2013-10-21,1309.967
2013-10-22,1313.608
2013-10-23,1310.757
2013-10-24,1309.117
2013-10-25,1317.447
2013-10-28,1310.288
2013-10-29,1303.977
2013-10-30,1305.527
2013-10-31,1283.05
2013-11-01,1268.706
2013-11-04,1282.197
2013-11-05,1276.701
2013-11-06,1292.404
2013-11-07,1282.511
2013-11-08,1263.268
2013-11-11,1278.149
2013-11-12,1258.267
2013-11-13,1235.017
2013-11-14,1249.961
2013-11-15,1254.886
2013-11-18,1275.578
2013-11-19,1267.464
2013-11-20,1260.949
2013-11-21,1250.494
2013-11-22,1266.641
2013-11-25,1275.346
2013-11-26,1280.77
2013-11-27,1290.391
2013-11-28,1300.334
2013-11-29,1300.141
2013-12-02,1293.626
2013-12-03,1275.771
2013-12-04,1275.908
2013-12-05,1274.439
2013-12-06,1274.431
2013-12-09,1271.937
2013-12-10,1271.371
2013-12-11,1267.445
2013-12-12,1250.149
2013-12-13,1252.317
2013-12-16,1275.005
2013-12-17,1278.098
2013-12-18,1294.303
2013-12-19,1312.752
2013-12-20,1326.411
2013-12-23,1341.277
2013-12-24,1336.227
2013-12-25,1336.227
2013-12-26,1341.493
2013-12-27,1361.614
2013-12-30,1372.424
2013-12-31,1373.172
2014-01-01,1373.172
2014-01-02,1357.425
2014-01-03,1358.907
2014-01-06,1357.906
2014-01-07,1357.458
2014-01-08,1351.896
2014-01-09,1359.748
2014-01-10,1388.706
2014-01-13,1388.0
2014-01-14,1393.623
2014-01-15,1400.636
2014-01-16,1408.77
2014-01-17,1407.698
2014-01-20,1391.442
2014-01-21,1384.438
2014-01-22,1394.104
2014-01-23,1388.799
2014-01-24,1364.465
2014-01-27,1349.573
2014-01-28,1359.943
2014-01-29,1345.812
2014-01-30,1333.308
2014-01-31,1322.532
2014-02-03,1305.686
2014-02-04,1308.128
2014-02-05,1312.994
2014-02-06,1340.13
2014-02-07,1345.836
2014-02-10,1355.157
2014-02-11,1384.87
2014-02-12,1381.475
2014-02-13,1366.347
2014-02-14,1359.977
2014-02-17,1373.096
2014-02-18,1363.171
2014-02-19,1374.395
2014-02-20,1360.73
2014-02-21,1372.083
2014-02-24,1399.708
2014-02-25,1399.851
2014-02-26,1391.83
2014-02-27,1385.456
2014-02-28,1421.468
2014-03-03,1366.168
2014-03-04,1395.61
2014-03-05,1392.124
2014-03-06,1411.897
2014-03-07,1400.582
2014-03-10,1402.471
2014-03-11,1405.379
2014-03-12,1398.658
2014-03-13,1394.796
2014-03-14,1384.002
2014-03-17,1412.117
2014-03-18,1420.702
2014-03-19,1415.057
2014-03-20,1394.011
2014-03-21,1386.404
2014-03-24,1361.084
2014-03-25,1388.503
2014-03-26,1397.069
2014-03-27,1390.658
2014-03-28,1395.914
2014-03-31,1420.824
2014-04-01,1434.41
2014-04-02,1432.607
2014-04-03,1417.08
2014-04-04,1423.995
2014-04-07,1413.461
2014-04-08,1412.941
2014-04-09,1430.67
2014-04-10,1422.19
2014-04-11,1397.352
2014-04-14,1386.066
2014-04-15,1368.458
2014-04-16,1380.216
2014-04-17,1388.186
2014-04-18,1388.186
2014-04-21,1383.054
2014-04-22,1411.406
2014-04-23,1412.159
2014-04-24,1428.701
2014-04-25,1429.986
2014-04-28,1438.207
2014-04-29,1445.719
2014-04-30,1454.104
2014-05-01,1457.391
2014-05-02,1459.826
2014-05-05,1447.038
2014-05-06,1455.212
2014-05-07,1453.881
2014-05-08,1463.856
2014-05-09,1462.719
2014-05-12,1486.408
2014-05-13,1493.319
2014-05-14,1488.57
2014-05-15,1477.867
2014-05-16,1464.909
2014-05-19,1471.034
2014-05-20,1468.384
2014-05-21,1471.875
2014-05-22,1483.33
2014-05-23,1475.253
2014-05-26,1490.821
2014-05-27,1489.591
2014-05-28,1488.559
2014-05-29,1491.049
2014-05-30,1478.678
2014-06-02,1480.474
2014-06-03,1472.477
2014-06-04,1482.269
2014-06-05,1466.531
2014-06-06,1478.8
2014-06-09,1488.155
2014-06-10,1479.737
2014-06-11,1472.712
2014-06-12,1479.671
2014-06-13,1475.668
2014-06-16,1464.374
2014-06-17,1459.439
2014-06-18,1458.539
2014-06-19,1464.617
2014-06-20,1453.437
2014-06-23,1469.351
2014-06-24,1460.175
2014-06-25,1449.492
2014-06-26,1447.277
2014-06-27,1460.017
2014-06-30,1478.129
2014-07-01,1482.627
2014-07-02,1489.256
2014-07-03,1494.707
2014-07-04,1482.106
2014-07-07,1479.371
2014-07-08,1464.212
2014-07-09,1468.667
2014-07-10,1445.809
2014-07-11,1441.883
2014-07-14,1462.248
2014-07-15,1445.157
2014-07-16,1458.15
2014-07-17,1449.342
2014-07-18,1453.306
2014-07-21,1442.986
2014-07-22,1454.852
2014-07-23,1461.225
2014-07-24,1467.276
2014-07-25,1460.805
2014-07-28,1452.186
2014-07-29,1449.578
2014-07-30,1431.936
2014-07-31,1410.292
2014-08-01,1400.553
2014-08-04,1394.592
2014-08-05,1401.749
2014-08-06,1368.753
2014-08-07,1356.747
2014-08-08,1346.228
2014-08-11,1374.816
2014-08-12,1366.591
2014-08-13,1370.989
2014-08-14,1371.508
2014-08-15,1370.395
2014-08-18,1385.255
2014-08-19,1388.865
2014-08-20,1384.121
2014-08-21,1394.123
2014-08-22,1386.73
2014-08-25,1397.905
2014-08-26,1405.27
2014-08-27,1411.297
2014-08-28,1391.597
2014-08-29,1393.674
2014-09-01,1389.889
2014-09-02,1390.246
2014-09-03,1396.013
2014-09-04,1389.216
2014-09-05,1370.199
2014-09-08,1375.033
2014-09-09,1360.298
2014-09-10,1356.855
2014-09-11,1349.829
2014-09-12,1351.376
2014-09-15,1354.991
2014-09-16,1350.28
2014-09-17,1363.497
2014-09-18,1370.593
2014-09-19,1355.707
2014-09-22,1351.776
2014-09-23,1337.017
2014-09-24,1333.245
2014-09-25,1310.135
2014-09-26,1303.512
2014-09-29,1299.622
2014-09-30,1323.215
2014-10-01,1286.391
2014-10-02,1257.074
2014-10-03,1258.748
2014-10-06,1260.256
2014-10-07,1234.294
2014-10-08,1228.934
2014-10-09,1223.738
2014-10-10,1196.435
2014-10-13,1200.635
2014-10-14,1200.581
2014-10-15,1170.816
2014-10-16,1181.884
2014-10-17,1216.459
2014-10-20,1219.48
2014-10-21,1246.335
2014-10-22,1258.67
2014-10-23,1278.848
2014-10-24,1269.536
2014-10-27,1263.862
2014-10-28,1283.589
2014-10-29,1296.146
2014-10-30,1295.773
2014-10-31,1302.034
2014-11-03,1297.064
2014-11-04,1305.835
2014-11-05,1315.327
2014-11-06,1310.769
2014-11-07,1304.853
2014-11-10,1323.828
2014-11-11,1328.561
2014-11-12,1318.595
2014-11-13,1322.707
2014-11-14,1319.88
2014-11-17,1318.562
2014-11-18,1333.877
2014-11-19,1328.265
2014-11-20,1318.637
2014-11-21,1329.926
2014-11-24,1343.155
2014-11-25,1360.646
2014-11-26,1369.31
2014-11-27,1365.479
2014-11-28,1363.593
2014-12-01,1365.172
2014-12-02,1348.022
2014-12-03,1362.097
2014-12-04,1358.468
2014-12-05,1366.15
2014-12-08,1361.305
2014-12-09,1357.271
2014-12-10,1357.797
2014-12-11,1349.067
2014-12-12,1334.193
2014-12-15,1308.189
2014-12-16,1311.39
2014-12-17,1302.469
2014-12-18,1334.543
2014-12-19,1337.79
2014-12-22,1340.817
2014-12-23,1344.982
2014-12-24,1340.037
2014-12-25,1340.037
2014-12-26,1334.143
2014-12-29,1341.313
2014-12-30,1345.985
2014-12-31,1332.625
2015-01-01,1332.625
2015-01-02,1325.26
2015-01-05,1317.893
2015-01-06,1319.568
2015-01-07,1283.798
2015-01-08,1307.285
2015-01-09,1300.933
2015-01-12,1298.436
2015-01-13,1312.641
2015-01-14,1282.306
2015-01-15,1284.639
2015-01-16,1287.626
2015-01-19,1297.852
2015-01-20,1298.739
2015-01-21,1296.127
2015-01-22,1312.907
2015-01-23,1310.322
2015-01-26,1321.514
2015-01-27,1324.035
2015-01-28,1331.458
2015-01-29,1335.393
2015-01-30,1334.528
2015-02-02,1335.496
2015-02-03,1355.829
2015-02-04,1351.438
2015-02-05,1371.496
2015-02-06,1372.713
2015-02-09,1366.364
2015-02-10,1389.939
2015-02-11,1375.098
2015-02-12,1405.617
2015-02-13,1433.953
2015-02-16,1441.95
2015-02-17,1434.167
2015-02-18,1435.845
2015-02-19,1441.196
2015-02-20,1444.727
2015-02-23,1448.066
2015-02-24,1453.26
2015-02-25,1468.414
2015-02-26,1460.458
2015-02-27,1466.094
2015-03-02,1458.757
2015-03-03,1445.193
2015-03-04,1423.984
2015-03-05,1438.626
2015-03-06,1402.059
2015-03-09,1386.502
2015-03-10,1354.944
2015-03-11,1361.019
2015-03-12,1362.908
2015-03-13,1359.035
2015-03-16,1380.05
2015-03-17,1360.134
2015-03-18,1367.724
2015-03-19,1387.037
2015-03-20,1400.85
2015-03-23,1421.603
2015-03-24,1427.836
2015-03-25,1425.497
2015-03-26,1396.329
2015-03-27,1394.462
2015-03-30,1413.937
2015-03-31,1402.763
2015-04-01,1405.565
2015-04-02,1418.962
2015-04-03,1418.962
2015-04-06,1442.498
2015-04-07,1432.861
2015-04-08,1420.11
2015-04-09,1423.023
2015-04-10,1419.429
2015-04-13,1418.327
2015-04-14,1426.751
2015-04-15,1428.115
2015-04-16,1447.474
2015-04-17,1415.643
2015-04-20,1426.216
2015-04-21,1453.961
2015-04-22,1429.981
2015-04-23,1427.68
2015-04-24,1446.179
2015-04-27,1474.459
2015-04-28,1462.44
2015-04-29,1459.982
2015-04-30,1462.525
2015-05-01,1459.266
2015-05-04,1465.468
2015-05-05,1428.09
2015-05-06,1431.196
2015-05-07,1412.1
2015-05-08,1438.19
