Date,AUSTRIA SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,567.399
2005-11-09,564.857
2005-11-10,569.683
2005-11-11,570.175
2005-11-14,568.92
2005-11-15,565.943
2005-11-16,570.542
2005-11-17,585.592
2005-11-18,587.519
2005-11-21,584.103
2005-11-22,586.716
2005-11-23,598.535
2005-11-24,601.175
2005-11-25,598.626
2005-11-28,603.189
2005-11-29,604.334
2005-11-30,604.127
2005-12-01,601.263
2005-12-02,604.306
2005-12-05,607.532
2005-12-06,607.471
2005-12-07,603.855
2005-12-08,609.161
2005-12-09,606.792
2005-12-12,618.526
2005-12-13,622.547
2005-12-14,627.873
2005-12-15,623.491
2005-12-16,629.404
2005-12-19,629.876
2005-12-20,627.362
2005-12-21,625.813
2005-12-22,627.567
2005-12-23,628.633
2005-12-26,628.633
2005-12-27,628.056
2005-12-28,632.015
2005-12-29,631.833
2005-12-30,629.246
2006-01-02,628.522
2006-01-03,643.2
2006-01-04,660.237
2006-01-05,663.594
2006-01-06,666.558
2006-01-09,667.364
2006-01-10,666.615
2006-01-11,672.896
2006-01-12,674.607
2006-01-13,671.184
2006-01-16,673.36
2006-01-17,669.385
2006-01-18,668.782
2006-01-19,677.58
2006-01-20,677.287
2006-01-23,687.273
2006-01-24,691.912
2006-01-25,692.115
2006-01-26,687.86
2006-01-27,688.081
2006-01-30,692.35
2006-01-31,696.379
2006-02-01,701.005
2006-02-02,698.002
2006-02-03,689.785
2006-02-06,691.789
2006-02-07,693.741
2006-02-08,689.22
2006-02-09,697.137
2006-02-10,694.907
2006-02-13,696.942
2006-02-14,695.162
2006-02-15,694.434
2006-02-16,695.153
2006-02-17,700.061
2006-02-20,707.274
2006-02-21,706.423
2006-02-22,704.155
2006-02-23,713.305
2006-02-24,705.366
2006-02-27,703.866
2006-02-28,701.251
2006-03-01,701.419
2006-03-02,705.009
2006-03-03,708.719
2006-03-06,714.265
2006-03-07,698.937
2006-03-08,688.057
2006-03-09,689.866
2006-03-10,691.282
2006-03-13,697.322
2006-03-14,702.528
2006-03-15,710.494
2006-03-16,719.181
2006-03-17,723.423
2006-03-20,722.16
2006-03-21,717.736
2006-03-22,719.937
2006-03-23,712.508
2006-03-24,709.454
2006-03-27,714.76
2006-03-28,710.344
2006-03-29,701.69
2006-03-30,715.914
2006-03-31,716.006
2006-04-03,715.071
2006-04-04,719.887
2006-04-05,717.959
2006-04-06,718.475
2006-04-07,708.158
2006-04-10,709.085
2006-04-11,707.321
2006-04-12,703.672
2006-04-13,701.42
2006-04-14,701.42
2006-04-17,712.56
2006-04-18,714.039
2006-04-19,727.584
2006-04-20,730.99
2006-04-21,741.111
2006-04-24,748.528
2006-04-25,759.736
2006-04-26,762.468
2006-04-27,758.787
2006-04-28,762.359
2006-05-01,763.69
2006-05-02,765.521
2006-05-03,769.967
2006-05-04,779.986
2006-05-05,789.967
2006-05-08,796.598
2006-05-09,793.833
2006-05-10,797.04
2006-05-11,802.192
2006-05-12,795.492
2006-05-15,779.356
2006-05-16,779.048
2006-05-17,757.501
2006-05-18,745.116
2006-05-19,742.525
2006-05-22,699.428
2006-05-23,720.77
2006-05-24,691.225
2006-05-25,692.2
2006-05-26,714.799
2006-05-29,724.941
2006-05-30,719.253
2006-05-31,718.344
2006-06-01,725.309
2006-06-02,749.466
2006-06-05,750.103
2006-06-06,714.401
2006-06-07,718.595
2006-06-08,690.195
2006-06-09,688.961
2006-06-12,680.735
2006-06-13,645.389
2006-06-14,657.729
2006-06-15,657.989
2006-06-16,670.075
2006-06-19,672.267
2006-06-20,674.484
2006-06-21,682.204
2006-06-22,678.042
2006-06-23,686.591
2006-06-26,691.078
2006-06-27,689.615
2006-06-28,679.771
2006-06-29,680.049
2006-06-30,716.185
2006-07-03,730.054
2006-07-04,730.737
2006-07-05,719.806
2006-07-06,731.084
2006-07-07,731.275
2006-07-10,727.909
2006-07-11,720.724
2006-07-12,721.552
2006-07-13,706.336
2006-07-14,688.723
2006-07-17,674.871
2006-07-18,662.33
2006-07-19,673.686
2006-07-20,682.026
2006-07-21,679.097
2006-07-24,679.037
2006-07-25,684.001
2006-07-26,686.387
2006-07-27,694.151
2006-07-28,696.494
2006-07-31,700.156
2006-08-01,699.922
2006-08-02,713.435
2006-08-03,710.635
2006-08-04,725.295
2006-08-07,717.248
2006-08-08,715.125
2006-08-09,710.733
2006-08-10,704.751
2006-08-11,701.434
2006-08-14,708.595
2006-08-15,710.931
2006-08-16,721.88
2006-08-17,722.334
2006-08-18,720.716
2006-08-21,725.905
2006-08-22,720.073
2006-08-23,725.549
2006-08-24,720.718
2006-08-25,723.076
2006-08-28,732.997
2006-08-29,728.111
2006-08-30,732.023
2006-08-31,725.989
2006-09-01,737.332
2006-09-04,739.957
2006-09-05,731.765
2006-09-06,729.793
2006-09-07,720.573
2006-09-08,720.372
2006-09-11,721.39
2006-09-12,720.939
2006-09-13,727.161
2006-09-14,733.565
2006-09-15,733.834
2006-09-18,739.094
2006-09-19,733.92
2006-09-20,735.975
2006-09-21,743.065
2006-09-22,739.281
2006-09-25,730.68
2006-09-26,736.718
2006-09-27,748.247
2006-09-28,752.029
2006-09-29,755.519
2006-10-02,732.728
2006-10-03,729.629
2006-10-04,736.912
2006-10-05,742.495
2006-10-06,737.342
2006-10-09,737.201
2006-10-10,742.795
2006-10-11,749.679
2006-10-12,750.896
2006-10-13,755.763
2006-10-16,768.022
2006-10-17,764.03
2006-10-18,765.773
2006-10-19,768.551
2006-10-20,770.655
2006-10-23,765.378
2006-10-24,768.2
2006-10-25,772.783
2006-10-26,777.817
2006-10-27,790.743
2006-10-30,783.715
2006-10-31,783.943
2006-11-01,784.496
2006-11-02,781.6
2006-11-03,773.772
2006-11-06,786.485
2006-11-07,783.332
2006-11-08,788.679
2006-11-09,786.323
2006-11-10,782.416
2006-11-13,783.615
2006-11-14,784.552
2006-11-15,790.927
2006-11-16,802.438
2006-11-17,801.334
2006-11-20,798.673
2006-11-21,800.913
2006-11-22,812.151
2006-11-23,812.728
2006-11-24,823.787
2006-11-27,815.127
2006-11-28,806.672
2006-11-29,821.502
2006-11-30,831.154
2006-12-01,837.69
2006-12-04,840.323
2006-12-05,842.389
2006-12-06,853.478
2006-12-07,859.42
2006-12-08,860.777
2006-12-11,856.462
2006-12-12,855.294
2006-12-13,858.64
2006-12-14,862.651
2006-12-15,869.02
2006-12-18,874.641
2006-12-19,874.003
2006-12-20,879.435
2006-12-21,880.186
2006-12-22,875.01
2006-12-25,875.01
2006-12-26,873.646
2006-12-27,879.009
2006-12-28,881.877
2006-12-29,884.762
2007-01-01,884.762
2007-01-02,901.143
2007-01-03,898.09
2007-01-04,894.082
2007-01-05,884.343
2007-01-08,885.667
2007-01-09,887.618
2007-01-10,881.068
2007-01-11,886.25
2007-01-12,892.771
2007-01-15,894.768
2007-01-16,888.988
2007-01-17,886.719
2007-01-18,882.169
2007-01-19,891.407
2007-01-22,898.493
2007-01-23,901.874
2007-01-24,904.172
2007-01-25,906.961
2007-01-26,894.612
2007-01-29,898.337
2007-01-30,903.053
2007-01-31,907.402
2007-02-01,912.378
2007-02-02,914.37
2007-02-05,912.187
2007-02-06,910.186
2007-02-07,920.152
2007-02-08,921.316
2007-02-09,921.201
2007-02-12,915.252
2007-02-13,921.546
2007-02-14,928.294
2007-02-15,930.85
2007-02-16,924.977
2007-02-19,937.074
2007-02-20,941.197
2007-02-21,937.222
2007-02-22,942.851
2007-02-23,950.927
2007-02-26,953.53
2007-02-27,918.173
2007-02-28,909.348
2007-03-01,900.319
2007-03-02,904.275
2007-03-05,887.073
2007-03-06,893.589
2007-03-07,909.478
2007-03-08,925.574
2007-03-09,932.946
2007-03-12,936.655
2007-03-13,932.998
2007-03-14,910.832
2007-03-15,918.53
2007-03-16,925.131
2007-03-19,948.471
2007-03-20,947.667
2007-03-21,954.853
2007-03-22,964.949
2007-03-23,959.403
2007-03-26,962.238
2007-03-27,951.771
2007-03-28,956.132
2007-03-29,962.552
2007-03-30,963.674
2007-04-02,976.713
2007-04-03,980.551
2007-04-04,984.606
2007-04-05,986.242
2007-04-06,986.242
2007-04-09,981.104
2007-04-10,994.447
2007-04-11,991.03
2007-04-12,987.262
2007-04-13,994.667
2007-04-16,997.038
2007-04-17,997.891
2007-04-18,991.159
2007-04-19,997.806
2007-04-20,1004.916
2007-04-23,1000.762
2007-04-24,1000.876
2007-04-25,1002.238
2007-04-26,1006.759
2007-04-27,1001.668
2007-04-30,998.793
2007-05-01,995.061
2007-05-02,994.452
2007-05-03,982.658
2007-05-04,983.592
2007-05-07,989.32
2007-05-08,970.076
2007-05-09,973.433
2007-05-10,970.454
2007-05-11,964.418
2007-05-14,967.041
2007-05-15,970.502
2007-05-16,970.653
2007-05-17,964.79
2007-05-18,968.753
2007-05-21,965.245
2007-05-22,972.911
2007-05-23,982.031
2007-05-24,989.0
2007-05-25,984.16
2007-05-28,984.16
2007-05-29,991.316
2007-05-30,983.73
2007-05-31,1000.0
2007-06-01,1009.506
2007-06-04,1013.649
2007-06-05,1004.271
2007-06-06,987.618
2007-06-07,985.13
2007-06-08,963.552
2007-06-11,975.267
2007-06-12,975.18
2007-06-13,967.433
2007-06-14,982.169
2007-06-15,994.509
2007-06-18,991.828
2007-06-19,985.595
2007-06-20,987.683
2007-06-21,966.744
2007-06-22,980.174
2007-06-25,971.367
2007-06-26,969.122
2007-06-27,965.523
2007-06-28,975.991
2007-06-29,992.39
2007-07-02,1005.379
2007-07-03,1002.655
2007-07-04,1010.288
2007-07-05,1000.738
2007-07-06,1005.697
2007-07-09,1013.692
2007-07-10,1014.802
2007-07-11,1005.356
2007-07-12,1014.414
2007-07-13,1020.123
2007-07-16,1013.484
2007-07-17,1000.205
2007-07-18,987.12
2007-07-19,1001.133
2007-07-20,997.998
2007-07-23,997.963
2007-07-24,989.194
2007-07-25,971.472
2007-07-26,949.091
2007-07-27,918.694
2007-07-30,883.724
2007-07-31,934.514
2007-08-01,904.452
2007-08-02,921.279
2007-08-03,918.429
2007-08-06,900.033
2007-08-07,910.064
2007-08-08,933.574
2007-08-09,898.563
2007-08-10,864.416
2007-08-13,878.416
2007-08-14,863.953
2007-08-15,857.46
2007-08-16,795.578
2007-08-17,795.606
2007-08-20,814.716
2007-08-21,819.291
2007-08-22,863.595
2007-08-23,841.913
2007-08-24,844.612
2007-08-27,854.132
2007-08-28,833.281
2007-08-29,836.769
2007-08-30,845.148
2007-08-31,867.516
2007-09-03,877.616
2007-09-04,886.052
2007-09-05,853.612
2007-09-06,843.736
2007-09-07,818.764
2007-09-10,795.555
2007-09-11,821.411
2007-09-12,811.021
2007-09-13,828.504
2007-09-14,819.563
2007-09-17,801.532
2007-09-18,817.465
2007-09-19,847.764
2007-09-20,846.062
2007-09-21,861.005
2007-09-24,851.907
2007-09-25,840.066
2007-09-26,837.207
2007-09-27,845.163
2007-09-28,836.308
2007-10-01,843.291
2007-10-02,848.087
2007-10-03,851.471
2007-10-04,863.053
2007-10-05,878.836
2007-10-08,868.84
2007-10-09,872.633
2007-10-10,869.957
2007-10-11,882.619
2007-10-12,880.057
2007-10-15,887.901
2007-10-16,868.882
2007-10-17,886.35
2007-10-18,881.487
2007-10-19,871.427
2007-10-22,841.415
2007-10-23,861.477
2007-10-24,858.583
2007-10-25,875.372
2007-10-26,880.267
2007-10-29,893.497
2007-10-30,884.096
2007-10-31,887.223
2007-11-01,885.199
2007-11-02,862.219
2007-11-05,849.659
2007-11-06,855.024
2007-11-07,836.078
2007-11-08,825.709
2007-11-09,817.309
2007-11-12,801.66
2007-11-13,792.149
2007-11-14,774.848
2007-11-15,755.761
2007-11-16,749.647
2007-11-19,727.55
2007-11-20,744.665
2007-11-21,720.17
2007-11-22,727.79
2007-11-23,737.244
2007-11-26,749.344
2007-11-27,741.208
2007-11-28,765.406
2007-11-29,771.974
2007-11-30,788.678
2007-12-03,779.498
2007-12-04,775.18
2007-12-05,780.183
2007-12-06,772.896
2007-12-07,785.228
2007-12-10,791.518
2007-12-11,790.198
2007-12-12,788.394
2007-12-13,763.249
2007-12-14,760.423
2007-12-17,737.069
2007-12-18,747.517
2007-12-19,739.848
2007-12-20,733.765
2007-12-21,747.433
2007-12-24,749.097
2007-12-25,749.097
2007-12-26,754.246
2007-12-27,767.579
2007-12-28,776.07
2007-12-31,771.637
2008-01-01,771.637
2008-01-02,777.908
2008-01-03,768.882
2008-01-04,754.217
2008-01-07,738.429
2008-01-08,750.712
2008-01-09,730.839
2008-01-10,715.61
2008-01-11,712.26
2008-01-14,722.652
2008-01-15,698.43
2008-01-16,680.112
2008-01-17,678.199
2008-01-18,678.892
2008-01-21,642.171
2008-01-22,665.586
2008-01-23,656.082
2008-01-24,683.43
2008-01-25,689.85
2008-01-28,683.891
2008-01-29,691.726
2008-01-30,686.583
2008-01-31,687.127
2008-02-01,704.878
2008-02-04,715.203
2008-02-05,684.362
2008-02-06,686.493
2008-02-07,666.585
2008-02-08,665.65
2008-02-11,660.29
2008-02-12,681.909
2008-02-13,684.758
2008-02-14,689.775
2008-02-15,678.829
2008-02-18,685.732
2008-02-19,694.64
2008-02-20,683.971
2008-02-21,689.605
2008-02-22,694.716
2008-02-25,703.231
2008-02-26,713.209
2008-02-27,694.68
2008-02-28,686.133
2008-02-29,684.047
2008-03-03,667.561
2008-03-04,661.478
2008-03-05,681.805
2008-03-06,684.744
2008-03-07,672.903
2008-03-10,674.46
2008-03-11,679.172
2008-03-12,692.283
2008-03-13,686.893
2008-03-14,692.945
2008-03-17,665.183
2008-03-18,673.796
2008-03-19,668.801
2008-03-20,652.445
2008-03-21,652.445
2008-03-24,651.514
2008-03-25,683.453
2008-03-26,685.778
2008-03-27,693.033
2008-03-28,697.578
2008-03-31,694.828
2008-04-01,701.967
2008-04-02,702.627
2008-04-03,704.152
2008-04-04,712.28
2008-04-07,721.589
2008-04-08,710.093
2008-04-09,714.432
2008-04-10,705.792
2008-04-11,707.641
2008-04-14,699.546
2008-04-15,706.161
2008-04-16,728.307
2008-04-17,726.208
2008-04-18,730.079
2008-04-21,729.311
2008-04-22,728.391
2008-04-23,733.696
2008-04-24,730.401
2008-04-25,734.522
2008-04-28,742.658
2008-04-29,744.761
2008-04-30,753.754
2008-05-01,748.017
2008-05-02,753.852
2008-05-05,756.825
2008-05-06,752.486
2008-05-07,756.914
2008-05-08,751.465
2008-05-09,748.276
2008-05-12,751.621
2008-05-13,768.867
2008-05-14,783.341
2008-05-15,788.804
2008-05-16,798.319
2008-05-19,805.997
2008-05-20,794.782
2008-05-21,794.001
2008-05-22,791.383
2008-05-23,794.365
2008-05-26,794.102
2008-05-27,783.636
2008-05-28,788.844
2008-05-29,781.557
2008-05-30,787.376
2008-06-02,783.436
2008-06-03,781.349
2008-06-04,771.251
2008-06-05,785.978
2008-06-06,786.287
2008-06-09,774.364
2008-06-10,755.228
2008-06-11,742.953
2008-06-12,749.447
2008-06-13,749.202
2008-06-16,754.782
2008-06-17,765.879
2008-06-18,755.365
2008-06-19,750.709
2008-06-20,745.009
2008-06-23,738.81
2008-06-24,736.49
2008-06-25,745.671
2008-06-26,734.999
2008-06-27,734.394
2008-06-30,738.181
2008-07-01,716.572
2008-07-02,715.388
2008-07-03,709.602
2008-07-04,696.686
2008-07-07,706.43
2008-07-08,700.314
2008-07-09,711.1
2008-07-10,684.617
2008-07-11,671.875
2008-07-14,671.878
2008-07-15,645.075
2008-07-16,642.044
2008-07-17,655.529
2008-07-18,668.841
2008-07-21,683.592
2008-07-22,684.339
2008-07-23,683.275
2008-07-24,659.241
2008-07-25,652.134
2008-07-28,648.563
2008-07-29,650.541
2008-07-30,659.996
2008-07-31,665.329
2008-08-01,654.554
2008-08-04,652.568
2008-08-05,650.726
2008-08-06,654.014
2008-08-07,658.027
2008-08-08,636.665
2008-08-11,636.824
2008-08-12,627.828
2008-08-13,616.082
2008-08-14,618.261
2008-08-15,609.628
2008-08-18,610.161
2008-08-19,593.973
2008-08-20,603.04
2008-08-21,609.889
2008-08-22,616.759
2008-08-25,617.96
2008-08-26,621.33
2008-08-27,621.46
2008-08-28,619.516
2008-08-29,630.238
2008-09-01,620.006
2008-09-02,623.019
2008-09-03,617.288
2008-09-04,598.746
2008-09-05,577.489
2008-09-08,587.75
2008-09-09,573.081
2008-09-10,559.629
2008-09-11,545.998
2008-09-12,563.07
2008-09-15,542.769
2008-09-16,522.777
2008-09-17,500.76
2008-09-18,485.91
2008-09-19,528.114
2008-09-22,540.145
2008-09-23,522.732
2008-09-24,514.591
2008-09-25,518.24
2008-09-26,504.335
2008-09-29,470.507
2008-09-30,459.91
2008-10-01,452.348
2008-10-02,435.479
2008-10-03,448.746
2008-10-06,405.945
2008-10-07,395.754
2008-10-08,365.112
2008-10-09,356.311
2008-10-10,318.596
2008-10-13,359.728
2008-10-14,366.637
2008-10-15,350.057
2008-10-16,325.062
2008-10-17,320.476
2008-10-20,330.56
2008-10-21,331.962
2008-10-22,315.296
2008-10-23,302.634
2008-10-24,283.833
2008-10-27,247.162
2008-10-28,258.669
2008-10-29,278.243
2008-10-30,284.032
2008-10-31,297.0
2008-11-03,311.049
2008-11-04,340.423
2008-11-05,325.528
2008-11-06,306.68
2008-11-07,318.358
2008-11-10,307.45
2008-11-11,303.592
2008-11-12,290.399
2008-11-13,286.053
2008-11-14,289.532
2008-11-17,284.802
2008-11-18,279.606
2008-11-19,269.807
2008-11-20,249.624
2008-11-21,242.824
2008-11-24,272.416
2008-11-25,291.564
2008-11-26,298.244
2008-11-27,308.66
2008-11-28,300.613
2008-12-01,285.931
2008-12-02,296.761
2008-12-03,295.302
2008-12-04,302.821
2008-12-05,292.73
2008-12-08,298.56
2008-12-09,307.101
2008-12-10,313.4
2008-12-11,315.127
2008-12-12,322.252
2008-12-15,336.966
2008-12-16,343.504
2008-12-17,364.887
2008-12-18,358.575
2008-12-19,326.393
2008-12-22,332.412
2008-12-23,333.424
2008-12-24,334.489
2008-12-25,334.489
2008-12-26,336.103
2008-12-29,342.728
2008-12-30,346.574
2008-12-31,340.595
2009-01-01,340.595
2009-01-02,358.614
2009-01-05,354.113
2009-01-06,347.594
2009-01-07,370.385
2009-01-08,370.756
2009-01-09,363.817
2009-01-12,351.575
2009-01-13,345.589
2009-01-14,337.69
2009-01-15,335.346
2009-01-16,346.88
2009-01-19,336.061
2009-01-20,328.474
2009-01-21,320.206
2009-01-22,324.669
2009-01-23,319.516
2009-01-26,332.761
2009-01-27,336.147
2009-01-28,346.954
2009-01-29,338.904
2009-01-30,338.293
2009-02-02,327.895
2009-02-03,338.395
2009-02-04,342.302
2009-02-05,336.775
2009-02-06,343.646
2009-02-09,351.644
2009-02-10,347.985
2009-02-11,341.198
2009-02-12,329.365
2009-02-13,338.355
2009-02-16,328.087
2009-02-17,301.497
2009-02-18,296.0
2009-02-19,306.19
2009-02-20,305.279
2009-02-23,307.353
2009-02-24,298.82
2009-02-25,305.118
2009-02-26,309.388
2009-02-27,305.9
2009-03-02,291.181
2009-03-03,290.871
2009-03-04,298.821
2009-03-05,293.183
2009-03-06,283.343
2009-03-09,277.965
2009-03-10,293.029
2009-03-11,293.398
2009-03-12,294.928
2009-03-13,303.069
2009-03-16,310.889
2009-03-17,309.61
2009-03-18,312.3
2009-03-19,335.272
2009-03-20,336.999
2009-03-23,345.03
2009-03-24,335.048
2009-03-25,335.756
2009-03-26,341.54
2009-03-27,336.666
2009-03-30,328.387
2009-03-31,352.221
2009-04-01,350.311
2009-04-02,367.35
2009-04-03,370.44
2009-04-06,363.57
2009-04-07,348.201
2009-04-08,344.888
2009-04-09,357.227
2009-04-10,357.227
2009-04-13,360.256
2009-04-14,368.717
2009-04-15,364.396
2009-04-16,368.745
2009-04-17,371.927
2009-04-20,359.418
2009-04-21,354.816
2009-04-22,355.609
2009-04-23,355.136
2009-04-24,370.133
2009-04-27,359.84
2009-04-28,356.898
2009-04-29,374.327
2009-04-30,381.338
2009-05-01,381.395
2009-05-04,398.466
2009-05-05,399.963
2009-05-06,406.318
2009-05-07,417.071
2009-05-08,423.343
2009-05-11,423.763
2009-05-12,425.225
2009-05-13,414.393
2009-05-14,406.081
2009-05-15,412.217
2009-05-18,416.808
2009-05-19,424.198
2009-05-20,435.794
2009-05-21,435.352
2009-05-22,430.978
2009-05-25,435.529
2009-05-26,426.043
2009-05-27,425.156
2009-05-28,419.592
2009-05-29,437.26
2009-06-01,437.338
2009-06-02,457.364
2009-06-03,452.896
2009-06-04,458.035
2009-06-05,448.916
2009-06-08,441.162
2009-06-09,447.876
2009-06-10,453.752
2009-06-11,455.858
2009-06-12,454.475
2009-06-15,443.066
2009-06-16,442.768
2009-06-17,437.439
2009-06-18,437.499
2009-06-19,440.923
2009-06-22,429.059
2009-06-23,433.884
2009-06-24,444.697
2009-06-25,446.602
2009-06-26,455.295
2009-06-29,461.538
2009-06-30,457.686
2009-07-01,471.121
2009-07-02,465.257
2009-07-03,459.675
2009-07-06,450.633
2009-07-07,452.525
2009-07-08,447.279
2009-07-09,447.874
2009-07-10,443.212
2009-07-13,446.951
2009-07-14,452.997
2009-07-15,464.981
2009-07-16,469.708
2009-07-17,464.154
2009-07-20,474.968
2009-07-21,469.67
2009-07-22,471.95
2009-07-23,476.228
2009-07-24,472.165
2009-07-27,470.947
2009-07-28,464.181
2009-07-29,466.012
2009-07-30,465.845
2009-07-31,469.641
2009-08-03,477.273
2009-08-04,479.074
2009-08-05,487.031
2009-08-06,488.739
2009-08-07,488.151
2009-08-10,484.511
2009-08-11,481.595
2009-08-12,484.819
2009-08-13,501.12
2009-08-14,493.231
2009-08-17,478.381
2009-08-18,481.039
2009-08-19,481.843
2009-08-20,489.069
2009-08-21,497.911
2009-08-24,506.645
2009-08-25,506.966
2009-08-26,500.602
2009-08-27,497.192
2009-08-28,508.296
2009-08-31,499.878
2009-09-01,496.169
2009-09-02,486.339
2009-09-03,490.801
2009-09-04,491.234
2009-09-07,504.901
2009-09-08,511.27
2009-09-09,513.64
2009-09-10,522.149
2009-09-11,528.553
2009-09-14,530.923
2009-09-15,525.709
2009-09-16,540.54
2009-09-17,556.125
2009-09-18,554.75
2009-09-21,548.793
2009-09-22,566.198
2009-09-23,565.887
2009-09-24,558.394
2009-09-25,559.088
2009-09-28,555.98
2009-09-29,553.178
2009-09-30,555.721
2009-10-01,546.008
2009-10-02,533.447
2009-10-05,538.586
2009-10-06,559.148
2009-10-07,559.95
2009-10-08,573.938
2009-10-09,577.069
2009-10-12,581.245
2009-10-13,581.723
2009-10-14,596.642
2009-10-15,599.313
2009-10-16,594.856
2009-10-19,601.523
2009-10-20,603.752
2009-10-21,599.49
2009-10-22,592.749
2009-10-23,601.331
2009-10-26,598.268
2009-10-27,583.678
2009-10-28,557.992
2009-10-29,568.818
2009-10-30,561.241
2009-11-02,568.286
2009-11-03,556.223
2009-11-04,570.711
2009-11-05,578.284
2009-11-06,583.726
2009-11-09,583.244
2009-11-10,576.379
2009-11-11,574.58
2009-11-12,577.854
2009-11-13,579.928
2009-11-16,594.227
2009-11-17,586.461
2009-11-18,589.093
2009-11-19,577.257
2009-11-20,581.304
2009-11-23,590.291
2009-11-24,586.106
2009-11-25,587.959
2009-11-26,567.688
2009-11-27,579.269
2009-11-30,572.878
2009-12-01,587.739
2009-12-02,595.632
2009-12-03,596.907
2009-12-04,594.784
2009-12-07,588.176
2009-12-08,584.467
2009-12-09,568.333
2009-12-10,573.405
2009-12-11,572.249
2009-12-14,582.954
2009-12-15,570.06
2009-12-16,566.873
2009-12-17,549.82
2009-12-18,541.501
2009-12-21,547.528
2009-12-22,538.752
2009-12-23,541.641
2009-12-24,542.567
2009-12-25,542.567
2009-12-28,547.641
2009-12-29,550.752
2009-12-30,549.139
2009-12-31,550.925
2010-01-01,550.925
2010-01-04,566.114
2010-01-05,576.018
2010-01-06,574.859
2010-01-07,578.712
2010-01-08,576.489
2010-01-11,593.859
2010-01-12,587.735
2010-01-13,585.732
2010-01-14,587.046
2010-01-15,581.484
2010-01-18,584.004
2010-01-19,581.41
2010-01-20,560.634
2010-01-21,550.573
2010-01-22,552.72
2010-01-25,548.771
2010-01-26,537.057
2010-01-27,530.436
2010-01-28,522.813
2010-01-29,521.238
2010-02-01,527.27
2010-02-02,539.746
2010-02-03,534.834
2010-02-04,516.527
2010-02-05,495.675
2010-02-08,496.371
2010-02-09,500.882
2010-02-10,509.699
2010-02-11,510.269
2010-02-12,504.59
2010-02-15,505.096
2010-02-16,516.091
2010-02-17,525.213
2010-02-18,524.676
2010-02-19,519.502
2010-02-22,523.424
2010-02-23,503.644
2010-02-24,504.476
2010-02-25,489.505
2010-02-26,497.102
2010-03-01,494.483
2010-03-02,497.742
2010-03-03,502.547
2010-03-04,492.392
2010-03-05,498.924
2010-03-08,503.169
2010-03-09,500.868
2010-03-10,506.705
2010-03-11,510.376
2010-03-12,521.046
2010-03-15,519.77
2010-03-16,530.269
2010-03-17,540.527
2010-03-18,535.397
2010-03-19,532.296
2010-03-22,530.558
2010-03-23,532.62
2010-03-24,529.103
2010-03-25,538.338
2010-03-26,541.211
2010-03-29,545.986
2010-03-30,536.871
2010-03-31,537.976
2010-04-01,546.303
2010-04-02,546.303
2010-04-05,545.052
2010-04-06,548.502
2010-04-07,551.791
2010-04-08,551.953
2010-04-09,562.096
2010-04-12,570.037
2010-04-13,564.439
2010-04-14,572.809
2010-04-15,571.725
2010-04-16,565.524
2010-04-19,552.398
2010-04-20,567.345
2010-04-21,559.914
2010-04-22,555.387
2010-04-23,571.184
2010-04-26,576.909
2010-04-27,568.432
2010-04-28,545.312
2010-04-29,549.817
2010-04-30,552.62
2010-05-03,552.387
2010-05-04,526.645
2010-05-05,503.393
2010-05-06,483.333
2010-05-07,460.59
2010-05-10,508.22
2010-05-11,496.722
2010-05-12,505.537
2010-05-13,500.972
2010-05-14,486.339
2010-05-17,480.088
2010-05-18,486.997
2010-05-19,480.371
2010-05-20,470.114
2010-05-21,471.973
2010-05-24,465.245
2010-05-25,441.913
2010-05-26,447.56
2010-05-27,466.384
2010-05-28,470.119
2010-05-31,468.445
2010-06-01,465.024
2010-06-02,457.46
2010-06-03,457.572
2010-06-04,438.024
2010-06-07,428.398
2010-06-08,422.852
2010-06-09,437.09
2010-06-10,449.443
2010-06-11,455.301
2010-06-14,470.64
2010-06-15,471.446
2010-06-16,467.224
2010-06-17,469.194
2010-06-18,471.987
2010-06-21,478.803
2010-06-22,475.647
2010-06-23,470.642
2010-06-24,464.131
2010-06-25,460.522
2010-06-28,466.143
2010-06-29,445.669
2010-06-30,439.402
2010-07-01,434.928
2010-07-02,439.318
2010-07-05,435.639
2010-07-06,447.675
2010-07-07,455.418
2010-07-08,464.733
2010-07-09,462.085
2010-07-12,458.637
2010-07-13,472.041
2010-07-14,476.915
2010-07-15,476.818
2010-07-16,472.905
2010-07-19,469.625
2010-07-20,467.002
2010-07-21,472.098
2010-07-22,488.577
2010-07-23,481.861
2010-07-26,494.885
2010-07-27,501.711
2010-07-28,501.492
2010-07-29,514.41
2010-07-30,513.801
2010-08-02,531.134
2010-08-03,533.567
2010-08-04,531.74
2010-08-05,528.518
2010-08-06,528.404
2010-08-09,533.312
2010-08-10,519.571
2010-08-11,499.397
2010-08-12,487.92
2010-08-13,488.912
2010-08-16,495.328
2010-08-17,510.577
2010-08-18,511.496
2010-08-19,507.835
2010-08-20,496.856
2010-08-23,497.303
2010-08-24,490.381
2010-08-25,481.74
2010-08-26,489.294
2010-08-27,490.002
2010-08-30,489.173
2010-08-31,489.413
2010-09-01,505.327
2010-09-02,509.769
2010-09-03,516.598
2010-09-06,522.378
2010-09-07,509.588
2010-09-08,516.697
2010-09-09,521.378
2010-09-10,518.407
2010-09-13,532.11
2010-09-14,537.076
2010-09-15,541.581
