Date,AUSTRIA SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,570.057
2005-11-09,567.503
2005-11-10,572.352
2005-11-11,572.847
2005-11-14,571.586
2005-11-15,568.594
2005-11-16,573.215
2005-11-17,588.335
2005-11-18,590.272
2005-11-21,586.84
2005-11-22,589.465
2005-11-23,601.339
2005-11-24,603.991
2005-11-25,601.431
2005-11-28,606.015
2005-11-29,607.166
2005-11-30,606.958
2005-12-01,604.081
2005-12-02,607.138
2005-12-05,610.378
2005-12-06,610.317
2005-12-07,606.684
2005-12-08,612.015
2005-12-09,609.635
2005-12-12,621.424
2005-12-13,625.464
2005-12-14,630.815
2005-12-15,626.413
2005-12-16,632.353
2005-12-19,632.828
2005-12-20,630.301
2005-12-21,628.745
2005-12-22,630.508
2005-12-23,631.579
2005-12-26,631.579
2005-12-27,630.999
2005-12-28,634.976
2005-12-29,634.793
2005-12-30,632.194
2006-01-02,631.467
2006-01-03,646.214
2006-01-04,663.33
2006-01-05,666.704
2006-01-06,669.681
2006-01-09,670.491
2006-01-10,669.739
2006-01-11,676.049
2006-01-12,677.768
2006-01-13,674.329
2006-01-16,676.515
2006-01-17,672.521
2006-01-18,671.916
2006-01-19,680.755
2006-01-20,680.461
2006-01-23,690.493
2006-01-24,695.154
2006-01-25,695.358
2006-01-26,691.083
2006-01-27,691.305
2006-01-30,695.595
2006-01-31,699.642
2006-02-01,704.29
2006-02-02,701.273
2006-02-03,693.017
2006-02-06,695.031
2006-02-07,696.991
2006-02-08,692.45
2006-02-09,700.403
2006-02-10,698.163
2006-02-13,700.207
2006-02-14,698.419
2006-02-15,697.688
2006-02-16,698.41
2006-02-17,703.341
2006-02-20,710.588
2006-02-21,709.733
2006-02-22,707.455
2006-02-23,716.647
2006-02-24,708.671
2006-02-27,707.164
2006-02-28,704.536
2006-03-01,704.705
2006-03-02,708.313
2006-03-03,712.04
2006-03-06,717.611
2006-03-07,702.212
2006-03-08,691.281
2006-03-09,693.098
2006-03-10,694.521
2006-03-13,700.589
2006-03-14,705.819
2006-03-15,713.823
2006-03-16,722.551
2006-03-17,726.813
2006-03-20,725.544
2006-03-21,721.099
2006-03-22,723.311
2006-03-23,715.847
2006-03-24,712.779
2006-03-27,717.787
2006-03-28,713.352
2006-03-29,704.661
2006-03-30,718.946
2006-03-31,719.039
2006-04-03,717.947
2006-04-04,722.782
2006-04-05,720.845
2006-04-06,721.338
2006-04-07,710.979
2006-04-10,711.91
2006-04-11,710.139
2006-04-12,706.475
2006-04-13,704.214
2006-04-14,704.214
2006-04-17,715.399
2006-04-18,716.884
2006-04-19,730.483
2006-04-20,733.903
2006-04-21,744.064
2006-04-24,751.51
2006-04-25,762.763
2006-04-26,765.505
2006-04-27,761.81
2006-04-28,765.396
2006-05-01,766.733
2006-05-02,768.571
2006-05-03,772.939
2006-05-04,782.997
2006-05-05,793.016
2006-05-08,799.672
2006-05-09,796.897
2006-05-10,800.117
2006-05-11,805.288
2006-05-12,798.562
2006-05-15,782.364
2006-05-16,782.054
2006-05-17,760.425
2006-05-18,747.992
2006-05-19,745.391
2006-05-22,702.127
2006-05-23,723.552
2006-05-24,693.893
2006-05-25,694.872
2006-05-26,715.927
2006-05-29,726.07
2006-05-30,720.374
2006-05-31,719.463
2006-06-01,726.439
2006-06-02,750.633
2006-06-05,751.272
2006-06-06,715.513
2006-06-07,719.714
2006-06-08,691.27
2006-06-09,690.034
2006-06-12,681.795
2006-06-13,646.25
2006-06-14,658.606
2006-06-15,658.867
2006-06-16,670.969
2006-06-19,673.164
2006-06-20,675.384
2006-06-21,683.114
2006-06-22,678.946
2006-06-23,687.507
2006-06-26,692.0
2006-06-27,690.535
2006-06-28,680.678
2006-06-29,680.956
2006-06-30,717.141
2006-07-03,731.028
2006-07-04,731.712
2006-07-05,720.767
2006-07-06,732.059
2006-07-07,732.251
2006-07-10,728.27
2006-07-11,721.082
2006-07-12,721.911
2006-07-13,706.686
2006-07-14,689.065
2006-07-17,675.205
2006-07-18,662.659
2006-07-19,674.02
2006-07-20,682.365
2006-07-21,679.435
2006-07-24,679.374
2006-07-25,684.34
2006-07-26,686.728
2006-07-27,694.495
2006-07-28,696.839
2006-07-31,700.503
2006-08-01,700.269
2006-08-02,713.789
2006-08-03,710.987
2006-08-04,725.655
2006-08-07,717.604
2006-08-08,715.48
2006-08-09,711.085
2006-08-10,705.1
2006-08-11,701.782
2006-08-14,708.947
2006-08-15,711.283
2006-08-16,722.238
2006-08-17,722.692
2006-08-18,721.074
2006-08-21,726.265
2006-08-22,720.43
2006-08-23,725.91
2006-08-24,721.076
2006-08-25,723.435
2006-08-28,733.361
2006-08-29,728.472
2006-08-30,732.387
2006-08-31,726.349
2006-09-01,737.698
2006-09-04,740.324
2006-09-05,732.128
2006-09-06,730.155
2006-09-07,720.931
2006-09-08,720.73
2006-09-11,721.748
2006-09-12,721.296
2006-09-13,727.522
2006-09-14,733.929
2006-09-15,734.198
2006-09-18,739.461
2006-09-19,734.284
2006-09-20,736.34
2006-09-21,743.434
2006-09-22,739.648
2006-09-25,731.043
2006-09-26,737.084
2006-09-27,748.618
2006-09-28,752.402
2006-09-29,755.894
2006-10-02,733.091
2006-10-03,729.991
2006-10-04,737.278
2006-10-05,742.864
2006-10-06,737.708
2006-10-09,737.567
2006-10-10,743.164
2006-10-11,750.051
2006-10-12,751.269
2006-10-13,756.138
2006-10-16,768.403
2006-10-17,764.409
2006-10-18,766.153
2006-10-19,768.933
2006-10-20,771.037
2006-10-23,765.758
2006-10-24,768.581
2006-10-25,773.167
2006-10-26,778.203
2006-10-27,791.135
2006-10-30,784.104
2006-10-31,784.332
2006-11-01,784.885
2006-11-02,781.988
2006-11-03,774.156
2006-11-06,786.875
2006-11-07,783.721
2006-11-08,789.071
2006-11-09,786.713
2006-11-10,782.804
2006-11-13,784.004
2006-11-14,784.941
2006-11-15,791.32
2006-11-16,802.836
2006-11-17,801.731
2006-11-20,799.07
2006-11-21,801.31
2006-11-22,812.554
2006-11-23,813.131
2006-11-24,824.196
2006-11-27,815.532
2006-11-28,807.073
2006-11-29,821.909
2006-11-30,831.567
2006-12-01,838.105
2006-12-04,840.74
2006-12-05,842.807
2006-12-06,853.901
2006-12-07,859.847
2006-12-08,861.205
2006-12-11,856.887
2006-12-12,855.719
2006-12-13,859.066
2006-12-14,863.079
2006-12-15,869.451
2006-12-18,875.075
2006-12-19,874.437
2006-12-20,879.871
2006-12-21,880.623
2006-12-22,875.444
2006-12-25,875.444
2006-12-26,874.08
2006-12-27,879.446
2006-12-28,882.314
2006-12-29,885.201
2007-01-01,885.201
2007-01-02,901.59
2007-01-03,898.535
2007-01-04,894.526
2007-01-05,884.782
2007-01-08,886.107
2007-01-09,888.059
2007-01-10,881.505
2007-01-11,886.69
2007-01-12,893.214
2007-01-15,895.212
2007-01-16,889.429
2007-01-17,887.159
2007-01-18,882.607
2007-01-19,891.849
2007-01-22,898.939
2007-01-23,902.322
2007-01-24,904.621
2007-01-25,907.411
2007-01-26,895.056
2007-01-29,898.783
2007-01-30,903.502
2007-01-31,907.853
2007-02-01,912.831
2007-02-02,914.824
2007-02-05,912.64
2007-02-06,910.638
2007-02-07,920.609
2007-02-08,921.774
2007-02-09,921.658
2007-02-12,915.706
2007-02-13,922.003
2007-02-14,928.755
2007-02-15,931.312
2007-02-16,925.436
2007-02-19,937.539
2007-02-20,941.665
2007-02-21,937.688
2007-02-22,943.319
2007-02-23,951.399
2007-02-26,954.003
2007-02-27,918.629
2007-02-28,909.799
2007-03-01,900.766
2007-03-02,904.723
2007-03-05,887.513
2007-03-06,894.033
2007-03-07,909.93
2007-03-08,926.034
2007-03-09,933.409
2007-03-12,937.12
2007-03-13,933.461
2007-03-14,911.284
2007-03-15,918.986
2007-03-16,925.59
2007-03-19,948.941
2007-03-20,948.137
2007-03-21,955.327
2007-03-22,965.428
2007-03-23,959.879
2007-03-26,962.715
2007-03-27,952.243
2007-03-28,956.606
2007-03-29,963.029
2007-03-30,964.153
2007-04-02,976.986
2007-04-03,980.826
2007-04-04,984.882
2007-04-05,986.519
2007-04-06,986.519
2007-04-09,981.379
2007-04-10,994.726
2007-04-11,991.307
2007-04-12,987.539
2007-04-13,994.946
2007-04-16,997.317
2007-04-17,998.171
2007-04-18,991.437
2007-04-19,998.086
2007-04-20,1005.198
2007-04-23,1001.043
2007-04-24,1001.157
2007-04-25,1002.52
2007-04-26,1007.041
2007-04-27,1001.948
2007-04-30,999.073
2007-05-01,995.34
2007-05-02,994.731
2007-05-03,982.934
2007-05-04,983.868
2007-05-07,989.597
2007-05-08,970.349
2007-05-09,973.706
2007-05-10,970.476
2007-05-11,964.44
2007-05-14,967.063
2007-05-15,970.524
2007-05-16,970.676
2007-05-17,964.812
2007-05-18,968.775
2007-05-21,965.267
2007-05-22,972.933
2007-05-23,982.054
2007-05-24,989.022
2007-05-25,984.182
2007-05-28,984.182
2007-05-29,991.316
2007-05-30,983.73
2007-05-31,1000.0
2007-06-01,1009.506
2007-06-04,1013.482
2007-06-05,1004.093
2007-06-06,987.443
2007-06-07,984.955
2007-06-08,963.381
2007-06-11,975.094
2007-06-12,975.007
2007-06-13,967.261
2007-06-14,981.994
2007-06-15,994.332
2007-06-18,991.652
2007-06-19,985.42
2007-06-20,987.508
2007-06-21,966.572
2007-06-22,980.0
2007-06-25,971.195
2007-06-26,968.95
2007-06-27,965.351
2007-06-28,975.818
2007-06-29,992.214
2007-07-02,1005.201
2007-07-03,1002.477
2007-07-04,1010.108
2007-07-05,1000.56
2007-07-06,1005.518
2007-07-09,1012.379
2007-07-10,1013.488
2007-07-11,1004.054
2007-07-12,1013.1
2007-07-13,1018.801
2007-07-16,1012.171
2007-07-17,998.909
2007-07-18,985.841
2007-07-19,999.837
2007-07-20,996.705
2007-07-23,996.671
2007-07-24,987.912
2007-07-25,970.214
2007-07-26,947.861
2007-07-27,917.504
2007-07-30,882.579
2007-07-31,933.192
2007-08-01,903.173
2007-08-02,919.976
2007-08-03,917.13
2007-08-06,898.76
2007-08-07,908.776
2007-08-08,932.254
2007-08-09,897.292
2007-08-10,863.193
2007-08-13,877.174
2007-08-14,862.732
2007-08-15,856.247
2007-08-16,794.453
2007-08-17,794.481
2007-08-20,813.564
2007-08-21,818.132
2007-08-22,862.374
2007-08-23,840.723
2007-08-24,843.418
2007-08-27,852.924
2007-08-28,832.102
2007-08-29,835.585
2007-08-30,843.953
2007-08-31,866.29
2007-09-03,876.374
2007-09-04,884.799
2007-09-05,852.405
2007-09-06,842.542
2007-09-07,817.606
2007-09-10,794.43
2007-09-11,820.249
2007-09-12,809.874
2007-09-13,827.332
2007-09-14,818.404
2007-09-17,800.398
2007-09-18,816.309
2007-09-19,846.566
2007-09-20,844.865
2007-09-21,859.787
2007-09-24,850.702
2007-09-25,838.878
2007-09-26,836.023
2007-09-27,843.968
2007-09-28,835.125
2007-10-01,842.098
2007-10-02,846.887
2007-10-03,850.267
2007-10-04,860.726
2007-10-05,876.465
2007-10-08,866.496
2007-10-09,870.279
2007-10-10,867.611
2007-10-11,880.238
2007-10-12,877.683
2007-10-15,885.506
2007-10-16,866.538
2007-10-17,883.959
2007-10-18,879.109
2007-10-19,869.077
2007-10-22,839.146
2007-10-23,859.154
2007-10-24,856.267
2007-10-25,873.011
2007-10-26,877.893
2007-10-29,891.087
2007-10-30,881.712
2007-10-31,884.83
2007-11-01,882.811
2007-11-02,859.893
2007-11-05,847.367
2007-11-06,852.718
2007-11-07,833.823
2007-11-08,823.482
2007-11-09,815.104
2007-11-12,799.498
2007-11-13,790.013
2007-11-14,772.758
2007-11-15,753.723
2007-11-16,747.625
2007-11-19,725.588
2007-11-20,742.657
2007-11-21,718.227
2007-11-22,725.827
2007-11-23,735.255
2007-11-26,747.323
2007-11-27,739.208
2007-11-28,763.342
2007-11-29,769.891
2007-11-30,786.551
2007-12-03,777.395
2007-12-04,773.089
2007-12-05,778.079
2007-12-06,770.811
2007-12-07,783.11
2007-12-10,789.383
2007-12-11,788.066
2007-12-12,786.267
2007-12-13,761.19
2007-12-14,758.372
2007-12-17,735.081
2007-12-18,745.501
2007-12-19,737.852
2007-12-20,731.785
2007-12-21,745.417
2007-12-24,747.077
2007-12-25,747.077
2007-12-26,752.212
2007-12-27,765.508
2007-12-28,773.977
2007-12-31,769.555
2008-01-01,769.555
2008-01-02,775.81
2008-01-03,766.808
2008-01-04,752.182
2008-01-07,736.438
2008-01-08,748.687
2008-01-09,728.868
2008-01-10,713.679
2008-01-11,710.339
2008-01-14,720.703
2008-01-15,696.546
2008-01-16,678.277
2008-01-17,676.37
2008-01-18,677.061
2008-01-21,640.439
2008-01-22,663.79
2008-01-23,654.312
2008-01-24,681.587
2008-01-25,687.989
2008-01-28,682.046
2008-01-29,689.86
2008-01-30,684.731
2008-01-31,685.274
2008-02-01,702.976
2008-02-04,713.274
2008-02-05,682.516
2008-02-06,684.641
2008-02-07,664.787
2008-02-08,663.854
2008-02-11,658.509
2008-02-12,680.07
2008-02-13,682.911
2008-02-14,687.914
2008-02-15,676.998
2008-02-18,683.883
2008-02-19,692.766
2008-02-20,682.126
2008-02-21,687.745
2008-02-22,692.842
2008-02-25,701.334
2008-02-26,711.285
2008-02-27,692.806
2008-02-28,684.283
2008-02-29,682.202
2008-03-03,665.761
2008-03-04,659.694
2008-03-05,679.966
2008-03-06,682.897
2008-03-07,671.088
2008-03-10,672.641
2008-03-11,677.34
2008-03-12,690.416
2008-03-13,685.04
2008-03-14,691.076
2008-03-17,663.389
2008-03-18,671.978
2008-03-19,666.997
2008-03-20,650.685
2008-03-21,650.685
2008-03-24,649.757
2008-03-25,681.61
2008-03-26,683.928
2008-03-27,691.164
2008-03-28,695.614
2008-03-31,692.564
2008-04-01,699.679
2008-04-02,700.337
2008-04-03,701.857
2008-04-04,709.958
2008-04-07,719.237
2008-04-08,707.779
2008-04-09,712.103
2008-04-10,703.492
2008-04-11,705.334
2008-04-14,697.266
2008-04-15,703.86
2008-04-16,725.933
2008-04-17,723.841
2008-04-18,727.699
2008-04-21,726.934
2008-04-22,726.017
2008-04-23,731.305
2008-04-24,728.02
2008-04-25,732.128
2008-04-28,739.957
2008-04-29,742.053
2008-04-30,750.923
2008-05-01,745.208
2008-05-02,751.021
2008-05-05,753.983
2008-05-06,749.279
2008-05-07,753.688
2008-05-08,748.262
2008-05-09,745.065
2008-05-12,748.397
2008-05-13,765.568
2008-05-14,779.537
2008-05-15,784.973
2008-05-16,794.443
2008-05-19,802.084
2008-05-20,790.923
2008-05-21,790.146
2008-05-22,787.54
2008-05-23,790.508
2008-05-26,788.221
2008-05-27,777.832
2008-05-28,782.975
2008-05-29,775.741
2008-05-30,781.518
2008-06-02,777.505
2008-06-03,775.433
2008-06-04,765.413
2008-06-05,780.027
2008-06-06,780.334
2008-06-09,768.502
2008-06-10,749.51
2008-06-11,737.329
2008-06-12,743.773
2008-06-13,743.53
2008-06-16,749.068
2008-06-17,760.081
2008-06-18,749.647
2008-06-19,745.026
2008-06-20,739.369
2008-06-23,733.217
2008-06-24,730.914
2008-06-25,740.026
2008-06-26,729.435
2008-06-27,728.59
2008-06-30,732.348
2008-07-01,710.909
2008-07-02,709.735
2008-07-03,703.994
2008-07-04,691.181
2008-07-07,699.498
2008-07-08,693.442
2008-07-09,704.122
2008-07-10,677.899
2008-07-11,665.282
2008-07-14,665.285
2008-07-15,638.745
2008-07-16,635.744
2008-07-17,649.062
2008-07-18,662.243
2008-07-21,676.849
2008-07-22,677.589
2008-07-23,676.536
2008-07-24,652.738
2008-07-25,645.702
2008-07-28,642.165
2008-07-29,644.124
2008-07-30,653.486
2008-07-31,658.766
2008-08-01,648.097
2008-08-04,646.131
2008-08-05,644.307
2008-08-06,647.563
2008-08-07,651.536
2008-08-08,630.385
2008-08-11,630.543
2008-08-12,621.635
2008-08-13,610.005
2008-08-14,612.162
2008-08-15,603.615
2008-08-18,604.142
2008-08-19,588.114
2008-08-20,597.092
2008-08-21,603.873
2008-08-22,610.675
2008-08-25,611.864
2008-08-26,615.201
2008-08-27,615.329
2008-08-28,613.405
2008-08-29,624.021
2008-09-01,613.89
2008-09-02,616.874
2008-09-03,611.199
2008-09-04,592.84
2008-09-05,571.792
2008-09-08,581.953
2008-09-09,567.428
2008-09-10,554.108
2008-09-11,540.612
2008-09-12,557.516
2008-09-15,537.415
2008-09-16,517.62
2008-09-17,495.821
2008-09-18,481.117
2008-09-19,522.905
2008-09-22,534.817
2008-09-23,517.576
2008-09-24,509.515
2008-09-25,513.128
2008-09-26,499.361
2008-09-29,465.866
2008-09-30,455.373
2008-10-01,447.886
2008-10-02,431.184
2008-10-03,444.32
2008-10-06,401.94
2008-10-07,391.851
2008-10-08,361.51
2008-10-09,352.797
2008-10-10,315.453
2008-10-13,356.18
2008-10-14,363.021
2008-10-15,346.604
2008-10-16,321.856
2008-10-17,317.315
2008-10-20,327.3
2008-10-21,328.688
2008-10-22,312.186
2008-10-23,299.649
2008-10-24,281.033
2008-10-27,244.723
2008-10-28,256.117
2008-10-29,275.498
2008-10-30,281.23
2008-10-31,294.07
2008-11-03,307.981
2008-11-04,337.065
2008-11-05,322.317
2008-11-06,303.655
2008-11-07,315.217
2008-11-10,304.417
2008-11-11,300.597
2008-11-12,287.535
2008-11-13,283.232
2008-11-14,286.676
2008-11-17,281.992
2008-11-18,276.847
2008-11-19,267.146
2008-11-20,247.162
2008-11-21,240.429
2008-11-24,269.729
2008-11-25,288.688
2008-11-26,295.302
2008-11-27,305.615
2008-11-28,297.648
2008-12-01,283.111
2008-12-02,293.834
2008-12-03,292.389
2008-12-04,299.834
2008-12-05,289.842
2008-12-08,295.615
2008-12-09,304.072
2008-12-10,310.309
2008-12-11,312.018
2008-12-12,319.073
2008-12-15,333.642
2008-12-16,340.115
2008-12-17,361.287
2008-12-18,355.038
2008-12-19,323.173
2008-12-22,329.133
2008-12-23,330.135
2008-12-24,331.189
2008-12-25,331.189
2008-12-26,332.787
2008-12-29,339.347
2008-12-30,343.155
2008-12-31,337.235
2009-01-01,337.235
2009-01-02,355.076
2009-01-05,350.62
2009-01-06,344.165
2009-01-07,366.731
2009-01-08,367.099
2009-01-09,360.228
2009-01-12,348.107
2009-01-13,342.18
2009-01-14,334.359
2009-01-15,332.038
2009-01-16,343.458
2009-01-19,332.746
2009-01-20,325.234
2009-01-21,317.047
2009-01-22,321.466
2009-01-23,316.365
2009-01-26,329.478
2009-01-27,332.831
2009-01-28,343.531
2009-01-29,335.561
2009-01-30,334.956
2009-02-02,324.661
2009-02-03,335.057
2009-02-04,338.925
2009-02-05,333.453
2009-02-06,340.256
2009-02-09,348.176
2009-02-10,344.552
2009-02-11,337.832
2009-02-12,326.116
2009-02-13,335.018
2009-02-16,324.851
2009-02-17,298.523
2009-02-18,293.08
2009-02-19,303.17
2009-02-20,302.267
2009-02-23,304.322
2009-02-24,295.872
2009-02-25,302.108
2009-02-26,306.336
2009-02-27,302.883
2009-03-02,288.309
2009-03-03,288.002
2009-03-04,295.874
2009-03-05,290.291
2009-03-06,280.548
2009-03-09,275.224
2009-03-10,290.138
2009-03-11,290.504
2009-03-12,292.019
2009-03-13,300.079
2009-03-16,307.822
2009-03-17,306.556
2009-03-18,309.22
2009-03-19,331.965
2009-03-20,333.674
2009-03-23,341.627
2009-03-24,331.743
2009-03-25,332.445
2009-03-26,338.171
2009-03-27,333.301
2009-03-30,325.105
2009-03-31,347.923
2009-04-01,346.037
2009-04-02,362.868
2009-04-03,365.92
2009-04-06,359.134
2009-04-07,343.953
2009-04-08,340.68
2009-04-09,352.868
2009-04-10,352.868
2009-04-13,355.86
2009-04-14,364.218
2009-04-15,359.949
2009-04-16,364.245
2009-04-17,367.389
2009-04-20,355.032
2009-04-21,350.486
2009-04-22,351.269
2009-04-23,350.803
2009-04-24,365.617
2009-04-27,355.449
2009-04-28,352.543
2009-04-29,369.759
2009-04-30,376.685
2009-05-01,376.741
2009-05-04,393.604
2009-05-05,395.082
2009-05-06,401.24
2009-05-07,411.859
2009-05-08,418.052
2009-05-11,418.468
2009-05-12,419.911
2009-05-13,409.215
2009-05-14,400.861
2009-05-15,406.918
2009-05-18,411.45
2009-05-19,418.745
2009-05-20,429.844
2009-05-21,429.407
2009-05-22,425.093
2009-05-25,429.582
2009-05-26,420.225
2009-05-27,419.35
2009-05-28,413.797
2009-05-29,431.222
2009-06-01,431.298
2009-06-02,451.048
2009-06-03,446.642
2009-06-04,451.709
2009-06-05,442.716
2009-06-08,435.009
2009-06-09,441.629
2009-06-10,447.423
2009-06-11,449.499
2009-06-12,448.136
2009-06-15,436.886
2009-06-16,436.592
2009-06-17,431.337
2009-06-18,431.396
2009-06-19,434.772
2009-06-22,423.074
2009-06-23,427.831
2009-06-24,438.494
2009-06-25,440.372
2009-06-26,448.944
2009-06-29,455.101
2009-06-30,451.302
2009-07-01,464.5
2009-07-02,458.719
2009-07-03,453.215
2009-07-06,444.3
2009-07-07,446.166
2009-07-08,440.994
2009-07-09,441.58
2009-07-10,436.984
2009-07-13,440.67
2009-07-14,446.632
2009-07-15,458.289
2009-07-16,462.948
2009-07-17,457.474
2009-07-20,468.132
2009-07-21,462.911
2009-07-22,465.158
2009-07-23,469.374
2009-07-24,465.369
2009-07-27,464.169
2009-07-28,457.501
2009-07-29,459.305
2009-07-30,459.141
2009-07-31,462.882
2009-08-03,470.404
2009-08-04,472.179
2009-08-05,480.021
2009-08-06,481.705
2009-08-07,481.125
2009-08-10,477.538
2009-08-11,474.664
2009-08-12,477.842
2009-08-13,493.908
2009-08-14,486.132
2009-08-17,471.496
2009-08-18,474.115
2009-08-19,474.909
2009-08-20,482.03
2009-08-21,490.745
2009-08-24,499.354
2009-08-25,499.67
2009-08-26,493.397
2009-08-27,490.036
2009-08-28,500.981
2009-08-31,492.684
2009-09-01,489.029
2009-09-02,479.34
2009-09-03,483.737
2009-09-04,484.164
2009-09-07,497.634
2009-09-08,503.912
2009-09-09,506.248
2009-09-10,514.634
2009-09-11,520.946
2009-09-14,523.282
2009-09-15,518.143
2009-09-16,532.761
2009-09-17,548.122
2009-09-18,546.766
2009-09-21,540.895
2009-09-22,558.049
2009-09-23,557.743
2009-09-24,550.358
2009-09-25,551.042
2009-09-28,547.979
2009-09-29,545.217
2009-09-30,547.723
2009-10-01,538.15
2009-10-02,525.769
2009-10-05,530.834
2009-10-06,551.101
2009-10-07,551.891
2009-10-08,565.678
2009-10-09,568.764
2009-10-12,572.88
2009-10-13,573.351
2009-10-14,588.055
2009-10-15,590.688
2009-10-16,586.294
2009-10-19,592.866
2009-10-20,595.062
2009-10-21,590.862
2009-10-22,584.218
2009-10-23,592.677
2009-10-26,589.658
2009-10-27,574.987
2009-10-28,549.682
2009-10-29,560.347
2009-10-30,552.883
2009-11-02,559.824
2009-11-03,547.94
2009-11-04,562.212
2009-11-05,569.673
2009-11-06,575.034
2009-11-09,574.559
2009-11-10,567.796
2009-11-11,566.024
2009-11-12,569.249
2009-11-13,571.292
2009-11-16,585.378
2009-11-17,577.727
2009-11-18,580.32
2009-11-19,568.661
2009-11-20,572.648
2009-11-23,581.5
2009-11-24,577.378
2009-11-25,579.204
2009-11-26,559.234
2009-11-27,570.643
2009-11-30,564.347
2009-12-01,578.986
2009-12-02,586.762
2009-12-03,588.019
2009-12-04,585.927
2009-12-07,579.417
2009-12-08,575.763
2009-12-09,559.869
2009-12-10,564.867
2009-12-11,563.728
2009-12-14,574.273
2009-12-15,561.571
2009-12-16,558.431
2009-12-17,541.633
2009-12-18,533.437
2009-12-21,539.375
2009-12-22,530.729
2009-12-23,533.576
2009-12-24,534.488
2009-12-25,534.488
2009-12-28,539.486
2009-12-29,542.55
2009-12-30,540.962
2009-12-31,542.721
2010-01-01,542.721
2010-01-04,557.684
2010-01-05,567.44
2010-01-06,566.299
2010-01-07,570.094
2010-01-08,567.904
2010-01-11,585.016
2010-01-12,578.983
2010-01-13,577.01
2010-01-14,578.304
2010-01-15,572.825
2010-01-18,575.307
2010-01-19,572.752
2010-01-20,552.285
2010-01-21,542.374
2010-01-22,544.489
2010-01-25,540.599
2010-01-26,529.059
2010-01-27,522.537
2010-01-28,515.027
2010-01-29,513.476
2010-02-01,519.418
2010-02-02,531.709
2010-02-03,526.87
2010-02-04,508.835
2010-02-05,488.294
2010-02-08,488.979
2010-02-09,493.423
2010-02-10,502.109
2010-02-11,502.671
2010-02-12,497.076
2010-02-15,497.575
2010-02-16,508.406
2010-02-17,517.392
2010-02-18,516.863
2010-02-19,511.766
2010-02-22,515.629
2010-02-23,496.144
2010-02-24,496.964
2010-02-25,482.215
2010-02-26,489.699
2010-03-01,487.119
2010-03-02,490.33
2010-03-03,495.063
2010-03-04,485.06
2010-03-05,491.495
2010-03-08,495.676
2010-03-09,493.41
2010-03-10,499.159
2010-03-11,502.776
2010-03-12,513.287
2010-03-15,512.029
2010-03-16,522.373
2010-03-17,532.478
2010-03-18,527.424
2010-03-19,524.369
2010-03-22,522.657
2010-03-23,524.688
2010-03-24,521.223
2010-03-25,530.322
2010-03-26,533.152
2010-03-29,537.856
2010-03-30,528.482
2010-03-31,529.571
2010-04-01,537.768
2010-04-02,537.768
2010-04-05,536.536
2010-04-06,539.932
2010-04-07,543.17
2010-04-08,543.329
2010-04-09,553.314
2010-04-12,561.131
2010-04-13,555.62
2010-04-14,563.859
2010-04-15,562.792
2010-04-16,556.688
2010-04-19,543.767
2010-04-20,558.481
2010-04-21,551.166
2010-04-22,546.709
2010-04-23,562.26
2010-04-26,567.895
2010-04-27,559.55
2010-04-28,536.792
2010-04-29,541.227
2010-04-30,543.985
2010-05-03,543.756
2010-05-04,518.328
2010-05-05,495.443
2010-05-06,475.701
2010-05-07,453.317
2010-05-10,500.194
2010-05-11,488.878
2010-05-12,497.48
2010-05-13,492.988
2010-05-14,478.588
2010-05-17,472.437
2010-05-18,479.236
2010-05-19,472.715
2010-05-20,462.382
2010-05-21,464.21
2010-05-24,457.593
2010-05-25,434.645
2010-05-26,440.197
2010-05-27,458.711
2010-05-28,462.385
2010-05-31,460.717
2010-06-01,455.861
2010-06-02,448.446
2010-06-03,448.556
2010-06-04,429.393
2010-06-07,419.957
2010-06-08,414.52
2010-06-09,428.478
2010-06-10,440.587
2010-06-11,446.33
2010-06-14,461.367
2010-06-15,462.157
2010-06-16,458.018
2010-06-17,459.95
2010-06-18,462.687
2010-06-21,469.369
2010-06-22,466.276
2010-06-23,461.369
2010-06-24,454.986
2010-06-25,451.418
2010-06-28,456.927
2010-06-29,436.858
2010-06-30,430.716
2010-07-01,426.33
2010-07-02,430.633
2010-07-05,426.888
2010-07-06,438.683
2010-07-07,446.27
2010-07-08,455.398
2010-07-09,452.803
2010-07-12,449.084
2010-07-13,462.209
2010-07-14,466.981
2010-07-15,466.887
2010-07-16,462.985
2010-07-19,459.774
2010-07-20,457.206
2010-07-21,462.196
2010-07-22,478.329
2010-07-23,471.754
2010-07-26,484.505
2010-07-27,491.17
2010-07-28,490.946
2010-07-29,503.592
2010-07-30,502.996
2010-08-02,519.964
2010-08-03,522.346
2010-08-04,520.558
2010-08-05,517.404
2010-08-06,517.292
2010-08-09,522.097
2010-08-10,508.645
2010-08-11,488.895
2010-08-12,477.66
2010-08-13,478.631
2010-08-16,484.912
2010-08-17,499.84
2010-08-18,500.74
2010-08-19,497.156
2010-08-20,486.407
2010-08-23,486.846
2010-08-24,480.069
2010-08-25,471.609
2010-08-26,479.004
2010-08-27,479.698
2010-08-30,478.886
2010-08-31,479.121
2010-09-01,494.68
2010-09-02,499.029
2010-09-03,505.714
2010-09-06,511.372
2010-09-07,498.851
2010-09-08,505.81
2010-09-09,510.393
2010-09-10,507.484
2010-09-13,520.899
2010-09-14,525.76
2010-09-15,530.17
