Date,SWEDEN SMID GROWTH SMID (Small+Mid Cap)
2010-09-10,836.899
2010-09-13,852.642
2010-09-14,860.829
2010-09-15,859.676
2010-09-16,858.801
2010-09-17,863.403
2010-09-20,878.355
2010-09-21,887.522
2010-09-22,897.933
2010-09-23,884.791
2010-09-24,911.328
2010-09-27,902.067
2010-09-28,910.398
2010-09-29,915.499
2010-09-30,917.031
2010-10-01,913.314
2010-10-04,897.746
2010-10-05,921.897
2010-10-06,922.068
2010-10-07,926.687
2010-10-08,922.414
2010-10-11,930.989
2010-10-12,925.287
2010-10-13,947.753
2010-10-14,959.981
2010-10-15,943.97
2010-10-18,936.622
2010-10-19,917.006
2010-10-20,941.638
2010-10-21,957.421
2010-10-22,941.406
2010-10-25,949.773
2010-10-26,930.979
2010-10-27,914.302
2010-10-28,911.108
2010-10-29,916.444
2010-11-01,928.152
2010-11-02,937.716
2010-11-03,933.917
2010-11-04,968.175
2010-11-05,951.947
2010-11-08,943.07
2010-11-09,955.105
2010-11-10,937.196
2010-11-11,928.545
2010-11-12,920.221
2010-11-15,921.139
2010-11-16,896.06
2010-11-17,901.487
2010-11-18,920.571
2010-11-19,922.571
2010-11-22,918.383
2010-11-23,896.356
2010-11-24,908.666
2010-11-25,911.924
2010-11-26,903.635
2010-11-29,893.931
2010-11-30,897.98
2010-12-01,921.245
2010-12-02,942.006
2010-12-03,957.579
2010-12-06,953.295
2010-12-07,957.541
2010-12-08,943.106
2010-12-09,937.03
2010-12-10,943.043
2010-12-13,959.448
2010-12-14,966.308
2010-12-15,971.054
2010-12-16,966.37
2010-12-17,965.441
2010-12-20,964.753
2010-12-21,980.613
2010-12-22,973.503
2010-12-23,973.595
2010-12-24,975.15
2010-12-27,974.515
2010-12-28,974.084
2010-12-29,980.649
2010-12-30,987.653
2010-12-31,993.676
2011-01-03,1018.526
2011-01-04,1010.964
2011-01-05,991.766
2011-01-06,979.506
2011-01-07,979.76
2011-01-10,974.134
2011-01-11,996.984
2011-01-12,1009.881
2011-01-13,1010.49
2011-01-14,1009.95
2011-01-17,1002.021
2011-01-18,1011.524
2011-01-19,1000.694
2011-01-20,972.818
2011-01-21,995.017
2011-01-24,995.941
2011-01-25,999.925
2011-01-26,1025.874
2011-01-27,1035.151
2011-01-28,1012.457
2011-01-31,1015.725
2011-02-01,1018.075
2011-02-02,992.105
2011-02-03,984.487
2011-02-04,989.244
2011-02-07,996.773
2011-02-08,1004.444
2011-02-09,1001.158
2011-02-10,984.658
2011-02-11,997.102
2011-02-14,990.465
2011-02-15,984.011
2011-02-16,988.185
2011-02-17,981.068
2011-02-18,989.464
2011-02-21,986.925
2011-02-22,983.899
2011-02-23,973.901
2011-02-24,980.374
2011-02-25,983.613
2011-02-28,1013.736
2011-03-01,1013.939
2011-03-02,1002.81
2011-03-03,1009.309
2011-03-04,1010.901
2011-03-07,1014.419
2011-03-08,1015.237
2011-03-09,1029.696
2011-03-10,1009.475
2011-03-11,996.81
2011-03-14,990.926
2011-03-15,960.483
2011-03-16,946.051
2011-03-17,966.876
2011-03-18,998.602
2011-03-21,1020.469
2011-03-22,1013.645
2011-03-23,1013.786
2011-03-24,1034.779
2011-03-25,1031.796
2011-03-28,1035.167
2011-03-29,1036.598
2011-03-30,1049.737
2011-03-31,1056.794
2011-04-01,1062.786
2011-04-04,1072.159
2011-04-05,1063.211
2011-04-06,1078.397
2011-04-07,1064.974
2011-04-08,1083.135
2011-04-11,1074.101
2011-04-12,1053.869
2011-04-13,1074.132
2011-04-14,1070.616
2011-04-15,1074.78
2011-04-18,1036.41
2011-04-19,1065.547
2011-04-20,1101.132
2011-04-21,1112.904
2011-04-22,1112.904
2011-04-25,1113.178
2011-04-26,1117.859
2011-04-27,1111.832
2011-04-28,1121.384
2011-04-29,1131.524
2011-05-02,1139.813
2011-05-03,1124.743
2011-05-04,1110.247
2011-05-05,1086.782
2011-05-06,1094.994
2011-05-09,1078.968
2011-05-10,1099.672
2011-05-11,1098.453
2011-05-12,1083.165
2011-05-13,1084.824
2011-05-16,1090.969
2011-05-17,1070.806
2011-05-18,1081.136
2011-05-19,1092.665
2011-05-20,1087.726
2011-05-23,1055.298
2011-05-24,1061.086
2011-05-25,1063.008
2011-05-26,1059.541
2011-05-27,1084.297
2011-05-30,1089.201
2011-05-31,1104.919
2011-06-01,1109.198
2011-06-02,1101.164
2011-06-03,1090.943
2011-06-06,1087.216
2011-06-07,1093.606
2011-06-08,1059.794
2011-06-09,1059.637
2011-06-10,1023.712
2011-06-13,1017.906
2011-06-14,1031.075
2011-06-15,1000.596
2011-06-16,978.024
2011-06-17,993.967
2011-06-20,982.641
2011-06-21,1010.696
2011-06-22,1001.537
2011-06-23,959.594
2011-06-24,962.458
2011-06-27,986.859
2011-06-28,990.804
2011-06-29,1025.103
2011-06-30,1051.142
2011-07-01,1056.759
2011-07-04,1067.909
2011-07-05,1069.17
2011-07-06,1048.098
2011-07-07,1070.096
2011-07-08,1050.51
2011-07-11,1008.611
2011-07-12,1007.438
2011-07-13,1031.313
2011-07-14,1011.419
2011-07-15,997.635
2011-07-18,963.528
2011-07-19,987.369
2011-07-20,1007.966
2011-07-21,1033.891
2011-07-22,1035.469
2011-07-25,1034.539
2011-07-26,1038.393
2011-07-27,1028.983
2011-07-28,1017.809
2011-07-29,1021.342
2011-08-01,993.04
2011-08-02,971.264
2011-08-03,941.008
2011-08-04,879.288
2011-08-05,880.144
2011-08-08,826.392
2011-08-09,860.737
2011-08-10,837.005
2011-08-11,872.591
2011-08-12,892.795
2011-08-15,920.145
2011-08-16,910.903
2011-08-17,923.752
2011-08-18,859.943
2011-08-19,855.917
2011-08-22,864.168
2011-08-23,880.33
2011-08-24,895.659
2011-08-25,883.392
2011-08-26,880.185
2011-08-29,911.538
2011-08-30,902.224
2011-08-31,932.203
2011-09-01,927.404
2011-09-02,902.345
2011-09-05,860.355
2011-09-06,867.172
2011-09-07,897.151
2011-09-08,898.814
2011-09-09,862.482
2011-09-12,821.684
2011-09-13,822.539
2011-09-14,831.065
2011-09-15,863.746
2011-09-16,862.387
2011-09-19,832.315
2011-09-20,860.87
2011-09-21,843.749
2011-09-22,778.512
2011-09-23,774.373
2011-09-26,772.491
2011-09-27,825.118
2011-09-28,808.873
2011-09-29,824.848
2011-09-30,798.262
2011-10-03,793.271
2011-10-04,762.868
2011-10-05,785.327
2011-10-06,803.188
2011-10-07,811.621
2011-10-10,844.078
2011-10-11,839.351
2011-10-12,861.403
2011-10-13,841.999
2011-10-14,869.474
2011-10-17,858.296
2011-10-18,860.626
2011-10-19,867.583
2011-10-20,857.083
2011-10-21,891.509
2011-10-24,905.002
2011-10-25,899.806
2011-10-26,901.505
2011-10-27,961.267
2011-10-28,971.131
2011-10-31,933.719
2011-11-01,876.45
2011-11-02,899.079
2011-11-03,912.448
2011-11-04,911.922
2011-11-07,903.606
2011-11-08,910.354
2011-11-09,881.411
2011-11-10,873.407
2011-11-11,906.11
2011-11-14,886.071
2011-11-15,872.964
2011-11-16,866.178
2011-11-17,851.602
2011-11-18,845.026
2011-11-21,809.739
2011-11-22,816.844
2011-11-23,795.084
2011-11-24,789.859
2011-11-25,789.204
2011-11-28,821.507
2011-11-29,839.349
2011-11-30,892.786
2011-12-01,884.274
2011-12-02,888.452
2011-12-05,900.163
2011-12-06,887.505
2011-12-07,894.445
2011-12-08,868.938
2011-12-09,875.207
2011-12-12,847.198
2011-12-13,848.073
2011-12-14,822.434
2011-12-15,834.749
2011-12-16,840.897
2011-12-19,842.219
2011-12-20,869.404
2011-12-21,865.041
2011-12-22,873.113
2011-12-23,877.056
2011-12-26,877.056
2011-12-27,880.166
2011-12-28,867.422
2011-12-29,875.7
2011-12-30,892.654
2012-01-02,901.702
2012-01-03,918.59
2012-01-04,904.272
2012-01-05,897.853
2012-01-06,895.285
2012-01-09,897.137
2012-01-10,912.768
2012-01-11,902.812
2012-01-12,908.111
2012-01-13,895.773
2012-01-16,892.893
2012-01-17,909.012
2012-01-18,916.831
2012-01-19,926.218
2012-01-20,922.272
2012-01-23,936.342
2012-01-24,925.052
2012-01-25,924.788
2012-01-26,943.28
2012-01-27,939.856
2012-01-30,929.787
2012-01-31,933.701
2012-02-01,965.96
2012-02-02,968.141
2012-02-03,977.136
2012-02-06,971.41
2012-02-07,970.546
2012-02-08,971.244
2012-02-09,975.078
2012-02-10,967.083
2012-02-13,976.603
2012-02-14,969.548
2012-02-15,976.947
2012-02-16,971.461
2012-02-17,984.267
2012-02-20,1003.66
2012-02-21,996.197
2012-02-22,987.138
2012-02-23,990.888
2012-02-24,1005.729
2012-02-27,996.054
2012-02-28,1003.683
2012-02-29,1006.525
2012-03-01,1000.49
2012-03-02,988.428
2012-03-05,985.02
2012-03-06,937.409
2012-03-07,942.857
2012-03-08,983.404
2012-03-09,970.22
2012-03-12,963.825
2012-03-13,980.023
2012-03-14,972.735
2012-03-15,979.298
2012-03-16,990.835
2012-03-19,995.205
2012-03-20,977.405
2012-03-21,974.962
2012-03-22,956.764
2012-03-23,966.612
2012-03-26,1002.14
2012-03-27,994.187
2012-03-28,987.861
2012-03-29,980.437
2012-03-30,1002.355
2012-04-02,1020.523
2012-04-03,1020.791
2012-04-04,977.885
2012-04-05,973.444
2012-04-06,973.444
2012-04-09,966.233
2012-04-10,946.487
2012-04-11,954.373
2012-04-12,978.542
2012-04-13,959.778
2012-04-16,966.602
2012-04-17,986.381
2012-04-18,975.867
2012-04-19,979.627
2012-04-20,991.618
2012-04-23,945.527
2012-04-24,956.196
2012-04-25,964.486
2012-04-26,961.93
2012-04-27,973.914
2012-04-30,976.041
2012-05-01,975.388
2012-05-02,969.739
2012-05-03,979.7
2012-05-04,956.146
2012-05-07,952.561
2012-05-08,929.077
2012-05-09,920.933
2012-05-10,927.168
2012-05-11,929.482
2012-05-14,899.106
2012-05-15,884.318
2012-05-16,871.816
2012-05-17,865.037
2012-05-18,845.737
2012-05-21,868.677
2012-05-22,890.087
2012-05-23,858.975
2012-05-24,871.728
2012-05-25,867.788
2012-05-28,873.286
2012-05-29,883.739
2012-05-30,863.602
2012-05-31,853.892
2012-06-01,830.9
2012-06-04,833.688
2012-06-05,829.52
2012-06-06,829.325
2012-06-07,860.216
2012-06-08,849.966
2012-06-11,863.286
2012-06-12,862.676
2012-06-13,858.114
2012-06-14,854.669
2012-06-15,861.262
2012-06-18,861.539
2012-06-19,880.101
2012-06-20,889.052
2012-06-21,876.197
2012-06-22,873.164
2012-06-25,847.804
2012-06-26,840.292
2012-06-27,849.968
2012-06-28,838.846
2012-06-29,890.455
2012-07-02,892.972
2012-07-03,907.897
2012-07-04,910.87
2012-07-05,908.869
2012-07-06,889.035
2012-07-09,884.997
2012-07-10,898.895
2012-07-11,894.19
2012-07-12,877.893
2012-07-13,895.233
2012-07-16,896.359
2012-07-17,899.773
2012-07-18,906.972
2012-07-19,923.298
2012-07-20,917.205
2012-07-23,890.865
2012-07-24,894.159
2012-07-25,894.792
2012-07-26,921.417
2012-07-27,931.738
2012-07-30,944.466
2012-07-31,941.846
2012-08-01,941.771
2012-08-02,930.928
2012-08-03,958.31
2012-08-06,964.368
2012-08-07,963.092
2012-08-08,965.755
2012-08-09,972.935
2012-08-10,975.57
2012-08-13,967.405
2012-08-14,965.88
2012-08-15,962.276
2012-08-16,963.036
2012-08-17,971.323
2012-08-20,971.69
2012-08-21,976.207
2012-08-22,954.113
2012-08-23,955.714
2012-08-24,957.444
2012-08-27,964.212
2012-08-28,950.682
2012-08-29,942.613
2012-08-30,936.613
2012-08-31,954.338
2012-09-03,949.103
2012-09-04,935.509
2012-09-05,936.874
2012-09-06,948.75
2012-09-07,980.836
2012-09-10,974.517
2012-09-11,980.648
2012-09-12,993.399
2012-09-13,984.505
2012-09-14,1018.469
2012-09-17,1008.477
2012-09-18,1005.544
2012-09-19,1019.228
2012-09-20,1008.153
2012-09-21,1005.762
2012-09-24,999.593
2012-09-25,1004.822
2012-09-26,983.525
2012-09-27,998.043
2012-09-28,993.814
2012-10-01,1006.619
2012-10-02,997.969
2012-10-03,982.44
2012-10-04,993.038
2012-10-05,1008.41
2012-10-08,991.088
2012-10-09,977.768
2012-10-10,967.967
2012-10-11,969.777
2012-10-12,966.517
2012-10-15,974.622
2012-10-16,986.867
2012-10-17,1003.765
2012-10-18,1003.357
2012-10-19,989.77
2012-10-22,989.182
2012-10-23,959.915
2012-10-24,961.329
2012-10-25,963.359
2012-10-26,969.741
2012-10-29,974.217
2012-10-30,978.068
2012-10-31,970.676
2012-11-01,981.864
2012-11-02,979.766
2012-11-05,977.307
2012-11-06,983.429
2012-11-07,968.881
2012-11-08,962.696
2012-11-09,956.665
2012-11-12,955.333
2012-11-13,949.699
2012-11-14,947.046
2012-11-15,940.46
2012-11-16,925.833
2012-11-19,954.282
2012-11-20,957.954
2012-11-21,965.84
2012-11-22,983.419
2012-11-23,998.695
2012-11-26,997.412
2012-11-27,996.166
2012-11-28,993.844
2012-11-29,1006.502
2012-11-30,1011.145
2012-12-03,1017.425
2012-12-04,1023.195
2012-12-05,1021.415
2012-12-06,1022.286
2012-12-07,1015.744
2012-12-10,1013.053
2012-12-11,1027.769
2012-12-12,1022.306
2012-12-13,1010.048
2012-12-14,1010.49
2012-12-17,1017.591
2012-12-18,1030.874
2012-12-19,1043.707
2012-12-20,1044.725
2012-12-21,1038.276
2012-12-24,1036.919
2012-12-25,1036.919
2012-12-26,1040.659
2012-12-27,1046.786
2012-12-28,1045.295
2012-12-31,1046.155
2013-01-01,1046.155
2013-01-02,1074.985
2013-01-03,1062.433
2013-01-04,1056.791
2013-01-07,1054.277
2013-01-08,1045.699
2013-01-09,1045.163
2013-01-10,1054.33
2013-01-11,1053.222
2013-01-14,1058.122
2013-01-15,1050.19
2013-01-16,1049.32
2013-01-17,1057.367
2013-01-18,1051.679
2013-01-21,1053.185
2013-01-22,1049.161
2013-01-23,1051.115
2013-01-24,1061.406
2013-01-25,1078.169
2013-01-28,1084.147
2013-01-29,1088.779
2013-01-30,1093.071
2013-01-31,1077.738
2013-02-01,1099.272
2013-02-04,1085.887
2013-02-05,1084.833
2013-02-06,1088.603
2013-02-07,1061.815
2013-02-08,1065.796
2013-02-11,1065.595
2013-02-12,1077.53
2013-02-13,1102.556
2013-02-14,1090.389
2013-02-15,1093.162
2013-02-18,1086.324
2013-02-19,1100.009
2013-02-20,1108.169
2013-02-21,1075.043
2013-02-22,1081.649
2013-02-25,1081.912
2013-02-26,1059.109
2013-02-27,1072.465
2013-02-28,1077.102
2013-03-01,1074.237
2013-03-04,1079.209
2013-03-05,1094.069
2013-03-06,1088.828
2013-03-07,1095.976
2013-03-08,1087.129
2013-03-11,1088.76
2013-03-12,1084.552
2013-03-13,1076.61
2013-03-14,1080.111
2013-03-15,1088.309
2013-03-18,1074.575
2013-03-19,1061.427
2013-03-20,1065.091
2013-03-21,1056.219
2013-03-22,1061.381
2013-03-25,1058.651
2013-03-26,1067.06
2013-03-27,1065.64
2013-03-28,1080.713
2013-03-29,1080.713
2013-04-01,1079.799
2013-04-02,1087.219
2013-04-03,1081.44
2013-04-04,1066.019
2013-04-05,1068.465
2013-04-08,1079.054
2013-04-09,1082.464
2013-04-10,1102.844
2013-04-11,1110.496
2013-04-12,1097.255
2013-04-15,1087.416
2013-04-16,1076.971
2013-04-17,1042.45
2013-04-18,1042.241
2013-04-19,1041.997
2013-04-22,1041.875
2013-04-23,1049.097
2013-04-24,1051.262
2013-04-25,1066.584
2013-04-26,1066.513
2013-04-29,1079.478
2013-04-30,1099.863
2013-05-01,1100.79
2013-05-02,1085.246
2013-05-03,1099.964
2013-05-06,1098.752
2013-05-07,1098.48
2013-05-08,1112.92
2013-05-09,1107.962
2013-05-10,1106.569
2013-05-13,1111.525
2013-05-14,1107.375
2013-05-15,1105.868
2013-05-16,1109.743
2013-05-17,1099.358
2013-05-20,1103.424
2013-05-21,1107.475
2013-05-22,1114.755
2013-05-23,1086.9
2013-05-24,1088.912
2013-05-27,1098.866
2013-05-28,1096.973
2013-05-29,1091.069
2013-05-30,1107.424
2013-05-31,1087.28
2013-06-03,1100.028
2013-06-04,1098.292
2013-06-05,1078.437
2013-06-06,1082.512
2013-06-07,1086.729
2013-06-10,1082.964
2013-06-11,1082.457
2013-06-12,1094.348
2013-06-13,1087.7
2013-06-14,1107.981
2013-06-17,1114.694
2013-06-18,1117.655
2013-06-19,1129.244
2013-06-20,1062.709
2013-06-21,1050.006
2013-06-24,1010.14
2013-06-25,1033.569
2013-06-26,1042.474
2013-06-27,1047.776
2013-06-28,1041.134
2013-07-01,1060.175
2013-07-02,1066.2
2013-07-03,1053.503
2013-07-04,1076.936
2013-07-05,1054.166
2013-07-08,1064.027
2013-07-09,1071.156
2013-07-10,1082.397
2013-07-11,1111.614
2013-07-12,1114.784
2013-07-15,1118.393
2013-07-16,1141.116
2013-07-17,1141.163
2013-07-18,1150.291
2013-07-19,1166.894
2013-07-22,1175.838
2013-07-23,1180.623
2013-07-24,1182.33
2013-07-25,1179.647
2013-07-26,1180.863
2013-07-29,1180.776
2013-07-30,1172.5
2013-07-31,1177.356
2013-08-01,1176.324
2013-08-02,1172.922
2013-08-05,1180.309
2013-08-06,1184.041
2013-08-07,1180.742
2013-08-08,1188.65
2013-08-09,1188.135
2013-08-12,1180.924
2013-08-13,1178.611
2013-08-14,1190.715
2013-08-15,1168.599
2013-08-16,1184.027
2013-08-19,1183.021
2013-08-20,1182.201
2013-08-21,1153.479
2013-08-22,1168.375
2013-08-23,1177.735
2013-08-26,1173.714
2013-08-27,1164.051
2013-08-28,1150.149
2013-08-29,1142.08
2013-08-30,1129.175
2013-09-02,1154.499
2013-09-03,1152.133
2013-09-04,1163.601
2013-09-05,1151.978
2013-09-06,1162.721
2013-09-09,1173.1
2013-09-10,1191.874
2013-09-11,1194.892
2013-09-12,1195.058
2013-09-13,1187.539
2013-09-16,1211.64
2013-09-17,1208.575
2013-09-18,1207.421
2013-09-19,1246.664
2013-09-20,1240.285
2013-09-23,1231.464
2013-09-24,1231.971
2013-09-25,1219.441
2013-09-26,1217.099
2013-09-27,1212.952
2013-09-30,1202.622
2013-10-01,1221.776
2013-10-02,1215.764
2013-10-03,1213.003
2013-10-04,1192.822
2013-10-07,1183.977
2013-10-08,1176.018
2013-10-09,1157.033
2013-10-10,1167.799
2013-10-11,1177.149
2013-10-14,1174.929
2013-10-15,1164.903
2013-10-16,1165.593
2013-10-17,1177.709
2013-10-18,1187.743
2013-10-21,1206.079
2013-10-22,1215.32
2013-10-23,1210.864
2013-10-24,1223.85
2013-10-25,1226.438
2013-10-28,1225.745
2013-10-29,1209.984
2013-10-30,1205.948
2013-10-31,1187.424
2013-11-01,1169.332
2013-11-04,1178.535
2013-11-05,1172.387
2013-11-06,1188.673
2013-11-07,1192.018
2013-11-08,1181.407
2013-11-11,1194.539
2013-11-12,1176.995
2013-11-13,1158.9
2013-11-14,1172.323
2013-11-15,1174.277
2013-11-18,1191.541
2013-11-19,1180.576
2013-11-20,1179.564
2013-11-21,1169.308
2013-11-22,1184.83
2013-11-25,1191.13
2013-11-26,1191.887
2013-11-27,1201.651
2013-11-28,1204.394
2013-11-29,1203.967
2013-12-02,1200.319
2013-12-03,1189.329
2013-12-04,1181.955
2013-12-05,1180.505
2013-12-06,1182.211
2013-12-09,1180.577
2013-12-10,1173.717
2013-12-11,1171.246
2013-12-12,1149.809
2013-12-13,1149.493
2013-12-16,1161.913
2013-12-17,1152.941
2013-12-18,1172.067
2013-12-19,1188.961
2013-12-20,1192.006
2013-12-23,1204.104
2013-12-24,1199.571
2013-12-25,1199.571
2013-12-26,1204.297
2013-12-27,1222.899
2013-12-30,1237.919
2013-12-31,1238.594
2014-01-01,1238.594
2014-01-02,1222.229
2014-01-03,1224.85
2014-01-06,1223.948
2014-01-07,1218.148
2014-01-08,1212.836
2014-01-09,1208.924
2014-01-10,1229.167
2014-01-13,1228.644
2014-01-14,1243.859
2014-01-15,1243.49
2014-01-16,1248.984
2014-01-17,1256.749
2014-01-20,1249.381
2014-01-21,1246.437
2014-01-22,1253.762
2014-01-23,1247.725
2014-01-24,1219.676
2014-01-27,1213.751
2014-01-28,1231.785
2014-01-29,1215.126
2014-01-30,1198.295
2014-01-31,1185.155
2014-02-03,1175.235
2014-02-04,1172.965
2014-02-05,1176.109
2014-02-06,1203.109
2014-02-07,1211.4
2014-02-10,1213.01
2014-02-11,1244.852
2014-02-12,1238.114
2014-02-13,1240.339
2014-02-14,1250.685
2014-02-17,1256.828
2014-02-18,1242.12
2014-02-19,1254.087
2014-02-20,1244.616
2014-02-21,1241.88
2014-02-24,1256.477
2014-02-25,1258.857
2014-02-26,1252.31
2014-02-27,1245.506
2014-02-28,1273.321
2014-03-03,1229.648
2014-03-04,1257.186
2014-03-05,1254.679
2014-03-06,1271.302
2014-03-07,1245.315
2014-03-10,1240.455
2014-03-11,1241.767
2014-03-12,1233.632
2014-03-13,1228.121
2014-03-14,1226.264
2014-03-17,1253.173
2014-03-18,1261.32
2014-03-19,1257.916
2014-03-20,1237.004
2014-03-21,1226.843
2014-03-24,1212.862
2014-03-25,1227.221
2014-03-26,1228.304
2014-03-27,1223.742
2014-03-28,1229.703
2014-03-31,1246.89
2014-04-01,1260.965
2014-04-02,1260.434
2014-04-03,1245.044
2014-04-04,1252.508
2014-04-07,1245.99
2014-04-08,1247.932
2014-04-09,1252.744
2014-04-10,1243.486
2014-04-11,1230.461
2014-04-14,1225.707
2014-04-15,1208.253
2014-04-16,1215.173
2014-04-17,1214.654
2014-04-18,1214.654
2014-04-21,1210.164
2014-04-22,1242.616
2014-04-23,1242.156
2014-04-24,1245.765
2014-04-25,1252.056
2014-04-28,1252.676
2014-04-29,1264.187
2014-04-30,1275.681
2014-05-01,1278.565
2014-05-02,1282.534
2014-05-05,1272.345
2014-05-06,1274.217
2014-05-07,1267.055
2014-05-08,1273.114
2014-05-09,1269.729
2014-05-12,1284.049
2014-05-13,1291.892
2014-05-14,1286.458
2014-05-15,1281.346
2014-05-16,1269.852
2014-05-19,1270.001
2014-05-20,1271.215
2014-05-21,1274.414
2014-05-22,1277.823
2014-05-23,1268.478
2014-05-26,1269.314
2014-05-27,1266.646
2014-05-28,1262.042
2014-05-29,1264.153
2014-05-30,1260.321
2014-06-02,1259.35
2014-06-03,1256.249
2014-06-04,1265.676
2014-06-05,1256.483
2014-06-06,1266.994
2014-06-09,1268.822
2014-06-10,1263.96
2014-06-11,1258.437
2014-06-12,1264.524
2014-06-13,1263.782
2014-06-16,1256.265
2014-06-17,1250.47
2014-06-18,1246.457
2014-06-19,1247.386
2014-06-20,1237.864
2014-06-23,1257.229
2014-06-24,1255.893
2014-06-25,1241.115
2014-06-26,1236.793
2014-06-27,1247.928
2014-06-30,1262.949
2014-07-01,1264.112
2014-07-02,1263.83
2014-07-03,1265.613
2014-07-04,1262.627
2014-07-07,1259.44
2014-07-08,1246.162
2014-07-09,1250.134
2014-07-10,1230.267
2014-07-11,1227.603
2014-07-14,1245.026
2014-07-15,1225.374
2014-07-16,1230.202
2014-07-17,1215.895
2014-07-18,1205.09
2014-07-21,1199.134
2014-07-22,1207.738
2014-07-23,1209.343
2014-07-24,1211.404
2014-07-25,1209.647
2014-07-28,1204.026
2014-07-29,1204.666
2014-07-30,1192.205
2014-07-31,1178.262
2014-08-01,1172.766
2014-08-04,1167.449
2014-08-05,1174.346
2014-08-06,1155.464
2014-08-07,1154.387
2014-08-08,1152.979
2014-08-11,1179.829
2014-08-12,1175.012
2014-08-13,1182.375
2014-08-14,1186.917
2014-08-15,1183.296
2014-08-18,1197.728
2014-08-19,1201.713
2014-08-20,1196.147
2014-08-21,1204.188
2014-08-22,1197.195
2014-08-25,1206.257
2014-08-26,1207.929
2014-08-27,1210.721
2014-08-28,1187.136
2014-08-29,1186.93
2014-09-01,1180.774
2014-09-02,1180.851
2014-09-03,1190.206
2014-09-04,1183.617
2014-09-05,1170.758
2014-09-08,1170.868
2014-09-09,1158.815
2014-09-10,1155.336
2014-09-11,1146.395
2014-09-12,1148.214
2014-09-15,1148.966
2014-09-16,1142.443
2014-09-17,1146.909
2014-09-18,1150.409
2014-09-19,1141.527
2014-09-22,1138.914
2014-09-23,1131.554
2014-09-24,1124.904
2014-09-25,1108.342
2014-09-26,1101.858
2014-09-29,1101.208
2014-09-30,1112.284
2014-10-01,1096.974
2014-10-02,1083.245
2014-10-03,1079.83
2014-10-06,1085.219
2014-10-07,1066.457
2014-10-08,1060.472
2014-10-09,1060.1
2014-10-10,1032.913
2014-10-13,1033.887
2014-10-14,1046.457
2014-10-15,1025.762
2014-10-16,1017.594
2014-10-17,1050.979
2014-10-20,1048.25
2014-10-21,1068.821
2014-10-22,1086.379
2014-10-23,1098.099
2014-10-24,1096.019
2014-10-27,1093.27
2014-10-28,1101.17
2014-10-29,1116.845
2014-10-30,1113.68
2014-10-31,1119.733
2014-11-03,1112.424
2014-11-04,1114.779
2014-11-05,1122.734
2014-11-06,1123.894
2014-11-07,1119.334
2014-11-10,1134.71
2014-11-11,1134.953
2014-11-12,1134.267
2014-11-13,1131.649
2014-11-14,1132.299
2014-11-17,1128.307
2014-11-18,1141.123
2014-11-19,1132.136
2014-11-20,1126.934
2014-11-21,1133.917
2014-11-24,1141.995
2014-11-25,1145.161
2014-11-26,1145.703
2014-11-27,1135.229
2014-11-28,1128.38
2014-12-01,1129.621
2014-12-02,1116.449
2014-12-03,1122.135
2014-12-04,1121.728
2014-12-05,1122.829
2014-12-08,1119.146
2014-12-09,1114.581
2014-12-10,1115.316
2014-12-11,1105.028
2014-12-12,1091.994
2014-12-15,1069.613
2014-12-16,1077.876
2014-12-17,1072.505
2014-12-18,1096.554
2014-12-19,1103.568
2014-12-22,1101.689
2014-12-23,1107.115
2014-12-24,1103.044
2014-12-25,1103.044
2014-12-26,1098.192
2014-12-29,1103.991
2014-12-30,1106.756
2014-12-31,1095.771
2015-01-01,1095.771
2015-01-02,1088.099
2015-01-05,1083.631
2015-01-06,1085.008
2015-01-07,1050.439
2015-01-08,1071.2
2015-01-09,1067.415
2015-01-12,1064.245
2015-01-13,1074.395
2015-01-14,1046.723
2015-01-15,1047.062
2015-01-16,1045.608
2015-01-19,1058.684
2015-01-20,1054.085
2015-01-21,1061.736
2015-01-22,1073.784
2015-01-23,1071.776
2015-01-26,1081.828
2015-01-27,1085.175
2015-01-28,1099.318
2015-01-29,1097.624
2015-01-30,1102.618
2015-02-02,1102.483
2015-02-03,1118.399
2015-02-04,1116.53
2015-02-05,1130.022
2015-02-06,1128.003
2015-02-09,1127.9
2015-02-10,1143.326
2015-02-11,1126.235
2015-02-12,1148.665
2015-02-13,1165.844
2015-02-16,1168.687
2015-02-17,1163.818
2015-02-18,1167.462
2015-02-19,1172.718
2015-02-20,1175.419
2015-02-23,1174.153
2015-02-24,1179.019
2015-02-25,1193.308
2015-02-26,1188.096
2015-02-27,1195.827
2015-03-02,1189.693
2015-03-03,1177.526
2015-03-04,1156.951
2015-03-05,1164.876
2015-03-06,1140.061
2015-03-09,1134.826
2015-03-10,1115.632
2015-03-11,1121.987
2015-03-12,1127.38
2015-03-13,1122.749
2015-03-16,1138.861
2015-03-17,1122.856
2015-03-18,1128.792
2015-03-19,1136.247
2015-03-20,1146.882
2015-03-23,1155.58
2015-03-24,1164.094
2015-03-25,1165.168
2015-03-26,1142.427
2015-03-27,1143.596
2015-03-30,1158.16
2015-03-31,1152.336
2015-04-01,1150.499
2015-04-02,1160.629
2015-04-03,1160.629
2015-04-06,1179.881
2015-04-07,1178.336
2015-04-08,1169.282
2015-04-09,1173.98
2015-04-10,1172.667
2015-04-13,1177.334
2015-04-14,1196.644
2015-04-15,1194.328
2015-04-16,1206.131
2015-04-17,1175.382
