Date,SWEDEN SMID GROWTH SMID (Small+Mid Cap)
2005-11-08,515.144
2005-11-09,513.396
2005-11-10,513.679
2005-11-11,520.255
2005-11-14,521.229
2005-11-15,516.308
2005-11-16,516.703
2005-11-17,523.336
2005-11-18,524.159
2005-11-21,528.804
2005-11-22,529.835
2005-11-23,538.238
2005-11-24,538.269
2005-11-25,541.051
2005-11-28,546.439
2005-11-29,540.967
2005-11-30,539.063
2005-12-01,547.188
2005-12-02,554.618
2005-12-05,555.256
2005-12-06,559.334
2005-12-07,553.641
2005-12-08,558.587
2005-12-09,562.842
2005-12-12,563.388
2005-12-13,566.997
2005-12-14,566.886
2005-12-15,559.285
2005-12-16,567.346
2005-12-19,570.178
2005-12-20,566.316
2005-12-21,565.17
2005-12-22,567.879
2005-12-23,570.784
2005-12-26,570.784
2005-12-27,573.896
2005-12-28,578.723
2005-12-29,578.688
2005-12-30,577.276
2006-01-02,575.008
2006-01-03,587.414
2006-01-04,597.404
2006-01-05,600.618
2006-01-06,603.979
2006-01-09,607.366
2006-01-10,599.423
2006-01-11,606.588
2006-01-12,611.913
2006-01-13,611.934
2006-01-16,614.415
2006-01-17,607.255
2006-01-18,596.559
2006-01-19,601.109
2006-01-20,598.979
2006-01-23,608.414
2006-01-24,605.88
2006-01-25,611.64
2006-01-26,615.22
2006-01-27,620.648
2006-01-30,618.4
2006-01-31,622.006
2006-02-01,625.255
2006-02-02,626.005
2006-02-03,620.506
2006-02-06,619.706
2006-02-07,613.774
2006-02-08,616.724
2006-02-09,630.623
2006-02-10,622.998
2006-02-13,617.671
2006-02-14,617.168
2006-02-15,629.522
2006-02-16,629.738
2006-02-17,635.1
2006-02-20,637.934
2006-02-21,633.787
2006-02-22,634.989
2006-02-23,638.126
2006-02-24,641.0
2006-02-27,641.947
2006-02-28,630.745
2006-03-01,638.915
2006-03-02,645.634
2006-03-03,653.716
2006-03-06,658.367
2006-03-07,640.669
2006-03-08,633.796
2006-03-09,642.193
2006-03-10,642.087
2006-03-13,645.905
2006-03-14,652.352
2006-03-15,654.804
2006-03-16,666.063
2006-03-17,670.28
2006-03-20,672.66
2006-03-21,663.823
2006-03-22,669.278
2006-03-23,670.955
2006-03-24,673.857
2006-03-27,672.848
2006-03-28,673.641
2006-03-29,671.077
2006-03-30,688.264
2006-03-31,686.556
2006-04-03,703.608
2006-04-04,710.608
2006-04-05,715.699
2006-04-06,716.781
2006-04-07,704.934
2006-04-10,705.252
2006-04-11,705.015
2006-04-12,699.269
2006-04-13,700.216
2006-04-14,700.216
2006-04-17,712.749
2006-04-18,713.913
2006-04-19,733.085
2006-04-20,735.055
2006-04-21,748.771
2006-04-24,746.943
2006-04-25,738.584
2006-04-26,749.97
2006-04-27,756.263
2006-04-28,755.468
2006-05-01,758.4
2006-05-02,767.118
2006-05-03,776.434
2006-05-04,789.294
2006-05-05,798.705
2006-05-08,794.986
2006-05-09,791.963
2006-05-10,796.515
2006-05-11,792.26
2006-05-12,771.373
2006-05-15,745.124
2006-05-16,741.042
2006-05-17,708.614
2006-05-18,696.162
2006-05-19,693.973
2006-05-22,652.618
2006-05-23,704.722
2006-05-24,683.1
2006-05-25,684.009
2006-05-26,717.475
2006-05-29,724.987
2006-05-30,708.844
2006-05-31,717.054
2006-06-01,720.333
2006-06-02,731.139
2006-06-05,733.171
2006-06-06,724.581
2006-06-07,698.208
2006-06-08,650.844
2006-06-09,668.463
2006-06-12,655.849
2006-06-13,621.799
2006-06-14,634.426
2006-06-15,669.411
2006-06-16,655.152
2006-06-19,660.297
2006-06-20,665.488
2006-06-21,673.395
2006-06-22,670.647
2006-06-23,668.18
2006-06-26,671.61
2006-06-27,665.274
2006-06-28,663.511
2006-06-29,683.262
2006-06-30,713.128
2006-07-03,719.653
2006-07-04,724.532
2006-07-05,708.327
2006-07-06,718.74
2006-07-07,717.675
2006-07-10,712.672
2006-07-11,709.162
2006-07-12,709.282
2006-07-13,693.838
2006-07-14,678.476
2006-07-17,658.283
2006-07-18,643.016
2006-07-19,669.761
2006-07-20,669.53
2006-07-21,661.673
2006-07-24,669.706
2006-07-25,676.773
2006-07-26,684.284
2006-07-27,703.095
2006-07-28,704.197
2006-07-31,705.796
2006-08-01,700.134
2006-08-02,713.386
2006-08-03,705.616
2006-08-04,714.062
2006-08-07,704.894
2006-08-08,707.531
2006-08-09,714.838
2006-08-10,697.095
2006-08-11,701.972
2006-08-14,704.779
2006-08-15,710.588
2006-08-16,717.337
2006-08-17,724.191
2006-08-18,718.806
2006-08-21,731.277
2006-08-22,727.438
2006-08-23,720.814
2006-08-24,718.909
2006-08-25,711.065
2006-08-28,715.829
2006-08-29,720.701
2006-08-30,727.678
2006-08-31,722.609
2006-09-01,733.061
2006-09-04,745.836
2006-09-05,744.092
2006-09-06,739.359
2006-09-07,725.186
2006-09-08,726.887
2006-09-11,721.718
2006-09-12,733.282
2006-09-13,734.975
2006-09-14,744.035
2006-09-15,737.161
2006-09-18,744.816
2006-09-19,743.013
2006-09-20,743.304
2006-09-21,747.387
2006-09-22,740.065
2006-09-25,723.853
2006-09-26,728.116
2006-09-27,740.298
2006-09-28,741.433
2006-09-29,736.471
2006-10-02,740.868
2006-10-03,728.163
2006-10-04,728.432
2006-10-05,742.4
2006-10-06,737.344
2006-10-09,743.519
2006-10-10,748.402
2006-10-11,747.913
2006-10-12,755.03
2006-10-13,751.234
2006-10-16,756.409
2006-10-17,746.34
2006-10-18,754.812
2006-10-19,758.929
2006-10-20,767.683
2006-10-23,764.437
2006-10-24,765.626
2006-10-25,781.282
2006-10-26,780.672
2006-10-27,779.367
2006-10-30,771.002
2006-10-31,771.697
2006-11-01,780.455
2006-11-02,778.713
2006-11-03,779.325
2006-11-06,790.046
2006-11-07,802.133
2006-11-08,803.715
2006-11-09,811.025
2006-11-10,814.071
2006-11-13,810.455
2006-11-14,817.381
2006-11-15,821.968
2006-11-16,821.248
2006-11-17,804.894
2006-11-20,810.287
2006-11-21,813.133
2006-11-22,825.158
2006-11-23,828.763
2006-11-24,830.173
2006-11-27,811.684
2006-11-28,802.267
2006-11-29,829.182
2006-11-30,831.757
2006-12-01,834.035
2006-12-04,841.558
2006-12-05,849.041
2006-12-06,849.572
2006-12-07,855.412
2006-12-08,858.381
2006-12-11,864.514
2006-12-12,877.473
2006-12-13,876.271
2006-12-14,870.966
2006-12-15,875.624
2006-12-18,873.001
2006-12-19,875.886
2006-12-20,890.602
2006-12-21,897.355
2006-12-22,893.65
2006-12-25,893.65
2006-12-26,889.715
2006-12-27,898.069
2006-12-28,900.303
2006-12-29,910.827
2007-01-01,910.827
2007-01-02,919.818
2007-01-03,902.0
2007-01-04,870.963
2007-01-05,867.601
2007-01-08,865.359
2007-01-09,862.871
2007-01-10,850.551
2007-01-11,859.935
2007-01-12,867.794
2007-01-15,877.127
2007-01-16,878.941
2007-01-17,874.65
2007-01-18,870.539
2007-01-19,875.188
2007-01-22,879.801
2007-01-23,889.506
2007-01-24,892.429
2007-01-25,890.921
2007-01-26,877.141
2007-01-29,881.149
2007-01-30,888.732
2007-01-31,891.305
2007-02-01,903.312
2007-02-02,897.693
2007-02-05,892.013
2007-02-06,898.323
2007-02-07,914.789
2007-02-08,906.807
2007-02-09,910.462
2007-02-12,893.82
2007-02-13,896.741
2007-02-14,912.98
2007-02-15,903.727
2007-02-16,898.122
2007-02-19,906.081
2007-02-20,897.078
2007-02-21,888.197
2007-02-22,892.82
2007-02-23,902.16
2007-02-26,914.609
2007-02-27,880.842
2007-02-28,866.41
2007-03-01,855.607
2007-03-02,860.489
2007-03-05,837.812
2007-03-06,849.573
2007-03-07,861.816
2007-03-08,875.021
2007-03-09,872.844
2007-03-12,880.236
2007-03-13,874.392
2007-03-14,845.548
2007-03-15,874.349
2007-03-16,875.764
2007-03-19,886.565
2007-03-20,891.11
2007-03-21,895.115
2007-03-22,907.766
2007-03-23,906.674
2007-03-26,904.04
2007-03-27,906.552
2007-03-28,903.739
2007-03-29,914.723
2007-03-30,914.49
2007-04-02,925.025
2007-04-03,937.109
2007-04-04,941.539
2007-04-05,946.507
2007-04-06,946.507
2007-04-09,940.209
2007-04-10,962.754
2007-04-11,956.648
2007-04-12,963.658
2007-04-13,964.91
2007-04-16,981.916
2007-04-17,983.125
2007-04-18,973.911
2007-04-19,968.589
2007-04-20,982.943
2007-04-23,981.779
2007-04-24,973.351
2007-04-25,986.266
2007-04-26,990.928
2007-04-27,995.009
2007-04-30,995.745
2007-05-01,994.856
2007-05-02,993.947
2007-05-03,978.713
2007-05-04,993.696
2007-05-07,1004.395
2007-05-08,979.213
2007-05-09,980.076
2007-05-10,968.095
2007-05-11,973.542
2007-05-14,976.184
2007-05-15,982.1
2007-05-16,981.701
2007-05-17,972.227
2007-05-18,984.088
2007-05-21,983.645
2007-05-22,993.585
2007-05-23,1005.318
2007-05-24,999.117
2007-05-25,1001.176
2007-05-28,1008.103
2007-05-29,999.414
2007-05-30,985.332
2007-05-31,1000.0
2007-06-01,1001.61
2007-06-04,998.505
2007-06-05,1004.743
2007-06-06,1000.476
2007-06-07,962.213
2007-06-08,957.281
2007-06-11,965.362
2007-06-12,944.507
2007-06-13,947.815
2007-06-14,959.505
2007-06-15,969.69
2007-06-18,970.204
2007-06-19,970.945
2007-06-20,989.264
2007-06-21,972.985
2007-06-22,977.68
2007-06-25,975.161
2007-06-26,968.704
2007-06-27,964.712
2007-06-28,984.472
2007-06-29,989.173
2007-07-02,998.661
2007-07-03,1010.799
2007-07-04,1023.459
2007-07-05,1016.39
2007-07-06,1023.64
2007-07-09,1029.503
2007-07-10,1031.886
2007-07-11,1041.03
2007-07-12,1051.196
2007-07-13,1054.256
2007-07-16,1058.396
2007-07-17,1039.255
2007-07-18,1037.731
2007-07-19,1046.056
2007-07-20,1047.744
2007-07-23,1051.599
2007-07-24,1030.702
2007-07-25,1013.176
2007-07-26,978.663
2007-07-27,967.09
2007-07-30,982.568
2007-07-31,996.474
2007-08-01,971.951
2007-08-02,982.76
2007-08-03,974.617
2007-08-06,952.742
2007-08-07,958.923
2007-08-08,984.597
2007-08-09,953.509
2007-08-10,922.174
2007-08-13,933.747
2007-08-14,924.158
2007-08-15,901.971
2007-08-16,856.206
2007-08-17,879.772
2007-08-20,888.778
2007-08-21,888.409
2007-08-22,909.833
2007-08-23,918.749
2007-08-24,936.828
2007-08-27,934.276
2007-08-28,918.309
2007-08-29,928.644
2007-08-30,934.774
2007-08-31,946.466
2007-09-03,946.069
2007-09-04,947.152
2007-09-05,928.72
2007-09-06,939.925
2007-09-07,920.187
2007-09-10,904.207
2007-09-11,925.84
2007-09-12,939.755
2007-09-13,952.011
2007-09-14,940.063
2007-09-17,920.272
2007-09-18,934.618
2007-09-19,968.754
2007-09-20,971.449
2007-09-21,980.349
2007-09-24,978.272
2007-09-25,961.04
2007-09-26,971.006
2007-09-27,983.167
2007-09-28,995.041
2007-10-01,1005.322
2007-10-02,997.113
2007-10-03,1001.702
2007-10-04,1004.551
2007-10-05,1019.413
2007-10-08,1018.867
2007-10-09,1021.919
2007-10-10,1036.67
2007-10-11,1052.14
2007-10-12,1042.87
2007-10-15,1044.501
2007-10-16,1020.115
2007-10-17,1027.782
2007-10-18,1018.84
2007-10-19,996.753
2007-10-22,957.09
2007-10-23,1002.168
2007-10-24,985.969
2007-10-25,1012.652
2007-10-26,1019.536
2007-10-29,1023.946
2007-10-30,1013.508
2007-10-31,1025.924
2007-11-01,1012.511
2007-11-02,1004.487
2007-11-05,1001.055
2007-11-06,1018.461
2007-11-07,1015.98
2007-11-08,1016.34
2007-11-09,989.099
2007-11-12,976.48
2007-11-13,964.917
2007-11-14,981.91
2007-11-15,955.534
2007-11-16,949.213
2007-11-19,915.995
2007-11-20,944.179
2007-11-21,916.816
2007-11-22,921.943
2007-11-23,935.465
2007-11-26,951.053
2007-11-27,939.415
2007-11-28,961.295
2007-11-29,968.751
2007-11-30,967.092
2007-12-03,962.346
2007-12-04,951.409
2007-12-05,965.219
2007-12-06,965.97
2007-12-07,983.523
2007-12-10,988.345
2007-12-11,988.941
2007-12-12,987.968
2007-12-13,948.654
2007-12-14,944.843
2007-12-17,913.104
2007-12-18,910.519
2007-12-19,907.923
2007-12-20,903.36
2007-12-21,921.325
2007-12-24,920.352
2007-12-25,920.352
2007-12-26,931.002
2007-12-27,932.454
2007-12-28,947.777
2007-12-31,942.652
2008-01-01,942.652
2008-01-02,939.632
2008-01-03,935.971
2008-01-04,915.755
2008-01-07,906.248
2008-01-08,912.166
2008-01-09,887.959
2008-01-10,882.186
2008-01-11,876.055
2008-01-14,893.122
2008-01-15,859.386
2008-01-16,836.343
2008-01-17,837.174
2008-01-18,823.031
2008-01-21,784.428
2008-01-22,814.737
2008-01-23,794.795
2008-01-24,846.024
2008-01-25,851.433
2008-01-28,841.883
2008-01-29,862.159
2008-01-30,859.411
2008-01-31,852.17
2008-02-01,885.486
2008-02-04,899.192
2008-02-05,859.938
2008-02-06,865.044
2008-02-07,824.414
2008-02-08,826.358
2008-02-11,822.584
2008-02-12,859.743
2008-02-13,859.769
2008-02-14,867.392
2008-02-15,864.496
2008-02-18,882.128
2008-02-19,891.409
2008-02-20,874.545
2008-02-21,903.442
2008-02-22,897.681
2008-02-25,914.232
2008-02-26,930.846
2008-02-27,947.132
2008-02-28,929.564
2008-02-29,923.435
2008-03-03,916.4
2008-03-04,900.245
2008-03-05,924.627
2008-03-06,925.767
2008-03-07,909.099
2008-03-10,893.231
2008-03-11,905.493
2008-03-12,924.42
2008-03-13,915.413
2008-03-14,915.237
2008-03-17,885.517
2008-03-18,907.297
2008-03-19,892.813
2008-03-20,864.499
2008-03-21,864.499
2008-03-24,862.752
2008-03-25,904.155
2008-03-26,915.252
2008-03-27,937.549
2008-03-28,932.942
2008-03-31,938.515
2008-04-01,954.465
2008-04-02,959.312
2008-04-03,954.224
2008-04-04,953.121
2008-04-07,968.149
2008-04-08,951.241
2008-04-09,957.012
2008-04-10,955.516
2008-04-11,937.288
2008-04-14,933.01
2008-04-15,935.134
2008-04-16,960.21
2008-04-17,945.886
2008-04-18,943.089
2008-04-21,953.583
2008-04-22,971.012
2008-04-23,979.224
2008-04-24,969.059
2008-04-25,974.965
2008-04-28,984.584
2008-04-29,967.803
2008-04-30,967.488
2008-05-01,958.564
2008-05-02,978.622
2008-05-05,985.604
2008-05-06,1004.724
2008-05-07,1008.309
2008-05-08,1009.626
2008-05-09,1000.822
2008-05-12,1016.078
2008-05-13,1014.093
2008-05-14,1017.032
2008-05-15,1013.008
2008-05-16,1029.379
2008-05-19,1040.899
2008-05-20,1024.249
2008-05-21,1036.463
2008-05-22,1033.623
2008-05-23,1020.633
2008-05-26,1029.951
2008-05-27,1018.024
2008-05-28,1017.181
2008-05-29,1018.572
2008-05-30,1019.074
2008-06-02,1006.241
2008-06-03,1012.473
2008-06-04,994.375
2008-06-05,999.98
2008-06-06,1012.773
2008-06-09,993.788
2008-06-10,964.222
2008-06-11,952.88
2008-06-12,952.724
2008-06-13,952.795
2008-06-16,972.901
2008-06-17,984.813
2008-06-18,957.439
2008-06-19,956.008
2008-06-20,963.233
2008-06-23,946.07
2008-06-24,933.06
2008-06-25,937.534
2008-06-26,927.605
2008-06-27,925.799
2008-06-30,921.897
2008-07-01,896.845
2008-07-02,890.434
2008-07-03,877.417
2008-07-04,866.34
2008-07-07,878.523
2008-07-08,853.673
2008-07-09,870.28
2008-07-10,854.304
2008-07-11,845.611
2008-07-14,847.601
2008-07-15,832.535
2008-07-16,826.487
2008-07-17,858.278
2008-07-18,868.175
2008-07-21,876.57
2008-07-22,848.688
2008-07-23,857.158
2008-07-24,828.394
2008-07-25,824.498
2008-07-28,830.505
2008-07-29,820.211
2008-07-30,843.164
2008-07-31,839.08
2008-08-01,823.724
2008-08-04,815.817
2008-08-05,822.218
2008-08-06,833.64
2008-08-07,835.178
2008-08-08,821.18
2008-08-11,828.875
2008-08-12,822.954
2008-08-13,813.159
2008-08-14,818.813
2008-08-15,808.123
2008-08-18,811.225
2008-08-19,780.516
2008-08-20,783.297
2008-08-21,788.4
2008-08-22,806.048
2008-08-25,793.033
2008-08-26,786.261
2008-08-27,789.841
2008-08-28,803.078
2008-08-29,799.116
2008-09-01,794.625
2008-09-02,790.24
2008-09-03,776.481
2008-09-04,750.623
2008-09-05,724.075
2008-09-08,742.65
2008-09-09,715.253
2008-09-10,703.488
2008-09-11,684.442
2008-09-12,704.143
2008-09-15,680.16
2008-09-16,653.229
2008-09-17,638.83
2008-09-18,640.411
2008-09-19,694.587
2008-09-22,705.325
2008-09-23,696.244
2008-09-24,685.514
2008-09-25,696.728
2008-09-26,681.636
2008-09-29,634.691
2008-09-30,616.965
2008-10-01,619.159
2008-10-02,597.876
2008-10-03,606.146
2008-10-06,539.378
2008-10-07,542.404
2008-10-08,507.076
2008-10-09,506.967
2008-10-10,480.322
2008-10-13,520.815
2008-10-14,535.504
2008-10-15,489.083
2008-10-16,454.2
2008-10-17,458.548
2008-10-20,469.227
2008-10-21,461.193
2008-10-22,430.238
2008-10-23,417.263
2008-10-24,387.02
2008-10-27,362.087
2008-10-28,373.602
2008-10-29,425.714
2008-10-30,443.625
2008-10-31,434.823
2008-11-03,466.25
2008-11-04,506.108
2008-11-05,493.098
2008-11-06,454.73
2008-11-07,467.826
2008-11-10,478.514
2008-11-11,435.606
2008-11-12,417.334
2008-11-13,418.74
2008-11-14,422.064
2008-11-17,411.597
2008-11-18,404.372
2008-11-19,382.748
2008-11-20,366.193
2008-11-21,353.66
2008-11-24,395.818
2008-11-25,409.146
2008-11-26,397.351
2008-11-27,412.11
2008-11-28,404.922
2008-12-01,377.76
2008-12-02,392.48
2008-12-03,393.469
2008-12-04,389.416
2008-12-05,369.328
2008-12-08,413.064
2008-12-09,418.709
2008-12-10,428.491
2008-12-11,428.18
2008-12-12,419.791
2008-12-15,413.394
2008-12-16,417.157
2008-12-17,433.784
2008-12-18,446.176
2008-12-19,425.807
2008-12-22,414.605
2008-12-23,411.354
2008-12-24,407.905
2008-12-25,407.905
2008-12-26,409.758
2008-12-29,424.598
2008-12-30,431.082
2008-12-31,422.109
2009-01-01,422.109
2009-01-02,450.514
2009-01-05,445.577
2009-01-06,444.898
2009-01-07,453.907
2009-01-08,447.298
2009-01-09,436.931
2009-01-12,423.771
2009-01-13,411.227
2009-01-14,386.55
2009-01-15,389.408
2009-01-16,402.561
2009-01-19,393.214
2009-01-20,379.7
2009-01-21,387.761
2009-01-22,389.068
2009-01-23,387.337
2009-01-26,412.726
2009-01-27,411.193
2009-01-28,426.206
2009-01-29,411.268
2009-01-30,398.92
2009-02-02,388.785
2009-02-03,399.713
2009-02-04,408.603
2009-02-05,407.637
2009-02-06,425.137
2009-02-09,444.482
2009-02-10,432.957
2009-02-11,423.422
2009-02-12,415.366
2009-02-13,424.432
2009-02-16,410.847
2009-02-17,385.142
2009-02-18,389.251
2009-02-19,394.645
2009-02-20,376.894
2009-02-23,371.849
2009-02-24,364.491
2009-02-25,362.62
2009-02-26,372.858
2009-02-27,368.477
2009-03-02,345.677
2009-03-03,340.175
2009-03-04,361.045
2009-03-05,342.864
2009-03-06,344.996
2009-03-09,349.601
2009-03-10,371.968
2009-03-11,375.879
2009-03-12,379.392
2009-03-13,386.333
2009-03-16,402.979
2009-03-17,395.599
2009-03-18,395.989
2009-03-19,419.981
2009-03-20,405.96
2009-03-23,418.88
2009-03-24,403.268
2009-03-25,407.055
2009-03-26,411.442
2009-03-27,397.614
2009-03-30,381.198
2009-03-31,391.079
2009-04-01,401.21
2009-04-02,428.071
2009-04-03,430.104
2009-04-06,426.15
2009-04-07,416.278
2009-04-08,414.559
2009-04-09,421.886
2009-04-10,421.886
2009-04-13,425.617
2009-04-14,437.02
2009-04-15,434.54
2009-04-16,440.57
2009-04-17,443.01
2009-04-20,415.853
2009-04-21,425.229
2009-04-22,447.618
2009-04-23,455.983
2009-04-24,479.609
2009-04-27,475.668
2009-04-28,468.568
2009-04-29,483.897
2009-04-30,486.226
2009-05-01,485.936
2009-05-04,502.34
2009-05-05,503.121
2009-05-06,519.115
2009-05-07,518.919
2009-05-08,531.357
2009-05-11,524.205
2009-05-12,518.162
2009-05-13,500.866
2009-05-14,507.742
2009-05-15,521.853
2009-05-18,530.962
2009-05-19,546.842
2009-05-20,562.267
2009-05-21,557.065
2009-05-22,555.889
2009-05-25,555.708
2009-05-26,550.142
2009-05-27,543.967
2009-05-28,541.59
2009-05-29,551.919
2009-06-01,582.122
2009-06-02,576.667
2009-06-03,547.832
2009-06-04,550.78
2009-06-05,544.022
2009-06-08,535.496
2009-06-09,542.937
2009-06-10,559.71
2009-06-11,566.581
2009-06-12,563.909
2009-06-15,538.876
2009-06-16,541.542
2009-06-17,522.504
2009-06-18,528.481
2009-06-19,526.409
2009-06-22,503.622
2009-06-23,506.757
2009-06-24,531.493
2009-06-25,518.847
2009-06-26,535.638
2009-06-29,551.374
2009-06-30,541.802
2009-07-01,563.736
2009-07-02,543.551
2009-07-03,542.085
2009-07-06,527.999
2009-07-07,525.849
2009-07-08,518.217
2009-07-09,522.421
2009-07-10,516.358
2009-07-13,522.898
2009-07-14,527.416
2009-07-15,555.879
2009-07-16,557.446
2009-07-17,563.075
2009-07-20,569.197
2009-07-21,588.579
2009-07-22,597.056
2009-07-23,617.619
2009-07-24,621.886
2009-07-27,615.235
2009-07-28,614.619
2009-07-29,613.668
2009-07-30,630.402
2009-07-31,643.837
2009-08-03,668.83
2009-08-04,655.847
2009-08-05,654.215
2009-08-06,654.408
2009-08-07,664.05
2009-08-10,659.816
2009-08-11,640.655
2009-08-12,655.845
2009-08-13,672.861
2009-08-14,662.723
2009-08-17,641.797
2009-08-18,655.526
2009-08-19,657.385
2009-08-20,674.358
2009-08-21,699.366
2009-08-24,705.643
2009-08-25,703.504
2009-08-26,684.085
2009-08-27,679.206
2009-08-28,701.287
2009-08-31,686.235
2009-09-01,669.577
2009-09-02,654.446
2009-09-03,656.476
2009-09-04,668.493
2009-09-07,690.54
2009-09-08,702.379
2009-09-09,712.861
2009-09-10,711.705
2009-09-11,716.534
2009-09-14,711.275
2009-09-15,717.144
2009-09-16,734.318
2009-09-17,742.349
2009-09-18,737.866
2009-09-21,726.12
2009-09-22,745.989
2009-09-23,740.975
2009-09-24,716.747
2009-09-25,711.209
2009-09-28,719.842
2009-09-29,707.076
2009-09-30,706.73
2009-10-01,691.929
2009-10-02,681.771
2009-10-05,683.147
2009-10-06,710.886
2009-10-07,699.227
2009-10-08,714.646
2009-10-09,715.665
2009-10-12,727.861
2009-10-13,722.44
2009-10-14,743.468
2009-10-15,741.12
2009-10-16,739.736
2009-10-19,754.971
2009-10-20,745.006
2009-10-21,750.405
2009-10-22,743.032
2009-10-23,747.884
2009-10-26,741.34
2009-10-27,728.492
2009-10-28,706.249
2009-10-29,729.288
2009-10-30,728.401
2009-11-02,726.584
2009-11-03,707.414
2009-11-04,733.774
2009-11-05,747.065
2009-11-06,742.222
2009-11-09,772.216
2009-11-10,772.744
2009-11-11,781.324
2009-11-12,778.611
2009-11-13,780.693
2009-11-16,795.802
2009-11-17,775.685
2009-11-18,784.38
2009-11-19,761.916
2009-11-20,759.998
2009-11-23,793.211
2009-11-24,778.223
2009-11-25,784.043
2009-11-26,748.789
2009-11-27,767.238
2009-11-30,753.91
2009-12-01,779.647
2009-12-02,790.965
2009-12-03,788.596
2009-12-04,785.199
2009-12-07,778.996
2009-12-08,761.915
2009-12-09,756.343
2009-12-10,757.871
2009-12-11,761.783
2009-12-14,766.725
2009-12-15,752.486
2009-12-16,756.713
2009-12-17,738.322
2009-12-18,731.747
2009-12-21,741.106
2009-12-22,737.306
2009-12-23,747.303
2009-12-24,744.689
2009-12-25,744.689
2009-12-28,757.046
2009-12-29,763.865
2009-12-30,758.365
2009-12-31,762.221
2010-01-01,762.221
2010-01-04,787.204
2010-01-05,788.392
2010-01-06,787.092
2010-01-07,790.591
2010-01-08,794.043
2010-01-11,808.898
2010-01-12,796.825
2010-01-13,800.597
2010-01-14,807.636
2010-01-15,801.765
2010-01-18,813.007
2010-01-19,810.39
2010-01-20,785.179
2010-01-21,775.458
2010-01-22,768.676
2010-01-25,769.099
2010-01-26,755.431
2010-01-27,756.271
2010-01-28,738.941
2010-01-29,748.464
2010-02-01,762.954
2010-02-02,773.765
2010-02-03,763.18
2010-02-04,735.801
2010-02-05,720.879
2010-02-08,724.964
2010-02-09,733.535
2010-02-10,736.659
2010-02-11,749.411
2010-02-12,743.498
2010-02-15,737.688
2010-02-16,748.694
2010-02-17,761.107
2010-02-18,765.095
2010-02-19,764.393
2010-02-22,770.824
2010-02-23,762.237
2010-02-24,767.343
2010-02-25,756.408
2010-02-26,774.101
2010-03-01,778.988
2010-03-02,790.115
2010-03-03,798.887
2010-03-04,800.726
2010-03-05,809.44
2010-03-08,815.793
2010-03-09,806.344
2010-03-10,816.932
2010-03-11,820.599
2010-03-12,824.94
2010-03-15,813.997
2010-03-16,831.497
2010-03-17,834.297
2010-03-18,820.997
2010-03-19,817.562
2010-03-22,816.423
2010-03-23,827.72
2010-03-24,815.538
2010-03-25,827.157
2010-03-26,825.091
2010-03-29,823.55
2010-03-30,821.613
2010-03-31,830.599
2010-04-01,841.642
2010-04-02,841.642
2010-04-05,843.317
2010-04-06,846.059
2010-04-07,840.353
2010-04-08,834.731
2010-04-09,845.902
2010-04-12,852.358
2010-04-13,844.247
2010-04-14,854.208
2010-04-15,858.16
2010-04-16,850.721
2010-04-19,844.582
2010-04-20,864.325
2010-04-21,847.718
2010-04-22,837.704
2010-04-23,861.34
2010-04-26,861.711
2010-04-27,841.237
2010-04-28,828.306
2010-04-29,856.215
2010-04-30,857.212
2010-05-03,856.479
2010-05-04,825.205
2010-05-05,787.431
2010-05-06,757.435
2010-05-07,718.848
2010-05-10,785.137
2010-05-11,770.698
2010-05-12,797.215
2010-05-13,789.991
2010-05-14,763.721
2010-05-17,761.305
2010-05-18,775.553
2010-05-19,739.231
2010-05-20,706.508
2010-05-21,723.463
2010-05-24,720.728
2010-05-25,684.261
2010-05-26,712.248
2010-05-27,735.436
2010-05-28,739.456
2010-05-31,740.167
2010-06-01,745.896
2010-06-02,745.366
2010-06-03,759.063
2010-06-04,732.063
2010-06-07,712.902
2010-06-08,706.866
2010-06-09,735.633
2010-06-10,760.444
2010-06-11,754.472
2010-06-14,777.894
2010-06-15,786.805
2010-06-16,780.157
2010-06-17,781.758
2010-06-18,789.592
2010-06-21,796.556
2010-06-22,786.242
2010-06-23,772.679
2010-06-24,758.82
2010-06-25,759.484
2010-06-28,771.024
2010-06-29,735.777
2010-06-30,743.071
2010-07-01,728.468
2010-07-02,740.669
2010-07-05,734.62
2010-07-06,759.529
2010-07-07,764.242
2010-07-08,772.351
2010-07-09,785.411
2010-07-12,787.423
2010-07-13,815.039
2010-07-14,822.7
2010-07-15,817.362
2010-07-16,804.276
2010-07-19,795.26
2010-07-20,793.289
2010-07-21,809.124
2010-07-22,827.265
2010-07-23,819.636
2010-07-26,827.691
2010-07-27,825.624
2010-07-28,821.766
2010-07-29,824.681
2010-07-30,825.522
2010-08-02,858.069
2010-08-03,858.468
2010-08-04,853.568
2010-08-05,853.745
2010-08-06,855.453
2010-08-09,861.038
2010-08-10,839.427
2010-08-11,801.46
2010-08-12,793.259
2010-08-13,788.689
2010-08-16,803.445
2010-08-17,819.36
2010-08-18,814.101
2010-08-19,803.199
2010-08-20,785.489
2010-08-23,786.112
2010-08-24,767.604
2010-08-25,759.092
2010-08-26,777.893
2010-08-27,785.966
2010-08-30,781.026
2010-08-31,780.084
2010-09-01,821.299
2010-09-02,819.908
2010-09-03,831.367
2010-09-06,838.996
2010-09-07,826.674
2010-09-08,844.08
2010-09-09,849.257
