Date,EM (EMERGING MARKETS) VALUE Standard (Large+Mid Cap)
2015-07-31,443.275
2015-08-03,438.041
2015-08-04,438.288
2015-08-05,438.005
2015-08-06,434.867
2015-08-07,434.935
2015-08-10,436.072
2015-08-11,431.485
2015-08-12,424.99
2015-08-13,424.737
2015-08-14,424.327
2015-08-17,419.841
2015-08-18,417.312
2015-08-19,413.756
2015-08-20,409.167
2015-08-21,401.176
2015-08-24,380.453
2015-08-25,386.383
2015-08-26,385.734
2015-08-27,397.983
2015-08-28,400.945
2015-08-31,400.869
2015-09-01,393.212
2015-09-02,390.483
2015-09-03,393.112
2015-09-04,386.373
2015-09-07,381.877
2015-09-08,388.477
2015-09-09,398.015
2015-09-10,395.648
2015-09-11,394.783
2015-09-14,397.25
2015-09-15,396.954
2015-09-16,404.717
2015-09-17,406.385
2015-09-18,406.123
2015-09-21,399.087
2015-09-22,396.341
2015-09-23,388.084
2015-09-24,384.547
2015-09-25,386.303
2015-09-28,382.121
2015-09-29,379.353
2015-09-30,386.749
2015-10-01,388.863
2015-10-02,391.432
2015-10-05,399.449
2015-10-06,402.963
2015-10-07,415.23
2015-10-08,414.183
2015-10-09,420.563
2015-10-12,423.409
2015-10-13,417.576
2015-10-14,415.273
2015-10-15,422.588
2015-10-16,423.058
2015-10-19,424.317
2015-10-20,422.424
2015-10-21,420.247
2015-10-22,419.873
2015-10-23,424.552
2015-10-26,423.39
2015-10-27,420.945
2015-10-28,419.226
2015-10-29,412.645
2015-10-30,413.813
2015-11-02,414.595
2015-11-03,420.51
2015-11-04,424.08
2015-11-05,421.427
2015-11-06,414.386
2015-11-09,409.901
2015-11-10,405.008
2015-11-11,404.278
2015-11-12,404.252
2015-11-13,397.427
2015-11-16,393.962
2015-11-17,398.263
2015-11-18,397.134
2015-11-19,404.67
2015-11-20,406.972
2015-11-23,404.839
2015-11-24,404.025
2015-11-25,401.343
2015-11-26,402.603
2015-11-27,397.342
2015-11-30,391.379
2015-12-01,397.366
2015-12-02,395.431
2015-12-03,394.438
2015-12-04,390.898
2015-12-07,387.716
2015-12-08,381.517
2015-12-09,381.701
2015-12-10,378.394
2015-12-11,371.053
2015-12-14,369.503
2015-12-15,373.318
2015-12-16,378.212
2015-12-17,382.504
2015-12-18,378.181
2015-12-21,379.146
2015-12-22,380.472
2015-12-23,385.214
2015-12-24,386.068
2015-12-25,386.059
2015-12-28,384.121
2015-12-29,384.379
2015-12-30,380.219
2015-12-31,381.156
2016-01-01,381.241
2016-01-04,368.535
2016-01-05,368.858
2016-01-06,364.675
2016-01-07,354.566
2016-01-08,355.673
2016-01-11,348.096
2016-01-12,347.45
2016-01-13,351.074
2016-01-14,348.015
2016-01-15,340.063
2016-01-18,336.471
2016-01-19,341.516
2016-01-20,330.798
2016-01-21,328.393
2016-01-22,339.436
2016-01-25,342.25
2016-01-26,338.329
2016-01-27,342.518
2016-01-28,346.49
2016-01-29,356.48
2016-02-01,356.356
2016-02-02,349.033
2016-02-03,345.385
2016-02-04,355.247
2016-02-05,356.276
2016-02-08,354.112
2016-02-09,352.372
2016-02-10,352.465
2016-02-11,344.119
2016-02-12,343.866
2016-02-15,352.34
2016-02-16,354.545
2016-02-17,356.802
2016-02-18,361.461
2016-02-19,358.376
2016-02-22,362.466
2016-02-23,360.855
2016-02-24,357.158
2016-02-25,356.282
2016-02-26,358.736
2016-02-29,358.394
2016-03-01,364.559
2016-03-02,373.347
2016-03-03,380.613
2016-03-04,387.578
2016-03-07,390.796
2016-03-08,388.022
2016-03-09,386.913
2016-03-10,388.391
2016-03-11,393.229
2016-03-14,393.754
2016-03-15,386.733
2016-03-16,387.173
2016-03-17,400.947
2016-03-18,405.206
2016-03-21,406.189
2016-03-22,407.048
2016-03-23,402.22
2016-03-24,397.87
2016-03-25,397.18
2016-03-28,398.074
2016-03-29,399.541
2016-03-30,409.495
2016-03-31,410.852
2016-04-01,405.079
2016-04-04,404.541
2016-04-05,397.466
2016-04-06,395.177
2016-04-07,395.334
2016-04-08,399.881
2016-04-11,404.442
2016-04-12,408.815
2016-04-13,415.854
2016-04-14,416.081
2016-04-15,416.48
2016-04-18,414.96
2016-04-19,420.229
2016-04-20,419.932
2016-04-21,422.954
2016-04-22,418.54
2016-04-25,414.755
2016-04-26,416.798
2016-04-27,417.544
2016-04-28,418.691
2016-04-29,416.385
2016-05-02,413.803
2016-05-03,405.96
2016-05-04,401.175
2016-05-05,398.76
2016-05-06,396.154
2016-05-09,393.068
2016-05-10,396.46
2016-05-11,396.898
2016-05-12,396.504
2016-05-13,390.137
2016-05-16,389.369
2016-05-17,391.135
2016-05-18,387.457
2016-05-19,381.194
2016-05-20,382.571
2016-05-23,384.256
2016-05-24,383.221
2016-05-25,389.891
2016-05-26,391.766
2016-05-27,393.044
2016-05-30,393.095
2016-05-31,392.484
2016-06-01,393.221
2016-06-02,394.393
2016-06-03,397.979
2016-06-06,401.198
2016-06-07,408.316
2016-06-08,412.498
2016-06-09,409.714
2016-06-10,403.082
2016-06-13,395.615
2016-06-14,392.431
2016-06-15,394.497
2016-06-16,390.309
2016-06-17,393.78
2016-06-20,401.82
2016-06-21,403.895
2016-06-22,406.575
2016-06-23,410.289
2016-06-24,394.582
2016-06-27,390.205
2016-06-28,395.179
2016-06-29,403.893
2016-06-30,409.418
2016-07-01,411.783
2016-07-04,414.326
2016-07-05,408.099
2016-07-06,401.895
2016-07-07,405.632
2016-07-08,406.17
2016-07-11,414.956
2016-07-12,419.407
2016-07-13,421.782
2016-07-14,426.842
2016-07-15,427.926
2016-07-18,429.308
2016-07-19,428.265
2016-07-20,429.277
2016-07-21,429.994
2016-07-22,429.149
2016-07-25,429.289
2016-07-26,430.039
2016-07-27,431.978
2016-07-28,431.944
2016-07-29,431.391
2016-08-01,436.25
2016-08-02,433.372
2016-08-03,429.085
2016-08-04,432.833
2016-08-05,437.895
2016-08-08,442.918
2016-08-09,445.431
2016-08-10,446.033
2016-08-11,448.088
2016-08-12,449.088
2016-08-15,452.373
2016-08-16,452.159
2016-08-17,448.811
2016-08-18,451.821
2016-08-19,448.727
2016-08-22,445.059
2016-08-23,446.069
2016-08-24,441.0
2016-08-25,442.131
2016-08-26,443.763
2016-08-29,441.036
2016-08-30,442.411
2016-08-31,439.481
2016-09-01,438.352
2016-09-02,442.466
2016-09-05,447.782
2016-09-06,453.771
2016-09-07,455.15
2016-09-08,456.049
2016-09-09,448.871
2016-09-12,438.316
2016-09-13,435.717
2016-09-14,434.926
2016-09-15,436.22
2016-09-16,434.436
2016-09-19,440.562
2016-09-20,441.626
2016-09-21,444.633
2016-09-22,451.429
2016-09-23,449.32
2016-09-26,443.665
2016-09-27,446.211
2016-09-28,446.639
2016-09-29,448.032
2016-09-30,442.826
2016-10-03,446.737
2016-10-04,449.365
2016-10-05,449.583
2016-10-06,451.248
2016-10-07,450.564
2016-10-10,452.375
2016-10-11,446.715
2016-10-12,445.232
2016-10-13,439.305
2016-10-14,442.996
2016-10-17,442.147
2016-10-18,449.649
2016-10-19,450.806
2016-10-20,450.97
2016-10-21,450.371
2016-10-24,454.117
2016-10-25,454.562
2016-10-26,450.864
2016-10-27,448.436
2016-10-28,446.938
2016-10-31,449.382
2016-11-01,448.81
2016-11-02,443.22
2016-11-03,440.689
2016-11-04,438.98
2016-11-07,446.039
2016-11-08,450.265
2016-11-09,438.873
2016-11-10,436.983
2016-11-11,424.87
2016-11-14,421.471
2016-11-15,422.729
2016-11-16,424.176
2016-11-17,424.158
2016-11-18,422.906
2016-11-21,425.345
2016-11-22,431.252
2016-11-23,431.209
2016-11-24,429.54
2016-11-25,431.833
2016-11-28,435.45
2016-11-29,432.393
2016-11-30,434.591
2016-12-01,434.199
2016-12-02,432.571
2016-12-05,432.461
2016-12-06,436.887
2016-12-07,440.289
2016-12-08,446.579
2016-12-09,445.848
2016-12-12,443.257
2016-12-13,445.233
2016-12-14,442.185
2016-12-15,435.301
2016-12-16,433.738
2016-12-19,431.05
2016-12-20,430.841
2016-12-21,431.102
2016-12-22,426.651
2016-12-23,426.588
2016-12-26,427.206
2016-12-27,428.101
2016-12-28,432.373
2016-12-29,435.503
2016-12-30,437.963
2017-01-02,437.911
2017-01-03,441.228
2017-01-04,442.447
2017-01-05,447.037
2017-01-06,446.203
2017-01-09,444.293
2017-01-10,447.989
2017-01-11,448.686
2017-01-12,454.48
2017-01-13,454.745
2017-01-16,451.103
2017-01-17,453.731
2017-01-18,455.606
2017-01-19,453.437
2017-01-20,452.223
2017-01-23,456.36
2017-01-24,459.016
2017-01-25,459.468
2017-01-26,462.114
2017-01-27,461.901
2017-01-30,460.169
2017-01-31,457.965
2017-02-01,459.88
2017-02-02,460.545
2017-02-03,461.877
2017-02-06,463.984
2017-02-07,462.984
2017-02-08,464.667
2017-02-09,467.528
2017-02-10,470.763
2017-02-13,473.929
2017-02-14,473.861
2017-02-15,477.81
2017-02-16,479.204
2017-02-17,475.276
2017-02-20,477.628
2017-02-21,478.468
2017-02-22,481.139
2017-02-23,481.7
2017-02-24,477.757
2017-02-27,475.914
2017-02-28,474.581
2017-03-01,475.205
2017-03-02,474.611
2017-03-03,471.685
2017-03-06,473.187
2017-03-07,474.165
2017-03-08,472.653
2017-03-09,466.013
2017-03-10,466.982
2017-03-13,473.605
2017-03-14,474.989
2017-03-15,477.175
2017-03-16,487.363
2017-03-17,488.011
2017-03-20,490.756
2017-03-21,491.462
2017-03-22,488.161
2017-03-23,488.299
2017-03-24,488.644
2017-03-27,485.79
2017-03-28,488.081
2017-03-29,489.037
2017-03-30,487.698
2017-03-31,482.448
2017-04-03,485.659
2017-04-04,485.536
2017-04-05,487.563
2017-04-06,484.157
2017-04-07,483.279
2017-04-10,481.17
2017-04-11,479.62
2017-04-12,480.771
2017-04-13,482.845
2017-04-14,481.503
2017-04-17,482.775
2017-04-18,479.18
2017-04-19,475.684
2017-04-20,477.742
2017-04-21,478.819
2017-04-24,483.98
2017-04-25,489.563
2017-04-26,490.335
2017-04-27,487.776
2017-04-28,486.449
2017-05-01,487.072
2017-05-02,490.532
2017-05-03,489.038
2017-05-04,485.727
2017-05-05,483.91
2017-05-08,486.461
2017-05-09,488.177
2017-05-10,490.426
2017-05-11,492.316
2017-05-12,493.588
2017-05-15,498.429
2017-05-16,500.453
2017-05-17,497.737
2017-05-18,486.395
2017-05-19,489.716
2017-05-22,492.76
2017-05-23,494.004
2017-05-24,494.503
2017-05-25,499.443
2017-05-26,500.775
2017-05-29,500.569
2017-05-30,499.508
2017-05-31,497.222
2017-06-01,497.499
2017-06-02,500.492
2017-06-05,501.048
2017-06-06,500.401
2017-06-07,499.323
2017-06-08,498.586
2017-06-09,498.179
2017-06-12,495.456
2017-06-13,496.052
2017-06-14,498.374
2017-06-15,493.001
2017-06-16,492.999
2017-06-19,496.153
2017-06-20,493.842
2017-06-21,491.203
2017-06-22,492.838
2017-06-23,494.047
2017-06-26,498.919
2017-06-27,497.987
2017-06-28,496.365
2017-06-29,498.834
2017-06-30,497.731
2017-07-03,500.163
2017-07-04,497.395
2017-07-05,497.974
2017-07-06,496.974
2017-07-07,494.918
2017-07-10,497.718
2017-07-11,501.869
2017-07-12,507.712
2017-07-13,513.079
2017-07-14,516.524
2017-07-17,519.174
2017-07-18,518.916
2017-07-19,521.885
2017-07-20,521.573
2017-07-21,522.33
2017-07-24,523.749
2017-07-25,523.071
2017-07-26,523.662
2017-07-27,526.188
2017-07-28,522.906
2017-07-31,524.07
2017-08-01,526.395
2017-08-02,527.734
2017-08-03,525.86
2017-08-04,527.822
2017-08-07,530.46
2017-08-08,530.976
2017-08-09,526.289
2017-08-10,521.35
2017-08-11,515.08
2017-08-14,518.832
2017-08-15,518.233
2017-08-16,521.105
2017-08-17,522.263
2017-08-18,519.388
2017-08-21,521.463
2017-08-22,525.523
2017-08-23,526.254
2017-08-24,529.967
2017-08-25,533.733
2017-08-28,535.555
2017-08-29,533.579
2017-08-30,535.723
2017-08-31,535.296
2017-09-01,537.443
2017-09-04,533.005
2017-09-05,533.691
2017-09-06,531.931
2017-09-07,535.256
2017-09-08,535.772
2017-09-11,538.447
2017-09-12,538.426
2017-09-13,535.601
2017-09-14,534.994
2017-09-15,536.41
2017-09-18,540.218
2017-09-19,538.508
2017-09-20,539.147
2017-09-21,536.989
2017-09-22,533.596
2017-09-25,526.881
2017-09-26,525.345
2017-09-27,523.629
2017-09-28,520.915
2017-09-29,524.979
2017-10-02,525.1
2017-10-03,531.63
2017-10-04,534.26
2017-10-05,534.559
2017-10-06,534.804
2017-10-09,532.76
2017-10-10,538.124
2017-10-11,539.695
2017-10-12,542.595
2017-10-13,545.359
2017-10-16,547.636
2017-10-17,544.781
2017-10-18,545.357
2017-10-19,541.395
2017-10-20,543.296
2017-10-23,541.33
2017-10-24,540.644
2017-10-25,542.494
2017-10-26,540.335
2017-10-27,541.054
2017-10-30,542.113
2017-10-31,542.405
2017-11-01,546.319
2017-11-02,545.993
2017-11-03,545.29
2017-11-06,544.325
2017-11-07,544.766
2017-11-08,545.104
2017-11-09,545.032
2017-11-10,542.415
2017-11-13,538.859
2017-11-14,535.743
2017-11-15,530.778
2017-11-16,535.733
2017-11-17,539.522
2017-11-20,537.05
2017-11-21,542.749
2017-11-22,547.823
2017-11-23,547.226
2017-11-24,548.265
2017-11-27,545.114
2017-11-28,545.597
2017-11-29,545.684
2017-11-30,538.245
2017-12-01,536.888
2017-12-04,540.132
2017-12-05,539.796
2017-12-06,530.912
2017-12-07,528.422
2017-12-08,531.058
2017-12-11,533.97
2017-12-12,531.802
2017-12-13,536.16
2017-12-14,538.518
2017-12-15,537.686
2017-12-18,543.789
2017-12-19,545.396
2017-12-20,546.215
2017-12-21,547.128
2017-12-22,550.291
2017-12-25,550.189
2017-12-26,550.475
2017-12-27,554.034
2017-12-28,558.2
2017-12-29,560.889
2018-01-01,560.557
2018-01-02,567.993
2018-01-03,569.434
2018-01-04,573.304
2018-01-05,576.09
2018-01-08,579.306
2018-01-09,578.781
2018-01-10,577.417
2018-01-11,578.244
2018-01-12,583.403
2018-01-15,584.811
2018-01-16,589.453
2018-01-17,592.57
2018-01-18,595.427
2018-01-19,598.035
2018-01-22,600.901
2018-01-23,606.887
2018-01-24,612.038
2018-01-25,614.02
2018-01-26,617.901
2018-01-29,615.02
2018-01-30,605.869
2018-01-31,609.826
2018-02-01,608.674
2018-02-02,602.442
2018-02-05,594.779
2018-02-06,576.45
2018-02-07,575.382
2018-02-08,570.938
2018-02-09,558.927
2018-02-12,563.038
2018-02-13,566.801
2018-02-14,575.0
2018-02-15,583.228
2018-02-16,582.733
2018-02-19,584.206
2018-02-20,579.979
2018-02-21,586.736
2018-02-22,582.951
2018-02-23,590.478
2018-02-26,593.412
2018-02-27,589.934
2018-02-28,581.347
2018-03-01,579.572
2018-03-02,574.341
2018-03-05,570.246
2018-03-06,577.565
2018-03-07,573.543
2018-03-08,576.328
2018-03-09,580.962
2018-03-12,588.853
2018-03-13,589.104
2018-03-14,585.699
2018-03-15,583.464
2018-03-16,583.069
2018-03-19,578.963
2018-03-20,580.239
2018-03-21,581.188
2018-03-22,578.753
2018-03-23,568.987
2018-03-26,572.277
2018-03-27,575.475
2018-03-28,566.611
2018-03-29,569.643
2018-03-30,569.965
2018-04-02,570.309
2018-04-03,571.606
2018-04-04,563.625
2018-04-05,568.563
2018-04-06,567.831
2018-04-09,567.529
2018-04-10,573.699
2018-04-11,574.613
2018-04-12,575.575
2018-04-13,573.331
2018-04-16,568.048
2018-04-17,568.678
2018-04-18,574.452
2018-04-19,579.47
2018-04-20,573.498
2018-04-23,570.069
2018-04-24,570.266
2018-04-25,564.037
2018-04-26,564.625
2018-04-27,569.674
2018-04-30,574.995
2018-05-01,573.694
2018-05-02,567.926
2018-05-03,561.047
2018-05-04,558.396
2018-05-07,559.348
2018-05-08,559.747
2018-05-09,560.694
2018-05-10,566.314
2018-05-11,571.17
2018-05-14,574.644
2018-05-15,566.737
2018-05-16,567.951
2018-05-17,562.009
2018-05-18,559.848
2018-05-21,558.857
2018-05-22,561.757
2018-05-23,554.584
2018-05-24,554.89
2018-05-25,554.539
2018-05-28,554.395
2018-05-29,549.599
2018-05-30,542.627
2018-05-31,547.322
2018-06-01,549.964
2018-06-04,558.129
2018-06-05,556.353
2018-06-06,557.969
2018-06-07,559.697
2018-06-08,552.694
2018-06-11,554.253
2018-06-12,554.046
2018-06-13,551.669
2018-06-14,545.872
2018-06-15,539.427
2018-06-18,535.911
2018-06-19,525.715
2018-06-20,528.863
2018-06-21,522.304
2018-06-22,525.406
2018-06-25,520.446
2018-06-26,518.772
2018-06-27,511.202
2018-06-28,507.722
2018-06-29,519.017
2018-07-02,514.018
2018-07-03,512.615
2018-07-04,512.29
2018-07-05,511.688
2018-07-06,512.93
2018-07-09,520.814
2018-07-10,522.645
2018-07-11,517.604
2018-07-12,519.555
2018-07-13,522.298
2018-07-16,519.496
2018-07-17,520.425
2018-07-18,519.846
2018-07-19,516.548
2018-07-20,522.212
2018-07-23,523.975
2018-07-24,530.433
2018-07-25,534.285
2018-07-26,535.288
2018-07-27,538.083
2018-07-30,539.755
2018-07-31,540.022
2018-08-01,539.641
2018-08-02,530.058
2018-08-03,532.728
2018-08-06,532.478
2018-08-07,536.791
2018-08-08,536.791
2018-08-09,536.548
2018-08-10,528.567
2018-08-13,519.286
2018-08-14,521.256
2018-08-15,512.988
2018-08-16,512.184
2018-08-17,512.05
2018-08-20,516.72
2018-08-21,521.846
2018-08-22,524.667
2018-08-23,523.544
2018-08-24,523.927
2018-08-27,533.328
2018-08-28,534.481
2018-08-29,533.441
2018-08-30,527.511
2018-08-31,528.602
2018-09-03,524.85
2018-09-04,521.929
2018-09-05,513.649
2018-09-06,513.977
2018-09-07,515.975
2018-09-10,510.916
2018-09-11,507.125
2018-09-12,507.329
2018-09-13,513.919
2018-09-14,518.547
2018-09-17,513.951
2018-09-18,517.309
2018-09-19,522.906
2018-09-20,525.347
2018-09-21,534.516
2018-09-24,530.625
2018-09-25,530.075
2018-09-26,532.422
2018-09-27,536.606
2018-09-28,536.874
2018-10-01,536.424
2018-10-02,530.754
2018-10-03,531.865
2018-10-04,520.769
2018-10-05,516.863
2018-10-08,515.42
2018-10-09,516.541
2018-10-10,514.69
2018-10-11,497.51
2018-10-12,506.094
2018-10-15,503.387
2018-10-16,509.012
2018-10-17,509.459
2018-10-18,503.922
2018-10-19,504.235
2018-10-22,509.509
2018-10-23,498.738
2018-10-24,497.354
2018-10-25,495.267
2018-10-26,491.26
2018-10-29,490.578
2018-10-30,490.956
2018-10-31,497.559
2018-11-01,501.708
2018-11-02,514.47
2018-11-05,513.307
2018-11-06,514.209
2018-11-07,516.389
2018-11-08,515.72
2018-11-09,508.148
2018-11-12,504.806
2018-11-13,504.075
2018-11-14,503.475
2018-11-15,507.963
2018-11-16,512.208
2018-11-19,514.64
2018-11-20,508.106
2018-11-21,506.218
2018-11-22,505.731
2018-11-23,502.324
2018-11-26,503.968
2018-11-27,505.443
2018-11-28,510.269
2018-11-29,513.9
2018-11-30,512.217
2018-12-03,522.231
2018-12-04,522.068
2018-12-05,516.091
2018-12-06,506.066
2018-12-07,506.605
2018-12-10,496.702
2018-12-11,496.458
2018-12-12,503.591
2018-12-13,508.395
2018-12-14,502.736
2018-12-17,501.666
2018-12-18,499.039
2018-12-19,501.853
2018-12-20,498.61
2018-12-21,495.87
2018-12-24,493.899
2018-12-25,492.553
2018-12-26,490.968
2018-12-27,492.61
2018-12-28,497.851
2018-12-31,500.762
2019-01-01,501.018
2019-01-02,494.369
2019-01-03,493.871
2019-01-04,501.28
2019-01-07,507.28
2019-01-08,505.834
2019-01-09,514.269
2019-01-10,516.258
2019-01-11,517.33
2019-01-14,514.065
2019-01-15,520.3
2019-01-16,522.347
2019-01-17,522.066
2019-01-18,526.059
2019-01-21,525.994
2019-01-22,523.221
2019-01-23,524.288
2019-01-24,528.183
2019-01-25,533.338
2019-01-28,530.284
2019-01-29,531.406
2019-01-30,534.193
2019-01-31,541.218
2019-02-01,541.81
2019-02-04,540.458
2019-02-05,540.762
2019-02-06,538.98
2019-02-07,536.263
2019-02-08,533.175
2019-02-11,531.064
2019-02-12,534.372
2019-02-13,535.328
2019-02-14,534.168
2019-02-15,529.774
2019-02-18,533.191
2019-02-19,532.903
2019-02-20,538.712
2019-02-21,540.291
2019-02-22,544.248
2019-02-25,549.052
2019-02-26,546.69
2019-02-27,544.544
2019-02-28,539.32
2019-03-01,540.423
2019-03-04,539.831
2019-03-05,539.363
2019-03-06,540.351
2019-03-07,536.077
2019-03-08,528.464
2019-03-11,532.508
2019-03-12,538.774
2019-03-13,538.109
2019-03-14,537.701
2019-03-15,542.074
2019-03-18,547.906
2019-03-19,548.87
2019-03-20,547.401
2019-03-21,547.352
2019-03-22,542.146
2019-03-25,535.275
2019-03-26,536.814
2019-03-27,534.406
2019-03-28,534.815
2019-03-29,539.953
2019-04-01,547.762
2019-04-02,547.912
2019-04-03,552.336
2019-04-04,552.626
2019-04-05,554.133
2019-04-08,555.201
2019-04-09,556.585
2019-04-10,557.519
2019-04-11,552.681
2019-04-12,552.627
2019-04-15,552.612
2019-04-16,556.424
2019-04-17,557.467
2019-04-18,555.278
2019-04-19,554.779
2019-04-22,552.718
2019-04-23,551.824
2019-04-24,549.072
2019-04-25,544.581
2019-04-26,545.819
2019-04-29,548.496
2019-04-30,546.285
2019-05-01,546.639
2019-05-02,545.505
2019-05-03,546.542
2019-05-06,537.045
2019-05-07,535.232
2019-05-08,530.555
2019-05-09,518.926
2019-05-10,521.852
2019-05-13,515.651
2019-05-14,513.783
2019-05-15,513.843
2019-05-16,512.867
2019-05-17,508.108
2019-05-20,511.085
2019-05-21,513.76
2019-05-22,513.373
2019-05-23,508.906
2019-05-24,510.683
2019-05-27,512.409
2019-05-28,511.291
2019-05-29,510.571
2019-05-30,516.298
2019-05-31,517.521
2019-06-03,522.502
2019-06-04,520.151
2019-06-05,520.049
2019-06-06,519.481
2019-06-07,520.812
2019-06-10,526.705
2019-06-11,531.805
2019-06-12,529.481
2019-06-13,527.441
2019-06-14,524.773
2019-06-17,522.373
2019-06-18,528.1
2019-06-19,535.443
2019-06-20,543.309
2019-06-21,543.208
2019-06-24,543.647
2019-06-25,540.841
2019-06-26,541.987
2019-06-27,545.158
2019-06-28,545.176
2019-07-01,548.426
2019-07-02,548.114
2019-07-03,546.485
2019-07-04,549.389
2019-07-05,546.681
2019-07-08,541.112
2019-07-09,538.632
2019-07-10,541.088
2019-07-11,544.795
2019-07-12,543.207
2019-07-15,545.206
2019-07-16,546.465
2019-07-17,544.092
2019-07-18,542.699
2019-07-19,545.437
2019-07-22,542.163
2019-07-23,542.091
2019-07-24,540.794
2019-07-25,539.939
2019-07-26,536.624
2019-07-29,534.665
2019-07-30,533.544
2019-07-31,530.496
2019-08-01,524.063
2019-08-02,513.894
2019-08-05,500.134
2019-08-06,498.283
2019-08-07,496.962
2019-08-08,501.402
2019-08-09,500.233
2019-08-12,496.664
2019-08-13,492.835
2019-08-14,490.174
2019-08-15,490.158
2019-08-16,492.326
2019-08-19,495.587
2019-08-20,496.479
2019-08-21,498.359
2019-08-22,494.974
2019-08-23,495.544
2019-08-26,488.027
2019-08-27,489.042
2019-08-28,490.153
2019-08-29,491.281
2019-08-30,498.818
2019-09-02,498.219
2019-09-03,492.838
2019-09-04,501.638
2019-09-05,508.15
2019-09-06,511.658
2019-09-09,513.451
2019-09-10,514.231
2019-09-11,518.916
2019-09-12,521.782
2019-09-13,524.896
2019-09-16,525.975
2019-09-17,520.062
2019-09-18,520.847
2019-09-19,517.393
2019-09-20,519.614
2019-09-23,516.423
2019-09-24,515.169
2019-09-25,511.136
2019-09-26,512.898
2019-09-27,510.099
2019-09-30,509.857
2019-10-01,508.027
2019-10-02,503.371
2019-10-03,504.174
2019-10-04,505.969
2019-10-07,504.855
2019-10-08,505.323
2019-10-09,504.765
2019-10-10,506.865
2019-10-11,515.156
2019-10-14,517.954
2019-10-15,517.34
2019-10-16,518.801
2019-10-17,521.792
2019-10-18,520.724
2019-10-21,523.131
2019-10-22,526.045
2019-10-23,524.798
2019-10-24,527.724
2019-10-25,526.568
2019-10-28,529.545
2019-10-29,530.084
2019-10-30,527.689
2019-10-31,527.422
2019-11-01,532.133
2019-11-04,539.87
2019-11-05,543.771
2019-11-06,542.614
2019-11-07,545.115
2019-11-08,541.654
2019-11-11,534.302
2019-11-12,535.468
2019-11-13,528.809
2019-11-14,527.738
2019-11-15,530.671
2019-11-18,532.309
2019-11-19,535.235
2019-11-20,533.708
2019-11-21,529.139
2019-11-22,530.986
2019-11-25,533.122
2019-11-26,529.493
2019-11-27,530.97
2019-11-28,529.126
2019-11-29,523.676
2019-12-02,524.441
2019-12-03,523.08
2019-12-04,522.844
2019-12-05,524.683
2019-12-06,527.092
2019-12-09,529.82
2019-12-10,529.103
2019-12-11,532.696
2019-12-12,538.16
2019-12-13,546.593
2019-12-16,546.785
2019-12-17,553.223
2019-12-18,556.394
2019-12-19,555.53
2019-12-20,555.674
2019-12-23,556.961
2019-12-24,555.611
2019-12-25,555.525
2019-12-26,556.56
2019-12-27,560.909
2019-12-30,561.789
2019-12-31,560.557
2020-01-01,560.569
2020-01-02,565.922
2020-01-03,564.031
2020-01-06,558.438
2020-01-07,558.704
2020-01-08,554.741
2020-01-09,562.449
2020-01-10,563.317
2020-01-13,567.315
2020-01-14,568.142
2020-01-15,564.972
2020-01-16,566.393
2020-01-17,569.887
2020-01-20,568.478
2020-01-21,558.683
2020-01-22,561.388
2020-01-23,555.76
2020-01-24,554.967
2020-01-27,547.574
2020-01-28,545.834
2020-01-29,540.884
2020-01-30,528.462
2020-01-31,522.752
2020-02-03,518.624
2020-02-04,528.363
2020-02-05,531.872
2020-02-06,539.83
2020-02-07,534.431
2020-02-10,531.623
2020-02-11,537.685
2020-02-12,541.619
2020-02-13,538.96
2020-02-14,539.339
2020-02-17,540.382
2020-02-18,534.826
2020-02-19,538.358
2020-02-20,534.76
2020-02-21,529.416
2020-02-24,515.891
2020-02-25,514.663
2020-02-26,507.711
2020-02-27,502.7
2020-02-28,489.352
2020-03-02,494.355
2020-03-03,499.389
2020-03-04,503.586
2020-03-05,503.446
2020-03-06,489.588
2020-03-09,455.709
2020-03-10,462.265
2020-03-11,455.243
2020-03-12,425.888
2020-03-13,427.199
2020-03-16,402.277
2020-03-17,395.878
2020-03-18,376.649
2020-03-19,363.13
2020-03-20,381.274
2020-03-23,358.448
2020-03-24,377.831
2020-03-25,395.707
2020-03-26,401.717
2020-03-27,400.296
2020-03-30,394.61
2020-03-31,403.58
2020-04-01,394.146
2020-04-02,399.699
2020-04-03,397.107
2020-04-06,406.361
2020-04-07,418.172
2020-04-08,416.126
2020-04-09,423.45
2020-04-10,424.667
2020-04-13,421.602
2020-04-14,426.821
2020-04-15,420.317
2020-04-16,415.491
2020-04-17,423.293
2020-04-20,421.552
2020-04-21,411.991
2020-04-22,415.171
2020-04-23,417.479
2020-04-24,412.09
2020-04-27,420.174
2020-04-28,424.977
2020-04-29,433.684
2020-04-30,437.775
2020-05-01,435.574
2020-05-04,420.539
2020-05-05,423.876
2020-05-06,424.088
2020-05-07,423.023
2020-05-08,429.312
2020-05-11,429.869
2020-05-12,426.083
2020-05-13,425.031
2020-05-14,418.991
2020-05-15,419.216
2020-05-18,424.18
2020-05-19,431.314
2020-05-20,433.013
2020-05-21,433.889
2020-05-22,423.545
2020-05-25,426.426
2020-05-26,432.814
2020-05-27,434.669
2020-05-28,435.254
2020-05-29,436.188
2020-06-01,446.72
2020-06-02,455.042
2020-06-03,465.557
2020-06-04,465.384
2020-06-05,473.276
2020-06-08,476.429
2020-06-09,477.375
2020-06-10,475.429
