Date,UNITED KINGDOM VALUE Standard (Large+Mid Cap)
2005-06-14,11103.196
2005-06-15,11123.176
2005-06-16,11167.731
2005-06-17,11264.582
2005-06-20,11248.636
2005-06-21,11266.974
2005-06-22,11319.415
2005-06-23,11382.027
2005-06-24,11328.073
2005-06-27,11280.226
2005-06-28,11327.256
2005-06-29,11259.819
2005-06-30,11187.987
2005-07-01,11179.082
2005-07-04,11189.45
2005-07-05,11146.683
2005-07-06,11254.94
2005-07-07,10978.952
2005-07-08,11106.733
2005-07-11,11235.162
2005-07-12,11275.187
2005-07-13,11232.295
2005-07-14,11321.398
2005-07-15,11212.114
2005-07-18,11156.148
2005-07-19,11039.219
2005-07-20,10988.974
2005-07-21,11090.62
2005-07-22,11097.343
2005-07-25,11147.725
2005-07-26,11095.599
2005-07-27,11124.017
2005-07-28,11139.17
2005-07-29,11214.941
2005-08-01,11326.088
2005-08-02,11401.688
2005-08-03,11492.606
2005-08-04,11424.229
2005-08-05,11392.764
2005-08-08,11522.469
2005-08-09,11559.718
2005-08-10,11719.31
2005-08-11,11737.456
2005-08-12,11725.715
2005-08-15,11667.887
2005-08-16,11620.347
2005-08-17,11577.61
2005-08-18,11382.366
2005-08-19,11446.618
2005-08-22,11519.026
2005-08-23,11455.14
2005-08-24,11411.74
2005-08-25,11387.338
2005-08-26,11389.546
2005-08-29,11352.699
2005-08-30,11295.474
2005-08-31,11481.243
2005-09-01,11734.222
2005-09-02,11802.245
2005-09-05,11849.133
2005-09-06,11884.861
2005-09-07,11879.404
2005-09-08,11824.236
2005-09-09,11871.455
2005-09-12,11758.266
2005-09-13,11697.002
2005-09-14,11721.733
2005-09-15,11664.133
2005-09-16,11716.134
2005-09-19,11787.1
2005-09-20,11773.706
2005-09-21,11747.111
2005-09-22,11636.681
2005-09-23,11571.337
2005-09-26,11617.821
2005-09-27,11565.476
2005-09-28,11650.078
2005-09-29,11637.96
2005-09-30,11670.84
2005-10-03,11634.325
2005-10-04,11611.627
2005-10-05,11451.438
2005-10-06,11372.693
2005-10-07,11270.813
2005-10-10,11247.806
2005-10-11,11253.442
2005-10-12,11180.754
2005-10-13,11011.135
2005-10-14,11115.574
2005-10-17,11073.742
2005-10-18,10988.286
2005-10-19,10866.886
2005-10-20,10938.495
2005-10-21,10921.929
2005-10-24,11015.73
2005-10-25,11076.809
2005-10-26,11147.268
2005-10-27,11089.716
2005-10-28,11076.417
2005-10-31,11256.493
2005-11-01,11246.858
2005-11-02,11391.884
2005-11-03,11555.904
2005-11-04,11374.896
2005-11-07,11399.977
2005-11-08,11387.283
2005-11-09,11364.715
2005-11-10,11376.764
2005-11-11,11431.294
2005-11-14,11450.745
2005-11-15,11451.979
2005-11-16,11333.193
2005-11-17,11437.332
2005-11-18,11499.397
2005-11-21,11590.553
2005-11-22,11582.884
2005-11-23,11683.164
2005-11-24,11648.259
2005-11-25,11606.377
2005-11-28,11537.567
2005-11-29,11533.442
2005-11-30,11480.283
2005-12-01,11582.369
2005-12-02,11635.843
2005-12-05,11653.278
2005-12-06,11750.961
2005-12-07,11730.307
2005-12-08,11816.428
2005-12-09,11818.768
2005-12-12,11907.04
2005-12-13,11890.654
2005-12-14,11959.242
2005-12-15,11858.559
2005-12-16,11990.141
2005-12-19,11918.529
2005-12-20,11924.179
2005-12-21,11888.876
2005-12-22,11911.51
2005-12-23,11877.391
2005-12-26,11877.391
2005-12-27,11873.962
2005-12-28,11879.834
2005-12-29,11897.97
2005-12-30,11793.862
2006-01-02,11793.862
2006-01-03,12083.642
2006-01-04,12290.765
2006-01-05,12204.776
2006-01-06,12422.443
2006-01-09,12382.127
2006-01-10,12299.02
2006-01-11,12367.949
2006-01-12,12364.445
2006-01-13,12355.242
2006-01-16,12356.492
2006-01-17,12191.769
2006-01-18,12156.859
2006-01-19,12197.853
2006-01-20,12145.255
2006-01-23,12283.983
2006-01-24,12195.629
2006-01-25,12360.705
2006-01-26,12421.211
2006-01-27,12462.217
2006-01-30,12401.771
2006-01-31,12449.365
2006-02-01,12574.492
2006-02-02,12447.879
2006-02-03,12319.662
2006-02-06,12291.293
2006-02-07,12192.945
2006-02-08,12196.717
2006-02-09,12354.796
2006-02-10,12339.612
2006-02-13,12384.93
2006-02-14,12298.673
2006-02-15,12393.984
2006-02-16,12400.516
2006-02-17,12459.373
2006-02-20,12488.713
2006-02-21,12468.085
2006-02-22,12490.74
2006-02-23,12544.578
2006-02-24,12573.283
2006-02-27,12579.896
2006-02-28,12518.554
2006-03-01,12640.195
2006-03-02,12553.365
2006-03-03,12636.013
2006-03-06,12747.507
2006-03-07,12548.086
2006-03-08,12484.896
2006-03-09,12560.032
2006-03-10,12573.893
2006-03-13,12709.602
2006-03-14,12807.612
2006-03-15,12824.561
2006-03-16,13008.354
2006-03-17,13019.854
2006-03-20,13026.831
2006-03-21,12981.419
2006-03-22,13038.503
2006-03-23,12916.434
2006-03-24,13007.877
2006-03-27,12936.756
2006-03-28,12866.725
2006-03-29,12806.639
2006-03-30,13012.768
2006-03-31,12819.602
2006-04-03,12916.899
2006-04-04,13019.653
2006-04-05,13041.563
2006-04-06,13082.311
2006-04-07,12962.272
2006-04-10,13043.945
2006-04-11,12928.796
2006-04-12,12911.499
2006-04-13,12979.495
2006-04-14,12979.495
2006-04-17,13136.561
2006-04-18,13170.119
2006-04-19,13350.104
2006-04-20,13265.253
2006-04-21,13380.757
2006-04-24,13299.735
2006-04-25,13349.602
2006-04-26,13422.216
2006-04-27,13418.142
2006-04-28,13444.838
2006-05-01,13549.873
2006-05-02,13717.711
2006-05-03,13573.473
2006-05-04,13683.778
2006-05-05,13891.701
2006-05-08,13855.827
2006-05-09,13964.777
2006-05-10,13919.519
2006-05-11,13922.276
2006-05-12,13682.179
2006-05-15,13518.749
2006-05-16,13568.048
2006-05-17,13175.983
2006-05-18,13218.055
2006-05-19,13068.854
2006-05-22,12851.168
2006-05-23,13183.076
2006-05-24,12890.988
2006-05-25,13094.238
2006-05-26,13233.051
2006-05-29,13260.517
2006-05-30,13131.138
2006-05-31,13212.237
2006-06-01,13281.288
2006-06-02,13462.791
2006-06-05,13368.0
2006-06-06,13065.092
2006-06-07,13171.312
2006-06-08,12791.849
2006-06-09,13041.159
2006-06-12,12943.641
2006-06-13,12677.678
2006-06-14,12712.891
2006-06-15,12955.329
2006-06-16,12923.873
2006-06-19,12901.178
2006-06-20,12940.049
2006-06-21,12957.184
2006-06-22,12922.359
2006-06-23,12857.326
2006-06-26,12819.035
2006-06-27,12792.023
2006-06-28,12813.414
2006-06-29,13015.637
2006-06-30,13346.105
2006-07-03,13422.219
2006-07-04,13481.465
2006-07-05,13273.928
2006-07-06,13434.78
2006-07-07,13498.453
2006-07-10,13458.773
2006-07-11,13376.54
2006-07-12,13261.808
2006-07-13,13113.288
2006-07-14,12937.284
2006-07-17,12848.198
2006-07-18,12847.996
2006-07-19,13173.994
2006-07-20,13233.118
2006-07-21,13178.572
2006-07-24,13385.533
2006-07-25,13391.735
2006-07-26,13451.93
2006-07-27,13702.04
2006-07-28,13819.962
2006-07-31,13718.471
2006-08-01,13623.951
2006-08-02,13849.791
2006-08-03,13724.348
2006-08-04,14008.562
2006-08-07,13903.537
2006-08-08,13880.914
2006-08-09,14040.016
2006-08-10,13786.881
2006-08-11,13787.592
2006-08-14,13868.069
2006-08-15,13980.996
2006-08-16,14027.365
2006-08-17,13983.264
2006-08-18,13923.442
2006-08-21,14059.292
2006-08-22,13973.911
2006-08-23,13942.059
2006-08-24,13962.858
2006-08-25,13958.118
2006-08-28,14039.524
2006-08-29,14048.033
2006-08-30,14216.976
2006-08-31,14107.026
2006-09-01,14217.918
2006-09-04,14307.053
2006-09-05,14196.146
2006-09-06,14020.832
2006-09-07,13824.819
2006-09-08,13819.813
2006-09-11,13797.248
2006-09-12,14018.645
2006-09-13,14010.314
2006-09-14,14101.838
2006-09-15,14072.696
2006-09-18,14046.387
2006-09-19,13992.676
2006-09-20,14117.836
2006-09-21,14246.318
2006-09-22,14117.918
2006-09-25,14091.333
2006-09-26,14213.265
2006-09-27,14298.847
2006-09-28,14277.712
2006-09-29,14265.509
2006-10-02,14362.663
2006-10-03,14381.883
2006-10-04,14490.117
2006-10-05,14518.605
2006-10-06,14486.114
2006-10-09,14448.726
2006-10-10,14492.038
2006-10-11,14503.372
2006-10-12,14600.634
2006-10-13,14663.486
2006-10-16,14730.638
2006-10-17,14628.44
2006-10-18,14681.868
2006-10-19,14679.494
2006-10-20,14713.097
2006-10-23,14677.366
2006-10-24,14724.356
2006-10-25,14811.136
2006-10-26,14941.678
2006-10-27,14993.859
2006-10-30,14994.402
2006-10-31,15057.826
2006-11-01,15096.643
2006-11-02,15069.125
2006-11-03,15022.393
2006-11-06,15153.244
2006-11-07,15284.587
2006-11-08,15281.043
2006-11-09,15249.08
2006-11-10,15338.386
2006-11-13,15279.029
2006-11-14,15169.632
2006-11-15,15247.579
2006-11-16,15326.452
2006-11-17,15271.179
2006-11-20,15289.419
2006-11-21,15315.373
2006-11-22,15355.105
2006-11-23,15313.01
2006-11-24,15392.267
2006-11-27,15261.474
2006-11-28,15270.518
2006-11-29,15400.664
2006-11-30,15451.807
2006-12-01,15433.801
2006-12-04,15491.851
2006-12-05,15526.137
2006-12-06,15579.547
2006-12-07,15631.096
2006-12-08,15757.508
2006-12-11,15668.892
2006-12-12,15733.739
2006-12-13,15811.177
2006-12-14,15841.91
2006-12-15,15847.837
2006-12-18,15744.176
2006-12-19,15806.615
2006-12-20,15815.025
2006-12-21,15751.929
2006-12-22,15751.483
2006-12-25,15751.483
2006-12-26,15725.766
2006-12-27,15829.22
2006-12-28,15847.7
2006-12-29,15768.792
2007-01-01,15768.792
2007-01-02,16118.797
2007-01-03,16038.599
2007-01-04,15882.815
2007-01-05,15580.976
2007-01-08,15580.078
2007-01-09,15610.586
2007-01-10,15438.792
2007-01-11,15610.136
2007-01-12,15785.7
2007-01-15,15916.488
2007-01-16,15718.14
2007-01-17,15743.905
2007-01-18,15737.187
2007-01-19,15850.492
2007-01-22,15832.843
2007-01-23,15942.51
2007-01-24,15977.483
2007-01-25,15915.63
2007-01-26,15734.151
2007-01-29,15740.352
2007-01-30,15735.286
2007-01-31,15609.373
2007-02-01,15885.833
2007-02-02,15857.465
2007-02-05,15833.359
2007-02-06,15944.457
2007-02-07,16016.032
2007-02-08,15843.302
2007-02-09,15807.166
2007-02-12,15713.06
2007-02-13,15736.946
2007-02-14,15941.041
2007-02-15,15900.399
2007-02-16,15837.407
2007-02-19,15866.813
2007-02-20,15891.075
2007-02-21,15741.053
2007-02-22,15768.494
2007-02-23,15887.274
2007-02-26,15976.437
2007-02-27,15694.047
2007-02-28,15330.479
2007-03-01,15194.936
2007-03-02,15058.453
2007-03-05,14821.361
2007-03-06,15016.109
2007-03-07,15159.269
2007-03-08,15337.732
2007-03-09,15380.508
2007-03-12,15306.142
2007-03-13,15136.985
2007-03-14,14728.978
2007-03-15,14979.895
2007-03-16,14965.461
2007-03-19,15140.887
2007-03-20,15324.977
2007-03-21,15458.88
2007-03-22,15738.658
2007-03-23,15808.073
2007-03-26,15736.546
2007-03-27,15699.41
2007-03-28,15660.106
2007-03-29,15762.788
2007-03-30,15630.671
2007-04-02,15768.233
2007-04-03,15852.927
2007-04-04,15832.349
2007-04-05,15907.967
2007-04-06,15907.967
2007-04-09,15827.697
2007-04-10,15949.55
2007-04-11,16019.46
2007-04-12,16056.264
2007-04-13,16238.066
2007-04-16,16436.576
2007-04-17,16508.799
2007-04-18,16422.63
2007-04-19,16361.331
2007-04-20,16483.974
2007-04-23,16480.472
2007-04-24,16352.478
2007-04-25,16477.905
2007-04-26,16369.088
2007-04-27,16333.545
2007-04-30,16382.795
2007-05-01,16288.859
2007-05-02,16409.151
2007-05-03,16569.028
2007-05-04,16681.792
2007-05-07,16714.033
2007-05-08,16513.647
2007-05-09,16499.241
2007-05-10,16344.287
2007-05-11,16425.566
2007-05-14,16426.183
2007-05-15,16480.132
2007-05-16,16424.432
2007-05-17,16499.131
2007-05-18,16681.447
2007-05-21,16697.963
2007-05-22,16635.959
2007-05-23,16802.839
2007-05-24,16651.456
2007-05-25,16638.064
2007-05-28,16638.064
2007-05-29,16725.636
2007-05-30,16620.686
2007-05-31,16657.783
2007-06-01,16824.486
2007-06-04,16919.41
2007-06-05,16902.447
2007-06-06,16715.044
2007-06-07,16623.507
2007-06-08,16561.815
2007-06-11,16611.14
2007-06-12,16512.428
2007-06-13,16551.216
2007-06-14,16754.035
2007-06-15,17006.387
2007-06-18,16960.049
2007-06-19,16898.094
2007-06-20,16968.907
2007-06-21,16823.829
2007-06-22,16774.337
2007-06-25,16853.642
2007-06-26,16805.301
2007-06-27,16698.131
2007-06-28,16879.013
2007-06-29,17018.098
2007-07-02,17028.282
2007-07-03,17172.038
2007-07-04,17249.413
2007-07-05,17077.368
2007-07-06,17276.142
2007-07-09,17330.118
2007-07-10,17208.373
2007-07-11,17143.869
2007-07-12,17305.825
2007-07-13,17381.323
2007-07-16,17350.353
2007-07-17,17360.182
2007-07-18,17221.019
2007-07-19,17350.292
2007-07-20,17219.177
2007-07-23,17339.393
2007-07-24,17023.721
2007-07-25,16803.466
2007-07-26,16306.246
2007-07-27,16141.931
2007-07-30,16063.419
2007-07-31,16493.626
2007-08-01,16255.626
2007-08-02,16407.078
2007-08-03,16259.459
2007-08-06,16116.641
2007-08-07,16366.109
2007-08-08,16755.318
2007-08-09,16311.727
2007-08-10,15632.824
2007-08-13,16041.702
2007-08-14,15778.327
2007-08-15,15717.433
2007-08-16,15048.742
2007-08-17,15698.5
2007-08-20,15675.673
2007-08-21,15670.183
2007-08-22,15934.57
2007-08-23,16012.89
2007-08-24,16070.901
2007-08-27,16109.287
2007-08-28,15724.015
2007-08-29,15852.995
2007-08-30,16029.786
2007-08-31,16268.91
2007-09-03,16325.232
2007-09-04,16442.909
2007-09-05,16257.201
2007-09-06,16321.341
2007-09-07,16041.703
2007-09-10,15975.902
2007-09-11,16314.268
2007-09-12,16391.932
2007-09-13,16489.747
2007-09-14,16192.739
2007-09-17,15812.171
2007-09-18,16018.135
2007-09-19,16474.082
2007-09-20,16482.981
2007-09-21,16582.295
2007-09-24,16501.189
2007-09-25,16261.289
2007-09-26,16361.829
2007-09-27,16583.752
2007-09-28,16582.905
2007-10-01,16699.43
2007-10-02,16710.735
2007-10-03,16782.441
2007-10-04,16890.374
2007-10-05,16996.506
2007-10-08,16839.291
2007-10-09,16990.155
2007-10-10,17036.163
2007-10-11,17233.617
2007-10-12,17264.899
2007-10-15,17132.887
2007-10-16,16969.232
2007-10-17,17157.933
2007-10-18,17031.063
2007-10-19,16827.982
2007-10-22,16580.311
2007-10-23,16839.122
2007-10-24,16800.208
2007-10-25,17036.953
2007-10-26,17330.818
2007-10-29,17517.64
2007-10-30,17438.75
2007-10-31,17699.946
2007-11-01,17316.588
2007-11-02,17135.253
2007-11-05,17035.387
2007-11-06,17032.913
2007-11-07,16929.334
2007-11-08,16607.548
2007-11-09,16241.986
2007-11-12,16170.75
2007-11-13,16447.702
2007-11-14,16563.711
2007-11-15,16210.867
2007-11-16,15993.136
2007-11-19,15677.935
2007-11-20,16068.08
2007-11-21,15685.242
2007-11-22,15898.56
2007-11-23,16017.242
2007-11-26,15889.581
2007-11-27,15844.263
2007-11-28,16225.691
2007-11-29,16147.401
2007-11-30,16290.777
2007-12-03,16286.819
2007-12-04,15991.256
2007-12-05,16265.95
2007-12-06,16277.448
2007-12-07,16464.278
2007-12-10,16605.921
2007-12-11,16455.589
2007-12-12,16605.495
2007-12-13,15977.833
2007-12-14,16000.024
2007-12-17,15653.752
2007-12-18,15683.142
2007-12-19,15598.638
2007-12-20,15601.03
2007-12-21,15810.605
2007-12-24,15865.32
2007-12-25,15865.32
2007-12-26,15917.894
2007-12-27,16011.832
2007-12-28,15982.016
2007-12-31,15909.367
2008-01-01,15909.367
2008-01-02,15778.107
2008-01-03,15865.615
2008-01-04,15575.122
2008-01-07,15614.782
2008-01-08,15575.546
2008-01-09,15209.098
2008-01-10,15052.834
2008-01-11,15022.428
2008-01-14,15070.249
2008-01-15,14673.611
2008-01-16,14454.056
2008-01-17,14500.707
2008-01-18,14233.089
2008-01-21,13403.365
2008-01-22,13970.847
2008-01-23,13537.148
2008-01-24,14407.442
2008-01-25,14444.928
2008-01-28,14271.082
2008-01-29,14444.897
2008-01-30,14319.438
2008-01-31,14297.375
2008-02-01,14435.271
2008-02-04,14533.416
2008-02-05,14073.715
2008-02-06,14045.952
2008-02-07,13532.895
2008-02-08,13699.349
2008-02-11,13480.956
2008-02-12,14089.781
2008-02-13,14040.779
2008-02-14,14032.725
2008-02-15,13691.184
2008-02-18,14008.737
2008-02-19,14073.007
2008-02-20,13782.18
2008-02-21,13998.832
2008-02-22,13996.57
2008-02-25,14380.685
2008-02-26,14672.222
2008-02-27,14686.627
2008-02-28,14380.701
2008-02-29,14165.045
2008-03-03,13907.345
2008-03-04,13739.491
2008-03-05,14090.809
2008-03-06,13900.633
2008-03-07,13799.676
2008-03-10,13744.758
2008-03-11,13915.438
2008-03-12,14266.964
2008-03-13,14062.181
2008-03-14,13856.601
2008-03-17,13176.762
2008-03-18,13816.593
2008-03-19,13472.075
2008-03-20,13389.474
2008-03-21,13389.474
2008-03-24,13409.739
2008-03-25,14082.89
2008-03-26,14016.537
2008-03-27,14210.27
2008-03-28,13964.819
2008-03-31,13993.801
2008-04-01,14324.45
2008-04-02,14573.29
2008-04-03,14548.756
2008-04-04,14602.234
2008-04-07,14682.491
2008-04-08,14475.289
2008-04-09,14503.086
2008-04-10,14485.443
2008-04-11,14247.892
2008-04-14,14191.756
2008-04-15,14113.47
2008-04-16,14580.175
2008-04-17,14532.951
2008-04-18,14888.341
2008-04-21,14689.344
2008-04-22,14660.112
2008-04-23,14621.78
2008-04-24,14514.075
2008-04-25,14774.665
2008-04-28,14845.885
2008-04-29,14889.581
2008-04-30,14968.921
2008-05-01,14865.071
2008-05-02,15179.654
2008-05-05,15134.689
2008-05-06,15092.147
2008-05-07,15087.491
2008-05-08,15051.114
2008-05-09,14794.148
2008-05-12,14976.079
2008-05-13,14798.787
2008-05-14,14748.843
2008-05-15,14818.639
2008-05-16,15019.12
2008-05-19,15103.368
2008-05-20,14903.203
2008-05-21,14919.359
2008-05-22,15007.183
2008-05-23,14858.334
2008-05-26,14859.458
2008-05-27,14695.552
2008-05-28,14722.349
2008-05-29,14668.015
2008-05-30,14627.06
2008-06-02,14366.379
2008-06-03,14518.341
2008-06-04,14227.796
2008-06-05,14406.724
2008-06-06,14257.06
2008-06-09,14180.115
2008-06-10,13875.988
2008-06-11,13680.98
2008-06-12,13705.764
2008-06-13,13747.371
2008-06-16,13852.7
2008-06-17,13908.93
2008-06-18,13624.526
2008-06-19,13507.324
2008-06-20,13314.854
2008-06-23,13268.36
2008-06-24,13341.049
2008-06-25,13483.539
2008-06-26,13269.211
2008-06-27,13275.513
2008-06-30,13467.591
2008-07-01,13148.185
2008-07-02,13122.804
2008-07-03,13202.604
2008-07-04,12998.092
2008-07-07,13183.068
2008-07-08,13030.536
2008-07-09,13263.778
2008-07-10,12948.923
2008-07-11,12648.649
2008-07-14,12725.217
2008-07-15,12435.86
2008-07-16,12353.741
2008-07-17,12823.892
2008-07-18,13126.782
2008-07-21,13175.126
2008-07-22,12963.08
2008-07-23,13310.915
2008-07-24,13093.088
2008-07-25,13064.699
2008-07-28,12874.224
2008-07-29,12742.134
2008-07-30,12954.56
2008-07-31,12946.364
2008-08-01,12900.23
2008-08-04,12810.516
2008-08-05,13140.173
2008-08-06,13162.088
2008-08-07,13134.193
2008-08-08,12979.347
2008-08-11,13210.138
2008-08-12,13165.403
2008-08-13,12602.432
2008-08-14,12734.852
2008-08-15,12590.9
2008-08-18,12597.968
2008-08-19,12175.802
2008-08-20,12247.427
2008-08-21,12292.79
2008-08-22,12549.049
2008-08-25,12512.246
2008-08-26,12334.173
2008-08-27,12472.794
2008-08-28,12620.367
2008-08-29,12657.008
2008-09-01,12457.606
2008-09-02,12468.004
2008-09-03,12208.962
2008-09-04,11835.897
2008-09-05,11526.277
2008-09-08,12051.552
2008-09-09,12073.606
2008-09-10,11874.942
2008-09-11,11667.094
2008-09-12,12067.729
2008-09-15,11552.518
2008-09-16,11017.154
2008-09-17,10889.913
2008-09-18,10865.407
2008-09-19,12147.185
2008-09-22,12055.013
2008-09-23,11905.707
2008-09-24,11769.949
2008-09-25,12087.06
2008-09-26,11821.933
2008-09-29,11024.427
2008-09-30,10969.821
2008-10-01,11085.291
2008-10-02,10903.136
2008-10-03,11353.198
2008-10-06,10248.993
2008-10-07,10270.492
2008-10-08,9706.117
2008-10-09,9504.761
2008-10-10,8522.12
2008-10-13,9300.505
2008-10-14,9714.843
2008-10-15,9068.169
2008-10-16,8506.855
2008-10-17,8934.473
2008-10-20,9434.631
2008-10-21,9171.367
2008-10-22,8447.184
2008-10-23,8590.086
2008-10-24,7819.374
2008-10-27,7559.934
2008-10-28,7842.166
2008-10-29,8954.636
2008-10-30,9026.674
2008-10-31,9012.521
2008-11-03,8940.123
2008-11-04,9479.932
2008-11-05,9373.284
2008-11-06,8707.655
2008-11-07,8804.854
2008-11-10,8787.1
2008-11-11,8361.807
2008-11-12,8114.348
2008-11-13,7957.06
2008-11-14,8112.033
2008-11-17,8039.058
2008-11-18,8210.243
2008-11-19,7765.211
2008-11-20,7420.882
2008-11-21,7216.59
2008-11-24,8069.162
2008-11-25,8371.204
2008-11-26,8456.605
2008-11-27,8608.917
2008-11-28,8691.289
2008-12-01,8036.129
2008-12-02,8207.586
2008-12-03,8240.422
2008-12-04,8172.483
2008-12-05,7901.564
2008-12-08,8626.992
2008-12-09,8769.233
2008-12-10,8696.526
2008-12-11,8758.623
2008-12-12,8436.565
2008-12-15,8633.27
2008-12-16,8642.83
2008-12-17,8692.808
2008-12-18,8565.549
2008-12-19,8242.443
2008-12-22,8084.406
2008-12-23,8065.374
2008-12-24,8002.792
2008-12-25,8002.792
2008-12-26,7995.996
2008-12-29,8122.374
2008-12-30,8196.92
2008-12-31,8257.859
2009-01-01,8257.859
2009-01-02,8559.695
2009-01-05,8618.693
2009-01-06,8787.741
2009-01-07,8828.649
2009-01-08,8823.85
2009-01-09,8735.82
2009-01-12,8529.909
2009-01-13,8284.562
2009-01-14,7812.682
2009-01-15,7593.149
2009-01-16,7691.309
2009-01-19,7303.638
2009-01-20,6909.836
2009-01-21,6791.984
2009-01-22,6761.445
2009-01-23,6691.968
2009-01-26,7166.858
2009-01-27,7225.77
2009-01-28,7611.869
2009-01-29,7348.558
2009-01-30,7313.132
2009-02-02,7033.818
2009-02-03,7292.206
2009-02-04,7549.888
2009-02-05,7576.984
2009-02-06,7783.738
2009-02-09,7938.372
2009-02-10,7615.982
2009-02-11,7441.191
2009-02-12,7335.537
2009-02-13,7343.114
2009-02-16,7134.263
2009-02-17,6911.928
2009-02-18,6848.407
2009-02-19,6883.61
2009-02-20,6682.585
2009-02-23,6734.893
2009-02-24,6602.1
2009-02-25,6616.061
2009-02-26,6916.95
2009-02-27,6588.644
2009-03-02,6038.757
2009-03-03,5894.187
2009-03-04,6130.365
2009-03-05,5821.155
2009-03-06,5764.201
2009-03-09,5600.485
2009-03-10,6000.749
2009-03-11,5891.999
2009-03-12,5955.174
2009-03-13,6116.667
2009-03-16,6425.688
2009-03-17,6441.337
2009-03-18,6354.656
2009-03-19,6715.412
2009-03-20,6629.595
2009-03-23,6934.296
2009-03-24,6932.288
2009-03-25,6832.422
2009-03-26,6900.566
2009-03-27,6821.02
2009-03-30,6470.327
2009-03-31,6847.476
2009-04-01,6989.589
2009-04-02,7541.414
2009-04-03,7422.791
2009-04-06,7434.544
2009-04-07,7217.444
2009-04-08,7164.302
2009-04-09,7362.512
2009-04-10,7362.512
2009-04-13,7431.57
2009-04-14,7556.85
2009-04-15,7513.836
2009-04-16,7703.07
2009-04-17,7803.521
2009-04-20,7429.289
2009-04-21,7379.715
2009-04-22,7476.236
2009-04-23,7431.569
2009-04-24,7773.633
2009-04-27,7764.004
2009-04-28,7617.92
2009-04-29,7890.245
2009-04-30,8070.68
2009-05-01,8080.63
2009-05-04,8141.55
2009-05-05,8510.994
2009-05-06,8589.54
2009-05-07,8529.481
2009-05-08,8689.599
2009-05-11,8690.626
2009-05-12,8720.927
2009-05-13,8424.656
2009-05-14,8487.005
2009-05-15,8496.599
2009-05-18,8789.998
2009-05-19,9006.587
2009-05-20,9014.216
2009-05-21,8760.767
2009-05-22,8892.191
2009-05-25,8904.231
2009-05-26,8990.119
2009-05-27,9083.015
2009-05-28,8946.501
2009-05-29,9127.753
2009-06-01,9515.933
2009-06-02,9477.612
2009-06-03,9188.643
2009-06-04,9140.939
2009-06-05,9101.705
2009-06-08,9035.142
2009-06-09,9206.073
2009-06-10,9339.94
2009-06-11,9491.318
2009-06-12,9384.344
2009-06-15,9062.559
2009-06-16,9116.483
2009-06-17,8981.338
2009-06-18,8994.087
2009-06-19,9165.33
2009-06-22,8887.133
2009-06-23,8804.841
2009-06-24,9007.539
2009-06-25,8834.481
2009-06-26,8932.857
2009-06-29,9096.787
2009-06-30,8961.12
2009-07-01,9142.056
2009-07-02,8853.459
2009-07-03,8851.173
2009-07-06,8670.989
2009-07-07,8633.576
2009-07-08,8453.451
2009-07-09,8562.498
2009-07-10,8469.552
2009-07-13,8598.851
2009-07-14,8753.421
2009-07-15,9105.155
2009-07-16,9164.117
2009-07-17,9143.664
2009-07-20,9366.039
2009-07-21,9386.296
2009-07-22,9380.462
2009-07-23,9620.308
2009-07-24,9619.196
2009-07-27,9688.625
2009-07-28,9523.95
2009-07-29,9541.207
2009-07-30,9798.537
2009-07-31,9813.485
2009-08-03,10256.819
2009-08-04,10229.283
2009-08-05,10269.642
2009-08-06,10351.508
2009-08-07,10406.26
2009-08-10,10325.258
2009-08-11,10153.752
2009-08-12,10295.382
2009-08-13,10434.143
2009-08-14,10296.777
2009-08-17,10012.628
2009-08-18,10236.032
2009-08-19,10237.067
2009-08-20,10390.102
2009-08-21,10607.637
2009-08-24,10657.085
2009-08-25,10738.278
2009-08-26,10574.276
2009-08-27,10510.043
2009-08-28,10724.029
2009-08-31,10715.482
2009-09-01,10419.199
2009-09-02,10408.051
2009-09-03,10425.055
2009-09-04,10554.329
2009-09-07,10716.664
2009-09-08,10846.082
2009-09-09,10998.399
2009-09-10,10997.224
2009-09-11,11013.197
2009-09-14,10981.336
2009-09-15,10908.695
2009-09-16,11157.817
2009-09-17,11311.259
2009-09-18,11187.213
2009-09-21,11052.704
2009-09-22,11214.838
2009-09-23,11200.403
2009-09-24,10850.625
2009-09-25,10750.93
2009-09-28,10913.968
2009-09-29,10929.822
2009-09-30,10892.202
2009-10-01,10703.245
2009-10-02,10492.328
2009-10-05,10596.833
2009-10-06,10809.404
2009-10-07,10739.351
2009-10-08,10915.084
2009-10-09,10827.438
2009-10-12,10839.449
2009-10-13,10736.135
2009-10-14,11066.961
2009-10-15,11182.188
2009-10-16,11154.979
2009-10-19,11409.686
2009-10-20,11313.199
2009-10-21,11500.545
2009-10-22,11377.609
2009-10-23,11290.093
2009-10-26,11172.472
2009-10-27,11220.822
2009-10-28,10992.599
2009-10-29,11198.168
2009-10-30,10918.787
2009-11-02,10988.55
2009-11-03,10836.548
2009-11-04,11123.403
2009-11-05,11160.761
2009-11-06,11198.884
2009-11-09,11517.516
2009-11-10,11502.684
2009-11-11,11485.742
2009-11-12,11483.278
2009-11-13,11632.321
2009-11-16,11886.728
2009-11-17,11782.994
2009-11-18,11768.219
2009-11-19,11497.385
2009-11-20,11371.795
2009-11-23,11684.552
2009-11-24,11588.15
2009-11-25,11720.055
2009-11-26,11205.087
2009-11-27,11308.044
