Date,UNITED KINGDOM VALUE Standard (Large+Mid Cap)
2009-11-20,14234.533
2009-11-23,14626.023
2009-11-24,14505.352
2009-11-25,14670.464
2009-11-26,14025.857
2009-11-27,14154.733
2009-11-30,13903.259
2009-12-01,14374.466
2009-12-02,14423.727
2009-12-03,14351.807
2009-12-04,14382.185
2009-12-07,14215.338
2009-12-08,13875.354
2009-12-09,13749.669
2009-12-10,13892.068
2009-12-11,13849.254
2009-12-14,14020.358
2009-12-15,13895.413
2009-12-16,14116.955
2009-12-17,13597.157
2009-12-18,13478.797
2009-12-21,13779.245
2009-12-22,13774.401
2009-12-23,13916.553
2009-12-24,13932.399
2009-12-25,13932.399
2009-12-28,13996.247
2009-12-29,14005.452
2009-12-30,13944.756
2009-12-31,14096.908
2010-01-01,14096.908
2010-01-04,14293.726
2010-01-05,14370.582
2010-01-06,14331.76
2010-01-07,14241.702
2010-01-08,14259.383
2010-01-11,14492.104
2010-01-12,14440.376
2010-01-13,14404.592
2010-01-14,14466.995
2010-01-15,14280.516
2010-01-18,14399.476
2010-01-19,14469.036
2010-01-20,14180.413
2010-01-21,13924.831
2010-01-22,13766.815
2010-01-25,13766.204
2010-01-26,13772.234
2010-01-27,13616.616
2010-01-28,13388.67
2010-01-29,13413.986
2010-02-01,13492.57
2010-02-02,13510.468
2010-02-03,13465.228
2010-02-04,13072.122
2010-02-05,12798.933
2010-02-08,12835.562
2010-02-09,12811.796
2010-02-10,12932.209
2010-02-11,12940.626
2010-02-12,12883.895
2010-02-15,12972.201
2010-02-16,13205.759
2010-02-17,13334.256
2010-02-18,13356.065
2010-02-19,13272.61
2010-02-22,13356.543
2010-02-23,13228.749
2010-02-24,13349.349
2010-02-25,13064.034
2010-02-26,13211.924
2010-03-01,12948.24
2010-03-02,13126.037
2010-03-03,13344.33
2010-03-04,13330.18
2010-03-05,13523.561
2010-03-08,13515.934
2010-03-09,13454.019
2010-03-10,13548.345
2010-03-11,13571.931
2010-03-12,13700.67
2010-03-15,13518.07
2010-03-16,13722.438
2010-03-17,13919.153
2010-03-18,13804.168
2010-03-19,13640.464
2010-03-22,13627.057
2010-03-23,13675.508
2010-03-24,13546.127
2010-03-25,13617.844
2010-03-26,13586.273
2010-03-29,13670.578
2010-03-30,13664.576
2010-03-31,13725.435
2010-04-01,13945.507
2010-04-02,13945.507
2010-04-05,13955.545
2010-04-06,13944.051
2010-04-07,13918.525
2010-04-08,13880.265
2010-04-09,14133.471
2010-04-12,14218.065
2010-04-13,14177.976
2010-04-14,14362.527
2010-04-15,14578.653
2010-04-16,14319.096
2010-04-19,14178.342
2010-04-20,14382.704
2010-04-21,14298.335
2010-04-22,14090.844
2010-04-23,14162.29
2010-04-26,14264.821
2010-04-27,13831.8
2010-04-28,13764.201
2010-04-29,13823.45
2010-04-30,13733.756
2010-05-03,13662.425
2010-05-04,13205.127
2010-05-05,13122.51
2010-05-06,12760.148
2010-05-07,12187.153
2010-05-10,13002.427
2010-05-11,12793.315
2010-05-12,12881.182
2010-05-13,12803.684
2010-05-14,12324.729
2010-05-17,12222.25
2010-05-18,12311.257
2010-05-19,11964.558
2010-05-20,11827.356
2010-05-21,11846.558
2010-05-24,11774.32
2010-05-25,11453.834
2010-05-26,11653.162
2010-05-27,12098.929
2010-05-28,12008.401
2010-05-31,12067.37
2010-06-01,12006.662
2010-06-02,11926.035
2010-06-03,12121.905
2010-06-04,11930.613
2010-06-07,11773.352
2010-06-08,11524.635
2010-06-09,11728.966
2010-06-10,11769.772
2010-06-11,11866.357
2010-06-14,11997.192
2010-06-15,11996.53
2010-06-16,12039.965
2010-06-17,12102.51
2010-06-18,12080.584
2010-06-21,12163.667
2010-06-22,12002.309
2010-06-23,11940.522
2010-06-24,11836.383
2010-06-25,11717.902
2010-06-28,11882.979
2010-06-29,11515.71
2010-06-30,11521.659
2010-07-01,11409.473
2010-07-02,11477.346
2010-07-05,11413.077
2010-07-06,11816.419
2010-07-07,11941.577
2010-07-08,12144.596
2010-07-09,12168.625
2010-07-12,12328.334
2010-07-13,12663.189
2010-07-14,12690.566
2010-07-15,12691.841
2010-07-16,12555.306
2010-07-19,12380.339
2010-07-20,12342.663
2010-07-21,12514.82
2010-07-22,12783.526
2010-07-23,12854.969
2010-07-26,13050.047
2010-07-27,13180.385
2010-07-28,13104.628
2010-07-29,13202.429
2010-07-30,13047.735
2010-08-02,13626.104
2010-08-03,13647.863
2010-08-04,13638.758
2010-08-05,13628.201
2010-08-06,13686.279
2010-08-09,13895.539
2010-08-10,13611.909
2010-08-11,13243.534
2010-08-12,13199.009
2010-08-13,13220.224
2010-08-16,13250.715
2010-08-17,13338.622
2010-08-18,13228.793
2010-08-19,12993.85
2010-08-20,12824.711
2010-08-23,12938.817
2010-08-24,12685.529
2010-08-25,12594.106
2010-08-26,12796.341
2010-08-27,12833.406
2010-08-30,12834.65
2010-08-31,12814.475
2010-09-01,13145.292
2010-09-02,13134.112
2010-09-03,13312.285
2010-09-06,13389.931
2010-09-07,13239.493
2010-09-08,13424.151
2010-09-09,13501.605
2010-09-10,13472.958
2010-09-13,13676.069
2010-09-14,13733.126
2010-09-15,13813.621
2010-09-16,13813.411
2010-09-17,13709.084
2010-09-20,13901.433
2010-09-21,13812.498
2010-09-22,13788.386
2010-09-23,13821.069
2010-09-24,13974.801
2010-09-27,13916.06
2010-09-28,13899.674
2010-09-29,13893.907
2010-09-30,13853.093
2010-10-01,14070.66
2010-10-04,13996.737
2010-10-05,14248.566
2010-10-06,14325.168
2010-10-07,14379.766
2010-10-08,14312.967
2010-10-11,14333.666
2010-10-12,14190.05
2010-10-13,14428.121
2010-10-14,14520.195
2010-10-15,14434.374
2010-10-18,14491.048
2010-10-19,14278.023
2010-10-20,14422.143
2010-10-21,14392.032
2010-10-22,14270.196
2010-10-25,14305.548
2010-10-26,14366.951
2010-10-27,14159.82
2010-10-28,14393.304
2010-10-29,14462.749
2010-11-01,14571.359
2010-11-02,14717.077
2010-11-03,14818.251
2010-11-04,15253.567
2010-11-05,15137.782
2010-11-08,15042.35
2010-11-09,15086.152
2010-11-10,14867.681
2010-11-11,14942.164
2010-11-12,14939.019
2010-11-15,14897.401
2010-11-16,14439.084
2010-11-17,14478.139
2010-11-18,14666.728
2010-11-19,14547.52
2010-11-22,14390.604
2010-11-23,14098.922
2010-11-24,14177.922
2010-11-25,14218.031
2010-11-26,14048.162
2010-11-29,13715.769
2010-11-30,13698.048
2010-12-01,13993.854
2010-12-02,14224.828
2010-12-03,14279.451
2010-12-06,14317.733
2010-12-07,14519.185
2010-12-08,14497.196
2010-12-09,14506.52
2010-12-10,14604.084
2010-12-13,14785.63
2010-12-14,14858.975
2010-12-15,14703.549
2010-12-16,14620.51
2010-12-17,14440.958
2010-12-20,14504.287
2010-12-21,14589.409
2010-12-22,14542.041
2010-12-23,14647.059
2010-12-24,14705.904
2010-12-27,14646.882
2010-12-28,14639.743
2010-12-29,14646.766
2010-12-30,14544.033
2010-12-31,14650.406
2011-01-03,14472.148
2011-01-04,14978.002
2011-01-05,14939.024
2011-01-06,14912.526
2011-01-07,14914.662
2011-01-10,14896.641
2011-01-11,14994.529
2011-01-12,15171.623
2011-01-13,15319.647
2011-01-14,15312.78
2011-01-17,15316.641
2011-01-18,15558.745
2011-01-19,15443.692
2011-01-20,15069.332
2011-01-21,15333.597
2011-01-24,15478.277
2011-01-25,15286.792
2011-01-26,15421.629
2011-01-27,15495.471
2011-01-28,15290.671
2011-01-31,15323.448
2011-02-01,15708.724
2011-02-02,15730.495
2011-02-03,15598.549
2011-02-04,15555.662
2011-02-07,15701.758
2011-02-08,15794.459
2011-02-09,15806.246
2011-02-10,15731.019
2011-02-11,15662.012
2011-02-14,15613.775
2011-02-15,15848.951
2011-02-16,15929.085
2011-02-17,16083.739
2011-02-18,16213.793
2011-02-21,16069.357
2011-02-22,15988.936
2011-02-23,15907.958
2011-02-24,15742.086
2011-02-25,15826.987
2011-02-28,16074.775
2011-03-01,15955.149
2011-03-02,15883.118
2011-03-03,16060.217
2011-03-04,16084.581
2011-03-07,16041.132
2011-03-08,15993.515
2011-03-09,15964.743
2011-03-10,15595.041
2011-03-11,15469.327
2011-03-14,15426.569
2011-03-15,15069.797
2011-03-16,14788.111
2011-03-17,15179.484
2011-03-18,15267.672
2011-03-21,15601.61
2011-03-22,15682.568
2011-03-23,15588.788
2011-03-24,15693.084
2011-03-25,15701.854
2011-03-28,15605.668
2011-03-29,15578.943
2011-03-30,15649.477
2011-03-31,15496.321
2011-04-01,15778.455
2011-04-04,15911.168
2011-04-05,15998.872
2011-04-06,16153.309
2011-04-07,16069.974
2011-04-08,16253.955
2011-04-11,16287.951
2011-04-12,15935.419
2011-04-13,16078.022
2011-04-14,16019.122
2011-04-15,16063.406
2011-04-18,15626.29
2011-04-19,15777.919
2011-04-20,16244.9
2011-04-21,16279.18
2011-04-22,16279.18
2011-04-25,16181.426
2011-04-26,16360.34
2011-04-27,16510.366
2011-04-28,16633.52
2011-04-29,16665.994
2011-05-02,16690.474
2011-05-03,16533.622
2011-05-04,16388.752
2011-05-05,16119.179
2011-05-06,16198.823
2011-05-09,16003.476
2011-05-10,16223.089
2011-05-11,16312.414
2011-05-12,16044.23
2011-05-13,15926.999
2011-05-16,15903.464
2011-05-17,15745.415
2011-05-18,15867.382
2011-05-19,16011.801
2011-05-20,16061.136
2011-05-23,15688.187
2011-05-24,15773.32
2011-05-25,15889.014
2011-05-26,15995.256
2011-05-27,16212.221
2011-05-30,16206.313
2011-05-31,16394.989
2011-06-01,16183.035
2011-06-02,15886.635
2011-06-03,15984.563
2011-06-06,15965.619
2011-06-07,16055.336
2011-06-08,15870.8
2011-06-09,15964.728
2011-06-10,15590.413
2011-06-13,15697.966
2011-06-14,15897.726
2011-06-15,15607.894
2011-06-16,15367.107
2011-06-17,15451.852
2011-06-20,15436.99
2011-06-21,15682.12
2011-06-22,15617.348
2011-06-23,15206.343
2011-06-24,15210.64
2011-06-27,15275.646
2011-06-28,15375.686
2011-06-29,15642.499
2011-06-30,15888.414
2011-07-01,15955.118
2011-07-04,16057.029
2011-07-05,16112.025
2011-07-06,15899.415
2011-07-07,16039.001
2011-07-08,15980.804
2011-07-11,15630.583
2011-07-12,15499.311
2011-07-13,15732.036
2011-07-14,15610.004
2011-07-15,15624.801
2011-07-18,15283.519
2011-07-19,15519.612
2011-07-20,15683.129
2011-07-21,16045.512
2011-07-22,16124.004
2011-07-25,16060.459
2011-07-26,16164.597
2011-07-27,15909.166
2011-07-28,16000.503
2011-07-29,16048.084
2011-08-01,15736.364
2011-08-02,15630.462
2011-08-03,15455.917
2011-08-04,14868.58
2011-08-05,14499.188
2011-08-08,14046.485
2011-08-09,14125.355
2011-08-10,13667.527
2011-08-11,14174.219
2011-08-12,14660.004
2011-08-15,14894.131
2011-08-16,14882.534
2011-08-17,14921.267
2011-08-18,14254.192
2011-08-19,14126.124
2011-08-22,14228.06
2011-08-23,14412.99
2011-08-24,14589.366
2011-08-25,14177.672
2011-08-26,14101.234
2011-08-29,14255.491
2011-08-30,14468.539
2011-08-31,14741.85
2011-09-01,14687.67
2011-09-02,14336.847
2011-09-05,13745.917
2011-09-06,13813.793
2011-09-07,14225.535
2011-09-08,14393.065
2011-09-09,13894.322
2011-09-12,13583.15
2011-09-13,13740.349
2011-09-14,13863.412
2011-09-15,14254.24
2011-09-16,14334.462
2011-09-19,13958.338
2011-09-20,14332.459
2011-09-21,14057.186
2011-09-22,13302.449
2011-09-23,13435.976
2011-09-26,13615.451
2011-09-27,14223.308
2011-09-28,14018.208
2011-09-29,14025.555
2011-09-30,13795.689
2011-10-03,13603.853
2011-10-04,13209.534
2011-10-05,13649.699
2011-10-06,14004.839
2011-10-07,14237.698
2011-10-10,14586.228
2011-10-11,14533.218
2011-10-12,14806.613
2011-10-13,14670.652
2011-10-14,14912.698
2011-10-17,14913.851
2011-10-18,14742.429
2011-10-19,15077.944
2011-10-20,14833.386
2011-10-21,15337.115
2011-10-24,15405.428
2011-10-25,15390.388
2011-10-26,15432.123
2011-10-27,15891.879
2011-10-28,15818.558
2011-10-31,15553.559
2011-11-01,14996.626
2011-11-02,15220.16
2011-11-03,15350.346
2011-11-04,15333.416
2011-11-07,15311.462
2011-11-08,15506.215
2011-11-09,15143.934
2011-11-10,15087.108
2011-11-11,15587.593
2011-11-14,15416.437
2011-11-15,15289.413
2011-11-16,15307.101
2011-11-17,15129.184
2011-11-18,14987.707
2011-11-21,14497.905
2011-11-22,14394.728
2011-11-23,14109.41
2011-11-24,13985.975
2011-11-25,14098.59
2011-11-28,14503.938
2011-11-29,14650.129
2011-11-30,15238.986
2011-12-01,15129.624
2011-12-02,15298.351
2011-12-05,15445.456
2011-12-06,15324.014
2011-12-07,15325.938
2011-12-08,15101.554
2011-12-09,15257.395
2011-12-12,14955.779
2011-12-13,15075.927
2011-12-14,14614.875
2011-12-15,14803.88
2011-12-16,14830.011
2011-12-19,14743.137
2011-12-20,15028.863
2011-12-21,14928.25
2011-12-22,15153.805
2011-12-23,15276.239
2011-12-26,15276.239
2011-12-27,15303.587
2011-12-28,15052.89
2011-12-29,15162.072
2011-12-30,15312.085
2012-01-02,15312.085
2012-01-03,15711.394
2012-01-04,15631.909
2012-01-05,15355.073
2012-01-06,15394.213
2012-01-09,15301.408
2012-01-10,15589.619
2012-01-11,15374.631
2012-01-12,15326.851
2012-01-13,15206.605
2012-01-16,15309.562
2012-01-17,15458.44
2012-01-18,15511.391
2012-01-19,15755.064
2012-01-20,15758.377
2012-01-23,16034.373
2012-01-24,15937.944
2012-01-25,15822.962
2012-01-26,16063.306
2012-01-27,15852.517
2012-01-30,15675.373
2012-01-31,15859.08
2012-02-01,16213.787
2012-02-02,16171.922
2012-02-03,16429.967
2012-02-06,16414.839
2012-02-07,16486.961
2012-02-08,16431.705
2012-02-09,16489.969
2012-02-10,16251.318
2012-02-13,16465.509
2012-02-14,16339.319
2012-02-15,16429.079
2012-02-16,16462.361
2012-02-17,16597.529
2012-02-20,16757.976
2012-02-21,16677.399
2012-02-22,16459.949
2012-02-23,16539.894
2012-02-24,16691.242
2012-02-27,16577.891
2012-02-28,16608.925
2012-02-29,16584.303
2012-03-01,16761.407
2012-03-02,16624.328
2012-03-05,16558.731
2012-03-06,16130.616
2012-03-07,16149.053
2012-03-08,16402.351
2012-03-09,16312.635
2012-03-12,16243.534
2012-03-13,16560.387
2012-03-14,16552.372
2012-03-15,16487.708
2012-03-16,16705.563
2012-03-19,16754.763
2012-03-20,16567.656
2012-03-21,16553.565
2012-03-22,16419.26
2012-03-23,16467.929
2012-03-26,16670.957
2012-03-27,16620.164
2012-03-28,16363.947
2012-03-29,16185.807
2012-03-30,16323.19
2012-04-02,16628.044
2012-04-03,16475.403
2012-04-04,16045.954
2012-04-05,16052.571
2012-04-06,16052.571
2012-04-09,16081.977
2012-04-10,15704.349
2012-04-11,15894.69
2012-04-12,16066.218
2012-04-13,15858.635
2012-04-16,15821.29
2012-04-17,16217.376
2012-04-18,16210.57
2012-04-19,16210.115
2012-04-20,16329.775
2012-04-23,16042.392
2012-04-24,16288.359
2012-04-25,16263.286
2012-04-26,16439.053
2012-04-27,16589.173
2012-04-30,16484.866
2012-05-01,16657.651
2012-05-02,16452.756
2012-05-03,16488.021
2012-05-04,16144.879
2012-05-07,16167.859
2012-05-08,15895.213
2012-05-09,15815.093
2012-05-10,15967.751
2012-05-11,15974.626
2012-05-14,15644.932
2012-05-15,15505.268
2012-05-16,15308.053
2012-05-17,15017.505
2012-05-18,14811.268
2012-05-21,14899.81
2012-05-22,15219.418
2012-05-23,14777.491
2012-05-24,15006.671
2012-05-25,14972.317
2012-05-28,15002.922
2012-05-29,15061.405
2012-05-30,14697.992
2012-05-31,14618.952
2012-06-01,14494.761
2012-06-04,14538.239
2012-06-05,14527.842
2012-06-06,15010.473
2012-06-07,15305.432
2012-06-08,15116.189
2012-06-11,15230.534
2012-06-12,15396.657
2012-06-13,15492.544
2012-06-14,15459.265
2012-06-15,15640.767
2012-06-18,15662.166
2012-06-19,16004.286
2012-06-20,16125.149
2012-06-21,15844.66
2012-06-22,15605.429
2012-06-25,15456.201
2012-06-26,15466.603
2012-06-27,15664.787
2012-06-28,15503.14
2012-06-29,15857.707
2012-07-02,16045.925
2012-07-03,16132.988
2012-07-04,16019.972
2012-07-05,16009.101
2012-07-06,15893.365
2012-07-09,15800.827
2012-07-10,15911.396
2012-07-11,16052.967
2012-07-12,15759.044
2012-07-13,16034.505
2012-07-16,16124.223
2012-07-17,15983.495
2012-07-18,16138.668
2012-07-19,16272.877
2012-07-20,15980.308
2012-07-23,15532.034
2012-07-24,15438.11
2012-07-25,15464.681
2012-07-26,15778.47
2012-07-27,15984.231
2012-07-30,16194.218
2012-07-31,15982.655
2012-08-01,16120.009
2012-08-02,15943.812
2012-08-03,16441.565
2012-08-06,16522.834
2012-08-07,16729.445
2012-08-08,16799.258
2012-08-09,16771.842
2012-08-10,16831.628
2012-08-13,16814.32
2012-08-14,16909.814
2012-08-15,16866.621
2012-08-16,16937.771
2012-08-17,16955.926
2012-08-20,16898.315
2012-08-21,17059.802
2012-08-22,16875.529
2012-08-23,16929.146
2012-08-24,16847.232
2012-08-27,16830.719
2012-08-28,16873.501
2012-08-29,16769.788
2012-08-30,16658.272
2012-08-31,16702.552
2012-09-03,16834.992
2012-09-04,16567.091
2012-09-05,16529.925
2012-09-06,16934.536
2012-09-07,17173.845
2012-09-10,17170.14
2012-09-11,17275.161
2012-09-12,17335.47
2012-09-13,17455.127
2012-09-14,17880.298
2012-09-17,17822.073
2012-09-18,17664.278
2012-09-19,17738.641
2012-09-20,17597.863
2012-09-21,17658.248
2012-09-24,17570.958
2012-09-25,17706.657
2012-09-26,17291.464
2012-09-27,17383.604
2012-09-28,17195.114
2012-10-01,17421.267
2012-10-02,17326.235
2012-10-03,17340.521
2012-10-04,17391.291
2012-10-05,17572.502
2012-10-08,17316.492
2012-10-09,17225.004
2012-10-10,17198.092
2012-10-11,17375.459
2012-10-12,17294.272
2012-10-15,17290.216
2012-10-16,17580.797
2012-10-17,17821.393
2012-10-18,17828.008
2012-10-19,17642.388
2012-10-22,17611.007
2012-10-23,17255.244
2012-10-24,17354.639
2012-10-25,17434.096
2012-10-26,17375.935
2012-10-29,17256.988
2012-10-30,17540.266
2012-10-31,17435.581
2012-11-01,17788.577
2012-11-02,17675.548
2012-11-05,17462.73
2012-11-06,17618.583
2012-11-07,17360.449
2012-11-08,17267.38
2012-11-09,17127.023
2012-11-12,17098.353
2012-11-13,17169.935
2012-11-14,16976.644
2012-11-15,16902.517
2012-11-16,16612.568
2012-11-19,17122.472
2012-11-20,17134.768
2012-11-21,17227.2
2012-11-22,17309.616
2012-11-23,17470.59
2012-11-26,17349.062
2012-11-27,17371.449
2012-11-28,17354.755
2012-11-29,17616.973
2012-11-30,17646.072
2012-12-03,17701.374
2012-12-04,17676.068
2012-12-05,17788.192
2012-12-06,17871.094
2012-12-07,17821.317
2012-12-10,17871.878
2012-12-11,17985.625
2012-12-12,18108.359
2012-12-13,18105.043
2012-12-14,18039.948
2012-12-17,18126.858
2012-12-18,18238.789
2012-12-19,18376.565
2012-12-20,18331.507
2012-12-21,18210.975
2012-12-24,18206.474
2012-12-25,18206.474
2012-12-26,18208.732
2012-12-27,18209.456
2012-12-28,18147.471
2012-12-31,18166.326
2013-01-01,18166.326
2013-01-02,18599.398
2013-01-03,18538.082
2013-01-04,18550.414
2013-01-07,18542.743
2013-01-08,18468.862
2013-01-09,18616.05
2013-01-10,18752.294
2013-01-11,18824.078
2013-01-14,18703.036
2013-01-15,18713.137
2013-01-16,18526.95
2013-01-17,18587.932
2013-01-18,18505.837
2013-01-21,18542.238
2013-01-22,18551.661
2013-01-23,18579.976
2013-01-24,18742.616
2013-01-25,18850.79
2013-01-28,18819.639
2013-01-29,19038.2
2013-01-30,19062.981
2013-01-31,18898.437
2013-02-01,18922.003
2013-02-04,18558.925
2013-02-05,18569.145
2013-02-06,18568.533
2013-02-07,18406.735
2013-02-08,18675.662
2013-02-11,18543.227
2013-02-12,18721.669
2013-02-13,18651.023
2013-02-14,18476.965
2013-02-15,18448.467
2013-02-18,18353.898
2013-02-19,18431.789
2013-02-20,18254.135
2013-02-21,17909.617
2013-02-22,18054.542
2013-02-25,18017.717
2013-02-26,17734.916
2013-02-27,17928.814
2013-02-28,18067.766
2013-03-01,17893.675
2013-03-04,17806.41
2013-03-05,18093.378
2013-03-06,18119.519
2013-03-07,18113.934
2013-03-08,18170.342
2013-03-11,18140.69
2013-03-12,18121.215
2013-03-13,18084.609
2013-03-14,18381.935
2013-03-15,18312.794
2013-03-18,18193.767
2013-03-19,18142.486
2013-03-20,18152.23
2013-03-21,18107.469
2013-03-22,18212.459
2013-03-25,18085.735
2013-03-26,18159.426
2013-03-27,18057.012
2013-03-28,18159.993
2013-03-29,18159.993
2013-04-01,18217.399
2013-04-02,18331.584
2013-04-03,18093.777
2013-04-04,17971.435
2013-04-05,17957.168
2013-04-08,17913.715
2013-04-09,18128.23
2013-04-10,18353.81
2013-04-11,18487.834
2013-04-12,18386.526
2013-04-15,18168.108
2013-04-16,18097.935
2013-04-17,17836.847
2013-04-18,17864.877
2013-04-19,17988.844
2013-04-22,18003.362
2013-04-23,18326.183
2013-04-24,18448.157
2013-04-25,18699.943
2013-04-26,18711.564
2013-04-29,18810.067
2013-04-30,18857.593
2013-05-01,18895.027
2013-05-02,18841.932
2013-05-03,19099.696
2013-05-06,19053.692
2013-05-07,19139.738
2013-05-08,19335.615
2013-05-09,19260.702
2013-05-10,19161.499
2013-05-13,19142.531
2013-05-14,19173.97
2013-05-15,19189.082
2013-05-16,19289.214
2013-05-17,19307.636
2013-05-20,19429.508
2013-05-21,19470.049
2013-05-22,19463.513
2013-05-23,19091.388
2013-05-24,19040.375
2013-05-27,18993.211
2013-05-28,19202.257
2013-05-29,18947.69
2013-05-30,19143.542
2013-05-31,18878.912
2013-06-03,18881.616
2013-06-04,19004.149
2013-06-05,18710.996
2013-06-06,18630.361
2013-06-07,18855.825
2013-06-10,18778.779
2013-06-11,18712.224
2013-06-12,18668.386
2013-06-13,18665.56
2013-06-14,18677.479
2013-06-17,18784.487
2013-06-18,18821.986
2013-06-19,18777.442
2013-06-20,18035.469
2013-06-21,17809.653
2013-06-24,17601.251
2013-06-25,17812.283
2013-06-26,17896.262
2013-06-27,17946.673
2013-06-28,17854.569
2013-07-01,18136.791
2013-07-02,18056.936
2013-07-03,17917.999
2013-07-04,18217.176
2013-07-05,17852.217
2013-07-08,18119.395
2013-07-09,18199.649
2013-07-10,18323.565
2013-07-11,18651.811
2013-07-12,18676.186
2013-07-15,18786.903
2013-07-16,18797.815
2013-07-17,18946.553
2013-07-18,19142.146
2013-07-19,19210.99
2013-07-22,19334.105
2013-07-23,19332.741
2013-07-24,19405.131
2013-07-25,19257.421
2013-07-26,19244.304
2013-07-29,19204.932
2013-07-30,19058.912
2013-07-31,19089.132
2013-08-01,19203.83
2013-08-02,19237.021
2013-08-05,19171.025
2013-08-06,19130.609
2013-08-07,19045.74
2013-08-08,19184.848
2013-08-09,19364.031
2013-08-12,19294.849
2013-08-13,19397.968
2013-08-14,19478.665
2013-08-15,19231.762
2013-08-16,19367.521
2013-08-19,19283.636
2013-08-20,19262.843
2013-08-21,19087.093
2013-08-22,19129.086
2013-08-23,19303.512
2013-08-26,19284.943
2013-08-27,19106.637
2013-08-28,19147.169
2013-08-29,19255.067
2013-08-30,19040.233
2013-09-02,19417.599
2013-09-03,19229.26
2013-09-04,19422.05
2013-09-05,19589.611
2013-09-06,19670.167
2013-09-09,19760.968
2013-09-10,19918.373
2013-09-11,20037.029
2013-09-12,20071.373
2013-09-13,20076.811
2013-09-16,20295.07
2013-09-17,20044.215
2013-09-18,20117.505
2013-09-19,20389.851
2013-09-20,20192.671
2013-09-23,20092.344
2013-09-24,20090.974
2013-09-25,20190.515
2013-09-26,20169.322
2013-09-27,20142.037
2013-09-30,20062.75
2013-10-01,20067.992
2013-10-02,20093.386
2013-10-03,20092.038
2013-10-04,20006.384
2013-10-07,19925.079
2013-10-08,19743.924
2013-10-09,19468.436
2013-10-10,19767.04
2013-10-11,19954.243
2013-10-14,20097.932
2013-10-15,20193.716
2013-10-16,20214.278
2013-10-17,20457.549
2013-10-18,20602.361
2013-10-21,20654.73
2013-10-22,20835.346
2013-10-23,20729.014
2013-10-24,20825.18
2013-10-25,20840.837
2013-10-28,20781.403
2013-10-29,20886.543
2013-10-30,20946.254
2013-10-31,20673.32
2013-11-01,20568.904
2013-11-04,20716.354
2013-11-05,20776.043
2013-11-06,20859.476
2013-11-07,20641.272
2013-11-08,20607.299
2013-11-11,20617.993
2013-11-12,20599.956
2013-11-13,20423.456
2013-11-14,20642.832
2013-11-15,20761.778
2013-11-18,20900.062
2013-11-19,20775.116
2013-11-20,20849.023
2013-11-21,20858.259
2013-11-22,20863.199
2013-11-25,20835.561
2013-11-26,20685.291
2013-11-27,20803.058
2013-11-28,20940.577
2013-11-29,20978.089
2013-12-02,20779.775
2013-12-03,20667.952
2013-12-04,20495.928
2013-12-05,20421.563
2013-12-06,20664.684
2013-12-09,20717.943
2013-12-10,20622.356
2013-12-11,20509.525
2013-12-12,20316.9
2013-12-13,20213.344
2013-12-16,20470.551
2013-12-17,20292.821
2013-12-18,20479.229
2013-12-19,20736.733
2013-12-20,20815.178
2013-12-23,21037.655
2013-12-24,21104.45
2013-12-25,21104.45
2013-12-26,21169.531
2013-12-27,21408.193
2013-12-30,21394.088
2013-12-31,21480.137
2014-01-01,21480.137
2014-01-02,21208.269
2014-01-03,21224.163
2014-01-06,21175.368
2014-01-07,21266.796
2014-01-08,21245.693
2014-01-09,21146.45
2014-01-10,21342.847
2014-01-13,21265.578
2014-01-14,21372.837
2014-01-15,21441.595
2014-01-16,21482.682
2014-01-17,21703.281
2014-01-20,21664.557
2014-01-21,21647.233
2014-01-22,21788.861
2014-01-23,21725.385
2014-01-24,21272.167
2014-01-27,21051.612
2014-01-28,21112.48
2014-01-29,21042.836
2014-01-30,21027.758
2014-01-31,20826.973
2014-02-03,20539.7
2014-02-04,20410.597
2014-02-05,20449.315
2014-02-06,20774.904
2014-02-07,20923.739
2014-02-10,20976.64
2014-02-11,21336.0
2014-02-12,21529.462
2014-02-13,21633.02
2014-02-14,21749.454
2014-02-17,21961.902
2014-02-18,22170.063
2014-02-19,22248.464
2014-02-20,22233.354
2014-02-21,22400.344
2014-02-24,22325.128
2014-02-25,22237.517
2014-02-26,22083.076
2014-02-27,22170.74
2014-02-28,22250.598
2014-03-03,21867.301
2014-03-04,22139.166
2014-03-05,22074.287
2014-03-06,22105.251
2014-03-07,21826.985
2014-03-10,21615.213
2014-03-11,21583.929
2014-03-12,21425.161
2014-03-13,21306.857
2014-03-14,21133.671
2014-03-17,21290.819
2014-03-18,21303.522
2014-03-19,21256.396
2014-03-20,21001.222
2014-03-21,21069.55
2014-03-24,20927.818
2014-03-25,21202.287
2014-03-26,21320.888
2014-03-27,21285.195
2014-03-28,21428.134
2014-03-31,21399.92
2014-04-01,21521.603
2014-04-02,21561.844
2014-04-03,21456.231
2014-04-04,21611.69
2014-04-07,21421.283
2014-04-08,21529.924
2014-04-09,21674.478
2014-04-10,21737.313
2014-04-11,21431.493
2014-04-14,21548.137
2014-04-15,21424.726
2014-04-16,21626.546
2014-04-17,21768.158
2014-04-18,21768.158
2014-04-21,21761.035
2014-04-22,21982.913
2014-04-23,21934.539
2014-04-24,22083.781
2014-04-25,22024.353
2014-04-28,22131.062
2014-04-29,22457.888
2014-04-30,22552.673
2014-05-01,22557.24
2014-05-02,22614.538
2014-05-05,22607.836
2014-05-06,22667.155
2014-05-07,22694.489
