Date,AUSTRIA LARGE CAP Large Cap
2009-08-13,570.313
2009-08-14,558.753
2009-08-17,533.447
2009-08-18,542.108
2009-08-19,543.74
2009-08-20,559.42
2009-08-21,580.968
2009-08-24,607.553
2009-08-25,601.15
2009-08-26,577.886
2009-08-27,578.389
2009-08-28,595.015
2009-08-31,580.612
2009-09-01,572.372
2009-09-02,551.369
2009-09-03,559.374
2009-09-04,569.079
2009-09-07,589.438
2009-09-08,591.331
2009-09-09,599.561
2009-09-10,594.26
2009-09-11,603.0
2009-09-14,591.601
2009-09-15,591.891
2009-09-16,606.178
2009-09-17,614.951
2009-09-18,596.265
2009-09-21,594.965
2009-09-22,603.366
2009-09-23,598.216
2009-09-24,580.31
2009-09-25,574.681
2009-09-28,592.13
2009-09-29,590.171
2009-09-30,597.29
2009-10-01,577.744
2009-10-02,555.239
2009-10-05,556.987
2009-10-06,586.722
2009-10-07,583.748
2009-10-08,591.258
2009-10-09,598.513
2009-10-12,606.034
2009-10-13,603.779
2009-10-14,615.155
2009-10-15,618.319
2009-10-16,615.556
2009-10-19,621.492
2009-10-20,630.724
2009-10-21,623.273
2009-10-22,612.614
2009-10-23,613.642
2009-10-26,610.516
2009-10-27,588.191
2009-10-28,542.702
2009-10-29,568.56
2009-10-30,565.4
2009-11-02,576.013
2009-11-03,557.263
2009-11-04,583.059
2009-11-05,593.404
2009-11-06,592.486
2009-11-09,609.492
2009-11-10,606.316
2009-11-11,611.821
2009-11-12,611.839
2009-11-13,614.111
2009-11-16,606.625
2009-11-17,601.22
2009-11-18,620.775
2009-11-19,607.332
2009-11-20,597.29
2009-11-23,613.717
2009-11-24,598.406
2009-11-25,603.262
2009-11-26,584.952
2009-11-27,588.831
2009-11-30,569.474
2009-12-01,586.594
2009-12-02,594.94
2009-12-03,590.67
2009-12-04,591.432
2009-12-07,582.043
2009-12-08,578.373
2009-12-09,554.326
2009-12-10,561.065
2009-12-11,552.038
2009-12-14,558.812
2009-12-15,544.585
2009-12-16,558.344
2009-12-17,538.276
2009-12-18,528.739
2009-12-21,538.594
2009-12-22,538.148
2009-12-23,544.91
2009-12-24,545.841
2009-12-25,545.841
2009-12-28,551.598
2009-12-29,557.918
2009-12-30,550.03
2009-12-31,551.818
2010-01-01,551.818
2010-01-04,570.514
2010-01-05,578.806
2010-01-06,577.641
2010-01-07,572.718
2010-01-08,571.082
2010-01-11,605.985
2010-01-12,597.097
2010-01-13,601.306
2010-01-14,615.236
2010-01-15,606.675
2010-01-18,609.459
2010-01-19,602.359
2010-01-20,585.31
2010-01-21,564.587
2010-01-22,557.805
2010-01-25,554.031
2010-01-26,554.536
2010-01-27,547.486
2010-01-28,532.365
2010-01-29,534.969
2010-02-01,544.895
2010-02-02,545.03
2010-02-03,545.955
2010-02-04,522.796
2010-02-05,501.094
2010-02-08,502.322
2010-02-09,506.609
2010-02-10,514.915
2010-02-11,512.977
2010-02-12,508.103
2010-02-15,510.984
2010-02-16,528.032
2010-02-17,529.625
2010-02-18,536.886
2010-02-19,537.993
2010-02-22,538.059
2010-02-23,531.277
2010-02-24,531.967
2010-02-25,514.749
2010-02-26,515.722
2010-03-01,508.965
2010-03-02,513.589
2010-03-03,513.969
2010-03-04,497.886
2010-03-05,511.781
2010-03-08,524.49
2010-03-09,516.876
2010-03-10,528.093
2010-03-11,526.676
2010-03-12,532.096
2010-03-15,526.239
2010-03-16,541.662
2010-03-17,549.283
2010-03-18,534.396
2010-03-19,523.712
2010-03-22,518.725
2010-03-23,528.78
2010-03-24,518.914
2010-03-25,531.907
2010-03-26,529.343
2010-03-29,537.308
2010-03-30,534.153
2010-03-31,542.136
2010-04-01,549.529
2010-04-02,549.529
2010-04-05,548.271
2010-04-06,557.541
2010-04-07,564.831
2010-04-08,559.048
2010-04-09,576.43
2010-04-12,591.426
2010-04-13,584.366
2010-04-14,601.501
2010-04-15,592.855
2010-04-16,576.861
2010-04-19,575.584
2010-04-20,572.0
2010-04-21,574.83
2010-04-22,559.021
2010-04-23,566.889
2010-04-26,573.332
2010-04-27,560.236
2010-04-28,542.213
2010-04-29,546.184
2010-04-30,549.888
2010-05-03,549.888
2010-05-04,523.122
2010-05-05,495.909
2010-05-06,472.296
2010-05-07,456.518
2010-05-10,510.495
2010-05-11,498.182
2010-05-12,513.964
2010-05-13,509.324
2010-05-14,486.06
2010-05-17,483.997
2010-05-18,498.882
2010-05-19,483.639
2010-05-20,463.722
2010-05-21,481.725
2010-05-24,474.858
2010-05-25,443.809
2010-05-26,451.335
2010-05-27,468.309
2010-05-28,473.221
2010-05-31,471.311
2010-06-01,465.772
2010-06-02,457.221
2010-06-03,457.333
2010-06-04,431.754
2010-06-07,418.814
2010-06-08,417.4
2010-06-09,434.148
2010-06-10,450.718
2010-06-11,453.392
2010-06-14,470.603
2010-06-15,482.328
2010-06-16,477.348
2010-06-17,472.15
2010-06-18,479.375
2010-06-21,480.472
2010-06-22,477.105
2010-06-23,466.984
2010-06-24,456.956
2010-06-25,452.885
2010-06-28,463.173
2010-06-29,439.608
2010-06-30,436.937
2010-07-01,436.694
2010-07-02,444.668
2010-07-05,440.841
2010-07-06,447.921
2010-07-07,459.943
2010-07-08,473.638
2010-07-09,474.683
2010-07-12,476.817
2010-07-13,493.194
2010-07-14,494.749
2010-07-15,497.685
2010-07-16,484.21
2010-07-19,481.255
2010-07-20,480.186
2010-07-21,482.938
2010-07-22,503.603
2010-07-23,499.007
2010-07-26,516.275
2010-07-27,523.58
2010-07-28,525.723
2010-07-29,530.572
2010-07-30,514.636
2010-08-02,527.822
2010-08-03,534.362
2010-08-04,535.196
2010-08-05,534.304
2010-08-06,526.13
2010-08-09,531.429
2010-08-10,512.607
2010-08-11,498.938
2010-08-12,492.585
2010-08-13,495.801
2010-08-16,505.314
2010-08-17,517.496
2010-08-18,510.344
2010-08-19,502.377
2010-08-20,494.646
2010-08-23,498.321
2010-08-24,488.322
2010-08-25,481.771
2010-08-26,489.857
2010-08-27,492.321
2010-08-30,489.583
2010-08-31,485.571
2010-09-01,503.66
2010-09-02,503.459
2010-09-03,503.169
2010-09-06,510.125
2010-09-07,495.792
2010-09-08,495.778
2010-09-09,499.883
2010-09-10,495.724
2010-09-13,504.311
2010-09-14,506.282
2010-09-15,504.862
2010-09-16,508.047
2010-09-17,499.989
2010-09-20,506.703
2010-09-21,513.765
2010-09-22,517.708
2010-09-23,512.814
2010-09-24,527.416
2010-09-27,520.439
2010-09-28,524.58
2010-09-29,529.223
2010-09-30,535.917
2010-10-01,546.95
2010-10-04,539.371
2010-10-05,553.929
2010-10-06,564.979
2010-10-07,572.221
2010-10-08,573.15
2010-10-11,575.189
2010-10-12,570.23
2010-10-13,590.215
2010-10-14,590.013
2010-10-15,582.457
2010-10-18,588.556
2010-10-19,578.193
2010-10-20,584.199
2010-10-21,582.636
2010-10-22,583.636
2010-10-25,588.235
2010-10-26,583.606
2010-10-27,578.799
2010-10-28,581.959
2010-10-29,576.901
2010-11-01,576.445
2010-11-02,591.781
2010-11-03,585.132
2010-11-04,602.774
2010-11-05,589.383
2010-11-08,579.765
2010-11-09,584.622
2010-11-10,570.033
2010-11-11,552.996
2010-11-12,562.303
2010-11-15,563.511
2010-11-16,554.199
2010-11-17,553.366
2010-11-18,567.399
2010-11-19,569.52
2010-11-22,564.055
2010-11-23,540.915
2010-11-24,536.007
2010-11-25,537.748
2010-11-26,526.614
2010-11-29,509.878
2010-11-30,500.202
2010-12-01,525.644
2010-12-02,542.001
2010-12-03,548.338
2010-12-06,541.638
2010-12-07,549.745
2010-12-08,544.39
2010-12-09,562.114
2010-12-10,562.305
2010-12-13,574.312
2010-12-14,572.542
2010-12-15,576.648
2010-12-16,572.265
2010-12-17,566.987
2010-12-20,575.635
2010-12-21,583.852
2010-12-22,589.127
2010-12-23,583.085
2010-12-24,585.383
2010-12-27,586.771
2010-12-28,593.869
2010-12-29,601.737
2010-12-30,600.139
2010-12-31,606.171
2011-01-03,613.229
2011-01-04,605.59
2011-01-05,590.674
2011-01-06,585.776
2011-01-07,582.266
2011-01-10,562.416
2011-01-11,570.854
2011-01-12,589.71
2011-01-13,602.551
2011-01-14,602.577
2011-01-17,595.658
2011-01-18,623.489
2011-01-19,632.226
2011-01-20,622.554
2011-01-21,631.31
2011-01-24,640.695
2011-01-25,621.968
2011-01-26,631.319
2011-01-27,641.565
2011-01-28,633.989
2011-01-31,645.771
2011-02-01,667.429
2011-02-02,669.072
2011-02-03,657.077
2011-02-04,648.236
2011-02-07,651.465
2011-02-08,666.442
2011-02-09,665.412
2011-02-10,663.071
2011-02-11,656.067
2011-02-14,658.905
2011-02-15,664.922
2011-02-16,670.44
2011-02-17,671.804
2011-02-18,670.241
2011-02-21,650.865
2011-02-22,652.044
2011-02-23,643.15
2011-02-24,649.14
2011-02-25,644.34
2011-02-28,649.232
2011-03-01,646.321
2011-03-02,638.766
2011-03-03,636.578
2011-03-04,628.963
2011-03-07,633.001
2011-03-08,624.703
2011-03-09,623.048
2011-03-10,612.647
2011-03-11,616.106
2011-03-14,618.081
2011-03-15,619.426
2011-03-16,605.147
2011-03-17,624.813
2011-03-18,634.664
2011-03-21,640.856
2011-03-22,644.466
2011-03-23,645.986
2011-03-24,660.283
2011-03-25,654.695
2011-03-28,657.213
2011-03-29,655.205
2011-03-30,664.52
2011-03-31,662.703
2011-04-01,666.711
2011-04-04,666.56
2011-04-05,665.093
2011-04-06,679.263
2011-04-07,669.768
2011-04-08,679.367
2011-04-11,683.413
2011-04-12,667.94
2011-04-13,680.803
2011-04-14,667.561
2011-04-15,668.719
2011-04-18,639.351
2011-04-19,645.299
2011-04-20,665.942
2011-04-21,674.539
2011-04-22,674.539
2011-04-25,674.053
2011-04-26,671.295
2011-04-27,681.482
2011-04-28,677.512
2011-04-29,669.215
2011-05-02,679.681
2011-05-03,676.975
2011-05-04,665.044
2011-05-05,649.118
2011-05-06,649.7
2011-05-09,634.483
2011-05-10,651.38
2011-05-11,650.66
2011-05-12,640.967
2011-05-13,632.258
2011-05-16,636.715
2011-05-17,630.354
2011-05-18,635.472
2011-05-19,641.693
2011-05-20,629.467
2011-05-23,617.473
2011-05-24,625.252
2011-05-25,625.399
2011-05-26,625.83
2011-05-27,638.608
2011-05-30,641.206
2011-05-31,655.777
2011-06-01,654.219
2011-06-02,654.876
2011-06-03,656.476
2011-06-06,655.045
2011-06-07,659.346
2011-06-08,651.661
2011-06-09,654.428
2011-06-10,645.838
2011-06-13,646.603
2011-06-14,664.532
2011-06-15,651.332
2011-06-16,640.406
2011-06-17,649.383
2011-06-20,642.304
2011-06-21,660.556
2011-06-22,660.449
2011-06-23,647.385
2011-06-24,622.884
2011-06-27,628.523
2011-06-28,642.216
2011-06-29,662.233
2011-06-30,681.525
2011-07-01,690.126
2011-07-04,684.025
2011-07-05,675.504
2011-07-06,660.072
2011-07-07,670.406
2011-07-08,652.082
2011-07-11,630.335
2011-07-12,629.715
2011-07-13,638.553
2011-07-14,627.747
2011-07-15,621.923
2011-07-18,607.065
2011-07-19,616.287
2011-07-20,626.458
2011-07-21,653.209
2011-07-22,647.408
2011-07-25,636.32
2011-07-26,647.03
2011-07-27,633.652
2011-07-28,628.408
2011-07-29,626.326
2011-08-01,607.601
2011-08-02,589.99
2011-08-03,576.613
2011-08-04,547.083
2011-08-05,532.569
2011-08-08,505.997
2011-08-09,499.319
2011-08-10,487.876
2011-08-11,507.693
2011-08-12,519.882
2011-08-15,528.294
2011-08-16,528.751
2011-08-17,528.721
2011-08-18,499.503
2011-08-19,492.302
2011-08-22,500.546
2011-08-23,498.925
2011-08-24,509.574
2011-08-25,510.384
2011-08-26,513.985
2011-08-29,533.82
2011-08-30,530.183
2011-08-31,544.969
2011-09-01,535.129
2011-09-02,521.889
2011-09-05,495.594
2011-09-06,487.548
2011-09-07,497.61
2011-09-08,501.214
2011-09-09,455.678
2011-09-12,433.316
2011-09-13,435.621
2011-09-14,436.482
2011-09-15,451.705
2011-09-16,451.897
2011-09-19,431.585
2011-09-20,437.103
2011-09-21,430.644
2011-09-22,387.532
2011-09-23,384.315
2011-09-26,397.877
2011-09-27,424.721
2011-09-28,413.193
2011-09-29,418.311
2011-09-30,402.942
2011-10-03,380.189
2011-10-04,377.947
2011-10-05,400.396
2011-10-06,414.945
2011-10-07,427.982
2011-10-10,417.892
2011-10-11,397.55
2011-10-12,418.238
2011-10-13,406.162
2011-10-14,408.647
2011-10-17,404.285
2011-10-18,398.297
2011-10-19,402.724
2011-10-20,387.547
2011-10-21,408.107
2011-10-24,407.105
2011-10-25,405.819
2011-10-26,403.339
2011-10-27,442.688
2011-10-28,432.118
2011-10-31,404.467
2011-11-01,396.579
2011-11-02,389.378
2011-11-03,390.501
2011-11-04,390.195
2011-11-07,387.293
2011-11-08,394.086
2011-11-09,375.546
2011-11-10,365.875
2011-11-11,381.768
2011-11-14,376.703
2011-11-15,367.033
2011-11-16,363.096
2011-11-17,353.949
2011-11-18,347.606
2011-11-21,326.796
2011-11-22,311.157
2011-11-23,308.354
2011-11-24,310.907
2011-11-25,311.812
2011-11-28,331.635
2011-11-29,334.371
2011-11-30,357.366
2011-12-01,348.207
2011-12-02,352.487
2011-12-05,355.981
2011-12-06,353.921
2011-12-07,354.813
2011-12-08,352.733
2011-12-09,353.167
2011-12-12,335.572
2011-12-13,332.333
2011-12-14,319.489
2011-12-15,325.875
2011-12-16,328.578
2011-12-19,326.289
2011-12-20,335.784
2011-12-21,336.658
2011-12-22,345.221
2011-12-23,344.987
2011-12-26,344.987
2011-12-27,348.089
2011-12-28,343.753
2011-12-29,343.651
2011-12-30,345.433
2012-01-02,354.823
2012-01-03,358.433
2012-01-04,349.827
2012-01-05,334.214
2012-01-06,332.15
2012-01-09,330.103
2012-01-10,334.081
2012-01-11,331.269
2012-01-12,340.192
2012-01-13,338.79
2012-01-16,335.982
2012-01-17,344.067
2012-01-18,348.137
2012-01-19,358.508
2012-01-20,363.442
2012-01-23,386.792
2012-01-24,376.308
2012-01-25,378.857
2012-01-26,401.598
2012-01-27,397.989
2012-01-30,386.874
2012-01-31,387.309
2012-02-01,404.638
2012-02-02,414.004
2012-02-03,421.268
2012-02-06,420.742
2012-02-07,432.109
2012-02-08,432.118
2012-02-09,440.764
2012-02-10,418.368
2012-02-13,426.535
2012-02-14,417.603
2012-02-15,418.69
2012-02-16,416.433
2012-02-17,426.736
2012-02-20,437.948
2012-02-21,433.963
2012-02-22,434.46
2012-02-23,436.259
2012-02-24,446.998
2012-02-27,436.856
2012-02-28,434.426
2012-02-29,435.586
2012-03-01,446.61
2012-03-02,443.309
2012-03-05,440.803
2012-03-06,414.867
2012-03-07,417.548
2012-03-08,430.837
2012-03-09,424.739
2012-03-12,420.751
2012-03-13,427.993
2012-03-14,422.227
2012-03-15,429.949
2012-03-16,437.08
2012-03-19,442.501
2012-03-20,437.578
2012-03-21,433.482
2012-03-22,425.725
2012-03-23,429.681
2012-03-26,434.719
2012-03-27,431.388
2012-03-28,422.932
2012-03-29,411.442
2012-03-30,416.274
2012-04-02,412.381
2012-04-03,411.432
2012-04-04,395.974
2012-04-05,383.946
2012-04-06,383.946
2012-04-09,384.166
2012-04-10,375.916
2012-04-11,385.748
2012-04-12,390.729
2012-04-13,378.356
2012-04-16,374.89
2012-04-17,385.822
2012-04-18,376.546
2012-04-19,373.104
2012-04-20,384.021
2012-04-23,374.489
2012-04-24,388.821
2012-04-25,392.101
2012-04-26,397.526
2012-04-27,398.488
2012-04-30,403.455
2012-05-01,403.135
2012-05-02,398.226
2012-05-03,392.786
2012-05-04,388.733
2012-05-07,394.019
2012-05-08,386.002
2012-05-09,368.469
2012-05-10,372.346
2012-05-11,374.222
2012-05-14,355.965
2012-05-15,343.373
2012-05-16,341.021
2012-05-17,340.137
2012-05-18,338.532
2012-05-21,346.278
2012-05-22,352.727
2012-05-23,337.277
2012-05-24,340.795
2012-05-25,338.659
2012-05-28,339.363
2012-05-29,340.159
2012-05-30,325.368
2012-05-31,325.33
2012-06-01,319.515
2012-06-04,326.744
2012-06-05,325.675
2012-06-06,328.789
2012-06-07,330.499
2012-06-08,332.247
2012-06-11,331.967
2012-06-12,325.154
2012-06-13,333.248
2012-06-14,333.905
2012-06-15,343.718
2012-06-18,338.014
2012-06-19,350.685
2012-06-20,350.084
2012-06-21,343.143
2012-06-22,335.234
2012-06-25,325.047
2012-06-26,321.749
2012-06-27,330.095
2012-06-28,332.31
2012-06-29,359.189
2012-07-02,362.312
2012-07-03,362.179
2012-07-04,361.805
2012-07-05,354.136
2012-07-06,341.52
2012-07-09,342.734
2012-07-10,343.633
2012-07-11,342.199
2012-07-12,333.035
2012-07-13,339.24
2012-07-16,337.461
2012-07-17,338.258
2012-07-18,341.63
2012-07-19,345.246
2012-07-20,331.686
2012-07-23,318.55
2012-07-24,316.356
2012-07-25,320.806
2012-07-26,338.262
2012-07-27,343.671
2012-07-30,345.752
2012-07-31,344.404
2012-08-01,340.504
2012-08-02,329.667
2012-08-03,346.096
2012-08-06,355.206
2012-08-07,359.661
2012-08-08,356.621
2012-08-09,352.511
2012-08-10,351.47
2012-08-13,356.626
2012-08-14,358.092
2012-08-15,356.944
2012-08-16,369.139
2012-08-17,372.43
2012-08-20,368.682
2012-08-21,375.028
2012-08-22,372.375
2012-08-23,372.91
2012-08-24,364.057
2012-08-27,369.808
2012-08-28,367.007
2012-08-29,367.214
2012-08-30,359.907
2012-08-31,371.86
2012-09-03,369.052
2012-09-04,366.057
2012-09-05,368.54
2012-09-06,383.456
2012-09-07,397.325
2012-09-10,396.615
2012-09-11,401.952
2012-09-12,409.157
2012-09-13,405.713
2012-09-14,435.67
2012-09-17,432.184
2012-09-18,422.78
2012-09-19,423.393
2012-09-20,411.307
2012-09-21,415.221
2012-09-24,411.237
2012-09-25,412.752
2012-09-26,395.779
2012-09-27,401.29
2012-09-28,397.889
2012-10-01,404.247
2012-10-02,401.77
2012-10-03,403.539
2012-10-04,411.61
2012-10-05,416.829
2012-10-08,410.741
2012-10-09,407.45
2012-10-10,410.644
2012-10-11,422.493
2012-10-12,421.085
2012-10-15,424.268
2012-10-16,433.659
2012-10-17,444.305
2012-10-18,444.726
2012-10-19,432.386
2012-10-22,430.783
2012-10-23,421.328
2012-10-24,418.908
2012-10-25,415.612
2012-10-26,414.714
2012-10-29,410.004
2012-10-30,429.442
2012-10-31,432.581
2012-11-01,431.88
2012-11-02,439.247
2012-11-05,436.511
2012-11-06,439.186
2012-11-07,429.47
2012-11-08,424.287
2012-11-09,427.656
2012-11-12,426.655
2012-11-13,424.074
2012-11-14,422.858
2012-11-15,423.941
2012-11-16,416.531
2012-11-19,432.209
2012-11-20,432.181
2012-11-21,429.537
2012-11-22,434.454
2012-11-23,441.985
2012-11-26,442.604
2012-11-27,447.853
2012-11-28,443.219
2012-11-29,454.813
2012-11-30,460.086
2012-12-03,457.678
2012-12-04,457.574
2012-12-05,459.46
2012-12-06,459.062
2012-12-07,453.509
2012-12-10,454.143
2012-12-11,464.664
2012-12-12,470.46
2012-12-13,474.451
2012-12-14,472.636
2012-12-17,474.662
2012-12-18,489.248
2012-12-19,492.071
2012-12-20,488.27
2012-12-21,480.08
2012-12-24,480.827
2012-12-25,480.827
2012-12-26,481.811
2012-12-27,489.653
2012-12-28,484.642
2012-12-31,483.286
2013-01-01,483.286
2013-01-02,501.89
2013-01-03,501.39
2013-01-04,497.92
2013-01-07,502.581
2013-01-08,507.714
2013-01-09,513.671
2013-01-10,513.486
2013-01-11,515.898
2013-01-14,519.246
2013-01-15,516.596
2013-01-16,511.789
2013-01-17,517.331
2013-01-18,514.851
2013-01-21,505.698
2013-01-22,501.772
2013-01-23,501.649
2013-01-24,506.983
2013-01-25,516.271
2013-01-28,513.448
2013-01-29,519.329
2013-01-30,516.368
2013-01-31,516.444
2013-02-01,517.157
2013-02-04,494.474
2013-02-05,497.38
2013-02-06,494.221
2013-02-07,485.467
2013-02-08,497.16
2013-02-11,497.18
2013-02-12,509.452
2013-02-13,510.678
2013-02-14,498.141
2013-02-15,491.261
2013-02-18,492.595
2013-02-19,492.596
2013-02-20,504.465
2013-02-21,490.836
2013-02-22,506.0
2013-02-25,514.092
2013-02-26,499.141
2013-02-27,505.691
2013-02-28,517.005
2013-03-01,514.793
2013-03-04,520.614
2013-03-05,536.125
2013-03-06,530.572
2013-03-07,535.443
2013-03-08,535.629
2013-03-11,526.245
2013-03-12,519.27
2013-03-13,514.689
2013-03-14,521.639
2013-03-15,517.325
2013-03-18,502.771
2013-03-19,493.904
2013-03-20,510.244
2013-03-21,504.695
2013-03-22,504.6
2013-03-25,490.412
2013-03-26,491.617
2013-03-27,484.135
2013-03-28,481.143
2013-03-29,481.143
2013-04-01,481.368
2013-04-02,493.791
2013-04-03,494.831
2013-04-04,495.298
2013-04-05,496.399
2013-04-08,500.634
2013-04-09,516.798
2013-04-10,538.9
2013-04-11,551.038
2013-04-12,536.46
2013-04-15,517.552
2013-04-16,518.08
2013-04-17,508.805
2013-04-18,505.538
2013-04-19,511.971
2013-04-22,515.701
2013-04-23,523.551
2013-04-24,526.17
2013-04-25,534.717
2013-04-26,522.083
2013-04-29,533.86
2013-04-30,532.527
2013-05-01,532.891
2013-05-02,525.106
2013-05-03,533.396
2013-05-06,537.959
2013-05-07,540.057
2013-05-08,543.167
2013-05-09,539.931
2013-05-10,536.95
2013-05-13,537.552
2013-05-14,559.407
2013-05-15,556.616
2013-05-16,560.96
2013-05-17,559.26
2013-05-20,560.677
2013-05-21,567.393
2013-05-22,564.635
2013-05-23,557.916
2013-05-24,555.264
2013-05-27,555.569
2013-05-28,560.787
2013-05-29,560.184
2013-05-30,563.964
2013-05-31,546.326
2013-06-03,551.41
2013-06-04,555.882
2013-06-05,550.301
2013-06-06,537.07
2013-06-07,550.734
2013-06-10,546.121
2013-06-11,544.638
2013-06-12,543.949
2013-06-13,543.44
2013-06-14,552.365
2013-06-17,551.201
2013-06-18,560.835
2013-06-19,564.058
2013-06-20,529.081
2013-06-21,511.711
2013-06-24,476.172
2013-06-25,485.153
2013-06-26,494.523
2013-06-27,492.025
2013-06-28,487.614
2013-07-01,499.462
2013-07-02,493.656
2013-07-03,479.978
2013-07-04,485.0
2013-07-05,482.075
2013-07-08,489.203
2013-07-09,474.615
2013-07-10,464.127
2013-07-11,490.911
2013-07-12,502.116
2013-07-15,500.156
2013-07-16,492.523
2013-07-17,493.307
2013-07-18,500.656
2013-07-19,493.14
2013-07-22,495.633
2013-07-23,499.285
2013-07-24,508.611
2013-07-25,511.024
2013-07-26,515.734
2013-07-29,520.269
2013-07-30,514.034
2013-07-31,518.277
2013-08-01,541.83
2013-08-02,544.556
2013-08-05,540.084
2013-08-06,542.21
2013-08-07,545.864
2013-08-08,561.453
2013-08-09,564.849
2013-08-12,565.549
2013-08-13,572.138
2013-08-14,572.392
2013-08-15,571.745
2013-08-16,582.92
2013-08-19,560.617
2013-08-20,554.217
2013-08-21,550.275
2013-08-22,561.586
2013-08-23,570.683
2013-08-26,567.211
2013-08-27,554.342
2013-08-28,557.918
2013-08-29,555.579
2013-08-30,543.9
2013-09-02,550.621
2013-09-03,555.005
2013-09-04,558.648
2013-09-05,556.523
2013-09-06,554.213
2013-09-09,561.969
2013-09-10,563.567
2013-09-11,563.156
2013-09-12,553.732
2013-09-13,545.26
2013-09-16,557.565
2013-09-17,551.778
2013-09-18,552.974
2013-09-19,563.036
2013-09-20,561.573
2013-09-23,553.063
2013-09-24,553.908
2013-09-25,561.435
2013-09-26,557.871
2013-09-27,568.027
2013-09-30,558.383
2013-10-01,564.833
2013-10-02,563.962
2013-10-03,562.398
2013-10-04,561.397
2013-10-07,556.138
2013-10-08,549.407
2013-10-09,543.941
2013-10-10,558.78
2013-10-11,561.988
2013-10-14,560.789
2013-10-15,562.027
2013-10-16,560.368
2013-10-17,569.199
2013-10-18,569.316
2013-10-21,568.703
2013-10-22,575.945
2013-10-23,566.879
2013-10-24,572.655
2013-10-25,569.54
2013-10-28,564.431
2013-10-29,576.586
2013-10-30,600.839
2013-10-31,584.146
2013-11-01,579.527
2013-11-04,602.689
2013-11-05,594.968
2013-11-06,603.049
2013-11-07,589.718
2013-11-08,574.583
2013-11-11,581.011
2013-11-12,580.054
2013-11-13,573.654
2013-11-14,571.113
2013-11-15,577.072
2013-11-18,581.497
2013-11-19,577.477
2013-11-20,568.445
2013-11-21,576.64
2013-11-22,579.746
2013-11-25,581.611
2013-11-26,587.026
2013-11-27,590.465
2013-11-28,590.674
2013-11-29,590.769
2013-12-02,584.667
2013-12-03,577.382
2013-12-04,570.52
2013-12-05,566.541
2013-12-06,566.988
2013-12-09,576.86
2013-12-10,581.981
2013-12-11,571.233
2013-12-12,563.072
2013-12-13,555.901
2013-12-16,563.069
2013-12-17,552.052
2013-12-18,562.374
2013-12-19,560.264
2013-12-20,567.433
2013-12-23,577.879
2013-12-24,576.214
2013-12-25,576.214
2013-12-26,577.289
2013-12-27,584.25
2013-12-30,582.651
2013-12-31,581.175
2014-01-01,581.175
2014-01-02,572.586
2014-01-03,573.939
2014-01-06,575.161
2014-01-07,596.46
2014-01-08,613.945
2014-01-09,613.384
2014-01-10,615.879
2014-01-13,629.022
2014-01-14,625.762
2014-01-15,635.202
2014-01-16,623.96
2014-01-17,623.011
2014-01-20,615.457
2014-01-21,609.722
2014-01-22,613.79
2014-01-23,611.717
2014-01-24,599.675
2014-01-27,592.904
2014-01-28,615.058
2014-01-29,598.585
2014-01-30,584.314
2014-01-31,570.521
2014-02-03,560.863
2014-02-04,563.333
2014-02-05,577.121
2014-02-06,591.488
2014-02-07,592.831
2014-02-10,593.92
2014-02-11,602.126
2014-02-12,604.904
2014-02-13,598.364
2014-02-14,609.255
2014-02-17,611.871
2014-02-18,621.057
2014-02-19,616.205
2014-02-20,620.588
2014-02-21,621.144
2014-02-24,629.793
2014-02-25,631.312
2014-02-26,620.504
2014-02-27,606.85
2014-02-28,574.026
2014-03-03,551.17
2014-03-04,563.08
2014-03-05,566.649
2014-03-06,576.753
2014-03-07,563.59
2014-03-10,559.408
2014-03-11,553.865
2014-03-12,549.426
2014-03-13,539.884
2014-03-14,532.909
2014-03-17,542.842
2014-03-18,549.74
2014-03-19,555.045
2014-03-20,550.035
2014-03-21,551.585
2014-03-24,538.681
2014-03-25,540.816
2014-03-26,549.161
2014-03-27,538.428
2014-03-28,544.59
2014-03-31,560.86
2014-04-01,569.366
2014-04-02,566.593
2014-04-03,568.588
2014-04-04,573.813
2014-04-07,562.914
2014-04-08,552.085
2014-04-09,558.02
2014-04-10,557.508
2014-04-11,553.818
2014-04-14,549.204
2014-04-15,542.809
2014-04-16,549.042
2014-04-17,551.698
2014-04-18,551.698
2014-04-21,550.442
2014-04-22,559.189
2014-04-23,562.277
2014-04-24,557.384
2014-04-25,540.118
2014-04-28,545.086
2014-04-29,562.134
2014-04-30,562.109
2014-05-01,562.109
2014-05-02,563.995
2014-05-05,557.66
2014-05-06,558.82
2014-05-07,547.257
2014-05-08,550.509
2014-05-09,544.592
2014-05-12,543.095
2014-05-13,537.782
2014-05-14,534.065
2014-05-15,514.124
2014-05-16,510.69
2014-05-19,510.07
2014-05-20,510.519
2014-05-21,514.288
2014-05-22,525.829
2014-05-23,531.453
2014-05-26,542.367
2014-05-27,547.247
2014-05-28,551.126
2014-05-29,551.856
2014-05-30,558.161
2014-06-02,559.006
2014-06-03,554.177
2014-06-04,555.225
2014-06-05,560.351
2014-06-06,565.855
2014-06-09,563.947
2014-06-10,567.848
2014-06-11,563.215
2014-06-12,566.84
2014-06-13,568.076
2014-06-16,570.365
2014-06-17,567.557
2014-06-18,565.512
2014-06-19,568.012
2014-06-20,559.953
2014-06-23,555.881
2014-06-24,555.362
2014-06-25,549.113
