Date,KOKUSAI INDEX (WORLD ex JP) LARGE VALUE Large Cap
2010-09-13,715.904
2010-09-14,716.693
2010-09-15,717.77
2010-09-16,716.429
2010-09-17,713.477
2010-09-20,724.344
2010-09-21,722.462
2010-09-22,721.501
2010-09-23,714.506
2010-09-24,728.372
2010-09-27,724.992
2010-09-28,727.445
2010-09-29,725.728
2010-09-30,724.568
2010-10-01,729.113
2010-10-04,723.514
2010-10-05,738.878
2010-10-06,742.678
2010-10-07,743.153
2010-10-08,744.197
2010-10-11,744.534
2010-10-12,743.237
2010-10-13,752.416
2010-10-14,752.343
2010-10-15,748.292
2010-10-18,753.389
2010-10-19,741.871
2010-10-20,750.898
2010-10-21,752.429
2010-10-22,749.994
2010-10-25,752.361
2010-10-26,749.442
2010-10-27,743.201
2010-10-28,748.887
2010-10-29,748.646
2010-11-01,749.049
2010-11-02,756.015
2010-11-03,756.629
2010-11-04,774.648
2010-11-05,774.095
2010-11-08,770.375
2010-11-09,768.536
2010-11-10,763.223
2010-11-11,760.947
2010-11-12,756.253
2010-11-15,756.247
2010-11-16,741.754
2010-11-17,742.327
2010-11-18,753.596
2010-11-19,753.435
2010-11-22,747.261
2010-11-23,731.882
2010-11-24,738.852
2010-11-25,739.498
2010-11-26,730.363
2010-11-29,723.739
2010-11-30,719.214
2010-12-01,735.287
2010-12-02,747.618
2010-12-03,751.84
2010-12-06,749.128
2010-12-07,753.297
2010-12-08,754.446
2010-12-09,759.267
2010-12-10,763.47
2010-12-13,768.93
2010-12-14,770.375
2010-12-15,765.425
2010-12-16,765.586
2010-12-17,762.482
2010-12-20,763.804
2010-12-21,771.231
2010-12-22,773.261
2010-12-23,773.045
2010-12-24,773.842
2010-12-27,772.35
2010-12-28,774.039
2010-12-29,775.515
2010-12-30,774.146
2010-12-31,776.298
2011-01-03,783.066
2011-01-04,785.519
2011-01-05,784.517
2011-01-06,782.088
2011-01-07,778.954
2011-01-10,773.622
2011-01-11,778.168
2011-01-12,790.389
2011-01-13,795.589
2011-01-14,800.366
2011-01-17,799.084
2011-01-18,804.071
2011-01-19,799.506
2011-01-20,795.664
2011-01-21,806.035
2011-01-24,810.925
2011-01-25,807.942
2011-01-26,810.865
2011-01-27,813.99
2011-01-28,802.884
2011-01-31,807.18
2011-02-01,823.531
2011-02-02,823.238
2011-02-03,820.699
2011-02-04,820.375
2011-02-07,826.125
2011-02-08,830.825
2011-02-09,828.505
2011-02-10,826.054
2011-02-11,826.702
2011-02-14,827.748
2011-02-15,828.829
2011-02-16,835.102
2011-02-17,839.694
2011-02-18,843.176
2011-02-21,839.233
2011-02-22,828.669
2011-02-23,825.723
2011-02-24,824.064
2011-02-25,830.587
2011-02-28,838.597
2011-03-01,829.747
2011-03-02,828.609
2011-03-03,838.24
2011-03-04,834.551
2011-03-07,830.347
2011-03-08,833.948
2011-03-09,833.093
2011-03-10,817.366
2011-03-11,818.557
2011-03-14,815.028
2011-03-15,801.357
2011-03-16,786.437
2011-03-17,800.604
2011-03-18,806.868
2011-03-21,820.569
2011-03-22,820.202
2011-03-23,819.901
2011-03-24,827.803
2011-03-25,829.449
2011-03-28,827.585
2011-03-29,829.465
2011-03-30,836.711
2011-03-31,834.41
2011-04-01,841.455
2011-04-04,843.838
2011-04-05,843.584
2011-04-06,850.313
2011-04-07,848.394
2011-04-08,852.341
2011-04-11,850.38
2011-04-12,840.63
2011-04-13,842.358
2011-04-14,839.523
2011-04-15,840.94
2011-04-18,824.581
2011-04-19,829.952
2011-04-20,846.108
2011-04-21,850.624
2011-04-22,850.624
2011-04-25,848.97
2011-04-26,856.672
2011-04-27,862.178
2011-04-28,870.678
2011-04-29,873.726
2011-05-02,874.746
2011-05-03,870.078
2011-05-04,862.281
2011-05-05,849.439
2011-05-06,853.428
2011-05-09,848.255
2011-05-10,856.8
2011-05-11,851.659
2011-05-12,847.429
2011-05-13,842.938
2011-05-16,840.677
2011-05-17,837.307
2011-05-18,844.78
2011-05-19,848.339
2011-05-20,841.352
2011-05-23,827.285
2011-05-24,828.843
2011-05-25,831.512
2011-05-26,833.159
2011-05-27,840.729
2011-05-30,840.184
2011-05-31,851.025
2011-06-01,836.544
2011-06-02,830.447
2011-06-03,828.674
2011-06-06,821.6
2011-06-07,822.833
2011-06-08,817.247
2011-06-09,822.13
2011-06-10,809.559
2011-06-13,811.811
2011-06-14,822.752
2011-06-15,806.832
2011-06-16,803.282
2011-06-17,810.073
2011-06-20,810.406
2011-06-21,822.388
2011-06-22,819.515
2011-06-23,805.3
2011-06-24,799.366
2011-06-27,804.569
2011-06-28,813.088
2011-06-29,824.399
2011-06-30,836.373
2011-07-01,844.772
2011-07-04,845.72
2011-07-05,842.112
2011-07-06,836.732
2011-07-07,843.577
2011-07-08,834.98
2011-07-11,815.124
2011-07-12,810.318
2011-07-13,817.85
2011-07-14,813.11
2011-07-15,811.635
2011-07-18,799.849
2011-07-19,812.179
2011-07-20,818.675
2011-07-21,835.056
2011-07-22,835.498
2011-07-25,828.974
2011-07-26,829.555
2011-07-27,814.799
2011-07-28,811.352
2011-07-29,806.666
2011-08-01,798.226
2011-08-02,781.55
2011-08-03,778.137
2011-08-04,745.06
2011-08-05,738.099
2011-08-08,698.286
2011-08-09,718.668
2011-08-10,689.601
2011-08-11,716.247
2011-08-12,724.91
2011-08-15,742.377
2011-08-16,736.727
2011-08-17,741.348
2011-08-18,708.946
2011-08-19,699.095
2011-08-22,699.933
2011-08-23,716.286
2011-08-24,726.282
2011-08-25,716.912
2011-08-26,717.928
2011-08-29,737.657
2011-08-30,738.144
2011-08-31,748.013
2011-09-01,741.731
2011-09-02,721.967
2011-09-05,708.494
2011-09-06,700.19
2011-09-07,721.191
2011-09-08,717.962
2011-09-09,693.904
2011-09-12,685.708
2011-09-13,693.544
2011-09-14,700.405
2011-09-15,718.771
2011-09-16,721.549
2011-09-19,706.415
2011-09-20,712.24
2011-09-21,693.838
2011-09-22,664.35
2011-09-23,669.622
2011-09-26,684.325
2011-09-27,704.258
2011-09-28,693.364
2011-09-29,702.972
2011-09-30,687.175
2011-10-03,667.776
2011-10-04,668.66
2011-10-05,684.773
2011-10-06,701.443
2011-10-07,702.46
2011-10-10,724.047
2011-10-11,723.157
2011-10-12,736.798
2011-10-13,728.18
2011-10-14,740.062
2011-10-17,728.413
2011-10-18,734.484
2011-10-19,736.709
2011-10-20,732.274
2011-10-21,750.125
2011-10-24,758.272
2011-10-25,747.29
2011-10-26,752.204
2011-10-27,786.705
2011-10-28,785.321
2011-10-31,761.613
2011-11-01,730.519
2011-11-02,742.28
2011-11-03,753.636
2011-11-04,747.396
2011-11-07,749.941
2011-11-08,758.921
2011-11-09,733.669
2011-11-10,736.792
2011-11-11,754.793
2011-11-14,745.848
2011-11-15,742.173
2011-11-16,735.026
2011-11-17,725.312
2011-11-18,723.755
2011-11-21,705.94
2011-11-22,700.868
2011-11-23,684.413
2011-11-24,682.378
2011-11-25,682.478
2011-11-28,705.289
2011-11-29,709.629
2011-11-30,742.293
2011-12-01,739.596
2011-12-02,743.827
2011-12-05,752.598
2011-12-06,750.686
2011-12-07,753.311
2011-12-08,736.147
2011-12-09,747.289
2011-12-12,732.069
2011-12-13,728.013
2011-12-14,716.202
2011-12-15,721.283
2011-12-16,723.155
2011-12-19,715.874
2011-12-20,735.255
2011-12-21,737.37
2011-12-22,746.624
2011-12-23,752.84
2011-12-26,752.858
2011-12-27,752.637
2011-12-28,741.479
2011-12-29,748.924
2011-12-30,750.961
2012-01-02,753.847
2012-01-03,767.666
2012-01-04,763.802
2012-01-05,759.028
2012-01-06,755.603
2012-01-09,755.976
2012-01-10,766.688
2012-01-11,764.617
2012-01-12,766.902
2012-01-13,761.555
2012-01-16,763.473
2012-01-17,768.579
2012-01-18,774.451
2012-01-19,782.216
2012-01-20,783.884
2012-01-23,788.757
2012-01-24,784.578
2012-01-25,785.343
2012-01-26,788.927
2012-01-27,784.101
2012-01-30,778.312
2012-01-31,779.361
2012-02-01,791.096
2012-02-02,791.247
2012-02-03,801.321
2012-02-06,800.539
2012-02-07,804.433
2012-02-08,806.14
2012-02-09,807.119
2012-02-10,796.913
2012-02-13,803.068
2012-02-14,799.139
2012-02-15,798.083
2012-02-16,803.105
2012-02-17,810.042
2012-02-20,814.812
2012-02-21,814.854
2012-02-22,809.054
2012-02-23,811.374
2012-02-24,815.767
2012-02-27,814.616
2012-02-28,817.443
2012-02-29,814.847
2012-03-01,820.078
2012-03-02,816.16
2012-03-05,813.275
2012-03-06,794.472
2012-03-07,798.336
2012-03-08,809.824
2012-03-09,809.444
2012-03-12,808.725
2012-03-13,823.958
2012-03-14,822.118
2012-03-15,827.293
2012-03-16,831.725
2012-03-19,834.715
2012-03-20,829.5
2012-03-21,826.489
2012-03-22,819.194
2012-03-23,823.055
2012-03-26,833.354
2012-03-27,829.921
2012-03-28,823.918
2012-03-29,818.323
2012-03-30,823.594
2012-04-02,830.069
2012-04-03,823.655
2012-04-04,809.55
2012-04-05,807.37
2012-04-06,807.37
2012-04-09,801.163
2012-04-10,785.948
2012-04-11,792.109
2012-04-12,802.196
2012-04-13,789.761
2012-04-16,792.213
2012-04-17,806.742
2012-04-18,802.237
2012-04-19,798.447
2012-04-20,802.643
2012-04-23,791.802
2012-04-24,800.855
2012-04-25,806.918
2012-04-26,811.751
2012-04-27,815.039
2012-04-30,811.749
2012-05-01,816.823
2012-05-02,810.366
2012-05-03,806.194
2012-05-04,794.611
2012-05-07,795.467
2012-05-08,788.835
2012-05-09,782.157
2012-05-10,788.84
2012-05-11,786.19
2012-05-14,773.537
2012-05-15,766.874
2012-05-16,762.361
2012-05-17,753.163
2012-05-18,747.719
2012-05-21,753.029
2012-05-22,759.571
2012-05-23,749.64
2012-05-24,754.351
2012-05-25,752.542
2012-05-28,752.957
2012-05-29,758.943
2012-05-30,745.267
2012-05-31,744.673
2012-06-01,730.921
2012-06-04,731.401
2012-06-05,735.427
2012-06-06,753.259
2012-06-07,758.168
2012-06-08,758.621
2012-06-11,754.66
2012-06-12,761.217
2012-06-13,761.761
2012-06-14,767.459
2012-06-15,776.36
2012-06-18,774.16
2012-06-19,785.961
2012-06-20,787.496
2012-06-21,773.027
2012-06-22,773.076
2012-06-25,760.172
2012-06-26,762.267
2012-06-27,771.684
2012-06-28,769.524
2012-06-29,793.174
2012-07-02,795.683
2012-07-03,801.61
2012-07-04,799.989
2012-07-05,792.83
2012-07-06,784.293
2012-07-09,782.241
2012-07-10,779.255
2012-07-11,782.803
2012-07-12,775.762
2012-07-13,789.05
2012-07-16,788.717
2012-07-17,792.467
2012-07-18,798.946
2012-07-19,800.588
2012-07-20,789.362
2012-07-23,777.809
2012-07-24,770.512
2012-07-25,771.944
2012-07-26,789.415
2012-07-27,804.348
2012-07-30,806.945
2012-07-31,804.474
2012-08-01,804.613
2012-08-02,792.736
2012-08-03,813.233
2012-08-06,817.133
2012-08-07,823.308
2012-08-08,823.978
2012-08-09,823.9
2012-08-10,824.835
2012-08-13,823.045
2012-08-14,824.22
2012-08-15,823.588
2012-08-16,830.168
2012-08-17,830.816
2012-08-20,830.581
2012-08-21,833.642
2012-08-22,829.097
2012-08-23,825.682
2012-08-24,827.192
2012-08-27,828.078
2012-08-28,827.588
2012-08-29,826.457
2012-08-30,819.578
2012-08-31,825.891
2012-09-03,827.109
2012-09-04,822.478
2012-09-05,822.626
2012-09-06,841.391
2012-09-07,850.131
2012-09-10,847.314
2012-09-11,852.672
2012-09-12,855.95
2012-09-13,864.543
2012-09-14,875.933
2012-09-17,871.878
2012-09-18,866.637
2012-09-19,868.314
2012-09-20,865.475
2012-09-21,868.613
2012-09-24,865.697
2012-09-25,863.459
2012-09-26,851.739
2012-09-27,858.195
2012-09-28,852.124
2012-10-01,859.096
2012-10-02,859.502
2012-10-03,859.759
2012-10-04,866.548
2012-10-05,872.159
2012-10-08,866.375
2012-10-09,859.64
2012-10-10,854.413
2012-10-11,858.005
2012-10-12,853.599
2012-10-15,858.826
2012-10-16,870.404
2012-10-17,880.326
2012-10-18,882.149
2012-10-19,869.408
2012-10-22,867.977
2012-10-23,852.575
2012-10-24,852.584
2012-10-25,855.058
2012-10-26,853.081
2012-10-29,850.466
2012-10-30,855.95
2012-10-31,855.093
2012-11-01,863.585
2012-11-02,857.759
2012-11-05,854.332
2012-11-06,861.444
2012-11-07,843.002
2012-11-08,836.44
2012-11-09,835.214
2012-11-12,834.809
2012-11-13,832.577
2012-11-14,823.303
2012-11-15,820.972
2012-11-16,818.029
2012-11-19,835.841
2012-11-20,836.249
2012-11-21,839.015
2012-11-22,842.159
2012-11-23,852.274
2012-11-26,848.853
2012-11-27,845.41
2012-11-28,849.482
2012-11-29,856.482
2012-11-30,857.221
2012-12-03,855.948
2012-12-04,855.993
2012-12-05,861.369
2012-12-06,862.907
2012-12-07,864.539
2012-12-10,864.824
2012-12-11,871.699
2012-12-12,875.265
2012-12-13,872.298
2012-12-14,871.009
2012-12-17,877.756
2012-12-18,886.234
2012-12-19,884.686
2012-12-20,887.888
2012-12-21,880.382
2012-12-24,878.83
2012-12-25,878.814
2012-12-26,878.259
2012-12-27,877.463
2012-12-28,869.298
2012-12-31,877.089
2013-01-01,877.113
2013-01-02,899.363
2013-01-03,896.87
2013-01-04,900.929
2013-01-07,899.201
2013-01-08,895.995
2013-01-09,899.716
2013-01-10,908.674
2013-01-11,910.89
2013-01-14,911.148
2013-01-15,911.431
2013-01-16,909.588
2013-01-17,914.925
2013-01-18,914.615
2013-01-21,916.565
2013-01-22,918.386
2013-01-23,917.851
2013-01-24,923.541
2013-01-25,929.634
2013-01-28,928.514
2013-01-29,935.489
2013-01-30,933.652
2013-01-31,929.549
2013-02-01,937.716
2013-02-04,922.911
2013-02-05,929.024
2013-02-06,928.523
2013-02-07,922.204
2013-02-08,928.291
2013-02-11,927.673
2013-02-12,933.825
2013-02-13,935.396
2013-02-14,932.304
2013-02-15,929.583
2013-02-18,929.874
2013-02-19,938.544
2013-02-20,930.182
2013-02-21,916.953
2013-02-22,924.723
2013-02-25,915.872
2013-02-26,910.452
2013-02-27,922.603
2013-02-28,924.496
2013-03-01,921.844
2013-03-04,923.706
2013-03-05,935.21
2013-03-06,937.255
2013-03-07,940.17
2013-03-08,944.015
2013-03-11,946.128
2013-03-12,945.48
2013-03-13,942.455
2013-03-14,950.571
2013-03-15,951.251
2013-03-18,942.881
2013-03-19,938.289
2013-03-20,945.099
2013-03-21,939.107
2013-03-22,944.327
2013-03-25,937.941
2013-03-26,942.615
2013-03-27,938.756
2013-03-28,941.937
2013-03-29,941.937
2013-04-01,941.176
2013-04-02,948.28
2013-04-03,937.473
2013-04-04,937.496
2013-04-05,934.842
2013-04-08,937.72
2013-04-09,945.248
2013-04-10,958.227
2013-04-11,962.653
2013-04-12,956.696
2013-04-15,940.747
2013-04-16,947.123
2013-04-17,932.962
2013-04-18,931.496
2013-04-19,939.096
2013-04-22,941.679
2013-04-23,955.16
2013-04-24,959.882
2013-04-25,964.457
2013-04-26,963.036
2013-04-29,972.226
2013-04-30,976.169
2013-05-01,968.735
2013-05-02,972.172
2013-05-03,982.254
2013-05-06,981.522
2013-05-07,986.991
2013-05-08,994.211
2013-05-09,989.382
2013-05-10,988.325
2013-05-13,987.791
2013-05-14,995.586
2013-05-15,998.978
2013-05-16,997.789
2013-05-17,1003.296
2013-05-20,1006.232
2013-05-21,1007.839
2013-05-22,1004.221
2013-05-23,995.275
2013-05-24,993.975
2013-05-27,995.525
2013-05-28,1002.194
2013-05-29,995.27
2013-05-30,1000.642
2013-05-31,984.962
2013-06-03,990.423
2013-06-04,989.473
2013-06-05,975.394
2013-06-06,978.563
2013-06-07,989.423
2013-06-10,988.767
2013-06-11,980.569
2013-06-12,975.872
2013-06-13,984.778
2013-06-14,982.822
2013-06-17,991.45
2013-06-18,996.271
2013-06-19,986.034
2013-06-20,953.389
2013-06-21,951.563
2013-06-24,938.843
2013-06-25,948.566
2013-06-26,958.57
2013-06-27,964.52
2013-06-28,959.784
2013-07-01,964.786
2013-07-02,963.14
2013-07-03,958.079
2013-07-04,964.8
2013-07-05,964.156
2013-07-08,973.698
2013-07-09,979.98
2013-07-10,981.719
2013-07-11,997.034
2013-07-12,997.752
2013-07-15,1001.243
2013-07-16,1000.058
2013-07-17,1002.518
2013-07-18,1009.755
2013-07-19,1012.341
2013-07-22,1017.348
2013-07-23,1018.913
2013-07-24,1018.269
2013-07-25,1017.422
2013-07-26,1018.357
2013-07-29,1016.243
2013-07-30,1013.735
2013-07-31,1013.152
2013-08-01,1021.413
2013-08-02,1023.899
2013-08-05,1020.649
2013-08-06,1016.443
2013-08-07,1014.208
2013-08-08,1022.061
2013-08-09,1022.36
2013-08-12,1020.477
2013-08-13,1022.032
2013-08-14,1021.301
2013-08-15,1009.596
2013-08-16,1010.56
2013-08-19,1003.293
2013-08-20,1002.812
2013-08-21,994.83
2013-08-22,1001.827
2013-08-23,1010.179
2013-08-26,1005.371
2013-08-27,990.468
2013-08-28,991.178
2013-08-29,991.904
2013-08-30,986.793
2013-09-02,993.686
2013-09-03,992.684
2013-09-04,999.564
2013-09-05,1001.543
2013-09-06,1005.237
2013-09-09,1012.961
2013-09-10,1022.908
2013-09-11,1028.496
2013-09-12,1025.813
2013-09-13,1027.161
2013-09-16,1036.709
2013-09-17,1037.613
2013-09-18,1046.013
2013-09-19,1051.566
2013-09-20,1043.184
2013-09-23,1038.237
2013-09-24,1036.58
2013-09-25,1037.055
2013-09-26,1037.239
2013-09-27,1035.263
2013-09-30,1028.048
2013-10-01,1035.11
2013-10-02,1035.603
2013-10-03,1030.147
2013-10-04,1034.972
2013-10-07,1028.994
2013-10-08,1021.016
2013-10-09,1019.22
2013-10-10,1038.986
2013-10-11,1045.697
2013-10-14,1049.459
2013-10-15,1047.295
2013-10-16,1057.252
2013-10-17,1068.124
2013-10-18,1073.935
2013-10-21,1074.772
2013-10-22,1082.844
2013-10-23,1075.175
2013-10-24,1078.763
2013-10-25,1082.081
2013-10-28,1082.306
2013-10-29,1088.373
2013-10-30,1085.906
2013-10-31,1079.132
2013-11-01,1077.644
2013-11-04,1082.803
2013-11-05,1079.376
2013-11-06,1088.357
2013-11-07,1076.469
2013-11-08,1083.436
2013-11-11,1085.704
2013-11-12,1081.714
2013-11-13,1083.305
2013-11-14,1090.295
2013-11-15,1095.694
2013-11-18,1098.653
2013-11-19,1094.985
2013-11-20,1092.07
2013-11-21,1095.607
2013-11-22,1099.929
2013-11-25,1099.056
2013-11-26,1095.945
2013-11-27,1098.652
2013-11-28,1100.734
2013-11-29,1099.903
2013-12-02,1095.433
2013-12-03,1088.197
2013-12-04,1084.093
2013-12-05,1076.924
2013-12-06,1089.536
2013-12-09,1092.575
2013-12-10,1089.053
2013-12-11,1078.055
2013-12-12,1071.213
2013-12-13,1069.76
2013-12-16,1079.418
2013-12-17,1073.315
2013-12-18,1088.94
2013-12-19,1093.144
2013-12-20,1097.793
2013-12-23,1104.53
2013-12-24,1107.665
2013-12-25,1107.69
2013-12-26,1112.036
2013-12-27,1118.519
2013-12-30,1118.469
2013-12-31,1121.728
2014-01-01,1121.743
2014-01-02,1108.98
2014-01-03,1109.834
2014-01-06,1108.243
2014-01-07,1114.056
2014-01-08,1112.3
2014-01-09,1110.33
2014-01-10,1115.65
2014-01-13,1108.904
2014-01-14,1114.667
2014-01-15,1121.066
2014-01-16,1120.276
2014-01-17,1118.698
2014-01-20,1118.497
2014-01-21,1117.963
2014-01-22,1118.115
2014-01-23,1110.522
2014-01-24,1089.322
2014-01-27,1083.502
2014-01-28,1089.596
2014-01-29,1082.998
2014-01-30,1087.503
2014-01-31,1079.044
2014-02-03,1060.459
2014-02-04,1061.851
2014-02-05,1061.621
2014-02-06,1077.326
2014-02-07,1088.354
2014-02-10,1089.844
2014-02-11,1104.393
2014-02-12,1106.282
2014-02-13,1111.289
2014-02-14,1118.566
2014-02-17,1120.662
2014-02-18,1122.121
2014-02-19,1119.313
2014-02-20,1123.111
2014-02-21,1124.237
2014-02-24,1129.28
2014-02-25,1127.226
2014-02-26,1124.104
2014-02-27,1127.222
2014-02-28,1133.519
2014-03-03,1119.599
2014-03-04,1136.016
2014-03-05,1136.11
2014-03-06,1141.467
2014-03-07,1137.726
2014-03-10,1135.413
2014-03-11,1131.739
2014-03-12,1129.399
2014-03-13,1120.144
2014-03-14,1115.077
2014-03-17,1125.679
2014-03-18,1133.025
2014-03-19,1127.792
2014-03-20,1129.356
2014-03-21,1130.895
2014-03-24,1126.714
2014-03-25,1136.201
2014-03-26,1136.451
2014-03-27,1136.066
2014-03-28,1144.337
2014-03-31,1152.03
2014-04-01,1157.365
2014-04-02,1159.632
2014-04-03,1159.245
2014-04-04,1156.149
2014-04-07,1146.595
2014-04-08,1150.843
2014-04-09,1159.331
2014-04-10,1147.114
2014-04-11,1137.451
2014-04-14,1142.386
2014-04-15,1143.416
2014-04-16,1154.109
2014-04-17,1158.476
2014-04-18,1158.476
2014-04-21,1159.707
2014-04-22,1166.095
2014-04-23,1164.211
2014-04-24,1165.2
2014-04-25,1159.577
2014-04-28,1165.393
2014-04-29,1173.167
2014-04-30,1176.451
2014-05-01,1174.509
2014-05-02,1172.868
2014-05-05,1172.675
2014-05-06,1167.969
2014-05-07,1175.061
2014-05-08,1177.785
2014-05-09,1173.343
2014-05-12,1181.454
2014-05-13,1182.78
2014-05-14,1181.345
2014-05-15,1173.152
2014-05-16,1174.966
2014-05-19,1175.432
2014-05-20,1169.229
2014-05-21,1176.634
2014-05-22,1177.668
2014-05-23,1180.649
2014-05-26,1183.64
2014-05-27,1184.765
2014-05-28,1184.009
2014-05-29,1188.474
2014-05-30,1189.997
2014-06-02,1190.831
2014-06-03,1190.133
2014-06-04,1190.043
2014-06-05,1195.923
2014-06-06,1203.492
2014-06-09,1204.959
2014-06-10,1204.838
2014-06-11,1200.123
2014-06-12,1197.627
2014-06-13,1201.262
2014-06-16,1201.709
2014-06-17,1202.945
2014-06-18,1209.721
2014-06-19,1216.624
2014-06-20,1216.736
2014-06-23,1217.077
2014-06-24,1210.304
2014-06-25,1209.185
2014-06-26,1206.436
2014-06-27,1208.616
2014-06-30,1208.334
2014-07-01,1215.215
2014-07-02,1216.875
2014-07-03,1222.129
2014-07-04,1221.123
2014-07-07,1216.069
2014-07-08,1207.569
2014-07-09,1210.878
2014-07-10,1203.42
2014-07-11,1204.756
2014-07-14,1211.886
2014-07-15,1208.989
2014-07-16,1220.001
2014-07-17,1207.244
2014-07-18,1213.193
2014-07-21,1209.96
2014-07-22,1216.421
2014-07-23,1218.413
2014-07-24,1221.108
2014-07-25,1215.889
2014-07-28,1215.567
2014-07-29,1212.771
2014-07-30,1207.974
2014-07-31,1190.044
2014-08-01,1182.872
2014-08-04,1186.87
2014-08-05,1177.586
2014-08-06,1175.614
2014-08-07,1168.711
2014-08-08,1174.744
2014-08-11,1179.871
2014-08-12,1178.565
2014-08-13,1185.877
2014-08-14,1189.474
2014-08-15,1187.198
2014-08-18,1196.383
2014-08-19,1200.352
2014-08-20,1201.702
2014-08-21,1207.802
2014-08-22,1202.146
2014-08-25,1209.262
2014-08-26,1212.955
2014-08-27,1214.636
2014-08-28,1210.238
2014-08-29,1214.662
2014-09-01,1214.585
2014-09-02,1211.104
2014-09-03,1217.235
2014-09-04,1215.458
2014-09-05,1216.9
2014-09-08,1211.358
2014-09-09,1203.906
2014-09-10,1205.574
2014-09-11,1206.186
2014-09-12,1200.609
2014-09-15,1200.902
2014-09-16,1205.761
2014-09-17,1208.927
2014-09-18,1214.496
2014-09-19,1213.665
2014-09-22,1204.844
2014-09-23,1196.271
2014-09-24,1201.428
2014-09-25,1184.407
2014-09-26,1188.393
2014-09-29,1182.399
2014-09-30,1181.358
2014-10-01,1168.938
2014-10-02,1160.649
2014-10-03,1166.777
2014-10-06,1169.622
2014-10-07,1155.779
2014-10-08,1166.854
2014-10-09,1151.258
2014-10-10,1134.418
2014-10-13,1126.75
2014-10-14,1124.912
2014-10-15,1108.897
2014-10-16,1106.543
2014-10-17,1124.588
2014-10-20,1127.907
2014-10-21,1146.158
2014-10-22,1142.953
2014-10-23,1152.253
2014-10-24,1158.248
2014-10-27,1155.048
2014-10-28,1167.753
2014-10-29,1168.631
2014-10-30,1169.626
2014-10-31,1183.46
2014-11-03,1177.627
2014-11-04,1173.976
2014-11-05,1182.937
2014-11-06,1183.857
2014-11-07,1184.479
2014-11-10,1189.838
2014-11-11,1190.344
2014-11-12,1186.526
2014-11-13,1185.478
2014-11-14,1186.442
2014-11-17,1188.921
2014-11-18,1196.126
2014-11-19,1194.316
2014-11-20,1194.135
2014-11-21,1203.347
2014-11-24,1203.021
2014-11-25,1203.533
2014-11-26,1207.546
2014-11-27,1204.831
2014-11-28,1198.265
2014-12-01,1193.57
2014-12-02,1200.441
2014-12-03,1202.948
2014-12-04,1198.244
2014-12-05,1200.913
2014-12-08,1191.066
2014-12-09,1183.601
2014-12-10,1168.108
2014-12-11,1169.963
2014-12-12,1147.89
2014-12-15,1132.608
2014-12-16,1137.37
2014-12-17,1151.018
2014-12-18,1176.466
2014-12-19,1182.683
2014-12-22,1188.15
2014-12-23,1191.92
2014-12-24,1191.864
2014-12-25,1191.84
2014-12-26,1193.056
2014-12-29,1194.553
2014-12-30,1187.188
2014-12-31,1178.395
2015-01-01,1178.397
2015-01-02,1175.988
2015-01-05,1148.404
2015-01-06,1139.484
2015-01-07,1145.534
2015-01-08,1168.158
2015-01-09,1157.267
2015-01-12,1151.678
2015-01-13,1152.235
2015-01-14,1140.603
2015-01-15,1138.669
2015-01-16,1150.583
2015-01-19,1154.401
2015-01-20,1155.827
2015-01-21,1162.88
2015-01-22,1176.149
2015-01-23,1168.97
2015-01-26,1171.903
2015-01-27,1162.306
2015-01-28,1146.598
2015-01-29,1150.808
2015-01-30,1135.908
2015-02-02,1152.523
2015-02-03,1172.816
2015-02-04,1169.026
2015-02-05,1178.763
2015-02-06,1175.702
2015-02-09,1170.317
2015-02-10,1176.952
2015-02-11,1172.632
2015-02-12,1185.424
2015-02-13,1193.916
2015-02-16,1193.332
2015-02-17,1194.647
2015-02-18,1194.429
2015-02-19,1191.875
2015-02-20,1195.396
2015-02-23,1194.546
2015-02-24,1200.224
2015-02-25,1200.964
2015-02-26,1196.394
2015-02-27,1196.434
2015-03-02,1197.28
2015-03-03,1190.921
2015-03-04,1185.469
2015-03-05,1186.675
2015-03-06,1168.362
2015-03-09,1169.529
2015-03-10,1147.887
2015-03-11,1147.666
2015-03-12,1157.94
2015-03-13,1149.286
2015-03-16,1163.347
2015-03-17,1159.427
2015-03-18,1172.021
2015-03-19,1167.534
2015-03-20,1186.268
2015-03-23,1189.993
2015-03-24,1184.912
2015-03-25,1175.217
2015-03-26,1167.99
2015-03-27,1167.292
2015-03-30,1177.027
2015-03-31,1166.253
2015-04-01,1165.788
2015-04-02,1171.718
2015-04-03,1171.718
2015-04-06,1182.177
2015-04-07,1182.978
2015-04-08,1179.403
2015-04-09,1182.598
2015-04-10,1190.035
2015-04-13,1185.432
2015-04-14,1191.598
2015-04-15,1196.503
2015-04-16,1197.517
2015-04-17,1186.342
2015-04-20,1195.14
2015-04-21,1191.099
2015-04-22,1194.71
2015-04-23,1199.04
2015-04-24,1205.775
2015-04-27,1208.485
2015-04-28,1213.951
2015-04-29,1210.456
2015-04-30,1203.041
2015-05-01,1208.79
2015-05-04,1211.278
2015-05-05,1199.979
2015-05-06,1199.381
2015-05-07,1196.452
2015-05-08,1215.746
2015-05-11,1210.316
2015-05-12,1207.635
2015-05-13,1211.313
2015-05-14,1221.815
2015-05-15,1221.801
2015-05-18,1220.117
2015-05-19,1217.002
2015-05-20,1218.067
2015-05-21,1222.089
2015-05-22,1215.786
