Date,KOKUSAI INDEX (WORLD ex JP) LARGE VALUE Large Cap
2005-11-07,695.746
2005-11-08,694.62
2005-11-09,695.226
2005-11-10,698.748
2005-11-11,702.685
2005-11-14,701.846
2005-11-15,697.46
2005-11-16,696.641
2005-11-17,702.386
2005-11-18,706.581
2005-11-21,711.448
2005-11-22,713.366
2005-11-23,718.808
2005-11-24,719.024
2005-11-25,718.949
2005-11-28,715.15
2005-11-29,715.171
2005-11-30,709.963
2005-12-01,716.833
2005-12-02,718.004
2005-12-05,718.921
2005-12-06,721.376
2005-12-07,717.487
2005-12-08,718.927
2005-12-09,719.419
2005-12-12,722.409
2005-12-13,725.473
2005-12-14,729.554
2005-12-15,726.358
2005-12-16,728.398
2005-12-19,726.906
2005-12-20,725.435
2005-12-21,726.419
2005-12-22,729.156
2005-12-23,729.343
2005-12-26,729.343
2005-12-27,725.385
2005-12-28,726.94
2005-12-29,725.906
2005-12-30,721.244
2006-01-02,722.308
2006-01-03,735.787
2006-01-04,741.689
2006-01-05,740.918
2006-01-06,748.182
2006-01-09,748.227
2006-01-10,746.204
2006-01-11,750.712
2006-01-12,747.275
2006-01-13,747.389
2006-01-16,748.696
2006-01-17,743.37
2006-01-18,739.163
2006-01-19,742.747
2006-01-20,732.775
2006-01-23,737.973
2006-01-24,736.245
2006-01-25,739.298
2006-01-26,746.252
2006-01-27,750.874
2006-01-30,750.665
2006-01-31,750.656
2006-02-01,753.13
2006-02-02,746.062
2006-02-03,741.365
2006-02-06,742.936
2006-02-07,737.831
2006-02-08,740.772
2006-02-09,744.697
2006-02-10,743.646
2006-02-13,744.544
2006-02-14,748.078
2006-02-15,749.569
2006-02-16,754.233
2006-02-17,756.236
2006-02-20,757.445
2006-02-21,756.222
2006-02-22,761.303
2006-02-23,760.264
2006-02-24,761.44
2006-02-27,763.114
2006-02-28,756.481
2006-03-01,761.702
2006-03-02,759.67
2006-03-03,759.955
2006-03-06,758.571
2006-03-07,754.068
2006-03-08,753.432
2006-03-09,753.312
2006-03-10,757.802
2006-03-13,762.64
2006-03-14,769.769
2006-03-15,772.633
2006-03-16,777.126
2006-03-17,777.01
2006-03-20,776.379
2006-03-21,772.695
2006-03-22,776.936
2006-03-23,772.744
2006-03-24,775.015
2006-03-27,772.462
2006-03-28,768.243
2006-03-29,770.375
2006-03-30,775.004
2006-03-31,769.828
2006-04-03,773.993
2006-04-04,779.155
2006-04-05,782.913
2006-04-06,781.729
2006-04-07,772.862
2006-04-10,774.871
2006-04-11,768.866
2006-04-12,768.268
2006-04-13,768.44
2006-04-14,768.44
2006-04-17,772.497
2006-04-18,781.181
2006-04-19,786.669
2006-04-20,787.688
2006-04-21,791.963
2006-04-24,789.579
2006-04-25,788.437
2006-04-26,792.348
2006-04-27,795.983
2006-04-28,798.749
2006-05-01,797.958
2006-05-02,804.646
2006-05-03,799.646
2006-05-04,802.983
2006-05-05,812.911
2006-05-08,811.806
2006-05-09,815.116
2006-05-10,814.064
2006-05-11,807.714
2006-05-12,797.04
2006-05-15,793.924
2006-05-16,795.56
2006-05-17,776.945
2006-05-18,773.612
2006-05-19,773.768
2006-05-22,768.372
2006-05-23,772.686
2006-05-24,766.944
2006-05-25,776.749
2006-05-26,782.99
2006-05-29,783.555
2006-05-30,773.662
2006-05-31,779.2
2006-06-01,785.349
2006-06-02,790.494
2006-06-05,781.39
2006-06-06,772.733
2006-06-07,771.943
2006-06-08,762.496
2006-06-09,766.333
2006-06-12,758.947
2006-06-13,745.262
2006-06-14,747.594
2006-06-15,761.59
2006-06-16,759.069
2006-06-19,754.683
2006-06-20,756.763
2006-06-21,761.396
2006-06-22,759.929
2006-06-23,757.662
2006-06-26,760.486
2006-06-27,756.683
2006-06-28,758.6
2006-06-29,773.105
2006-06-30,782.053
2006-07-03,788.076
2006-07-04,789.462
2006-07-05,782.143
2006-07-06,788.467
2006-07-07,788.384
2006-07-10,789.032
2006-07-11,787.903
2006-07-12,782.49
2006-07-13,772.712
2006-07-14,766.356
2006-07-17,761.983
2006-07-18,762.21
2006-07-19,778.633
2006-07-20,779.222
2006-07-21,775.755
2006-07-24,786.843
2006-07-25,790.286
2006-07-26,792.635
2006-07-27,798.154
2006-07-28,806.143
2006-07-31,803.395
2006-08-01,799.413
2006-08-02,806.718
2006-08-03,804.39
2006-08-04,810.388
2006-08-07,805.735
2006-08-08,805.278
2006-08-09,806.668
2006-08-10,802.812
2006-08-11,801.68
2006-08-14,803.625
2006-08-15,812.555
2006-08-16,817.342
2006-08-17,818.657
2006-08-18,819.079
2006-08-21,820.476
2006-08-22,819.894
2006-08-23,817.34
2006-08-24,819.867
2006-08-25,818.055
2006-08-28,822.342
2006-08-29,821.793
2006-08-30,824.229
2006-08-31,821.989
2006-09-01,826.275
2006-09-04,829.263
2006-09-05,827.268
2006-09-06,820.025
2006-09-07,813.378
2006-09-08,814.053
2006-09-11,812.143
2006-09-12,819.566
2006-09-13,822.383
2006-09-14,823.458
2006-09-15,822.821
2006-09-18,824.951
2006-09-19,822.869
2006-09-20,827.507
2006-09-21,827.812
2006-09-22,825.751
2006-09-25,828.019
2006-09-26,833.49
2006-09-27,836.364
2006-09-28,837.182
2006-09-29,835.934
2006-10-02,837.289
2006-10-03,836.897
2006-10-04,843.345
2006-10-05,845.283
2006-10-06,842.476
2006-10-09,842.852
2006-10-10,844.955
2006-10-11,844.005
2006-10-12,850.046
2006-10-13,851.526
2006-10-16,853.57
2006-10-17,849.463
2006-10-18,853.288
2006-10-19,854.851
2006-10-20,857.255
2006-10-23,860.072
2006-10-24,860.057
2006-10-25,864.991
2006-10-26,869.703
2006-10-27,867.722
2006-10-30,865.801
2006-10-31,867.307
2006-11-01,865.939
2006-11-02,864.453
2006-11-03,864.266
2006-11-06,873.561
2006-11-07,878.148
2006-11-08,879.055
2006-11-09,876.308
2006-11-10,878.053
2006-11-13,878.619
2006-11-14,879.88
2006-11-15,882.32
2006-11-16,882.812
2006-11-17,882.711
2006-11-20,881.789
2006-11-21,882.985
2006-11-22,885.849
2006-11-23,885.818
2006-11-24,884.51
2006-11-27,875.704
2006-11-28,877.175
2006-11-29,886.336
2006-11-30,886.718
2006-12-01,884.464
2006-12-04,888.695
2006-12-05,893.209
2006-12-06,893.948
2006-12-07,894.45
2006-12-08,896.401
2006-12-11,898.168
2006-12-12,900.042
2006-12-13,902.313
2006-12-14,908.0
2006-12-15,910.126
2006-12-18,909.446
2006-12-19,911.077
2006-12-20,913.297
2006-12-21,910.823
2006-12-22,906.452
2006-12-25,906.452
2006-12-26,908.256
2006-12-27,916.489
2006-12-28,916.556
2006-12-29,913.737
2007-01-01,913.737
2007-01-02,921.476
2007-01-03,919.398
2007-01-04,914.174
2007-01-05,904.134
2007-01-08,905.393
2007-01-09,904.852
2007-01-10,900.207
2007-01-11,906.796
2007-01-12,912.026
2007-01-15,914.764
2007-01-16,912.628
2007-01-17,912.045
2007-01-18,912.35
2007-01-19,915.988
2007-01-22,913.692
2007-01-23,916.952
2007-01-24,922.137
2007-01-25,914.78
2007-01-26,909.809
2007-01-29,910.614
2007-01-30,915.395
2007-01-31,917.284
2007-02-01,925.575
2007-02-02,925.649
2007-02-05,924.847
2007-02-06,927.127
2007-02-07,929.515
2007-02-08,926.227
2007-02-09,923.548
2007-02-12,919.136
2007-02-13,926.05
2007-02-14,935.082
2007-02-15,934.412
2007-02-16,933.152
2007-02-19,934.96
2007-02-20,935.579
2007-02-21,931.882
2007-02-22,931.267
2007-02-23,931.685
2007-02-26,934.816
2007-02-27,909.673
2007-02-28,903.814
2007-03-01,898.017
2007-03-02,890.848
2007-03-05,879.066
2007-03-06,890.692
2007-03-07,892.517
2007-03-08,900.705
2007-03-09,902.592
2007-03-12,904.163
2007-03-13,889.752
2007-03-14,881.676
2007-03-15,891.541
2007-03-16,889.789
2007-03-19,900.603
2007-03-20,907.461
2007-03-21,918.088
2007-03-22,926.664
2007-03-23,928.525
2007-03-26,926.68
2007-03-27,924.083
2007-03-28,918.331
2007-03-29,924.465
2007-03-30,922.124
2007-04-02,925.978
2007-04-03,934.146
2007-04-04,934.629
2007-04-05,938.343
2007-04-06,938.343
2007-04-09,936.91
2007-04-10,943.098
2007-04-11,940.52
2007-04-12,944.119
2007-04-13,949.838
2007-04-16,962.146
2007-04-17,964.385
2007-04-18,964.619
2007-04-19,961.879
2007-04-20,971.792
2007-04-23,967.853
2007-04-24,965.364
2007-04-25,976.293
2007-04-26,974.623
2007-04-27,973.837
2007-04-30,972.386
2007-05-01,971.693
2007-05-02,977.192
2007-05-03,981.452
2007-05-04,986.237
2007-05-07,990.046
2007-05-08,983.183
2007-05-09,986.112
2007-05-10,975.695
2007-05-11,983.218
2007-05-14,982.973
2007-05-15,986.567
2007-05-16,989.49
2007-05-17,988.922
2007-05-18,996.427
2007-05-21,996.541
2007-05-22,996.391
2007-05-23,1000.512
2007-05-24,989.96
2007-05-25,992.804
2007-05-28,993.632
2007-05-29,995.501
2007-05-30,996.671
2007-05-31,1000.0
2007-06-01,1005.276
2007-06-04,1006.992
2007-06-05,1002.574
2007-06-06,991.677
2007-06-07,977.598
2007-06-08,980.37
2007-06-11,984.147
2007-06-12,974.478
2007-06-13,983.908
2007-06-14,992.02
2007-06-15,1002.112
2007-06-18,1001.108
2007-06-19,1002.702
2007-06-20,995.619
2007-06-21,994.398
2007-06-22,985.488
2007-06-25,984.342
2007-06-26,980.13
2007-06-27,980.824
2007-06-28,986.278
2007-06-29,989.516
2007-07-02,997.567
2007-07-03,1002.396
2007-07-04,1004.264
2007-07-05,999.342
2007-07-06,1005.135
2007-07-09,1007.77
2007-07-10,996.681
2007-07-11,998.673
2007-07-12,1014.718
2007-07-13,1019.803
2007-07-16,1019.496
2007-07-17,1017.382
2007-07-18,1012.482
2007-07-19,1017.225
2007-07-20,1005.57
2007-07-23,1010.72
2007-07-24,991.678
2007-07-25,988.216
2007-07-26,962.75
2007-07-27,947.91
2007-07-30,951.879
2007-07-31,955.292
2007-08-01,951.409
2007-08-02,956.318
2007-08-03,937.426
2007-08-06,948.959
2007-08-07,959.878
2007-08-08,978.504
2007-08-09,949.366
2007-08-10,935.679
2007-08-13,941.567
2007-08-14,925.95
2007-08-15,914.757
2007-08-16,905.157
2007-08-17,932.925
2007-08-20,934.582
2007-08-21,935.056
2007-08-22,947.002
2007-08-23,950.015
2007-08-24,957.384
2007-08-27,953.484
2007-08-28,932.389
2007-08-29,944.514
2007-08-30,944.444
2007-08-31,954.707
2007-09-03,955.956
2007-09-04,963.553
2007-09-05,952.09
2007-09-06,956.016
2007-09-07,941.311
2007-09-10,938.052
2007-09-11,952.603
2007-09-12,956.685
2007-09-13,966.12
2007-09-14,962.706
2007-09-17,954.453
2007-09-18,976.169
2007-09-19,994.153
2007-09-20,991.418
2007-09-21,994.77
2007-09-24,989.634
2007-09-25,985.169
2007-09-26,991.352
2007-09-27,998.906
2007-09-28,998.095
2007-10-01,1009.907
2007-10-02,1009.553
2007-10-03,1008.423
2007-10-04,1011.336
2007-10-05,1019.835
2007-10-08,1013.006
2007-10-09,1020.958
2007-10-10,1020.15
2007-10-11,1023.782
2007-10-12,1023.854
2007-10-15,1017.043
2007-10-16,1006.829
2007-10-17,1009.653
2007-10-18,1006.689
2007-10-19,989.627
2007-10-22,982.2
2007-10-23,991.809
2007-10-24,987.754
2007-10-25,994.14
2007-10-26,1009.506
2007-10-29,1017.18
2007-10-30,1011.091
2007-10-31,1022.921
2007-11-01,995.98
2007-11-02,990.086
2007-11-05,982.806
2007-11-06,993.221
2007-11-07,975.973
2007-11-08,974.269
2007-11-09,961.094
2007-11-12,952.926
2007-11-13,971.966
2007-11-14,974.557
2007-11-15,956.762
2007-11-16,954.409
2007-11-19,937.73
2007-11-20,946.74
2007-11-21,928.299
2007-11-22,930.911
2007-11-23,943.945
2007-11-26,929.418
2007-11-27,937.11
2007-11-28,959.601
2007-11-29,961.617
2007-11-30,972.482
2007-12-03,967.563
2007-12-04,959.349
2007-12-05,971.849
2007-12-06,980.644
2007-12-07,983.436
2007-12-10,991.786
2007-12-11,976.085
2007-12-12,979.03
2007-12-13,966.829
2007-12-14,956.186
2007-12-17,940.337
2007-12-18,944.333
2007-12-19,941.12
2007-12-20,941.415
2007-12-21,956.211
2007-12-24,962.371
2007-12-25,962.371
2007-12-26,965.064
2007-12-27,960.686
2007-12-28,964.548
2007-12-31,959.238
2008-01-01,959.238
2008-01-02,950.558
2008-01-03,950.725
2008-01-04,936.151
2008-01-07,937.984
2008-01-08,929.538
2008-01-09,930.656
2008-01-10,933.293
2008-01-11,928.285
2008-01-14,934.589
2008-01-15,911.21
2008-01-16,901.219
2008-01-17,882.516
2008-01-18,869.271
2008-01-21,841.811
2008-01-22,847.749
2008-01-23,851.033
2008-01-24,877.259
2008-01-25,869.298
2008-01-28,878.604
2008-01-29,886.98
2008-01-30,881.67
2008-01-31,888.904
2008-02-01,902.0
2008-02-04,897.066
2008-02-05,863.664
2008-02-06,860.805
2008-02-07,855.687
2008-02-08,852.402
2008-02-11,847.622
2008-02-12,865.816
2008-02-13,870.479
2008-02-14,866.022
2008-02-15,861.36
2008-02-18,866.939
2008-02-19,869.844
2008-02-20,864.865
2008-02-21,864.524
2008-02-22,866.802
2008-02-25,881.938
2008-02-26,893.082
2008-02-27,896.689
2008-02-28,886.378
2008-02-29,866.086
2008-03-03,859.422
2008-03-04,851.699
2008-03-05,860.697
2008-03-06,844.009
2008-03-07,835.389
2008-03-10,824.751
2008-03-11,850.885
2008-03-12,855.406
2008-03-13,852.09
2008-03-14,836.646
2008-03-17,819.825
2008-03-18,855.544
2008-03-19,840.139
2008-03-20,847.962
2008-03-21,847.962
2008-03-24,853.446
2008-03-25,871.389
2008-03-26,867.418
2008-03-27,868.188
2008-03-28,859.914
2008-03-31,862.765
2008-04-01,887.638
2008-04-02,895.128
2008-04-03,894.373
2008-04-04,896.679
2008-04-07,900.529
2008-04-08,894.844
2008-04-09,888.57
2008-04-10,887.937
2008-04-11,873.224
2008-04-14,867.147
2008-04-15,870.591
2008-04-16,891.407
2008-04-17,890.805
2008-04-18,902.884
2008-04-21,901.465
2008-04-22,898.128
2008-04-23,895.983
2008-04-24,897.103
2008-04-25,905.878
2008-04-28,908.112
2008-04-29,904.25
2008-04-30,905.858
2008-05-01,909.719
2008-05-02,920.584
2008-05-05,917.971
2008-05-06,920.309
2008-05-07,908.748
2008-05-08,907.711
2008-05-09,899.726
2008-05-12,909.024
2008-05-13,906.262
2008-05-14,910.467
2008-05-15,916.7
2008-05-16,921.526
2008-05-19,925.296
2008-05-20,916.985
2008-05-21,909.544
2008-05-22,910.905
2008-05-23,898.478
2008-05-26,897.314
2008-05-27,894.546
2008-05-28,896.212
2008-05-29,898.299
2008-05-30,898.934
2008-06-02,887.908
2008-06-03,883.812
2008-06-04,876.969
2008-06-05,888.805
2008-06-06,870.221
2008-06-09,866.592
2008-06-10,856.619
2008-06-11,845.469
2008-06-12,845.054
2008-06-13,852.14
2008-06-16,853.656
2008-06-17,853.426
2008-06-18,842.66
2008-06-19,838.521
2008-06-20,826.607
2008-06-23,822.657
2008-06-24,823.828
2008-06-25,831.081
2008-06-26,812.994
2008-06-27,808.61
2008-06-30,812.219
2008-07-01,805.907
2008-07-02,801.182
2008-07-03,803.907
2008-07-04,799.091
2008-07-07,795.096
2008-07-08,799.409
2008-07-09,796.206
2008-07-10,793.288
2008-07-11,780.717
2008-07-14,774.982
2008-07-15,759.562
2008-07-16,772.037
2008-07-17,790.889
2008-07-18,799.932
2008-07-21,803.095
2008-07-22,808.42
2008-07-23,818.474
2008-07-24,802.778
2008-07-25,798.801
2008-07-28,784.622
2008-07-29,792.242
2008-07-30,805.438
2008-07-31,799.521
2008-08-01,794.07
2008-08-04,788.125
2008-08-05,807.674
2008-08-06,810.409
2008-08-07,798.148
2008-08-08,803.379
2008-08-11,812.464
2008-08-12,801.518
2008-08-13,787.036
2008-08-14,791.461
2008-08-15,789.947
2008-08-18,782.967
2008-08-19,767.535
2008-08-20,773.532
2008-08-21,774.89
2008-08-22,784.978
2008-08-25,774.055
2008-08-26,772.898
2008-08-27,779.176
2008-08-28,793.851
2008-08-29,790.729
2008-09-01,786.119
2008-09-02,787.886
2008-09-03,785.26
2008-09-04,761.18
2008-09-05,754.146
2008-09-08,778.677
2008-09-09,758.711
2008-09-10,756.316
2008-09-11,754.418
2008-09-12,764.71
2008-09-15,725.558
2008-09-16,722.644
2008-09-17,695.788
2008-09-18,716.662
2008-09-19,773.575
2008-09-22,755.318
2008-09-23,744.565
2008-09-24,741.458
2008-09-25,759.07
2008-09-26,754.187
2008-09-29,693.44
2008-09-30,712.503
2008-10-01,718.372
2008-10-02,697.412
2008-10-03,700.804
2008-10-06,655.904
2008-10-07,632.145
2008-10-08,608.664
2008-10-09,571.334
2008-10-10,542.704
2008-10-13,601.118
2008-10-14,619.97
2008-10-15,571.041
2008-10-16,567.815
2008-10-17,574.58
2008-10-20,602.055
2008-10-21,588.379
2008-10-22,548.812
2008-10-23,556.467
2008-10-24,528.419
2008-10-27,504.934
2008-10-28,541.099
2008-10-29,562.029
2008-10-30,573.24
2008-10-31,579.902
2008-11-03,583.645
2008-11-04,614.693
2008-11-05,592.263
2008-11-06,555.662
2008-11-07,568.805
2008-11-10,565.77
2008-11-11,544.411
2008-11-12,519.047
2008-11-13,540.064
2008-11-14,531.996
2008-11-17,517.047
2008-11-18,521.707
2008-11-19,491.706
2008-11-20,458.719
2008-11-21,472.616
2008-11-24,514.331
2008-11-25,524.743
2008-11-26,534.676
2008-11-27,539.459
2008-11-28,545.52
2008-12-01,498.404
2008-12-02,517.614
2008-12-03,526.974
2008-12-04,516.929
2008-12-05,519.775
2008-12-08,554.484
2008-12-09,546.063
2008-12-10,551.383
2008-12-11,543.859
2008-12-12,541.056
2008-12-15,538.932
2008-12-16,559.608
2008-12-17,561.633
2008-12-18,554.088
2008-12-19,545.396
2008-12-22,535.055
2008-12-23,531.739
2008-12-24,534.035
2008-12-25,534.035
2008-12-26,536.46
2008-12-29,541.369
2008-12-30,552.141
2008-12-31,555.707
2009-01-01,555.707
2009-01-02,573.765
2009-01-05,569.802
2009-01-06,572.421
2009-01-07,561.479
2009-01-08,561.939
2009-01-09,550.914
2009-01-12,536.258
2009-01-13,530.316
2009-01-14,508.86
2009-01-15,501.285
2009-01-16,506.342
2009-01-19,499.913
2009-01-20,472.437
2009-01-21,484.373
2009-01-22,478.16
2009-01-23,476.317
2009-01-26,489.219
2009-01-27,493.741
2009-01-28,515.224
2009-01-29,497.19
2009-01-30,485.508
2009-02-02,479.938
2009-02-03,488.605
2009-02-04,489.576
2009-02-05,491.842
2009-02-06,505.406
2009-02-09,512.006
2009-02-10,487.501
2009-02-11,486.957
2009-02-12,482.028
2009-02-13,480.52
2009-02-16,475.365
2009-02-17,450.367
2009-02-18,447.686
2009-02-19,446.912
2009-02-20,433.436
2009-02-23,424.808
2009-02-24,436.128
2009-02-25,433.517
2009-02-26,438.777
2009-02-27,424.287
2009-03-02,399.95
2009-03-03,394.175
2009-03-04,404.978
2009-03-05,385.254
2009-03-06,385.12
2009-03-09,381.744
2009-03-10,409.904
2009-03-11,410.93
2009-03-12,425.568
2009-03-13,431.261
2009-03-16,438.195
2009-03-17,446.593
2009-03-18,455.835
2009-03-19,461.037
2009-03-20,451.522
2009-03-23,481.314
2009-03-24,473.481
2009-03-25,478.408
2009-03-26,485.3
2009-03-27,474.326
2009-03-30,450.782
2009-03-31,462.927
2009-04-01,472.138
2009-04-02,494.608
2009-04-03,496.832
2009-04-06,493.107
2009-04-07,481.867
2009-04-08,483.861
2009-04-09,503.88
2009-04-10,503.892
2009-04-13,507.981
2009-04-14,504.029
2009-04-15,507.325
2009-04-16,514.73
2009-04-17,518.863
2009-04-20,491.821
2009-04-21,498.698
2009-04-22,499.032
2009-04-23,503.39
2009-04-24,515.904
2009-04-27,510.397
2009-04-28,504.775
2009-04-29,519.918
2009-04-30,524.02
2009-05-01,526.404
2009-05-04,546.006
2009-05-05,547.021
2009-05-06,559.648
2009-05-07,555.744
2009-05-08,573.029
2009-05-11,561.485
2009-05-12,559.899
2009-05-13,542.292
2009-05-14,545.951
2009-05-15,542.398
2009-05-18,557.065
2009-05-19,563.065
2009-05-20,563.97
2009-05-21,552.785
2009-05-22,556.278
2009-05-25,556.713
2009-05-26,567.64
2009-05-27,561.782
2009-05-28,565.622
2009-05-29,574.657
2009-06-01,590.522
2009-06-02,592.77
2009-06-03,579.977
2009-06-04,584.675
2009-06-05,581.893
2009-06-08,577.317
2009-06-09,581.595
2009-06-10,583.726
2009-06-11,590.816
2009-06-12,589.147
2009-06-15,571.372
2009-06-16,566.908
2009-06-17,559.17
2009-06-18,566.611
2009-06-19,569.795
2009-06-22,550.939
2009-06-23,551.307
2009-06-24,559.251
2009-06-25,562.258
2009-06-26,564.811
2009-06-29,572.662
2009-06-30,566.804
2009-07-01,573.136
2009-07-02,554.324
2009-07-03,554.666
2009-07-06,550.551
2009-07-07,543.743
2009-07-08,537.216
2009-07-09,540.996
2009-07-10,536.298
2009-07-13,549.64
2009-07-14,556.298
2009-07-15,575.978
2009-07-16,579.903
2009-07-17,579.337
2009-07-20,588.73
2009-07-21,592.128
2009-07-22,591.595
2009-07-23,606.441
2009-07-24,608.38
2009-07-27,613.459
2009-07-28,608.787
2009-07-29,606.385
2009-07-30,617.609
2009-07-31,620.266
2009-08-03,635.214
2009-08-04,637.196
2009-08-05,636.708
2009-08-06,635.957
2009-08-07,641.364
2009-08-10,638.778
2009-08-11,627.795
2009-08-12,636.603
2009-08-13,644.334
2009-08-14,638.248
2009-08-17,619.992
2009-08-18,627.496
2009-08-19,631.514
2009-08-20,639.596
2009-08-21,654.317
2009-08-24,658.661
2009-08-25,662.145
2009-08-26,658.391
2009-08-27,658.995
2009-08-28,663.953
2009-08-31,658.322
2009-09-01,642.58
2009-09-02,637.112
2009-09-03,641.246
2009-09-04,649.975
2009-09-07,655.558
2009-09-08,663.004
2009-09-09,669.14
2009-09-10,672.293
2009-09-11,673.525
2009-09-14,675.17
2009-09-15,676.523
2009-09-16,690.129
2009-09-17,693.081
2009-09-18,691.906
2009-09-21,685.721
2009-09-22,694.222
2009-09-23,690.45
2009-09-24,678.971
2009-09-25,675.669
2009-09-28,687.351
2009-09-29,685.86
2009-09-30,684.347
2009-10-01,667.736
2009-10-02,659.557
2009-10-05,669.319
2009-10-06,683.262
2009-10-07,682.992
2009-10-08,691.155
2009-10-09,692.422
2009-10-12,697.677
2009-10-13,693.326
2009-10-14,709.502
2009-10-15,711.554
2009-10-16,703.02
2009-10-19,712.128
2009-10-20,707.799
2009-10-21,706.279
2009-10-22,708.193
2009-10-23,701.207
2009-10-26,689.202
2009-10-27,686.468
2009-10-28,671.516
2009-10-29,685.87
2009-10-30,666.556
2009-11-02,670.272
2009-11-03,665.395
2009-11-04,673.167
2009-11-05,682.74
2009-11-06,684.012
2009-11-09,703.042
2009-11-10,702.676
2009-11-11,706.724
2009-11-12,700.38
2009-11-13,703.196
2009-11-16,715.499
2009-11-17,711.128
2009-11-18,714.765
2009-11-19,701.867
2009-11-20,697.612
2009-11-23,712.52
2009-11-24,708.543
2009-11-25,714.599
2009-11-26,702.081
2009-11-27,697.018
2009-11-30,697.623
2009-12-01,711.257
2009-12-02,712.055
2009-12-03,707.71
2009-12-04,708.648
2009-12-07,705.369
2009-12-08,694.864
2009-12-09,693.633
2009-12-10,697.969
2009-12-11,698.972
2009-12-14,703.282
2009-12-15,698.883
2009-12-16,702.666
2009-12-17,689.815
2009-12-18,688.611
2009-12-21,697.254
2009-12-22,698.475
2009-12-23,701.358
2009-12-24,704.26
2009-12-25,704.26
2009-12-28,707.036
2009-12-29,708.222
2009-12-30,704.965
2009-12-31,703.689
2010-01-01,703.689
2010-01-04,716.838
2010-01-05,719.311
2010-01-06,719.465
2010-01-07,720.004
2010-01-08,721.118
2010-01-11,727.232
2010-01-12,720.51
2010-01-13,722.419
2010-01-14,724.547
2010-01-15,714.677
2010-01-18,716.988
2010-01-19,721.693
2010-01-20,710.349
2010-01-21,696.24
2010-01-22,686.21
2010-01-25,686.401
2010-01-26,683.29
2010-01-27,681.946
2010-01-28,675.503
2010-01-29,673.495
2010-02-01,679.897
2010-02-02,688.828
2010-02-03,683.612
2010-02-04,661.725
2010-02-05,654.73
2010-02-08,653.048
2010-02-09,658.349
2010-02-10,659.803
2010-02-11,662.115
2010-02-12,659.618
2010-02-15,660.93
2010-02-16,673.34
2010-02-17,677.799
2010-02-18,681.044
2010-02-19,680.738
2010-02-22,682.62
2010-02-23,674.187
2010-02-24,678.768
2010-02-25,671.38
2010-02-26,677.455
2010-03-01,680.457
2010-03-02,685.564
2010-03-03,690.18
2010-03-04,690.446
2010-03-05,701.33
2010-03-08,702.249
2010-03-09,701.836
2010-03-10,707.471
2010-03-11,708.462
2010-03-12,710.6
2010-03-15,706.896
2010-03-16,715.327
2010-03-17,721.056
2010-03-18,717.649
2010-03-19,713.449
2010-03-22,713.601
2010-03-23,719.358
2010-03-24,713.817
2010-03-25,716.102
2010-03-26,716.051
2010-03-29,721.219
2010-03-30,719.432
2010-03-31,719.765
2010-04-01,727.922
2010-04-02,727.922
2010-04-05,730.297
2010-04-06,731.052
2010-04-07,727.114
2010-04-08,726.371
2010-04-09,734.941
2010-04-12,738.98
2010-04-13,736.814
2010-04-14,746.449
2010-04-15,747.732
2010-04-16,733.346
2010-04-19,733.167
2010-04-20,741.137
2010-04-21,736.729
2010-04-22,731.298
2010-04-23,735.842
2010-04-26,735.4
2010-04-27,716.724
2010-04-28,715.008
2010-04-29,723.674
2010-04-30,716.605
2010-05-03,720.649
2010-05-04,700.467
2010-05-05,692.447
2010-05-06,669.905
2010-05-07,655.001
2010-05-10,692.608
2010-05-11,687.361
2010-05-12,695.264
2010-05-13,689.364
2010-05-14,670.113
2010-05-17,667.128
2010-05-18,665.262
2010-05-19,655.086
2010-05-20,633.926
2010-05-21,643.299
2010-05-24,635.12
2010-05-25,626.33
2010-05-26,629.622
2010-05-27,649.93
2010-05-28,645.997
2010-05-31,645.258
2010-06-01,637.975
2010-06-02,645.236
2010-06-03,650.243
2010-06-04,629.267
2010-06-07,620.042
2010-06-08,623.577
2010-06-09,626.793
2010-06-10,641.882
2010-06-11,645.595
2010-06-14,650.575
2010-06-15,661.325
2010-06-16,661.986
2010-06-17,663.652
2010-06-18,666.227
2010-06-21,668.244
2010-06-22,658.108
2010-06-23,651.891
2010-06-24,642.252
2010-06-25,641.503
2010-06-28,644.421
2010-06-29,622.528
2010-06-30,620.207
2010-07-01,616.367
2010-07-02,617.249
2010-07-05,614.78
2010-07-06,626.489
2010-07-07,641.177
2010-07-08,649.71
2010-07-09,654.09
2010-07-12,654.657
2010-07-13,666.57
2010-07-14,666.987
2010-07-15,667.251
2010-07-16,652.025
2010-07-19,651.3
2010-07-20,653.874
2010-07-21,650.683
2010-07-22,665.182
2010-07-23,667.902
2010-07-26,677.223
2010-07-27,681.648
2010-07-28,678.877
2010-07-29,679.659
2010-07-30,677.188
2010-08-02,696.763
2010-08-03,695.92
2010-08-04,697.111
2010-08-05,696.516
2010-08-06,694.439
2010-08-09,699.594
2010-08-10,691.701
2010-08-11,670.982
2010-08-12,668.047
2010-08-13,665.953
2010-08-16,666.011
2010-08-17,673.819
2010-08-18,672.807
2010-08-19,661.686
2010-08-20,654.301
2010-08-23,655.306
2010-08-24,645.614
2010-08-25,643.095
2010-08-26,644.945
2010-08-27,653.3
2010-08-30,647.799
2010-08-31,648.631
2010-09-01,669.06
2010-09-02,672.565
2010-09-03,680.709
2010-09-06,682.639
2010-09-07,673.364
2010-09-08,678.489
2010-09-09,684.527
2010-09-10,686.019
