Date,USA LARGE CAP Large Cap
2005-11-11,787.741
2005-11-14,787.018
2005-11-15,783.925
2005-11-16,785.313
2005-11-17,792.219
2005-11-18,795.965
2005-11-21,799.994
2005-11-22,803.745
2005-11-23,806.843
2005-11-24,806.843
2005-11-25,808.508
2005-11-28,802.114
2005-11-29,801.622
2005-11-30,796.323
2005-12-01,805.483
2005-12-02,805.948
2005-12-05,804.042
2005-12-06,804.917
2005-12-07,801.281
2005-12-08,800.233
2005-12-09,802.046
2005-12-12,802.683
2005-12-13,807.159
2005-12-14,810.277
2005-12-15,809.424
2005-12-16,807.016
2005-12-19,802.898
2005-12-20,802.489
2005-12-21,804.087
2005-12-22,807.558
2005-12-23,807.989
2005-12-26,807.989
2005-12-27,800.283
2005-12-28,801.213
2005-12-29,798.766
2005-12-30,794.945
2006-01-02,794.945
2006-01-03,808.128
2006-01-04,810.983
2006-01-05,811.22
2006-01-06,818.896
2006-01-09,821.448
2006-01-10,820.893
2006-01-11,823.92
2006-01-12,818.727
2006-01-13,819.878
2006-01-16,819.878
2006-01-17,817.087
2006-01-18,813.32
2006-01-19,816.981
2006-01-20,801.226
2006-01-23,802.718
2006-01-24,804.012
2006-01-25,802.83
2006-01-26,808.233
2006-01-27,814.353
2006-01-30,815.236
2006-01-31,812.277
2006-02-01,813.465
2006-02-02,806.574
2006-02-03,802.242
2006-02-06,802.033
2006-02-07,795.891
2006-02-08,803.33
2006-02-09,802.397
2006-02-10,804.865
2006-02-13,802.134
2006-02-14,810.319
2006-02-15,813.398
2006-02-16,819.205
2006-02-17,817.771
2006-02-20,817.771
2006-02-21,814.739
2006-02-22,820.607
2006-02-23,817.943
2006-02-24,819.081
2006-02-27,822.86
2006-02-28,814.172
2006-03-01,820.717
2006-03-02,819.387
2006-03-03,818.481
2006-03-06,813.354
2006-03-07,812.46
2006-03-08,814.438
2006-03-09,810.185
2006-03-10,815.65
2006-03-13,817.605
2006-03-14,825.651
2006-03-15,828.768
2006-03-16,829.916
2006-03-17,830.989
2006-03-20,830.448
2006-03-21,825.593
2006-03-22,830.543
2006-03-23,827.881
2006-03-24,828.68
2006-03-27,827.736
2006-03-28,822.025
2006-03-29,827.974
2006-03-30,826.422
2006-03-31,823.21
2006-04-03,825.225
2006-04-04,830.532
2006-04-05,833.469
2006-04-06,831.989
2006-04-07,823.635
2006-04-10,824.552
2006-04-11,818.784
2006-04-12,819.533
2006-04-13,820.116
2006-04-14,820.116
2006-04-17,817.333
2006-04-18,830.781
2006-04-19,831.602
2006-04-20,832.821
2006-04-21,833.039
2006-04-24,831.282
2006-04-25,827.256
2006-04-26,829.92
2006-04-27,833.793
2006-04-28,834.293
2006-05-01,830.623
2006-05-02,835.468
2006-05-03,831.62
2006-05-04,834.013
2006-05-05,842.776
2006-05-08,841.999
2006-05-09,842.421
2006-05-10,841.267
2006-05-11,831.152
2006-05-12,822.41
2006-05-15,825.524
2006-05-16,824.357
2006-05-17,811.148
2006-05-18,805.878
2006-05-19,808.815
2006-05-22,806.508
2006-05-23,802.773
2006-05-24,804.587
2006-05-25,813.517
2006-05-26,817.941
2006-05-29,817.941
2006-05-30,805.199
2006-05-31,811.511
2006-06-01,821.213
2006-06-02,823.053
2006-06-05,809.161
2006-06-06,808.581
2006-06-07,803.9
2006-06-08,805.363
2006-06-09,801.638
2006-06-12,792.434
2006-06-13,785.051
2006-06-14,788.756
2006-06-15,804.5
2006-06-16,801.701
2006-06-19,794.957
2006-06-20,795.147
2006-06-21,802.279
2006-06-22,798.196
2006-06-23,796.894
2006-06-26,800.648
2006-06-27,793.736
2006-06-28,798.399
2006-06-29,815.077
2006-06-30,813.058
2006-07-03,819.713
2006-07-04,819.713
2006-07-05,814.293
2006-07-06,816.833
2006-07-07,811.773
2006-07-10,813.327
2006-07-11,816.547
2006-07-12,807.81
2006-07-13,797.934
2006-07-14,794.566
2006-07-17,793.757
2006-07-18,795.509
2006-07-19,809.983
2006-07-20,804.227
2006-07-21,799.382
2006-07-24,812.296
2006-07-25,817.414
2006-07-26,817.406
2006-07-27,814.475
2006-07-28,824.089
2006-07-31,822.572
2006-08-01,819.006
2006-08-02,823.927
2006-08-03,824.402
2006-08-04,824.173
2006-08-07,822.167
2006-08-08,820.003
2006-08-09,817.138
2006-08-10,820.923
2006-08-11,818.208
2006-08-14,819.224
2006-08-15,829.733
2006-08-16,835.392
2006-08-17,836.884
2006-08-18,840.371
2006-08-21,837.792
2006-08-22,838.256
2006-08-23,835.161
2006-08-24,837.683
2006-08-25,837.147
2006-08-28,841.302
2006-08-29,842.901
2006-08-30,843.309
2006-08-31,842.664
2006-09-01,847.469
2006-09-04,847.469
2006-09-05,848.829
2006-09-06,841.243
2006-09-07,837.347
2006-09-08,840.214
2006-09-11,840.687
2006-09-12,848.618
2006-09-13,851.649
2006-09-14,850.739
2006-09-15,852.877
2006-09-18,853.579
2006-09-19,851.851
2006-09-20,856.396
2006-09-21,852.297
2006-09-22,850.679
2006-09-25,857.781
2006-09-26,864.435
2006-09-27,864.907
2006-09-28,866.798
2006-09-29,864.967
2006-10-02,861.925
2006-10-03,864.48
2006-10-04,874.806
2006-10-05,876.534
2006-10-06,874.487
2006-10-09,874.856
2006-10-10,876.559
2006-10-11,874.395
2006-10-12,882.461
2006-10-13,884.104
2006-10-16,885.449
2006-10-17,882.594
2006-10-18,884.33
2006-10-19,885.059
2006-10-20,886.887
2006-10-23,892.436
2006-10-24,892.031
2006-10-25,895.481
2006-10-26,900.073
2006-10-27,892.754
2006-10-30,892.807
2006-10-31,893.02
2006-11-01,886.854
2006-11-02,886.869
2006-11-03,885.189
2006-11-06,895.328
2006-11-07,897.18
2006-11-08,899.357
2006-11-09,894.493
2006-11-10,895.566
2006-11-13,897.682
2006-11-14,903.096
2006-11-15,905.172
2006-11-16,907.14
2006-11-17,908.341
2006-11-20,907.754
2006-11-21,908.77
2006-11-22,910.597
2006-11-23,910.597
2006-11-24,907.181
2006-11-27,895.481
2006-11-28,899.042
2006-11-29,907.199
2006-11-30,907.597
2006-12-01,905.381
2006-12-04,912.935
2006-12-05,916.813
2006-12-06,915.649
2006-12-07,912.093
2006-12-08,913.832
2006-12-11,916.443
2006-12-12,915.846
2006-12-13,917.237
2006-12-14,925.405
2006-12-15,927.065
2006-12-18,924.522
2006-12-19,926.782
2006-12-20,925.187
2006-12-21,922.368
2006-12-22,917.507
2006-12-25,917.507
2006-12-26,921.527
2006-12-27,928.015
2006-12-28,926.965
2006-12-29,922.901
2007-01-01,922.901
2007-01-02,922.901
2007-01-03,922.103
2007-01-04,923.701
2007-01-05,918.338
2007-01-08,920.607
2007-01-09,920.042
2007-01-10,921.895
2007-01-11,927.853
2007-01-12,932.524
2007-01-15,932.524
2007-01-16,933.137
2007-01-17,932.268
2007-01-18,929.956
2007-01-19,932.322
2007-01-22,927.438
2007-01-23,930.019
2007-01-24,937.983
2007-01-25,927.373
2007-01-26,925.828
2007-01-29,924.966
2007-01-30,930.195
2007-01-31,936.227
2007-02-01,941.007
2007-02-02,942.181
2007-02-05,941.274
2007-02-06,941.315
2007-02-07,942.687
2007-02-08,941.484
2007-02-09,934.977
2007-02-12,932.102
2007-02-13,938.993
2007-02-14,946.226
2007-02-15,946.701
2007-02-16,945.97
2007-02-19,945.97
2007-02-20,948.284
2007-02-21,946.677
2007-02-22,945.716
2007-02-23,942.214
2007-02-26,941.218
2007-02-27,908.644
2007-02-28,914.156
2007-03-01,912.191
2007-03-02,902.16
2007-03-05,894.452
2007-03-06,908.016
2007-03-07,905.878
2007-03-08,911.974
2007-03-09,912.302
2007-03-12,914.674
2007-03-13,896.711
2007-03-14,902.747
2007-03-15,905.638
2007-03-16,902.171
2007-03-19,912.154
2007-03-20,918.108
2007-03-21,933.973
2007-03-22,933.796
2007-03-23,934.261
2007-03-26,935.693
2007-03-27,929.955
2007-03-28,923.031
2007-03-29,926.848
2007-03-30,925.563
2007-04-02,927.451
2007-04-03,936.332
2007-04-04,937.604
2007-04-05,940.924
2007-04-06,940.924
2007-04-09,941.451
2007-04-10,944.083
2007-04-11,938.052
2007-04-12,943.639
2007-04-13,947.212
2007-04-16,957.459
2007-04-17,959.655
2007-04-18,960.029
2007-04-19,958.866
2007-04-20,967.762
2007-04-23,964.53
2007-04-24,964.007
2007-04-25,973.969
2007-04-26,973.248
2007-04-27,973.348
2007-04-30,966.51
2007-05-01,969.187
2007-05-02,975.089
2007-05-03,979.767
2007-05-04,982.055
2007-05-07,984.72
2007-05-08,983.582
2007-05-09,986.423
2007-05-10,973.033
2007-05-11,982.352
2007-05-14,980.764
2007-05-15,979.839
2007-05-16,989.301
2007-05-17,988.553
2007-05-18,995.154
2007-05-21,996.526
2007-05-22,995.864
2007-05-23,994.962
2007-05-24,986.165
2007-05-25,991.397
2007-05-28,991.397
2007-05-29,992.516
2007-05-30,1000.291
2007-05-31,1000.0
2007-06-01,1003.697
2007-06-04,1005.447
2007-06-05,1000.238
2007-06-06,991.801
2007-06-07,974.492
2007-06-08,985.301
2007-06-11,986.32
2007-06-12,975.935
2007-06-13,990.885
2007-06-14,995.824
2007-06-15,1002.505
2007-06-18,1001.544
2007-06-19,1003.282
2007-06-20,989.187
2007-06-21,995.264
2007-06-22,982.301
2007-06-25,979.472
2007-06-26,976.513
2007-06-27,985.371
2007-06-28,984.998
2007-06-29,983.484
2007-07-02,993.994
2007-07-03,997.914
2007-07-04,997.914
2007-07-05,998.203
2007-07-06,1001.436
2007-07-09,1002.475
2007-07-10,988.48
2007-07-11,994.446
2007-07-12,1013.502
2007-07-13,1016.826
2007-07-16,1015.261
2007-07-17,1015.008
2007-07-18,1013.446
2007-07-19,1017.798
2007-07-20,1005.792
2007-07-23,1011.277
2007-07-24,991.621
2007-07-25,996.799
2007-07-26,973.914
2007-07-27,958.63
2007-07-30,968.356
2007-07-31,956.297
2007-08-01,963.325
2007-08-02,967.882
2007-08-03,942.918
2007-08-06,965.776
2007-08-07,972.007
2007-08-08,986.227
2007-08-09,957.007
2007-08-10,956.677
2007-08-13,956.161
2007-08-14,939.647
2007-08-15,927.643
2007-08-16,930.364
2007-08-17,953.329
2007-08-20,952.598
2007-08-21,953.263
2007-08-22,964.362
2007-08-23,963.781
2007-08-24,975.078
2007-08-27,967.175
2007-08-28,945.063
2007-08-29,965.748
2007-08-30,961.944
2007-08-31,972.619
2007-09-03,972.619
2007-09-04,982.843
2007-09-05,972.461
2007-09-06,976.765
2007-09-07,960.829
2007-09-10,960.3
2007-09-11,973.423
2007-09-12,974.177
2007-09-13,982.804
2007-09-14,982.82
2007-09-17,977.821
2007-09-18,1005.717
2007-09-19,1011.685
2007-09-20,1005.824
2007-09-21,1010.787
2007-09-24,1005.914
2007-09-25,1005.656
2007-09-26,1011.171
2007-09-27,1015.155
2007-09-28,1012.17
2007-10-01,1025.381
2007-10-02,1024.607
2007-10-03,1020.108
2007-10-04,1022.65
2007-10-05,1032.105
2007-10-08,1029.056
2007-10-09,1037.528
2007-10-10,1036.206
2007-10-11,1031.413
2007-10-12,1036.384
2007-10-15,1027.729
2007-10-16,1021.385
2007-10-17,1023.263
2007-10-18,1022.403
2007-10-19,996.62
2007-10-22,999.707
2007-10-23,1008.897
2007-10-24,1006.872
2007-10-25,1006.099
2007-10-26,1020.623
2007-10-29,1024.774
2007-10-30,1018.025
2007-10-31,1030.264
2007-11-01,1003.714
2007-11-02,1004.426
2007-11-05,999.599
2007-11-06,1011.635
2007-11-07,983.052
2007-11-08,981.94
2007-11-09,967.514
2007-11-12,958.173
2007-11-13,986.152
2007-11-14,979.543
2007-11-15,967.07
2007-11-16,972.992
2007-11-19,956.534
2007-11-20,961.458
2007-11-21,946.153
2007-11-22,946.153
2007-11-23,961.957
2007-11-26,939.71
2007-11-27,953.776
2007-11-28,980.815
2007-11-29,981.706
2007-11-30,989.387
2007-12-03,983.34
2007-12-04,976.908
2007-12-05,991.934
2007-12-06,1006.563
2007-12-07,1004.685
2007-12-10,1012.174
2007-12-11,987.676
2007-12-12,993.397
2007-12-13,994.909
2007-12-14,981.418
2007-12-17,966.725
2007-12-18,972.534
2007-12-19,971.049
2007-12-20,976.124
2007-12-21,992.656
2007-12-24,1000.5
2007-12-25,1000.5
2007-12-26,1001.51
2007-12-27,987.796
2007-12-28,989.391
2007-12-31,982.213
2008-01-01,982.213
2008-01-02,969.061
2008-01-03,969.77
2008-01-04,946.69
2008-01-07,950.238
2008-01-08,933.745
2008-01-09,947.144
2008-01-10,954.423
2008-01-11,941.771
2008-01-14,951.752
2008-01-15,928.441
2008-01-16,922.933
2008-01-17,896.593
2008-01-18,890.476
2008-01-21,890.476
2008-01-22,880.165
2008-01-23,897.876
2008-01-24,907.668
2008-01-25,892.501
2008-01-28,907.757
2008-01-29,913.307
2008-01-30,908.949
2008-01-31,924.398
2008-02-01,934.466
2008-02-04,924.771
2008-02-05,895.452
2008-02-06,889.257
2008-02-07,896.198
2008-02-08,892.336
2008-02-11,897.357
2008-02-12,904.51
2008-02-13,916.985
2008-02-14,905.215
2008-02-15,906.3
2008-02-18,906.3
2008-02-19,905.401
2008-02-20,912.332
2008-02-21,901.369
2008-02-22,908.298
2008-02-25,920.582
2008-02-26,926.778
2008-02-27,926.267
2008-02-28,918.585
2008-02-29,894.64
2008-03-03,895.21
2008-03-04,892.186
2008-03-05,897.198
2008-03-06,878.202
2008-03-07,870.775
2008-03-10,857.825
2008-03-11,889.358
2008-03-12,882.119
2008-03-13,886.253
2008-03-14,867.902
2008-03-17,861.431
2008-03-18,897.682
2008-03-19,876.054
2008-03-20,897.148
2008-03-21,897.148
2008-03-24,910.016
2008-03-25,911.769
2008-03-26,904.378
2008-03-27,894.431
2008-03-28,887.486
2008-03-31,891.998
2008-04-01,923.263
2008-04-02,920.976
2008-04-03,921.932
2008-04-04,922.535
2008-04-07,924.319
2008-04-08,920.227
2008-04-09,913.227
2008-04-10,917.32
2008-04-11,898.477
2008-04-14,895.29
2008-04-15,899.142
2008-04-16,919.003
2008-04-17,919.588
2008-04-18,936.016
2008-04-21,934.791
2008-04-22,927.755
2008-04-23,930.335
2008-04-24,936.21
2008-04-25,941.556
2008-04-28,940.351
2008-04-29,936.922
2008-04-30,933.76
2008-05-01,949.616
2008-05-02,952.382
2008-05-05,948.194
2008-05-06,955.08
2008-05-07,938.513
2008-05-08,941.906
2008-05-09,935.451
2008-05-12,945.447
2008-05-13,944.376
2008-05-14,948.251
2008-05-15,957.956
2008-05-16,959.374
2008-05-19,960.511
2008-05-20,951.442
2008-05-21,936.426
2008-05-22,939.245
2008-05-23,927.117
2008-05-26,927.117
2008-05-27,933.278
2008-05-28,936.906
2008-05-29,942.785
2008-05-30,944.114
2008-06-02,934.375
2008-06-03,929.068
2008-06-04,928.663
2008-06-05,947.304
2008-06-06,918.599
2008-06-09,919.32
2008-06-10,917.491
2008-06-11,903.091
2008-06-12,905.933
2008-06-13,919.24
2008-06-16,919.217
2008-06-17,913.584
2008-06-18,904.937
2008-06-19,908.111
2008-06-20,891.518
2008-06-23,891.539
2008-06-24,889.422
2008-06-25,894.866
2008-06-26,869.076
2008-06-27,866.114
2008-06-30,867.646
2008-07-01,871.218
2008-07-02,856.021
2008-07-03,857.739
2008-07-04,857.739
2008-07-07,850.748
2008-07-08,865.444
2008-07-09,846.374
2008-07-10,852.258
2008-07-11,842.936
2008-07-14,835.517
2008-07-15,826.353
2008-07-16,846.331
2008-07-17,856.091
2008-07-18,856.066
2008-07-21,856.062
2008-07-22,867.582
2008-07-23,870.866
2008-07-24,851.822
2008-07-25,855.152
2008-07-28,839.398
2008-07-29,858.996
2008-07-30,873.657
2008-07-31,862.709
2008-08-01,857.844
2008-08-04,850.677
2008-08-05,874.875
2008-08-06,878.011
2008-08-07,862.699
2008-08-08,882.637
2008-08-11,888.512
2008-08-12,878.083
2008-08-13,875.86
2008-08-14,880.17
2008-08-15,883.718
2008-08-18,870.878
2008-08-19,863.012
2008-08-20,868.51
2008-08-21,871.08
2008-08-22,881.061
2008-08-25,863.948
2008-08-26,867.169
2008-08-27,873.964
2008-08-28,886.698
2008-08-29,874.513
2008-09-01,874.513
2008-09-02,870.994
2008-09-03,869.472
2008-09-04,843.738
2008-09-05,846.985
2008-09-08,864.351
2008-09-09,835.725
2008-09-10,840.752
2008-09-11,852.647
2008-09-12,854.086
2008-09-15,814.366
2008-09-16,828.818
2008-09-17,789.849
2008-09-18,823.288
2008-09-19,857.034
2008-09-22,824.991
2008-09-23,811.99
2008-09-24,810.961
2008-09-25,827.425
2008-09-26,830.899
2008-09-29,758.159
2008-09-30,799.895
2008-10-01,796.659
2008-10-02,765.874
2008-10-03,756.131
2008-10-06,727.099
2008-10-07,685.353
2008-10-08,677.73
2008-10-09,626.741
2008-10-10,619.209
2008-10-13,691.527
2008-10-14,687.347
2008-10-15,626.406
2008-10-16,652.82
2008-10-17,649.063
2008-10-20,680.154
2008-10-21,659.635
2008-10-22,620.444
2008-10-23,630.078
2008-10-24,608.859
2008-10-27,589.297
2008-10-28,652.472
2008-10-29,645.425
2008-10-30,661.386
2008-10-31,670.948
2008-11-03,669.132
2008-11-04,696.081
2008-11-05,660.005
2008-11-06,627.549
2008-11-07,645.883
2008-11-10,638.213
2008-11-11,624.457
2008-11-12,592.757
2008-11-13,633.245
2008-11-14,607.736
2008-11-17,591.9
2008-11-18,598.277
2008-11-19,562.034
2008-11-20,524.722
2008-11-21,558.059
2008-11-24,593.0
2008-11-25,596.867
2008-11-26,617.065
2008-11-27,617.065
2008-11-28,623.194
2008-12-01,568.502
2008-12-02,590.98
2008-12-03,606.553
2008-12-04,589.4
2008-12-05,610.313
2008-12-08,633.434
2008-12-09,618.457
2008-12-10,624.854
2008-12-11,608.248
2008-12-12,611.903
2008-12-15,604.902
2008-12-16,634.994
2008-12-17,628.407
2008-12-18,615.709
2008-12-19,617.074
2008-12-22,606.765
2008-12-23,601.278
2008-12-24,604.712
2008-12-25,604.712
2008-12-26,607.815
2008-12-29,605.959
2008-12-30,619.999
2008-12-31,628.346
2009-01-01,628.346
2009-01-02,647.844
2009-01-05,644.375
2009-01-06,648.76
2009-01-07,630.389
2009-01-08,632.568
2009-01-09,619.848
2009-01-12,606.259
2009-01-13,607.505
2009-01-14,587.707
2009-01-15,587.96
2009-01-16,591.804
2009-01-19,591.804
2009-01-20,561.023
2009-01-21,585.294
2009-01-22,576.801
2009-01-23,579.477
2009-01-26,582.512
2009-01-27,588.701
2009-01-28,608.114
2009-01-29,588.808
2009-01-30,576.109
2009-02-02,576.238
2009-02-03,585.034
2009-02-04,581.146
2009-02-05,590.371
2009-02-06,606.005
2009-02-09,607.214
2009-02-10,578.03
2009-02-11,582.973
2009-02-12,584.045
2009-02-13,578.185
2009-02-16,578.185
2009-02-17,552.71
2009-02-18,552.791
2009-02-19,546.959
2009-02-20,540.621
2009-02-23,522.317
2009-02-24,542.848
2009-02-25,537.354
2009-02-26,529.348
2009-02-27,516.75
2009-03-02,493.44
2009-03-03,490.353
2009-03-04,501.418
2009-03-05,480.663
2009-03-06,481.885
2009-03-09,477.225
2009-03-10,507.239
2009-03-11,508.332
2009-03-12,528.873
2009-03-13,532.752
2009-03-16,531.138
2009-03-17,547.918
2009-03-18,558.44
2009-03-19,551.076
2009-03-20,541.0
2009-03-23,578.732
2009-03-24,567.483
2009-03-25,572.611
2009-03-26,585.331
2009-03-27,573.486
2009-03-30,554.024
2009-03-31,561.171
2009-04-01,570.458
2009-04-02,585.756
2009-04-03,591.305
2009-04-06,586.656
2009-04-07,573.49
2009-04-08,579.632
2009-04-09,600.493
2009-04-10,600.493
2009-04-13,602.467
2009-04-14,590.554
2009-04-15,597.755
2009-04-16,606.297
2009-04-17,608.782
2009-04-20,583.347
2009-04-21,595.281
2009-04-22,589.718
2009-04-23,595.723
2009-04-24,605.594
2009-04-27,600.161
2009-04-28,598.617
2009-04-29,611.488
2009-04-30,610.662
2009-05-01,614.098
2009-05-04,634.012
2009-05-05,631.478
2009-05-06,643.049
2009-05-07,635.642
2009-05-08,650.242
2009-05-11,636.713
2009-05-12,636.93
2009-05-13,621.228
2009-05-14,627.346
2009-05-15,620.347
2009-05-18,638.692
2009-05-19,637.485
2009-05-20,634.506
2009-05-21,624.566
2009-05-22,623.597
2009-05-25,623.597
2009-05-26,639.157
2009-05-27,627.297
2009-05-28,637.357
2009-05-29,645.737
2009-06-01,661.286
2009-06-02,662.901
2009-06-03,654.397
2009-06-04,661.555
2009-06-05,659.959
2009-06-08,659.701
2009-06-09,661.717
2009-06-10,659.527
2009-06-11,663.719
2009-06-12,664.838
2009-06-15,649.752
2009-06-16,641.845
2009-06-17,641.223
2009-06-18,646.812
2009-06-19,648.712
2009-06-22,629.876
2009-06-23,631.549
2009-06-24,635.342
2009-06-25,648.482
2009-06-26,647.769
2009-06-29,653.546
2009-06-30,648.108
2009-07-01,650.691
2009-07-02,632.491
2009-07-03,632.491
2009-07-06,634.216
2009-07-07,622.157
2009-07-08,621.992
2009-07-09,623.754
2009-07-10,621.163
2009-07-13,636.56
2009-07-14,639.698
2009-07-15,658.332
2009-07-16,663.891
2009-07-17,663.755
2009-07-20,670.615
2009-07-21,673.694
2009-07-22,673.105
2009-07-23,688.044
2009-07-24,690.022
2009-07-27,691.749
2009-07-28,690.115
2009-07-29,687.233
2009-07-30,694.971
2009-07-31,695.409
2009-08-03,705.622
2009-08-04,707.047
2009-08-05,705.221
2009-08-06,701.628
2009-08-07,709.644
2009-08-10,707.545
2009-08-11,698.971
2009-08-12,706.835
2009-08-13,711.507
2009-08-14,705.923
2009-08-17,689.592
2009-08-18,696.433
2009-08-19,701.494
2009-08-20,708.964
2009-08-21,721.503
2009-08-24,721.467
2009-08-25,722.627
2009-08-26,722.835
2009-08-27,724.686
2009-08-28,722.927
2009-08-31,717.553
2009-09-01,702.753
2009-09-02,700.754
2009-09-03,706.508
2009-09-04,715.589
2009-09-07,715.589
2009-09-08,721.665
2009-09-09,726.688
2009-09-10,733.831
2009-09-11,733.051
2009-09-14,737.054
2009-09-15,738.533
2009-09-16,749.328
2009-09-17,747.725
2009-09-18,749.502
2009-09-21,747.094
2009-09-22,751.927
2009-09-23,744.591
2009-09-24,738.346
2009-09-25,733.977
2009-09-28,746.593
2009-09-29,744.787
2009-09-30,742.545
2009-10-01,724.575
2009-10-02,721.716
2009-10-05,731.31
2009-10-06,741.352
2009-10-07,744.03
2009-10-08,749.066
2009-10-09,753.155
2009-10-12,756.454
2009-10-13,754.446
2009-10-14,767.32
2009-10-15,770.468
2009-10-16,764.731
2009-10-19,771.536
2009-10-20,767.029
2009-10-21,760.673
2009-10-22,768.422
2009-10-23,759.776
2009-10-26,750.966
2009-10-27,749.267
2009-10-28,736.013
2009-10-29,751.633
2009-10-30,731.333
2009-11-02,736.072
2009-11-03,737.398
2009-11-04,739.094
2009-11-05,752.917
2009-11-06,755.171
2009-11-09,771.497
2009-11-10,771.894
2009-11-11,775.548
2009-11-12,768.18
2009-11-13,772.363
2009-11-16,783.12
2009-11-17,784.575
2009-11-18,784.732
2009-11-19,774.923
2009-11-20,772.718
2009-11-23,783.215
2009-11-24,782.972
2009-11-25,786.217
2009-11-26,786.217
2009-11-27,773.527
2009-11-30,776.462
2009-12-01,785.61
2009-12-02,785.405
2009-12-03,779.057
2009-12-04,782.4
2009-12-07,780.376
2009-12-08,772.358
2009-12-09,775.563
2009-12-10,780.21
2009-12-11,782.793
2009-12-14,787.296
2009-12-15,782.983
2009-12-16,783.275
2009-12-17,774.044
2009-12-18,778.739
2009-12-21,786.325
2009-12-22,788.563
2009-12-23,790.184
2009-12-24,794.125
2009-12-25,794.125
2009-12-28,795.491
2009-12-29,794.591
2009-12-30,794.902
2009-12-31,787.037
2010-01-01,787.037
2010-01-04,799.612
2010-01-05,801.867
2010-01-06,802.277
2010-01-07,805.24
2010-01-08,807.517
2010-01-11,808.911
2010-01-12,801.85
2010-01-13,808.216
2010-01-14,810.174
2010-01-15,801.935
2010-01-18,801.935
2010-01-19,811.928
2010-01-20,803.809
2010-01-21,788.843
2010-01-22,771.461
2010-01-25,774.863
2010-01-26,771.774
2010-01-27,775.716
2010-01-28,766.665
2010-01-29,759.727
2010-02-01,769.728
2010-02-02,779.273
2010-02-03,775.471
2010-02-04,752.034
2010-02-05,754.041
2010-02-08,747.561
2010-02-09,756.874
2010-02-10,755.339
2010-02-11,762.5
2010-02-12,760.272
2010-02-15,760.272
2010-02-16,773.658
2010-02-17,777.082
2010-02-18,782.2
2010-02-19,783.529
2010-02-22,782.436
2010-02-23,773.342
2010-02-24,780.697
2010-02-25,778.92
2010-02-26,779.836
2010-03-01,786.752
2010-03-02,788.519
2010-03-03,788.774
2010-03-04,791.707
2010-03-05,802.462
2010-03-08,802.546
2010-03-09,804.169
2010-03-10,807.545
2010-03-11,811.102
2010-03-12,810.824
2010-03-15,811.584
2010-03-16,817.445
2010-03-17,821.835
2010-03-18,822.084
2010-03-19,818.34
2010-03-22,821.848
2010-03-23,827.784
2010-03-24,823.321
2010-03-25,822.338
2010-03-26,822.911
2010-03-29,827.416
2010-03-30,827.576
2010-03-31,825.093
2010-04-01,830.904
2010-04-02,830.904
2010-04-05,836.662
2010-04-06,837.843
2010-04-07,833.698
2010-04-08,836.679
2010-04-09,842.062
2010-04-12,843.517
2010-04-13,843.92
2010-04-14,853.011
2010-04-15,853.876
2010-04-16,840.537
2010-04-19,844.939
2010-04-20,851.089
2010-04-21,849.44
2010-04-22,849.964
2010-04-23,855.557
2010-04-26,851.612
2010-04-27,832.744
2010-04-28,838.317
2010-04-29,848.468
2010-04-30,835.029
2010-05-03,845.251
2010-05-04,825.768
2010-05-05,820.864
2010-05-06,794.736
2010-05-07,783.43
2010-05-10,815.63
2010-05-11,813.338
2010-05-12,824.121
2010-05-13,814.248
2010-05-14,799.597
2010-05-17,800.497
2010-05-18,789.683
2010-05-19,785.906
2010-05-20,756.055
2010-05-21,766.546
2010-05-24,756.915
2010-05-25,756.82
2010-05-26,752.094
2010-05-27,775.854
2010-05-28,766.563
2010-05-31,766.563
2010-06-01,754.321
2010-06-02,773.027
2010-06-03,776.146
2010-06-04,750.626
2010-06-07,741.323
2010-06-08,749.144
2010-06-09,744.052
2010-06-10,765.034
2010-06-11,768.45
2010-06-14,766.594
2010-06-15,784.079
2010-06-16,783.857
2010-06-17,785.11
2010-06-18,786.565
2010-06-21,783.802
2010-06-22,771.98
2010-06-23,769.432
2010-06-24,756.725
2010-06-25,757.986
2010-06-28,756.824
2010-06-29,734.167
2010-06-30,726.936
2010-07-01,724.635
2010-07-02,721.873
2010-07-05,721.873
2010-07-06,726.047
2010-07-07,748.581
2010-07-08,755.72
2010-07-09,760.865
2010-07-12,762.056
2010-07-13,773.132
2010-07-14,773.182
2010-07-15,774.305
2010-07-16,752.878
2010-07-19,756.969
2010-07-20,765.145
2010-07-21,755.797
2010-07-22,772.008
2010-07-23,777.644
2010-07-26,785.861
2010-07-27,785.836
2010-07-28,780.854
2010-07-29,777.662
2010-07-30,777.697
2010-08-02,794.562
2010-08-03,791.205
2010-08-04,796.024
2010-08-05,795.423
2010-08-06,792.794
2010-08-09,796.786
2010-08-10,792.547
2010-08-11,771.372
2010-08-12,767.551
2010-08-13,764.359
2010-08-16,764.481
2010-08-17,773.515
2010-08-18,774.529
2010-08-19,761.374
2010-08-20,758.314
2010-08-23,755.725
2010-08-24,745.0
2010-08-25,747.39
2010-08-26,741.527
2010-08-27,753.211
2010-08-30,742.867
2010-08-31,742.989
2010-09-01,764.278
2010-09-02,770.726
2010-09-03,780.704
2010-09-06,780.704
2010-09-07,772.377
2010-09-08,777.212
2010-09-09,781.252
2010-09-10,785.239
2010-09-13,793.731
2010-09-14,793.298
2010-09-15,796.248
2010-09-16,796.53
