Date,USA LARGE CAP Large Cap
2010-09-20,790.878
2010-09-21,789.415
2010-09-22,786.371
2010-09-23,779.992
2010-09-24,795.655
2010-09-27,791.33
2010-09-28,794.759
2010-09-29,792.69
2010-09-30,790.118
2010-10-01,793.927
2010-10-04,787.632
2010-10-05,803.541
2010-10-06,804.06
2010-10-07,802.644
2010-10-08,807.097
2010-10-11,807.132
2010-10-12,810.293
2010-10-13,816.169
2010-10-14,813.439
2010-10-15,815.169
2010-10-18,821.611
2010-10-19,808.518
2010-10-20,817.093
2010-10-21,818.712
2010-10-22,820.306
2010-10-25,821.882
2010-10-26,822.456
2010-10-27,820.188
2010-10-28,821.687
2010-10-29,820.689
2010-11-01,821.72
2010-11-02,827.795
2010-11-03,831.15
2010-11-04,846.826
2010-11-05,849.861
2010-11-08,848.259
2010-11-09,842.253
2010-11-10,845.857
2010-11-11,841.937
2010-11-12,832.287
2010-11-15,831.297
2010-11-16,818.103
2010-11-17,818.116
2010-11-18,830.576
2010-11-19,832.264
2010-11-22,830.407
2010-11-23,818.462
2010-11-24,830.042
2010-11-25,830.042
2010-11-26,823.773
2010-11-29,823.037
2010-11-30,817.707
2010-12-01,835.285
2010-12-02,845.479
2010-12-03,847.454
2010-12-06,846.389
2010-12-07,846.811
2010-12-08,850.301
2010-12-09,853.609
2010-12-10,858.616
2010-12-13,859.217
2010-12-14,860.153
2010-12-15,855.737
2010-12-16,860.734
2010-12-17,861.265
2010-12-20,863.433
2010-12-21,868.364
2010-12-22,871.607
2010-12-23,870.607
2010-12-24,870.607
2010-12-27,870.987
2010-12-28,871.905
2010-12-29,873.086
2010-12-30,871.739
2010-12-31,871.851
2011-01-03,881.465
2011-01-04,881.255
2011-01-05,885.751
2011-01-06,884.271
2011-01-07,882.785
2011-01-10,881.257
2011-01-11,884.526
2011-01-12,892.473
2011-01-13,890.79
2011-01-14,897.397
2011-01-17,897.397
2011-01-18,898.24
2011-01-19,889.925
2011-01-20,889.404
2011-01-21,891.65
2011-01-24,896.564
2011-01-25,897.293
2011-01-26,900.518
2011-01-27,902.084
2011-01-28,886.352
2011-01-31,892.956
2011-02-01,908.061
2011-02-02,905.805
2011-02-03,907.323
2011-02-04,909.176
2011-02-07,914.957
2011-02-08,919.145
2011-02-09,916.829
2011-02-10,916.957
2011-02-11,921.785
2011-02-14,924.172
2011-02-15,921.291
2011-02-16,926.903
2011-02-17,929.544
2011-02-18,931.431
2011-02-21,931.431
2011-02-22,913.341
2011-02-23,908.345
2011-02-24,907.236
2011-02-25,915.823
2011-02-28,921.176
2011-03-01,907.389
2011-03-02,908.443
2011-03-03,923.857
2011-03-04,917.048
2011-03-07,909.856
2011-03-08,917.791
2011-03-09,916.855
2011-03-10,899.656
2011-03-11,905.652
2011-03-14,900.267
2011-03-15,890.121
2011-03-16,872.162
2011-03-17,883.832
2011-03-18,887.507
2011-03-21,900.36
2011-03-22,897.589
2011-03-23,900.235
2011-03-24,908.352
2011-03-25,911.158
2011-03-28,909.03
2011-03-29,915.394
2011-03-30,921.291
2011-03-31,919.516
2011-04-01,924.065
2011-04-04,924.501
2011-04-05,924.041
2011-04-06,926.587
2011-04-07,925.31
2011-04-08,922.026
2011-04-11,919.799
2011-04-12,912.873
2011-04-13,912.928
2011-04-14,912.934
2011-04-15,915.845
2011-04-18,906.138
2011-04-19,911.258
2011-04-20,923.006
2011-04-21,927.808
2011-04-22,927.808
2011-04-25,926.356
2011-04-26,934.885
2011-04-27,941.305
2011-04-28,944.97
2011-04-29,947.249
2011-05-02,945.912
2011-05-03,943.482
2011-05-04,937.375
2011-05-05,928.15
2011-05-06,931.617
2011-05-09,935.691
2011-05-10,942.625
2011-05-11,932.594
2011-05-12,936.937
2011-05-13,929.563
2011-05-16,923.752
2011-05-17,924.065
2011-05-18,931.623
2011-05-19,933.79
2011-05-20,926.588
2011-05-23,915.831
2011-05-24,915.297
2011-05-25,918.077
2011-05-26,921.454
2011-05-27,925.162
2011-05-30,925.162
2011-05-31,935.164
2011-06-01,914.468
2011-06-02,913.203
2011-06-03,904.86
2011-06-06,895.509
2011-06-07,894.271
2011-06-08,891.338
2011-06-09,897.977
2011-06-10,885.56
2011-06-13,886.735
2011-06-14,897.226
2011-06-15,881.745
2011-06-16,883.329
2011-06-17,885.789
2011-06-20,890.291
2011-06-21,901.881
2011-06-22,896.061
2011-06-23,893.312
2011-06-24,882.837
2011-06-27,891.114
2011-06-28,902.551
2011-06-29,910.415
2011-06-30,919.74
2011-07-01,932.715
2011-07-04,932.715
2011-07-05,931.839
2011-07-06,933.146
2011-07-07,942.756
2011-07-08,936.682
2011-07-11,920.337
2011-07-12,916.394
2011-07-13,919.33
2011-07-14,913.718
2011-07-15,918.549
2011-07-18,911.592
2011-07-19,926.074
2011-07-20,925.817
2011-07-21,938.599
2011-07-22,939.386
2011-07-25,934.246
2011-07-26,930.983
2011-07-27,912.741
2011-07-28,910.223
2011-07-29,904.027
2011-08-01,901.064
2011-08-02,878.9
2011-08-03,883.325
2011-08-04,842.116
2011-08-05,842.098
2011-08-08,787.338
2011-08-09,823.406
2011-08-10,787.157
2011-08-11,823.034
2011-08-12,827.215
2011-08-15,844.907
2011-08-16,837.381
2011-08-17,838.722
2011-08-18,802.42
2011-08-19,790.498
2011-08-22,790.539
2011-08-23,816.949
2011-08-24,827.655
2011-08-25,815.38
2011-08-26,827.046
2011-08-29,849.449
2011-08-30,851.007
2011-08-31,855.05
2011-09-01,845.407
2011-09-02,824.649
2011-09-05,824.649
2011-09-06,818.522
2011-09-07,841.387
2011-09-08,833.026
2011-09-09,810.949
2011-09-12,816.578
2011-09-13,823.63
2011-09-14,834.256
2011-09-15,849.009
2011-09-16,854.037
2011-09-19,845.868
2011-09-20,845.169
2011-09-21,820.98
2011-09-22,794.996
2011-09-23,799.626
2011-09-26,817.592
2011-09-27,826.047
2011-09-28,810.142
2011-09-29,817.074
2011-09-30,797.299
2011-10-03,775.607
2011-10-04,791.931
2011-10-05,805.99
2011-10-06,820.257
2011-10-07,814.233
2011-10-10,841.724
2011-10-11,842.191
2011-10-12,850.316
2011-10-13,847.686
2011-10-14,862.585
2011-10-17,846.229
2011-10-18,862.871
2011-10-19,852.271
2011-10-20,855.844
2011-10-21,871.24
2011-10-24,881.373
2011-10-25,864.337
2011-10-26,873.306
2011-10-27,902.168
2011-10-28,902.521
2011-10-31,880.474
2011-11-01,856.149
2011-11-02,869.445
2011-11-03,885.682
2011-11-04,879.887
2011-11-07,886.272
2011-11-08,897.298
2011-11-09,865.13
2011-11-10,872.561
2011-11-11,888.999
2011-11-14,881.024
2011-11-15,885.121
2011-11-16,870.482
2011-11-17,856.382
2011-11-18,855.819
2011-11-21,839.722
2011-11-22,836.387
2011-11-23,818.412
2011-11-24,818.412
2011-11-25,816.24
2011-11-28,839.63
2011-11-29,841.82
2011-11-30,877.882
2011-12-01,876.19
2011-12-02,876.233
2011-12-05,884.997
2011-12-06,886.374
2011-12-07,888.744
2011-12-08,870.352
2011-12-09,884.778
2011-12-12,871.791
2011-12-13,865.309
2011-12-14,855.859
2011-12-15,858.428
2011-12-16,861.107
2011-12-19,851.363
2011-12-20,876.285
2011-12-21,877.995
2011-12-22,885.058
2011-12-23,893.299
2011-12-26,893.299
2011-12-27,893.254
2011-12-28,882.44
2011-12-29,891.89
2011-12-30,888.281
2012-01-02,888.281
2012-01-03,902.431
2012-01-04,902.938
2012-01-05,905.236
2012-01-06,903.31
2012-01-09,905.259
2012-01-10,912.858
2012-01-11,913.319
2012-01-12,915.198
2012-01-13,911.018
2012-01-16,911.018
2012-01-17,914.336
2012-01-18,923.943
2012-01-19,928.254
2012-01-20,929.542
2012-01-23,929.8
2012-01-24,928.493
2012-01-25,936.281
2012-01-26,931.347
2012-01-27,929.486
2012-01-30,927.698
2012-01-31,927.201
2012-02-01,935.109
2012-02-02,936.163
2012-02-03,949.641
2012-02-06,949.588
2012-02-07,951.533
2012-02-08,953.463
2012-02-09,954.745
2012-02-10,948.575
2012-02-13,955.14
2012-02-14,954.371
2012-02-15,949.296
2012-02-16,959.851
2012-02-17,962.082
2012-02-20,962.082
2012-02-21,963.263
2012-02-22,960.411
2012-02-23,964.354
2012-02-24,966.1
2012-02-27,967.621
2012-02-28,971.681
2012-02-29,967.334
2012-03-01,973.274
2012-03-02,970.54
2012-03-05,967.044
2012-03-06,952.576
2012-03-07,959.186
2012-03-08,968.371
2012-03-09,971.316
2012-03-12,971.787
2012-03-13,989.655
2012-03-14,988.911
2012-03-15,994.674
2012-03-16,995.981
2012-03-19,1000.107
2012-03-20,997.464
2012-03-21,995.221
2012-03-22,988.306
2012-03-23,991.433
2012-03-26,1005.178
2012-03-27,1002.361
2012-03-28,997.938
2012-03-29,996.209
2012-03-30,999.994
2012-04-02,1007.568
2012-04-03,1003.769
2012-04-04,993.823
2012-04-05,993.647
2012-04-06,993.647
2012-04-09,982.972
2012-04-10,966.637
2012-04-11,973.357
2012-04-12,986.394
2012-04-13,974.093
2012-04-16,973.407
2012-04-17,988.498
2012-04-18,984.712
2012-04-19,978.729
2012-04-20,980.065
2012-04-23,972.12
2012-04-24,975.854
2012-04-25,989.158
2012-04-26,995.394
2012-04-27,997.572
2012-04-30,993.593
2012-05-01,999.001
2012-05-02,996.464
2012-05-03,989.155
2012-05-04,973.271
2012-05-07,973.541
2012-05-08,969.973
2012-05-09,963.405
2012-05-10,966.25
2012-05-11,962.684
2012-05-14,952.417
2012-05-15,947.327
2012-05-16,943.77
2012-05-17,930.794
2012-05-18,924.354
2012-05-21,938.277
2012-05-22,938.545
2012-05-23,939.635
2012-05-24,941.227
2012-05-25,938.709
2012-05-28,938.709
2012-05-29,948.907
2012-05-30,936.242
2012-05-31,934.366
2012-06-01,911.983
2012-06-04,912.377
2012-06-05,916.916
2012-06-06,937.962
2012-06-07,938.263
2012-06-08,945.686
2012-06-11,934.494
2012-06-12,945.128
2012-06-13,939.416
2012-06-14,949.661
2012-06-15,959.157
2012-06-18,960.175
2012-06-19,969.292
2012-06-20,967.785
2012-06-21,946.948
2012-06-22,953.652
2012-06-25,938.808
2012-06-26,943.167
2012-06-27,951.841
2012-06-28,949.536
2012-06-29,972.774
2012-07-02,975.329
2012-07-03,981.195
2012-07-04,981.195
2012-07-05,976.45
2012-07-06,967.979
2012-07-09,966.94
2012-07-10,959.558
2012-07-11,959.718
2012-07-12,954.749
2012-07-13,970.465
2012-07-16,968.628
2012-07-17,975.608
2012-07-18,981.818
2012-07-19,984.284
2012-07-20,974.978
2012-07-23,966.529
2012-07-24,958.237
2012-07-25,957.759
2012-07-26,972.801
2012-07-27,991.091
2012-07-30,990.943
2012-07-31,987.048
2012-08-01,984.48
2012-08-02,977.296
2012-08-03,995.367
2012-08-06,997.548
2012-08-07,1001.869
2012-08-08,1002.496
2012-08-09,1003.146
2012-08-10,1005.571
2012-08-13,1004.495
2012-08-14,1004.825
2012-08-15,1005.738
2012-08-16,1012.641
2012-08-17,1014.319
2012-08-20,1014.936
2012-08-21,1011.122
2012-08-22,1011.559
2012-08-23,1003.676
2012-08-24,1010.264
2012-08-27,1010.028
2012-08-28,1009.363
2012-08-29,1010.176
2012-08-30,1002.677
2012-08-31,1007.667
2012-09-03,1007.667
2012-09-04,1006.351
2012-09-05,1005.687
2012-09-06,1026.081
2012-09-07,1030.028
2012-09-10,1023.47
2012-09-11,1026.572
2012-09-12,1028.896
2012-09-13,1046.084
2012-09-14,1049.652
2012-09-17,1047.034
2012-09-18,1046.218
2012-09-19,1047.083
2012-09-20,1046.915
2012-09-21,1046.886
2012-09-24,1044.808
2012-09-25,1034.449
2012-09-26,1028.792
2012-09-27,1038.571
2012-09-28,1033.777
2012-10-01,1036.849
2012-10-02,1037.738
2012-10-03,1041.741
2012-10-04,1049.04
2012-10-05,1048.723
2012-10-08,1045.121
2012-10-09,1035.171
2012-10-10,1028.882
2012-10-11,1028.617
2012-10-12,1025.879
2012-10-15,1034.179
2012-10-16,1044.683
2012-10-17,1049.083
2012-10-18,1046.211
2012-10-19,1028.915
2012-10-22,1029.69
2012-10-23,1014.413
2012-10-24,1011.741
2012-10-25,1014.684
2012-10-26,1013.74
2012-10-29,1013.74
2012-10-30,1013.74
2012-10-31,1013.803
2012-11-01,1024.115
2012-11-02,1014.642
2012-11-05,1016.333
2012-11-06,1024.156
2012-11-07,1000.281
2012-11-08,988.285
2012-11-09,990.006
2012-11-12,990.308
2012-11-13,986.033
2012-11-14,972.784
2012-11-15,971.09
2012-11-16,975.901
2012-11-19,995.56
2012-11-20,996.205
2012-11-21,998.529
2012-11-22,998.529
2012-11-23,1011.734
2012-11-26,1009.994
2012-11-27,1004.766
2012-11-28,1013.004
2012-11-29,1017.617
2012-11-30,1017.812
2012-12-03,1012.924
2012-12-04,1010.886
2012-12-05,1012.49
2012-12-06,1015.84
2012-12-07,1018.8
2012-12-10,1018.763
2012-12-11,1025.499
2012-12-12,1025.944
2012-12-13,1019.706
2012-12-14,1015.094
2012-12-17,1027.031
2012-12-18,1038.492
2012-12-19,1030.334
2012-12-20,1035.824
2012-12-21,1025.848
2012-12-24,1023.451
2012-12-25,1023.451
2012-12-26,1018.828
2012-12-27,1017.534
2012-12-28,1006.213
2012-12-31,1023.082
2013-01-01,1023.082
2013-01-02,1049.479
2013-01-03,1047.006
2013-01-04,1051.882
2013-01-07,1048.641
2013-01-08,1045.69
2013-01-09,1048.558
2013-01-10,1056.802
2013-01-11,1057.236
2013-01-14,1055.964
2013-01-15,1056.537
2013-01-16,1056.839
2013-01-17,1062.174
2013-01-18,1065.633
2013-01-21,1065.633
2013-01-22,1070.15
2013-01-23,1072.165
2013-01-24,1071.452
2013-01-25,1076.893
2013-01-28,1075.253
2013-01-29,1080.783
2013-01-30,1076.852
2013-01-31,1073.664
2013-02-01,1084.527
2013-02-04,1071.703
2013-02-05,1083.108
2013-02-06,1083.271
2013-02-07,1081.809
2013-02-08,1087.91
2013-02-11,1087.211
2013-02-12,1088.489
2013-02-13,1089.607
2013-02-14,1089.963
2013-02-15,1088.682
2013-02-18,1088.682
2013-02-19,1096.703
2013-02-20,1084.124
2013-02-21,1077.845
2013-02-22,1087.041
2013-02-25,1067.74
2013-02-26,1074.39
2013-02-27,1087.61
2013-02-28,1086.271
2013-03-01,1088.859
2013-03-04,1094.006
2013-03-05,1104.225
2013-03-06,1105.878
2013-03-07,1108.144
2013-03-08,1112.486
2013-03-11,1116.211
2013-03-12,1113.513
2013-03-13,1114.659
2013-03-14,1120.777
2013-03-15,1119.27
2013-03-18,1113.187
2013-03-19,1110.844
2013-03-20,1117.884
2013-03-21,1108.868
2013-03-22,1117.25
2013-03-25,1113.514
2013-03-26,1122.479
2013-03-27,1121.945
2013-03-28,1125.766
2013-03-29,1125.766
2013-04-01,1121.773
2013-04-02,1128.232
2013-04-03,1117.15
2013-04-04,1121.533
2013-04-05,1116.558
2013-04-08,1123.31
2013-04-09,1127.326
2013-04-10,1140.986
2013-04-11,1145.043
2013-04-12,1142.081
2013-04-15,1117.036
2013-04-16,1132.398
2013-04-17,1116.772
2013-04-18,1109.167
2013-04-19,1118.477
2013-04-22,1123.989
2013-04-23,1135.155
2013-04-24,1134.655
2013-04-25,1138.831
2013-04-26,1137.502
2013-04-29,1145.956
2013-04-30,1148.547
2013-05-01,1138.01
2013-05-02,1148.62
2013-05-03,1160.135
2013-05-06,1161.779
2013-05-07,1167.5
2013-05-08,1172.585
2013-05-09,1168.5
2013-05-10,1172.75
2013-05-13,1173.292
2013-05-14,1184.906
2013-05-15,1191.017
2013-05-16,1185.501
2013-05-17,1197.215
2013-05-20,1196.284
2013-05-21,1198.507
2013-05-22,1189.569
2013-05-23,1185.967
2013-05-24,1185.809
2013-05-27,1185.809
2013-05-28,1193.174
2013-05-29,1184.887
2013-05-30,1188.978
2013-05-31,1171.547
2013-06-03,1179.483
2013-06-04,1173.178
2013-06-05,1157.311
2013-06-06,1167.124
2013-06-07,1181.812
2013-06-10,1181.616
2013-06-11,1169.844
2013-06-12,1160.5
2013-06-13,1176.886
2013-06-14,1170.021
2013-06-17,1178.601
2013-06-18,1187.645
2013-06-19,1171.378
2013-06-20,1142.567
2013-06-21,1145.716
2013-06-24,1131.721
2013-06-25,1142.139
2013-06-26,1153.581
2013-06-27,1160.165
2013-06-28,1155.209
2013-07-01,1161.142
2013-07-02,1160.959
2013-07-03,1162.329
2013-07-04,1162.329
2013-07-05,1173.643
2013-07-08,1180.467
2013-07-09,1188.913
2013-07-10,1189.009
2013-07-11,1205.005
2013-07-12,1208.701
2013-07-15,1210.658
2013-07-16,1206.401
2013-07-17,1209.982
2013-07-18,1215.585
2013-07-19,1217.166
2013-07-22,1219.634
2013-07-23,1217.764
2013-07-24,1214.068
2013-07-25,1217.485
2013-07-26,1219.008
2013-07-29,1214.8
2013-07-30,1214.824
2013-07-31,1213.981
2013-08-01,1228.185
2013-08-02,1230.551
2013-08-05,1228.99
2013-08-06,1222.049
2013-08-07,1218.477
2013-08-08,1222.776
2013-08-09,1218.073
2013-08-12,1216.635
2013-08-13,1220.221
2013-08-14,1214.268
2013-08-15,1197.526
2013-08-16,1193.544
2013-08-19,1187.137
2013-08-20,1190.575
2013-08-21,1184.17
2013-08-22,1193.717
2013-08-23,1199.488
2013-08-26,1194.667
2013-08-27,1176.234
2013-08-28,1179.906
2013-08-29,1182.282
2013-08-30,1179.114
2013-09-02,1179.114
2013-09-03,1183.955
2013-09-04,1193.105
2013-09-05,1194.469
2013-09-06,1195.003
2013-09-09,1206.322
2013-09-10,1214.759
2013-09-11,1218.794
2013-09-12,1215.275
2013-09-13,1218.65
2013-09-16,1224.768
2013-09-17,1230.249
2013-09-18,1245.255
2013-09-19,1243.337
2013-09-20,1234.743
2013-09-23,1229.218
2013-09-24,1225.672
2013-09-25,1222.296
2013-09-26,1227.061
2013-09-27,1222.197
2013-09-30,1214.237
2013-10-01,1223.929
2013-10-02,1223.165
2013-10-03,1211.891
2013-10-04,1220.174
2013-10-07,1210.256
2013-10-08,1195.611
2013-10-09,1196.523
2013-10-10,1222.967
2013-10-11,1230.646
2013-10-14,1235.736
2013-10-15,1227.876
2013-10-16,1244.861
2013-10-17,1252.93
2013-10-18,1261.449
2013-10-21,1261.809
2013-10-22,1268.822
2013-10-23,1263.222
2013-10-24,1267.621
2013-10-25,1272.929
2013-10-28,1274.841
2013-10-29,1281.328
2013-10-30,1275.578
2013-10-31,1270.675
2013-11-01,1274.397
2013-11-04,1278.006
2013-11-05,1275.266
2013-11-06,1281.963
2013-11-07,1265.492
2013-11-08,1282.116
2013-11-11,1282.574
2013-11-12,1279.741
2013-11-13,1290.52
2013-11-14,1296.88
2013-11-15,1302.515
2013-11-18,1297.866
2013-11-19,1296.144
2013-11-20,1291.276
2013-11-21,1301.384
2013-11-22,1308.286
2013-11-25,1306.603
2013-11-26,1307.006
2013-11-27,1310.497
2013-11-28,1310.497
2013-11-29,1309.951
2013-12-02,1306.461
2013-12-03,1302.444
2013-12-04,1301.346
2013-12-05,1295.673
2013-12-06,1310.022
2013-12-09,1312.67
2013-12-10,1308.67
2013-12-11,1294.531
2013-12-12,1289.866
2013-12-13,1289.688
2013-12-16,1297.522
2013-12-17,1293.225
2013-12-18,1315.227
2013-12-19,1314.729
2013-12-20,1320.542
2013-12-23,1327.654
2013-12-24,1331.488
2013-12-25,1331.488
2013-12-26,1338.316
2013-12-27,1338.12
2013-12-30,1337.567
2013-12-31,1343.047
2014-01-01,1343.047
2014-01-02,1331.544
2014-01-03,1330.838
2014-01-06,1327.938
2014-01-07,1336.205
2014-01-08,1335.613
2014-01-09,1335.889
2014-01-10,1338.569
2014-01-13,1321.969
2014-01-14,1336.057
2014-01-15,1343.379
2014-01-16,1341.867
2014-01-17,1336.596
2014-01-20,1336.596
2014-01-21,1340.009
2014-01-22,1340.189
2014-01-23,1328.61
2014-01-24,1301.723
2014-01-27,1295.088
2014-01-28,1302.577
2014-01-29,1289.166
2014-01-30,1303.94
2014-01-31,1295.132
2014-02-03,1266.302
2014-02-04,1275.431
2014-02-05,1273.423
2014-02-06,1289.268
2014-02-07,1306.43
2014-02-10,1308.577
2014-02-11,1323.267
2014-02-12,1322.964
2014-02-13,1330.671
2014-02-14,1337.188
2014-02-17,1337.188
2014-02-18,1338.462
2014-02-19,1329.024
2014-02-20,1336.961
2014-02-21,1333.971
2014-02-24,1342.369
2014-02-25,1340.595
2014-02-26,1340.427
2014-02-27,1347.442
2014-02-28,1351.241
2014-03-03,1341.275
2014-03-04,1361.601
2014-03-05,1361.915
2014-03-06,1364.313
2014-03-07,1364.781
2014-03-10,1364.555
2014-03-11,1357.626
2014-03-12,1358.539
2014-03-13,1343.002
2014-03-14,1338.526
2014-03-17,1351.714
2014-03-18,1361.378
2014-03-19,1352.755
2014-03-20,1361.176
2014-03-21,1356.986
2014-03-24,1351.035
2014-03-25,1357.365
2014-03-26,1348.554
2014-03-27,1346.288
2014-03-28,1352.493
2014-03-31,1362.593
2014-04-01,1371.691
2014-04-02,1375.6
2014-04-03,1374.33
2014-04-04,1357.076
2014-04-07,1343.339
2014-04-08,1348.368
2014-04-09,1363.306
2014-04-10,1335.44
2014-04-11,1323.54
2014-04-14,1334.318
2014-04-15,1343.32
2014-04-16,1357.342
2014-04-17,1358.841
2014-04-18,1358.841
2014-04-21,1364.402
2014-04-22,1369.705
2014-04-23,1366.435
2014-04-24,1369.067
2014-04-25,1358.739
2014-04-28,1363.762
2014-04-29,1370.669
2014-04-30,1374.065
2014-05-01,1374.041
2014-05-02,1371.747
2014-05-05,1374.85
2014-05-06,1362.426
2014-05-07,1370.638
2014-05-08,1368.644
2014-05-09,1371.031
2014-05-12,1383.459
2014-05-13,1384.771
2014-05-14,1378.849
2014-05-15,1366.258
2014-05-16,1370.903
2014-05-19,1376.096
2014-05-20,1367.866
2014-05-21,1379.572
2014-05-22,1382.591
2014-05-23,1387.981
2014-05-26,1387.981
2014-05-27,1395.988
2014-05-28,1394.53
2014-05-29,1402.369
2014-05-30,1404.959
2014-06-02,1405.728
2014-06-03,1405.174
2014-06-04,1407.535
2014-06-05,1416.555
2014-06-06,1422.876
2014-06-09,1424.464
2014-06-10,1424.67
2014-06-11,1419.83
2014-06-12,1410.004
2014-06-13,1414.464
2014-06-16,1415.832
2014-06-17,1418.34
2014-06-18,1429.601
2014-06-19,1431.781
2014-06-20,1433.901
2014-06-23,1434.08
2014-06-24,1424.341
2014-06-25,1431.599
2014-06-26,1429.88
2014-06-27,1432.492
2014-06-30,1431.91
2014-07-01,1441.408
2014-07-02,1442.864
2014-07-03,1450.538
2014-07-04,1450.538
2014-07-07,1445.551
2014-07-08,1435.247
2014-07-09,1441.839
2014-07-10,1436.168
2014-07-11,1438.753
2014-07-14,1446.197
2014-07-15,1443.365
2014-07-16,1450.009
2014-07-17,1433.704
2014-07-18,1448.352
2014-07-21,1445.089
2014-07-22,1452.2
2014-07-23,1455.571
2014-07-24,1455.817
2014-07-25,1448.812
2014-07-28,1449.144
2014-07-29,1443.018
2014-07-30,1443.807
2014-07-31,1414.988
2014-08-01,1410.875
2014-08-04,1420.962
2014-08-05,1407.01
2014-08-06,1407.197
2014-08-07,1399.893
2014-08-08,1415.51
2014-08-11,1419.525
2014-08-12,1417.312
2014-08-13,1427.179
2014-08-14,1433.083
2014-08-15,1433.387
2014-08-18,1445.421
2014-08-19,1452.767
2014-08-20,1455.913
2014-08-21,1460.662
2014-08-22,1457.669
2014-08-25,1464.715
2014-08-26,1466.352
2014-08-27,1466.786
2014-08-28,1464.171
2014-08-29,1468.969
2014-09-01,1468.969
2014-09-02,1468.014
2014-09-03,1467.002
2014-09-04,1464.771
2014-09-05,1472.252
2014-09-08,1467.944
2014-09-09,1458.695
2014-09-10,1464.588
2014-09-11,1466.212
2014-09-12,1457.92
2014-09-15,1456.967
2014-09-16,1468.13
2014-09-17,1470.196
2014-09-18,1477.568
2014-09-19,1477.498
2014-09-22,1465.805
2014-09-23,1457.881
2014-09-24,1469.422
2014-09-25,1445.376
2014-09-26,1458.349
2014-09-29,1454.454
2014-09-30,1450.812
2014-10-01,1432.036
2014-10-02,1431.779
2014-10-03,1447.966
2014-10-06,1446.053
2014-10-07,1424.529
2014-10-08,1449.584
2014-10-09,1420.246
2014-10-10,1404.561
2014-10-13,1381.631
2014-10-14,1382.332
2014-10-15,1370.428
2014-10-16,1370.018
2014-10-17,1388.061
2014-10-20,1400.133
2014-10-21,1426.956
2014-10-22,1416.994
2014-10-23,1433.985
2014-10-24,1443.796
2014-10-27,1441.457
2014-10-28,1458.109
2014-10-29,1456.554
2014-10-30,1465.944
2014-10-31,1482.663
2014-11-03,1482.372
2014-11-04,1478.205
2014-11-05,1486.431
2014-11-06,1492.222
2014-11-07,1493.132
2014-11-10,1497.904
2014-11-11,1499.326
2014-11-12,1498.287
2014-11-13,1499.87
2014-11-14,1500.613
2014-11-17,1501.568
2014-11-18,1509.119
2014-11-19,1507.122
2014-11-20,1509.616
2014-11-21,1517.819
2014-11-24,1521.802
2014-11-25,1520.46
2014-11-26,1525.703
2014-11-27,1525.703
2014-11-28,1522.012
2014-12-01,1512.142
2014-12-02,1521.893
2014-12-03,1527.131
2014-12-04,1525.741
2014-12-05,1528.053
2014-12-08,1517.252
2014-12-09,1516.462
2014-12-10,1492.114
2014-12-11,1499.058
2014-12-12,1474.955
2014-12-15,1464.873
2014-12-16,1451.838
2014-12-17,1481.185
2014-12-18,1517.872
2014-12-19,1524.638
2014-12-22,1530.578
2014-12-23,1532.515
2014-12-24,1532.327
2014-12-25,1532.327
2014-12-26,1537.852
2014-12-29,1538.899
2014-12-30,1531.56
2014-12-31,1515.642
2015-01-01,1515.642
2015-01-02,1515.342
2015-01-05,1487.973
2015-01-06,1475.343
2015-01-07,1492.805
2015-01-08,1519.326
2015-01-09,1506.725
2015-01-12,1495.125
2015-01-13,1491.618
2015-01-14,1482.782
2015-01-15,1469.488
2015-01-16,1489.024
2015-01-19,1489.024
2015-01-20,1491.939
2015-01-21,1498.727
2015-01-22,1521.867
2015-01-23,1513.649
2015-01-26,1517.216
2015-01-27,1495.878
2015-01-28,1475.466
2015-01-29,1489.233
2015-01-30,1470.597
2015-02-02,1489.823
2015-02-03,1511.057
2015-02-04,1505.412
2015-02-05,1520.894
2015-02-06,1516.562
2015-02-09,1510.188
2015-02-10,1526.227
2015-02-11,1527.045
2015-02-12,1541.653
2015-02-13,1548.46
2015-02-16,1548.46
2015-02-17,1550.902
2015-02-18,1549.877
2015-02-19,1548.568
2015-02-20,1558.169
2015-02-23,1557.948
2015-02-24,1562.17
2015-02-25,1561.284
2015-02-26,1559.808
2015-02-27,1554.716
2015-03-02,1564.181
2015-03-03,1557.476
2015-03-04,1551.266
2015-03-05,1552.901
2015-03-06,1530.813
2015-03-09,1537.151
2015-03-10,1510.736
2015-03-11,1507.259
2015-03-12,1526.151
2015-03-13,1517.043
2015-03-16,1537.524
2015-03-17,1532.428
2015-03-18,1550.973
2015-03-19,1543.37
2015-03-20,1557.153
2015-03-23,1554.512
2015-03-24,1544.899
2015-03-25,1522.558
2015-03-26,1519.159
2015-03-27,1521.938
2015-03-30,1540.524
2015-03-31,1526.681
2015-04-01,1521.049
2015-04-02,1526.27
2015-04-03,1526.27
2015-04-06,1536.638
2015-04-07,1533.895
2015-04-08,1537.885
2015-04-09,1545.185
2015-04-10,1554.148
2015-04-13,1547.109
2015-04-14,1549.776
2015-04-15,1557.468
2015-04-16,1556.706
2015-04-17,1538.817
2015-04-20,1553.421
2015-04-21,1550.597
2015-04-22,1559.018
2015-04-23,1562.632
2015-04-24,1566.939
2015-04-27,1561.158
2015-04-28,1565.641
2015-04-29,1560.107
2015-04-30,1543.612
2015-05-01,1559.57
2015-05-04,1563.908
