Date,SINGAPORE MID CAP Mid Cap
2005-11-10,577.991
2005-11-11,577.272
2005-11-14,572.347
2005-11-15,569.315
2005-11-16,572.786
2005-11-17,577.971
2005-11-18,589.661
2005-11-21,585.276
2005-11-22,581.101
2005-11-23,586.613
2005-11-24,591.252
2005-11-25,586.055
2005-11-28,588.472
2005-11-29,585.882
2005-11-30,584.158
2005-12-01,585.363
2005-12-02,595.271
2005-12-05,594.492
2005-12-06,586.605
2005-12-07,588.731
2005-12-08,593.082
2005-12-09,598.236
2005-12-12,600.328
2005-12-13,598.915
2005-12-14,602.098
2005-12-15,602.948
2005-12-16,601.141
2005-12-19,605.464
2005-12-20,603.61
2005-12-21,604.397
2005-12-22,599.814
2005-12-23,603.045
2005-12-26,603.045
2005-12-27,604.287
2005-12-28,606.724
2005-12-29,610.462
2005-12-30,613.081
2006-01-02,613.081
2006-01-03,626.486
2006-01-04,634.282
2006-01-05,635.253
2006-01-06,639.087
2006-01-09,640.453
2006-01-10,641.139
2006-01-11,642.151
2006-01-12,640.228
2006-01-13,637.431
2006-01-16,634.923
2006-01-17,629.348
2006-01-18,628.788
2006-01-19,635.363
2006-01-20,633.583
2006-01-23,632.026
2006-01-24,634.788
2006-01-25,639.157
2006-01-26,639.934
2006-01-27,647.607
2006-01-30,645.283
2006-01-31,648.365
2006-02-01,649.489
2006-02-02,651.891
2006-02-03,646.21
2006-02-06,652.965
2006-02-07,654.002
2006-02-08,646.735
2006-02-09,650.846
2006-02-10,650.174
2006-02-13,649.86
2006-02-14,650.982
2006-02-15,644.767
2006-02-16,645.05
2006-02-17,648.546
2006-02-20,655.167
2006-02-21,653.635
2006-02-22,648.878
2006-02-23,655.412
2006-02-24,662.421
2006-02-27,669.171
2006-02-28,673.71
2006-03-01,681.209
2006-03-02,686.907
2006-03-03,685.237
2006-03-06,687.099
2006-03-07,677.416
2006-03-08,678.46
2006-03-09,678.241
2006-03-10,681.094
2006-03-13,683.408
2006-03-14,688.293
2006-03-15,692.015
2006-03-16,689.234
2006-03-17,689.42
2006-03-20,694.487
2006-03-21,689.606
2006-03-22,690.916
2006-03-23,689.902
2006-03-24,693.962
2006-03-27,701.79
2006-03-28,711.496
2006-03-29,710.746
2006-03-30,711.085
2006-03-31,716.362
2006-04-03,718.099
2006-04-04,711.368
2006-04-05,715.443
2006-04-06,714.897
2006-04-07,713.832
2006-04-10,709.82
2006-04-11,708.083
2006-04-12,714.339
2006-04-13,720.163
2006-04-14,720.163
2006-04-17,729.696
2006-04-18,730.069
2006-04-19,737.258
2006-04-20,733.234
2006-04-21,737.449
2006-04-24,738.038
2006-04-25,739.269
2006-04-26,736.163
2006-04-27,740.803
2006-04-28,741.086
2006-05-01,742.706
2006-05-02,751.922
2006-05-03,753.964
2006-05-04,751.253
2006-05-05,750.052
2006-05-08,755.812
2006-05-09,751.014
2006-05-10,752.95
2006-05-11,738.423
2006-05-12,736.986
2006-05-15,709.179
2006-05-16,702.483
2006-05-17,718.085
2006-05-18,707.492
2006-05-19,699.599
2006-05-22,675.247
2006-05-23,691.925
2006-05-24,684.626
2006-05-25,676.135
2006-05-26,687.943
2006-05-29,680.042
2006-05-30,688.62
2006-05-31,666.221
2006-06-01,665.782
2006-06-02,676.151
2006-06-05,672.505
2006-06-06,660.687
2006-06-07,657.13
2006-06-08,631.655
2006-06-09,637.051
2006-06-12,632.955
2006-06-13,627.601
2006-06-14,623.512
2006-06-15,633.88
2006-06-16,649.03
2006-06-19,643.116
2006-06-20,636.045
2006-06-21,634.213
2006-06-22,637.984
2006-06-23,633.212
2006-06-26,639.393
2006-06-27,640.988
2006-06-28,646.71
2006-06-29,661.538
2006-06-30,678.829
2006-07-03,680.255
2006-07-04,684.268
2006-07-05,671.125
2006-07-06,679.853
2006-07-07,682.607
2006-07-10,678.404
2006-07-11,671.869
2006-07-12,666.059
2006-07-13,660.453
2006-07-14,648.707
2006-07-17,632.641
2006-07-18,637.579
2006-07-19,635.475
2006-07-20,649.276
2006-07-21,646.97
2006-07-24,645.864
2006-07-25,657.196
2006-07-26,655.347
2006-07-27,670.071
2006-07-28,665.42
2006-07-31,676.754
2006-08-01,669.416
2006-08-02,665.956
2006-08-03,671.501
2006-08-04,676.234
2006-08-07,682.919
2006-08-08,688.536
2006-08-09,689.062
2006-08-10,686.158
2006-08-11,680.704
2006-08-14,677.822
2006-08-15,678.924
2006-08-16,684.489
2006-08-17,687.046
2006-08-18,689.431
2006-08-21,691.137
2006-08-22,693.801
2006-08-23,695.453
2006-08-24,686.539
2006-08-25,685.942
2006-08-28,678.93
2006-08-29,688.634
2006-08-30,692.575
2006-08-31,702.455
2006-09-01,701.18
2006-09-04,715.252
2006-09-05,714.124
2006-09-06,713.718
2006-09-07,701.513
2006-09-08,706.317
2006-09-11,696.707
2006-09-12,695.884
2006-09-13,699.235
2006-09-14,706.053
2006-09-15,705.436
2006-09-18,706.817
2006-09-19,701.875
2006-09-20,702.471
2006-09-21,701.769
2006-09-22,691.667
2006-09-25,695.13
2006-09-26,698.7
2006-09-27,711.453
2006-09-28,708.165
2006-09-29,713.776
2006-10-02,723.322
2006-10-03,718.623
2006-10-04,719.317
2006-10-05,726.647
2006-10-06,738.113
2006-10-09,735.849
2006-10-10,740.298
2006-10-11,737.579
2006-10-12,739.202
2006-10-13,739.906
2006-10-16,744.279
2006-10-17,737.946
2006-10-18,738.898
2006-10-19,744.274
2006-10-20,749.383
2006-10-23,753.728
2006-10-24,754.039
2006-10-25,760.711
2006-10-26,772.165
2006-10-27,772.799
2006-10-30,766.29
2006-10-31,769.269
2006-11-01,778.912
2006-11-02,779.098
2006-11-03,776.539
2006-11-06,775.784
2006-11-07,777.394
2006-11-08,768.436
2006-11-09,769.96
2006-11-10,771.393
2006-11-13,770.931
2006-11-14,766.776
2006-11-15,769.695
2006-11-16,770.027
2006-11-17,771.663
2006-11-20,760.98
2006-11-21,767.98
2006-11-22,783.962
2006-11-23,784.64
2006-11-24,776.611
2006-11-27,787.848
2006-11-28,777.518
2006-11-29,786.315
2006-11-30,787.465
2006-12-01,787.342
2006-12-04,784.149
2006-12-05,808.929
2006-12-06,803.47
2006-12-07,803.577
2006-12-08,786.727
2006-12-11,792.053
2006-12-12,794.787
2006-12-13,790.484
2006-12-14,794.565
2006-12-15,795.875
2006-12-18,789.359
2006-12-19,777.307
2006-12-20,783.43
2006-12-21,784.518
2006-12-22,794.614
2006-12-25,794.614
2006-12-26,792.337
2006-12-27,795.23
2006-12-28,805.656
2006-12-29,813.117
2007-01-01,813.117
2007-01-02,815.295
2007-01-03,824.864
2007-01-04,815.047
2007-01-05,820.153
2007-01-08,812.187
2007-01-09,812.834
2007-01-10,796.353
2007-01-11,801.211
2007-01-12,813.875
2007-01-15,825.707
2007-01-16,825.712
2007-01-17,830.078
2007-01-18,849.734
2007-01-19,865.657
2007-01-22,888.571
2007-01-23,890.156
2007-01-24,902.896
2007-01-25,887.16
2007-01-26,883.069
2007-01-29,898.904
2007-01-30,905.858
2007-01-31,895.836
2007-02-01,911.031
2007-02-02,918.007
2007-02-05,922.101
2007-02-06,927.455
2007-02-07,924.573
2007-02-08,927.447
2007-02-09,920.61
2007-02-12,903.223
2007-02-13,891.741
2007-02-14,900.267
2007-02-15,921.607
2007-02-16,913.296
2007-02-19,912.819
2007-02-20,911.511
2007-02-21,932.256
2007-02-22,936.67
2007-02-23,950.39
2007-02-26,955.682
2007-02-27,939.741
2007-02-28,896.24
2007-03-01,889.532
2007-03-02,882.552
2007-03-05,837.266
2007-03-06,865.172
2007-03-07,870.382
2007-03-08,889.761
2007-03-09,898.571
2007-03-12,919.773
2007-03-13,905.58
2007-03-14,868.321
2007-03-15,886.256
2007-03-16,889.741
2007-03-19,902.533
2007-03-20,903.046
2007-03-21,914.756
2007-03-22,933.166
2007-03-23,928.829
2007-03-26,925.615
2007-03-27,938.961
2007-03-28,928.869
2007-03-29,934.244
2007-03-30,932.158
2007-04-02,936.934
2007-04-03,943.168
2007-04-04,953.16
2007-04-05,957.216
2007-04-06,957.216
2007-04-09,970.583
2007-04-10,967.196
2007-04-11,970.583
2007-04-12,954.635
2007-04-13,955.831
2007-04-16,964.158
2007-04-17,959.917
2007-04-18,954.488
2007-04-19,925.432
2007-04-20,948.344
2007-04-23,959.508
2007-04-24,961.491
2007-04-25,961.72
2007-04-26,975.396
2007-04-27,977.537
2007-04-30,971.858
2007-05-01,970.995
2007-05-02,985.296
2007-05-03,992.645
2007-05-04,1001.724
2007-05-07,998.624
2007-05-08,988.584
2007-05-09,994.866
2007-05-10,1000.198
2007-05-11,991.722
2007-05-14,1010.08
2007-05-15,1003.566
2007-05-16,1009.86
2007-05-17,1013.672
2007-05-18,1011.692
2007-05-21,1012.993
2007-05-22,1011.59
2007-05-23,1023.135
2007-05-24,1019.436
2007-05-25,1002.097
2007-05-28,1014.8
2007-05-29,1010.489
2007-05-30,998.401
2007-05-31,1000.0
2007-06-01,1013.713
2007-06-04,1032.368
2007-06-05,1039.079
2007-06-06,1038.852
2007-06-07,1033.333
2007-06-08,1016.893
2007-06-11,1032.44
2007-06-12,1043.13
2007-06-13,1041.573
2007-06-14,1054.143
2007-06-15,1058.168
2007-06-18,1070.736
2007-06-19,1078.381
2007-06-20,1090.583
2007-06-21,1102.586
2007-06-22,1093.547
2007-06-25,1078.999
2007-06-26,1061.998
2007-06-27,1055.24
2007-06-28,1057.273
2007-06-29,1074.447
2007-07-02,1072.777
2007-07-03,1085.931
2007-07-04,1088.888
2007-07-05,1083.709
2007-07-06,1082.157
2007-07-09,1101.499
2007-07-10,1109.955
2007-07-11,1100.408
2007-07-12,1115.676
2007-07-13,1126.672
2007-07-16,1120.684
2007-07-17,1119.005
2007-07-18,1096.602
2007-07-19,1106.285
2007-07-20,1132.612
2007-07-23,1126.144
2007-07-24,1140.851
2007-07-25,1124.666
2007-07-26,1097.727
2007-07-27,1065.948
2007-07-30,1076.226
2007-07-31,1070.658
2007-08-01,1025.56
2007-08-02,1029.957
2007-08-03,1040.566
2007-08-06,1009.735
2007-08-07,1006.551
2007-08-08,1038.464
2007-08-09,1034.392
2007-08-10,1006.683
2007-08-13,1020.357
2007-08-14,1016.752
2007-08-15,975.549
2007-08-16,925.285
2007-08-17,916.487
2007-08-20,977.499
2007-08-21,956.153
2007-08-22,1000.472
2007-08-23,1025.557
2007-08-24,1018.29
2007-08-27,1037.031
2007-08-28,1018.562
2007-08-29,1011.727
2007-08-30,1004.228
2007-08-31,1028.357
2007-09-03,1024.811
2007-09-04,1020.673
2007-09-05,1042.765
2007-09-06,1059.806
2007-09-07,1067.911
2007-09-10,1057.777
2007-09-11,1086.117
2007-09-12,1092.318
2007-09-13,1094.26
2007-09-14,1099.605
2007-09-17,1068.364
2007-09-18,1062.696
2007-09-19,1112.234
2007-09-20,1109.221
2007-09-21,1103.075
2007-09-24,1156.637
2007-09-25,1148.441
2007-09-26,1163.5
2007-09-27,1178.782
2007-09-28,1183.569
2007-10-01,1214.902
2007-10-02,1226.776
2007-10-03,1228.005
2007-10-04,1225.837
2007-10-05,1253.269
2007-10-08,1268.415
2007-10-09,1273.799
2007-10-10,1255.514
2007-10-11,1289.632
2007-10-12,1282.409
2007-10-15,1283.636
2007-10-16,1258.811
2007-10-17,1279.568
2007-10-18,1272.442
2007-10-19,1246.227
2007-10-22,1211.089
2007-10-23,1225.521
2007-10-24,1210.724
2007-10-25,1238.089
2007-10-26,1259.877
2007-10-29,1285.295
2007-10-30,1282.683
2007-10-31,1272.931
2007-11-01,1282.98
2007-11-02,1255.131
2007-11-05,1243.76
2007-11-06,1251.608
2007-11-07,1252.91
2007-11-08,1253.04
2007-11-09,1228.592
2007-11-12,1190.916
2007-11-13,1174.328
2007-11-14,1191.672
2007-11-15,1169.877
2007-11-16,1154.337
2007-11-19,1150.947
2007-11-20,1158.675
2007-11-21,1108.023
2007-11-22,1098.648
2007-11-23,1109.553
2007-11-26,1145.257
2007-11-27,1130.048
2007-11-28,1134.393
2007-11-29,1163.848
2007-11-30,1176.576
2007-12-03,1159.36
2007-12-04,1172.282
2007-12-05,1183.357
2007-12-06,1179.967
2007-12-07,1197.445
2007-12-10,1190.095
2007-12-11,1200.043
2007-12-12,1186.16
2007-12-13,1170.137
2007-12-14,1166.764
2007-12-17,1118.786
2007-12-18,1126.76
2007-12-19,1130.065
2007-12-20,1129.639
2007-12-21,1156.702
2007-12-24,1166.647
2007-12-25,1166.647
2007-12-26,1173.084
2007-12-27,1173.287
2007-12-28,1169.518
2007-12-31,1196.343
2008-01-01,1196.343
2008-01-02,1188.348
2008-01-03,1163.971
2008-01-04,1175.402
2008-01-07,1138.539
2008-01-08,1131.877
2008-01-09,1127.838
2008-01-10,1119.647
2008-01-11,1117.168
2008-01-14,1106.406
2008-01-15,1083.622
2008-01-16,1046.64
2008-01-17,1073.755
2008-01-18,1051.911
2008-01-21,975.284
2008-01-22,942.753
2008-01-23,999.396
2008-01-24,1021.948
2008-01-25,1083.043
2008-01-28,1041.168
2008-01-29,1043.768
2008-01-30,1027.158
2008-01-31,1038.256
2008-02-01,1059.205
2008-02-04,1091.088
2008-02-05,1069.221
2008-02-06,1038.423
2008-02-07,1037.14
2008-02-08,1036.555
2008-02-11,1016.189
2008-02-12,1032.718
2008-02-13,1041.144
2008-02-14,1074.544
2008-02-15,1089.714
2008-02-18,1086.923
2008-02-19,1091.056
2008-02-20,1073.705
2008-02-21,1079.189
2008-02-22,1082.133
2008-02-25,1089.563
2008-02-26,1089.938
2008-02-27,1105.996
2008-02-28,1110.797
2008-02-29,1095.503
2008-03-03,1061.658
2008-03-04,1065.916
2008-03-05,1058.222
2008-03-06,1069.223
2008-03-07,1049.488
2008-03-10,1026.893
2008-03-11,1032.821
2008-03-12,1060.486
2008-03-13,1026.117
2008-03-14,1036.119
2008-03-17,1012.822
2008-03-18,1034.447
2008-03-19,1030.027
2008-03-20,1012.924
2008-03-21,1012.924
2008-03-24,1056.784
2008-03-25,1090.592
2008-03-26,1099.603
2008-03-27,1110.921
2008-03-28,1118.018
2008-03-31,1116.32
2008-04-01,1113.56
2008-04-02,1136.484
2008-04-03,1139.421
2008-04-04,1133.315
2008-04-07,1138.163
2008-04-08,1122.074
2008-04-09,1104.927
2008-04-10,1118.85
2008-04-11,1139.734
2008-04-14,1110.269
2008-04-15,1120.821
2008-04-16,1136.877
2008-04-17,1156.007
2008-04-18,1139.968
2008-04-21,1161.63
2008-04-22,1167.401
2008-04-23,1160.367
2008-04-24,1149.955
2008-04-25,1148.994
2008-04-28,1152.519
2008-04-29,1150.405
2008-04-30,1155.183
2008-05-01,1152.467
2008-05-02,1182.613
2008-05-05,1194.059
2008-05-06,1191.882
2008-05-07,1185.627
2008-05-08,1161.986
2008-05-09,1164.632
2008-05-12,1170.69
2008-05-13,1172.377
2008-05-14,1164.559
2008-05-15,1172.97
2008-05-16,1187.446
2008-05-19,1186.623
2008-05-20,1171.788
2008-05-21,1176.078
2008-05-22,1158.332
2008-05-23,1143.038
2008-05-26,1126.032
2008-05-27,1130.923
2008-05-28,1137.606
2008-05-29,1147.548
2008-05-30,1151.641
2008-06-02,1155.892
2008-06-03,1145.45
2008-06-04,1138.634
2008-06-05,1132.352
2008-06-06,1135.859
2008-06-09,1111.897
2008-06-10,1081.191
2008-06-11,1083.703
2008-06-12,1075.219
2008-06-13,1054.88
2008-06-16,1076.458
2008-06-17,1078.675
2008-06-18,1080.422
2008-06-19,1063.914
2008-06-20,1067.97
2008-06-23,1061.017
2008-06-24,1054.958
2008-06-25,1059.824
2008-06-26,1067.732
2008-06-27,1052.097
2008-06-30,1048.68
2008-07-01,1037.782
2008-07-02,1049.855
2008-07-03,1031.848
2008-07-04,1036.247
2008-07-07,1049.277
2008-07-08,1023.135
2008-07-09,1043.063
2008-07-10,1036.635
2008-07-11,1045.233
2008-07-14,1043.995
2008-07-15,1025.572
2008-07-16,1027.582
2008-07-17,1038.296
2008-07-18,1020.468
2008-07-21,1047.905
2008-07-22,1039.447
2008-07-23,1060.568
2008-07-24,1062.47
2008-07-25,1045.898
2008-07-28,1039.351
2008-07-29,1018.122
2008-07-30,1032.184
2008-07-31,1032.25
2008-08-01,1019.476
2008-08-04,1007.262
2008-08-05,994.425
2008-08-06,1003.464
2008-08-07,971.53
2008-08-08,959.183
2008-08-11,955.319
2008-08-12,944.595
2008-08-13,945.642
2008-08-14,951.668
2008-08-15,930.703
2008-08-18,936.057
2008-08-19,919.887
2008-08-20,937.566
2008-08-21,925.568
2008-08-22,935.703
2008-08-25,935.316
2008-08-26,910.801
2008-08-27,913.532
2008-08-28,909.916
2008-08-29,933.236
2008-09-01,914.627
2008-09-02,923.799
2008-09-03,894.028
2008-09-04,864.833
2008-09-05,843.052
2008-09-08,883.84
2008-09-09,866.563
2008-09-10,852.059
2008-09-11,815.069
2008-09-12,832.301
2008-09-15,804.168
2008-09-16,795.111
2008-09-17,795.385
2008-09-18,786.068
2008-09-19,832.397
2008-09-22,839.009
2008-09-23,815.984
2008-09-24,811.985
2008-09-25,805.407
2008-09-26,786.722
2008-09-29,757.086
2008-09-30,760.048
2008-10-01,756.003
2008-10-02,753.783
2008-10-03,727.215
2008-10-06,672.061
2008-10-07,682.192
2008-10-08,630.214
2008-10-09,639.553
2008-10-10,576.204
2008-10-13,616.886
2008-10-14,631.997
2008-10-15,608.039
2008-10-16,573.52
2008-10-17,546.296
2008-10-20,566.682
2008-10-21,569.751
2008-10-22,537.182
2008-10-23,511.082
2008-10-24,468.606
2008-10-27,466.359
2008-10-28,488.484
2008-10-29,492.955
2008-10-30,547.257
2008-10-31,547.007
2008-11-03,588.23
2008-11-04,580.732
2008-11-05,601.162
2008-11-06,579.694
2008-11-07,588.92
2008-11-10,602.853
2008-11-11,573.637
2008-11-12,568.392
2008-11-13,546.642
2008-11-14,547.364
2008-11-17,543.587
2008-11-18,511.595
2008-11-19,500.893
2008-11-20,478.162
2008-11-21,494.892
2008-11-24,488.221
2008-11-25,499.455
2008-11-26,515.934
2008-11-27,526.778
2008-11-28,527.588
2008-12-01,501.546
2008-12-02,483.729
2008-12-03,489.178
2008-12-04,487.577
2008-12-05,485.773
2008-12-08,491.561
2008-12-09,524.205
2008-12-10,558.046
2008-12-11,556.995
2008-12-12,535.864
2008-12-15,558.65
2008-12-16,562.639
2008-12-17,576.768
2008-12-18,596.8
2008-12-19,582.107
2008-12-22,568.984
2008-12-23,555.838
2008-12-24,561.257
2008-12-25,561.257
2008-12-26,560.557
2008-12-29,610.122
2008-12-30,582.806
2008-12-31,574.366
2009-01-01,574.366
2009-01-02,593.693
2009-01-05,633.805
2009-01-06,629.26
2009-01-07,619.57
2009-01-08,601.783
2009-01-09,598.142
2009-01-12,579.729
2009-01-13,569.526
2009-01-14,569.715
2009-01-15,545.759
2009-01-16,558.08
2009-01-19,557.014
2009-01-20,544.198
2009-01-21,545.346
2009-01-22,548.633
2009-01-23,533.126
2009-01-26,536.02
2009-01-27,534.099
2009-01-28,571.778
2009-01-29,556.839
2009-01-30,559.484
2009-02-02,538.338
2009-02-03,540.439
2009-02-04,539.486
2009-02-05,541.327
2009-02-06,560.279
2009-02-09,553.69
2009-02-10,554.627
2009-02-11,555.998
2009-02-12,541.708
2009-02-13,553.038
2009-02-16,540.662
2009-02-17,512.306
2009-02-18,516.666
2009-02-19,512.056
2009-02-20,495.333
2009-02-23,510.264
2009-02-24,495.66
2009-02-25,501.42
2009-02-26,503.544
2009-02-27,492.875
2009-03-02,473.077
2009-03-03,480.695
2009-03-04,481.371
2009-03-05,473.918
2009-03-06,474.107
2009-03-09,458.282
2009-03-10,472.417
2009-03-11,475.347
2009-03-12,467.792
2009-03-13,495.418
2009-03-16,495.887
2009-03-17,494.754
2009-03-18,505.688
2009-03-19,508.389
2009-03-20,513.053
2009-03-23,539.964
2009-03-24,556.649
2009-03-25,553.252
2009-03-26,587.361
2009-03-27,577.06
2009-03-30,543.95
2009-03-31,562.558
2009-04-01,558.141
2009-04-02,606.068
2009-04-03,601.199
2009-04-06,618.229
2009-04-07,596.466
2009-04-08,593.145
2009-04-09,607.833
2009-04-10,607.833
2009-04-13,622.934
2009-04-14,636.858
2009-04-15,646.779
2009-04-16,640.23
2009-04-17,646.289
2009-04-20,630.241
2009-04-21,631.437
2009-04-22,617.365
2009-04-23,625.779
2009-04-24,626.125
2009-04-27,612.88
2009-04-28,606.588
2009-04-29,632.347
2009-04-30,654.289
2009-05-01,652.28
2009-05-04,697.717
2009-05-05,723.493
2009-05-06,742.838
2009-05-07,776.345
2009-05-08,788.313
2009-05-11,768.115
2009-05-12,772.076
2009-05-13,768.069
2009-05-14,737.644
2009-05-15,728.278
2009-05-18,724.788
2009-05-19,763.187
2009-05-20,785.201
2009-05-21,758.744
2009-05-22,782.961
2009-05-25,792.786
2009-05-26,775.724
2009-05-27,786.213
2009-05-28,783.967
2009-05-29,805.542
2009-06-01,840.013
2009-06-02,844.93
2009-06-03,842.082
2009-06-04,841.544
2009-06-05,842.09
2009-06-08,809.606
2009-06-09,808.079
2009-06-10,835.539
2009-06-11,837.043
2009-06-12,835.211
2009-06-15,810.225
2009-06-16,795.92
2009-06-17,787.464
2009-06-18,781.148
2009-06-19,800.405
2009-06-22,793.971
2009-06-23,783.074
2009-06-24,806.95
2009-06-25,809.191
2009-06-26,823.033
2009-06-29,822.062
2009-06-30,825.831
2009-07-01,837.71
2009-07-02,821.344
2009-07-03,810.197
2009-07-06,791.761
2009-07-07,792.376
2009-07-08,783.074
2009-07-09,798.295
2009-07-10,794.272
2009-07-13,772.939
2009-07-14,790.215
2009-07-15,824.795
2009-07-16,829.927
2009-07-17,841.649
2009-07-20,866.126
2009-07-21,859.946
2009-07-22,856.443
2009-07-23,874.269
2009-07-24,893.611
2009-07-27,902.506
2009-07-28,922.195
2009-07-29,903.209
2009-07-30,916.584
2009-07-31,932.341
2009-08-03,950.519
2009-08-04,938.925
2009-08-05,939.47
2009-08-06,946.747
2009-08-07,921.317
2009-08-10,919.943
2009-08-11,942.053
2009-08-12,932.829
2009-08-13,947.64
2009-08-14,952.42
2009-08-17,908.525
2009-08-18,916.378
2009-08-19,902.698
2009-08-20,927.031
2009-08-21,927.586
2009-08-24,951.986
2009-08-25,952.208
2009-08-26,954.251
2009-08-27,959.034
2009-08-28,968.553
2009-08-31,947.687
2009-09-01,948.909
2009-09-02,949.425
2009-09-03,964.76
2009-09-04,971.975
2009-09-07,988.287
2009-09-08,1007.976
2009-09-09,1005.965
2009-09-10,1011.363
2009-09-11,1003.225
2009-09-14,985.707
2009-09-15,994.517
2009-09-16,1010.28
2009-09-17,1005.124
2009-09-18,1001.029
2009-09-21,1000.534
2009-09-22,1020.55
2009-09-23,1019.134
2009-09-24,1014.579
2009-09-25,1010.727
2009-09-28,996.664
2009-09-29,1010.644
2009-09-30,1027.112
2009-10-01,1011.472
2009-10-02,990.452
2009-10-05,980.404
2009-10-06,999.805
2009-10-07,1020.441
2009-10-08,1034.722
2009-10-09,1027.271
2009-10-12,1035.742
2009-10-13,1036.077
2009-10-14,1059.51
2009-10-15,1066.402
2009-10-16,1060.71
2009-10-19,1059.159
2009-10-20,1057.459
2009-10-21,1051.243
2009-10-22,1044.494
2009-10-23,1055.496
2009-10-26,1051.878
2009-10-27,1038.934
2009-10-28,1014.474
2009-10-29,1010.21
2009-10-30,1018.426
2009-11-02,1009.005
2009-11-03,994.181
2009-11-04,1011.0
2009-11-05,1000.104
2009-11-06,1010.527
2009-11-09,1035.821
2009-11-10,1033.139
2009-11-11,1047.368
2009-11-12,1044.543
2009-11-13,1049.468
2009-11-16,1059.006
2009-11-17,1045.856
2009-11-18,1047.079
2009-11-19,1041.815
2009-11-20,1050.873
2009-11-23,1070.65
2009-11-24,1068.034
2009-11-25,1079.172
2009-11-26,1069.239
2009-11-27,1067.351
2009-11-30,1058.167
2009-12-01,1079.337
2009-12-02,1085.287
2009-12-03,1092.754
2009-12-04,1082.807
2009-12-07,1080.755
2009-12-08,1080.161
2009-12-09,1071.237
2009-12-10,1067.333
2009-12-11,1067.421
2009-12-14,1063.961
2009-12-15,1066.878
2009-12-16,1072.119
2009-12-17,1057.382
2009-12-18,1051.512
2009-12-21,1046.083
2009-12-22,1061.756
2009-12-23,1068.321
2009-12-24,1068.093
2009-12-25,1068.093
2009-12-28,1075.372
2009-12-29,1090.288
2009-12-30,1088.158
2009-12-31,1099.376
2010-01-01,1099.376
2010-01-04,1104.64
2010-01-05,1117.782
2010-01-06,1124.393
2010-01-07,1118.31
2010-01-08,1126.454
2010-01-11,1152.919
2010-01-12,1142.153
2010-01-13,1129.429
2010-01-14,1144.864
2010-01-15,1132.184
2010-01-18,1131.784
2010-01-19,1136.592
2010-01-20,1118.385
2010-01-21,1095.931
2010-01-22,1088.502
2010-01-25,1084.646
2010-01-26,1051.575
2010-01-27,1036.293
2010-01-28,1064.148
2010-01-29,1056.529
2010-02-01,1049.517
2010-02-02,1043.044
2010-02-03,1055.779
2010-02-04,1045.566
2010-02-05,1022.483
2010-02-08,1020.034
2010-02-09,1033.07
2010-02-10,1031.97
2010-02-11,1046.847
2010-02-12,1055.61
2010-02-15,1057.105
2010-02-16,1061.842
2010-02-17,1080.535
2010-02-18,1064.552
2010-02-19,1054.574
2010-02-22,1066.047
2010-02-23,1080.012
2010-02-24,1076.77
2010-02-25,1070.398
2010-02-26,1078.123
2010-03-01,1090.057
2010-03-02,1093.611
2010-03-03,1093.997
2010-03-04,1091.866
2010-03-05,1102.344
2010-03-08,1115.325
2010-03-09,1112.554
2010-03-10,1128.55
2010-03-11,1129.725
2010-03-12,1127.711
2010-03-15,1119.873
2010-03-16,1128.106
2010-03-17,1140.035
2010-03-18,1130.704
2010-03-19,1126.057
2010-03-22,1112.757
2010-03-23,1124.269
2010-03-24,1117.682
2010-03-25,1111.747
2010-03-26,1122.508
2010-03-29,1134.567
2010-03-30,1140.06
2010-03-31,1133.25
2010-04-01,1157.726
2010-04-02,1157.726
2010-04-05,1170.144
2010-04-06,1168.411
2010-04-07,1175.958
2010-04-08,1170.24
2010-04-09,1184.748
2010-04-12,1188.291
2010-04-13,1187.63
2010-04-14,1224.01
2010-04-15,1222.781
2010-04-16,1224.881
2010-04-19,1207.38
2010-04-20,1223.601
2010-04-21,1221.461
2010-04-22,1226.523
2010-04-23,1230.149
2010-04-26,1235.203
2010-04-27,1235.696
2010-04-28,1207.537
2010-04-29,1225.019
2010-04-30,1225.082
2010-05-03,1204.737
2010-05-04,1174.48
2010-05-05,1148.567
2010-05-06,1136.38
2010-05-07,1124.307
2010-05-10,1164.445
2010-05-11,1146.207
2010-05-12,1169.598
2010-05-13,1176.414
2010-05-14,1167.916
2010-05-17,1148.924
2010-05-18,1161.201
2010-05-19,1129.725
2010-05-20,1113.621
2010-05-21,1099.647
2010-05-24,1107.645
2010-05-25,1059.376
2010-05-26,1094.664
2010-05-27,1111.141
2010-05-28,1113.359
2010-05-31,1112.044
2010-06-01,1085.745
2010-06-02,1091.073
2010-06-03,1122.979
2010-06-04,1121.648
2010-06-07,1095.493
2010-06-08,1092.365
2010-06-09,1095.614
2010-06-10,1117.355
2010-06-11,1129.002
2010-06-14,1148.577
2010-06-15,1144.571
2010-06-16,1164.65
2010-06-17,1160.977
2010-06-18,1172.669
2010-06-21,1196.969
2010-06-22,1185.539
2010-06-23,1180.666
2010-06-24,1170.063
2010-06-25,1171.857
2010-06-28,1185.188
2010-06-29,1161.591
2010-06-30,1161.401
2010-07-01,1150.578
2010-07-02,1168.036
2010-07-05,1165.933
2010-07-06,1188.717
2010-07-07,1182.766
2010-07-08,1204.936
2010-07-09,1214.624
2010-07-12,1214.641
2010-07-13,1223.632
2010-07-14,1234.989
2010-07-15,1231.191
2010-07-16,1239.433
