Date,ITALY SMALL CAP Small Cap
2005-11-11,168.053
2005-11-14,168.445
2005-11-15,166.287
2005-11-16,165.646
2005-11-17,166.996
2005-11-18,167.385
2005-11-21,167.017
2005-11-22,166.448
2005-11-23,167.89
2005-11-24,168.63
2005-11-25,168.307
2005-11-28,167.461
2005-11-29,166.515
2005-11-30,167.586
2005-12-01,167.767
2005-12-02,168.776
2005-12-05,170.073
2005-12-06,171.165
2005-12-07,170.654
2005-12-08,172.267
2005-12-09,171.851
2005-12-12,172.524
2005-12-13,171.272
2005-12-14,171.735
2005-12-15,169.455
2005-12-16,169.765
2005-12-19,170.63
2005-12-20,170.064
2005-12-21,169.412
2005-12-22,170.345
2005-12-23,170.037
2005-12-26,170.037
2005-12-27,169.916
2005-12-28,171.045
2005-12-29,170.233
2005-12-30,169.529
2006-01-02,169.854
2006-01-03,174.8
2006-01-04,178.929
2006-01-05,178.264
2006-01-06,180.219
2006-01-09,178.858
2006-01-10,178.506
2006-01-11,180.975
2006-01-12,180.767
2006-01-13,180.2
2006-01-16,182.361
2006-01-17,181.896
2006-01-18,181.564
2006-01-19,183.939
2006-01-20,182.697
2006-01-23,184.94
2006-01-24,186.942
2006-01-25,188.807
2006-01-26,189.97
2006-01-27,189.326
2006-01-30,187.492
2006-01-31,187.675
2006-02-01,188.184
2006-02-02,187.385
2006-02-03,186.36
2006-02-06,187.553
2006-02-07,187.485
2006-02-08,187.786
2006-02-09,189.908
2006-02-10,189.569
2006-02-13,190.598
2006-02-14,189.858
2006-02-15,191.881
2006-02-16,191.574
2006-02-17,193.769
2006-02-20,195.655
2006-02-21,194.546
2006-02-22,195.177
2006-02-23,196.532
2006-02-24,197.44
2006-02-27,198.821
2006-02-28,198.12
2006-03-01,199.077
2006-03-02,199.292
2006-03-03,200.292
2006-03-06,202.693
2006-03-07,198.706
2006-03-08,197.11
2006-03-09,198.77
2006-03-10,198.686
2006-03-13,202.328
2006-03-14,205.409
2006-03-15,206.424
2006-03-16,210.09
2006-03-17,210.347
2006-03-20,211.458
2006-03-21,210.066
2006-03-22,210.602
2006-03-23,207.757
2006-03-24,208.804
2006-03-27,206.678
2006-03-28,205.912
2006-03-29,205.668
2006-03-30,210.536
2006-03-31,209.995
2006-04-03,211.59
2006-04-04,214.279
2006-04-05,215.085
2006-04-06,213.144
2006-04-07,210.519
2006-04-10,210.495
2006-04-11,207.196
2006-04-12,207.294
2006-04-13,207.259
2006-04-14,207.259
2006-04-17,210.551
2006-04-18,209.825
2006-04-19,212.622
2006-04-20,214.003
2006-04-21,215.711
2006-04-24,216.922
2006-04-25,218.313
2006-04-26,219.505
2006-04-27,219.241
2006-04-28,219.917
2006-05-01,220.301
2006-05-02,221.099
2006-05-03,221.192
2006-05-04,224.288
2006-05-05,227.745
2006-05-08,228.537
2006-05-09,230.816
2006-05-10,231.041
2006-05-11,231.373
2006-05-12,228.344
2006-05-15,222.685
2006-05-16,220.002
2006-05-17,214.702
2006-05-18,210.771
2006-05-19,206.891
2006-05-22,197.889
2006-05-23,204.376
2006-05-24,199.008
2006-05-25,201.484
2006-05-26,205.99
2006-05-29,206.306
2006-05-30,203.346
2006-05-31,204.04
2006-06-01,203.491
2006-06-02,207.326
2006-06-05,206.89
2006-06-06,200.22
2006-06-07,199.378
2006-06-08,191.292
2006-06-09,193.592
2006-06-12,189.921
2006-06-13,183.489
2006-06-14,185.128
2006-06-15,191.253
2006-06-16,189.123
2006-06-19,187.729
2006-06-20,187.313
2006-06-21,188.327
2006-06-22,188.086
2006-06-23,188.388
2006-06-26,189.751
2006-06-27,191.264
2006-06-28,189.692
2006-06-29,192.6
2006-06-30,199.716
2006-07-03,202.177
2006-07-04,202.754
2006-07-05,197.424
2006-07-06,199.041
2006-07-07,199.171
2006-07-10,198.562
2006-07-11,197.053
2006-07-12,196.899
2006-07-13,194.664
2006-07-14,192.013
2006-07-17,186.823
2006-07-18,186.284
2006-07-19,190.547
2006-07-20,193.349
2006-07-21,192.822
2006-07-24,194.411
2006-07-25,194.379
2006-07-26,194.214
2006-07-27,198.397
2006-07-28,198.867
2006-07-31,200.192
2006-08-01,199.259
2006-08-02,201.429
2006-08-03,199.941
2006-08-04,202.155
2006-08-07,200.832
2006-08-08,201.191
2006-08-09,201.383
2006-08-10,198.074
2006-08-11,198.164
2006-08-14,198.727
2006-08-15,199.382
2006-08-16,201.723
2006-08-17,202.725
2006-08-18,203.398
2006-08-21,204.843
2006-08-22,203.52
2006-08-23,203.373
2006-08-24,203.549
2006-08-25,202.503
2006-08-28,203.454
2006-08-29,204.625
2006-08-30,206.675
2006-08-31,206.226
2006-09-01,207.73
2006-09-04,210.166
2006-09-05,208.497
2006-09-06,207.25
2006-09-07,204.512
2006-09-08,204.251
2006-09-11,203.839
2006-09-12,204.425
2006-09-13,204.317
2006-09-14,205.466
2006-09-15,203.054
2006-09-18,203.911
2006-09-19,203.208
2006-09-20,204.468
2006-09-21,205.019
2006-09-22,205.147
2006-09-25,204.237
2006-09-26,205.138
2006-09-27,207.101
2006-09-28,207.016
2006-09-29,206.692
2006-10-02,207.754
2006-10-03,207.971
2006-10-04,208.793
2006-10-05,209.497
2006-10-06,207.596
2006-10-09,209.07
2006-10-10,210.075
2006-10-11,208.793
2006-10-12,208.417
2006-10-13,207.258
2006-10-16,209.044
2006-10-17,206.232
2006-10-18,207.9
2006-10-19,209.024
2006-10-20,210.454
2006-10-23,210.022
2006-10-24,211.068
2006-10-25,212.446
2006-10-26,213.32
2006-10-27,214.051
2006-10-30,213.312
2006-10-31,216.285
2006-11-01,217.233
2006-11-02,216.483
2006-11-03,215.883
2006-11-06,217.089
2006-11-07,218.645
2006-11-08,218.601
2006-11-09,219.838
2006-11-10,221.706
2006-11-13,222.851
2006-11-14,222.713
2006-11-15,223.215
2006-11-16,224.149
2006-11-17,223.49
2006-11-20,224.285
2006-11-21,226.718
2006-11-22,230.326
2006-11-23,230.846
2006-11-24,232.185
2006-11-27,230.079
2006-11-28,229.748
2006-11-29,232.453
2006-11-30,234.935
2006-12-01,235.994
2006-12-04,236.863
2006-12-05,238.577
2006-12-06,239.485
2006-12-07,240.407
2006-12-08,241.636
2006-12-11,240.328
2006-12-12,240.032
2006-12-13,240.115
2006-12-14,238.784
2006-12-15,237.836
2006-12-18,237.982
2006-12-19,239.472
2006-12-20,241.192
2006-12-21,240.532
2006-12-22,239.609
2006-12-25,239.609
2006-12-26,239.236
2006-12-27,240.56
2006-12-28,241.148
2006-12-29,243.912
2007-01-01,243.912
2007-01-02,248.021
2007-01-03,247.851
2007-01-04,242.997
2007-01-05,241.915
2007-01-08,242.453
2007-01-09,243.905
2007-01-10,242.31
2007-01-11,243.791
2007-01-12,244.233
2007-01-15,244.666
2007-01-16,244.682
2007-01-17,244.188
2007-01-18,245.667
2007-01-19,246.879
2007-01-22,247.018
2007-01-23,247.721
2007-01-24,249.46
2007-01-25,249.948
2007-01-26,249.211
2007-01-29,250.135
2007-01-30,250.042
2007-01-31,251.993
2007-02-01,253.693
2007-02-02,253.894
2007-02-05,253.715
2007-02-06,254.319
2007-02-07,257.624
2007-02-08,256.443
2007-02-09,257.592
2007-02-12,255.954
2007-02-13,257.634
2007-02-14,261.456
2007-02-15,264.422
2007-02-16,263.755
2007-02-19,265.995
2007-02-20,264.555
2007-02-21,262.23
2007-02-22,263.117
2007-02-23,264.777
2007-02-26,266.334
2007-02-27,256.174
2007-02-28,253.456
2007-03-01,247.787
2007-03-02,249.927
2007-03-05,244.247
2007-03-06,247.868
2007-03-07,250.276
2007-03-08,254.335
2007-03-09,253.773
2007-03-12,256.746
2007-03-13,255.497
2007-03-14,251.776
2007-03-15,256.047
2007-03-16,257.751
2007-03-19,261.33
2007-03-20,261.778
2007-03-21,263.418
2007-03-22,265.936
2007-03-23,265.995
2007-03-26,264.311
2007-03-27,265.539
2007-03-28,265.554
2007-03-29,267.98
2007-03-30,270.966
2007-04-02,273.693
2007-04-03,276.827
2007-04-04,278.104
2007-04-05,280.051
2007-04-06,280.051
2007-04-09,278.592
2007-04-10,283.264
2007-04-11,281.832
2007-04-12,280.681
2007-04-13,283.463
2007-04-16,287.294
2007-04-17,288.023
2007-04-18,287.533
2007-04-19,287.128
2007-04-20,288.934
2007-04-23,290.391
2007-04-24,288.492
2007-04-25,293.315
2007-04-26,291.665
2007-04-27,292.925
2007-04-30,293.533
2007-05-01,292.436
2007-05-02,293.015
2007-05-03,289.601
2007-05-04,291.675
2007-05-07,293.184
2007-05-08,287.202
2007-05-09,288.277
2007-05-10,286.632
2007-05-11,287.507
2007-05-14,288.405
2007-05-15,289.116
2007-05-16,287.365
2007-05-17,286.976
2007-05-18,288.377
2007-05-21,289.685
2007-05-22,291.002
2007-05-23,292.454
2007-05-24,288.019
2007-05-25,286.376
2007-05-28,287.965
2007-05-29,290.705
2007-05-30,288.352
2007-05-31,292.529
2007-06-01,291.588
2007-06-04,289.291
2007-06-05,291.152
2007-06-06,285.11
2007-06-07,281.302
2007-06-08,278.468
2007-06-11,280.384
2007-06-12,278.918
2007-06-13,276.567
2007-06-14,280.233
2007-06-15,283.947
2007-06-18,284.304
2007-06-19,285.593
2007-06-20,285.928
2007-06-21,284.289
2007-06-22,283.847
2007-06-25,283.665
2007-06-26,281.235
2007-06-27,280.897
2007-06-28,282.023
2007-06-29,284.537
2007-07-02,288.566
2007-07-03,291.186
2007-07-04,293.696
2007-07-05,291.84
2007-07-06,293.418
2007-07-09,296.185
2007-07-10,296.577
2007-07-11,296.995
2007-07-12,299.126
2007-07-13,298.964
2007-07-16,300.094
2007-07-17,300.461
2007-07-18,297.932
2007-07-19,300.651
2007-07-20,298.656
2007-07-23,298.058
2007-07-24,293.929
2007-07-25,288.727
2007-07-26,280.899
2007-07-27,279.254
2007-07-30,280.239
2007-07-31,284.116
2007-08-01,277.463
2007-08-02,278.789
2007-08-03,278.929
2007-08-06,272.553
2007-08-07,272.743
2007-08-08,275.786
2007-08-09,270.796
2007-08-10,264.552
2007-08-13,264.636
2007-08-14,263.192
2007-08-15,261.214
2007-08-16,250.132
2007-08-17,251.411
2007-08-20,254.077
2007-08-21,254.34
2007-08-22,259.725
2007-08-23,260.949
2007-08-24,263.643
2007-08-27,265.674
2007-08-28,262.304
2007-08-29,263.837
2007-08-30,264.657
2007-08-31,267.968
2007-09-03,268.879
2007-09-04,269.856
2007-09-05,266.217
2007-09-06,265.971
2007-09-07,263.441
2007-09-10,259.67
2007-09-11,262.717
2007-09-12,261.22
2007-09-13,260.215
2007-09-14,257.379
2007-09-17,251.66
2007-09-18,252.828
2007-09-19,259.498
2007-09-20,260.923
2007-09-21,262.337
2007-09-24,261.928
2007-09-25,259.671
2007-09-26,261.935
2007-09-27,262.055
2007-09-28,262.325
2007-10-01,264.679
2007-10-02,265.299
2007-10-03,264.938
2007-10-04,267.596
2007-10-05,268.853
2007-10-08,270.589
2007-10-09,273.343
2007-10-10,274.933
2007-10-11,277.883
2007-10-12,276.511
2007-10-15,276.186
2007-10-16,273.552
2007-10-17,276.792
2007-10-18,275.42
2007-10-19,274.225
2007-10-22,268.202
2007-10-23,274.422
2007-10-24,271.549
2007-10-25,275.576
2007-10-26,277.55
2007-10-29,278.733
2007-10-30,278.963
2007-10-31,283.238
2007-11-01,279.817
2007-11-02,279.913
2007-11-05,274.485
2007-11-06,275.849
2007-11-07,273.396
2007-11-08,269.757
2007-11-09,263.767
2007-11-12,262.109
2007-11-13,263.802
2007-11-14,268.104
2007-11-15,260.875
2007-11-16,257.197
2007-11-19,246.924
2007-11-20,249.771
2007-11-21,240.151
2007-11-22,242.975
2007-11-23,246.579
2007-11-26,246.213
2007-11-27,247.037
2007-11-28,247.791
2007-11-29,247.822
2007-11-30,249.596
2007-12-03,249.023
2007-12-04,246.697
2007-12-05,248.863
2007-12-06,247.728
2007-12-07,249.759
2007-12-10,251.951
2007-12-11,251.435
2007-12-12,250.99
2007-12-13,244.743
2007-12-14,240.391
2007-12-17,233.328
2007-12-18,233.719
2007-12-19,231.293
2007-12-20,230.362
2007-12-21,232.236
2007-12-24,232.753
2007-12-25,232.753
2007-12-26,234.353
2007-12-27,236.254
2007-12-28,241.039
2007-12-31,239.662
2008-01-01,239.662
2008-01-02,240.44
2008-01-03,237.591
2008-01-04,231.921
2008-01-07,225.628
2008-01-08,224.654
2008-01-09,217.154
2008-01-10,215.445
2008-01-11,216.203
2008-01-14,221.132
2008-01-15,216.03
2008-01-16,212.256
2008-01-17,211.909
2008-01-18,208.855
2008-01-21,198.004
2008-01-22,202.577
2008-01-23,196.176
2008-01-24,202.853
2008-01-25,205.733
2008-01-28,205.372
2008-01-29,210.593
2008-01-30,209.596
2008-01-31,210.335
2008-02-01,215.365
2008-02-04,218.302
2008-02-05,208.767
2008-02-06,209.486
2008-02-07,203.654
2008-02-08,204.779
2008-02-11,202.471
2008-02-12,208.932
2008-02-13,210.326
2008-02-14,211.674
2008-02-15,211.37
2008-02-18,213.408
2008-02-19,215.916
2008-02-20,213.544
2008-02-21,217.427
2008-02-22,216.088
2008-02-25,218.914
2008-02-26,222.064
2008-02-27,223.878
2008-02-28,222.822
2008-02-29,220.157
2008-03-03,217.271
2008-03-04,214.444
2008-03-05,218.305
2008-03-06,217.262
2008-03-07,213.167
2008-03-10,209.534
2008-03-11,211.835
2008-03-12,215.092
2008-03-13,213.509
2008-03-14,211.297
2008-03-17,205.561
2008-03-18,207.815
2008-03-19,201.224
2008-03-20,197.04
2008-03-21,197.04
2008-03-24,196.758
2008-03-25,206.154
2008-03-26,209.011
2008-03-27,215.145
2008-03-28,214.036
2008-03-31,219.197
2008-04-01,221.255
2008-04-02,222.577
2008-04-03,220.273
2008-04-04,222.825
2008-04-07,223.029
2008-04-08,220.709
2008-04-09,220.77
2008-04-10,219.15
2008-04-11,219.203
2008-04-14,218.585
2008-04-15,218.925
2008-04-16,225.164
2008-04-17,223.718
2008-04-18,223.71
2008-04-21,225.555
2008-04-22,223.36
2008-04-23,222.185
2008-04-24,219.169
2008-04-25,219.372
2008-04-28,220.481
2008-04-29,219.351
2008-04-30,221.613
2008-05-01,219.926
2008-05-02,221.902
2008-05-05,224.683
2008-05-06,225.361
2008-05-07,225.18
2008-05-08,224.89
2008-05-09,222.918
2008-05-12,224.967
2008-05-13,225.056
2008-05-14,225.798
2008-05-15,226.356
2008-05-16,228.051
2008-05-19,230.308
2008-05-20,228.522
2008-05-21,229.887
2008-05-22,229.445
2008-05-23,229.067
2008-05-26,228.398
2008-05-27,225.677
2008-05-28,224.952
2008-05-29,223.555
2008-05-30,224.341
2008-06-02,222.353
2008-06-03,223.606
2008-06-04,221.811
2008-06-05,224.194
2008-06-06,223.082
2008-06-09,220.223
2008-06-10,214.402
2008-06-11,212.943
2008-06-12,211.378
2008-06-13,209.873
2008-06-16,211.533
2008-06-17,213.872
2008-06-18,209.493
2008-06-19,206.694
2008-06-20,204.596
2008-06-23,202.15
2008-06-24,200.733
2008-06-25,203.716
2008-06-26,202.601
2008-06-27,200.805
2008-06-30,200.722
2008-07-01,196.394
2008-07-02,197.563
2008-07-03,194.434
2008-07-04,192.333
2008-07-07,194.397
2008-07-08,190.557
2008-07-09,194.19
2008-07-10,192.007
2008-07-11,187.96
2008-07-14,188.485
2008-07-15,183.975
2008-07-16,184.041
2008-07-17,189.371
2008-07-18,191.934
2008-07-21,195.223
2008-07-22,194.38
2008-07-23,195.71
2008-07-24,192.409
2008-07-25,191.524
2008-07-28,190.039
2008-07-29,187.674
2008-07-30,190.278
2008-07-31,190.482
2008-08-01,188.525
2008-08-04,188.399
2008-08-05,191.464
2008-08-06,192.625
2008-08-07,192.097
2008-08-08,190.461
2008-08-11,192.617
2008-08-12,192.917
2008-08-13,188.702
2008-08-14,188.229
2008-08-15,185.601
2008-08-18,187.198
2008-08-19,182.797
2008-08-20,182.207
2008-08-21,183.47
2008-08-22,185.467
2008-08-25,184.351
2008-08-26,183.637
2008-08-27,184.095
2008-08-28,187.345
2008-08-29,189.779
2008-09-01,188.17
2008-09-02,189.932
2008-09-03,188.125
2008-09-04,181.954
2008-09-05,177.124
2008-09-08,179.695
2008-09-09,177.324
2008-09-10,175.311
2008-09-11,171.775
2008-09-12,175.897
2008-09-15,171.098
2008-09-16,167.928
2008-09-17,164.305
2008-09-18,162.006
2008-09-19,170.053
2008-09-22,171.84
2008-09-23,169.562
2008-09-24,167.813
2008-09-25,169.457
2008-09-26,165.991
2008-09-29,157.593
2008-09-30,152.923
2008-10-01,150.545
2008-10-02,147.401
2008-10-03,147.56
2008-10-06,133.66
2008-10-07,131.715
2008-10-08,124.332
2008-10-09,124.841
2008-10-10,117.863
2008-10-13,129.5
2008-10-14,134.606
2008-10-15,129.573
2008-10-16,124.505
2008-10-17,126.736
2008-10-20,127.991
2008-10-21,127.176
2008-10-22,120.374
2008-10-23,118.004
2008-10-24,112.281
2008-10-27,106.847
2008-10-28,108.128
2008-10-29,114.777
2008-10-30,116.393
2008-10-31,117.597
2008-11-03,121.03
2008-11-04,126.82
2008-11-05,127.557
2008-11-06,121.052
2008-11-07,121.513
2008-11-10,123.014
2008-11-11,117.27
2008-11-12,114.605
2008-11-13,114.217
2008-11-14,114.813
2008-11-17,113.108
2008-11-18,112.743
2008-11-19,110.856
2008-11-20,107.079
2008-11-21,104.855
2008-11-24,110.348
2008-11-25,109.943
2008-11-26,109.585
2008-11-27,110.242
2008-11-28,107.773
2008-12-01,104.126
2008-12-02,105.105
2008-12-03,104.55
2008-12-04,105.108
2008-12-05,102.335
2008-12-08,107.129
2008-12-09,107.441
2008-12-10,110.013
2008-12-11,113.078
2008-12-12,112.849
2008-12-15,115.492
2008-12-16,116.68
2008-12-17,120.974
2008-12-18,122.873
2008-12-19,118.464
2008-12-22,117.544
2008-12-23,117.708
2008-12-24,118.084
2008-12-25,118.084
2008-12-26,118.654
2008-12-29,120.541
2008-12-30,120.941
2008-12-31,118.855
2009-01-01,118.855
2009-01-02,121.762
2009-01-05,120.896
2009-01-06,121.476
2009-01-07,122.689
2009-01-08,123.452
2009-01-09,120.944
2009-01-12,119.276
2009-01-13,115.427
2009-01-14,112.056
2009-01-15,110.415
2009-01-16,111.954
2009-01-19,109.538
2009-01-20,106.453
2009-01-21,105.383
2009-01-22,104.567
2009-01-23,101.658
2009-01-26,105.476
2009-01-27,106.34
2009-01-28,109.204
2009-01-29,107.052
2009-01-30,105.275
2009-02-02,102.451
2009-02-03,104.287
2009-02-04,104.7
2009-02-05,104.367
2009-02-06,106.057
2009-02-09,109.494
2009-02-10,108.172
2009-02-11,106.546
2009-02-12,104.381
2009-02-13,106.158
2009-02-16,104.506
2009-02-17,100.129
2009-02-18,99.395
2009-02-19,100.475
2009-02-20,96.456
2009-02-23,95.057
2009-02-24,93.628
2009-02-25,93.217
2009-02-26,95.01
2009-02-27,93.806
2009-03-02,88.793
2009-03-03,86.588
2009-03-04,88.222
2009-03-05,84.859
2009-03-06,83.125
2009-03-09,80.491
2009-03-10,83.931
2009-03-11,84.174
2009-03-12,85.422
2009-03-13,86.329
2009-03-16,89.303
2009-03-17,89.112
2009-03-18,90.973
2009-03-19,96.243
2009-03-20,95.03
2009-03-23,98.453
2009-03-24,98.841
2009-03-25,101.326
2009-03-26,102.212
2009-03-27,100.114
2009-03-30,97.711
2009-03-31,100.368
2009-04-01,103.337
2009-04-02,108.015
2009-04-03,109.336
2009-04-06,108.536
2009-04-07,106.623
2009-04-08,107.335
2009-04-09,109.199
2009-04-10,109.199
2009-04-13,110.125
2009-04-14,110.15
2009-04-15,109.523
2009-04-16,111.149
2009-04-17,110.614
2009-04-20,106.832
2009-04-21,107.405
2009-04-22,110.281
2009-04-23,110.972
2009-04-24,115.148
2009-04-27,113.885
2009-04-28,111.988
2009-04-29,116.645
2009-04-30,117.065
2009-05-01,117.083
2009-05-04,121.091
2009-05-05,121.756
2009-05-06,122.944
2009-05-07,123.716
2009-05-08,125.931
2009-05-11,124.608
2009-05-12,125.232
2009-05-13,119.974
2009-05-14,120.843
2009-05-15,121.949
2009-05-18,123.812
2009-05-19,126.762
2009-05-20,131.488
2009-05-21,129.747
2009-05-22,133.384
2009-05-25,133.434
2009-05-26,133.833
2009-05-27,134.299
2009-05-28,133.503
2009-05-29,134.467
2009-06-01,136.974
2009-06-02,140.321
2009-06-03,137.58
2009-06-04,136.628
2009-06-05,134.96
2009-06-08,131.143
2009-06-09,133.803
2009-06-10,135.584
2009-06-11,137.149
2009-06-12,135.849
2009-06-15,133.135
2009-06-16,132.999
2009-06-17,127.64
2009-06-18,129.009
2009-06-19,128.691
2009-06-22,125.141
2009-06-23,125.944
2009-06-24,129.13
2009-06-25,128.539
2009-06-26,130.946
2009-06-29,132.51
2009-06-30,131.653
2009-07-01,134.431
2009-07-02,131.424
2009-07-03,130.389
2009-07-06,127.246
2009-07-07,128.159
2009-07-08,124.491
2009-07-09,125.256
2009-07-10,123.241
2009-07-13,124.977
2009-07-14,126.176
2009-07-15,130.666
2009-07-16,131.316
2009-07-17,131.612
2009-07-20,134.334
2009-07-21,135.699
2009-07-22,135.876
2009-07-23,137.968
2009-07-24,137.51
2009-07-27,138.557
2009-07-28,136.862
2009-07-29,136.297
2009-07-30,138.892
2009-07-31,140.219
2009-08-03,144.897
2009-08-04,144.157
2009-08-05,143.997
2009-08-06,144.976
2009-08-07,143.926
2009-08-10,144.275
2009-08-11,142.727
2009-08-12,144.417
2009-08-13,146.584
2009-08-14,146.496
2009-08-17,141.15
2009-08-18,143.39
2009-08-19,143.468
2009-08-20,145.463
2009-08-21,148.241
2009-08-24,151.324
2009-08-25,151.608
2009-08-26,150.978
2009-08-27,149.584
2009-08-28,151.787
2009-08-31,149.917
2009-09-01,146.95
2009-09-02,143.87
2009-09-03,145.549
2009-09-04,146.545
2009-09-07,149.929
2009-09-08,152.375
2009-09-09,154.475
2009-09-10,154.84
2009-09-11,156.194
2009-09-14,156.038
2009-09-15,157.509
2009-09-16,161.223
2009-09-17,162.286
2009-09-18,162.265
2009-09-21,158.815
2009-09-22,161.292
2009-09-23,161.349
2009-09-24,159.581
2009-09-25,158.734
2009-09-28,159.708
2009-09-29,158.758
2009-09-30,160.008
2009-10-01,157.849
2009-10-02,156.524
2009-10-05,157.435
2009-10-06,162.309
2009-10-07,161.729
2009-10-08,164.363
2009-10-09,165.044
2009-10-12,169.966
2009-10-13,172.562
2009-10-14,182.04
2009-10-15,177.91
2009-10-16,175.74
2009-10-19,177.088
2009-10-20,175.98
2009-10-21,173.805
2009-10-22,170.168
2009-10-23,166.977
2009-10-26,163.74
2009-10-27,159.667
2009-10-28,153.185
2009-10-29,158.898
2009-10-30,154.411
2009-11-02,155.013
2009-11-03,151.131
2009-11-04,156.806
2009-11-05,158.69
2009-11-06,158.091
2009-11-09,161.307
2009-11-10,159.778
2009-11-11,161.653
2009-11-12,160.732
2009-11-13,161.482
2009-11-16,163.985
2009-11-17,161.691
2009-11-18,162.567
2009-11-19,158.575
2009-11-20,156.643
2009-11-23,161.067
2009-11-24,159.389
2009-11-25,160.03
2009-11-26,154.444
2009-11-27,157.199
2009-11-30,155.338
2009-12-01,159.213
2009-12-02,158.908
2009-12-03,159.389
2009-12-04,157.808
2009-12-07,157.406
2009-12-08,154.795
2009-12-09,152.92
2009-12-10,153.339
2009-12-11,152.385
2009-12-14,153.866
2009-12-15,152.675
2009-12-16,153.927
2009-12-17,150.378
2009-12-18,149.045
2009-12-21,150.182
2009-12-22,149.904
2009-12-23,151.198
2009-12-24,151.457
2009-12-25,151.457
2009-12-28,153.335
2009-12-29,153.989
2009-12-30,152.989
2009-12-31,153.486
2010-01-01,153.486
2010-01-04,156.843
2010-01-05,157.382
2010-01-06,157.626
2010-01-07,156.864
2010-01-08,157.128
2010-01-11,158.749
2010-01-12,157.452
2010-01-13,157.517
2010-01-14,158.188
2010-01-15,156.333
2010-01-18,157.412
2010-01-19,157.244
2010-01-20,153.145
2010-01-21,151.357
2010-01-22,149.947
2010-01-25,150.904
2010-01-26,149.831
2010-01-27,148.675
2010-01-28,147.005
2010-01-29,146.703
2010-02-01,147.525
2010-02-02,149.593
2010-02-03,148.412
2010-02-04,142.631
2010-02-05,137.441
2010-02-08,137.019
2010-02-09,137.718
2010-02-10,138.557
2010-02-11,137.164
2010-02-12,136.787
2010-02-15,137.019
2010-02-16,139.056
2010-02-17,140.224
2010-02-18,140.222
2010-02-19,139.464
2010-02-22,140.223
2010-02-23,138.584
2010-02-24,138.077
2010-02-25,135.382
2010-02-26,138.595
2010-03-01,138.52
2010-03-02,140.259
2010-03-03,143.497
2010-03-04,143.052
2010-03-05,144.577
2010-03-08,145.248
2010-03-09,144.53
2010-03-10,147.006
2010-03-11,146.896
2010-03-12,147.953
2010-03-15,146.575
2010-03-16,148.664
2010-03-17,148.98
2010-03-18,147.389
2010-03-19,146.419
2010-03-22,146.564
2010-03-23,147.48
2010-03-24,145.679
2010-03-25,147.185
2010-03-26,148.033
2010-03-29,149.504
2010-03-30,148.299
2010-03-31,148.367
2010-04-01,150.239
2010-04-02,150.239
2010-04-05,149.895
2010-04-06,149.145
2010-04-07,148.459
2010-04-08,147.708
2010-04-09,149.931
2010-04-12,152.039
2010-04-13,151.083
2010-04-14,152.887
2010-04-15,152.685
2010-04-16,150.878
2010-04-19,148.242
2010-04-20,150.518
2010-04-21,149.772
2010-04-22,146.892
2010-04-23,149.099
2010-04-26,148.797
2010-04-27,145.121
2010-04-28,140.724
2010-04-29,143.157
2010-04-30,143.817
2010-05-03,143.85
2010-05-04,137.293
2010-05-05,132.861
2010-05-06,128.377
2010-05-07,123.804
2010-05-10,133.219
2010-05-11,130.687
2010-05-12,133.36
2010-05-13,132.091
2010-05-14,125.732
2010-05-17,123.129
2010-05-18,125.618
2010-05-19,121.744
2010-05-20,119.73
2010-05-21,122.368
2010-05-24,119.925
2010-05-25,114.964
2010-05-26,117.139
2010-05-27,121.263
2010-05-28,121.833
2010-05-31,121.955
2010-06-01,121.399
2010-06-02,120.339
2010-06-03,121.527
2010-06-04,116.723
2010-06-07,114.427
2010-06-08,113.595
2010-06-09,116.307
2010-06-10,119.036
2010-06-11,120.233
2010-06-14,124.223
2010-06-15,125.352
2010-06-16,124.812
2010-06-17,125.018
2010-06-18,125.953
2010-06-21,126.098
2010-06-22,124.434
2010-06-23,122.564
2010-06-24,121.014
2010-06-25,120.323
2010-06-28,122.007
2010-06-29,116.304
2010-06-30,117.151
2010-07-01,116.409
2010-07-02,118.414
2010-07-05,117.424
2010-07-06,121.211
2010-07-07,122.672
2010-07-08,124.182
2010-07-09,123.875
2010-07-12,123.34
2010-07-13,125.642
2010-07-14,125.869
2010-07-15,126.482
2010-07-16,125.464
2010-07-19,124.862
2010-07-20,123.163
2010-07-21,123.574
2010-07-22,126.742
2010-07-23,125.564
2010-07-26,127.788
2010-07-27,128.74
2010-07-28,128.969
2010-07-29,129.923
2010-07-30,128.502
2010-08-02,132.159
2010-08-03,132.144
2010-08-04,131.485
2010-08-05,131.025
2010-08-06,132.119
2010-08-09,132.525
2010-08-10,129.832
2010-08-11,124.643
2010-08-12,123.221
2010-08-13,122.44
2010-08-16,123.384
2010-08-17,125.229
2010-08-18,124.56
2010-08-19,123.26
2010-08-20,120.002
2010-08-23,120.223
2010-08-24,118.592
2010-08-25,117.198
2010-08-26,119.295
2010-08-27,120.131
2010-08-30,120.307
2010-08-31,120.445
2010-09-01,124.785
2010-09-02,124.903
2010-09-03,125.554
2010-09-06,126.207
2010-09-07,123.607
2010-09-08,124.942
2010-09-09,125.905
2010-09-10,125.882
2010-09-13,127.968
2010-09-14,129.048
2010-09-15,129.124
2010-09-16,129.456
2010-09-17,128.654
2010-09-20,130.209
2010-09-21,131.506
2010-09-22,132.947
2010-09-23,131.838
