Date,ITALY SMALL CAP Small Cap
2010-09-24,143.081
2010-09-27,143.6
2010-09-28,144.316
2010-09-29,144.366
2010-09-30,145.2
2010-10-01,146.045
2010-10-04,144.343
2010-10-05,148.459
2010-10-06,149.492
2010-10-07,150.583
2010-10-08,150.826
2010-10-11,151.726
2010-10-12,151.002
2010-10-13,154.631
2010-10-14,156.018
2010-10-15,154.653
2010-10-18,154.961
2010-10-19,152.369
2010-10-20,154.954
2010-10-21,157.36
2010-10-22,156.211
2010-10-25,157.346
2010-10-26,155.359
2010-10-27,153.202
2010-10-28,155.157
2010-10-29,155.703
2010-11-01,154.763
2010-11-02,156.193
2010-11-03,154.716
2010-11-04,158.408
2010-11-05,155.614
2010-11-08,152.977
2010-11-09,154.086
2010-11-10,149.584
2010-11-11,147.405
2010-11-12,146.708
2010-11-15,146.73
2010-11-16,142.567
2010-11-17,143.88
2010-11-18,145.344
2010-11-19,146.286
2010-11-22,144.718
2010-11-23,139.787
2010-11-24,139.919
2010-11-25,140.1
2010-11-26,138.129
2010-11-29,133.819
2010-11-30,131.353
2010-12-01,134.684
2010-12-02,139.492
2010-12-03,141.894
2010-12-06,139.951
2010-12-07,141.696
2010-12-08,142.028
2010-12-09,143.051
2010-12-10,143.651
2010-12-13,146.431
2010-12-14,146.24
2010-12-15,144.757
2010-12-16,142.809
2010-12-17,141.585
2010-12-20,142.176
2010-12-21,143.873
2010-12-22,144.139
2010-12-23,143.545
2010-12-24,144.111
2010-12-27,143.365
2010-12-28,143.157
2010-12-29,143.911
2010-12-30,144.224
2010-12-31,145.674
2011-01-03,146.502
2011-01-04,146.01
2011-01-05,143.543
2011-01-06,142.272
2011-01-07,140.808
2011-01-10,137.19
2011-01-11,139.604
2011-01-12,143.925
2011-01-13,148.161
2011-01-14,148.125
2011-01-17,146.675
2011-01-18,148.88
2011-01-19,150.688
2011-01-20,149.211
2011-01-21,152.728
2011-01-24,154.0
2011-01-25,152.728
2011-01-26,153.048
2011-01-27,155.572
2011-01-28,153.795
2011-01-31,154.025
2011-02-01,157.015
2011-02-02,156.982
2011-02-03,153.814
2011-02-04,153.664
2011-02-07,155.381
2011-02-08,157.139
2011-02-09,157.727
2011-02-10,155.114
2011-02-11,154.757
2011-02-14,153.695
2011-02-15,154.592
2011-02-16,156.406
2011-02-17,156.798
2011-02-18,157.15
2011-02-21,152.768
2011-02-22,152.21
2011-02-23,152.715
2011-02-24,151.801
2011-02-25,154.056
2011-02-28,156.021
2011-03-01,155.995
2011-03-02,156.077
2011-03-03,156.148
2011-03-04,156.413
2011-03-07,160.922
2011-03-08,159.872
2011-03-09,161.348
2011-03-10,158.85
2011-03-11,157.762
2011-03-14,159.009
2011-03-15,156.313
2011-03-16,153.769
2011-03-17,156.461
2011-03-18,158.745
2011-03-21,161.544
2011-03-22,161.646
2011-03-23,161.086
2011-03-24,162.952
2011-03-25,162.99
2011-03-28,162.844
2011-03-29,160.638
2011-03-30,162.586
2011-03-31,163.016
2011-04-01,163.479
2011-04-04,165.467
2011-04-05,165.253
2011-04-06,168.534
2011-04-07,167.892
2011-04-08,170.408
2011-04-11,170.749
2011-04-12,169.057
2011-04-13,169.943
2011-04-14,168.845
2011-04-15,167.884
2011-04-18,162.127
2011-04-19,164.636
2011-04-20,167.951
2011-04-21,169.262
2011-04-22,169.262
2011-04-25,169.14
2011-04-26,170.614
2011-04-27,171.521
2011-04-28,175.037
2011-04-29,175.644
2011-05-02,176.165
2011-05-03,175.37
2011-05-04,173.797
2011-05-05,169.806
2011-05-06,170.416
2011-05-09,166.129
2011-05-10,168.67
2011-05-11,168.129
2011-05-12,167.186
2011-05-13,165.648
2011-05-16,165.861
2011-05-17,163.351
2011-05-18,164.528
2011-05-19,165.162
2011-05-20,162.018
2011-05-23,158.221
2011-05-24,159.351
2011-05-25,160.065
2011-05-26,159.629
2011-05-27,162.231
2011-05-30,162.555
2011-05-31,164.238
2011-06-01,164.7
2011-06-02,163.948
2011-06-03,165.262
2011-06-06,163.979
2011-06-07,164.167
2011-06-08,160.307
2011-06-09,159.992
2011-06-10,156.972
2011-06-13,156.546
2011-06-14,159.282
2011-06-15,154.297
2011-06-16,151.728
2011-06-17,154.556
2011-06-20,152.222
2011-06-21,155.021
2011-06-22,154.987
2011-06-23,147.913
2011-06-24,146.885
2011-06-27,147.81
2011-06-28,149.917
2011-06-29,154.336
2011-06-30,157.993
2011-07-01,159.705
2011-07-04,160.23
2011-07-05,158.043
2011-07-06,153.385
2011-07-07,154.535
2011-07-08,149.537
2011-07-11,141.476
2011-07-12,142.523
2011-07-13,146.224
2011-07-14,144.792
2011-07-15,143.02
2011-07-18,138.721
2011-07-19,141.372
2011-07-20,144.042
2011-07-21,149.754
2011-07-22,151.259
2011-07-25,148.204
2011-07-26,149.138
2011-07-27,145.627
2011-07-28,145.404
2011-07-29,145.967
2011-08-01,140.237
2011-08-02,135.678
2011-08-03,134.838
2011-08-04,129.149
2011-08-05,128.248
2011-08-08,123.454
2011-08-09,125.385
2011-08-10,119.977
2011-08-11,124.768
2011-08-12,129.93
2011-08-15,132.033
2011-08-16,132.097
2011-08-17,133.634
2011-08-18,125.4
2011-08-19,125.214
2011-08-22,126.589
2011-08-23,125.865
2011-08-24,127.721
2011-08-25,127.481
2011-08-26,127.146
2011-08-29,131.562
2011-08-30,130.895
2011-08-31,133.827
2011-09-01,132.921
2011-09-02,128.929
2011-09-05,122.275
2011-09-06,119.711
2011-09-07,123.66
2011-09-08,123.552
2011-09-09,117.535
2011-09-12,113.356
2011-09-13,115.224
2011-09-14,117.833
2011-09-15,121.621
2011-09-16,123.478
2011-09-19,119.841
2011-09-20,121.04
2011-09-21,120.089
2011-09-22,113.286
2011-09-23,113.529
2011-09-26,115.144
2011-09-27,120.845
2011-09-28,121.14
2011-09-29,122.118
2011-09-30,118.263
2011-10-03,116.151
2011-10-04,112.955
2011-10-05,115.311
2011-10-06,119.342
2011-10-07,119.557
2011-10-10,123.674
2011-10-11,122.496
2011-10-12,125.933
2011-10-13,123.27
2011-10-14,126.647
2011-10-17,123.607
2011-10-18,123.656
2011-10-19,125.443
2011-10-20,121.92
2011-10-21,125.092
2011-10-24,125.66
2011-10-25,125.373
2011-10-26,124.445
2011-10-27,130.753
2011-10-28,128.978
2011-10-31,123.769
2011-11-01,115.283
2011-11-02,117.497
2011-11-03,120.141
2011-11-04,117.932
2011-11-07,118.246
2011-11-08,118.282
2011-11-09,112.304
2011-11-10,112.909
2011-11-11,118.393
2011-11-14,115.215
2011-11-15,112.891
2011-11-16,112.649
2011-11-17,110.565
2011-11-18,110.604
2011-11-21,105.645
2011-11-22,104.487
2011-11-23,100.221
2011-11-24,99.767
2011-11-25,98.192
2011-11-28,101.954
2011-11-29,101.97
2011-11-30,107.452
2011-12-01,106.981
2011-12-02,108.408
2011-12-05,112.023
2011-12-06,110.45
2011-12-07,109.666
2011-12-08,105.964
2011-12-09,107.89
2011-12-12,103.223
2011-12-13,101.686
2011-12-14,98.706
2011-12-15,99.604
2011-12-16,100.451
2011-12-19,99.663
2011-12-20,102.923
2011-12-21,101.232
2011-12-22,102.452
2011-12-23,102.67
2011-12-26,102.67
2011-12-27,101.932
2011-12-28,100.551
2011-12-29,100.211
2011-12-30,101.267
2012-01-02,103.579
2012-01-03,105.363
2012-01-04,103.15
2012-01-05,99.211
2012-01-06,97.853
2012-01-09,96.284
2012-01-10,97.823
2012-01-11,97.659
2012-01-12,100.054
2012-01-13,99.019
2012-01-16,99.834
2012-01-17,100.158
2012-01-18,101.03
2012-01-19,104.371
2012-01-20,105.234
2012-01-23,108.34
2012-01-24,107.899
2012-01-25,108.59
2012-01-26,111.761
2012-01-27,110.913
2012-01-30,109.111
2012-01-31,109.693
2012-02-01,114.426
2012-02-02,115.419
2012-02-03,116.992
2012-02-06,117.743
2012-02-07,118.445
2012-02-08,119.24
2012-02-09,120.002
2012-02-10,117.747
2012-02-13,117.931
2012-02-14,116.743
2012-02-15,116.899
2012-02-16,115.382
2012-02-17,117.522
2012-02-20,120.573
2012-02-21,121.848
2012-02-22,120.545
2012-02-23,119.038
2012-02-24,121.3
2012-02-27,119.745
2012-02-28,120.271
2012-02-29,120.1
2012-03-01,122.265
2012-03-02,121.53
2012-03-05,120.853
2012-03-06,115.537
2012-03-07,116.808
2012-03-08,120.548
2012-03-09,118.673
2012-03-12,117.849
2012-03-13,119.572
2012-03-14,119.359
2012-03-15,119.674
2012-03-16,120.47
2012-03-19,121.419
2012-03-20,120.496
2012-03-21,119.693
2012-03-22,117.398
2012-03-23,119.563
2012-03-26,121.166
2012-03-27,120.175
2012-03-28,118.546
2012-03-29,114.485
2012-03-30,115.572
2012-04-02,114.83
2012-04-03,113.923
2012-04-04,108.723
2012-04-05,107.918
2012-04-06,107.918
2012-04-09,107.98
2012-04-10,103.835
2012-04-11,105.767
2012-04-12,108.445
2012-04-13,104.954
2012-04-16,103.758
2012-04-17,108.78
2012-04-18,106.96
2012-04-19,105.572
2012-04-20,106.003
2012-04-23,102.236
2012-04-24,104.756
2012-04-25,107.229
2012-04-26,106.618
2012-04-27,108.817
2012-04-30,109.187
2012-05-01,109.1
2012-05-02,105.967
2012-05-03,104.94
2012-05-04,103.585
2012-05-07,105.402
2012-05-08,102.798
2012-05-09,100.883
2012-05-10,102.682
2012-05-11,103.193
2012-05-14,100.584
2012-05-15,97.707
2012-05-16,96.562
2012-05-17,95.147
2012-05-18,94.256
2012-05-21,96.147
2012-05-22,99.439
2012-05-23,94.606
2012-05-24,94.832
2012-05-25,95.0
2012-05-28,94.489
2012-05-29,95.127
2012-05-30,92.171
2012-05-31,91.935
2012-06-01,90.366
2012-06-04,92.189
2012-06-05,92.199
2012-06-06,95.942
2012-06-07,97.799
2012-06-08,96.425
2012-06-11,94.581
2012-06-12,92.424
2012-06-13,92.844
2012-06-14,94.159
2012-06-15,96.486
2012-06-18,94.81
2012-06-19,97.49
2012-06-20,99.657
2012-06-21,99.64
2012-06-22,98.852
2012-06-25,94.93
2012-06-26,92.924
2012-06-27,94.474
2012-06-28,93.583
2012-06-29,99.776
2012-07-02,99.021
2012-07-03,99.991
2012-07-04,98.716
2012-07-05,96.345
2012-07-06,93.365
2012-07-09,93.181
2012-07-10,93.311
2012-07-11,92.843
2012-07-12,90.574
2012-07-13,91.913
2012-07-16,95.422
2012-07-17,98.13
2012-07-18,94.28
2012-07-19,96.151
2012-07-20,93.923
2012-07-23,91.058
2012-07-24,89.553
2012-07-25,90.167
2012-07-26,94.67
2012-07-27,93.471
2012-07-30,93.091
2012-07-31,93.419
2012-08-01,92.966
2012-08-02,88.361
2012-08-03,93.63
2012-08-06,95.1
2012-08-07,95.716
2012-08-08,95.598
2012-08-09,95.671
2012-08-10,95.279
2012-08-13,95.433
2012-08-14,95.395
2012-08-15,95.089
2012-08-16,97.163
2012-08-17,98.063
2012-08-20,97.679
2012-08-21,101.145
2012-08-22,100.315
2012-08-23,100.387
2012-08-24,99.801
2012-08-27,100.596
2012-08-28,100.852
2012-08-29,100.535
2012-08-30,99.874
2012-08-31,102.584
2012-09-03,104.377
2012-09-04,104.27
2012-09-05,104.992
2012-09-06,108.222
2012-09-07,110.292
2012-09-10,110.852
2012-09-11,111.545
2012-09-12,112.8
2012-09-13,112.144
2012-09-14,116.558
2012-09-17,116.438
2012-09-18,114.583
2012-09-19,114.734
2012-09-20,112.169
2012-09-21,113.385
2012-09-24,112.39
2012-09-25,113.313
2012-09-26,109.016
2012-09-27,109.889
2012-09-28,108.237
2012-10-01,110.863
2012-10-02,111.576
2012-10-03,111.868
2012-10-04,112.872
2012-10-05,115.172
2012-10-08,112.556
2012-10-09,111.752
2012-10-10,110.994
2012-10-11,112.017
2012-10-12,111.983
2012-10-15,111.943
2012-10-16,114.7
2012-10-17,116.966
2012-10-18,116.245
2012-10-19,114.207
2012-10-22,115.009
2012-10-23,112.181
2012-10-24,112.998
2012-10-25,113.046
2012-10-26,112.815
2012-10-29,111.05
2012-10-30,112.147
2012-10-31,111.58
2012-11-01,113.287
2012-11-02,112.493
2012-11-05,110.63
2012-11-06,111.096
2012-11-07,108.819
2012-11-08,107.995
2012-11-09,107.117
2012-11-12,105.82
2012-11-13,105.984
2012-11-14,105.193
2012-11-15,104.528
2012-11-16,102.054
2012-11-19,105.203
2012-11-20,104.978
2012-11-21,105.965
2012-11-22,107.692
2012-11-23,108.786
2012-11-26,108.45
2012-11-27,108.388
2012-11-28,108.248
2012-11-29,111.805
2012-11-30,111.717
2012-12-03,112.575
2012-12-04,113.342
2012-12-05,113.585
2012-12-06,112.608
2012-12-07,111.376
2012-12-10,109.227
2012-12-11,111.375
2012-12-12,113.124
2012-12-13,114.799
2012-12-14,115.437
2012-12-17,116.801
2012-12-18,118.237
2012-12-19,120.373
2012-12-20,120.862
2012-12-21,119.673
2012-12-24,119.859
2012-12-25,119.859
2012-12-26,120.104
2012-12-27,121.105
2012-12-28,120.588
2012-12-31,120.25
2013-01-01,120.25
2013-01-02,124.265
2013-01-03,123.561
2013-01-04,124.161
2013-01-07,125.658
2013-01-08,125.762
2013-01-09,127.824
2013-01-10,130.437
2013-01-11,131.638
2013-01-14,131.912
2013-01-15,131.853
2013-01-16,130.888
2013-01-17,133.724
2013-01-18,133.927
2013-01-21,134.6
2013-01-22,134.87
2013-01-23,134.241
2013-01-24,136.769
2013-01-25,137.533
2013-01-28,138.758
2013-01-29,138.57
2013-01-30,136.969
2013-01-31,137.465
2013-02-01,139.991
2013-02-04,133.813
2013-02-05,133.238
2013-02-06,133.965
2013-02-07,131.858
2013-02-08,133.958
2013-02-11,133.904
2013-02-12,136.077
2013-02-13,136.506
2013-02-14,134.759
2013-02-15,134.651
2013-02-18,133.883
2013-02-19,136.351
2013-02-20,135.714
2013-02-21,130.842
2013-02-22,131.131
2013-02-25,132.229
2013-02-26,125.654
2013-02-27,127.678
2013-02-28,128.416
2013-03-01,126.375
2013-03-04,126.09
2013-03-05,127.916
2013-03-06,126.94
2013-03-07,128.273
2013-03-08,129.04
2013-03-11,128.163
2013-03-12,127.603
2013-03-13,125.487
2013-03-14,128.151
2013-03-15,130.481
2013-03-18,129.043
2013-03-19,126.884
2013-03-20,129.732
2013-03-21,129.635
2013-03-22,131.133
2013-03-25,128.618
2013-03-26,127.637
2013-03-27,125.641
2013-03-28,126.412
2013-03-29,126.412
2013-04-01,126.471
2013-04-02,126.768
2013-04-03,125.328
2013-04-04,125.176
2013-04-05,127.022
2013-04-08,126.425
2013-04-09,128.304
2013-04-10,132.141
2013-04-11,133.755
2013-04-12,132.688
2013-04-15,131.5
2013-04-16,131.484
2013-04-17,128.969
2013-04-18,129.055
2013-04-19,131.226
2013-04-22,132.387
2013-04-23,135.642
2013-04-24,135.162
2013-04-25,136.342
2013-04-26,136.239
2013-04-29,139.051
2013-04-30,139.693
2013-05-01,139.788
2013-05-02,139.797
2013-05-03,141.124
2013-05-06,141.063
2013-05-07,143.044
2013-05-08,145.249
2013-05-09,143.762
2013-05-10,143.122
2013-05-13,143.022
2013-05-14,142.979
2013-05-15,143.336
2013-05-16,144.31
2013-05-17,143.792
2013-05-20,145.756
2013-05-21,145.078
2013-05-22,145.584
2013-05-23,142.296
2013-05-24,142.044
2013-05-27,143.839
2013-05-28,144.976
2013-05-29,144.427
2013-05-30,145.541
2013-05-31,144.011
2013-06-03,142.803
2013-06-04,144.53
2013-06-05,143.899
2013-06-06,142.564
2013-06-07,144.077
2013-06-10,143.593
2013-06-11,142.062
2013-06-12,141.546
2013-06-13,141.362
2013-06-14,142.692
2013-06-17,144.033
2013-06-18,144.775
2013-06-19,144.731
2013-06-20,138.985
2013-06-21,136.541
2013-06-24,134.081
2013-06-25,133.449
2013-06-26,134.95
2013-06-27,136.441
2013-06-28,135.67
2013-07-01,137.413
2013-07-02,136.866
2013-07-03,134.984
2013-07-04,138.139
2013-07-05,137.382
2013-07-08,139.172
2013-07-09,137.999
2013-07-10,138.938
2013-07-11,140.948
2013-07-12,139.666
2013-07-15,141.449
2013-07-16,141.711
2013-07-17,141.776
2013-07-18,144.819
2013-07-19,145.625
2013-07-22,147.264
2013-07-23,147.841
2013-07-24,149.079
2013-07-25,149.084
2013-07-26,149.431
2013-07-29,148.451
2013-07-30,149.8
2013-07-31,149.765
2013-08-01,152.103
2013-08-02,152.793
2013-08-05,153.849
2013-08-06,154.694
2013-08-07,154.894
2013-08-08,157.676
2013-08-09,157.377
2013-08-12,158.088
2013-08-13,157.94
2013-08-14,159.683
2013-08-15,159.502
2013-08-16,160.695
2013-08-19,158.419
2013-08-20,156.438
2013-08-21,155.075
2013-08-22,157.63
2013-08-23,158.114
2013-08-26,154.166
2013-08-27,151.619
2013-08-28,151.525
2013-08-29,152.721
2013-08-30,150.294
2013-09-02,152.897
2013-09-03,152.047
2013-09-04,150.414
2013-09-05,150.504
2013-09-06,151.439
2013-09-09,154.557
2013-09-10,155.599
2013-09-11,158.371
2013-09-12,158.275
2013-09-13,157.786
2013-09-16,160.187
2013-09-17,160.538
2013-09-18,160.279
2013-09-19,163.542
2013-09-20,163.558
2013-09-23,163.576
2013-09-24,165.003
2013-09-25,164.858
2013-09-26,162.857
2013-09-27,161.933
2013-09-30,160.747
2013-10-01,164.188
2013-10-02,165.509
2013-10-03,166.946
2013-10-04,169.959
2013-10-07,170.89
2013-10-08,171.434
2013-10-09,171.488
2013-10-10,173.978
2013-10-11,175.475
2013-10-14,176.58
2013-10-15,177.666
2013-10-16,178.893
2013-10-17,181.863
2013-10-18,183.209
2013-10-21,184.029
2013-10-22,186.543
2013-10-23,181.907
2013-10-24,184.4
2013-10-25,181.146
2013-10-28,179.956
2013-10-29,183.899
2013-10-30,182.637
2013-10-31,181.78
2013-11-01,179.521
2013-11-04,180.501
2013-11-05,179.996
2013-11-06,181.946
2013-11-07,178.462
2013-11-08,178.747
2013-11-11,180.568
2013-11-12,180.866
2013-11-13,176.917
2013-11-14,176.777
2013-11-15,177.226
2013-11-18,181.278
2013-11-19,179.386
2013-11-20,178.129
2013-11-21,178.646
2013-11-22,180.225
2013-11-25,180.196
2013-11-26,181.569
2013-11-27,183.364
2013-11-28,184.31
2013-11-29,184.531
2013-12-02,182.9
2013-12-03,180.153
2013-12-04,179.505
2013-12-05,178.748
2013-12-06,179.881
2013-12-09,182.322
2013-12-10,183.176
2013-12-11,181.299
2013-12-12,179.184
2013-12-13,179.026
2013-12-16,181.239
2013-12-17,179.331
2013-12-18,181.323
2013-12-19,183.663
2013-12-20,184.495
2013-12-23,186.147
2013-12-24,185.611
2013-12-25,185.611
2013-12-26,185.957
2013-12-27,189.694
2013-12-30,190.348
2013-12-31,189.865
2014-01-01,189.865
2014-01-02,188.739
2014-01-03,190.163
2014-01-06,191.414
2014-01-07,193.415
2014-01-08,191.957
2014-01-09,192.69
2014-01-10,195.458
2014-01-13,197.513
2014-01-14,198.559
2014-01-15,199.068
2014-01-16,197.661
2014-01-17,198.238
2014-01-20,197.935
2014-01-21,197.403
2014-01-22,195.401
2014-01-23,194.986
2014-01-24,191.205
2014-01-27,186.624
2014-01-28,189.52
2014-01-29,188.06
2014-01-30,187.237
2014-01-31,186.847
2014-02-03,182.598
2014-02-04,183.755
2014-02-05,185.151
2014-02-06,190.428
2014-02-07,192.784
2014-02-10,193.604
2014-02-11,197.345
2014-02-12,197.895
2014-02-13,199.587
2014-02-14,201.959
2014-02-17,203.543
2014-02-18,203.979
2014-02-19,204.631
2014-02-20,203.481
2014-02-21,204.366
2014-02-24,205.063
2014-02-25,206.287
2014-02-26,206.267
2014-02-27,207.048
2014-02-28,210.975
2014-03-03,204.058
2014-03-04,210.814
2014-03-05,213.836
2014-03-06,215.223
2014-03-07,214.702
2014-03-10,215.249
2014-03-11,215.178
2014-03-12,213.868
2014-03-13,213.562
2014-03-14,210.914
2014-03-17,215.065
2014-03-18,216.021
2014-03-19,215.632
2014-03-20,213.511
2014-03-21,211.735
2014-03-24,208.985
2014-03-25,209.901
2014-03-26,213.007
2014-03-27,213.15
2014-03-28,216.44
2014-03-31,222.069
2014-04-01,225.589
2014-04-02,223.402
2014-04-03,224.365
2014-04-04,225.893
2014-04-07,225.443
2014-04-08,221.894
2014-04-09,223.081
2014-04-10,221.465
2014-04-11,217.944
2014-04-14,214.289
2014-04-15,209.429
2014-04-16,214.543
2014-04-17,216.164
2014-04-18,216.164
2014-04-21,215.671
2014-04-22,218.842
2014-04-23,217.703
2014-04-24,218.243
2014-04-25,216.298
2014-04-28,216.781
2014-04-29,218.488
2014-04-30,218.621
2014-05-01,218.621
2014-05-02,219.82
2014-05-05,218.382
2014-05-06,218.24
2014-05-07,212.864
2014-05-08,216.144
2014-05-09,210.316
2014-05-12,211.142
2014-05-13,207.531
2014-05-14,204.212
2014-05-15,197.633
2014-05-16,197.453
2014-05-19,198.218
2014-05-20,198.856
2014-05-21,198.948
2014-05-22,197.238
2014-05-23,200.364
2014-05-26,206.881
2014-05-27,207.369
2014-05-28,208.546
2014-05-29,208.529
2014-05-30,210.678
2014-06-02,212.524
2014-06-03,210.703
2014-06-04,211.069
2014-06-05,211.813
2014-06-06,215.367
2014-06-09,215.842
2014-06-10,214.159
2014-06-11,211.51
2014-06-12,210.735
2014-06-13,208.467
2014-06-16,206.679
2014-06-17,205.74
2014-06-18,205.912
2014-06-19,207.366
2014-06-20,204.167
2014-06-23,202.254
2014-06-24,200.98
2014-06-25,200.931
2014-06-26,200.764
2014-06-27,201.37
2014-06-30,201.01
2014-07-01,203.38
2014-07-02,205.324
2014-07-03,206.637
2014-07-04,204.005
2014-07-07,201.729
2014-07-08,197.648
2014-07-09,198.482
2014-07-10,193.528
2014-07-11,194.319
2014-07-14,195.369
2014-07-15,192.552
2014-07-16,196.465
2014-07-17,194.007
2014-07-18,193.782
2014-07-21,191.258
2014-07-22,192.193
2014-07-23,191.56
2014-07-24,196.2
2014-07-25,194.404
2014-07-28,193.165
2014-07-29,192.608
2014-07-30,191.749
2014-07-31,188.411
2014-08-01,185.897
2014-08-04,185.307
2014-08-05,181.957
2014-08-06,176.236
2014-08-07,171.654
2014-08-08,173.516
2014-08-11,176.628
2014-08-12,176.661
2014-08-13,176.633
2014-08-14,176.437
2014-08-15,176.47
2014-08-18,178.154
2014-08-19,179.179
2014-08-20,178.425
2014-08-21,182.059
2014-08-22,180.703
2014-08-25,183.445
2014-08-26,186.155
2014-08-27,189.156
2014-08-28,186.175
2014-08-29,186.049
2014-09-01,184.545
2014-09-02,184.761
2014-09-03,186.941
2014-09-04,187.845
2014-09-05,188.833
2014-09-08,187.747
2014-09-09,186.168
2014-09-10,185.011
2014-09-11,184.965
2014-09-12,185.44
2014-09-15,183.15
2014-09-16,181.246
2014-09-17,183.899
2014-09-18,182.959
2014-09-19,180.639
2014-09-22,178.124
2014-09-23,177.189
2014-09-24,176.434
2014-09-25,173.384
2014-09-26,173.841
2014-09-29,172.057
2014-09-30,173.018
2014-10-01,172.362
2014-10-02,167.614
2014-10-03,167.625
2014-10-06,168.802
2014-10-07,167.041
2014-10-08,165.817
2014-10-09,162.597
2014-10-10,160.629
2014-10-13,160.629
2014-10-14,160.494
2014-10-15,155.435
2014-10-16,153.741
2014-10-17,159.776
2014-10-20,158.813
2014-10-21,162.491
2014-10-22,163.101
2014-10-23,164.143
2014-10-24,165.559
2014-10-27,163.047
2014-10-28,165.131
2014-10-29,163.221
2014-10-30,160.665
2014-10-31,162.774
2014-11-03,160.912
2014-11-04,158.832
2014-11-05,160.311
2014-11-06,158.365
2014-11-07,156.286
2014-11-10,156.408
2014-11-11,155.999
2014-11-12,153.856
2014-11-13,154.624
2014-11-14,156.004
2014-11-17,157.161
2014-11-18,160.345
2014-11-19,161.351
2014-11-20,160.354
2014-11-21,162.521
2014-11-24,163.763
2014-11-25,165.608
2014-11-26,166.021
2014-11-27,167.415
2014-11-28,167.421
2014-12-01,165.08
2014-12-02,164.36
2014-12-03,165.393
2014-12-04,164.625
2014-12-05,166.509
2014-12-08,166.399
2014-12-09,164.706
2014-12-10,163.795
2014-12-11,162.48
2014-12-12,159.656
2014-12-15,155.51
2014-12-16,159.762
2014-12-17,157.948
2014-12-18,159.668
2014-12-19,158.91
2014-12-22,160.224
2014-12-23,161.151
2014-12-24,161.323
2014-12-25,161.323
2014-12-26,161.071
2014-12-29,160.983
2014-12-30,160.547
2014-12-31,159.702
2015-01-01,159.702
2015-01-02,160.516
2015-01-05,156.092
2015-01-06,153.544
2015-01-07,151.357
2015-01-08,154.203
2015-01-09,152.713
2015-01-12,152.574
2015-01-13,155.035
2015-01-14,154.084
2015-01-15,153.153
2015-01-16,153.538
2015-01-19,159.612
2015-01-20,161.029
2015-01-21,163.012
2015-01-22,163.782
2015-01-23,163.269
2015-01-26,166.187
2015-01-27,167.837
2015-01-28,166.755
2015-01-29,167.395
2015-01-30,167.755
2015-02-02,169.137
2015-02-03,173.735
2015-02-04,174.648
2015-02-05,175.392
2015-02-06,174.094
2015-02-09,171.751
2015-02-10,174.127
2015-02-11,172.536
2015-02-12,176.635
2015-02-13,176.36
2015-02-16,176.368
2015-02-17,177.026
2015-02-18,178.809
2015-02-19,180.693
2015-02-20,180.932
2015-02-23,180.975
2015-02-24,181.929
2015-02-25,181.211
2015-02-26,181.519
2015-02-27,182.612
2015-03-02,182.383
2015-03-03,179.761
2015-03-04,179.297
2015-03-05,182.143
2015-03-06,181.787
2015-03-09,182.233
2015-03-10,179.342
2015-03-11,179.721
2015-03-12,181.845
2015-03-13,181.339
2015-03-16,184.13
2015-03-17,181.927
2015-03-18,181.972
2015-03-19,183.105
2015-03-20,187.481
2015-03-23,190.82
2015-03-24,192.494
2015-03-25,193.585
2015-03-26,190.793
2015-03-27,190.071
2015-03-30,191.462
2015-03-31,189.93
2015-04-01,191.251
2015-04-02,194.033
2015-04-03,194.033
2015-04-06,196.725
2015-04-07,195.872
2015-04-08,195.107
2015-04-09,194.934
2015-04-10,195.837
2015-04-13,197.032
2015-04-14,196.68
2015-04-15,195.887
2015-04-16,194.065
2015-04-17,190.14
2015-04-20,191.634
2015-04-21,190.598
2015-04-22,190.401
2015-04-23,190.235
2015-04-24,192.817
2015-04-27,196.791
2015-04-28,197.773
2015-04-29,196.13
2015-04-30,197.971
2015-05-01,198.271
2015-05-04,198.406
2015-05-05,195.012
2015-05-06,198.259
2015-05-07,198.78
2015-05-08,201.436
2015-05-11,201.366
2015-05-12,201.504
2015-05-13,203.458
2015-05-14,204.888
2015-05-15,206.728
2015-05-18,206.292
2015-05-19,204.611
2015-05-20,204.589
2015-05-21,204.403
2015-05-22,201.781
2015-05-25,198.65
2015-05-26,196.423
2015-05-27,198.678
2015-05-28,199.559
2015-05-29,198.7
2015-06-01,198.127
2015-06-02,203.185
2015-06-03,206.412
2015-06-04,205.3
2015-06-05,197.521
2015-06-08,197.001
2015-06-09,196.664
2015-06-10,201.329
2015-06-11,200.233
2015-06-12,198.861
2015-06-15,194.247
2015-06-16,194.583
2015-06-17,193.369
2015-06-18,197.011
2015-06-19,197.496
2015-06-22,205.227
2015-06-23,203.857
2015-06-24,203.134
2015-06-25,204.519
2015-06-26,204.848
2015-06-29,195.889
2015-06-30,196.502
2015-07-01,199.396
2015-07-02,196.897
2015-07-03,195.959
2015-07-06,189.404
2015-07-07,181.794
2015-07-08,186.803
2015-07-09,192.545
2015-07-10,199.093
2015-07-13,199.003
2015-07-14,196.313
2015-07-15,197.236
2015-07-16,200.218
2015-07-17,199.772
2015-07-20,202.672
2015-07-21,202.244
2015-07-22,202.702
2015-07-23,204.982
2015-07-24,204.158
2015-07-27,200.851
2015-07-28,202.344
2015-07-29,206.374
2015-07-30,204.394
2015-07-31,207.925
2015-08-03,209.377
2015-08-04,207.48
2015-08-05,208.176
2015-08-06,207.556
