Date,WORLD ex USA LARGE GROWTH Large Cap
2005-11-10,692.494
2005-11-11,697.849
2005-11-14,695.308
2005-11-15,692.56
2005-11-16,689.754
2005-11-17,698.126
2005-11-18,702.578
2005-11-21,706.547
2005-11-22,705.252
2005-11-23,710.334
2005-11-24,709.815
2005-11-25,708.902
2005-11-28,709.026
2005-11-29,707.305
2005-11-30,703.587
2005-12-01,710.966
2005-12-02,718.301
2005-12-05,720.272
2005-12-06,722.98
2005-12-07,721.225
2005-12-08,722.863
2005-12-09,726.359
2005-12-12,734.464
2005-12-13,735.766
2005-12-14,738.825
2005-12-15,732.32
2005-12-16,737.986
2005-12-19,739.626
2005-12-20,737.637
2005-12-21,738.684
2005-12-22,740.388
2005-12-23,740.821
2005-12-26,742.735
2005-12-27,741.053
2005-12-28,744.765
2005-12-29,746.01
2005-12-30,738.991
2006-01-02,740.281
2006-01-03,754.465
2006-01-04,768.261
2006-01-05,768.342
2006-01-06,775.395
2006-01-09,774.388
2006-01-10,766.459
2006-01-11,771.907
2006-01-12,772.995
2006-01-13,772.729
2006-01-16,774.636
2006-01-17,762.872
2006-01-18,753.789
2006-01-19,764.179
2006-01-20,761.238
2006-01-23,765.38
2006-01-24,766.796
2006-01-25,769.822
2006-01-26,775.496
2006-01-27,783.757
2006-01-30,783.543
2006-01-31,787.551
2006-02-01,786.998
2006-02-02,781.831
2006-02-03,777.507
2006-02-06,777.024
2006-02-07,771.557
2006-02-08,762.102
2006-02-09,769.942
2006-02-10,763.229
2006-02-13,758.519
2006-02-14,760.29
2006-02-15,759.865
2006-02-16,763.672
2006-02-17,762.499
2006-02-20,763.208
2006-02-21,766.693
2006-02-22,767.287
2006-02-23,773.11
2006-02-24,773.639
2006-02-27,778.545
2006-02-28,774.969
2006-03-01,777.018
2006-03-02,776.582
2006-03-03,774.904
2006-03-06,775.716
2006-03-07,765.172
2006-03-08,762.129
2006-03-09,771.176
2006-03-10,771.274
2006-03-13,781.064
2006-03-14,786.871
2006-03-15,789.298
2006-03-16,791.638
2006-03-17,795.366
2006-03-20,798.448
2006-03-21,792.891
2006-03-22,794.496
2006-03-23,787.78
2006-03-24,794.791
2006-03-27,793.63
2006-03-28,794.449
2006-03-29,792.069
2006-03-30,807.66
2006-03-31,802.124
2006-04-03,812.778
2006-04-04,815.844
2006-04-05,819.775
2006-04-06,824.515
2006-04-07,818.284
2006-04-10,819.562
2006-04-11,815.788
2006-04-12,810.165
2006-04-13,811.976
2006-04-14,812.299
2006-04-17,819.756
2006-04-18,825.106
2006-04-19,834.755
2006-04-20,832.292
2006-04-21,839.836
2006-04-24,836.582
2006-04-25,838.098
2006-04-26,840.026
2006-04-27,842.862
2006-04-28,841.287
2006-05-01,846.886
2006-05-02,855.303
2006-05-03,848.593
2006-05-04,853.098
2006-05-05,863.424
2006-05-08,866.512
2006-05-09,872.328
2006-05-10,869.16
2006-05-11,867.123
2006-05-12,855.721
2006-05-15,841.74
2006-05-16,839.341
2006-05-17,825.29
2006-05-18,816.703
2006-05-19,808.448
2006-05-22,797.11
2006-05-23,806.871
2006-05-24,796.698
2006-05-25,802.754
2006-05-26,814.546
2006-05-29,817.831
2006-05-30,812.526
2006-05-31,806.953
2006-06-01,808.36
2006-06-02,819.09
2006-06-05,814.24
2006-06-06,791.126
2006-06-07,786.661
2006-06-08,758.511
2006-06-09,770.755
2006-06-12,764.125
2006-06-13,742.109
2006-06-14,746.658
2006-06-15,761.916
2006-06-16,766.747
2006-06-19,762.871
2006-06-20,765.851
2006-06-21,770.804
2006-06-22,774.316
2006-06-23,772.895
2006-06-26,773.012
2006-06-27,772.122
2006-06-28,767.199
2006-06-29,781.668
2006-06-30,808.995
2006-07-03,812.845
2006-07-04,815.307
2006-07-05,801.773
2006-07-06,806.51
2006-07-07,810.932
2006-07-10,811.183
2006-07-11,806.086
2006-07-12,800.528
2006-07-13,792.185
2006-07-14,777.65
2006-07-17,768.751
2006-07-18,761.662
2006-07-19,774.896
2006-07-20,786.544
2006-07-21,782.63
2006-07-24,788.814
2006-07-25,793.035
2006-07-26,792.738
2006-07-27,806.769
2006-07-28,815.529
2006-07-31,815.874
2006-08-01,808.601
2006-08-02,817.823
2006-08-03,811.476
2006-08-04,822.773
2006-08-07,809.666
2006-08-08,811.599
2006-08-09,819.559
2006-08-10,811.301
2006-08-11,809.845
2006-08-14,815.475
2006-08-15,823.878
2006-08-16,833.28
2006-08-17,835.481
2006-08-18,832.566
2006-08-21,835.24
2006-08-22,834.686
2006-08-23,831.124
2006-08-24,828.373
2006-08-25,824.292
2006-08-28,826.086
2006-08-29,828.354
2006-08-30,834.436
2006-08-31,834.67
2006-09-01,837.45
2006-09-04,846.706
2006-09-05,842.897
2006-09-06,831.319
2006-09-07,819.727
2006-09-08,817.545
2006-09-11,807.358
2006-09-12,812.354
2006-09-13,814.082
2006-09-14,817.365
2006-09-15,812.263
2006-09-18,815.967
2006-09-19,814.833
2006-09-20,814.72
2006-09-21,819.838
2006-09-22,816.157
2006-09-25,810.65
2006-09-26,814.984
2006-09-27,827.042
2006-09-28,827.73
2006-09-29,826.335
2006-10-02,831.519
2006-10-03,826.462
2006-10-04,824.329
2006-10-05,833.112
2006-10-06,827.41
2006-10-09,829.411
2006-10-10,829.676
2006-10-11,828.3
2006-10-12,831.621
2006-10-13,834.621
2006-10-16,842.195
2006-10-17,838.328
2006-10-18,841.535
2006-10-19,846.657
2006-10-20,849.702
2006-10-23,851.393
2006-10-24,851.462
2006-10-25,856.537
2006-10-26,859.205
2006-10-27,859.245
2006-10-30,853.715
2006-10-31,854.022
2006-11-01,857.662
2006-11-02,855.767
2006-11-03,853.567
2006-11-06,859.412
2006-11-07,868.25
2006-11-08,861.1
2006-11-09,859.222
2006-11-10,860.104
2006-11-13,854.938
2006-11-14,857.915
2006-11-15,860.666
2006-11-16,860.115
2006-11-17,856.223
2006-11-20,852.641
2006-11-21,855.104
2006-11-22,865.092
2006-11-23,865.704
2006-11-24,866.161
2006-11-27,860.389
2006-11-28,858.843
2006-11-29,870.996
2006-11-30,876.348
2006-12-01,875.748
2006-12-04,879.215
2006-12-05,881.903
2006-12-06,884.327
2006-12-07,887.084
2006-12-08,885.6
2006-12-11,881.955
2006-12-12,886.886
2006-12-13,889.159
2006-12-14,893.072
2006-12-15,891.75
2006-12-18,889.409
2006-12-19,886.616
2006-12-20,890.256
2006-12-21,887.181
2006-12-22,883.681
2006-12-25,883.06
2006-12-26,882.261
2006-12-27,889.474
2006-12-28,891.11
2006-12-29,891.215
2007-01-01,891.215
2007-01-02,903.081
2007-01-03,896.622
2007-01-04,890.518
2007-01-05,879.932
2007-01-08,879.401
2007-01-09,880.281
2007-01-10,870.846
2007-01-11,877.227
2007-01-12,887.56
2007-01-15,894.385
2007-01-16,890.492
2007-01-17,892.768
2007-01-18,891.376
2007-01-19,894.958
2007-01-22,895.277
2007-01-23,900.345
2007-01-24,902.931
2007-01-25,902.342
2007-01-26,893.201
2007-01-29,895.728
2007-01-30,901.37
2007-01-31,900.032
2007-02-01,912.04
2007-02-02,912.891
2007-02-05,909.216
2007-02-06,913.154
2007-02-07,917.391
2007-02-08,911.822
2007-02-09,915.406
2007-02-12,910.663
2007-02-13,917.154
2007-02-14,931.029
2007-02-15,936.87
2007-02-16,935.39
2007-02-19,938.426
2007-02-20,935.997
2007-02-21,928.706
2007-02-22,931.847
2007-02-23,938.626
2007-02-26,941.656
2007-02-27,925.521
2007-02-28,907.352
2007-03-01,899.311
2007-03-02,896.296
2007-03-05,879.104
2007-03-06,889.495
2007-03-07,894.692
2007-03-08,903.276
2007-03-09,905.074
2007-03-12,908.456
2007-03-13,901.669
2007-03-14,883.416
2007-03-15,898.257
2007-03-16,900.234
2007-03-19,910.133
2007-03-20,917.07
2007-03-21,920.914
2007-03-22,934.565
2007-03-23,935.059
2007-03-26,932.325
2007-03-27,930.638
2007-03-28,927.436
2007-03-29,931.147
2007-03-30,931.547
2007-04-02,933.39
2007-04-03,943.642
2007-04-04,950.909
2007-04-05,953.901
2007-04-06,953.927
2007-04-09,951.614
2007-04-10,960.423
2007-04-11,959.39
2007-04-12,958.921
2007-04-13,962.526
2007-04-16,973.827
2007-04-17,973.621
2007-04-18,975.384
2007-04-19,971.517
2007-04-20,979.053
2007-04-23,977.36
2007-04-24,974.421
2007-04-25,978.614
2007-04-26,977.192
2007-04-27,974.793
2007-04-30,974.194
2007-05-01,969.158
2007-05-02,975.368
2007-05-03,976.256
2007-05-04,985.076
2007-05-07,992.921
2007-05-08,984.446
2007-05-09,991.851
2007-05-10,982.27
2007-05-11,984.483
2007-05-14,984.997
2007-05-15,987.772
2007-05-16,986.06
2007-05-17,983.521
2007-05-18,988.729
2007-05-21,987.716
2007-05-22,989.947
2007-05-23,998.224
2007-05-24,989.846
2007-05-25,989.311
2007-05-28,990.705
2007-05-29,994.368
2007-05-30,991.335
2007-05-31,1000.0
2007-06-01,1006.947
2007-06-04,1011.439
2007-06-05,1009.313
2007-06-06,997.145
2007-06-07,985.764
2007-06-08,977.084
2007-06-11,984.164
2007-06-12,978.995
2007-06-13,979.993
2007-06-14,993.005
2007-06-15,1006.82
2007-06-18,1008.834
2007-06-19,1007.233
2007-06-20,1007.788
2007-06-21,1002.514
2007-06-22,999.434
2007-06-25,997.27
2007-06-26,993.343
2007-06-27,986.503
2007-06-28,996.257
2007-06-29,1006.121
2007-07-02,1014.296
2007-07-03,1020.601
2007-07-04,1025.27
2007-07-05,1021.744
2007-07-06,1026.094
2007-07-09,1031.449
2007-07-10,1029.484
2007-07-11,1029.841
2007-07-12,1038.397
2007-07-13,1045.699
2007-07-16,1045.463
2007-07-17,1042.453
2007-07-18,1034.909
2007-07-19,1046.532
2007-07-20,1043.346
2007-07-23,1043.948
2007-07-24,1035.293
2007-07-25,1022.472
2007-07-26,1000.353
2007-07-27,985.744
2007-07-30,990.294
2007-07-31,1002.544
2007-08-01,985.285
2007-08-02,991.765
2007-08-03,989.15
2007-08-06,984.419
2007-08-07,986.984
2007-08-08,1006.366
2007-08-09,993.21
2007-08-10,965.751
2007-08-13,975.228
2007-08-14,965.199
2007-08-15,951.0
2007-08-16,921.49
2007-08-17,925.936
2007-08-20,939.775
2007-08-21,947.586
2007-08-22,960.872
2007-08-23,973.573
2007-08-24,980.538
2007-08-27,983.518
2007-08-28,972.843
2007-08-29,973.094
2007-08-30,982.865
2007-08-31,999.626
2007-09-03,999.842
2007-09-04,1001.797
2007-09-05,991.809
2007-09-06,999.154
2007-09-07,989.929
2007-09-10,979.442
2007-09-11,995.498
2007-09-12,1001.613
2007-09-13,1006.418
2007-09-14,1004.405
2007-09-17,995.243
2007-09-18,1001.207
2007-09-19,1033.132
2007-09-20,1039.531
2007-09-21,1041.3
2007-09-24,1047.087
2007-09-25,1047.19
2007-09-26,1050.184
2007-09-27,1063.71
2007-09-28,1071.094
2007-10-01,1077.1
2007-10-02,1077.331
2007-10-03,1077.68
2007-10-04,1074.803
2007-10-05,1085.26
2007-10-08,1077.584
2007-10-09,1085.069
2007-10-10,1092.348
2007-10-11,1105.357
2007-10-12,1099.612
2007-10-15,1096.847
2007-10-16,1081.369
2007-10-17,1087.434
2007-10-18,1094.186
2007-10-19,1083.473
2007-10-22,1062.185
2007-10-23,1079.117
2007-10-24,1075.114
2007-10-25,1086.184
2007-10-26,1102.605
2007-10-29,1115.269
2007-10-30,1108.97
2007-10-31,1119.779
2007-11-01,1112.042
2007-11-02,1107.576
2007-11-05,1097.663
2007-11-06,1109.823
2007-11-07,1113.324
2007-11-08,1108.14
2007-11-09,1093.733
2007-11-12,1071.099
2007-11-13,1076.002
2007-11-14,1091.783
2007-11-15,1075.775
2007-11-16,1068.164
2007-11-19,1053.403
2007-11-20,1070.345
2007-11-21,1048.786
2007-11-22,1056.587
2007-11-23,1067.439
2007-11-26,1073.249
2007-11-27,1069.273
2007-11-28,1081.902
2007-11-29,1095.907
2007-11-30,1099.401
2007-12-03,1094.85
2007-12-04,1088.982
2007-12-05,1095.505
2007-12-06,1097.591
2007-12-07,1105.151
2007-12-10,1112.114
2007-12-11,1109.704
2007-12-12,1108.335
2007-12-13,1081.988
2007-12-14,1069.838
2007-12-17,1047.721
2007-12-18,1046.008
2007-12-19,1041.415
2007-12-20,1042.866
2007-12-21,1060.819
2007-12-24,1064.82
2007-12-25,1069.522
2007-12-26,1076.125
2007-12-27,1080.09
2007-12-28,1084.8
2007-12-31,1082.971
2008-01-01,1082.971
2008-01-02,1082.527
2008-01-03,1080.609
2008-01-04,1060.35
2008-01-07,1048.537
2008-01-08,1056.573
2008-01-09,1049.149
2008-01-10,1042.837
2008-01-11,1033.962
2008-01-14,1042.737
2008-01-15,1019.911
2008-01-16,990.252
2008-01-17,989.266
2008-01-18,985.774
2008-01-21,930.706
2008-01-22,932.173
2008-01-23,920.001
2008-01-24,965.567
2008-01-25,980.303
2008-01-28,967.773
2008-01-29,981.637
2008-01-30,974.83
2008-01-31,985.814
2008-02-01,1003.385
2008-02-04,1008.162
2008-02-05,975.145
2008-02-06,968.242
2008-02-07,949.392
2008-02-08,951.529
2008-02-11,949.174
2008-02-12,974.419
2008-02-13,971.769
2008-02-14,987.756
2008-02-15,979.519
2008-02-18,987.634
2008-02-19,998.156
2008-02-20,977.986
2008-02-21,996.627
2008-02-22,992.83
2008-02-25,1008.456
2008-02-26,1021.102
2008-02-27,1039.002
2008-02-28,1032.331
2008-02-29,1017.989
2008-03-03,1000.356
2008-03-04,993.872
2008-03-05,1005.136
2008-03-06,1009.811
2008-03-07,992.275
2008-03-10,976.566
2008-03-11,980.203
2008-03-12,999.041
2008-03-13,995.892
2008-03-14,989.677
2008-03-17,960.032
2008-03-18,980.819
2008-03-19,969.06
2008-03-20,950.219
2008-03-21,952.53
2008-03-24,950.908
2008-03-25,986.845
2008-03-26,995.753
2008-03-27,1001.783
2008-03-28,1000.221
2008-03-31,997.066
2008-04-01,1002.835
2008-04-02,1019.785
2008-04-03,1027.989
2008-04-04,1038.539
2008-04-07,1046.446
2008-04-08,1034.872
2008-04-09,1031.246
2008-04-10,1030.931
2008-04-11,1024.928
2008-04-14,1015.239
2008-04-15,1020.72
2008-04-16,1045.772
2008-04-17,1038.151
2008-04-18,1041.681
2008-04-21,1057.294
2008-04-22,1053.58
2008-04-23,1056.43
2008-04-24,1046.566
2008-04-25,1058.807
2008-04-28,1060.458
2008-04-29,1049.849
2008-04-30,1052.42
2008-05-01,1048.279
2008-05-02,1063.349
2008-05-05,1067.841
2008-05-06,1073.671
2008-05-07,1070.485
2008-05-08,1075.538
2008-05-09,1064.81
2008-05-12,1072.751
2008-05-13,1075.786
2008-05-14,1079.49
2008-05-15,1090.149
2008-05-16,1102.783
2008-05-19,1114.158
2008-05-20,1105.975
2008-05-21,1101.948
2008-05-22,1100.921
2008-05-23,1089.32
2008-05-26,1083.263
2008-05-27,1079.661
2008-05-28,1080.534
2008-05-29,1083.243
2008-05-30,1086.693
2008-06-02,1088.233
2008-06-03,1084.61
2008-06-04,1078.152
2008-06-05,1074.543
2008-06-06,1077.642
2008-06-09,1070.356
2008-06-10,1045.532
2008-06-11,1040.775
2008-06-12,1028.955
2008-06-13,1031.809
2008-06-16,1042.033
2008-06-17,1049.319
2008-06-18,1047.994
2008-06-19,1039.028
2008-06-20,1028.9
2008-06-23,1024.133
2008-06-24,1021.263
2008-06-25,1021.18
2008-06-26,1016.075
2008-06-27,1011.389
2008-06-30,1020.306
2008-07-01,1005.989
2008-07-02,995.726
2008-07-03,990.065
2008-07-04,983.729
2008-07-07,988.374
2008-07-08,975.376
2008-07-09,988.22
2008-07-10,980.247
2008-07-11,973.397
2008-07-14,980.004
2008-07-15,969.05
2008-07-16,964.697
2008-07-17,979.201
2008-07-18,975.571
2008-07-21,982.952
2008-07-22,985.967
2008-07-23,985.329
2008-07-24,976.225
2008-07-25,972.084
2008-07-28,973.323
2008-07-29,966.762
2008-07-30,982.606
2008-07-31,982.368
2008-08-01,964.748
2008-08-04,955.329
2008-08-05,952.538
2008-08-06,959.493
2008-08-07,952.48
2008-08-08,938.695
2008-08-11,943.938
2008-08-12,936.05
2008-08-13,923.728
2008-08-14,927.812
2008-08-15,916.218
2008-08-18,920.156
2008-08-19,905.523
2008-08-20,913.759
2008-08-21,920.661
2008-08-22,921.173
2008-08-25,920.161
2008-08-26,915.292
2008-08-27,920.069
2008-08-28,926.218
2008-08-29,933.789
2008-09-01,921.571
2008-09-02,911.998
2008-09-03,896.035
2008-09-04,874.049
2008-09-05,854.275
2008-09-08,870.359
2008-09-09,852.43
2008-09-10,846.352
2008-09-11,836.865
2008-09-12,864.01
2008-09-15,848.864
2008-09-16,827.153
2008-09-17,820.597
2008-09-18,822.737
2008-09-19,870.19
2008-09-22,876.887
2008-09-23,869.353
2008-09-24,860.905
2008-09-25,866.638
2008-09-26,847.959
2008-09-29,808.968
2008-09-30,792.248
2008-10-01,797.059
2008-10-02,765.722
2008-10-03,768.391
2008-10-06,712.853
2008-10-07,716.862
2008-10-08,677.537
2008-10-09,666.694
2008-10-10,615.444
2008-10-13,662.375
2008-10-14,699.979
2008-10-15,661.772
2008-10-16,618.157
2008-10-17,640.519
2008-10-20,660.882
2008-10-21,657.161
2008-10-22,612.285
2008-10-23,604.437
2008-10-24,577.453
2008-10-27,555.828
2008-10-28,580.725
2008-10-29,619.363
2008-10-30,637.905
2008-10-31,638.168
2008-11-03,644.529
2008-11-04,676.725
2008-11-05,678.954
2008-11-06,633.546
2008-11-07,636.245
2008-11-10,649.709
2008-11-11,617.844
2008-11-12,600.592
2008-11-13,592.569
2008-11-14,598.469
2008-11-17,585.506
2008-11-18,584.409
2008-11-19,569.758
2008-11-20,536.613
2008-11-21,537.457
2008-11-24,574.697
2008-11-25,584.367
2008-11-26,582.433
2008-11-27,592.444
2008-11-28,597.297
2008-12-01,567.594
2008-12-02,566.707
2008-12-03,571.29
2008-12-04,566.962
2008-12-05,551.415
2008-12-08,588.651
2008-12-09,592.134
2008-12-10,599.408
2008-12-11,607.411
2008-12-12,597.024
2008-12-15,613.279
2008-12-16,618.769
2008-12-17,641.622
2008-12-18,643.332
2008-12-19,623.962
2008-12-22,616.235
2008-12-23,615.742
2008-12-24,613.464
2008-12-25,614.501
2008-12-26,616.597
2008-12-29,628.768
2008-12-30,633.798
2008-12-31,631.303
2009-01-01,631.303
2009-01-02,645.196
2009-01-05,648.552
2009-01-06,648.356
2009-01-07,652.476
2009-01-08,649.94
2009-01-09,641.026
2009-01-12,626.496
2009-01-13,609.5
2009-01-14,594.087
2009-01-15,584.454
2009-01-16,598.039
2009-01-19,593.236
2009-01-20,576.575
2009-01-21,572.968
2009-01-22,571.881
2009-01-23,563.787
2009-01-26,580.691
2009-01-27,591.389
2009-01-28,599.325
2009-01-29,592.353
2009-01-30,580.502
2009-02-02,567.648
2009-02-03,578.847
2009-02-04,586.52
2009-02-05,584.484
2009-02-06,592.157
2009-02-09,597.945
2009-02-10,587.425
2009-02-11,580.984
2009-02-12,570.947
2009-02-13,576.299
2009-02-16,570.03
2009-02-17,551.548
2009-02-18,545.509
2009-02-19,550.792
2009-02-20,534.554
2009-02-23,533.714
2009-02-24,526.444
2009-02-25,525.478
2009-02-26,529.827
2009-02-27,526.145
2009-03-02,499.845
2009-03-03,491.193
2009-03-04,503.061
2009-03-05,498.335
2009-03-06,495.915
2009-03-09,489.741
2009-03-10,507.196
2009-03-11,514.466
2009-03-12,512.586
2009-03-13,523.111
2009-03-16,535.481
2009-03-17,536.091
2009-03-18,537.298
2009-03-19,561.519
2009-03-20,555.505
2009-03-23,570.863
2009-03-24,575.495
2009-03-25,577.552
2009-03-26,581.384
2009-03-27,569.376
2009-03-30,548.178
2009-03-31,557.688
2009-04-01,562.728
2009-04-02,590.322
2009-04-03,583.643
2009-04-06,579.475
2009-04-07,573.821
2009-04-08,570.167
2009-04-09,579.319
2009-04-10,579.102
2009-04-13,582.88
2009-04-14,585.518
2009-04-15,582.512
2009-04-16,588.107
2009-04-17,589.082
2009-04-20,574.642
2009-04-21,574.61
2009-04-22,577.257
2009-04-23,581.04
2009-04-24,595.609
2009-04-27,594.412
2009-04-28,584.055
2009-04-29,596.549
2009-04-30,604.654
2009-05-01,606.445
2009-05-04,620.628
2009-05-05,621.984
2009-05-06,629.131
2009-05-07,638.568
2009-05-08,648.607
2009-05-11,650.553
2009-05-12,651.52
2009-05-13,644.744
2009-05-14,639.79
2009-05-15,646.149
2009-05-18,646.68
2009-05-19,661.47
2009-05-20,673.293
2009-05-21,663.403
2009-05-22,668.189
2009-05-25,670.977
2009-05-26,675.618
2009-05-27,677.602
2009-05-28,672.599
2009-05-29,683.908
2009-06-01,696.749
2009-06-02,704.683
2009-06-03,692.625
2009-06-04,688.919
2009-06-05,686.028
2009-06-08,677.561
2009-06-09,684.31
2009-06-10,692.85
2009-06-11,701.247
2009-06-12,697.543
2009-06-15,678.56
2009-06-16,676.907
2009-06-17,667.583
2009-06-18,669.988
2009-06-19,675.701
2009-06-22,661.826
2009-06-23,661.368
2009-06-24,673.287
2009-06-25,668.877
2009-06-26,678.084
2009-06-29,681.085
2009-06-30,676.746
2009-07-01,686.457
2009-07-02,671.489
2009-07-03,669.529
2009-07-06,661.201
2009-07-07,659.433
2009-07-08,649.936
2009-07-09,655.693
2009-07-10,651.02
2009-07-13,653.082
2009-07-14,663.12
2009-07-15,679.588
2009-07-16,684.845
2009-07-17,688.798
2009-07-20,698.258
2009-07-21,707.96
2009-07-22,709.054
2009-07-23,719.075
2009-07-24,719.126
2009-07-27,722.467
2009-07-28,719.757
2009-07-29,715.596
2009-07-30,728.276
2009-07-31,735.754
2009-08-03,750.154
2009-08-04,748.64
2009-08-05,742.282
2009-08-06,742.565
2009-08-07,736.666
2009-08-10,732.537
2009-08-11,728.801
2009-08-12,732.574
2009-08-13,742.546
2009-08-14,739.01
2009-08-17,716.484
2009-08-18,724.004
2009-08-19,726.452
2009-08-20,735.069
2009-08-21,745.201
2009-08-24,753.705
2009-08-25,753.341
2009-08-26,748.626
2009-08-27,744.27
2009-08-28,756.438
2009-08-31,751.599
2009-09-01,744.014
2009-09-02,739.152
2009-09-03,739.41
2009-09-04,744.058
2009-09-07,757.424
2009-09-08,770.145
2009-09-09,774.111
2009-09-10,779.345
2009-09-11,787.839
2009-09-14,782.958
2009-09-15,782.23
2009-09-16,794.494
2009-09-17,800.656
2009-09-18,794.18
2009-09-21,786.192
2009-09-22,797.65
2009-09-23,797.964
2009-09-24,785.842
2009-09-25,780.341
2009-09-28,781.477
2009-09-29,780.813
2009-09-30,785.107
2009-10-01,771.667
2009-10-02,758.567
2009-10-05,761.415
2009-10-06,780.217
2009-10-07,779.635
2009-10-08,793.493
2009-10-09,792.426
2009-10-12,796.994
2009-10-13,795.331
2009-10-14,809.142
2009-10-15,812.552
2009-10-16,806.535
2009-10-19,819.539
2009-10-20,819.303
2009-10-21,822.79
2009-10-22,815.775
2009-10-23,811.007
2009-10-26,803.729
2009-10-27,797.111
2009-10-28,783.264
2009-10-29,791.682
2009-10-30,784.941
2009-11-02,783.653
2009-11-03,775.677
2009-11-04,788.186
2009-11-05,792.067
2009-11-06,796.084
2009-11-09,813.145
2009-11-10,812.404
2009-11-11,815.294
2009-11-12,809.994
2009-11-13,813.605
2009-11-16,826.329
2009-11-17,819.16
2009-11-18,821.647
2009-11-19,806.894
2009-11-20,801.723
2009-11-23,818.355
2009-11-24,812.265
2009-11-25,823.684
2009-11-26,804.692
2009-11-27,802.542
2009-11-30,805.845
2009-12-01,828.404
2009-12-02,832.437
2009-12-03,835.452
2009-12-04,827.799
2009-12-07,824.765
2009-12-08,813.35
2009-12-09,808.731
2009-12-10,810.781
2009-12-11,810.851
2009-12-14,817.784
2009-12-15,812.981
2009-12-16,821.522
2009-12-17,802.861
2009-12-18,797.582
2009-12-21,804.805
2009-12-22,807.036
2009-12-23,815.193
2009-12-24,819.935
2009-12-25,819.305
2009-12-28,824.746
2009-12-29,827.883
2009-12-30,818.461
2009-12-31,822.401
2010-01-01,822.401
2010-01-04,838.087
2010-01-05,837.276
2010-01-06,837.655
2010-01-07,833.702
2010-01-08,838.863
2010-01-11,848.914
2010-01-12,845.692
2010-01-13,842.731
2010-01-14,850.249
2010-01-15,842.437
2010-01-18,846.713
2010-01-19,843.941
2010-01-20,826.299
2010-01-21,816.739
2010-01-22,810.599
2010-01-25,805.0
2010-01-26,800.841
2010-01-27,794.395
2010-01-28,788.676
2010-01-29,782.928
2010-02-01,785.305
2010-02-02,797.378
2010-02-03,795.532
2010-02-04,775.077
2010-02-05,757.645
2010-02-08,760.985
2010-02-09,763.293
2010-02-10,764.238
2010-02-11,768.79
2010-02-12,770.693
2010-02-15,770.909
2010-02-16,781.432
2010-02-17,790.92
2010-02-18,793.471
2010-02-19,785.987
2010-02-22,793.867
2010-02-23,788.284
2010-02-24,787.611
2010-02-25,776.598
2010-02-26,788.065
2010-03-01,792.035
2010-03-02,802.903
2010-03-03,813.168
2010-03-04,807.829
2010-03-05,817.529
2010-03-08,824.082
2010-03-09,821.933
2010-03-10,826.133
2010-03-11,825.734
2010-03-12,831.729
2010-03-15,824.12
2010-03-16,833.258
2010-03-17,840.351
2010-03-18,834.014
2010-03-19,830.492
2010-03-22,830.83
2010-03-23,834.433
2010-03-24,824.253
2010-03-25,826.41
2010-03-26,827.295
2010-03-29,834.12
2010-03-30,836.336
2010-03-31,838.525
2010-04-01,848.929
2010-04-02,849.583
2010-04-05,849.251
2010-04-06,847.804
2010-04-07,845.364
2010-04-08,839.77
2010-04-09,849.984
2010-04-12,855.825
2010-04-13,850.908
2010-04-14,859.128
2010-04-15,860.668
2010-04-16,847.19
2010-04-19,837.941
2010-04-20,844.361
2010-04-21,842.153
2010-04-22,832.232
2010-04-23,836.675
2010-04-26,846.464
2010-04-27,831.789
2010-04-28,815.669
2010-04-29,825.162
2010-04-30,826.307
2010-05-03,820.172
2010-05-04,799.695
2010-05-05,788.028
2010-05-06,772.678
2010-05-07,750.867
2010-05-10,788.647
2010-05-11,781.045
2010-05-12,787.433
2010-05-13,790.366
2010-05-14,767.146
2010-05-17,755.544
2010-05-18,760.817
2010-05-19,742.436
2010-05-20,727.417
2010-05-21,729.053
2010-05-24,727.51
2010-05-25,706.162
2010-05-26,717.376
2010-05-27,736.572
2010-05-28,740.249
2010-05-31,740.393
2010-06-01,741.006
2010-06-02,736.899
2010-06-03,750.439
2010-06-04,735.677
2010-06-07,719.458
2010-06-08,719.055
2010-06-09,730.905
2010-06-10,744.146
2010-06-11,745.684
2010-06-14,762.679
2010-06-15,767.848
2010-06-16,774.0
2010-06-17,774.836
2010-06-18,775.919
2010-06-21,787.845
2010-06-22,779.686
2010-06-23,769.026
2010-06-24,764.508
2010-06-25,757.237
2010-06-28,763.527
2010-06-29,740.202
2010-06-30,736.235
2010-07-01,729.327
2010-07-02,732.521
2010-07-05,728.84
2010-07-06,749.44
2010-07-07,753.392
2010-07-08,764.261
2010-07-09,768.328
2010-07-12,768.364
2010-07-13,779.798
2010-07-14,786.682
2010-07-15,786.631
2010-07-16,774.935
2010-07-19,769.847
2010-07-20,767.727
2010-07-21,770.436
2010-07-22,782.674
2010-07-23,788.356
2010-07-26,795.457
2010-07-27,794.671
2010-07-28,798.774
2010-07-29,799.338
2010-07-30,795.182
2010-08-02,814.453
2010-08-03,819.943
2010-08-04,812.954
2010-08-05,814.492
2010-08-06,816.547
2010-08-09,820.13
2010-08-10,808.59
2010-08-11,787.257
2010-08-12,784.21
2010-08-13,784.722
2010-08-16,789.462
2010-08-17,797.345
2010-08-18,797.392
2010-08-19,794.137
2010-08-20,779.618
2010-08-23,780.673
2010-08-24,772.637
2010-08-25,763.164
2010-08-26,774.183
2010-08-27,778.299
