Date,WORLD ex USA LARGE GROWTH Large Cap
2010-08-30,773.44
2010-08-31,768.339
2010-09-01,789.797
2010-09-02,793.619
2010-09-03,799.51
2010-09-06,805.516
2010-09-07,798.336
2010-09-08,800.2
2010-09-09,807.822
2010-09-10,807.392
2010-09-13,819.421
2010-09-14,825.486
2010-09-15,824.724
2010-09-16,821.647
2010-09-17,821.055
2010-09-20,830.648
2010-09-21,829.327
2010-09-22,835.603
2010-09-23,833.208
2010-09-24,843.295
2010-09-27,845.343
2010-09-28,847.169
2010-09-29,848.849
2010-09-30,844.154
2010-10-01,847.39
2010-10-04,843.496
2010-10-05,858.346
2010-10-06,868.04
2010-10-07,869.562
2010-10-08,869.801
2010-10-11,870.503
2010-10-12,865.389
2010-10-13,878.883
2010-10-14,887.666
2010-10-15,882.375
2010-10-18,881.228
2010-10-19,867.212
2010-10-20,876.674
2010-10-21,880.555
2010-10-22,875.121
2010-10-25,884.241
2010-10-26,874.628
2010-10-27,862.837
2010-10-28,872.104
2010-10-29,871.985
2010-11-01,873.323
2010-11-02,880.947
2010-11-03,879.757
2010-11-04,907.362
2010-11-05,909.343
2010-11-08,907.324
2010-11-09,909.236
2010-11-10,894.416
2010-11-11,896.852
2010-11-12,889.176
2010-11-15,888.573
2010-11-16,870.645
2010-11-17,872.355
2010-11-18,888.15
2010-11-19,885.967
2010-11-22,883.998
2010-11-23,867.752
2010-11-24,872.195
2010-11-25,875.804
2010-11-26,863.919
2010-11-29,853.171
2010-11-30,848.327
2010-12-01,861.167
2010-12-02,880.574
2010-12-03,892.675
2010-12-06,891.114
2010-12-07,896.743
2010-12-08,887.486
2010-12-09,889.452
2010-12-10,891.832
2010-12-13,903.555
2010-12-14,905.316
2010-12-15,897.611
2010-12-16,893.043
2010-12-17,889.818
2010-12-20,890.753
2010-12-21,902.444
2010-12-22,903.935
2010-12-23,905.093
2010-12-24,906.674
2010-12-27,904.76
2010-12-28,907.691
2010-12-29,910.615
2010-12-30,908.262
2010-12-31,912.706
2011-01-03,912.649
2011-01-04,914.867
2011-01-05,903.935
2011-01-06,903.675
2011-01-07,901.893
2011-01-10,895.615
2011-01-11,901.683
2011-01-12,913.625
2011-01-13,921.109
2011-01-14,917.47
2011-01-17,916.043
2011-01-18,925.839
2011-01-19,923.256
2011-01-20,901.953
2011-01-21,907.48
2011-01-24,916.038
2011-01-25,914.575
2011-01-26,923.141
2011-01-27,922.826
2011-01-28,912.287
2011-01-31,914.42
2011-02-01,928.183
2011-02-02,936.727
2011-02-03,931.76
2011-02-04,931.218
2011-02-07,935.045
2011-02-08,942.406
2011-02-09,937.099
2011-02-10,930.356
2011-02-11,931.674
2011-02-14,936.392
2011-02-15,937.008
2011-02-16,939.806
2011-02-17,947.368
2011-02-18,948.07
2011-02-21,943.034
2011-02-22,936.321
2011-02-23,930.84
2011-02-24,927.415
2011-02-25,938.872
2011-02-28,947.43
2011-03-01,947.879
2011-03-02,943.116
2011-03-03,947.327
2011-03-04,948.326
2011-03-07,941.605
2011-03-08,936.346
2011-03-09,935.735
2011-03-10,916.39
2011-03-11,913.232
2011-03-14,898.593
2011-03-15,869.072
2011-03-16,872.2
2011-03-17,886.964
2011-03-18,893.59
2011-03-21,907.099
2011-03-22,913.533
2011-03-23,912.688
2011-03-24,921.558
2011-03-25,920.891
2011-03-28,917.157
2011-03-29,917.456
2011-03-30,930.943
2011-03-31,931.253
2011-04-01,934.424
2011-04-04,941.016
2011-04-05,939.41
2011-04-06,944.067
2011-04-07,939.173
2011-04-08,951.158
2011-04-11,950.615
2011-04-12,936.59
2011-04-13,942.896
2011-04-14,941.987
2011-04-15,942.208
2011-04-18,925.737
2011-04-19,932.307
2011-04-20,955.785
2011-04-21,968.031
2011-04-22,968.05
2011-04-25,964.405
2011-04-26,967.75
2011-04-27,966.784
2011-04-28,980.617
2011-04-29,983.959
2011-05-02,990.639
2011-05-03,982.086
2011-05-04,972.62
2011-05-05,959.934
2011-05-06,962.31
2011-05-09,951.422
2011-05-10,960.086
2011-05-11,957.615
2011-05-12,944.084
2011-05-13,942.18
2011-05-16,941.549
2011-05-17,932.729
2011-05-18,942.266
2011-05-19,944.529
2011-05-20,939.543
2011-05-23,919.785
2011-05-24,925.029
2011-05-25,927.577
2011-05-26,935.438
2011-05-27,948.131
2011-05-30,948.302
2011-05-31,959.855
2011-06-01,957.031
2011-06-02,943.672
2011-06-03,944.427
2011-06-06,941.211
2011-06-07,944.137
2011-06-08,932.855
2011-06-09,935.891
2011-06-10,921.623
2011-06-13,921.224
2011-06-14,931.548
2011-06-15,918.028
2011-06-16,902.046
2011-06-17,906.381
2011-06-20,903.329
2011-06-21,918.334
2011-06-22,920.093
2011-06-23,899.739
2011-06-24,904.364
2011-06-27,906.046
2011-06-28,914.834
2011-06-29,931.297
2011-06-30,943.878
2011-07-01,948.034
2011-07-04,955.357
2011-07-05,954.992
2011-07-06,951.229
2011-07-07,956.728
2011-07-08,952.665
2011-07-11,933.659
2011-07-12,926.526
2011-07-13,942.444
2011-07-14,936.541
2011-07-15,935.3
2011-07-18,921.962
2011-07-19,932.062
2011-07-20,941.235
2011-07-21,952.2
2011-07-22,958.849
2011-07-25,956.502
2011-07-26,962.445
2011-07-27,950.487
2011-07-28,943.935
2011-07-29,938.44
2011-08-01,933.435
2011-08-02,918.098
2011-08-03,904.078
2011-08-04,870.543
2011-08-05,850.01
2011-08-08,819.565
2011-08-09,828.985
2011-08-10,818.104
2011-08-11,831.167
2011-08-12,846.235
2011-08-15,861.375
2011-08-16,860.009
2011-08-17,864.965
2011-08-18,827.579
2011-08-19,816.925
2011-08-22,815.72
2011-08-23,825.726
2011-08-24,828.652
2011-08-25,822.92
2011-08-26,824.273
2011-08-29,838.051
2011-08-30,845.312
2011-08-31,862.664
2011-09-01,863.439
2011-09-02,847.05
2011-09-05,816.25
2011-09-06,807.073
2011-09-07,828.094
2011-09-08,830.219
2011-09-09,804.62
2011-09-12,783.629
2011-09-13,791.234
2011-09-14,794.163
2011-09-15,810.745
2011-09-16,815.79
2011-09-19,796.337
2011-09-20,806.428
2011-09-21,795.7
2011-09-22,751.884
2011-09-23,754.048
2011-09-26,753.849
2011-09-27,787.761
2011-09-28,779.52
2011-09-29,781.397
2011-09-30,764.832
2011-10-03,747.299
2011-10-04,730.116
2011-10-05,746.107
2011-10-06,771.542
2011-10-07,781.808
2011-10-10,795.608
2011-10-11,800.105
2011-10-12,813.585
2011-10-13,808.848
2011-10-14,818.2
2011-10-17,814.817
2011-10-18,806.261
2011-10-19,810.892
2011-10-20,795.622
2011-10-21,817.957
2011-10-24,832.573
2011-10-25,828.741
2011-10-26,827.512
2011-10-27,866.895
2011-10-28,875.522
2011-10-31,844.345
2011-11-01,813.054
2011-11-02,820.444
2011-11-03,828.269
2011-11-04,831.197
2011-11-07,828.63
2011-11-08,834.439
2011-11-09,818.306
2011-11-10,807.061
2011-11-11,827.163
2011-11-14,819.959
2011-11-15,813.178
2011-11-16,809.536
2011-11-17,801.406
2011-11-18,793.794
2011-11-21,771.741
2011-11-22,772.209
2011-11-23,756.531
2011-11-24,753.131
2011-11-25,751.871
2011-11-28,776.453
2011-11-29,784.795
2011-11-30,811.13
2011-12-01,813.069
2011-12-02,814.237
2011-12-05,819.725
2011-12-06,812.027
2011-12-07,816.821
2011-12-08,805.503
2011-12-09,805.969
2011-12-12,795.465
2011-12-13,789.645
2011-12-14,771.398
2011-12-15,772.524
2011-12-16,773.911
2011-12-19,769.113
2011-12-20,782.644
2011-12-21,781.545
2011-12-22,785.83
2011-12-23,790.425
2011-12-26,791.468
2011-12-27,792.726
2011-12-28,783.845
2011-12-29,786.871
2011-12-30,797.036
2012-01-02,801.229
2012-01-03,817.101
2012-01-04,814.475
2012-01-05,804.792
2012-01-06,798.621
2012-01-09,799.508
2012-01-10,811.171
2012-01-11,805.526
2012-01-12,806.821
2012-01-13,802.795
2012-01-16,805.522
2012-01-17,814.439
2012-01-18,820.524
2012-01-19,828.702
2012-01-20,832.027
2012-01-23,839.798
2012-01-24,833.34
2012-01-25,834.882
2012-01-26,851.42
2012-01-27,846.593
2012-01-30,839.457
2012-01-31,840.966
2012-02-01,854.822
2012-02-02,856.675
2012-02-03,863.226
2012-02-06,863.473
2012-02-07,868.42
2012-02-08,869.948
2012-02-09,873.014
2012-02-10,860.242
2012-02-13,867.983
2012-02-14,861.458
2012-02-15,868.318
2012-02-16,865.712
2012-02-17,873.232
2012-02-20,885.625
2012-02-21,882.808
2012-02-22,879.377
2012-02-23,883.854
2012-02-24,889.033
2012-02-27,885.598
2012-02-28,890.257
2012-02-29,888.651
2012-03-01,890.017
2012-03-02,883.645
2012-03-05,879.089
2012-03-06,856.893
2012-03-07,858.525
2012-03-08,877.751
2012-03-09,877.123
2012-03-12,875.089
2012-03-13,883.328
2012-03-14,879.333
2012-03-15,886.985
2012-03-16,895.631
2012-03-19,897.395
2012-03-20,887.127
2012-03-21,883.312
2012-03-22,878.899
2012-03-23,881.23
2012-03-26,889.76
2012-03-27,892.233
2012-03-28,886.183
2012-03-29,878.913
2012-03-30,885.348
2012-04-02,897.519
2012-04-03,891.822
2012-04-04,865.981
2012-04-05,864.346
2012-04-06,862.587
2012-04-09,861.534
2012-04-10,849.392
2012-04-11,851.867
2012-04-12,865.617
2012-04-13,855.928
2012-04-16,856.727
2012-04-17,868.948
2012-04-18,870.774
2012-04-19,870.104
2012-04-20,874.574
2012-04-23,858.032
2012-04-24,864.381
2012-04-25,870.431
2012-04-26,875.405
2012-04-27,878.987
2012-04-30,877.636
2012-05-01,876.656
2012-05-02,873.448
2012-05-03,872.533
2012-05-04,860.319
2012-05-07,852.3
2012-05-08,839.886
2012-05-09,834.687
2012-05-10,836.352
2012-05-11,837.529
2012-05-14,823.851
2012-05-15,815.624
2012-05-16,807.123
2012-05-17,804.555
2012-05-18,791.366
2012-05-21,795.825
2012-05-22,806.756
2012-05-23,786.787
2012-05-24,791.344
2012-05-25,789.402
2012-05-28,792.679
2012-05-29,800.138
2012-05-30,785.018
2012-05-31,781.743
2012-06-01,767.481
2012-06-04,762.4
2012-06-05,766.848
2012-06-06,782.858
2012-06-07,794.395
2012-06-08,783.749
2012-06-11,790.51
2012-06-12,791.325
2012-06-13,796.057
2012-06-14,793.282
2012-06-15,798.479
2012-06-18,804.431
2012-06-19,815.299
2012-06-20,818.528
2012-06-21,808.011
2012-06-22,798.352
2012-06-25,790.535
2012-06-26,790.022
2012-06-27,796.565
2012-06-28,796.413
2012-06-29,822.71
2012-07-02,827.226
2012-07-03,837.657
2012-07-04,836.682
2012-07-05,830.599
2012-07-06,822.875
2012-07-09,815.93
2012-07-10,815.549
2012-07-11,813.477
2012-07-12,801.393
2012-07-13,812.493
2012-07-16,814.838
2012-07-17,813.93
2012-07-18,822.553
2012-07-19,833.805
2012-07-20,823.659
2012-07-23,804.119
2012-07-24,801.724
2012-07-25,798.764
2012-07-26,819.894
2012-07-27,831.943
2012-07-30,836.391
2012-07-31,836.544
2012-08-01,837.545
2012-08-02,827.648
2012-08-03,841.487
2012-08-06,850.055
2012-08-07,854.248
2012-08-08,854.351
2012-08-09,857.752
2012-08-10,855.596
2012-08-13,854.135
2012-08-14,855.896
2012-08-15,853.716
2012-08-16,860.825
2012-08-17,860.575
2012-08-20,861.659
2012-08-21,869.434
2012-08-22,860.792
2012-08-23,866.401
2012-08-24,861.637
2012-08-27,862.994
2012-08-28,860.382
2012-08-29,858.296
2012-08-30,850.243
2012-08-31,853.724
2012-09-03,857.347
2012-09-04,849.15
2012-09-05,848.932
2012-09-06,862.88
2012-09-07,875.854
2012-09-10,872.871
2012-09-11,875.97
2012-09-12,877.862
2012-09-13,881.21
2012-09-14,900.379
2012-09-17,897.274
2012-09-18,894.996
2012-09-19,900.104
2012-09-20,891.231
2012-09-21,894.891
2012-09-24,888.514
2012-09-25,893.283
2012-09-26,877.382
2012-09-27,882.253
2012-09-28,874.885
2012-10-01,882.896
2012-10-02,883.447
2012-10-03,878.432
2012-10-04,886.065
2012-10-05,893.537
2012-10-08,886.124
2012-10-09,877.694
2012-10-10,871.625
2012-10-11,875.569
2012-10-12,875.045
2012-10-15,876.282
2012-10-16,887.624
2012-10-17,896.179
2012-10-18,897.373
2012-10-19,892.263
2012-10-22,889.574
2012-10-23,874.532
2012-10-24,877.127
2012-10-25,881.4
2012-10-26,878.756
2012-10-29,875.401
2012-10-30,880.828
2012-10-31,877.494
2012-11-01,881.131
2012-11-02,881.325
2012-11-05,877.979
2012-11-06,880.656
2012-11-07,873.482
2012-11-08,867.882
2012-11-09,866.87
2012-11-12,863.679
2012-11-13,864.485
2012-11-14,856.373
2012-11-15,852.262
2012-11-16,848.779
2012-11-19,869.478
2012-11-20,870.081
2012-11-21,871.432
2012-11-22,881.182
2012-11-23,888.624
2012-11-26,888.903
2012-11-27,889.809
2012-11-28,888.887
2012-11-29,899.52
2012-11-30,899.834
2012-12-03,903.145
2012-12-04,904.396
2012-12-05,903.348
2012-12-06,906.125
2012-12-07,906.176
2012-12-10,909.41
2012-12-11,912.905
2012-12-12,914.704
2012-12-13,913.777
2012-12-14,915.008
2012-12-17,916.802
2012-12-18,922.652
2012-12-19,929.599
2012-12-20,927.806
2012-12-21,920.831
2012-12-24,919.396
2012-12-25,920.772
2012-12-26,921.721
2012-12-27,923.708
2012-12-28,922.257
2012-12-31,921.991
2013-01-01,922.05
2013-01-02,936.281
2013-01-03,934.676
2013-01-04,937.316
2013-01-07,934.493
2013-01-08,931.468
2013-01-09,934.346
2013-01-10,941.364
2013-01-11,945.968
2013-01-14,943.831
2013-01-15,948.044
2013-01-16,943.667
2013-01-17,947.961
2013-01-18,947.208
2013-01-21,948.022
2013-01-22,950.685
2013-01-23,950.247
2013-01-24,953.958
2013-01-25,962.207
2013-01-28,958.745
2013-01-29,964.476
2013-01-30,967.689
2013-01-31,964.425
2013-02-01,973.375
2013-02-04,963.232
2013-02-05,959.004
2013-02-06,964.704
2013-02-07,956.925
2013-02-08,962.808
2013-02-11,954.739
2013-02-12,965.23
2013-02-13,965.785
2013-02-14,963.973
2013-02-15,959.545
2013-02-18,961.201
2013-02-19,971.134
2013-02-20,973.311
2013-02-21,955.729
2013-02-22,960.225
2013-02-25,963.242
2013-02-26,952.194
2013-02-27,957.078
2013-02-28,967.987
2013-03-01,961.718
2013-03-04,962.064
2013-03-05,972.83
2013-03-06,973.895
2013-03-07,977.408
2013-03-08,976.169
2013-03-11,981.882
2013-03-12,982.651
2013-03-13,978.888
2013-03-14,987.335
2013-03-15,997.661
2013-03-18,983.567
2013-03-19,980.68
2013-03-20,983.327
2013-03-21,979.392
2013-03-22,979.747
2013-03-25,977.831
2013-03-26,978.539
2013-03-27,976.578
2013-03-28,981.58
2013-03-29,981.599
2013-04-01,978.009
2013-04-02,982.421
2013-04-03,983.383
2013-04-04,972.951
2013-04-05,972.466
2013-04-08,978.509
2013-04-09,980.365
2013-04-10,992.402
2013-04-11,1005.41
2013-04-12,999.223
2013-04-15,989.466
2013-04-16,983.971
2013-04-17,973.39
2013-04-18,971.237
2013-04-19,974.69
2013-04-22,974.758
2013-04-23,987.024
2013-04-24,996.525
2013-04-25,1003.8
2013-04-26,1005.188
2013-04-29,1012.244
2013-04-30,1018.511
2013-05-01,1015.425
2013-05-02,1009.259
2013-05-03,1015.531
2013-05-06,1013.597
2013-05-07,1022.407
2013-05-08,1036.183
2013-05-09,1029.536
2013-05-10,1026.681
2013-05-13,1030.348
2013-05-14,1032.223
2013-05-15,1034.326
2013-05-16,1036.528
2013-05-17,1030.663
2013-05-20,1039.158
2013-05-21,1039.865
2013-05-22,1039.934
2013-05-23,1015.1
2013-05-24,1016.868
2013-05-27,1010.819
2013-05-28,1014.346
2013-05-29,1010.752
2013-05-30,1009.353
2013-05-31,997.685
2013-06-03,989.853
2013-06-04,998.452
2013-06-05,982.218
2013-06-06,978.457
2013-06-07,987.139
2013-06-10,993.138
2013-06-11,991.446
2013-06-12,995.605
2013-06-13,985.286
2013-06-14,991.175
2013-06-17,1000.372
2013-06-18,999.213
2013-06-19,1005.151
2013-06-20,958.82
2013-06-21,953.812
2013-06-24,936.899
2013-06-25,943.476
2013-06-26,953.013
2013-06-27,962.479
2013-06-28,963.064
2013-07-01,972.527
2013-07-02,975.063
2013-07-03,968.073
2013-07-04,979.432
2013-07-05,969.725
2013-07-08,974.052
2013-07-09,982.031
2013-07-10,989.185
2013-07-11,1008.083
2013-07-12,1006.611
2013-07-15,1007.664
2013-07-16,1010.262
2013-07-17,1011.617
2013-07-18,1013.66
2013-07-19,1014.71
2013-07-22,1021.723
2013-07-23,1020.213
2013-07-24,1021.894
2013-07-25,1016.602
2013-07-26,1012.665
2013-07-29,1006.641
2013-07-30,1008.799
2013-07-31,1005.908
2013-08-01,1017.189
2013-08-02,1030.794
2013-08-05,1027.566
2013-08-06,1033.746
2013-08-07,1024.569
2013-08-08,1029.251
2013-08-09,1030.593
2013-08-12,1027.607
2013-08-13,1029.859
2013-08-14,1037.066
2013-08-15,1025.422
2013-08-16,1029.429
2013-08-19,1027.847
2013-08-20,1022.017
2013-08-21,1013.184
2013-08-22,1013.679
2013-08-23,1024.076
2013-08-26,1023.614
2013-08-27,1014.042
2013-08-28,1001.59
2013-08-29,999.648
2013-08-30,991.684
2013-09-02,1004.888
2013-09-03,1006.745
2013-09-04,1011.137
2013-09-05,1008.806
2013-09-06,1014.6
2013-09-09,1021.561
2013-09-10,1031.723
2013-09-11,1037.297
2013-09-12,1036.876
2013-09-13,1035.522
2013-09-16,1048.475
2013-09-17,1043.418
2013-09-18,1050.709
2013-09-19,1072.167
2013-09-20,1067.193
2013-09-23,1064.7
2013-09-24,1062.856
2013-09-25,1062.481
2013-09-26,1064.027
2013-09-27,1066.383
2013-09-30,1057.128
2013-10-01,1059.654
2013-10-02,1055.285
2013-10-03,1055.894
2013-10-04,1051.503
2013-10-07,1045.687
2013-10-08,1041.382
2013-10-09,1034.328
2013-10-10,1045.433
2013-10-11,1054.978
2013-10-14,1056.582
2013-10-15,1057.333
2013-10-16,1056.626
2013-10-17,1073.118
2013-10-18,1083.397
2013-10-21,1086.106
2013-10-22,1096.937
2013-10-23,1092.514
2013-10-24,1096.488
2013-10-25,1091.0
2013-10-28,1094.918
2013-10-29,1091.331
2013-10-30,1094.219
2013-10-31,1085.935
2013-11-01,1076.192
2013-11-04,1079.995
2013-11-05,1078.462
2013-11-06,1084.825
2013-11-07,1074.833
2013-11-08,1069.946
2013-11-11,1076.473
2013-11-12,1076.315
2013-11-13,1069.889
2013-11-14,1081.399
2013-11-15,1088.55
2013-11-18,1096.169
2013-11-19,1090.739
2013-11-20,1088.999
2013-11-21,1084.965
2013-11-22,1088.618
2013-11-25,1093.439
2013-11-26,1088.478
2013-11-27,1090.086
2013-11-28,1096.543
2013-11-29,1096.194
2013-12-02,1089.479
2013-12-03,1082.415
2013-12-04,1071.51
2013-12-05,1069.773
2013-12-06,1076.206
2013-12-09,1080.935
2013-12-10,1078.316
2013-12-11,1072.91
2013-12-12,1058.705
2013-12-13,1057.815
2013-12-16,1064.601
2013-12-17,1059.873
2013-12-18,1071.149
2013-12-19,1079.464
2013-12-20,1084.24
2013-12-23,1092.631
2013-12-24,1091.558
2013-12-25,1091.936
2013-12-26,1095.872
2013-12-27,1109.354
2013-12-30,1112.11
2013-12-31,1113.522
2014-01-01,1113.561
2014-01-02,1102.232
2014-01-03,1104.168
2014-01-06,1098.6
2014-01-07,1100.076
2014-01-08,1104.74
2014-01-09,1098.274
2014-01-10,1108.362
2014-01-13,1110.929
2014-01-14,1104.608
2014-01-15,1108.42
2014-01-16,1109.086
2014-01-17,1109.726
2014-01-20,1109.985
2014-01-21,1111.6
2014-01-22,1113.424
2014-01-23,1106.176
2014-01-24,1085.759
2014-01-27,1072.069
2014-01-28,1072.116
2014-01-29,1073.409
2014-01-30,1063.422
2014-01-31,1059.918
2014-02-03,1051.144
2014-02-04,1038.717
2014-02-05,1045.158
2014-02-06,1060.602
2014-02-07,1070.471
2014-02-10,1077.118
2014-02-11,1088.258
2014-02-12,1091.467
2014-02-13,1089.838
2014-02-14,1093.788
2014-02-17,1098.385
2014-02-18,1106.361
2014-02-19,1106.577
2014-02-20,1099.325
2014-02-21,1106.688
2014-02-24,1111.861
2014-02-25,1116.508
2014-02-26,1110.464
2014-02-27,1109.176
2014-02-28,1115.584
2014-03-03,1095.171
2014-03-04,1109.184
2014-03-05,1110.555
2014-03-06,1119.589
2014-03-07,1113.657
2014-03-10,1108.053
2014-03-11,1107.822
2014-03-12,1097.575
2014-03-13,1092.045
2014-03-14,1080.479
2014-03-17,1086.122
2014-03-18,1094.298
2014-03-19,1092.42
2014-03-20,1079.853
2014-03-21,1082.551
2014-03-24,1080.713
2014-03-25,1089.115
2014-03-26,1096.193
2014-03-27,1099.254
2014-03-28,1104.971
2014-03-31,1111.719
2014-04-01,1116.34
2014-04-02,1118.535
2014-04-03,1118.123
2014-04-04,1121.099
2014-04-07,1110.455
2014-04-08,1111.934
2014-04-09,1113.342
2014-04-10,1114.043
2014-04-11,1100.2
2014-04-14,1100.612
2014-04-15,1096.11
2014-04-16,1108.658
2014-04-17,1112.541
2014-04-18,1113.949
2014-04-21,1111.796
2014-04-22,1119.892
2014-04-23,1119.194
2014-04-24,1118.913
2014-04-25,1114.87
2014-04-28,1113.458
2014-04-29,1118.31
2014-04-30,1122.381
2014-05-01,1128.341
2014-05-02,1126.693
2014-05-05,1125.428
2014-05-06,1128.199
2014-05-07,1120.895
2014-05-08,1126.691
2014-05-09,1120.028
2014-05-12,1124.102
2014-05-13,1129.739
2014-05-14,1133.398
2014-05-15,1128.935
2014-05-16,1128.23
2014-05-19,1126.388
2014-05-20,1125.014
2014-05-21,1126.181
2014-05-22,1132.64
2014-05-23,1133.9
2014-05-26,1141.561
2014-05-27,1140.537
2014-05-28,1139.126
2014-05-29,1142.907
2014-05-30,1144.73
2014-06-02,1146.572
2014-06-03,1145.03
2014-06-04,1145.668
2014-06-05,1147.78
2014-06-06,1151.204
2014-06-09,1151.743
2014-06-10,1153.007
2014-06-11,1152.122
2014-06-12,1152.317
2014-06-13,1149.599
2014-06-16,1147.855
2014-06-17,1147.797
2014-06-18,1148.686
2014-06-19,1162.993
2014-06-20,1160.379
2014-06-23,1157.311
2014-06-24,1155.393
2014-06-25,1150.519
2014-06-26,1150.679
2014-06-27,1153.707
2014-06-30,1157.545
2014-07-01,1164.871
2014-07-02,1167.63
2014-07-03,1171.782
2014-07-04,1170.743
2014-07-07,1164.046
2014-07-08,1155.422
2014-07-09,1154.978
2014-07-10,1145.137
2014-07-11,1145.094
2014-07-14,1154.733
2014-07-15,1148.923
2014-07-16,1156.115
2014-07-17,1149.934
2014-07-18,1148.912
2014-07-21,1146.014
2014-07-22,1154.57
2014-07-23,1156.889
2014-07-24,1158.809
2014-07-25,1152.232
2014-07-28,1151.747
2014-07-29,1151.534
2014-07-30,1146.538
2014-07-31,1133.878
2014-08-01,1125.963
2014-08-04,1121.143
2014-08-05,1119.689
2014-08-06,1113.261
2014-08-07,1108.245
2014-08-08,1101.906
2014-08-11,1113.977
2014-08-12,1112.792
2014-08-13,1118.028
2014-08-14,1123.22
2014-08-15,1121.032
2014-08-18,1129.328
2014-08-19,1135.638
2014-08-20,1133.993
2014-08-21,1138.233
2014-08-22,1132.216
2014-08-25,1139.733
2014-08-26,1143.425
2014-08-27,1144.619
2014-08-28,1138.357
2014-08-29,1139.927
2014-09-01,1139.387
2014-09-02,1140.253
2014-09-03,1148.316
2014-09-04,1147.285
2014-09-05,1143.054
2014-09-08,1139.508
2014-09-09,1134.611
2014-09-10,1132.539
2014-09-11,1134.301
2014-09-12,1132.676
2014-09-15,1132.458
2014-09-16,1131.071
2014-09-17,1132.583
2014-09-18,1137.751
2014-09-19,1134.719
2014-09-22,1124.951
2014-09-23,1118.142
2014-09-24,1118.67
2014-09-25,1112.228
2014-09-26,1108.649
2014-09-29,1104.148
2014-09-30,1103.337
2014-10-01,1093.456
2014-10-02,1078.115
2014-10-03,1073.854
2014-10-06,1082.836
2014-10-07,1075.302
2014-10-08,1068.44
2014-10-09,1069.159
2014-10-10,1046.984
2014-10-13,1049.057
2014-10-14,1042.484
2014-10-15,1031.451
2014-10-16,1028.516
2014-10-17,1042.864
2014-10-20,1049.278
2014-10-21,1057.834
2014-10-22,1062.468
2014-10-23,1064.177
2014-10-24,1066.587
2014-10-27,1068.728
2014-10-28,1077.743
2014-10-29,1084.865
2014-10-30,1082.26
2014-10-31,1094.435
2014-11-03,1080.987
2014-11-04,1086.85
2014-11-05,1090.214
2014-11-06,1088.689
2014-11-07,1085.096
2014-11-10,1092.854
2014-11-11,1095.796
2014-11-12,1094.427
2014-11-13,1098.595
2014-11-14,1097.618
2014-11-17,1092.909
2014-11-18,1105.149
2014-11-19,1102.907
2014-11-20,1101.805
2014-11-21,1110.321
2014-11-24,1110.666
2014-11-25,1115.583
2014-11-26,1119.623
2014-11-27,1119.328
2014-11-28,1117.333
2014-12-01,1113.694
2014-12-02,1111.655
2014-12-03,1109.75
2014-12-04,1109.813
2014-12-05,1111.121
2014-12-08,1105.066
2014-12-09,1098.281
2014-12-10,1088.285
2014-12-11,1082.873
2014-12-12,1072.029
2014-12-15,1050.936
2014-12-16,1062.187
2014-12-17,1055.959
2014-12-18,1072.246
2014-12-19,1079.375
2014-12-22,1083.991
2014-12-23,1080.421
2014-12-24,1083.576
2014-12-25,1083.003
2014-12-26,1083.18
2014-12-29,1086.847
2014-12-30,1077.66
2014-12-31,1075.805
2015-01-01,1075.825
2015-01-02,1068.38
2015-01-05,1049.06
2015-01-06,1036.588
2015-01-07,1031.709
2015-01-08,1055.884
2015-01-09,1053.679
2015-01-12,1057.745
2015-01-13,1063.708
2015-01-14,1053.77
2015-01-15,1064.956
2015-01-16,1063.866
2015-01-19,1074.115
2015-01-20,1076.264
2015-01-21,1081.804
2015-01-22,1080.56
2015-01-23,1086.945
2015-01-26,1089.68
2015-01-27,1098.957
2015-01-28,1094.913
2015-01-29,1089.735
2015-01-30,1082.378
2015-02-02,1087.255
2015-02-03,1091.779
2015-02-04,1100.452
2015-02-05,1101.06
2015-02-06,1094.91
2015-02-09,1091.186
2015-02-10,1094.206
2015-02-11,1088.394
2015-02-12,1102.114
2015-02-13,1110.056
2015-02-16,1110.808
2015-02-17,1112.718
2015-02-18,1118.057
2015-02-19,1124.215
2015-02-20,1126.949
2015-02-23,1133.954
2015-02-24,1136.925
2015-02-25,1139.853
2015-02-26,1140.547
2015-02-27,1143.229
2015-03-02,1140.973
2015-03-03,1135.251
2015-03-04,1132.022
2015-03-05,1135.072
2015-03-06,1125.498
2015-03-09,1119.114
2015-03-10,1100.919
2015-03-11,1100.79
2015-03-12,1109.433
2015-03-13,1108.636
2015-03-16,1120.625
2015-03-17,1119.471
2015-03-18,1127.691
2015-03-19,1131.717
2015-03-20,1151.546
2015-03-23,1157.991
2015-03-24,1158.536
2015-03-25,1154.204
2015-03-26,1140.035
2015-03-27,1141.174
2015-03-30,1143.329
2015-03-31,1131.369
2015-04-01,1132.672
2015-04-02,1144.474
2015-04-03,1146.09
2015-04-06,1156.81
2015-04-07,1159.225
2015-04-08,1161.692
2015-04-09,1164.868
2015-04-10,1170.493
2015-04-13,1166.394
2015-04-14,1172.883
2015-04-15,1169.764
2015-04-16,1175.081
2015-04-17,1164.861
2015-04-20,1166.542
2015-04-21,1175.746
2015-04-22,1175.549
2015-04-23,1179.561
2015-04-24,1187.488
2015-04-27,1196.516
2015-04-28,1193.612
2015-04-29,1185.473
2015-04-30,1175.119
2015-05-01,1173.964
2015-05-04,1176.026
2015-05-05,1167.247
2015-05-06,1172.001
2015-05-07,1162.01
