Date,WORLD ex USA GROWTH Standard (Large+Mid Cap)
2005-06-14,1800.442
2005-06-15,1807.256
2005-06-16,1814.796
2005-06-17,1836.633
2005-06-20,1826.892
2005-06-21,1835.912
2005-06-22,1837.364
2005-06-23,1830.077
2005-06-24,1820.29
2005-06-27,1812.332
2005-06-28,1815.818
2005-06-29,1821.214
2005-06-30,1818.074
2005-07-01,1808.24
2005-07-04,1806.021
2005-07-05,1804.102
2005-07-06,1814.01
2005-07-07,1793.93
2005-07-08,1807.939
2005-07-11,1834.207
2005-07-12,1849.296
2005-07-13,1838.914
2005-07-14,1845.943
2005-07-15,1837.442
2005-07-18,1838.005
2005-07-19,1830.885
2005-07-20,1833.566
2005-07-21,1856.527
2005-07-22,1856.032
2005-07-25,1853.1
2005-07-26,1845.328
2005-07-27,1854.552
2005-07-28,1867.455
2005-07-29,1876.454
2005-08-01,1887.291
2005-08-02,1903.991
2005-08-03,1917.056
2005-08-04,1915.123
2005-08-05,1897.553
2005-08-08,1911.759
2005-08-09,1919.14
2005-08-10,1947.009
2005-08-11,1962.02
2005-08-12,1963.092
2005-08-15,1955.139
2005-08-16,1949.102
2005-08-17,1939.817
2005-08-18,1918.975
2005-08-19,1928.684
2005-08-22,1953.205
2005-08-23,1942.072
2005-08-24,1940.506
2005-08-25,1934.608
2005-08-26,1931.989
2005-08-29,1919.002
2005-08-30,1915.194
2005-08-31,1937.765
2005-09-01,1976.71
2005-09-02,1986.237
2005-09-05,1994.754
2005-09-06,1996.439
2005-09-07,1997.615
2005-09-08,1989.222
2005-09-09,2008.006
2005-09-12,2002.754
2005-09-13,1990.563
2005-09-14,2003.284
2005-09-15,1995.091
2005-09-16,1999.771
2005-09-19,1997.904
2005-09-20,2007.52
2005-09-21,2003.22
2005-09-22,1984.273
2005-09-23,1979.695
2005-09-26,2000.681
2005-09-27,1987.23
2005-09-28,2005.318
2005-09-29,2014.204
2005-09-30,2022.498
2005-10-03,2012.277
2005-10-04,2023.268
2005-10-05,2004.083
2005-10-06,1989.481
2005-10-07,1982.602
2005-10-10,1978.487
2005-10-11,1983.936
2005-10-12,1977.182
2005-10-13,1949.312
2005-10-14,1966.636
2005-10-17,1957.978
2005-10-18,1939.455
2005-10-19,1921.111
2005-10-20,1922.106
2005-10-21,1920.091
2005-10-24,1927.75
2005-10-25,1946.942
2005-10-26,1947.264
2005-10-27,1943.761
2005-10-28,1935.722
2005-10-31,1957.381
2005-11-01,1968.676
2005-11-02,1985.004
2005-11-03,1998.002
2005-11-04,1980.094
2005-11-07,1984.004
2005-11-08,1983.821
2005-11-09,1975.911
2005-11-10,1971.385
2005-11-11,1983.672
2005-11-14,1974.436
2005-11-15,1957.898
2005-11-16,1952.717
2005-11-17,1975.976
2005-11-18,1986.259
2005-11-21,1995.431
2005-11-22,1991.184
2005-11-23,2009.086
2005-11-24,2006.845
2005-11-25,2005.204
2005-11-28,2008.099
2005-11-29,2005.225
2005-11-30,1997.548
2005-12-01,2016.981
2005-12-02,2036.099
2005-12-05,2043.097
2005-12-06,2050.01
2005-12-07,2046.731
2005-12-08,2050.947
2005-12-09,2061.741
2005-12-12,2086.558
2005-12-13,2088.458
2005-12-14,2099.172
2005-12-15,2081.721
2005-12-16,2096.294
2005-12-19,2099.824
2005-12-20,2095.593
2005-12-21,2100.136
2005-12-22,2106.69
2005-12-23,2109.465
2005-12-26,2114.924
2005-12-27,2110.291
2005-12-28,2121.284
2005-12-29,2124.803
2005-12-30,2104.807
2006-01-02,2109.46
2006-01-03,2149.385
2006-01-04,2189.023
2006-01-05,2189.553
2006-01-06,2211.762
2006-01-09,2207.864
2006-01-10,2188.298
2006-01-11,2203.528
2006-01-12,2206.107
2006-01-13,2205.102
2006-01-16,2209.866
2006-01-17,2175.736
2006-01-18,2148.647
2006-01-19,2176.981
2006-01-20,2169.278
2006-01-23,2179.47
2006-01-24,2184.343
2006-01-25,2196.264
2006-01-26,2213.142
2006-01-27,2234.596
2006-01-30,2232.318
2006-01-31,2242.66
2006-02-01,2242.633
2006-02-02,2230.572
2006-02-03,2216.75
2006-02-06,2218.471
2006-02-07,2204.838
2006-02-08,2179.687
2006-02-09,2201.393
2006-02-10,2183.613
2006-02-13,2167.822
2006-02-14,2174.382
2006-02-15,2174.455
2006-02-16,2181.749
2006-02-17,2178.534
2006-02-20,2179.073
2006-02-21,2188.485
2006-02-22,2190.236
2006-02-23,2208.419
2006-02-24,2211.098
2006-02-27,2224.235
2006-02-28,2213.416
2006-03-01,2219.873
2006-03-02,2219.176
2006-03-03,2215.153
2006-03-06,2219.515
2006-03-07,2188.895
2006-03-08,2175.687
2006-03-09,2203.135
2006-03-10,2203.791
2006-03-13,2233.269
2006-03-14,2249.918
2006-03-15,2258.889
2006-03-16,2266.746
2006-03-17,2276.461
2006-03-20,2285.215
2006-03-21,2271.157
2006-03-22,2277.779
2006-03-23,2259.217
2006-03-24,2275.938
2006-03-27,2274.203
2006-03-28,2274.775
2006-03-29,2270.716
2006-03-30,2313.624
2006-03-31,2297.285
2006-04-03,2325.364
2006-04-04,2335.54
2006-04-05,2345.205
2006-04-06,2359.097
2006-04-07,2340.568
2006-04-10,2342.248
2006-04-11,2327.031
2006-04-12,2311.821
2006-04-13,2316.203
2006-04-14,2316.568
2006-04-17,2337.439
2006-04-18,2351.687
2006-04-19,2380.689
2006-04-20,2375.736
2006-04-21,2395.725
2006-04-24,2386.282
2006-04-25,2391.587
2006-04-26,2401.562
2006-04-27,2410.797
2006-04-28,2404.484
2006-05-01,2420.317
2006-05-02,2443.987
2006-05-03,2427.611
2006-05-04,2443.263
2006-05-05,2472.568
2006-05-08,2481.61
2006-05-09,2497.646
2006-05-10,2489.986
2006-05-11,2482.226
2006-05-12,2449.117
2006-05-15,2406.399
2006-05-16,2397.227
2006-05-17,2356.101
2006-05-18,2332.588
2006-05-19,2310.474
2006-05-22,2272.693
2006-05-23,2303.106
2006-05-24,2271.771
2006-05-25,2292.292
2006-05-26,2325.305
2006-05-29,2334.993
2006-05-30,2318.869
2006-05-31,2306.054
2006-06-01,2308.705
2006-06-02,2342.008
2006-06-05,2327.131
2006-06-06,2256.688
2006-06-07,2241.287
2006-06-08,2160.424
2006-06-09,2195.501
2006-06-12,2176.375
2006-06-13,2109.833
2006-06-14,2124.466
2006-06-15,2173.366
2006-06-16,2186.524
2006-06-19,2174.39
2006-06-20,2179.8
2006-06-21,2193.015
2006-06-22,2204.713
2006-06-23,2201.815
2006-06-26,2204.226
2006-06-27,2201.959
2006-06-28,2186.401
2006-06-29,2228.474
2006-06-30,2306.789
2006-07-03,2319.616
2006-07-04,2328.172
2006-07-05,2287.742
2006-07-06,2300.752
2006-07-07,2311.229
2006-07-10,2310.967
2006-07-11,2296.023
2006-07-12,2281.834
2006-07-13,2254.655
2006-07-14,2213.113
2006-07-17,2183.394
2006-07-18,2159.915
2006-07-19,2201.905
2006-07-20,2235.179
2006-07-21,2220.701
2006-07-24,2237.73
2006-07-25,2251.532
2006-07-26,2251.62
2006-07-27,2290.887
2006-07-28,2313.848
2006-07-31,2316.567
2006-08-01,2298.165
2006-08-02,2324.669
2006-08-03,2306.018
2006-08-04,2335.232
2006-08-07,2299.489
2006-08-08,2305.358
2006-08-09,2324.877
2006-08-10,2300.587
2006-08-11,2297.913
2006-08-14,2311.543
2006-08-15,2334.81
2006-08-16,2363.527
2006-08-17,2371.571
2006-08-18,2363.662
2006-08-21,2371.684
2006-08-22,2370.248
2006-08-23,2361.17
2006-08-24,2354.809
2006-08-25,2344.05
2006-08-28,2348.75
2006-08-29,2355.336
2006-08-30,2373.45
2006-08-31,2375.325
2006-09-01,2385.655
2006-09-04,2412.011
2006-09-05,2401.917
2006-09-06,2371.462
2006-09-07,2336.919
2006-09-08,2331.659
2006-09-11,2301.642
2006-09-12,2313.934
2006-09-13,2319.688
2006-09-14,2330.422
2006-09-15,2316.117
2006-09-18,2324.915
2006-09-19,2320.723
2006-09-20,2320.484
2006-09-21,2335.371
2006-09-22,2324.749
2006-09-25,2309.082
2006-09-26,2320.683
2006-09-27,2352.591
2006-09-28,2358.031
2006-09-29,2356.047
2006-10-02,2369.194
2006-10-03,2353.246
2006-10-04,2346.106
2006-10-05,2371.986
2006-10-06,2353.948
2006-10-09,2360.045
2006-10-10,2362.106
2006-10-11,2357.364
2006-10-12,2366.67
2006-10-13,2375.525
2006-10-16,2396.822
2006-10-17,2385.85
2006-10-18,2396.179
2006-10-19,2412.418
2006-10-20,2421.809
2006-10-23,2425.164
2006-10-24,2427.415
2006-10-25,2442.607
2006-10-26,2453.255
2006-10-27,2451.717
2006-10-30,2435.443
2006-10-31,2441.213
2006-11-01,2448.877
2006-11-02,2441.62
2006-11-03,2436.827
2006-11-06,2454.773
2006-11-07,2479.226
2006-11-08,2458.79
2006-11-09,2455.471
2006-11-10,2460.808
2006-11-13,2446.888
2006-11-14,2454.442
2006-11-15,2464.001
2006-11-16,2461.049
2006-11-17,2448.667
2006-11-20,2436.286
2006-11-21,2445.651
2006-11-22,2477.488
2006-11-23,2479.925
2006-11-24,2482.583
2006-11-27,2465.716
2006-11-28,2461.325
2006-11-29,2498.384
2006-11-30,2514.603
2006-12-01,2515.256
2006-12-04,2525.29
2006-12-05,2533.94
2006-12-06,2539.548
2006-12-07,2549.868
2006-12-08,2547.762
2006-12-11,2538.533
2006-12-12,2548.756
2006-12-13,2559.276
2006-12-14,2569.677
2006-12-15,2567.251
2006-12-18,2562.179
2006-12-19,2554.946
2006-12-20,2569.281
2006-12-21,2562.064
2006-12-22,2551.823
2006-12-25,2550.33
2006-12-26,2548.71
2006-12-27,2570.837
2006-12-28,2574.847
2006-12-29,2577.902
2007-01-01,2577.902
2007-01-02,2614.323
2007-01-03,2593.644
2007-01-04,2572.307
2007-01-05,2541.486
2007-01-08,2542.108
2007-01-09,2546.606
2007-01-10,2518.416
2007-01-11,2537.541
2007-01-12,2566.941
2007-01-15,2586.58
2007-01-16,2574.611
2007-01-17,2582.192
2007-01-18,2579.416
2007-01-19,2588.284
2007-01-22,2589.253
2007-01-23,2603.271
2007-01-24,2611.856
2007-01-25,2607.181
2007-01-26,2582.149
2007-01-29,2588.958
2007-01-30,2601.959
2007-01-31,2597.916
2007-02-01,2632.518
2007-02-02,2634.446
2007-02-05,2625.063
2007-02-06,2636.839
2007-02-07,2649.201
2007-02-08,2634.285
2007-02-09,2642.621
2007-02-12,2626.993
2007-02-13,2644.739
2007-02-14,2687.055
2007-02-15,2702.438
2007-02-16,2698.741
2007-02-19,2708.745
2007-02-20,2700.886
2007-02-21,2683.896
2007-02-22,2691.846
2007-02-23,2710.598
2007-02-26,2720.61
2007-02-27,2670.193
2007-02-28,2618.582
2007-03-01,2593.845
2007-03-02,2584.882
2007-03-05,2528.685
2007-03-06,2561.664
2007-03-07,2578.482
2007-03-08,2605.471
2007-03-09,2611.917
2007-03-12,2625.451
2007-03-13,2604.336
2007-03-14,2549.888
2007-03-15,2595.623
2007-03-16,2603.88
2007-03-19,2633.044
2007-03-20,2654.505
2007-03-21,2667.583
2007-03-22,2708.292
2007-03-23,2709.311
2007-03-26,2703.293
2007-03-27,2698.876
2007-03-28,2691.084
2007-03-29,2703.407
2007-03-30,2704.24
2007-04-02,2710.79
2007-04-03,2739.195
2007-04-04,2759.128
2007-04-05,2766.561
2007-04-06,2765.757
2007-04-09,2759.967
2007-04-10,2785.88
2007-04-11,2781.398
2007-04-12,2779.748
2007-04-13,2790.466
2007-04-16,2822.601
2007-04-17,2824.428
2007-04-18,2826.551
2007-04-19,2813.089
2007-04-20,2833.732
2007-04-23,2828.549
2007-04-24,2817.69
2007-04-25,2833.113
2007-04-26,2829.207
2007-04-27,2824.168
2007-04-30,2824.45
2007-05-01,2810.523
2007-05-02,2828.528
2007-05-03,2831.44
2007-05-04,2857.822
2007-05-07,2881.073
2007-05-08,2854.796
2007-05-09,2872.523
2007-05-10,2848.523
2007-05-11,2851.902
2007-05-14,2853.363
2007-05-15,2860.065
2007-05-16,2854.236
2007-05-17,2848.189
2007-05-18,2862.35
2007-05-21,2860.331
2007-05-22,2869.905
2007-05-23,2893.019
2007-05-24,2867.919
2007-05-25,2864.535
2007-05-28,2869.756
2007-05-29,2878.603
2007-05-30,2867.732
2007-05-31,2896.791
2007-06-01,2914.038
2007-06-04,2925.702
2007-06-05,2919.483
2007-06-06,2882.167
2007-06-07,2849.517
2007-06-08,2823.603
2007-06-11,2843.685
2007-06-12,2828.193
2007-06-13,2831.986
2007-06-14,2868.136
2007-06-15,2908.701
2007-06-18,2914.678
2007-06-19,2910.314
2007-06-20,2913.632
2007-06-21,2896.613
2007-06-22,2888.816
2007-06-25,2881.348
2007-06-26,2869.696
2007-06-27,2851.078
2007-06-28,2880.263
2007-06-29,2906.091
2007-07-02,2929.13
2007-07-03,2947.934
2007-07-04,2961.907
2007-07-05,2953.23
2007-07-06,2964.826
2007-07-09,2980.089
2007-07-10,2973.838
2007-07-11,2972.917
2007-07-12,2996.923
2007-07-13,3016.893
2007-07-16,3016.555
2007-07-17,3006.941
2007-07-18,2985.76
2007-07-19,3017.05
2007-07-20,3009.506
2007-07-23,3009.732
2007-07-24,2984.446
2007-07-25,2946.201
2007-07-26,2882.206
2007-07-27,2838.653
2007-07-30,2850.295
2007-07-31,2885.162
2007-08-01,2832.267
2007-08-02,2850.603
2007-08-03,2843.942
2007-08-06,2826.94
2007-08-07,2836.163
2007-08-08,2894.675
2007-08-09,2857.719
2007-08-10,2781.217
2007-08-13,2803.623
2007-08-14,2773.513
2007-08-15,2724.534
2007-08-16,2637.727
2007-08-17,2649.67
2007-08-20,2690.541
2007-08-21,2709.752
2007-08-22,2751.962
2007-08-23,2787.574
2007-08-24,2806.229
2007-08-27,2814.234
2007-08-28,2780.85
2007-08-29,2783.456
2007-08-30,2811.121
2007-08-31,2858.873
2007-09-03,2860.174
2007-09-04,2867.626
2007-09-05,2838.206
2007-09-06,2858.41
2007-09-07,2830.076
2007-09-10,2798.885
2007-09-11,2844.227
2007-09-12,2859.883
2007-09-13,2870.404
2007-09-14,2863.51
2007-09-17,2836.551
2007-09-18,2851.094
2007-09-19,2943.071
2007-09-20,2964.221
2007-09-21,2969.392
2007-09-24,2983.017
2007-09-25,2979.252
2007-09-26,2990.682
2007-09-27,3031.764
2007-09-28,3049.631
2007-10-01,3068.214
2007-10-02,3070.569
2007-10-03,3073.308
2007-10-04,3066.674
2007-10-05,3095.884
2007-10-08,3075.683
2007-10-09,3098.103
2007-10-10,3119.126
2007-10-11,3154.339
2007-10-12,3137.373
2007-10-15,3127.178
2007-10-16,3083.163
2007-10-17,3102.385
2007-10-18,3119.376
2007-10-19,3089.232
2007-10-22,3026.325
2007-10-23,3075.945
2007-10-24,3062.89
2007-10-25,3095.803
2007-10-26,3139.593
2007-10-29,3175.259
2007-10-30,3158.006
2007-10-31,3190.359
2007-11-01,3167.586
2007-11-02,3152.048
2007-11-05,3122.761
2007-11-06,3155.721
2007-11-07,3161.459
2007-11-08,3143.69
2007-11-09,3102.246
2007-11-12,3039.812
2007-11-13,3049.359
2007-11-14,3094.652
2007-11-15,3043.107
2007-11-16,3017.251
2007-11-19,2969.212
2007-11-20,3017.535
2007-11-21,2957.497
2007-11-22,2979.854
2007-11-23,3011.977
2007-11-26,3026.774
2007-11-27,3013.155
2007-11-28,3051.138
2007-11-29,3088.14
2007-11-30,3099.116
2007-12-03,3087.349
2007-12-04,3066.779
2007-12-05,3085.462
2007-12-06,3090.862
2007-12-07,3115.679
2007-12-10,3133.377
2007-12-11,3128.662
2007-12-12,3123.968
2007-12-13,3048.487
2007-12-14,3015.02
2007-12-17,2949.51
2007-12-18,2945.661
2007-12-19,2934.062
2007-12-20,2937.401
2007-12-21,2987.318
2007-12-24,2999.01
2007-12-25,3011.616
2007-12-26,3030.494
2007-12-27,3041.17
2007-12-28,3056.071
2007-12-31,3052.422
2008-01-01,3052.422
2008-01-02,3051.999
2008-01-03,3044.496
2008-01-04,2986.682
2008-01-07,2947.731
2008-01-08,2968.769
2008-01-09,2943.32
2008-01-10,2922.855
2008-01-11,2898.773
2008-01-14,2925.434
2008-01-15,2857.769
2008-01-16,2773.264
2008-01-17,2772.67
2008-01-18,2762.412
2008-01-21,2610.713
2008-01-22,2620.998
2008-01-23,2589.935
2008-01-24,2717.159
2008-01-25,2759.51
2008-01-28,2725.245
2008-01-29,2767.212
2008-01-30,2749.145
2008-01-31,2776.7
2008-02-01,2826.111
2008-02-04,2843.327
2008-02-05,2748.627
2008-02-06,2729.469
2008-02-07,2676.029
2008-02-08,2681.325
2008-02-11,2673.249
2008-02-12,2743.453
2008-02-13,2738.819
2008-02-14,2784.223
2008-02-15,2761.409
2008-02-18,2784.035
2008-02-19,2813.657
2008-02-20,2758.645
2008-02-21,2810.342
2008-02-22,2798.536
2008-02-25,2843.3
2008-02-26,2878.118
2008-02-27,2926.915
2008-02-28,2907.878
2008-02-29,2868.495
2008-03-03,2819.904
2008-03-04,2801.056
2008-03-05,2834.57
2008-03-06,2847.441
2008-03-07,2797.729
2008-03-10,2751.842
2008-03-11,2763.708
2008-03-12,2817.466
2008-03-13,2806.161
2008-03-14,2789.784
2008-03-17,2706.472
2008-03-18,2763.602
2008-03-19,2729.397
2008-03-20,2677.567
2008-03-21,2684.664
2008-03-24,2680.555
2008-03-25,2782.474
2008-03-26,2808.559
2008-03-27,2827.216
2008-03-28,2822.757
2008-03-31,2815.866
2008-04-01,2830.623
2008-04-02,2876.551
2008-04-03,2896.012
2008-04-04,2925.887
2008-04-07,2949.495
2008-04-08,2914.62
2008-04-09,2904.234
2008-04-10,2902.96
2008-04-11,2887.818
2008-04-14,2861.246
2008-04-15,2874.976
2008-04-16,2947.763
2008-04-17,2928.136
2008-04-18,2936.848
2008-04-21,2977.487
2008-04-22,2969.32
2008-04-23,2975.722
2008-04-24,2945.996
2008-04-25,2979.926
2008-04-28,2986.944
2008-04-29,2956.625
2008-04-30,2967.148
2008-05-01,2953.492
2008-05-02,2996.273
2008-05-05,3008.733
2008-05-06,3025.188
2008-05-07,3018.956
2008-05-08,3034.404
2008-05-09,3003.974
2008-05-12,3025.557
2008-05-13,3030.511
2008-05-14,3041.288
2008-05-15,3070.157
2008-05-16,3104.937
2008-05-19,3135.622
2008-05-20,3109.433
2008-05-21,3099.959
2008-05-22,3098.022
2008-05-23,3066.962
2008-05-26,3048.531
2008-05-27,3036.711
2008-05-28,3039.479
2008-05-29,3046.101
2008-05-30,3058.225
2008-06-02,3059.687
2008-06-03,3050.659
2008-06-04,3035.433
2008-06-05,3027.152
2008-06-06,3035.105
2008-06-09,3011.116
2008-06-10,2941.671
2008-06-11,2927.868
2008-06-12,2896.125
2008-06-13,2901.858
2008-06-16,2932.652
2008-06-17,2953.792
2008-06-18,2945.579
2008-06-19,2921.102
2008-06-20,2894.008
2008-06-23,2878.565
2008-06-24,2870.168
2008-06-25,2872.674
2008-06-26,2857.493
2008-06-27,2846.996
2008-06-30,2867.587
2008-07-01,2824.176
2008-07-02,2793.636
2008-07-03,2775.324
2008-07-04,2758.046
2008-07-07,2772.035
2008-07-08,2734.184
2008-07-09,2771.81
2008-07-10,2747.63
2008-07-11,2727.481
2008-07-14,2744.232
2008-07-15,2711.639
2008-07-16,2701.952
2008-07-17,2745.192
2008-07-18,2736.393
2008-07-21,2759.51
2008-07-22,2765.08
2008-07-23,2765.577
2008-07-24,2735.151
2008-07-25,2722.081
2008-07-28,2724.097
2008-07-29,2703.554
2008-07-30,2745.534
2008-07-31,2746.328
2008-08-01,2696.31
2008-08-04,2670.975
2008-08-05,2665.363
2008-08-06,2687.033
2008-08-07,2668.532
2008-08-08,2630.076
2008-08-11,2646.446
2008-08-12,2623.363
2008-08-13,2587.733
2008-08-14,2598.952
2008-08-15,2568.799
2008-08-18,2578.835
2008-08-19,2536.784
2008-08-20,2559.731
2008-08-21,2580.115
2008-08-22,2583.721
2008-08-25,2581.125
2008-08-26,2567.334
2008-08-27,2580.569
2008-08-28,2599.359
2008-08-29,2621.928
2008-09-01,2586.67
2008-09-02,2562.42
2008-09-03,2518.122
2008-09-04,2454.816
2008-09-05,2397.693
2008-09-08,2443.477
2008-09-09,2392.194
2008-09-10,2374.176
2008-09-11,2346.013
2008-09-12,2422.068
2008-09-15,2376.971
2008-09-16,2316.275
2008-09-17,2296.793
2008-09-18,2304.545
2008-09-19,2439.416
2008-09-22,2456.432
2008-09-23,2432.989
2008-09-24,2409.744
2008-09-25,2423.813
2008-09-26,2370.778
2008-09-29,2256.413
2008-09-30,2213.987
2008-10-01,2224.283
2008-10-02,2137.552
2008-10-03,2143.319
2008-10-06,1985.947
2008-10-07,1992.658
2008-10-08,1884.057
2008-10-09,1856.922
2008-10-10,1714.431
2008-10-13,1842.273
2008-10-14,1944.109
2008-10-15,1839.262
2008-10-16,1718.535
2008-10-17,1775.163
2008-10-20,1829.028
2008-10-21,1819.824
2008-10-22,1696.899
2008-10-23,1673.561
2008-10-24,1596.841
2008-10-27,1531.976
2008-10-28,1594.933
2008-10-29,1706.046
2008-10-30,1758.856
2008-10-31,1758.58
2008-11-03,1779.323
2008-11-04,1872.458
2008-11-05,1877.506
2008-11-06,1752.638
2008-11-07,1759.647
2008-11-10,1796.397
2008-11-11,1707.909
2008-11-12,1660.415
2008-11-13,1638.067
2008-11-14,1653.81
2008-11-17,1618.565
2008-11-18,1613.991
2008-11-19,1572.846
2008-11-20,1484.037
2008-11-21,1486.625
2008-11-24,1587.313
2008-11-25,1617.865
2008-11-26,1611.861
2008-11-27,1639.379
2008-11-28,1652.881
2008-12-01,1572.2
2008-12-02,1569.886
2008-12-03,1581.874
2008-12-04,1571.121
2008-12-05,1528.81
2008-12-08,1629.665
2008-12-09,1639.602
2008-12-10,1661.144
2008-12-11,1683.204
2008-12-12,1655.187
2008-12-15,1700.911
2008-12-16,1715.147
2008-12-17,1777.953
2008-12-18,1782.629
2008-12-19,1730.247
2008-12-22,1708.687
2008-12-23,1707.414
2008-12-24,1700.949
2008-12-25,1704.007
2008-12-26,1709.883
2008-12-29,1744.533
2008-12-30,1757.636
2008-12-31,1750.538
2009-01-01,1750.538
2009-01-02,1788.536
2009-01-05,1796.781
2009-01-06,1796.852
2009-01-07,1807.409
2009-01-08,1800.389
2009-01-09,1776.259
2009-01-12,1736.504
2009-01-13,1689.853
2009-01-14,1647.904
2009-01-15,1621.029
2009-01-16,1658.184
2009-01-19,1643.576
2009-01-20,1596.597
2009-01-21,1588.875
2009-01-22,1586.685
2009-01-23,1563.582
2009-01-26,1609.513
2009-01-27,1639.038
2009-01-28,1661.497
2009-01-29,1642.317
2009-01-30,1611.605
2009-02-02,1575.124
2009-02-03,1605.041
2009-02-04,1627.191
2009-02-05,1621.895
2009-02-06,1643.463
2009-02-09,1659.422
2009-02-10,1630.111
2009-02-11,1613.345
2009-02-12,1585.824
2009-02-13,1600.976
2009-02-16,1583.516
2009-02-17,1532.431
2009-02-18,1515.27
2009-02-19,1528.742
2009-02-20,1484.436
2009-02-23,1481.388
2009-02-24,1460.638
2009-02-25,1457.784
2009-02-26,1470.065
2009-02-27,1460.779
2009-03-02,1389.633
2009-03-03,1364.972
2009-03-04,1398.001
2009-03-05,1384.656
2009-03-06,1377.558
2009-03-09,1360.651
2009-03-10,1408.786
2009-03-11,1427.361
2009-03-12,1422.094
2009-03-13,1451.034
2009-03-16,1485.76
2009-03-17,1486.803
2009-03-18,1490.871
2009-03-19,1558.882
2009-03-20,1542.333
2009-03-23,1583.04
2009-03-24,1595.524
2009-03-25,1601.077
2009-03-26,1611.091
2009-03-27,1578.546
2009-03-30,1521.176
2009-03-31,1547.55
2009-04-01,1561.724
2009-04-02,1637.973
2009-04-03,1620.868
2009-04-06,1609.544
2009-04-07,1592.812
2009-04-08,1583.239
2009-04-09,1610.654
2009-04-10,1610.204
2009-04-13,1621.202
2009-04-14,1629.635
2009-04-15,1621.458
2009-04-16,1637.198
2009-04-17,1640.708
2009-04-20,1599.656
2009-04-21,1599.874
2009-04-22,1609.577
2009-04-23,1621.851
2009-04-24,1661.557
2009-04-27,1657.365
2009-04-28,1628.851
2009-04-29,1664.339
2009-04-30,1686.599
2009-05-01,1691.13
2009-05-04,1730.597
2009-05-05,1735.339
2009-05-06,1754.405
2009-05-07,1778.192
2009-05-08,1805.583
2009-05-11,1809.818
2009-05-12,1813.263
2009-05-13,1792.286
2009-05-14,1780.226
2009-05-15,1799.529
2009-05-18,1801.728
2009-05-19,1843.663
2009-05-20,1876.862
2009-05-21,1849.752
2009-05-22,1863.214
2009-05-25,1870.794
2009-05-26,1882.046
2009-05-27,1889.071
2009-05-28,1874.831
2009-05-29,1906.88
2009-06-01,1944.455
2009-06-02,1966.189
2009-06-03,1932.595
2009-06-04,1921.977
2009-06-05,1912.492
2009-06-08,1888.695
2009-06-09,1908.905
2009-06-10,1932.403
2009-06-11,1955.78
2009-06-12,1945.16
2009-06-15,1892.763
2009-06-16,1887.504
2009-06-17,1861.963
2009-06-18,1867.876
2009-06-19,1883.52
2009-06-22,1845.127
2009-06-23,1844.131
2009-06-24,1877.37
2009-06-25,1865.828
2009-06-26,1892.442
2009-06-29,1899.993
2009-06-30,1889.798
2009-07-01,1916.455
2009-07-02,1876.621
2009-07-03,1870.866
2009-07-06,1847.312
2009-07-07,1842.466
2009-07-08,1815.42
2009-07-09,1830.84
2009-07-10,1818.178
2009-07-13,1821.753
2009-07-14,1849.68
2009-07-15,1894.883
2009-07-16,1909.281
2009-07-17,1919.477
2009-07-20,1945.832
2009-07-21,1974.564
2009-07-22,1978.351
2009-07-23,2005.104
2009-07-24,2005.493
2009-07-27,2014.067
2009-07-28,2006.249
2009-07-29,1994.974
2009-07-30,2028.872
2009-07-31,2050.879
2009-08-03,2091.83
2009-08-04,2088.557
2009-08-05,2073.141
2009-08-06,2073.668
2009-08-07,2057.202
2009-08-10,2048.057
2009-08-11,2037.521
2009-08-12,2047.932
2009-08-13,2077.553
2009-08-14,2069.126
2009-08-17,2006.723
2009-08-18,2027.583
2009-08-19,2034.836
2009-08-20,2059.958
2009-08-21,2087.357
2009-08-24,2111.261
2009-08-25,2111.267
2009-08-26,2097.38
2009-08-27,2085.877
2009-08-28,2119.747
2009-08-31,2105.728
2009-09-01,2084.152
2009-09-02,2068.736
2009-09-03,2071.082
2009-09-04,2084.173
2009-09-07,2121.843
2009-09-08,2158.317
2009-09-09,2170.061
2009-09-10,2185.12
2009-09-11,2207.64
2009-09-14,2192.591
2009-09-15,2191.619
2009-09-16,2226.947
2009-09-17,2244.337
2009-09-18,2224.627
2009-09-21,2202.097
2009-09-22,2234.789
2009-09-23,2235.555
2009-09-24,2201.585
2009-09-25,2186.826
2009-09-28,2190.386
2009-09-29,2188.09
2009-09-30,2201.236
2009-10-01,2162.884
2009-10-02,2125.715
2009-10-05,2133.522
2009-10-06,2186.731
2009-10-07,2185.514
2009-10-08,2224.72
2009-10-09,2221.463
2009-10-12,2234.739
2009-10-13,2229.268
2009-10-14,2267.052
2009-10-15,2276.109
2009-10-16,2259.318
2009-10-19,2293.919
2009-10-20,2292.463
2009-10-21,2300.975
2009-10-22,2280.718
2009-10-23,2267.67
2009-10-26,2246.615
2009-10-27,2225.831
2009-10-28,2185.131
2009-10-29,2208.628
2009-10-30,2190.153
2009-11-02,2186.714
2009-11-03,2166.103
2009-11-04,2203.526
2009-11-05,2213.473
2009-11-06,2225.351
2009-11-09,2272.481
2009-11-10,2269.25
2009-11-11,2276.83
2009-11-12,2261.446
2009-11-13,2272.211
2009-11-16,2307.292
2009-11-17,2286.616
2009-11-18,2294.554
2009-11-19,2252.474
2009-11-20,2238.553
2009-11-23,2283.909
2009-11-24,2266.266
2009-11-25,2297.279
2009-11-26,2244.543
2009-11-27,2240.294
