Date,KOKUSAI INDEX (WORLD ex JP) SMID VALUE SMID (Small+Mid Cap)
2015-07-29,1306.523
2015-07-30,1303.907
2015-07-31,1310.34
2015-08-03,1306.087
2015-08-04,1304.606
2015-08-05,1305.176
2015-08-06,1301.085
2015-08-07,1295.529
2015-08-10,1312.743
2015-08-11,1302.26
2015-08-12,1299.322
2015-08-13,1297.38
2015-08-14,1302.491
2015-08-17,1306.511
2015-08-18,1301.611
2015-08-19,1287.893
2015-08-20,1267.715
2015-08-21,1243.151
2015-08-24,1195.357
2015-08-25,1194.725
2015-08-26,1208.939
2015-08-27,1235.911
2015-08-28,1243.065
2015-08-31,1239.311
2015-09-01,1207.879
2015-09-02,1215.994
2015-09-03,1222.84
2015-09-04,1204.404
2015-09-07,1206.02
2015-09-08,1231.645
2015-09-09,1227.848
2015-09-10,1227.4
2015-09-11,1227.569
2015-09-14,1223.438
2015-09-15,1231.498
2015-09-16,1247.402
2015-09-17,1247.207
2015-09-18,1233.221
2015-09-21,1230.641
2015-09-22,1207.607
2015-09-23,1204.173
2015-09-24,1201.303
2015-09-25,1204.587
2015-09-28,1180.068
2015-09-29,1176.564
2015-09-30,1194.964
2015-10-01,1195.003
2015-10-02,1209.049
2015-10-05,1236.984
2015-10-06,1242.524
2015-10-07,1254.851
2015-10-08,1265.901
2015-10-09,1269.461
2015-10-12,1267.934
2015-10-13,1255.63
2015-10-14,1252.3
2015-10-15,1266.329
2015-10-16,1265.726
2015-10-19,1264.084
2015-10-20,1268.286
2015-10-21,1260.445
2015-10-22,1270.223
2015-10-23,1276.635
2015-10-26,1271.292
2015-10-27,1257.738
2015-10-28,1276.091
2015-10-29,1266.045
2015-10-30,1268.32
2015-11-02,1281.943
2015-11-03,1284.07
2015-11-04,1279.86
2015-11-05,1276.856
2015-11-06,1271.738
2015-11-09,1259.663
2015-11-10,1259.262
2015-11-11,1257.355
2015-11-12,1236.966
2015-11-13,1227.606
2015-11-16,1239.001
2015-11-17,1241.603
2015-11-18,1254.04
2015-11-19,1259.189
2015-11-20,1259.964
2015-11-23,1258.438
2015-11-24,1259.232
2015-11-25,1263.353
2015-11-26,1266.887
2015-11-27,1267.053
2015-11-30,1267.677
2015-12-01,1276.394
2015-12-02,1262.111
2015-12-03,1251.108
2015-12-04,1260.557
2015-12-07,1246.38
2015-12-08,1232.567
2015-12-09,1228.59
2015-12-10,1226.622
2015-12-11,1205.531
2015-12-14,1194.649
2015-12-15,1209.821
2015-12-16,1224.821
2015-12-17,1213.437
2015-12-18,1202.268
2015-12-21,1206.947
2015-12-22,1216.946
2015-12-23,1236.509
2015-12-24,1240.391
2015-12-25,1240.391
2015-12-28,1235.651
2015-12-29,1244.959
2015-12-30,1237.344
2015-12-31,1226.993
2016-01-01,1226.993
2016-01-04,1207.412
2016-01-05,1206.645
2016-01-06,1188.926
2016-01-07,1163.502
2016-01-08,1150.217
2016-01-11,1144.614
2016-01-12,1144.129
2016-01-13,1128.229
2016-01-14,1129.382
2016-01-15,1109.484
2016-01-18,1102.775
2016-01-19,1101.673
2016-01-20,1084.484
2016-01-21,1091.873
2016-01-22,1119.535
2016-01-25,1102.149
2016-01-26,1122.287
2016-01-27,1117.597
2016-01-28,1122.218
2016-01-29,1146.267
2016-02-01,1148.05
2016-02-02,1126.226
2016-02-03,1134.745
2016-02-04,1145.957
2016-02-05,1132.821
2016-02-08,1107.19
2016-02-09,1099.384
2016-02-10,1099.355
2016-02-11,1081.254
2016-02-12,1100.626
2016-02-15,1108.618
2016-02-16,1122.436
2016-02-17,1142.532
2016-02-18,1144.926
2016-02-19,1139.966
2016-02-22,1156.062
2016-02-23,1143.864
2016-02-24,1142.23
2016-02-25,1156.692
2016-02-26,1160.624
2016-02-29,1159.914
2016-03-01,1179.774
2016-03-02,1192.689
2016-03-03,1208.465
2016-03-04,1220.482
2016-03-07,1228.223
2016-03-08,1207.083
2016-03-09,1212.649
2016-03-10,1211.159
2016-03-11,1236.429
2016-03-14,1235.611
2016-03-15,1223.048
2016-03-16,1232.852
2016-03-17,1258.193
2016-03-18,1262.469
2016-03-21,1258.03
2016-03-22,1256.837
2016-03-23,1239.8
2016-03-24,1235.603
2016-03-25,1235.603
2016-03-28,1239.673
2016-03-29,1251.897
2016-03-30,1266.391
2016-03-31,1266.65
2016-04-01,1261.095
2016-04-04,1254.951
2016-04-05,1238.61
2016-04-06,1246.968
2016-04-07,1234.632
2016-04-08,1246.892
2016-04-11,1253.251
2016-04-12,1263.745
2016-04-13,1280.661
2016-04-14,1276.953
2016-04-15,1278.214
2016-04-18,1285.718
2016-04-19,1300.557
2016-04-20,1299.983
2016-04-21,1289.319
2016-04-22,1294.621
2016-04-25,1289.384
2016-04-26,1300.036
2016-04-27,1306.843
2016-04-28,1302.925
2016-04-29,1301.087
2016-05-02,1306.85
2016-05-03,1287.085
2016-05-04,1278.561
2016-05-05,1276.032
2016-05-06,1279.176
2016-05-09,1273.629
2016-05-10,1286.343
2016-05-11,1281.358
2016-05-12,1276.94
2016-05-13,1265.5
2016-05-16,1277.213
2016-05-17,1271.959
2016-05-18,1268.581
2016-05-19,1258.125
2016-05-20,1270.863
2016-05-23,1269.661
2016-05-24,1285.296
2016-05-25,1296.573
2016-05-26,1297.579
2016-05-27,1300.597
2016-05-30,1300.881
2016-05-31,1302.531
2016-06-01,1302.123
2016-06-02,1306.871
2016-06-03,1310.857
2016-06-06,1322.471
2016-06-07,1330.414
2016-06-08,1335.775
2016-06-09,1327.274
2016-06-10,1303.594
2016-06-13,1286.99
2016-06-14,1271.525
2016-06-15,1276.935
2016-06-16,1267.182
2016-06-17,1281.506
2016-06-20,1307.666
2016-06-21,1307.613
2016-06-22,1307.61
2016-06-23,1331.044
2016-06-24,1257.865
2016-06-27,1206.446
2016-06-28,1232.949
2016-06-29,1261.019
2016-06-30,1280.508
2016-07-01,1288.777
2016-07-04,1287.922
2016-07-05,1263.17
2016-07-06,1260.556
2016-07-07,1263.878
2016-07-08,1286.317
2016-07-11,1301.439
2016-07-12,1319.202
2016-07-13,1319.915
2016-07-14,1325.141
2016-07-15,1324.013
2016-07-18,1327.565
2016-07-19,1320.661
2016-07-20,1326.338
2016-07-21,1325.252
2016-07-22,1327.468
2016-07-25,1325.796
2016-07-26,1331.827
2016-07-27,1332.233
2016-07-28,1336.049
2016-07-29,1345.749
2016-08-01,1338.681
2016-08-02,1327.873
2016-08-03,1330.387
2016-08-04,1333.536
2016-08-05,1343.428
2016-08-08,1348.327
2016-08-09,1351.553
2016-08-10,1348.914
2016-08-11,1354.349
2016-08-12,1354.033
2016-08-15,1360.694
2016-08-16,1353.292
2016-08-17,1350.23
2016-08-18,1363.876
2016-08-19,1359.052
2016-08-22,1360.12
2016-08-23,1368.444
2016-08-24,1359.141
2016-08-25,1359.499
2016-08-26,1357.997
2016-08-29,1358.636
2016-08-30,1356.596
2016-08-31,1352.244
2016-09-01,1355.408
2016-09-02,1368.641
2016-09-05,1370.449
2016-09-06,1377.269
2016-09-07,1383.137
2016-09-08,1382.473
2016-09-09,1346.184
2016-09-12,1351.914
2016-09-13,1329.423
2016-09-14,1326.929
2016-09-15,1338.469
2016-09-16,1331.514
2016-09-19,1342.021
2016-09-20,1336.813
2016-09-21,1352.791
2016-09-22,1373.151
2016-09-23,1363.639
2016-09-26,1353.745
2016-09-27,1351.027
2016-09-28,1364.573
2016-09-29,1359.39
2016-09-30,1366.581
2016-10-03,1361.538
2016-10-04,1353.254
2016-10-05,1357.424
2016-10-06,1352.677
2016-10-07,1343.474
2016-10-10,1351.164
2016-10-11,1332.377
2016-10-12,1332.432
2016-10-13,1325.986
2016-10-14,1328.559
2016-10-17,1323.485
2016-10-18,1336.394
2016-10-19,1343.941
2016-10-20,1340.378
2016-10-21,1337.498
2016-10-24,1341.139
2016-10-25,1336.415
2016-10-26,1333.53
2016-10-27,1322.314
2016-10-28,1321.691
2016-10-31,1327.193
2016-11-01,1319.095
2016-11-02,1306.246
2016-11-03,1306.561
2016-11-04,1303.007
2016-11-07,1323.245
2016-11-08,1327.41
2016-11-09,1344.518
2016-11-10,1350.343
2016-11-11,1355.088
2016-11-14,1365.541
2016-11-15,1374.653
2016-11-16,1368.811
2016-11-17,1374.712
2016-11-18,1371.479
2016-11-21,1382.216
2016-11-22,1393.406
2016-11-23,1394.526
2016-11-24,1396.562
2016-11-25,1400.758
2016-11-28,1391.423
2016-11-29,1393.503
2016-11-30,1396.65
2016-12-01,1396.137
2016-12-02,1397.812
2016-12-05,1413.084
2016-12-06,1424.898
2016-12-07,1442.364
2016-12-08,1451.594
2016-12-09,1452.568
2016-12-12,1447.485
2016-12-13,1452.482
2016-12-14,1438.116
2016-12-15,1432.081
2016-12-16,1431.066
2016-12-19,1435.519
2016-12-20,1442.517
2016-12-21,1440.49
2016-12-22,1435.405
2016-12-23,1438.28
2016-12-26,1438.241
2016-12-27,1441.972
2016-12-28,1430.844
2016-12-29,1435.995
2016-12-30,1437.471
2017-01-02,1440.009
2017-01-03,1445.378
2017-01-04,1463.096
2017-01-05,1464.046
2017-01-06,1461.558
2017-01-09,1448.839
2017-01-10,1456.633
2017-01-11,1456.453
2017-01-12,1456.198
2017-01-13,1462.299
2017-01-16,1458.176
2017-01-17,1456.485
2017-01-18,1460.117
2017-01-19,1449.069
2017-01-20,1455.022
2017-01-23,1456.412
2017-01-24,1473.693
2017-01-25,1485.78
2017-01-26,1480.377
2017-01-27,1475.985
2017-01-30,1461.379
2017-01-31,1467.852
2017-02-01,1468.513
2017-02-02,1470.463
2017-02-03,1482.177
2017-02-06,1472.993
2017-02-07,1470.77
2017-02-08,1474.936
2017-02-09,1482.913
2017-02-10,1490.368
2017-02-13,1497.562
2017-02-14,1501.243
2017-02-15,1505.951
2017-02-16,1506.756
2017-02-17,1501.819
2017-02-20,1502.728
2017-02-21,1509.609
2017-02-22,1504.886
2017-02-23,1504.333
2017-02-24,1498.157
2017-02-27,1503.618
2017-02-28,1497.841
2017-03-01,1514.566
2017-03-02,1500.792
2017-03-03,1500.653
2017-03-06,1495.298
2017-03-07,1488.235
2017-03-08,1480.177
2017-03-09,1475.814
2017-03-10,1483.042
2017-03-13,1487.72
2017-03-14,1480.12
2017-03-15,1495.739
2017-03-16,1504.409
2017-03-17,1506.965
2017-03-20,1502.561
2017-03-21,1482.432
2017-03-22,1478.738
2017-03-23,1485.882
2017-03-24,1484.572
2017-03-27,1483.326
2017-03-28,1494.822
2017-03-29,1494.821
2017-03-30,1504.2
2017-03-31,1504.067
2017-04-03,1494.071
2017-04-04,1495.325
2017-04-05,1490.025
2017-04-06,1498.118
2017-04-07,1495.817
2017-04-10,1499.441
2017-04-11,1505.184
2017-04-12,1496.477
2017-04-13,1487.076
2017-04-14,1487.076
2017-04-17,1499.634
2017-04-18,1495.286
2017-04-19,1497.6
2017-04-20,1509.039
2017-04-21,1502.779
2017-04-24,1526.432
2017-04-25,1536.647
2017-04-26,1537.929
2017-04-27,1534.517
2017-04-28,1526.147
2017-05-01,1528.878
2017-05-02,1529.527
2017-05-03,1522.17
2017-05-04,1521.125
2017-05-05,1532.055
2017-05-08,1529.078
2017-05-09,1527.07
2017-05-10,1532.781
2017-05-11,1522.94
2017-05-12,1519.016
2017-05-15,1530.181
2017-05-16,1532.216
2017-05-17,1508.554
2017-05-18,1507.135
2017-05-19,1521.892
2017-05-22,1531.761
2017-05-23,1534.285
2017-05-24,1535.698
2017-05-25,1538.175
2017-05-26,1533.977
2017-05-29,1533.795
2017-05-30,1529.051
2017-05-31,1530.21
2017-06-01,1546.171
2017-06-02,1549.252
2017-06-05,1543.0
2017-06-06,1537.966
2017-06-07,1539.042
2017-06-08,1545.085
2017-06-09,1553.396
2017-06-12,1552.341
2017-06-13,1563.742
2017-06-14,1562.89
2017-06-15,1548.377
2017-06-16,1554.05
2017-06-19,1560.354
2017-06-20,1543.36
2017-06-21,1535.526
2017-06-22,1536.476
2017-06-23,1543.305
2017-06-26,1549.298
2017-06-27,1542.304
2017-06-28,1557.323
2017-06-29,1553.367
2017-06-30,1552.78
2017-07-03,1562.987
2017-07-04,1562.205
2017-07-05,1556.411
2017-07-06,1545.098
2017-07-07,1550.865
2017-07-10,1550.271
2017-07-11,1548.578
2017-07-12,1559.694
2017-07-13,1566.393
2017-07-14,1573.978
2017-07-17,1579.848
2017-07-18,1578.307
2017-07-19,1588.973
2017-07-20,1590.258
2017-07-21,1584.935
2017-07-24,1583.677
2017-07-25,1595.217
2017-07-26,1592.244
2017-07-27,1593.565
2017-07-28,1588.874
2017-07-31,1591.018
2017-08-01,1597.361
2017-08-02,1591.993
2017-08-03,1589.117
2017-08-04,1591.517
2017-08-07,1592.671
2017-08-08,1588.928
2017-08-09,1580.751
2017-08-10,1562.885
2017-08-11,1555.923
2017-08-14,1572.571
2017-08-15,1564.222
2017-08-16,1570.26
2017-08-17,1554.437
2017-08-18,1549.699
2017-08-21,1551.749
2017-08-22,1561.033
2017-08-23,1561.014
2017-08-24,1562.099
2017-08-25,1568.505
2017-08-28,1568.201
2017-08-29,1562.859
2017-08-30,1566.202
2017-08-31,1577.591
2017-09-01,1586.891
2017-09-04,1584.527
2017-09-05,1573.179
2017-09-06,1575.403
2017-09-07,1575.105
2017-09-08,1578.11
2017-09-11,1593.754
2017-09-12,1600.999
2017-09-13,1598.316
2017-09-14,1597.476
2017-09-15,1604.305
2017-09-18,1609.526
2017-09-19,1609.973
2017-09-20,1614.581
2017-09-21,1608.483
2017-09-22,1613.599
2017-09-25,1613.8
2017-09-26,1610.917
2017-09-27,1619.44
2017-09-28,1625.772
2017-09-29,1630.684
2017-10-02,1637.283
2017-10-03,1639.525
2017-10-04,1638.362
2017-10-05,1640.516
2017-10-06,1635.528
2017-10-09,1633.858
2017-10-10,1641.718
2017-10-11,1641.601
2017-10-12,1643.187
2017-10-13,1647.247
2017-10-16,1646.671
2017-10-17,1640.351
2017-10-18,1645.921
2017-10-19,1646.92
2017-10-20,1649.676
2017-10-23,1641.744
2017-10-24,1642.318
2017-10-25,1634.692
2017-10-26,1637.188
2017-10-27,1635.528
2017-10-30,1632.614
2017-10-31,1638.148
2017-11-01,1638.439
2017-11-02,1641.109
2017-11-03,1638.881
2017-11-06,1643.252
2017-11-07,1634.828
2017-11-08,1636.511
2017-11-09,1630.648
2017-11-10,1630.564
2017-11-13,1627.15
2017-11-14,1626.367
2017-11-15,1618.882
2017-11-16,1631.123
2017-11-17,1633.414
2017-11-20,1638.34
2017-11-21,1645.661
2017-11-22,1648.234
2017-11-23,1650.468
2017-11-24,1653.237
2017-11-27,1647.753
2017-11-28,1660.725
2017-11-29,1670.684
2017-11-30,1677.148
2017-12-01,1671.831
2017-12-04,1678.219
2017-12-05,1665.952
2017-12-06,1656.064
2017-12-07,1662.459
2017-12-08,1669.731
2017-12-11,1671.636
2017-12-12,1669.562
2017-12-13,1669.966
2017-12-14,1661.214
2017-12-15,1670.522
2017-12-18,1688.991
2017-12-19,1681.013
2017-12-20,1683.78
2017-12-21,1690.394
2017-12-22,1690.925
2017-12-25,1691.082
2017-12-26,1693.087
2017-12-27,1697.249
2017-12-28,1704.633
2017-12-29,1701.805
2018-01-01,1701.908
2018-01-02,1711.55
2018-01-03,1713.88
2018-01-04,1720.461
2018-01-05,1726.827
2018-01-08,1728.098
2018-01-09,1726.273
2018-01-10,1724.002
2018-01-11,1738.466
2018-01-12,1749.8
2018-01-15,1756.213
2018-01-16,1745.178
2018-01-17,1752.69
2018-01-18,1746.065
2018-01-19,1757.46
2018-01-22,1768.356
2018-01-23,1774.761
2018-01-24,1775.68
2018-01-25,1778.049
2018-01-26,1781.945
2018-01-29,1765.668
2018-01-30,1749.598
2018-01-31,1750.071
2018-02-01,1748.889
2018-02-02,1717.926
2018-02-05,1669.295
2018-02-06,1661.731
2018-02-07,1669.809
2018-02-08,1629.24
2018-02-09,1633.217
2018-02-12,1648.157
2018-02-13,1651.937
2018-02-14,1675.392
2018-02-15,1690.773
2018-02-16,1699.353
2018-02-19,1696.91
2018-02-20,1687.992
2018-02-21,1683.751
2018-02-22,1679.994
2018-02-23,1696.649
2018-02-26,1703.147
2018-02-27,1684.296
2018-02-28,1664.241
2018-03-01,1652.873
2018-03-02,1658.193
2018-03-05,1674.854
2018-03-06,1689.615
2018-03-07,1691.364
2018-03-08,1693.043
2018-03-09,1710.264
2018-03-12,1713.866
2018-03-13,1708.01
2018-03-14,1698.826
2018-03-15,1694.696
2018-03-16,1699.734
2018-03-19,1687.664
2018-03-20,1685.64
2018-03-21,1689.542
2018-03-22,1660.07
2018-03-23,1638.156
2018-03-26,1658.612
2018-03-27,1649.42
2018-03-28,1650.439
2018-03-29,1661.146
2018-03-30,1661.146
2018-04-02,1638.987
2018-04-03,1649.157
2018-04-04,1658.527
2018-04-05,1672.987
2018-04-06,1655.653
2018-04-09,1658.367
2018-04-10,1681.151
2018-04-11,1679.814
2018-04-12,1686.248
2018-04-13,1684.93
2018-04-16,1695.359
2018-04-17,1703.898
2018-04-18,1710.044
2018-04-19,1707.32
2018-04-20,1695.751
2018-04-23,1696.835
2018-04-24,1692.052
2018-04-25,1686.792
2018-04-26,1694.579
2018-04-27,1697.382
2018-04-30,1686.805
2018-05-01,1682.81
2018-05-02,1681.76
2018-05-03,1673.629
2018-05-04,1686.488
2018-05-07,1693.017
2018-05-08,1692.762
2018-05-09,1702.256
2018-05-10,1709.302
2018-05-11,1715.223
2018-05-14,1714.185
2018-05-15,1705.72
2018-05-16,1709.338
2018-05-17,1715.35
2018-05-18,1710.903
2018-05-21,1721.237
2018-05-22,1719.877
2018-05-23,1712.087
2018-05-24,1709.929
2018-05-25,1705.654
2018-05-28,1702.589
2018-05-29,1685.177
2018-05-30,1704.644
2018-05-31,1697.036
2018-06-01,1706.629
2018-06-04,1715.25
2018-06-05,1714.833
2018-06-06,1729.152
2018-06-07,1730.586
2018-06-08,1730.029
2018-06-11,1733.427
2018-06-12,1734.898
2018-06-13,1725.315
2018-06-14,1727.415
2018-06-15,1718.137
2018-06-18,1718.321
2018-06-19,1710.952
2018-06-20,1719.106
2018-06-21,1709.255
2018-06-22,1717.917
2018-06-25,1700.885
2018-06-26,1701.772
2018-06-27,1687.862
2018-06-28,1687.43
2018-06-29,1693.761
2018-07-02,1688.316
2018-07-03,1694.958
2018-07-04,1695.344
2018-07-05,1707.654
2018-07-06,1719.575
2018-07-09,1731.336
2018-07-10,1731.561
2018-07-11,1716.086
2018-07-12,1717.699
2018-07-13,1716.462
2018-07-16,1712.971
2018-07-17,1714.961
2018-07-18,1717.183
2018-07-19,1718.338
2018-07-20,1716.411
2018-07-23,1714.915
2018-07-24,1712.983
2018-07-25,1714.299
2018-07-26,1723.093
2018-07-27,1716.037
2018-07-30,1717.801
2018-07-31,1727.24
2018-08-01,1718.347
2018-08-02,1715.698
2018-08-03,1720.781
2018-08-06,1722.788
2018-08-07,1727.307
2018-08-08,1726.619
2018-08-09,1726.829
2018-08-10,1710.355
2018-08-13,1699.602
2018-08-14,1708.8
2018-08-15,1690.682
2018-08-16,1706.072
2018-08-17,1714.517
2018-08-20,1722.485
2018-08-21,1736.016
2018-08-22,1736.375
2018-08-23,1729.705
2018-08-24,1734.36
2018-08-27,1741.784
2018-08-28,1744.264
2018-08-29,1746.751
2018-08-30,1738.11
2018-08-31,1735.432
2018-09-03,1733.876
2018-09-04,1724.022
2018-09-05,1726.897
2018-09-06,1718.853
2018-09-07,1711.059
2018-09-10,1715.037
2018-09-11,1714.868
2018-09-12,1718.998
2018-09-13,1721.545
2018-09-14,1726.74
2018-09-17,1724.241
2018-09-18,1729.899
2018-09-19,1728.387
2018-09-20,1742.718
2018-09-21,1742.16
2018-09-24,1730.252
2018-09-25,1727.013
2018-09-26,1716.393
2018-09-27,1712.982
2018-09-28,1714.14
2018-10-01,1707.079
2018-10-02,1699.656
2018-10-03,1706.381
2018-10-04,1691.972
2018-10-05,1681.394
2018-10-08,1680.421
2018-10-09,1675.514
2018-10-10,1645.213
2018-10-11,1610.95
2018-10-12,1610.906
2018-10-15,1615.255
2018-10-16,1643.304
2018-10-17,1637.433
2018-10-18,1621.027
2018-10-19,1615.616
2018-10-22,1603.859
2018-10-23,1587.246
2018-10-24,1556.573
2018-10-25,1569.924
2018-10-26,1553.652
2018-10-29,1560.184
2018-10-30,1577.629
2018-10-31,1583.763
2018-11-01,1607.964
2018-11-02,1607.278
2018-11-05,1614.155
2018-11-06,1623.886
2018-11-07,1643.027
2018-11-08,1639.772
2018-11-09,1623.6
2018-11-12,1601.197
2018-11-13,1603.196
2018-11-14,1594.12
2018-11-15,1595.032
2018-11-16,1600.47
2018-11-19,1589.72
2018-11-20,1562.89
2018-11-21,1574.627
2018-11-22,1574.043
2018-11-23,1570.059
2018-11-26,1586.196
2018-11-27,1578.156
2018-11-28,1593.487
2018-11-29,1593.988
2018-11-30,1595.12
2018-12-03,1611.352
2018-12-04,1568.248
2018-12-05,1564.519
2018-12-06,1552.347
2018-12-07,1538.218
2018-12-10,1516.445
2018-12-11,1516.312
2018-12-12,1531.09
2018-12-13,1520.561
2018-12-14,1503.185
2018-12-17,1476.415
2018-12-18,1474.575
2018-12-19,1460.129
2018-12-20,1441.361
2018-12-21,1422.903
2018-12-24,1394.853
2018-12-25,1394.971
2018-12-26,1433.42
2018-12-27,1432.235
2018-12-28,1442.293
2018-12-31,1451.425
2019-01-01,1451.538
2019-01-02,1449.987
2019-01-03,1440.206
2019-01-04,1480.801
2019-01-07,1498.928
2019-01-08,1516.628
2019-01-09,1531.712
2019-01-10,1538.8
2019-01-11,1541.277
2019-01-14,1533.75
2019-01-15,1538.322
2019-01-16,1549.563
2019-01-17,1557.154
2019-01-18,1575.487
2019-01-21,1574.203
2019-01-22,1557.985
2019-01-23,1558.369
2019-01-24,1566.134
2019-01-25,1584.01
2019-01-28,1581.014
2019-01-29,1584.806
2019-01-30,1595.838
2019-01-31,1602.878
2019-02-01,1604.22
2019-02-04,1609.979
2019-02-05,1615.827
2019-02-06,1614.378
2019-02-07,1602.879
2019-02-08,1595.908
2019-02-11,1602.516
2019-02-12,1616.074
2019-02-13,1622.145
2019-02-14,1616.904
2019-02-15,1632.445
2019-02-18,1636.704
2019-02-19,1642.942
2019-02-20,1652.031
2019-02-21,1646.974
2019-02-22,1655.522
2019-02-25,1654.959
2019-02-26,1650.871
2019-02-27,1652.714
2019-02-28,1649.971
2019-03-01,1657.743
2019-03-04,1654.65
2019-03-05,1648.539
2019-03-06,1634.428
2019-03-07,1618.498
2019-03-08,1611.365
2019-03-11,1628.381
2019-03-12,1634.593
2019-03-13,1642.705
2019-03-14,1642.841
2019-03-15,1647.713
2019-03-18,1655.269
2019-03-19,1650.664
2019-03-20,1635.511
2019-03-21,1646.9
2019-03-22,1614.807
2019-03-25,1613.539
2019-03-26,1627.11
2019-03-27,1626.239
2019-03-28,1629.722
2019-03-29,1635.374
2019-04-01,1657.265
2019-04-02,1654.784
2019-04-03,1667.003
2019-04-04,1671.784
2019-04-05,1679.924
2019-04-08,1679.52
2019-04-09,1664.387
2019-04-10,1675.771
2019-04-11,1679.472
2019-04-12,1692.206
2019-04-15,1688.356
2019-04-16,1689.948
2019-04-17,1684.056
2019-04-18,1682.583
2019-04-19,1682.583
2019-04-22,1675.34
2019-04-23,1688.084
2019-04-24,1688.467
2019-04-25,1675.378
2019-04-26,1685.544
2019-04-29,1686.937
2019-04-30,1687.349
2019-05-01,1679.171
2019-05-02,1675.763
2019-05-03,1691.805
2019-05-06,1682.619
2019-05-07,1659.953
2019-05-08,1654.124
2019-05-09,1647.052
2019-05-10,1656.263
2019-05-13,1622.443
2019-05-14,1635.25
2019-05-15,1637.403
2019-05-16,1646.87
2019-05-17,1634.076
2019-05-20,1623.178
2019-05-21,1637.794
2019-05-22,1625.853
2019-05-23,1603.039
2019-05-24,1611.315
2019-05-27,1612.011
2019-05-28,1600.868
2019-05-29,1586.805
2019-05-30,1582.435
2019-05-31,1570.16
2019-06-03,1580.831
2019-06-04,1607.493
2019-06-05,1613.834
2019-06-06,1614.379
2019-06-07,1623.129
2019-06-10,1625.467
2019-06-11,1629.058
2019-06-12,1625.2
2019-06-13,1633.195
2019-06-14,1624.166
2019-06-17,1622.135
2019-06-18,1636.914
2019-06-19,1641.981
2019-06-20,1654.745
2019-06-21,1648.465
2019-06-24,1640.646
2019-06-25,1634.059
2019-06-26,1628.401
2019-06-27,1641.713
2019-06-28,1658.576
2019-07-01,1664.422
2019-07-02,1661.7
2019-07-03,1676.545
2019-07-04,1678.523
2019-07-05,1674.944
2019-07-08,1665.222
2019-07-09,1661.037
2019-07-10,1662.965
2019-07-11,1660.957
2019-07-12,1672.118
2019-07-15,1667.648
2019-07-16,1666.54
2019-07-17,1655.422
2019-07-18,1657.554
2019-07-19,1654.392
2019-07-22,1652.348
2019-07-23,1664.999
2019-07-24,1679.542
2019-07-25,1669.424
2019-07-26,1674.15
2019-07-29,1668.393
2019-07-30,1669.011
2019-07-31,1659.306
2019-08-01,1636.597
2019-08-02,1620.907
2019-08-05,1584.361
2019-08-06,1590.724
2019-08-07,1592.359
2019-08-08,1617.929
2019-08-09,1603.784
2019-08-12,1586.836
2019-08-13,1597.098
2019-08-14,1558.488
2019-08-15,1552.207
2019-08-16,1576.876
2019-08-19,1596.333
2019-08-20,1584.151
2019-08-21,1595.783
2019-08-22,1597.741
2019-08-23,1567.674
2019-08-26,1573.893
2019-08-27,1566.984
2019-08-28,1574.212
2019-08-29,1591.552
2019-08-30,1595.747
2019-09-02,1593.845
2019-09-03,1585.229
2019-09-04,1605.719
2019-09-05,1626.591
2019-09-06,1628.956
2019-09-09,1646.33
2019-09-10,1659.617
2019-09-11,1677.017
2019-09-12,1677.792
2019-09-13,1685.482
2019-09-16,1686.497
2019-09-17,1681.94
2019-09-18,1678.627
2019-09-19,1676.196
2019-09-20,1673.305
2019-09-23,1671.046
2019-09-24,1661.02
2019-09-25,1666.498
2019-09-26,1663.201
2019-09-27,1662.634
2019-09-30,1664.746
2019-10-01,1642.534
2019-10-02,1618.359
2019-10-03,1622.398
2019-10-04,1634.395
2019-10-07,1632.741
2019-10-08,1608.341
2019-10-09,1613.468
2019-10-10,1625.525
2019-10-11,1659.321
2019-10-14,1652.812
2019-10-15,1668.276
2019-10-16,1670.053
2019-10-17,1679.981
2019-10-18,1681.612
2019-10-21,1696.314
2019-10-22,1696.758
2019-10-23,1699.908
2019-10-24,1697.307
2019-10-25,1699.627
2019-10-28,1706.062
2019-10-29,1710.811
2019-10-30,1707.264
2019-10-31,1700.326
2019-11-01,1719.599
2019-11-04,1730.973
2019-11-05,1730.702
2019-11-06,1726.526
2019-11-07,1729.286
2019-11-08,1727.542
2019-11-11,1726.045
2019-11-12,1723.533
2019-11-13,1716.948
2019-11-14,1717.705
2019-11-15,1727.692
2019-11-18,1727.663
2019-11-19,1726.458
2019-11-20,1719.437
2019-11-21,1712.014
2019-11-22,1716.871
2019-11-25,1732.578
2019-11-26,1737.777
2019-11-27,1744.431
2019-11-28,1745.146
2019-11-29,1734.75
2019-12-02,1722.245
2019-12-03,1710.445
2019-12-04,1725.151
2019-12-05,1729.067
2019-12-06,1744.283
2019-12-09,1744.417
2019-12-10,1742.023
2019-12-11,1743.028
2019-12-12,1758.285
2019-12-13,1763.032
2019-12-16,1777.463
2019-12-17,1776.837
2019-12-18,1778.485
2019-12-19,1781.575
2019-12-20,1786.935
2019-12-23,1786.083
2019-12-24,1789.659
2019-12-25,1789.697
2019-12-26,1792.495
2019-12-27,1794.392
2019-12-30,1792.087
2019-12-31,1797.698
2020-01-01,1797.745
2020-01-02,1798.016
2020-01-03,1789.096
2020-01-06,1786.206
2020-01-07,1783.482
2020-01-08,1781.195
2020-01-09,1782.741
