Date,KOKUSAI INDEX (WORLD ex JP) SMID VALUE SMID (Small+Mid Cap)
2005-11-04,658.295
2005-11-07,659.704
2005-11-08,656.262
2005-11-09,657.852
2005-11-10,661.456
2005-11-11,663.983
2005-11-14,663.683
2005-11-15,660.661
2005-11-16,659.862
2005-11-17,668.386
2005-11-18,671.001
2005-11-21,674.94
2005-11-22,677.414
2005-11-23,681.673
2005-11-24,681.756
2005-11-25,682.055
2005-11-28,677.729
2005-11-29,678.992
2005-11-30,678.724
2005-12-01,686.458
2005-12-02,688.101
2005-12-05,687.528
2005-12-06,688.848
2005-12-07,685.799
2005-12-08,687.872
2005-12-09,690.728
2005-12-12,693.459
2005-12-13,695.225
2005-12-14,698.859
2005-12-15,694.877
2005-12-16,696.37
2005-12-19,690.954
2005-12-20,690.11
2005-12-21,692.602
2005-12-22,695.402
2005-12-23,696.799
2005-12-26,696.799
2005-12-27,692.905
2005-12-28,695.985
2005-12-29,695.26
2005-12-30,692.036
2006-01-02,692.5
2006-01-03,704.4
2006-01-04,711.806
2006-01-05,711.383
2006-01-06,717.501
2006-01-09,719.65
2006-01-10,720.956
2006-01-11,723.486
2006-01-12,720.202
2006-01-13,719.903
2006-01-16,721.181
2006-01-17,716.912
2006-01-18,714.489
2006-01-19,721.078
2006-01-20,715.459
2006-01-23,719.697
2006-01-24,724.153
2006-01-25,726.407
2006-01-26,731.665
2006-01-27,734.576
2006-01-30,733.966
2006-01-31,735.17
2006-02-01,738.122
2006-02-02,732.742
2006-02-03,728.229
2006-02-06,730.943
2006-02-07,724.82
2006-02-08,725.991
2006-02-09,727.213
2006-02-10,726.514
2006-02-13,724.171
2006-02-14,728.364
2006-02-15,731.732
2006-02-16,735.484
2006-02-17,737.924
2006-02-20,739.623
2006-02-21,739.098
2006-02-22,744.108
2006-02-23,743.993
2006-02-24,745.14
2006-02-27,746.972
2006-02-28,741.417
2006-03-01,747.502
2006-03-02,746.456
2006-03-03,745.285
2006-03-06,743.256
2006-03-07,734.768
2006-03-08,733.368
2006-03-09,734.148
2006-03-10,738.288
2006-03-13,742.494
2006-03-14,750.765
2006-03-15,756.547
2006-03-16,761.828
2006-03-17,763.973
2006-03-20,762.506
2006-03-21,757.022
2006-03-22,761.485
2006-03-23,759.867
2006-03-24,762.871
2006-03-27,761.889
2006-03-28,759.543
2006-03-29,763.985
2006-03-30,767.207
2006-03-31,765.097
2006-04-03,766.972
2006-04-04,771.227
2006-04-05,775.666
2006-04-06,775.708
2006-04-07,767.627
2006-04-10,766.067
2006-04-11,759.275
2006-04-12,759.266
2006-04-13,759.846
2006-04-14,759.846
2006-04-17,764.278
2006-04-18,775.125
2006-04-19,782.797
2006-04-20,781.613
2006-04-21,784.012
2006-04-24,781.299
2006-04-25,781.094
2006-04-26,783.379
2006-04-27,784.267
2006-04-28,785.551
2006-05-01,785.684
2006-05-02,790.504
2006-05-03,789.328
2006-05-04,795.169
2006-05-05,804.666
2006-05-08,806.186
2006-05-09,807.876
2006-05-10,807.624
2006-05-11,800.559
2006-05-12,788.358
2006-05-15,779.522
2006-05-16,777.855
2006-05-17,762.693
2006-05-18,755.73
2006-05-19,755.16
2006-05-22,745.666
2006-05-23,751.475
2006-05-24,746.74
2006-05-25,756.612
2006-05-26,764.419
2006-05-29,765.999
2006-05-30,756.569
2006-05-31,761.723
2006-06-01,769.058
2006-06-02,775.466
2006-06-05,764.61
2006-06-06,753.707
2006-06-07,751.067
2006-06-08,742.098
2006-06-09,746.362
2006-06-12,735.633
2006-06-13,721.482
2006-06-14,724.033
2006-06-15,742.84
2006-06-16,740.025
2006-06-19,734.382
2006-06-20,733.815
2006-06-21,740.928
2006-06-22,738.744
2006-06-23,739.226
2006-06-26,744.009
2006-06-27,739.377
2006-06-28,739.741
2006-06-29,754.687
2006-06-30,764.623
2006-07-03,769.274
2006-07-04,770.773
2006-07-05,761.808
2006-07-06,765.005
2006-07-07,762.72
2006-07-10,762.382
2006-07-11,762.358
2006-07-12,757.166
2006-07-13,747.014
2006-07-14,739.554
2006-07-17,733.908
2006-07-18,734.816
2006-07-19,750.541
2006-07-20,746.591
2006-07-21,740.114
2006-07-24,750.35
2006-07-25,754.885
2006-07-26,756.448
2006-07-27,757.335
2006-07-28,765.531
2006-07-31,764.807
2006-08-01,761.085
2006-08-02,766.051
2006-08-03,767.49
2006-08-04,771.856
2006-08-07,767.282
2006-08-08,763.505
2006-08-09,761.348
2006-08-10,759.207
2006-08-11,757.66
2006-08-14,759.363
2006-08-15,768.561
2006-08-16,776.082
2006-08-17,777.751
2006-08-18,777.35
2006-08-21,777.065
2006-08-22,777.453
2006-08-23,772.783
2006-08-24,772.699
2006-08-25,771.647
2006-08-28,777.068
2006-08-29,780.112
2006-08-30,784.655
2006-08-31,786.572
2006-09-01,789.404
2006-09-04,792.203
2006-09-05,791.991
2006-09-06,783.11
2006-09-07,776.485
2006-09-08,777.746
2006-09-11,775.352
2006-09-12,785.238
2006-09-13,789.351
2006-09-14,790.905
2006-09-15,791.075
2006-09-18,791.116
2006-09-19,789.73
2006-09-20,793.433
2006-09-21,791.667
2006-09-22,788.728
2006-09-25,791.184
2006-09-26,794.984
2006-09-27,799.26
2006-09-28,799.869
2006-09-29,796.795
2006-10-02,797.643
2006-10-03,797.122
2006-10-04,803.676
2006-10-05,810.129
2006-10-06,806.892
2006-10-09,809.2
2006-10-10,811.075
2006-10-11,810.553
2006-10-12,818.977
2006-10-13,821.405
2006-10-16,825.829
2006-10-17,820.73
2006-10-18,823.525
2006-10-19,825.941
2006-10-20,825.852
2006-10-23,826.926
2006-10-24,828.252
2006-10-25,832.908
2006-10-26,838.243
2006-10-27,833.567
2006-10-30,834.827
2006-10-31,836.308
2006-11-01,831.294
2006-11-02,829.09
2006-11-03,827.964
2006-11-06,835.912
2006-11-07,838.669
2006-11-08,840.398
2006-11-09,839.104
2006-11-10,844.59
2006-11-13,845.245
2006-11-14,850.144
2006-11-15,853.722
2006-11-16,855.978
2006-11-17,854.266
2006-11-20,856.003
2006-11-21,860.207
2006-11-22,865.141
2006-11-23,865.245
2006-11-24,867.278
2006-11-27,854.665
2006-11-28,855.011
2006-11-29,866.333
2006-11-30,870.887
2006-12-01,870.897
2006-12-04,877.823
2006-12-05,880.378
2006-12-06,880.723
2006-12-07,879.832
2006-12-08,880.311
2006-12-11,880.286
2006-12-12,880.233
2006-12-13,881.793
2006-12-14,885.462
2006-12-15,884.041
2006-12-18,879.594
2006-12-19,880.208
2006-12-20,883.994
2006-12-21,881.341
2006-12-22,879.493
2006-12-25,879.493
2006-12-26,882.604
2006-12-27,889.833
2006-12-28,890.101
2006-12-29,887.799
2007-01-01,887.799
2007-01-02,893.067
2007-01-03,891.245
2007-01-04,886.187
2007-01-05,875.984
2007-01-08,876.759
2007-01-09,879.441
2007-01-10,877.6
2007-01-11,884.779
2007-01-12,890.502
2007-01-15,893.573
2007-01-16,892.308
2007-01-17,892.676
2007-01-18,890.714
2007-01-19,895.547
2007-01-22,893.173
2007-01-23,897.794
2007-01-24,902.574
2007-01-25,897.549
2007-01-26,896.009
2007-01-29,899.049
2007-01-30,904.2
2007-01-31,907.583
2007-02-01,916.349
2007-02-02,920.098
2007-02-05,919.076
2007-02-06,924.743
2007-02-07,929.832
2007-02-08,927.027
2007-02-09,923.247
2007-02-12,918.575
2007-02-13,925.98
2007-02-14,934.029
2007-02-15,936.447
2007-02-16,936.549
2007-02-19,938.762
2007-02-20,942.086
2007-02-21,940.78
2007-02-22,941.503
2007-02-23,941.459
2007-02-26,941.951
2007-02-27,914.35
2007-02-28,910.267
2007-03-01,905.533
2007-03-02,897.82
2007-03-05,878.15
2007-03-06,892.662
2007-03-07,896.574
2007-03-08,904.489
2007-03-09,908.264
2007-03-12,911.198
2007-03-13,896.289
2007-03-14,891.302
2007-03-15,902.621
2007-03-16,901.87
2007-03-19,912.517
2007-03-20,918.487
2007-03-21,930.019
2007-03-22,934.95
2007-03-23,935.911
2007-03-26,935.154
2007-03-27,930.743
2007-03-28,925.681
2007-03-29,929.978
2007-03-30,931.26
2007-04-02,937.353
2007-04-03,945.62
2007-04-04,946.061
2007-04-05,948.814
2007-04-06,948.814
2007-04-09,947.571
2007-04-10,953.819
2007-04-11,950.132
2007-04-12,952.958
2007-04-13,956.672
2007-04-16,967.315
2007-04-17,968.564
2007-04-18,968.048
2007-04-19,964.378
2007-04-20,972.666
2007-04-23,973.488
2007-04-24,970.115
2007-04-25,978.182
2007-04-26,976.657
2007-04-27,976.207
2007-04-30,968.934
2007-05-01,969.37
2007-05-02,977.296
2007-05-03,980.29
2007-05-04,984.896
2007-05-07,987.839
2007-05-08,982.04
2007-05-09,986.251
2007-05-10,977.077
2007-05-11,983.144
2007-05-14,981.493
2007-05-15,981.36
2007-05-16,983.239
2007-05-17,981.797
2007-05-18,985.995
2007-05-21,989.473
2007-05-22,992.806
2007-05-23,993.55
2007-05-24,980.8
2007-05-25,983.452
2007-05-28,984.177
2007-05-29,990.421
2007-05-30,993.48
2007-05-31,1000.0
2007-06-01,1005.384
2007-06-04,1008.993
2007-06-05,1003.006
2007-06-06,990.76
2007-06-07,972.538
2007-06-08,974.699
2007-06-11,976.837
2007-06-12,968.053
2007-06-13,974.322
2007-06-14,980.789
2007-06-15,990.155
2007-06-18,989.108
2007-06-19,990.694
2007-06-20,984.253
2007-06-21,982.028
2007-06-22,976.826
2007-06-25,971.669
2007-06-26,967.96
2007-06-27,970.043
2007-06-28,975.923
2007-06-29,976.369
2007-07-02,986.233
2007-07-03,990.509
2007-07-04,993.021
2007-07-05,991.949
2007-07-06,996.028
2007-07-09,996.701
2007-07-10,985.041
2007-07-11,986.153
2007-07-12,998.974
2007-07-13,1003.187
2007-07-16,1000.162
2007-07-17,999.231
2007-07-18,994.75
2007-07-19,1000.717
2007-07-20,991.018
2007-07-23,989.441
2007-07-24,970.079
2007-07-25,964.021
2007-07-26,940.797
2007-07-27,926.033
2007-07-30,929.979
2007-07-31,930.376
2007-08-01,924.581
2007-08-02,930.217
2007-08-03,910.855
2007-08-06,915.37
2007-08-07,920.008
2007-08-08,936.236
2007-08-09,915.545
2007-08-10,907.759
2007-08-13,910.583
2007-08-14,893.525
2007-08-15,877.789
2007-08-16,870.203
2007-08-17,889.019
2007-08-20,895.426
2007-08-21,897.078
2007-08-22,911.108
2007-08-23,912.869
2007-08-24,919.773
2007-08-27,915.828
2007-08-28,895.65
2007-08-29,909.735
2007-08-30,910.525
2007-08-31,922.201
2007-09-03,923.745
2007-09-04,931.207
2007-09-05,920.339
2007-09-06,922.222
2007-09-07,908.074
2007-09-10,900.574
2007-09-11,912.336
2007-09-12,912.767
2007-09-13,915.804
2007-09-14,913.361
2007-09-17,902.668
2007-09-18,922.739
2007-09-19,939.152
2007-09-20,933.324
2007-09-21,936.158
2007-09-24,932.412
2007-09-25,926.256
2007-09-26,932.017
2007-09-27,939.906
2007-09-28,938.378
2007-10-01,950.574
2007-10-02,955.588
2007-10-03,954.154
2007-10-04,954.771
2007-10-05,966.729
2007-10-08,961.344
2007-10-09,967.369
2007-10-10,968.828
2007-10-11,968.034
2007-10-12,966.158
2007-10-15,957.754
2007-10-16,946.154
2007-10-17,950.118
2007-10-18,947.609
2007-10-19,930.869
2007-10-22,926.911
2007-10-23,938.093
2007-10-24,932.707
2007-10-25,936.604
2007-10-26,947.332
2007-10-29,950.422
2007-10-30,947.212
2007-10-31,960.071
2007-11-01,937.968
2007-11-02,933.221
2007-11-05,925.499
2007-11-06,934.659
2007-11-07,917.188
2007-11-08,917.968
2007-11-09,907.264
2007-11-12,895.064
2007-11-13,911.151
2007-11-14,911.077
2007-11-15,896.848
2007-11-16,889.743
2007-11-19,870.89
2007-11-20,873.396
2007-11-21,857.645
2007-11-22,859.537
2007-11-23,872.631
2007-11-26,860.826
2007-11-27,864.133
2007-11-28,885.599
2007-11-29,885.618
2007-11-30,892.94
2007-12-03,887.68
2007-12-04,877.369
2007-12-05,886.832
2007-12-06,898.976
2007-12-07,904.549
2007-12-10,912.29
2007-12-11,894.318
2007-12-12,894.671
2007-12-13,884.108
2007-12-14,870.229
2007-12-17,851.945
2007-12-18,856.116
2007-12-19,854.73
2007-12-20,857.061
2007-12-21,871.123
2007-12-24,878.906
2007-12-25,878.906
2007-12-26,879.271
2007-12-27,871.733
2007-12-28,873.464
2007-12-31,871.672
2008-01-01,871.672
2008-01-02,863.953
2008-01-03,854.017
2008-01-04,834.468
2008-01-07,830.039
2008-01-08,820.028
2008-01-09,815.065
2008-01-10,816.96
2008-01-11,811.082
2008-01-14,818.319
2008-01-15,799.035
2008-01-16,794.517
2008-01-17,783.539
2008-01-18,774.606
2008-01-21,758.036
2008-01-22,765.744
2008-01-23,780.576
2008-01-24,793.925
2008-01-25,794.409
2008-01-28,803.869
2008-01-29,814.131
2008-01-30,808.649
2008-01-31,820.394
2008-02-01,839.256
2008-02-04,836.963
2008-02-05,810.815
2008-02-06,806.846
2008-02-07,804.147
2008-02-08,802.109
2008-02-11,798.881
2008-02-12,811.725
2008-02-13,817.825
2008-02-14,813.062
2008-02-15,810.18
2008-02-18,813.066
2008-02-19,816.198
2008-02-20,816.988
2008-02-21,813.664
2008-02-22,814.95
2008-02-25,829.389
2008-02-26,838.128
2008-02-27,841.339
2008-02-28,831.082
2008-02-29,812.719
2008-03-03,806.707
2008-03-04,802.135
2008-03-05,807.451
2008-03-06,793.378
2008-03-07,787.764
2008-03-10,774.001
2008-03-11,794.284
2008-03-12,796.922
2008-03-13,799.532
2008-03-14,789.157
2008-03-17,771.561
2008-03-18,796.675
2008-03-19,782.467
2008-03-20,786.637
2008-03-21,786.637
2008-03-24,796.557
2008-03-25,813.961
2008-03-26,811.562
2008-03-27,812.048
2008-03-28,805.039
2008-03-31,811.481
2008-04-01,831.716
2008-04-02,837.345
2008-04-03,837.303
2008-04-04,838.557
2008-04-07,842.309
2008-04-08,835.231
2008-04-09,826.098
2008-04-10,827.895
2008-04-11,816.539
2008-04-14,811.701
2008-04-15,815.998
2008-04-16,838.039
2008-04-17,837.025
2008-04-18,844.771
2008-04-21,843.392
2008-04-22,835.843
2008-04-23,835.496
2008-04-24,836.258
2008-04-25,842.91
2008-04-28,846.831
2008-04-29,840.186
2008-04-30,839.974
2008-05-01,847.624
2008-05-02,853.056
2008-05-05,853.467
2008-05-06,857.55
2008-05-07,849.524
2008-05-08,851.901
2008-05-09,848.36
2008-05-12,859.362
2008-05-13,858.356
2008-05-14,860.054
2008-05-15,866.66
2008-05-16,870.121
2008-05-19,871.541
2008-05-20,865.107
2008-05-21,857.389
2008-05-22,860.272
2008-05-23,851.629
2008-05-26,850.423
2008-05-27,852.445
2008-05-28,854.882
2008-05-29,858.844
2008-05-30,860.411
2008-06-02,852.307
2008-06-03,851.551
2008-06-04,851.184
2008-06-05,862.046
2008-06-06,845.299
2008-06-09,837.235
2008-06-10,827.88
2008-06-11,813.443
2008-06-12,813.2
2008-06-13,820.863
2008-06-16,826.525
2008-06-17,823.286
2008-06-18,811.585
2008-06-19,810.55
2008-06-20,800.285
2008-06-23,789.797
2008-06-24,784.779
2008-06-25,792.973
2008-06-26,776.764
2008-06-27,770.368
2008-06-30,766.408
2008-07-01,759.535
2008-07-02,747.34
2008-07-03,740.436
2008-07-04,738.154
2008-07-07,732.869
2008-07-08,742.042
2008-07-09,736.853
2008-07-10,735.91
2008-07-11,729.152
2008-07-14,722.271
2008-07-15,714.319
2008-07-16,730.551
2008-07-17,750.315
2008-07-18,754.686
2008-07-21,760.519
2008-07-22,768.823
2008-07-23,777.659
2008-07-24,756.469
2008-07-25,755.117
2008-07-28,744.506
2008-07-29,754.702
2008-07-30,763.55
2008-07-31,759.745
2008-08-01,757.688
2008-08-04,752.891
2008-08-05,770.491
2008-08-06,774.405
2008-08-07,762.759
2008-08-08,774.274
2008-08-11,786.651
2008-08-12,778.095
2008-08-13,768.087
2008-08-14,774.944
2008-08-15,775.846
2008-08-18,767.767
2008-08-19,752.575
2008-08-20,753.625
2008-08-21,753.459
2008-08-22,764.429
2008-08-25,754.06
2008-08-26,753.881
2008-08-27,759.925
2008-08-28,773.769
2008-08-29,771.847
2008-09-01,769.201
2008-09-02,771.385
2008-09-03,770.17
2008-09-04,749.801
2008-09-05,745.992
2008-09-08,765.131
2008-09-09,744.632
2008-09-10,745.074
2008-09-11,741.614
2008-09-12,752.389
2008-09-15,724.779
2008-09-16,727.533
2008-09-17,701.602
2008-09-18,731.744
2008-09-19,768.096
2008-09-22,742.609
2008-09-23,732.121
2008-09-24,726.414
2008-09-25,733.692
2008-09-26,728.077
2008-09-29,675.953
2008-09-30,689.646
2008-10-01,688.759
2008-10-02,663.375
2008-10-03,654.358
2008-10-06,616.32
2008-10-07,592.258
2008-10-08,572.335
2008-10-09,539.164
2008-10-10,529.507
2008-10-13,573.305
2008-10-14,577.919
2008-10-15,534.725
2008-10-16,535.823
2008-10-17,535.616
2008-10-20,550.099
2008-10-21,539.806
2008-10-22,507.828
2008-10-23,496.755
2008-10-24,475.411
2008-10-27,454.952
2008-10-28,483.013
2008-10-29,498.646
2008-10-30,514.944
2008-10-31,527.422
2008-11-03,533.673
2008-11-04,552.846
2008-11-05,534.434
2008-11-06,508.687
2008-11-07,517.535
2008-11-10,509.475
2008-11-11,492.651
2008-11-12,470.9
2008-11-13,491.853
2008-11-14,475.257
2008-11-17,465.824
2008-11-18,464.084
2008-11-19,436.92
2008-11-20,408.838
2008-11-21,421.484
2008-11-24,453.068
2008-11-25,460.087
2008-11-26,474.548
2008-11-27,479.755
2008-11-28,483.541
2008-12-01,439.595
2008-12-02,455.829
2008-12-03,463.271
2008-12-04,452.812
2008-12-05,460.093
2008-12-08,484.396
2008-12-09,478.299
2008-12-10,490.347
2008-12-11,476.468
2008-12-12,481.753
2008-12-15,478.055
2008-12-16,499.312
2008-12-17,506.427
2008-12-18,501.747
2008-12-19,499.251
2008-12-22,488.422
2008-12-23,485.85
2008-12-24,487.77
2008-12-25,487.77
2008-12-26,491.536
2008-12-29,491.629
2008-12-30,503.262
2008-12-31,511.022
2009-01-01,511.022
2009-01-02,526.076
2009-01-05,528.132
2009-01-06,538.3
2009-01-07,528.271
2009-01-08,528.547
2009-01-09,516.49
2009-01-12,501.137
2009-01-13,498.201
2009-01-14,478.29
2009-01-15,477.708
2009-01-16,486.237
2009-01-19,482.009
2009-01-20,454.4
2009-01-21,468.123
2009-01-22,459.321
2009-01-23,458.908
2009-01-26,467.899
2009-01-27,473.161
2009-01-28,491.412
2009-01-29,473.138
2009-01-30,461.958
2009-02-02,457.568
2009-02-03,462.368
2009-02-04,463.865
2009-02-05,467.623
2009-02-06,483.963
2009-02-09,488.622
2009-02-10,467.521
2009-02-11,466.338
2009-02-12,463.902
2009-02-13,463.419
2009-02-16,459.675
2009-02-17,437.801
2009-02-18,432.71
2009-02-19,428.501
2009-02-20,419.67
2009-02-23,407.286
2009-02-24,417.767
2009-02-25,413.549
2009-02-26,413.244
2009-02-27,406.564
2009-03-02,384.119
2009-03-03,377.448
2009-03-04,388.123
2009-03-05,369.389
2009-03-06,366.928
2009-03-09,361.306
2009-03-10,385.21
2009-03-11,387.797
2009-03-12,400.804
2009-03-13,405.887
2009-03-16,408.095
2009-03-17,417.531
2009-03-18,429.469
2009-03-19,437.447
2009-03-20,427.72
2009-03-23,453.767
2009-03-24,446.359
2009-03-25,450.689
2009-03-26,461.2
2009-03-27,450.183
2009-03-30,431.299
2009-03-31,442.153
2009-04-01,449.845
2009-04-02,474.276
2009-04-03,482.929
2009-04-06,478.785
2009-04-07,464.88
2009-04-08,469.422
2009-04-09,493.109
2009-04-10,493.109
2009-04-13,495.931
2009-04-14,490.463
2009-04-15,496.571
2009-04-16,507.665
2009-04-17,513.468
2009-04-20,485.131
2009-04-21,497.166
2009-04-22,500.928
2009-04-23,503.975
2009-04-24,518.792
2009-04-27,509.777
2009-04-28,505.987
2009-04-29,523.646
2009-04-30,527.428
2009-05-01,528.574
2009-05-04,551.655
2009-05-05,552.608
2009-05-06,560.423
2009-05-07,553.015
2009-05-08,571.149
2009-05-11,558.869
2009-05-12,553.88
2009-05-13,528.928
2009-05-14,535.03
2009-05-15,532.822
2009-05-18,549.51
2009-05-19,556.954
2009-05-20,559.92
2009-05-21,549.917
2009-05-22,551.603
2009-05-25,552.021
2009-05-26,563.956
2009-05-27,559.281
2009-05-28,560.651
2009-05-29,570.676
2009-06-01,591.441
2009-06-02,595.758
2009-06-03,583.927
2009-06-04,589.104
2009-06-05,587.356
2009-06-08,580.213
2009-06-09,585.336
2009-06-10,588.15
2009-06-11,594.302
2009-06-12,592.012
2009-06-15,572.817
2009-06-16,566.496
2009-06-17,556.037
2009-06-18,560.203
2009-06-19,564.671
2009-06-22,543.225
2009-06-23,542.034
2009-06-24,553.037
2009-06-25,558.883
2009-06-26,564.6
2009-06-29,568.807
2009-06-30,565.785
2009-07-01,574.519
2009-07-02,556.568
2009-07-03,555.749
2009-07-06,550.249
2009-07-07,542.692
2009-07-08,533.857
2009-07-09,537.865
2009-07-10,534.921
2009-07-13,546.471
2009-07-14,554.599
2009-07-15,575.649
2009-07-16,581.361
2009-07-17,580.467
2009-07-20,592.176
2009-07-21,593.617
2009-07-22,595.991
2009-07-23,612.68
2009-07-24,615.817
2009-07-27,620.498
2009-07-28,616.863
2009-07-29,612.387
2009-07-30,625.837
2009-07-31,630.879
2009-08-03,647.756
2009-08-04,652.313
2009-08-05,653.512
2009-08-06,651.636
2009-08-07,661.199
2009-08-10,659.308
2009-08-11,647.845
2009-08-12,657.717
2009-08-13,667.206
2009-08-14,661.359
2009-08-17,638.29
2009-08-18,647.742
2009-08-19,650.685
2009-08-20,660.734
2009-08-21,675.429
2009-08-24,680.017
2009-08-25,683.985
2009-08-26,680.797
2009-08-27,680.884
2009-08-28,688.877
2009-08-31,679.627
2009-09-01,662.593
2009-09-02,654.271
2009-09-03,662.989
2009-09-04,672.386
2009-09-07,679.984
2009-09-08,690.372
2009-09-09,699.665
2009-09-10,705.753
2009-09-11,709.298
2009-09-14,711.872
2009-09-15,718.861
2009-09-16,735.937
2009-09-17,735.249
2009-09-18,733.316
2009-09-21,725.945
2009-09-22,735.72
2009-09-23,729.87
2009-09-24,714.387
2009-09-25,709.734
2009-09-28,722.715
2009-09-29,723.067
2009-09-30,722.777
2009-10-01,703.419
2009-10-02,693.522
2009-10-05,705.958
2009-10-06,721.277
2009-10-07,722.161
2009-10-08,734.88
2009-10-09,738.09
2009-10-12,742.304
2009-10-13,738.996
2009-10-14,754.566
2009-10-15,757.098
2009-10-16,748.441
2009-10-19,757.21
2009-10-20,752.159
2009-10-21,747.831
2009-10-22,750.19
2009-10-23,741.51
2009-10-26,728.839
2009-10-27,717.521
2009-10-28,692.101
2009-10-29,710.857
2009-10-30,693.766
2009-11-02,693.765
2009-11-03,694.025
2009-11-04,700.672
2009-11-05,712.172
2009-11-06,713.259
2009-11-09,732.399
2009-11-10,729.086
2009-11-11,735.365
2009-11-12,727.529
2009-11-13,732.37
2009-11-16,747.048
2009-11-17,742.142
2009-11-18,744.328
2009-11-19,727.326
2009-11-20,722.541
2009-11-23,735.01
2009-11-24,730.146
2009-11-25,734.264
2009-11-26,723.186
2009-11-27,715.219
2009-11-30,716.326
2009-12-01,731.211
2009-12-02,736.35
2009-12-03,731.022
2009-12-04,735.488
2009-12-07,733.209
2009-12-08,723.898
2009-12-09,720.609
2009-12-10,723.535
2009-12-11,726.987
2009-12-14,735.152
2009-12-15,731.745
2009-12-16,737.116
2009-12-17,726.388
2009-12-18,726.908
2009-12-21,734.41
2009-12-22,738.133
2009-12-23,744.172
2009-12-24,747.673
2009-12-25,747.673
2009-12-28,749.438
2009-12-29,751.813
2009-12-30,749.396
2009-12-31,746.735
2010-01-01,746.735
2010-01-04,760.295
2010-01-05,762.866
2010-01-06,765.156
2010-01-07,768.376
2010-01-08,771.186
2010-01-11,776.918
2010-01-12,767.613
2010-01-13,773.168
2010-01-14,776.56
2010-01-15,768.376
2010-01-18,770.247
2010-01-19,775.457
2010-01-20,764.579
2010-01-21,752.622
2010-01-22,740.949
2010-01-25,742.417
2010-01-26,737.446
2010-01-27,737.418
2010-01-28,730.824
2010-01-29,724.877
2010-02-01,732.423
2010-02-02,743.358
2010-02-03,738.566
2010-02-04,715.614
2010-02-05,710.291
2010-02-08,705.237
2010-02-09,711.511
2010-02-10,713.464
2010-02-11,719.458
2010-02-12,720.833
2010-02-15,720.976
2010-02-16,733.088
2010-02-17,738.877
2010-02-18,742.857
2010-02-19,742.864
2010-02-22,745.949
2010-02-23,737.184
2010-02-24,740.863
2010-02-25,735.417
2010-02-26,739.973
2010-03-01,747.587
2010-03-02,754.956
2010-03-03,759.649
2010-03-04,760.873
2010-03-05,772.3
2010-03-08,774.674
2010-03-09,773.989
2010-03-10,780.772
2010-03-11,782.256
2010-03-12,785.986
2010-03-15,781.823
2010-03-16,790.951
2010-03-17,797.899
2010-03-18,793.38
2010-03-19,786.402
2010-03-22,790.21
2010-03-23,796.946
2010-03-24,791.068
2010-03-25,790.967
2010-03-26,791.761
2010-03-29,797.66
2010-03-30,797.908
2010-03-31,796.658
2010-04-01,805.815
2010-04-02,805.815
2010-04-05,813.785
2010-04-06,817.871
2010-04-07,814.074
2010-04-08,812.485
2010-04-09,820.481
2010-04-12,823.98
2010-04-13,822.855
2010-04-14,834.76
2010-04-15,834.128
2010-04-16,821.303
2010-04-19,817.076
2010-04-20,829.018
2010-04-21,831.524
2010-04-22,832.743
2010-04-23,841.519
2010-04-26,841.009
2010-04-27,819.423
2010-04-28,814.446
2010-04-29,830.071
2010-04-30,819.69
2010-05-03,826.513
2010-05-04,801.154
2010-05-05,786.791
2010-05-06,763.064
2010-05-07,739.457
2010-05-10,784.068
2010-05-11,781.336
2010-05-12,797.925
2010-05-13,792.222
2010-05-14,771.092
2010-05-17,766.249
2010-05-18,760.033
2010-05-19,745.763
2010-05-20,715.582
2010-05-21,726.66
2010-05-24,719.634
2010-05-25,708.39
2010-05-26,716.214
2010-05-27,743.405
2010-05-28,739.848
2010-05-31,739.878
2010-06-01,726.811
2010-06-02,738.453
2010-06-03,745.436
2010-06-04,717.371
2010-06-07,702.756
2010-06-08,704.12
2010-06-09,710.56
2010-06-10,731.742
2010-06-11,737.152
2010-06-14,746.621
2010-06-15,760.931
2010-06-16,759.178
2010-06-17,759.017
2010-06-18,761.69
2010-06-21,761.562
2010-06-22,748.658
2010-06-23,743.067
2010-06-24,732.118
2010-06-25,737.073
2010-06-28,737.765
2010-06-29,710.259
2010-06-30,704.732
2010-07-01,699.74
2010-07-02,699.023
2010-07-05,696.753
2010-07-06,703.321
2010-07-07,721.272
2010-07-08,731.713
2010-07-09,738.926
2010-07-12,735.657
2010-07-13,752.704
2010-07-14,751.884
2010-07-15,750.945
2010-07-16,731.947
2010-07-19,733.252
2010-07-20,739.193
2010-07-21,735.188
2010-07-22,755.41
2010-07-23,763.322
2010-07-26,776.553
2010-07-27,777.191
2010-07-28,770.3
2010-07-29,770.978
2010-07-30,769.187
2010-08-02,787.762
2010-08-03,784.302
2010-08-04,786.709
2010-08-05,784.449
2010-08-06,782.38
2010-08-09,788.815
2010-08-10,776.006
2010-08-11,750.398
2010-08-12,744.426
2010-08-13,742.655
2010-08-16,744.671
2010-08-17,756.825
2010-08-18,757.919
2010-08-19,745.617
2010-08-20,738.012
2010-08-23,735.903
2010-08-24,725.894
2010-08-25,726.642
2010-08-26,728.286
2010-08-27,739.958
2010-08-30,732.459
2010-08-31,732.859
2010-09-01,757.32
2010-09-02,763.54
2010-09-03,773.752
2010-09-06,776.155
2010-09-07,762.853
2010-09-08,767.912
2010-09-09,772.899
2010-09-10,774.546
2010-09-13,788.152
