Date,DENMARK IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,543.387
2005-11-09,542.315
2005-11-10,541.11
2005-11-11,538.112
2005-11-14,543.392
2005-11-15,540.995
2005-11-16,539.414
2005-11-17,546.54
2005-11-18,549.658
2005-11-21,554.103
2005-11-22,554.56
2005-11-23,557.506
2005-11-24,545.491
2005-11-25,546.817
2005-11-28,547.507
2005-11-29,542.225
2005-11-30,544.246
2005-12-01,550.414
2005-12-02,557.417
2005-12-05,560.951
2005-12-06,570.43
2005-12-07,568.851
2005-12-08,570.038
2005-12-09,568.942
2005-12-12,573.072
2005-12-13,569.124
2005-12-14,571.455
2005-12-15,568.725
2005-12-16,573.451
2005-12-19,575.108
2005-12-20,574.298
2005-12-21,573.984
2005-12-22,578.387
2005-12-23,588.639
2005-12-26,588.639
2005-12-27,593.462
2005-12-28,594.446
2005-12-29,594.232
2005-12-30,589.053
2006-01-02,599.186
2006-01-03,607.717
2006-01-04,617.399
2006-01-05,608.759
2006-01-06,605.876
2006-01-09,602.829
2006-01-10,598.443
2006-01-11,601.188
2006-01-12,602.274
2006-01-13,601.342
2006-01-16,604.501
2006-01-17,597.478
2006-01-18,593.405
2006-01-19,595.953
2006-01-20,589.279
2006-01-23,591.896
2006-01-24,600.035
2006-01-25,600.159
2006-01-26,602.145
2006-01-27,606.003
2006-01-30,609.198
2006-01-31,606.845
2006-02-01,616.167
2006-02-02,620.942
2006-02-03,612.391
2006-02-06,609.088
2006-02-07,600.336
2006-02-08,600.748
2006-02-09,601.658
2006-02-10,594.489
2006-02-13,599.643
2006-02-14,600.893
2006-02-15,598.858
2006-02-16,603.819
2006-02-17,607.721
2006-02-20,609.865
2006-02-21,611.313
2006-02-22,609.838
2006-02-23,612.429
2006-02-24,611.518
2006-02-27,616.559
2006-02-28,610.085
2006-03-01,614.621
2006-03-02,618.499
2006-03-03,622.313
2006-03-06,623.928
2006-03-07,610.552
2006-03-08,609.146
2006-03-09,614.385
2006-03-10,614.134
2006-03-13,618.824
2006-03-14,624.716
2006-03-15,634.224
2006-03-16,640.82
2006-03-17,640.295
2006-03-20,647.467
2006-03-21,641.738
2006-03-22,648.299
2006-03-23,639.215
2006-03-24,639.444
2006-03-27,644.464
2006-03-28,650.97
2006-03-29,624.152
2006-03-30,633.715
2006-03-31,638.63
2006-04-03,645.843
2006-04-04,654.258
2006-04-05,661.987
2006-04-06,665.188
2006-04-07,655.667
2006-04-10,653.008
2006-04-11,649.146
2006-04-12,642.58
2006-04-13,641.394
2006-04-14,641.394
2006-04-17,651.601
2006-04-18,654.781
2006-04-19,654.971
2006-04-20,655.297
2006-04-21,667.725
2006-04-24,671.21
2006-04-25,675.638
2006-04-26,681.002
2006-04-27,678.905
2006-04-28,678.388
2006-05-01,681.775
2006-05-02,690.42
2006-05-03,683.96
2006-05-04,695.894
2006-05-05,703.047
2006-05-08,711.49
2006-05-09,715.036
2006-05-10,715.29
2006-05-11,710.39
2006-05-12,714.128
2006-05-15,683.418
2006-05-16,685.782
2006-05-17,663.384
2006-05-18,651.648
2006-05-19,653.198
2006-05-22,632.491
2006-05-23,652.626
2006-05-24,638.592
2006-05-25,639.44
2006-05-26,644.402
2006-05-29,658.653
2006-05-30,652.758
2006-05-31,649.271
2006-06-01,647.606
2006-06-02,658.645
2006-06-05,659.193
2006-06-06,640.247
2006-06-07,634.471
2006-06-08,604.193
2006-06-09,613.83
2006-06-12,605.955
2006-06-13,583.507
2006-06-14,586.501
2006-06-15,606.954
2006-06-16,603.817
2006-06-19,608.235
2006-06-20,603.163
2006-06-21,609.107
2006-06-22,609.058
2006-06-23,607.764
2006-06-26,616.263
2006-06-27,604.147
2006-06-28,604.014
2006-06-29,613.977
2006-06-30,637.299
2006-07-03,643.772
2006-07-04,643.446
2006-07-05,635.387
2006-07-06,641.483
2006-07-07,645.013
2006-07-10,640.505
2006-07-11,638.905
2006-07-12,638.288
2006-07-13,627.449
2006-07-14,621.354
2006-07-17,604.336
2006-07-18,604.242
2006-07-19,610.554
2006-07-20,619.467
2006-07-21,618.612
2006-07-24,622.052
2006-07-25,623.327
2006-07-26,624.323
2006-07-27,631.929
2006-07-28,633.54
2006-07-31,631.604
2006-08-01,633.245
2006-08-02,652.345
2006-08-03,652.367
2006-08-04,660.15
2006-08-07,654.157
2006-08-08,652.722
2006-08-09,656.189
2006-08-10,648.889
2006-08-11,650.766
2006-08-14,659.753
2006-08-15,666.799
2006-08-16,671.721
2006-08-17,671.792
2006-08-18,672.706
2006-08-21,675.017
2006-08-22,671.168
2006-08-23,668.211
2006-08-24,662.948
2006-08-25,662.705
2006-08-28,665.932
2006-08-29,667.285
2006-08-30,683.29
2006-08-31,681.687
2006-09-01,681.046
2006-09-04,685.216
2006-09-05,680.835
2006-09-06,686.842
2006-09-07,677.907
2006-09-08,678.249
2006-09-11,674.667
2006-09-12,674.863
2006-09-13,682.708
2006-09-14,690.159
2006-09-15,681.768
2006-09-18,684.631
2006-09-19,685.031
2006-09-20,684.331
2006-09-21,689.824
2006-09-22,690.158
2006-09-25,690.093
2006-09-26,693.984
2006-09-27,700.924
2006-09-28,698.048
2006-09-29,700.999
2006-10-02,704.34
2006-10-03,703.917
2006-10-04,702.511
2006-10-05,705.963
2006-10-06,692.317
2006-10-09,699.466
2006-10-10,702.09
2006-10-11,702.814
2006-10-12,707.577
2006-10-13,705.067
2006-10-16,709.051
2006-10-17,708.756
2006-10-18,712.483
2006-10-19,718.471
2006-10-20,718.828
2006-10-23,721.826
2006-10-24,719.848
2006-10-25,731.141
2006-10-26,732.156
2006-10-27,725.217
2006-10-30,720.76
2006-10-31,728.011
2006-11-01,732.428
2006-11-02,730.592
2006-11-03,732.11
2006-11-06,738.555
2006-11-07,743.989
2006-11-08,737.344
2006-11-09,744.471
2006-11-10,743.717
2006-11-13,741.752
2006-11-14,743.755
2006-11-15,744.454
2006-11-16,745.185
2006-11-17,741.619
2006-11-20,742.082
2006-11-21,747.439
2006-11-22,768.049
2006-11-23,769.84
2006-11-24,777.699
2006-11-27,770.054
2006-11-28,760.811
2006-11-29,774.323
2006-11-30,778.369
2006-12-01,781.602
2006-12-04,791.971
2006-12-05,801.53
2006-12-06,798.965
2006-12-07,799.542
2006-12-08,802.216
2006-12-11,803.124
2006-12-12,809.718
2006-12-13,806.703
2006-12-14,811.352
2006-12-15,807.526
2006-12-18,807.718
2006-12-19,806.167
2006-12-20,804.382
2006-12-21,802.053
2006-12-22,806.821
2006-12-25,806.821
2006-12-26,805.484
2006-12-27,810.725
2006-12-28,814.775
2006-12-29,818.084
2007-01-01,818.084
2007-01-02,835.833
2007-01-03,832.518
2007-01-04,813.708
2007-01-05,810.255
2007-01-08,811.477
2007-01-09,819.071
2007-01-10,814.513
2007-01-11,812.586
2007-01-12,817.189
2007-01-15,825.636
2007-01-16,824.831
2007-01-17,825.653
2007-01-18,825.207
2007-01-19,825.084
2007-01-22,832.326
2007-01-23,835.261
2007-01-24,838.701
2007-01-25,831.152
2007-01-26,820.283
2007-01-29,820.759
2007-01-30,823.132
2007-01-31,836.391
2007-02-01,846.537
2007-02-02,858.263
2007-02-05,857.123
2007-02-06,860.619
2007-02-07,872.727
2007-02-08,866.648
2007-02-09,881.931
2007-02-12,873.416
2007-02-13,876.398
2007-02-14,890.572
2007-02-15,892.997
2007-02-16,891.889
2007-02-19,892.547
2007-02-20,883.178
2007-02-21,871.064
2007-02-22,872.042
2007-02-23,872.832
2007-02-26,862.213
2007-02-27,838.744
2007-02-28,833.035
2007-03-01,823.114
2007-03-02,832.77
2007-03-05,808.981
2007-03-06,816.728
2007-03-07,821.837
2007-03-08,835.195
2007-03-09,837.437
2007-03-12,845.69
2007-03-13,841.692
2007-03-14,826.645
2007-03-15,832.591
2007-03-16,837.023
2007-03-19,851.674
2007-03-20,852.652
2007-03-21,861.638
2007-03-22,877.606
2007-03-23,874.302
2007-03-26,868.166
2007-03-27,862.013
2007-03-28,857.502
2007-03-29,873.487
2007-03-30,874.924
2007-04-02,878.703
2007-04-03,888.639
2007-04-04,894.986
2007-04-05,899.092
2007-04-06,899.092
2007-04-09,894.345
2007-04-10,916.375
2007-04-11,907.05
2007-04-12,902.978
2007-04-13,908.501
2007-04-16,925.55
2007-04-17,931.512
2007-04-18,938.203
2007-04-19,946.452
2007-04-20,950.442
2007-04-23,951.046
2007-04-24,943.672
2007-04-25,954.184
2007-04-26,953.351
2007-04-27,953.691
2007-04-30,954.294
2007-05-01,948.68
2007-05-02,970.122
2007-05-03,965.941
2007-05-04,967.491
2007-05-07,975.318
2007-05-08,969.13
2007-05-09,974.578
2007-05-10,972.249
2007-05-11,973.462
2007-05-14,972.563
2007-05-15,976.287
2007-05-16,968.129
2007-05-17,962.293
2007-05-18,971.001
2007-05-21,975.032
2007-05-22,982.679
2007-05-23,1001.558
2007-05-24,992.891
2007-05-25,991.107
2007-05-28,991.107
2007-05-29,998.351
2007-05-30,984.955
2007-05-31,1000.0
2007-06-01,995.311
2007-06-04,1002.389
2007-06-05,1005.292
2007-06-06,981.973
2007-06-07,958.511
2007-06-08,945.248
2007-06-11,959.288
2007-06-12,948.591
2007-06-13,948.55
2007-06-14,965.058
2007-06-15,977.024
2007-06-18,969.138
2007-06-19,971.47
2007-06-20,975.76
2007-06-21,975.088
2007-06-22,970.019
2007-06-25,968.774
2007-06-26,967.471
2007-06-27,959.06
2007-06-28,968.755
2007-06-29,986.292
2007-07-02,998.73
2007-07-03,1011.272
2007-07-04,1012.834
2007-07-05,1016.1
2007-07-06,1018.348
2007-07-09,1026.021
2007-07-10,1027.112
2007-07-11,1036.393
2007-07-12,1037.079
2007-07-13,1042.285
2007-07-16,1047.375
2007-07-17,1049.433
2007-07-18,1054.168
2007-07-19,1060.481
2007-07-20,1059.618
2007-07-23,1063.317
2007-07-24,1058.161
2007-07-25,1042.786
2007-07-26,1024.224
2007-07-27,1002.236
2007-07-30,1010.859
2007-07-31,1024.07
2007-08-01,1010.556
2007-08-02,1024.401
2007-08-03,1028.701
2007-08-06,1021.769
2007-08-07,1025.824
2007-08-08,1050.641
2007-08-09,1015.41
2007-08-10,990.415
2007-08-13,996.194
2007-08-14,992.258
2007-08-15,963.341
2007-08-16,911.2
2007-08-17,934.92
2007-08-20,965.587
2007-08-21,964.545
2007-08-22,1000.761
2007-08-23,1001.828
2007-08-24,1013.75
2007-08-27,1023.86
2007-08-28,1000.367
2007-08-29,1002.765
2007-08-30,1005.536
2007-08-31,1022.515
2007-09-03,1026.752
2007-09-04,1035.467
2007-09-05,1024.517
2007-09-06,1026.324
2007-09-07,1010.505
2007-09-10,994.725
2007-09-11,1025.11
2007-09-12,1026.73
2007-09-13,1034.616
2007-09-14,1034.045
2007-09-17,1015.481
2007-09-18,1026.586
2007-09-19,1054.995
2007-09-20,1060.098
2007-09-21,1065.543
2007-09-24,1068.628
2007-09-25,1065.953
2007-09-26,1077.507
2007-09-27,1088.342
2007-09-28,1086.207
2007-10-01,1101.591
2007-10-02,1095.415
2007-10-03,1093.121
2007-10-04,1093.117
2007-10-05,1101.457
2007-10-08,1097.444
2007-10-09,1111.003
2007-10-10,1116.696
2007-10-11,1123.627
2007-10-12,1108.651
2007-10-15,1110.134
2007-10-16,1094.753
2007-10-17,1103.854
2007-10-18,1094.091
2007-10-19,1088.006
2007-10-22,1060.669
2007-10-23,1092.659
2007-10-24,1078.309
2007-10-25,1095.836
2007-10-26,1103.358
2007-10-29,1106.582
2007-10-30,1104.044
2007-10-31,1122.681
2007-11-01,1109.305
2007-11-02,1100.86
2007-11-05,1098.263
2007-11-06,1126.44
2007-11-07,1140.42
2007-11-08,1132.414
2007-11-09,1125.049
2007-11-12,1103.619
2007-11-13,1092.684
2007-11-14,1101.193
2007-11-15,1077.513
2007-11-16,1053.564
2007-11-19,1021.091
2007-11-20,1046.093
2007-11-21,1014.725
2007-11-22,1027.384
2007-11-23,1046.154
2007-11-26,1051.22
2007-11-27,1037.101
2007-11-28,1054.443
2007-11-29,1065.765
2007-11-30,1069.658
2007-12-03,1083.367
2007-12-04,1081.835
2007-12-05,1087.561
2007-12-06,1077.952
2007-12-07,1089.115
2007-12-10,1095.984
2007-12-11,1096.351
2007-12-12,1100.26
2007-12-13,1072.167
2007-12-14,1055.436
2007-12-17,1027.41
2007-12-18,1023.806
2007-12-19,1027.277
2007-12-20,1034.436
2007-12-21,1045.003
2007-12-24,1047.454
2007-12-25,1047.454
2007-12-26,1054.845
2007-12-27,1058.033
2007-12-28,1077.396
2007-12-31,1071.376
2008-01-01,1071.376
2008-01-02,1067.885
2008-01-03,1055.302
2008-01-04,1030.846
2008-01-07,1014.456
2008-01-08,1027.441
2008-01-09,1007.29
2008-01-10,989.353
2008-01-11,985.458
2008-01-14,1008.395
2008-01-15,963.557
2008-01-16,926.468
2008-01-17,928.695
2008-01-18,925.617
2008-01-21,870.477
2008-01-22,900.836
2008-01-23,887.023
2008-01-24,920.625
2008-01-25,931.852
2008-01-28,924.855
2008-01-29,942.647
2008-01-30,953.396
2008-01-31,942.542
2008-02-01,961.975
2008-02-04,988.585
2008-02-05,959.554
2008-02-06,958.434
2008-02-07,935.949
2008-02-08,936.745
2008-02-11,941.868
2008-02-12,984.622
2008-02-13,983.784
2008-02-14,996.859
2008-02-15,984.48
2008-02-18,996.722
2008-02-19,1012.965
2008-02-20,991.711
2008-02-21,1013.763
2008-02-22,1010.283
2008-02-25,1030.48
2008-02-26,1032.072
2008-02-27,1038.264
2008-02-28,1034.357
2008-02-29,1023.067
2008-03-03,1019.362
2008-03-04,1013.577
2008-03-05,1037.714
2008-03-06,1041.047
2008-03-07,1029.081
2008-03-10,1006.38
2008-03-11,1000.232
2008-03-12,1017.479
2008-03-13,1017.667
2008-03-14,1014.275
2008-03-17,1001.551
2008-03-18,1024.594
2008-03-19,1000.385
2008-03-20,985.902
2008-03-21,985.902
2008-03-24,984.498
2008-03-25,1023.043
2008-03-26,1033.255
2008-03-27,1046.19
2008-03-28,1049.588
2008-03-31,1062.351
2008-04-01,1059.583
2008-04-02,1055.511
2008-04-03,1048.617
2008-04-04,1067.853
2008-04-07,1085.845
2008-04-08,1086.758
2008-04-09,1079.515
2008-04-10,1081.021
2008-04-11,1062.026
2008-04-14,1056.008
2008-04-15,1062.628
2008-04-16,1085.634
2008-04-17,1068.651
2008-04-18,1057.016
2008-04-21,1058.447
2008-04-22,1059.85
2008-04-23,1056.367
2008-04-24,1057.066
2008-04-25,1068.903
2008-04-28,1055.983
2008-04-29,1047.867
2008-04-30,1069.13
2008-05-01,1061.04
2008-05-02,1061.727
2008-05-05,1077.594
2008-05-06,1073.969
2008-05-07,1059.905
2008-05-08,1084.902
2008-05-09,1084.202
2008-05-12,1088.966
2008-05-13,1094.899
2008-05-14,1106.399
2008-05-15,1132.602
2008-05-16,1154.481
2008-05-19,1162.223
2008-05-20,1154.992
2008-05-21,1164.152
2008-05-22,1143.129
2008-05-23,1149.322
2008-05-26,1146.502
2008-05-27,1131.703
2008-05-28,1130.225
2008-05-29,1125.625
2008-05-30,1147.348
2008-06-02,1138.43
2008-06-03,1142.597
2008-06-04,1134.459
2008-06-05,1140.898
2008-06-06,1140.084
2008-06-09,1141.385
2008-06-10,1109.565
2008-06-11,1098.308
2008-06-12,1089.922
2008-06-13,1086.495
2008-06-16,1103.24
2008-06-17,1135.339
2008-06-18,1115.648
2008-06-19,1117.237
2008-06-20,1118.269
2008-06-23,1103.373
2008-06-24,1095.167
2008-06-25,1108.28
2008-06-26,1107.433
2008-06-27,1094.549
2008-06-30,1087.171
2008-07-01,1070.886
2008-07-02,1079.878
2008-07-03,1042.588
2008-07-04,1038.297
2008-07-07,1044.386
2008-07-08,1014.341
2008-07-09,1050.43
2008-07-10,1049.255
2008-07-11,1034.226
2008-07-14,1036.522
2008-07-15,1013.344
2008-07-16,1001.98
2008-07-17,1033.755
2008-07-18,1020.629
2008-07-21,1041.685
2008-07-22,1037.948
2008-07-23,1047.635
2008-07-24,1028.532
2008-07-25,1025.833
2008-07-28,1022.906
2008-07-29,1019.77
2008-07-30,1035.949
2008-07-31,1054.083
2008-08-01,1037.355
2008-08-04,1026.656
2008-08-05,1028.301
2008-08-06,1032.483
2008-08-07,1020.296
2008-08-08,1005.672
2008-08-11,1006.503
2008-08-12,995.091
2008-08-13,973.656
2008-08-14,992.748
2008-08-15,997.487
2008-08-18,992.828
2008-08-19,969.429
2008-08-20,977.465
2008-08-21,991.583
2008-08-22,998.851
2008-08-25,992.69
2008-08-26,979.522
2008-08-27,996.103
2008-08-28,1007.095
2008-08-29,1001.497
2008-09-01,989.593
2008-09-02,989.371
2008-09-03,960.309
2008-09-04,929.741
2008-09-05,896.352
2008-09-08,912.01
2008-09-09,884.158
2008-09-10,869.98
2008-09-11,848.973
2008-09-12,885.345
2008-09-15,859.228
2008-09-16,842.986
2008-09-17,842.346
2008-09-18,851.97
2008-09-19,910.591
2008-09-22,919.862
2008-09-23,903.236
2008-09-24,896.817
2008-09-25,902.529
2008-09-26,874.722
2008-09-29,812.803
2008-09-30,778.482
2008-10-01,779.824
2008-10-02,741.426
2008-10-03,764.345
2008-10-06,670.015
2008-10-07,673.64
2008-10-08,640.775
2008-10-09,648.823
2008-10-10,600.507
2008-10-13,666.277
2008-10-14,689.763
2008-10-15,646.538
2008-10-16,610.943
2008-10-17,629.171
2008-10-20,649.745
2008-10-21,634.127
2008-10-22,575.387
2008-10-23,554.605
2008-10-24,514.986
2008-10-27,492.054
2008-10-28,492.494
2008-10-29,551.713
2008-10-30,577.637
2008-10-31,585.485
2008-11-03,599.201
2008-11-04,661.19
2008-11-05,633.168
2008-11-06,578.254
2008-11-07,577.361
2008-11-10,600.57
2008-11-11,566.735
2008-11-12,542.807
2008-11-13,542.706
2008-11-14,553.939
2008-11-17,542.133
2008-11-18,533.224
2008-11-19,516.321
2008-11-20,484.744
2008-11-21,474.879
2008-11-24,510.922
2008-11-25,530.296
2008-11-26,524.378
2008-11-27,544.768
2008-11-28,549.688
2008-12-01,530.584
2008-12-02,535.982
2008-12-03,534.333
2008-12-04,539.161
2008-12-05,522.458
2008-12-08,563.807
2008-12-09,567.892
2008-12-10,560.132
2008-12-11,561.397
2008-12-12,558.828
2008-12-15,573.336
2008-12-16,575.191
2008-12-17,600.562
2008-12-18,604.137
2008-12-19,581.289
2008-12-22,579.422
2008-12-23,577.478
2008-12-24,579.516
2008-12-25,579.516
2008-12-26,582.265
2008-12-29,588.739
2008-12-30,586.591
2008-12-31,577.203
2009-01-01,577.203
2009-01-02,607.34
2009-01-05,630.257
2009-01-06,622.684
2009-01-07,616.45
2009-01-08,623.181
2009-01-09,610.498
2009-01-12,603.083
2009-01-13,588.375
2009-01-14,554.684
2009-01-15,560.624
2009-01-16,581.92
2009-01-19,568.886
2009-01-20,548.379
2009-01-21,551.601
2009-01-22,551.34
2009-01-23,536.724
2009-01-26,565.302
2009-01-27,560.488
2009-01-28,570.993
2009-01-29,563.8
2009-01-30,564.789
2009-02-02,554.48
2009-02-03,570.459
2009-02-04,575.632
2009-02-05,565.306
2009-02-06,580.348
2009-02-09,590.225
2009-02-10,581.65
2009-02-11,567.815
2009-02-12,565.132
2009-02-13,585.533
2009-02-16,579.467
2009-02-17,558.04
2009-02-18,547.604
2009-02-19,553.932
2009-02-20,538.55
2009-02-23,546.617
2009-02-24,533.807
2009-02-25,522.033
2009-02-26,535.178
2009-02-27,513.764
2009-03-02,491.127
2009-03-03,474.652
2009-03-04,484.168
2009-03-05,464.911
2009-03-06,452.641
2009-03-09,452.662
2009-03-10,469.257
2009-03-11,479.589
2009-03-12,477.221
2009-03-13,481.904
2009-03-16,492.959
2009-03-17,495.56
2009-03-18,495.893
2009-03-19,519.068
2009-03-20,509.813
2009-03-23,512.081
2009-03-24,514.599
2009-03-25,520.007
2009-03-26,530.894
2009-03-27,517.61
2009-03-30,507.662
2009-03-31,508.368
2009-04-01,526.59
2009-04-02,550.849
2009-04-03,523.916
2009-04-06,533.418
2009-04-07,520.352
2009-04-08,511.176
2009-04-09,510.343
2009-04-10,510.343
2009-04-13,514.69
2009-04-14,521.963
2009-04-15,517.131
2009-04-16,545.41
2009-04-17,558.089
2009-04-20,540.617
2009-04-21,538.248
2009-04-22,556.755
2009-04-23,566.795
2009-04-24,585.985
2009-04-27,576.913
2009-04-28,572.92
2009-04-29,591.237
2009-04-30,600.278
2009-05-01,610.149
2009-05-04,643.6
2009-05-05,640.09
2009-05-06,642.379
2009-05-07,638.233
2009-05-08,641.642
2009-05-11,649.968
2009-05-12,646.874
2009-05-13,635.501
2009-05-14,634.406
2009-05-15,644.225
2009-05-18,654.764
2009-05-19,666.758
2009-05-20,683.728
2009-05-21,682.982
2009-05-22,693.967
2009-05-25,687.428
2009-05-26,674.147
2009-05-27,669.243
2009-05-28,655.757
2009-05-29,658.387
2009-06-01,658.474
2009-06-02,673.628
2009-06-03,662.87
2009-06-04,664.473
2009-06-05,656.043
2009-06-08,640.811
2009-06-09,658.686
2009-06-10,667.497
2009-06-11,676.868
2009-06-12,672.148
2009-06-15,663.496
2009-06-16,662.381
2009-06-17,642.684
2009-06-18,652.872
2009-06-19,654.571
2009-06-22,632.13
2009-06-23,634.409
2009-06-24,655.506
2009-06-25,640.575
2009-06-26,634.713
2009-06-29,657.039
2009-06-30,655.619
2009-07-01,669.109
2009-07-02,655.059
2009-07-03,646.833
2009-07-06,635.31
2009-07-07,640.037
2009-07-08,635.751
2009-07-09,638.281
2009-07-10,633.559
2009-07-13,633.954
2009-07-14,633.957
2009-07-15,654.062
2009-07-16,659.882
2009-07-17,666.758
2009-07-20,676.948
2009-07-21,684.341
2009-07-22,677.769
2009-07-23,687.427
2009-07-24,690.188
2009-07-27,693.823
2009-07-28,696.017
2009-07-29,669.53
2009-07-30,692.234
2009-07-31,698.996
2009-08-03,718.676
2009-08-04,718.842
2009-08-05,726.443
2009-08-06,730.463
2009-08-07,719.035
2009-08-10,717.178
2009-08-11,710.261
2009-08-12,721.371
2009-08-13,738.784
2009-08-14,738.515
2009-08-17,721.029
2009-08-18,708.372
2009-08-19,703.264
2009-08-20,714.736
2009-08-21,730.125
2009-08-24,740.478
2009-08-25,748.294
2009-08-26,739.384
2009-08-27,736.688
2009-08-28,752.627
2009-08-31,741.472
2009-09-01,742.779
2009-09-02,719.276
2009-09-03,720.638
2009-09-04,732.433
2009-09-07,746.29
2009-09-08,758.958
2009-09-09,767.572
2009-09-10,771.152
2009-09-11,767.658
2009-09-14,764.233
2009-09-15,766.153
2009-09-16,785.478
2009-09-17,779.503
2009-09-18,777.711
2009-09-21,773.193
2009-09-22,789.476
2009-09-23,780.276
2009-09-24,755.638
2009-09-25,757.613
2009-09-28,765.461
2009-09-29,760.683
2009-09-30,762.444
2009-10-01,749.764
2009-10-02,742.581
2009-10-05,743.177
2009-10-06,763.231
2009-10-07,755.744
2009-10-08,763.139
2009-10-09,759.085
2009-10-12,770.208
2009-10-13,763.755
2009-10-14,781.62
2009-10-15,783.019
2009-10-16,778.231
2009-10-19,787.056
2009-10-20,783.784
2009-10-21,788.468
2009-10-22,778.563
2009-10-23,785.006
2009-10-26,771.959
2009-10-27,771.744
2009-10-28,759.545
2009-10-29,757.354
2009-10-30,750.209
2009-11-02,755.262
2009-11-03,747.547
2009-11-04,768.198
2009-11-05,775.458
2009-11-06,769.629
2009-11-09,792.599
2009-11-10,786.188
2009-11-11,792.599
2009-11-12,780.854
2009-11-13,781.777
2009-11-16,800.086
2009-11-17,785.959
2009-11-18,801.491
2009-11-19,787.552
2009-11-20,787.867
2009-11-23,801.18
2009-11-24,785.816
2009-11-25,790.449
2009-11-26,780.655
2009-11-27,780.708
2009-11-30,784.946
2009-12-01,802.006
2009-12-02,812.903
2009-12-03,805.649
2009-12-04,801.291
2009-12-07,797.239
2009-12-08,784.493
2009-12-09,783.086
2009-12-10,776.677
2009-12-11,772.966
2009-12-14,770.261
2009-12-15,765.957
2009-12-16,777.154
2009-12-17,761.697
2009-12-18,757.925
2009-12-21,753.286
2009-12-22,753.63
2009-12-23,761.126
2009-12-24,762.411
2009-12-25,762.411
2009-12-28,761.996
2009-12-29,766.785
2009-12-30,762.462
2009-12-31,764.998
2010-01-01,764.998
2010-01-04,796.085
2010-01-05,786.839
2010-01-06,788.663
2010-01-07,795.703
2010-01-08,799.338
2010-01-11,825.922
2010-01-12,819.39
2010-01-13,817.675
2010-01-14,827.956
2010-01-15,816.026
2010-01-18,818.308
2010-01-19,814.519
2010-01-20,796.738
2010-01-21,777.654
2010-01-22,774.881
2010-01-25,783.214
2010-01-26,777.862
2010-01-27,779.624
2010-01-28,781.702
2010-01-29,784.686
2010-02-01,794.047
2010-02-02,794.826
2010-02-03,801.944
2010-02-04,785.431
2010-02-05,769.598
2010-02-08,760.798
2010-02-09,770.473
2010-02-10,761.381
2010-02-11,760.794
2010-02-12,764.153
2010-02-15,766.046
2010-02-16,780.095
2010-02-17,783.32
2010-02-18,785.557
2010-02-19,777.31
2010-02-22,785.732
2010-02-23,772.421
2010-02-24,776.926
2010-02-25,763.132
2010-02-26,770.126
2010-03-01,775.719
2010-03-02,784.663
2010-03-03,801.612
2010-03-04,789.237
2010-03-05,802.25
2010-03-08,805.824
2010-03-09,798.147
2010-03-10,813.926
2010-03-11,809.575
2010-03-12,814.263
2010-03-15,805.168
2010-03-16,825.052
2010-03-17,825.638
2010-03-18,815.978
2010-03-19,816.58
2010-03-22,813.411
2010-03-23,824.511
2010-03-24,821.916
2010-03-25,829.767
2010-03-26,825.07
2010-03-29,825.274
2010-03-30,822.533
2010-03-31,829.378
2010-04-01,829.679
2010-04-02,829.679
2010-04-05,827.678
2010-04-06,838.77
2010-04-07,849.057
2010-04-08,840.062
2010-04-09,849.486
2010-04-12,867.446
2010-04-13,861.605
2010-04-14,877.361
2010-04-15,884.992
2010-04-16,877.872
2010-04-19,870.304
2010-04-20,887.435
2010-04-21,884.305
2010-04-22,864.111
2010-04-23,881.969
2010-04-26,894.832
2010-04-27,885.405
2010-04-28,858.984
2010-04-29,883.696
2010-04-30,887.177
2010-05-03,885.013
2010-05-04,861.38
2010-05-05,828.932
2010-05-06,802.566
2010-05-07,767.207
2010-05-10,824.111
2010-05-11,810.799
2010-05-12,830.194
2010-05-13,822.943
2010-05-14,813.672
2010-05-17,802.27
2010-05-18,805.749
2010-05-19,781.494
2010-05-20,756.746
2010-05-21,763.059
2010-05-24,752.227
2010-05-25,731.337
2010-05-26,756.35
2010-05-27,776.356
2010-05-28,776.301
2010-05-31,775.435
2010-06-01,774.49
2010-06-02,774.718
2010-06-03,793.836
2010-06-04,776.015
2010-06-07,760.08
2010-06-08,756.71
2010-06-09,768.039
2010-06-10,785.996
2010-06-11,788.27
2010-06-14,817.168
2010-06-15,819.653
2010-06-16,815.046
2010-06-17,816.234
2010-06-18,835.925
2010-06-21,844.873
2010-06-22,829.322
2010-06-23,819.522
2010-06-24,811.624
2010-06-25,801.631
2010-06-28,806.505
2010-06-29,770.626
2010-06-30,778.559
2010-07-01,772.983
2010-07-02,794.408
2010-07-05,793.412
2010-07-06,819.245
2010-07-07,823.042
2010-07-08,831.914
2010-07-09,826.615
2010-07-12,825.943
2010-07-13,835.191
2010-07-14,848.073
2010-07-15,863.556
2010-07-16,855.247
2010-07-19,847.403
2010-07-20,832.524
2010-07-21,836.014
2010-07-22,850.528
2010-07-23,844.237
2010-07-26,855.608
2010-07-27,859.763
2010-07-28,859.784
2010-07-29,868.426
2010-07-30,856.096
2010-08-02,886.892
2010-08-03,899.781
2010-08-04,890.874
2010-08-05,895.415
2010-08-06,896.806
2010-08-09,906.19
2010-08-10,885.73
2010-08-11,854.493
2010-08-12,852.615
2010-08-13,847.881
2010-08-16,849.426
2010-08-17,859.949
