Date,DENMARK IMI GROWTH IMI (Large+Mid+Small Cap)
2011-08-25,776.937
2011-08-26,781.751
2011-08-29,813.164
2011-08-30,808.214
2011-08-31,833.564
2011-09-01,833.804
2011-09-02,808.496
2011-09-05,780.438
2011-09-06,779.107
2011-09-07,803.942
2011-09-08,809.972
2011-09-09,772.096
2011-09-12,743.282
2011-09-13,748.394
2011-09-14,753.993
2011-09-15,781.596
2011-09-16,774.37
2011-09-19,751.268
2011-09-20,772.535
2011-09-21,772.901
2011-09-22,738.33
2011-09-23,740.455
2011-09-26,744.761
2011-09-27,784.662
2011-09-28,771.097
2011-09-29,779.925
2011-09-30,761.777
2011-10-03,752.519
2011-10-04,736.857
2011-10-05,738.98
2011-10-06,742.501
2011-10-07,748.803
2011-10-10,772.111
2011-10-11,762.167
2011-10-12,787.206
2011-10-13,772.503
2011-10-14,779.417
2011-10-17,759.291
2011-10-18,763.083
2011-10-19,763.265
2011-10-20,757.203
2011-10-21,783.195
2011-10-24,791.424
2011-10-25,796.221
2011-10-26,799.097
2011-10-27,848.186
2011-10-28,854.936
2011-10-31,816.916
2011-11-01,783.059
2011-11-02,791.52
2011-11-03,805.735
2011-11-04,810.234
2011-11-07,815.764
2011-11-08,830.757
2011-11-09,816.31
2011-11-10,807.494
2011-11-11,832.377
2011-11-14,831.643
2011-11-15,826.442
2011-11-16,828.357
2011-11-17,825.93
2011-11-18,822.049
2011-11-21,805.048
2011-11-22,802.281
2011-11-23,790.495
2011-11-24,780.937
2011-11-25,785.272
2011-11-28,805.468
2011-11-29,809.001
2011-11-30,840.383
2011-12-01,826.44
2011-12-02,833.45
2011-12-05,838.975
2011-12-06,835.815
2011-12-07,838.714
2011-12-08,826.72
2011-12-09,826.563
2011-12-12,810.358
2011-12-13,811.22
2011-12-14,786.47
2011-12-15,795.514
2011-12-16,795.118
2011-12-19,798.086
2011-12-20,813.923
2011-12-21,809.214
2011-12-22,801.378
2011-12-23,809.777
2011-12-26,809.777
2011-12-27,812.844
2011-12-28,810.337
2011-12-29,809.637
2011-12-30,822.036
2012-01-02,839.123
2012-01-03,847.08
2012-01-04,822.929
2012-01-05,827.687
2012-01-06,822.351
2012-01-09,837.101
2012-01-10,844.877
2012-01-11,830.863
2012-01-12,835.768
2012-01-13,825.411
2012-01-16,836.415
2012-01-17,842.147
2012-01-18,847.875
2012-01-19,857.431
2012-01-20,851.354
2012-01-23,860.376
2012-01-24,847.325
2012-01-25,847.859
2012-01-26,866.57
2012-01-27,858.445
2012-01-30,850.999
2012-01-31,860.461
2012-02-01,880.249
2012-02-02,898.445
2012-02-03,913.475
2012-02-06,907.753
2012-02-07,930.188
2012-02-08,932.851
2012-02-09,935.826
2012-02-10,929.139
2012-02-13,945.665
2012-02-14,932.943
2012-02-15,951.838
2012-02-16,941.381
2012-02-17,949.566
2012-02-20,970.561
2012-02-21,964.179
2012-02-22,965.094
2012-02-23,976.59
2012-02-24,989.975
2012-02-27,975.316
2012-02-28,990.079
2012-02-29,980.818
2012-03-01,981.226
2012-03-02,973.504
2012-03-05,974.198
2012-03-06,944.047
2012-03-07,951.647
2012-03-08,965.249
2012-03-09,970.434
2012-03-12,972.79
2012-03-13,977.167
2012-03-14,968.244
2012-03-15,969.807
2012-03-16,981.314
2012-03-19,987.342
2012-03-20,985.265
2012-03-21,984.025
2012-03-22,973.643
2012-03-23,972.004
2012-03-26,990.994
2012-03-27,976.275
2012-03-28,983.228
2012-03-29,960.459
2012-03-30,971.602
2012-04-02,1006.095
2012-04-03,1023.125
2012-04-04,983.231
2012-04-05,979.088
2012-04-06,979.088
2012-04-09,979.656
2012-04-10,975.545
2012-04-11,975.486
2012-04-12,991.471
2012-04-13,980.382
2012-04-16,989.962
2012-04-17,1008.499
2012-04-18,1005.285
2012-04-19,1013.27
2012-04-20,1017.886
2012-04-23,995.219
2012-04-24,1002.131
2012-04-25,1002.942
2012-04-26,1004.435
2012-04-27,993.278
2012-04-30,1001.267
2012-05-01,999.821
2012-05-02,995.168
2012-05-03,1011.013
2012-05-04,1008.107
2012-05-07,992.393
2012-05-08,985.871
2012-05-09,966.177
2012-05-10,972.549
2012-05-11,979.062
2012-05-14,949.864
2012-05-15,934.19
2012-05-16,942.265
2012-05-17,939.864
2012-05-18,940.854
2012-05-21,948.393
2012-05-22,957.683
2012-05-23,926.43
2012-05-24,929.642
2012-05-25,935.705
2012-05-28,937.687
2012-05-29,934.709
2012-05-30,906.428
2012-05-31,894.956
2012-06-01,869.189
2012-06-04,870.941
2012-06-05,868.538
2012-06-06,895.686
2012-06-07,912.388
2012-06-08,889.208
2012-06-11,906.221
2012-06-12,900.795
2012-06-13,909.836
2012-06-14,907.019
2012-06-15,911.108
2012-06-18,913.82
2012-06-19,933.9
2012-06-20,935.831
2012-06-21,927.291
2012-06-22,919.739
2012-06-25,904.302
2012-06-26,897.81
2012-06-27,907.727
2012-06-28,908.258
2012-06-29,948.563
2012-07-02,952.541
2012-07-03,966.616
2012-07-04,960.161
2012-07-05,958.497
2012-07-06,952.318
2012-07-09,948.137
2012-07-10,957.438
2012-07-11,948.936
2012-07-12,942.841
2012-07-13,948.209
2012-07-16,958.443
2012-07-17,957.013
2012-07-18,964.891
2012-07-19,977.363
2012-07-20,963.698
2012-07-23,942.696
2012-07-24,941.818
2012-07-25,950.921
2012-07-26,975.745
2012-07-27,1004.474
2012-07-30,996.721
2012-07-31,1000.154
2012-08-01,994.539
2012-08-02,979.039
2012-08-03,1006.889
2012-08-06,1016.372
2012-08-07,1016.505
2012-08-08,1009.443
2012-08-09,1018.35
2012-08-10,1015.486
2012-08-13,1017.675
2012-08-14,1032.712
2012-08-15,1036.288
2012-08-16,1033.638
2012-08-17,1019.517
2012-08-20,1026.007
2012-08-21,1034.358
2012-08-22,1027.411
2012-08-23,1038.941
2012-08-24,1028.617
2012-08-27,1031.924
2012-08-28,1031.899
2012-08-29,1033.54
2012-08-30,1031.926
2012-08-31,1046.083
2012-09-03,1052.195
2012-09-04,1039.832
2012-09-05,1051.554
2012-09-06,1068.152
2012-09-07,1071.281
2012-09-10,1064.875
2012-09-11,1073.063
2012-09-12,1060.498
2012-09-13,1054.403
2012-09-14,1073.593
2012-09-17,1067.435
2012-09-18,1065.051
2012-09-19,1066.114
2012-09-20,1072.107
2012-09-21,1083.197
2012-09-24,1077.962
2012-09-25,1085.326
2012-09-26,1062.247
2012-09-27,1064.489
2012-09-28,1064.186
2012-10-01,1080.379
2012-10-02,1084.639
2012-10-03,1081.762
2012-10-04,1099.74
2012-10-05,1110.094
2012-10-08,1099.731
2012-10-09,1086.362
2012-10-10,1081.135
2012-10-11,1080.272
2012-10-12,1076.529
2012-10-15,1087.345
2012-10-16,1105.133
2012-10-17,1110.98
2012-10-18,1109.172
2012-10-19,1115.908
2012-10-22,1117.079
2012-10-23,1096.555
2012-10-24,1095.635
2012-10-25,1101.128
2012-10-26,1078.107
2012-10-29,1079.233
2012-10-30,1072.235
2012-10-31,1062.641
2012-11-01,1058.374
2012-11-02,1059.828
2012-11-05,1056.839
2012-11-06,1018.692
2012-11-07,1024.591
2012-11-08,1015.667
2012-11-09,1054.352
2012-11-12,1045.502
2012-11-13,1041.803
2012-11-14,1042.573
2012-11-15,1030.275
2012-11-16,1019.835
2012-11-19,1033.027
2012-11-20,1040.965
2012-11-21,1044.121
2012-11-22,1060.145
2012-11-23,1071.759
2012-11-26,1064.75
2012-11-27,1067.864
2012-11-28,1062.246
2012-11-29,1075.718
2012-11-30,1076.652
2012-12-03,1088.947
2012-12-04,1089.127
2012-12-05,1090.381
2012-12-06,1089.363
2012-12-07,1088.378
2012-12-10,1090.795
2012-12-11,1103.565
2012-12-12,1101.971
2012-12-13,1098.679
2012-12-14,1100.59
2012-12-17,1091.947
2012-12-18,1091.642
2012-12-19,1097.541
2012-12-20,1100.198
2012-12-21,1099.062
2012-12-24,1100.762
2012-12-25,1100.762
2012-12-26,1103.396
2012-12-27,1104.957
2012-12-28,1102.889
2012-12-31,1099.752
2013-01-01,1099.752
2013-01-02,1122.594
2013-01-03,1114.062
2013-01-04,1121.224
2013-01-07,1125.697
2013-01-08,1134.242
2013-01-09,1136.133
2013-01-10,1150.155
2013-01-11,1163.544
2013-01-14,1162.382
2013-01-15,1173.4
2013-01-16,1177.809
2013-01-17,1188.075
2013-01-18,1177.394
2013-01-21,1189.009
2013-01-22,1189.885
2013-01-23,1200.032
2013-01-24,1207.063
2013-01-25,1227.795
2013-01-28,1220.486
2013-01-29,1224.834
2013-01-30,1237.39
2013-01-31,1227.309
2013-02-01,1266.777
2013-02-04,1256.893
2013-02-05,1265.392
2013-02-06,1265.387
2013-02-07,1254.377
2013-02-08,1261.064
2013-02-11,1164.184
2013-02-12,1176.288
2013-02-13,1185.549
2013-02-14,1187.995
2013-02-15,1190.649
2013-02-18,1181.978
2013-02-19,1192.101
2013-02-20,1207.999
2013-02-21,1186.431
2013-02-22,1190.747
2013-02-25,1201.742
2013-02-26,1193.513
2013-02-27,1192.192
2013-02-28,1196.702
2013-03-01,1197.984
2013-03-04,1218.588
2013-03-05,1230.312
2013-03-06,1215.81
2013-03-07,1210.268
2013-03-08,1201.885
2013-03-11,1210.352
2013-03-12,1207.823
2013-03-13,1205.667
2013-03-14,1203.497
2013-03-15,1211.407
2013-03-18,1174.565
2013-03-19,1170.818
2013-03-20,1167.921
2013-03-21,1161.978
2013-03-22,1162.222
2013-03-25,1158.702
2013-03-26,1163.015
2013-03-27,1147.726
2013-03-28,1152.847
2013-03-29,1152.847
2013-04-01,1153.363
2013-04-02,1167.544
2013-04-03,1177.004
2013-04-04,1161.573
2013-04-05,1157.447
2013-04-08,1173.205
2013-04-09,1174.785
2013-04-10,1185.41
2013-04-11,1198.916
2013-04-12,1187.374
2013-04-15,1187.21
2013-04-16,1181.116
2013-04-17,1162.411
2013-04-18,1163.072
2013-04-19,1166.823
2013-04-22,1159.526
2013-04-23,1167.386
2013-04-24,1181.19
2013-04-25,1184.8
2013-04-26,1186.704
2013-04-29,1198.533
2013-04-30,1209.199
2013-05-01,1202.259
2013-05-02,1194.515
2013-05-03,1196.34
2013-05-06,1198.345
2013-05-07,1200.955
2013-05-08,1216.558
2013-05-09,1209.344
2013-05-10,1197.728
2013-05-13,1211.49
2013-05-14,1221.579
2013-05-15,1215.137
2013-05-16,1206.677
2013-05-17,1192.535
2013-05-20,1195.446
2013-05-21,1195.434
2013-05-22,1199.926
2013-05-23,1180.885
2013-05-24,1186.201
2013-05-27,1190.496
2013-05-28,1191.878
2013-05-29,1179.542
2013-05-30,1191.932
2013-05-31,1163.725
2013-06-03,1166.958
2013-06-04,1179.44
2013-06-05,1180.775
2013-06-06,1171.8
2013-06-07,1169.806
2013-06-10,1171.162
2013-06-11,1172.081
2013-06-12,1184.432
2013-06-13,1177.479
2013-06-14,1182.365
2013-06-17,1168.32
2013-06-18,1167.186
2013-06-19,1153.293
2013-06-20,1115.57
2013-06-21,1107.292
2013-06-24,1080.537
2013-06-25,1100.023
2013-06-26,1111.913
2013-06-27,1131.269
2013-06-28,1112.009
2013-07-01,1131.496
2013-07-02,1130.198
2013-07-03,1118.839
2013-07-04,1134.694
2013-07-05,1131.738
2013-07-08,1144.874
2013-07-09,1133.657
2013-07-10,1152.844
2013-07-11,1170.896
2013-07-12,1173.594
2013-07-15,1171.915
2013-07-16,1168.782
2013-07-17,1179.228
2013-07-18,1177.927
2013-07-19,1172.205
2013-07-22,1172.85
2013-07-23,1182.124
2013-07-24,1195.0
2013-07-25,1185.619
2013-07-26,1188.975
2013-07-29,1195.373
2013-07-30,1198.476
2013-07-31,1200.553
2013-08-01,1228.038
2013-08-02,1230.512
2013-08-05,1234.681
2013-08-06,1230.315
2013-08-07,1224.744
2013-08-08,1235.583
2013-08-09,1236.979
2013-08-12,1239.83
2013-08-13,1245.58
2013-08-14,1245.536
2013-08-15,1238.895
2013-08-16,1249.449
2013-08-19,1251.178
2013-08-20,1253.972
2013-08-21,1243.711
2013-08-22,1241.706
2013-08-23,1246.35
2013-08-26,1246.222
2013-08-27,1231.636
2013-08-28,1217.514
2013-08-29,1214.202
2013-08-30,1198.142
2013-09-02,1218.621
2013-09-03,1198.404
2013-09-04,1198.545
2013-09-05,1186.903
2013-09-06,1184.08
2013-09-09,1200.551
2013-09-10,1222.353
2013-09-11,1225.81
2013-09-12,1224.77
2013-09-13,1218.944
2013-09-16,1244.139
2013-09-17,1242.29
2013-09-18,1241.929
2013-09-19,1279.072
2013-09-20,1276.713
2013-09-23,1260.666
2013-09-24,1259.823
2013-09-25,1249.575
2013-09-26,1248.462
2013-09-27,1257.1
2013-09-30,1251.609
2013-10-01,1247.983
2013-10-02,1246.422
2013-10-03,1252.88
2013-10-04,1245.718
2013-10-07,1244.497
2013-10-08,1240.096
2013-10-09,1222.694
2013-10-10,1246.691
2013-10-11,1249.051
2013-10-14,1255.156
2013-10-15,1245.995
2013-10-16,1261.376
2013-10-17,1283.327
2013-10-18,1289.896
2013-10-21,1295.103
2013-10-22,1323.621
2013-10-23,1324.951
2013-10-24,1336.497
2013-10-25,1329.622
2013-10-28,1328.033
2013-10-29,1332.23
2013-10-30,1329.653
2013-10-31,1269.678
2013-11-01,1263.822
2013-11-04,1269.173
2013-11-05,1257.011
2013-11-06,1281.557
2013-11-07,1271.558
2013-11-08,1259.803
2013-11-11,1271.938
2013-11-12,1268.107
2013-11-13,1267.961
2013-11-14,1279.344
2013-11-15,1284.81
2013-11-18,1300.533
2013-11-19,1291.179
2013-11-20,1279.413
2013-11-21,1281.604
2013-11-22,1283.483
2013-11-25,1288.981
2013-11-26,1290.082
2013-11-27,1295.445
2013-11-28,1321.483
2013-11-29,1328.657
2013-12-02,1323.32
2013-12-03,1320.107
2013-12-04,1301.838
2013-12-05,1314.985
2013-12-06,1316.307
2013-12-09,1323.397
2013-12-10,1324.904
2013-12-11,1327.222
2013-12-12,1307.763
2013-12-13,1302.515
2013-12-16,1311.675
2013-12-17,1300.193
2013-12-18,1310.4
2013-12-19,1327.54
2013-12-20,1341.148
2013-12-23,1343.97
2013-12-24,1340.277
2013-12-25,1340.277
2013-12-26,1342.737
2013-12-27,1364.31
2013-12-30,1373.35
2013-12-31,1369.798
2014-01-01,1369.798
2014-01-02,1369.13
2014-01-03,1381.876
2014-01-06,1388.801
2014-01-07,1398.453
2014-01-08,1402.004
2014-01-09,1405.951
2014-01-10,1425.906
2014-01-13,1422.069
2014-01-14,1419.24
2014-01-15,1415.315
2014-01-16,1419.052
2014-01-17,1414.801
2014-01-20,1422.128
2014-01-21,1430.853
2014-01-22,1423.496
2014-01-23,1426.915
2014-01-24,1408.317
2014-01-27,1376.111
2014-01-28,1383.243
2014-01-29,1372.94
2014-01-30,1400.671
2014-01-31,1416.305
2014-02-03,1425.522
2014-02-04,1404.218
2014-02-05,1436.669
2014-02-06,1467.0
2014-02-07,1486.906
2014-02-10,1499.033
2014-02-11,1502.109
2014-02-12,1497.787
2014-02-13,1517.314
2014-02-14,1528.394
2014-02-17,1532.749
2014-02-18,1536.301
2014-02-19,1552.395
2014-02-20,1545.606
2014-02-21,1563.224
2014-02-24,1579.988
2014-02-25,1627.741
2014-02-26,1605.432
2014-02-27,1601.921
2014-02-28,1625.526
2014-03-03,1582.622
2014-03-04,1618.856
2014-03-05,1620.26
2014-03-06,1628.252
2014-03-07,1619.416
2014-03-10,1604.895
2014-03-11,1602.894
2014-03-12,1585.965
2014-03-13,1586.236
2014-03-14,1560.194
2014-03-17,1571.123
2014-03-18,1586.743
2014-03-19,1578.704
2014-03-20,1557.792
2014-03-21,1549.624
2014-03-24,1541.737
2014-03-25,1546.44
2014-03-26,1559.76
2014-03-27,1568.121
2014-03-28,1588.517
2014-03-31,1601.84
2014-04-01,1604.269
2014-04-02,1611.795
2014-04-03,1600.946
2014-04-04,1602.404
2014-04-07,1580.966
2014-04-08,1561.699
2014-04-09,1586.499
2014-04-10,1579.391
2014-04-11,1557.281
2014-04-14,1537.617
2014-04-15,1530.028
2014-04-16,1558.379
2014-04-17,1561.642
2014-04-18,1561.642
2014-04-21,1558.105
2014-04-22,1607.928
2014-04-23,1609.821
2014-04-24,1602.557
2014-04-25,1594.028
2014-04-28,1603.071
2014-04-29,1612.105
2014-04-30,1619.162
2014-05-01,1611.344
2014-05-02,1612.775
2014-05-05,1611.311
2014-05-06,1616.371
2014-05-07,1605.925
2014-05-08,1599.636
2014-05-09,1602.01
2014-05-12,1620.159
2014-05-13,1612.502
2014-05-14,1608.6
2014-05-15,1594.236
2014-05-16,1592.802
2014-05-19,1589.358
2014-05-20,1599.601
2014-05-21,1611.409
2014-05-22,1618.2
2014-05-23,1603.156
2014-05-26,1622.841
2014-05-27,1621.51
2014-05-28,1609.138
2014-05-29,1611.281
2014-05-30,1614.904
2014-06-02,1612.194
2014-06-03,1614.164
2014-06-04,1631.857
2014-06-05,1631.365
2014-06-06,1643.707
2014-06-09,1638.227
2014-06-10,1656.092
2014-06-11,1647.002
2014-06-12,1666.33
2014-06-13,1651.874
2014-06-16,1662.701
2014-06-17,1667.133
2014-06-18,1674.081
2014-06-19,1684.316
2014-06-20,1676.538
2014-06-23,1674.614
2014-06-24,1665.882
2014-06-25,1655.697
2014-06-26,1659.57
2014-06-27,1670.202
2014-06-30,1680.69
2014-07-01,1683.56
2014-07-02,1691.792
2014-07-03,1692.778
2014-07-04,1683.299
2014-07-07,1674.532
2014-07-08,1655.939
2014-07-09,1648.017
2014-07-10,1635.407
2014-07-11,1643.762
2014-07-14,1662.542
2014-07-15,1649.089
2014-07-16,1663.009
2014-07-17,1658.861
2014-07-18,1641.591
2014-07-21,1632.0
2014-07-22,1658.198
2014-07-23,1654.513
2014-07-24,1649.094
2014-07-25,1651.455
2014-07-28,1647.47
2014-07-29,1652.753
2014-07-30,1650.452
2014-07-31,1639.058
2014-08-01,1611.72
2014-08-04,1612.682
2014-08-05,1627.956
2014-08-06,1603.08
2014-08-07,1589.312
2014-08-08,1572.924
2014-08-11,1600.453
2014-08-12,1599.564
2014-08-13,1608.016
2014-08-14,1604.823
2014-08-15,1599.512
2014-08-18,1617.796
2014-08-19,1627.993
2014-08-20,1624.333
2014-08-21,1621.318
2014-08-22,1606.414
2014-08-25,1616.87
2014-08-26,1621.37
2014-08-27,1627.869
2014-08-28,1613.719
2014-08-29,1611.235
2014-09-01,1607.965
2014-09-02,1604.189
2014-09-03,1616.934
2014-09-04,1596.887
2014-09-05,1584.152
2014-09-08,1595.913
2014-09-09,1603.939
2014-09-10,1606.087
2014-09-11,1615.559
2014-09-12,1635.074
2014-09-15,1641.26
2014-09-16,1625.187
2014-09-17,1649.432
2014-09-18,1660.655
2014-09-19,1653.79
2014-09-22,1649.0
2014-09-23,1633.125
2014-09-24,1624.153
2014-09-25,1622.432
2014-09-26,1626.229
2014-09-29,1624.134
2014-09-30,1614.825
2014-10-01,1615.516
2014-10-02,1591.81
2014-10-03,1588.074
2014-10-06,1582.917
2014-10-07,1558.611
2014-10-08,1534.042
2014-10-09,1529.409
2014-10-10,1487.764
2014-10-13,1487.291
2014-10-14,1493.325
2014-10-15,1470.703
2014-10-16,1443.647
2014-10-17,1502.47
2014-10-20,1512.874
2014-10-21,1533.108
2014-10-22,1556.879
2014-10-23,1567.455
2014-10-24,1559.545
2014-10-27,1568.76
2014-10-28,1539.591
2014-10-29,1554.874
2014-10-30,1588.502
2014-10-31,1582.456
2014-11-03,1557.791
2014-11-04,1558.79
2014-11-05,1554.284
2014-11-06,1549.786
2014-11-07,1546.822
2014-11-10,1547.183
2014-11-11,1556.64
2014-11-12,1554.446
2014-11-13,1552.482
2014-11-14,1545.747
2014-11-17,1545.084
2014-11-18,1563.528
2014-11-19,1573.397
2014-11-20,1572.339
2014-11-21,1571.548
2014-11-24,1584.276
2014-11-25,1593.546
2014-11-26,1601.61
2014-11-27,1601.509
2014-11-28,1599.153
2014-12-01,1596.816
2014-12-02,1606.217
2014-12-03,1594.6
2014-12-04,1601.221
2014-12-05,1609.691
2014-12-08,1602.163
2014-12-09,1598.202
2014-12-10,1598.342
2014-12-11,1589.397
2014-12-12,1570.688
2014-12-15,1537.916
2014-12-16,1524.246
2014-12-17,1523.63
2014-12-18,1547.016
2014-12-19,1551.108
2014-12-22,1559.932
2014-12-23,1532.756
2014-12-24,1534.263
2014-12-25,1534.263
2014-12-26,1531.903
2014-12-29,1541.944
2014-12-30,1526.515
2014-12-31,1518.255
2015-01-01,1518.255
2015-01-02,1527.458
2015-01-05,1512.382
2015-01-06,1502.512
2015-01-07,1479.736
2015-01-08,1501.159
2015-01-09,1508.282
2015-01-12,1518.18
2015-01-13,1533.559
2015-01-14,1520.951
2015-01-15,1517.44
2015-01-16,1499.637
2015-01-19,1555.616
2015-01-20,1551.193
2015-01-21,1555.037
2015-01-22,1531.197
2015-01-23,1527.928
2015-01-26,1552.124
2015-01-27,1560.901
2015-01-28,1563.341
2015-01-29,1563.588
2015-01-30,1547.125
2015-02-02,1545.093
2015-02-03,1558.142
2015-02-04,1541.003
2015-02-05,1542.115
2015-02-06,1515.749
2015-02-09,1505.075
2015-02-10,1522.232
2015-02-11,1508.681
2015-02-12,1531.341
2015-02-13,1546.004
2015-02-16,1542.833
2015-02-17,1568.912
2015-02-18,1592.469
2015-02-19,1608.562
2015-02-20,1638.972
2015-02-23,1652.533
2015-02-24,1646.793
2015-02-25,1656.149
2015-02-26,1654.601
2015-02-27,1670.599
2015-03-02,1659.904
2015-03-03,1646.685
2015-03-04,1632.504
2015-03-05,1643.953
2015-03-06,1629.551
2015-03-09,1624.377
2015-03-10,1612.678
2015-03-11,1599.593
2015-03-12,1607.533
2015-03-13,1620.737
2015-03-16,1654.446
2015-03-17,1633.953
2015-03-18,1646.04
2015-03-19,1652.737
2015-03-20,1696.61
2015-03-23,1710.158
2015-03-24,1722.806
2015-03-25,1716.0
2015-03-26,1677.849
2015-03-27,1766.125
2015-03-30,1787.648
2015-03-31,1756.995
2015-04-01,1780.407
2015-04-02,1800.698
2015-04-03,1800.698
2015-04-06,1825.113
2015-04-07,1818.566
2015-04-08,1813.244
2015-04-09,1807.005
2015-04-10,1832.797
2015-04-13,1817.236
2015-04-14,1826.196
2015-04-15,1819.134
2015-04-16,1813.57
2015-04-17,1796.92
2015-04-20,1819.381
2015-04-21,1854.384
2015-04-22,1844.708
2015-04-23,1831.418
2015-04-24,1862.631
2015-04-27,1882.864
2015-04-28,1857.169
2015-04-29,1846.132
2015-04-30,1863.627
2015-05-01,1865.854
2015-05-04,1877.052
2015-05-05,1848.126
2015-05-06,1854.351
2015-05-07,1852.985
2015-05-08,1864.792
2015-05-11,1869.316
2015-05-12,1862.815
2015-05-13,1872.556
2015-05-14,1876.539
2015-05-15,1886.866
2015-05-18,1892.505
2015-05-19,1888.526
2015-05-20,1886.909
2015-05-21,1894.165
2015-05-22,1889.339
2015-05-25,1889.339
2015-05-26,1869.232
2015-05-27,1882.138
2015-05-28,1872.735
2015-05-29,1857.195
2015-06-01,1863.543
2015-06-02,1887.074
2015-06-03,1910.658
2015-06-04,1902.295
2015-06-05,1873.131
2015-06-08,1856.114
2015-06-09,1850.419
2015-06-10,1904.116
2015-06-11,1902.509
2015-06-12,1893.706
2015-06-15,1850.067
2015-06-16,1845.583
2015-06-17,1823.707
2015-06-18,1851.16
2015-06-19,1836.956
2015-06-22,1903.509
2015-06-23,1872.14
2015-06-24,1869.128
2015-06-25,1871.445
2015-06-26,1853.89
2015-06-29,1824.851
2015-06-30,1818.947
2015-07-01,1850.521
2015-07-02,1846.158
2015-07-03,1836.985
2015-07-06,1832.943
2015-07-07,1790.047
2015-07-08,1801.826
2015-07-09,1841.06
2015-07-10,1915.564
2015-07-13,1927.712
2015-07-14,1924.179
2015-07-15,1941.505
2015-07-16,1951.367
2015-07-17,1942.139
2015-07-20,1963.17
2015-07-21,1948.238
2015-07-22,1948.321
2015-07-23,1955.697
2015-07-24,1954.601
2015-07-27,1934.807
2015-07-28,1936.063
2015-07-29,1959.195
2015-07-30,1923.661
2015-07-31,1953.854
2015-08-03,1982.883
2015-08-04,1975.236
2015-08-05,1975.424
2015-08-06,1931.33
2015-08-07,1901.284
2015-08-10,1923.327
2015-08-11,1923.821
2015-08-12,1895.666
2015-08-13,1907.943
2015-08-14,1922.914
2015-08-17,1928.808
2015-08-18,1946.175
2015-08-19,1923.351
2015-08-20,1889.368
2015-08-21,1848.283
2015-08-24,1802.222
2015-08-25,1842.005
2015-08-26,1825.882
2015-08-27,1858.571
2015-08-28,1850.319
2015-08-31,1850.999
2015-09-01,1817.309
2015-09-02,1837.412
2015-09-03,1859.405
2015-09-04,1824.583
2015-09-07,1831.383
2015-09-08,1864.167
2015-09-09,1883.123
2015-09-10,1887.021
2015-09-11,1889.484
2015-09-14,1869.739
2015-09-15,1874.339
2015-09-16,1884.82
2015-09-17,1893.8
2015-09-18,1888.295
2015-09-21,1899.192
2015-09-22,1837.416
2015-09-23,1853.798
2015-09-24,1836.456
2015-09-25,1868.916
2015-09-28,1852.838
2015-09-29,1813.506
2015-09-30,1823.762
2015-10-01,1842.19
2015-10-02,1845.063
2015-10-05,1872.781
2015-10-06,1888.244
2015-10-07,1865.47
2015-10-08,1859.709
2015-10-09,1873.36
2015-10-12,1884.4
2015-10-13,1866.879
2015-10-14,1826.414
2015-10-15,1836.164
2015-10-16,1876.91
2015-10-19,1896.99
2015-10-20,1884.59
2015-10-21,1872.683
2015-10-22,1854.02
2015-10-23,1884.2
2015-10-26,1890.493
2015-10-27,1894.132
2015-10-28,1923.729
2015-10-29,1851.204
2015-10-30,1852.828
2015-11-02,1866.941
2015-11-03,1872.126
2015-11-04,1869.431
2015-11-05,1896.346
2015-11-06,1884.669
2015-11-09,1872.234
2015-11-10,1862.879
2015-11-11,1893.631
2015-11-12,1890.125
2015-11-13,1864.852
2015-11-16,1864.031
2015-11-17,1897.048
2015-11-18,1890.495
2015-11-19,1912.911
2015-11-20,1909.501
2015-11-23,1897.774
2015-11-24,1875.965
2015-11-25,1898.705
2015-11-26,1912.408
2015-11-27,1913.555
2015-11-30,1929.169
2015-12-01,1948.664
2015-12-02,1960.054
2015-12-03,1977.225
2015-12-04,1985.361
2015-12-07,2001.909
2015-12-08,1981.519
2015-12-09,1990.659
2015-12-10,1970.904
2015-12-11,1931.431
2015-12-14,1931.157
2015-12-15,1950.404
2015-12-16,1967.257
2015-12-17,1973.1
2015-12-18,1962.849
2015-12-21,1973.333
2015-12-22,1961.347
2015-12-23,1983.281
2015-12-24,1997.799
2015-12-25,1997.799
2015-12-28,2006.25
2015-12-29,2019.966
2015-12-30,2022.562
2015-12-31,2012.979
2016-01-01,2012.979
2016-01-04,1970.244
2016-01-05,1986.643
2016-01-06,1974.313
2016-01-07,1956.304
2016-01-08,1939.35
2016-01-11,1896.718
2016-01-12,1926.025
2016-01-13,1922.977
2016-01-14,1891.369
2016-01-15,1841.173
2016-01-18,1830.911
2016-01-19,1859.577
2016-01-20,1797.958
2016-01-21,1837.09
2016-01-22,1880.044
2016-01-25,1903.786
2016-01-26,1906.145
2016-01-27,1929.231
2016-01-28,1897.398
2016-01-29,1922.601
2016-02-01,1939.385
2016-02-02,1926.346
2016-02-03,1862.138
2016-02-04,1840.479
2016-02-05,1810.561
2016-02-08,1711.693
2016-02-09,1699.716
2016-02-10,1773.489
2016-02-11,1751.258
2016-02-12,1752.76
2016-02-15,1826.928
2016-02-16,1805.223
2016-02-17,1844.308
2016-02-18,1854.146
2016-02-19,1841.023
2016-02-22,1870.329
2016-02-23,1883.626
2016-02-24,1824.62
2016-02-25,1870.514
2016-02-26,1881.268
2016-02-29,1870.612
2016-03-01,1899.223
2016-03-02,1897.028
2016-03-03,1884.921
2016-03-04,1959.396
2016-03-07,1971.632
