Date,DENMARK GROWTH Standard (Large+Mid Cap)
2009-12-01,7468.698
2009-12-02,7568.599
2009-12-03,7496.358
2009-12-04,7454.146
2009-12-07,7414.641
2009-12-08,7294.101
2009-12-09,7276.069
2009-12-10,7212.709
2009-12-11,7168.539
2009-12-14,7131.525
2009-12-15,7092.946
2009-12-16,7199.959
2009-12-17,7042.232
2009-12-18,7017.2
2009-12-21,6968.555
2009-12-22,6967.044
2009-12-23,7026.603
2009-12-24,7038.461
2009-12-25,7038.461
2009-12-28,7025.518
2009-12-29,7070.535
2009-12-30,7031.671
2009-12-31,7055.059
2010-01-01,7055.059
2010-01-04,7333.516
2010-01-05,7240.167
2010-01-06,7274.396
2010-01-07,7340.997
2010-01-08,7379.883
2010-01-11,7642.848
2010-01-12,7584.033
2010-01-13,7560.615
2010-01-14,7645.094
2010-01-15,7527.419
2010-01-18,7548.504
2010-01-19,7523.027
2010-01-20,7355.152
2010-01-21,7180.64
2010-01-22,7163.058
2010-01-25,7242.239
2010-01-26,7207.046
2010-01-27,7226.785
2010-01-28,7247.154
2010-01-29,7274.885
2010-02-01,7367.224
2010-02-02,7355.462
2010-02-03,7423.74
2010-02-04,7276.082
2010-02-05,7132.124
2010-02-08,7064.29
2010-02-09,7160.622
2010-02-10,7082.389
2010-02-11,7090.788
2010-02-12,7129.836
2010-02-15,7150.214
2010-02-16,7268.566
2010-02-17,7300.057
2010-02-18,7318.891
2010-02-19,7240.978
2010-02-22,7321.892
2010-02-23,7197.261
2010-02-24,7250.235
2010-02-25,7113.357
2010-02-26,7161.475
2010-03-01,7210.639
2010-03-02,7291.142
2010-03-03,7457.191
2010-03-04,7339.124
2010-03-05,7465.48
2010-03-08,7511.474
2010-03-09,7438.804
2010-03-10,7584.807
2010-03-11,7528.533
2010-03-12,7570.848
2010-03-15,7481.956
2010-03-16,7674.233
2010-03-17,7681.853
2010-03-18,7593.917
2010-03-19,7610.484
2010-03-22,7578.503
2010-03-23,7685.71
2010-03-24,7670.494
2010-03-25,7746.33
2010-03-26,7694.756
2010-03-29,7695.611
2010-03-30,7675.521
2010-03-31,7735.676
2010-04-01,7738.489
2010-04-02,7738.489
2010-04-05,7719.82
2010-04-06,7832.278
2010-04-07,7937.11
2010-04-08,7840.483
2010-04-09,7910.151
2010-04-12,8076.405
2010-04-13,8011.295
2010-04-14,8159.906
2010-04-15,8246.141
2010-04-16,8180.574
2010-04-19,8113.001
2010-04-20,8257.602
2010-04-21,8233.424
2010-04-22,8034.957
2010-04-23,8199.246
2010-04-26,8330.83
2010-04-27,8230.144
2010-04-28,7992.416
2010-04-29,8234.115
2010-04-30,8266.551
2010-05-03,8252.585
2010-05-04,8060.59
2010-05-05,7778.359
2010-05-06,7531.441
2010-05-07,7204.81
2010-05-10,7707.988
2010-05-11,7612.066
2010-05-12,7795.414
2010-05-13,7727.332
2010-05-14,7640.277
2010-05-17,7556.774
2010-05-18,7583.769
2010-05-19,7355.071
2010-05-20,7127.241
2010-05-21,7172.231
2010-05-24,7070.411
2010-05-25,6891.044
2010-05-26,7121.459
2010-05-27,7299.956
2010-05-28,7299.443
2010-05-31,7289.133
2010-06-01,7282.795
2010-06-02,7298.371
2010-06-03,7480.804
2010-06-04,7317.259
2010-06-07,7167.592
2010-06-08,7133.228
2010-06-09,7224.794
2010-06-10,7394.491
2010-06-11,7413.72
2010-06-14,7679.351
2010-06-15,7705.163
2010-06-16,7665.171
2010-06-17,7685.164
2010-06-18,7884.318
2010-06-21,7973.759
2010-06-22,7816.795
2010-06-23,7730.448
2010-06-24,7660.421
2010-06-25,7568.695
2010-06-28,7615.223
2010-06-29,7276.731
2010-06-30,7358.076
2010-07-01,7312.362
2010-07-02,7508.094
2010-07-05,7500.859
2010-07-06,7737.611
2010-07-07,7777.84
2010-07-08,7859.286
2010-07-09,7806.16
2010-07-12,7804.723
2010-07-13,7883.113
2010-07-14,8011.875
2010-07-15,8169.667
2010-07-16,8093.005
2010-07-19,8024.831
2010-07-20,7881.448
2010-07-21,7910.337
2010-07-22,8042.633
2010-07-23,7985.863
2010-07-26,8094.219
2010-07-27,8122.119
2010-07-28,8121.669
2010-07-29,8193.839
2010-07-30,8074.821
2010-08-02,8361.051
2010-08-03,8492.774
2010-08-04,8406.516
2010-08-05,8446.604
2010-08-06,8458.748
2010-08-09,8544.985
2010-08-10,8357.251
2010-08-11,8063.627
2010-08-12,8060.735
2010-08-13,8025.497
2010-08-16,8036.928
2010-08-17,8138.458
2010-08-18,7932.513
2010-08-19,7844.714
2010-08-20,7629.713
2010-08-23,7645.353
2010-08-24,7531.637
2010-08-25,7328.637
2010-08-26,7535.463
2010-08-27,7533.387
2010-08-30,7542.426
2010-08-31,7594.126
2010-09-01,7898.27
2010-09-02,7865.248
2010-09-03,7890.169
2010-09-06,7879.542
2010-09-07,7811.373
2010-09-08,7818.059
2010-09-09,7958.38
2010-09-10,7975.208
2010-09-13,8129.394
2010-09-14,8181.132
2010-09-15,8165.323
2010-09-16,8150.195
2010-09-17,8101.278
2010-09-20,8156.766
2010-09-21,8198.717
2010-09-22,8385.586
2010-09-23,8298.932
2010-09-24,8440.299
2010-09-27,8383.534
2010-09-28,8437.559
2010-09-29,8463.076
2010-09-30,8522.2
2010-10-01,8487.58
2010-10-04,8347.513
2010-10-05,8494.095
2010-10-06,8664.429
2010-10-07,8704.472
2010-10-08,8622.934
2010-10-11,8702.369
2010-10-12,8682.475
2010-10-13,8907.392
2010-10-14,8874.847
2010-10-15,8786.009
2010-10-18,8548.493
2010-10-19,8311.985
2010-10-20,8789.596
2010-10-21,8874.216
2010-10-22,8777.437
2010-10-25,8888.456
2010-10-26,8649.631
2010-10-27,8659.899
2010-10-28,8835.008
2010-10-29,8809.895
2010-11-01,8790.101
2010-11-02,8948.298
2010-11-03,8989.786
2010-11-04,9193.032
2010-11-05,9032.585
2010-11-08,8946.535
2010-11-09,9064.054
2010-11-10,8930.607
2010-11-11,8902.18
2010-11-12,8911.977
2010-11-15,8876.533
2010-11-16,8760.521
2010-11-17,8782.768
2010-11-18,8835.565
2010-11-19,8909.928
2010-11-22,8842.07
2010-11-23,8681.98
2010-11-24,8715.075
2010-11-25,8641.834
2010-11-26,8519.118
2010-11-29,8328.225
2010-11-30,8327.943
2010-12-01,8504.366
2010-12-02,8694.472
2010-12-03,8769.214
2010-12-06,8737.133
2010-12-07,8804.026
2010-12-08,8727.308
2010-12-09,8605.022
2010-12-10,8876.45
2010-12-13,9023.739
2010-12-14,9021.561
2010-12-15,8998.812
2010-12-16,8875.547
2010-12-17,8963.674
2010-12-20,8873.49
2010-12-21,8920.606
2010-12-22,8875.967
2010-12-23,8999.385
2010-12-24,9035.109
2010-12-27,9011.283
2010-12-28,9067.812
2010-12-29,9038.543
2010-12-30,9097.626
2010-12-31,9192.371
2011-01-03,9168.893
2011-01-04,9290.606
2011-01-05,9244.736
2011-01-06,9217.688
2011-01-07,9093.708
2011-01-10,9058.664
2011-01-11,9135.438
2011-01-12,9129.355
2011-01-13,9107.542
2011-01-14,9107.023
2011-01-17,9063.7
2011-01-18,9413.576
2011-01-19,9355.347
2011-01-20,9135.646
2011-01-21,9174.573
2011-01-24,9292.228
2011-01-25,9293.297
2011-01-26,9356.088
2011-01-27,9428.434
2011-01-28,9300.093
2011-01-31,9276.124
2011-02-01,9441.628
2011-02-02,9338.257
2011-02-03,9171.58
2011-02-04,9133.827
2011-02-07,9149.449
2011-02-08,9220.148
2011-02-09,9432.437
2011-02-10,9240.467
2011-02-11,9294.359
2011-02-14,9402.405
2011-02-15,9451.583
2011-02-16,9445.541
2011-02-17,9415.159
2011-02-18,9555.858
2011-02-21,9539.581
2011-02-22,9549.488
2011-02-23,9531.788
2011-02-24,9494.443
2011-02-25,9688.118
2011-02-28,9801.676
2011-03-01,9760.471
2011-03-02,9749.415
2011-03-03,9905.424
2011-03-04,9948.999
2011-03-07,9947.117
2011-03-08,9838.711
2011-03-09,9880.255
2011-03-10,9700.777
2011-03-11,9652.646
2011-03-14,9714.627
2011-03-15,9452.79
2011-03-16,9400.159
2011-03-17,9533.791
2011-03-18,9841.689
2011-03-21,9793.162
2011-03-22,9773.289
2011-03-23,9774.61
2011-03-24,9960.197
2011-03-25,9866.796
2011-03-28,9837.139
2011-03-29,9838.844
2011-03-30,10079.542
2011-03-31,10154.64
2011-04-01,10169.049
2011-04-04,10222.408
2011-04-05,10264.621
2011-04-06,10422.426
2011-04-07,10235.462
2011-04-08,10362.838
2011-04-11,10377.167
2011-04-12,10299.439
2011-04-13,10300.944
2011-04-14,10173.77
2011-04-15,10137.264
2011-04-18,9930.251
2011-04-19,10024.648
2011-04-20,10330.174
2011-04-21,10373.267
2011-04-22,10373.267
2011-04-25,10365.773
2011-04-26,10324.466
2011-04-27,10157.37
2011-04-28,10263.9
2011-04-29,10364.413
2011-05-02,10557.78
2011-05-03,10410.868
2011-05-04,10314.411
2011-05-05,10024.358
2011-05-06,10086.03
2011-05-09,9916.226
2011-05-10,9896.859
2011-05-11,9871.311
2011-05-12,9817.229
2011-05-13,9928.021
2011-05-16,9927.014
2011-05-17,9817.938
2011-05-18,9896.952
2011-05-19,9935.411
2011-05-20,9867.903
2011-05-23,9621.173
2011-05-24,9714.217
2011-05-25,9699.673
2011-05-26,9603.337
2011-05-27,9733.857
2011-05-30,9785.428
2011-05-31,9886.278
2011-06-01,9901.872
2011-06-02,9911.077
2011-06-03,9998.219
2011-06-06,9961.545
2011-06-07,9990.755
2011-06-08,9747.471
2011-06-09,9692.494
2011-06-10,9594.739
2011-06-13,9605.927
2011-06-14,9733.116
2011-06-15,9441.539
2011-06-16,9099.403
2011-06-17,9218.023
2011-06-20,9088.348
2011-06-21,9250.83
2011-06-22,9232.138
2011-06-23,8939.649
2011-06-24,8985.394
2011-06-27,9040.852
2011-06-28,9096.1
2011-06-29,9290.161
2011-06-30,9499.342
2011-07-01,9606.685
2011-07-04,9734.102
2011-07-05,9707.636
2011-07-06,9515.764
2011-07-07,9600.086
2011-07-08,9532.452
2011-07-11,9256.075
2011-07-12,9154.84
2011-07-13,9385.762
2011-07-14,9331.609
2011-07-15,9382.837
2011-07-18,9272.766
2011-07-19,9399.591
2011-07-20,9370.163
2011-07-21,9528.065
2011-07-22,9610.563
2011-07-25,9559.798
2011-07-26,9534.407
2011-07-27,9408.264
2011-07-28,9343.336
2011-07-29,9270.436
2011-08-01,9116.285
2011-08-02,8878.607
2011-08-03,8717.195
2011-08-04,8485.398
2011-08-05,8123.585
2011-08-08,7936.669
2011-08-09,8153.41
2011-08-10,7965.681
2011-08-11,7956.852
2011-08-12,8190.177
2011-08-15,8483.513
2011-08-16,8313.685
2011-08-17,8226.864
2011-08-18,7803.908
2011-08-19,7810.842
2011-08-22,7684.366
2011-08-23,7518.412
2011-08-24,7574.564
2011-08-25,7413.457
2011-08-26,7467.247
2011-08-29,7757.973
2011-08-30,7714.875
2011-08-31,7965.551
2011-09-01,7974.234
2011-09-02,7737.785
2011-09-05,7479.473
2011-09-06,7474.508
2011-09-07,7714.522
2011-09-08,7778.803
2011-09-09,7410.76
2011-09-12,7137.508
2011-09-13,7181.01
2011-09-14,7226.108
2011-09-15,7482.029
2011-09-16,7403.498
2011-09-19,7179.242
2011-09-20,7391.047
2011-09-21,7395.465
2011-09-22,7063.632
2011-09-23,7093.624
2011-09-26,7133.349
2011-09-27,7524.359
2011-09-28,7384.898
2011-09-29,7470.012
2011-09-30,7307.134
2011-10-03,7222.573
2011-10-04,7074.866
2011-10-05,7086.005
2011-10-06,7102.747
2011-10-07,7153.967
2011-10-10,7374.884
2011-10-11,7271.771
2011-10-12,7507.389
2011-10-13,7357.372
2011-10-14,7403.048
2011-10-17,7202.761
2011-10-18,7247.242
2011-10-19,7239.92
2011-10-20,7195.721
2011-10-21,7434.043
2011-10-24,7496.727
2011-10-25,7557.892
2011-10-26,7584.067
2011-10-27,8068.552
2011-10-28,8146.742
2011-10-31,7772.232
2011-11-01,7473.592
2011-11-02,7537.763
2011-11-03,7677.995
2011-11-04,7731.739
2011-11-07,7797.93
2011-11-08,7940.558
2011-11-09,7807.104
2011-11-10,7698.526
2011-11-11,7929.816
2011-11-14,7923.71
2011-11-15,7878.867
2011-11-16,7897.297
2011-11-17,7892.525
2011-11-18,7865.148
2011-11-21,7714.353
2011-11-22,7679.748
2011-11-23,7575.199
2011-11-24,7479.985
2011-11-25,7527.163
2011-11-28,7714.556
2011-11-29,7748.095
2011-11-30,8043.414
2011-12-01,7899.874
2011-12-02,7976.818
2011-12-05,8018.789
2011-12-06,7999.521
2011-12-07,8032.785
2011-12-08,7931.982
2011-12-09,7927.148
2011-12-12,7785.591
2011-12-13,7798.335
2011-12-14,7565.055
2011-12-15,7659.584
2011-12-16,7654.168
2011-12-19,7685.792
2011-12-20,7825.643
2011-12-21,7775.203
2011-12-22,7687.656
2011-12-23,7773.178
2011-12-26,7773.178
2011-12-27,7804.855
2011-12-28,7788.03
2011-12-29,7773.662
2011-12-30,7884.241
2012-01-02,8056.961
2012-01-03,8120.967
2012-01-04,7881.502
2012-01-05,7941.732
2012-01-06,7893.476
2012-01-09,8039.511
2012-01-10,8089.078
2012-01-11,7933.635
2012-01-12,7960.446
2012-01-13,7849.232
2012-01-16,7951.173
2012-01-17,7999.49
2012-01-18,8044.227
2012-01-19,8135.871
2012-01-20,8072.056
2012-01-23,8163.575
2012-01-24,8036.585
2012-01-25,8036.556
2012-01-26,8203.445
2012-01-27,8128.613
2012-01-30,8055.464
2012-01-31,8152.154
2012-02-01,8343.364
2012-02-02,8536.254
2012-02-03,8694.403
2012-02-06,8637.176
2012-02-07,8864.841
2012-02-08,8896.946
2012-02-09,8928.198
2012-02-10,8861.4
2012-02-13,9035.368
2012-02-14,8907.027
2012-02-15,9104.378
2012-02-16,9002.679
2012-02-17,9072.926
2012-02-20,9268.625
2012-02-21,9202.209
2012-02-22,9223.355
2012-02-23,9348.413
2012-02-24,9473.933
2012-02-27,9329.35
2012-02-28,9477.264
2012-02-29,9379.522
2012-03-01,9384.151
2012-03-02,9313.155
2012-03-05,9322.889
2012-03-06,9042.704
2012-03-07,9106.447
2012-03-08,9227.22
2012-03-09,9280.212
2012-03-12,9308.778
2012-03-13,9349.804
2012-03-14,9256.356
2012-03-15,9276.316
2012-03-16,9394.66
2012-03-19,9465.439
2012-03-20,9454.225
2012-03-21,9444.287
2012-03-22,9373.602
2012-03-23,9339.823
2012-03-26,9524.647
2012-03-27,9378.151
2012-03-28,9460.506
2012-03-29,9229.06
2012-03-30,9337.44
2012-04-02,9682.164
2012-04-03,9849.891
2012-04-04,9469.055
2012-04-05,9429.157
2012-04-06,9429.157
2012-04-09,9434.623
2012-04-10,9412.712
2012-04-11,9407.334
2012-04-12,9556.637
2012-04-13,9451.765
2012-04-16,9561.786
2012-04-17,9738.823
2012-04-18,9710.183
2012-04-19,9774.144
2012-04-20,9817.838
2012-04-23,9601.242
2012-04-24,9656.636
2012-04-25,9662.843
2012-04-26,9674.169
2012-04-27,9543.181
2012-04-30,9631.74
2012-05-01,9615.179
2012-05-02,9584.738
2012-05-03,9742.327
2012-05-04,9714.326
2012-05-07,9562.568
2012-05-08,9519.783
2012-05-09,9333.792
2012-05-10,9380.128
2012-05-11,9439.478
2012-05-14,9155.183
2012-05-15,9011.059
2012-05-16,9103.436
2012-05-17,9080.245
2012-05-18,9089.803
2012-05-21,9160.513
2012-05-22,9241.908
2012-05-23,8938.795
2012-05-24,8961.834
2012-05-25,9024.076
2012-05-28,9043.186
2012-05-29,8993.74
2012-05-30,8711.21
2012-05-31,8599.312
2012-06-01,8354.118
2012-06-04,8375.131
2012-06-05,8352.024
2012-06-06,8631.436
2012-06-07,8773.726
2012-06-08,8539.586
2012-06-11,8716.147
2012-06-12,8675.875
2012-06-13,8771.63
2012-06-14,8746.21
2012-06-15,8773.564
2012-06-18,8796.1
2012-06-19,8994.347
2012-06-20,9009.687
2012-06-21,8916.813
2012-06-22,8856.538
2012-06-25,8714.643
2012-06-26,8668.329
2012-06-27,8765.384
2012-06-28,8783.03
2012-06-29,9169.741
2012-07-02,9207.339
2012-07-03,9336.7
2012-07-04,9249.128
2012-07-05,9240.901
2012-07-06,9191.028
2012-07-09,9161.567
2012-07-10,9252.642
2012-07-11,9167.098
2012-07-12,9113.109
2012-07-13,9152.361
2012-07-16,9256.283
2012-07-17,9246.092
2012-07-18,9322.514
2012-07-19,9435.353
2012-07-20,9303.473
2012-07-23,9111.701
2012-07-24,9094.709
2012-07-25,9187.789
2012-07-26,9425.273
2012-07-27,9722.556
2012-07-30,9645.762
2012-07-31,9684.894
2012-08-01,9628.697
2012-08-02,9488.083
2012-08-03,9756.603
2012-08-06,9829.459
2012-08-07,9837.176
2012-08-08,9772.802
2012-08-09,9853.74
2012-08-10,9827.531
2012-08-13,9854.638
2012-08-14,10009.226
2012-08-15,10060.371
2012-08-16,10022.359
2012-08-17,9872.604
2012-08-20,9942.74
2012-08-21,10008.248
2012-08-22,9946.88
2012-08-23,10067.667
2012-08-24,9970.089
2012-08-27,9998.781
2012-08-28,10000.858
2012-08-29,10008.119
2012-08-30,9990.149
2012-08-31,10122.7
2012-09-03,10182.693
2012-09-04,10057.856
2012-09-05,10176.047
2012-09-06,10324.887
2012-09-07,10343.468
2012-09-10,10273.286
2012-09-11,10351.763
2012-09-12,10206.353
2012-09-13,10138.33
2012-09-14,10298.4
2012-09-17,10241.661
2012-09-18,10234.484
2012-09-19,10245.66
2012-09-20,10320.686
2012-09-21,10427.033
2012-09-24,10374.131
2012-09-25,10443.692
2012-09-26,10226.982
2012-09-27,10248.504
2012-09-28,10238.211
2012-10-01,10387.746
2012-10-02,10433.462
2012-10-03,10410.699
2012-10-04,10594.793
2012-10-05,10687.296
2012-10-08,10596.121
2012-10-09,10470.796
2012-10-10,10421.419
2012-10-11,10408.877
2012-10-12,10368.841
2012-10-15,10492.45
2012-10-16,10664.013
2012-10-17,10714.469
2012-10-18,10686.492
2012-10-19,10766.44
2012-10-22,10784.194
2012-10-23,10583.644
2012-10-24,10556.354
2012-10-25,10608.425
2012-10-26,10363.844
2012-10-29,10385.339
2012-10-30,10295.655
2012-10-31,10190.403
2012-11-01,10125.047
2012-11-02,10153.496
2012-11-05,10126.863
2012-11-06,9711.115
2012-11-07,9782.389
2012-11-08,9698.876
2012-11-09,10120.303
2012-11-12,10024.245
2012-11-13,10012.344
2012-11-14,10023.764
2012-11-15,9909.494
2012-11-16,9818.719
2012-11-19,9940.44
2012-11-20,10019.845
2012-11-21,10045.086
2012-11-22,10203.315
2012-11-23,10314.224
2012-11-26,10244.213
2012-11-27,10277.431
2012-11-28,10238.076
2012-11-29,10366.383
2012-11-30,10363.371
2012-12-03,10487.826
2012-12-04,10489.806
2012-12-05,10496.565
2012-12-06,10476.634
2012-12-07,10475.076
2012-12-10,10501.079
2012-12-11,10633.473
2012-12-12,10613.972
2012-12-13,10582.983
2012-12-14,10600.467
2012-12-17,10520.092
2012-12-18,10502.689
2012-12-19,10564.443
2012-12-20,10576.304
2012-12-21,10569.721
2012-12-24,10586.076
2012-12-25,10586.076
2012-12-26,10611.409
2012-12-27,10630.043
2012-12-28,10612.565
2012-12-31,10582.372
2013-01-01,10582.372
2013-01-02,10808.594
2013-01-03,10732.125
2013-01-04,10813.682
2013-01-07,10853.231
2013-01-08,10955.314
2013-01-09,10976.503
2013-01-10,11100.661
2013-01-11,11229.868
2013-01-14,11218.736
2013-01-15,11346.511
2013-01-16,11390.453
2013-01-17,11467.278
2013-01-18,11354.042
2013-01-21,11465.633
2013-01-22,11479.59
2013-01-23,11583.038
2013-01-24,11651.129
2013-01-25,11848.7
2013-01-28,11776.682
2013-01-29,11820.218
2013-01-30,11952.802
2013-01-31,11857.782
2013-02-01,12255.229
2013-02-04,12174.208
2013-02-05,12269.022
2013-02-06,12272.41
2013-02-07,12165.256
2013-02-08,12239.637
2013-02-11,11172.642
2013-02-12,11279.379
2013-02-13,11353.44
2013-02-14,11384.988
2013-02-15,11404.909
2013-02-18,11318.323
2013-02-19,11406.467
2013-02-20,11563.641
2013-02-21,11343.351
2013-02-22,11384.158
2013-02-25,11492.678
2013-02-26,11429.137
2013-02-27,11391.593
2013-02-28,11434.456
2013-03-01,11453.517
2013-03-04,11687.116
2013-03-05,11796.711
2013-03-06,11637.543
2013-03-07,11566.016
2013-03-08,11474.922
2013-03-11,11557.033
2013-03-12,11522.967
2013-03-13,11503.092
2013-03-14,11475.309
2013-03-15,11559.264
2013-03-18,11177.149
2013-03-19,11145.28
2013-03-20,11105.29
2013-03-21,11083.851
2013-03-22,11093.084
2013-03-25,11063.901
2013-03-26,11097.145
2013-03-27,10947.655
2013-03-28,10996.496
2013-03-29,10996.496
2013-04-01,11001.423
2013-04-02,11130.696
2013-04-03,11242.565
2013-04-04,11089.56
2013-04-05,11038.584
2013-04-08,11199.18
2013-04-09,11214.819
2013-04-10,11304.797
2013-04-11,11462.736
2013-04-12,11342.958
2013-04-15,11355.945
2013-04-16,11290.812
2013-04-17,11110.879
2013-04-18,11107.239
2013-04-19,11150.738
2013-04-22,11087.18
2013-04-23,11159.489
2013-04-24,11313.497
2013-04-25,11343.258
2013-04-26,11361.491
2013-04-29,11482.414
2013-04-30,11582.822
2013-05-01,11502.434
2013-05-02,11417.758
2013-05-03,11402.999
2013-05-06,11444.123
2013-05-07,11469.53
2013-05-08,11616.187
2013-05-09,11547.307
2013-05-10,11436.393
2013-05-13,11558.53
2013-05-14,11661.632
2013-05-15,11601.969
2013-05-16,11496.276
2013-05-17,11383.045
2013-05-20,11410.832
2013-05-21,11404.718
2013-05-22,11453.072
2013-05-23,11266.841
2013-05-24,11305.93
2013-05-27,11350.179
2013-05-28,11356.602
2013-05-29,11231.132
2013-05-30,11351.524
2013-05-31,11065.234
2013-06-03,11114.173
2013-06-04,11243.653
2013-06-05,11256.383
2013-06-06,11153.491
2013-06-07,11140.509
2013-06-10,11167.873
2013-06-11,11225.963
2013-06-12,11328.442
2013-06-13,11273.739
2013-06-14,11297.309
2013-06-17,11138.327
2013-06-18,11114.695
2013-06-19,10977.275
2013-06-20,10629.976
2013-06-21,10548.156
2013-06-24,10279.349
2013-06-25,10469.359
2013-06-26,10576.384
2013-06-27,10758.814
2013-06-28,10565.197
2013-07-01,10754.721
2013-07-02,10740.493
2013-07-03,10648.622
2013-07-04,10811.302
2013-07-05,10787.775
2013-07-08,10916.736
2013-07-09,10779.112
2013-07-10,10966.625
2013-07-11,11133.684
2013-07-12,11146.217
2013-07-15,11126.335
2013-07-16,11099.931
2013-07-17,11208.516
2013-07-18,11193.699
2013-07-19,11139.154
2013-07-22,11139.483
2013-07-23,11245.969
2013-07-24,11367.562
2013-07-25,11285.373
2013-07-26,11337.243
2013-07-29,11390.531
2013-07-30,11403.702
2013-07-31,11432.3
2013-08-01,11723.501
2013-08-02,11750.23
2013-08-05,11801.284
2013-08-06,11757.766
2013-08-07,11701.013
2013-08-08,11799.98
2013-08-09,11809.959
2013-08-12,11848.699
2013-08-13,11920.027
2013-08-14,11899.978
2013-08-15,11843.248
2013-08-16,11962.028
2013-08-19,11965.113
2013-08-20,11990.471
2013-08-21,11889.051
2013-08-22,11852.946
2013-08-23,11859.712
2013-08-26,11858.842
2013-08-27,11744.921
2013-08-28,11604.004
2013-08-29,11564.605
2013-08-30,11407.512
2013-09-02,11604.872
2013-09-03,11378.694
2013-09-04,11382.894
2013-09-05,11258.923
2013-09-06,11223.715
2013-09-09,11383.99
2013-09-10,11585.522
2013-09-11,11617.056
2013-09-12,11612.211
2013-09-13,11550.857
2013-09-16,11792.071
2013-09-17,11779.627
2013-09-18,11773.758
2013-09-19,12141.564
2013-09-20,12116.105
2013-09-23,11956.845
2013-09-24,11943.844
2013-09-25,11829.492
2013-09-26,11817.511
2013-09-27,11905.692
2013-09-30,11858.897
2013-10-01,11792.039
2013-10-02,11766.818
2013-10-03,11827.984
2013-10-04,11763.2
2013-10-07,11754.604
2013-10-08,11708.771
2013-10-09,11554.034
2013-10-10,11794.108
2013-10-11,11798.258
2013-10-14,11847.889
2013-10-15,11736.341
2013-10-16,11896.654
2013-10-17,12124.874
2013-10-18,12181.937
2013-10-21,12221.24
2013-10-22,12509.942
2013-10-23,12505.809
2013-10-24,12632.013
2013-10-25,12581.609
2013-10-28,12582.404
2013-10-29,12621.893
2013-10-30,12593.61
2013-10-31,11961.824
2013-11-01,11902.864
2013-11-04,11950.394
2013-11-05,11859.406
2013-11-06,12077.283
2013-11-07,12013.026
2013-11-08,11904.915
2013-11-11,12017.918
2013-11-12,12009.047
2013-11-13,12007.352
2013-11-14,12118.943
2013-11-15,12145.449
2013-11-18,12285.956
2013-11-19,12205.679
2013-11-20,12098.303
2013-11-21,12101.57
2013-11-22,12117.342
2013-11-25,12164.226
2013-11-26,12154.083
2013-11-27,12199.348
2013-11-28,12479.162
2013-11-29,12546.451
2013-12-02,12490.962
2013-12-03,12506.967
2013-12-04,12330.946
2013-12-05,12456.167
2013-12-06,12452.334
2013-12-09,12495.441
2013-12-10,12512.479
2013-12-11,12531.908
2013-12-12,12351.082
2013-12-13,12292.993
2013-12-16,12371.609
2013-12-17,12264.466
2013-12-18,12341.4
2013-12-19,12517.569
2013-12-20,12647.553
2013-12-23,12656.684
2013-12-24,12621.903
2013-12-25,12621.903
2013-12-26,12645.069
2013-12-27,12851.288
2013-12-30,12952.106
2013-12-31,12918.613
2014-01-01,12918.613
2014-01-02,12875.666
2014-01-03,12991.466
2014-01-06,13009.316
2014-01-07,13101.199
2014-01-08,13168.651
2014-01-09,13209.026
2014-01-10,13383.58
2014-01-13,13370.506
2014-01-14,13357.482
2014-01-15,13301.984
2014-01-16,13347.695
2014-01-17,13289.408
2014-01-20,13377.627
2014-01-21,13466.204
2014-01-22,13368.538
2014-01-23,13403.6
2014-01-24,13291.665
2014-01-27,13014.735
2014-01-28,13031.812
2014-01-29,12940.309
2014-01-30,13203.321
2014-01-31,13402.038
2014-02-03,13522.647
2014-02-04,13327.682
2014-02-05,13652.782
2014-02-06,13934.459
2014-02-07,14152.416
2014-02-10,14274.654
2014-02-11,14263.643
2014-02-12,14214.383
2014-02-13,14421.886
2014-02-14,14523.241
2014-02-17,14573.517
2014-02-18,14600.487
2014-02-19,14756.19
2014-02-20,14692.943
2014-02-21,14865.661
2014-02-24,15041.339
2014-02-25,15587.148
2014-02-26,15368.555
2014-02-27,15345.221
2014-02-28,15543.465
2014-03-03,15151.116
2014-03-04,15490.777
2014-03-05,15491.329
2014-03-06,15516.432
2014-03-07,15436.158
2014-03-10,15259.739
2014-03-11,15237.956
2014-03-12,15076.146
2014-03-13,15096.849
2014-03-14,14865.352
2014-03-17,14939.212
2014-03-18,15110.469
2014-03-19,15029.551
2014-03-20,14824.589
2014-03-21,14771.039
2014-03-24,14740.608
2014-03-25,14771.748
2014-03-26,14891.213
2014-03-27,14941.966
2014-03-28,15132.908
2014-03-31,15260.83
2014-04-01,15232.523
2014-04-02,15304.552
2014-04-03,15190.781
2014-04-04,15185.93
2014-04-07,14981.935
2014-04-08,14815.965
2014-04-09,15021.297
2014-04-10,14922.628
2014-04-11,14730.458
2014-04-14,14615.445
2014-04-15,14533.731
2014-04-16,14805.471
2014-04-17,14836.473
2014-04-18,14836.473
2014-04-21,14802.871
2014-04-22,15237.045
2014-04-23,15267.243
2014-04-24,15207.966
2014-04-25,15138.702
2014-04-28,15238.83
2014-04-29,15331.751
2014-04-30,15351.929
2014-05-01,15239.443
2014-05-02,15219.222
2014-05-05,15170.143
2014-05-06,15200.079
2014-05-07,15137.647
2014-05-08,15056.023
2014-05-09,15035.01
2014-05-12,15167.366
2014-05-13,15079.262
2014-05-14,15018.362
2014-05-15,14863.016
2014-05-16,14849.645
