Date,DENMARK GROWTH Standard (Large+Mid Cap)
2005-06-15,3264.815
2005-06-16,3283.615
2005-06-17,3364.054
2005-06-20,3327.262
2005-06-21,3359.562
2005-06-22,3380.16
2005-06-23,3348.653
2005-06-24,3324.737
2005-06-27,3315.362
2005-06-28,3302.869
2005-06-29,3326.687
2005-06-30,3323.538
2005-07-01,3307.502
2005-07-04,3272.775
2005-07-05,3296.031
2005-07-06,3305.593
2005-07-07,3271.763
2005-07-08,3313.807
2005-07-11,3357.989
2005-07-12,3379.982
2005-07-13,3358.641
2005-07-14,3354.094
2005-07-15,3338.728
2005-07-18,3345.9
2005-07-19,3345.068
2005-07-20,3315.427
2005-07-21,3333.075
2005-07-22,3346.502
2005-07-25,3343.291
2005-07-26,3326.746
2005-07-27,3332.805
2005-07-28,3354.723
2005-07-29,3397.353
2005-08-01,3417.945
2005-08-02,3430.338
2005-08-03,3510.461
2005-08-04,3537.892
2005-08-05,3572.589
2005-08-08,3597.17
2005-08-09,3635.595
2005-08-10,3595.162
2005-08-11,3582.121
2005-08-12,3583.584
2005-08-15,3574.239
2005-08-16,3584.742
2005-08-17,3615.923
2005-08-18,3612.458
2005-08-19,3624.859
2005-08-22,3631.359
2005-08-23,3587.731
2005-08-24,3569.662
2005-08-25,3552.243
2005-08-26,3533.254
2005-08-29,3502.072
2005-08-30,3510.82
2005-08-31,3544.135
2005-09-01,3622.994
2005-09-02,3660.159
2005-09-05,3672.417
2005-09-06,3676.79
2005-09-07,3641.931
2005-09-08,3627.786
2005-09-09,3644.841
2005-09-12,3626.515
2005-09-13,3637.082
2005-09-14,3632.771
2005-09-15,3609.257
2005-09-16,3618.389
2005-09-19,3605.839
2005-09-20,3565.064
2005-09-21,3572.953
2005-09-22,3527.407
2005-09-23,3507.294
2005-09-26,3474.556
2005-09-27,3471.425
2005-09-28,3471.837
2005-09-29,3472.05
2005-09-30,3496.128
2005-10-03,3454.655
2005-10-04,3456.367
2005-10-05,3448.174
2005-10-06,3471.037
2005-10-07,3512.385
2005-10-10,3528.915
2005-10-11,3514.236
2005-10-12,3495.924
2005-10-13,3390.928
2005-10-14,3408.072
2005-10-17,3420.258
2005-10-18,3356.613
2005-10-19,3297.526
2005-10-20,3308.668
2005-10-21,3272.894
2005-10-24,3318.289
2005-10-25,3361.273
2005-10-26,3363.242
2005-10-27,3361.51
2005-10-28,3364.63
2005-10-31,3388.952
2005-11-01,3422.958
2005-11-02,3441.996
2005-11-03,3440.287
2005-11-04,3386.242
2005-11-07,3423.393
2005-11-08,3410.326
2005-11-09,3392.542
2005-11-10,3411.836
2005-11-11,3409.298
2005-11-14,3454.5
2005-11-15,3423.909
2005-11-16,3423.179
2005-11-17,3464.652
2005-11-18,3489.085
2005-11-21,3510.642
2005-11-22,3503.197
2005-11-23,3525.82
2005-11-24,3485.848
2005-11-25,3507.028
2005-11-28,3513.946
2005-11-29,3473.14
2005-11-30,3502.861
2005-12-01,3547.417
2005-12-02,3558.124
2005-12-05,3579.62
2005-12-06,3628.145
2005-12-07,3633.158
2005-12-08,3651.601
2005-12-09,3649.36
2005-12-12,3678.065
2005-12-13,3636.855
2005-12-14,3663.976
2005-12-15,3624.662
2005-12-16,3660.373
2005-12-19,3674.113
2005-12-20,3672.478
2005-12-21,3651.477
2005-12-22,3681.1
2005-12-23,3760.487
2005-12-26,3760.487
2005-12-27,3791.697
2005-12-28,3792.318
2005-12-29,3791.486
2005-12-30,3763.829
2006-01-02,3833.468
2006-01-03,3876.03
2006-01-04,3946.579
2006-01-05,3883.634
2006-01-06,3881.212
2006-01-09,3873.598
2006-01-10,3853.485
2006-01-11,3851.644
2006-01-12,3854.03
2006-01-13,3858.98
2006-01-16,3875.535
2006-01-17,3835.535
2006-01-18,3822.12
2006-01-19,3838.277
2006-01-20,3812.761
2006-01-23,3831.776
2006-01-24,3885.405
2006-01-25,3890.347
2006-01-26,3906.904
2006-01-27,3915.39
2006-01-30,3936.343
2006-01-31,3927.353
2006-02-01,3993.222
2006-02-02,4026.437
2006-02-03,3976.995
2006-02-06,3972.139
2006-02-07,3916.646
2006-02-08,3915.961
2006-02-09,3940.72
2006-02-10,3908.569
2006-02-13,3935.032
2006-02-14,3930.044
2006-02-15,3923.296
2006-02-16,3955.289
2006-02-17,3976.141
2006-02-20,3986.505
2006-02-21,3996.345
2006-02-22,3983.571
2006-02-23,4001.077
2006-02-24,3988.439
2006-02-27,4011.961
2006-02-28,3968.313
2006-03-01,4006.528
2006-03-02,4027.352
2006-03-03,4055.357
2006-03-06,4066.102
2006-03-07,3994.142
2006-03-08,3992.95
2006-03-09,4008.405
2006-03-10,4012.409
2006-03-13,4042.37
2006-03-14,4082.464
2006-03-15,4153.649
2006-03-16,4199.711
2006-03-17,4203.145
2006-03-20,4252.553
2006-03-21,4217.149
2006-03-22,4262.709
2006-03-23,4197.906
2006-03-24,4188.152
2006-03-27,4219.671
2006-03-28,4282.432
2006-03-29,4182.19
2006-03-30,4259.103
2006-03-31,4260.674
2006-04-03,4313.468
2006-04-04,4358.547
2006-04-05,4424.03
2006-04-06,4447.257
2006-04-07,4363.644
2006-04-10,4344.434
2006-04-11,4321.538
2006-04-12,4273.737
2006-04-13,4265.845
2006-04-14,4265.845
2006-04-17,4333.729
2006-04-18,4379.123
2006-04-19,4384.532
2006-04-20,4386.568
2006-04-21,4447.325
2006-04-24,4476.095
2006-04-25,4511.991
2006-04-26,4549.258
2006-04-27,4530.433
2006-04-28,4546.822
2006-05-01,4562.241
2006-05-02,4637.76
2006-05-03,4598.771
2006-05-04,4685.111
2006-05-05,4713.417
2006-05-08,4775.714
2006-05-09,4786.598
2006-05-10,4776.275
2006-05-11,4757.053
2006-05-12,4782.086
2006-05-15,4557.227
2006-05-16,4577.311
2006-05-17,4408.096
2006-05-18,4342.546
2006-05-19,4351.683
2006-05-22,4214.362
2006-05-23,4367.731
2006-05-24,4262.554
2006-05-25,4268.215
2006-05-26,4301.619
2006-05-29,4405.912
2006-05-30,4363.598
2006-05-31,4328.664
2006-06-01,4348.876
2006-06-02,4427.29
2006-06-05,4430.978
2006-06-06,4303.414
2006-06-07,4264.184
2006-06-08,4047.414
2006-06-09,4108.216
2006-06-12,4050.414
2006-06-13,3912.657
2006-06-14,3929.546
2006-06-15,4069.557
2006-06-16,4051.882
2006-06-19,4087.605
2006-06-20,4077.523
2006-06-21,4104.105
2006-06-22,4107.497
2006-06-23,4090.245
2006-06-26,4183.887
2006-06-27,4158.363
2006-06-28,4140.61
2006-06-29,4223.634
2006-06-30,4380.964
2006-07-03,4447.012
2006-07-04,4419.21
2006-07-05,4377.29
2006-07-06,4409.913
2006-07-07,4453.87
2006-07-10,4435.111
2006-07-11,4419.39
2006-07-12,4398.707
2006-07-13,4332.089
2006-07-14,4317.615
2006-07-17,4201.375
2006-07-18,4207.391
2006-07-19,4225.331
2006-07-20,4290.474
2006-07-21,4281.185
2006-07-24,4303.897
2006-07-25,4311.674
2006-07-26,4308.079
2006-07-27,4364.289
2006-07-28,4377.179
2006-07-31,4364.203
2006-08-01,4375.595
2006-08-02,4569.168
2006-08-03,4589.806
2006-08-04,4671.366
2006-08-07,4621.335
2006-08-08,4616.11
2006-08-09,4647.956
2006-08-10,4604.002
2006-08-11,4615.696
2006-08-14,4696.494
2006-08-15,4747.991
2006-08-16,4764.56
2006-08-17,4770.862
2006-08-18,4762.082
2006-08-21,4764.74
2006-08-22,4742.955
2006-08-23,4726.025
2006-08-24,4644.589
2006-08-25,4630.951
2006-08-28,4656.156
2006-08-29,4646.97
2006-08-30,4753.676
2006-08-31,4751.54
2006-09-01,4754.651
2006-09-04,4770.824
2006-09-05,4721.599
2006-09-06,4747.738
2006-09-07,4699.371
2006-09-08,4705.06
2006-09-11,4678.02
2006-09-12,4671.703
2006-09-13,4742.064
2006-09-14,4798.612
2006-09-15,4746.875
2006-09-18,4794.884
2006-09-19,4761.393
2006-09-20,4756.143
2006-09-21,4781.786
2006-09-22,4772.181
2006-09-25,4779.744
2006-09-26,4816.586
2006-09-27,4820.293
2006-09-28,4826.192
2006-09-29,4852.208
2006-10-02,4839.083
2006-10-03,4840.152
2006-10-04,4822.038
2006-10-05,4844.411
2006-10-06,4740.556
2006-10-09,4813.12
2006-10-10,4874.776
2006-10-11,4858.625
2006-10-12,4891.573
2006-10-13,4862.215
2006-10-16,4891.286
2006-10-17,4892.751
2006-10-18,4941.014
2006-10-19,4977.494
2006-10-20,4966.765
2006-10-23,4994.869
2006-10-24,4996.188
2006-10-25,5047.864
2006-10-26,5024.496
2006-10-27,4954.913
2006-10-30,4937.623
2006-10-31,5000.855
2006-11-01,5040.225
2006-11-02,5018.52
2006-11-03,5021.312
2006-11-06,5054.756
2006-11-07,5088.654
2006-11-08,5022.53
2006-11-09,5081.924
2006-11-10,5060.814
2006-11-13,5055.754
2006-11-14,5081.474
2006-11-15,5099.272
2006-11-16,5104.004
2006-11-17,5080.327
2006-11-20,5091.23
2006-11-21,5100.446
2006-11-22,5285.564
2006-11-23,5302.858
2006-11-24,5324.935
2006-11-27,5246.229
2006-11-28,5197.249
2006-11-29,5292.905
2006-11-30,5332.428
2006-12-01,5374.983
2006-12-04,5457.329
2006-12-05,5578.062
2006-12-06,5539.264
2006-12-07,5523.701
2006-12-08,5544.322
2006-12-11,5554.083
2006-12-12,5609.889
2006-12-13,5578.953
2006-12-14,5639.622
2006-12-15,5642.728
2006-12-18,5657.796
2006-12-19,5613.874
2006-12-20,5612.902
2006-12-21,5593.771
2006-12-22,5632.69
2006-12-25,5632.69
2006-12-26,5623.361
2006-12-27,5632.666
2006-12-28,5648.407
2006-12-29,5670.726
2007-01-01,5670.726
2007-01-02,5783.603
2007-01-03,5755.772
2007-01-04,5616.505
2007-01-05,5625.772
2007-01-08,5621.539
2007-01-09,5704.762
2007-01-10,5646.958
2007-01-11,5645.701
2007-01-12,5674.314
2007-01-15,5728.597
2007-01-16,5686.747
2007-01-17,5692.336
2007-01-18,5689.674
2007-01-19,5681.166
2007-01-22,5784.238
2007-01-23,5830.617
2007-01-24,5822.643
2007-01-25,5756.297
2007-01-26,5672.008
2007-01-29,5675.621
2007-01-30,5659.038
2007-01-31,5800.126
2007-02-01,5906.437
2007-02-02,6009.906
2007-02-05,5984.218
2007-02-06,6008.234
2007-02-07,6097.229
2007-02-08,6058.026
2007-02-09,6157.903
2007-02-12,6094.407
2007-02-13,6113.684
2007-02-14,6212.664
2007-02-15,6217.508
2007-02-16,6211.68
2007-02-19,6252.295
2007-02-20,6179.877
2007-02-21,6085.432
2007-02-22,6090.413
2007-02-23,6086.549
2007-02-26,5963.955
2007-02-27,5828.682
2007-02-28,5801.966
2007-03-01,5712.006
2007-03-02,5819.082
2007-03-05,5644.778
2007-03-06,5687.197
2007-03-07,5730.518
2007-03-08,5823.559
2007-03-09,5870.363
2007-03-12,5931.717
2007-03-13,5924.873
2007-03-14,5814.524
2007-03-15,5858.631
2007-03-16,5907.77
2007-03-19,6027.409
2007-03-20,6048.359
2007-03-21,6104.472
2007-03-22,6235.281
2007-03-23,6227.056
2007-03-26,6183.291
2007-03-27,6105.347
2007-03-28,6021.617
2007-03-29,6185.06
2007-03-30,6208.939
2007-04-02,6210.303
2007-04-03,6281.074
2007-04-04,6307.55
2007-04-05,6336.485
2007-04-06,6336.485
2007-04-09,6303.027
2007-04-10,6500.093
2007-04-11,6437.974
2007-04-12,6382.403
2007-04-13,6412.976
2007-04-16,6538.825
2007-04-17,6606.67
2007-04-18,6693.78
2007-04-19,6805.01
2007-04-20,6834.771
2007-04-23,6820.582
2007-04-24,6719.212
2007-04-25,6828.965
2007-04-26,6814.041
2007-04-27,6812.663
2007-04-30,6806.456
2007-05-01,6761.018
2007-05-02,6997.274
2007-05-03,6936.285
2007-05-04,6947.415
2007-05-07,7019.204
2007-05-08,6988.785
2007-05-09,6995.874
2007-05-10,6980.488
2007-05-11,7017.398
2007-05-14,7025.702
2007-05-15,7049.673
2007-05-16,6960.906
2007-05-17,6918.946
2007-05-18,6976.325
2007-05-21,7011.386
2007-05-22,7052.944
2007-05-23,7153.303
2007-05-24,7065.668
2007-05-25,7023.783
2007-05-28,7023.783
2007-05-29,7095.267
2007-05-30,7020.424
2007-05-31,7134.267
2007-06-01,7074.808
2007-06-04,7136.773
2007-06-05,7157.441
2007-06-06,6982.286
2007-06-07,6839.943
2007-06-08,6757.323
2007-06-11,6870.806
2007-06-12,6803.153
2007-06-13,6789.946
2007-06-14,6934.021
2007-06-15,6977.197
2007-06-18,6895.588
2007-06-19,6900.188
2007-06-20,6943.697
2007-06-21,6995.004
2007-06-22,6972.08
2007-06-25,6913.782
2007-06-26,6912.704
2007-06-27,6898.055
2007-06-28,6953.9
2007-06-29,7104.948
2007-07-02,7214.681
2007-07-03,7332.233
2007-07-04,7305.639
2007-07-05,7294.66
2007-07-06,7310.356
2007-07-09,7326.327
2007-07-10,7366.529
2007-07-11,7398.802
2007-07-12,7369.485
2007-07-13,7405.6
2007-07-16,7463.215
2007-07-17,7465.935
2007-07-18,7470.053
2007-07-19,7545.334
2007-07-20,7520.808
2007-07-23,7543.223
2007-07-24,7506.105
2007-07-25,7380.742
2007-07-26,7277.549
2007-07-27,7080.554
2007-07-30,7185.088
2007-07-31,7238.629
2007-08-01,7144.043
2007-08-02,7242.636
2007-08-03,7325.366
2007-08-06,7332.176
2007-08-07,7359.568
2007-08-08,7546.227
2007-08-09,7293.914
2007-08-10,7110.609
2007-08-13,7122.027
2007-08-14,7081.263
2007-08-15,6874.847
2007-08-16,6490.274
2007-08-17,6647.709
2007-08-20,6942.658
2007-08-21,6940.241
2007-08-22,7177.552
2007-08-23,7183.834
2007-08-24,7307.157
2007-08-27,7372.156
2007-08-28,7183.11
2007-08-29,7175.541
2007-08-30,7187.681
2007-08-31,7337.397
2007-09-03,7375.403
2007-09-04,7496.798
2007-09-05,7388.702
2007-09-06,7372.843
2007-09-07,7268.439
2007-09-10,7150.079
2007-09-11,7398.461
2007-09-12,7437.478
2007-09-13,7516.461
2007-09-14,7549.639
2007-09-17,7386.404
2007-09-18,7469.695
2007-09-19,7692.372
2007-09-20,7765.064
2007-09-21,7836.584
2007-09-24,7845.396
2007-09-25,7834.386
2007-09-26,7889.658
2007-09-27,8005.387
2007-09-28,7954.179
2007-10-01,8085.309
2007-10-02,8050.444
2007-10-03,8004.026
2007-10-04,7994.073
2007-10-05,8061.405
2007-10-08,8043.933
2007-10-09,8184.902
2007-10-10,8155.971
2007-10-11,8133.868
2007-10-12,8030.247
2007-10-15,8075.821
2007-10-16,7948.273
2007-10-17,8012.029
2007-10-18,7981.363
2007-10-19,7947.961
2007-10-22,7741.596
2007-10-23,7998.45
2007-10-24,7923.556
2007-10-25,8086.628
2007-10-26,8137.828
2007-10-29,8123.694
2007-10-30,8090.875
2007-10-31,8279.864
2007-11-01,8201.43
2007-11-02,8156.472
2007-11-05,8122.351
2007-11-06,8404.727
2007-11-07,8523.372
2007-11-08,8459.448
2007-11-09,8411.438
2007-11-12,8267.896
2007-11-13,8173.768
2007-11-14,8253.93
2007-11-15,8046.279
2007-11-16,7822.948
2007-11-19,7612.055
2007-11-20,7967.222
2007-11-21,7750.461
2007-11-22,7821.782
2007-11-23,7926.271
2007-11-26,8014.36
2007-11-27,7915.811
2007-11-28,8042.505
2007-11-29,8187.837
2007-11-30,8252.484
2007-12-03,8367.709
2007-12-04,8371.355
2007-12-05,8403.589
2007-12-06,8325.275
2007-12-07,8420.946
2007-12-10,8475.451
2007-12-11,8482.56
2007-12-12,8515.393
2007-12-13,8294.135
2007-12-14,8164.626
2007-12-17,7959.006
2007-12-18,7927.858
2007-12-19,7975.332
2007-12-20,8034.456
2007-12-21,8108.171
2007-12-24,8127.187
2007-12-25,8127.187
2007-12-26,8184.539
2007-12-27,8219.324
2007-12-28,8374.243
2007-12-31,8327.446
2008-01-01,8327.446
2008-01-02,8288.652
2008-01-03,8177.684
2008-01-04,7971.821
2008-01-07,7853.287
2008-01-08,7958.374
2008-01-09,7818.791
2008-01-10,7702.765
2008-01-11,7683.858
2008-01-14,7861.273
2008-01-15,7507.737
2008-01-16,7200.562
2008-01-17,7209.831
2008-01-18,7178.621
2008-01-21,6750.646
2008-01-22,7002.946
2008-01-23,6904.191
2008-01-24,7164.464
2008-01-25,7233.308
2008-01-28,7166.144
2008-01-29,7321.577
2008-01-30,7421.808
2008-01-31,7337.6
2008-02-01,7486.406
2008-02-04,7703.691
2008-02-05,7482.83
2008-02-06,7474.603
2008-02-07,7307.556
2008-02-08,7313.026
2008-02-11,7360.61
2008-02-12,7700.88
2008-02-13,7696.426
2008-02-14,7800.537
2008-02-15,7698.747
2008-02-18,7799.633
2008-02-19,7933.342
2008-02-20,7765.268
2008-02-21,7937.098
2008-02-22,7907.108
2008-02-25,8073.127
2008-02-26,8075.514
2008-02-27,8109.895
2008-02-28,8078.961
2008-02-29,8000.039
2008-03-03,7981.22
2008-03-04,7933.916
2008-03-05,8131.433
2008-03-06,8157.296
2008-03-07,8077.141
2008-03-10,7909.821
2008-03-11,7846.523
2008-03-12,7988.949
2008-03-13,7989.444
2008-03-14,7969.275
2008-03-17,7878.911
2008-03-18,8075.07
2008-03-19,7885.756
2008-03-20,7771.592
2008-03-21,7771.592
2008-03-24,7760.525
2008-03-25,8064.896
2008-03-26,8133.71
2008-03-27,8219.604
2008-03-28,8235.185
2008-03-31,8344.75
2008-04-01,8330.354
2008-04-02,8288.777
2008-04-03,8243.735
2008-04-04,8382.813
2008-04-07,8526.845
2008-04-08,8546.445
2008-04-09,8483.059
2008-04-10,8501.603
2008-04-11,8350.151
2008-04-14,8302.941
2008-04-15,8353.124
2008-04-16,8530.592
2008-04-17,8391.839
2008-04-18,8300.466
2008-04-21,8297.198
2008-04-22,8307.162
2008-04-23,8269.639
2008-04-24,8284.708
2008-04-25,8372.707
2008-04-28,8256.452
2008-04-29,8195.778
2008-04-30,8386.632
2008-05-01,8323.167
2008-05-02,8319.295
2008-05-05,8449.11
2008-05-06,8419.779
2008-05-07,8293.765
2008-05-08,8508.208
2008-05-09,8502.766
2008-05-12,8540.125
2008-05-13,8576.959
2008-05-14,8669.885
2008-05-15,8871.449
2008-05-16,9047.782
2008-05-19,9094.041
2008-05-20,9049.582
2008-05-21,9126.499
2008-05-22,8954.681
2008-05-23,9021.485
2008-05-26,9004.575
2008-05-27,8880.698
2008-05-28,8864.547
2008-05-29,8840.297
2008-05-30,9019.669
2008-06-02,8949.294
2008-06-03,8991.316
2008-06-04,8926.387
2008-06-05,8977.054
2008-06-06,8990.096
2008-06-09,9005.632
2008-06-10,8762.897
2008-06-11,8671.261
2008-06-12,8613.142
2008-06-13,8579.845
2008-06-16,8720.939
2008-06-17,8980.447
2008-06-18,8819.188
2008-06-19,8835.881
2008-06-20,8856.382
2008-06-23,8742.074
2008-06-24,8687.39
2008-06-25,8790.684
2008-06-26,8782.445
2008-06-27,8674.027
2008-06-30,8619.807
2008-07-01,8506.101
2008-07-02,8570.849
2008-07-03,8262.905
2008-07-04,8235.427
2008-07-07,8284.241
2008-07-08,8035.196
2008-07-09,8340.422
2008-07-10,8327.709
2008-07-11,8215.764
2008-07-14,8234.832
2008-07-15,8048.287
2008-07-16,7958.835
2008-07-17,8204.452
2008-07-18,8085.777
2008-07-21,8247.63
2008-07-22,8224.149
2008-07-23,8290.437
2008-07-24,8132.393
2008-07-25,8119.926
2008-07-28,8094.172
2008-07-29,8076.401
2008-07-30,8206.742
2008-07-31,8336.569
2008-08-01,8165.4
2008-08-04,8085.67
2008-08-05,8101.906
2008-08-06,8127.381
2008-08-07,8024.616
2008-08-08,7908.797
2008-08-11,7909.072
2008-08-12,7822.72
2008-08-13,7640.137
2008-08-14,7793.502
2008-08-15,7844.513
2008-08-18,7814.599
2008-08-19,7620.37
2008-08-20,7693.993
2008-08-21,7808.761
2008-08-22,7872.835
2008-08-25,7825.057
2008-08-26,7735.033
2008-08-27,7880.691
2008-08-28,7972.389
2008-08-29,7922.958
2008-09-01,7826.06
2008-09-02,7828.955
2008-09-03,7602.85
2008-09-04,7362.435
2008-09-05,7099.423
2008-09-08,7231.544
2008-09-09,7012.025
2008-09-10,6905.082
2008-09-11,6732.638
2008-09-12,7032.573
2008-09-15,6818.125
2008-09-16,6695.834
2008-09-17,6696.953
2008-09-18,6786.11
2008-09-19,7270.624
2008-09-22,7338.53
2008-09-23,7211.292
2008-09-24,7156.404
2008-09-25,7209.584
2008-09-26,6986.004
2008-09-29,6499.815
2008-09-30,6214.586
2008-10-01,6243.365
2008-10-02,5916.392
2008-10-03,6115.809
2008-10-06,5372.291
2008-10-07,5405.624
2008-10-08,5147.022
2008-10-09,5194.472
2008-10-10,4805.79
2008-10-13,5336.734
2008-10-14,5497.208
2008-10-15,5156.23
2008-10-16,4872.899
2008-10-17,5027.491
2008-10-20,5202.857
2008-10-21,5067.799
2008-10-22,4578.089
2008-10-23,4415.307
2008-10-24,4116.023
2008-10-27,3940.928
2008-10-28,3936.425
2008-10-29,4413.313
2008-10-30,4624.275
2008-10-31,4685.124
2008-11-03,4782.048
2008-11-04,5283.691
2008-11-05,5042.692
2008-11-06,4599.291
2008-11-07,4582.55
2008-11-10,4777.895
2008-11-11,4514.273
2008-11-12,4326.249
2008-11-13,4327.66
2008-11-14,4419.048
2008-11-17,4325.786
2008-11-18,4258.028
2008-11-19,4130.746
2008-11-20,3889.043
2008-11-21,3793.959
2008-11-24,4089.016
2008-11-25,4250.89
2008-11-26,4197.462
2008-11-27,4358.628
2008-11-28,4405.591
2008-12-01,4256.811
2008-12-02,4297.39
2008-12-03,4288.551
2008-12-04,4330.694
2008-12-05,4198.852
2008-12-08,4540.622
2008-12-09,4567.16
2008-12-10,4491.866
2008-12-11,4499.524
2008-12-12,4475.856
2008-12-15,4595.008
2008-12-16,4612.577
2008-12-17,4829.819
2008-12-18,4869.783
2008-12-19,4696.048
2008-12-22,4690.375
2008-12-23,4670.063
2008-12-24,4686.543
2008-12-25,4686.543
2008-12-26,4708.773
2008-12-29,4761.674
2008-12-30,4747.551
2008-12-31,4671.567
2009-01-01,4671.567
2009-01-02,4902.863
2009-01-05,5103.2
2009-01-06,5042.84
2009-01-07,4983.432
2009-01-08,5036.993
2009-01-09,4925.074
2009-01-12,4865.158
2009-01-13,4734.083
2009-01-14,4452.683
2009-01-15,4498.513
2009-01-16,4676.27
2009-01-19,4570.433
2009-01-20,4406.576
2009-01-21,4429.526
2009-01-22,4423.04
2009-01-23,4303.897
2009-01-26,4536.785
2009-01-27,4498.674
2009-01-28,4581.82
2009-01-29,4523.281
2009-01-30,4536.963
2009-02-02,4453.192
2009-02-03,4590.503
2009-02-04,4629.519
2009-02-05,4546.711
2009-02-06,4668.44
2009-02-09,4745.12
2009-02-10,4675.169
2009-02-11,4559.447
2009-02-12,4538.759
2009-02-13,4708.411
2009-02-16,4658.293
2009-02-17,4488.64
2009-02-18,4401.256
2009-02-19,4457.478
2009-02-20,4340.765
2009-02-23,4407.78
2009-02-24,4306.282
2009-02-25,4205.424
2009-02-26,4323.916
2009-02-27,4147.282
2009-03-02,3963.646
2009-03-03,3826.485
2009-03-04,3906.033
2009-03-05,3753.389
2009-03-06,3643.138
2009-03-09,3656.173
2009-03-10,3794.605
2009-03-11,3876.908
2009-03-12,3848.626
2009-03-13,3890.222
2009-03-16,3968.339
2009-03-17,3990.153
2009-03-18,3996.413
2009-03-19,4166.863
2009-03-20,4090.862
2009-03-23,4097.825
2009-03-24,4127.569
2009-03-25,4177.977
2009-03-26,4269.166
2009-03-27,4166.041
2009-03-30,4096.02
2009-03-31,4093.33
2009-04-01,4242.739
2009-04-02,4439.775
2009-04-03,4194.934
2009-04-06,4271.2
2009-04-07,4168.365
2009-04-08,4082.306
2009-04-09,4075.648
2009-04-10,4075.648
2009-04-13,4110.369
2009-04-14,4161.832
2009-04-15,4119.872
2009-04-16,4358.532
2009-04-17,4461.344
2009-04-20,4330.691
2009-04-21,4311.005
2009-04-22,4457.797
2009-04-23,4535.258
2009-04-24,4691.324
2009-04-27,4619.031
2009-04-28,4591.635
2009-04-29,4737.811
2009-04-30,4807.592
2009-05-01,4872.848
2009-05-04,5131.886
2009-05-05,5101.528
2009-05-06,5102.332
2009-05-07,5057.531
2009-05-08,5084.54
2009-05-11,5164.547
2009-05-12,5127.569
2009-05-13,5037.896
2009-05-14,5030.1
2009-05-15,5109.304
2009-05-18,5191.763
2009-05-19,5281.292
2009-05-20,5411.969
2009-05-21,5406.065
2009-05-22,5493.012
2009-05-25,5439.689
2009-05-26,5344.368
2009-05-27,5322.385
2009-05-28,5209.3
2009-05-29,5232.095
2009-06-01,5232.791
2009-06-02,5333.257
2009-06-03,5251.828
2009-06-04,5290.055
2009-06-05,5222.937
2009-06-08,5097.879
2009-06-09,5251.643
2009-06-10,5316.6
2009-06-11,5382.583
2009-06-12,5347.548
2009-06-15,5288.295
2009-06-16,5283.534
2009-06-17,5142.286
2009-06-18,5235.341
2009-06-19,5237.204
2009-06-22,5064.354
2009-06-23,5092.838
2009-06-24,5264.487
2009-06-25,5132.59
2009-06-26,5057.138
2009-06-29,5252.678
2009-06-30,5244.788
2009-07-01,5345.942
2009-07-02,5239.735
2009-07-03,5163.945
2009-07-06,5080.467
2009-07-07,5121.19
2009-07-08,5094.552
2009-07-09,5111.819
2009-07-10,5078.801
2009-07-13,5083.356
2009-07-14,5077.46
2009-07-15,5239.716
2009-07-16,5276.461
2009-07-17,5330.92
2009-07-20,5406.253
2009-07-21,5459.389
2009-07-22,5404.648
2009-07-23,5472.752
2009-07-24,5500.987
2009-07-27,5527.684
2009-07-28,5540.028
2009-07-29,5302.303
2009-07-30,5488.396
2009-07-31,5530.267
2009-08-03,5671.825
2009-08-04,5686.911
2009-08-05,5743.385
2009-08-06,5761.158
2009-08-07,5655.091
2009-08-10,5629.614
2009-08-11,5572.522
2009-08-12,5669.882
2009-08-13,5817.638
2009-08-14,5815.908
2009-08-17,5696.077
2009-08-18,5610.947
2009-08-19,5574.648
2009-08-20,5655.638
2009-08-21,5782.541
2009-08-24,5855.368
2009-08-25,5902.658
2009-08-26,5800.525
2009-08-27,5787.93
2009-08-28,5909.781
2009-08-31,5826.193
2009-09-01,5844.967
2009-09-02,5666.518
2009-09-03,5662.57
2009-09-04,5749.423
2009-09-07,5853.43
2009-09-08,5954.914
2009-09-09,6022.504
2009-09-10,6044.9
2009-09-11,6019.807
2009-09-14,6000.175
2009-09-15,6019.696
2009-09-16,6167.617
2009-09-17,6101.508
2009-09-18,6085.087
2009-09-21,6056.408
2009-09-22,6192.755
2009-09-23,6117.728
2009-09-24,5909.645
2009-09-25,5939.447
2009-09-28,6010.016
2009-09-29,5980.732
2009-09-30,5992.172
2009-10-01,5901.425
2009-10-02,5869.528
2009-10-05,5853.454
2009-10-06,5992.885
2009-10-07,5941.968
2009-10-08,5991.979
2009-10-09,5944.049
2009-10-12,6033.269
2009-10-13,5990.256
2009-10-14,6121.521
2009-10-15,6128.708
2009-10-16,6093.111
2009-10-19,6160.151
2009-10-20,6127.183
2009-10-21,6177.474
2009-10-22,6097.646
2009-10-23,6152.315
2009-10-26,6046.171
2009-10-27,6074.983
2009-10-28,6005.907
2009-10-29,5957.873
2009-10-30,5909.035
2009-11-02,5949.723
2009-11-03,5907.312
2009-11-04,6072.691
2009-11-05,6137.216
2009-11-06,6086.145
2009-11-09,6267.567
2009-11-10,6230.945
2009-11-11,6281.113
2009-11-12,6173.847
2009-11-13,6183.471
2009-11-16,6322.824
2009-11-17,6207.957
2009-11-18,6320.912
2009-11-19,6205.486
2009-11-20,6201.49
2009-11-23,6319.474
2009-11-24,6190.243
2009-11-25,6243.144
2009-11-26,6177.135
2009-11-27,6178.263
2009-11-30,6223.015
