Date,NIHONKABU IMI IMI (Large+Mid+Small Cap)
2010-07-16,775.535
2010-07-19,773.209
2010-07-20,762.588
2010-07-21,758.493
2010-07-22,756.057
2010-07-23,768.582
2010-07-26,773.093
2010-07-27,767.66
2010-07-28,788.136
2010-07-29,788.714
2010-07-30,781.972
2010-08-02,784.965
2010-08-03,798.691
2010-08-04,781.919
2010-08-05,796.145
2010-08-06,806.985
2010-08-09,797.306
2010-08-10,794.073
2010-08-11,780.303
2010-08-12,768.23
2010-08-13,767.907
2010-08-16,774.38
2010-08-17,770.425
2010-08-18,780.365
2010-08-19,791.408
2010-08-20,771.558
2010-08-23,772.149
2010-08-24,776.16
2010-08-25,760.606
2010-08-26,764.583
2010-08-27,768.977
2010-08-30,780.367
2010-08-31,764.238
2010-09-01,765.531
2010-09-02,775.237
2010-09-03,778.867
2010-09-06,794.321
2010-09-07,795.31
2010-09-08,780.176
2010-09-09,787.393
2010-09-10,789.298
2010-09-13,797.611
2010-09-14,802.106
2010-09-15,790.82
2010-09-16,787.112
2010-09-17,792.303
2010-09-20,793.273
2010-09-21,795.101
2010-09-22,799.776
2010-09-23,801.532
2010-09-24,794.695
2010-09-27,804.975
2010-09-28,807.474
2010-09-29,814.282
2010-09-30,798.573
2010-10-01,801.754
2010-10-04,793.874
2010-10-05,806.577
2010-10-06,820.019
2010-10-07,827.041
2010-10-08,825.388
2010-10-11,823.125
2010-10-12,811.399
2010-10-13,809.744
2010-10-14,828.257
2010-10-15,818.327
2010-10-18,824.078
2010-10-19,820.824
2010-10-20,819.827
2010-10-21,813.932
2010-10-22,816.106
2010-10-25,820.922
2010-10-26,810.466
2010-10-27,806.783
2010-10-28,810.941
2010-10-29,811.334
2010-11-01,802.503
2010-11-02,800.969
2010-11-03,795.017
2010-11-04,816.087
2010-11-05,827.319
2010-11-08,835.881
2010-11-09,837.608
2010-11-10,830.314
2010-11-11,836.528
2010-11-12,828.495
2010-11-15,827.0
2010-11-16,819.869
2010-11-17,824.624
2010-11-18,836.733
2010-11-19,839.463
2010-11-22,845.086
2010-11-23,850.333
2010-11-24,837.658
2010-11-25,838.482
2010-11-26,831.307
2010-11-29,835.313
2010-11-30,827.948
2010-12-01,828.84
2010-12-02,842.483
2010-12-03,857.522
2010-12-06,859.592
2010-12-07,852.759
2010-12-08,848.573
2010-12-09,855.568
2010-12-10,852.144
2010-12-13,863.531
2010-12-14,869.374
2010-12-15,865.083
2010-12-16,862.866
2010-12-17,864.248
2010-12-20,864.413
2010-12-21,871.562
2010-12-22,873.509
2010-12-23,877.821
2010-12-24,875.134
2010-12-27,878.523
2010-12-28,885.822
2010-12-29,891.344
2010-12-30,885.722
2010-12-31,892.711
2011-01-03,886.264
2011-01-04,895.647
2011-01-05,881.691
2011-01-06,895.15
2011-01-07,899.76
2011-01-10,902.534
2011-01-11,895.146
2011-01-12,899.244
2011-01-13,912.373
2011-01-14,905.103
2011-01-17,905.551
2011-01-18,907.642
2011-01-19,919.824
2011-01-20,899.927
2011-01-21,888.081
2011-01-24,896.156
2011-01-25,909.097
2011-01-26,903.68
2011-01-27,903.75
2011-01-28,900.945
2011-01-31,895.435
2011-02-01,903.813
2011-02-02,918.294
2011-02-03,913.988
2011-02-04,919.732
2011-02-07,920.551
2011-02-08,929.767
2011-02-09,922.814
2011-02-10,917.549
2011-02-11,915.349
2011-02-14,927.493
2011-02-15,926.29
2011-02-16,930.173
2011-02-17,942.789
2011-02-18,941.892
2011-02-21,944.867
2011-02-22,929.844
2011-02-23,924.519
2011-02-24,921.166
2011-02-25,929.276
2011-02-28,936.172
2011-03-01,947.083
2011-03-02,930.999
2011-03-03,928.63
2011-03-04,935.48
2011-03-07,925.604
2011-03-08,915.87
2011-03-09,920.915
2011-03-10,904.05
2011-03-11,902.421
2011-03-14,836.359
2011-03-15,765.335
2011-03-16,822.777
2011-03-17,830.512
2011-03-18,825.335
2011-03-21,825.437
2011-03-22,863.655
2011-03-23,857.026
2011-03-24,850.652
2011-03-25,851.177
2011-03-28,845.277
2011-03-29,839.74
2011-03-30,848.488
2011-03-31,853.442
2011-04-01,832.34
2011-04-04,834.033
2011-04-05,815.758
2011-04-06,800.376
2011-04-07,804.147
2011-04-08,817.091
2011-04-11,819.446
2011-04-12,816.697
2011-04-13,819.5
2011-04-14,828.875
2011-04-15,823.12
2011-04-18,828.123
2011-04-19,816.886
2011-04-20,826.68
2011-04-21,838.786
2011-04-22,839.532
2011-04-25,835.955
2011-04-26,831.122
2011-04-27,827.374
2011-04-28,852.433
2011-04-29,855.795
2011-05-02,870.309
2011-05-03,872.785
2011-05-04,874.787
2011-05-05,882.17
2011-05-06,865.647
2011-05-09,861.086
2011-05-10,865.112
2011-05-11,861.732
2011-05-12,857.531
2011-05-13,848.416
2011-05-16,836.928
2011-05-17,830.238
2011-05-18,839.925
2011-05-19,829.166
2011-05-20,827.316
2011-05-23,815.612
2011-05-24,813.23
2011-05-25,813.698
2011-05-26,829.789
2011-05-27,831.322
2011-05-30,830.507
2011-05-31,842.115
2011-06-01,846.935
2011-06-02,832.63
2011-06-03,827.243
2011-06-06,822.343
2011-06-07,827.731
2011-06-08,832.098
2011-06-09,828.394
2011-06-10,831.863
2011-06-13,826.657
2011-06-14,833.974
2011-06-15,834.287
2011-06-16,821.223
2011-06-17,820.694
2011-06-20,820.211
2011-06-21,830.176
2011-06-22,844.412
2011-06-23,835.784
2011-06-24,844.648
2011-06-27,832.175
2011-06-28,838.5
2011-06-29,851.473
2011-06-30,857.849
2011-07-01,860.93
2011-07-04,871.875
2011-07-05,870.559
2011-07-06,880.806
2011-07-07,873.685
2011-07-08,884.126
2011-07-11,882.878
2011-07-12,879.44
2011-07-13,887.968
2011-07-14,882.498
2011-07-15,886.466
2011-07-18,885.85
2011-07-19,882.111
2011-07-20,890.192
2011-07-21,893.643
2011-07-22,904.36
2011-07-25,897.059
2011-07-26,904.708
2011-07-27,898.947
2011-07-28,889.5
2011-07-29,889.21
2011-08-01,906.741
2011-08-02,892.408
2011-08-03,877.4
2011-08-04,853.32
2011-08-05,832.854
2011-08-08,822.485
2011-08-09,813.311
2011-08-10,828.242
2011-08-11,818.786
2011-08-12,815.886
2011-08-15,826.292
2011-08-16,828.294
2011-08-17,827.287
2011-08-18,817.117
2011-08-19,803.52
2011-08-22,788.513
2011-08-23,799.051
2011-08-24,787.989
2011-08-25,790.908
2011-08-26,801.537
2011-08-29,803.328
2011-08-30,814.718
2011-08-31,821.547
2011-09-01,824.097
2011-09-02,817.209
2011-09-05,800.097
2011-09-06,782.788
2011-09-07,794.1
2011-09-08,797.69
2011-09-09,791.69
2011-09-12,784.209
2011-09-13,794.368
2011-09-14,787.311
2011-09-15,798.61
2011-09-16,814.034
2011-09-19,819.041
2011-09-20,804.795
2011-09-21,807.491
2011-09-22,794.928
2011-09-23,795.449
2011-09-26,777.314
2011-09-27,795.79
2011-09-28,810.135
2011-09-29,814.53
2011-09-30,811.121
2011-10-03,800.172
2011-10-04,787.917
2011-10-05,774.899
2011-10-06,788.843
2011-10-07,793.318
2011-10-10,793.628
2011-10-11,808.362
2011-10-12,800.047
2011-10-13,811.298
2011-10-14,795.268
2011-10-17,815.828
2011-10-18,804.034
2011-10-19,803.943
2011-10-20,796.984
2011-10-21,802.878
2011-10-24,815.154
2011-10-25,810.734
2011-10-26,807.12
2011-10-27,826.447
2011-10-28,836.977
2011-10-31,805.406
2011-11-01,792.391
2011-11-02,777.881
2011-11-03,778.53
2011-11-04,791.004
2011-11-07,790.76
2011-11-08,780.885
2011-11-09,792.574
2011-11-10,774.707
2011-11-11,777.962
2011-11-14,786.605
2011-11-15,781.073
2011-11-16,773.843
2011-11-17,777.414
2011-11-18,769.994
2011-11-21,765.846
2011-11-22,765.77
2011-11-23,761.668
2011-11-24,752.61
2011-11-25,747.721
2011-11-28,753.315
2011-11-29,771.446
2011-11-30,771.987
2011-12-01,783.41
2011-12-02,785.436
2011-12-05,791.397
2011-12-06,780.594
2011-12-07,793.329
2011-12-08,790.498
2011-12-09,781.752
2011-12-12,788.871
2011-12-13,782.089
2011-12-14,775.512
2011-12-15,764.157
2011-12-16,765.206
2011-12-19,755.431
2011-12-20,759.638
2011-12-21,765.134
2011-12-22,761.25
2011-12-23,761.153
2011-12-26,764.747
2011-12-27,764.872
2011-12-28,761.784
2011-12-29,764.653
2011-12-30,779.512
2012-01-02,779.512
2012-01-03,781.442
2012-01-04,796.737
2012-01-05,785.783
2012-01-06,778.457
2012-01-09,781.141
2012-01-10,783.726
2012-01-11,784.194
2012-01-12,779.054
2012-01-13,784.67
2012-01-16,777.251
2012-01-17,782.834
2012-01-18,786.662
2012-01-19,790.196
2012-01-20,805.405
2012-01-23,807.663
2012-01-24,801.156
2012-01-25,806.425
2012-01-26,812.977
2012-01-27,815.191
2012-01-30,814.301
2012-01-31,814.011
2012-02-01,817.917
2012-02-02,822.435
2012-02-03,816.044
2012-02-06,825.663
2012-02-07,825.772
2012-02-08,835.783
2012-02-09,833.636
2012-02-10,824.537
2012-02-13,829.76
2012-02-14,824.201
2012-02-15,842.365
2012-02-16,834.306
2012-02-17,839.508
2012-02-20,847.427
2012-02-21,841.5
2012-02-22,844.799
2012-02-23,850.122
2012-02-24,849.945
2012-02-27,853.574
2012-02-28,856.29
2012-02-29,849.319
2012-03-01,844.463
2012-03-02,844.777
2012-03-05,841.319
2012-03-06,842.349
2012-03-07,836.363
2012-03-08,844.385
2012-03-09,847.211
2012-03-12,845.249
2012-03-13,840.822
2012-03-14,841.3
2012-03-15,852.974
2012-03-16,855.457
2012-03-19,857.324
2012-03-20,853.992
2012-03-21,844.536
2012-03-22,859.245
2012-03-23,851.195
2012-03-26,845.806
2012-03-27,862.774
2012-03-28,866.056
2012-03-29,865.923
2012-03-30,862.103
2012-04-02,866.663
2012-04-03,859.332
2012-04-04,841.525
2012-04-05,839.557
2012-04-06,832.359
2012-04-09,830.097
2012-04-10,834.729
2012-04-11,826.149
2012-04-12,831.346
2012-04-13,836.266
2012-04-16,830.178
2012-04-17,825.495
2012-04-18,836.629
2012-04-19,829.126
2012-04-20,826.129
2012-04-23,828.936
2012-04-24,822.584
2012-04-25,825.365
2012-04-26,832.475
2012-04-27,830.144
2012-04-30,836.434
2012-05-01,817.927
2012-05-02,821.256
2012-05-03,819.213
2012-05-04,824.341
2012-05-07,801.844
2012-05-08,808.03
2012-05-09,799.33
2012-05-10,795.003
2012-05-11,788.86
2012-05-14,788.088
2012-05-15,775.687
2012-05-16,764.195
2012-05-17,780.674
2012-05-18,760.596
2012-05-21,759.002
2012-05-22,762.393
2012-05-23,756.434
2012-05-24,755.168
2012-05-25,753.239
2012-05-28,753.412
2012-05-29,759.565
2012-05-30,761.142
2012-05-31,761.953
2012-06-01,753.317
2012-06-04,737.428
2012-06-05,747.115
2012-06-06,753.9
2012-06-07,761.872
2012-06-08,747.797
2012-06-11,762.9
2012-06-12,755.806
2012-06-13,759.094
2012-06-14,759.639
2012-06-15,765.728
2012-06-18,776.981
2012-06-19,771.274
2012-06-20,781.135
2012-06-21,779.034
2012-06-22,773.634
2012-06-25,776.24
2012-06-26,770.909
2012-06-27,775.3
2012-06-28,793.618
2012-06-29,800.561
2012-07-02,804.562
2012-07-03,807.206
2012-07-04,809.634
2012-07-05,805.598
2012-07-06,805.163
2012-07-09,795.893
2012-07-10,791.627
2012-07-11,788.472
2012-07-12,782.212
2012-07-13,781.457
2012-07-16,786.122
2012-07-17,780.432
2012-07-18,778.871
2012-07-19,788.319
2012-07-20,775.117
2012-07-23,762.845
2012-07-24,761.2
2012-07-25,749.259
2012-07-26,757.758
2012-07-27,766.234
2012-07-30,775.794
2012-07-31,781.893
2012-08-01,773.589
2012-08-02,777.29
2012-08-03,764.143
2012-08-06,780.308
2012-08-07,784.79
2012-08-08,789.77
2012-08-09,793.134
2012-08-10,792.648
2012-08-13,791.503
2012-08-14,789.193
2012-08-15,786.15
2012-08-16,794.623
2012-08-17,799.173
2012-08-20,799.537
2012-08-21,799.983
2012-08-22,798.689
2012-08-23,809.591
2012-08-24,798.989
2012-08-27,797.064
2012-08-28,789.236
2012-08-29,790.911
2012-08-30,786.287
2012-08-31,775.776
2012-09-03,772.938
2012-09-04,769.81
2012-09-05,761.277
2012-09-06,755.996
2012-09-07,782.659
2012-09-10,782.298
2012-09-11,781.61
2012-09-12,791.252
2012-09-13,798.219
2012-09-14,802.487
2012-09-17,797.498
2012-09-18,800.976
2012-09-19,811.506
2012-09-20,799.914
2012-09-21,803.34
2012-09-24,803.293
2012-09-25,807.36
2012-09-26,799.335
2012-09-27,803.658
2012-09-28,793.883
2012-10-01,785.433
2012-10-02,784.731
2012-10-03,775.641
2012-10-04,785.289
2012-10-05,784.827
2012-10-08,790.199
2012-10-09,779.804
2012-10-10,766.716
2012-10-11,761.8
2012-10-12,767.966
2012-10-15,769.142
2012-10-16,777.922
2012-10-17,787.399
2012-10-18,795.537
2012-10-19,796.074
2012-10-22,791.385
2012-10-23,787.478
2012-10-24,780.433
2012-10-25,785.488
2012-10-26,780.656
2012-10-29,777.07
2012-10-30,772.112
2012-10-31,778.248
2012-11-01,777.078
2012-11-02,782.387
2012-11-05,781.562
2012-11-06,777.423
2012-11-07,782.4
2012-11-08,771.998
2012-11-09,770.854
2012-11-12,762.662
2012-11-13,762.496
2012-11-14,754.868
2012-11-15,762.337
2012-11-16,775.129
2012-11-19,787.529
2012-11-20,781.37
2012-11-21,780.491
2012-11-22,788.777
2012-11-23,790.453
2012-11-26,796.134
2012-11-27,796.872
2012-11-28,790.41
2012-11-29,795.697
2012-11-30,794.991
2012-12-03,796.708
2012-12-04,801.289
2012-12-05,796.649
2012-12-06,802.879
2012-12-07,804.287
2012-12-10,802.745
2012-12-11,799.92
2012-12-12,800.119
2012-12-13,801.647
2012-12-14,804.497
2012-12-17,808.764
2012-12-18,815.486
2012-12-19,835.068
2012-12-20,832.803
2012-12-21,829.315
2012-12-24,822.713
2012-12-25,827.779
2012-12-26,829.785
2012-12-27,833.706
2012-12-28,837.971
2012-12-31,834.385
2013-01-01,834.385
2013-01-02,827.637
2013-01-03,830.782
2013-01-04,846.949
2013-01-07,842.812
2013-01-08,839.633
2013-01-09,839.559
2013-01-10,845.705
2013-01-11,846.691
2013-01-14,845.078
2013-01-15,858.156
2013-01-16,842.142
2013-01-17,836.113
2013-01-18,850.812
2013-01-21,846.038
2013-01-22,854.244
2013-01-23,841.345
2013-01-24,836.976
2013-01-25,846.149
2013-01-28,846.18
2013-01-29,852.297
2013-01-30,861.13
2013-01-31,864.48
2013-02-01,854.328
2013-02-04,865.4
2013-02-05,844.536
2013-02-06,869.829
2013-02-07,873.102
2013-02-08,867.091
2013-02-11,860.641
2013-02-12,874.244
2013-02-13,860.24
2013-02-14,862.36
2013-02-15,844.432
2013-02-18,860.471
2013-02-19,865.422
2013-02-20,872.924
2013-02-21,870.754
2013-02-22,868.228
2013-02-25,878.46
2013-02-26,885.721
2013-02-27,874.581
2013-02-28,888.461
2013-03-01,884.851
2013-03-04,893.283
2013-03-05,889.529
2013-03-06,901.217
2013-03-07,891.524
2013-03-08,891.591
2013-03-11,908.864
2013-03-12,906.72
2013-03-13,902.393
2013-03-14,907.45
2013-03-15,929.308
2013-03-18,910.406
2013-03-19,926.527
2013-03-20,920.172
2013-03-21,935.388
2013-03-22,923.55
2013-03-25,932.844
2013-03-26,931.136
2013-03-27,939.034
2013-03-28,933.816
2013-03-29,932.472
2013-04-01,909.405
2013-04-02,898.604
2013-04-03,922.075
2013-04-04,912.213
2013-04-05,928.973
2013-04-08,943.018
2013-04-09,942.365
2013-04-10,953.519
2013-04-11,976.0
2013-04-12,985.269
2013-04-15,980.144
2013-04-16,969.764
2013-04-17,986.357
2013-04-18,968.331
2013-04-19,961.822
2013-04-22,977.424
2013-04-23,975.125
2013-04-24,992.854
2013-04-25,999.165
2013-04-26,1007.845
2013-04-29,1003.019
2013-04-30,1014.285
2013-05-01,1008.6
2013-05-02,997.513
2013-05-03,988.237
2013-05-06,984.555
2013-05-07,1017.258
2013-05-08,1025.818
2013-05-09,1009.96
2013-05-10,1010.072
2013-05-13,1028.876
2013-05-14,1025.021
2013-05-15,1039.876
2013-05-16,1038.204
2013-05-17,1034.513
2013-05-20,1053.556
2013-05-21,1053.436
2013-05-22,1048.392
2013-05-23,996.767
2013-05-24,1003.687
2013-05-27,970.874
2013-05-28,971.252
2013-05-29,993.653
2013-05-30,956.098
2013-05-31,956.425
2013-06-03,937.434
2013-06-04,955.838
2013-06-05,933.918
2013-06-06,925.261
2013-06-07,922.005
2013-06-10,953.491
2013-06-11,966.928
2013-06-12,974.531
2013-06-13,941.873
2013-06-14,949.338
2013-06-17,972.579
2013-06-18,965.978
2013-06-19,989.77
2013-06-20,945.766
2013-06-21,958.675
2013-06-24,948.405
2013-06-25,937.209
2013-06-26,932.236
2013-06-27,947.432
2013-06-28,969.743
2013-07-01,980.348
2013-07-02,991.742
2013-07-03,1000.597
2013-07-04,994.294
2013-07-05,1000.907
2013-07-08,985.762
2013-07-09,1006.245
2013-07-10,1014.2
2013-07-11,1027.757
2013-07-12,1026.941
2013-07-15,1022.314
2013-07-16,1035.948
2013-07-17,1033.314
2013-07-18,1032.142
2013-07-19,1025.948
2013-07-22,1039.507
2013-07-23,1041.351
2013-07-24,1034.818
2013-07-25,1025.784
2013-07-26,1010.8
2013-07-29,978.859
2013-07-30,995.424
2013-07-31,977.907
2013-08-01,996.308
2013-08-02,1029.398
2013-08-05,1021.346
2013-08-06,1039.226
2013-08-07,1016.301
2013-08-08,1009.691
2013-08-09,1007.071
2013-08-12,998.092
2013-08-13,1001.119
2013-08-14,1014.825
2013-08-15,1000.258
2013-08-16,995.066
2013-08-19,996.852
2013-08-20,984.185
2013-08-21,975.487
2013-08-22,964.343
2013-08-23,984.705
2013-08-26,982.549
2013-08-27,990.876
2013-08-28,968.437
2013-08-29,963.555
2013-08-30,957.925
2013-09-02,955.89
2013-09-03,978.439
2013-09-04,987.23
2013-09-05,983.845
2013-09-06,986.266
2013-09-09,1001.046
2013-09-10,1006.634
2013-09-11,1010.562
2013-09-12,1015.215
2013-09-13,1013.639
2013-09-16,1019.231
2013-09-17,1010.277
2013-09-18,1024.811
2013-09-19,1038.124
2013-09-20,1039.758
2013-09-23,1049.556
2013-09-24,1046.11
2013-09-25,1042.948
2013-09-26,1054.804
2013-09-27,1059.659
2013-09-30,1040.592
2013-10-01,1040.304
2013-10-02,1033.027
2013-10-03,1031.956
2013-10-04,1024.787
2013-10-07,1011.415
2013-10-08,1014.087
2013-10-09,1026.286
2013-10-10,1026.779
2013-10-11,1041.046
2013-10-14,1043.062
2013-10-15,1038.523
2013-10-16,1035.199
2013-10-17,1054.944
2013-10-18,1054.348
2013-10-21,1056.335
2013-10-22,1057.966
2013-10-23,1050.99
2013-10-24,1056.608
2013-10-25,1034.815
2013-10-28,1048.435
2013-10-29,1039.951
2013-10-30,1048.681
2013-10-31,1040.241
2013-11-01,1023.77
2013-11-04,1025.587
2013-11-05,1026.142
2013-11-06,1033.143
2013-11-07,1022.756
2013-11-08,1015.294
2013-11-11,1021.519
2013-11-12,1035.405
2013-11-13,1035.735
2013-11-14,1042.821
2013-11-15,1056.711
2013-11-18,1061.988
2013-11-19,1055.882
2013-11-20,1056.062
2013-11-21,1055.306
2013-11-22,1055.41
2013-11-25,1060.078
2013-11-26,1057.5
2013-11-27,1045.318
2013-11-28,1056.206
2013-11-29,1052.814
2013-12-02,1046.7
2013-12-03,1055.447
2013-12-04,1035.291
2013-12-05,1032.004
2013-12-06,1030.422
2013-12-09,1042.789
2013-12-10,1045.874
2013-12-11,1045.204
2013-12-12,1032.493
2013-12-13,1028.508
2013-12-16,1016.225
2013-12-17,1026.952
2013-12-18,1037.348
2013-12-19,1037.505
2013-12-20,1037.775
2013-12-23,1038.773
2013-12-24,1032.566
2013-12-25,1033.266
2013-12-26,1047.295
2013-12-27,1052.887
2013-12-30,1062.137
2013-12-31,1061.429
2014-01-01,1061.429
2014-01-02,1062.238
2014-01-03,1067.83
2014-01-06,1058.687
2014-01-07,1049.993
2014-01-08,1066.885
2014-01-09,1059.841
2014-01-10,1068.147
2014-01-13,1076.207
2014-01-14,1049.39
2014-01-15,1061.491
2014-01-16,1063.83
2014-01-17,1065.877
2014-01-20,1065.285
2014-01-21,1064.663
2014-01-22,1068.149
2014-01-23,1064.11
2014-01-24,1058.761
2014-01-27,1028.384
2014-01-28,1020.716
2014-01-29,1052.992
2014-01-30,1021.41
2014-01-31,1025.641
2014-02-03,1012.244
2014-02-04,962.675
2014-02-05,984.299
2014-02-06,977.545
2014-02-07,996.509
2014-02-10,1011.3
2014-02-11,1007.794
2014-02-12,1019.018
2014-02-13,1005.948
2014-02-14,995.559
2014-02-17,1001.79
2014-02-18,1024.253
2014-02-19,1021.133
2014-02-20,999.994
2014-02-21,1019.749
2014-02-24,1019.419
2014-02-25,1034.306
2014-02-26,1026.582
2014-02-27,1021.886
2014-02-28,1017.339
2014-03-03,1010.803
2014-03-04,1009.9
2014-03-05,1015.48
2014-03-06,1021.007
2014-03-07,1025.907
2014-03-10,1019.052
2014-03-11,1024.186
2014-03-12,1006.75
2014-03-13,1009.669
2014-03-14,983.36
2014-03-17,973.635
2014-03-18,985.513
2014-03-19,982.302
2014-03-20,958.748
2014-03-21,958.888
2014-03-24,974.108
2014-03-25,973.366
2014-03-26,980.363
2014-03-27,993.811
2014-03-28,994.223
2014-03-31,1007.181
2014-04-01,1002.552
2014-04-02,1007.42
2014-04-03,1010.242
2014-04-04,1012.521
2014-04-07,1000.964
2014-04-08,992.231
2014-04-09,974.451
2014-04-10,976.63
2014-04-11,962.237
2014-04-14,959.131
2014-04-15,963.904
2014-04-16,983.856
2014-04-17,984.022
2014-04-18,989.942
2014-04-21,985.348
2014-04-22,977.56
2014-04-23,989.199
2014-04-24,982.888
2014-04-25,989.068
2014-04-28,975.883
2014-04-29,976.263
2014-04-30,981.576
2014-05-01,997.178
2014-05-02,997.684
2014-05-05,998.954
2014-05-06,1004.463
2014-05-07,977.034
2014-05-08,984.877
2014-05-09,988.459
2014-05-12,978.497
2014-05-13,994.859
2014-05-14,1003.058
2014-05-15,1001.248
2014-05-16,986.369
2014-05-19,981.327
2014-05-20,982.56
2014-05-21,978.207
2014-05-22,993.142
2014-05-23,1000.985
2014-05-26,1012.624
2014-05-27,1011.092
2014-05-28,1016.855
2014-05-29,1021.195
2014-05-30,1019.823
2014-06-02,1031.809
2014-06-03,1036.115
2014-06-04,1038.523
2014-06-05,1039.115
2014-06-06,1039.821
2014-06-09,1040.096
2014-06-10,1036.189
2014-06-11,1049.972
2014-06-12,1049.825
2014-06-13,1052.266
2014-06-16,1046.528
2014-06-17,1046.494
2014-06-18,1056.258
2014-06-19,1076.576
2014-06-20,1072.758
2014-06-23,1074.419
2014-06-24,1072.725
2014-06-25,1069.602
2014-06-26,1075.141
2014-06-27,1068.055
2014-06-30,1076.883
2014-07-01,1086.181
2014-07-02,1087.715
2014-07-03,1081.235
2014-07-04,1088.089
2014-07-07,1085.903
2014-07-08,1085.457
2014-07-09,1079.954
2014-07-10,1074.302
2014-07-11,1070.748
2014-07-14,1076.619
2014-07-15,1082.475
2014-07-16,1082.525
2014-07-17,1083.516
2014-07-18,1076.524
2014-07-21,1077.268
2014-07-22,1083.807
2014-07-23,1082.844
2014-07-24,1077.944
2014-07-25,1087.172
2014-07-28,1091.697
2014-07-29,1091.736
2014-07-30,1086.266
2014-07-31,1083.84
2014-08-01,1080.816
2014-08-04,1076.693
2014-08-05,1061.864
2014-08-06,1056.362
2014-08-07,1063.902
2014-08-08,1041.754
2014-08-11,1059.552
2014-08-12,1063.289
2014-08-13,1065.157
2014-08-14,1071.467
2014-08-15,1072.435
2014-08-18,1070.614
2014-08-19,1075.423
2014-08-20,1069.688
2014-08-21,1074.455
2014-08-22,1067.027
2014-08-25,1072.88
2014-08-26,1066.689
2014-08-27,1068.766
2014-08-28,1066.003
2014-08-29,1062.416
2014-09-01,1062.79
2014-09-02,1065.376
2014-09-03,1071.0
2014-09-04,1064.9
2014-09-05,1064.728
2014-09-08,1064.005
2014-09-09,1056.582
2014-09-10,1057.718
2014-09-11,1060.227
2014-09-12,1056.977
2014-09-15,1058.258
2014-09-16,1056.544
2014-09-17,1048.928
2014-09-18,1048.198
2014-09-19,1056.054
2014-09-22,1055.021
2014-09-23,1056.281
2014-09-24,1053.003
2014-09-25,1069.795
2014-09-26,1059.857
2014-09-29,1062.77
2014-09-30,1050.468
2014-10-01,1045.088
2014-10-02,1025.11
2014-10-03,1015.278
2014-10-06,1031.782
2014-10-07,1035.407
2014-10-08,1023.023
2014-10-09,1015.316
2014-10-10,1001.108
2014-10-13,1006.33
2014-10-14,985.513
2014-10-15,1001.166
2014-10-16,979.343
2014-10-17,959.223
2014-10-20,995.631
2014-10-21,981.741
2014-10-22,1002.072
2014-10-23,990.463
2014-10-24,998.423
2014-10-27,1012.172
2014-10-28,1007.5
2014-10-29,1021.417
2014-10-30,1020.126
2014-10-31,1033.877
2014-11-03,1015.0
2014-11-04,1050.429
2014-11-05,1041.891
2014-11-06,1028.502
2014-11-07,1031.877
2014-11-10,1031.819
2014-11-11,1032.874
2014-11-12,1040.421
2014-11-13,1043.984
2014-11-14,1045.526
2014-11-17,1020.019
2014-11-18,1040.149
2014-11-19,1031.937
2014-11-20,1028.99
2014-11-21,1035.915
2014-11-24,1028.653
2014-11-25,1039.985
2014-11-26,1040.776
2014-11-27,1027.877
2014-11-28,1033.912
2014-12-01,1045.514
2014-12-02,1043.096
2014-12-03,1039.89
2014-12-04,1047.313
2014-12-05,1036.365
2014-12-08,1042.184
2014-12-09,1050.731
2014-12-10,1030.632
2014-12-11,1017.915
2014-12-12,1027.629
2014-12-15,1013.719
2014-12-16,1004.684
2014-12-17,1002.041
2014-12-18,1007.735
2014-12-19,1027.157
2014-12-22,1025.419
2014-12-23,1018.75
2014-12-24,1029.913
2014-12-25,1026.424
2014-12-26,1032.227
2014-12-29,1028.952
2014-12-30,1026.613
2014-12-31,1022.16
2015-01-01,1022.16
2015-01-02,1019.524
2015-01-05,1020.014
2015-01-06,998.155
2015-01-07,991.011
2015-01-08,1002.519
2015-01-09,1011.508
2015-01-12,1013.383
2015-01-13,1010.277
2015-01-14,1011.537
2015-01-15,1025.766
2015-01-16,1009.586
2015-01-19,1016.829
2015-01-20,1028.506
2015-01-21,1028.414
2015-01-22,1026.282
2015-01-23,1037.267
2015-01-26,1031.146
2015-01-27,1057.395
2015-01-28,1057.714
2015-01-29,1042.796
2015-01-30,1049.211
2015-02-02,1046.595
2015-02-03,1032.119
2015-02-04,1050.278
2015-02-05,1045.211
2015-02-06,1036.839
2015-02-09,1046.519
2015-02-10,1042.23
2015-02-11,1032.663
2015-02-12,1060.494
2015-02-13,1063.037
2015-02-16,1072.007
2015-02-17,1069.156
2015-02-18,1082.858
2015-02-19,1092.747
2015-02-20,1099.028
2015-02-23,1100.031
2015-02-24,1101.077
2015-02-25,1104.176
2015-02-26,1109.32
2015-02-27,1109.505
2015-03-02,1105.047
2015-03-03,1111.534
2015-03-04,1103.78
2015-03-05,1103.918
2015-03-06,1107.472
2015-03-09,1100.122
2015-03-10,1095.105
2015-03-11,1093.391
2015-03-12,1110.225
2015-03-13,1120.769
2015-03-16,1118.014
2015-03-17,1127.236
2015-03-18,1139.336
2015-03-19,1134.438
2015-03-20,1144.348
2015-03-23,1157.773
2015-03-24,1152.867
2015-03-25,1161.706
2015-03-26,1147.9
2015-03-27,1142.508
2015-03-30,1138.172
2015-03-31,1128.232
2015-04-01,1120.329
2015-04-02,1137.54
2015-04-03,1144.839
2015-04-06,1149.591
2015-04-07,1149.857
