Date,NIHONKABU IMI IMI (Large+Mid+Small Cap)
2005-11-09,944.607
2005-11-10,937.939
2005-11-11,944.5
2005-11-14,928.665
2005-11-15,921.592
2005-11-16,928.665
2005-11-17,949.237
2005-11-18,957.704
2005-11-21,961.438
2005-11-22,956.365
2005-11-23,960.632
2005-11-24,954.614
2005-11-25,954.721
2005-11-28,967.813
2005-11-29,965.398
2005-11-30,959.737
2005-12-01,968.046
2005-12-02,981.331
2005-12-05,987.829
2005-12-06,983.192
2005-12-07,989.237
2005-12-08,973.379
2005-12-09,987.249
2005-12-12,1008.555
2005-12-13,1013.852
2005-12-14,1024.164
2005-12-15,1016.039
2005-12-16,1020.925
2005-12-19,1024.692
2005-12-20,1032.846
2005-12-21,1042.736
2005-12-22,1051.144
2005-12-23,1053.991
2005-12-26,1060.95
2005-12-27,1046.994
2005-12-28,1055.31
2005-12-29,1057.547
2005-12-30,1046.797
2006-01-02,1046.797
2006-01-03,1059.226
2006-01-04,1077.52
2006-01-05,1089.505
2006-01-06,1100.891
2006-01-09,1103.973
2006-01-10,1085.765
2006-01-11,1096.508
2006-01-12,1106.373
2006-01-13,1102.572
2006-01-16,1089.807
2006-01-17,1055.509
2006-01-18,1023.679
2006-01-19,1054.252
2006-01-20,1054.904
2006-01-23,1036.954
2006-01-24,1052.693
2006-01-25,1046.848
2006-01-26,1059.719
2006-01-27,1082.69
2006-01-30,1085.177
2006-01-31,1094.697
2006-02-01,1077.755
2006-02-02,1082.68
2006-02-03,1074.093
2006-02-06,1080.008
2006-02-07,1087.122
2006-02-08,1055.608
2006-02-09,1062.815
2006-02-10,1056.56
2006-02-13,1028.554
2006-02-14,1043.14
2006-02-15,1035.502
2006-02-16,1037.406
2006-02-17,1015.324
2006-02-20,995.942
2006-02-21,1016.233
2006-02-22,1017.586
2006-02-23,1050.71
2006-02-24,1057.812
2006-02-27,1072.934
2006-02-28,1076.348
2006-03-01,1058.338
2006-03-02,1054.503
2006-03-03,1038.569
2006-03-06,1039.001
2006-03-07,1030.796
2006-03-08,1022.894
2006-03-09,1047.081
2006-03-10,1038.278
2006-03-13,1055.484
2006-03-14,1064.417
2006-03-15,1064.539
2006-03-16,1054.767
2006-03-17,1075.733
2006-03-20,1090.104
2006-03-21,1083.026
2006-03-22,1083.513
2006-03-23,1071.856
2006-03-24,1077.482
2006-03-27,1091.23
2006-03-28,1093.901
2006-03-29,1094.059
2006-03-30,1111.452
2006-03-31,1106.385
2006-04-03,1123.036
2006-04-04,1124.516
2006-04-05,1120.77
2006-04-06,1139.476
2006-04-07,1141.52
2006-04-10,1134.281
2006-04-11,1127.458
2006-04-12,1112.285
2006-04-13,1112.975
2006-04-14,1113.355
2006-04-17,1104.847
2006-04-18,1118.851
2006-04-19,1121.295
2006-04-20,1124.28
2006-04-21,1135.034
2006-04-24,1124.749
2006-04-25,1131.958
2006-04-26,1133.457
2006-04-27,1146.135
2006-04-28,1135.27
2006-05-01,1148.125
2006-05-02,1159.212
2006-05-03,1154.927
2006-05-04,1155.791
2006-05-05,1168.086
2006-05-08,1189.728
2006-05-09,1188.212
2006-05-10,1178.814
2006-05-11,1167.812
2006-05-12,1154.321
2006-05-15,1151.813
2006-05-16,1128.065
2006-05-17,1139.848
2006-05-18,1114.055
2006-05-19,1103.243
2006-05-22,1088.158
2006-05-23,1071.265
2006-05-24,1077.112
2006-05-25,1068.773
2006-05-26,1081.946
2006-05-29,1083.825
2006-05-30,1088.253
2006-05-31,1063.786
2006-06-01,1063.808
2006-06-02,1087.77
2006-06-05,1077.526
2006-06-06,1043.01
2006-06-07,1019.033
2006-06-08,979.192
2006-06-09,994.87
2006-06-12,997.662
2006-06-13,955.275
2006-06-14,963.668
2006-06-15,976.486
2006-06-16,1008.159
2006-06-19,998.88
2006-06-20,992.003
2006-06-21,988.526
2006-06-22,1009.965
2006-06-23,1004.04
2006-06-26,1005.053
2006-06-27,1007.059
2006-06-28,991.799
2006-06-29,1006.682
2006-06-30,1048.919
2006-07-03,1049.626
2006-07-04,1056.354
2006-07-05,1037.909
2006-07-06,1031.679
2006-07-07,1042.477
2006-07-10,1054.42
2006-07-11,1046.649
2006-07-12,1020.403
2006-07-13,1014.744
2006-07-14,986.613
2006-07-17,979.874
2006-07-18,947.734
2006-07-19,950.361
2006-07-20,987.466
2006-07-21,984.431
2006-07-24,978.296
2006-07-25,990.356
2006-07-26,981.346
2006-07-27,1007.063
2006-07-28,1025.812
2006-07-31,1036.878
2006-08-01,1027.605
2006-08-02,1035.013
2006-08-03,1030.958
2006-08-04,1039.71
2006-08-07,1011.844
2006-08-08,1025.968
2006-08-09,1035.474
2006-08-10,1035.785
2006-08-11,1027.216
2006-08-14,1038.531
2006-08-15,1045.341
2006-08-16,1063.608
2006-08-17,1067.33
2006-08-18,1071.633
2006-08-21,1059.046
2006-08-22,1065.119
2006-08-23,1063.727
2006-08-24,1054.3
2006-08-25,1043.444
2006-08-28,1032.148
2006-08-29,1044.571
2006-08-30,1041.094
2006-08-31,1052.812
2006-09-01,1051.892
2006-09-04,1074.887
2006-09-05,1074.956
2006-09-06,1064.423
2006-09-07,1047.233
2006-09-08,1048.898
2006-09-11,1025.091
2006-09-12,1017.644
2006-09-13,1017.226
2006-09-14,1028.442
2006-09-15,1023.98
2006-09-18,1020.336
2006-09-19,1026.753
2006-09-20,1012.31
2006-09-21,1022.87
2006-09-22,1015.723
2006-09-25,1011.773
2006-09-26,1005.098
2006-09-27,1028.674
2006-09-28,1032.326
2006-09-29,1035.75
2006-10-02,1047.905
2006-10-03,1041.917
2006-10-04,1030.665
2006-10-05,1053.381
2006-10-06,1042.595
2006-10-09,1041.195
2006-10-10,1036.589
2006-10-11,1028.625
2006-10-12,1024.84
2006-10-13,1031.629
2006-10-16,1048.833
2006-10-17,1048.694
2006-10-18,1046.346
2006-10-19,1051.119
2006-10-20,1052.872
2006-10-23,1057.634
2006-10-24,1058.328
2006-10-25,1055.635
2006-10-26,1067.634
2006-10-27,1067.985
2006-10-30,1049.597
2006-10-31,1050.973
2006-11-01,1055.531
2006-11-02,1052.27
2006-11-03,1043.714
2006-11-06,1039.431
2006-11-07,1048.299
2006-11-08,1032.246
2006-11-09,1023.898
2006-11-10,1026.116
2006-11-13,1012.688
2006-11-14,1033.894
2006-11-15,1027.742
2006-11-16,1021.052
2006-11-17,1019.395
2006-11-20,989.289
2006-11-21,991.265
2006-11-22,1015.422
2006-11-23,1019.532
2006-11-24,1012.753
2006-11-27,1020.361
2006-11-28,1019.95
2006-11-29,1036.871
2006-11-30,1056.576
2006-12-01,1062.01
2006-12-04,1061.653
2006-12-05,1059.371
2006-12-06,1071.628
2006-12-07,1074.332
2006-12-08,1067.122
2006-12-11,1060.616
2006-12-12,1065.572
2006-12-13,1065.761
2006-12-14,1070.797
2006-12-15,1073.994
2006-12-18,1075.199
2006-12-19,1062.409
2006-12-20,1074.35
2006-12-21,1076.85
2006-12-22,1074.435
2006-12-25,1069.767
2006-12-26,1073.98
2006-12-27,1079.44
2006-12-28,1078.024
2006-12-29,1077.992
2007-01-01,1077.992
2007-01-02,1080.986
2007-01-03,1076.095
2007-01-04,1088.583
2007-01-05,1077.554
2007-01-08,1078.827
2007-01-09,1081.522
2007-01-10,1060.952
2007-01-11,1049.857
2007-01-12,1068.394
2007-01-15,1078.924
2007-01-16,1076.541
2007-01-17,1080.767
2007-01-18,1079.66
2007-01-19,1078.771
2007-01-22,1086.383
2007-01-23,1088.529
2007-01-24,1097.359
2007-01-25,1091.809
2007-01-26,1086.162
2007-01-29,1086.527
2007-01-30,1088.408
2007-01-31,1087.534
2007-02-01,1101.973
2007-02-02,1098.89
2007-02-05,1089.99
2007-02-06,1098.773
2007-02-07,1094.309
2007-02-08,1084.661
2007-02-09,1094.784
2007-02-12,1093.796
2007-02-13,1105.457
2007-02-14,1116.023
2007-02-15,1135.27
2007-02-16,1134.996
2007-02-19,1134.814
2007-02-20,1132.863
2007-02-21,1127.117
2007-02-22,1133.132
2007-02-23,1144.497
2007-02-26,1151.041
2007-02-27,1164.975
2007-02-28,1129.595
2007-03-01,1129.211
2007-03-02,1122.86
2007-03-05,1093.615
2007-03-06,1111.425
2007-03-07,1106.531
2007-03-08,1119.571
2007-03-09,1117.734
2007-03-12,1130.559
2007-03-13,1125.415
2007-03-14,1098.388
2007-03-15,1102.591
2007-03-16,1096.03
2007-03-19,1099.722
2007-03-20,1111.358
2007-03-21,1106.596
2007-03-22,1122.551
2007-03-23,1128.167
2007-03-26,1127.441
2007-03-27,1122.232
2007-03-28,1127.71
2007-03-29,1114.081
2007-03-30,1114.24
2007-04-02,1096.463
2007-04-03,1101.148
2007-04-04,1119.587
2007-04-05,1114.02
2007-04-06,1111.438
2007-04-09,1118.188
2007-04-10,1118.384
2007-04-11,1117.928
2007-04-12,1113.173
2007-04-13,1096.534
2007-04-16,1104.867
2007-04-17,1103.977
2007-04-18,1123.103
2007-04-19,1107.718
2007-04-20,1103.704
2007-04-23,1102.687
2007-04-24,1105.741
2007-04-25,1092.786
2007-04-26,1095.153
2007-04-27,1093.218
2007-04-30,1092.996
2007-05-01,1085.87
2007-05-02,1089.368
2007-05-03,1087.377
2007-05-04,1088.372
2007-05-07,1109.34
2007-05-08,1109.044
2007-05-09,1118.341
2007-05-10,1106.474
2007-05-11,1100.753
2007-05-14,1103.014
2007-05-15,1092.629
2007-05-16,1088.361
2007-05-17,1080.386
2007-05-18,1073.585
2007-05-21,1079.379
2007-05-22,1093.757
2007-05-23,1098.137
2007-05-24,1097.054
2007-05-25,1081.472
2007-05-28,1087.276
2007-05-29,1094.688
2007-05-30,1093.89
2007-05-31,1105.178
2007-06-01,1111.209
2007-06-04,1116.961
2007-06-05,1120.441
2007-06-06,1127.469
2007-06-07,1124.182
2007-06-08,1107.163
2007-06-11,1109.078
2007-06-12,1103.107
2007-06-13,1094.2
2007-06-14,1096.244
2007-06-15,1101.231
2007-06-18,1109.727
2007-06-19,1107.563
2007-06-20,1107.485
2007-06-21,1110.804
2007-06-22,1100.538
2007-06-25,1095.527
2007-06-26,1101.784
2007-06-27,1091.459
2007-06-28,1093.491
2007-06-29,1104.103
2007-07-02,1118.411
2007-07-03,1119.19
2007-07-04,1117.029
2007-07-05,1118.581
2007-07-06,1110.447
2007-07-09,1117.553
2007-07-10,1126.63
2007-07-11,1115.6
2007-07-12,1106.793
2007-07-13,1121.669
2007-07-16,1123.231
2007-07-17,1118.602
2007-07-18,1110.16
2007-07-19,1114.282
2007-07-20,1127.056
2007-07-23,1114.122
2007-07-24,1125.744
2007-07-25,1121.726
2007-07-26,1119.853
2007-07-27,1100.841
2007-07-30,1108.247
2007-07-31,1102.481
2007-08-01,1083.622
2007-08-02,1080.254
2007-08-03,1088.52
2007-08-06,1090.915
2007-08-07,1080.804
2007-08-08,1074.38
2007-08-09,1092.294
2007-08-10,1068.15
2007-08-13,1062.235
2007-08-14,1069.753
2007-08-15,1047.831
2007-08-16,1057.022
2007-08-17,1000.55
2007-08-20,1021.037
2007-08-21,1043.182
2007-08-22,1033.923
2007-08-23,1053.756
2007-08-24,1052.676
2007-08-27,1052.909
2007-08-28,1061.124
2007-08-29,1041.825
2007-08-30,1042.643
2007-08-31,1068.519
2007-09-03,1067.006
2007-09-04,1058.297
2007-09-05,1047.847
2007-09-06,1048.478
2007-09-07,1057.399
2007-09-10,1037.233
2007-09-11,1034.511
2007-09-12,1031.047
2007-09-13,1016.592
2007-09-14,1034.406
2007-09-17,1034.856
2007-09-18,1006.066
2007-09-19,1039.348
2007-09-20,1054.758
2007-09-21,1037.515
2007-09-24,1041.486
2007-09-25,1062.844
2007-09-26,1056.886
2007-09-27,1083.347
2007-09-28,1090.875
2007-10-01,1084.502
2007-10-02,1097.89
2007-10-03,1105.348
2007-10-04,1102.507
2007-10-05,1100.894
2007-10-08,1092.654
2007-10-09,1100.032
2007-10-10,1098.087
2007-10-11,1106.466
2007-10-12,1096.613
2007-10-15,1094.903
2007-10-16,1082.276
2007-10-17,1065.558
2007-10-18,1086.572
2007-10-19,1075.973
2007-10-22,1064.673
2007-10-23,1063.604
2007-10-24,1064.971
2007-10-25,1051.751
2007-10-26,1071.098
2007-10-29,1087.894
2007-10-30,1087.259
2007-10-31,1090.727
2007-11-01,1105.185
2007-11-02,1083.153
2007-11-05,1068.173
2007-11-06,1069.236
2007-11-07,1067.381
2007-11-08,1045.039
2007-11-09,1049.098
2007-11-12,1034.874
2007-11-13,1025.094
2007-11-14,1043.893
2007-11-15,1048.465
2007-11-16,1032.332
2007-11-19,1025.442
2007-11-20,1034.801
2007-11-21,1029.336
2007-11-22,1027.085
2007-11-23,1032.182
2007-11-26,1050.512
2007-11-27,1055.356
2007-11-28,1039.848
2007-11-29,1069.89
2007-11-30,1070.421
2007-12-03,1074.525
2007-12-04,1070.624
2007-12-05,1065.471
2007-12-06,1078.716
2007-12-07,1082.557
2007-12-10,1079.601
2007-12-11,1086.973
2007-12-12,1074.11
2007-12-13,1047.398
2007-12-14,1026.61
2007-12-17,1007.576
2007-12-18,1005.856
2007-12-19,995.941
2007-12-20,999.816
2007-12-21,1000.003
2007-12-24,995.894
2007-12-25,1014.689
2007-12-26,1025.714
2007-12-27,1019.517
2007-12-28,1012.725
2007-12-31,1025.417
2008-01-01,1025.417
2008-01-02,1043.729
2008-01-03,1046.016
2008-01-04,1012.853
2008-01-07,994.242
2008-01-08,992.135
2008-01-09,1008.672
2008-01-10,992.692
2008-01-11,979.718
2008-01-14,988.88
2008-01-15,979.784
2008-01-16,944.532
2008-01-17,962.543
2008-01-18,971.472
2008-01-21,947.855
2008-01-22,885.486
2008-01-23,916.334
2008-01-24,933.13
2008-01-25,970.87
2008-01-28,937.723
2008-01-29,962.073
2008-01-30,951.741
2008-01-31,980.115
2008-02-01,974.255
2008-02-04,989.425
2008-02-05,981.611
2008-02-06,941.818
2008-02-07,947.65
2008-02-08,926.996
2008-02-11,933.031
2008-02-12,927.036
2008-02-13,919.655
2008-02-14,954.036
2008-02-15,961.368
2008-02-18,955.575
2008-02-19,970.093
2008-02-20,935.0
2008-02-21,962.67
2008-02-22,958.448
2008-02-25,972.173
2008-02-26,970.852
2008-02-27,993.282
2008-02-28,991.667
2008-02-29,986.462
2008-03-03,952.897
2008-03-04,954.405
2008-03-05,942.604
2008-03-06,968.049
2008-03-07,938.776
2008-03-10,930.657
2008-03-11,929.365
2008-03-12,948.622
2008-03-13,936.005
2008-03-14,922.088
2008-03-17,918.587
2008-03-18,916.581
2008-03-19,931.73
2008-03-20,937.06
2008-03-21,955.147
2008-03-24,939.258
2008-03-25,960.801
2008-03-26,975.194
2008-03-27,959.279
2008-03-28,974.77
2008-03-31,952.676
2008-04-01,943.48
2008-04-02,974.859
2008-04-03,992.072
2008-04-04,990.278
2008-04-07,994.089
2008-04-08,976.602
2008-04-09,963.943
2008-04-10,964.801
2008-04-11,987.695
2008-04-14,966.277
2008-04-15,968.091
2008-04-16,980.591
2008-04-17,986.72
2008-04-18,975.053
2008-04-21,1008.481
2008-04-22,993.105
2008-04-23,991.622
2008-04-24,982.554
2008-04-25,1004.954
2008-04-28,1017.073
2008-04-29,1028.093
2008-04-30,1014.658
2008-05-01,1010.103
2008-05-02,1021.221
2008-05-05,1022.581
2008-05-06,1029.826
2008-05-07,1032.797
2008-05-08,1035.131
2008-05-09,1015.417
2008-05-12,1011.797
2008-05-13,1017.271
2008-05-14,1019.052
2008-05-15,1037.884
2008-05-16,1047.386
2008-05-19,1049.731
2008-05-20,1053.267
2008-05-21,1037.231
2008-05-22,1037.269
2008-05-23,1040.42
2008-05-26,1015.04
2008-05-27,1026.647
2008-05-28,1005.702
2008-05-29,1023.527
2008-05-30,1041.474
2008-06-02,1063.931
2008-06-03,1043.926
2008-06-04,1063.01
2008-06-05,1047.667
2008-06-06,1058.694
2008-06-09,1028.663
2008-06-10,1007.204
2008-06-11,1016.297
2008-06-12,984.629
2008-06-13,990.968
2008-06-16,1010.235
2008-06-17,1011.903
2008-06-18,1019.894
2008-06-19,994.374
2008-06-20,986.133
2008-06-23,974.747
2008-06-24,977.365
2008-06-25,971.495
2008-06-26,979.108
2008-06-27,971.148
2008-06-30,972.041
2008-07-01,972.262
2008-07-02,957.255
2008-07-03,949.35
2008-07-04,948.893
2008-07-07,952.549
2008-07-08,933.825
2008-07-09,935.923
2008-07-10,941.751
2008-07-11,945.469
2008-07-14,937.712
2008-07-15,935.97
2008-07-16,929.329
2008-07-17,932.416
2008-07-18,914.22
2008-07-21,913.193
2008-07-22,939.111
2008-07-23,942.26
2008-07-24,964.945
2008-07-25,938.248
2008-07-28,942.353
2008-07-29,923.264
2008-07-30,938.307
2008-07-31,939.574
2008-08-01,922.396
2008-08-04,900.514
2008-08-05,899.657
2008-08-06,912.068
2008-08-07,895.721
2008-08-08,891.837
2008-08-11,908.459
2008-08-12,903.896
2008-08-13,895.357
2008-08-14,882.677
2008-08-15,881.583
2008-08-18,894.375
2008-08-19,878.739
2008-08-20,875.655
2008-08-21,882.678
2008-08-22,863.32
2008-08-25,882.336
2008-08-26,873.247
2008-08-27,870.035
2008-08-28,869.681
2008-08-29,902.193
2008-09-01,887.961
2008-09-02,868.724
2008-09-03,877.486
2008-09-04,867.128
2008-09-05,858.107
2008-09-08,878.103
2008-09-09,864.045
2008-09-10,863.329
2008-09-11,850.181
2008-09-12,854.515
2008-09-15,862.637
2008-09-16,830.222
2008-09-17,834.075
2008-09-18,814.758
2008-09-19,837.456
2008-09-22,852.213
2008-09-23,860.677
2008-09-24,857.701
2008-09-25,850.838
2008-09-26,849.473
2008-09-29,843.391
2008-09-30,803.103
2008-10-01,817.5
2008-10-02,801.235
2008-10-03,775.377
2008-10-06,773.657
2008-10-07,746.301
2008-10-08,702.977
2008-10-09,702.838
2008-10-10,658.987
2008-10-13,652.22
2008-10-14,730.076
2008-10-15,737.144
2008-10-16,672.4
2008-10-17,688.813
2008-10-20,713.299
2008-10-21,740.159
2008-10-22,702.231
2008-10-23,697.956
2008-10-24,675.53
2008-10-27,624.54
2008-10-28,641.011
2008-10-29,667.158
2008-10-30,723.408
2008-10-31,689.659
2008-11-03,685.398
2008-11-04,715.603
2008-11-05,761.995
2008-11-06,725.475
2008-11-07,699.852
2008-11-10,727.317
2008-11-11,714.051
2008-11-12,716.497
2008-11-13,683.223
2008-11-14,685.065
2008-11-17,689.417
2008-11-18,671.273
2008-11-19,668.276
2008-11-20,644.214
2008-11-21,661.995
2008-11-24,652.071
2008-11-25,680.67
2008-11-26,672.175
2008-11-27,678.353
2008-11-28,685.967
2008-12-01,690.06
2008-12-02,658.056
2008-12-03,669.722
2008-12-04,664.209
2008-12-05,667.27
2008-12-08,682.71
2008-12-09,690.775
2008-12-10,703.932
2008-12-11,724.239
2008-12-12,696.007
2008-12-15,731.795
2008-12-16,719.443
2008-12-17,745.599
2008-12-18,734.925
2008-12-19,728.321
2008-12-22,733.725
2008-12-23,732.227
2008-12-24,713.522
2008-12-25,722.188
2008-12-26,730.499
2008-12-29,741.795
2008-12-30,745.402
2008-12-31,741.537
2009-01-01,741.537
2009-01-02,738.888
2009-01-05,736.133
2009-01-06,726.203
2009-01-07,749.898
2009-01-08,738.825
2009-01-09,742.559
2009-01-12,750.924
2009-01-13,712.143
2009-01-14,722.648
2009-01-15,695.079
2009-01-16,706.486
2009-01-19,708.466
2009-01-20,699.487
2009-01-21,703.562
2009-01-22,702.842
2009-01-23,677.453
2009-01-26,671.4
2009-01-27,709.729
2009-01-28,702.256
2009-01-29,712.971
2009-01-30,692.205
2009-02-02,677.901
2009-02-03,679.962
2009-02-04,692.435
2009-02-05,682.581
2009-02-06,677.014
2009-02-09,666.281
2009-02-10,668.961
2009-02-11,675.555
2009-02-12,657.3
2009-02-13,651.9
2009-02-16,656.638
2009-02-17,641.329
2009-02-18,627.435
2009-02-19,625.933
2009-02-20,615.238
2009-02-23,609.676
2009-02-24,591.682
2009-02-25,602.644
2009-02-26,591.422
2009-02-27,606.662
2009-03-02,589.891
2009-03-03,578.235
2009-03-04,577.066
2009-03-05,591.36
2009-03-06,577.799
2009-03-09,562.77
2009-03-10,560.049
2009-03-11,579.327
2009-03-12,561.002
2009-03-13,579.552
2009-03-16,592.202
2009-03-17,603.499
2009-03-18,610.841
2009-03-19,638.266
2009-03-20,622.772
2009-03-23,637.219
2009-03-24,650.992
2009-03-25,656.346
2009-03-26,664.38
2009-03-27,665.939
2009-03-30,644.554
2009-03-31,620.112
2009-04-01,636.172
2009-04-02,658.644
2009-04-03,661.156
2009-04-06,654.185
2009-04-07,657.034
2009-04-08,646.308
2009-04-09,665.788
2009-04-10,669.562
2009-04-13,671.736
2009-04-14,674.474
2009-04-15,666.472
2009-04-16,665.658
2009-04-17,678.311
2009-04-20,684.972
2009-04-21,670.62
2009-04-22,671.951
2009-04-23,680.815
2009-04-24,676.989
2009-04-27,684.368
2009-04-28,667.009
2009-04-29,664.292
2009-04-30,675.916
2009-05-01,677.158
2009-05-04,676.749
2009-05-05,680.342
2009-05-06,681.376
2009-05-07,711.171
2009-05-08,718.371
2009-05-11,732.038
2009-05-12,727.951
2009-05-13,734.057
2009-05-14,715.869
2009-05-15,733.872
2009-05-18,712.378
2009-05-19,726.385
2009-05-20,738.087
2009-05-21,740.031
2009-05-22,734.622
2009-05-25,737.419
2009-05-26,739.985
2009-05-27,745.054
2009-05-28,735.102
2009-05-29,747.131
2009-06-01,749.767
2009-06-02,755.635
2009-06-03,758.448
2009-06-04,750.317
2009-06-05,742.421
2009-06-08,745.341
2009-06-09,747.261
2009-06-10,757.207
2009-06-11,761.633
2009-06-12,766.873
2009-06-15,765.901
2009-06-16,750.219
2009-06-17,765.209
2009-06-18,749.989
2009-06-19,753.506
2009-06-22,762.422
2009-06-23,749.969
2009-06-24,750.35
2009-06-25,757.218
2009-06-26,770.867
2009-06-29,758.658
2009-06-30,764.385
2009-07-01,761.852
2009-07-02,764.054
2009-07-03,760.561
2009-07-06,763.775
2009-07-07,758.694
2009-07-08,749.155
2009-07-09,747.246
2009-07-10,750.737
2009-07-13,730.726
2009-07-14,741.453
2009-07-15,733.004
2009-07-16,740.089
2009-07-17,741.478
2009-07-20,737.831
2009-07-21,764.811
2009-07-22,768.699
2009-07-23,761.503
2009-07-24,772.582
2009-07-27,774.115
2009-07-28,782.149
2009-07-29,778.729
2009-07-30,779.781
2009-07-31,794.595
2009-08-03,800.18
2009-08-04,800.492
2009-08-05,795.492
2009-08-06,797.108
2009-08-07,781.344
2009-08-10,792.065
2009-08-11,807.701
2009-08-12,793.519
2009-08-13,807.04
2009-08-14,819.589
2009-08-17,800.105
2009-08-18,797.816
2009-08-19,800.568
2009-08-20,808.578
2009-08-21,796.699
2009-08-24,813.593
2009-08-25,813.958
2009-08-26,822.791
2009-08-27,819.992
2009-08-28,824.828
2009-08-31,827.98
2009-09-01,827.847
2009-09-02,817.142
2009-09-03,810.757
2009-09-04,801.333
2009-09-07,808.057
2009-09-08,817.548
2009-09-09,815.543
2009-09-10,831.478
2009-09-11,835.211
2009-09-14,819.494
2009-09-15,813.274
2009-09-16,814.38
2009-09-17,821.184
2009-09-18,819.591
2009-09-21,811.461
2009-09-22,821.165
2009-09-23,819.009
2009-09-24,830.526
2009-09-25,823.389
2009-09-28,809.272
2009-09-29,803.278
2009-09-30,815.377
2009-10-01,802.295
2009-10-02,786.479
2009-10-05,776.284
2009-10-06,787.686
2009-10-07,797.466
2009-10-08,805.398
2009-10-09,805.552
2009-10-12,802.903
2009-10-13,807.107
2009-10-14,803.747
2009-10-15,803.575
2009-10-16,796.396
2009-10-19,803.379
2009-10-20,808.324
2009-10-21,804.96
2009-10-22,797.23
2009-10-23,788.171
2009-10-26,795.603
2009-10-27,781.465
2009-10-28,783.655
2009-10-29,774.291
2009-10-30,793.409
2009-11-02,780.654
2009-11-03,782.055
2009-11-04,778.89
2009-11-05,774.813
2009-11-06,780.741
2009-11-09,778.079
2009-11-10,779.986
2009-11-11,779.427
2009-11-12,769.91
2009-11-13,776.147
2009-11-16,773.934
2009-11-17,769.898
2009-11-18,765.247
2009-11-19,758.27
2009-11-20,757.735
2009-11-23,757.692
2009-11-24,752.915
2009-11-25,764.03
2009-11-26,770.253
2009-11-27,751.539
2009-11-30,782.883
2009-12-01,794.76
2009-12-02,789.971
2009-12-03,809.319
2009-12-04,794.997
2009-12-07,806.016
2009-12-08,815.567
2009-12-09,809.323
2009-12-10,795.666
2009-12-11,797.903
2009-12-14,804.686
2009-12-15,793.274
2009-12-16,806.18
2009-12-17,799.129
2009-12-18,791.614
2009-12-21,788.611
2009-12-22,791.593
2009-12-23,794.71
2009-12-24,801.494
2009-12-25,797.635
2009-12-28,804.287
2009-12-29,803.182
2009-12-30,789.143
2009-12-31,785.625
2010-01-01,785.625
2010-01-04,799.423
2010-01-05,809.69
2010-01-06,809.507
2010-01-07,804.994
2010-01-08,815.472
2010-01-11,824.52
2010-01-12,845.271
2010-01-13,833.366
2010-01-14,848.184
2010-01-15,856.988
2010-01-18,849.488
2010-01-19,839.118
2010-01-20,834.568
2010-01-21,844.643
2010-01-22,841.319
2010-01-25,835.318
2010-01-26,824.667
2010-01-27,817.168
2010-01-28,818.612
2010-01-29,800.481
2010-02-01,797.106
2010-02-02,814.177
2010-02-03,810.677
2010-02-04,812.048
2010-02-05,803.582
2010-02-08,796.341
2010-02-09,793.911
2010-02-10,791.96
2010-02-11,792.489
2010-02-12,798.601
2010-02-15,790.432
2010-02-16,789.794
2010-02-17,801.783
2010-02-18,801.075
2010-02-19,778.404
2010-02-22,803.572
2010-02-23,810.032
2010-02-24,802.338
2010-02-25,807.168
2010-02-26,810.224
2010-03-01,809.699
2010-03-02,816.435
2010-03-03,823.793
2010-03-04,812.626
2010-03-05,810.008
2010-03-08,826.586
2010-03-09,829.565
2010-03-10,819.932
2010-03-11,828.026
2010-03-12,831.393
2010-03-15,836.068
2010-03-16,835.44
2010-03-17,843.829
2010-03-18,837.485
2010-03-19,844.64
2010-03-22,849.096
2010-03-23,845.81
2010-03-24,834.729
2010-03-25,827.503
2010-03-26,841.195
2010-03-29,846.806
2010-03-30,855.411
2010-03-31,850.717
2010-04-01,851.756
2010-04-02,855.674
2010-04-05,856.515
2010-04-06,856.761
2010-04-07,863.476
2010-04-08,859.567
2010-04-09,859.872
2010-04-12,865.54
2010-04-13,861.276
2010-04-14,860.843
2010-04-15,870.199
2010-04-16,869.397
2010-04-19,853.833
2010-04-20,846.395
2010-04-21,858.695
2010-04-22,852.35
2010-04-23,841.735
2010-04-26,858.936
2010-04-27,865.674
2010-04-28,843.351
2010-04-29,841.964
2010-04-30,852.311
2010-05-03,847.802
2010-05-04,847.757
2010-05-05,849.015
2010-05-06,831.817
2010-05-07,831.348
2010-05-10,822.176
2010-05-11,816.369
2010-05-12,813.694
2010-05-13,831.069
2010-05-14,826.451
2010-05-17,807.95
2010-05-18,801.845
2010-05-19,809.396
2010-05-20,814.177
2010-05-21,794.354
2010-05-24,789.427
2010-05-25,777.723
2010-05-26,770.341
2010-05-27,777.773
2010-05-28,784.014
2010-05-31,784.757
2010-06-01,782.213
2010-06-02,764.631
2010-06-03,782.16
2010-06-04,786.069
2010-06-07,760.358
2010-06-08,765.613
2010-06-09,754.426
2010-06-10,761.954
2010-06-11,767.353
2010-06-14,777.354
2010-06-15,782.091
2010-06-16,792.775
2010-06-17,793.211
2010-06-18,790.369
2010-06-21,803.577
2010-06-22,800.916
2010-06-23,793.158
2010-06-24,799.043
2010-06-25,788.074
2010-06-28,782.863
2010-06-29,781.88
2010-06-30,771.797
2010-07-01,771.904
2010-07-02,768.77
2010-07-05,773.795
2010-07-06,786.299
2010-07-07,782.349
2010-07-08,789.055
2010-07-09,789.899
2010-07-12,786.447
