Date,IRELAND IMI GROWTH IMI (Large+Mid+Small Cap)
2010-09-10,379.081
2010-09-13,387.284
2010-09-14,387.77
2010-09-15,388.872
2010-09-16,388.904
2010-09-17,383.365
2010-09-20,385.578
2010-09-21,392.118
2010-09-22,395.131
2010-09-23,390.074
2010-09-24,395.099
2010-09-27,392.993
2010-09-28,394.021
2010-09-29,392.589
2010-09-30,395.652
2010-10-01,395.317
2010-10-04,395.987
2010-10-05,405.306
2010-10-06,414.806
2010-10-07,412.298
2010-10-08,414.106
2010-10-11,414.31
2010-10-12,409.271
2010-10-13,415.15
2010-10-14,414.733
2010-10-15,412.018
2010-10-18,410.614
2010-10-19,402.924
2010-10-20,408.664
2010-10-21,426.239
2010-10-22,418.851
2010-10-25,419.954
2010-10-26,414.33
2010-10-27,408.416
2010-10-28,413.543
2010-10-29,414.081
2010-11-01,413.571
2010-11-02,421.637
2010-11-03,426.634
2010-11-04,444.791
2010-11-05,435.77
2010-11-08,437.132
2010-11-09,446.56
2010-11-10,426.999
2010-11-11,419.705
2010-11-12,418.01
2010-11-15,421.353
2010-11-16,413.214
2010-11-17,418.369
2010-11-18,436.323
2010-11-19,439.053
2010-11-22,435.626
2010-11-23,418.388
2010-11-24,420.475
2010-11-25,415.042
2010-11-26,411.872
2010-11-29,398.629
2010-11-30,391.338
2010-12-01,396.353
2010-12-02,401.116
2010-12-03,407.597
2010-12-06,408.795
2010-12-07,414.766
2010-12-08,413.696
2010-12-09,416.625
2010-12-10,419.182
2010-12-13,430.191
2010-12-14,425.532
2010-12-15,423.88
2010-12-16,419.097
2010-12-17,416.241
2010-12-20,414.587
2010-12-21,420.953
2010-12-22,420.901
2010-12-23,424.502
2010-12-24,423.361
2010-12-27,424.361
2010-12-28,423.764
2010-12-29,421.248
2010-12-30,421.507
2010-12-31,424.547
2011-01-03,422.854
2011-01-04,427.44
2011-01-05,431.085
2011-01-06,432.551
2011-01-07,437.359
2011-01-10,435.006
2011-01-11,440.615
2011-01-12,447.482
2011-01-13,444.553
2011-01-14,444.95
2011-01-17,443.773
2011-01-18,448.951
2011-01-19,446.013
2011-01-20,429.969
2011-01-21,431.369
2011-01-24,439.543
2011-01-25,444.528
2011-01-26,445.669
2011-01-27,443.225
2011-01-28,433.754
2011-01-31,431.076
2011-02-01,442.407
2011-02-02,436.448
2011-02-03,437.384
2011-02-04,441.451
2011-02-07,448.523
2011-02-08,450.8
2011-02-09,442.545
2011-02-10,440.431
2011-02-11,441.955
2011-02-14,444.789
2011-02-15,445.576
2011-02-16,446.423
2011-02-17,442.684
2011-02-18,442.322
2011-02-21,438.811
2011-02-22,442.457
2011-02-23,440.846
2011-02-24,440.176
2011-02-25,444.646
2011-02-28,448.795
2011-03-01,450.709
2011-03-02,451.437
2011-03-03,454.255
2011-03-04,454.66
2011-03-07,459.761
2011-03-08,452.718
2011-03-09,454.201
2011-03-10,449.284
2011-03-11,446.89
2011-03-14,447.808
2011-03-15,438.682
2011-03-16,432.057
2011-03-17,443.742
2011-03-18,448.056
2011-03-21,451.454
2011-03-22,449.086
2011-03-23,446.1
2011-03-24,448.845
2011-03-25,454.244
2011-03-28,455.806
2011-03-29,452.311
2011-03-30,456.558
2011-03-31,456.83
2011-04-01,465.687
2011-04-04,469.351
2011-04-05,467.387
2011-04-06,478.067
2011-04-07,476.9
2011-04-08,481.797
2011-04-11,479.491
2011-04-12,481.247
2011-04-13,483.029
2011-04-14,487.55
2011-04-15,490.033
2011-04-18,484.267
2011-04-19,496.011
2011-04-20,497.875
2011-04-21,493.937
2011-04-22,493.937
2011-04-25,493.581
2011-04-26,505.764
2011-04-27,504.813
2011-04-28,509.209
2011-04-29,511.956
2011-05-02,513.871
2011-05-03,508.094
2011-05-04,508.354
2011-05-05,501.172
2011-05-06,507.978
2011-05-09,499.263
2011-05-10,509.105
2011-05-11,512.95
2011-05-12,512.249
2011-05-13,514.151
2011-05-16,514.413
2011-05-17,511.823
2011-05-18,512.893
2011-05-19,518.741
2011-05-20,515.153
2011-05-23,505.249
2011-05-24,507.657
2011-05-25,511.605
2011-05-26,514.706
2011-05-27,530.67
2011-05-30,529.619
2011-05-31,539.45
2011-06-01,542.445
2011-06-02,543.14
2011-06-03,548.885
2011-06-06,550.261
2011-06-07,552.575
2011-06-08,546.372
2011-06-09,550.499
2011-06-10,540.835
2011-06-13,544.833
2011-06-14,547.57
2011-06-15,539.554
2011-06-16,527.811
2011-06-17,534.477
2011-06-20,533.286
2011-06-21,542.914
2011-06-22,541.033
2011-06-23,530.753
2011-06-24,534.184
2011-06-27,541.087
2011-06-28,549.545
2011-06-29,554.152
2011-06-30,562.231
2011-07-01,571.589
2011-07-04,579.106
2011-07-05,577.195
2011-07-06,569.31
2011-07-07,567.632
2011-07-08,561.634
2011-07-11,553.369
2011-07-12,554.295
2011-07-13,558.267
2011-07-14,556.151
2011-07-15,550.416
2011-07-18,548.263
2011-07-19,553.385
2011-07-20,555.036
2011-07-21,565.244
2011-07-22,566.555
2011-07-25,569.613
2011-07-26,566.141
2011-07-27,562.711
2011-07-28,549.144
2011-07-29,539.507
2011-08-01,532.646
2011-08-02,526.143
2011-08-03,508.485
2011-08-04,490.166
2011-08-05,479.907
2011-08-08,453.557
2011-08-09,468.348
2011-08-10,471.6
2011-08-11,479.851
2011-08-12,493.598
2011-08-15,510.313
2011-08-16,505.716
2011-08-17,513.128
2011-08-18,499.38
2011-08-19,499.756
2011-08-22,498.464
2011-08-23,497.424
2011-08-24,504.688
2011-08-25,491.361
2011-08-26,492.69
2011-08-29,506.161
2011-08-30,504.39
2011-08-31,520.673
2011-09-01,525.099
2011-09-02,512.309
2011-09-05,495.753
2011-09-06,494.513
2011-09-07,505.659
2011-09-08,506.535
2011-09-09,484.069
2011-09-12,470.33
2011-09-13,477.119
2011-09-14,483.981
2011-09-15,485.541
2011-09-16,486.516
2011-09-19,478.952
2011-09-20,492.326
2011-09-21,490.079
2011-09-22,471.382
2011-09-23,478.321
2011-09-26,486.714
2011-09-27,505.68
2011-09-28,506.215
2011-09-29,508.696
2011-09-30,501.922
2011-10-03,495.207
2011-10-04,479.613
2011-10-05,483.771
2011-10-06,494.156
2011-10-07,501.384
2011-10-10,506.639
2011-10-11,509.178
2011-10-12,514.14
2011-10-13,505.246
2011-10-14,518.082
2011-10-17,514.94
2011-10-18,517.581
2011-10-19,515.734
2011-10-20,508.034
2011-10-21,525.487
2011-10-24,527.535
2011-10-25,526.793
2011-10-26,520.868
2011-10-27,543.79
2011-10-28,555.885
2011-10-31,547.32
2011-11-01,528.119
2011-11-02,531.569
2011-11-03,532.893
2011-11-04,534.823
2011-11-07,533.834
2011-11-08,530.92
2011-11-09,522.137
2011-11-10,514.887
2011-11-11,522.717
2011-11-14,521.462
2011-11-15,517.033
2011-11-16,523.415
2011-11-17,520.572
2011-11-18,515.196
2011-11-21,502.511
2011-11-22,499.249
2011-11-23,487.376
2011-11-24,485.553
2011-11-25,486.002
2011-11-28,497.301
2011-11-29,499.336
2011-11-30,530.337
2011-12-01,519.507
2011-12-02,523.53
2011-12-05,533.565
2011-12-06,528.466
2011-12-07,543.945
2011-12-08,535.324
2011-12-09,535.463
2011-12-12,530.391
2011-12-13,525.123
2011-12-14,514.889
2011-12-15,523.064
2011-12-16,534.236
2011-12-19,536.367
2011-12-20,549.959
2011-12-21,554.972
2011-12-22,555.107
2011-12-23,553.787
2011-12-26,553.787
2011-12-27,554.933
2011-12-28,559.872
2011-12-29,560.55
2011-12-30,572.085
2012-01-02,572.085
2012-01-03,582.49
2012-01-04,561.948
2012-01-05,562.131
2012-01-06,557.881
2012-01-09,570.319
2012-01-10,574.754
2012-01-11,567.948
2012-01-12,566.068
2012-01-13,563.937
2012-01-16,558.636
2012-01-17,561.699
2012-01-18,559.614
2012-01-19,566.996
2012-01-20,559.896
2012-01-23,565.341
2012-01-24,561.938
2012-01-25,565.528
2012-01-26,575.337
2012-01-27,568.752
2012-01-30,567.573
2012-01-31,567.92
2012-02-01,587.402
2012-02-02,579.534
2012-02-03,583.494
2012-02-06,590.911
2012-02-07,590.933
2012-02-08,587.045
2012-02-09,583.334
2012-02-10,575.365
2012-02-13,575.817
2012-02-14,574.884
2012-02-15,580.733
2012-02-16,580.375
2012-02-17,578.093
2012-02-20,586.187
2012-02-21,574.586
2012-02-22,575.552
2012-02-23,583.526
2012-02-24,596.708
2012-02-27,597.474
2012-02-28,596.645
2012-02-29,598.014
2012-03-01,601.063
2012-03-02,604.794
2012-03-05,599.639
2012-03-06,588.508
2012-03-07,598.795
2012-03-08,618.694
2012-03-09,616.417
2012-03-12,607.429
2012-03-13,610.973
2012-03-14,606.776
2012-03-15,625.148
2012-03-16,647.217
2012-03-19,645.137
2012-03-20,642.408
2012-03-21,646.843
2012-03-22,640.867
2012-03-23,648.301
2012-03-26,651.345
2012-03-27,653.15
2012-03-28,658.932
2012-03-29,649.258
2012-03-30,653.53
2012-04-02,658.911
2012-04-03,659.55
2012-04-04,641.381
2012-04-05,637.253
2012-04-06,637.253
2012-04-09,637.619
2012-04-10,619.365
2012-04-11,623.104
2012-04-12,626.601
2012-04-13,622.888
2012-04-16,620.982
2012-04-17,633.934
2012-04-18,629.918
2012-04-19,634.073
2012-04-20,642.599
2012-04-23,625.076
2012-04-24,625.468
2012-04-25,631.667
2012-04-26,638.089
2012-04-27,645.547
2012-04-30,643.049
2012-05-01,647.374
2012-05-02,644.377
2012-05-03,642.192
2012-05-04,622.232
2012-05-07,619.148
2012-05-08,611.651
2012-05-09,608.465
2012-05-10,607.914
2012-05-11,621.826
2012-05-14,609.215
2012-05-15,607.072
2012-05-16,611.012
2012-05-17,605.848
2012-05-18,604.877
2012-05-21,607.594
2012-05-22,614.589
2012-05-23,601.933
2012-05-24,604.37
2012-05-25,626.938
2012-05-28,626.407
2012-05-29,635.756
2012-05-30,628.166
2012-05-31,628.016
2012-06-01,610.5
2012-06-04,617.068
2012-06-05,604.84
2012-06-06,605.621
2012-06-07,606.814
2012-06-08,610.891
2012-06-11,611.34
2012-06-12,611.271
2012-06-13,619.11
2012-06-14,614.611
2012-06-15,626.56
2012-06-18,626.341
2012-06-19,630.082
2012-06-20,626.416
2012-06-21,621.491
2012-06-22,620.135
2012-06-25,617.366
2012-06-26,621.134
2012-06-27,625.009
2012-06-28,623.523
2012-06-29,637.607
2012-07-02,626.755
2012-07-03,627.365
2012-07-04,636.758
2012-07-05,632.774
2012-07-06,634.346
2012-07-09,632.96
2012-07-10,629.628
2012-07-11,626.708
2012-07-12,619.697
2012-07-13,629.908
2012-07-16,633.015
2012-07-17,637.386
2012-07-18,635.389
2012-07-19,637.569
2012-07-20,621.43
2012-07-23,613.381
2012-07-24,583.884
2012-07-25,578.78
2012-07-26,600.796
2012-07-27,603.663
2012-07-30,600.067
2012-07-31,606.801
2012-08-01,596.222
2012-08-02,594.376
2012-08-03,603.679
2012-08-06,606.261
2012-08-07,588.817
2012-08-08,594.289
2012-08-09,607.054
2012-08-10,611.287
2012-08-13,617.943
2012-08-14,612.627
2012-08-15,612.882
2012-08-16,617.058
2012-08-17,611.825
2012-08-20,612.163
2012-08-21,618.736
2012-08-22,615.746
2012-08-23,622.196
2012-08-24,616.131
2012-08-27,618.52
2012-08-28,617.272
2012-08-29,618.131
2012-08-30,614.669
2012-08-31,627.498
2012-09-03,625.694
2012-09-04,624.076
2012-09-05,625.943
2012-09-06,635.345
2012-09-07,640.756
2012-09-10,635.049
2012-09-11,630.654
2012-09-12,624.542
2012-09-13,629.391
2012-09-14,638.47
2012-09-17,640.811
2012-09-18,638.857
2012-09-19,646.435
2012-09-20,652.217
2012-09-21,658.287
2012-09-24,655.172
2012-09-25,657.59
2012-09-26,643.548
2012-09-27,642.983
2012-09-28,649.235
2012-10-01,656.342
2012-10-02,663.305
2012-10-03,665.442
2012-10-04,670.604
2012-10-05,675.763
2012-10-08,665.868
2012-10-09,660.445
2012-10-10,657.549
2012-10-11,656.438
2012-10-12,659.74
2012-10-15,660.857
2012-10-16,667.975
2012-10-17,671.515
2012-10-18,663.239
2012-10-19,661.818
2012-10-22,664.627
2012-10-23,656.714
2012-10-24,658.205
2012-10-25,663.624
2012-10-26,665.551
2012-10-29,659.493
2012-10-30,669.761
2012-10-31,660.916
2012-11-01,659.141
2012-11-02,657.121
2012-11-05,658.92
2012-11-06,659.032
2012-11-07,649.443
2012-11-08,641.764
2012-11-09,643.601
2012-11-12,637.289
2012-11-13,644.417
2012-11-14,638.844
2012-11-15,633.579
2012-11-16,631.882
2012-11-19,643.676
2012-11-20,644.928
2012-11-21,649.569
2012-11-22,655.021
2012-11-23,662.116
2012-11-26,661.481
2012-11-27,657.951
2012-11-28,656.214
2012-11-29,664.808
2012-11-30,661.556
2012-12-03,666.538
2012-12-04,666.348
2012-12-05,666.345
2012-12-06,666.415
2012-12-07,665.135
2012-12-10,668.162
2012-12-11,675.0
2012-12-12,675.954
2012-12-13,675.998
2012-12-14,675.482
2012-12-17,679.195
2012-12-18,687.534
2012-12-19,696.501
2012-12-20,697.842
2012-12-21,687.975
2012-12-24,682.947
2012-12-25,682.947
2012-12-26,684.344
2012-12-27,687.412
2012-12-28,684.048
2012-12-31,687.896
2013-01-01,687.896
2013-01-02,698.749
2013-01-03,699.228
2013-01-04,702.391
2013-01-07,697.628
2013-01-08,695.536
2013-01-09,686.774
2013-01-10,685.592
2013-01-11,687.197
2013-01-14,683.164
2013-01-15,681.666
2013-01-16,679.301
2013-01-17,686.673
2013-01-18,678.262
2013-01-21,680.029
2013-01-22,677.393
2013-01-23,677.636
2013-01-24,677.132
2013-01-25,691.638
2013-01-28,692.197
2013-01-29,686.715
2013-01-30,700.051
2013-01-31,700.104
2013-02-01,712.106
2013-02-04,705.281
2013-02-05,701.875
2013-02-06,688.851
2013-02-07,690.867
2013-02-08,696.313
2013-02-11,694.803
2013-02-12,711.541
2013-02-13,711.81
2013-02-14,711.356
2013-02-15,713.182
2013-02-18,712.071
2013-02-19,720.074
2013-02-20,718.715
2013-02-21,709.846
2013-02-22,716.246
2013-02-25,729.324
2013-02-26,726.477
2013-02-27,725.212
2013-02-28,732.746
2013-03-01,730.691
2013-03-04,737.603
2013-03-05,750.904
2013-03-06,744.805
2013-03-07,746.893
2013-03-08,731.575
2013-03-11,740.308
2013-03-12,748.26
2013-03-13,743.131
2013-03-14,749.05
2013-03-15,743.447
2013-03-18,747.004
2013-03-19,749.965
2013-03-20,760.073
2013-03-21,755.669
2013-03-22,762.764
2013-03-25,757.657
2013-03-26,761.368
2013-03-27,757.801
2013-03-28,770.216
2013-03-29,770.216
2013-04-01,770.576
2013-04-02,772.959
2013-04-03,763.116
2013-04-04,762.051
2013-04-05,750.283
2013-04-08,751.152
2013-04-09,759.632
2013-04-10,765.274
2013-04-11,767.329
2013-04-12,764.424
2013-04-15,764.74
2013-04-16,764.039
2013-04-17,754.819
2013-04-18,756.065
2013-04-19,764.762
2013-04-22,764.497
2013-04-23,782.473
2013-04-24,769.782
2013-04-25,764.025
2013-04-26,764.386
2013-04-29,765.113
2013-04-30,770.292
2013-05-01,776.752
2013-05-02,770.129
2013-05-03,778.936
2013-05-06,775.373
2013-05-07,778.881
2013-05-08,783.981
2013-05-09,781.55
2013-05-10,782.957
2013-05-13,783.111
2013-05-14,780.49
2013-05-15,773.456
2013-05-16,774.559
2013-05-17,765.022
2013-05-20,773.423
2013-05-21,777.768
2013-05-22,780.416
2013-05-23,782.597
2013-05-24,789.866
2013-05-27,793.828
2013-05-28,789.886
2013-05-29,788.531
2013-05-30,789.468
2013-05-31,779.555
2013-06-03,783.735
2013-06-04,788.101
2013-06-05,783.541
2013-06-06,784.082
2013-06-07,793.018
2013-06-10,785.487
2013-06-11,775.789
2013-06-12,776.658
2013-06-13,762.567
2013-06-14,770.993
2013-06-17,768.392
2013-06-18,781.921
2013-06-19,777.635
2013-06-20,757.257
2013-06-21,743.4
2013-06-24,726.869
2013-06-25,742.055
2013-06-26,754.608
2013-06-27,766.65
2013-06-28,764.495
2013-07-01,776.199
2013-07-02,773.404
2013-07-03,767.895
2013-07-04,785.879
2013-07-05,777.518
2013-07-08,778.791
2013-07-09,781.226
2013-07-10,794.056
2013-07-11,798.338
2013-07-12,799.326
2013-07-15,798.523
2013-07-16,789.605
2013-07-17,788.802
2013-07-18,802.052
2013-07-19,794.462
2013-07-22,794.103
2013-07-23,793.431
2013-07-24,809.038
2013-07-25,816.619
2013-07-26,807.63
2013-07-29,809.391
2013-07-30,806.773
2013-07-31,811.667
2013-08-01,824.024
2013-08-02,832.101
2013-08-05,824.25
2013-08-06,830.065
2013-08-07,827.943
2013-08-08,843.818
2013-08-09,854.684
2013-08-12,851.375
2013-08-13,852.785
2013-08-14,854.483
2013-08-15,838.394
2013-08-16,841.891
2013-08-19,852.331
2013-08-20,861.799
2013-08-21,863.255
2013-08-22,874.872
2013-08-23,880.387
2013-08-26,877.159
2013-08-27,866.75
2013-08-28,859.331
2013-08-29,861.485
2013-08-30,859.638
2013-09-02,868.033
2013-09-03,856.69
2013-09-04,850.643
2013-09-05,858.915
2013-09-06,861.451
2013-09-09,861.931
2013-09-10,857.311
2013-09-11,850.834
2013-09-12,846.528
2013-09-13,830.709
2013-09-16,843.338
2013-09-17,843.8
2013-09-18,847.912
2013-09-19,864.676
2013-09-20,864.526
2013-09-23,858.625
2013-09-24,860.367
2013-09-25,860.301
2013-09-26,850.706
2013-09-27,851.22
2013-09-30,848.722
2013-10-01,853.12
2013-10-02,856.283
2013-10-03,862.184
2013-10-04,865.684
2013-10-07,867.834
2013-10-08,860.105
2013-10-09,853.235
2013-10-10,856.946
2013-10-11,859.172
2013-10-14,856.211
2013-10-15,864.566
2013-10-16,875.535
2013-10-17,899.739
2013-10-18,911.226
2013-10-21,908.932
2013-10-22,921.613
2013-10-23,917.679
2013-10-24,914.997
2013-10-25,912.812
2013-10-28,909.411
2013-10-29,914.446
2013-10-30,926.133
2013-10-31,932.103
2013-11-01,914.855
2013-11-04,919.317
2013-11-05,917.016
2013-11-06,925.017
2013-11-07,917.091
2013-11-08,921.671
2013-11-11,927.953
2013-11-12,937.264
2013-11-13,930.309
2013-11-14,934.489
2013-11-15,939.4
2013-11-18,942.942
2013-11-19,926.914
2013-11-20,922.007
2013-11-21,919.977
2013-11-22,924.482
2013-11-25,927.619
2013-11-26,933.4
2013-11-27,937.306
2013-11-28,944.388
2013-11-29,954.551
2013-12-02,945.603
2013-12-03,936.267
2013-12-04,930.266
2013-12-05,936.309
2013-12-06,946.983
2013-12-09,953.256
2013-12-10,956.275
2013-12-11,954.168
2013-12-12,943.02
2013-12-13,947.3
2013-12-16,946.102
2013-12-17,948.658
2013-12-18,947.75
2013-12-19,951.217
2013-12-20,955.328
2013-12-23,956.314
2013-12-24,949.207
2013-12-25,949.207
2013-12-26,950.978
2013-12-27,966.522
2013-12-30,967.274
2013-12-31,963.869
2014-01-01,963.869
2014-01-02,955.887
2014-01-03,954.441
2014-01-06,962.353
2014-01-07,984.203
2014-01-08,992.023
2014-01-09,1002.84
2014-01-10,1012.461
2014-01-13,1025.728
2014-01-14,1024.537
2014-01-15,1017.527
2014-01-16,1013.029
2014-01-17,1007.296
2014-01-20,1008.117
2014-01-21,1008.837
2014-01-22,1003.201
2014-01-23,1005.678
2014-01-24,996.048
2014-01-27,970.441
2014-01-28,989.522
2014-01-29,1010.324
2014-01-30,994.439
2014-01-31,980.864
2014-02-03,984.634
2014-02-04,986.478
2014-02-05,992.278
2014-02-06,1010.707
2014-02-07,1016.86
2014-02-10,1015.238
2014-02-11,1026.785
2014-02-12,1028.128
2014-02-13,1046.674
2014-02-14,1051.645
2014-02-17,1065.133
2014-02-18,1061.963
2014-02-19,1065.685
2014-02-20,1067.686
2014-02-21,1080.093
2014-02-24,1097.993
2014-02-25,1103.511
2014-02-26,1094.737
2014-02-27,1102.641
2014-02-28,1154.152
2014-03-03,1114.887
2014-03-04,1078.854
2014-03-05,1097.689
2014-03-06,1116.172
2014-03-07,1095.26
2014-03-10,1094.871
2014-03-11,1110.329
2014-03-12,1092.967
2014-03-13,1091.698
2014-03-14,1068.826
2014-03-17,1085.946
2014-03-18,1089.773
2014-03-19,1068.79
2014-03-20,1055.331
2014-03-21,1058.315
2014-03-24,1036.557
2014-03-25,1042.28
2014-03-26,1047.192
2014-03-27,1041.349
2014-03-28,1059.707
2014-03-31,1067.563
2014-04-01,1088.911
2014-04-02,1082.994
2014-04-03,1083.184
2014-04-04,1076.153
2014-04-07,1061.027
2014-04-08,1051.584
2014-04-09,1051.419
2014-04-10,1037.906
2014-04-11,1024.689
2014-04-14,1016.021
2014-04-15,1012.024
2014-04-16,1021.578
2014-04-17,1018.012
2014-04-18,1018.012
2014-04-21,1015.695
2014-04-22,1036.414
2014-04-23,1030.873
2014-04-24,1022.104
2014-04-25,1016.078
2014-04-28,1014.674
2014-04-29,1034.0
2014-04-30,1043.397
2014-05-01,1036.457
2014-05-02,1042.667
2014-05-05,1043.645
2014-05-06,1038.285
2014-05-07,1027.54
2014-05-08,1044.586
2014-05-09,1021.833
2014-05-12,1015.832
2014-05-13,1002.759
2014-05-14,981.071
2014-05-15,956.149
2014-05-16,963.926
2014-05-19,978.377
2014-05-20,981.972
2014-05-21,994.133
2014-05-22,1001.239
2014-05-23,995.054
2014-05-26,1007.808
2014-05-27,1002.794
2014-05-28,1012.635
2014-05-29,1013.768
2014-05-30,1016.295
2014-06-02,1013.465
2014-06-03,1006.751
2014-06-04,1004.922
2014-06-05,1007.807
2014-06-06,1019.655
2014-06-09,1020.919
2014-06-10,1007.926
2014-06-11,991.432
2014-06-12,994.187
2014-06-13,984.272
2014-06-16,977.719
2014-06-17,977.956
2014-06-18,969.07
2014-06-19,984.78
2014-06-20,971.542
2014-06-23,966.73
2014-06-24,958.809
2014-06-25,959.218
2014-06-26,953.817
2014-06-27,961.255
2014-06-30,959.5
2014-07-01,963.772
2014-07-02,969.809
2014-07-03,982.487
2014-07-04,974.232
2014-07-07,969.221
2014-07-08,948.827
2014-07-09,954.941
2014-07-10,951.4
2014-07-11,954.741
2014-07-14,965.543
2014-07-15,968.558
2014-07-16,977.227
2014-07-17,976.078
2014-07-18,963.803
2014-07-21,955.029
2014-07-22,963.153
2014-07-23,969.702
2014-07-24,979.34
2014-07-25,978.562
2014-07-28,970.981
2014-07-29,978.546
2014-07-30,974.547
2014-07-31,967.775
2014-08-01,968.313
2014-08-04,963.806
2014-08-05,951.887
2014-08-06,942.693
2014-08-07,952.315
2014-08-08,951.381
2014-08-11,959.91
2014-08-12,955.199
2014-08-13,966.31
2014-08-14,979.093
2014-08-15,983.085
2014-08-18,992.94
2014-08-19,984.835
2014-08-20,981.446
2014-08-21,986.584
2014-08-22,990.487
2014-08-25,991.241
2014-08-26,995.923
2014-08-27,1009.996
2014-08-28,999.961
2014-08-29,1002.87
2014-09-01,1008.357
2014-09-02,1007.315
2014-09-03,1020.732
2014-09-04,1018.054
2014-09-05,1021.618
2014-09-08,1007.753
2014-09-09,998.627
2014-09-10,993.07
2014-09-11,995.948
2014-09-12,998.385
2014-09-15,992.074
2014-09-16,991.524
2014-09-17,991.996
2014-09-18,1005.339
2014-09-19,991.91
2014-09-22,981.089
2014-09-23,975.53
2014-09-24,966.988
2014-09-25,963.651
2014-09-26,965.737
2014-09-29,967.646
2014-09-30,971.665
2014-10-01,964.432
2014-10-02,943.044
2014-10-03,947.771
2014-10-06,957.349
2014-10-07,940.49
2014-10-08,933.229
2014-10-09,923.611
2014-10-10,902.806
2014-10-13,902.694
2014-10-14,909.616
2014-10-15,886.091
2014-10-16,883.381
2014-10-17,911.553
2014-10-20,923.041
2014-10-21,947.042
2014-10-22,950.962
2014-10-23,952.142
2014-10-24,946.78
2014-10-27,943.106
2014-10-28,952.33
2014-10-29,947.551
2014-10-30,931.203
2014-10-31,953.124
2014-11-03,947.877
2014-11-04,952.968
2014-11-05,958.058
2014-11-06,950.404
2014-11-07,938.767
2014-11-10,943.793
2014-11-11,945.152
2014-11-12,938.274
2014-11-13,931.972
2014-11-14,930.354
2014-11-17,938.238
2014-11-18,955.411
2014-11-19,967.896
2014-11-20,971.571
2014-11-21,979.587
2014-11-24,982.284
2014-11-25,1005.028
2014-11-26,1001.948
2014-11-27,1015.294
2014-11-28,1025.285
2014-12-01,1029.344
2014-12-02,1025.42
2014-12-03,1026.083
2014-12-04,1036.714
2014-12-05,1049.039
2014-12-08,1050.319
2014-12-09,1034.954
2014-12-10,1029.255
2014-12-11,1029.483
2014-12-12,1018.249
2014-12-15,986.984
2014-12-16,1000.438
2014-12-17,996.31
2014-12-18,1007.363
2014-12-19,1002.192
2014-12-22,1008.294
2014-12-23,1008.729
2014-12-24,1004.874
2014-12-25,1004.874
2014-12-26,1003.308
2014-12-29,1006.46
2014-12-30,998.236
2014-12-31,993.478
2015-01-01,993.478
2015-01-02,993.71
2015-01-05,972.116
2015-01-06,956.28
2015-01-07,945.722
2015-01-08,951.508
2015-01-09,949.009
2015-01-12,943.151
2015-01-13,965.127
2015-01-14,965.045
2015-01-15,964.77
2015-01-16,968.711
2015-01-19,980.177
2015-01-20,970.784
2015-01-21,980.609
2015-01-22,978.521
2015-01-23,970.376
2015-01-26,978.577
2015-01-27,978.742
2015-01-28,958.28
2015-01-29,966.103
2015-01-30,954.336
2015-02-02,965.075
2015-02-03,983.759
2015-02-04,979.69
2015-02-05,984.318
2015-02-06,987.984
2015-02-09,976.853
2015-02-10,978.872
2015-02-11,985.33
2015-02-12,998.135
2015-02-13,1010.722
2015-02-16,997.955
2015-02-17,997.458
2015-02-18,1007.061
2015-02-19,1014.631
2015-02-20,1005.638
2015-02-23,1031.786
2015-02-24,1032.817
2015-02-25,1035.016
2015-02-26,1019.067
2015-02-27,1042.741
2015-03-02,1048.414
2015-03-03,1035.032
2015-03-04,1031.905
2015-03-05,1038.129
2015-03-06,1021.127
2015-03-09,1017.658
2015-03-10,991.85
2015-03-11,999.316
2015-03-12,1032.323
2015-03-13,1033.718
2015-03-16,1041.434
2015-03-17,1027.434
2015-03-18,1034.353
2015-03-19,1038.327
2015-03-20,1059.712
2015-03-23,1073.178
2015-03-24,1073.528
2015-03-25,1075.427
2015-03-26,1048.506
2015-03-27,1053.842
2015-03-30,1062.667
2015-03-31,1031.97
2015-04-01,1040.053
2015-04-02,1062.396
2015-04-03,1062.396
2015-04-06,1077.137
2015-04-07,1080.869
2015-04-08,1077.661
2015-04-09,1075.363
2015-04-10,1068.816
2015-04-13,1075.039
2015-04-14,1085.252
2015-04-15,1078.896
2015-04-16,1087.797
2015-04-17,1081.036
2015-04-20,1071.847
2015-04-21,1071.796
2015-04-22,1065.569
2015-04-23,1075.495
2015-04-24,1080.26
2015-04-27,1104.794
2015-04-28,1106.924
2015-04-29,1084.438
2015-04-30,1083.725
2015-05-01,1085.199
2015-05-04,1079.301
2015-05-05,1083.252
2015-05-06,1091.479
2015-05-07,1090.688
2015-05-08,1108.782
2015-05-11,1091.419
2015-05-12,1087.406
2015-05-13,1103.619
2015-05-14,1120.993
2015-05-15,1138.861
2015-05-18,1136.788
2015-05-19,1131.031
2015-05-20,1132.303
2015-05-21,1124.743
2015-05-22,1114.762
2015-05-25,1112.969
2015-05-26,1101.576
2015-05-27,1107.528
2015-05-28,1113.249
2015-05-29,1102.678
2015-06-01,1096.04
2015-06-02,1115.044
2015-06-03,1125.454
2015-06-04,1118.073
2015-06-05,1092.894
2015-06-08,1097.288
2015-06-09,1100.49
2015-06-10,1116.768
2015-06-11,1126.13
2015-06-12,1123.928
2015-06-15,1114.019
2015-06-16,1115.318
2015-06-17,1106.662
2015-06-18,1135.181
2015-06-19,1138.783
2015-06-22,1150.069
2015-06-23,1143.281
2015-06-24,1139.46
