Date,IRELAND IMI GROWTH IMI (Large+Mid+Small Cap)
2005-11-08,538.344
2005-11-09,538.738
2005-11-10,535.534
2005-11-11,533.787
2005-11-14,533.661
2005-11-15,533.038
2005-11-16,533.606
2005-11-17,536.157
2005-11-18,540.089
2005-11-21,539.355
2005-11-22,540.021
2005-11-23,551.774
2005-11-24,547.506
2005-11-25,543.112
2005-11-28,548.431
2005-11-29,547.807
2005-11-30,546.003
2005-12-01,548.559
2005-12-02,551.591
2005-12-05,555.561
2005-12-06,564.967
2005-12-07,564.34
2005-12-08,574.48
2005-12-09,578.68
2005-12-12,585.492
2005-12-13,582.959
2005-12-14,588.637
2005-12-15,591.921
2005-12-16,600.827
2005-12-19,600.233
2005-12-20,588.471
2005-12-21,589.418
2005-12-22,593.213
2005-12-23,598.205
2005-12-26,598.205
2005-12-27,597.903
2005-12-28,601.687
2005-12-29,600.224
2005-12-30,603.287
2006-01-02,603.287
2006-01-03,620.846
2006-01-04,632.879
2006-01-05,631.464
2006-01-06,633.978
2006-01-09,635.053
2006-01-10,627.775
2006-01-11,636.937
2006-01-12,636.26
2006-01-13,639.476
2006-01-16,643.565
2006-01-17,638.165
2006-01-18,637.826
2006-01-19,636.05
2006-01-20,628.613
2006-01-23,638.186
2006-01-24,638.319
2006-01-25,635.874
2006-01-26,641.666
2006-01-27,643.372
2006-01-30,636.014
2006-01-31,639.551
2006-02-01,643.692
2006-02-02,645.819
2006-02-03,644.309
2006-02-06,643.136
2006-02-07,637.685
2006-02-08,632.883
2006-02-09,637.497
2006-02-10,634.379
2006-02-13,633.556
2006-02-14,630.033
2006-02-15,632.113
2006-02-16,635.488
2006-02-17,640.289
2006-02-20,643.591
2006-02-21,642.284
2006-02-22,647.401
2006-02-23,658.964
2006-02-24,658.176
2006-02-27,660.701
2006-02-28,658.229
2006-03-01,659.108
2006-03-02,659.87
2006-03-03,653.841
2006-03-06,660.813
2006-03-07,652.44
2006-03-08,645.216
2006-03-09,656.832
2006-03-10,655.242
2006-03-13,665.927
2006-03-14,668.527
2006-03-15,678.002
2006-03-16,688.24
2006-03-17,694.913
2006-03-20,692.643
2006-03-21,683.517
2006-03-22,674.24
2006-03-23,671.594
2006-03-24,676.776
2006-03-27,673.423
2006-03-28,673.529
2006-03-29,667.629
2006-03-30,684.787
2006-03-31,688.985
2006-04-03,688.797
2006-04-04,691.065
2006-04-05,692.149
2006-04-06,694.378
2006-04-07,683.162
2006-04-10,681.26
2006-04-11,673.852
2006-04-12,674.445
2006-04-13,675.03
2006-04-14,675.03
2006-04-17,686.159
2006-04-18,684.12
2006-04-19,689.944
2006-04-20,690.808
2006-04-21,695.181
2006-04-24,692.88
2006-04-25,702.293
2006-04-26,710.619
2006-04-27,715.142
2006-04-28,717.557
2006-05-01,718.811
2006-05-02,724.712
2006-05-03,716.945
2006-05-04,722.264
2006-05-05,733.615
2006-05-08,737.975
2006-05-09,741.268
2006-05-10,739.836
2006-05-11,734.874
2006-05-12,724.245
2006-05-15,711.8
2006-05-16,718.512
2006-05-17,699.803
2006-05-18,690.404
2006-05-19,691.571
2006-05-22,674.904
2006-05-23,688.694
2006-05-24,675.326
2006-05-25,681.874
2006-05-26,694.785
2006-05-29,700.355
2006-05-30,699.041
2006-05-31,704.263
2006-06-01,697.832
2006-06-02,708.928
2006-06-05,709.531
2006-06-06,661.751
2006-06-07,653.418
2006-06-08,633.642
2006-06-09,646.288
2006-06-12,631.821
2006-06-13,610.759
2006-06-14,615.64
2006-06-15,643.723
2006-06-16,641.086
2006-06-19,651.296
2006-06-20,647.259
2006-06-21,649.802
2006-06-22,645.978
2006-06-23,641.189
2006-06-26,651.929
2006-06-27,653.912
2006-06-28,651.853
2006-06-29,654.642
2006-06-30,680.497
2006-07-03,683.419
2006-07-04,685.187
2006-07-05,679.227
2006-07-06,687.052
2006-07-07,691.634
2006-07-10,689.573
2006-07-11,683.002
2006-07-12,680.822
2006-07-13,671.299
2006-07-14,652.547
2006-07-17,634.595
2006-07-18,630.099
2006-07-19,649.379
2006-07-20,661.461
2006-07-21,652.406
2006-07-24,655.923
2006-07-25,653.293
2006-07-26,652.129
2006-07-27,666.275
2006-07-28,667.182
2006-07-31,667.318
2006-08-01,666.745
2006-08-02,682.386
2006-08-03,676.528
2006-08-04,694.923
2006-08-07,683.609
2006-08-08,686.734
2006-08-09,696.352
2006-08-10,684.205
2006-08-11,676.514
2006-08-14,677.406
2006-08-15,685.461
2006-08-16,693.854
2006-08-17,697.778
2006-08-18,693.103
2006-08-21,702.0
2006-08-22,696.362
2006-08-23,693.298
2006-08-24,700.658
2006-08-25,705.257
2006-08-28,714.857
2006-08-29,721.285
2006-08-30,726.756
2006-08-31,731.325
2006-09-01,742.001
2006-09-04,749.826
2006-09-05,741.598
2006-09-06,737.499
2006-09-07,724.356
2006-09-08,716.998
2006-09-11,717.72
2006-09-12,718.619
2006-09-13,723.107
2006-09-14,728.899
2006-09-15,727.369
2006-09-18,732.681
2006-09-19,725.762
2006-09-20,732.181
2006-09-21,733.763
2006-09-22,731.234
2006-09-25,727.721
2006-09-26,726.253
2006-09-27,726.538
2006-09-28,731.131
2006-09-29,730.054
2006-10-02,736.667
2006-10-03,734.409
2006-10-04,740.675
2006-10-05,747.004
2006-10-06,736.931
2006-10-09,745.599
2006-10-10,746.727
2006-10-11,742.848
2006-10-12,745.36
2006-10-13,741.312
2006-10-16,748.44
2006-10-17,751.735
2006-10-18,753.373
2006-10-19,760.225
2006-10-20,757.843
2006-10-23,755.503
2006-10-24,755.058
2006-10-25,759.943
2006-10-26,768.687
2006-10-27,772.94
2006-10-30,767.134
2006-10-31,776.365
2006-11-01,781.173
2006-11-02,774.485
2006-11-03,767.226
2006-11-06,775.261
2006-11-07,783.542
2006-11-08,779.072
2006-11-09,775.916
2006-11-10,777.402
2006-11-13,771.481
2006-11-14,773.119
2006-11-15,780.45
2006-11-16,785.637
2006-11-17,792.152
2006-11-20,790.6
2006-11-21,799.364
2006-11-22,808.802
2006-11-23,808.961
2006-11-24,813.26
2006-11-27,804.534
2006-11-28,795.458
2006-11-29,803.573
2006-11-30,805.492
2006-12-01,801.87
2006-12-04,806.884
2006-12-05,809.255
2006-12-06,825.589
2006-12-07,835.986
2006-12-08,833.704
2006-12-11,830.151
2006-12-12,837.727
2006-12-13,835.358
2006-12-14,843.354
2006-12-15,844.253
2006-12-18,847.672
2006-12-19,855.802
2006-12-20,865.518
2006-12-21,861.82
2006-12-22,864.241
2006-12-25,864.241
2006-12-26,862.895
2006-12-27,867.1
2006-12-28,878.851
2006-12-29,879.751
2007-01-01,879.751
2007-01-02,891.369
2007-01-03,876.903
2007-01-04,863.215
2007-01-05,858.886
2007-01-08,854.377
2007-01-09,860.056
2007-01-10,849.603
2007-01-11,843.287
2007-01-12,846.88
2007-01-15,850.648
2007-01-16,841.404
2007-01-17,843.97
2007-01-18,842.062
2007-01-19,851.31
2007-01-22,844.007
2007-01-23,845.916
2007-01-24,851.907
2007-01-25,847.846
2007-01-26,838.564
2007-01-29,842.027
2007-01-30,839.459
2007-01-31,835.618
2007-02-01,852.196
2007-02-02,862.796
2007-02-05,868.287
2007-02-06,871.082
2007-02-07,874.587
2007-02-08,874.987
2007-02-09,882.277
2007-02-12,876.24
2007-02-13,881.504
2007-02-14,904.2
2007-02-15,915.044
2007-02-16,908.06
2007-02-19,911.745
2007-02-20,920.119
2007-02-21,913.919
2007-02-22,910.952
2007-02-23,912.517
2007-02-26,912.361
2007-02-27,888.858
2007-02-28,871.776
2007-03-01,862.582
2007-03-02,854.922
2007-03-05,830.324
2007-03-06,846.882
2007-03-07,859.249
2007-03-08,881.037
2007-03-09,876.8
2007-03-12,875.097
2007-03-13,866.914
2007-03-14,838.068
2007-03-15,850.492
2007-03-16,862.619
2007-03-19,869.793
2007-03-20,871.154
2007-03-21,883.785
2007-03-22,900.839
2007-03-23,897.865
2007-03-26,898.245
2007-03-27,892.945
2007-03-28,886.957
2007-03-29,895.749
2007-03-30,890.595
2007-04-02,896.316
2007-04-03,903.908
2007-04-04,900.959
2007-04-05,917.256
2007-04-06,917.256
2007-04-09,912.477
2007-04-10,929.025
2007-04-11,932.373
2007-04-12,941.163
2007-04-13,940.995
2007-04-16,947.535
2007-04-17,946.792
2007-04-18,940.662
2007-04-19,939.076
2007-04-20,946.408
2007-04-23,945.024
2007-04-24,932.085
2007-04-25,932.086
2007-04-26,940.823
2007-04-27,935.525
2007-04-30,937.771
2007-05-01,936.72
2007-05-02,957.741
2007-05-03,981.943
2007-05-04,988.446
2007-05-07,990.919
2007-05-08,969.94
2007-05-09,959.016
2007-05-10,942.606
2007-05-11,948.697
2007-05-14,951.951
2007-05-15,962.452
2007-05-16,956.746
2007-05-17,951.104
2007-05-18,959.59
2007-05-21,970.694
2007-05-22,986.101
2007-05-23,1000.472
2007-05-24,1000.793
2007-05-25,996.781
2007-05-28,995.538
2007-05-29,999.39
2007-05-30,987.112
2007-05-31,1000.0
2007-06-01,1013.044
2007-06-04,1017.913
2007-06-05,997.952
2007-06-06,971.84
2007-06-07,958.379
2007-06-08,946.434
2007-06-11,953.423
2007-06-12,943.521
2007-06-13,939.885
2007-06-14,955.047
2007-06-15,973.922
2007-06-18,974.774
2007-06-19,968.285
2007-06-20,978.771
2007-06-21,964.301
2007-06-22,954.374
2007-06-25,956.43
2007-06-26,956.223
2007-06-27,940.318
2007-06-28,952.217
2007-06-29,955.475
2007-07-02,965.928
2007-07-03,965.198
2007-07-04,969.756
2007-07-05,962.287
2007-07-06,972.546
2007-07-09,972.207
2007-07-10,962.299
2007-07-11,955.741
2007-07-12,951.679
2007-07-13,943.113
2007-07-16,949.797
2007-07-17,947.274
2007-07-18,940.832
2007-07-19,945.669
2007-07-20,927.943
2007-07-23,924.906
2007-07-24,909.789
2007-07-25,893.385
2007-07-26,869.156
2007-07-27,850.346
2007-07-30,840.563
2007-07-31,859.396
2007-08-01,844.4
2007-08-02,869.512
2007-08-03,871.591
2007-08-06,855.417
2007-08-07,864.783
2007-08-08,898.49
2007-08-09,876.014
2007-08-10,843.643
2007-08-13,850.723
2007-08-14,842.569
2007-08-15,829.254
2007-08-16,795.135
2007-08-17,802.287
2007-08-20,800.669
2007-08-21,800.015
2007-08-22,817.506
2007-08-23,822.702
2007-08-24,822.99
2007-08-27,840.356
2007-08-28,821.991
2007-08-29,830.865
2007-08-30,833.049
2007-08-31,839.806
2007-09-03,842.347
2007-09-04,851.558
2007-09-05,842.243
2007-09-06,840.721
2007-09-07,837.589
2007-09-10,821.472
2007-09-11,838.507
2007-09-12,840.045
2007-09-13,840.995
2007-09-14,802.873
2007-09-17,773.572
2007-09-18,795.181
2007-09-19,830.967
2007-09-20,815.161
2007-09-21,831.552
2007-09-24,823.639
2007-09-25,801.035
2007-09-26,800.107
2007-09-27,814.888
2007-09-28,827.18
2007-10-01,838.715
2007-10-02,859.521
2007-10-03,874.271
2007-10-04,878.71
2007-10-05,881.26
2007-10-08,877.571
2007-10-09,866.683
2007-10-10,864.18
2007-10-11,850.331
2007-10-12,831.732
2007-10-15,829.423
2007-10-16,818.419
2007-10-17,830.924
2007-10-18,823.858
2007-10-19,810.491
2007-10-22,787.809
2007-10-23,807.563
2007-10-24,807.048
2007-10-25,813.223
2007-10-26,823.193
2007-10-29,828.241
2007-10-30,819.588
2007-10-31,822.865
2007-11-01,808.307
2007-11-02,800.266
2007-11-05,787.777
2007-11-06,795.167
2007-11-07,779.459
2007-11-08,762.205
2007-11-09,771.514
2007-11-12,762.368
2007-11-13,766.427
2007-11-14,767.03
2007-11-15,752.089
2007-11-16,749.003
2007-11-19,724.466
2007-11-20,725.756
2007-11-21,708.114
2007-11-22,706.609
2007-11-23,726.113
2007-11-26,730.241
2007-11-27,734.021
2007-11-28,757.406
2007-11-29,765.062
2007-11-30,783.801
2007-12-03,762.949
2007-12-04,749.292
2007-12-05,751.794
2007-12-06,767.157
2007-12-07,783.118
2007-12-10,805.006
2007-12-11,801.859
2007-12-12,796.852
2007-12-13,762.637
2007-12-14,761.774
2007-12-17,738.858
2007-12-18,726.383
2007-12-19,731.568
2007-12-20,720.978
2007-12-21,731.65
2007-12-24,738.184
2007-12-25,738.184
2007-12-26,743.258
2007-12-27,735.15
2007-12-28,746.446
2007-12-31,741.928
2008-01-01,741.928
2008-01-02,747.693
2008-01-03,759.974
2008-01-04,762.185
2008-01-07,744.048
2008-01-08,745.466
2008-01-09,720.321
2008-01-10,717.092
2008-01-11,725.155
2008-01-14,738.514
2008-01-15,709.655
2008-01-16,698.677
2008-01-17,697.717
2008-01-18,702.179
2008-01-21,665.26
2008-01-22,700.545
2008-01-23,698.779
2008-01-24,734.271
2008-01-25,724.742
2008-01-28,724.372
2008-01-29,732.702
2008-01-30,737.38
2008-01-31,726.067
2008-02-01,748.117
2008-02-04,762.64
2008-02-05,716.482
2008-02-06,708.212
2008-02-07,688.328
2008-02-08,696.677
2008-02-11,697.287
2008-02-12,719.72
2008-02-13,719.347
2008-02-14,718.063
2008-02-15,721.621
2008-02-18,721.197
2008-02-19,727.651
2008-02-20,718.816
2008-02-21,721.319
2008-02-22,712.731
2008-02-25,725.202
2008-02-26,751.932
2008-02-27,764.951
2008-02-28,743.961
2008-02-29,732.624
2008-03-03,718.052
2008-03-04,715.025
2008-03-05,739.135
2008-03-06,714.104
2008-03-07,707.148
2008-03-10,698.117
2008-03-11,704.998
2008-03-12,724.309
2008-03-13,708.783
2008-03-14,698.433
2008-03-17,672.276
2008-03-18,700.041
2008-03-19,682.058
2008-03-20,702.8
2008-03-21,702.8
2008-03-24,701.797
2008-03-25,730.804
2008-03-26,729.522
2008-03-27,732.912
2008-03-28,725.105
2008-03-31,728.259
2008-04-01,740.739
2008-04-02,762.036
2008-04-03,740.812
2008-04-04,747.21
2008-04-07,746.558
2008-04-08,737.687
2008-04-09,731.769
2008-04-10,731.055
2008-04-11,719.901
2008-04-14,705.972
2008-04-15,706.234
2008-04-16,737.64
2008-04-17,735.58
2008-04-18,740.616
2008-04-21,748.894
2008-04-22,735.597
2008-04-23,734.851
2008-04-24,719.896
2008-04-25,731.386
2008-04-28,748.794
2008-04-29,752.585
2008-04-30,757.887
2008-05-01,752.118
2008-05-02,759.287
2008-05-05,763.083
2008-05-06,753.082
2008-05-07,754.895
2008-05-08,754.136
2008-05-09,754.088
2008-05-12,760.324
2008-05-13,750.93
2008-05-14,753.599
2008-05-15,758.486
2008-05-16,765.664
2008-05-19,767.752
2008-05-20,757.933
2008-05-21,748.277
2008-05-22,743.256
2008-05-23,731.602
2008-05-26,737.343
2008-05-27,731.493
2008-05-28,734.938
2008-05-29,726.109
2008-05-30,726.048
2008-06-02,725.487
2008-06-03,711.56
2008-06-04,702.797
2008-06-05,724.001
2008-06-06,711.019
2008-06-09,691.886
2008-06-10,686.444
2008-06-11,679.063
2008-06-12,673.651
2008-06-13,673.188
2008-06-16,673.998
2008-06-17,681.56
2008-06-18,675.607
2008-06-19,685.285
2008-06-20,700.016
2008-06-23,693.875
2008-06-24,685.278
2008-06-25,699.024
2008-06-26,690.366
2008-06-27,703.051
2008-06-30,700.186
2008-07-01,681.697
2008-07-02,653.58
2008-07-03,653.681
2008-07-04,658.093
2008-07-07,660.11
2008-07-08,646.539
2008-07-09,663.011
2008-07-10,656.978
2008-07-11,626.881
2008-07-14,633.383
2008-07-15,623.241
2008-07-16,620.271
2008-07-17,641.528
2008-07-18,669.504
2008-07-21,692.557
2008-07-22,675.418
2008-07-23,695.908
2008-07-24,662.961
2008-07-25,663.094
2008-07-28,652.555
2008-07-29,632.095
2008-07-30,582.45
2008-07-31,568.803
2008-08-01,507.932
2008-08-04,506.336
2008-08-05,531.267
2008-08-06,542.464
2008-08-07,525.505
2008-08-08,532.394
2008-08-11,548.904
2008-08-12,535.548
2008-08-13,518.944
2008-08-14,530.705
2008-08-15,542.546
2008-08-18,538.617
2008-08-19,515.911
2008-08-20,515.812
2008-08-21,506.058
2008-08-22,519.806
2008-08-25,515.299
2008-08-26,519.201
2008-08-27,525.508
2008-08-28,534.833
2008-08-29,539.435
2008-09-01,526.874
2008-09-02,540.224
2008-09-03,530.453
2008-09-04,520.657
2008-09-05,497.419
2008-09-08,524.43
2008-09-09,518.204
2008-09-10,505.146
2008-09-11,496.899
2008-09-12,512.928
2008-09-15,503.435
2008-09-16,486.691
2008-09-17,477.437
2008-09-18,475.235
2008-09-19,501.878
2008-09-22,492.739
2008-09-23,463.716
2008-09-24,469.79
2008-09-25,478.029
2008-09-26,477.019
2008-09-29,424.714
2008-09-30,431.764
2008-10-01,439.331
2008-10-02,446.816
2008-10-03,456.077
2008-10-06,414.642
2008-10-07,405.397
2008-10-08,386.375
2008-10-09,388.382
2008-10-10,362.464
2008-10-13,392.12
2008-10-14,405.717
2008-10-15,375.952
2008-10-16,357.328
2008-10-17,354.534
2008-10-20,358.58
2008-10-21,375.903
2008-10-22,343.951
2008-10-23,340.577
2008-10-24,333.15
2008-10-27,320.244
2008-10-28,316.141
2008-10-29,342.356
2008-10-30,351.808
2008-10-31,369.557
2008-11-03,376.073
2008-11-04,381.435
2008-11-05,382.263
2008-11-06,341.689
2008-11-07,349.364
2008-11-10,356.431
2008-11-11,351.859
2008-11-12,349.161
2008-11-13,343.172
2008-11-14,351.415
2008-11-17,341.897
2008-11-18,327.606
2008-11-19,320.07
2008-11-20,302.873
2008-11-21,298.959
2008-11-24,325.649
2008-11-25,333.157
2008-11-26,330.452
2008-11-27,325.908
2008-11-28,330.872
2008-12-01,326.47
2008-12-02,334.612
2008-12-03,336.232
2008-12-04,346.181
2008-12-05,340.376
2008-12-08,357.629
2008-12-09,355.211
2008-12-10,354.222
2008-12-11,352.915
2008-12-12,347.735
2008-12-15,352.088
2008-12-16,341.207
2008-12-17,355.896
2008-12-18,355.837
2008-12-19,336.128
2008-12-22,335.839
2008-12-23,327.625
2008-12-24,328.254
2008-12-25,328.254
2008-12-26,329.838
2008-12-29,335.999
2008-12-30,336.198
2008-12-31,331.35
2009-01-01,331.35
2009-01-02,344.802
2009-01-05,353.563
2009-01-06,369.962
2009-01-07,381.763
2009-01-08,388.275
2009-01-09,395.437
2009-01-12,381.321
2009-01-13,374.971
2009-01-14,362.382
2009-01-15,352.42
2009-01-16,358.669
2009-01-19,338.879
2009-01-20,337.568
2009-01-21,329.139
2009-01-22,341.196
2009-01-23,344.212
2009-01-26,344.531
2009-01-27,349.658
2009-01-28,356.779
2009-01-29,348.461
2009-01-30,340.387
2009-02-02,344.788
2009-02-03,353.548
2009-02-04,360.682
2009-02-05,358.028
2009-02-06,361.26
2009-02-09,370.147
2009-02-10,366.269
2009-02-11,355.622
2009-02-12,354.349
2009-02-13,356.848
2009-02-16,348.287
2009-02-17,333.599
2009-02-18,328.485
2009-02-19,331.423
2009-02-20,319.622
2009-02-23,318.136
2009-02-24,314.334
2009-02-25,311.499
2009-02-26,318.362
2009-02-27,327.956
2009-03-02,306.191
2009-03-03,302.245
2009-03-04,302.847
2009-03-05,298.802
2009-03-06,296.63
2009-03-09,297.644
2009-03-10,316.103
2009-03-11,301.573
2009-03-12,310.384
2009-03-13,307.109
2009-03-16,315.887
2009-03-17,310.708
2009-03-18,317.009
2009-03-19,318.957
2009-03-20,314.931
2009-03-23,317.207
2009-03-24,322.214
2009-03-25,329.332
2009-03-26,345.684
2009-03-27,325.959
2009-03-30,320.905
2009-03-31,338.354
2009-04-01,334.988
2009-04-02,344.777
2009-04-03,334.753
2009-04-06,327.113
2009-04-07,315.032
2009-04-08,320.36
2009-04-09,326.621
2009-04-10,326.621
2009-04-13,329.39
2009-04-14,336.416
2009-04-15,331.161
2009-04-16,345.425
2009-04-17,342.438
2009-04-20,334.812
2009-04-21,334.247
2009-04-22,343.215
2009-04-23,342.338
2009-04-24,346.399
2009-04-27,336.842
2009-04-28,329.258
2009-04-29,343.971
2009-04-30,352.176
2009-05-01,352.209
2009-05-04,354.6
2009-05-05,371.138
2009-05-06,371.114
2009-05-07,370.95
2009-05-08,380.839
2009-05-11,377.068
2009-05-12,378.488
2009-05-13,367.479
2009-05-14,372.064
2009-05-15,382.019
2009-05-18,382.899
2009-05-19,396.762
2009-05-20,402.426
2009-05-21,399.06
2009-05-22,396.156
2009-05-25,393.501
2009-05-26,393.049
2009-05-27,403.726
2009-05-28,400.48
2009-05-29,416.626
2009-06-01,416.785
2009-06-02,424.097
2009-06-03,420.355
2009-06-04,431.02
2009-06-05,431.254
2009-06-08,418.099
2009-06-09,422.277
2009-06-10,422.062
2009-06-11,422.835
2009-06-12,421.077
2009-06-15,405.601
2009-06-16,405.074
2009-06-17,399.156
2009-06-18,400.19
2009-06-19,394.528
2009-06-22,384.921
2009-06-23,390.325
2009-06-24,401.365
2009-06-25,396.786
2009-06-26,397.113
2009-06-29,397.76
2009-06-30,391.837
2009-07-01,399.432
2009-07-02,411.985
2009-07-03,415.746
2009-07-06,400.45
2009-07-07,407.633
2009-07-08,402.911
2009-07-09,403.027
2009-07-10,397.35
2009-07-13,394.869
2009-07-14,392.855
2009-07-15,406.13
2009-07-16,412.925
2009-07-17,413.579
2009-07-20,424.987
2009-07-21,423.951
2009-07-22,416.564
2009-07-23,423.61
2009-07-24,419.524
2009-07-27,419.747
2009-07-28,420.109
2009-07-29,412.771
2009-07-30,416.123
2009-07-31,418.776
2009-08-03,430.269
2009-08-04,429.392
2009-08-05,423.117
2009-08-06,426.275
2009-08-07,420.465
2009-08-10,418.264
2009-08-11,417.325
2009-08-12,424.167
2009-08-13,425.354
2009-08-14,424.964
2009-08-17,413.777
2009-08-18,418.358
2009-08-19,418.907
2009-08-20,421.933
2009-08-21,429.787
2009-08-24,436.235
2009-08-25,438.575
2009-08-26,436.404
2009-08-27,439.224
2009-08-28,449.752
2009-08-31,441.392
2009-09-01,438.513
2009-09-02,431.257
2009-09-03,436.454
2009-09-04,438.155
2009-09-07,450.137
2009-09-08,468.653
2009-09-09,474.806
2009-09-10,481.311
2009-09-11,482.943
2009-09-14,481.931
2009-09-15,487.643
2009-09-16,487.395
2009-09-17,486.404
2009-09-18,472.119
2009-09-21,468.421
2009-09-22,481.537
2009-09-23,479.373
2009-09-24,470.464
2009-09-25,467.713
2009-09-28,468.832
2009-09-29,464.378
2009-09-30,467.598
2009-10-01,463.183
2009-10-02,455.317
2009-10-05,455.056
2009-10-06,465.4
2009-10-07,469.631
2009-10-08,471.677
2009-10-09,474.466
2009-10-12,475.425
2009-10-13,467.815
2009-10-14,471.342
2009-10-15,474.284
2009-10-16,470.323
2009-10-19,475.186
2009-10-20,472.899
2009-10-21,470.758
2009-10-22,463.161
2009-10-23,445.561
2009-10-26,446.784
2009-10-27,446.143
2009-10-28,431.253
2009-10-29,438.527
2009-10-30,437.6
2009-11-02,438.251
2009-11-03,436.097
2009-11-04,447.541
2009-11-05,452.881
2009-11-06,456.459
2009-11-09,465.679
2009-11-10,465.363
2009-11-11,464.852
2009-11-12,468.707
2009-11-13,476.112
2009-11-16,479.55
2009-11-17,472.902
2009-11-18,474.487
2009-11-19,464.751
2009-11-20,468.009
2009-11-23,473.42
2009-11-24,470.252
2009-11-25,466.452
2009-11-26,457.074
2009-11-27,461.002
2009-11-30,461.684
2009-12-01,474.825
2009-12-02,481.393
2009-12-03,485.517
2009-12-04,494.954
2009-12-07,487.747
2009-12-08,470.248
2009-12-09,467.038
2009-12-10,476.278
2009-12-11,482.832
2009-12-14,485.181
2009-12-15,478.518
2009-12-16,481.789
2009-12-17,471.304
2009-12-18,470.349
2009-12-21,478.816
2009-12-22,489.211
2009-12-23,488.641
2009-12-24,483.457
2009-12-25,483.457
2009-12-28,484.585
2009-12-29,498.788
2009-12-30,486.186
2009-12-31,477.479
2010-01-01,477.479
2010-01-04,500.349
2010-01-05,491.645
2010-01-06,488.625
2010-01-07,481.857
2010-01-08,484.553
2010-01-11,496.565
2010-01-12,489.952
2010-01-13,495.531
2010-01-14,496.578
2010-01-15,489.395
2010-01-18,491.82
2010-01-19,489.174
2010-01-20,479.15
2010-01-21,471.553
2010-01-22,472.316
2010-01-25,470.252
2010-01-26,469.161
2010-01-27,456.951
2010-01-28,451.445
2010-01-29,457.012
2010-02-01,454.111
2010-02-02,461.401
2010-02-03,462.77
2010-02-04,448.216
2010-02-05,432.749
2010-02-08,436.328
2010-02-09,434.319
2010-02-10,437.783
2010-02-11,429.853
2010-02-12,433.461
2010-02-15,428.281
2010-02-16,436.384
2010-02-17,445.133
2010-02-18,446.559
2010-02-19,441.987
2010-02-22,446.714
2010-02-23,442.869
2010-02-24,441.268
2010-02-25,429.954
2010-02-26,433.448
2010-03-01,434.752
2010-03-02,440.542
2010-03-03,446.568
2010-03-04,446.935
2010-03-05,452.179
2010-03-08,457.305
2010-03-09,456.368
2010-03-10,462.461
2010-03-11,466.728
2010-03-12,473.073
2010-03-15,463.199
2010-03-16,469.21
2010-03-17,483.765
2010-03-18,474.778
2010-03-19,477.265
2010-03-22,473.26
2010-03-23,483.786
2010-03-24,471.381
2010-03-25,475.25
2010-03-26,480.058
2010-03-29,474.404
2010-03-30,471.219
2010-03-31,473.745
2010-04-01,483.631
2010-04-02,483.631
2010-04-05,482.523
2010-04-06,482.692
2010-04-07,474.984
2010-04-08,475.583
2010-04-09,492.345
2010-04-12,497.329
2010-04-13,492.734
2010-04-14,501.147
2010-04-15,496.449
2010-04-16,498.624
2010-04-19,496.049
2010-04-20,501.627
2010-04-21,508.195
2010-04-22,498.365
2010-04-23,520.463
2010-04-26,524.625
2010-04-27,496.208
2010-04-28,478.771
2010-04-29,501.672
2010-04-30,512.204
2010-05-03,507.523
2010-05-04,476.812
2010-05-05,459.133
2010-05-06,440.719
2010-05-07,419.463
2010-05-10,465.093
2010-05-11,454.235
2010-05-12,458.713
2010-05-13,455.393
2010-05-14,427.496
2010-05-17,423.842
2010-05-18,435.52
2010-05-19,415.74
2010-05-20,402.947
2010-05-21,411.489
2010-05-24,407.027
2010-05-25,387.573
2010-05-26,397.033
2010-05-27,420.983
2010-05-28,414.87
2010-05-31,413.299
2010-06-01,419.552
2010-06-02,417.806
2010-06-03,426.332
2010-06-04,410.096
2010-06-07,406.485
2010-06-08,394.079
2010-06-09,412.136
2010-06-10,425.418
2010-06-11,419.475
2010-06-14,422.152
2010-06-15,430.615
2010-06-16,430.769
2010-06-17,432.444
2010-06-18,434.602
2010-06-21,435.545
2010-06-22,426.912
2010-06-23,413.565
2010-06-24,411.863
2010-06-25,403.957
2010-06-28,411.709
2010-06-29,387.312
2010-06-30,392.558
2010-07-01,388.816
2010-07-02,400.704
2010-07-05,393.909
2010-07-06,410.732
2010-07-07,394.299
2010-07-08,397.091
2010-07-09,392.387
2010-07-12,395.259
2010-07-13,410.002
2010-07-14,411.947
2010-07-15,407.786
2010-07-16,400.788
2010-07-19,398.414
2010-07-20,394.699
2010-07-21,400.795
2010-07-22,414.088
2010-07-23,408.45
2010-07-26,416.681
2010-07-27,417.127
2010-07-28,412.791
2010-07-29,416.121
2010-07-30,411.71
2010-08-02,424.834
2010-08-03,424.744
2010-08-04,424.401
2010-08-05,426.43
2010-08-06,425.348
2010-08-09,432.854
2010-08-10,422.989
2010-08-11,402.961
2010-08-12,395.009
2010-08-13,387.6
2010-08-16,389.201
2010-08-17,395.964
2010-08-18,394.961
2010-08-19,385.905
2010-08-20,370.661
2010-08-23,372.651
2010-08-24,340.849
2010-08-25,342.113
2010-08-26,348.103
2010-08-27,348.866
2010-08-30,347.318
2010-08-31,354.137
2010-09-01,369.154
2010-09-02,370.49
2010-09-03,379.578
2010-09-06,382.903
2010-09-07,375.749
2010-09-08,370.787
2010-09-09,373.774
2010-09-10,374.072
2010-09-13,382.167
2010-09-14,382.647
2010-09-15,383.734
2010-09-16,383.765
2010-09-17,378.299
