Date,USA Standard (Large+Mid Cap)
2005-06-16,3735.455
2005-06-17,3753.155
2005-06-20,3751.3
2005-06-21,3743.765
2005-06-22,3744.439
2005-06-23,3705.379
2005-06-24,3677.756
2005-06-27,3675.518
2005-06-28,3710.082
2005-06-29,3705.002
2005-06-30,3679.889
2005-07-01,3690.285
2005-07-04,3690.285
2005-07-05,3722.365
2005-07-06,3693.981
2005-07-07,3703.346
2005-07-08,3746.434
2005-07-11,3769.83
2005-07-12,3778.253
2005-07-13,3780.989
2005-07-14,3789.912
2005-07-15,3795.205
2005-07-18,3774.809
2005-07-19,3801.664
2005-07-20,3819.713
2005-07-21,3793.502
2005-07-22,3813.419
2005-07-25,3797.854
2005-07-26,3805.65
2005-07-27,3823.244
2005-07-28,3845.542
2005-07-29,3818.157
2005-08-01,3822.371
2005-08-02,3848.725
2005-08-03,3851.394
2005-08-04,3823.05
2005-08-05,3791.92
2005-08-08,3779.525
2005-08-09,3805.156
2005-08-10,3799.715
2005-08-11,3827.199
2005-08-12,3805.6
2005-08-15,3816.509
2005-08-16,3772.929
2005-08-17,3776.613
2005-08-18,3772.437
2005-08-19,3775.153
2005-08-22,3781.551
2005-08-23,3769.985
2005-08-24,3746.487
2005-08-25,3755.263
2005-08-26,3732.517
2005-08-29,3755.553
2005-08-30,3743.969
2005-08-31,3782.703
2005-09-01,3785.534
2005-09-02,3774.828
2005-09-05,3774.828
2005-09-06,3821.612
2005-09-07,3832.085
2005-09-08,3817.474
2005-09-09,3847.316
2005-09-12,3846.369
2005-09-13,3818.984
2005-09-14,3805.508
2005-09-15,3808.234
2005-09-16,3839.117
2005-09-19,3818.348
2005-09-20,3789.568
2005-09-21,3754.198
2005-09-22,3768.083
2005-09-23,3770.749
2005-09-26,3772.961
2005-09-27,3771.627
2005-09-28,3775.037
2005-09-29,3808.719
2005-09-30,3815.117
2005-10-03,3810.703
2005-10-04,3772.348
2005-10-05,3717.195
2005-10-06,3701.208
2005-10-07,3714.931
2005-10-10,3688.467
2005-10-11,3681.276
2005-10-12,3656.851
2005-10-13,3654.614
2005-10-14,3685.325
2005-10-17,3696.414
2005-10-18,3658.611
2005-10-19,3713.387
2005-10-20,3659.027
2005-10-21,3668.681
2005-10-24,3730.319
2005-10-25,3720.947
2005-10-26,3703.666
2005-10-27,3664.304
2005-10-28,3724.514
2005-10-31,3752.529
2005-11-01,3740.197
2005-11-02,3780.562
2005-11-03,3799.388
2005-11-04,3800.653
2005-11-07,3809.133
2005-11-08,3797.028
2005-11-09,3802.965
2005-11-10,3835.853
2005-11-11,3848.19
2005-11-14,3846.147
2005-11-15,3832.309
2005-11-16,3840.455
2005-11-17,3878.625
2005-11-18,3895.849
2005-11-21,3917.044
2005-11-22,3937.741
2005-11-23,3952.199
2005-11-24,3952.199
2005-11-25,3960.853
2005-11-28,3926.168
2005-11-29,3926.892
2005-11-30,3904.158
2005-12-01,3952.483
2005-12-02,3954.274
2005-12-05,3943.812
2005-12-06,3947.912
2005-12-07,3928.792
2005-12-08,3925.895
2005-12-09,3936.682
2005-12-12,3942.092
2005-12-13,3964.614
2005-12-14,3980.975
2005-12-15,3975.3
2005-12-16,3964.035
2005-12-19,3938.566
2005-12-20,3938.735
2005-12-21,3948.592
2005-12-22,3966.147
2005-12-23,3968.4
2005-12-26,3968.4
2005-12-27,3930.515
2005-12-28,3936.81
2005-12-29,3925.087
2005-12-30,3906.351
2006-01-02,3906.351
2006-01-03,3970.745
2006-01-04,3987.242
2006-01-05,3987.91
2006-01-06,4027.722
2006-01-09,4042.971
2006-01-10,4042.855
2006-01-11,4057.021
2006-01-12,4030.416
2006-01-13,4034.942
2006-01-16,4034.942
2006-01-17,4019.942
2006-01-18,4003.703
2006-01-19,4026.308
2006-01-20,3950.484
2006-01-23,3959.042
2006-01-24,3971.117
2006-01-25,3962.122
2006-01-26,3990.883
2006-01-27,4020.877
2006-01-30,4026.025
2006-01-31,4012.973
2006-02-01,4018.605
2006-02-02,3982.614
2006-02-03,3961.566
2006-02-06,3965.355
2006-02-07,3932.517
2006-02-08,3966.695
2006-02-09,3960.07
2006-02-10,3970.084
2006-02-13,3954.548
2006-02-14,3993.814
2006-02-15,4008.842
2006-02-16,4039.152
2006-02-17,4032.122
2006-02-20,4032.122
2006-02-21,4019.078
2006-02-22,4049.102
2006-02-23,4036.319
2006-02-24,4042.873
2006-02-27,4059.003
2006-02-28,4017.045
2006-03-01,4051.272
2006-03-02,4045.732
2006-03-03,4039.836
2006-03-06,4011.533
2006-03-07,4002.725
2006-03-08,4010.009
2006-03-09,3989.3
2006-03-10,4017.003
2006-03-13,4025.968
2006-03-14,4068.632
2006-03-15,4086.779
2006-03-16,4092.567
2006-03-17,4099.902
2006-03-20,4093.559
2006-03-21,4068.245
2006-03-22,4091.77
2006-03-23,4082.818
2006-03-24,4088.644
2006-03-27,4083.662
2006-03-28,4058.554
2006-03-29,4091.134
2006-03-30,4083.386
2006-03-31,4068.566
2006-04-03,4076.129
2006-04-04,4100.828
2006-04-05,4118.858
2006-04-06,4111.717
2006-04-07,4070.744
2006-04-10,4073.387
2006-04-11,4042.709
2006-04-12,4046.837
2006-04-13,4050.336
2006-04-14,4050.336
2006-04-17,4038.449
2006-04-18,4107.588
2006-04-19,4116.055
2006-04-20,4120.895
2006-04-21,4118.619
2006-04-24,4110.276
2006-04-25,4091.455
2006-04-26,4102.839
2006-04-27,4119.292
2006-04-28,4122.201
2006-05-01,4104.91
2006-05-02,4127.961
2006-05-03,4112.748
2006-05-04,4127.722
2006-05-05,4171.52
2006-05-08,4169.583
2006-05-09,4170.718
2006-05-10,4165.074
2006-05-11,4112.87
2006-05-12,4065.848
2006-05-15,4075.48
2006-05-16,4067.972
2006-05-17,4000.296
2006-05-18,3973.191
2006-05-19,3989.266
2006-05-22,3972.781
2006-05-23,3954.745
2006-05-24,3960.853
2006-05-25,4006.756
2006-05-26,4029.62
2006-05-29,4029.62
2006-05-30,3966.606
2006-05-31,4000.222
2006-06-01,4050.783
2006-06-02,4059.396
2006-06-05,3986.403
2006-06-06,3979.681
2006-06-07,3954.561
2006-06-08,3958.369
2006-06-09,3941.771
2006-06-12,3888.805
2006-06-13,3848.593
2006-06-14,3868.637
2006-06-15,3953.875
2006-06-16,3939.619
2006-06-19,3902.474
2006-06-20,3900.794
2006-06-21,3941.876
2006-06-22,3920.954
2006-06-23,3920.543
2006-06-26,3939.69
2006-06-27,3903.457
2006-06-28,3924.682
2006-06-29,4011.149
2006-06-30,4004.709
2006-07-03,4037.448
2006-07-04,4037.448
2006-07-05,4006.289
2006-07-06,4016.607
2006-07-07,3988.507
2006-07-10,3992.497
2006-07-11,4008.389
2006-07-12,3964.592
2006-07-13,3912.626
2006-07-14,3891.377
2006-07-17,3885.739
2006-07-18,3892.589
2006-07-19,3966.575
2006-07-20,3929.643
2006-07-21,3898.953
2006-07-24,3964.57
2006-07-25,3992.768
2006-07-26,3990.944
2006-07-27,3972.614
2006-07-28,4022.306
2006-07-31,4018.081
2006-08-01,3998.556
2006-08-02,4023.603
2006-08-03,4030.831
2006-08-04,4027.283
2006-08-07,4016.427
2006-08-08,4001.238
2006-08-09,3983.772
2006-08-10,4002.645
2006-08-11,3985.972
2006-08-14,3991.094
2006-08-15,4047.726
2006-08-16,4082.206
2006-08-17,4088.753
2006-08-18,4104.083
2006-08-21,4088.154
2006-08-22,4091.733
2006-08-23,4072.597
2006-08-24,4082.49
2006-08-25,4079.885
2006-08-28,4101.773
2006-08-29,4111.2
2006-08-30,4114.641
2006-08-31,4115.145
2006-09-01,4137.892
2006-09-04,4137.892
2006-09-05,4146.158
2006-09-06,4104.396
2006-09-07,4085.378
2006-09-08,4100.392
2006-09-11,4101.651
2006-09-12,4145.771
2006-09-13,4163.189
2006-09-14,4156.564
2006-09-15,4167.52
2006-09-18,4171.706
2006-09-19,4162.067
2006-09-20,4183.379
2006-09-21,4161.212
2006-09-22,4150.197
2006-09-25,4187.056
2006-09-26,4218.838
2006-09-27,4222.08
2006-09-28,4230.653
2006-09-29,4219.909
2006-10-02,4204.98
2006-10-03,4212.769
2006-10-04,4265.136
2006-10-05,4278.401
2006-10-06,4265.711
2006-10-09,4271.42
2006-10-10,4281.274
2006-10-11,4270.096
2006-10-12,4311.183
2006-10-13,4321.148
2006-10-16,4333.401
2006-10-17,4316.185
2006-10-18,4322.482
2006-10-19,4326.713
2006-10-20,4329.524
2006-10-23,4356.481
2006-10-24,4356.789
2006-10-25,4372.714
2006-10-26,4399.28
2006-10-27,4362.269
2006-10-30,4363.979
2006-10-31,4364.118
2006-11-01,4331.235
2006-11-02,4330.545
2006-11-03,4321.825
2006-11-06,4370.977
2006-11-07,4380.153
2006-11-08,4392.085
2006-11-09,4370.069
2006-11-10,4378.282
2006-11-13,4389.718
2006-11-14,4418.899
2006-11-15,4431.297
2006-11-16,4440.78
2006-11-17,4445.16
2006-11-20,4444.338
2006-11-21,4452.056
2006-11-22,4463.845
2006-11-23,4463.845
2006-11-24,4449.029
2006-11-27,4387.012
2006-11-28,4402.706
2006-11-29,4446.383
2006-11-30,4450.719
2006-12-01,4440.141
2006-12-04,4479.142
2006-12-05,4496.387
2006-12-06,4491.347
2006-12-07,4472.863
2006-12-08,4479.955
2006-12-11,4489.869
2006-12-12,4484.452
2006-12-13,4489.857
2006-12-14,4527.804
2006-12-15,4531.85
2006-12-18,4515.434
2006-12-19,4524.859
2006-12-20,4519.088
2006-12-21,4503.151
2006-12-22,4480.465
2006-12-25,4480.465
2006-12-26,4498.846
2006-12-27,4531.403
2006-12-28,4524.647
2006-12-29,4504.774
2007-01-01,4504.774
2007-01-02,4504.774
2007-01-03,4501.486
2007-01-04,4509.284
2007-01-05,4481.153
2007-01-08,4491.942
2007-01-09,4491.443
2007-01-10,4503.788
2007-01-11,4535.106
2007-01-12,4557.392
2007-01-15,4557.392
2007-01-16,4562.283
2007-01-17,4558.461
2007-01-18,4543.36
2007-01-19,4557.303
2007-01-22,4533.404
2007-01-23,4549.893
2007-01-24,4589.648
2007-01-25,4538.219
2007-01-26,4532.756
2007-01-29,4529.4
2007-01-30,4555.491
2007-01-31,4586.413
2007-02-01,4611.673
2007-02-02,4620.596
2007-02-05,4617.513
2007-02-06,4621.55
2007-02-07,4631.544
2007-02-08,4626.242
2007-02-09,4592.248
2007-02-12,4575.95
2007-02-13,4611.909
2007-02-14,4648.716
2007-02-15,4654.674
2007-02-16,4651.589
2007-02-19,4651.589
2007-02-20,4666.128
2007-02-21,4660.626
2007-02-22,4657.826
2007-02-23,4642.116
2007-02-26,4636.533
2007-02-27,4477.583
2007-02-28,4502.528
2007-03-01,4490.891
2007-03-02,4438.089
2007-03-05,4393.708
2007-03-06,4462.312
2007-03-07,4453.114
2007-03-08,4485.057
2007-03-09,4488.458
2007-03-12,4501.263
2007-03-13,4411.741
2007-03-14,4440.012
2007-03-15,4457.773
2007-03-16,4440.842
2007-03-19,4490.281
2007-03-20,4519.288
2007-03-21,4596.336
2007-03-22,4594.712
2007-03-23,4598.601
2007-03-26,4602.473
2007-03-27,4573.927
2007-03-28,4538.759
2007-03-29,4555.26
2007-03-30,4551.226
2007-04-02,4564.111
2007-04-03,4607.698
2007-04-04,4612.967
2007-04-05,4628.316
2007-04-06,4628.316
2007-04-09,4631.07
2007-04-10,4642.774
2007-04-11,4611.971
2007-04-12,4640.193
2007-04-13,4656.349
2007-04-16,4705.712
2007-04-17,4715.449
2007-04-18,4718.0
2007-04-19,4710.245
2007-04-20,4752.776
2007-04-23,4743.13
2007-04-24,4741.883
2007-04-25,4788.874
2007-04-26,4787.146
2007-04-27,4786.253
2007-04-30,4746.318
2007-05-01,4759.491
2007-05-02,4792.638
2007-05-03,4813.704
2007-05-04,4823.505
2007-05-07,4835.034
2007-05-08,4829.962
2007-05-09,4847.722
2007-05-10,4780.94
2007-05-11,4828.068
2007-05-14,4818.52
2007-05-15,4811.172
2007-05-16,4852.748
2007-05-17,4847.412
2007-05-18,4878.704
2007-05-21,4888.032
2007-05-22,4886.881
2007-05-23,4879.938
2007-05-24,4831.5
2007-05-25,4858.186
2007-05-28,4858.186
2007-05-29,4868.826
2007-05-30,4910.534
2007-05-31,4912.532
2007-06-01,4930.926
2007-06-04,4941.105
2007-06-05,4914.822
2007-06-06,4871.289
2007-06-07,4784.68
2007-06-08,4839.324
2007-06-11,4844.022
2007-06-12,4793.181
2007-06-13,4866.208
2007-06-14,4890.591
2007-06-15,4922.896
2007-06-18,4916.947
2007-06-19,4925.641
2007-06-20,4859.356
2007-06-21,4890.035
2007-06-22,4828.972
2007-06-25,4811.036
2007-06-26,4795.386
2007-06-27,4840.27
2007-06-28,4838.202
2007-06-29,4830.393
2007-07-02,4883.091
2007-07-03,4900.889
2007-07-04,4900.889
2007-07-05,4904.104
2007-07-06,4923.235
2007-07-09,4925.915
2007-07-10,4855.954
2007-07-11,4882.903
2007-07-12,4973.206
2007-07-13,4989.372
2007-07-16,4980.838
2007-07-17,4982.377
2007-07-18,4971.943
2007-07-19,4994.43
2007-07-20,4934.823
2007-07-23,4957.346
2007-07-24,4859.382
2007-07-25,4878.932
2007-07-26,4765.855
2007-07-27,4692.622
2007-07-30,4740.245
2007-07-31,4680.877
2007-08-01,4712.301
2007-08-02,4735.905
2007-08-03,4612.116
2007-08-06,4719.351
2007-08-07,4750.334
2007-08-08,4820.815
2007-08-09,4682.755
2007-08-10,4681.77
2007-08-13,4679.526
2007-08-14,4595.754
2007-08-15,4530.523
2007-08-16,4540.314
2007-08-17,4651.751
2007-08-20,4652.024
2007-08-21,4659.22
2007-08-22,4714.555
2007-08-23,4709.601
2007-08-24,4763.855
2007-08-27,4723.372
2007-08-28,4613.359
2007-08-29,4714.841
2007-08-30,4697.244
2007-08-31,4751.956
2007-09-03,4751.956
2007-09-04,4802.964
2007-09-05,4751.804
2007-09-06,4771.681
2007-09-07,4691.399
2007-09-10,4684.316
2007-09-11,4747.884
2007-09-12,4748.818
2007-09-13,4788.69
2007-09-14,4790.074
2007-09-17,4764.5
2007-09-18,4902.336
2007-09-19,4931.339
2007-09-20,4899.794
2007-09-21,4922.524
2007-09-24,4898.365
2007-09-25,4897.588
2007-09-26,4924.192
2007-09-27,4946.587
2007-09-28,4932.33
2007-10-01,4997.722
2007-10-02,4997.418
2007-10-03,4975.011
2007-10-04,4986.146
2007-10-05,5036.34
2007-10-08,5019.948
2007-10-09,5060.209
2007-10-10,5054.568
2007-10-11,5028.511
2007-10-12,5053.734
2007-10-15,5010.537
2007-10-16,4976.208
2007-10-17,4985.525
2007-10-18,4981.563
2007-10-19,4853.911
2007-10-22,4876.433
2007-10-23,4918.937
2007-10-24,4907.147
2007-10-25,4901.697
2007-10-26,4968.947
2007-10-29,4989.195
2007-10-30,4956.145
2007-10-31,5015.452
2007-11-01,4887.033
2007-11-02,4890.449
2007-11-05,4864.851
2007-11-06,4924.297
2007-11-07,4785.426
2007-11-08,4781.072
2007-11-09,4712.592
2007-11-12,4661.917
2007-11-13,4799.378
2007-11-14,4766.404
2007-11-15,4705.525
2007-11-16,4730.707
2007-11-19,4649.401
2007-11-20,4668.069
2007-11-21,4596.093
2007-11-22,4596.093
2007-11-23,4671.394
2007-11-26,4565.975
2007-11-27,4632.718
2007-11-28,4764.709
2007-11-29,4768.22
2007-11-30,4803.743
2007-12-03,4777.349
2007-12-04,4746.451
2007-12-05,4819.976
2007-12-06,4893.435
2007-12-07,4887.756
2007-12-10,4925.307
2007-12-11,4801.697
2007-12-12,4829.994
2007-12-13,4835.732
2007-12-14,4769.804
2007-12-17,4697.578
2007-12-18,4725.8
2007-12-19,4721.261
2007-12-20,4748.491
2007-12-21,4826.8
2007-12-24,4865.434
2007-12-25,4865.434
2007-12-26,4869.505
2007-12-27,4801.911
2007-12-28,4808.338
2007-12-31,4776.315
2008-01-01,4776.315
2008-01-02,4710.482
2008-01-03,4709.329
2008-01-04,4592.324
2008-01-07,4604.565
2008-01-08,4520.889
2008-01-09,4579.903
2008-01-10,4615.357
2008-01-11,4552.657
2008-01-14,4602.622
2008-01-15,4488.279
2008-01-16,4462.901
2008-01-17,4333.923
2008-01-18,4308.49
2008-01-21,4308.49
2008-01-22,4261.731
2008-01-23,4351.802
2008-01-24,4399.417
2008-01-25,4330.274
2008-01-28,4407.611
2008-01-29,4434.322
2008-01-30,4411.44
2008-01-31,4486.439
2008-02-01,4544.454
2008-02-04,4497.431
2008-02-05,4355.862
2008-02-06,4323.267
2008-02-07,4357.218
2008-02-08,4341.995
2008-02-11,4368.871
2008-02-12,4398.526
2008-02-13,4460.77
2008-02-14,4400.759
2008-02-15,4403.923
2008-02-18,4403.923
2008-02-19,4400.863
2008-02-20,4437.974
2008-02-21,4382.868
2008-02-22,4417.085
2008-02-25,4479.598
2008-02-26,4510.414
2008-02-27,4505.337
2008-02-28,4466.354
2008-02-29,4346.96
2008-03-03,4349.337
2008-03-04,4334.225
2008-03-05,4360.326
2008-03-06,4264.949
2008-03-07,4228.428
2008-03-10,4160.722
2008-03-11,4314.942
2008-03-12,4280.033
2008-03-13,4304.212
2008-03-14,4216.036
2008-03-17,4174.846
2008-03-18,4349.792
2008-03-19,4244.049
2008-03-20,4343.031
2008-03-21,4343.031
2008-03-24,4412.078
2008-03-25,4426.298
2008-03-26,4389.457
2008-03-27,4339.874
2008-03-28,4305.185
2008-03-31,4330.946
2008-04-01,4484.233
2008-04-02,4477.676
2008-04-03,4484.745
2008-04-04,4490.148
2008-04-07,4497.0
2008-04-08,4477.92
2008-04-09,4440.845
2008-04-10,4463.704
2008-04-11,4372.524
2008-04-14,4358.262
2008-04-15,4377.678
2008-04-16,4478.621
2008-04-17,4480.197
2008-04-18,4559.77
2008-04-21,4554.644
2008-04-22,4515.571
2008-04-23,4528.359
2008-04-24,4555.417
2008-04-25,4585.324
2008-04-28,4580.625
2008-04-29,4561.138
2008-04-30,4545.319
2008-05-01,4621.047
2008-05-02,4635.845
2008-05-05,4618.215
2008-05-06,4653.633
2008-05-07,4574.433
2008-05-08,4593.114
2008-05-09,4565.316
2008-05-12,4614.795
2008-05-13,4615.707
2008-05-14,4633.808
2008-05-15,4684.888
2008-05-16,4693.332
2008-05-19,4695.802
2008-05-20,4654.2
2008-05-21,4579.517
2008-05-22,4592.06
2008-05-23,4533.099
2008-05-26,4533.099
2008-05-27,4562.481
2008-05-28,4583.183
2008-05-29,4608.637
2008-05-30,4617.845
2008-06-02,4572.22
2008-06-03,4548.231
2008-06-04,4547.712
2008-06-05,4638.951
2008-06-06,4500.963
2008-06-09,4504.328
2008-06-10,4490.519
2008-06-11,4417.185
2008-06-12,4430.133
2008-06-13,4497.041
2008-06-16,4500.343
2008-06-17,4474.082
2008-06-18,4431.356
2008-06-19,4446.084
2008-06-20,4365.144
2008-06-23,4365.712
2008-06-24,4349.829
2008-06-25,4375.846
2008-06-26,4250.61
2008-06-27,4236.448
2008-06-30,4241.463
2008-07-01,4256.826
2008-07-02,4175.762
2008-07-03,4175.253
2008-07-04,4175.253
2008-07-07,4140.147
2008-07-08,4211.163
2008-07-09,4118.79
2008-07-10,4149.154
2008-07-11,4105.439
2008-07-14,4071.329
2008-07-15,4026.294
2008-07-16,4122.934
2008-07-17,4169.963
2008-07-18,4169.815
2008-07-21,4173.38
2008-07-22,4224.594
2008-07-23,4238.904
2008-07-24,4140.307
2008-07-25,4158.68
2008-07-28,4084.242
2008-07-29,4177.117
2008-07-30,4248.871
2008-07-31,4192.954
2008-08-01,4169.699
2008-08-04,4127.063
2008-08-05,4241.278
2008-08-06,4260.791
2008-08-07,4187.246
2008-08-08,4282.431
2008-08-11,4312.672
2008-08-12,4262.982
2008-08-13,4256.126
2008-08-14,4279.765
2008-08-15,4295.582
2008-08-18,4231.704
2008-08-19,4194.137
2008-08-20,4220.815
2008-08-21,4231.667
2008-08-22,4278.194
2008-08-25,4195.091
2008-08-26,4211.418
2008-08-27,4246.526
2008-08-28,4308.469
2008-08-29,4250.383
2008-09-01,4250.383
2008-09-02,4227.819
2008-09-03,4216.418
2008-09-04,4092.727
2008-09-05,4111.271
2008-09-08,4189.285
2008-09-09,4044.564
2008-09-10,4072.17
2008-09-11,4128.016
2008-09-12,4141.752
2008-09-15,3947.585
2008-09-16,4016.676
2008-09-17,3828.852
2008-09-18,3994.171
2008-09-19,4159.318
2008-09-22,3999.739
2008-09-23,3937.679
2008-09-24,3930.211
2008-09-25,4005.223
2008-09-26,4015.147
2008-09-29,3663.905
2008-09-30,3860.514
2008-10-01,3840.27
2008-10-02,3680.416
2008-10-03,3629.421
2008-10-06,3486.757
2008-10-07,3285.662
2008-10-08,3250.553
2008-10-09,3006.544
2008-10-10,2970.112
2008-10-13,3316.884
2008-10-14,3293.79
2008-10-15,2995.168
2008-10-16,3120.503
2008-10-17,3105.844
2008-10-20,3254.273
2008-10-21,3154.854
2008-10-22,2962.423
2008-10-23,2993.935
2008-10-24,2892.189
2008-10-27,2797.892
2008-10-28,3093.933
2008-10-29,3069.908
2008-10-30,3151.467
2008-10-31,3200.304
2008-11-03,3190.629
2008-11-04,3320.535
2008-11-05,3147.9
2008-11-06,2990.092
2008-11-07,3077.534
2008-11-10,3036.916
2008-11-11,2968.945
2008-11-12,2815.813
2008-11-13,3010.96
2008-11-14,2885.958
2008-11-17,2811.801
2008-11-18,2838.526
2008-11-19,2663.29
2008-11-20,2482.226
2008-11-21,2639.977
2008-11-24,2811.481
2008-11-25,2831.916
2008-11-26,2935.554
2008-11-27,2935.554
2008-11-28,2964.17
2008-12-01,2698.322
2008-12-02,2805.531
2008-12-03,2879.872
2008-12-04,2793.434
2008-12-05,2896.214
2008-12-08,3007.834
2008-12-09,2939.485
2008-12-10,2976.379
2008-12-11,2891.663
2008-12-12,2914.455
2008-12-15,2877.368
2008-12-16,3025.281
2008-12-17,2999.733
2008-12-18,2937.409
2008-12-19,2946.928
2008-12-22,2893.136
2008-12-23,2867.438
2008-12-24,2883.744
2008-12-25,2883.744
2008-12-26,2900.47
2008-12-29,2889.268
2008-12-30,2959.445
2008-12-31,3002.604
2009-01-01,3002.604
2009-01-02,3098.045
2009-01-05,3086.225
2009-01-06,3111.734
2009-01-07,3020.24
2009-01-08,3032.301
2009-01-09,2968.659
2009-01-12,2899.805
2009-01-13,2907.484
2009-01-14,2809.697
2009-01-15,2816.122
2009-01-16,2837.743
2009-01-19,2837.743
2009-01-20,2686.99
2009-01-21,2803.964
2009-01-22,2759.668
2009-01-23,2775.635
2009-01-26,2790.962
2009-01-27,2821.779
2009-01-28,2916.667
2009-01-29,2821.006
2009-01-30,2757.992
2009-02-02,2757.025
2009-02-03,2799.219
2009-02-04,2782.737
2009-02-05,2828.73
2009-02-06,2906.019
2009-02-09,2910.699
2009-02-10,2770.855
2009-02-11,2792.668
2009-02-12,2799.754
2009-02-13,2772.751
2009-02-16,2772.751
2009-02-17,2647.835
2009-02-18,2645.411
2009-02-19,2616.143
2009-02-20,2587.581
2009-02-23,2497.06
2009-02-24,2597.629
2009-02-25,2571.32
2009-02-26,2531.886
2009-02-27,2475.326
2009-03-02,2358.45
2009-03-03,2344.613
2009-03-04,2401.435
2009-03-05,2300.22
2009-03-06,2304.242
2009-03-09,2281.518
2009-03-10,2426.511
2009-03-11,2432.461
2009-03-12,2531.245
2009-03-13,2549.612
2009-03-16,2539.037
2009-03-17,2620.364
2009-03-18,2673.936
2009-03-19,2642.206
2009-03-20,2590.328
2009-03-23,2771.344
2009-03-24,2716.17
2009-03-25,2740.47
2009-03-26,2805.336
2009-03-27,2747.287
2009-03-30,2653.059
2009-03-31,2687.434
2009-04-01,2731.253
2009-04-02,2810.791
2009-04-03,2840.193
2009-04-06,2816.553
2009-04-07,2749.903
2009-04-08,2782.555
2009-04-09,2887.571
2009-04-10,2887.571
2009-04-13,2894.207
2009-04-14,2836.623
2009-04-15,2871.104
2009-04-16,2917.129
2009-04-17,2931.764
2009-04-20,2806.149
2009-04-21,2865.665
2009-04-22,2844.165
2009-04-23,2870.456
2009-04-24,2920.222
2009-04-27,2891.107
2009-04-28,2883.503
2009-04-29,2947.451
2009-04-30,2945.475
2009-05-01,2961.253
2009-05-04,3061.37
2009-05-05,3049.176
2009-05-06,3100.223
2009-05-07,3057.943
2009-05-08,3131.643
2009-05-11,3066.726
2009-05-12,3063.565
2009-05-13,2981.5
2009-05-14,3012.468
2009-05-15,2978.816
2009-05-18,3070.467
2009-05-19,3066.306
2009-05-20,3052.037
2009-05-21,3001.347
2009-05-22,2997.327
2009-05-25,2997.327
2009-05-26,3075.911
2009-05-27,3019.435
2009-05-28,3065.899
2009-05-29,3107.532
2009-06-01,3188.591
2009-06-02,3195.134
2009-06-03,3149.966
2009-06-04,3186.379
2009-06-05,3178.621
2009-06-08,3175.134
2009-06-09,3188.525
2009-06-10,3178.379
2009-06-11,3199.193
2009-06-12,3202.341
2009-06-15,3126.842
2009-06-16,3086.124
2009-06-17,3081.905
2009-06-18,3106.903
2009-06-19,3116.933
2009-06-22,3022.169
2009-06-23,3029.121
2009-06-24,3050.459
2009-06-25,3115.063
2009-06-26,3112.428
2009-06-29,3139.48
2009-06-30,3114.565
2009-07-01,3127.74
2009-07-02,3037.805
2009-07-03,3037.805
2009-07-06,3043.134
2009-07-07,2982.765
2009-07-08,2980.108
2009-07-09,2991.121
2009-07-10,2979.235
2009-07-13,3052.143
2009-07-14,3069.135
2009-07-15,3159.66
2009-07-16,3188.158
2009-07-17,3187.194
2009-07-20,3223.625
2009-07-21,3237.118
2009-07-22,3236.23
2009-07-23,3312.06
2009-07-24,3324.195
2009-07-27,3332.662
2009-07-28,3323.641
2009-07-29,3307.355
2009-07-30,3346.733
2009-07-31,3349.331
2009-08-03,3402.421
2009-08-04,3411.88
2009-08-05,3402.653
2009-08-06,3384.103
2009-08-07,3428.783
2009-08-10,3417.28
2009-08-11,3375.337
2009-08-12,3415.401
2009-08-13,3439.664
2009-08-14,3409.654
2009-08-17,3327.29
2009-08-18,3362.023
2009-08-19,3386.191
2009-08-20,3422.349
2009-08-21,3485.288
2009-08-24,3483.133
2009-08-25,3490.536
2009-08-26,3490.667
2009-08-27,3500.612
2009-08-28,3494.933
2009-08-31,3465.82
2009-09-01,3391.47
2009-09-02,3381.066
2009-09-03,3411.54
2009-09-04,3456.389
2009-09-07,3456.389
2009-09-08,3488.779
2009-09-09,3516.076
2009-09-10,3552.243
2009-09-11,3549.337
2009-09-14,3571.29
2009-09-15,3582.82
2009-09-16,3637.726
2009-09-17,3626.649
2009-09-18,3635.015
2009-09-21,3623.605
2009-09-22,3647.987
2009-09-23,3610.166
2009-09-24,3575.217
2009-09-25,3554.547
2009-09-28,3618.514
2009-09-29,3611.454
2009-09-30,3600.257
2009-10-01,3508.169
2009-10-02,3491.99
2009-10-05,3543.188
2009-10-06,3592.096
2009-10-07,3603.755
2009-10-08,3632.252
2009-10-09,3652.447
2009-10-12,3668.354
2009-10-13,3658.289
2009-10-14,3722.029
2009-10-15,3737.235
2009-10-16,3707.946
2009-10-19,3743.48
2009-10-20,3719.736
2009-10-21,3687.41
2009-10-22,3725.915
2009-10-23,3680.871
2009-10-26,3637.501
2009-10-27,3624.407
2009-10-28,3552.037
2009-10-29,3631.372
2009-10-30,3530.52
2009-11-02,3553.252
2009-11-03,3564.541
2009-11-04,3569.867
2009-11-05,3638.534
2009-11-06,3647.201
2009-11-09,3728.664
2009-11-10,3729.367
2009-11-11,3747.824
2009-11-12,3709.778
2009-11-13,3731.484
2009-11-16,3785.778
2009-11-17,3790.056
2009-11-18,3787.893
2009-11-19,3736.749
2009-11-20,3724.732
2009-11-23,3773.805
2009-11-24,3772.436
2009-11-25,3790.808
2009-11-26,3790.808
2009-11-27,3726.82
2009-11-30,3740.563
2009-12-01,3786.556
2009-12-02,3788.843
