Date,USA Standard (Large+Mid Cap)
2009-11-24,2571.471
2009-11-25,2583.896
2009-11-26,2583.896
2009-11-27,2540.104
2009-11-30,2549.369
2009-12-01,2580.678
2009-12-02,2582.134
2009-12-03,2560.136
2009-12-04,2573.559
2009-12-07,2567.815
2009-12-08,2541.395
2009-12-09,2551.021
2009-12-10,2566.564
2009-12-11,2575.65
2009-12-14,2594.424
2009-12-15,2580.941
2009-12-16,2584.682
2009-12-17,2554.724
2009-12-18,2570.056
2009-12-21,2596.44
2009-12-22,2605.81
2009-12-23,2613.039
2009-12-24,2626.748
2009-12-25,2626.748
2009-12-28,2629.977
2009-12-29,2626.401
2009-12-30,2627.089
2009-12-31,2600.677
2010-01-01,2600.677
2010-01-04,2642.988
2010-01-05,2651.249
2010-01-06,2654.311
2010-01-07,2664.328
2010-01-08,2672.466
2010-01-11,2676.775
2010-01-12,2651.299
2010-01-13,2673.992
2010-01-14,2680.186
2010-01-15,2651.527
2010-01-18,2651.527
2010-01-19,2684.931
2010-01-20,2657.712
2010-01-21,2609.591
2010-01-22,2551.933
2010-01-25,2563.3
2010-01-26,2552.399
2010-01-27,2564.557
2010-01-28,2533.748
2010-01-29,2508.695
2010-02-01,2544.481
2010-02-02,2577.496
2010-02-03,2563.926
2010-02-04,2484.306
2010-02-05,2490.889
2010-02-08,2470.323
2010-02-09,2501.973
2010-02-10,2496.601
2010-02-11,2521.969
2010-02-12,2516.107
2010-02-15,2516.107
2010-02-16,2561.308
2010-02-17,2573.263
2010-02-18,2590.059
2010-02-19,2595.725
2010-02-22,2592.693
2010-02-23,2560.917
2010-02-24,2585.334
2010-02-25,2580.859
2010-02-26,2584.366
2010-03-01,2610.996
2010-03-02,2617.773
2010-03-03,2618.71
2010-03-04,2627.758
2010-03-05,2664.418
2010-03-08,2664.656
2010-03-09,2669.489
2010-03-10,2682.29
2010-03-11,2693.509
2010-03-12,2693.333
2010-03-15,2693.66
2010-03-16,2715.214
2010-03-17,2730.669
2010-03-18,2728.517
2010-03-19,2713.93
2010-03-22,2728.197
2010-03-23,2748.314
2010-03-24,2733.395
2010-03-25,2727.401
2010-03-26,2729.365
2010-03-29,2745.629
2010-03-30,2746.471
2010-03-31,2737.91
2010-04-01,2758.446
2010-04-02,2758.446
2010-04-05,2781.341
2010-04-06,2785.739
2010-04-07,2770.291
2010-04-08,2779.196
2010-04-09,2798.178
2010-04-12,2802.928
2010-04-13,2804.969
2010-04-14,2836.548
2010-04-15,2838.499
2010-04-16,2793.749
2010-04-19,2805.148
2010-04-20,2828.925
2010-04-21,2825.328
2010-04-22,2832.231
2010-04-23,2853.025
2010-04-26,2840.499
2010-04-27,2774.492
2010-04-28,2792.426
2010-04-29,2828.116
2010-04-30,2780.943
2010-05-03,2816.591
2010-05-04,2748.916
2010-05-05,2730.231
2010-05-06,2642.347
2010-05-07,2600.944
2010-05-10,2713.985
2010-05-11,2705.548
2010-05-12,2744.758
2010-05-13,2711.921
2010-05-14,2660.082
2010-05-17,2663.313
2010-05-18,2625.924
2010-05-19,2611.971
2010-05-20,2510.264
2010-05-21,2547.802
2010-05-24,2515.525
2010-05-25,2516.254
2010-05-26,2503.308
2010-05-27,2586.453
2010-05-28,2555.041
2010-05-31,2555.041
2010-06-01,2509.834
2010-06-02,2575.017
2010-06-03,2587.259
2010-06-04,2498.305
2010-06-07,2463.942
2010-06-08,2489.354
2010-06-09,2475.569
2010-06-10,2548.836
2010-06-11,2561.813
2010-06-14,2557.752
2010-06-15,2617.798
2010-06-16,2615.944
2010-06-17,2619.248
2010-06-18,2622.943
2010-06-21,2612.719
2010-06-22,2570.305
2010-06-23,2562.768
2010-06-24,2519.018
2010-06-25,2526.139
2010-06-28,2521.136
2010-06-29,2441.953
2010-06-30,2418.003
2010-07-01,2410.637
2010-07-02,2399.919
2010-07-05,2399.919
2010-07-06,2412.448
2010-07-07,2488.901
2010-07-08,2512.548
2010-07-09,2530.567
2010-07-12,2532.063
2010-07-13,2571.345
2010-07-14,2571.171
2010-07-15,2573.936
2010-07-16,2500.358
2010-07-19,2515.383
2010-07-20,2544.61
2010-07-21,2512.12
2010-07-22,2568.192
2010-07-23,2589.073
2010-07-26,2618.261
2010-07-27,2614.746
2010-07-28,2596.444
2010-07-29,2584.976
2010-07-30,2586.09
2010-08-02,2642.698
2010-08-03,2629.947
2010-08-04,2647.464
2010-08-05,2644.421
2010-08-06,2635.428
2010-08-09,2649.688
2010-08-10,2633.193
2010-08-11,2560.061
2010-08-12,2546.967
2010-08-13,2537.002
2010-08-16,2537.514
2010-08-17,2569.516
2010-08-18,2573.523
2010-08-19,2530.612
2010-08-20,2521.69
2010-08-23,2511.386
2010-08-24,2474.829
2010-08-25,2483.386
2010-08-26,2464.191
2010-08-27,2505.207
2010-08-30,2469.216
2010-08-31,2469.51
2010-09-01,2542.66
2010-09-02,2566.315
2010-09-03,2600.047
2010-09-06,2600.047
2010-09-07,2570.454
2010-09-08,2587.222
2010-09-09,2599.349
2010-09-10,2612.205
2010-09-13,2642.081
2010-09-14,2640.684
2010-09-15,2650.178
2010-09-16,2649.886
2010-09-17,2652.528
2010-09-20,2692.639
2010-09-21,2685.741
2010-09-22,2673.527
2010-09-23,2652.338
2010-09-24,2707.954
2010-09-27,2692.927
2010-09-28,2706.87
2010-09-29,2701.156
2010-09-30,2692.778
2010-10-01,2704.804
2010-10-04,2683.209
2010-10-05,2738.473
2010-10-06,2736.554
2010-10-07,2732.516
2010-10-08,2749.535
2010-10-11,2750.168
2010-10-12,2760.878
2010-10-13,2780.691
2010-10-14,2770.469
2010-10-15,2777.079
2010-10-18,2796.191
2010-10-19,2751.292
2010-10-20,2780.765
2010-10-21,2785.9
2010-10-22,2792.649
2010-10-25,2799.287
2010-10-26,2800.557
2010-10-27,2794.382
2010-10-28,2797.984
2010-10-29,2797.871
2010-11-01,2800.66
2010-11-02,2822.482
2010-11-03,2832.451
2010-11-04,2887.029
2010-11-05,2897.8
2010-11-08,2892.974
2010-11-09,2871.256
2010-11-10,2884.739
2010-11-11,2873.057
2010-11-12,2838.481
2010-11-15,2835.574
2010-11-16,2789.832
2010-11-17,2791.67
2010-11-18,2834.371
2010-11-19,2842.529
2010-11-22,2839.176
2010-11-23,2798.55
2010-11-24,2840.719
2010-11-25,2840.719
2010-11-26,2820.043
2010-11-29,2816.64
2010-11-30,2799.07
2010-12-01,2859.695
2010-12-02,2895.7
2010-12-03,2903.987
2010-12-06,2900.871
2010-12-07,2902.183
2010-12-08,2912.086
2010-12-09,2922.802
2010-12-10,2940.302
2010-12-13,2940.632
2010-12-14,2943.68
2010-12-15,2928.654
2010-12-16,2947.185
2010-12-17,2950.89
2010-12-20,2958.55
2010-12-21,2976.388
2010-12-22,2986.288
2010-12-23,2981.778
2010-12-24,2981.778
2010-12-27,2983.18
2010-12-28,2985.188
2010-12-29,2989.641
2010-12-30,2985.58
2010-12-31,2984.848
2011-01-03,3018.258
2011-01-04,3013.774
2011-01-05,3028.716
2011-01-06,3023.327
2011-01-07,3018.489
2011-01-10,3014.892
2011-01-11,3026.824
2011-01-12,3053.794
2011-01-13,3048.981
2011-01-14,3071.291
2011-01-17,3071.291
2011-01-18,3076.391
2011-01-19,3044.633
2011-01-20,3040.165
2011-01-21,3046.878
2011-01-24,3064.749
2011-01-25,3066.071
2011-01-26,3080.284
2011-01-27,3086.984
2011-01-28,3032.353
2011-01-31,3055.505
2011-02-01,3106.251
2011-02-02,3098.468
2011-02-03,3105.664
2011-02-04,3114.098
2011-02-07,3133.434
2011-02-08,3147.25
2011-02-09,3138.772
2011-02-10,3141.642
2011-02-11,3159.6
2011-02-14,3168.286
2011-02-15,3157.51
2011-02-16,3177.952
2011-02-17,3188.205
2011-02-18,3193.882
2011-02-21,3193.882
2011-02-22,3127.723
2011-02-23,3107.623
2011-02-24,3105.15
2011-02-25,3139.547
2011-02-28,3155.95
2011-03-01,3106.121
2011-03-02,3111.565
2011-03-03,3165.617
2011-03-04,3142.36
2011-03-07,3115.902
2011-03-08,3143.254
2011-03-09,3138.992
2011-03-10,3079.351
2011-03-11,3101.524
2011-03-14,3083.553
2011-03-15,3049.541
2011-03-16,2991.314
2011-03-17,3030.612
2011-03-18,3043.53
2011-03-21,3088.894
2011-03-22,3078.025
2011-03-23,3086.957
2011-03-24,3116.301
2011-03-25,3126.89
2011-03-28,3118.067
2011-03-29,3140.833
2011-03-30,3163.027
2011-03-31,3158.288
2011-04-01,3174.967
2011-04-04,3176.487
2011-04-05,3176.196
2011-04-06,3183.506
2011-04-07,3178.695
2011-04-08,3166.182
2011-04-11,3157.382
2011-04-12,3132.515
2011-04-13,3134.669
2011-04-14,3134.916
2011-04-15,3147.662
2011-04-18,3112.937
2011-04-19,3130.658
2011-04-20,3173.636
2011-04-21,3190.416
2011-04-22,3190.416
2011-04-25,3185.19
2011-04-26,3213.75
2011-04-27,3234.456
2011-04-28,3246.032
2011-04-29,3253.893
2011-05-02,3248.736
2011-05-03,3236.286
2011-05-04,3214.365
2011-05-05,3185.82
2011-05-06,3198.623
2011-05-09,3213.887
2011-05-10,3239.999
2011-05-11,3205.371
2011-05-12,3220.94
2011-05-13,3194.943
2011-05-16,3174.63
2011-05-17,3173.554
2011-05-18,3202.488
2011-05-19,3209.56
2011-05-20,3185.784
2011-05-23,3147.255
2011-05-24,3144.382
2011-05-25,3155.427
2011-05-26,3169.118
2011-05-27,3183.038
2011-05-30,3183.038
2011-05-31,3216.521
2011-06-01,3144.09
2011-06-02,3140.674
2011-06-03,3110.003
2011-06-06,3076.034
2011-06-07,3073.706
2011-06-08,3060.91
2011-06-09,3083.026
2011-06-10,3039.665
2011-06-13,3041.269
2011-06-14,3079.853
2011-06-15,3026.211
2011-06-16,3029.935
2011-06-17,3038.144
2011-06-20,3054.571
2011-06-21,3097.207
2011-06-22,3078.148
2011-06-23,3070.561
2011-06-24,3035.01
2011-06-27,3062.452
2011-06-28,3103.05
2011-06-29,3129.153
2011-06-30,3160.451
2011-07-01,3206.162
2011-07-04,3206.162
2011-07-05,3203.191
2011-07-06,3207.275
2011-07-07,3240.771
2011-07-08,3218.865
2011-07-11,3159.811
2011-07-12,3145.711
2011-07-13,3156.004
2011-07-14,3134.053
2011-07-15,3153.239
2011-07-18,3126.801
2011-07-19,3178.149
2011-07-20,3176.577
2011-07-21,3218.915
2011-07-22,3222.79
2011-07-25,3204.176
2011-07-26,3191.835
2011-07-27,3126.309
2011-07-28,3116.996
2011-07-29,3097.855
2011-08-01,3085.216
2011-08-02,3005.387
2011-08-03,3021.2
2011-08-04,2874.736
2011-08-05,2870.953
2011-08-08,2678.207
2011-08-09,2806.788
2011-08-10,2686.88
2011-08-11,2811.782
2011-08-12,2827.026
2011-08-15,2889.181
2011-08-16,2861.006
2011-08-17,2863.149
2011-08-18,2734.577
2011-08-19,2692.912
2011-08-22,2693.154
2011-08-23,2785.753
2011-08-24,2822.377
2011-08-25,2777.699
2011-08-26,2821.524
2011-08-29,2902.271
2011-08-30,2910.146
2011-08-31,2924.323
2011-09-01,2889.881
2011-09-02,2816.756
2011-09-05,2816.756
2011-09-06,2796.563
2011-09-07,2877.764
2011-09-08,2847.67
2011-09-09,2771.844
2011-09-12,2790.885
2011-09-13,2817.539
2011-09-14,2856.026
2011-09-15,2904.634
2011-09-16,2920.404
2011-09-19,2892.536
2011-09-20,2886.568
2011-09-21,2802.568
2011-09-22,2711.789
2011-09-23,2728.488
2011-09-26,2789.832
2011-09-27,2820.346
2011-09-28,2761.688
2011-09-29,2782.099
2011-09-30,2712.721
2011-10-03,2633.813
2011-10-04,2693.72
2011-10-05,2743.501
2011-10-06,2794.999
2011-10-07,2771.888
2011-10-10,2866.32
2011-10-11,2867.936
2011-10-12,2896.017
2011-10-13,2888.915
2011-10-14,2939.668
2011-10-17,2882.356
2011-10-18,2940.918
2011-10-19,2903.535
2011-10-20,2916.083
2011-10-21,2971.609
2011-10-24,3012.135
2011-10-25,2951.51
2011-10-26,2982.008
2011-10-27,3083.574
2011-10-28,3085.133
2011-10-31,3009.527
2011-11-01,2925.766
2011-11-02,2972.411
2011-11-03,3028.46
2011-11-04,3011.382
2011-11-07,3029.832
2011-11-08,3066.045
2011-11-09,2953.367
2011-11-10,2977.802
2011-11-11,3035.937
2011-11-14,3007.83
2011-11-15,3022.858
2011-11-16,2973.645
2011-11-17,2923.099
2011-11-18,2921.413
2011-11-21,2867.498
2011-11-22,2855.873
2011-11-23,2792.691
2011-11-24,2792.691
2011-11-25,2785.608
2011-11-28,2867.265
2011-11-29,2874.339
2011-11-30,2998.709
2011-12-01,2993.296
2011-12-02,2993.21
2011-12-05,3023.777
2011-12-06,3026.458
2011-12-07,3032.362
2011-12-08,2967.827
2011-12-09,3017.799
2011-12-12,2973.039
2011-12-13,2946.772
2011-12-14,2912.659
2011-12-15,2922.546
2011-12-16,2933.158
2011-12-19,2898.302
2011-12-20,2985.151
2011-12-21,2990.796
2011-12-22,3016.195
2011-12-23,3043.18
2011-12-26,3043.18
2011-12-27,3043.786
2011-12-28,3005.518
2011-12-29,3037.755
2011-12-30,3025.486
2012-01-02,3025.486
2012-01-03,3072.13
2012-01-04,3073.386
2012-01-05,3083.483
2012-01-06,3077.092
2012-01-09,3084.317
2012-01-10,3112.352
2012-01-11,3114.145
2012-01-12,3122.174
2012-01-13,3106.916
2012-01-16,3106.916
2012-01-17,3117.925
2012-01-18,3153.311
2012-01-19,3169.037
2012-01-20,3170.636
2012-01-23,3172.334
2012-01-24,3169.595
2012-01-25,3197.88
2012-01-26,3179.866
2012-01-27,3175.641
2012-01-30,3167.956
2012-01-31,3166.897
2012-02-01,3196.904
2012-02-02,3201.259
2012-02-03,3248.396
2012-02-06,3247.646
2012-02-07,3253.821
2012-02-08,3261.432
2012-02-09,3267.182
2012-02-10,3244.052
2012-02-13,3266.468
2012-02-14,3264.176
2012-02-15,3248.18
2012-02-16,3285.187
2012-02-17,3291.875
2012-02-20,3291.875
2012-02-21,3293.306
2012-02-22,3283.04
2012-02-23,3298.098
2012-02-24,3303.924
2012-02-27,3307.92
2012-02-28,3319.201
2012-02-29,3304.001
2012-03-01,3325.337
2012-03-02,3314.811
2012-03-05,3301.307
2012-03-06,3249.762
2012-03-07,3273.571
2012-03-08,3306.536
2012-03-09,3318.213
2012-03-12,3317.924
2012-03-13,3378.59
2012-03-14,3373.734
2012-03-15,3393.984
2012-03-16,3397.929
2012-03-19,3411.152
2012-03-20,3400.039
2012-03-21,3394.554
2012-03-22,3369.979
2012-03-23,3380.806
2012-03-26,3427.278
2012-03-27,3417.227
2012-03-28,3400.146
2012-03-29,3395.361
2012-03-30,3408.231
2012-04-02,3434.221
2012-04-03,3421.583
2012-04-04,3386.171
2012-04-05,3385.036
2012-04-06,3385.036
2012-04-09,3347.087
2012-04-10,3289.108
2012-04-11,3314.278
2012-04-12,3360.194
2012-04-13,3319.172
2012-04-16,3316.463
2012-04-17,3367.508
2012-04-18,3354.447
2012-04-19,3335.241
2012-04-20,3339.216
2012-04-23,3310.95
2012-04-24,3322.334
2012-04-25,3369.146
2012-04-26,3391.976
2012-04-27,3399.879
2012-04-30,3386.49
2012-05-01,3405.08
2012-05-02,3397.252
2012-05-03,3369.537
2012-05-04,3315.021
2012-05-07,3316.608
2012-05-08,3302.886
2012-05-09,3281.566
2012-05-10,3290.662
2012-05-11,3280.209
2012-05-14,3243.598
2012-05-15,3225.083
2012-05-16,3211.312
2012-05-17,3161.411
2012-05-18,3137.389
2012-05-21,3189.361
2012-05-22,3190.604
2012-05-23,3196.424
2012-05-24,3201.036
2012-05-25,3194.612
2012-05-28,3194.612
2012-05-29,3230.145
2012-05-30,3183.928
2012-05-31,3175.948
2012-06-01,3096.21
2012-06-04,3095.891
2012-06-05,3115.182
2012-06-06,3187.471
2012-06-07,3185.795
2012-06-08,3211.568
2012-06-11,3170.085
2012-06-12,3206.992
2012-06-13,3184.326
2012-06-14,3217.886
2012-06-15,3251.295
2012-06-18,3257.335
2012-06-19,3289.516
2012-06-20,3284.3
2012-06-21,3210.71
2012-06-22,3233.58
2012-06-25,3182.261
2012-06-26,3197.979
2012-06-27,3226.306
2012-06-28,3218.806
2012-06-29,3299.798
2012-07-02,3308.508
2012-07-03,3330.903
2012-07-04,3330.903
2012-07-05,3316.179
2012-07-06,3285.261
2012-07-09,3279.312
2012-07-10,3252.281
2012-07-11,3251.447
2012-07-12,3235.564
2012-07-13,3288.402
2012-07-16,3280.592
2012-07-17,3304.945
2012-07-18,3327.362
2012-07-19,3337.021
2012-07-20,3303.367
2012-07-23,3273.66
2012-07-24,3243.807
2012-07-25,3243.272
2012-07-26,3296.818
2012-07-27,3360.28
2012-07-30,3358.47
2012-07-31,3343.314
2012-08-01,3333.192
2012-08-02,3308.906
2012-08-03,3372.0
2012-08-06,3380.25
2012-08-07,3398.322
2012-08-08,3401.043
2012-08-09,3403.651
2012-08-10,3411.505
2012-08-13,3407.159
2012-08-14,3407.305
2012-08-15,3412.997
2012-08-16,3437.719
2012-08-17,3444.227
2012-08-20,3444.014
2012-08-21,3432.334
2012-08-22,3433.269
2012-08-23,3406.255
2012-08-24,3427.998
2012-08-27,3426.192
2012-08-28,3424.231
2012-08-29,3427.736
2012-08-30,3401.717
2012-08-31,3419.105
2012-09-03,3419.105
2012-09-04,3415.873
2012-09-05,3412.992
2012-09-06,3482.751
2012-09-07,3497.728
2012-09-10,3476.081
2012-09-11,3486.587
2012-09-12,3494.757
2012-09-13,3550.859
2012-09-14,3566.283
2012-09-17,3553.937
2012-09-18,3549.027
2012-09-19,3553.502
2012-09-20,3550.682
2012-09-21,3550.809
2012-09-24,3542.487
2012-09-25,3504.864
2012-09-26,3485.371
2012-09-27,3519.505
2012-09-28,3504.625
2012-10-01,3513.459
2012-10-02,3517.277
2012-10-03,3530.176
2012-10-04,3555.269
2012-10-05,3554.788
2012-10-08,3542.59
2012-10-09,3507.636
2012-10-10,3486.111
2012-10-11,3488.006
2012-10-12,3477.625
2012-10-15,3505.177
2012-10-16,3541.255
2012-10-17,3555.89
2012-10-18,3548.051
2012-10-19,3489.717
2012-10-22,3491.0
2012-10-23,3441.296
2012-10-24,3431.141
2012-10-25,3441.076
2012-10-26,3437.894
2012-10-29,3437.894
2012-10-30,3437.894
2012-10-31,3439.931
2012-11-01,3478.72
2012-11-02,3446.007
2012-11-05,3453.203
2012-11-06,3480.368
2012-11-07,3400.649
2012-11-08,3359.076
2012-11-09,3364.973
2012-11-12,3365.36
2012-11-13,3352.288
2012-11-14,3306.417
2012-11-15,3300.583
2012-11-16,3317.834
2012-11-19,3383.649
2012-11-20,3386.344
2012-11-21,3394.368
2012-11-22,3394.368
2012-11-23,3438.569
2012-11-26,3431.718
2012-11-27,3414.654
2012-11-28,3442.238
2012-11-29,3457.887
2012-11-30,3459.29
2012-12-03,3442.752
2012-12-04,3436.987
2012-12-05,3443.723
2012-12-06,3455.67
2012-12-07,3466.031
2012-12-10,3467.587
2012-12-11,3489.707
2012-12-12,3490.837
2012-12-13,3469.24
2012-12-14,3455.217
2012-12-17,3495.366
2012-12-18,3535.827
2012-12-19,3510.547
2012-12-20,3530.095
2012-12-21,3497.232
2012-12-24,3489.324
2012-12-25,3489.324
2012-12-26,3472.077
2012-12-27,3468.595
2012-12-28,3431.248
2012-12-31,3489.345
2013-01-01,3489.345
2013-01-02,3577.998
2013-01-03,3571.351
2013-01-04,3589.354
2013-01-07,3578.174
2013-01-08,3568.012
2013-01-09,3579.148
2013-01-10,3605.487
2013-01-11,3606.145
2013-01-14,3602.868
2013-01-15,3607.308
2013-01-16,3607.317
2013-01-17,3627.857
2013-01-18,3640.016
2013-01-21,3640.016
2013-01-22,3656.799
2013-01-23,3661.951
2013-01-24,3663.037
2013-01-25,3683.788
2013-01-28,3677.55
2013-01-29,3694.61
2013-01-30,3681.147
2013-01-31,3672.62
2013-02-01,3708.875
2013-02-04,3666.263
2013-02-05,3704.636
2013-02-06,3707.203
2013-02-07,3701.012
2013-02-08,3722.803
2013-02-11,3720.265
2013-02-12,3725.689
2013-02-13,3729.13
2013-02-14,3731.942
2013-02-15,3727.86
2013-02-18,3727.86
2013-02-19,3754.577
2013-02-20,3707.463
2013-02-21,3683.695
2013-02-22,3716.798
2013-02-25,3649.928
2013-02-26,3672.661
2013-02-27,3719.968
2013-02-28,3717.215
2013-03-01,3725.397
2013-03-04,3742.501
2013-03-05,3778.474
2013-03-06,3783.338
2013-03-07,3790.967
2013-03-08,3808.008
2013-03-11,3819.975
2013-03-12,3811.073
2013-03-13,3816.787
2013-03-14,3838.418
2013-03-15,3831.852
2013-03-18,3810.859
2013-03-19,3801.323
2013-03-20,3827.354
2013-03-21,3795.916
2013-03-22,3822.747
2013-03-25,3809.709
2013-03-26,3840.314
2013-03-27,3839.485
2013-03-28,3855.319
2013-03-29,3855.319
2013-04-01,3837.953
2013-04-02,3856.274
2013-04-03,3815.866
2013-04-04,3831.628
2013-04-05,3815.981
2013-04-08,3840.786
2013-04-09,3853.801
2013-04-10,3901.209
2013-04-11,3916.076
2013-04-12,3905.211
2013-04-15,3813.875
2013-04-16,3868.661
2013-04-17,3813.507
2013-04-18,3788.173
2013-04-19,3823.144
2013-04-22,3841.083
2013-04-23,3881.25
2013-04-24,3882.296
2013-04-25,3898.175
2013-04-26,3891.014
2013-04-29,3919.051
2013-04-30,3930.269
2013-05-01,3893.281
2013-05-02,3930.151
2013-05-03,3970.314
2013-05-06,3977.784
2013-05-07,3998.523
2013-05-08,4016.585
2013-05-09,4002.948
2013-05-10,4020.311
2013-05-13,4020.167
2013-05-14,4061.085
2013-05-15,4082.095
2013-05-16,4061.647
2013-05-17,4102.799
2013-05-20,4099.502
2013-05-21,4106.73
2013-05-22,4071.533
2013-05-23,4059.895
2013-05-24,4057.145
2013-05-27,4057.145
2013-05-28,4081.766
2013-05-29,4052.672
2013-05-30,4068.241
2013-05-31,4010.144
2013-06-03,4032.482
2013-06-04,4010.275
2013-06-05,3955.914
2013-06-06,3990.879
2013-06-07,4041.613
2013-06-10,4040.562
2013-06-11,3998.721
2013-06-12,3965.581
2013-06-13,4024.553
2013-06-14,4002.318
2013-06-17,4032.456
2013-06-18,4063.776
2013-06-19,4007.769
2013-06-20,3906.978
2013-06-21,3915.924
2013-06-24,3868.643
2013-06-25,3906.096
2013-06-26,3944.719
2013-06-27,3970.928
2013-06-28,3954.699
2013-07-01,3977.164
2013-07-02,3975.071
2013-07-03,3978.837
2013-07-04,3978.837
2013-07-05,4018.452
2013-07-08,4039.903
2013-07-09,4069.55
2013-07-10,4071.036
2013-07-11,4126.526
2013-07-12,4139.329
2013-07-15,4145.704
2013-07-16,4129.866
2013-07-17,4141.902
2013-07-18,4162.974
2013-07-19,4169.364
2013-07-22,4177.935
2013-07-23,4170.488
2013-07-24,4154.807
2013-07-25,4169.167
2013-07-26,4172.25
2013-07-29,4157.554
2013-07-30,4161.131
2013-07-31,4161.086
2013-08-01,4214.598
2013-08-02,4221.509
2013-08-05,4216.158
2013-08-06,4191.295
2013-08-07,4176.563
2013-08-08,4193.363
2013-08-09,4179.988
2013-08-12,4175.189
2013-08-13,4186.187
2013-08-14,4164.526
2013-08-15,4105.271
2013-08-16,4091.882
2013-08-19,4067.888
2013-08-20,4085.203
2013-08-21,4062.215
2013-08-22,4097.705
2013-08-23,4115.7
2013-08-26,4100.556
2013-08-27,4034.978
2013-08-28,4047.061
2013-08-29,4056.856
2013-08-30,4043.554
2013-09-02,4043.554
2013-09-03,4060.346
2013-09-04,4093.453
2013-09-05,4099.007
2013-09-06,4100.406
2013-09-09,4142.006
2013-09-10,4172.369
2013-09-11,4186.337
2013-09-12,4173.035
2013-09-13,4184.201
2013-09-16,4206.395
2013-09-17,4225.704
2013-09-18,4276.939
2013-09-19,4270.469
2013-09-20,4239.743
2013-09-23,4219.769
2013-09-24,4210.473
2013-09-25,4200.026
2013-09-26,4216.297
2013-09-27,4199.883
2013-09-30,4175.55
2013-10-01,4210.716
2013-10-02,4208.108
2013-10-03,4169.8
2013-10-04,4199.885
2013-10-07,4164.046
2013-10-08,4110.965
2013-10-09,4112.447
2013-10-10,4202.861
2013-10-11,4229.579
2013-10-14,4246.999
2013-10-15,4217.626
2013-10-16,4276.507
2013-10-17,4306.461
2013-10-18,4335.585
2013-10-21,4335.644
2013-10-22,4359.158
2013-10-23,4337.467
2013-10-24,4352.224
2013-10-25,4369.698
2013-10-28,4374.129
2013-10-29,4397.074
2013-10-30,4374.901
2013-10-31,4359.328
2013-11-01,4371.109
2013-11-04,4386.444
2013-11-05,4374.471
2013-11-06,4393.019
2013-11-07,4333.903
2013-11-08,4390.863
2013-11-11,4394.162
2013-11-12,4384.331
2013-11-13,4422.048
2013-11-14,4443.46
2013-11-15,4462.53
2013-11-18,4442.836
2013-11-19,4432.701
2013-11-20,4416.793
2013-11-21,4453.947
2013-11-22,4476.114
2013-11-25,4469.809
2013-11-26,4471.944
2013-11-27,4483.934
2013-11-28,4483.934
2013-11-29,4480.636
2013-12-02,4469.497
2013-12-03,4455.832
2013-12-04,4451.718
2013-12-05,4433.738
2013-12-06,4481.826
2013-12-09,4490.489
2013-12-10,4477.457
2013-12-11,4426.374
2013-12-12,4412.066
2013-12-13,4413.544
2013-12-16,4441.482
2013-12-17,4429.26
2013-12-18,4501.67
2013-12-19,4497.907
2013-12-20,4521.459
2013-12-23,4545.641
2013-12-24,4559.715
2013-12-25,4559.715
2013-12-26,4580.89
2013-12-27,4579.79
2013-12-30,4579.508
2013-12-31,4598.636
2014-01-01,4598.636
2014-01-02,4557.847
2014-01-03,4555.991
2014-01-06,4544.367
2014-01-07,4573.51
2014-01-08,4573.788
2014-01-09,4574.595
2014-01-10,4585.521
2014-01-13,4527.198
2014-01-14,4576.696
2014-01-15,4600.391
2014-01-16,4595.03
2014-01-17,4577.764
2014-01-20,4577.764
2014-01-21,4590.558
2014-01-22,4594.64
2014-01-23,4553.821
2014-01-24,4458.072
2014-01-27,4435.537
2014-01-28,4463.972
2014-01-29,4418.867
2014-01-30,4469.187
2014-01-31,4441.151
2014-02-03,4339.711
2014-02-04,4373.44
2014-02-05,4365.709
2014-02-06,4421.495
2014-02-07,4480.165
2014-02-10,4487.886
2014-02-11,4537.268
2014-02-12,4538.788
2014-02-13,4566.278
2014-02-14,4587.718
2014-02-17,4587.718
2014-02-18,4595.982
2014-02-19,4566.603
2014-02-20,4595.593
2014-02-21,4587.73
2014-02-24,4616.555
2014-02-25,4610.559
2014-02-26,4611.71
2014-02-27,4635.457
2014-02-28,4646.672
2014-03-03,4612.685
2014-03-04,4682.563
2014-03-05,4682.19
2014-03-06,4689.938
2014-03-07,4691.09
2014-03-10,4687.832
2014-03-11,4663.824
2014-03-12,4666.781
2014-03-13,4612.404
2014-03-14,4601.054
2014-03-17,4644.329
2014-03-18,4678.45
2014-03-19,4649.215
2014-03-20,4675.967
2014-03-21,4662.048
2014-03-24,4638.05
2014-03-25,4657.239
2014-03-26,4624.276
2014-03-27,4616.633
2014-03-28,4638.957
2014-03-31,4676.539
2014-04-01,4711.108
2014-04-02,4724.769
2014-04-03,4717.262
2014-04-04,4656.766
2014-04-07,4604.796
2014-04-08,4624.639
2014-04-09,4676.236
2014-04-10,4578.107
2014-04-11,4534.071
2014-04-14,4570.722
2014-04-15,4601.297
2014-04-16,4650.094
2014-04-17,4656.709
2014-04-18,4656.709
2014-04-21,4674.783
2014-04-22,4695.324
2014-04-23,4683.985
2014-04-24,4690.927
2014-04-25,4651.045
2014-04-28,4664.007
2014-04-29,4687.653
2014-04-30,4703.085
2014-05-01,4704.103
2014-05-02,4698.748
2014-05-05,4708.654
2014-05-06,4666.265
2014-05-07,4693.07
2014-05-08,4685.68
2014-05-09,4693.859
2014-05-12,4739.493
