Date,NIHONKABU Standard (Large+Mid Cap)
2005-11-10,881.708
2005-11-11,887.22
2005-11-14,872.582
2005-11-15,866.756
2005-11-16,873.705
2005-11-17,893.553
2005-11-18,902.632
2005-11-21,906.777
2005-11-22,900.996
2005-11-23,905.015
2005-11-24,900.043
2005-11-25,900.326
2005-11-28,912.869
2005-11-29,909.052
2005-11-30,902.185
2005-12-01,909.835
2005-12-02,922.674
2005-12-05,927.285
2005-12-06,923.114
2005-12-07,929.213
2005-12-08,913.95
2005-12-09,927.665
2005-12-12,946.947
2005-12-13,952.135
2005-12-14,960.55
2005-12-15,951.813
2005-12-16,956.164
2005-12-19,960.181
2005-12-20,967.593
2005-12-21,976.871
2005-12-22,985.055
2005-12-23,987.723
2005-12-26,993.494
2005-12-27,979.867
2005-12-28,987.648
2005-12-29,989.633
2005-12-30,979.521
2006-01-02,979.521
2006-01-03,991.152
2006-01-04,1008.836
2006-01-05,1019.932
2006-01-06,1029.545
2006-01-09,1032.428
2006-01-10,1013.76
2006-01-11,1024.44
2006-01-12,1033.031
2006-01-13,1028.609
2006-01-16,1014.439
2006-01-17,985.429
2006-01-18,959.844
2006-01-19,986.237
2006-01-20,989.29
2006-01-23,975.098
2006-01-24,987.844
2006-01-25,980.898
2006-01-26,993.045
2006-01-27,1016.21
2006-01-30,1018.674
2006-01-31,1028.521
2006-02-01,1012.242
2006-02-02,1017.238
2006-02-03,1008.312
2006-02-06,1012.339
2006-02-07,1017.786
2006-02-08,988.069
2006-02-09,995.747
2006-02-10,990.965
2006-02-13,968.119
2006-02-14,982.851
2006-02-15,975.43
2006-02-16,979.868
2006-02-17,960.963
2006-02-20,945.25
2006-02-21,962.763
2006-02-22,962.68
2006-02-23,993.26
2006-02-24,999.093
2006-02-27,1015.231
2006-02-28,1019.263
2006-03-01,1002.608
2006-03-02,1000.15
2006-03-03,984.948
2006-03-06,984.931
2006-03-07,977.462
2006-03-08,969.933
2006-03-09,992.072
2006-03-10,982.682
2006-03-13,998.111
2006-03-14,1006.008
2006-03-15,1006.524
2006-03-16,997.579
2006-03-17,1017.374
2006-03-20,1031.126
2006-03-21,1024.431
2006-03-22,1023.377
2006-03-23,1012.081
2006-03-24,1018.023
2006-03-27,1030.722
2006-03-28,1033.049
2006-03-29,1032.822
2006-03-30,1049.697
2006-03-31,1045.07
2006-04-03,1060.35
2006-04-04,1061.438
2006-04-05,1059.478
2006-04-06,1078.013
2006-04-07,1080.041
2006-04-10,1072.326
2006-04-11,1066.027
2006-04-12,1051.017
2006-04-13,1051.962
2006-04-14,1052.502
2006-04-17,1045.447
2006-04-18,1058.422
2006-04-19,1061.664
2006-04-20,1066.13
2006-04-21,1077.743
2006-04-24,1068.376
2006-04-25,1073.653
2006-04-26,1074.715
2006-04-27,1086.503
2006-04-28,1075.465
2006-05-01,1087.971
2006-05-02,1099.089
2006-05-03,1095.026
2006-05-04,1095.846
2006-05-05,1107.502
2006-05-08,1128.183
2006-05-09,1127.215
2006-05-10,1118.678
2006-05-11,1108.742
2006-05-12,1095.696
2006-05-15,1093.744
2006-05-16,1071.895
2006-05-17,1083.891
2006-05-18,1057.747
2006-05-19,1046.525
2006-05-22,1031.831
2006-05-23,1015.78
2006-05-24,1022.628
2006-05-25,1012.889
2006-05-26,1026.373
2006-05-29,1028.516
2006-05-30,1033.31
2006-05-31,1009.27
2006-06-01,1010.974
2006-06-02,1034.964
2006-06-05,1024.343
2006-06-06,992.111
2006-06-07,969.278
2006-06-08,932.634
2006-06-09,946.639
2006-06-12,947.444
2006-06-13,905.96
2006-06-14,913.387
2006-06-15,924.599
2006-06-16,955.434
2006-06-19,945.789
2006-06-20,939.59
2006-06-21,936.942
2006-06-22,957.891
2006-06-23,952.972
2006-06-26,954.505
2006-06-27,956.114
2006-06-28,941.42
2006-06-29,956.885
2006-06-30,998.192
2006-07-03,998.094
2006-07-04,1004.218
2006-07-05,986.649
2006-07-06,980.642
2006-07-07,991.869
2006-07-10,1004.819
2006-07-11,997.647
2006-07-12,973.048
2006-07-13,967.859
2006-07-14,940.644
2006-07-17,934.219
2006-07-18,905.238
2006-07-19,908.515
2006-07-20,943.42
2006-07-21,941.248
2006-07-24,935.949
2006-07-25,948.4
2006-07-26,940.205
2006-07-27,965.534
2006-07-28,983.659
2006-07-31,992.686
2006-08-01,983.47
2006-08-02,989.446
2006-08-03,986.117
2006-08-04,994.336
2006-08-07,968.013
2006-08-08,982.354
2006-08-09,991.751
2006-08-10,991.468
2006-08-11,982.585
2006-08-14,993.717
2006-08-15,999.673
2006-08-16,1017.302
2006-08-17,1021.018
2006-08-18,1024.989
2006-08-21,1012.491
2006-08-22,1018.796
2006-08-23,1017.225
2006-08-24,1007.83
2006-08-25,997.461
2006-08-28,987.277
2006-08-29,999.406
2006-08-30,995.85
2006-08-31,1007.517
2006-09-01,1006.562
2006-09-04,1028.696
2006-09-05,1028.158
2006-09-06,1018.013
2006-09-07,1000.702
2006-09-08,1002.081
2006-09-11,979.118
2006-09-12,972.68
2006-09-13,973.787
2006-09-14,985.23
2006-09-15,980.604
2006-09-18,977.114
2006-09-19,982.888
2006-09-20,968.524
2006-09-21,979.04
2006-09-22,971.896
2006-09-25,967.84
2006-09-26,961.718
2006-09-27,984.94
2006-09-28,987.97
2006-09-29,991.328
2006-10-02,1003.296
2006-10-03,997.571
2006-10-04,987.934
2006-10-05,1010.53
2006-10-06,1001.393
2006-10-09,1000.047
2006-10-10,997.294
2006-10-11,991.736
2006-10-12,987.697
2006-10-13,993.097
2006-10-16,1008.68
2006-10-17,1008.138
2006-10-18,1005.365
2006-10-19,1008.571
2006-10-20,1010.766
2006-10-23,1015.406
2006-10-24,1016.47
2006-10-25,1013.754
2006-10-26,1025.696
2006-10-27,1025.748
2006-10-30,1007.966
2006-10-31,1008.148
2006-11-01,1012.648
2006-11-02,1009.497
2006-11-03,1001.288
2006-11-06,997.593
2006-11-07,1006.201
2006-11-08,991.685
2006-11-09,983.712
2006-11-10,985.774
2006-11-13,973.76
2006-11-14,993.351
2006-11-15,987.706
2006-11-16,981.159
2006-11-17,979.921
2006-11-20,952.037
2006-11-21,954.445
2006-11-22,976.474
2006-11-23,980.427
2006-11-24,973.159
2006-11-27,980.018
2006-11-28,979.011
2006-11-29,995.615
2006-11-30,1014.847
2006-12-01,1020.067
2006-12-04,1019.148
2006-12-05,1017.171
2006-12-06,1029.25
2006-12-07,1032.168
2006-12-08,1025.363
2006-12-11,1018.878
2006-12-12,1024.318
2006-12-13,1024.328
2006-12-14,1029.913
2006-12-15,1033.064
2006-12-18,1034.709
2006-12-19,1022.55
2006-12-20,1034.302
2006-12-21,1037.436
2006-12-22,1035.833
2006-12-25,1031.993
2006-12-26,1035.521
2006-12-27,1040.724
2006-12-28,1039.671
2006-12-29,1039.755
2007-01-01,1039.755
2007-01-02,1042.643
2007-01-03,1037.926
2007-01-04,1050.186
2007-01-05,1039.389
2007-01-08,1040.616
2007-01-09,1043.546
2007-01-10,1023.202
2007-01-11,1011.997
2007-01-12,1030.171
2007-01-15,1040.134
2007-01-16,1037.223
2007-01-17,1041.487
2007-01-18,1040.136
2007-01-19,1038.338
2007-01-22,1045.806
2007-01-23,1048.045
2007-01-24,1057.11
2007-01-25,1052.311
2007-01-26,1046.802
2007-01-29,1046.962
2007-01-30,1049.023
2007-01-31,1048.197
2007-02-01,1061.987
2007-02-02,1059.218
2007-02-05,1049.862
2007-02-06,1058.737
2007-02-07,1054.884
2007-02-08,1045.856
2007-02-09,1056.258
2007-02-12,1055.304
2007-02-13,1067.183
2007-02-14,1077.904
2007-02-15,1096.847
2007-02-16,1096.462
2007-02-19,1095.985
2007-02-20,1094.19
2007-02-21,1088.218
2007-02-22,1093.656
2007-02-23,1104.602
2007-02-26,1111.091
2007-02-27,1124.893
2007-02-28,1090.463
2007-03-01,1089.349
2007-03-02,1082.703
2007-03-05,1055.306
2007-03-06,1072.368
2007-03-07,1067.61
2007-03-08,1080.719
2007-03-09,1079.211
2007-03-12,1091.337
2007-03-13,1086.54
2007-03-14,1060.193
2007-03-15,1064.479
2007-03-16,1058.433
2007-03-19,1063.222
2007-03-20,1074.353
2007-03-21,1069.749
2007-03-22,1085.518
2007-03-23,1091.677
2007-03-26,1090.496
2007-03-27,1085.659
2007-03-28,1090.213
2007-03-29,1077.024
2007-03-30,1075.997
2007-04-02,1059.01
2007-04-03,1064.805
2007-04-04,1082.755
2007-04-05,1076.652
2007-04-06,1074.025
2007-04-09,1080.496
2007-04-10,1080.739
2007-04-11,1080.813
2007-04-12,1075.584
2007-04-13,1059.566
2007-04-16,1068.621
2007-04-17,1068.08
2007-04-18,1086.079
2007-04-19,1070.872
2007-04-20,1067.74
2007-04-23,1066.763
2007-04-24,1068.765
2007-04-25,1055.61
2007-04-26,1057.942
2007-04-27,1054.776
2007-04-30,1054.579
2007-05-01,1047.252
2007-05-02,1050.854
2007-05-03,1048.933
2007-05-04,1049.893
2007-05-07,1071.219
2007-05-08,1071.5
2007-05-09,1081.011
2007-05-10,1069.042
2007-05-11,1063.663
2007-05-14,1067.1
2007-05-15,1057.289
2007-05-16,1053.944
2007-05-17,1046.217
2007-05-18,1040.55
2007-05-21,1046.626
2007-05-22,1060.276
2007-05-23,1064.429
2007-05-24,1063.894
2007-05-25,1048.53
2007-05-28,1053.78
2007-05-29,1060.959
2007-05-30,1059.743
2007-05-31,1071.109
2007-06-01,1077.128
2007-06-04,1082.705
2007-06-05,1086.203
2007-06-06,1093.018
2007-06-07,1089.503
2007-06-08,1072.709
2007-06-11,1074.916
2007-06-12,1069.52
2007-06-13,1060.92
2007-06-14,1062.265
2007-06-15,1066.875
2007-06-18,1075.174
2007-06-19,1073.492
2007-06-20,1073.241
2007-06-21,1076.609
2007-06-22,1066.23
2007-06-25,1061.964
2007-06-26,1067.885
2007-06-27,1057.302
2007-06-28,1057.956
2007-06-29,1068.631
2007-07-02,1082.423
2007-07-03,1083.527
2007-07-04,1081.562
2007-07-05,1083.185
2007-07-06,1075.132
2007-07-09,1082.338
2007-07-10,1091.068
2007-07-11,1079.924
2007-07-12,1071.591
2007-07-13,1087.034
2007-07-16,1088.548
2007-07-17,1083.902
2007-07-18,1075.608
2007-07-19,1079.581
2007-07-20,1092.538
2007-07-23,1080.306
2007-07-24,1091.534
2007-07-25,1087.629
2007-07-26,1086.097
2007-07-27,1067.303
2007-07-30,1073.504
2007-07-31,1067.051
2007-08-01,1048.643
2007-08-02,1045.402
2007-08-03,1054.106
2007-08-06,1055.931
2007-08-07,1046.677
2007-08-08,1041.373
2007-08-09,1058.824
2007-08-10,1035.456
2007-08-13,1029.118
2007-08-14,1036.129
2007-08-15,1014.708
2007-08-16,1023.983
2007-08-17,968.777
2007-08-20,990.137
2007-08-21,1011.391
2007-08-22,1002.741
2007-08-23,1022.637
2007-08-24,1021.332
2007-08-27,1021.282
2007-08-28,1029.141
2007-08-29,1010.52
2007-08-30,1011.231
2007-08-31,1036.483
2007-09-03,1034.685
2007-09-04,1025.884
2007-09-05,1016.672
2007-09-06,1018.191
2007-09-07,1025.624
2007-09-10,1005.662
2007-09-11,1003.127
2007-09-12,999.863
2007-09-13,986.217
2007-09-14,1004.581
2007-09-17,1005.018
2007-09-18,976.759
2007-09-19,1010.063
2007-09-20,1025.613
2007-09-21,1009.053
2007-09-24,1012.914
2007-09-25,1034.445
2007-09-26,1026.997
2007-09-27,1052.846
2007-09-28,1060.025
2007-10-01,1053.925
2007-10-02,1067.23
2007-10-03,1074.278
2007-10-04,1071.304
2007-10-05,1069.573
2007-10-08,1061.568
2007-10-09,1067.979
2007-10-10,1066.307
2007-10-11,1074.358
2007-10-12,1064.948
2007-10-15,1062.854
2007-10-16,1050.893
2007-10-17,1034.383
2007-10-18,1053.968
2007-10-19,1043.239
2007-10-22,1032.039
2007-10-23,1030.772
2007-10-24,1031.516
2007-10-25,1018.307
2007-10-26,1038.522
2007-10-29,1055.99
2007-10-30,1054.218
2007-10-31,1056.092
2007-11-01,1070.958
2007-11-02,1048.444
2007-11-05,1034.381
2007-11-06,1034.588
2007-11-07,1033.554
2007-11-08,1011.83
2007-11-09,1015.054
2007-11-12,1001.596
2007-11-13,992.246
2007-11-14,1010.194
2007-11-15,1013.866
2007-11-16,997.862
2007-11-19,992.177
2007-11-20,1002.192
2007-11-21,996.076
2007-11-22,994.316
2007-11-23,999.223
2007-11-26,1017.693
2007-11-27,1021.994
2007-11-28,1006.178
2007-11-29,1036.186
2007-11-30,1036.589
2007-12-03,1039.787
2007-12-04,1036.255
2007-12-05,1031.177
2007-12-06,1045.514
2007-12-07,1049.442
2007-12-10,1046.844
2007-12-11,1054.249
2007-12-12,1040.824
2007-12-13,1014.327
2007-12-14,993.896
2007-12-17,976.496
2007-12-18,974.266
2007-12-19,964.93
2007-12-20,970.328
2007-12-21,970.7
2007-12-24,966.711
2007-12-25,986.197
2007-12-26,995.973
2007-12-27,989.792
2007-12-28,983.632
2007-12-31,995.959
2008-01-01,995.959
2008-01-02,1013.744
2008-01-03,1015.966
2008-01-04,984.051
2008-01-07,965.475
2008-01-08,964.566
2008-01-09,980.772
2008-01-10,964.732
2008-01-11,952.585
2008-01-14,961.493
2008-01-15,955.024
2008-01-16,921.193
2008-01-17,938.312
2008-01-18,945.647
2008-01-21,922.376
2008-01-22,861.091
2008-01-23,891.406
2008-01-24,907.034
2008-01-25,944.535
2008-01-28,910.788
2008-01-29,935.07
2008-01-30,925.248
2008-01-31,951.499
2008-02-01,945.439
2008-02-04,960.57
2008-02-05,952.965
2008-02-06,914.243
2008-02-07,920.256
2008-02-08,899.541
2008-02-11,905.397
2008-02-12,900.908
2008-02-13,894.16
2008-02-14,927.901
2008-02-15,934.663
2008-02-18,928.522
2008-02-19,943.087
2008-02-20,908.788
2008-02-21,935.309
2008-02-22,930.56
2008-02-25,944.645
2008-02-26,944.874
2008-02-27,966.079
2008-02-28,963.458
2008-02-29,957.466
2008-03-03,924.376
2008-03-04,926.507
2008-03-05,916.004
2008-03-06,939.988
2008-03-07,910.362
2008-03-10,902.729
2008-03-11,901.302
2008-03-12,920.431
2008-03-13,907.004
2008-03-14,893.8
2008-03-17,888.817
2008-03-18,886.812
2008-03-19,901.623
2008-03-20,906.78
2008-03-21,923.462
2008-03-24,908.468
2008-03-25,929.652
2008-03-26,943.39
2008-03-27,927.173
2008-03-28,942.327
2008-03-31,919.461
2008-04-01,910.991
2008-04-02,943.621
2008-04-03,961.162
2008-04-04,959.731
2008-04-07,963.671
2008-04-08,946.516
2008-04-09,934.382
2008-04-10,936.309
2008-04-11,958.21
2008-04-14,936.413
2008-04-15,938.398
2008-04-16,950.489
2008-04-17,957.316
2008-04-18,946.394
2008-04-21,980.866
2008-04-22,964.646
2008-04-23,963.044
2008-04-24,954.275
2008-04-25,977.178
2008-04-28,989.293
2008-04-29,1000.013
2008-04-30,985.899
2008-05-01,981.724
2008-05-02,992.886
2008-05-05,994.208
2008-05-06,1001.253
2008-05-07,1004.185
2008-05-08,1004.447
2008-05-09,985.157
2008-05-12,981.664
2008-05-13,987.5
2008-05-14,987.978
2008-05-15,1006.146
2008-05-16,1016.482
2008-05-19,1019.298
2008-05-20,1022.26
2008-05-21,1005.932
2008-05-22,1005.799
2008-05-23,1008.245
2008-05-26,983.361
2008-05-27,995.284
2008-05-28,975.287
2008-05-29,992.904
2008-05-30,1010.746
2008-06-02,1033.272
2008-06-03,1014.298
2008-06-04,1032.945
2008-06-05,1016.445
2008-06-06,1028.347
2008-06-09,998.604
2008-06-10,977.58
2008-06-11,987.278
2008-06-12,955.366
2008-06-13,962.615
2008-06-16,982.46
2008-06-17,983.796
2008-06-18,991.774
2008-06-19,966.286
2008-06-20,957.848
2008-06-23,946.373
2008-06-24,948.805
2008-06-25,942.457
2008-06-26,950.122
2008-06-27,941.805
2008-06-30,942.483
2008-07-01,942.593
2008-07-02,928.876
2008-07-03,921.714
2008-07-04,921.19
2008-07-07,925.03
2008-07-08,906.973
2008-07-09,909.453
2008-07-10,915.078
2008-07-11,918.575
2008-07-14,910.912
2008-07-15,907.873
2008-07-16,901.784
2008-07-17,904.792
2008-07-18,887.392
2008-07-21,886.396
2008-07-22,912.388
2008-07-23,915.282
2008-07-24,937.214
2008-07-25,910.129
2008-07-28,914.485
2008-07-29,895.577
2008-07-30,909.632
2008-07-31,910.709
2008-08-01,894.067
2008-08-04,873.454
2008-08-05,872.879
2008-08-06,884.11
2008-08-07,868.595
2008-08-08,864.802
2008-08-11,881.535
2008-08-12,878.261
2008-08-13,869.977
2008-08-14,857.835
2008-08-15,855.978
2008-08-18,868.666
2008-08-19,853.108
2008-08-20,849.059
2008-08-21,855.889
2008-08-22,837.114
2008-08-25,855.924
2008-08-26,846.742
2008-08-27,843.668
2008-08-28,843.283
2008-08-29,875.032
2008-09-01,861.341
2008-09-02,843.417
2008-09-03,851.838
2008-09-04,841.808
2008-09-05,832.098
2008-09-08,852.171
2008-09-09,838.18
2008-09-10,837.404
2008-09-11,824.462
2008-09-12,828.458
2008-09-15,836.333
2008-09-16,802.487
2008-09-17,806.993
2008-09-18,785.349
2008-09-19,810.72
2008-09-22,827.169
2008-09-23,835.384
2008-09-24,832.256
2008-09-25,825.25
2008-09-26,825.116
2008-09-29,818.699
2008-09-30,777.629
2008-10-01,792.842
2008-10-02,777.989
2008-10-03,752.405
2008-10-06,751.635
2008-10-07,725.182
2008-10-08,683.257
2008-10-09,682.948
2008-10-10,638.987
2008-10-13,632.426
2008-10-14,708.921
2008-10-15,714.849
2008-10-16,650.238
2008-10-17,665.049
2008-10-20,688.937
2008-10-21,716.871
2008-10-22,679.034
2008-10-23,674.083
2008-10-24,651.1
2008-10-27,601.693
2008-10-28,615.872
2008-10-29,642.317
2008-10-30,698.408
2008-10-31,663.075
2008-11-03,658.962
2008-11-04,688.828
2008-11-05,735.118
2008-11-06,697.574
2008-11-07,672.712
2008-11-10,699.253
2008-11-11,685.434
2008-11-12,687.095
2008-11-13,653.549
2008-11-14,656.149
2008-11-17,660.519
2008-11-18,641.374
2008-11-19,637.651
2008-11-20,612.668
2008-11-21,630.177
2008-11-24,620.729
2008-11-25,649.601
2008-11-26,641.666
2008-11-27,648.277
2008-11-28,654.935
2008-12-01,659.136
2008-12-02,627.791
2008-12-03,638.596
2008-12-04,632.369
2008-12-05,635.024
2008-12-08,650.175
2008-12-09,658.64
2008-12-10,672.401
2008-12-11,692.117
2008-12-12,663.775
2008-12-15,698.35
2008-12-16,685.887
2008-12-17,712.123
2008-12-18,702.115
2008-12-19,696.863
2008-12-22,702.197
2008-12-23,700.763
2008-12-24,682.078
2008-12-25,690.513
2008-12-26,698.559
2008-12-29,708.908
2008-12-30,712.184
2008-12-31,708.491
2009-01-01,708.491
2009-01-02,705.96
2009-01-05,705.242
2009-01-06,695.916
2009-01-07,719.822
2009-01-08,708.589
2009-01-09,712.192
2009-01-12,720.215
2009-01-13,682.023
2009-01-14,691.721
2009-01-15,663.626
2009-01-16,674.775
2009-01-19,676.583
2009-01-20,668.097
2009-01-21,671.0
2009-01-22,670.029
2009-01-23,645.113
2009-01-26,639.112
2009-01-27,677.027
2009-01-28,669.931
2009-01-29,681.285
2009-01-30,659.939
2009-02-02,645.354
2009-02-03,648.113
2009-02-04,660.539
2009-02-05,651.549
2009-02-06,646.824
2009-02-09,637.444
2009-02-10,639.58
2009-02-11,645.884
2009-02-12,627.531
2009-02-13,622.033
2009-02-16,626.249
2009-02-17,611.174
2009-02-18,597.206
2009-02-19,596.018
2009-02-20,586.062
2009-02-23,580.489
2009-02-24,563.278
2009-02-25,574.669
2009-02-26,563.812
2009-02-27,579.011
2009-03-02,561.893
2009-03-03,550.593
2009-03-04,548.568
2009-03-05,561.956
2009-03-06,548.497
2009-03-09,533.879
2009-03-10,531.659
2009-03-11,550.861
2009-03-12,532.281
2009-03-13,551.429
2009-03-16,563.006
2009-03-17,575.081
2009-03-18,582.924
2009-03-19,608.961
2009-03-20,594.179
2009-03-23,608.395
2009-03-24,621.997
2009-03-25,626.852
2009-03-26,634.507
2009-03-27,635.829
2009-03-30,614.812
2009-03-31,590.887
2009-04-01,606.78
2009-04-02,629.687
2009-04-03,632.965
2009-04-06,626.658
2009-04-07,629.294
2009-04-08,618.893
2009-04-09,638.084
2009-04-10,642.057
2009-04-13,643.637
2009-04-14,645.81
2009-04-15,637.515
2009-04-16,636.777
2009-04-17,649.703
2009-04-20,655.572
2009-04-21,641.42
2009-04-22,643.176
2009-04-23,651.363
2009-04-24,647.891
2009-04-27,655.077
2009-04-28,638.116
2009-04-29,635.517
2009-04-30,647.585
2009-05-01,649.504
2009-05-04,649.112
2009-05-05,652.558
2009-05-06,653.55
2009-05-07,683.579
2009-05-08,690.318
2009-05-11,703.211
2009-05-12,698.398
2009-05-13,704.034
2009-05-14,685.509
2009-05-15,703.219
2009-05-18,681.389
2009-05-19,695.704
2009-05-20,706.363
2009-05-21,707.915
2009-05-22,702.329
2009-05-25,704.614
2009-05-26,706.446
2009-05-27,712.343
2009-05-28,702.373
2009-05-29,714.021
2009-06-01,716.894
2009-06-02,722.237
2009-06-03,724.265
2009-06-04,715.819
2009-06-05,708.909
2009-06-08,712.046
2009-06-09,713.365
2009-06-10,723.106
2009-06-11,727.316
2009-06-12,732.528
2009-06-15,730.013
2009-06-16,715.148
2009-06-17,728.353
2009-06-18,713.098
2009-06-19,718.219
2009-06-22,725.576
2009-06-23,713.372
2009-06-24,713.803
2009-06-25,719.968
2009-06-26,732.547
2009-06-29,720.463
2009-06-30,726.3
2009-07-01,723.637
2009-07-02,725.149
2009-07-03,721.883
2009-07-06,724.624
2009-07-07,719.294
2009-07-08,709.536
2009-07-09,708.005
2009-07-10,711.225
2009-07-13,693.688
2009-07-14,704.016
2009-07-15,695.756
2009-07-16,702.66
2009-07-17,704.098
2009-07-20,700.635
2009-07-21,726.062
2009-07-22,729.466
2009-07-23,722.916
2009-07-24,733.533
2009-07-27,735.367
2009-07-28,743.561
2009-07-29,740.068
2009-07-30,742.097
2009-07-31,756.784
2009-08-03,761.951
2009-08-04,762.485
2009-08-05,757.604
2009-08-06,759.692
2009-08-07,744.953
2009-08-10,755.369
2009-08-11,769.572
2009-08-12,755.694
2009-08-13,768.328
2009-08-14,780.229
2009-08-17,760.706
2009-08-18,758.449
2009-08-19,760.941
2009-08-20,768.831
2009-08-21,757.131
2009-08-24,773.585
2009-08-25,774.019
2009-08-26,782.196
2009-08-27,779.102
2009-08-28,783.933
2009-08-31,786.97
2009-09-01,786.642
2009-09-02,776.248
2009-09-03,770.052
2009-09-04,761.311
2009-09-07,768.379
2009-09-08,777.011
2009-09-09,774.652
2009-09-10,790.214
2009-09-11,793.973
2009-09-14,778.825
2009-09-15,772.821
2009-09-16,774.458
2009-09-17,781.283
2009-09-18,780.247
2009-09-21,772.508
2009-09-22,781.746
2009-09-23,779.693
2009-09-24,790.003
2009-09-25,782.011
2009-09-28,767.775
2009-09-29,762.404
2009-09-30,773.737
2009-10-01,761.435
2009-10-02,746.425
2009-10-05,736.907
2009-10-06,748.456
2009-10-07,757.577
2009-10-08,765.809
2009-10-09,766.095
2009-10-12,763.577
2009-10-13,767.301
2009-10-14,764.3
2009-10-15,764.454
2009-10-16,757.482
2009-10-19,764.139
2009-10-20,768.982
2009-10-21,765.531
2009-10-22,757.935
2009-10-23,748.895
2009-10-26,755.998
2009-10-27,742.529
2009-10-28,744.347
2009-10-29,735.765
2009-10-30,753.977
2009-11-02,740.564
2009-11-03,741.893
2009-11-04,739.256
2009-11-05,735.467
2009-11-06,741.596
2009-11-09,739.089
2009-11-10,740.969
2009-11-11,741.17
2009-11-12,733.361
2009-11-13,739.284
2009-11-16,737.52
2009-11-17,734.78
2009-11-18,730.305
2009-11-19,722.594
2009-11-20,721.487
2009-11-23,721.447
2009-11-24,717.673
2009-11-25,728.833
2009-11-26,734.262
2009-11-27,715.709
2009-11-30,746.503
2009-12-01,757.351
2009-12-02,753.077
2009-12-03,772.125
2009-12-04,759.492
2009-12-07,770.153
2009-12-08,779.616
2009-12-09,773.096
2009-12-10,759.829
2009-12-11,762.537
2009-12-14,768.761
2009-12-15,757.746
2009-12-16,770.822
2009-12-17,764.038
2009-12-18,756.415
2009-12-21,753.491
2009-12-22,757.021
2009-12-23,760.002
2009-12-24,767.183
2009-12-25,763.165
2009-12-28,769.505
2009-12-29,768.461
2009-12-30,755.132
2009-12-31,751.766
2010-01-01,751.766
2010-01-04,764.947
2010-01-05,775.098
2010-01-06,775.449
2010-01-07,771.042
2010-01-08,781.285
2010-01-11,789.954
2010-01-12,810.28
2010-01-13,798.284
2010-01-14,813.025
2010-01-15,821.914
2010-01-18,814.269
2010-01-19,803.359
2010-01-20,798.871
2010-01-21,809.018
2010-01-22,805.594
2010-01-25,799.647
2010-01-26,789.082
2010-01-27,782.0
2010-01-28,783.321
2010-01-29,765.612
2010-02-01,763.016
2010-02-02,779.835
2010-02-03,775.921
2010-02-04,776.539
2010-02-05,768.282
2010-02-08,761.262
2010-02-09,759.078
2010-02-10,757.455
2010-02-11,757.961
2010-02-12,763.928
2010-02-15,755.574
2010-02-16,755.196
2010-02-17,767.385
2010-02-18,766.321
2010-02-19,744.255
2010-02-22,768.918
2010-02-23,774.915
2010-02-24,767.234
2010-02-25,771.335
2010-02-26,774.179
2010-03-01,773.71
2010-03-02,780.351
2010-03-03,787.368
2010-03-04,776.474
2010-03-05,773.955
2010-03-08,790.718
2010-03-09,793.314
2010-03-10,783.855
2010-03-11,791.619
2010-03-12,795.011
2010-03-15,799.292
2010-03-16,798.715
2010-03-17,806.831
2010-03-18,800.34
2010-03-19,807.52
2010-03-22,811.78
2010-03-23,808.487
2010-03-24,797.975
2010-03-25,791.276
2010-03-26,804.461
2010-03-29,809.827
2010-03-30,817.719
2010-03-31,813.178
2010-04-01,814.217
2010-04-02,818.24
2010-04-05,818.545
2010-04-06,818.824
2010-04-07,825.033
2010-04-08,820.786
2010-04-09,820.821
2010-04-12,826.303
2010-04-13,822.286
2010-04-14,821.967
2010-04-15,831.028
2010-04-16,830.084
2010-04-19,814.88
2010-04-20,807.795
2010-04-21,819.152
2010-04-22,812.31
2010-04-23,801.376
2010-04-26,818.089
2010-04-27,824.886
2010-04-28,803.459
2010-04-29,802.137
2010-04-30,811.932
2010-05-03,807.636
2010-05-04,807.593
2010-05-05,808.791
2010-05-06,791.487
2010-05-07,791.459
2010-05-10,782.64
2010-05-11,776.356
2010-05-12,774.153
2010-05-13,790.939
2010-05-14,785.547
2010-05-17,768.599
2010-05-18,763.319
2010-05-19,770.671
2010-05-20,774.621
2010-05-21,756.144
2010-05-24,751.423
2010-05-25,740.185
2010-05-26,733.7
2010-05-27,741.199
2010-05-28,746.868
2010-05-31,746.461
2010-06-01,744.112
2010-06-02,727.139
2010-06-03,744.201
2010-06-04,747.655
2010-06-07,722.749
2010-06-08,727.281
2010-06-09,716.404
2010-06-10,723.532
2010-06-11,728.611
2010-06-14,738.056
2010-06-15,742.768
2010-06-16,753.275
2010-06-17,753.57
2010-06-18,750.152
2010-06-21,763.086
2010-06-22,759.713
2010-06-23,752.357
2010-06-24,757.893
2010-06-25,747.426
2010-06-28,742.575
2010-06-29,741.487
2010-06-30,731.69
2010-07-01,731.868
2010-07-02,728.511
2010-07-05,732.999
2010-07-06,745.399
2010-07-07,742.248
2010-07-08,749.262
2010-07-09,749.972
2010-07-12,746.722
2010-07-13,748.356
2010-07-14,760.012
2010-07-15,756.125
2010-07-16,750.396
2010-07-19,748.145
2010-07-20,737.299
2010-07-21,733.459
2010-07-22,731.206
2010-07-23,743.913
2010-07-26,747.682
2010-07-27,742.237
2010-07-28,762.953
2010-07-29,763.845
2010-07-30,757.523
2010-08-02,760.968
2010-08-03,774.57
