Date,NIHONKABU Standard (Large+Mid Cap)
2016-11-29,1082.572
2016-11-30,1072.794
2016-12-01,1079.361
2016-12-02,1081.147
2016-12-05,1067.304
2016-12-06,1079.063
2016-12-07,1092.679
2016-12-08,1103.536
2016-12-09,1104.436
2016-12-12,1106.412
2016-12-13,1113.57
2016-12-14,1115.01
2016-12-15,1084.641
2016-12-16,1091.817
2016-12-19,1104.392
2016-12-20,1095.423
2016-12-21,1094.231
2016-12-22,1094.968
2016-12-23,1097.537
2016-12-26,1092.659
2016-12-27,1087.852
2016-12-28,1087.806
2016-12-29,1085.501
2016-12-30,1083.461
2017-01-02,1083.461
2017-01-03,1070.701
2017-01-04,1103.418
2017-01-05,1120.977
2017-01-06,1109.491
2017-01-09,1109.634
2017-01-10,1110.982
2017-01-11,1105.899
2017-01-12,1120.232
2017-01-13,1117.802
2017-01-16,1116.35
2017-01-17,1111.413
2017-01-18,1112.744
2017-01-19,1103.789
2017-01-20,1109.803
2017-01-23,1115.414
2017-01-24,1105.867
2017-01-25,1114.402
2017-01-26,1121.541
2017-01-27,1122.05
2017-01-30,1129.221
2017-01-31,1124.222
2017-02-01,1118.914
2017-02-02,1116.989
2017-02-03,1120.467
2017-02-06,1125.012
2017-02-07,1123.232
2017-02-08,1133.608
2017-02-09,1112.809
2017-02-10,1131.761
2017-02-13,1133.478
2017-02-14,1115.866
2017-02-15,1124.478
2017-02-16,1135.397
2017-02-17,1134.798
2017-02-20,1133.75
2017-02-21,1134.918
2017-02-22,1138.99
2017-02-23,1145.831
2017-02-24,1144.174
2017-02-27,1134.282
2017-02-28,1136.693
2017-03-01,1131.03
2017-03-02,1133.885
2017-03-03,1128.191
2017-03-06,1132.349
2017-03-07,1130.133
2017-03-08,1119.489
2017-03-09,1120.769
2017-03-10,1134.307
2017-03-13,1140.608
2017-03-14,1138.377
2017-03-15,1136.159
2017-03-16,1153.086
2017-03-17,1150.696
2017-03-20,1151.565
2017-03-21,1156.434
2017-03-22,1139.463
2017-03-23,1139.621
2017-03-24,1150.581
2017-03-27,1142.345
2017-03-28,1158.834
2017-03-29,1157.883
2017-03-30,1144.885
2017-03-31,1132.913
2017-04-03,1140.649
2017-04-04,1136.842
2017-04-05,1130.434
2017-04-06,1115.927
2017-04-07,1124.027
2017-04-10,1127.181
2017-04-11,1138.675
2017-04-12,1129.026
2017-04-13,1122.5
2017-04-14,1116.414
2017-04-17,1129.472
2017-04-18,1130.322
2017-04-19,1126.57
2017-04-20,1125.493
2017-04-21,1138.461
2017-04-24,1141.305
2017-04-25,1143.659
2017-04-26,1149.971
2017-04-27,1152.528
2017-04-28,1145.169
2017-05-01,1149.739
2017-05-02,1152.435
2017-05-03,1150.332
2017-05-04,1146.454
2017-05-05,1147.268
2017-05-08,1171.952
2017-05-09,1154.698
2017-05-10,1157.772
2017-05-11,1162.567
2017-05-12,1163.206
2017-05-15,1158.836
2017-05-16,1168.329
2017-05-17,1179.492
2017-05-18,1165.257
2017-05-19,1164.596
2017-05-22,1175.805
2017-05-23,1172.558
2017-05-24,1170.224
2017-05-25,1174.647
2017-05-26,1175.029
2017-05-29,1175.245
2017-05-30,1179.891
2017-05-31,1180.717
2017-06-01,1186.388
2017-06-02,1215.762
2017-06-05,1213.346
2017-06-06,1214.994
2017-06-07,1215.251
2017-06-08,1201.062
2017-06-09,1196.497
2017-06-12,1205.487
2017-06-13,1205.01
2017-06-14,1214.7
2017-06-15,1193.869
2017-06-16,1199.361
2017-06-19,1200.007
2017-06-20,1203.584
2017-06-21,1200.889
2017-06-22,1202.271
2017-06-23,1204.37
2017-06-26,1202.786
2017-06-27,1199.383
2017-06-28,1199.34
2017-06-29,1200.864
2017-06-30,1194.109
2017-07-03,1185.867
2017-07-04,1185.332
2017-07-05,1190.357
2017-07-06,1188.231
2017-07-07,1174.141
2017-07-10,1178.088
2017-07-11,1183.195
2017-07-12,1192.475
2017-07-13,1188.541
2017-07-14,1201.152
2017-07-17,1199.235
2017-07-18,1205.642
2017-07-19,1207.235
2017-07-20,1214.457
2017-07-21,1218.772
2017-07-24,1211.124
2017-07-25,1202.94
2017-07-26,1202.495
2017-07-27,1211.747
2017-07-28,1214.332
2017-07-31,1218.082
2017-08-01,1230.244
2017-08-02,1232.016
2017-08-03,1234.626
2017-08-04,1222.342
2017-08-07,1228.729
2017-08-08,1225.881
2017-08-09,1221.255
2017-08-10,1227.501
2017-08-11,1229.976
2017-08-14,1213.212
2017-08-15,1214.827
2017-08-16,1211.769
2017-08-17,1219.928
2017-08-18,1219.275
2017-08-21,1217.229
2017-08-22,1210.145
2017-08-23,1217.844
2017-08-24,1207.433
2017-08-25,1212.228
2017-08-28,1214.581
2017-08-29,1217.63
2017-08-30,1208.817
2017-08-31,1218.261
2017-09-01,1217.666
2017-09-04,1214.375
2017-09-05,1213.935
2017-09-06,1214.517
2017-09-07,1222.691
2017-09-08,1225.27
2017-09-11,1229.23
2017-09-12,1229.768
2017-09-13,1229.18
2017-09-14,1224.447
2017-09-15,1224.811
2017-09-18,1219.047
2017-09-19,1243.018
2017-09-20,1244.508
2017-09-21,1233.969
2017-09-22,1236.399
2017-09-25,1243.49
2017-09-26,1237.317
2017-09-27,1235.13
2017-09-28,1241.936
2017-09-29,1241.861
2017-10-02,1239.31
2017-10-03,1247.487
2017-10-04,1248.329
2017-10-05,1248.202
2017-10-06,1250.436
2017-10-09,1251.823
2017-10-10,1264.253
2017-10-11,1262.87
2017-10-12,1265.013
2017-10-13,1275.829
2017-10-16,1286.839
2017-10-17,1283.587
2017-10-18,1278.387
2017-10-19,1288.769
2017-10-20,1278.636
2017-10-23,1286.112
2017-10-24,1291.209
2017-10-25,1290.458
2017-10-26,1288.711
2017-10-27,1302.849
2017-10-30,1309.359
2017-10-31,1299.908
2017-11-01,1311.947
2017-11-02,1320.46
2017-11-03,1315.722
2017-11-06,1316.411
2017-11-07,1334.359
2017-11-08,1342.372
2017-11-09,1338.343
2017-11-10,1332.758
2017-11-13,1316.201
2017-11-14,1314.35
2017-11-15,1293.868
2017-11-16,1309.826
2017-11-17,1317.841
2017-11-20,1310.431
2017-11-21,1318.28
2017-11-22,1332.702
2017-11-23,1337.195
2017-11-24,1336.805
2017-11-27,1339.461
2017-11-28,1332.763
2017-11-29,1335.668
2017-11-30,1339.737
2017-12-01,1333.403
2017-12-04,1327.034
2017-12-05,1328.36
2017-12-06,1315.424
2017-12-07,1324.65
2017-12-08,1328.87
2017-12-11,1338.719
2017-12-12,1335.938
2017-12-13,1340.554
2017-12-14,1342.076
2017-12-15,1329.332
2017-12-18,1352.256
2017-12-19,1343.725
2017-12-20,1344.697
2017-12-21,1342.492
2017-12-22,1348.4
2017-12-25,1350.757
2017-12-26,1348.387
2017-12-27,1349.931
2017-12-28,1347.055
2017-12-29,1348.165
2018-01-01,1348.165
2018-01-02,1354.236
2018-01-03,1351.224
2018-01-04,1383.496
2018-01-05,1391.137
2018-01-08,1394.215
2018-01-09,1408.001
2018-01-10,1424.483
2018-01-11,1420.147
2018-01-12,1412.197
2018-01-15,1428.926
2018-01-16,1435.885
2018-01-17,1433.258
2018-01-18,1420.793
2018-01-19,1434.074
2018-01-22,1433.963
2018-01-23,1454.384
2018-01-24,1460.778
2018-01-25,1453.983
2018-01-26,1450.209
2018-01-29,1444.491
2018-01-30,1430.305
2018-01-31,1408.412
2018-02-01,1430.965
2018-02-02,1412.601
2018-02-05,1386.263
2018-02-06,1338.485
2018-02-07,1344.294
2018-02-08,1357.096
2018-02-09,1337.891
2018-02-12,1339.616
2018-02-13,1340.641
2018-02-14,1338.806
2018-02-15,1359.878
2018-02-16,1375.497
2018-02-19,1397.845
2018-02-20,1378.241
2018-02-21,1369.951
2018-02-22,1366.569
2018-02-23,1381.213
2018-02-26,1389.783
2018-02-27,1395.595
2018-02-28,1387.083
2018-03-01,1360.386
2018-03-02,1354.504
2018-03-05,1340.242
2018-03-06,1354.177
2018-03-07,1343.853
2018-03-08,1348.165
2018-03-09,1341.592
2018-03-12,1368.234
2018-03-13,1373.785
2018-03-14,1372.709
2018-03-15,1374.784
2018-03-16,1368.967
2018-03-19,1359.92
2018-03-20,1349.531
2018-03-21,1350.61
2018-03-22,1371.846
2018-03-23,1328.14
2018-03-26,1331.085
2018-03-27,1357.859
2018-03-28,1347.978
2018-03-29,1348.436
2018-03-30,1357.966
2018-04-02,1353.538
2018-04-03,1344.784
2018-04-04,1345.382
2018-04-05,1349.646
2018-04-06,1348.874
2018-04-09,1355.307
2018-04-10,1359.497
2018-04-11,1360.944
2018-04-12,1348.654
2018-04-13,1354.235
2018-04-16,1362.565
2018-04-17,1359.921
2018-04-18,1373.563
2018-04-19,1372.336
2018-04-20,1368.393
2018-04-23,1359.18
2018-04-24,1366.021
2018-04-25,1362.65
2018-04-26,1365.096
2018-04-27,1371.669
2018-04-30,1367.407
2018-05-01,1361.811
2018-05-02,1355.882
2018-05-03,1367.445
2018-05-04,1366.568
2018-05-07,1365.647
2018-05-08,1370.893
2018-05-09,1359.611
2018-05-10,1365.004
2018-05-11,1380.845
2018-05-14,1387.109
2018-05-15,1377.101
2018-05-16,1372.944
2018-05-17,1373.448
2018-05-18,1380.801
2018-05-21,1373.127
2018-05-22,1372.902
2018-05-23,1374.977
2018-05-24,1369.101
2018-05-25,1363.537
2018-05-28,1362.008
2018-05-29,1362.057
2018-05-30,1341.441
2018-05-31,1353.823
2018-06-01,1343.386
2018-06-04,1361.996
2018-06-05,1360.567
2018-06-06,1360.774
2018-06-07,1370.674
2018-06-08,1372.006
2018-06-11,1369.27
2018-06-12,1368.879
2018-06-13,1373.102
2018-06-14,1361.562
2018-06-15,1364.681
2018-06-18,1351.152
2018-06-19,1338.372
2018-06-20,1343.046
2018-06-21,1343.711
2018-06-22,1338.511
2018-06-25,1329.779
2018-06-26,1328.784
2018-06-27,1322.379
2018-06-28,1320.562
2018-06-29,1318.674
2018-07-02,1292.883
2018-07-03,1294.193
2018-07-04,1295.064
2018-07-05,1283.659
2018-07-06,1296.699
2018-07-09,1308.448
2018-07-10,1307.092
2018-07-11,1295.915
2018-07-12,1289.466
2018-07-13,1305.539
2018-07-16,1305.655
2018-07-17,1310.46
2018-07-18,1315.274
2018-07-19,1313.452
2018-07-20,1323.086
2018-07-23,1322.299
2018-07-24,1331.478
2018-07-25,1338.134
2018-07-26,1343.595
2018-07-27,1352.233
2018-07-30,1345.89
2018-07-31,1324.332
2018-08-01,1337.466
2018-08-02,1329.494
2018-08-03,1327.234
2018-08-06,1317.909
2018-08-07,1331.052
2018-08-08,1332.836
2018-08-09,1328.922
2018-08-10,1315.898
2018-08-13,1288.182
2018-08-14,1307.709
2018-08-15,1303.727
2018-08-16,1294.444
2018-08-17,1305.318
2018-08-20,1302.929
2018-08-21,1296.93
2018-08-22,1306.506
2018-08-23,1296.46
2018-08-24,1304.348
2018-08-27,1320.687
2018-08-28,1322.286
2018-08-29,1321.79
2018-08-30,1323.693
2018-08-31,1326.496
2018-09-03,1314.5
2018-09-04,1308.983
2018-09-05,1295.114
2018-09-06,1293.739
2018-09-07,1285.181
2018-09-10,1287.928
2018-09-11,1293.984
2018-09-12,1291.688
2018-09-13,1299.216
2018-09-14,1310.605
2018-09-17,1312.361
2018-09-18,1331.302
2018-09-19,1350.772
2018-09-20,1350.905
2018-09-21,1361.417
2018-09-24,1361.417
2018-09-25,1368.867
2018-09-26,1374.978
2018-09-27,1357.068
2018-09-28,1367.184
2018-10-01,1363.998
2018-10-02,1373.166
2018-10-03,1351.813
2018-10-04,1354.542
2018-10-05,1348.575
2018-10-08,1356.085
2018-10-09,1332.614
2018-10-10,1339.209
2018-10-11,1296.781
2018-10-12,1298.581
2018-10-15,1281.93
2018-10-16,1288.969
2018-10-17,1309.145
2018-10-18,1297.404
2018-10-19,1288.321
2018-10-22,1285.578
2018-10-23,1260.552
2018-10-24,1255.487
2018-10-25,1218.17
2018-10-26,1228.735
2018-10-29,1213.342
2018-10-30,1225.727
2018-10-31,1251.093
2018-11-01,1238.065
2018-11-02,1256.273
2018-11-05,1240.009
2018-11-06,1253.774
2018-11-07,1247.901
2018-11-08,1265.137
2018-11-09,1258.079
2018-11-12,1257.969
2018-11-13,1231.572
2018-11-14,1235.634
2018-11-15,1240.247
2018-11-16,1237.707
2018-11-19,1246.988
2018-11-20,1237.063
2018-11-21,1226.052
2018-11-22,1234.927
2018-11-23,1237.117
2018-11-26,1230.158
2018-11-27,1237.211
2018-11-28,1241.569
2018-11-29,1253.121
2018-11-30,1255.106
2018-12-03,1271.294
2018-12-04,1248.128
2018-12-05,1240.693
2018-12-06,1226.429
2018-12-07,1231.174
2018-12-10,1205.906
2018-12-11,1192.698
2018-12-12,1217.996
2018-12-13,1220.255
2018-12-14,1204.155
2018-12-17,1212.112
2018-12-18,1193.512
2018-12-19,1191.379
2018-12-20,1169.559
2018-12-21,1154.154
2018-12-24,1160.681
2018-12-25,1104.536
2018-12-26,1118.989
2018-12-27,1166.244
2018-12-28,1163.569
2018-12-31,1171.046
2019-01-01,1171.046
2019-01-02,1175.546
2019-01-03,1194.452
2019-01-04,1169.452
2019-01-07,1199.521
2019-01-08,1202.531
2019-01-09,1221.661
2019-01-10,1211.021
2019-01-11,1217.443
2019-01-14,1218.455
2019-01-15,1226.209
2019-01-16,1218.881
2019-01-17,1220.04
2019-01-18,1223.653
2019-01-21,1231.334
2019-01-22,1225.916
2019-01-23,1217.092
2019-01-24,1221.111
2019-01-25,1231.64
2019-01-28,1228.198
2019-01-29,1228.025
2019-01-30,1221.48
2019-01-31,1242.437
2019-02-01,1234.074
2019-02-04,1236.919
2019-02-05,1238.874
2019-02-06,1239.632
2019-02-07,1230.833
2019-02-08,1207.835
2019-02-11,1200.505
2019-02-12,1224.152
2019-02-13,1233.851
2019-02-14,1236.006
2019-02-15,1227.932
2019-02-18,1245.83
2019-02-19,1249.96
2019-02-20,1253.658
2019-02-21,1255.04
2019-02-22,1251.391
2019-02-25,1258.788
2019-02-26,1257.511
2019-02-27,1258.336
2019-02-28,1242.368
2019-03-01,1242.149
2019-03-04,1251.722
2019-03-05,1245.356
2019-03-06,1243.636
2019-03-07,1235.027
2019-03-08,1218.5
2019-03-11,1224.934
2019-03-12,1241.696
2019-03-13,1233.081
2019-03-14,1225.488
2019-03-15,1237.915
2019-03-18,1247.208
2019-03-19,1245.937
2019-03-20,1248.052
2019-03-21,1254.525
2019-03-22,1268.355
2019-03-25,1233.53
2019-03-26,1258.987
2019-03-27,1265.62
2019-03-28,1243.426
2019-03-29,1248.879
2019-04-01,1261.227
2019-04-02,1257.548
2019-04-03,1263.632
2019-04-04,1262.032
2019-04-05,1264.743
2019-04-08,1264.216
2019-04-09,1267.655
2019-04-10,1260.846
2019-04-11,1253.843
2019-04-12,1247.67
2019-04-15,1263.408
2019-04-16,1264.377
2019-04-17,1266.988
2019-04-18,1258.32
2019-04-19,1259.221
2019-04-22,1260.22
2019-04-23,1263.838
2019-04-24,1256.817
2019-04-25,1265.716
2019-04-26,1264.053
2019-04-29,1261.114
2019-04-30,1266.096
2019-05-01,1268.374
2019-05-02,1264.28
2019-05-03,1267.576
2019-05-06,1271.748
2019-05-07,1263.26
2019-05-08,1244.639
2019-05-09,1236.454
2019-05-10,1234.085
2019-05-13,1233.649
2019-05-14,1223.575
2019-05-15,1232.06
2019-05-16,1221.264
2019-05-17,1233.601
2019-05-20,1235.001
2019-05-21,1224.604
2019-05-22,1224.147
2019-05-23,1225.764
2019-05-24,1229.86
2019-05-27,1232.727
2019-05-28,1236.289
2019-05-29,1226.067
2019-05-30,1217.887
2019-05-31,1215.544
2019-06-03,1208.523
2019-06-04,1207.805
2019-06-05,1235.401
2019-06-06,1229.938
2019-06-07,1237.395
2019-06-10,1248.279
2019-06-11,1254.513
2019-06-12,1249.719
2019-06-13,1239.946
2019-06-14,1244.914
2019-06-17,1237.661
2019-06-18,1231.928
2019-06-19,1254.116
2019-06-20,1268.136
2019-06-21,1254.859
2019-06-24,1260.501
2019-06-25,1261.791
2019-06-26,1248.881
2019-06-27,1262.464
2019-06-28,1261.194
2019-07-01,1280.713
2019-07-02,1286.273
2019-07-03,1281.325
2019-07-04,1288.336
2019-07-05,1283.0
2019-07-08,1269.704
2019-07-09,1267.084
2019-07-10,1266.791
2019-07-11,1274.312
2019-07-12,1277.147
2019-07-15,1277.62
2019-07-16,1267.302
2019-07-17,1268.855
2019-07-18,1246.709
2019-07-19,1271.242
2019-07-22,1264.517
2019-07-23,1270.872
2019-07-24,1277.4
2019-07-25,1273.004
2019-07-26,1266.933
2019-07-29,1262.46
2019-07-30,1269.646
2019-07-31,1262.253
2019-08-01,1269.634
2019-08-02,1262.413
2019-08-05,1245.607
2019-08-06,1235.577
2019-08-07,1243.372
2019-08-08,1236.299
2019-08-09,1247.94
2019-08-12,1252.087
2019-08-13,1222.705
2019-08-14,1242.151
2019-08-15,1225.711
2019-08-16,1224.13
2019-08-19,1230.106
2019-08-20,1241.428
2019-08-21,1233.188
2019-08-22,1233.902
2019-08-23,1243.12
2019-08-26,1223.365
2019-08-27,1233.283
2019-08-28,1235.05
2019-08-29,1228.949
2019-08-30,1248.813
2019-09-02,1243.536
2019-09-03,1251.808
2019-09-04,1246.218
2019-09-05,1258.538
2019-09-06,1265.198
2019-09-09,1271.626
2019-09-10,1276.209
2019-09-11,1291.626
2019-09-12,1299.79
2019-09-13,1309.767
2019-09-16,1310.373
2019-09-17,1311.367
2019-09-18,1304.96
2019-09-19,1312.618
2019-09-20,1314.673
2019-09-23,1321.163
2019-09-24,1325.578
2019-09-25,1318.824
2019-09-26,1321.096
2019-09-27,1311.508
2019-09-30,1298.669
2019-10-01,1313.137
2019-10-02,1312.68
2019-10-03,1298.794
2019-10-04,1300.203
2019-10-07,1298.908
2019-10-08,1307.765
2019-10-09,1299.018
2019-10-10,1293.636
2019-10-11,1298.629
2019-10-14,1300.665
2019-10-15,1316.249
2019-10-16,1325.818
2019-10-17,1322.318
2019-10-18,1321.846
2019-10-21,1326.422
2019-10-22,1326.299
2019-10-23,1332.302
2019-10-24,1338.635
2019-10-25,1341.035
2019-10-28,1335.852
2019-10-29,1349.873
2019-10-30,1350.74
2019-10-31,1361.903
2019-11-01,1361.196
2019-11-04,1356.617
2019-11-05,1371.782
2019-11-06,1373.495
2019-11-07,1372.763
2019-11-08,1379.122
2019-11-11,1379.752
2019-11-12,1383.912
2019-11-13,1381.488
2019-11-14,1371.076
2019-11-15,1377.313
2019-11-18,1383.373
2019-11-19,1379.861
2019-11-20,1373.558
2019-11-21,1373.352
2019-11-22,1373.429
2019-11-25,1379.565
2019-11-26,1380.839
2019-11-27,1380.659
2019-11-28,1377.468
2019-11-29,1370.245
2019-12-02,1387.769
2019-12-03,1389.333
2019-12-04,1381.279
2019-12-05,1388.616
2019-12-06,1390.848
2019-12-09,1398.094
2019-12-10,1394.88
2019-12-11,1390.643
2019-12-12,1382.309
2019-12-13,1406.765
2019-12-16,1399.232
2019-12-17,1408.778
2019-12-18,1401.167
2019-12-19,1403.114
2019-12-20,1397.503
2019-12-23,1396.496
2019-12-24,1395.48
2019-12-25,1390.907
2019-12-26,1394.461
2019-12-27,1397.154
2019-12-30,1395.779
2019-12-31,1399.761
2020-01-01,1399.761
2020-01-02,1404.932
2020-01-03,1408.183
2020-01-06,1385.341
2020-01-07,1403.745
2020-01-08,1385.137
2020-01-09,1396.532
2020-01-10,1401.955
2020-01-13,1397.236
2020-01-14,1402.815
2020-01-15,1395.135
2020-01-16,1392.252
2020-01-17,1397.406
2020-01-20,1403.87
2020-01-21,1398.209
2020-01-22,1405.479
2020-01-23,1401.648
2020-01-24,1402.449
2020-01-27,1386.684
2020-01-28,1375.046
2020-01-29,1381.633
2020-01-30,1367.775
2020-01-31,1379.385
2020-02-03,1366.307
2020-02-04,1366.365
2020-02-05,1375.265
2020-02-06,1402.459
2020-02-07,1401.496
2020-02-10,1392.005
2020-02-11,1389.662
2020-02-12,1389.089
2020-02-13,1386.512
2020-02-14,1379.114
2020-02-17,1366.025
2020-02-18,1350.592
2020-02-19,1342.027
2020-02-20,1332.01
2020-02-21,1336.494
2020-02-24,1349.054
2020-02-25,1312.033
2020-02-26,1296.759
2020-02-27,1274.097
2020-02-28,1252.672
2020-03-02,1261.04
2020-03-03,1249.525
2020-03-04,1250.888
2020-03-05,1271.143
2020-03-06,1250.862
2020-03-09,1214.414
2020-03-10,1215.0
2020-03-11,1183.882
2020-03-12,1126.687
2020-03-13,1056.648
2020-03-16,1048.44
2020-03-17,1052.832
2020-03-18,1043.934
2020-03-19,1036.756
2020-03-20,1024.837
2020-03-23,1029.883
2020-03-24,1064.31
2020-03-25,1141.603
2020-03-26,1136.5
2020-03-27,1198.091
2020-03-30,1191.72
2020-03-31,1166.496
2020-04-01,1133.044
2020-04-02,1108.64
2020-04-03,1101.939
2020-04-06,1138.483
2020-04-07,1161.052
2020-04-08,1182.23
2020-04-09,1177.14
2020-04-10,1186.607
2020-04-13,1174.22
2020-04-14,1205.16
2020-04-15,1206.325
2020-04-16,1188.941
2020-04-17,1209.822
2020-04-20,1197.774
2020-04-21,1183.039
2020-04-22,1174.125
2020-04-23,1190.649
2020-04-24,1187.861
2020-04-27,1213.662
2020-04-28,1216.652
2020-04-29,1220.704
2020-04-30,1229.391
2020-05-01,1200.72
2020-05-04,1200.495
2020-05-05,1204.099
2020-05-06,1210.4
2020-05-07,1200.269
2020-05-08,1228.686
2020-05-11,1233.739
2020-05-12,1233.644
2020-05-13,1232.778
2020-05-14,1211.058
2020-05-15,1213.598
2020-05-18,1216.298
2020-05-19,1233.553
2020-05-20,1245.88
2020-05-21,1237.574
2020-05-22,1230.163
2020-05-25,1247.275
2020-05-26,1276.762
2020-05-27,1286.58
2020-05-28,1315.239
2020-05-29,1301.541
2020-06-01,1309.042
2020-06-02,1311.959
2020-06-03,1319.836
2020-06-04,1322.013
2020-06-05,1320.987
2020-06-08,1350.298
2020-06-09,1359.127
2020-06-10,1361.941
2020-06-11,1339.849
2020-06-12,1317.677
2020-06-15,1282.425
2020-06-16,1335.136
2020-06-17,1331.206
2020-06-18,1332.885
2020-06-19,1330.882
2020-06-22,1328.813
2020-06-23,1343.608
2020-06-24,1330.931
2020-06-25,1311.771
2020-06-26,1322.438
2020-06-29,1294.615
2020-06-30,1301.853
2020-07-01,1291.074
2020-07-02,1295.002
2020-07-03,1304.336
2020-07-06,1325.228
2020-07-07,1319.734
2020-07-08,1308.541
2020-07-09,1313.001
2020-07-10,1302.384
2020-07-13,1326.178
2020-07-14,1319.396
2020-07-15,1344.856
2020-07-16,1331.975
2020-07-17,1327.476
2020-07-20,1329.029
2020-07-21,1337.216
2020-07-22,1326.298
2020-07-23,1328.715
2020-07-24,1343.025
2020-07-27,1354.166
2020-07-28,1350.244
2020-07-29,1331.85
2020-07-30,1325.101
2020-07-31,1280.152
2020-08-03,1298.099
2020-08-04,1326.902
2020-08-05,1330.898
2020-08-06,1326.744
2020-08-07,1320.74
2020-08-10,1322.113
2020-08-11,1345.925
2020-08-12,1355.779
2020-08-13,1372.579
2020-08-14,1378.107
2020-08-17,1371.869
2020-08-18,1380.115
2020-08-19,1380.173
2020-08-20,1363.766
2020-08-21,1367.029
2020-08-24,1371.088
2020-08-25,1377.089
2020-08-26,1382.052
2020-08-27,1370.792
2020-08-28,1376.347
2020-08-31,1377.226
2020-09-01,1375.911
2020-09-02,1380.245
2020-09-03,1386.998
2020-09-04,1372.542
2020-09-07,1365.96
2020-09-08,1378.374
2020-09-09,1360.855
2020-09-10,1378.108
2020-09-11,1387.061
2020-09-14,1405.116
2020-09-15,1398.481
2020-09-16,1409.067
2020-09-17,1403.766
2020-09-18,1414.13
2020-09-21,1410.884
2020-09-22,1405.239
2020-09-23,1401.106
2020-09-24,1383.986
2020-09-25,1386.328
2020-09-28,1407.686
2020-09-29,1414.52
2020-09-30,1389.868
2020-10-01,1388.42
2020-10-02,1379.373
2020-10-05,1397.965
2020-10-06,1406.882
2020-10-07,1402.784
2020-10-08,1410.288
2020-10-09,1408.586
2020-10-12,1409.989
2020-10-13,1412.173
2020-10-14,1413.804
2020-10-15,1402.001
2020-10-16,1388.616
2020-10-19,1404.455
2020-10-20,1393.514
2020-10-21,1417.588
2020-10-22,1397.842
2020-10-23,1402.736
2020-10-26,1397.382
2020-10-27,1401.496
2020-10-28,1399.108
2020-10-29,1393.781
2020-10-30,1368.812
2020-11-02,1390.962
2020-11-03,1394.088
2020-11-04,1412.704
2020-11-05,1444.321
2020-11-06,1456.556
2020-11-09,1448.945
2020-11-10,1468.836
2020-11-11,1488.753
2020-11-12,1495.015
2020-11-13,1483.218
2020-11-16,1509.486
2020-11-17,1519.715
2020-11-18,1514.751
2020-11-19,1517.674
2020-11-20,1517.492
2020-11-23,1507.905
2020-11-24,1537.606
2020-11-25,1548.384
2020-11-26,1559.717
2020-11-27,1570.417
2020-11-30,1541.147
2020-12-01,1548.879
2020-12-02,1552.354
2020-12-03,1565.151
2020-12-04,1559.607
2020-12-07,1549.618
2020-12-08,1545.922
2020-12-09,1562.446
2020-12-10,1557.206
2020-12-11,1567.604
2020-12-14,1572.122
2020-12-15,1569.463
2020-12-16,1576.758
2020-12-17,1591.806
2020-12-18,1586.883
2020-12-21,1581.277
2020-12-22,1555.342
2020-12-23,1560.617
2020-12-24,1567.153
2020-12-25,1568.962
2020-12-28,1577.185
2020-12-29,1611.498
2020-12-30,1604.39
2020-12-31,1604.39
2021-01-01,1604.39
2021-01-04,1599.161
2021-01-05,1600.868
2021-01-06,1594.405
2021-01-07,1613.358
2021-01-08,1642.639
2021-01-11,1634.764
2021-01-12,1639.463
2021-01-13,1649.413
2021-01-14,1660.245
2021-01-15,1645.646
2021-01-18,1637.803
2021-01-19,1646.206
2021-01-20,1643.987
2021-01-21,1654.321
2021-01-22,1647.683
2021-01-25,1652.663
2021-01-26,1641.491
2021-01-27,1644.611
2021-01-28,1619.429
2021-01-29,1586.665
2021-02-01,1601.927
2021-02-02,1613.138
2021-02-03,1635.275
2021-02-04,1623.666
2021-02-05,1646.638
2021-02-08,1679.665
2021-02-09,1691.632
2021-02-10,1696.338
2021-02-11,1695.366
2021-02-12,1694.671
2021-02-15,1708.371
2021-02-16,1714.95
2021-02-17,1707.098
2021-02-18,1694.375
2021-02-19,1685.715
2021-02-22,1701.312
2021-02-23,1700.746
2021-02-24,1655.25
2021-02-25,1672.109
2021-02-26,1612.101
2021-03-01,1642.476
2021-03-02,1634.312
2021-03-03,1638.097
2021-03-04,1608.326
2021-03-05,1607.648
2021-03-08,1595.038
2021-03-09,1614.352
2021-03-10,1619.505
2021-03-11,1623.915
2021-03-12,1640.74
2021-03-15,1650.955
2021-03-16,1662.663
2021-03-17,1660.454
2021-03-18,1685.935
2021-03-19,1686.938
2021-03-22,1667.986
2021-03-23,1655.672
2021-03-24,1618.287
2021-03-25,1634.635
2021-03-26,1653.042
2021-03-29,1658.447
2021-03-30,1650.877
2021-03-31,1628.981
2021-04-01,1632.399
2021-04-02,1645.418
2021-04-05,1662.183
2021-04-06,1642.772
2021-04-07,1652.999
2021-04-08,1648.428
2021-04-09,1650.045
2021-04-12,1647.106
2021-04-13,1653.565
2021-04-14,1651.583
2021-04-15,1661.682
2021-04-16,1661.811
2021-04-19,1670.099
2021-04-20,1642.561
2021-04-21,1609.515
2021-04-22,1643.387
2021-04-23,1635.637
2021-04-26,1638.754
2021-04-27,1619.222
2021-04-28,1619.778
2021-04-29,1619.184
2021-04-30,1602.842
2021-05-03,1608.434
2021-05-04,1604.383
2021-05-05,1604.163
2021-05-06,1632.068
2021-05-07,1641.841
2021-05-10,1655.903
2021-05-11,1619.143
2021-05-12,1583.683
2021-05-13,1555.793
2021-05-14,1587.843
