Date,ISRAEL IMI VALUE IMI (Large+Mid+Small Cap)
2011-11-11,977.62
2011-11-14,980.915
2011-11-15,970.656
2011-11-16,967.734
2011-11-17,962.777
2011-11-18,963.359
2011-11-21,913.45
2011-11-22,898.98
2011-11-23,888.108
2011-11-24,867.964
2011-11-25,868.067
2011-11-28,905.98
2011-11-29,886.876
2011-11-30,927.912
2011-12-01,938.715
2011-12-02,937.463
2011-12-05,951.113
2011-12-06,932.505
2011-12-07,923.648
2011-12-08,924.411
2011-12-09,923.981
2011-12-12,921.563
2011-12-13,937.692
2011-12-14,929.11
2011-12-15,950.602
2011-12-16,954.534
2011-12-19,964.668
2011-12-20,966.607
2011-12-21,948.391
2011-12-22,943.518
2011-12-23,943.643
2011-12-26,954.676
2011-12-27,955.976
2011-12-28,942.446
2011-12-29,916.85
2011-12-30,913.913
2012-01-02,946.276
2012-01-03,949.867
2012-01-04,956.04
2012-01-05,964.811
2012-01-06,963.909
2012-01-09,963.141
2012-01-10,982.472
2012-01-11,976.246
2012-01-12,978.355
2012-01-13,973.312
2012-01-16,971.556
2012-01-17,987.212
2012-01-18,993.587
2012-01-19,1001.166
2012-01-20,1003.91
2012-01-23,1004.115
2012-01-24,997.185
2012-01-25,993.536
2012-01-26,1008.167
2012-01-27,1004.868
2012-01-30,982.322
2012-01-31,994.521
2012-02-01,1006.39
2012-02-02,1013.508
2012-02-03,1016.31
2012-02-06,1002.795
2012-02-07,999.948
2012-02-08,998.385
2012-02-09,1000.096
2012-02-10,995.73
2012-02-13,990.383
2012-02-14,980.498
2012-02-15,985.652
2012-02-16,984.841
2012-02-17,991.977
2012-02-20,990.362
2012-02-21,986.16
2012-02-22,977.878
2012-02-23,966.41
2012-02-24,960.963
2012-02-27,947.75
2012-02-28,942.07
2012-02-29,958.78
2012-03-01,965.562
2012-03-02,958.997
2012-03-05,966.722
2012-03-06,949.414
2012-03-07,950.93
2012-03-08,960.361
2012-03-09,957.003
2012-03-12,946.927
2012-03-13,951.776
2012-03-14,959.657
2012-03-15,960.581
2012-03-16,967.471
2012-03-19,970.056
2012-03-20,962.112
2012-03-21,959.296
2012-03-22,965.051
2012-03-23,969.85
2012-03-26,993.101
2012-03-27,992.355
2012-03-28,986.802
2012-03-29,974.194
2012-03-30,981.446
2012-04-02,1001.678
2012-04-03,1007.437
2012-04-04,994.45
2012-04-05,995.661
2012-04-06,995.661
2012-04-09,987.316
2012-04-10,987.067
2012-04-11,975.956
2012-04-12,979.279
2012-04-13,980.011
2012-04-16,975.078
2012-04-17,993.732
2012-04-18,1001.043
2012-04-19,990.177
2012-04-20,991.14
2012-04-23,983.001
2012-04-24,998.471
2012-04-25,997.129
2012-04-26,996.611
2012-04-27,998.285
2012-04-30,993.741
2012-05-01,999.511
2012-05-02,1001.017
2012-05-03,1000.956
2012-05-04,1000.387
2012-05-07,971.482
2012-05-08,972.746
2012-05-09,947.866
2012-05-10,943.478
2012-05-11,942.427
2012-05-14,917.085
2012-05-15,897.806
2012-05-16,897.959
2012-05-17,881.363
2012-05-18,884.236
2012-05-21,864.769
2012-05-22,855.271
2012-05-23,842.137
2012-05-24,847.51
2012-05-25,846.335
2012-05-28,841.732
2012-05-29,840.024
2012-05-30,824.939
2012-05-31,854.933
2012-06-01,853.894
2012-06-04,844.839
2012-06-05,844.649
2012-06-06,854.975
2012-06-07,869.816
2012-06-08,867.574
2012-06-11,857.496
2012-06-12,853.3
2012-06-13,844.029
2012-06-14,835.501
2012-06-15,840.056
2012-06-18,831.997
2012-06-19,839.355
2012-06-20,829.264
2012-06-21,816.266
2012-06-22,813.235
2012-06-25,839.193
2012-06-26,824.514
2012-06-27,821.978
2012-06-28,804.247
2012-06-29,811.472
2012-07-02,827.315
2012-07-03,826.364
2012-07-04,830.653
2012-07-05,829.014
2012-07-06,827.908
2012-07-09,819.0
2012-07-10,819.986
2012-07-11,825.651
2012-07-12,821.496
2012-07-13,825.27
2012-07-16,828.277
2012-07-17,830.311
2012-07-18,832.436
2012-07-19,826.445
2012-07-20,826.393
2012-07-23,803.9
2012-07-24,796.144
2012-07-25,796.555
2012-07-26,797.978
2012-07-27,804.338
2012-07-30,814.246
2012-07-31,817.213
2012-08-01,823.22
2012-08-02,809.415
2012-08-03,814.761
2012-08-06,798.694
2012-08-07,821.016
2012-08-08,818.255
2012-08-09,816.11
2012-08-10,814.884
2012-08-13,795.752
2012-08-14,804.86
2012-08-15,799.256
2012-08-16,814.641
2012-08-17,812.585
2012-08-20,812.498
2012-08-21,825.046
2012-08-22,823.417
2012-08-23,821.603
2012-08-24,817.888
2012-08-27,819.485
2012-08-28,813.497
2012-08-29,817.765
2012-08-30,814.386
2012-08-31,819.388
2012-09-03,814.173
2012-09-04,807.209
2012-09-05,805.711
2012-09-06,807.872
2012-09-07,817.441
2012-09-10,843.823
2012-09-11,847.404
2012-09-12,852.937
2012-09-13,846.802
2012-09-14,860.718
2012-09-17,860.077
2012-09-18,859.481
2012-09-19,855.124
2012-09-20,851.343
2012-09-21,852.118
2012-09-24,871.655
2012-09-25,875.134
2012-09-26,868.426
2012-09-27,887.937
2012-09-28,886.59
2012-10-01,889.322
2012-10-02,919.887
2012-10-03,924.567
2012-10-04,915.97
2012-10-05,920.664
2012-10-08,914.396
2012-10-09,905.14
2012-10-10,905.643
2012-10-11,913.665
2012-10-12,917.68
2012-10-15,929.852
2012-10-16,935.13
2012-10-17,947.212
2012-10-18,951.774
2012-10-19,947.757
2012-10-22,948.16
2012-10-23,928.122
2012-10-24,934.057
2012-10-25,942.195
2012-10-26,939.764
2012-10-29,921.222
2012-10-30,937.887
2012-10-31,933.595
2012-11-01,938.989
2012-11-02,934.384
2012-11-05,950.128
2012-11-06,947.423
2012-11-07,936.759
2012-11-08,933.162
2012-11-09,932.028
2012-11-12,916.757
2012-11-13,919.09
2012-11-14,902.591
2012-11-15,897.982
2012-11-16,894.125
2012-11-19,914.709
2012-11-20,917.811
2012-11-21,928.832
2012-11-22,933.784
2012-11-23,938.133
2012-11-26,950.027
2012-11-27,950.123
2012-11-28,955.456
2012-11-29,963.133
2012-11-30,965.572
2012-12-03,958.719
2012-12-04,963.564
2012-12-05,975.069
2012-12-06,968.313
2012-12-07,966.67
2012-12-10,984.602
2012-12-11,999.194
2012-12-12,990.283
2012-12-13,963.339
2012-12-14,962.399
2012-12-17,942.133
2012-12-18,957.842
2012-12-19,966.073
2012-12-20,959.943
2012-12-21,960.968
2012-12-24,939.969
2012-12-25,931.346
2012-12-26,934.804
2012-12-27,933.777
2012-12-28,931.991
2012-12-31,935.255
2013-01-01,956.082
2013-01-02,964.595
2013-01-03,945.425
2013-01-04,939.855
2013-01-07,948.95
2013-01-08,948.659
2013-01-09,952.791
2013-01-10,969.183
2013-01-11,975.384
2013-01-14,967.087
2013-01-15,963.17
2013-01-16,958.248
2013-01-17,955.11
2013-01-18,953.048
2013-01-21,940.63
2013-01-22,940.315
2013-01-23,949.263
2013-01-24,960.036
2013-01-25,959.221
2013-01-28,951.482
2013-01-29,944.154
2013-01-30,936.497
2013-01-31,937.91
2013-02-01,948.747
2013-02-04,954.655
2013-02-05,967.884
2013-02-06,964.992
2013-02-07,966.514
2013-02-08,970.213
2013-02-11,979.178
2013-02-12,985.36
2013-02-13,992.467
2013-02-14,983.864
2013-02-15,981.466
2013-02-18,975.689
2013-02-19,986.467
2013-02-20,1006.526
2013-02-21,983.214
2013-02-22,976.47
2013-02-25,977.052
2013-02-26,968.747
2013-02-27,971.652
2013-02-28,974.269
2013-03-01,968.13
2013-03-04,964.616
2013-03-05,977.629
2013-03-06,985.654
2013-03-07,1000.842
2013-03-08,1006.916
2013-03-11,1011.017
2013-03-12,1014.865
2013-03-13,1011.235
2013-03-14,1020.002
2013-03-15,1024.022
2013-03-18,1017.908
2013-03-19,1016.965
2013-03-20,1017.267
2013-03-21,1014.291
2013-03-22,1018.488
2013-03-25,1029.531
2013-03-26,1030.439
2013-03-27,1020.069
2013-03-28,1012.284
2013-03-29,1012.284
2013-04-01,1011.24
2013-04-02,1022.545
2013-04-03,1019.278
2013-04-04,1010.08
2013-04-05,1011.264
2013-04-08,1007.916
2013-04-09,1000.693
2013-04-10,1002.408
2013-04-11,1010.509
2013-04-12,1011.066
2013-04-15,1009.475
2013-04-16,1011.523
2013-04-17,995.612
2013-04-18,988.15
2013-04-19,987.987
2013-04-22,976.944
2013-04-23,983.315
2013-04-24,987.906
2013-04-25,999.267
2013-04-26,1001.35
2013-04-29,1003.513
2013-04-30,1013.722
2013-05-01,1004.712
2013-05-02,1004.767
2013-05-03,1008.285
2013-05-06,1011.235
2013-05-07,1017.491
2013-05-08,1019.249
2013-05-09,1011.422
2013-05-10,1003.909
2013-05-13,1005.031
2013-05-14,993.38
2013-05-15,988.107
2013-05-16,1015.744
2013-05-17,1006.947
2013-05-20,1021.808
2013-05-21,1024.9
2013-05-22,1017.967
2013-05-23,999.526
2013-05-24,1000.404
2013-05-27,1006.141
2013-05-28,1022.154
2013-05-29,1013.419
2013-05-30,1012.186
2013-05-31,1007.87
2013-06-03,1014.71
2013-06-04,1019.624
2013-06-05,1014.63
2013-06-06,1023.951
2013-06-07,1024.588
2013-06-10,1041.132
2013-06-11,1038.515
2013-06-12,1035.21
2013-06-13,1020.086
2013-06-14,1024.742
2013-06-17,1035.408
2013-06-18,1037.641
2013-06-19,1037.86
2013-06-20,1011.936
2013-06-21,1010.91
2013-06-24,1002.764
2013-06-25,1008.671
2013-06-26,1002.418
2013-06-27,1006.732
2013-06-28,1002.625
2013-07-01,1009.154
2013-07-02,1016.706
2013-07-03,1005.797
2013-07-04,1010.142
2013-07-05,1003.318
2013-07-08,1012.87
2013-07-09,1014.393
2013-07-10,1013.697
2013-07-11,1027.581
2013-07-12,1029.937
2013-07-15,1042.351
2013-07-16,1046.812
2013-07-17,1041.879
2013-07-18,1052.562
2013-07-19,1056.469
2013-07-22,1058.883
2013-07-23,1069.579
2013-07-24,1071.938
2013-07-25,1062.524
2013-07-26,1064.275
2013-07-29,1048.972
2013-07-30,1033.353
2013-07-31,1040.553
2013-08-01,1036.426
2013-08-02,1035.061
2013-08-05,1027.35
2013-08-06,1025.732
2013-08-07,1031.468
2013-08-08,1039.209
2013-08-09,1038.989
2013-08-12,1046.997
2013-08-13,1049.653
2013-08-14,1049.948
2013-08-15,1045.46
2013-08-16,1047.66
2013-08-19,1057.649
2013-08-20,1053.084
2013-08-21,1033.478
2013-08-22,1020.424
2013-08-23,1020.766
2013-08-26,1014.705
2013-08-27,994.943
2013-08-28,1000.842
2013-08-29,1013.095
2013-08-30,1015.321
2013-09-02,1014.542
2013-09-03,1011.54
2013-09-04,1010.207
2013-09-05,1007.373
2013-09-06,1009.238
2013-09-09,1011.695
2013-09-10,1023.255
2013-09-11,1034.128
2013-09-12,1032.517
2013-09-13,1031.775
2013-09-16,1046.906
2013-09-17,1043.332
2013-09-18,1045.339
2013-09-19,1059.184
2013-09-20,1051.497
2013-09-23,1050.181
2013-09-24,1055.371
2013-09-25,1050.548
2013-09-26,1049.412
2013-09-27,1050.149
2013-09-30,1057.242
2013-10-01,1060.819
2013-10-02,1054.403
2013-10-03,1051.855
2013-10-04,1052.359
2013-10-07,1067.832
2013-10-08,1078.207
2013-10-09,1078.667
2013-10-10,1092.895
2013-10-11,1095.792
2013-10-14,1106.819
2013-10-15,1093.361
2013-10-16,1093.727
2013-10-17,1099.286
2013-10-18,1099.037
2013-10-21,1106.79
2013-10-22,1109.733
2013-10-23,1096.595
2013-10-24,1094.635
2013-10-25,1093.968
2013-10-28,1107.883
2013-10-29,1114.149
2013-10-30,1071.078
2013-10-31,1058.427
2013-11-01,1053.533
2013-11-04,1048.017
2013-11-05,1050.753
2013-11-06,1056.051
2013-11-07,1063.204
2013-11-08,1064.405
2013-11-11,1060.042
2013-11-12,1065.644
2013-11-13,1070.02
2013-11-14,1079.782
2013-11-15,1079.306
2013-11-18,1086.322
2013-11-19,1092.381
2013-11-20,1113.354
2013-11-21,1103.631
2013-11-22,1103.848
2013-11-25,1112.923
2013-11-26,1107.772
2013-11-27,1114.0
2013-11-28,1114.033
2013-11-29,1114.966
2013-12-02,1125.932
2013-12-03,1118.701
2013-12-04,1112.494
2013-12-05,1113.723
2013-12-06,1118.638
2013-12-09,1105.877
2013-12-10,1123.651
2013-12-11,1114.198
2013-12-12,1094.586
2013-12-13,1096.04
2013-12-16,1097.418
2013-12-17,1091.834
2013-12-18,1095.046
2013-12-19,1092.702
2013-12-20,1091.677
2013-12-23,1105.361
2013-12-24,1096.525
2013-12-25,1104.103
2013-12-26,1102.952
2013-12-27,1107.805
2013-12-30,1102.666
2013-12-31,1107.251
2014-01-01,1114.813
2014-01-02,1105.5
2014-01-03,1100.598
2014-01-06,1100.655
2014-01-07,1107.964
2014-01-08,1118.579
2014-01-09,1120.906
2014-01-10,1125.071
2014-01-13,1136.699
2014-01-14,1130.045
2014-01-15,1177.156
2014-01-16,1171.415
2014-01-17,1169.923
2014-01-20,1167.867
2014-01-21,1181.692
2014-01-22,1176.578
2014-01-23,1163.372
2014-01-24,1159.359
2014-01-27,1143.89
2014-01-28,1158.966
2014-01-29,1167.134
2014-01-30,1159.832
2014-01-31,1150.953
2014-02-03,1146.219
2014-02-04,1147.912
2014-02-05,1152.277
2014-02-06,1167.64
2014-02-07,1166.946
2014-02-10,1157.145
2014-02-11,1148.723
2014-02-12,1155.081
2014-02-13,1155.088
2014-02-14,1153.46
2014-02-17,1163.413
2014-02-18,1178.624
2014-02-19,1194.329
2014-02-20,1219.937
2014-02-21,1222.811
2014-02-24,1221.968
2014-02-25,1232.541
2014-02-26,1236.455
2014-02-27,1235.957
2014-02-28,1241.999
2014-03-03,1254.104
2014-03-04,1257.079
2014-03-05,1269.622
2014-03-06,1290.185
2014-03-07,1288.808
2014-03-10,1268.188
2014-03-11,1273.834
2014-03-12,1256.915
2014-03-13,1257.14
2014-03-14,1257.758
2014-03-17,1270.724
2014-03-18,1275.797
2014-03-19,1291.147
2014-03-20,1281.404
2014-03-21,1282.288
2014-03-24,1263.171
2014-03-25,1275.144
2014-03-26,1282.937
2014-03-27,1268.404
2014-03-28,1267.933
2014-03-31,1311.447
2014-04-01,1331.683
2014-04-02,1355.756
2014-04-03,1345.392
2014-04-04,1342.262
2014-04-07,1344.846
2014-04-08,1300.345
2014-04-09,1318.999
2014-04-10,1333.215
2014-04-11,1334.081
2014-04-14,1299.582
2014-04-15,1299.02
2014-04-16,1301.515
2014-04-17,1292.385
2014-04-18,1292.385
2014-04-21,1291.178
2014-04-22,1322.396
2014-04-23,1309.867
2014-04-24,1292.288
2014-04-25,1294.652
2014-04-28,1278.649
2014-04-29,1278.138
2014-04-30,1287.892
2014-05-01,1292.172
2014-05-02,1292.452
2014-05-05,1282.165
2014-05-06,1285.939
2014-05-07,1282.749
2014-05-08,1309.318
2014-05-09,1305.643
2014-05-12,1288.88
2014-05-13,1305.644
2014-05-14,1308.117
2014-05-15,1299.542
2014-05-16,1297.757
2014-05-19,1299.401
2014-05-20,1290.388
2014-05-21,1297.298
2014-05-22,1305.395
2014-05-23,1306.369
2014-05-26,1321.207
2014-05-27,1321.866
2014-05-28,1320.644
2014-05-29,1299.814
2014-05-30,1299.589
2014-06-02,1311.964
2014-06-03,1309.984
2014-06-04,1309.513
2014-06-05,1307.433
2014-06-06,1311.042
2014-06-09,1322.142
2014-06-10,1324.27
2014-06-11,1328.888
2014-06-12,1321.351
2014-06-13,1322.882
2014-06-16,1320.602
2014-06-17,1320.639
2014-06-18,1328.765
2014-06-19,1353.795
2014-06-20,1351.045
2014-06-23,1347.866
2014-06-24,1337.274
2014-06-25,1330.436
2014-06-26,1330.066
2014-06-27,1329.426
2014-06-30,1337.737
2014-07-01,1341.674
2014-07-02,1351.823
2014-07-03,1358.299
2014-07-04,1358.438
2014-07-07,1345.08
2014-07-08,1327.825
2014-07-09,1339.925
2014-07-10,1338.559
2014-07-11,1339.887
2014-07-14,1367.102
2014-07-15,1368.794
2014-07-16,1367.058
2014-07-17,1355.978
2014-07-18,1348.999
2014-07-21,1357.634
2014-07-22,1366.065
2014-07-23,1362.451
2014-07-24,1365.548
2014-07-25,1360.261
2014-07-28,1353.35
2014-07-29,1357.252
2014-07-30,1361.536
2014-07-31,1349.963
2014-08-01,1351.106
2014-08-04,1353.168
2014-08-05,1351.883
2014-08-06,1331.678
2014-08-07,1324.917
2014-08-08,1324.211
2014-08-11,1306.356
2014-08-12,1311.04
2014-08-13,1306.559
2014-08-14,1311.01
2014-08-15,1305.016
2014-08-18,1306.386
2014-08-19,1309.645
2014-08-20,1314.406
2014-08-21,1336.629
2014-08-22,1331.26
2014-08-25,1315.656
2014-08-26,1307.326
2014-08-27,1324.576
2014-08-28,1319.211
2014-08-29,1317.566
2014-09-01,1319.328
2014-09-02,1326.951
2014-09-03,1324.582
2014-09-04,1327.489
2014-09-05,1323.695
2014-09-08,1324.042
2014-09-09,1314.194
2014-09-10,1307.475
2014-09-11,1309.092
2014-09-12,1308.984
2014-09-15,1312.422
2014-09-16,1312.436
2014-09-17,1317.801
2014-09-18,1326.378
2014-09-19,1323.905
2014-09-22,1322.839
2014-09-23,1318.127
2014-09-24,1314.733
2014-09-25,1314.392
2014-09-26,1310.625
2014-09-29,1344.153
2014-09-30,1339.453
2014-10-01,1336.455
2014-10-02,1341.964
2014-10-03,1333.416
2014-10-06,1345.536
2014-10-07,1336.376
2014-10-08,1331.602
2014-10-09,1340.949
2014-10-10,1329.566
2014-10-13,1302.188
2014-10-14,1268.44
2014-10-15,1282.144
2014-10-16,1283.096
2014-10-17,1275.349
2014-10-20,1292.223
2014-10-21,1295.166
2014-10-22,1314.026
2014-10-23,1311.272
2014-10-24,1308.983
2014-10-27,1311.53
2014-10-28,1326.867
2014-10-29,1323.495
2014-10-30,1319.491
2014-10-31,1310.74
2014-11-03,1336.425
2014-11-04,1349.381
2014-11-05,1353.578
2014-11-06,1359.628
2014-11-07,1355.164
2014-11-10,1356.449
2014-11-11,1344.831
2014-11-12,1350.861
2014-11-13,1350.558
2014-11-14,1344.591
2014-11-17,1342.349
2014-11-18,1335.176
2014-11-19,1336.168
2014-11-20,1332.52
2014-11-21,1328.629
2014-11-24,1313.512
2014-11-25,1314.733
2014-11-26,1330.146
2014-11-27,1329.343
2014-11-28,1329.138
2014-12-01,1324.755
2014-12-02,1313.308
2014-12-03,1324.687
2014-12-04,1337.933
2014-12-05,1329.617
2014-12-08,1332.578
2014-12-09,1326.772
2014-12-10,1324.704
2014-12-11,1331.749
2014-12-12,1337.645
2014-12-15,1304.623
2014-12-16,1310.523
2014-12-17,1295.094
2014-12-18,1304.149
2014-12-19,1312.586
2014-12-22,1317.919
2014-12-23,1313.048
2014-12-24,1304.471
2014-12-25,1298.344
2014-12-26,1300.83
2014-12-29,1299.215
2014-12-30,1291.319
2014-12-31,1304.376
2015-01-01,1307.207
2015-01-02,1292.362
2015-01-05,1270.703
2015-01-06,1265.332
2015-01-07,1278.267
2015-01-08,1304.471
2015-01-09,1309.005
2015-01-12,1297.465
2015-01-13,1308.059
2015-01-14,1308.336
2015-01-15,1303.541
2015-01-16,1302.065
2015-01-19,1305.778
2015-01-20,1311.266
2015-01-21,1300.709
2015-01-22,1297.383
2015-01-23,1277.735
2015-01-26,1299.349
2015-01-27,1303.329
2015-01-28,1302.651
2015-01-29,1283.638
2015-01-30,1284.014
2015-02-02,1275.6
2015-02-03,1293.375
2015-02-04,1290.746
2015-02-05,1308.113
2015-02-06,1299.355
2015-02-09,1289.205
2015-02-10,1289.627
2015-02-11,1293.196
2015-02-12,1288.913
2015-02-13,1287.986
2015-02-16,1310.247
2015-02-17,1314.787
2015-02-18,1316.259
2015-02-19,1318.24
2015-02-20,1312.895
2015-02-23,1313.932
2015-02-24,1301.045
2015-02-25,1300.526
2015-02-26,1306.317
2015-02-27,1295.588
2015-03-02,1312.155
2015-03-03,1310.842
2015-03-04,1305.98
2015-03-05,1305.8
2015-03-06,1295.259
2015-03-09,1314.098
2015-03-10,1294.686
2015-03-11,1326.552
2015-03-12,1351.124
2015-03-13,1339.618
2015-03-16,1351.799
2015-03-17,1352.761
2015-03-18,1358.153
2015-03-19,1377.546
2015-03-20,1368.889
2015-03-23,1412.419
2015-03-24,1419.826
2015-03-25,1413.613
2015-03-26,1406.965
2015-03-27,1404.48
2015-03-30,1412.325
2015-03-31,1411.702
2015-04-01,1411.146
2015-04-02,1434.318
2015-04-03,1434.318
2015-04-06,1451.202
2015-04-07,1470.082
2015-04-08,1454.747
2015-04-09,1448.064
2015-04-10,1434.27
2015-04-13,1468.897
2015-04-14,1459.625
2015-04-15,1465.57
2015-04-16,1479.005
2015-04-17,1485.974
2015-04-20,1447.061
2015-04-21,1461.794
2015-04-22,1465.504
2015-04-23,1466.752
2015-04-24,1475.185
2015-04-27,1449.125
2015-04-28,1423.701
2015-04-29,1426.807
2015-04-30,1417.502
2015-05-01,1411.31
2015-05-04,1421.311
2015-05-05,1415.693
2015-05-06,1411.289
2015-05-07,1395.978
2015-05-08,1395.87
2015-05-11,1414.541
2015-05-12,1407.191
2015-05-13,1409.715
2015-05-14,1413.145
2015-05-15,1418.151
2015-05-18,1424.34
2015-05-19,1429.998
2015-05-20,1423.022
2015-05-21,1443.015
2015-05-22,1436.358
2015-05-25,1423.624
2015-05-26,1406.285
2015-05-27,1408.894
2015-05-28,1412.073
2015-05-29,1412.237
2015-06-01,1421.569
2015-06-02,1419.536
2015-06-03,1428.776
2015-06-04,1433.716
2015-06-05,1422.187
2015-06-08,1438.241
2015-06-09,1430.412
2015-06-10,1431.808
2015-06-11,1444.934
2015-06-12,1438.261
2015-06-15,1431.515
2015-06-16,1428.771
2015-06-17,1431.968
2015-06-18,1428.249
2015-06-19,1426.774
2015-06-22,1457.228
2015-06-23,1450.651
2015-06-24,1454.211
2015-06-25,1438.601
2015-06-26,1433.856
2015-06-29,1409.185
2015-06-30,1418.688
2015-07-01,1437.557
2015-07-02,1447.904
2015-07-03,1451.022
2015-07-06,1444.808
2015-07-07,1433.775
2015-07-08,1424.96
2015-07-09,1439.218
2015-07-10,1447.627
2015-07-13,1465.683
2015-07-14,1479.071
2015-07-15,1478.38
2015-07-16,1488.39
2015-07-17,1476.697
2015-07-20,1492.638
2015-07-21,1499.396
2015-07-22,1475.718
2015-07-23,1466.876
2015-07-24,1468.739
2015-07-27,1531.323
2015-07-28,1555.396
2015-07-29,1566.116
2015-07-30,1543.739
2015-07-31,1553.54
2015-08-03,1545.41
2015-08-04,1544.569
2015-08-05,1547.534
2015-08-06,1551.359
2015-08-07,1551.848
2015-08-10,1565.508
2015-08-11,1553.904
2015-08-12,1553.965
2015-08-13,1563.52
2015-08-14,1572.467
2015-08-17,1554.162
2015-08-18,1547.932
2015-08-19,1533.438
2015-08-20,1523.303
2015-08-21,1524.248
2015-08-24,1413.255
2015-08-25,1450.144
2015-08-26,1411.825
2015-08-27,1423.203
2015-08-28,1417.067
2015-08-31,1416.601
2015-09-01,1397.915
2015-09-02,1421.455
2015-09-03,1437.749
2015-09-04,1440.783
2015-09-07,1424.003
2015-09-08,1440.212
2015-09-09,1443.314
2015-09-10,1429.905
2015-09-11,1439.807
2015-09-14,1433.916
2015-09-15,1434.543
2015-09-16,1466.466
2015-09-17,1444.488
2015-09-18,1438.36
2015-09-21,1415.605
2015-09-22,1413.11
2015-09-23,1407.274
2015-09-24,1364.177
2015-09-25,1360.884
2015-09-28,1360.625
2015-09-29,1329.676
2015-09-30,1327.858
2015-10-01,1323.906
2015-10-02,1326.235
2015-10-05,1344.692
2015-10-06,1365.499
2015-10-07,1383.181
2015-10-08,1382.011
2015-10-09,1393.003
2015-10-12,1380.277
2015-10-13,1361.817
2015-10-14,1363.56
2015-10-15,1396.676
2015-10-16,1392.739
2015-10-19,1397.207
2015-10-20,1392.456
2015-10-21,1378.716
2015-10-22,1379.446
2015-10-23,1372.538
2015-10-26,1412.06
2015-10-27,1414.476
2015-10-28,1424.04
2015-10-29,1414.867
2015-10-30,1418.768
2015-11-02,1410.811
2015-11-03,1428.353
2015-11-04,1419.39
2015-11-05,1406.772
2015-11-06,1393.609
2015-11-09,1384.507
2015-11-10,1387.799
2015-11-11,1392.949
2015-11-12,1379.579
2015-11-13,1378.372
2015-11-16,1378.493
2015-11-17,1388.054
2015-11-18,1399.841
2015-11-19,1414.867
2015-11-20,1415.961
2015-11-23,1418.332
2015-11-24,1412.653
2015-11-25,1410.848
2015-11-26,1417.763
2015-11-27,1415.883
2015-11-30,1401.903
2015-12-01,1442.835
2015-12-02,1429.362
2015-12-03,1433.802
2015-12-04,1448.15
2015-12-07,1438.121
2015-12-08,1432.21
2015-12-09,1443.912
2015-12-10,1431.242
2015-12-11,1438.062
2015-12-14,1404.783
2015-12-15,1419.394
2015-12-16,1406.142
2015-12-17,1414.756
2015-12-18,1410.116
2015-12-21,1415.774
2015-12-22,1402.704
2015-12-23,1404.661
2015-12-24,1421.407
2015-12-25,1421.407
2015-12-28,1426.107
2015-12-29,1428.42
2015-12-30,1422.2
2015-12-31,1418.938
2016-01-01,1418.938
2016-01-04,1411.104
2016-01-05,1413.816
2016-01-06,1412.541
2016-01-07,1391.836
2016-01-08,1393.962
2016-01-11,1379.24
2016-01-12,1393.98
2016-01-13,1391.303
2016-01-14,1349.3
2016-01-15,1342.708
2016-01-18,1344.554
2016-01-19,1353.052
2016-01-20,1319.6
2016-01-21,1322.663
2016-01-22,1318.982
2016-01-25,1341.599
2016-01-26,1339.009
2016-01-27,1339.014
2016-01-28,1322.854
2016-01-29,1322.323
2016-02-01,1341.678
2016-02-02,1327.538
2016-02-03,1304.479
2016-02-04,1318.057
2016-02-05,1325.458
2016-02-08,1280.462
2016-02-09,1282.394
2016-02-10,1290.013
2016-02-11,1240.965
2016-02-12,1241.44
2016-02-15,1270.468
2016-02-16,1267.014
2016-02-17,1293.896
2016-02-18,1287.446
2016-02-19,1285.845
2016-02-22,1299.575
2016-02-23,1302.986
2016-02-24,1284.663
2016-02-25,1294.93
2016-02-26,1294.159
2016-02-29,1294.678
2016-03-01,1299.762
2016-03-02,1305.44
2016-03-03,1302.468
2016-03-04,1295.545
2016-03-07,1292.298
2016-03-08,1302.499
2016-03-09,1315.066
2016-03-10,1338.357
2016-03-11,1341.955
2016-03-14,1340.197
2016-03-15,1318.259
2016-03-16,1317.283
2016-03-17,1316.694
2016-03-18,1319.15
2016-03-21,1307.297
2016-03-22,1306.351
2016-03-23,1311.363
2016-03-24,1313.055
2016-03-25,1313.055
2016-03-28,1304.711
2016-03-29,1303.411
2016-03-30,1317.918
2016-03-31,1312.03
2016-04-01,1306.549
2016-04-04,1309.207
2016-04-05,1295.317
2016-04-06,1313.46
2016-04-07,1318.597
2016-04-08,1322.068
2016-04-11,1332.239
2016-04-12,1320.183
2016-04-13,1328.353
2016-04-14,1330.188
2016-04-15,1334.225
2016-04-18,1343.213
2016-04-19,1364.046
2016-04-20,1359.838
2016-04-21,1368.082
2016-04-22,1367.848
2016-04-25,1373.062
2016-04-26,1361.339
2016-04-27,1343.048
2016-04-28,1342.852
2016-04-29,1351.439
2016-05-02,1322.364
2016-05-03,1309.655
2016-05-04,1298.219
2016-05-05,1302.814
2016-05-06,1300.717
2016-05-09,1296.274
2016-05-10,1308.073
2016-05-11,1315.78
2016-05-12,1311.11
2016-05-13,1302.821
2016-05-16,1258.514
2016-05-17,1272.654
2016-05-18,1272.551
2016-05-19,1258.104
2016-05-20,1252.918
2016-05-23,1270.27
2016-05-24,1281.467
2016-05-25,1285.063
2016-05-26,1276.355
2016-05-27,1273.501
2016-05-30,1292.695
2016-05-31,1295.014
2016-06-01,1293.397
2016-06-02,1307.033
2016-06-03,1315.091
2016-06-06,1328.595
