Date,IRELAND GROWTH Standard (Large+Mid Cap)
2005-11-09,186.691
2005-11-10,186.367
2005-11-11,186.256
2005-11-14,187.245
2005-11-15,187.573
2005-11-16,187.401
2005-11-17,188.694
2005-11-18,189.662
2005-11-21,189.98
2005-11-22,191.734
2005-11-23,193.025
2005-11-24,191.225
2005-11-25,190.395
2005-11-28,191.099
2005-11-29,190.105
2005-11-30,189.407
2005-12-01,190.707
2005-12-02,191.829
2005-12-05,194.123
2005-12-06,197.275
2005-12-07,197.082
2005-12-08,202.416
2005-12-09,203.999
2005-12-12,205.93
2005-12-13,204.954
2005-12-14,206.623
2005-12-15,207.194
2005-12-16,211.889
2005-12-19,210.98
2005-12-20,205.735
2005-12-21,206.999
2005-12-22,207.598
2005-12-23,209.883
2005-12-26,209.883
2005-12-27,209.777
2005-12-28,211.179
2005-12-29,210.318
2005-12-30,210.676
2006-01-02,210.676
2006-01-03,217.233
2006-01-04,221.467
2006-01-05,220.656
2006-01-06,222.18
2006-01-09,221.626
2006-01-10,219.49
2006-01-11,223.043
2006-01-12,223.749
2006-01-13,224.677
2006-01-16,226.645
2006-01-17,225.8
2006-01-18,225.57
2006-01-19,223.559
2006-01-20,220.621
2006-01-23,224.089
2006-01-24,224.482
2006-01-25,223.66
2006-01-26,224.475
2006-01-27,226.017
2006-01-30,224.136
2006-01-31,225.297
2006-02-01,226.85
2006-02-02,227.727
2006-02-03,227.17
2006-02-06,226.946
2006-02-07,224.739
2006-02-08,222.241
2006-02-09,224.485
2006-02-10,222.737
2006-02-13,222.534
2006-02-14,221.907
2006-02-15,223.58
2006-02-16,224.974
2006-02-17,225.712
2006-02-20,227.503
2006-02-21,226.044
2006-02-22,227.605
2006-02-23,230.614
2006-02-24,229.748
2006-02-27,229.336
2006-02-28,228.294
2006-03-01,228.51
2006-03-02,229.269
2006-03-03,227.098
2006-03-06,229.701
2006-03-07,227.546
2006-03-08,225.709
2006-03-09,231.096
2006-03-10,230.707
2006-03-13,233.574
2006-03-14,235.215
2006-03-15,238.01
2006-03-16,241.605
2006-03-17,245.611
2006-03-20,244.253
2006-03-21,241.227
2006-03-22,237.086
2006-03-23,236.389
2006-03-24,238.009
2006-03-27,237.615
2006-03-28,236.971
2006-03-29,235.103
2006-03-30,241.571
2006-03-31,242.089
2006-04-03,242.938
2006-04-04,243.526
2006-04-05,244.097
2006-04-06,244.42
2006-04-07,240.116
2006-04-10,239.672
2006-04-11,236.922
2006-04-12,237.088
2006-04-13,236.657
2006-04-14,236.657
2006-04-17,240.416
2006-04-18,240.155
2006-04-19,241.747
2006-04-20,242.262
2006-04-21,244.567
2006-04-24,242.619
2006-04-25,245.703
2006-04-26,249.252
2006-04-27,250.791
2006-04-28,251.698
2006-05-01,252.138
2006-05-02,252.905
2006-05-03,250.487
2006-05-04,251.698
2006-05-05,255.027
2006-05-08,255.185
2006-05-09,256.909
2006-05-10,257.451
2006-05-11,255.868
2006-05-12,252.849
2006-05-15,249.631
2006-05-16,254.517
2006-05-17,247.198
2006-05-18,245.266
2006-05-19,244.003
2006-05-22,240.825
2006-05-23,245.155
2006-05-24,241.136
2006-05-25,244.036
2006-05-26,248.102
2006-05-29,248.98
2006-05-30,249.719
2006-05-31,250.694
2006-06-01,249.797
2006-06-02,252.687
2006-06-05,252.902
2006-06-06,234.012
2006-06-07,231.415
2006-06-08,227.196
2006-06-09,230.21
2006-06-12,225.494
2006-06-13,217.469
2006-06-14,220.138
2006-06-15,231.574
2006-06-16,230.056
2006-06-19,235.681
2006-06-20,233.712
2006-06-21,235.01
2006-06-22,232.428
2006-06-23,231.419
2006-06-26,234.197
2006-06-27,234.623
2006-06-28,233.783
2006-06-29,233.703
2006-06-30,241.373
2006-07-03,244.857
2006-07-04,245.273
2006-07-05,244.641
2006-07-06,246.643
2006-07-07,248.581
2006-07-10,248.955
2006-07-11,244.483
2006-07-12,243.817
2006-07-13,241.112
2006-07-14,233.308
2006-07-17,227.641
2006-07-18,225.596
2006-07-19,233.466
2006-07-20,237.671
2006-07-21,233.33
2006-07-24,234.314
2006-07-25,233.237
2006-07-26,232.864
2006-07-27,237.606
2006-07-28,239.276
2006-07-31,239.0
2006-08-01,238.82
2006-08-02,243.721
2006-08-03,241.041
2006-08-04,249.185
2006-08-07,243.709
2006-08-08,245.461
2006-08-09,248.287
2006-08-10,243.267
2006-08-11,241.17
2006-08-14,241.147
2006-08-15,243.137
2006-08-16,246.055
2006-08-17,247.391
2006-08-18,245.741
2006-08-21,248.866
2006-08-22,247.305
2006-08-23,245.189
2006-08-24,247.0
2006-08-25,248.033
2006-08-28,251.758
2006-08-29,254.239
2006-08-30,255.367
2006-08-31,257.908
2006-09-01,260.823
2006-09-04,264.514
2006-09-05,263.388
2006-09-06,262.881
2006-09-07,257.968
2006-09-08,255.502
2006-09-11,256.673
2006-09-12,257.742
2006-09-13,259.144
2006-09-14,261.161
2006-09-15,260.583
2006-09-18,262.635
2006-09-19,260.27
2006-09-20,261.87
2006-09-21,261.562
2006-09-22,259.99
2006-09-25,260.031
2006-09-26,260.202
2006-09-27,259.985
2006-09-28,260.777
2006-09-29,260.508
2006-10-02,262.457
2006-10-03,261.51
2006-10-04,263.035
2006-10-05,265.835
2006-10-06,261.793
2006-10-09,264.07
2006-10-10,265.296
2006-10-11,263.655
2006-10-12,263.742
2006-10-13,262.492
2006-10-16,265.337
2006-10-17,267.285
2006-10-18,268.053
2006-10-19,269.695
2006-10-20,268.981
2006-10-23,268.684
2006-10-24,268.012
2006-10-25,269.51
2006-10-26,271.937
2006-10-27,273.758
2006-10-30,271.295
2006-10-31,275.016
2006-11-01,275.44
2006-11-02,272.208
2006-11-03,269.696
2006-11-06,273.331
2006-11-07,276.997
2006-11-08,274.137
2006-11-09,273.721
2006-11-10,275.065
2006-11-13,272.33
2006-11-14,272.712
2006-11-15,276.397
2006-11-16,278.511
2006-11-17,279.997
2006-11-20,280.332
2006-11-21,284.381
2006-11-22,287.823
2006-11-23,286.171
2006-11-24,288.73
2006-11-27,284.78
2006-11-28,281.631
2006-11-29,284.813
2006-11-30,285.431
2006-12-01,283.916
2006-12-04,285.915
2006-12-05,287.484
2006-12-06,292.892
2006-12-07,294.757
2006-12-08,293.002
2006-12-11,292.946
2006-12-12,295.129
2006-12-13,294.362
2006-12-14,297.283
2006-12-15,298.524
2006-12-18,299.909
2006-12-19,303.669
2006-12-20,306.838
2006-12-21,306.355
2006-12-22,306.913
2006-12-25,306.913
2006-12-26,306.435
2006-12-27,308.296
2006-12-28,311.421
2006-12-29,312.486
2007-01-01,312.486
2007-01-02,317.307
2007-01-03,311.232
2007-01-04,306.663
2007-01-05,304.968
2007-01-08,302.814
2007-01-09,303.915
2007-01-10,299.801
2007-01-11,296.622
2007-01-12,298.158
2007-01-15,299.558
2007-01-16,295.57
2007-01-17,295.435
2007-01-18,295.042
2007-01-19,299.135
2007-01-22,297.222
2007-01-23,297.47
2007-01-24,300.181
2007-01-25,298.377
2007-01-26,295.137
2007-01-29,295.811
2007-01-30,295.363
2007-01-31,294.475
2007-02-01,299.282
2007-02-02,302.947
2007-02-05,304.794
2007-02-06,306.11
2007-02-07,307.806
2007-02-08,308.587
2007-02-09,312.463
2007-02-12,310.367
2007-02-13,312.289
2007-02-14,320.935
2007-02-15,323.729
2007-02-16,321.217
2007-02-19,322.668
2007-02-20,325.864
2007-02-21,323.119
2007-02-22,322.054
2007-02-23,322.415
2007-02-26,322.159
2007-02-27,313.08
2007-02-28,305.368
2007-03-01,302.395
2007-03-02,302.427
2007-03-05,292.549
2007-03-06,298.119
2007-03-07,302.843
2007-03-08,307.915
2007-03-09,306.669
2007-03-12,305.293
2007-03-13,302.04
2007-03-14,291.121
2007-03-15,294.896
2007-03-16,300.61
2007-03-19,303.674
2007-03-20,304.197
2007-03-21,309.019
2007-03-22,316.122
2007-03-23,314.389
2007-03-26,313.177
2007-03-27,310.116
2007-03-28,308.732
2007-03-29,312.018
2007-03-30,310.473
2007-04-02,312.233
2007-04-03,316.492
2007-04-04,316.22
2007-04-05,321.035
2007-04-06,321.035
2007-04-09,319.362
2007-04-10,325.723
2007-04-11,326.25
2007-04-12,328.467
2007-04-13,328.836
2007-04-16,330.112
2007-04-17,329.688
2007-04-18,327.547
2007-04-19,327.374
2007-04-20,329.966
2007-04-23,327.547
2007-04-24,323.032
2007-04-25,322.92
2007-04-26,325.555
2007-04-27,322.569
2007-04-30,323.16
2007-05-01,323.434
2007-05-02,330.491
2007-05-03,339.407
2007-05-04,341.998
2007-05-07,342.854
2007-05-08,334.491
2007-05-09,330.781
2007-05-10,327.505
2007-05-11,329.014
2007-05-14,329.598
2007-05-15,333.879
2007-05-16,331.783
2007-05-17,330.677
2007-05-18,333.897
2007-05-21,337.846
2007-05-22,343.83
2007-05-23,347.503
2007-05-24,347.802
2007-05-25,345.299
2007-05-28,345.399
2007-05-29,344.212
2007-05-30,339.618
2007-05-31,343.351
2007-06-01,349.088
2007-06-04,350.766
2007-06-05,342.386
2007-06-06,333.778
2007-06-07,330.145
2007-06-08,326.647
2007-06-11,329.943
2007-06-12,327.58
2007-06-13,327.39
2007-06-14,332.427
2007-06-15,339.135
2007-06-18,339.377
2007-06-19,337.583
2007-06-20,342.997
2007-06-21,338.753
2007-06-22,335.736
2007-06-25,336.478
2007-06-26,334.769
2007-06-27,331.101
2007-06-28,334.855
2007-06-29,335.715
2007-07-02,340.938
2007-07-03,340.685
2007-07-04,342.111
2007-07-05,340.582
2007-07-06,344.022
2007-07-09,344.69
2007-07-10,342.08
2007-07-11,339.055
2007-07-12,337.629
2007-07-13,332.493
2007-07-16,333.697
2007-07-17,333.364
2007-07-18,331.413
2007-07-19,331.578
2007-07-20,325.405
2007-07-23,324.383
2007-07-24,318.994
2007-07-25,312.194
2007-07-26,303.558
2007-07-27,297.309
2007-07-30,295.447
2007-07-31,300.786
2007-08-01,295.762
2007-08-02,303.307
2007-08-03,304.849
2007-08-06,298.64
2007-08-07,301.776
2007-08-08,313.346
2007-08-09,305.75
2007-08-10,295.091
2007-08-13,294.886
2007-08-14,291.846
2007-08-15,287.805
2007-08-16,275.21
2007-08-17,275.788
2007-08-20,274.284
2007-08-21,275.196
2007-08-22,281.129
2007-08-23,283.115
2007-08-24,282.815
2007-08-27,288.964
2007-08-28,283.054
2007-08-29,287.2
2007-08-30,288.646
2007-08-31,292.106
2007-09-03,292.448
2007-09-04,294.817
2007-09-05,292.202
2007-09-06,289.597
2007-09-07,288.693
2007-09-10,283.492
2007-09-11,290.537
2007-09-12,291.611
2007-09-13,291.94
2007-09-14,280.399
2007-09-17,272.768
2007-09-18,278.502
2007-09-19,289.539
2007-09-20,285.476
2007-09-21,289.866
2007-09-24,288.158
2007-09-25,280.791
2007-09-26,278.853
2007-09-27,283.25
2007-09-28,285.232
2007-10-01,291.882
2007-10-02,296.095
2007-10-03,301.495
2007-10-04,302.429
2007-10-05,304.992
2007-10-08,304.496
2007-10-09,299.946
2007-10-10,299.008
2007-10-11,294.723
2007-10-12,288.345
2007-10-15,290.055
2007-10-16,284.5
2007-10-17,288.309
2007-10-18,286.967
2007-10-19,282.944
2007-10-22,275.361
2007-10-23,280.822
2007-10-24,281.925
2007-10-25,287.935
2007-10-26,291.542
2007-10-29,293.659
2007-10-30,288.983
2007-10-31,289.97
2007-11-01,285.489
2007-11-02,282.663
2007-11-05,279.488
2007-11-06,281.166
2007-11-07,275.857
2007-11-08,272.428
2007-11-09,274.95
2007-11-12,272.943
2007-11-13,271.799
2007-11-14,273.794
2007-11-15,270.782
2007-11-16,269.421
2007-11-19,260.092
2007-11-20,260.348
2007-11-21,253.727
2007-11-22,253.214
2007-11-23,259.137
2007-11-26,259.009
2007-11-27,258.795
2007-11-28,263.306
2007-11-29,265.912
2007-11-30,269.78
2007-12-03,261.843
2007-12-04,258.117
2007-12-05,258.846
2007-12-06,264.486
2007-12-07,270.1
2007-12-10,277.892
2007-12-11,277.617
2007-12-12,275.324
2007-12-13,262.467
2007-12-14,262.982
2007-12-17,254.06
2007-12-18,248.494
2007-12-19,249.926
2007-12-20,245.365
2007-12-21,249.481
2007-12-24,252.091
2007-12-25,252.091
2007-12-26,253.824
2007-12-27,250.718
2007-12-28,253.318
2007-12-31,251.809
2008-01-01,251.809
2008-01-02,254.946
2008-01-03,260.239
2008-01-04,261.312
2008-01-07,255.024
2008-01-08,254.753
2008-01-09,246.023
2008-01-10,244.806
2008-01-11,247.855
2008-01-14,252.656
2008-01-15,241.937
2008-01-16,238.957
2008-01-17,238.762
2008-01-18,241.307
2008-01-21,228.406
2008-01-22,241.415
2008-01-23,240.834
2008-01-24,252.987
2008-01-25,249.071
2008-01-28,250.121
2008-01-29,253.853
2008-01-30,254.969
2008-01-31,250.673
2008-02-01,258.402
2008-02-04,263.836
2008-02-05,247.002
2008-02-06,243.01
2008-02-07,235.231
2008-02-08,239.294
2008-02-11,239.539
2008-02-12,247.193
2008-02-13,247.909
2008-02-14,247.144
2008-02-15,249.739
2008-02-18,249.934
2008-02-19,252.645
2008-02-20,249.362
2008-02-21,250.11
2008-02-22,247.047
2008-02-25,250.909
2008-02-26,259.863
2008-02-27,264.211
2008-02-28,255.782
2008-02-29,250.367
2008-03-03,244.221
2008-03-04,243.244
2008-03-05,252.17
2008-03-06,244.309
2008-03-07,240.529
2008-03-10,236.883
2008-03-11,239.475
2008-03-12,246.478
2008-03-13,240.365
2008-03-14,236.214
2008-03-17,229.307
2008-03-18,241.078
2008-03-19,233.352
2008-03-20,240.716
2008-03-21,240.716
2008-03-24,240.372
2008-03-25,248.419
2008-03-26,247.284
2008-03-27,248.503
2008-03-28,245.56
2008-03-31,247.569
2008-04-01,250.998
2008-04-02,259.66
2008-04-03,253.177
2008-04-04,255.591
2008-04-07,256.247
2008-04-08,253.46
2008-04-09,250.906
2008-04-10,251.148
2008-04-11,246.086
2008-04-14,241.812
2008-04-15,240.846
2008-04-16,253.271
2008-04-17,252.226
2008-04-18,254.572
2008-04-21,256.047
2008-04-22,252.107
2008-04-23,252.105
2008-04-24,247.03
2008-04-25,251.347
2008-04-28,257.048
2008-04-29,257.447
2008-04-30,259.583
2008-05-01,257.607
2008-05-02,260.85
2008-05-05,262.154
2008-05-06,257.136
2008-05-07,256.384
2008-05-08,255.806
2008-05-09,256.231
2008-05-12,258.61
2008-05-13,255.387
2008-05-14,255.258
2008-05-15,256.799
2008-05-16,260.291
2008-05-19,260.833
2008-05-20,256.832
2008-05-21,254.243
2008-05-22,253.102
2008-05-23,248.697
2008-05-26,251.121
2008-05-27,248.596
2008-05-28,249.12
2008-05-29,246.515
2008-05-30,246.989
2008-06-02,246.798
2008-06-03,239.643
2008-06-04,237.057
2008-06-05,244.799
2008-06-06,239.088
2008-06-09,230.923
2008-06-10,230.234
2008-06-11,226.704
2008-06-12,224.349
2008-06-13,224.267
2008-06-16,224.976
2008-06-17,228.319
2008-06-18,225.612
2008-06-19,230.894
2008-06-20,236.415
2008-06-23,234.432
2008-06-24,231.182
2008-06-25,237.086
2008-06-26,233.629
2008-06-27,238.96
2008-06-30,237.986
2008-07-01,231.185
2008-07-02,219.942
2008-07-03,220.605
2008-07-04,222.263
2008-07-07,223.327
2008-07-08,218.401
2008-07-09,224.597
2008-07-10,223.001
2008-07-11,210.92
2008-07-14,213.652
2008-07-15,210.112
2008-07-16,209.309
2008-07-17,216.756
2008-07-18,228.379
2008-07-21,237.125
2008-07-22,229.39
2008-07-23,237.359
2008-07-24,223.417
2008-07-25,223.935
2008-07-28,219.693
2008-07-29,211.352
2008-07-30,189.714
2008-07-31,184.086
2008-08-01,158.289
2008-08-04,157.016
2008-08-05,166.521
2008-08-06,170.914
2008-08-07,164.959
2008-08-08,169.262
2008-08-11,176.311
2008-08-12,170.75
2008-08-13,163.562
2008-08-14,168.23
2008-08-15,172.772
2008-08-18,171.374
2008-08-19,162.767
2008-08-20,161.814
2008-08-21,158.207
2008-08-22,163.27
2008-08-25,161.607
2008-08-26,163.571
2008-08-27,165.64
2008-08-28,168.677
2008-08-29,170.129
2008-09-01,166.369
2008-09-02,171.131
2008-09-03,168.272
2008-09-04,165.411
2008-09-05,157.223
2008-09-08,167.676
2008-09-09,165.42
2008-09-10,161.222
2008-09-11,158.179
2008-09-12,164.22
2008-09-15,159.883
2008-09-16,153.582
2008-09-17,149.683
2008-09-18,149.158
2008-09-19,159.877
2008-09-22,155.547
2008-09-23,144.927
2008-09-24,147.898
2008-09-25,151.463
2008-09-26,151.176
2008-09-29,132.072
2008-09-30,135.502
2008-10-01,137.679
2008-10-02,141.299
2008-10-03,145.151
2008-10-06,130.587
2008-10-07,126.777
2008-10-08,121.16
2008-10-09,121.944
2008-10-10,114.123
2008-10-13,124.659
2008-10-14,129.288
2008-10-15,118.704
2008-10-16,114.292
2008-10-17,112.632
2008-10-20,114.447
2008-10-21,120.062
2008-10-22,109.78
2008-10-23,108.81
2008-10-24,106.744
2008-10-27,102.232
2008-10-28,101.787
2008-10-29,111.293
2008-10-30,113.523
2008-10-31,119.409
2008-11-03,121.049
2008-11-04,122.706
2008-11-05,123.892
2008-11-06,108.509
2008-11-07,111.784
2008-11-10,114.359
2008-11-11,113.979
2008-11-12,113.732
2008-11-13,112.094
2008-11-14,115.122
2008-11-17,112.2
2008-11-18,107.181
2008-11-19,104.332
2008-11-20,98.894
2008-11-21,98.092
2008-11-24,107.225
2008-11-25,110.433
2008-11-26,109.504
2008-11-27,106.976
2008-11-28,112.215
2008-12-01,110.718
2008-12-02,114.311
2008-12-03,115.899
2008-12-04,119.875
2008-12-05,117.762
2008-12-08,123.677
2008-12-09,122.403
2008-12-10,120.666
2008-12-11,119.391
2008-12-12,116.289
2008-12-15,117.647
2008-12-16,112.71
2008-12-17,117.875
2008-12-18,117.747
2008-12-19,110.922
2008-12-22,110.926
2008-12-23,106.58
2008-12-24,106.937
2008-12-25,106.937
2008-12-26,107.453
2008-12-29,109.079
2008-12-30,108.781
2008-12-31,106.297
2009-01-01,106.297
2009-01-02,112.065
2009-01-05,116.851
2009-01-06,124.68
2009-01-07,127.41
2009-01-08,129.641
2009-01-09,132.605
2009-01-12,127.209
2009-01-13,126.947
2009-01-14,122.556
2009-01-15,117.7
2009-01-16,119.015
2009-01-19,112.555
2009-01-20,113.9
2009-01-21,110.551
2009-01-22,116.363
2009-01-23,118.371
2009-01-26,115.995
2009-01-27,117.613
2009-01-28,119.822
2009-01-29,117.633
2009-01-30,115.189
2009-02-02,117.956
2009-02-03,122.075
2009-02-04,125.149
2009-02-05,124.34
2009-02-06,124.325
2009-02-09,127.113
2009-02-10,125.889
2009-02-11,120.104
2009-02-12,121.205
2009-02-13,122.032
2009-02-16,119.133
2009-02-17,115.991
2009-02-18,115.079
2009-02-19,116.321
2009-02-20,110.775
2009-02-23,111.013
2009-02-24,109.855
2009-02-25,107.944
2009-02-26,111.205
2009-02-27,116.858
2009-03-02,107.2
2009-03-03,105.496
2009-03-04,103.751
2009-03-05,102.794
2009-03-06,99.981
2009-03-09,100.224
2009-03-10,106.695
2009-03-11,100.541
2009-03-12,104.268
2009-03-13,102.783
2009-03-16,105.801
2009-03-17,103.931
2009-03-18,106.035
2009-03-19,105.142
2009-03-20,104.828
2009-03-23,105.596
2009-03-24,108.269
2009-03-25,112.377
2009-03-26,120.929
2009-03-27,111.369
2009-03-30,110.266
2009-03-31,118.124
2009-04-01,115.463
2009-04-02,116.783
2009-04-03,110.093
2009-04-06,106.551
2009-04-07,102.102
2009-04-08,105.246
2009-04-09,107.222
2009-04-10,107.222
2009-04-13,108.132
2009-04-14,109.881
2009-04-15,107.8
2009-04-16,112.611
2009-04-17,111.765
2009-04-20,108.074
2009-04-21,109.05
2009-04-22,112.461
2009-04-23,112.001
2009-04-24,112.279
2009-04-27,108.625
2009-04-28,106.902
2009-04-29,113.092
2009-04-30,115.239
2009-05-01,115.257
2009-05-04,116.039
2009-05-05,120.938
2009-05-06,121.869
2009-05-07,120.151
2009-05-08,125.608
2009-05-11,124.102
2009-05-12,125.561
2009-05-13,121.075
2009-05-14,122.078
2009-05-15,125.752
2009-05-18,125.445
2009-05-19,130.867
2009-05-20,133.05
2009-05-21,131.317
2009-05-22,128.944
2009-05-25,127.959
2009-05-26,127.813
2009-05-27,131.661
2009-05-28,129.68
2009-05-29,137.332
2009-06-01,137.356
2009-06-02,137.221
2009-06-03,135.937
2009-06-04,140.362
2009-06-05,140.593
2009-06-08,135.954
2009-06-09,137.007
2009-06-10,136.327
2009-06-11,136.017
2009-06-12,136.203
2009-06-15,129.28
2009-06-16,128.497
2009-06-17,128.119
2009-06-18,130.933
2009-06-19,129.3
2009-06-22,125.029
2009-06-23,126.558
2009-06-24,131.213
2009-06-25,129.011
2009-06-26,129.392
2009-06-29,128.825
2009-06-30,126.964
2009-07-01,129.018
2009-07-02,136.274
2009-07-03,139.156
2009-07-06,132.556
2009-07-07,134.993
2009-07-08,132.797
2009-07-09,132.961
2009-07-10,129.973
2009-07-13,129.093
2009-07-14,127.136
2009-07-15,131.623
2009-07-16,134.945
2009-07-17,134.728
2009-07-20,140.363
2009-07-21,139.845
2009-07-22,136.715
2009-07-23,139.003
2009-07-24,137.793
2009-07-27,137.643
2009-07-28,138.346
2009-07-29,135.095
2009-07-30,136.015
2009-07-31,136.888
2009-08-03,140.498
2009-08-04,140.532
2009-08-05,137.689
2009-08-06,138.778
2009-08-07,136.936
2009-08-10,135.774
2009-08-11,135.795
2009-08-12,138.723
2009-08-13,137.174
2009-08-14,136.954
2009-08-17,133.076
2009-08-18,134.673
2009-08-19,133.81
2009-08-20,134.63
2009-08-21,136.548
2009-08-24,137.014
2009-08-25,137.426
2009-08-26,135.614
2009-08-27,137.147
2009-08-28,139.995
2009-08-31,137.023
2009-09-01,137.607
2009-09-02,135.135
2009-09-03,137.896
2009-09-04,138.233
2009-09-07,141.99
2009-09-08,149.025
2009-09-09,149.71
2009-09-10,152.482
2009-09-11,153.018
2009-09-14,152.462
2009-09-15,154.736
2009-09-16,151.263
2009-09-17,150.544
2009-09-18,144.606
2009-09-21,143.308
2009-09-22,148.15
2009-09-23,148.231
2009-09-24,146.286
2009-09-25,145.789
2009-09-28,144.889
2009-09-29,143.871
2009-09-30,144.443
2009-10-01,142.507
2009-10-02,139.967
2009-10-05,138.951
2009-10-06,142.149
2009-10-07,143.451
2009-10-08,142.884
2009-10-09,143.378
2009-10-12,143.754
2009-10-13,141.378
2009-10-14,142.846
2009-10-15,143.903
2009-10-16,141.815
2009-10-19,143.99
2009-10-20,143.165
2009-10-21,142.189
2009-10-22,140.01
2009-10-23,131.457
2009-10-26,132.065
2009-10-27,133.166
2009-10-28,126.848
2009-10-29,129.714
2009-10-30,129.509
2009-11-02,130.93
2009-11-03,131.365
2009-11-04,134.255
2009-11-05,134.332
2009-11-06,134.458
2009-11-09,138.021
2009-11-10,137.508
2009-11-11,137.33
2009-11-12,138.047
2009-11-13,140.841
2009-11-16,141.877
2009-11-17,140.256
2009-11-18,140.042
2009-11-19,137.978
2009-11-20,139.442
2009-11-23,140.222
2009-11-24,139.131
2009-11-25,137.271
2009-11-26,134.414
2009-11-27,135.966
2009-11-30,137.869
2009-12-01,141.936
2009-12-02,143.6
2009-12-03,144.614
2009-12-04,148.566
2009-12-07,146.195
2009-12-08,140.769
2009-12-09,140.053
2009-12-10,143.401
2009-12-11,146.0
2009-12-14,147.213
2009-12-15,144.901
2009-12-16,146.392
2009-12-17,143.192
2009-12-18,143.286
2009-12-21,146.844
2009-12-22,149.492
2009-12-23,148.682
2009-12-24,147.015
2009-12-25,147.015
2009-12-28,147.358
2009-12-29,152.204
2009-12-30,148.355
2009-12-31,144.952
2010-01-01,144.952
2010-01-04,152.022
2010-01-05,147.916
2010-01-06,146.271
2010-01-07,143.619
2010-01-08,144.527
2010-01-11,148.56
2010-01-12,147.141
2010-01-13,149.094
2010-01-14,149.339
2010-01-15,147.288
2010-01-18,148.078
2010-01-19,147.375
2010-01-20,144.683
2010-01-21,142.513
2010-01-22,142.987
2010-01-25,142.411
2010-01-26,142.495
2010-01-27,138.794
2010-01-28,136.79
2010-01-29,138.539
2010-02-01,137.435
2010-02-02,139.357
2010-02-03,140.069
2010-02-04,135.91
2010-02-05,131.112
2010-02-08,132.267
2010-02-09,131.95
2010-02-10,133.076
2010-02-11,130.308
2010-02-12,131.64
2010-02-15,130.212
2010-02-16,132.796
2010-02-17,136.019
2010-02-18,136.415
2010-02-19,134.736
2010-02-22,136.449
2010-02-23,135.315
2010-02-24,135.173
2010-02-25,131.72
2010-02-26,133.1
2010-03-01,133.386
2010-03-02,134.73
2010-03-03,136.786
2010-03-04,136.02
2010-03-05,137.1
2010-03-08,139.576
2010-03-09,139.426
2010-03-10,140.948
2010-03-11,142.397
2010-03-12,144.258
2010-03-15,140.946
2010-03-16,142.455
2010-03-17,147.345
2010-03-18,144.743
2010-03-19,145.489
2010-03-22,144.184
2010-03-23,147.181
2010-03-24,142.9
2010-03-25,143.689
2010-03-26,145.493
2010-03-29,144.279
2010-03-30,143.468
2010-03-31,144.188
2010-04-01,147.449
2010-04-02,147.449
2010-04-05,147.112
2010-04-06,146.905
2010-04-07,143.401
2010-04-08,143.231
2010-04-09,148.291
2010-04-12,149.934
2010-04-13,148.669
2010-04-14,150.61
2010-04-15,149.287
2010-04-16,150.884
2010-04-19,150.331
2010-04-20,151.798
2010-04-21,154.389
2010-04-22,151.099
2010-04-23,158.48
2010-04-26,159.741
2010-04-27,150.648
2010-04-28,144.721
2010-04-29,152.35
2010-04-30,155.878
2010-05-03,154.454
2010-05-04,144.448
2010-05-05,138.812
2010-05-06,132.929
2010-05-07,126.775
2010-05-10,141.03
2010-05-11,137.905
2010-05-12,139.063
2010-05-13,137.676
2010-05-14,128.534
2010-05-17,127.602
2010-05-18,131.722
2010-05-19,125.68
2010-05-20,122.143
2010-05-21,124.142
2010-05-24,122.832
2010-05-25,117.08
2010-05-26,119.943
2010-05-27,127.713
2010-05-28,125.462
2010-05-31,124.954
2010-06-01,127.264
2010-06-02,126.829
2010-06-03,129.646
2010-06-04,124.508
2010-06-07,123.411
2010-06-08,119.504
2010-06-09,125.552
2010-06-10,130.007
2010-06-11,127.519
2010-06-14,128.0
2010-06-15,131.039
2010-06-16,131.347
2010-06-17,131.809
2010-06-18,132.078
2010-06-21,132.394
2010-06-22,128.975
2010-06-23,124.626
2010-06-24,123.885
2010-06-25,121.414
2010-06-28,124.089
2010-06-29,116.05
2010-06-30,118.211
2010-07-01,116.829
2010-07-02,120.612
2010-07-05,118.252
2010-07-06,123.435
2010-07-07,118.031
2010-07-08,118.004
2010-07-09,116.448
2010-07-12,117.647
2010-07-13,122.721
2010-07-14,122.836
2010-07-15,121.6
2010-07-16,119.21
2010-07-19,118.611
2010-07-20,117.542
2010-07-21,119.521
2010-07-22,123.808
2010-07-23,121.977
2010-07-26,124.453
2010-07-27,124.304
2010-07-28,122.87
2010-07-29,123.782
2010-07-30,122.196
2010-08-02,126.265
2010-08-03,126.013
2010-08-04,126.128
2010-08-05,126.737
2010-08-06,126.023
2010-08-09,128.401
2010-08-10,125.779
2010-08-11,119.421
2010-08-12,116.824
2010-08-13,114.492
2010-08-16,115.277
2010-08-17,117.044
2010-08-18,116.349
2010-08-19,113.423
2010-08-20,109.157
2010-08-23,109.846
2010-08-24,98.942
2010-08-25,99.339
2010-08-26,100.781
2010-08-27,101.051
2010-08-30,100.577
2010-08-31,102.659
2010-09-01,106.831
2010-09-02,107.311
2010-09-03,110.486
2010-09-06,111.663
2010-09-07,109.473
2010-09-08,107.458
2010-09-09,108.29
2010-09-10,108.589
2010-09-13,111.079
2010-09-14,111.131
2010-09-15,111.508
2010-09-16,111.535
2010-09-17,109.821
2010-09-20,110.434
2010-09-21,112.873
