Date,NETHERLANDS SMALL CAP Small Cap
2005-11-10,154.333
2005-11-11,153.305
2005-11-14,153.432
2005-11-15,152.744
2005-11-16,152.096
2005-11-17,154.04
2005-11-18,154.972
2005-11-21,155.691
2005-11-22,156.877
2005-11-23,158.373
2005-11-24,158.335
2005-11-25,159.51
2005-11-28,159.94
2005-11-29,159.258
2005-11-30,159.641
2005-12-01,159.084
2005-12-02,159.877
2005-12-05,160.561
2005-12-06,161.288
2005-12-07,160.233
2005-12-08,161.681
2005-12-09,161.766
2005-12-12,163.809
2005-12-13,164.393
2005-12-14,165.139
2005-12-15,164.911
2005-12-16,166.013
2005-12-19,166.151
2005-12-20,164.727
2005-12-21,165.378
2005-12-22,167.386
2005-12-23,168.422
2005-12-26,168.422
2005-12-27,168.73
2005-12-28,169.732
2005-12-29,169.569
2005-12-30,167.934
2006-01-02,170.004
2006-01-03,173.806
2006-01-04,176.836
2006-01-05,177.997
2006-01-06,179.938
2006-01-09,178.797
2006-01-10,176.862
2006-01-11,178.794
2006-01-12,178.824
2006-01-13,177.625
2006-01-16,179.664
2006-01-17,176.524
2006-01-18,176.235
2006-01-19,178.026
2006-01-20,178.368
2006-01-23,180.564
2006-01-24,181.573
2006-01-25,184.748
2006-01-26,185.52
2006-01-27,187.01
2006-01-30,187.044
2006-01-31,188.095
2006-02-01,189.947
2006-02-02,189.968
2006-02-03,189.832
2006-02-06,190.711
2006-02-07,189.304
2006-02-08,189.777
2006-02-09,191.026
2006-02-10,190.842
2006-02-13,190.653
2006-02-14,190.65
2006-02-15,191.938
2006-02-16,193.586
2006-02-17,194.346
2006-02-20,196.26
2006-02-21,196.522
2006-02-22,197.318
2006-02-23,199.36
2006-02-24,198.558
2006-02-27,199.773
2006-02-28,197.711
2006-03-01,200.003
2006-03-02,199.021
2006-03-03,199.009
2006-03-06,197.943
2006-03-07,194.127
2006-03-08,192.488
2006-03-09,194.93
2006-03-10,193.66
2006-03-13,195.754
2006-03-14,197.847
2006-03-15,200.291
2006-03-16,202.039
2006-03-17,202.747
2006-03-20,205.225
2006-03-21,204.259
2006-03-22,205.493
2006-03-23,204.934
2006-03-24,206.03
2006-03-27,207.377
2006-03-28,206.959
2006-03-29,205.265
2006-03-30,209.213
2006-03-31,209.005
2006-04-03,211.147
2006-04-04,212.087
2006-04-05,213.949
2006-04-06,213.198
2006-04-07,210.749
2006-04-10,211.046
2006-04-11,208.466
2006-04-12,206.26
2006-04-13,206.776
2006-04-14,206.776
2006-04-17,210.06
2006-04-18,210.75
2006-04-19,214.097
2006-04-20,216.178
2006-04-21,217.217
2006-04-24,218.843
2006-04-25,219.393
2006-04-26,222.076
2006-04-27,220.035
2006-04-28,222.352
2006-05-01,222.741
2006-05-02,223.22
2006-05-03,219.544
2006-05-04,222.326
2006-05-05,224.256
2006-05-08,225.143
2006-05-09,226.031
2006-05-10,226.544
2006-05-11,228.028
2006-05-12,222.529
2006-05-15,216.343
2006-05-16,215.018
2006-05-17,209.37
2006-05-18,204.661
2006-05-19,201.641
2006-05-22,194.411
2006-05-23,202.382
2006-05-24,198.792
2006-05-25,201.119
2006-05-26,204.457
2006-05-29,207.68
2006-05-30,204.284
2006-05-31,205.487
2006-06-01,204.022
2006-06-02,208.125
2006-06-05,208.013
2006-06-06,200.246
2006-06-07,198.538
2006-06-08,189.82
2006-06-09,192.484
2006-06-12,189.32
2006-06-13,183.835
2006-06-14,185.684
2006-06-15,193.253
2006-06-16,190.328
2006-06-19,190.08
2006-06-20,190.155
2006-06-21,192.006
2006-06-22,192.992
2006-06-23,194.074
2006-06-26,195.688
2006-06-27,195.481
2006-06-28,193.556
2006-06-29,195.446
2006-06-30,203.107
2006-07-03,205.663
2006-07-04,206.65
2006-07-05,204.15
2006-07-06,206.26
2006-07-07,205.843
2006-07-10,204.583
2006-07-11,202.813
2006-07-12,202.297
2006-07-13,198.698
2006-07-14,195.897
2006-07-17,190.891
2006-07-18,188.194
2006-07-19,193.477
2006-07-20,194.375
2006-07-21,193.304
2006-07-24,195.074
2006-07-25,195.205
2006-07-26,195.378
2006-07-27,199.353
2006-07-28,200.734
2006-07-31,202.351
2006-08-01,202.016
2006-08-02,201.089
2006-08-03,197.885
2006-08-04,199.764
2006-08-07,196.781
2006-08-08,195.018
2006-08-09,195.496
2006-08-10,193.529
2006-08-11,195.587
2006-08-14,197.504
2006-08-15,199.91
2006-08-16,203.752
2006-08-17,204.517
2006-08-18,203.105
2006-08-21,203.295
2006-08-22,200.817
2006-08-23,200.063
2006-08-24,199.474
2006-08-25,199.47
2006-08-28,200.55
2006-08-29,199.389
2006-08-30,201.434
2006-08-31,200.157
2006-09-01,201.909
2006-09-04,204.539
2006-09-05,201.502
2006-09-06,200.085
2006-09-07,197.154
2006-09-08,197.343
2006-09-11,196.497
2006-09-12,197.637
2006-09-13,198.159
2006-09-14,199.741
2006-09-15,198.303
2006-09-18,199.309
2006-09-19,199.856
2006-09-20,199.354
2006-09-21,199.855
2006-09-22,199.804
2006-09-25,197.405
2006-09-26,199.42
2006-09-27,199.54
2006-09-28,199.463
2006-09-29,199.803
2006-10-02,200.954
2006-10-03,199.77
2006-10-04,199.774
2006-10-05,200.994
2006-10-06,198.363
2006-10-09,198.874
2006-10-10,198.181
2006-10-11,197.976
2006-10-12,199.765
2006-10-13,199.317
2006-10-16,200.099
2006-10-17,197.336
2006-10-18,198.766
2006-10-19,200.954
2006-10-20,200.965
2006-10-23,200.948
2006-10-24,201.327
2006-10-25,202.83
2006-10-26,204.473
2006-10-27,205.781
2006-10-30,204.962
2006-10-31,206.646
2006-11-01,206.166
2006-11-02,206.766
2006-11-03,206.035
2006-11-06,208.186
2006-11-07,210.27
2006-11-08,209.268
2006-11-09,210.923
2006-11-10,211.061
2006-11-13,211.453
2006-11-14,212.406
2006-11-15,214.523
2006-11-16,214.391
2006-11-17,214.047
2006-11-20,212.997
2006-11-21,212.822
2006-11-22,215.034
2006-11-23,214.793
2006-11-24,216.114
2006-11-27,212.634
2006-11-28,212.439
2006-11-29,215.575
2006-11-30,217.851
2006-12-01,217.674
2006-12-04,216.913
2006-12-05,218.296
2006-12-06,218.926
2006-12-07,218.851
2006-12-08,219.151
2006-12-11,219.6
2006-12-12,220.6
2006-12-13,222.047
2006-12-14,222.302
2006-12-15,221.902
2006-12-18,223.238
2006-12-19,223.819
2006-12-20,225.86
2006-12-21,227.524
2006-12-22,226.908
2006-12-25,226.908
2006-12-26,226.555
2006-12-27,228.733
2006-12-28,229.601
2006-12-29,232.041
2007-01-01,232.041
2007-01-02,236.273
2007-01-03,235.05
2007-01-04,233.779
2007-01-05,231.456
2007-01-08,231.675
2007-01-09,232.277
2007-01-10,229.972
2007-01-11,231.318
2007-01-12,232.268
2007-01-15,234.633
2007-01-16,234.104
2007-01-17,235.61
2007-01-18,236.072
2007-01-19,235.935
2007-01-22,236.782
2007-01-23,238.622
2007-01-24,238.666
2007-01-25,236.809
2007-01-26,233.261
2007-01-29,235.135
2007-01-30,237.416
2007-01-31,237.75
2007-02-01,240.108
2007-02-02,239.834
2007-02-05,239.572
2007-02-06,241.404
2007-02-07,244.531
2007-02-08,243.451
2007-02-09,244.994
2007-02-12,241.001
2007-02-13,243.429
2007-02-14,246.438
2007-02-15,246.775
2007-02-16,247.77
2007-02-19,248.387
2007-02-20,249.142
2007-02-21,249.765
2007-02-22,249.633
2007-02-23,249.119
2007-02-26,247.623
2007-02-27,242.295
2007-02-28,239.205
2007-03-01,235.359
2007-03-02,236.861
2007-03-05,232.155
2007-03-06,233.964
2007-03-07,235.368
2007-03-08,239.265
2007-03-09,238.865
2007-03-12,240.468
2007-03-13,238.343
2007-03-14,233.216
2007-03-15,237.703
2007-03-16,240.75
2007-03-19,245.228
2007-03-20,246.616
2007-03-21,249.512
2007-03-22,251.996
2007-03-23,252.197
2007-03-26,251.424
2007-03-27,250.587
2007-03-28,249.435
2007-03-29,251.171
2007-03-30,251.325
2007-04-02,253.509
2007-04-03,254.728
2007-04-04,255.879
2007-04-05,260.342
2007-04-06,260.342
2007-04-09,258.986
2007-04-10,263.556
2007-04-11,262.913
2007-04-12,262.325
2007-04-13,264.516
2007-04-16,266.396
2007-04-17,265.201
2007-04-18,265.284
2007-04-19,264.61
2007-04-20,266.606
2007-04-23,267.118
2007-04-24,267.474
2007-04-25,269.821
2007-04-26,269.093
2007-04-27,270.454
2007-04-30,270.805
2007-05-01,269.793
2007-05-02,269.701
2007-05-03,268.946
2007-05-04,270.553
2007-05-07,271.939
2007-05-08,271.102
2007-05-09,271.311
2007-05-10,271.026
2007-05-11,273.045
2007-05-14,272.373
2007-05-15,273.471
2007-05-16,272.874
2007-05-17,272.363
2007-05-18,273.886
2007-05-21,273.886
2007-05-22,273.769
2007-05-23,274.002
2007-05-24,270.534
2007-05-25,270.327
2007-05-28,270.033
2007-05-29,271.275
2007-05-30,270.964
2007-05-31,275.271
2007-06-01,276.128
2007-06-04,277.065
2007-06-05,276.008
2007-06-06,271.02
2007-06-07,267.322
2007-06-08,266.001
2007-06-11,267.482
2007-06-12,265.732
2007-06-13,264.296
2007-06-14,266.763
2007-06-15,269.556
2007-06-18,269.81
2007-06-19,269.477
2007-06-20,271.323
2007-06-21,269.178
2007-06-22,269.622
2007-06-25,268.389
2007-06-26,267.717
2007-06-27,266.766
2007-06-28,270.647
2007-06-29,272.706
2007-07-02,275.795
2007-07-03,282.002
2007-07-04,283.936
2007-07-05,283.099
2007-07-06,285.882
2007-07-09,288.874
2007-07-10,292.839
2007-07-11,293.688
2007-07-12,294.275
2007-07-13,295.883
2007-07-16,297.025
2007-07-17,297.126
2007-07-18,292.449
2007-07-19,295.671
2007-07-20,292.866
2007-07-23,292.416
2007-07-24,288.829
2007-07-25,281.72
2007-07-26,274.89
2007-07-27,267.667
2007-07-30,273.08
2007-07-31,278.539
2007-08-01,272.937
2007-08-02,274.727
2007-08-03,274.272
2007-08-06,272.235
2007-08-07,273.587
2007-08-08,273.211
2007-08-09,263.21
2007-08-10,257.702
2007-08-13,263.713
2007-08-14,261.338
2007-08-15,255.918
2007-08-16,244.301
2007-08-17,247.473
2007-08-20,252.289
2007-08-21,250.022
2007-08-22,255.819
2007-08-23,258.916
2007-08-24,261.681
2007-08-27,262.691
2007-08-28,258.425
2007-08-29,259.146
2007-08-30,263.562
2007-08-31,264.923
2007-09-03,265.913
2007-09-04,267.683
2007-09-05,264.053
2007-09-06,264.85
2007-09-07,259.345
2007-09-10,256.554
2007-09-11,261.375
2007-09-12,263.255
2007-09-13,260.562
2007-09-14,257.995
2007-09-17,255.587
2007-09-18,258.22
2007-09-19,266.243
2007-09-20,265.624
2007-09-21,266.932
2007-09-24,264.614
2007-09-25,261.48
2007-09-26,262.304
2007-09-27,263.426
2007-09-28,263.05
2007-10-01,266.211
2007-10-02,268.218
2007-10-03,265.939
2007-10-04,267.398
2007-10-05,269.96
2007-10-08,271.288
2007-10-09,273.072
2007-10-10,276.066
2007-10-11,280.193
2007-10-12,277.511
2007-10-15,280.351
2007-10-16,277.269
2007-10-17,282.459
2007-10-18,279.91
2007-10-19,278.037
2007-10-22,270.821
2007-10-23,275.665
2007-10-24,273.138
2007-10-25,277.108
2007-10-26,278.918
2007-10-29,278.95
2007-10-30,274.898
2007-10-31,281.81
2007-11-01,275.79
2007-11-02,274.904
2007-11-05,270.054
2007-11-06,272.057
2007-11-07,275.536
2007-11-08,270.913
2007-11-09,266.044
2007-11-12,262.004
2007-11-13,261.744
2007-11-14,265.878
2007-11-15,261.369
2007-11-16,255.132
2007-11-19,246.812
2007-11-20,251.081
2007-11-21,244.383
2007-11-22,245.515
2007-11-23,250.836
2007-11-26,251.791
2007-11-27,251.876
2007-11-28,256.229
2007-11-29,258.132
2007-11-30,258.828
2007-12-03,256.332
2007-12-04,253.041
2007-12-05,255.453
2007-12-06,255.432
2007-12-07,258.483
2007-12-10,261.982
2007-12-11,261.593
2007-12-12,259.08
2007-12-13,252.271
2007-12-14,249.42
2007-12-17,241.37
2007-12-18,240.461
2007-12-19,239.485
2007-12-20,239.839
2007-12-21,242.176
2007-12-24,244.652
2007-12-25,244.652
2007-12-26,246.333
2007-12-27,248.202
2007-12-28,251.939
2007-12-31,252.629
2008-01-01,252.629
2008-01-02,252.889
2008-01-03,250.479
2008-01-04,246.071
2008-01-07,240.229
2008-01-08,239.632
2008-01-09,232.849
2008-01-10,229.092
2008-01-11,228.998
2008-01-14,234.206
2008-01-15,226.5
2008-01-16,217.675
2008-01-17,218.756
2008-01-18,212.365
2008-01-21,201.261
2008-01-22,211.044
2008-01-23,204.812
2008-01-24,216.627
2008-01-25,220.133
2008-01-28,219.818
2008-01-29,225.409
2008-01-30,225.211
2008-01-31,227.1
2008-02-01,231.817
2008-02-04,234.373
2008-02-05,224.252
2008-02-06,226.542
2008-02-07,219.18
2008-02-08,220.548
2008-02-11,219.216
2008-02-12,226.966
2008-02-13,229.534
2008-02-14,231.331
2008-02-15,230.299
2008-02-18,232.55
2008-02-19,238.166
2008-02-20,236.126
2008-02-21,240.821
2008-02-22,240.93
2008-02-25,246.347
2008-02-26,250.737
2008-02-27,255.613
2008-02-28,253.393
2008-02-29,250.624
2008-03-03,246.061
2008-03-04,246.514
2008-03-05,250.145
2008-03-06,249.455
2008-03-07,243.757
2008-03-10,240.973
2008-03-11,244.295
2008-03-12,250.02
2008-03-13,248.462
2008-03-14,248.685
2008-03-17,242.495
2008-03-18,245.247
2008-03-19,241.206
2008-03-20,237.386
2008-03-21,237.386
2008-03-24,237.047
2008-03-25,245.475
2008-03-26,249.009
2008-03-27,254.784
2008-03-28,254.8
2008-03-31,257.949
2008-04-01,259.107
2008-04-02,260.664
2008-04-03,257.451
2008-04-04,261.737
2008-04-07,262.548
2008-04-08,260.902
2008-04-09,262.745
2008-04-10,261.656
2008-04-11,258.337
2008-04-14,256.591
2008-04-15,257.105
2008-04-16,264.311
2008-04-17,265.361
2008-04-18,265.534
2008-04-21,266.97
2008-04-22,268.373
2008-04-23,268.183
2008-04-24,264.73
2008-04-25,265.895
2008-04-28,267.511
2008-04-29,265.927
2008-04-30,266.553
2008-05-01,264.524
2008-05-02,267.313
2008-05-05,267.902
2008-05-06,270.1
2008-05-07,269.307
2008-05-08,270.015
2008-05-09,268.557
2008-05-12,271.257
2008-05-13,272.288
2008-05-14,275.849
2008-05-15,273.543
2008-05-16,276.454
2008-05-19,279.932
2008-05-20,276.255
2008-05-21,277.144
2008-05-22,277.866
2008-05-23,275.413
2008-05-26,274.802
2008-05-27,271.746
2008-05-28,272.404
2008-05-29,271.431
2008-05-30,273.235
2008-06-02,273.111
2008-06-03,275.162
2008-06-04,273.908
2008-06-05,278.1
2008-06-06,277.749
2008-06-09,273.19
2008-06-10,264.939
2008-06-11,260.576
2008-06-12,258.179
2008-06-13,258.694
2008-06-16,262.587
2008-06-17,267.102
2008-06-18,259.966
2008-06-19,253.555
2008-06-20,250.565
2008-06-23,245.512
2008-06-24,242.575
2008-06-25,246.903
2008-06-26,242.125
2008-06-27,242.67
2008-06-30,242.022
2008-07-01,236.99
2008-07-02,235.936
2008-07-03,230.736
2008-07-04,230.401
2008-07-07,234.228
2008-07-08,228.811
2008-07-09,233.46
2008-07-10,228.138
2008-07-11,223.791
2008-07-14,223.843
2008-07-15,219.106
2008-07-16,220.046
2008-07-17,230.168
2008-07-18,231.349
2008-07-21,237.936
2008-07-22,235.539
2008-07-23,238.311
2008-07-24,230.479
2008-07-25,227.279
2008-07-28,226.557
2008-07-29,224.455
2008-07-30,227.524
2008-07-31,228.211
2008-08-01,226.791
2008-08-04,225.927
2008-08-05,228.434
2008-08-06,231.094
2008-08-07,227.68
2008-08-08,226.49
2008-08-11,229.821
2008-08-12,227.037
2008-08-13,219.554
2008-08-14,219.762
2008-08-15,218.859
2008-08-18,218.924
2008-08-19,212.123
2008-08-20,214.329
2008-08-21,218.331
2008-08-22,221.449
2008-08-25,220.156
2008-08-26,219.87
2008-08-27,219.659
2008-08-28,222.24
2008-08-29,224.504
2008-09-01,221.411
2008-09-02,223.715
2008-09-03,221.377
2008-09-04,215.638
2008-09-05,209.316
2008-09-08,212.329
2008-09-09,208.537
2008-09-10,204.515
2008-09-11,199.941
2008-09-12,204.905
2008-09-15,202.819
2008-09-16,199.954
2008-09-17,195.934
2008-09-18,197.26
2008-09-19,206.412
2008-09-22,208.37
2008-09-23,205.495
2008-09-24,202.129
2008-09-25,204.866
2008-09-26,198.974
2008-09-29,184.711
2008-09-30,183.582
2008-10-01,183.464
2008-10-02,179.837
2008-10-03,179.364
2008-10-06,161.025
2008-10-07,158.033
2008-10-08,149.675
2008-10-09,151.241
2008-10-10,142.134
2008-10-13,154.433
2008-10-14,159.4
2008-10-15,149.317
2008-10-16,141.56
2008-10-17,141.485
2008-10-20,143.709
2008-10-21,145.746
2008-10-22,137.218
2008-10-23,134.277
2008-10-24,126.657
2008-10-27,117.844
2008-10-28,118.346
2008-10-29,127.136
2008-10-30,130.431
2008-10-31,133.0
2008-11-03,135.901
2008-11-04,144.262
2008-11-05,142.728
2008-11-06,132.976
2008-11-07,133.939
2008-11-10,135.459
2008-11-11,130.165
2008-11-12,125.576
2008-11-13,122.792
2008-11-14,120.871
2008-11-17,117.72
2008-11-18,117.832
2008-11-19,112.899
2008-11-20,105.774
2008-11-21,106.074
2008-11-24,113.71
2008-11-25,113.03
2008-11-26,112.068
2008-11-27,115.865
2008-11-28,114.052
2008-12-01,109.763
2008-12-02,111.414
2008-12-03,112.049
2008-12-04,111.552
2008-12-05,107.883
2008-12-08,114.453
2008-12-09,116.247
2008-12-10,120.108
2008-12-11,122.791
2008-12-12,121.128
2008-12-15,124.017
2008-12-16,125.117
2008-12-17,129.674
2008-12-18,132.19
2008-12-19,126.431
2008-12-22,125.417
2008-12-23,125.584
2008-12-24,125.875
2008-12-25,125.875
2008-12-26,126.482
2008-12-29,128.306
2008-12-30,130.059
2008-12-31,128.903
2009-01-01,128.903
2009-01-02,135.599
2009-01-05,135.054
2009-01-06,134.72
2009-01-07,136.02
2009-01-08,139.162
2009-01-09,137.274
2009-01-12,132.619
2009-01-13,127.911
2009-01-14,122.488
2009-01-15,120.102
2009-01-16,123.293
2009-01-19,120.996
2009-01-20,116.062
2009-01-21,116.455
2009-01-22,116.718
2009-01-23,112.904
2009-01-26,117.409
2009-01-27,118.119
2009-01-28,122.119
2009-01-29,119.801
2009-01-30,117.729
2009-02-02,115.547
2009-02-03,118.196
2009-02-04,119.812
2009-02-05,119.871
2009-02-06,121.962
2009-02-09,125.913
2009-02-10,123.534
2009-02-11,121.827
2009-02-12,119.031
2009-02-13,121.077
2009-02-16,120.013
2009-02-17,114.178
2009-02-18,111.876
2009-02-19,112.582
2009-02-20,108.342
2009-02-23,106.877
2009-02-24,105.989
2009-02-25,106.672
2009-02-26,107.833
2009-02-27,106.897
2009-03-02,102.454
2009-03-03,98.44
2009-03-04,102.835
2009-03-05,97.602
2009-03-06,96.8
2009-03-09,95.962
2009-03-10,101.742
2009-03-11,102.069
2009-03-12,102.834
2009-03-13,105.241
2009-03-16,108.291
2009-03-17,107.325
2009-03-18,107.63
2009-03-19,113.923
2009-03-20,113.624
2009-03-23,116.064
2009-03-24,115.54
2009-03-25,118.014
2009-03-26,119.042
2009-03-27,116.099
2009-03-30,111.381
2009-03-31,115.043
2009-04-01,117.304
2009-04-02,125.433
2009-04-03,125.756
2009-04-06,126.234
2009-04-07,122.3
2009-04-08,123.027
2009-04-09,125.663
2009-04-10,125.663
2009-04-13,126.728
2009-04-14,128.234
2009-04-15,128.154
2009-04-16,128.702
2009-04-17,129.301
2009-04-20,123.369
2009-04-21,125.561
2009-04-22,128.512
2009-04-23,129.092
2009-04-24,132.606
2009-04-27,131.14
2009-04-28,128.693
2009-04-29,133.087
2009-04-30,135.328
2009-05-01,135.348
2009-05-04,139.78
2009-05-05,142.524
2009-05-06,142.523
2009-05-07,144.563
2009-05-08,147.955
2009-05-11,146.658
2009-05-12,146.753
2009-05-13,140.943
2009-05-14,142.468
2009-05-15,146.244
2009-05-18,147.828
2009-05-19,152.533
2009-05-20,157.008
2009-05-21,154.606
2009-05-22,157.588
2009-05-25,157.418
2009-05-26,157.6
2009-05-27,157.182
2009-05-28,155.238
2009-05-29,156.883
2009-06-01,159.681
2009-06-02,163.189
2009-06-03,160.237
2009-06-04,159.73
2009-06-05,158.675
2009-06-08,155.604
2009-06-09,158.126
2009-06-10,159.866
2009-06-11,161.577
2009-06-12,162.301
2009-06-15,156.954
2009-06-16,156.443
2009-06-17,152.304
2009-06-18,152.85
2009-06-19,152.172
2009-06-22,147.793
2009-06-23,148.784
2009-06-24,153.855
2009-06-25,153.139
2009-06-26,155.661
2009-06-29,157.945
2009-06-30,156.734
2009-07-01,160.566
2009-07-02,157.167
2009-07-03,156.281
2009-07-06,152.334
2009-07-07,152.684
2009-07-08,148.214
2009-07-09,149.301
2009-07-10,147.242
2009-07-13,149.702
2009-07-14,151.081
2009-07-15,156.0
2009-07-16,157.26
2009-07-17,158.7
2009-07-20,161.627
2009-07-21,162.232
2009-07-22,163.154
2009-07-23,165.397
2009-07-24,164.811
2009-07-27,166.717
2009-07-28,164.653
2009-07-29,165.325
2009-07-30,168.419
2009-07-31,171.068
2009-08-03,177.193
2009-08-04,176.214
2009-08-05,178.657
2009-08-06,180.188
2009-08-07,178.902
2009-08-10,178.847
2009-08-11,176.074
2009-08-12,179.681
2009-08-13,184.689
2009-08-14,184.785
2009-08-17,179.159
2009-08-18,181.803
2009-08-19,182.78
2009-08-20,185.376
2009-08-21,191.039
2009-08-24,196.582
2009-08-25,198.764
2009-08-26,196.453
2009-08-27,194.285
2009-08-28,199.82
2009-08-31,196.688
2009-09-01,193.039
2009-09-02,188.401
2009-09-03,192.293
2009-09-04,195.819
2009-09-07,201.11
2009-09-08,204.703
2009-09-09,207.036
2009-09-10,207.307
2009-09-11,209.937
2009-09-14,208.519
2009-09-15,210.138
2009-09-16,214.5
2009-09-17,214.706
2009-09-18,213.921
2009-09-21,213.348
2009-09-22,214.463
2009-09-23,214.634
2009-09-24,210.052
2009-09-25,208.661
2009-09-28,209.565
2009-09-29,208.256
2009-09-30,209.456
2009-10-01,206.022
2009-10-02,201.753
2009-10-05,204.011
2009-10-06,212.369
2009-10-07,212.642
2009-10-08,216.45
2009-10-09,217.476
2009-10-12,221.816
2009-10-13,221.019
2009-10-14,225.028
2009-10-15,225.468
2009-10-16,221.84
2009-10-19,224.795
2009-10-20,223.882
2009-10-21,222.664
2009-10-22,220.373
2009-10-23,219.936
2009-10-26,216.632
2009-10-27,214.595
2009-10-28,203.221
2009-10-29,209.907
2009-10-30,205.738
2009-11-02,207.442
2009-11-03,202.305
2009-11-04,210.583
2009-11-05,213.463
2009-11-06,213.939
2009-11-09,220.61
2009-11-10,217.937
2009-11-11,219.755
2009-11-12,219.735
2009-11-13,220.432
2009-11-16,227.96
2009-11-17,224.995
2009-11-18,226.907
2009-11-19,220.004
2009-11-20,218.758
2009-11-23,223.374
2009-11-24,221.843
2009-11-25,222.712
2009-11-26,215.894
2009-11-27,217.404
2009-11-30,215.009
2009-12-01,221.714
2009-12-02,221.413
2009-12-03,221.627
2009-12-04,220.824
2009-12-07,220.804
2009-12-08,218.006
2009-12-09,216.182
2009-12-10,216.732
2009-12-11,215.101
2009-12-14,217.333
2009-12-15,216.44
2009-12-16,218.48
2009-12-17,214.422
2009-12-18,211.435
2009-12-21,214.77
2009-12-22,214.266
2009-12-23,214.628
2009-12-24,215.301
2009-12-25,215.301
2009-12-28,215.976
2009-12-29,216.557
2009-12-30,215.223
2009-12-31,216.582
2010-01-01,216.582
2010-01-04,222.854
2010-01-05,225.15
2010-01-06,225.53
2010-01-07,224.182
2010-01-08,226.232
2010-01-11,229.712
2010-01-12,227.777
2010-01-13,227.965
2010-01-14,227.796
2010-01-15,225.794
2010-01-18,225.513
2010-01-19,224.606
2010-01-20,221.126
2010-01-21,217.69
2010-01-22,216.077
2010-01-25,216.163
2010-01-26,213.971
2010-01-27,212.489
2010-01-28,211.529
2010-01-29,211.839
2010-02-01,213.557
2010-02-02,216.92
2010-02-03,215.8
2010-02-04,207.962
2010-02-05,201.935
2010-02-08,200.692
2010-02-09,202.639
2010-02-10,203.28
2010-02-11,202.191
2010-02-12,201.702
2010-02-15,201.782
2010-02-16,204.008
2010-02-17,206.018
2010-02-18,207.558
2010-02-19,205.643
2010-02-22,207.439
2010-02-23,206.516
2010-02-24,206.185
2010-02-25,202.38
2010-02-26,206.184
2010-03-01,205.643
2010-03-02,208.806
2010-03-03,212.141
2010-03-04,210.18
2010-03-05,211.998
2010-03-08,211.808
2010-03-09,210.788
2010-03-10,213.397
2010-03-11,213.858
2010-03-12,215.978
2010-03-15,213.211
2010-03-16,216.437
2010-03-17,218.323
2010-03-18,215.454
2010-03-19,214.365
2010-03-22,214.915
2010-03-23,217.83
2010-03-24,214.807
2010-03-25,216.672
2010-03-26,217.119
2010-03-29,219.3
2010-03-30,218.271
2010-03-31,219.706
2010-04-01,223.058
2010-04-02,223.058
2010-04-05,222.547
2010-04-06,223.163
2010-04-07,221.155
2010-04-08,220.477
2010-04-09,225.225
2010-04-12,227.767
2010-04-13,226.416
2010-04-14,228.596
2010-04-15,227.797
2010-04-16,224.693
2010-04-19,222.097
2010-04-20,226.431
2010-04-21,225.216
2010-04-22,222.027
2010-04-23,224.971
2010-04-26,225.283
2010-04-27,219.272
2010-04-28,212.451
2010-04-29,215.391
2010-04-30,217.156
2010-05-03,215.244
2010-05-04,206.2
2010-05-05,200.302
2010-05-06,196.08
2010-05-07,186.291
2010-05-10,201.156
2010-05-11,197.452
2010-05-12,201.544
2010-05-13,199.906
2010-05-14,192.024
2010-05-17,188.312
2010-05-18,190.773
2010-05-19,185.21
2010-05-20,180.395
2010-05-21,183.233
2010-05-24,180.442
2010-05-25,172.634
2010-05-26,176.158
2010-05-27,183.398
2010-05-28,184.657
2010-05-31,185.002
2010-06-01,184.46
2010-06-02,183.669
2010-06-03,186.912
2010-06-04,181.748
2010-06-07,177.608
2010-06-08,176.184
2010-06-09,180.518
2010-06-10,185.287
2010-06-11,185.433
2010-06-14,190.947
2010-06-15,192.741
2010-06-16,192.368
2010-06-17,192.994
2010-06-18,193.924
2010-06-21,195.934
2010-06-22,194.754
2010-06-23,192.218
2010-06-24,189.113
2010-06-25,187.066
2010-06-28,189.843
2010-06-29,181.417
2010-06-30,181.852
2010-07-01,180.732
2010-07-02,183.177
2010-07-05,181.928
2010-07-06,188.031
2010-07-07,189.036
2010-07-08,191.95
2010-07-09,190.983
2010-07-12,190.593
2010-07-13,194.554
2010-07-14,195.895
2010-07-15,196.675
2010-07-16,194.292
2010-07-19,193.687
2010-07-20,191.575
2010-07-21,193.045
2010-07-22,197.536
2010-07-23,197.151
2010-07-26,199.781
2010-07-27,200.601
2010-07-28,199.767
2010-07-29,199.933
2010-07-30,198.787
2010-08-02,204.801
2010-08-03,205.683
2010-08-04,205.471
2010-08-05,205.524
2010-08-06,204.944
2010-08-09,206.86
2010-08-10,202.624
2010-08-11,195.934
2010-08-12,194.507
2010-08-13,193.536
2010-08-16,194.783
2010-08-17,198.156
2010-08-18,197.938
2010-08-19,195.877
2010-08-20,189.837
2010-08-23,190.151
2010-08-24,186.645
2010-08-25,183.648
2010-08-26,187.589
2010-08-27,188.766
2010-08-30,187.994
2010-08-31,188.848
2010-09-01,193.803
2010-09-02,194.837
2010-09-03,196.825
2010-09-06,197.932
2010-09-07,193.995
2010-09-08,194.891
2010-09-09,196.595
2010-09-10,197.656
2010-09-13,201.818
2010-09-14,204.486
2010-09-15,204.287
2010-09-16,204.877
2010-09-17,208.552
2010-09-20,212.118
2010-09-21,214.286
2010-09-22,217.379
