Date,CANADA MID GROWTH Mid Cap
2015-02-05,1142.982
2015-02-06,1129.653
2015-02-09,1136.762
2015-02-10,1130.369
2015-02-11,1122.471
2015-02-12,1146.554
2015-02-13,1158.144
2015-02-16,1155.453
2015-02-17,1159.592
2015-02-18,1157.735
2015-02-19,1146.498
2015-02-20,1149.969
2015-02-23,1146.991
2015-02-24,1146.854
2015-02-25,1166.828
2015-02-26,1170.613
2015-02-27,1168.79
2015-03-02,1170.62
2015-03-03,1168.723
2015-03-04,1161.169
2015-03-05,1156.899
2015-03-06,1132.978
2015-03-09,1127.248
2015-03-10,1105.907
2015-03-11,1101.023
2015-03-12,1113.174
2015-03-13,1096.657
2015-03-16,1106.771
2015-03-17,1113.113
2015-03-18,1122.362
2015-03-19,1115.385
2015-03-20,1136.189
2015-03-23,1143.755
2015-03-24,1152.579
2015-03-25,1145.646
2015-03-26,1147.542
2015-03-27,1134.397
2015-03-30,1123.294
2015-03-31,1127.805
2015-04-01,1138.017
2015-04-02,1148.009
2015-04-03,1148.009
2015-04-06,1176.865
2015-04-07,1180.777
2015-04-08,1172.649
2015-04-09,1172.072
2015-04-10,1176.401
2015-04-13,1174.875
2015-04-14,1190.324
2015-04-15,1204.812
2015-04-16,1215.637
2015-04-17,1211.665
2015-04-20,1213.597
2015-04-21,1201.111
2015-04-22,1195.483
2015-04-23,1216.327
2015-04-24,1217.166
2015-04-27,1222.771
2015-04-28,1233.568
2015-04-29,1236.596
2015-04-30,1213.374
2015-05-01,1217.618
2015-05-04,1225.692
2015-05-05,1220.53
2015-05-06,1214.86
2015-05-07,1202.862
2015-05-08,1207.101
2015-05-11,1205.658
2015-05-12,1208.746
2015-05-13,1213.501
2015-05-14,1228.253
2015-05-15,1230.033
2015-05-18,1217.41
2015-05-19,1198.626
2015-05-20,1201.113
2015-05-21,1196.134
2015-05-22,1189.773
2015-05-25,1189.403
2015-05-26,1162.6
2015-05-27,1162.036
2015-05-28,1161.611
2015-05-29,1162.874
2015-06-01,1163.228
2015-06-02,1173.641
2015-06-03,1176.659
2015-06-04,1167.95
2015-06-05,1164.586
2015-06-08,1155.183
2015-06-09,1164.839
2015-06-10,1177.702
2015-06-11,1171.334
2015-06-12,1166.222
2015-06-15,1162.151
2015-06-16,1161.665
2015-06-17,1161.392
2015-06-18,1177.03
2015-06-19,1160.971
2015-06-22,1174.275
2015-06-23,1171.388
2015-06-24,1166.375
2015-06-25,1168.506
2015-06-26,1160.78
2015-06-29,1138.49
2015-06-30,1133.482
2015-07-01,1128.106
2015-07-02,1137.438
2015-07-03,1143.504
2015-07-06,1126.929
2015-07-07,1116.745
2015-07-08,1104.645
2015-07-09,1094.44
2015-07-10,1103.562
2015-07-13,1115.867
2015-07-14,1127.724
2015-07-15,1112.575
2015-07-16,1113.176
2015-07-17,1107.743
2015-07-20,1087.913
2015-07-21,1087.427
2015-07-22,1079.937
2015-07-23,1074.293
2015-07-24,1063.498
2015-07-27,1057.874
2015-07-28,1070.774
2015-07-29,1095.43
2015-07-30,1084.732
2015-07-31,1084.259
2015-08-03,1075.127
2015-08-04,1080.785
2015-08-05,1078.88
2015-08-06,1069.679
2015-08-07,1069.35
2015-08-10,1081.522
2015-08-11,1077.656
2015-08-12,1087.847
2015-08-13,1074.172
2015-08-14,1080.215
2015-08-17,1073.432
2015-08-18,1072.111
2015-08-19,1061.824
2015-08-20,1049.418
2015-08-21,1024.445
2015-08-24,993.585
2015-08-25,993.328
2015-08-26,1006.081
2015-08-27,1028.438
2015-08-28,1042.842
2015-08-31,1034.896
2015-09-01,1025.774
2015-09-02,1023.938
2015-09-03,1033.865
2015-09-04,1019.576
2015-09-07,1016.47
2015-09-08,1029.141
2015-09-09,1022.138
2015-09-10,1019.355
2015-09-11,1011.45
2015-09-14,1004.019
2015-09-15,1014.767
2015-09-16,1042.057
2015-09-17,1043.453
2015-09-18,1040.105
2015-09-21,1039.858
2015-09-22,1020.98
2015-09-23,1018.043
2015-09-24,1014.215
2015-09-25,1017.451
2015-09-28,993.429
2015-09-29,984.84
2015-09-30,1002.07
2015-10-01,1008.583
2015-10-02,1020.491
2015-10-05,1049.717
2015-10-06,1050.11
2015-10-07,1064.368
2015-10-08,1067.907
2015-10-09,1076.987
2015-10-12,1074.452
2015-10-13,1076.715
2015-10-14,1075.834
2015-10-15,1079.638
2015-10-16,1070.865
2015-10-19,1070.595
2015-10-20,1079.394
2015-10-21,1061.862
2015-10-22,1076.715
2015-10-23,1075.264
2015-10-26,1059.53
2015-10-27,1039.902
2015-10-28,1055.536
2015-10-29,1055.679
2015-10-30,1055.59
2015-11-02,1059.178
2015-11-03,1064.807
2015-11-04,1063.944
2015-11-05,1056.402
2015-11-06,1036.103
2015-11-09,1032.173
2015-11-10,1029.211
2015-11-11,1026.644
2015-11-12,1009.672
2015-11-13,1006.368
2015-11-16,1025.872
2015-11-17,1027.226
2015-11-18,1037.3
2015-11-19,1046.363
2015-11-20,1038.017
2015-11-23,1033.054
2015-11-24,1034.214
2015-11-25,1042.565
2015-11-26,1042.379
2015-11-27,1035.401
2015-11-30,1042.729
2015-12-01,1052.478
2015-12-02,1043.194
2015-12-03,1031.381
2015-12-04,1045.176
2015-12-07,1015.36
2015-12-08,1002.651
2015-12-09,995.573
2015-12-10,1005.515
2015-12-11,985.826
2015-12-14,969.251
2015-12-15,977.948
2015-12-16,989.302
2015-12-17,972.205
2015-12-18,983.844
2015-12-21,979.859
2015-12-22,984.789
2015-12-23,999.962
2015-12-24,1002.667
2015-12-25,1002.667
2015-12-28,1000.104
2015-12-29,1005.062
2015-12-30,993.557
2015-12-31,985.67
2016-01-01,985.67
2016-01-04,974.533
2016-01-05,967.394
2016-01-06,951.225
2016-01-07,935.007
2016-01-08,930.375
2016-01-11,916.22
2016-01-12,913.971
2016-01-13,906.056
2016-01-14,913.228
2016-01-15,890.347
2016-01-18,875.929
2016-01-19,878.549
2016-01-20,864.853
2016-01-21,894.686
2016-01-22,927.198
2016-01-25,906.878
2016-01-26,923.324
2016-01-27,919.286
2016-01-28,928.073
2016-01-29,948.187
2016-02-01,945.495
2016-02-02,926.16
2016-02-03,948.495
2016-02-04,969.331
2016-02-05,953.92
2016-02-08,929.538
2016-02-09,923.369
2016-02-10,920.758
2016-02-11,911.627
2016-02-12,932.184
2016-02-15,937.105
2016-02-16,946.956
2016-02-17,985.448
2016-02-18,992.997
2016-02-19,981.321
2016-02-22,1002.666
2016-02-23,991.688
2016-02-24,994.52
2016-02-25,1007.568
2016-02-26,1013.363
2016-02-29,1017.486
2016-03-01,1033.032
2016-03-02,1036.104
2016-03-03,1044.539
2016-03-04,1048.406
2016-03-07,1065.848
2016-03-08,1052.101
2016-03-09,1060.669
2016-03-10,1061.275
2016-03-11,1076.098
2016-03-14,1065.544
2016-03-15,1059.349
2016-03-16,1071.72
2016-03-17,1110.312
2016-03-18,1103.407
2016-03-21,1100.794
2016-03-22,1096.394
2016-03-23,1073.785
2016-03-24,1068.727
2016-03-25,1068.727
2016-03-28,1076.321
2016-03-29,1091.823
2016-03-30,1116.41
2016-03-31,1114.66
2016-04-01,1100.645
2016-04-04,1092.808
2016-04-05,1081.131
2016-04-06,1087.056
2016-04-07,1076.531
2016-04-08,1090.367
2016-04-11,1100.566
2016-04-12,1115.48
2016-04-13,1125.145
2016-04-14,1116.248
2016-04-15,1115.838
2016-04-18,1122.93
2016-04-19,1149.263
2016-04-20,1153.233
2016-04-21,1144.39
2016-04-22,1145.734
2016-04-25,1138.557
2016-04-26,1143.215
2016-04-27,1149.164
2016-04-28,1159.826
2016-04-29,1167.31
2016-05-02,1163.294
2016-05-03,1140.039
2016-05-04,1122.644
2016-05-05,1132.018
2016-05-06,1135.323
2016-05-09,1119.133
2016-05-10,1140.108
2016-05-11,1143.921
2016-05-12,1147.369
2016-05-13,1132.871
2016-05-16,1141.213
2016-05-17,1142.692
2016-05-18,1125.464
2016-05-19,1116.478
2016-05-20,1125.743
2016-05-23,1123.475
2016-05-24,1128.132
2016-05-25,1136.264
2016-05-26,1144.519
2016-05-27,1147.744
2016-05-30,1143.542
2016-05-31,1149.919
2016-06-01,1150.652
2016-06-02,1154.266
2016-06-03,1181.376
2016-06-06,1197.064
2016-06-07,1204.976
2016-06-08,1213.348
2016-06-09,1201.48
2016-06-10,1182.767
2016-06-13,1180.679
2016-06-14,1161.868
2016-06-15,1164.214
2016-06-16,1148.654
2016-06-17,1160.712
2016-06-20,1181.929
2016-06-21,1173.697
2016-06-22,1171.8
2016-06-23,1184.661
2016-06-24,1159.733
2016-06-27,1129.992
2016-06-28,1144.594
2016-06-29,1170.184
2016-06-30,1176.685
2016-07-01,1184.943
2016-07-04,1206.969
2016-07-05,1193.759
2016-07-06,1187.8
2016-07-07,1190.097
2016-07-08,1188.426
2016-07-11,1199.746
2016-07-12,1207.954
2016-07-13,1217.064
2016-07-14,1219.546
2016-07-15,1210.814
2016-07-18,1215.217
2016-07-19,1216.588
2016-07-20,1216.506
2016-07-21,1221.315
2016-07-22,1212.835
2016-07-25,1199.215
2016-07-26,1203.669
2016-07-27,1202.721
2016-07-28,1209.255
2016-07-29,1228.695
2016-08-01,1223.208
2016-08-02,1224.194
2016-08-03,1220.765
2016-08-04,1237.826
2016-08-05,1231.491
2016-08-08,1241.538
2016-08-09,1245.492
2016-08-10,1248.949
2016-08-11,1254.543
2016-08-12,1251.619
2016-08-15,1256.337
2016-08-16,1254.554
2016-08-17,1253.912
2016-08-18,1263.723
2016-08-19,1250.64
2016-08-22,1251.579
2016-08-23,1253.945
2016-08-24,1229.044
2016-08-25,1230.096
2016-08-26,1235.818
2016-08-29,1224.584
2016-08-30,1211.337
2016-08-31,1210.55
2016-09-01,1224.607
2016-09-02,1240.227
2016-09-05,1249.247
2016-09-06,1258.529
2016-09-07,1251.177
2016-09-08,1252.235
2016-09-09,1209.34
2016-09-12,1214.852
2016-09-13,1183.222
2016-09-14,1185.689
2016-09-15,1199.639
2016-09-16,1187.592
2016-09-19,1195.772
2016-09-20,1197.259
2016-09-21,1218.2
2016-09-22,1243.172
2016-09-23,1225.978
2016-09-26,1215.745
2016-09-27,1203.959
2016-09-28,1217.114
2016-09-29,1229.642
2016-09-30,1220.077
2016-10-03,1214.639
2016-10-04,1190.185
2016-10-05,1192.149
2016-10-06,1186.599
2016-10-07,1181.666
2016-10-10,1190.786
2016-10-11,1178.289
2016-10-12,1181.817
2016-10-13,1182.911
2016-10-14,1189.765
2016-10-17,1191.731
2016-10-18,1209.114
2016-10-19,1226.192
2016-10-20,1207.666
2016-10-21,1206.584
2016-10-24,1198.199
2016-10-25,1191.155
2016-10-26,1186.92
2016-10-27,1181.734
2016-10-28,1184.922
2016-10-31,1192.393
2016-11-01,1193.579
2016-11-02,1176.666
2016-11-03,1183.029
2016-11-04,1177.073
2016-11-07,1185.642
2016-11-08,1195.616
2016-11-09,1194.131
2016-11-10,1173.428
2016-11-11,1143.683
2016-11-14,1134.735
2016-11-15,1161.335
2016-11-16,1166.673
2016-11-17,1177.64
2016-11-18,1164.078
2016-11-21,1188.58
2016-11-22,1196.094
2016-11-23,1191.106
2016-11-24,1190.755
2016-11-25,1186.993
2016-11-28,1195.575
2016-11-29,1186.8
2016-11-30,1188.173
2016-12-01,1192.048
2016-12-02,1197.84
2016-12-05,1203.597
2016-12-06,1197.583
2016-12-07,1205.532
2016-12-08,1203.05
2016-12-09,1198.241
2016-12-12,1206.014
2016-12-13,1209.125
2016-12-14,1193.146
2016-12-15,1164.267
2016-12-16,1169.753
2016-12-19,1171.685
2016-12-20,1175.333
2016-12-21,1175.569
2016-12-22,1168.776
2016-12-23,1165.253
2016-12-26,1165.253
2016-12-27,1162.458
2016-12-28,1170.282
2016-12-29,1185.86
2016-12-30,1177.513
2017-01-02,1177.513
2017-01-03,1182.612
2017-01-04,1203.463
2017-01-05,1214.857
2017-01-06,1205.626
2017-01-09,1192.932
2017-01-10,1203.489
2017-01-11,1205.293
2017-01-12,1209.853
2017-01-13,1221.605
2017-01-16,1219.611
2017-01-17,1224.102
2017-01-18,1217.691
2017-01-19,1196.415
2017-01-20,1205.109
2017-01-23,1202.112
2017-01-24,1233.744
2017-01-25,1243.905
2017-01-26,1234.91
2017-01-27,1231.21
2017-01-30,1215.318
2017-01-31,1225.227
2017-02-01,1225.057
2017-02-02,1231.658
2017-02-03,1231.818
2017-02-06,1217.868
2017-02-07,1214.975
2017-02-08,1220.084
2017-02-09,1228.41
2017-02-10,1247.806
2017-02-13,1247.478
2017-02-14,1248.498
2017-02-15,1248.294
2017-02-16,1244.646
2017-02-17,1241.475
2017-02-20,1243.04
2017-02-21,1253.054
2017-02-22,1230.327
2017-02-23,1235.302
2017-02-24,1220.597
2017-02-27,1205.118
2017-02-28,1189.869
2017-03-01,1203.584
2017-03-02,1188.409
2017-03-03,1186.064
2017-03-06,1185.706
2017-03-07,1181.278
2017-03-08,1166.866
2017-03-09,1158.183
2017-03-10,1168.926
2017-03-13,1177.567
2017-03-14,1163.89
2017-03-15,1187.682
2017-03-16,1198.124
2017-03-17,1188.471
2017-03-20,1190.902
2017-03-21,1180.719
2017-03-22,1183.807
2017-03-23,1187.315
2017-03-24,1185.282
2017-03-27,1196.12
2017-03-28,1199.303
2017-03-29,1210.931
2017-03-30,1216.834
2017-03-31,1212.502
2017-04-03,1218.534
2017-04-04,1224.581
2017-04-05,1226.994
2017-04-06,1229.603
2017-04-07,1226.122
2017-04-10,1237.521
2017-04-11,1244.559
2017-04-12,1243.415
2017-04-13,1236.874
2017-04-14,1236.874
2017-04-17,1247.236
2017-04-18,1233.761
2017-04-19,1218.844
2017-04-20,1216.868
2017-04-21,1220.161
2017-04-24,1222.102
2017-04-25,1215.262
2017-04-26,1217.73
2017-04-27,1203.587
2017-04-28,1211.97
2017-05-01,1214.829
2017-05-02,1214.785
2017-05-03,1206.743
2017-05-04,1192.467
2017-05-05,1214.566
2017-05-08,1216.836
2017-05-09,1208.614
2017-05-10,1222.775
2017-05-11,1216.44
2017-05-12,1213.659
2017-05-15,1224.613
2017-05-16,1229.077
2017-05-17,1208.67
2017-05-18,1207.876
2017-05-19,1230.875
2017-05-22,1236.076
2017-05-23,1231.29
2017-05-24,1233.8
2017-05-25,1232.099
2017-05-26,1233.199
2017-05-29,1234.489
2017-05-30,1225.27
2017-05-31,1218.081
2017-06-01,1230.823
2017-06-02,1229.625
2017-06-05,1227.429
2017-06-06,1242.646
2017-06-07,1230.391
2017-06-08,1230.613
2017-06-09,1224.228
2017-06-12,1213.089
2017-06-13,1236.078
2017-06-14,1215.685
2017-06-15,1204.664
2017-06-16,1203.403
2017-06-19,1218.523
2017-06-20,1203.988
2017-06-21,1207.07
2017-06-22,1218.268
2017-06-23,1227.368
2017-06-26,1228.512
2017-06-27,1220.217
2017-06-28,1233.376
2017-06-29,1225.609
2017-06-30,1227.17
2017-07-03,1226.32
2017-07-04,1221.537
2017-07-05,1212.231
2017-07-06,1204.673
2017-07-07,1205.284
2017-07-10,1217.938
2017-07-11,1218.355
2017-07-12,1224.34
2017-07-13,1228.49
2017-07-14,1238.738
2017-07-17,1241.683
2017-07-18,1243.594
2017-07-19,1256.298
2017-07-20,1262.745
2017-07-21,1257.919
2017-07-24,1261.343
2017-07-25,1264.083
2017-07-26,1271.196
2017-07-27,1270.936
2017-07-28,1275.651
2017-07-31,1261.544
2017-08-01,1275.742
2017-08-02,1269.604
2017-08-03,1254.824
2017-08-04,1250.275
2017-08-07,1246.826
2017-08-08,1243.41
2017-08-09,1238.81
2017-08-10,1234.633
2017-08-11,1233.905
2017-08-14,1238.213
2017-08-15,1229.0
2017-08-16,1236.501
2017-08-17,1239.528
2017-08-18,1235.046
2017-08-21,1239.808
2017-08-22,1246.716
2017-08-23,1251.525
2017-08-24,1257.604
2017-08-25,1256.573
2017-08-28,1266.853
2017-08-29,1268.92
2017-08-30,1268.329
2017-08-31,1285.344
2017-09-01,1293.153
2017-09-04,1289.507
2017-09-05,1292.09
2017-09-06,1295.263
2017-09-07,1313.741
2017-09-08,1310.008
2017-09-11,1309.076
2017-09-12,1321.409
2017-09-13,1312.364
2017-09-14,1317.825
2017-09-15,1315.68
2017-09-18,1318.171
2017-09-19,1312.049
2017-09-20,1318.259
2017-09-21,1313.464
2017-09-22,1315.811
2017-09-25,1314.15
2017-09-26,1306.002
2017-09-27,1323.758
2017-09-28,1315.53
2017-09-29,1310.148
2017-10-02,1318.459
2017-10-03,1315.234
2017-10-04,1316.419
2017-10-05,1314.222
2017-10-06,1309.108
2017-10-09,1307.804
2017-10-10,1312.099
2017-10-11,1313.713
2017-10-12,1318.391
2017-10-13,1325.61
2017-10-16,1319.775
2017-10-17,1319.6
2017-10-18,1329.69
2017-10-19,1331.828
2017-10-20,1323.962
2017-10-23,1322.366
2017-10-24,1322.95
2017-10-25,1306.263
2017-10-26,1306.301
2017-10-27,1309.35
2017-10-30,1321.461
2017-10-31,1310.046
2017-11-01,1306.005
2017-11-02,1316.659
2017-11-03,1321.784
2017-11-06,1335.462
2017-11-07,1331.481
2017-11-08,1332.574
2017-11-09,1336.154
2017-11-10,1339.462
2017-11-13,1331.258
2017-11-14,1320.566
2017-11-15,1315.75
2017-11-16,1322.851
2017-11-17,1319.409
2017-11-20,1321.72
2017-11-21,1337.362
2017-11-22,1339.84
2017-11-23,1340.679
2017-11-24,1350.267
2017-11-27,1346.445
2017-11-28,1339.551
2017-11-29,1317.172
2017-11-30,1322.829
2017-12-01,1327.284
2017-12-04,1316.675
2017-12-05,1315.283
2017-12-06,1297.431
2017-12-07,1304.435
2017-12-08,1312.881
2017-12-11,1317.591
2017-12-12,1309.429
2017-12-13,1321.037
2017-12-14,1310.995
2017-12-15,1318.519
2017-12-18,1324.409
2017-12-19,1318.455
2017-12-20,1340.007
2017-12-21,1354.819
2017-12-22,1350.255
2017-12-25,1350.255
2017-12-26,1355.622
2017-12-27,1366.268
2017-12-28,1379.866
2017-12-29,1382.542
2018-01-01,1382.542
2018-01-02,1395.185
2018-01-03,1396.668
2018-01-04,1395.07
2018-01-05,1399.384
2018-01-08,1396.077
2018-01-09,1393.526
2018-01-10,1391.703
2018-01-11,1394.435
2018-01-12,1402.647
2018-01-15,1424.218
2018-01-16,1417.291
2018-01-17,1415.196
2018-01-18,1410.329
2018-01-19,1419.212
2018-01-22,1417.506
2018-01-23,1421.579
2018-01-24,1436.549
2018-01-25,1439.634
2018-01-26,1447.768
2018-01-29,1433.32
2018-01-30,1415.79
2018-01-31,1424.591
2018-02-01,1422.587
2018-02-02,1381.169
2018-02-05,1352.699
2018-02-06,1344.373
2018-02-07,1339.735
2018-02-08,1304.973
2018-02-09,1291.925
2018-02-12,1328.783
2018-02-13,1333.08
2018-02-14,1368.338
2018-02-15,1380.94
2018-02-16,1377.571
2018-02-19,1373.846
2018-02-20,1371.777
2018-02-21,1353.816
2018-02-22,1357.506
2018-02-23,1379.784
2018-02-26,1379.384
2018-02-27,1366.275
2018-02-28,1346.504
2018-03-01,1340.096
2018-03-02,1338.978
2018-03-05,1343.753
2018-03-06,1354.501
2018-03-07,1343.241
2018-03-08,1349.556
2018-03-09,1363.038
2018-03-12,1365.589
2018-03-13,1361.281
2018-03-14,1367.18
2018-03-15,1360.399
2018-03-16,1361.216
2018-03-19,1351.797
2018-03-20,1357.335
2018-03-21,1377.458
2018-03-22,1354.269
2018-03-23,1350.433
2018-03-26,1358.049
2018-03-27,1341.513
2018-03-28,1323.727
2018-03-29,1346.515
2018-03-30,1346.515
2018-04-02,1334.067
2018-04-03,1345.39
2018-04-04,1334.886
2018-04-05,1349.082
2018-04-06,1335.945
2018-04-09,1336.747
2018-04-10,1358.895
2018-04-11,1365.98
2018-04-12,1365.446
2018-04-13,1366.782
2018-04-16,1373.26
2018-04-17,1393.032
2018-04-18,1413.07
2018-04-19,1401.199
2018-04-20,1394.645
2018-04-23,1383.321
2018-04-24,1375.229
2018-04-25,1365.004
2018-04-26,1377.868
2018-04-27,1382.446
2018-04-30,1384.049
2018-05-01,1379.688
2018-05-02,1391.912
2018-05-03,1390.278
2018-05-04,1402.477
2018-05-07,1411.979
2018-05-08,1406.748
2018-05-09,1417.815
2018-05-10,1415.392
2018-05-11,1416.38
2018-05-14,1423.871
2018-05-15,1409.416
2018-05-16,1424.33
2018-05-17,1432.449
2018-05-18,1429.94
2018-05-21,1433.002
2018-05-22,1427.293
2018-05-23,1415.142
2018-05-24,1417.767
2018-05-25,1406.805
2018-05-28,1400.575
2018-05-29,1396.51
2018-05-30,1429.191
2018-05-31,1423.075
2018-06-01,1423.209
2018-06-04,1431.432
2018-06-05,1435.395
2018-06-06,1455.945
2018-06-07,1437.404
2018-06-08,1440.415
2018-06-11,1439.224
2018-06-12,1451.964
2018-06-13,1450.995
2018-06-14,1453.155
2018-06-15,1439.54
2018-06-18,1448.981
2018-06-19,1425.596
2018-06-20,1436.691
2018-06-21,1419.532
2018-06-22,1422.736
2018-06-25,1398.784
2018-06-26,1403.322
2018-06-27,1402.029
2018-06-28,1402.049
2018-06-29,1418.321
2018-07-02,1413.861
2018-07-03,1421.345
2018-07-04,1425.019
2018-07-05,1423.823
2018-07-06,1436.278
2018-07-09,1443.786
2018-07-10,1447.895
2018-07-11,1435.427
2018-07-12,1449.138
2018-07-13,1449.923
2018-07-16,1447.757
2018-07-17,1453.578
2018-07-18,1443.779
2018-07-19,1443.475
2018-07-20,1443.253
2018-07-23,1433.375
2018-07-24,1421.982
2018-07-25,1426.948
2018-07-26,1428.44
2018-07-27,1405.651
2018-07-30,1393.659
2018-07-31,1404.638
2018-08-01,1395.735
2018-08-02,1413.064
2018-08-03,1416.169
2018-08-06,1413.828
2018-08-07,1387.189
2018-08-08,1383.379
2018-08-09,1390.172
2018-08-10,1378.074
2018-08-13,1358.324
2018-08-14,1364.311
2018-08-15,1323.175
2018-08-16,1326.188
2018-08-17,1338.708
2018-08-20,1336.35
2018-08-21,1340.137
2018-08-22,1346.349
2018-08-23,1339.406
2018-08-24,1351.926
2018-08-27,1366.067
2018-08-28,1362.266
2018-08-29,1366.239
2018-08-30,1368.76
2018-08-31,1347.82
2018-09-03,1344.263
2018-09-04,1320.191
2018-09-05,1305.223
2018-09-06,1297.939
2018-09-07,1308.043
2018-09-10,1307.741
2018-09-11,1317.275
2018-09-12,1338.475
2018-09-13,1319.678
2018-09-14,1313.443
2018-09-17,1321.876
2018-09-18,1340.392
2018-09-19,1345.523
2018-09-20,1362.818
2018-09-21,1356.762
2018-09-24,1351.136
2018-09-25,1348.124
2018-09-26,1338.859
2018-09-27,1339.862
2018-09-28,1349.098
2018-10-01,1352.993
2018-10-02,1342.11
2018-10-03,1351.323
2018-10-04,1325.903
2018-10-05,1318.566
2018-10-08,1314.297
2018-10-09,1299.952
2018-10-10,1259.943
2018-10-11,1251.584
2018-10-12,1268.983
2018-10-15,1279.875
2018-10-16,1296.008
2018-10-17,1274.938
2018-10-18,1259.998
2018-10-19,1247.911
2018-10-22,1250.416
2018-10-23,1232.751
2018-10-24,1202.509
2018-10-25,1208.371
2018-10-26,1198.255
2018-10-29,1179.233
2018-10-30,1191.754
2018-10-31,1206.754
2018-11-01,1225.187
2018-11-02,1223.587
2018-11-05,1222.129
2018-11-06,1213.6
2018-11-07,1224.615
2018-11-08,1219.769
2018-11-09,1198.047
2018-11-12,1175.845
2018-11-13,1167.549
2018-11-14,1174.159
2018-11-15,1174.257
2018-11-16,1186.712
2018-11-19,1169.85
2018-11-20,1158.289
2018-11-21,1174.39
2018-11-22,1187.3
2018-11-23,1176.479
2018-11-26,1179.524
2018-11-27,1161.867
2018-11-28,1175.411
2018-11-29,1181.334
2018-11-30,1182.704
2018-12-03,1205.185
2018-12-04,1189.209
2018-12-05,1181.683
2018-12-06,1166.041
2018-12-07,1168.019
2018-12-10,1157.829
2018-12-11,1152.9
2018-12-12,1178.816
2018-12-13,1176.768
2018-12-14,1151.631
2018-12-17,1132.288
2018-12-18,1140.845
2018-12-19,1124.177
2018-12-20,1116.474
2018-12-21,1091.38
2018-12-24,1090.382
2018-12-25,1090.382
2018-12-26,1089.02
2018-12-27,1118.335
2018-12-28,1118.859
2018-12-31,1128.213
2019-01-01,1128.213
2019-01-02,1127.611
2019-01-03,1118.188
2019-01-04,1137.909
2019-01-07,1158.911
2019-01-08,1172.327
2019-01-09,1196.303
2019-01-10,1197.511
2019-01-11,1197.552
2019-01-14,1197.511
2019-01-15,1201.752
2019-01-16,1210.397
2019-01-17,1212.012
2019-01-18,1222.717
2019-01-21,1216.621
2019-01-22,1206.817
2019-01-23,1207.57
2019-01-24,1216.414
2019-01-25,1237.99
2019-01-28,1227.995
2019-01-29,1233.425
2019-01-30,1243.523
2019-01-31,1260.013
2019-02-01,1263.54
2019-02-04,1274.579
2019-02-05,1281.647
2019-02-06,1275.745
2019-02-07,1266.159
2019-02-08,1261.46
2019-02-11,1243.975
2019-02-12,1254.215
2019-02-13,1254.531
2019-02-14,1273.14
2019-02-15,1284.733
2019-02-18,1288.858
2019-02-19,1298.537
2019-02-20,1315.058
2019-02-21,1307.086
2019-02-22,1312.926
2019-02-25,1320.382
2019-02-26,1313.996
2019-02-27,1312.233
2019-02-28,1310.735
2019-03-01,1313.931
2019-03-04,1306.908
2019-03-05,1312.725
2019-03-06,1303.53
2019-03-07,1294.687
2019-03-08,1296.152
2019-03-11,1312.006
2019-03-12,1320.275
2019-03-13,1329.84
2019-03-14,1324.174
2019-03-15,1330.456
2019-03-18,1333.103
2019-03-19,1334.438
2019-03-20,1329.264
2019-03-21,1341.124
2019-03-22,1323.734
2019-03-25,1326.255
2019-03-26,1338.955
2019-03-27,1322.954
2019-03-28,1326.809
2019-03-29,1334.685
2019-04-01,1345.355
2019-04-02,1345.604
2019-04-03,1345.116
2019-04-04,1340.132
2019-04-05,1348.789
2019-04-08,1352.241
2019-04-09,1349.171
2019-04-10,1355.441
2019-04-11,1350.36
2019-04-12,1360.993
2019-04-15,1355.026
2019-04-16,1347.66
2019-04-17,1345.071
2019-04-18,1348.859
2019-04-19,1348.859
2019-04-22,1347.992
2019-04-23,1356.283
2019-04-24,1343.804
2019-04-25,1334.113
2019-04-26,1341.828
2019-04-29,1338.635
2019-04-30,1344.664
2019-05-01,1346.001
2019-05-02,1338.991
2019-05-03,1352.829
2019-05-06,1348.918
2019-05-07,1326.906
2019-05-08,1329.184
2019-05-09,1325.068
2019-05-10,1324.04
2019-05-13,1313.722
2019-05-14,1324.649
2019-05-15,1337.002
2019-05-16,1357.007
2019-05-17,1356.178
2019-05-20,1359.208
2019-05-21,1357.601
2019-05-22,1352.623
2019-05-23,1329.346
2019-05-24,1331.441
2019-05-27,1342.496
2019-05-28,1340.802
2019-05-29,1323.254
2019-05-30,1327.379
2019-05-31,1335.657
2019-06-03,1345.156
2019-06-04,1366.213
2019-06-05,1376.791
2019-06-06,1374.619
2019-06-07,1378.49
2019-06-10,1382.127
2019-06-11,1383.609
2019-06-12,1393.408
2019-06-13,1403.16
2019-06-14,1401.146
2019-06-17,1410.792
2019-06-18,1422.282
2019-06-19,1421.444
2019-06-20,1447.402
2019-06-21,1448.406
2019-06-24,1456.796
2019-06-25,1445.539
2019-06-26,1443.321
2019-06-27,1451.717
2019-06-28,1467.713
2019-07-01,1463.792
2019-07-02,1466.594
2019-07-03,1473.633
2019-07-04,1477.829
2019-07-05,1464.829
2019-07-08,1459.018
2019-07-09,1461.142
2019-07-10,1467.441
2019-07-11,1468.29
2019-07-12,1473.414
2019-07-15,1483.846
2019-07-16,1492.372
2019-07-17,1497.955
2019-07-18,1493.028
2019-07-19,1496.226
2019-07-22,1492.635
2019-07-23,1487.743
2019-07-24,1497.472
2019-07-25,1489.645
2019-07-26,1488.687
2019-07-29,1489.435
2019-07-30,1480.397
