Date,HONG KONG MID GROWTH Mid Cap
2010-08-24,713.29
2010-08-25,709.748
2010-08-26,707.777
2010-08-27,709.399
2010-08-30,710.938
2010-08-31,707.254
2010-09-01,710.293
2010-09-02,714.496
2010-09-03,720.79
2010-09-06,733.834
2010-09-07,729.994
2010-09-08,721.284
2010-09-09,721.864
2010-09-10,722.978
2010-09-13,733.035
2010-09-14,749.811
2010-09-15,759.046
2010-09-16,754.316
2010-09-17,766.213
2010-09-20,769.991
2010-09-21,770.504
2010-09-22,776.067
2010-09-23,775.967
2010-09-24,776.725
2010-09-27,787.557
2010-09-28,778.033
2010-09-29,781.364
2010-09-30,775.517
2010-10-01,775.997
2010-10-04,790.412
2010-10-05,779.907
2010-10-06,782.847
2010-10-07,786.246
2010-10-08,790.792
2010-10-11,794.876
2010-10-12,794.01
2010-10-13,793.281
2010-10-14,806.275
2010-10-15,807.85
2010-10-18,794.693
2010-10-19,810.746
2010-10-20,796.593
2010-10-21,793.72
2010-10-22,800.927
2010-10-25,802.073
2010-10-26,794.637
2010-10-27,775.408
2010-10-28,777.286
2010-10-29,776.936
2010-11-01,796.378
2010-11-02,800.643
2010-11-03,811.779
2010-11-04,824.59
2010-11-05,834.002
2010-11-08,844.326
2010-11-09,838.689
2010-11-10,837.434
2010-11-11,823.424
2010-11-12,815.577
2010-11-15,812.487
2010-11-16,808.476
2010-11-17,795.91
2010-11-18,807.057
2010-11-19,814.377
2010-11-22,803.457
2010-11-23,788.244
2010-11-24,790.917
2010-11-25,794.721
2010-11-26,787.562
2010-11-29,791.708
2010-11-30,795.346
2010-12-01,792.488
2010-12-02,808.479
2010-12-03,812.673
2010-12-06,814.551
2010-12-07,823.03
2010-12-08,827.393
2010-12-09,833.854
2010-12-10,824.46
2010-12-13,827.979
2010-12-14,836.093
2010-12-15,828.87
2010-12-16,822.124
2010-12-17,833.149
2010-12-20,816.629
2010-12-21,816.17
2010-12-22,831.066
2010-12-23,837.179
2010-12-24,834.908
2010-12-27,834.699
2010-12-28,837.496
2010-12-29,841.803
2010-12-30,851.531
2010-12-31,840.418
2011-01-03,865.546
2011-01-04,880.735
2011-01-05,885.225
2011-01-06,881.531
2011-01-07,875.624
2011-01-10,876.416
2011-01-11,887.391
2011-01-12,883.749
2011-01-13,892.71
2011-01-14,892.593
2011-01-17,892.668
2011-01-18,906.369
2011-01-19,908.448
2011-01-20,898.388
2011-01-21,880.537
2011-01-24,866.135
2011-01-25,860.673
2011-01-26,847.557
2011-01-27,841.103
2011-01-28,845.052
2011-01-31,838.185
2011-02-01,833.639
2011-02-02,847.891
2011-02-03,848.017
2011-02-04,847.902
2011-02-07,836.325
2011-02-08,827.826
2011-02-09,816.084
2011-02-10,803.353
2011-02-11,793.214
2011-02-14,803.732
2011-02-15,811.695
2011-02-16,813.062
2011-02-17,818.608
2011-02-18,822.035
2011-02-21,816.832
2011-02-22,804.912
2011-02-23,786.594
2011-02-24,772.987
2011-02-25,793.917
2011-02-28,794.817
2011-03-01,816.657
2011-03-02,811.52
2011-03-03,811.797
2011-03-04,822.4
2011-03-07,815.642
2011-03-08,824.782
2011-03-09,824.568
2011-03-10,811.633
2011-03-11,807.013
2011-03-14,805.217
2011-03-15,780.901
2011-03-16,787.223
2011-03-17,768.588
2011-03-18,773.151
2011-03-21,782.616
2011-03-22,795.536
2011-03-23,793.375
2011-03-24,790.097
2011-03-25,805.409
2011-03-28,800.946
2011-03-29,801.942
2011-03-30,809.333
2011-03-31,809.546
2011-04-01,821.028
2011-04-04,852.672
2011-04-05,852.809
2011-04-06,860.455
2011-04-07,864.525
2011-04-08,862.854
2011-04-11,855.414
2011-04-12,841.079
2011-04-13,851.882
2011-04-14,859.948
2011-04-15,869.365
2011-04-18,861.782
2011-04-19,857.633
2011-04-20,869.633
2011-04-21,881.388
2011-04-22,881.388
2011-04-25,880.855
2011-04-26,882.971
2011-04-27,876.801
2011-04-28,885.171
2011-04-29,890.168
2011-05-02,890.392
2011-05-03,883.721
2011-05-04,870.244
2011-05-05,871.506
2011-05-06,879.711
2011-05-09,876.666
2011-05-10,876.807
2011-05-11,885.685
2011-05-12,879.942
2011-05-13,897.285
2011-05-16,877.688
2011-05-17,864.624
2011-05-18,881.89
2011-05-19,878.3
2011-05-20,876.516
2011-05-23,861.255
2011-05-24,870.539
2011-05-25,867.003
2011-05-26,877.978
2011-05-27,877.939
2011-05-30,883.401
2011-05-31,891.508
2011-06-01,897.806
2011-06-02,891.984
2011-06-03,880.977
2011-06-06,880.836
2011-06-07,873.267
2011-06-08,870.7
2011-06-09,860.353
2011-06-10,843.962
2011-06-13,840.286
2011-06-14,844.479
2011-06-15,841.135
2011-06-16,814.685
2011-06-17,809.227
2011-06-20,807.603
2011-06-21,832.276
2011-06-22,836.033
2011-06-23,830.456
2011-06-24,837.185
2011-06-27,834.207
2011-06-28,834.674
2011-06-29,845.127
2011-06-30,852.984
2011-07-01,852.946
2011-07-04,867.145
2011-07-05,871.474
2011-07-06,869.585
2011-07-07,866.913
2011-07-08,866.895
2011-07-11,855.154
2011-07-12,839.393
2011-07-13,849.224
2011-07-14,853.164
2011-07-15,847.438
2011-07-18,844.042
2011-07-19,835.091
2011-07-20,848.992
2011-07-21,851.96
2011-07-22,867.075
2011-07-25,857.821
2011-07-26,863.484
2011-07-27,872.204
2011-07-28,868.034
2011-07-29,856.673
2011-08-01,877.251
2011-08-02,872.821
2011-08-03,858.499
2011-08-04,844.409
2011-08-05,800.238
2011-08-08,790.63
2011-08-09,760.594
2011-08-10,791.067
2011-08-11,776.229
2011-08-12,789.067
2011-08-15,807.888
2011-08-16,815.401
2011-08-17,816.752
2011-08-18,807.03
2011-08-19,765.373
2011-08-22,739.962
2011-08-23,748.037
2011-08-24,737.887
2011-08-25,748.395
2011-08-26,736.546
2011-08-29,748.558
2011-08-30,774.852
2011-08-31,790.377
2011-09-01,792.214
2011-09-02,782.769
2011-09-05,763.406
2011-09-06,755.749
2011-09-07,767.172
2011-09-08,765.633
2011-09-09,756.803
2011-09-12,720.704
2011-09-13,720.427
2011-09-14,705.438
2011-09-15,702.106
2011-09-16,705.689
2011-09-19,689.98
2011-09-20,686.66
2011-09-21,683.392
2011-09-22,649.764
2011-09-23,647.449
2011-09-26,626.596
2011-09-27,660.155
2011-09-28,658.719
2011-09-29,659.049
2011-09-30,635.808
2011-10-03,592.613
2011-10-04,568.784
2011-10-05,568.974
2011-10-06,610.437
2011-10-07,651.581
2011-10-10,645.728
2011-10-11,670.502
2011-10-12,681.317
2011-10-13,694.537
2011-10-14,685.976
2011-10-17,710.203
2011-10-18,672.583
2011-10-19,691.332
2011-10-20,673.351
2011-10-21,677.181
2011-10-24,702.292
2011-10-25,714.098
2011-10-26,710.999
2011-10-27,746.753
2011-10-28,758.268
2011-10-31,734.578
2011-11-01,725.91
2011-11-02,730.316
2011-11-03,714.887
2011-11-04,730.764
2011-11-07,735.431
2011-11-08,721.404
2011-11-09,723.801
2011-11-10,690.457
2011-11-11,685.286
2011-11-14,691.272
2011-11-15,697.996
2011-11-16,689.386
2011-11-17,683.249
2011-11-18,672.278
2011-11-21,660.657
2011-11-22,659.243
2011-11-23,651.137
2011-11-24,646.204
2011-11-25,638.665
2011-11-28,644.446
2011-11-29,659.462
2011-11-30,659.563
2011-12-01,674.697
2011-12-02,669.385
2011-12-05,675.116
2011-12-06,671.113
2011-12-07,682.482
2011-12-08,679.696
2011-12-09,667.194
2011-12-12,670.42
2011-12-13,668.875
2011-12-14,666.437
2011-12-15,660.685
2011-12-16,663.38
2011-12-19,658.832
2011-12-20,652.207
2011-12-21,659.043
2011-12-22,657.143
2011-12-23,665.451
2011-12-26,665.451
2011-12-27,665.455
2011-12-28,665.319
2011-12-29,662.125
2011-12-30,667.243
2012-01-02,667.243
2012-01-03,664.889
2012-01-04,670.693
2012-01-05,672.388
2012-01-06,667.636
2012-01-09,672.464
2012-01-10,677.172
2012-01-11,685.331
2012-01-12,687.195
2012-01-13,692.468
2012-01-16,689.435
2012-01-17,699.367
2012-01-18,703.721
2012-01-19,725.178
2012-01-20,720.877
2012-01-23,720.979
2012-01-24,721.012
2012-01-25,720.812
2012-01-26,733.256
2012-01-27,729.742
2012-01-30,716.534
2012-01-31,720.874
2012-02-01,722.826
2012-02-02,726.099
2012-02-03,726.43
2012-02-06,724.431
2012-02-07,721.618
2012-02-08,733.006
2012-02-09,742.445
2012-02-10,747.074
2012-02-13,747.083
2012-02-14,753.922
2012-02-15,769.601
2012-02-16,763.535
2012-02-17,765.62
2012-02-20,759.593
2012-02-21,766.532
2012-02-22,762.916
2012-02-23,765.724
2012-02-24,764.099
2012-02-27,762.305
2012-02-28,766.343
2012-02-29,777.889
2012-03-01,767.688
2012-03-02,773.268
2012-03-05,768.99
2012-03-06,753.305
2012-03-07,749.391
2012-03-08,764.416
2012-03-09,765.752
2012-03-12,762.118
2012-03-13,775.452
2012-03-14,774.131
2012-03-15,765.83
2012-03-16,768.073
2012-03-19,771.69
2012-03-20,762.261
2012-03-21,754.421
2012-03-22,758.571
2012-03-23,752.931
2012-03-26,752.421
2012-03-27,766.261
2012-03-28,768.757
2012-03-29,772.099
2012-03-30,774.799
2012-04-02,785.046
2012-04-03,784.337
2012-04-04,784.261
2012-04-05,779.845
2012-04-06,779.845
2012-04-09,779.735
2012-04-10,783.337
2012-04-11,779.066
2012-04-12,783.835
2012-04-13,785.442
2012-04-16,788.642
2012-04-17,781.462
2012-04-18,793.199
2012-04-19,792.817
2012-04-20,796.686
2012-04-23,790.849
2012-04-24,785.213
2012-04-25,789.948
2012-04-26,793.378
2012-04-27,786.605
2012-04-30,804.562
2012-05-01,804.541
2012-05-02,805.592
2012-05-03,810.095
2012-05-04,800.125
2012-05-07,786.539
2012-05-08,794.795
2012-05-09,782.976
2012-05-10,771.516
2012-05-11,763.592
2012-05-14,755.897
2012-05-15,753.729
2012-05-16,741.682
2012-05-17,733.983
2012-05-18,720.239
2012-05-21,725.992
2012-05-22,724.014
2012-05-23,722.034
2012-05-24,720.286
2012-05-25,724.76
2012-05-28,722.182
2012-05-29,733.236
2012-05-30,729.83
2012-05-31,720.8
2012-06-01,710.911
2012-06-04,698.011
2012-06-05,700.694
2012-06-06,719.318
2012-06-07,728.801
2012-06-08,728.852
2012-06-11,738.285
2012-06-12,740.296
2012-06-13,741.822
2012-06-14,736.199
2012-06-15,728.861
2012-06-18,734.693
2012-06-19,739.524
2012-06-20,749.759
2012-06-21,741.362
2012-06-22,738.036
2012-06-25,734.705
2012-06-26,725.784
2012-06-27,737.675
2012-06-28,731.917
2012-06-29,737.062
2012-07-02,736.982
2012-07-03,745.528
2012-07-04,749.656
2012-07-05,748.472
2012-07-06,759.956
2012-07-09,750.507
2012-07-10,756.613
2012-07-11,763.714
2012-07-12,752.97
2012-07-13,748.018
2012-07-16,754.333
2012-07-17,756.544
2012-07-18,749.4
2012-07-19,755.192
2012-07-20,752.557
2012-07-23,747.774
2012-07-24,742.166
2012-07-25,739.482
2012-07-26,736.774
2012-07-27,744.203
2012-07-30,751.386
2012-07-31,758.676
2012-08-01,754.183
2012-08-02,754.205
2012-08-03,750.303
2012-08-06,761.315
2012-08-07,764.293
2012-08-08,767.438
2012-08-09,766.672
2012-08-10,756.886
2012-08-13,757.082
2012-08-14,759.527
2012-08-15,755.888
2012-08-16,761.139
2012-08-17,774.128
2012-08-20,773.243
2012-08-21,772.917
2012-08-22,769.764
2012-08-23,779.497
2012-08-24,777.731
2012-08-27,777.644
2012-08-28,773.609
2012-08-29,781.912
2012-08-30,781.601
2012-08-31,778.199
2012-09-03,782.393
2012-09-04,782.674
2012-09-05,778.47
2012-09-06,769.635
2012-09-07,783.259
2012-09-10,788.149
2012-09-11,793.496
2012-09-12,799.07
2012-09-13,802.125
2012-09-14,815.814
2012-09-17,820.553
2012-09-18,824.468
2012-09-19,823.478
2012-09-20,814.015
2012-09-21,813.664
2012-09-24,812.953
2012-09-25,813.341
2012-09-26,809.928
2012-09-27,814.39
2012-09-28,830.552
2012-10-01,830.456
2012-10-02,830.37
2012-10-03,837.276
2012-10-04,830.264
2012-10-05,836.432
2012-10-08,831.433
2012-10-09,828.921
2012-10-10,832.489
2012-10-11,828.004
2012-10-12,831.666
2012-10-15,826.006
2012-10-16,833.649
2012-10-17,838.399
2012-10-18,836.902
2012-10-19,836.227
2012-10-22,837.549
2012-10-23,837.549
2012-10-24,841.941
2012-10-25,845.654
2012-10-26,852.412
2012-10-29,858.268
2012-10-30,856.596
2012-10-31,853.308
2012-11-01,860.608
2012-11-02,873.808
2012-11-05,878.798
2012-11-06,876.977
2012-11-07,882.893
2012-11-08,874.242
2012-11-09,876.989
2012-11-12,887.613
2012-11-13,877.502
2012-11-14,883.778
2012-11-15,883.849
2012-11-16,879.058
2012-11-19,891.712
2012-11-20,887.409
2012-11-21,896.082
2012-11-22,913.479
2012-11-23,926.113
2012-11-26,923.775
2012-11-27,923.2
2012-11-28,920.316
2012-11-29,921.674
2012-11-30,923.371
2012-12-03,920.072
2012-12-04,907.302
2012-12-05,904.389
2012-12-06,905.194
2012-12-07,907.353
2012-12-10,907.666
2012-12-11,906.27
2012-12-12,906.906
2012-12-13,900.198
2012-12-14,908.931
2012-12-17,902.514
2012-12-18,899.604
2012-12-19,898.197
2012-12-20,916.728
2012-12-21,902.592
2012-12-24,908.06
2012-12-25,908.06
2012-12-26,908.078
2012-12-27,903.736
2012-12-28,906.268
2012-12-31,905.07
2013-01-01,905.07
2013-01-02,921.736
2013-01-03,918.726
2013-01-04,930.825
2013-01-07,935.139
2013-01-08,939.0
2013-01-09,955.852
2013-01-10,954.581
2013-01-11,946.947
2013-01-14,947.242
2013-01-15,958.865
2013-01-16,955.231
2013-01-17,953.177
2013-01-18,966.446
2013-01-21,977.84
2013-01-22,979.236
2013-01-23,976.835
2013-01-24,979.223
2013-01-25,975.61
2013-01-28,966.23
2013-01-29,975.619
2013-01-30,995.336
2013-01-31,996.799
2013-02-01,1001.99
2013-02-04,999.393
2013-02-05,993.443
2013-02-06,988.544
2013-02-07,981.468
2013-02-08,992.553
2013-02-11,992.458
2013-02-12,992.521
2013-02-13,992.438
2013-02-14,1006.041
2013-02-15,1015.094
2013-02-18,1017.524
2013-02-19,998.328
2013-02-20,998.792
2013-02-21,985.358
2013-02-22,987.675
2013-02-25,993.028
2013-02-26,975.893
2013-02-27,980.978
2013-02-28,992.992
2013-03-01,994.833
2013-03-04,985.162
2013-03-05,975.61
2013-03-06,985.727
2013-03-07,977.716
2013-03-08,983.729
2013-03-11,983.693
2013-03-12,982.502
2013-03-13,978.232
2013-03-14,970.785
2013-03-15,972.649
2013-03-18,953.118
2013-03-19,966.456
2013-03-20,962.375
2013-03-21,973.482
2013-03-22,963.933
2013-03-25,967.439
2013-03-26,966.246
2013-03-27,966.735
2013-03-28,963.181
2013-03-29,963.181
2013-04-01,963.057
2013-04-02,965.798
2013-04-03,968.811
2013-04-04,968.655
2013-04-05,943.765
2013-04-08,933.659
2013-04-09,950.561
2013-04-10,959.508
2013-04-11,958.713
2013-04-12,962.827
2013-04-15,949.271
2013-04-16,940.895
2013-04-17,952.445
2013-04-18,945.689
2013-04-19,947.276
2013-04-22,953.111
2013-04-23,952.56
2013-04-24,965.463
2013-04-25,973.138
2013-04-26,975.691
2013-04-29,985.062
2013-04-30,989.912
2013-05-01,989.995
2013-05-02,980.969
2013-05-03,987.265
2013-05-06,1005.199
2013-05-07,1013.556
2013-05-08,1026.157
2013-05-09,1027.19
2013-05-10,1031.451
2013-05-13,1038.658
2013-05-14,1031.406
2013-05-15,1047.055
2013-05-16,1045.408
2013-05-17,1045.536
2013-05-20,1053.462
2013-05-21,1039.72
2013-05-22,1034.535
2013-05-23,1008.073
2013-05-24,1021.464
2013-05-27,1017.707
2013-05-28,1022.782
2013-05-29,1008.513
2013-05-30,996.075
2013-05-31,1011.225
2013-06-03,999.464
2013-06-04,1016.684
2013-06-05,997.698
2013-06-06,978.25
2013-06-07,970.166
2013-06-10,982.527
2013-06-11,953.158
2013-06-12,953.085
2013-06-13,942.413
2013-06-14,959.957
2013-06-17,962.527
2013-06-18,973.373
2013-06-19,980.888
2013-06-20,958.075
2013-06-21,944.525
2013-06-24,920.18
2013-06-25,929.244
2013-06-26,952.003
2013-06-27,951.188
2013-06-28,970.484
2013-07-01,970.603
2013-07-02,968.369
2013-07-03,952.232
2013-07-04,947.463
2013-07-05,949.057
2013-07-08,946.069
2013-07-09,936.899
2013-07-10,931.711
2013-07-11,953.067
2013-07-12,950.275
2013-07-15,945.987
2013-07-16,942.684
2013-07-17,937.726
2013-07-18,935.869
2013-07-19,921.567
2013-07-22,920.851
2013-07-23,941.887
2013-07-24,938.596
2013-07-25,952.821
2013-07-26,945.238
2013-07-29,943.319
2013-07-30,936.929
2013-07-31,939.089
2013-08-01,952.677
2013-08-02,948.08
2013-08-05,949.102
2013-08-06,944.261
2013-08-07,932.265
2013-08-08,928.298
2013-08-09,936.701
2013-08-12,936.409
2013-08-13,949.804
2013-08-14,949.817
2013-08-15,952.002
2013-08-16,940.29
2013-08-19,929.013
2013-08-20,910.577
2013-08-21,911.659
2013-08-22,912.323
2013-08-23,911.639
2013-08-26,914.195
2013-08-27,912.449
2013-08-28,898.396
2013-08-29,900.051
2013-08-30,905.312
2013-09-02,916.667
2013-09-03,924.129
2013-09-04,915.939
2013-09-05,918.161
2013-09-06,914.771
2013-09-09,921.747
2013-09-10,918.86
2013-09-11,920.285
2013-09-12,910.766
2013-09-13,914.353
2013-09-16,934.526
2013-09-17,941.563
2013-09-18,941.271
2013-09-19,956.52
2013-09-20,956.6
2013-09-23,954.625
2013-09-24,957.261
2013-09-25,963.774
2013-09-26,958.346
2013-09-27,962.462
2013-09-30,960.758
2013-10-01,960.937
2013-10-02,967.851
2013-10-03,961.521
2013-10-04,959.297
2013-10-07,963.668
2013-10-08,966.934
2013-10-09,952.349
2013-10-10,960.881
2013-10-11,965.347
2013-10-14,965.316
2013-10-15,958.305
2013-10-16,956.165
2013-10-17,962.787
2013-10-18,977.751
2013-10-21,979.725
2013-10-22,978.147
2013-10-23,976.103
2013-10-24,970.08
2013-10-25,965.606
2013-10-28,974.128
2013-10-29,959.149
2013-10-30,968.213
2013-10-31,969.101
2013-11-01,974.383
2013-11-04,952.591
2013-11-05,942.754
2013-11-06,941.143
2013-11-07,939.565
2013-11-08,924.747
2013-11-11,934.838
2013-11-12,930.007
2013-11-13,920.652
2013-11-14,930.81
2013-11-15,934.162
2013-11-18,947.745
2013-11-19,933.478
2013-11-20,942.702
2013-11-21,942.28
2013-11-22,952.253
2013-11-25,955.804
2013-11-26,960.029
2013-11-27,963.654
2013-11-28,971.142
2013-11-29,968.407
2013-12-02,982.966
2013-12-03,995.525
2013-12-04,1013.917
2013-12-05,1003.982
2013-12-06,985.919
2013-12-09,994.267
2013-12-10,988.123
2013-12-11,985.114
2013-12-12,994.689
2013-12-13,1003.274
2013-12-16,1011.273
2013-12-17,1017.417
2013-12-18,1015.114
2013-12-19,998.17
2013-12-20,995.909
2013-12-23,1011.174
2013-12-24,1024.108
2013-12-25,1024.108
2013-12-26,1024.015
2013-12-27,1024.325
2013-12-30,1026.759
2013-12-31,1035.187
2014-01-01,1035.187
2014-01-02,1040.452
2014-01-03,1036.196
2014-01-06,1035.246
2014-01-07,1058.605
2014-01-08,1059.107
2014-01-09,1060.382
2014-01-10,1058.619
2014-01-13,1063.651
2014-01-14,1060.764
2014-01-15,1059.256
2014-01-16,1054.546
2014-01-17,1072.541
2014-01-20,1072.652
2014-01-21,1085.41
2014-01-22,1054.416
2014-01-23,1048.586
2014-01-24,1013.404
2014-01-27,994.033
2014-01-28,988.709
2014-01-29,995.005
2014-01-30,985.251
2014-01-31,985.277
2014-02-03,985.334
2014-02-04,953.184
2014-02-05,943.651
2014-02-06,966.849
2014-02-07,971.069
2014-02-10,973.574
2014-02-11,982.989
2014-02-12,987.937
2014-02-13,964.698
2014-02-14,972.45
2014-02-17,967.217
2014-02-18,969.379
2014-02-19,973.261
2014-02-20,979.25
2014-02-21,1000.092
2014-02-24,990.111
2014-02-25,988.652
2014-02-26,978.716
2014-02-27,994.882
2014-02-28,1002.078
2014-03-03,998.45
2014-03-04,1002.445
2014-03-05,997.79
2014-03-06,998.93
2014-03-07,996.563
2014-03-10,983.937
2014-03-11,984.602
2014-03-12,971.074
2014-03-13,961.933
2014-03-14,941.528
2014-03-17,947.744
2014-03-18,947.913
2014-03-19,955.172
2014-03-20,937.103
2014-03-21,936.522
2014-03-24,957.97
2014-03-25,947.054
2014-03-26,941.101
2014-03-27,925.877
2014-03-28,927.034
2014-03-31,941.164
2014-04-01,965.762
2014-04-02,975.919
2014-04-03,972.123
2014-04-04,972.576
2014-04-07,956.759
2014-04-08,958.33
2014-04-09,978.561
2014-04-10,1003.462
2014-04-11,997.655
2014-04-14,999.317
2014-04-15,999.356
2014-04-16,1003.72
2014-04-17,1004.134
2014-04-18,1004.134
2014-04-21,1004.186
2014-04-22,1006.559
2014-04-23,998.497
2014-04-24,1006.101
2014-04-25,993.448
2014-04-28,980.681
2014-04-29,969.251
2014-04-30,974.287
2014-05-01,974.262
2014-05-02,981.946
2014-05-05,989.169
2014-05-06,989.194
2014-05-07,982.537
2014-05-08,958.808
2014-05-09,964.182
2014-05-12,956.862
2014-05-13,960.8
2014-05-14,966.334
2014-05-15,965.353
2014-05-16,954.924
2014-05-19,949.834
2014-05-20,950.154
2014-05-21,952.487
2014-05-22,953.834
2014-05-23,960.292
2014-05-26,962.928
2014-05-27,962.693
2014-05-28,972.155
2014-05-29,959.981
2014-05-30,961.889
2014-06-02,961.777
2014-06-03,969.541
2014-06-04,970.592
2014-06-05,969.895
2014-06-06,963.325
2014-06-09,950.548
2014-06-10,943.383
2014-06-11,946.141
2014-06-12,947.676
2014-06-13,947.818
2014-06-16,938.833
2014-06-17,933.849
2014-06-18,934.225
2014-06-19,933.512
2014-06-20,939.874
2014-06-23,929.496
2014-06-24,931.624
2014-06-25,934.563
2014-06-26,944.269
2014-06-27,949.257
2014-06-30,960.303
2014-07-01,960.34
2014-07-02,982.286
2014-07-03,987.409
2014-07-04,983.31
2014-07-07,978.639
2014-07-08,969.151
2014-07-09,953.855
2014-07-10,957.311
2014-07-11,956.635
2014-07-14,953.359
2014-07-15,961.502
2014-07-16,956.496
2014-07-17,954.721
2014-07-18,948.565
2014-07-21,960.524
2014-07-22,958.582
2014-07-23,973.256
2014-07-24,979.435
2014-07-25,970.852
2014-07-28,968.763
2014-07-29,970.767
2014-07-30,970.474
2014-07-31,979.026
2014-08-01,966.669
2014-08-04,965.197
2014-08-05,961.042
2014-08-06,960.743
2014-08-07,938.351
2014-08-08,932.133
2014-08-11,935.905
2014-08-12,941.208
2014-08-13,943.063
2014-08-14,945.535
2014-08-15,944.925
2014-08-18,944.715
2014-08-19,958.034
2014-08-20,970.725
2014-08-21,964.193
2014-08-22,967.629
2014-08-25,964.892
2014-08-26,958.456
2014-08-27,955.187
2014-08-28,945.393
2014-08-29,936.327
2014-09-01,925.727
2014-09-02,934.109
2014-09-03,937.252
2014-09-04,941.781
2014-09-05,936.325
2014-09-08,934.351
2014-09-09,934.339
2014-09-10,922.67
2014-09-11,919.284
2014-09-12,922.449
2014-09-15,914.709
2014-09-16,910.691
2014-09-17,888.447
2014-09-18,892.354
2014-09-19,905.63
2014-09-22,899.689
2014-09-23,888.308
2014-09-24,892.623
2014-09-25,887.551
2014-09-26,895.433
2014-09-29,886.54
2014-09-30,878.585
2014-10-01,878.568
2014-10-02,878.914
2014-10-03,878.086
2014-10-06,893.922
2014-10-07,900.56
2014-10-08,884.555
2014-10-09,884.22
2014-10-10,874.024
2014-10-13,861.285
2014-10-14,850.724
2014-10-15,858.524
2014-10-16,854.623
2014-10-17,860.674
2014-10-20,860.932
2014-10-21,860.121
2014-10-22,877.345
2014-10-23,873.313
2014-10-24,870.705
2014-10-27,862.618
2014-10-28,872.868
2014-10-29,892.529
2014-10-30,910.585
2014-10-31,932.504
2014-11-03,924.231
2014-11-04,923.829
2014-11-05,906.876
2014-11-06,891.404
2014-11-07,893.896
2014-11-10,903.014
2014-11-11,910.276
2014-11-12,907.345
2014-11-13,916.622
2014-11-14,914.867
2014-11-17,915.177
2014-11-18,898.453
2014-11-19,900.194
2014-11-20,895.605
2014-11-21,903.173
2014-11-24,910.946
2014-11-25,886.789
2014-11-26,896.435
2014-11-27,906.162
2014-11-28,915.763
2014-12-01,911.781
2014-12-02,899.621
2014-12-03,893.559
2014-12-04,899.256
2014-12-05,898.545
2014-12-08,898.137
2014-12-09,899.374
2014-12-10,900.716
2014-12-11,901.844
2014-12-12,906.504
2014-12-15,900.921
2014-12-16,891.322
2014-12-17,869.578
2014-12-18,867.051
2014-12-19,867.947
2014-12-22,874.508
2014-12-23,870.214
2014-12-24,877.347
2014-12-25,877.347
2014-12-26,877.409
2014-12-29,872.49
2014-12-30,870.691
2014-12-31,875.434
2015-01-01,875.434
2015-01-02,872.755
2015-01-05,859.857
2015-01-06,852.872
2015-01-07,857.104
2015-01-08,857.276
2015-01-09,867.51
2015-01-12,868.061
2015-01-13,864.063
2015-01-14,869.234
2015-01-15,859.158
2015-01-16,851.587
2015-01-19,837.82
2015-01-20,838.334
2015-01-21,850.221
2015-01-22,848.869
2015-01-23,871.812
2015-01-26,864.036
2015-01-27,871.676
2015-01-28,873.259
2015-01-29,871.551
2015-01-30,872.896
2015-02-02,868.483
2015-02-03,863.927
2015-02-04,869.584
2015-02-05,864.493
2015-02-06,878.657
2015-02-09,874.765
2015-02-10,878.11
2015-02-11,887.989
2015-02-12,868.705
2015-02-13,880.782
2015-02-16,883.201
2015-02-17,884.25
2015-02-18,887.553
2015-02-19,887.69
2015-02-20,887.507
2015-02-23,886.457
2015-02-24,897.643
2015-02-25,898.835
2015-02-26,892.696
2015-02-27,895.494
2015-03-02,890.959
2015-03-03,896.083
2015-03-04,904.565
2015-03-05,886.446
2015-03-06,893.586
2015-03-09,881.934
2015-03-10,866.637
2015-03-11,860.057
2015-03-12,868.954
2015-03-13,862.253
2015-03-16,854.845
2015-03-17,855.848
2015-03-18,861.505
2015-03-19,863.78
2015-03-20,887.311
2015-03-23,881.84
2015-03-24,877.367
2015-03-25,886.683
2015-03-26,881.732
2015-03-27,880.985
2015-03-30,876.265
2015-03-31,878.578
2015-04-01,897.583
2015-04-02,889.636
2015-04-03,889.636
2015-04-06,889.659
2015-04-07,889.768
2015-04-08,903.779
2015-04-09,917.49
2015-04-10,917.001
2015-04-13,921.157
2015-04-14,925.511
2015-04-15,913.883
2015-04-16,919.186
2015-04-17,912.699
2015-04-20,906.968
2015-04-21,921.798
2015-04-22,926.478
2015-04-23,926.398
2015-04-24,942.128
2015-04-27,956.98
2015-04-28,957.712
2015-04-29,941.155
2015-04-30,942.234
2015-05-01,942.271
2015-05-04,943.396
2015-05-05,940.487
2015-05-06,929.511
2015-05-07,914.245
2015-05-08,926.959
2015-05-11,928.108
2015-05-12,924.23
2015-05-13,935.353
2015-05-14,934.208
2015-05-15,946.431
2015-05-18,948.588
2015-05-19,945.16
2015-05-20,950.783
2015-05-21,953.732
2015-05-22,959.799
2015-05-25,959.799
2015-05-26,962.168
2015-05-27,949.586
2015-05-28,936.319
2015-05-29,920.89
2015-06-01,921.225
2015-06-02,918.77
2015-06-03,918.358
2015-06-04,922.8
2015-06-05,919.07
2015-06-08,905.75
2015-06-09,901.577
2015-06-10,900.943
2015-06-11,908.927
2015-06-12,911.085
2015-06-15,908.372
2015-06-16,911.726
2015-06-17,918.714
2015-06-18,929.938
2015-06-19,932.484
2015-06-22,936.984
2015-06-23,929.08
2015-06-24,927.427
2015-06-25,923.28
2015-06-26,916.767
