Date,DENMARK Standard (Large+Mid Cap)
2009-11-25,10206.146
2009-11-26,10069.394
2009-11-27,10087.764
2009-11-30,10127.026
2009-12-01,10344.487
2009-12-02,10488.089
2009-12-03,10425.317
2009-12-04,10361.729
2009-12-07,10298.284
2009-12-08,10131.402
2009-12-09,10112.462
2009-12-10,10036.465
2009-12-11,9975.458
2009-12-14,9945.617
2009-12-15,9891.325
2009-12-16,10030.646
2009-12-17,9809.215
2009-12-18,9762.324
2009-12-21,9682.572
2009-12-22,9689.558
2009-12-23,9771.258
2009-12-24,9787.748
2009-12-25,9787.748
2009-12-28,9779.183
2009-12-29,9840.933
2009-12-30,9781.701
2009-12-31,9814.236
2010-01-01,9814.236
2010-01-04,10198.126
2010-01-05,10078.961
2010-01-06,10108.63
2010-01-07,10204.333
2010-01-08,10260.489
2010-01-11,10630.449
2010-01-12,10538.678
2010-01-13,10499.644
2010-01-14,10605.045
2010-01-15,10455.309
2010-01-18,10495.478
2010-01-19,10449.825
2010-01-20,10222.919
2010-01-21,9992.585
2010-01-22,9978.51
2010-01-25,10089.619
2010-01-26,10023.131
2010-01-27,10039.405
2010-01-28,10056.954
2010-01-29,10121.121
2010-02-01,10225.481
2010-02-02,10215.536
2010-02-03,10292.303
2010-02-04,10079.299
2010-02-05,9862.222
2010-02-08,9754.85
2010-02-09,9878.039
2010-02-10,9779.248
2010-02-11,9801.779
2010-02-12,9856.939
2010-02-15,9867.106
2010-02-16,10037.352
2010-02-17,10075.395
2010-02-18,10091.828
2010-02-19,10011.602
2010-02-22,10110.987
2010-02-23,10020.583
2010-02-24,10080.887
2010-02-25,9894.295
2010-02-26,9991.29
2010-03-01,10055.094
2010-03-02,10177.601
2010-03-03,10385.947
2010-03-04,10219.106
2010-03-05,10392.676
2010-03-08,10447.814
2010-03-09,10362.5
2010-03-10,10540.413
2010-03-11,10475.801
2010-03-12,10532.99
2010-03-15,10415.481
2010-03-16,10670.56
2010-03-17,10704.046
2010-03-18,10589.225
2010-03-19,10600.16
2010-03-22,10569.054
2010-03-23,10726.402
2010-03-24,10684.264
2010-03-25,10756.895
2010-03-26,10704.037
2010-03-29,10719.994
2010-03-30,10684.411
2010-03-31,10769.781
2010-04-01,10773.697
2010-04-02,10773.697
2010-04-05,10747.707
2010-04-06,10897.354
2010-04-07,11026.27
2010-04-08,10901.332
2010-04-09,10995.443
2010-04-12,11230.59
2010-04-13,11115.273
2010-04-14,11305.691
2010-04-15,11403.924
2010-04-16,11295.214
2010-04-19,11187.267
2010-04-20,11400.604
2010-04-21,11375.691
2010-04-22,11106.019
2010-04-23,11324.01
2010-04-26,11489.505
2010-04-27,11342.805
2010-04-28,11028.404
2010-04-29,11345.292
2010-04-30,11389.984
2010-05-03,11357.087
2010-05-04,11087.036
2010-05-05,10709.232
2010-05-06,10391.563
2010-05-07,9922.926
2010-05-10,10638.464
2010-05-11,10523.689
2010-05-12,10811.742
2010-05-13,10717.317
2010-05-14,10596.578
2010-05-17,10458.471
2010-05-18,10536.327
2010-05-19,10233.48
2010-05-20,9900.161
2010-05-21,9972.87
2010-05-24,9831.291
2010-05-25,9553.112
2010-05-26,9860.532
2010-05-27,10117.067
2010-05-28,10107.231
2010-05-31,10093.585
2010-06-01,10086.145
2010-06-02,10113.172
2010-06-03,10366.208
2010-06-04,10135.063
2010-06-07,9928.188
2010-06-08,9875.367
2010-06-09,10038.282
2010-06-10,10289.278
2010-06-11,10288.673
2010-06-14,10649.311
2010-06-15,10681.193
2010-06-16,10622.363
2010-06-17,10650.737
2010-06-18,10914.11
2010-06-21,11016.75
2010-06-22,10804.789
2010-06-23,10686.213
2010-06-24,10594.305
2010-06-25,10476.205
2010-06-28,10540.835
2010-06-29,10065.795
2010-06-30,10185.292
2010-07-01,10107.393
2010-07-02,10397.73
2010-07-05,10379.612
2010-07-06,10713.927
2010-07-07,10768.381
2010-07-08,10874.353
2010-07-09,10816.871
2010-07-12,10815.223
2010-07-13,10929.028
2010-07-14,11081.934
2010-07-15,11295.568
2010-07-16,11188.017
2010-07-19,11107.638
2010-07-20,10919.833
2010-07-21,10965.343
2010-07-22,11148.852
2010-07-23,11110.725
2010-07-26,11248.448
2010-07-27,11301.126
2010-07-28,11298.356
2010-07-29,11401.231
2010-07-30,11233.766
2010-08-02,11635.655
2010-08-03,11808.91
2010-08-04,11694.337
2010-08-05,11728.871
2010-08-06,11699.136
2010-08-09,11829.028
2010-08-10,11563.978
2010-08-11,11176.21
2010-08-12,11190.216
2010-08-13,11132.495
2010-08-16,11154.984
2010-08-17,11303.232
2010-08-18,11052.282
2010-08-19,10962.67
2010-08-20,10678.615
2010-08-23,10697.663
2010-08-24,10556.111
2010-08-25,10306.589
2010-08-26,10608.173
2010-08-27,10616.134
2010-08-30,10616.632
2010-08-31,10697.84
2010-09-01,11122.439
2010-09-02,11058.503
2010-09-03,11101.689
2010-09-06,11080.621
2010-09-07,10983.425
2010-09-08,11012.941
2010-09-09,11201.261
2010-09-10,11222.731
2010-09-13,11417.599
2010-09-14,11509.711
2010-09-15,11475.553
2010-09-16,11446.871
2010-09-17,11378.339
2010-09-20,11466.31
2010-09-21,11541.472
2010-09-22,11778.224
2010-09-23,11672.394
2010-09-24,11883.165
2010-09-27,11817.696
2010-09-28,11872.047
2010-09-29,11895.449
2010-09-30,11985.148
2010-10-01,11924.689
2010-10-04,11753.643
2010-10-05,11986.106
2010-10-06,12222.785
2010-10-07,12273.13
2010-10-08,12181.728
2010-10-11,12298.519
2010-10-12,12253.872
2010-10-13,12579.715
2010-10-14,12527.457
2010-10-15,12373.555
2010-10-18,12082.713
2010-10-19,11744.392
2010-10-20,12353.801
2010-10-21,12513.535
2010-10-22,12378.176
2010-10-25,12526.389
2010-10-26,12202.714
2010-10-27,12190.307
2010-10-28,12430.307
2010-10-29,12393.276
2010-11-01,12386.408
2010-11-02,12602.994
2010-11-03,12636.8
2010-11-04,12934.911
2010-11-05,12707.559
2010-11-08,12585.676
2010-11-09,12665.252
2010-11-10,12461.585
2010-11-11,12445.306
2010-11-12,12440.455
2010-11-15,12381.288
2010-11-16,12226.349
2010-11-17,12244.798
2010-11-18,12310.237
2010-11-19,12408.653
2010-11-22,12309.442
2010-11-23,12105.44
2010-11-24,12132.221
2010-11-25,12058.221
2010-11-26,11884.608
2010-11-29,11611.881
2010-11-30,11605.766
2010-12-01,11872.895
2010-12-02,12133.891
2010-12-03,12242.011
2010-12-06,12212.443
2010-12-07,12324.939
2010-12-08,12236.736
2010-12-09,12058.514
2010-12-10,12405.978
2010-12-13,12595.3
2010-12-14,12591.227
2010-12-15,12588.034
2010-12-16,12437.688
2010-12-17,12538.442
2010-12-20,12417.324
2010-12-21,12499.866
2010-12-22,12429.679
2010-12-23,12585.627
2010-12-24,12635.586
2010-12-27,12600.219
2010-12-28,12665.662
2010-12-29,12641.142
2010-12-30,12698.051
2010-12-31,12830.293
2011-01-03,12865.671
2011-01-04,13020.759
2011-01-05,12892.567
2011-01-06,12857.93
2011-01-07,12673.994
2011-01-10,12628.961
2011-01-11,12741.194
2011-01-12,12787.939
2011-01-13,12803.912
2011-01-14,12825.142
2011-01-17,12759.288
2011-01-18,13211.52
2011-01-19,13165.053
2011-01-20,12880.822
2011-01-21,12915.272
2011-01-24,13081.283
2011-01-25,13100.822
2011-01-26,13188.041
2011-01-27,13309.479
2011-01-28,13143.472
2011-01-31,13087.641
2011-02-01,13336.975
2011-02-02,13200.531
2011-02-03,12968.825
2011-02-04,12905.941
2011-02-07,12957.363
2011-02-08,13054.187
2011-02-09,13313.376
2011-02-10,13032.0
2011-02-11,13091.863
2011-02-14,13229.193
2011-02-15,13301.638
2011-02-16,13287.63
2011-02-17,13259.756
2011-02-18,13398.117
2011-02-21,13353.0
2011-02-22,13358.222
2011-02-23,13340.057
2011-02-24,13346.394
2011-02-25,13559.575
2011-02-28,13739.987
2011-03-01,13662.543
2011-03-02,13619.186
2011-03-03,13806.324
2011-03-04,13816.465
2011-03-07,13798.447
2011-03-08,13690.824
2011-03-09,13771.202
2011-03-10,13535.952
2011-03-11,13437.051
2011-03-14,13521.506
2011-03-15,13176.828
2011-03-16,13116.04
2011-03-17,13301.867
2011-03-18,13719.15
2011-03-21,13680.078
2011-03-22,13651.577
2011-03-23,13653.334
2011-03-24,13843.547
2011-03-25,13718.647
2011-03-28,13675.703
2011-03-29,13657.434
2011-03-30,13950.072
2011-03-31,14038.943
2011-04-01,14045.13
2011-04-04,14127.124
2011-04-05,14193.931
2011-04-06,14394.471
2011-04-07,14201.597
2011-04-08,14381.711
2011-04-11,14372.949
2011-04-12,14259.538
2011-04-13,14270.934
2011-04-14,14114.999
2011-04-15,14079.651
2011-04-18,13743.657
2011-04-19,13867.383
2011-04-20,14305.275
2011-04-21,14364.949
2011-04-22,14364.949
2011-04-25,14354.572
2011-04-26,14323.741
2011-04-27,14135.803
2011-04-28,14307.738
2011-04-29,14474.72
2011-05-02,14690.461
2011-05-03,14486.555
2011-05-04,14355.384
2011-05-05,13965.055
2011-05-06,14030.913
2011-05-09,13787.773
2011-05-10,13777.35
2011-05-11,13828.492
2011-05-12,13755.039
2011-05-13,13893.76
2011-05-16,13897.126
2011-05-17,13745.342
2011-05-18,13830.813
2011-05-19,13877.858
2011-05-20,13783.562
2011-05-23,13430.899
2011-05-24,13550.468
2011-05-25,13520.234
2011-05-26,13394.546
2011-05-27,13593.111
2011-05-30,13631.948
2011-05-31,13788.7
2011-06-01,13788.411
2011-06-02,13801.23
2011-06-03,13922.575
2011-06-06,13820.167
2011-06-07,13817.731
2011-06-08,13473.157
2011-06-09,13420.514
2011-06-10,13274.429
2011-06-13,13289.907
2011-06-14,13444.437
2011-06-15,13020.199
2011-06-16,12586.35
2011-06-17,12742.342
2011-06-20,12545.24
2011-06-21,12804.851
2011-06-22,12749.689
2011-06-23,12313.33
2011-06-24,12382.502
2011-06-27,12476.03
2011-06-28,12552.359
2011-06-29,12819.64
2011-06-30,13124.134
2011-07-01,13260.552
2011-07-04,13425.703
2011-07-05,13355.223
2011-07-06,13101.225
2011-07-07,13213.843
2011-07-08,13109.596
2011-07-11,12696.343
2011-07-12,12559.614
2011-07-13,12881.336
2011-07-14,12792.127
2011-07-15,12829.158
2011-07-18,12658.819
2011-07-19,12851.622
2011-07-20,12826.583
2011-07-21,13061.323
2011-07-22,13183.176
2011-07-25,13086.549
2011-07-26,13062.073
2011-07-27,12890.498
2011-07-28,12772.459
2011-07-29,12664.698
2011-08-01,12451.425
2011-08-02,12137.827
2011-08-03,11933.191
2011-08-04,11583.694
2011-08-05,11173.505
2011-08-08,10858.184
2011-08-09,11130.442
2011-08-10,10814.791
2011-08-11,10828.86
2011-08-12,11118.193
2011-08-15,11531.804
2011-08-16,11317.955
2011-08-17,11273.534
2011-08-18,10667.006
2011-08-19,10639.097
2011-08-22,10488.907
2011-08-23,10304.815
2011-08-24,10383.157
2011-08-25,10141.68
2011-08-26,10212.296
2011-08-29,10627.361
2011-08-30,10575.786
2011-08-31,10959.073
2011-09-01,10941.517
2011-09-02,10592.937
2011-09-05,10224.399
2011-09-06,10217.475
2011-09-07,10559.633
2011-09-08,10629.577
2011-09-09,10123.775
2011-09-12,9759.092
2011-09-13,9805.037
2011-09-14,9877.883
2011-09-15,10257.667
2011-09-16,10146.807
2011-09-19,9822.527
2011-09-20,10115.644
2011-09-21,10144.12
2011-09-22,9674.826
2011-09-23,9702.936
2011-09-26,9735.349
2011-09-27,10248.967
2011-09-28,10072.299
2011-09-29,10190.595
2011-09-30,9951.176
2011-10-03,9840.68
2011-10-04,9647.456
2011-10-05,9678.139
2011-10-06,9712.605
2011-10-07,9786.58
2011-10-10,10083.851
2011-10-11,9961.905
2011-10-12,10312.289
2011-10-13,10123.856
2011-10-14,10215.551
2011-10-17,9937.173
2011-10-18,9980.803
2011-10-19,9979.719
2011-10-20,9908.482
2011-10-21,10245.978
2011-10-24,10363.562
2011-10-25,10447.263
2011-10-26,10459.954
2011-10-27,11118.6
2011-10-28,11241.105
2011-10-31,10694.192
2011-11-01,10255.911
2011-11-02,10309.006
2011-11-03,10504.065
2011-11-04,10571.372
2011-11-07,10615.905
2011-11-08,10815.712
2011-11-09,10617.862
2011-11-10,10489.333
2011-11-11,10800.348
2011-11-14,10798.736
2011-11-15,10750.644
2011-11-16,10773.018
2011-11-17,10760.026
2011-11-18,10703.105
2011-11-21,10484.038
2011-11-22,10421.001
2011-11-23,10273.736
2011-11-24,10155.082
2011-11-25,10211.512
2011-11-28,10485.994
2011-11-29,10543.54
2011-11-30,11013.234
2011-12-01,10810.953
2011-12-02,10939.323
2011-12-05,11004.721
2011-12-06,10956.137
2011-12-07,10974.791
2011-12-08,10827.563
2011-12-09,10821.842
2011-12-12,10630.855
2011-12-13,10634.947
2011-12-14,10272.322
2011-12-15,10388.254
2011-12-16,10387.038
2011-12-19,10425.038
2011-12-20,10622.842
2011-12-21,10566.15
2011-12-22,10488.21
2011-12-23,10610.655
2011-12-26,10610.655
2011-12-27,10661.484
2011-12-28,10621.552
2011-12-29,10613.113
2011-12-30,10774.913
2012-01-02,11004.041
2012-01-03,11096.389
2012-01-04,10789.785
2012-01-05,10878.368
2012-01-06,10784.299
2012-01-09,10955.874
2012-01-10,11025.002
2012-01-11,10815.839
2012-01-12,10891.344
2012-01-13,10740.427
2012-01-16,10852.925
2012-01-17,10922.853
2012-01-18,11003.801
2012-01-19,11123.16
2012-01-20,11040.99
2012-01-23,11166.668
2012-01-24,11016.354
2012-01-25,11041.543
2012-01-26,11297.711
2012-01-27,11168.801
2012-01-30,11065.549
2012-01-31,11249.739
2012-02-01,11556.505
2012-02-02,11767.336
2012-02-03,11986.373
2012-02-06,11914.565
2012-02-07,12209.932
2012-02-08,12254.837
2012-02-09,12315.896
2012-02-10,12207.232
2012-02-13,12454.879
2012-02-14,12293.876
2012-02-15,12556.645
2012-02-16,12404.997
2012-02-17,12561.878
2012-02-20,12829.936
2012-02-21,12726.075
2012-02-22,12652.493
2012-02-23,12805.369
2012-02-24,13009.495
2012-02-27,12767.826
2012-02-28,12950.912
2012-02-29,12865.789
2012-03-01,12920.496
2012-03-02,12796.526
2012-03-05,12782.897
2012-03-06,12372.189
2012-03-07,12447.61
2012-03-08,12609.194
2012-03-09,12705.405
2012-03-12,12741.393
2012-03-13,12809.919
2012-03-14,12669.011
2012-03-15,12698.113
2012-03-16,12844.993
2012-03-19,12913.038
2012-03-20,12873.092
2012-03-21,12839.98
2012-03-22,12731.809
2012-03-23,12721.881
2012-03-26,12945.165
2012-03-27,12742.623
2012-03-28,12831.144
2012-03-29,12502.275
2012-03-30,12695.913
2012-04-02,13131.026
2012-04-03,13353.213
2012-04-04,12822.194
2012-04-05,12768.168
2012-04-06,12768.168
2012-04-09,12775.57
2012-04-10,12699.358
2012-04-11,12700.022
2012-04-12,12919.508
2012-04-13,12768.683
2012-04-16,12911.165
2012-04-17,13127.673
2012-04-18,13106.277
2012-04-19,13193.877
2012-04-20,13233.813
2012-04-23,12941.842
2012-04-24,13023.905
2012-04-25,13030.339
2012-04-26,13067.86
2012-04-27,12979.717
2012-04-30,13095.368
2012-05-01,13098.393
2012-05-02,13045.836
2012-05-03,13235.279
2012-05-04,13197.239
2012-05-07,12975.313
2012-05-08,12889.583
2012-05-09,12615.33
2012-05-10,12683.168
2012-05-11,12729.005
2012-05-14,12336.463
2012-05-15,12172.485
2012-05-16,12193.873
2012-05-17,12162.809
2012-05-18,12175.612
2012-05-21,12271.378
2012-05-22,12373.248
2012-05-23,11953.829
2012-05-24,11983.546
2012-05-25,12041.322
2012-05-28,12066.822
2012-05-29,12034.973
2012-05-30,11656.587
2012-05-31,11535.385
2012-06-01,11203.747
2012-06-04,11215.813
2012-06-05,11184.87
2012-06-06,11546.46
2012-06-07,11764.684
2012-06-08,11473.452
2012-06-11,11696.358
2012-06-12,11630.429
2012-06-13,11744.281
2012-06-14,11699.107
2012-06-15,11778.793
2012-06-18,11792.522
2012-06-19,12070.135
2012-06-20,12112.458
2012-06-21,11984.733
2012-06-22,11905.229
2012-06-25,11690.706
2012-06-26,11614.96
2012-06-27,11737.453
2012-06-28,11754.451
2012-06-29,12301.699
2012-07-02,12346.887
2012-07-03,12546.746
2012-07-04,12448.008
2012-07-05,12407.105
2012-07-06,12300.322
2012-07-09,12253.679
2012-07-10,12380.783
2012-07-11,12271.223
2012-07-12,12179.59
2012-07-13,12273.734
2012-07-16,12410.571
2012-07-17,12418.015
2012-07-18,12533.478
2012-07-19,12688.683
2012-07-20,12496.589
2012-07-23,12210.624
2012-07-24,12197.515
2012-07-25,12305.811
2012-07-26,12632.917
2012-07-27,13012.576
2012-07-30,12914.765
2012-07-31,12965.048
2012-08-01,12881.698
2012-08-02,12686.139
2012-08-03,13050.217
2012-08-06,13163.894
2012-08-07,13180.774
2012-08-08,13087.774
2012-08-09,13157.494
2012-08-10,13085.517
2012-08-13,13120.833
2012-08-14,13340.015
2012-08-15,13392.546
2012-08-16,13352.366
2012-08-17,13174.773
2012-08-20,13255.326
2012-08-21,13363.639
2012-08-22,13270.938
2012-08-23,13421.4
2012-08-24,13262.817
2012-08-27,13313.329
2012-08-28,13294.463
2012-08-29,13305.833
2012-08-30,13239.296
2012-08-31,13395.68
2012-09-03,13481.57
2012-09-04,13324.612
2012-09-05,13469.43
2012-09-06,13668.089
2012-09-07,13738.638
2012-09-10,13660.179
2012-09-11,13752.958
2012-09-12,13608.664
2012-09-13,13512.133
2012-09-14,13804.628
2012-09-17,13727.445
2012-09-18,13681.885
2012-09-19,13733.418
2012-09-20,13807.354
2012-09-21,13971.651
2012-09-24,13886.501
2012-09-25,13980.23
2012-09-26,13675.976
2012-09-27,13703.259
2012-09-28,13690.073
2012-10-01,13910.051
2012-10-02,13972.956
2012-10-03,13939.248
2012-10-04,14147.656
2012-10-05,14279.522
2012-10-08,14157.611
2012-10-09,13968.259
2012-10-10,13868.21
2012-10-11,13877.432
2012-10-12,13799.008
2012-10-15,13943.057
2012-10-16,14181.209
2012-10-17,14248.459
2012-10-18,14229.294
2012-10-19,14280.784
2012-10-22,14299.359
2012-10-23,14033.087
2012-10-24,13997.346
2012-10-25,14059.272
2012-10-26,13775.1
2012-10-29,13798.578
2012-10-30,13705.125
2012-10-31,13574.46
2012-11-01,13511.91
2012-11-02,13546.935
2012-11-05,13479.795
2012-11-06,12993.3
2012-11-07,13060.453
2012-11-08,12945.713
2012-11-09,13457.251
2012-11-12,13372.214
2012-11-13,13356.901
2012-11-14,13362.108
2012-11-15,13217.436
2012-11-16,13094.306
2012-11-19,13275.601
2012-11-20,13368.123
2012-11-21,13403.48
2012-11-22,13608.482
2012-11-23,13745.842
2012-11-26,13643.271
2012-11-27,13663.344
2012-11-28,13595.097
2012-11-29,13780.872
2012-11-30,13803.27
2012-12-03,13965.132
2012-12-04,13947.933
2012-12-05,13956.83
2012-12-06,13941.842
2012-12-07,13931.726
2012-12-10,13961.491
2012-12-11,14139.38
2012-12-12,14132.258
2012-12-13,14100.604
2012-12-14,14144.57
2012-12-17,14046.907
2012-12-18,14057.634
2012-12-19,14154.793
2012-12-20,14155.129
2012-12-21,14137.342
2012-12-24,14159.217
2012-12-25,14159.217
2012-12-26,14193.1
2012-12-27,14224.26
2012-12-28,14184.34
2012-12-31,14143.986
2013-01-01,14143.986
2013-01-02,14490.66
2013-01-03,14394.88
2013-01-04,14479.745
2013-01-07,14544.04
2013-01-08,14643.633
2013-01-09,14695.96
2013-01-10,14895.497
2013-01-11,15060.928
2013-01-14,15052.033
2013-01-15,15189.602
2013-01-16,15221.434
2013-01-17,15333.904
2013-01-18,15207.61
2013-01-21,15373.834
2013-01-22,15366.687
2013-01-23,15454.774
2013-01-24,15532.937
2013-01-25,15800.039
2013-01-28,15703.324
2013-01-29,15740.381
2013-01-30,15899.911
2013-01-31,15743.827
2013-02-01,16260.085
2013-02-04,16122.188
2013-02-05,16228.466
2013-02-06,16219.859
2013-02-07,16082.048
2013-02-08,16165.581
2013-02-11,14931.268
2013-02-12,15071.391
2013-02-13,15157.414
2013-02-14,15186.915
2013-02-15,15213.046
2013-02-18,15115.244
2013-02-19,15264.569
2013-02-20,15453.281
2013-02-21,15150.781
2013-02-22,15171.351
2013-02-25,15347.378
2013-02-26,15243.466
2013-02-27,15207.199
2013-02-28,15262.578
2013-03-01,15241.529
2013-03-04,15521.986
2013-03-05,15703.343
2013-03-06,15526.633
2013-03-07,15448.427
2013-03-08,15334.654
2013-03-11,15428.092
2013-03-12,15404.959
2013-03-13,15359.935
2013-03-14,15358.506
2013-03-15,15484.046
2013-03-18,15021.673
2013-03-19,14976.513
2013-03-20,14952.321
2013-03-21,14888.574
2013-03-22,14897.471
2013-03-25,14834.676
2013-03-26,14856.886
2013-03-27,14642.276
2013-03-28,14707.599
2013-03-29,14707.599
2013-04-01,14714.189
2013-04-02,14865.546
2013-04-03,14994.698
2013-04-04,14781.982
2013-04-05,14708.436
2013-04-08,14883.869
2013-04-09,14908.532
2013-04-10,15045.986
2013-04-11,15234.111
2013-04-12,15050.878
2013-04-15,15019.15
2013-04-16,14963.761
2013-04-17,14708.816
2013-04-18,14716.447
2013-04-19,14759.019
2013-04-22,14696.551
2013-04-23,14831.628
2013-04-24,15002.008
2013-04-25,15047.906
2013-04-26,15072.094
2013-04-29,15174.4
2013-04-30,15292.716
2013-05-01,15199.12
2013-05-02,15085.823
2013-05-03,15123.669
2013-05-06,15146.818
2013-05-07,15188.407
2013-05-08,15378.375
2013-05-09,15287.186
2013-05-10,15140.35
2013-05-13,15276.884
2013-05-14,15398.388
2013-05-15,15296.408
2013-05-16,15209.497
2013-05-17,15091.153
2013-05-20,15127.992
2013-05-21,15131.616
2013-05-22,15204.445
2013-05-23,14953.553
2013-05-24,14992.598
2013-05-27,15062.24
2013-05-28,15075.662
2013-05-29,14937.465
2013-05-30,15063.959
2013-05-31,14687.254
2013-06-03,14756.689
2013-06-04,14934.623
2013-06-05,14951.533
2013-06-06,14820.657
2013-06-07,14803.997
2013-06-10,14868.438
2013-06-11,14912.037
2013-06-12,15019.848
2013-06-13,14946.376
2013-06-14,14980.838
2013-06-17,14810.605
2013-06-18,14840.417
2013-06-19,14701.21
2013-06-20,14231.947
2013-06-21,14119.835
2013-06-24,13766.089
2013-06-25,14007.057
2013-06-26,14127.374
2013-06-27,14348.09
2013-06-28,14131.598
2013-07-01,14378.421
2013-07-02,14389.746
2013-07-03,14247.162
2013-07-04,14435.938
2013-07-05,14385.221
2013-07-08,14574.243
2013-07-09,14410.636
2013-07-10,14668.994
2013-07-11,14921.193
2013-07-12,14939.883
2013-07-15,14883.402
2013-07-16,14853.343
2013-07-17,14974.053
2013-07-18,14971.185
2013-07-19,14944.162
2013-07-22,14947.844
2013-07-23,15090.156
2013-07-24,15243.081
2013-07-25,15154.234
2013-07-26,15204.669
2013-07-29,15251.664
2013-07-30,15284.278
2013-07-31,15309.64
2013-08-01,15647.176
2013-08-02,15690.057
2013-08-05,15735.079
2013-08-06,15675.329
2013-08-07,15598.652
2013-08-08,15746.668
2013-08-09,15789.592
2013-08-12,15810.906
2013-08-13,15917.214
2013-08-14,15890.243
2013-08-15,15794.499
2013-08-16,16097.533
2013-08-19,16142.2
2013-08-20,16159.842
2013-08-21,16031.568
2013-08-22,15992.567
2013-08-23,15989.011
2013-08-26,15989.068
2013-08-27,15830.563
2013-08-28,15651.16
2013-08-29,15586.809
2013-08-30,15385.422
2013-09-02,15651.591
2013-09-03,15405.182
2013-09-04,15434.023
2013-09-05,15317.116
2013-09-06,15286.636
2013-09-09,15498.432
2013-09-10,15765.902
2013-09-11,15809.231
2013-09-12,15814.621
2013-09-13,15700.684
2013-09-16,15985.603
2013-09-17,15954.454
2013-09-18,15955.735
2013-09-19,16430.733
2013-09-20,16414.379
2013-09-23,16176.579
2013-09-24,16182.197
2013-09-25,16072.093
2013-09-26,16049.017
2013-09-27,16167.695
2013-09-30,16066.088
2013-10-01,16022.63
2013-10-02,16021.725
2013-10-03,16096.655
2013-10-04,16017.886
2013-10-07,16015.078
2013-10-08,15972.688
2013-10-09,15778.09
2013-10-10,16070.776
2013-10-11,16117.963
2013-10-14,16185.004
2013-10-15,16025.098
2013-10-16,16268.833
2013-10-17,16534.424
2013-10-18,16601.469
2013-10-21,16667.407
2013-10-22,17026.226
2013-10-23,16996.601
2013-10-24,17175.93
2013-10-25,17112.032
2013-10-28,17081.073
2013-10-29,17127.707
2013-10-30,17098.927
2013-10-31,16332.686
2013-11-01,16249.417
2013-11-04,16306.489
2013-11-05,16187.959
2013-11-06,16456.908
2013-11-07,16338.871
2013-11-08,16242.489
2013-11-11,16399.063
2013-11-12,16356.46
2013-11-13,16370.85
2013-11-14,16561.994
2013-11-15,16598.104
2013-11-18,16766.656
2013-11-19,16657.366
2013-11-20,16507.176
2013-11-21,16515.289
2013-11-22,16495.965
2013-11-25,16562.317
2013-11-26,16571.091
2013-11-27,16670.532
2013-11-28,17007.837
2013-11-29,17101.202
2013-12-02,17028.093
2013-12-03,17042.758
2013-12-04,16812.43
2013-12-05,16972.564
2013-12-06,16975.001
2013-12-09,17046.327
2013-12-10,17077.906
2013-12-11,17106.752
2013-12-12,16880.184
2013-12-13,16805.45
2013-12-16,16897.524
2013-12-17,16773.472
2013-12-18,16922.032
2013-12-19,17129.926
2013-12-20,17301.764
2013-12-23,17352.917
2013-12-24,17305.23
2013-12-25,17305.23
2013-12-26,17336.992
2013-12-27,17633.577
2013-12-30,17761.176
2013-12-31,17715.249
2014-01-01,17715.249
2014-01-02,17659.118
2014-01-03,17813.653
2014-01-06,17842.585
2014-01-07,17988.084
2014-01-08,18073.37
2014-01-09,18132.979
2014-01-10,18359.115
2014-01-13,18364.548
2014-01-14,18396.746
2014-01-15,18338.057
2014-01-16,18363.273
2014-01-17,18277.503
2014-01-20,18355.602
2014-01-21,18481.652
2014-01-22,18359.469
2014-01-23,18423.633
2014-01-24,18265.155
2014-01-27,17877.017
2014-01-28,17910.537
2014-01-29,17773.526
2014-01-30,18099.887
2014-01-31,18301.646
2014-02-03,18415.762
2014-02-04,18146.244
2014-02-05,18528.422
2014-02-06,18906.286
2014-02-07,19204.487
2014-02-10,19380.065
2014-02-11,19392.474
2014-02-12,19310.465
2014-02-13,19561.377
2014-02-14,19713.331
2014-02-17,19788.471
2014-02-18,19829.94
2014-02-19,20022.345
2014-02-20,19931.94
2014-02-21,20175.064
2014-02-24,20414.556
2014-02-25,21068.476
2014-02-26,20791.402
2014-02-27,20698.139
2014-02-28,21023.618
2014-03-03,20482.898
2014-03-04,20935.691
2014-03-05,20923.027
2014-03-06,20968.005
2014-03-07,20831.007
2014-03-10,20599.026
2014-03-11,20592.967
2014-03-12,20342.062
2014-03-13,20352.522
2014-03-14,20027.761
2014-03-17,20140.59
2014-03-18,20358.971
2014-03-19,20254.9
2014-03-20,19969.135
2014-03-21,19875.394
2014-03-24,19810.712
2014-03-25,19854.487
2014-03-26,20007.123
2014-03-27,20061.671
2014-03-28,20357.246
2014-03-31,20555.277
2014-04-01,20522.298
2014-04-02,20627.255
2014-04-03,20498.195
2014-04-04,20471.893
2014-04-07,20215.921
2014-04-08,20022.255
2014-04-09,20276.534
2014-04-10,20148.644
2014-04-11,19903.057
2014-04-14,19699.11
2014-04-15,19590.113
2014-04-16,19945.442
2014-04-17,19987.207
2014-04-18,19987.207
2014-04-21,19941.939
2014-04-22,20494.43
2014-04-23,20518.291
2014-04-24,20445.208
2014-04-25,20345.635
2014-04-28,20477.069
2014-04-29,20614.474
2014-04-30,20674.979
2014-05-01,20562.19
2014-05-02,20548.153
2014-05-05,20491.431
2014-05-06,20535.915
2014-05-07,20432.616
2014-05-08,20332.269
2014-05-09,20309.903
2014-05-12,20515.431
