Date,DENMARK Standard (Large+Mid Cap)
2005-06-15,9298.449
2005-06-16,9358.135
2005-06-17,9594.698
2005-06-20,9504.071
2005-06-21,9525.162
2005-06-22,9552.938
2005-06-23,9489.155
2005-06-24,9450.464
2005-06-27,9399.117
2005-06-28,9340.632
2005-06-29,9412.492
2005-06-30,9414.929
2005-07-01,9331.648
2005-07-04,9286.021
2005-07-05,9357.776
2005-07-06,9365.752
2005-07-07,9289.804
2005-07-08,9398.651
2005-07-11,9528.242
2005-07-12,9593.79
2005-07-13,9522.014
2005-07-14,9521.877
2005-07-15,9479.449
2005-07-18,9482.926
2005-07-19,9472.584
2005-07-20,9384.149
2005-07-21,9460.695
2005-07-22,9504.148
2005-07-25,9504.479
2005-07-26,9468.446
2005-07-27,9553.602
2005-07-28,9625.614
2005-07-29,9707.504
2005-08-01,9790.157
2005-08-02,9821.488
2005-08-03,9978.193
2005-08-04,10014.051
2005-08-05,10055.232
2005-08-08,10134.371
2005-08-09,10254.717
2005-08-10,10181.135
2005-08-11,10157.472
2005-08-12,10135.165
2005-08-15,10097.781
2005-08-16,10116.22
2005-08-17,10319.029
2005-08-18,10222.209
2005-08-19,10287.665
2005-08-22,10291.239
2005-08-23,10215.099
2005-08-24,10157.279
2005-08-25,10112.543
2005-08-26,10081.641
2005-08-29,10018.986
2005-08-30,10082.669
2005-08-31,10197.554
2005-09-01,10371.541
2005-09-02,10485.146
2005-09-05,10480.031
2005-09-06,10527.644
2005-09-07,10426.742
2005-09-08,10368.549
2005-09-09,10417.667
2005-09-12,10345.158
2005-09-13,10340.912
2005-09-14,10351.639
2005-09-15,10385.912
2005-09-16,10451.528
2005-09-19,10376.879
2005-09-20,10341.394
2005-09-21,10400.919
2005-09-22,10284.694
2005-09-23,10218.866
2005-09-26,10171.3
2005-09-27,10144.122
2005-09-28,10182.534
2005-09-29,10215.818
2005-09-30,10273.998
2005-10-03,10107.928
2005-10-04,10127.561
2005-10-05,10180.732
2005-10-06,10258.151
2005-10-07,10307.352
2005-10-10,10323.914
2005-10-11,10273.019
2005-10-12,10226.038
2005-10-13,9916.726
2005-10-14,9996.355
2005-10-17,10049.19
2005-10-18,9883.541
2005-10-19,9705.729
2005-10-20,9752.926
2005-10-21,9650.514
2005-10-24,9848.775
2005-10-25,9983.727
2005-10-26,10018.525
2005-10-27,9980.067
2005-10-28,9984.622
2005-10-31,10047.134
2005-11-01,10166.778
2005-11-02,10197.307
2005-11-03,10266.382
2005-11-04,10110.385
2005-11-07,10135.847
2005-11-08,10090.309
2005-11-09,10068.214
2005-11-10,10079.685
2005-11-11,10052.519
2005-11-14,10166.839
2005-11-15,10124.948
2005-11-16,10109.738
2005-11-17,10255.77
2005-11-18,10273.565
2005-11-21,10339.666
2005-11-22,10313.321
2005-11-23,10394.315
2005-11-24,10199.793
2005-11-25,10214.419
2005-11-28,10191.09
2005-11-29,10138.477
2005-11-30,10268.933
2005-12-01,10343.091
2005-12-02,10413.187
2005-12-05,10474.493
2005-12-06,10613.475
2005-12-07,10606.36
2005-12-08,10641.661
2005-12-09,10648.204
2005-12-12,10718.435
2005-12-13,10636.057
2005-12-14,10716.307
2005-12-15,10632.788
2005-12-16,10725.447
2005-12-19,10771.581
2005-12-20,10715.135
2005-12-21,10687.25
2005-12-22,10763.072
2005-12-23,10940.53
2005-12-26,10940.53
2005-12-27,10991.714
2005-12-28,11011.357
2005-12-29,11003.509
2005-12-30,10943.99
2006-01-02,11092.513
2006-01-03,11214.817
2006-01-04,11372.215
2006-01-05,11226.582
2006-01-06,11230.416
2006-01-09,11167.204
2006-01-10,11130.586
2006-01-11,11204.294
2006-01-12,11240.293
2006-01-13,11182.812
2006-01-16,11265.817
2006-01-17,11139.405
2006-01-18,11082.077
2006-01-19,11152.055
2006-01-20,11064.435
2006-01-23,11085.078
2006-01-24,11206.938
2006-01-25,11201.568
2006-01-26,11240.668
2006-01-27,11230.887
2006-01-30,11237.749
2006-01-31,11209.697
2006-02-01,11394.267
2006-02-02,11483.595
2006-02-03,11353.734
2006-02-06,11338.846
2006-02-07,11148.094
2006-02-08,11166.376
2006-02-09,11179.32
2006-02-10,11061.786
2006-02-13,11156.739
2006-02-14,11129.698
2006-02-15,11104.37
2006-02-16,11159.729
2006-02-17,11224.881
2006-02-20,11266.861
2006-02-21,11283.057
2006-02-22,11268.448
2006-02-23,11287.445
2006-02-24,11297.682
2006-02-27,11342.582
2006-02-28,11250.307
2006-03-01,11348.603
2006-03-02,11417.068
2006-03-03,11492.435
2006-03-06,11527.091
2006-03-07,11317.791
2006-03-08,11303.909
2006-03-09,11376.621
2006-03-10,11404.534
2006-03-13,11545.865
2006-03-14,11666.84
2006-03-15,11834.611
2006-03-16,11932.839
2006-03-17,11923.089
2006-03-20,12068.816
2006-03-21,11984.367
2006-03-22,12048.366
2006-03-23,11902.83
2006-03-24,11910.311
2006-03-27,12014.936
2006-03-28,12119.398
2006-03-29,11796.274
2006-03-30,11991.791
2006-03-31,12026.76
2006-04-03,12156.807
2006-04-04,12279.79
2006-04-05,12404.719
2006-04-06,12484.441
2006-04-07,12337.459
2006-04-10,12308.265
2006-04-11,12259.976
2006-04-12,12084.488
2006-04-13,12062.173
2006-04-14,12062.173
2006-04-17,12254.122
2006-04-18,12319.23
2006-04-19,12341.071
2006-04-20,12366.184
2006-04-21,12540.884
2006-04-24,12588.845
2006-04-25,12683.236
2006-04-26,12788.456
2006-04-27,12767.818
2006-04-28,12788.44
2006-05-01,12872.926
2006-05-02,13046.626
2006-05-03,12954.793
2006-05-04,13150.355
2006-05-05,13242.907
2006-05-08,13389.375
2006-05-09,13521.493
2006-05-10,13564.292
2006-05-11,13522.686
2006-05-12,13593.845
2006-05-15,12966.205
2006-05-16,13018.581
2006-05-17,12571.483
2006-05-18,12348.797
2006-05-19,12377.893
2006-05-22,12000.261
2006-05-23,12395.001
2006-05-24,12108.339
2006-05-25,12124.42
2006-05-26,12191.181
2006-05-29,12498.713
2006-05-30,12332.655
2006-05-31,12225.079
2006-06-01,12217.68
2006-06-02,12440.889
2006-06-05,12451.25
2006-06-06,12068.935
2006-06-07,12016.968
2006-06-08,11474.506
2006-06-09,11652.871
2006-06-12,11522.348
2006-06-13,11057.876
2006-06-14,11129.154
2006-06-15,11491.935
2006-06-16,11434.288
2006-06-19,11549.45
2006-06-20,11446.308
2006-06-21,11509.935
2006-06-22,11526.778
2006-06-23,11485.988
2006-06-26,11648.726
2006-06-27,11504.474
2006-06-28,11451.488
2006-06-29,11635.904
2006-06-30,12093.98
2006-07-03,12190.517
2006-07-04,12207.18
2006-07-05,12022.416
2006-07-06,12137.078
2006-07-07,12193.658
2006-07-10,12121.758
2006-07-11,12091.148
2006-07-12,12026.346
2006-07-13,11854.824
2006-07-14,11753.745
2006-07-17,11449.942
2006-07-18,11443.663
2006-07-19,11577.586
2006-07-20,11797.629
2006-07-21,11790.806
2006-07-24,11871.148
2006-07-25,11881.404
2006-07-26,11876.122
2006-07-27,12057.128
2006-07-28,12103.654
2006-07-31,12047.145
2006-08-01,12048.086
2006-08-02,12424.363
2006-08-03,12451.54
2006-08-04,12610.18
2006-08-07,12488.576
2006-08-08,12439.666
2006-08-09,12481.973
2006-08-10,12366.086
2006-08-11,12354.568
2006-08-14,12512.124
2006-08-15,12666.848
2006-08-16,12722.868
2006-08-17,12751.626
2006-08-18,12750.919
2006-08-21,12784.821
2006-08-22,12725.902
2006-08-23,12660.803
2006-08-24,12547.091
2006-08-25,12532.799
2006-08-28,12582.288
2006-08-29,12614.743
2006-08-30,12866.123
2006-08-31,12834.997
2006-09-01,12804.908
2006-09-04,12868.987
2006-09-05,12777.186
2006-09-06,12840.987
2006-09-07,12703.571
2006-09-08,12696.109
2006-09-11,12647.42
2006-09-12,12656.312
2006-09-13,12820.802
2006-09-14,12938.56
2006-09-15,12808.415
2006-09-18,12886.795
2006-09-19,12878.211
2006-09-20,12901.949
2006-09-21,13031.332
2006-09-22,13003.967
2006-09-25,12980.449
2006-09-26,13047.986
2006-09-27,13140.401
2006-09-28,13102.753
2006-09-29,13150.731
2006-10-02,13201.154
2006-10-03,13164.655
2006-10-04,13146.216
2006-10-05,13227.829
2006-10-06,13042.09
2006-10-09,13165.59
2006-10-10,13230.955
2006-10-11,13241.172
2006-10-12,13292.236
2006-10-13,13240.81
2006-10-16,13324.947
2006-10-17,13300.673
2006-10-18,13368.46
2006-10-19,13498.652
2006-10-20,13535.362
2006-10-23,13611.408
2006-10-24,13557.651
2006-10-25,13754.887
2006-10-26,13793.125
2006-10-27,13655.792
2006-10-30,13560.529
2006-10-31,13727.919
2006-11-01,13846.244
2006-11-02,13790.384
2006-11-03,13808.182
2006-11-06,13978.108
2006-11-07,14083.927
2006-11-08,14061.929
2006-11-09,14064.086
2006-11-10,14068.131
2006-11-13,13978.462
2006-11-14,13988.753
2006-11-15,14043.367
2006-11-16,14027.499
2006-11-17,13974.009
2006-11-20,13966.372
2006-11-21,14067.855
2006-11-22,14412.468
2006-11-23,14406.327
2006-11-24,14522.469
2006-11-27,14379.445
2006-11-28,14201.51
2006-11-29,14482.105
2006-11-30,14624.185
2006-12-01,14618.062
2006-12-04,14791.03
2006-12-05,14963.514
2006-12-06,14941.834
2006-12-07,14914.858
2006-12-08,14944.196
2006-12-11,14960.808
2006-12-12,15071.052
2006-12-13,15046.485
2006-12-14,15147.73
2006-12-15,15087.602
2006-12-18,15112.939
2006-12-19,15066.861
2006-12-20,15042.165
2006-12-21,15014.234
2006-12-22,15067.583
2006-12-25,15067.583
2006-12-26,15042.628
2006-12-27,15141.998
2006-12-28,15198.125
2006-12-29,15269.55
2007-01-01,15269.55
2007-01-02,15576.148
2007-01-03,15490.733
2007-01-04,15155.279
2007-01-05,15099.863
2007-01-08,15104.285
2007-01-09,15244.234
2007-01-10,15116.932
2007-01-11,15102.445
2007-01-12,15170.938
2007-01-15,15323.825
2007-01-16,15302.952
2007-01-17,15329.459
2007-01-18,15353.492
2007-01-19,15358.857
2007-01-22,15484.805
2007-01-23,15567.208
2007-01-24,15632.828
2007-01-25,15519.434
2007-01-26,15385.81
2007-01-29,15396.867
2007-01-30,15449.957
2007-01-31,15686.785
2007-02-01,15845.323
2007-02-02,16027.517
2007-02-05,15976.535
2007-02-06,16096.673
2007-02-07,16350.837
2007-02-08,16221.147
2007-02-09,16432.982
2007-02-12,16268.169
2007-02-13,16323.721
2007-02-14,16607.33
2007-02-15,16671.808
2007-02-16,16677.824
2007-02-19,16740.472
2007-02-20,16545.288
2007-02-21,16350.937
2007-02-22,16364.702
2007-02-23,16435.433
2007-02-26,16256.928
2007-02-27,15912.784
2007-02-28,15715.028
2007-03-01,15483.91
2007-03-02,15695.281
2007-03-05,15263.204
2007-03-06,15391.136
2007-03-07,15498.881
2007-03-08,15741.88
2007-03-09,15794.074
2007-03-12,15955.257
2007-03-13,15882.531
2007-03-14,15553.375
2007-03-15,15658.077
2007-03-16,15744.41
2007-03-19,16014.553
2007-03-20,16031.657
2007-03-21,16189.41
2007-03-22,16487.579
2007-03-23,16398.257
2007-03-26,16380.488
2007-03-27,16372.26
2007-03-28,16213.492
2007-03-29,16492.539
2007-03-30,16548.568
2007-04-02,16578.124
2007-04-03,16722.941
2007-04-04,16779.431
2007-04-05,16856.404
2007-04-06,16856.404
2007-04-09,16767.397
2007-04-10,17088.494
2007-04-11,16897.386
2007-04-12,16861.54
2007-04-13,16971.629
2007-04-16,17270.321
2007-04-17,17353.256
2007-04-18,17493.164
2007-04-19,17646.411
2007-04-20,17733.36
2007-04-23,17730.751
2007-04-24,17541.237
2007-04-25,17744.867
2007-04-26,17738.041
2007-04-27,17701.729
2007-04-30,17707.543
2007-05-01,17541.378
2007-05-02,17883.03
2007-05-03,17819.913
2007-05-04,17848.505
2007-05-07,18008.68
2007-05-08,17854.603
2007-05-09,17882.956
2007-05-10,17818.054
2007-05-11,17844.142
2007-05-14,17823.127
2007-05-15,17861.627
2007-05-16,17728.88
2007-05-17,17622.011
2007-05-18,17765.791
2007-05-21,17805.767
2007-05-22,17886.656
2007-05-23,18162.395
2007-05-24,18001.134
2007-05-25,17950.624
2007-05-28,17950.624
2007-05-29,18075.544
2007-05-30,17864.561
2007-05-31,18093.833
2007-06-01,17983.192
2007-06-04,18113.665
2007-06-05,18166.12
2007-06-06,17749.64
2007-06-07,17353.239
2007-06-08,17131.227
2007-06-11,17358.632
2007-06-12,17156.516
2007-06-13,17142.329
2007-06-14,17403.1
2007-06-15,17548.846
2007-06-18,17448.133
2007-06-19,17527.762
2007-06-20,17556.52
2007-06-21,17529.522
2007-06-22,17408.328
2007-06-25,17378.529
2007-06-26,17327.43
2007-06-27,17169.09
2007-06-28,17327.15
2007-06-29,17637.026
2007-07-02,17887.464
2007-07-03,18115.884
2007-07-04,18239.958
2007-07-05,18249.057
2007-07-06,18266.275
2007-07-09,18318.473
2007-07-10,18321.196
2007-07-11,18513.459
2007-07-12,18542.612
2007-07-13,18635.115
2007-07-16,18737.481
2007-07-17,18773.323
2007-07-18,18814.436
2007-07-19,18969.16
2007-07-20,18933.776
2007-07-23,18969.406
2007-07-24,18907.13
2007-07-25,18653.201
2007-07-26,18362.455
2007-07-27,17952.423
2007-07-30,18090.259
2007-07-31,18301.266
2007-08-01,18079.104
2007-08-02,18276.447
2007-08-03,18319.349
2007-08-06,18224.794
2007-08-07,18331.37
2007-08-08,18750.991
2007-08-09,18088.754
2007-08-10,17641.975
2007-08-13,17784.757
2007-08-14,17667.104
2007-08-15,17182.448
2007-08-16,16369.778
2007-08-17,16813.321
2007-08-20,17343.836
2007-08-21,17271.833
2007-08-22,17866.891
2007-08-23,17938.762
2007-08-24,18100.235
2007-08-27,18258.764
2007-08-28,17810.884
2007-08-29,17834.206
2007-08-30,17949.906
2007-08-31,18222.753
2007-09-03,18282.091
2007-09-04,18449.907
2007-09-05,18230.084
2007-09-06,18210.361
2007-09-07,17899.142
2007-09-10,17600.148
2007-09-11,18115.332
2007-09-12,18195.791
2007-09-13,18313.767
2007-09-14,18247.864
2007-09-17,17905.371
2007-09-18,18089.933
2007-09-19,18681.06
2007-09-20,18785.688
2007-09-21,18829.87
2007-09-24,18836.392
2007-09-25,18783.628
2007-09-26,19014.562
2007-09-27,19266.197
2007-09-28,19225.937
2007-10-01,19533.356
2007-10-02,19510.376
2007-10-03,19436.126
2007-10-04,19405.275
2007-10-05,19507.88
2007-10-08,19390.811
2007-10-09,19688.868
2007-10-10,19788.193
2007-10-11,19898.332
2007-10-12,19607.417
2007-10-15,19666.78
2007-10-16,19345.505
2007-10-17,19458.574
2007-10-18,19314.337
2007-10-19,19180.267
2007-10-22,18734.038
2007-10-23,19269.402
2007-10-24,19031.245
2007-10-25,19296.367
2007-10-26,19501.187
2007-10-29,19581.413
2007-10-30,19639.407
2007-10-31,20013.088
2007-11-01,19711.021
2007-11-02,19597.462
2007-11-05,19531.367
2007-11-06,19942.441
2007-11-07,20168.441
2007-11-08,20034.634
2007-11-09,19838.121
2007-11-12,19557.563
2007-11-13,19455.313
2007-11-14,19626.257
2007-11-15,19211.456
2007-11-16,18839.311
2007-11-19,18333.515
2007-11-20,18758.602
2007-11-21,18213.944
2007-11-22,18317.456
2007-11-23,18719.861
2007-11-26,18837.438
2007-11-27,18650.087
2007-11-28,18977.705
2007-11-29,19152.721
2007-11-30,19232.219
2007-12-03,19444.735
2007-12-04,19431.247
2007-12-05,19488.896
2007-12-06,19379.327
2007-12-07,19640.108
2007-12-10,19803.047
2007-12-11,19786.491
2007-12-12,19856.613
2007-12-13,19363.165
2007-12-14,19052.587
2007-12-17,18587.865
2007-12-18,18518.851
2007-12-19,18582.341
2007-12-20,18653.03
2007-12-21,18813.025
2007-12-24,18857.149
2007-12-25,18857.149
2007-12-26,18990.218
2007-12-27,19059.738
2007-12-28,19367.554
2007-12-31,19259.325
2008-01-01,19259.325
2008-01-02,19252.647
2008-01-03,19014.118
2008-01-04,18572.312
2008-01-07,18353.389
2008-01-08,18581.153
2008-01-09,18216.721
2008-01-10,17987.65
2008-01-11,17897.514
2008-01-14,18305.134
2008-01-15,17506.374
2008-01-16,16817.026
2008-01-17,16841.962
2008-01-18,16746.301
2008-01-21,15704.888
2008-01-22,16337.117
2008-01-23,16107.219
2008-01-24,16698.461
2008-01-25,16839.5
2008-01-28,16654.213
2008-01-29,16946.681
2008-01-30,17157.112
2008-01-31,17049.973
2008-02-01,17449.902
2008-02-04,17857.275
2008-02-05,17275.173
2008-02-06,17238.212
2008-02-07,16909.852
2008-02-08,16871.65
2008-02-11,16937.096
2008-02-12,17639.784
2008-02-13,17682.25
2008-02-14,17911.68
2008-02-15,17677.03
2008-02-18,17917.614
2008-02-19,18240.138
2008-02-20,17857.65
2008-02-21,18237.521
2008-02-22,18174.676
2008-02-25,18561.81
2008-02-26,18666.758
2008-02-27,18848.795
2008-02-28,18784.139
2008-02-29,18572.719
2008-03-03,18488.675
2008-03-04,18420.326
2008-03-05,18836.412
2008-03-06,18895.537
2008-03-07,18664.728
2008-03-10,18266.615
2008-03-11,18245.994
2008-03-12,18616.322
2008-03-13,18560.722
2008-03-14,18489.063
2008-03-17,18212.0
2008-03-18,18775.821
2008-03-19,18290.468
2008-03-20,18025.671
2008-03-21,18025.671
2008-03-24,18000.003
2008-03-25,18762.815
2008-03-26,18917.922
2008-03-27,19129.331
2008-03-28,19140.473
2008-03-31,19326.519
2008-04-01,19328.037
2008-04-02,19301.981
2008-04-03,19142.417
2008-04-04,19418.029
2008-04-07,19733.611
2008-04-08,19735.271
2008-04-09,19563.357
2008-04-10,19543.635
2008-04-11,19222.079
2008-04-14,19117.883
2008-04-15,19236.414
2008-04-16,19649.654
2008-04-17,19429.788
2008-04-18,19218.232
2008-04-21,19215.012
2008-04-22,19216.374
2008-04-23,19104.05
2008-04-24,19068.75
2008-04-25,19288.493
2008-04-28,19050.757
2008-04-29,18807.586
2008-04-30,19220.059
2008-05-01,19074.613
2008-05-02,19131.281
2008-05-05,19397.807
2008-05-06,19354.238
2008-05-07,19105.163
2008-05-08,19477.27
2008-05-09,19436.681
2008-05-12,19522.08
2008-05-13,19612.343
2008-05-14,19762.178
2008-05-15,20179.315
2008-05-16,20579.7
2008-05-19,20649.07
2008-05-20,20525.46
2008-05-21,20658.514
2008-05-22,20288.111
2008-05-23,20400.314
2008-05-26,20384.187
2008-05-27,20116.496
2008-05-28,20106.96
2008-05-29,20040.586
2008-05-30,20415.226
2008-06-02,20251.44
2008-06-03,20294.664
2008-06-04,20121.404
2008-06-05,20235.616
2008-06-06,20194.827
2008-06-09,20197.828
2008-06-10,19662.093
2008-06-11,19467.954
2008-06-12,19378.834
2008-06-13,19347.146
2008-06-16,19611.978
2008-06-17,20153.208
2008-06-18,19769.062
2008-06-19,19741.416
2008-06-20,19747.297
2008-06-23,19447.504
2008-06-24,19308.755
2008-06-25,19588.157
2008-06-26,19516.917
2008-06-27,19269.634
2008-06-30,19154.081
2008-07-01,18881.855
2008-07-02,19068.652
2008-07-03,18443.762
2008-07-04,18349.61
2008-07-07,18437.955
2008-07-08,17878.099
2008-07-09,18524.581
2008-07-10,18485.483
2008-07-11,18193.437
2008-07-14,18230.485
2008-07-15,17824.283
2008-07-16,17614.599
2008-07-17,18277.234
2008-07-18,18115.613
2008-07-21,18510.334
2008-07-22,18422.434
2008-07-23,18655.02
2008-07-24,18332.509
2008-07-25,18263.309
2008-07-28,18194.867
2008-07-29,18100.183
2008-07-30,18418.149
2008-07-31,18633.627
2008-08-01,18305.657
2008-08-04,18133.556
2008-08-05,18267.489
2008-08-06,18390.749
2008-08-07,18125.47
2008-08-08,17858.376
2008-08-11,17912.074
2008-08-12,17725.115
2008-08-13,17309.763
2008-08-14,17614.14
2008-08-15,17699.171
2008-08-18,17641.394
2008-08-19,17185.613
2008-08-20,17290.78
2008-08-21,17536.808
2008-08-22,17663.814
2008-08-25,17536.666
2008-08-26,17340.997
2008-08-27,17611.89
2008-08-28,17844.988
2008-08-29,17805.463
2008-09-01,17602.647
2008-09-02,17656.03
2008-09-03,17195.762
2008-09-04,16621.383
2008-09-05,16027.056
2008-09-08,16348.174
2008-09-09,15969.067
2008-09-10,15698.287
2008-09-11,15281.298
2008-09-12,15924.831
2008-09-15,15452.584
2008-09-16,15187.344
2008-09-17,15109.984
2008-09-18,15436.591
2008-09-19,16555.181
2008-09-22,16718.776
2008-09-23,16385.846
2008-09-24,16302.71
2008-09-25,16428.105
2008-09-26,15904.583
2008-09-29,14803.8
2008-09-30,14113.446
2008-10-01,14164.178
2008-10-02,13490.901
2008-10-03,13986.165
2008-10-06,12218.411
2008-10-07,12147.189
2008-10-08,11528.876
2008-10-09,11662.921
2008-10-10,10796.779
2008-10-13,11970.297
2008-10-14,12476.349
2008-10-15,11762.457
2008-10-16,11101.456
2008-10-17,11515.117
2008-10-20,11896.964
2008-10-21,11567.944
2008-10-22,10485.497
2008-10-23,10084.838
2008-10-24,9365.045
2008-10-27,8909.793
2008-10-28,8900.555
2008-10-29,9907.008
2008-10-30,10358.646
2008-10-31,10490.197
2008-11-03,10741.824
2008-11-04,11827.022
2008-11-05,11419.205
2008-11-06,10471.78
2008-11-07,10413.395
2008-11-10,10781.471
2008-11-11,10150.146
2008-11-12,9753.59
2008-11-13,9730.985
2008-11-14,9873.961
2008-11-17,9673.233
2008-11-18,9534.038
2008-11-19,9221.707
2008-11-20,8655.648
2008-11-21,8474.407
2008-11-24,9147.949
2008-11-25,9513.584
2008-11-26,9381.339
2008-11-27,9742.354
2008-11-28,9774.913
2008-12-01,9464.113
2008-12-02,9548.78
2008-12-03,9521.804
2008-12-04,9639.939
2008-12-05,9284.655
2008-12-08,10027.986
2008-12-09,10101.07
2008-12-10,9939.752
2008-12-11,9970.561
2008-12-12,9919.256
2008-12-15,10162.413
2008-12-16,10158.25
2008-12-17,10591.413
2008-12-18,10621.293
2008-12-19,10209.807
2008-12-22,10144.165
2008-12-23,10117.155
2008-12-24,10152.858
2008-12-25,10152.858
2008-12-26,10201.017
2008-12-29,10352.86
2008-12-30,10309.132
2008-12-31,10144.137
2009-01-01,10144.137
2009-01-02,10652.265
2009-01-05,11054.477
2009-01-06,10963.538
2009-01-07,10846.26
2009-01-08,10986.604
2009-01-09,10818.143
2009-01-12,10685.097
2009-01-13,10371.236
2009-01-14,9798.263
2009-01-15,9856.837
2009-01-16,10180.241
2009-01-19,9948.441
2009-01-20,9584.305
2009-01-21,9631.175
2009-01-22,9638.688
2009-01-23,9384.117
2009-01-26,9938.626
2009-01-27,9847.746
2009-01-28,10068.975
2009-01-29,9905.062
2009-01-30,9918.171
2009-02-02,9720.474
2009-02-03,9985.703
2009-02-04,10071.094
2009-02-05,9845.082
2009-02-06,10075.322
2009-02-09,10240.202
2009-02-10,10084.978
2009-02-11,9865.496
2009-02-12,9805.062
2009-02-13,10131.722
2009-02-16,10018.556
2009-02-17,9628.994
2009-02-18,9444.497
2009-02-19,9573.309
2009-02-20,9321.186
2009-02-23,9458.443
2009-02-24,9223.056
2009-02-25,9007.223
2009-02-26,9270.922
2009-02-27,8901.374
2009-03-02,8495.741
2009-03-03,8217.634
2009-03-04,8400.913
2009-03-05,8070.737
2009-03-06,7847.234
2009-03-09,7856.764
2009-03-10,8199.266
2009-03-11,8412.54
2009-03-12,8376.068
2009-03-13,8467.819
2009-03-16,8677.948
2009-03-17,8725.535
2009-03-18,8731.432
2009-03-19,9169.983
2009-03-20,9017.243
2009-03-23,9068.894
2009-03-24,9095.999
2009-03-25,9188.127
2009-03-26,9425.443
2009-03-27,9177.804
2009-03-30,8951.346
2009-03-31,9022.056
2009-04-01,9348.112
2009-04-02,9790.772
2009-04-03,9370.382
2009-04-06,9540.927
2009-04-07,9256.211
2009-04-08,9109.071
2009-04-09,9094.215
2009-04-10,9094.215
2009-04-13,9171.689
2009-04-14,9317.902
2009-04-15,9208.06
2009-04-16,9748.078
2009-04-17,9990.957
2009-04-20,9652.699
2009-04-21,9601.625
2009-04-22,9922.476
2009-04-23,10072.069
2009-04-24,10414.062
2009-04-27,10226.471
2009-04-28,10136.516
2009-04-29,10482.781
2009-04-30,10676.881
2009-05-01,10834.06
2009-05-04,11385.813
2009-05-05,11330.0
2009-05-06,11532.133
2009-05-07,11600.979
2009-05-08,11662.933
2009-05-11,11896.433
2009-05-12,11769.862
2009-05-13,11538.487
2009-05-14,11516.004
2009-05-15,11742.353
2009-05-18,11943.981
2009-05-19,12193.303
2009-05-20,12460.059
2009-05-21,12446.465
2009-05-22,12646.645
2009-05-25,12511.912
2009-05-26,12275.524
2009-05-27,12269.704
2009-05-28,11989.013
2009-05-29,12097.607
2009-06-01,12099.218
2009-06-02,12391.909
2009-06-03,12160.276
2009-06-04,12262.175
2009-06-05,12106.597
2009-06-08,11799.655
2009-06-09,12144.561
2009-06-10,12336.234
2009-06-11,12505.454
2009-06-12,12442.859
2009-06-15,12239.647
2009-06-16,12200.576
2009-06-17,11847.866
2009-06-18,12050.544
2009-06-19,12079.94
2009-06-22,11691.045
2009-06-23,11676.804
2009-06-24,12073.189
2009-06-25,11791.308
2009-06-26,11695.337
2009-06-29,12130.998
2009-06-30,12118.889
2009-07-01,12363.905
2009-07-02,12109.545
2009-07-03,11943.441
2009-07-06,11755.708
2009-07-07,11815.958
2009-07-08,11719.666
2009-07-09,11761.392
2009-07-10,11677.295
2009-07-13,11663.26
2009-07-14,11727.014
2009-07-15,12069.556
2009-07-16,12193.755
2009-07-17,12320.268
2009-07-20,12507.33
2009-07-21,12701.158
2009-07-22,12660.562
2009-07-23,12887.389
2009-07-24,12871.086
2009-07-27,12939.988
2009-07-28,12956.386
2009-07-29,12475.064
2009-07-30,12861.112
2009-07-31,12987.117
2009-08-03,13435.903
2009-08-04,13439.778
2009-08-05,13586.991
2009-08-06,13645.667
2009-08-07,13422.346
2009-08-10,13382.944
2009-08-11,13215.131
2009-08-12,13431.466
2009-08-13,13792.553
2009-08-14,13793.185
2009-08-17,13454.971
2009-08-18,13353.362
2009-08-19,13318.148
2009-08-20,13567.826
2009-08-21,13883.703
2009-08-24,14046.106
2009-08-25,14154.363
2009-08-26,13947.056
2009-08-27,13907.901
2009-08-28,14181.663
2009-08-31,14017.039
2009-09-01,13998.296
2009-09-02,13514.523
2009-09-03,13518.068
2009-09-04,13745.767
2009-09-07,13972.536
2009-09-08,14223.333
2009-09-09,14355.715
2009-09-10,14375.661
2009-09-11,14358.366
2009-09-14,14325.099
2009-09-15,14270.57
2009-09-16,14614.287
2009-09-17,14551.926
2009-09-18,14553.233
2009-09-21,14453.035
2009-09-22,14742.644
2009-09-23,14577.422
2009-09-24,14131.677
2009-09-25,14198.364
2009-09-28,14329.867
2009-09-29,14220.738
2009-09-30,14305.34
2009-10-01,14111.616
2009-10-02,13905.76
2009-10-05,13908.284
2009-10-06,14224.207
2009-10-07,14074.993
2009-10-08,14188.313
2009-10-09,14101.974
2009-10-12,14279.437
2009-10-13,14160.024
2009-10-14,14508.762
2009-10-15,14572.463
2009-10-16,14512.96
2009-10-19,14662.552
2009-10-20,14627.587
2009-10-21,14752.294
2009-10-22,14516.539
2009-10-23,14623.091
2009-10-26,14350.849
2009-10-27,14310.433
2009-10-28,14018.657
2009-10-29,14063.451
2009-10-30,13899.6
2009-11-02,14048.343
2009-11-03,13891.365
2009-11-04,14143.917
2009-11-05,14320.864
2009-11-06,14273.844
2009-11-09,14623.552
2009-11-10,14525.91
2009-11-11,14635.614
2009-11-12,14411.897
2009-11-13,14407.615
2009-11-16,14753.506
2009-11-17,14478.656
2009-11-18,14699.605
2009-11-19,14421.61
2009-11-20,14361.225
2009-11-23,14656.115
2009-11-24,14376.259
2009-11-25,14460.779
2009-11-26,14267.019
2009-11-27,14293.047
2009-11-30,14348.675
