Date,AUSTRALIA MID VALUE Mid Cap
2005-11-10,572.591
2005-11-11,577.632
2005-11-14,578.412
2005-11-15,578.941
2005-11-16,579.245
2005-11-17,588.265
2005-11-18,593.247
2005-11-21,595.027
2005-11-22,588.044
2005-11-23,589.57
2005-11-24,594.052
2005-11-25,592.159
2005-11-28,598.394
2005-11-29,596.645
2005-11-30,593.743
2005-12-01,588.694
2005-12-02,598.399
2005-12-05,604.199
2005-12-06,603.078
2005-12-07,598.031
2005-12-08,594.233
2005-12-09,597.881
2005-12-12,606.419
2005-12-13,605.469
2005-12-14,612.307
2005-12-15,604.942
2005-12-16,603.95
2005-12-19,603.31
2005-12-20,596.95
2005-12-21,600.627
2005-12-22,601.624
2005-12-23,598.225
2005-12-26,598.225
2005-12-27,596.747
2005-12-28,603.856
2005-12-29,606.415
2005-12-30,608.771
2006-01-02,608.771
2006-01-03,611.782
2006-01-04,626.087
2006-01-05,628.71
2006-01-06,629.454
2006-01-09,631.805
2006-01-10,628.34
2006-01-11,634.696
2006-01-12,633.799
2006-01-13,635.334
2006-01-16,638.364
2006-01-17,639.044
2006-01-18,627.659
2006-01-19,634.997
2006-01-20,637.345
2006-01-23,635.69
2006-01-24,634.938
2006-01-25,638.321
2006-01-26,640.145
2006-01-27,651.305
2006-01-30,652.578
2006-01-31,657.1
2006-02-01,660.915
2006-02-02,649.696
2006-02-03,640.952
2006-02-06,641.293
2006-02-07,639.542
2006-02-08,623.676
2006-02-09,628.745
2006-02-10,624.358
2006-02-13,623.193
2006-02-14,623.771
2006-02-15,620.415
2006-02-16,613.568
2006-02-17,611.117
2006-02-20,622.044
2006-02-21,629.442
2006-02-22,623.826
2006-02-23,629.945
2006-02-24,630.291
2006-02-27,631.45
2006-02-28,637.239
2006-03-01,632.027
2006-03-02,636.462
2006-03-03,633.209
2006-03-06,634.618
2006-03-07,625.014
2006-03-08,624.103
2006-03-09,628.48
2006-03-10,624.5
2006-03-13,630.29
2006-03-14,634.92
2006-03-15,638.883
2006-03-16,634.811
2006-03-17,626.68
2006-03-20,624.098
2006-03-21,615.586
2006-03-22,622.24
2006-03-23,617.699
2006-03-24,611.635
2006-03-27,609.406
2006-03-28,607.89
2006-03-29,604.451
2006-03-30,612.243
2006-03-31,610.552
2006-04-03,621.525
2006-04-04,621.747
2006-04-05,634.675
2006-04-06,644.293
2006-04-07,637.718
2006-04-10,631.878
2006-04-11,636.638
2006-04-12,632.567
2006-04-13,624.364
2006-04-14,624.364
2006-04-17,635.289
2006-04-18,642.277
2006-04-19,650.351
2006-04-20,644.261
2006-04-21,652.038
2006-04-24,651.104
2006-04-25,653.206
2006-04-26,667.74
2006-04-27,670.125
2006-04-28,665.99
2006-05-01,670.603
2006-05-02,667.054
2006-05-03,669.353
2006-05-04,666.639
2006-05-05,675.334
2006-05-08,677.649
2006-05-09,685.398
2006-05-10,688.892
2006-05-11,692.644
2006-05-12,685.184
2006-05-15,665.263
2006-05-16,669.714
2006-05-17,662.034
2006-05-18,660.861
2006-05-19,651.068
2006-05-22,643.681
2006-05-23,646.536
2006-05-24,642.08
2006-05-25,640.143
2006-05-26,651.98
2006-05-29,657.283
2006-05-30,663.415
2006-05-31,645.44
2006-06-01,653.13
2006-06-02,661.353
2006-06-05,665.42
2006-06-06,648.828
2006-06-07,647.04
2006-06-08,642.105
2006-06-09,660.654
2006-06-12,658.363
2006-06-13,638.972
2006-06-14,639.723
2006-06-15,643.181
2006-06-16,650.937
2006-06-19,644.973
2006-06-20,643.795
2006-06-21,644.688
2006-06-22,645.661
2006-06-23,643.885
2006-06-26,644.261
2006-06-27,647.181
2006-06-28,638.467
2006-06-29,640.296
2006-06-30,652.803
2006-07-03,649.185
2006-07-04,654.522
2006-07-05,647.919
2006-07-06,655.447
2006-07-07,660.383
2006-07-10,660.64
2006-07-11,663.206
2006-07-12,667.414
2006-07-13,669.083
2006-07-14,653.906
2006-07-17,649.025
2006-07-18,647.68
2006-07-19,645.048
2006-07-20,655.166
2006-07-21,655.029
2006-07-24,652.696
2006-07-25,654.028
2006-07-26,652.862
2006-07-27,669.423
2006-07-28,666.81
2006-07-31,669.452
2006-08-01,664.561
2006-08-02,662.597
2006-08-03,668.337
2006-08-04,667.604
2006-08-07,665.147
2006-08-08,675.145
2006-08-09,673.444
2006-08-10,676.194
2006-08-11,677.744
2006-08-14,675.413
2006-08-15,674.426
2006-08-16,681.217
2006-08-17,685.791
2006-08-18,678.501
2006-08-21,682.881
2006-08-22,686.934
2006-08-23,687.481
2006-08-24,674.556
2006-08-25,670.67
2006-08-28,670.88
2006-08-29,680.924
2006-08-30,687.602
2006-08-31,691.668
2006-09-01,691.626
2006-09-04,706.513
2006-09-05,706.105
2006-09-06,700.058
2006-09-07,694.108
2006-09-08,688.628
2006-09-11,677.468
2006-09-12,677.413
2006-09-13,682.229
2006-09-14,689.468
2006-09-15,684.874
2006-09-18,693.967
2006-09-19,695.798
2006-09-20,685.939
2006-09-21,686.617
2006-09-22,683.259
2006-09-25,681.005
2006-09-26,687.68
2006-09-27,697.214
2006-09-28,695.817
2006-09-29,702.014
2006-10-02,707.149
2006-10-03,705.545
2006-10-04,700.372
2006-10-05,714.26
2006-10-06,714.868
2006-10-09,713.095
2006-10-10,719.067
2006-10-11,726.248
2006-10-12,732.738
2006-10-13,732.084
2006-10-16,733.194
2006-10-17,730.068
2006-10-18,737.747
2006-10-19,738.962
2006-10-20,747.019
2006-10-23,744.852
2006-10-24,739.774
2006-10-25,746.791
2006-10-26,751.866
2006-10-27,749.972
2006-10-30,754.775
2006-10-31,759.433
2006-11-01,765.667
2006-11-02,762.843
2006-11-03,761.884
2006-11-06,760.234
2006-11-07,772.622
2006-11-08,762.497
2006-11-09,755.802
2006-11-10,759.089
2006-11-13,754.481
2006-11-14,758.213
2006-11-15,762.776
2006-11-16,761.908
2006-11-17,767.659
2006-11-20,754.829
2006-11-21,769.636
2006-11-22,794.767
2006-11-23,796.689
2006-11-24,796.219
2006-11-27,797.531
2006-11-28,790.621
2006-11-29,801.96
2006-11-30,808.562
2006-12-01,809.323
2006-12-04,811.513
2006-12-05,807.852
2006-12-06,807.14
2006-12-07,809.233
2006-12-08,800.263
2006-12-11,805.506
2006-12-12,813.719
2006-12-13,817.125
2006-12-14,819.506
2006-12-15,816.918
2006-12-18,819.808
2006-12-19,821.293
2006-12-20,832.504
2006-12-21,826.508
2006-12-22,823.92
2006-12-25,823.92
2006-12-26,822.187
2006-12-27,831.287
2006-12-28,846.513
2006-12-29,850.075
2007-01-01,850.075
2007-01-02,856.012
2007-01-03,843.97
2007-01-04,832.621
2007-01-05,825.222
2007-01-08,813.96
2007-01-09,831.597
2007-01-10,817.964
2007-01-11,828.104
2007-01-12,839.616
2007-01-15,843.564
2007-01-16,844.607
2007-01-17,845.877
2007-01-18,849.989
2007-01-19,846.157
2007-01-22,854.621
2007-01-23,863.059
2007-01-24,852.215
2007-01-25,849.022
2007-01-26,842.914
2007-01-29,839.101
2007-01-30,847.125
2007-01-31,839.785
2007-02-01,849.407
2007-02-02,852.576
2007-02-05,849.763
2007-02-06,851.765
2007-02-07,857.416
2007-02-08,866.72
2007-02-09,865.18
2007-02-12,861.923
2007-02-13,863.544
2007-02-14,878.217
2007-02-15,884.625
2007-02-16,882.129
2007-02-19,890.822
2007-02-20,892.531
2007-02-21,888.568
2007-02-22,895.41
2007-02-23,898.465
2007-02-26,903.9
2007-02-27,899.079
2007-02-28,870.055
2007-03-01,863.197
2007-03-02,860.244
2007-03-05,829.429
2007-03-06,845.782
2007-03-07,858.831
2007-03-08,857.925
2007-03-09,863.158
2007-03-12,874.893
2007-03-13,872.053
2007-03-14,849.613
2007-03-15,869.526
2007-03-16,871.558
2007-03-19,883.232
2007-03-20,881.28
2007-03-21,874.486
2007-03-22,896.692
2007-03-23,894.716
2007-03-26,900.609
2007-03-27,898.49
2007-03-28,887.517
2007-03-29,892.856
2007-03-30,900.002
2007-04-02,901.358
2007-04-03,912.962
2007-04-04,927.157
2007-04-05,930.505
2007-04-06,930.505
2007-04-09,927.212
2007-04-10,945.733
2007-04-11,947.202
2007-04-12,952.793
2007-04-13,952.286
2007-04-16,964.331
2007-04-17,968.292
2007-04-18,979.169
2007-04-19,968.022
2007-04-20,973.114
2007-04-23,972.533
2007-04-24,962.613
2007-04-25,969.471
2007-04-26,966.643
2007-04-27,967.679
2007-04-30,973.551
2007-05-01,964.934
2007-05-02,980.335
2007-05-03,985.241
2007-05-04,993.894
2007-05-07,1001.921
2007-05-08,993.891
2007-05-09,998.488
2007-05-10,1011.214
2007-05-11,997.509
2007-05-14,1008.337
2007-05-15,1001.171
2007-05-16,991.326
2007-05-17,1000.222
2007-05-18,992.058
2007-05-21,996.296
2007-05-22,989.601
2007-05-23,996.777
2007-05-24,978.464
2007-05-25,969.29
2007-05-28,970.534
2007-05-29,980.031
2007-05-30,973.535
2007-05-31,1000.0
2007-06-01,1006.407
2007-06-04,1012.976
2007-06-05,1016.017
2007-06-06,1016.773
2007-06-07,1018.0
2007-06-08,999.975
2007-06-11,997.545
2007-06-12,1000.082
2007-06-13,991.185
2007-06-14,995.035
2007-06-15,1002.028
2007-06-18,1010.699
2007-06-19,1024.519
2007-06-20,1035.788
2007-06-21,1032.135
2007-06-22,1028.714
2007-06-25,1020.947
2007-06-26,1017.578
2007-06-27,989.221
2007-06-28,1011.153
2007-06-29,1013.547
2007-07-02,1024.809
2007-07-03,1021.507
2007-07-04,1024.245
2007-07-05,1038.809
2007-07-06,1037.646
2007-07-09,1047.096
2007-07-10,1034.303
2007-07-11,1028.802
2007-07-12,1032.205
2007-07-13,1045.91
2007-07-16,1051.395
2007-07-17,1053.435
2007-07-18,1054.952
2007-07-19,1063.92
2007-07-20,1071.062
2007-07-23,1070.378
2007-07-24,1074.154
2007-07-25,1060.305
2007-07-26,1042.302
2007-07-27,992.059
2007-07-30,984.611
2007-07-31,993.501
2007-08-01,960.58
2007-08-02,976.732
2007-08-03,975.48
2007-08-06,957.518
2007-08-07,963.173
2007-08-08,989.506
2007-08-09,993.374
2007-08-10,946.331
2007-08-13,957.29
2007-08-14,943.583
2007-08-15,901.494
2007-08-16,848.299
2007-08-17,845.371
2007-08-20,892.163
2007-08-21,893.858
2007-08-22,900.674
2007-08-23,935.917
2007-08-24,929.611
2007-08-27,951.926
2007-08-28,947.927
2007-08-29,931.731
2007-08-30,940.985
2007-08-31,947.842
2007-09-03,955.322
2007-09-04,962.919
2007-09-05,954.042
2007-09-06,958.208
2007-09-07,959.314
2007-09-10,944.304
2007-09-11,953.338
2007-09-12,958.554
2007-09-13,961.081
2007-09-14,978.707
2007-09-17,967.425
2007-09-18,950.901
2007-09-19,997.363
2007-09-20,1015.539
2007-09-21,1010.611
2007-09-24,1017.883
2007-09-25,1021.863
2007-09-26,1029.705
2007-09-27,1036.721
2007-09-28,1040.271
2007-10-01,1043.467
2007-10-02,1047.862
2007-10-03,1059.002
2007-10-04,1048.518
2007-10-05,1068.661
2007-10-08,1071.231
2007-10-09,1073.561
2007-10-10,1081.611
2007-10-11,1089.278
2007-10-12,1078.863
2007-10-15,1063.785
2007-10-16,1033.39
2007-10-17,1043.195
2007-10-18,1054.38
2007-10-19,1044.77
2007-10-22,1012.396
2007-10-23,1040.307
2007-10-24,1038.26
2007-10-25,1044.311
2007-10-26,1052.805
2007-10-29,1066.329
2007-10-30,1055.346
2007-10-31,1059.124
2007-11-01,1057.614
2007-11-02,1037.344
2007-11-05,1027.91
2007-11-06,1039.429
2007-11-07,1055.844
2007-11-08,1025.391
2007-11-09,1011.201
2007-11-12,948.118
2007-11-13,971.503
2007-11-14,994.8
2007-11-15,989.18
2007-11-16,976.566
2007-11-19,980.776
2007-11-20,968.462
2007-11-21,945.8
2007-11-22,943.378
2007-11-23,947.133
2007-11-26,967.681
2007-11-27,958.154
2007-11-28,954.736
2007-11-29,959.079
2007-11-30,976.581
2007-12-03,975.089
2007-12-04,966.835
2007-12-05,962.965
2007-12-06,981.922
2007-12-07,1000.282
2007-12-10,993.107
2007-12-11,1000.957
2007-12-12,987.777
2007-12-13,972.386
2007-12-14,944.242
2007-12-17,869.57
2007-12-18,863.902
2007-12-19,866.849
2007-12-20,864.713
2007-12-21,890.316
2007-12-24,904.506
2007-12-25,904.506
2007-12-26,906.946
2007-12-27,907.699
2007-12-28,902.857
2007-12-31,907.656
2008-01-01,907.656
2008-01-02,910.633
2008-01-03,906.521
2008-01-04,900.849
2008-01-07,871.224
2008-01-08,883.079
2008-01-09,879.924
2008-01-10,876.779
2008-01-11,867.74
2008-01-14,870.429
2008-01-15,851.636
2008-01-16,818.264
2008-01-17,831.278
2008-01-18,809.069
2008-01-21,776.542
2008-01-22,730.07
2008-01-23,755.659
2008-01-24,788.439
2008-01-25,824.229
2008-01-28,825.77
2008-01-29,811.836
2008-01-30,808.342
2008-01-31,808.341
2008-02-01,841.711
2008-02-04,856.854
2008-02-05,826.39
2008-02-06,798.893
2008-02-07,789.105
2008-02-08,801.618
2008-02-11,792.421
2008-02-12,811.418
2008-02-13,798.922
2008-02-14,833.702
2008-02-15,830.77
2008-02-18,845.217
2008-02-19,854.687
2008-02-20,832.04
2008-02-21,840.559
2008-02-22,833.774
2008-02-25,835.257
2008-02-26,841.393
2008-02-27,863.573
2008-02-28,869.303
2008-02-29,854.58
2008-03-03,835.318
2008-03-04,815.553
2008-03-05,813.759
2008-03-06,824.355
2008-03-07,803.919
2008-03-10,781.928
2008-03-11,783.382
2008-03-12,803.236
2008-03-13,796.525
2008-03-14,798.268
2008-03-17,757.176
2008-03-18,771.872
2008-03-19,786.732
2008-03-20,744.231
2008-03-21,744.231
2008-03-24,752.871
2008-03-25,790.013
2008-03-26,810.097
2008-03-27,811.655
2008-03-28,812.896
2008-03-31,810.527
2008-04-01,802.846
2008-04-02,823.684
2008-04-03,833.274
2008-04-04,851.406
2008-04-07,864.581
2008-04-08,859.105
2008-04-09,846.583
2008-04-10,830.071
2008-04-11,818.742
2008-04-14,800.398
2008-04-15,812.159
2008-04-16,834.886
2008-04-17,841.904
2008-04-18,828.289
2008-04-21,861.409
2008-04-22,857.388
2008-04-23,865.552
2008-04-24,849.045
2008-04-25,843.27
2008-04-28,845.07
2008-04-29,847.337
2008-04-30,853.348
2008-05-01,847.712
2008-05-02,866.012
2008-05-05,883.472
2008-05-06,878.387
2008-05-07,869.002
2008-05-08,879.613
2008-05-09,870.732
2008-05-12,878.851
2008-05-13,873.327
2008-05-14,869.826
2008-05-15,876.154
2008-05-16,894.071
2008-05-19,900.049
2008-05-20,902.54
2008-05-21,901.533
2008-05-22,894.651
2008-05-23,885.724
2008-05-26,878.379
2008-05-27,878.666
2008-05-28,871.418
2008-05-29,885.819
2008-05-30,890.109
2008-06-02,886.316
2008-06-03,873.597
2008-06-04,879.418
2008-06-05,867.378
2008-06-06,882.148
2008-06-09,874.576
2008-06-10,847.489
2008-06-11,840.93
2008-06-12,809.697
2008-06-13,817.76
2008-06-16,814.183
2008-06-17,822.596
2008-06-18,823.301
2008-06-19,815.631
2008-06-20,805.038
2008-06-23,796.755
2008-06-24,803.77
2008-06-25,793.587
2008-06-26,796.375
2008-06-27,794.485
2008-06-30,787.014
2008-07-01,765.078
2008-07-02,772.177
2008-07-03,767.586
2008-07-04,774.122
2008-07-07,758.378
2008-07-08,744.979
2008-07-09,759.876
2008-07-10,754.396
2008-07-11,751.531
2008-07-14,745.928
2008-07-15,740.341
2008-07-16,737.546
2008-07-17,757.785
2008-07-18,749.963
2008-07-21,782.241
2008-07-22,775.503
2008-07-23,783.836
2008-07-24,791.968
2008-07-25,770.421
2008-07-28,765.138
2008-07-29,752.173
2008-07-30,757.244
2008-07-31,759.201
2008-08-01,745.181
2008-08-04,748.309
2008-08-05,739.221
2008-08-06,746.596
2008-08-07,748.641
2008-08-08,742.058
2008-08-11,753.46
2008-08-12,753.041
2008-08-13,723.362
2008-08-14,726.225
2008-08-15,716.247
2008-08-18,724.251
2008-08-19,701.774
2008-08-20,711.069
2008-08-21,714.366
2008-08-22,714.662
2008-08-25,724.052
2008-08-26,717.07
2008-08-27,725.043
2008-08-28,740.906
2008-08-29,744.832
2008-09-01,733.822
2008-09-02,737.583
2008-09-03,734.641
2008-09-04,722.828
2008-09-05,688.307
2008-09-08,725.692
2008-09-09,707.296
2008-09-10,697.872
2008-09-11,685.506
2008-09-12,714.476
2008-09-15,689.805
2008-09-16,657.155
2008-09-17,657.592
2008-09-18,649.345
2008-09-19,693.372
2008-09-22,741.654
2008-09-23,728.023
2008-09-24,730.175
2008-09-25,727.412
2008-09-26,710.073
2008-09-29,681.824
2008-09-30,640.467
2008-10-01,658.704
2008-10-02,652.916
2008-10-03,652.509
2008-10-06,581.109
2008-10-07,594.491
2008-10-08,526.262
2008-10-09,545.092
2008-10-10,465.883
2008-10-13,487.943
2008-10-14,513.292
2008-10-15,510.178
2008-10-16,467.9
2008-10-17,488.39
2008-10-20,510.584
2008-10-21,514.727
2008-10-22,488.141
2008-10-23,458.791
2008-10-24,400.135
2008-10-27,392.821
2008-10-28,405.731
2008-10-29,427.086
2008-10-30,433.929
2008-10-31,423.52
2008-11-03,452.066
2008-11-04,465.15
2008-11-05,489.372
2008-11-06,467.903
2008-11-07,461.426
2008-11-10,487.673
2008-11-11,454.551
2008-11-12,456.76
2008-11-13,433.527
2008-11-14,448.247
2008-11-17,430.221
2008-11-18,421.212
2008-11-19,415.037
2008-11-20,386.279
2008-11-21,379.543
2008-11-24,387.971
2008-11-25,401.102
2008-11-26,397.847
2008-11-27,411.34
2008-11-28,413.18
2008-12-01,406.94
2008-12-02,392.191
2008-12-03,393.21
2008-12-04,392.76
2008-12-05,381.611
2008-12-08,410.287
2008-12-09,408.178
2008-12-10,415.153
2008-12-11,412.149
2008-12-12,398.244
2008-12-15,413.779
2008-12-16,408.648
2008-12-17,426.589
2008-12-18,442.707
2008-12-19,437.681
2008-12-22,430.513
2008-12-23,431.014
2008-12-24,437.133
2008-12-25,437.133
2008-12-26,435.694
2008-12-29,448.055
2008-12-30,446.143
2008-12-31,456.562
2009-01-01,456.562
2009-01-02,460.715
2009-01-05,459.518
2009-01-06,468.128
2009-01-07,474.036
2009-01-08,464.986
2009-01-09,463.717
2009-01-12,446.108
2009-01-13,432.423
2009-01-14,433.592
2009-01-15,412.005
2009-01-16,421.701
2009-01-19,425.427
2009-01-20,409.99
2009-01-21,404.681
2009-01-22,413.737
2009-01-23,390.531
2009-01-26,395.571
2009-01-27,405.001
2009-01-28,403.326
2009-01-29,402.7
2009-01-30,387.315
2009-02-02,382.809
2009-02-03,381.14
2009-02-04,372.338
2009-02-05,364.213
2009-02-06,374.347
2009-02-09,387.047
2009-02-10,381.239
2009-02-11,371.047
2009-02-12,372.299
2009-02-13,385.326
2009-02-16,370.47
2009-02-17,358.673
2009-02-18,346.865
2009-02-19,355.338
2009-02-20,342.263
2009-02-23,334.653
2009-02-24,328.654
2009-02-25,330.26
2009-02-26,334.888
2009-02-27,325.953
2009-03-02,310.956
2009-03-03,310.769
2009-03-04,306.699
2009-03-05,306.986
2009-03-06,299.766
2009-03-09,293.381
2009-03-10,304.792
2009-03-11,314.807
2009-03-12,311.772
2009-03-13,330.885
2009-03-16,334.454
2009-03-17,346.003
2009-03-18,352.506
2009-03-19,373.707
2009-03-20,362.994
2009-03-23,372.715
2009-03-24,382.233
2009-03-25,382.489
2009-03-26,384.084
2009-03-27,388.515
2009-03-30,373.196
2009-03-31,382.308
2009-04-01,380.296
2009-04-02,408.38
2009-04-03,405.784
2009-04-06,408.461
2009-04-07,405.769
2009-04-08,391.045
2009-04-09,405.271
2009-04-10,405.271
2009-04-13,411.007
2009-04-14,419.84
2009-04-15,413.993
2009-04-16,421.568
2009-04-17,421.782
2009-04-20,414.459
2009-04-21,402.178
2009-04-22,398.231
2009-04-23,402.01
2009-04-24,403.116
2009-04-27,404.897
2009-04-28,397.969
2009-04-29,409.392
2009-04-30,428.551
2009-05-01,421.997
2009-05-04,437.104
2009-05-05,437.673
2009-05-06,435.916
2009-05-07,452.567
2009-05-08,451.795
2009-05-11,454.219
2009-05-12,446.518
2009-05-13,437.548
2009-05-14,421.606
2009-05-15,421.451
2009-05-18,424.305
2009-05-19,443.065
2009-05-20,449.869
2009-05-21,444.923
2009-05-22,447.098
2009-05-25,445.361
2009-05-26,451.054
2009-05-27,463.036
2009-05-28,459.924
2009-05-29,475.308
2009-06-01,487.393
2009-06-02,502.365
2009-06-03,503.277
2009-06-04,489.177
2009-06-05,488.241
2009-06-08,478.819
2009-06-09,479.858
2009-06-10,496.323
2009-06-11,507.591
2009-06-12,504.776
2009-06-15,489.473
2009-06-16,481.467
2009-06-17,469.409
2009-06-18,474.551
2009-06-19,479.252
2009-06-22,472.507
2009-06-23,457.728
2009-06-24,471.787
2009-06-25,472.704
2009-06-26,483.188
2009-06-29,477.977
2009-06-30,488.555
2009-07-01,478.097
2009-07-02,471.463
2009-07-03,465.358
2009-07-06,458.278
2009-07-07,460.457
2009-07-08,454.175
2009-07-09,454.204
2009-07-10,453.869
2009-07-13,446.055
2009-07-14,469.386
2009-07-15,488.198
2009-07-16,499.906
2009-07-17,499.755
2009-07-20,512.449
2009-07-21,513.538
2009-07-22,520.526
2009-07-23,530.206
2009-07-24,529.455
2009-07-27,537.371
2009-07-28,546.681
2009-07-29,532.514
2009-07-30,543.584
2009-07-31,551.412
2009-08-03,556.804
2009-08-04,556.744
2009-08-05,545.368
2009-08-06,554.223
2009-08-07,552.236
2009-08-10,555.884
2009-08-11,557.426
2009-08-12,555.871
2009-08-13,581.296
2009-08-14,578.535
2009-08-17,555.169
2009-08-18,556.092
2009-08-19,563.39
2009-08-20,562.322
2009-08-21,553.209
2009-08-24,572.311
2009-08-25,569.1
2009-08-26,572.014
2009-08-27,573.327
2009-08-28,586.763
2009-08-31,581.608
2009-09-01,580.312
2009-09-02,566.633
2009-09-03,570.278
2009-09-04,575.186
2009-09-07,586.44
2009-09-08,598.036
2009-09-09,599.104
2009-09-10,604.497
2009-09-11,611.161
2009-09-14,601.585
2009-09-15,606.447
2009-09-16,624.194
2009-09-17,637.286
2009-09-18,632.728
2009-09-21,625.143
2009-09-22,627.793
2009-09-23,637.875
2009-09-24,630.941
2009-09-25,622.507
2009-09-28,618.475
2009-09-29,624.982
2009-09-30,641.631
2009-10-01,636.307
2009-10-02,612.147
2009-10-05,615.476
2009-10-06,625.554
2009-10-07,641.562
2009-10-08,661.3
2009-10-09,657.064
2009-10-12,659.57
2009-10-13,665.739
2009-10-14,673.905
2009-10-15,686.271
2009-10-16,678.43
2009-10-19,678.71
2009-10-20,690.965
2009-10-21,694.369
2009-10-22,684.159
2009-10-23,684.252
2009-10-26,673.354
2009-10-27,654.653
2009-10-28,635.54
2009-10-29,626.567
2009-10-30,633.214
2009-11-02,621.198
2009-11-03,617.76
2009-11-04,620.738
2009-11-05,611.682
2009-11-06,626.923
2009-11-09,647.484
2009-11-10,652.919
2009-11-11,659.224
2009-11-12,654.85
2009-11-13,652.676
2009-11-16,668.127
2009-11-17,658.834
2009-11-18,660.671
2009-11-19,649.911
2009-11-20,641.054
2009-11-23,652.494
2009-11-24,639.234
2009-11-25,643.943
2009-11-26,632.265
2009-11-27,613.511
2009-11-30,633.837
2009-12-01,642.756
2009-12-02,647.689
2009-12-03,647.016
2009-12-04,633.112
2009-12-07,631.526
2009-12-08,629.346
2009-12-09,624.788
2009-12-10,626.505
2009-12-11,625.619
2009-12-14,633.082
2009-12-15,634.78
2009-12-16,624.908
2009-12-17,620.603
2009-12-18,620.407
2009-12-21,616.423
2009-12-22,620.791
2009-12-23,628.428
2009-12-24,631.016
2009-12-25,631.016
2009-12-28,634.628
2009-12-29,651.378
2009-12-30,647.761
2009-12-31,660.107
2010-01-01,660.107
2010-01-04,669.296
2010-01-05,681.273
2010-01-06,682.609
2010-01-07,683.996
2010-01-08,683.879
2010-01-11,700.133
2010-01-12,688.46
2010-01-13,680.403
2010-01-14,688.01
2010-01-15,683.836
2010-01-18,688.456
2010-01-19,672.393
2010-01-20,667.246
2010-01-21,655.858
2010-01-22,647.521
2010-01-25,642.252
2010-01-26,638.84
2010-01-27,632.305
2010-01-28,639.589
2010-01-29,621.378
2010-02-01,611.705
2010-02-02,622.641
2010-02-03,630.113
2010-02-04,620.317
2010-02-05,603.162
2010-02-08,603.985
2010-02-09,605.116
2010-02-10,611.157
2010-02-11,621.551
2010-02-12,618.637
2010-02-15,615.984
2010-02-16,625.881
2010-02-17,632.855
2010-02-18,635.35
2010-02-19,626.588
2010-02-22,639.722
2010-02-23,638.687
2010-02-24,631.868
2010-02-25,614.127
2010-02-26,624.01
2010-03-01,634.285
2010-03-02,639.932
2010-03-03,645.249
2010-03-04,643.758
2010-03-05,651.484
2010-03-08,657.325
2010-03-09,656.756
2010-03-10,655.184
2010-03-11,655.841
2010-03-12,656.467
2010-03-15,649.105
2010-03-16,655.679
2010-03-17,666.721
2010-03-18,667.714
2010-03-19,664.652
2010-03-22,658.69
2010-03-23,667.159
2010-03-24,663.246
2010-03-25,661.695
2010-03-26,660.019
2010-03-29,669.524
2010-03-30,673.409
2010-03-31,669.805
2010-04-01,676.382
2010-04-02,676.382
2010-04-05,675.978
2010-04-06,682.06
2010-04-07,682.795
2010-04-08,679.959
2010-04-09,683.242
2010-04-12,685.865
2010-04-13,677.029
2010-04-14,688.12
2010-04-15,689.532
2010-04-16,681.563
2010-04-19,665.468
2010-04-20,676.184
2010-04-21,682.541
2010-04-22,674.52
2010-04-23,672.971
2010-04-26,676.913
2010-04-27,674.17
2010-04-28,664.314
2010-04-29,667.076
2010-04-30,673.492
2010-05-03,667.411
2010-05-04,653.352
2010-05-05,643.363
2010-05-06,628.535
2010-05-07,606.757
2010-05-10,628.367
2010-05-11,621.51
2010-05-12,624.685
2010-05-13,636.694
2010-05-14,625.052
2010-05-17,599.324
2010-05-18,595.299
2010-05-19,564.727
2010-05-20,541.97
2010-05-21,535.503
2010-05-24,544.047
2010-05-25,520.04
2010-05-26,534.545
2010-05-27,548.161
2010-05-28,562.131
2010-05-31,556.131
2010-06-01,557.162
2010-06-02,549.216
2010-06-03,569.782
2010-06-04,558.315
2010-06-07,532.242
2010-06-08,537.257
2010-06-09,550.447
2010-06-10,568.583
2010-06-11,574.324
2010-06-14,584.943
2010-06-15,587.069
2010-06-16,596.902
2010-06-17,593.292
2010-06-18,598.39
2010-06-21,612.425
2010-06-22,605.332
2010-06-23,590.242
2010-06-24,587.376
2010-06-25,580.365
2010-06-28,581.595
2010-06-29,566.877
2010-06-30,553.691
2010-07-01,547.194
2010-07-02,554.826
2010-07-05,546.448
2010-07-06,561.815
2010-07-07,562.884
2010-07-08,584.998
2010-07-09,589.701
2010-07-12,588.677
2010-07-13,588.838
2010-07-14,601.556
2010-07-15,601.851
2010-07-16,598.017
2010-07-19,586.846
2010-07-20,600.627
2010-07-21,608.048
2010-07-22,609.214
2010-07-23,620.119
2010-07-26,624.611
2010-07-27,626.442
2010-07-28,623.423
2010-07-29,624.402
2010-07-30,621.954
2010-08-02,635.18
2010-08-03,637.843
2010-08-04,634.752
2010-08-05,634.569
2010-08-06,636.109
2010-08-09,637.044
2010-08-10,630.534
2010-08-11,617.912
2010-08-12,609.462
2010-08-13,618.967
2010-08-16,616.875
2010-08-17,626.278
2010-08-18,625.837
2010-08-19,624.798
2010-08-20,611.803
2010-08-23,619.554
2010-08-24,614.166
2010-08-25,602.286
2010-08-26,610.196
2010-08-27,619.108
2010-08-30,631.533
2010-08-31,622.291
2010-09-01,648.189
2010-09-02,653.667
2010-09-03,659.955
2010-09-06,668.834
2010-09-07,664.6
2010-09-08,663.209
2010-09-09,675.486
2010-09-10,675.227
2010-09-13,687.09
