Date,AUSTRALIA MID VALUE Mid Cap
2005-11-10,559.556
2005-11-11,564.483
2005-11-14,565.245
2005-11-15,565.762
2005-11-16,566.059
2005-11-17,574.873
2005-11-18,579.742
2005-11-21,581.482
2005-11-22,574.657
2005-11-23,576.149
2005-11-24,580.528
2005-11-25,578.679
2005-11-28,584.772
2005-11-29,583.063
2005-11-30,580.226
2005-12-01,575.293
2005-12-02,584.777
2005-12-05,590.445
2005-12-06,589.349
2005-12-07,584.417
2005-12-08,580.705
2005-12-09,584.27
2005-12-12,592.765
2005-12-13,591.837
2005-12-14,598.521
2005-12-15,591.322
2005-12-16,590.352
2005-12-19,589.727
2005-12-20,583.51
2005-12-21,587.104
2005-12-22,588.913
2005-12-23,586.158
2005-12-26,586.158
2005-12-27,584.709
2005-12-28,591.674
2005-12-29,594.183
2005-12-30,596.491
2006-01-02,596.491
2006-01-03,599.441
2006-01-04,613.458
2006-01-05,616.028
2006-01-06,616.757
2006-01-09,619.06
2006-01-10,615.665
2006-01-11,621.892
2006-01-12,621.014
2006-01-13,622.518
2006-01-16,625.486
2006-01-17,626.153
2006-01-18,614.997
2006-01-19,622.188
2006-01-20,624.489
2006-01-23,622.867
2006-01-24,622.13
2006-01-25,625.445
2006-01-26,627.232
2006-01-27,638.167
2006-01-30,639.414
2006-01-31,643.845
2006-02-01,647.582
2006-02-02,636.59
2006-02-03,628.023
2006-02-06,628.356
2006-02-07,626.641
2006-02-08,611.095
2006-02-09,616.061
2006-02-10,611.763
2006-02-13,610.622
2006-02-14,611.189
2006-02-15,607.9
2006-02-16,601.191
2006-02-17,598.79
2006-02-20,609.496
2006-02-21,616.745
2006-02-22,611.563
2006-02-23,617.857
2006-02-24,618.196
2006-02-27,619.333
2006-02-28,625.8
2006-03-01,620.681
2006-03-02,625.352
2006-03-03,622.156
2006-03-06,624.386
2006-03-07,614.937
2006-03-08,614.041
2006-03-09,618.571
2006-03-10,614.653
2006-03-13,620.352
2006-03-14,624.909
2006-03-15,628.81
2006-03-16,624.802
2006-03-17,616.799
2006-03-20,614.257
2006-03-21,605.88
2006-03-22,612.429
2006-03-23,607.959
2006-03-24,601.991
2006-03-27,600.043
2006-03-28,598.551
2006-03-29,595.165
2006-03-30,602.837
2006-03-31,601.172
2006-04-03,611.976
2006-04-04,612.195
2006-04-05,624.924
2006-04-06,634.395
2006-04-07,627.92
2006-04-10,622.17
2006-04-11,626.857
2006-04-12,622.849
2006-04-13,614.771
2006-04-14,614.771
2006-04-17,625.529
2006-04-18,632.409
2006-04-19,640.36
2006-04-20,634.363
2006-04-21,642.021
2006-04-24,641.101
2006-04-25,643.171
2006-04-26,657.481
2006-04-27,659.829
2006-04-28,655.758
2006-05-01,660.3
2006-05-02,656.806
2006-05-03,659.07
2006-05-04,656.397
2006-05-05,664.958
2006-05-08,667.238
2006-05-09,674.868
2006-05-10,678.308
2006-05-11,682.003
2006-05-12,674.658
2006-05-15,655.043
2006-05-16,659.425
2006-05-17,651.863
2006-05-18,650.708
2006-05-19,641.065
2006-05-22,633.792
2006-05-23,636.603
2006-05-24,632.215
2006-05-25,630.308
2006-05-26,641.963
2006-05-29,647.636
2006-05-30,653.677
2006-05-31,635.966
2006-06-01,643.543
2006-06-02,651.645
2006-06-05,655.652
2006-06-06,639.305
2006-06-07,637.542
2006-06-08,632.68
2006-06-09,650.956
2006-06-12,648.7
2006-06-13,629.593
2006-06-14,630.333
2006-06-15,633.74
2006-06-16,641.382
2006-06-19,635.506
2006-06-20,634.345
2006-06-21,635.225
2006-06-22,636.183
2006-06-23,634.434
2006-06-26,636.384
2006-06-27,639.269
2006-06-28,630.661
2006-06-29,632.468
2006-06-30,644.822
2006-07-03,641.248
2006-07-04,646.519
2006-07-05,639.997
2006-07-06,647.434
2006-07-07,652.309
2006-07-10,652.563
2006-07-11,655.097
2006-07-12,659.254
2006-07-13,660.903
2006-07-14,645.911
2006-07-17,641.089
2006-07-18,639.762
2006-07-19,637.161
2006-07-20,647.156
2006-07-21,647.02
2006-07-24,644.716
2006-07-25,646.032
2006-07-26,644.88
2006-07-27,661.238
2006-07-28,658.657
2006-07-31,661.267
2006-08-01,656.436
2006-08-02,654.496
2006-08-03,660.166
2006-08-04,659.442
2006-08-07,657.015
2006-08-08,666.89
2006-08-09,665.211
2006-08-10,667.927
2006-08-11,669.458
2006-08-14,667.155
2006-08-15,666.18
2006-08-16,672.888
2006-08-17,677.406
2006-08-18,670.206
2006-08-21,674.532
2006-08-22,678.535
2006-08-23,679.076
2006-08-24,666.96
2006-08-25,663.118
2006-08-28,663.325
2006-08-29,673.256
2006-08-30,680.228
2006-08-31,684.573
2006-09-01,684.531
2006-09-04,699.605
2006-09-05,699.539
2006-09-06,693.906
2006-09-07,688.008
2006-09-08,682.576
2006-09-11,671.576
2006-09-12,671.521
2006-09-13,676.295
2006-09-14,683.471
2006-09-15,678.917
2006-09-18,687.931
2006-09-19,689.747
2006-09-20,679.973
2006-09-21,680.645
2006-09-22,677.316
2006-09-25,675.397
2006-09-26,682.017
2006-09-27,691.959
2006-09-28,690.573
2006-09-29,696.722
2006-10-02,701.819
2006-10-03,700.227
2006-10-04,695.093
2006-10-05,708.877
2006-10-06,709.48
2006-10-09,707.721
2006-10-10,713.867
2006-10-11,720.996
2006-10-12,727.439
2006-10-13,726.79
2006-10-16,727.892
2006-10-17,724.788
2006-10-18,732.412
2006-10-19,733.618
2006-10-20,741.617
2006-10-23,739.466
2006-10-24,734.425
2006-10-25,741.391
2006-10-26,746.429
2006-10-27,744.549
2006-10-30,749.317
2006-10-31,753.941
2006-11-01,760.13
2006-11-02,757.327
2006-11-03,756.375
2006-11-06,754.737
2006-11-07,767.035
2006-11-08,756.983
2006-11-09,750.337
2006-11-10,753.6
2006-11-13,749.026
2006-11-14,752.73
2006-11-15,757.26
2006-11-16,756.399
2006-11-17,762.108
2006-11-20,749.371
2006-11-21,764.071
2006-11-22,789.02
2006-11-23,790.928
2006-11-24,790.461
2006-11-27,791.764
2006-11-28,784.904
2006-11-29,796.161
2006-11-30,802.715
2006-12-01,803.471
2006-12-04,805.645
2006-12-05,802.01
2006-12-06,801.303
2006-12-07,803.382
2006-12-08,794.477
2006-12-11,799.91
2006-12-12,808.067
2006-12-13,811.448
2006-12-14,813.813
2006-12-15,811.243
2006-12-18,814.113
2006-12-19,815.588
2006-12-20,826.721
2006-12-21,822.316
2006-12-22,820.48
2006-12-25,820.48
2006-12-26,818.754
2006-12-27,827.816
2006-12-28,842.979
2006-12-29,846.526
2007-01-01,846.526
2007-01-02,852.438
2007-01-03,840.446
2007-01-04,829.144
2007-01-05,821.776
2007-01-08,810.561
2007-01-09,828.125
2007-01-10,814.549
2007-01-11,824.647
2007-01-12,836.11
2007-01-15,840.042
2007-01-16,841.08
2007-01-17,842.345
2007-01-18,846.44
2007-01-19,842.624
2007-01-22,851.053
2007-01-23,859.455
2007-01-24,848.657
2007-01-25,845.477
2007-01-26,839.394
2007-01-29,835.598
2007-01-30,843.587
2007-01-31,836.278
2007-02-01,845.86
2007-02-02,849.016
2007-02-05,846.215
2007-02-06,848.208
2007-02-07,853.836
2007-02-08,863.101
2007-02-09,861.568
2007-02-12,858.324
2007-02-13,859.938
2007-02-14,874.55
2007-02-15,880.931
2007-02-16,878.445
2007-02-19,887.102
2007-02-20,889.35
2007-02-21,885.4
2007-02-22,892.218
2007-02-23,895.262
2007-02-26,901.017
2007-02-27,896.616
2007-02-28,867.671
2007-03-01,861.337
2007-03-02,858.391
2007-03-05,827.911
2007-03-06,844.235
2007-03-07,857.259
2007-03-08,856.355
2007-03-09,861.579
2007-03-12,873.292
2007-03-13,870.458
2007-03-14,848.058
2007-03-15,867.935
2007-03-16,869.963
2007-03-19,881.616
2007-03-20,879.668
2007-03-21,872.886
2007-03-22,895.051
2007-03-23,893.079
2007-03-26,899.229
2007-03-27,897.114
2007-03-28,886.157
2007-03-29,891.488
2007-03-30,899.785
2007-04-02,901.141
2007-04-03,912.742
2007-04-04,926.934
2007-04-05,930.281
2007-04-06,930.281
2007-04-09,926.988
2007-04-10,945.505
2007-04-11,947.202
2007-04-12,952.793
2007-04-13,952.286
2007-04-16,964.331
2007-04-17,968.292
2007-04-18,979.169
2007-04-19,968.022
2007-04-20,973.114
2007-04-23,972.533
2007-04-24,962.613
2007-04-25,969.471
2007-04-26,966.643
2007-04-27,967.679
2007-04-30,973.551
2007-05-01,964.934
2007-05-02,980.335
2007-05-03,985.241
2007-05-04,993.894
2007-05-07,1001.921
2007-05-08,993.891
2007-05-09,998.488
2007-05-10,1011.214
2007-05-11,997.509
2007-05-14,1008.337
2007-05-15,1001.171
2007-05-16,991.326
2007-05-17,1000.222
2007-05-18,992.058
2007-05-21,996.296
2007-05-22,989.601
2007-05-23,996.777
2007-05-24,978.464
2007-05-25,969.29
2007-05-28,970.534
2007-05-29,980.031
2007-05-30,973.535
2007-05-31,1000.0
2007-06-01,1006.551
2007-06-04,1013.266
2007-06-05,1016.514
2007-06-06,1017.27
2007-06-07,1018.607
2007-06-08,1000.572
2007-06-11,998.141
2007-06-12,1000.679
2007-06-13,991.777
2007-06-14,995.629
2007-06-15,1002.626
2007-06-18,1011.302
2007-06-19,1025.131
2007-06-20,1036.406
2007-06-21,1032.751
2007-06-22,1029.328
2007-06-25,1023.751
2007-06-26,1020.373
2007-06-27,991.939
2007-06-28,1013.931
2007-06-29,1017.094
2007-07-02,1028.395
2007-07-03,1025.081
2007-07-04,1027.829
2007-07-05,1042.444
2007-07-06,1041.277
2007-07-09,1050.759
2007-07-10,1037.922
2007-07-11,1032.402
2007-07-12,1035.817
2007-07-13,1049.57
2007-07-16,1055.074
2007-07-17,1057.121
2007-07-18,1058.644
2007-07-19,1067.643
2007-07-20,1074.81
2007-07-23,1074.123
2007-07-24,1077.912
2007-07-25,1064.015
2007-07-26,1045.949
2007-07-27,995.531
2007-07-30,988.056
2007-07-31,996.978
2007-08-01,963.941
2007-08-02,980.15
2007-08-03,978.893
2007-08-06,960.869
2007-08-07,966.543
2007-08-08,992.968
2007-08-09,996.85
2007-08-10,949.643
2007-08-13,960.64
2007-08-14,946.885
2007-08-15,904.648
2007-08-16,851.268
2007-08-17,848.329
2007-08-20,895.391
2007-08-21,897.092
2007-08-22,903.934
2007-08-23,939.575
2007-08-24,933.244
2007-08-27,955.646
2007-08-28,951.632
2007-08-29,936.041
2007-08-30,945.337
2007-08-31,952.541
2007-09-03,960.235
2007-09-04,967.872
2007-09-05,958.949
2007-09-06,963.656
2007-09-07,964.768
2007-09-10,950.106
2007-09-11,959.195
2007-09-12,964.443
2007-09-13,966.986
2007-09-14,984.72
2007-09-17,973.368
2007-09-18,956.743
2007-09-19,1003.491
2007-09-20,1021.778
2007-09-21,1016.821
2007-09-24,1024.788
2007-09-25,1028.795
2007-09-26,1036.691
2007-09-27,1043.753
2007-09-28,1047.328
2007-10-01,1050.546
2007-10-02,1054.971
2007-10-03,1066.186
2007-10-04,1055.631
2007-10-05,1075.911
2007-10-08,1078.498
2007-10-09,1080.844
2007-10-10,1088.949
2007-10-11,1096.667
2007-10-12,1086.181
2007-10-15,1071.002
2007-10-16,1040.4
2007-10-17,1050.272
2007-10-18,1061.533
2007-10-19,1051.857
2007-10-22,1019.263
2007-10-23,1047.364
2007-10-24,1045.303
2007-10-25,1051.395
2007-10-26,1059.947
2007-10-29,1073.563
2007-10-30,1063.561
2007-10-31,1067.369
2007-11-01,1065.847
2007-11-02,1045.419
2007-11-05,1035.911
2007-11-06,1047.52
2007-11-07,1064.063
2007-11-08,1033.373
2007-11-09,1019.072
2007-11-12,955.499
2007-11-13,979.239
2007-11-14,1002.721
2007-11-15,997.056
2007-11-16,984.341
2007-11-19,988.585
2007-11-20,976.173
2007-11-21,953.33
2007-11-22,950.889
2007-11-23,954.674
2007-11-26,975.386
2007-11-27,965.783
2007-11-28,962.432
2007-11-29,966.81
2007-11-30,984.453
2007-12-03,982.949
2007-12-04,974.629
2007-12-05,970.727
2007-12-06,989.837
2007-12-07,1008.345
2007-12-10,1001.299
2007-12-11,1009.214
2007-12-12,995.924
2007-12-13,980.407
2007-12-14,952.031
2007-12-17,876.743
2007-12-18,871.028
2007-12-19,873.999
2007-12-20,871.846
2007-12-21,899.214
2007-12-24,913.546
2007-12-25,913.546
2007-12-26,916.01
2007-12-27,916.771
2007-12-28,911.88
2007-12-31,916.727
2008-01-01,916.727
2008-01-02,919.733
2008-01-03,915.581
2008-01-04,909.852
2008-01-07,879.93
2008-01-08,891.905
2008-01-09,888.718
2008-01-10,885.541
2008-01-11,876.412
2008-01-14,879.128
2008-01-15,860.147
2008-01-16,826.441
2008-01-17,839.585
2008-01-18,817.154
2008-01-21,784.303
2008-01-22,737.366
2008-01-23,763.211
2008-01-24,796.318
2008-01-25,832.466
2008-01-28,834.022
2008-01-29,819.949
2008-01-30,816.421
2008-01-31,816.419
2008-02-01,850.123
2008-02-04,865.417
2008-02-05,834.648
2008-02-06,806.877
2008-02-07,796.991
2008-02-08,809.629
2008-02-11,800.34
2008-02-12,819.527
2008-02-13,806.906
2008-02-14,842.034
2008-02-15,839.073
2008-02-18,853.829
2008-02-19,863.396
2008-02-20,840.519
2008-02-21,849.124
2008-02-22,842.269
2008-02-25,844.751
2008-02-26,852.189
2008-02-27,874.654
2008-02-28,880.458
2008-02-29,865.546
2008-03-03,846.424
2008-03-04,826.397
2008-03-05,824.578
2008-03-06,835.315
2008-03-07,814.766
2008-03-10,792.478
2008-03-11,793.952
2008-03-12,814.074
2008-03-13,807.272
2008-03-14,809.293
2008-03-17,767.634
2008-03-18,782.532
2008-03-19,797.937
2008-03-20,754.831
2008-03-21,754.831
2008-03-24,763.594
2008-03-25,801.689
2008-03-26,822.07
2008-03-27,823.651
2008-03-28,824.911
2008-03-31,822.507
2008-04-01,815.216
2008-04-02,836.375
2008-04-03,846.113
2008-04-04,864.525
2008-04-07,877.903
2008-04-08,872.342
2008-04-09,859.628
2008-04-10,842.861
2008-04-11,831.358
2008-04-14,812.731
2008-04-15,824.673
2008-04-16,847.75
2008-04-17,854.876
2008-04-18,841.052
2008-04-21,874.682
2008-04-22,870.599
2008-04-23,878.889
2008-04-24,862.127
2008-04-25,856.264
2008-04-28,858.091
2008-04-29,860.393
2008-04-30,866.496
2008-05-01,860.774
2008-05-02,879.356
2008-05-05,897.085
2008-05-06,891.921
2008-05-07,882.392
2008-05-08,893.166
2008-05-09,884.148
2008-05-12,892.393
2008-05-13,886.784
2008-05-14,883.229
2008-05-15,889.654
2008-05-16,907.848
2008-05-19,913.917
2008-05-20,916.447
2008-05-21,915.424
2008-05-22,908.436
2008-05-23,899.371
2008-05-26,891.914
2008-05-27,892.205
2008-05-28,884.845
2008-05-29,899.591
2008-05-30,903.948
2008-06-02,900.225
2008-06-03,887.306
2008-06-04,893.218
2008-06-05,880.989
2008-06-06,895.991
2008-06-09,888.3
2008-06-10,860.788
2008-06-11,854.127
2008-06-12,822.403
2008-06-13,830.592
2008-06-16,826.959
2008-06-17,835.504
2008-06-18,836.221
2008-06-19,828.43
2008-06-20,817.671
2008-06-23,809.258
2008-06-24,818.724
2008-06-25,808.352
2008-06-26,811.192
2008-06-27,809.266
2008-06-30,801.657
2008-07-01,779.312
2008-07-02,786.543
2008-07-03,781.867
2008-07-04,788.524
2008-07-07,772.487
2008-07-08,758.84
2008-07-09,774.014
2008-07-10,768.431
2008-07-11,765.513
2008-07-14,759.806
2008-07-15,754.115
2008-07-16,751.268
2008-07-17,771.884
2008-07-18,763.916
2008-07-21,796.795
2008-07-22,789.931
2008-07-23,798.419
2008-07-24,806.703
2008-07-25,784.755
2008-07-28,779.373
2008-07-29,766.167
2008-07-30,771.333
2008-07-31,773.326
2008-08-01,759.045
2008-08-04,762.232
2008-08-05,752.974
2008-08-06,760.487
2008-08-07,762.57
2008-08-08,755.864
2008-08-11,767.478
2008-08-12,767.051
2008-08-13,736.82
2008-08-14,739.736
2008-08-15,729.572
2008-08-18,737.726
2008-08-19,714.83
2008-08-20,724.298
2008-08-21,727.657
2008-08-22,727.958
2008-08-25,738.152
2008-08-26,731.033
2008-08-27,740.022
2008-08-28,756.213
2008-08-29,760.725
2008-09-01,750.066
2008-09-02,753.91
2008-09-03,750.903
2008-09-04,739.402
2008-09-05,704.09
2008-09-08,742.822
2008-09-09,723.992
2008-09-10,714.345
2008-09-11,701.687
2008-09-12,731.342
2008-09-15,706.088
2008-09-16,672.667
2008-09-17,673.55
2008-09-18,665.103
2008-09-19,710.198
2008-09-22,760.062
2008-09-23,746.092
2008-09-24,748.701
2008-09-25,745.867
2008-09-26,728.088
2008-09-29,699.123
2008-09-30,656.717
2008-10-01,675.417
2008-10-02,669.481
2008-10-03,669.064
2008-10-06,595.853
2008-10-07,609.574
2008-10-08,539.614
2008-10-09,558.921
2008-10-10,477.703
2008-10-13,500.322
2008-10-14,526.315
2008-10-15,523.122
2008-10-16,479.771
2008-10-17,500.781
2008-10-20,523.539
2008-10-21,527.787
2008-10-22,500.526
2008-10-23,470.431
2008-10-24,410.287
2008-10-27,402.787
2008-10-28,416.025
2008-10-29,437.922
2008-10-30,444.938
2008-10-31,434.838
2008-11-03,464.147
2008-11-04,477.581
2008-11-05,502.45
2008-11-06,480.407
2008-11-07,473.757
2008-11-10,500.705
2008-11-11,466.698
2008-11-12,468.967
2008-11-13,445.113
2008-11-14,460.225
2008-11-17,441.718
2008-11-18,432.468
2008-11-19,426.128
2008-11-20,396.601
2008-11-21,389.686
2008-11-24,398.339
2008-11-25,411.82
2008-11-26,408.479
2008-11-27,422.333
2008-11-28,424.226
2008-12-01,417.819
2008-12-02,402.675
2008-12-03,403.722
2008-12-04,403.259
2008-12-05,391.813
2008-12-08,421.256
2008-12-09,419.09
2008-12-10,426.342
2008-12-11,423.257
2008-12-12,408.977
2008-12-15,424.93
2008-12-16,419.662
2008-12-17,438.086
2008-12-18,454.638
2008-12-19,449.477
2008-12-22,442.116
2008-12-23,444.048
2008-12-24,450.352
2008-12-25,450.352
2008-12-26,448.87
2008-12-29,461.605
2008-12-30,459.635
2008-12-31,470.369
2009-01-01,470.369
2009-01-02,474.648
2009-01-05,473.414
2009-01-06,482.285
2009-01-07,488.371
2009-01-08,479.047
2009-01-09,477.74
2009-01-12,459.598
2009-01-13,445.5
2009-01-14,446.704
2009-01-15,424.465
2009-01-16,434.453
2009-01-19,438.292
2009-01-20,422.388
2009-01-21,416.919
2009-01-22,426.249
2009-01-23,402.341
2009-01-26,407.534
2009-01-27,417.248
2009-01-28,415.523
2009-01-29,414.878
2009-01-30,399.028
2009-02-02,394.386
2009-02-03,392.666
2009-02-04,383.598
2009-02-05,375.227
2009-02-06,385.667
2009-02-09,398.752
2009-02-10,392.768
2009-02-11,382.268
2009-02-12,383.558
2009-02-13,396.978
2009-02-16,381.674
2009-02-17,369.52
2009-02-18,357.355
2009-02-19,366.083
2009-02-20,352.613
2009-02-23,344.773
2009-02-24,338.592
2009-02-25,340.247
2009-02-26,345.015
2009-02-27,335.81
2009-03-02,320.359
2009-03-03,320.385
2009-03-04,316.188
2009-03-05,316.484
2009-03-06,309.041
2009-03-09,302.458
2009-03-10,314.223
2009-03-11,324.547
2009-03-12,321.418
2009-03-13,341.123
2009-03-16,344.803
2009-03-17,356.709
2009-03-18,363.412
2009-03-19,385.27
2009-03-20,374.225
2009-03-23,384.247
2009-03-24,394.06
2009-03-25,394.381
2009-03-26,396.026
2009-03-27,400.595
2009-03-30,384.8
2009-03-31,394.195
2009-04-01,392.12
2009-04-02,421.078
2009-04-03,418.4
2009-04-06,421.161
2009-04-07,418.385
2009-04-08,403.203
2009-04-09,417.872
2009-04-10,417.872
2009-04-13,423.786
2009-04-14,432.894
2009-04-15,426.865
2009-04-16,434.675
2009-04-17,434.897
2009-04-20,427.345
2009-04-21,414.683
2009-04-22,410.612
2009-04-23,414.51
2009-04-24,415.65
2009-04-27,417.486
2009-04-28,410.343
2009-04-29,422.121
2009-04-30,441.875
2009-05-01,435.118
2009-05-04,450.694
2009-05-05,451.418
2009-05-06,449.606
2009-05-07,466.78
2009-05-08,465.984
2009-05-11,468.485
2009-05-12,460.541
2009-05-13,451.289
2009-05-14,434.847
2009-05-15,434.687
2009-05-18,437.631
2009-05-19,456.98
2009-05-20,463.997
2009-05-21,458.92
2009-05-22,461.163
2009-05-25,459.372
2009-05-26,465.243
2009-05-27,477.602
2009-05-28,474.393
2009-05-29,490.26
2009-06-01,502.726
2009-06-02,518.169
2009-06-03,519.109
2009-06-04,504.566
2009-06-05,503.601
2009-06-08,493.882
2009-06-09,494.953
2009-06-10,511.936
2009-06-11,523.56
2009-06-12,520.655
2009-06-15,504.871
2009-06-16,496.613
2009-06-17,484.176
2009-06-18,489.479
2009-06-19,494.329
2009-06-22,487.371
2009-06-23,472.128
2009-06-24,487.766
2009-06-25,488.714
2009-06-26,499.553
2009-06-29,494.165
2009-06-30,505.102
2009-07-01,494.289
2009-07-02,487.431
2009-07-03,481.119
2009-07-06,473.799
2009-07-07,476.052
2009-07-08,469.557
2009-07-09,469.588
2009-07-10,469.241
2009-07-13,461.162
2009-07-14,485.283
2009-07-15,504.732
2009-07-16,516.837
2009-07-17,516.681
2009-07-20,529.805
2009-07-21,530.931
2009-07-22,538.156
2009-07-23,548.163
2009-07-24,547.387
2009-07-27,555.571
2009-07-28,565.196
2009-07-29,550.549
2009-07-30,561.995
2009-07-31,570.088
2009-08-03,575.663
2009-08-04,575.6
2009-08-05,563.839
2009-08-06,572.994
2009-08-07,570.939
2009-08-10,574.711
2009-08-11,576.305
2009-08-12,574.698
2009-08-13,600.983
2009-08-14,598.129
2009-08-17,573.972
2009-08-18,574.926
2009-08-19,582.471
2009-08-20,581.368
2009-08-21,571.945
2009-08-24,591.695
2009-08-25,588.374
2009-08-26,591.387
2009-08-27,592.745
2009-08-28,606.636
2009-08-31,601.306
2009-09-01,600.112
2009-09-02,585.966
2009-09-03,589.735
2009-09-04,594.81
2009-09-07,606.448
2009-09-08,618.44
2009-09-09,619.544
2009-09-10,625.121
2009-09-11,632.013
2009-09-14,622.11
2009-09-15,627.137
2009-09-16,645.49
2009-09-17,659.029
2009-09-18,654.315
2009-09-21,646.472
2009-09-22,649.212
2009-09-23,659.638
2009-09-24,652.566
2009-09-25,643.843
2009-09-28,639.673
2009-09-29,646.403
2009-09-30,663.732
2009-10-01,658.226
2009-10-02,633.233
2009-10-05,636.677
2009-10-06,647.102
2009-10-07,663.661
2009-10-08,684.08
2009-10-09,679.697
2009-10-12,682.289
2009-10-13,688.671
2009-10-14,697.119
2009-10-15,709.911
2009-10-16,701.799
2009-10-19,702.089
2009-10-20,714.766
2009-10-21,718.287
2009-10-22,707.726
2009-10-23,707.822
2009-10-26,696.549
2009-10-27,677.204
2009-10-28,657.432
2009-10-29,648.15
2009-10-30,655.026
2009-11-02,642.596
2009-11-03,639.04
2009-11-04,642.12
2009-11-05,632.752
2009-11-06,648.694
2009-11-09,669.969
2009-11-10,675.593
2009-11-11,682.117
2009-11-12,677.591
2009-11-13,675.342
2009-11-16,691.33
2009-11-17,681.713
2009-11-18,683.614
2009-11-19,672.555
2009-11-20,663.39
2009-11-23,675.229
2009-11-24,661.525
2009-11-25,666.398
2009-11-26,654.313
2009-11-27,634.905
2009-11-30,655.939
2009-12-01,665.17
2009-12-02,670.275
2009-12-03,669.579
2009-12-04,655.189
2009-12-07,653.548
2009-12-08,651.292
2009-12-09,646.576
2009-12-10,648.352
2009-12-11,647.435
2009-12-14,655.158
2009-12-15,656.916
2009-12-16,646.699
2009-12-17,642.244
2009-12-18,642.042
2009-12-21,637.918
2009-12-22,642.439
2009-12-23,651.294
2009-12-24,653.977
2009-12-25,653.977
2009-12-28,657.72
2009-12-29,675.08
2009-12-30,671.331
2009-12-31,684.126
2010-01-01,684.126
2010-01-04,693.649
2010-01-05,706.063
2010-01-06,707.447
2010-01-07,708.885
2010-01-08,708.764
2010-01-11,725.609
2010-01-12,713.511
2010-01-13,705.161
2010-01-14,713.045
2010-01-15,708.719
2010-01-18,713.507
2010-01-19,696.859
2010-01-20,691.525
2010-01-21,679.723
2010-01-22,671.082
2010-01-25,665.621
2010-01-26,662.085
2010-01-27,655.313
2010-01-28,662.862
2010-01-29,643.988
2010-02-01,633.963
2010-02-02,645.297
2010-02-03,653.041
2010-02-04,642.888
2010-02-05,625.109
2010-02-08,625.962
2010-02-09,627.134
2010-02-10,633.395
2010-02-11,644.167
2010-02-12,641.147
2010-02-15,638.398
2010-02-16,648.655
2010-02-17,655.883
2010-02-18,658.469
2010-02-19,649.388
2010-02-22,663.0
2010-02-23,661.927
2010-02-24,654.86
2010-02-25,636.473
2010-02-26,646.906
2010-03-01,657.558
2010-03-02,663.412
2010-03-03,669.062
2010-03-04,667.579
2010-03-05,675.592
2010-03-08,681.649
2010-03-09,681.058
2010-03-10,679.429
2010-03-11,680.11
2010-03-12,680.759
2010-03-15,673.124
2010-03-16,679.942
2010-03-17,691.393
2010-03-18,692.422
2010-03-19,689.247
2010-03-22,683.065
2010-03-23,691.846
2010-03-24,687.789
2010-03-25,686.301
2010-03-26,684.563
2010-03-29,694.421
2010-03-30,698.451
2010-03-31,694.713
2010-04-01,701.535
2010-04-02,701.535
2010-04-05,701.116
2010-04-06,707.424
2010-04-07,708.186
2010-04-08,705.245
2010-04-09,708.649
2010-04-12,711.371
2010-04-13,702.205
2010-04-14,713.709
2010-04-15,715.174
2010-04-16,706.908
2010-04-19,690.215
2010-04-20,701.329
2010-04-21,707.922
2010-04-22,699.603
2010-04-23,697.997
2010-04-26,702.086
2010-04-27,699.24
2010-04-28,689.018
2010-04-29,691.883
2010-04-30,698.537
2010-05-03,692.23
2010-05-04,677.648
2010-05-05,667.432
2010-05-06,652.049
2010-05-07,629.457
2010-05-10,651.874
2010-05-11,644.761
2010-05-12,648.055
2010-05-13,660.514
2010-05-14,648.499
2010-05-17,621.806
2010-05-18,617.63
2010-05-19,585.912
2010-05-20,562.301
2010-05-21,555.591
2010-05-24,564.456
2010-05-25,539.548
2010-05-26,554.663
2010-05-27,568.791
2010-05-28,583.287
2010-05-31,577.061
2010-06-01,578.13
2010-06-02,569.885
2010-06-03,591.225
2010-06-04,579.328
2010-06-07,552.272
2010-06-08,557.476
2010-06-09,571.163
2010-06-10,589.982
2010-06-11,595.939
2010-06-14,606.957
2010-06-15,609.163
2010-06-16,619.366
2010-06-17,615.62
2010-06-18,620.911
2010-06-21,635.473
2010-06-22,628.113
2010-06-23,612.455
2010-06-24,610.473
2010-06-25,603.186
2010-06-28,604.464
2010-06-29,589.167
2010-06-30,575.463
2010-07-01,568.711
2010-07-02,576.642
2010-07-05,567.935
2010-07-06,583.907
2010-07-07,585.017
2010-07-08,608.001
2010-07-09,612.889
2010-07-12,611.825
2010-07-13,611.992
2010-07-14,625.21
2010-07-15,625.517
2010-07-16,621.532
2010-07-19,609.922
2010-07-20,624.245
2010-07-21,631.958
2010-07-22,633.169
2010-07-23,644.503
2010-07-26,649.172
2010-07-27,651.075
2010-07-28,647.937
2010-07-29,648.955
2010-07-30,646.41
2010-08-02,660.156
2010-08-03,662.924
2010-08-04,659.712
2010-08-05,659.522
2010-08-06,661.122
2010-08-09,662.094
2010-08-10,655.328
2010-08-11,642.209
2010-08-12,633.427
2010-08-13,643.305
2010-08-16,641.132
2010-08-17,650.905
2010-08-18,650.446
2010-08-19,649.366
2010-08-20,635.86
2010-08-23,643.916
2010-08-24,638.316
2010-08-25,625.969
2010-08-26,634.19
2010-08-27,643.616
2010-08-30,656.533
2010-08-31,646.925
2010-09-01,673.848
2010-09-02,679.542
2010-09-03,686.079
2010-09-06,695.675
2010-09-07,691.271
2010-09-08,690.02
2010-09-09,702.793
2010-09-10,702.524
