Date,ACWI VALUE Standard (Large+Mid Cap)
2010-09-23,131.981
2010-09-24,134.037
2010-09-27,133.843
2010-09-28,134.239
2010-09-29,134.265
2010-09-30,133.937
2010-10-01,134.77
2010-10-04,133.943
2010-10-05,136.481
2010-10-06,137.394
2010-10-07,137.514
2010-10-08,137.654
2010-10-11,137.8
2010-10-12,137.311
2010-10-13,138.876
2010-10-14,139.326
2010-10-15,138.534
2010-10-18,139.107
2010-10-19,137.17
2010-10-20,138.49
2010-10-21,138.664
2010-10-22,138.362
2010-10-25,139.009
2010-10-26,138.479
2010-10-27,137.196
2010-10-28,138.034
2010-10-29,138.151
2010-11-01,138.347
2010-11-02,139.392
2010-11-03,139.548
2010-11-04,142.743
2010-11-05,142.875
2010-11-08,142.432
2010-11-09,142.142
2010-11-10,141.237
2010-11-11,140.843
2010-11-12,139.678
2010-11-15,139.507
2010-11-16,137.09
2010-11-17,137.161
2010-11-18,139.203
2010-11-19,139.264
2010-11-22,138.488
2010-11-23,136.009
2010-11-24,136.983
2010-11-25,137.103
2010-11-26,135.408
2010-11-29,134.512
2010-11-30,133.695
2010-12-01,136.41
2010-12-02,138.667
2010-12-03,139.652
2010-12-06,139.378
2010-12-07,139.947
2010-12-08,139.728
2010-12-09,140.518
2010-12-10,141.055
2010-12-13,142.159
2010-12-14,142.526
2010-12-15,141.581
2010-12-16,141.448
2010-12-17,141.164
2010-12-20,141.302
2010-12-21,142.703
2010-12-22,143.105
2010-12-23,143.139
2010-12-24,143.208
2010-12-27,143.041
2010-12-28,143.405
2010-12-29,143.899
2010-12-30,143.795
2010-12-31,144.306
2011-01-03,145.404
2011-01-04,145.839
2011-01-05,145.421
2011-01-06,145.13
2011-01-07,144.663
2011-01-10,143.779
2011-01-11,144.475
2011-01-12,146.673
2011-01-13,147.592
2011-01-14,148.091
2011-01-17,147.801
2011-01-18,148.662
2011-01-19,148.194
2011-01-20,146.98
2011-01-21,148.103
2011-01-24,148.906
2011-01-25,148.686
2011-01-26,149.152
2011-01-27,149.619
2011-01-28,147.686
2011-01-31,148.111
2011-02-01,150.724
2011-02-02,150.999
2011-02-03,150.612
2011-02-04,150.616
2011-02-07,151.448
2011-02-08,152.223
2011-02-09,151.553
2011-02-10,150.794
2011-02-11,150.917
2011-02-14,151.441
2011-02-15,151.509
2011-02-16,152.555
2011-02-17,153.463
2011-02-18,154.091
2011-02-21,153.57
2011-02-22,151.48
2011-02-23,150.814
2011-02-24,150.371
2011-02-25,151.708
2011-02-28,153.046
2011-03-01,151.988
2011-03-02,151.609
2011-03-03,153.157
2011-03-04,152.968
2011-03-07,152.113
2011-03-08,152.542
2011-03-09,152.524
2011-03-10,149.632
2011-03-11,149.663
2011-03-14,148.426
2011-03-15,144.999
2011-03-16,143.805
2011-03-17,145.792
2011-03-18,146.731
2011-03-21,148.886
2011-03-22,149.558
2011-03-23,149.524
2011-03-24,150.735
2011-03-25,151.111
2011-03-28,150.649
2011-03-29,150.826
2011-03-30,152.233
2011-03-31,152.213
2011-04-01,153.232
2011-04-04,153.757
2011-04-05,153.513
2011-04-06,154.346
2011-04-07,154.06
2011-04-08,154.846
2011-04-11,154.449
2011-04-12,152.619
2011-04-13,152.992
2011-04-14,152.589
2011-04-15,152.729
2011-04-18,150.073
2011-04-19,150.794
2011-04-20,153.712
2011-04-21,154.732
2011-04-22,154.752
2011-04-25,154.404
2011-04-26,155.465
2011-04-27,156.118
2011-04-28,157.632
2011-04-29,158.15
2011-05-02,158.524
2011-05-03,157.47
2011-05-04,156.137
2011-05-05,154.234
2011-05-06,154.637
2011-05-09,153.873
2011-05-10,155.286
2011-05-11,154.488
2011-05-12,153.542
2011-05-13,152.659
2011-05-16,151.969
2011-05-17,151.284
2011-05-18,152.663
2011-05-19,152.973
2011-05-20,151.956
2011-05-23,149.304
2011-05-24,149.643
2011-05-25,149.975
2011-05-26,150.666
2011-05-27,152.076
2011-05-30,152.003
2011-05-31,154.02
2011-06-01,151.991
2011-06-02,150.793
2011-06-03,150.373
2011-06-06,149.111
2011-06-07,149.474
2011-06-08,148.592
2011-06-09,149.102
2011-06-10,147.111
2011-06-13,147.27
2011-06-14,149.168
2011-06-15,146.788
2011-06-16,145.696
2011-06-17,146.639
2011-06-20,146.59
2011-06-21,148.693
2011-06-22,148.526
2011-06-23,146.193
2011-06-24,145.691
2011-06-27,146.175
2011-06-28,147.599
2011-06-29,149.594
2011-06-30,151.615
2011-07-01,153.037
2011-07-04,153.594
2011-07-05,152.999
2011-07-06,152.195
2011-07-07,153.18
2011-07-08,152.04
2011-07-11,148.753
2011-07-12,147.69
2011-07-13,149.146
2011-07-14,148.254
2011-07-15,148.116
2011-07-18,146.141
2011-07-19,147.988
2011-07-20,149.195
2011-07-21,151.729
2011-07-22,152.157
2011-07-25,151.063
2011-07-26,151.399
2011-07-27,149.019
2011-07-28,148.277
2011-07-29,147.514
2011-08-01,146.664
2011-08-02,143.71
2011-08-03,142.57
2011-08-04,137.037
2011-08-05,135.148
2011-08-08,128.353
2011-08-09,130.72
2011-08-10,127.233
2011-08-11,131.049
2011-08-12,132.254
2011-08-15,135.326
2011-08-16,134.6
2011-08-17,135.317
2011-08-18,130.047
2011-08-19,128.112
2011-08-22,128.046
2011-08-23,130.754
2011-08-24,131.884
2011-08-25,130.474
2011-08-26,130.841
2011-08-29,134.249
2011-08-30,134.636
2011-08-31,136.444
2011-09-01,135.626
2011-09-02,132.455
2011-09-05,129.793
2011-09-06,128.385
2011-09-07,131.929
2011-09-08,131.636
2011-09-09,127.778
2011-09-12,126.163
2011-09-13,127.296
2011-09-14,128.007
2011-09-15,130.919
2011-09-16,131.729
2011-09-19,129.142
2011-09-20,129.748
2011-09-21,127.02
2011-09-22,121.583
2011-09-23,121.924
2011-09-26,123.565
2011-09-27,127.358
2011-09-28,125.914
2011-09-29,127.327
2011-09-30,124.785
2011-10-03,121.339
2011-10-04,120.89
2011-10-05,123.027
2011-10-06,126.069
2011-10-07,126.548
2011-10-10,129.843
2011-10-11,130.125
2011-10-12,132.186
2011-10-13,131.24
2011-10-14,132.837
2011-10-17,131.551
2011-10-18,131.959
2011-10-19,132.378
2011-10-20,131.298
2011-10-21,134.126
2011-10-24,136.022
2011-10-25,134.483
2011-10-26,135.168
2011-10-27,140.91
2011-10-28,141.187
2011-10-31,137.238
2011-11-01,132.229
2011-11-02,133.818
2011-11-03,135.371
2011-11-04,135.002
2011-11-07,135.34
2011-11-08,136.423
2011-11-09,132.812
2011-11-10,132.495
2011-11-11,135.401
2011-11-14,134.307
2011-11-15,133.601
2011-11-16,132.36
2011-11-17,130.863
2011-11-18,130.206
2011-11-21,127.189
2011-11-22,126.462
2011-11-23,123.63
2011-11-24,123.273
2011-11-25,123.045
2011-11-28,126.776
2011-11-29,127.754
2011-11-30,132.722
2011-12-01,133.133
2011-12-02,133.81
2011-12-05,135.268
2011-12-06,134.567
2011-12-07,135.201
2011-12-08,132.448
2011-12-09,133.654
2011-12-12,131.433
2011-12-13,130.533
2011-12-14,128.536
2011-12-15,129.005
2011-12-16,129.411
2011-12-19,127.885
2011-12-20,130.945
2011-12-21,131.635
2011-12-22,132.972
2011-12-23,133.993
2011-12-26,134.032
2011-12-27,133.936
2011-12-28,132.082
2011-12-29,133.185
2011-12-30,133.702
2012-01-02,134.107
2012-01-03,136.518
2012-01-04,136.183
2012-01-05,135.342
2012-01-06,134.664
2012-01-09,134.814
2012-01-10,136.764
2012-01-11,136.557
2012-01-12,136.958
2012-01-13,136.287
2012-01-16,136.408
2012-01-17,137.613
2012-01-18,138.699
2012-01-19,140.063
2012-01-20,140.635
2012-01-23,141.475
2012-01-24,140.792
2012-01-25,141.059
2012-01-26,141.951
2012-01-27,141.409
2012-01-30,140.382
2012-01-31,140.787
2012-02-01,142.786
2012-02-02,143.225
2012-02-03,144.675
2012-02-06,144.649
2012-02-07,145.231
2012-02-08,145.88
2012-02-09,146.035
2012-02-10,144.009
2012-02-13,145.136
2012-02-14,144.347
2012-02-15,144.68
2012-02-16,145.099
2012-02-17,146.373
2012-02-20,147.281
2012-02-21,147.067
2012-02-22,146.23
2012-02-23,146.571
2012-02-24,147.395
2012-02-27,147.014
2012-02-28,147.655
2012-02-29,147.423
2012-03-01,148.003
2012-03-02,147.557
2012-03-05,146.757
2012-03-06,143.571
2012-03-07,143.953
2012-03-08,146.002
2012-03-09,146.203
2012-03-12,145.886
2012-03-13,148.307
2012-03-14,148.061
2012-03-15,148.912
2012-03-16,149.517
2012-03-19,149.864
2012-03-20,148.854
2012-03-21,148.226
2012-03-22,147.22
2012-03-23,147.672
2012-03-26,149.08
2012-03-27,149.054
2012-03-28,147.959
2012-03-29,146.907
2012-03-30,147.754
2012-04-02,148.853
2012-04-03,148.005
2012-04-04,145.338
2012-04-05,144.911
2012-04-06,144.793
2012-04-09,143.623
2012-04-10,141.376
2012-04-11,142.123
2012-04-12,143.905
2012-04-13,142.335
2012-04-16,142.347
2012-04-17,144.278
2012-04-18,143.825
2012-04-19,143.183
2012-04-20,143.675
2012-04-23,141.895
2012-04-24,143.082
2012-04-25,144.042
2012-04-26,144.835
2012-04-27,145.337
2012-04-30,145.04
2012-05-01,145.479
2012-05-02,144.738
2012-05-03,143.949
2012-05-04,142.149
2012-05-07,141.715
2012-05-08,140.721
2012-05-09,139.386
2012-05-10,140.256
2012-05-11,139.627
2012-05-14,137.444
2012-05-15,136.202
2012-05-16,134.953
2012-05-17,133.749
2012-05-18,132.387
2012-05-21,133.334
2012-05-22,134.414
2012-05-23,132.577
2012-05-24,133.248
2012-05-25,132.975
2012-05-28,133.191
2012-05-29,134.403
2012-05-30,132.16
2012-05-31,132.011
2012-06-01,129.683
2012-06-04,129.334
2012-06-05,130.166
2012-06-06,133.058
2012-06-07,133.997
2012-06-08,133.689
2012-06-11,133.408
2012-06-12,134.156
2012-06-13,134.308
2012-06-14,135.022
2012-06-15,136.641
2012-06-18,136.679
2012-06-19,138.476
2012-06-20,138.976
2012-06-21,136.635
2012-06-22,136.284
2012-06-25,134.231
2012-06-26,134.445
2012-06-27,135.9
2012-06-28,135.803
2012-06-29,139.852
2012-07-02,140.386
2012-07-03,141.604
2012-07-04,141.407
2012-07-05,140.355
2012-07-06,138.938
2012-07-09,138.297
2012-07-10,137.779
2012-07-11,138.128
2012-07-12,136.705
2012-07-13,138.742
2012-07-16,138.747
2012-07-17,139.324
2012-07-18,140.171
2012-07-19,140.772
2012-07-20,138.902
2012-07-23,136.62
2012-07-24,135.509
2012-07-25,135.464
2012-07-26,138.273
2012-07-27,140.98
2012-07-30,141.624
2012-07-31,141.382
2012-08-01,141.221
2012-08-02,139.457
2012-08-03,142.263
2012-08-06,143.308
2012-08-07,144.288
2012-08-08,144.516
2012-08-09,144.757
2012-08-10,144.873
2012-08-13,144.493
2012-08-14,144.706
2012-08-15,144.536
2012-08-16,145.596
2012-08-17,145.751
2012-08-20,145.647
2012-08-21,146.21
2012-08-22,145.454
2012-08-23,145.184
2012-08-24,145.042
2012-08-27,145.076
2012-08-28,144.78
2012-08-29,144.565
2012-08-30,143.318
2012-08-31,144.093
2012-09-03,144.303
2012-09-04,143.591
2012-09-05,143.356
2012-09-06,146.104
2012-09-07,148.126
2012-09-10,147.779
2012-09-11,148.531
2012-09-12,149.236
2012-09-13,150.577
2012-09-14,153.019
2012-09-17,152.334
2012-09-18,151.522
2012-09-19,151.963
2012-09-20,151.142
2012-09-21,151.748
2012-09-24,151.247
2012-09-25,150.864
2012-09-26,148.903
2012-09-27,150.001
2012-09-28,149.093
2012-10-01,149.977
2012-10-02,150.072
2012-10-03,149.896
2012-10-04,151.028
2012-10-05,151.845
2012-10-08,150.88
2012-10-09,149.767
2012-10-10,148.813
2012-10-11,149.425
2012-10-12,148.919
2012-10-15,149.636
2012-10-16,151.518
2012-10-17,153.163
2012-10-18,153.635
2012-10-19,151.765
2012-10-22,151.515
2012-10-23,149.081
2012-10-24,148.894
2012-10-25,149.416
2012-10-26,148.877
2012-10-29,148.429
2012-10-30,149.129
2012-10-31,149.171
2012-11-01,150.424
2012-11-02,149.757
2012-11-05,149.181
2012-11-06,150.245
2012-11-07,147.812
2012-11-08,146.459
2012-11-09,146.174
2012-11-12,145.929
2012-11-13,145.444
2012-11-14,143.991
2012-11-15,143.629
2012-11-16,143.341
2012-11-19,146.141
2012-11-20,146.113
2012-11-21,146.497
2012-11-22,147.158
2012-11-23,148.751
2012-11-26,148.386
2012-11-27,147.955
2012-11-28,148.332
2012-11-29,149.649
2012-11-30,149.838
2012-12-03,149.701
2012-12-04,149.741
2012-12-05,150.592
2012-12-06,150.986
2012-12-07,151.319
2012-12-10,151.458
2012-12-11,152.474
2012-12-12,153.12
2012-12-13,152.767
2012-12-14,152.722
2012-12-17,153.723
2012-12-18,155.193
2012-12-19,155.513
2012-12-20,155.978
2012-12-21,154.713
2012-12-24,154.398
2012-12-25,154.484
2012-12-26,154.434
2012-12-27,154.402
2012-12-28,153.466
2012-12-31,154.498
2013-01-01,154.516
2013-01-02,157.928
2013-01-03,157.762
2013-01-04,158.474
2013-01-07,158.13
2013-01-08,157.453
2013-01-09,158.04
2013-01-10,159.513
2013-01-11,159.786
2013-01-14,159.962
2013-01-15,160.116
2013-01-16,159.528
2013-01-17,160.301
2013-01-18,160.639
2013-01-21,160.818
2013-01-22,161.252
2013-01-23,160.904
2013-01-24,161.515
2013-01-25,162.445
2013-01-28,162.198
2013-01-29,163.386
2013-01-30,163.153
2013-01-31,162.722
2013-02-01,163.747
2013-02-04,161.922
2013-02-05,162.313
2013-02-06,162.554
2013-02-07,161.658
2013-02-08,162.413
2013-02-11,162.163
2013-02-12,163.226
2013-02-13,163.359
2013-02-14,162.978
2013-02-15,162.339
2013-02-18,162.562
2013-02-19,163.809
2013-02-20,162.805
2013-02-21,160.594
2013-02-22,161.613
2013-02-25,160.534
2013-02-26,159.596
2013-02-27,161.181
2013-02-28,161.837
2013-03-01,161.346
2013-03-04,161.407
2013-03-05,163.126
2013-03-06,163.779
2013-03-07,163.997
2013-03-08,164.672
2013-03-11,165.304
2013-03-12,165.078
2013-03-13,164.396
2013-03-14,165.543
2013-03-15,165.863
2013-03-18,164.242
2013-03-19,163.669
2013-03-20,164.54
2013-03-21,163.828
2013-03-22,164.299
2013-03-25,163.672
2013-03-26,164.366
2013-03-27,164.025
2013-03-28,164.408
2013-03-29,164.412
2013-04-01,163.852
2013-04-02,164.553
2013-04-03,163.237
2013-04-04,162.935
2013-04-05,162.622
2013-04-08,163.205
2013-04-09,164.402
2013-04-10,166.636
2013-04-11,167.608
2013-04-12,166.782
2013-04-15,164.049
2013-04-16,164.822
2013-04-17,162.937
2013-04-18,162.433
2013-04-19,163.66
2013-04-22,164.232
2013-04-23,166.066
2013-04-24,167.15
2013-04-25,168.128
2013-04-26,167.904
2013-04-29,169.223
2013-04-30,170.145
2013-05-01,168.986
2013-05-02,169.249
2013-05-03,170.625
2013-05-06,170.606
2013-05-07,171.928
2013-05-08,173.157
2013-05-09,172.233
2013-05-10,171.862
2013-05-13,171.888
2013-05-14,172.946
2013-05-15,173.629
2013-05-16,173.427
2013-05-17,174.091
2013-05-20,174.873
2013-05-21,175.129
2013-05-22,174.42
2013-05-23,171.991
2013-05-24,171.804
2013-05-27,171.57
2013-05-28,172.478
2013-05-29,171.633
2013-05-30,171.789
2013-05-31,169.448
2013-06-03,169.711
2013-06-04,169.947
2013-06-05,167.406
2013-06-06,167.675
2013-06-07,169.065
2013-06-10,169.167
2013-06-11,167.82
2013-06-12,167.196
2013-06-13,167.875
2013-06-14,167.873
2013-06-17,169.414
2013-06-18,169.943
2013-06-19,168.794
2013-06-20,162.929
2013-06-21,162.621
2013-06-24,160.303
2013-06-25,161.612
2013-06-26,163.276
2013-06-27,164.611
2013-06-28,164.696
2013-07-01,165.609
2013-07-02,165.349
2013-07-03,164.36
2013-07-04,165.388
2013-07-05,165.374
2013-07-08,166.247
2013-07-09,167.578
2013-07-10,168.029
2013-07-11,170.86
2013-07-12,171.001
2013-07-15,171.558
2013-07-16,171.585
2013-07-17,171.999
2013-07-18,173.025
2013-07-19,173.206
2013-07-22,174.166
2013-07-23,174.727
2013-07-24,174.41
2013-07-25,174.104
2013-07-26,173.978
2013-07-29,173.13
2013-07-30,173.015
2013-07-31,172.614
2013-08-01,174.239
2013-08-02,174.979
2013-08-05,174.485
2013-08-06,173.952
2013-08-07,173.179
2013-08-08,174.423
2013-08-09,174.55
2013-08-12,174.389
2013-08-13,174.709
2013-08-14,174.84
2013-08-15,172.882
2013-08-16,172.866
2013-08-19,171.592
2013-08-20,171.188
2013-08-21,169.781
2013-08-22,170.615
2013-08-23,172.148
2013-08-26,171.478
2013-08-27,169.18
2013-08-28,168.796
2013-08-29,168.983
2013-08-30,168.332
2013-09-02,169.383
2013-09-03,169.58
2013-09-04,170.737
2013-09-05,171.179
2013-09-06,171.9
2013-09-09,173.583
2013-09-10,175.373
2013-09-11,176.14
2013-09-12,175.775
2013-09-13,175.829
2013-09-16,177.551
2013-09-17,177.627
2013-09-18,178.938
2013-09-19,180.315
2013-09-20,178.993
2013-09-23,178.52
2013-09-24,178.164
2013-09-25,178.153
2013-09-26,178.222
2013-09-27,177.944
2013-09-30,176.476
2013-10-01,177.612
2013-10-02,177.548
2013-10-03,176.864
2013-10-04,177.523
2013-10-07,176.398
2013-10-08,175.383
2013-10-09,175.253
2013-10-10,178.138
2013-10-11,179.459
2013-10-14,180.019
2013-10-15,179.744
2013-10-16,181.108
2013-10-17,182.955
2013-10-18,183.894
2013-10-21,184.029
2013-10-22,185.172
2013-10-23,183.819
2013-10-24,184.268
2013-10-25,184.362
2013-10-28,184.729
2013-10-29,185.459
2013-10-30,185.33
2013-10-31,184.159
2013-11-01,183.505
2013-11-04,184.256
2013-11-05,183.52
2013-11-06,184.835
2013-11-07,182.899
2013-11-08,183.454
2013-11-11,183.82
2013-11-12,183.408
2013-11-13,183.439
2013-11-14,184.694
2013-11-15,185.887
2013-11-18,186.682
2013-11-19,186.041
2013-11-20,185.465
2013-11-21,185.649
2013-11-22,186.327
2013-11-25,186.23
2013-11-26,185.63
2013-11-27,185.939
2013-11-28,186.382
2013-11-29,186.354
2013-12-02,185.536
2013-12-03,184.462
2013-12-04,183.525
2013-12-05,182.592
2013-12-06,184.324
2013-12-09,185.048
2013-12-10,184.666
2013-12-11,182.854
2013-12-12,181.547
2013-12-13,181.326
2013-12-16,182.499
2013-12-17,181.877
2013-12-18,184.157
2013-12-19,184.599
2013-12-20,185.323
2013-12-23,186.349
2013-12-24,186.8
2013-12-25,186.781
2013-12-26,187.472
2013-12-27,188.437
2013-12-30,188.704
2013-12-31,189.148
2014-01-01,189.149
2014-01-02,187.159
2014-01-03,187.133
2014-01-06,186.653
2014-01-07,187.261
2014-01-08,187.316
2014-01-09,186.8
2014-01-10,187.805
2014-01-13,187.12
2014-01-14,187.533
2014-01-15,188.555
2014-01-16,188.426
2014-01-17,188.21
2014-01-20,188.114
2014-01-21,188.11
2014-01-22,188.346
2014-01-23,186.99
2014-01-24,183.701
2014-01-27,182.175
2014-01-28,182.93
2014-01-29,182.455
2014-01-30,182.652
2014-01-31,181.626
2014-02-03,178.659
2014-02-04,178.089
2014-02-05,178.33
2014-02-06,180.575
2014-02-07,182.518
2014-02-10,182.874
2014-02-11,184.945
2014-02-12,185.542
2014-02-13,185.906
2014-02-14,186.989
2014-02-17,187.5
2014-02-18,187.969
2014-02-19,187.602
2014-02-20,187.685
2014-02-21,188.24
2014-02-24,188.929
2014-02-25,188.769
2014-02-26,188.22
2014-02-27,188.657
2014-02-28,189.546
2014-03-03,187.306
2014-03-04,189.597
2014-03-05,189.725
2014-03-06,190.708
2014-03-07,190.195
2014-03-10,189.5
2014-03-11,189.054
2014-03-12,188.331
2014-03-13,187.066
2014-03-14,185.996
2014-03-17,187.449
2014-03-18,188.722
2014-03-19,187.941
2014-03-20,187.579
2014-03-21,187.905
2014-03-24,187.625
2014-03-25,189.064
2014-03-26,189.358
2014-03-27,189.621
2014-03-28,190.955
2014-03-31,192.456
2014-04-01,193.242
2014-04-02,193.684
2014-04-03,193.554
2014-04-04,193.244
2014-04-07,191.855
2014-04-08,192.471
2014-04-09,193.478
2014-04-10,191.911
2014-04-11,190.296
2014-04-14,190.816
2014-04-15,190.79
2014-04-16,192.564
2014-04-17,193.29
2014-04-18,193.389
2014-04-21,193.449
2014-04-22,194.207
2014-04-23,194.0
2014-04-24,194.048
2014-04-25,193.089
2014-04-28,193.681
2014-04-29,194.922
2014-04-30,195.434
2014-05-01,195.392
2014-05-02,195.358
2014-05-05,195.266
2014-05-06,194.824
2014-05-07,195.443
2014-05-08,196.03
2014-05-09,195.45
2014-05-12,196.609
2014-05-13,197.101
2014-05-14,197.164
2014-05-15,195.86
2014-05-16,195.962
2014-05-19,196.134
2014-05-20,195.089
2014-05-21,195.988
2014-05-22,196.578
2014-05-23,197.193
2014-05-26,197.708
2014-05-27,197.7
2014-05-28,197.773
2014-05-29,198.421
2014-05-30,198.378
2014-06-02,198.687
2014-06-03,198.729
2014-06-04,198.717
2014-06-05,199.629
2014-06-06,200.925
2014-06-09,201.207
2014-06-10,201.271
2014-06-11,200.809
2014-06-12,200.484
2014-06-13,200.829
2014-06-16,200.742
2014-06-17,200.866
2014-06-18,201.935
2014-06-19,203.291
2014-06-20,203.101
2014-06-23,203.121
2014-06-24,202.257
2014-06-25,201.965
2014-06-26,201.865
2014-06-27,202.115
2014-06-30,202.323
2014-07-01,203.344
2014-07-02,203.704
2014-07-03,204.314
2014-07-04,204.279
2014-07-07,203.575
2014-07-08,202.413
2014-07-09,202.696
2014-07-10,201.673
2014-07-11,201.677
2014-07-14,202.814
2014-07-15,202.594
2014-07-16,204.044
2014-07-17,202.291
2014-07-18,203.05
2014-07-21,202.627
2014-07-22,203.792
2014-07-23,204.12
2014-07-24,204.531
2014-07-25,203.82
2014-07-28,203.893
2014-07-29,203.46
2014-07-30,202.684
2014-07-31,200.034
2014-08-01,198.873
2014-08-04,199.471
2014-08-05,197.886
2014-08-06,197.349
2014-08-07,196.439
2014-08-08,196.793
2014-08-11,198.102
2014-08-12,198.039
2014-08-13,199.149
2014-08-14,199.812
2014-08-15,199.626
2014-08-18,200.892
2014-08-19,201.662
2014-08-20,201.78
2014-08-21,202.557
2014-08-22,201.751
2014-08-25,202.788
2014-08-26,203.242
2014-08-27,203.697
2014-08-28,202.955
2014-08-29,203.546
2014-09-01,203.585
2014-09-02,203.112
2014-09-03,204.29
2014-09-04,203.932
2014-09-05,204.078
2014-09-08,203.264
2014-09-09,201.95
2014-09-10,201.869
2014-09-11,201.913
2014-09-12,200.897
2014-09-15,200.739
2014-09-16,201.26
2014-09-17,201.763
2014-09-18,202.273
2014-09-19,202.13
2014-09-22,200.671
2014-09-23,199.34
2014-09-24,200.005
2014-09-25,197.717
2014-09-26,198.014
2014-09-29,196.913
2014-09-30,196.442
2014-10-01,194.494
2014-10-02,193.05
2014-10-03,193.784
2014-10-06,194.635
2014-10-07,192.871
2014-10-08,193.955
2014-10-09,191.956
2014-10-10,189.122
2014-10-13,188.24
2014-10-14,187.841
2014-10-15,185.683
2014-10-16,184.867
2014-10-17,187.079
2014-10-20,188.213
2014-10-21,190.52
2014-10-22,190.369
2014-10-23,191.34
2014-10-24,192.311
2014-10-27,191.95
2014-10-28,193.941
2014-10-29,194.434
2014-10-30,194.556
2014-10-31,196.723
2014-11-03,195.589
2014-11-04,195.49
2014-11-05,196.372
2014-11-06,196.135
2014-11-07,196.217
2014-11-10,197.14
2014-11-11,197.132
2014-11-12,196.785
2014-11-13,196.58
2014-11-14,196.63
2014-11-17,196.57
2014-11-18,197.833
2014-11-19,197.471
2014-11-20,197.462
2014-11-21,199.088
2014-11-24,199.193
2014-11-25,199.38
2014-11-26,199.944
2014-11-27,199.354
2014-11-28,198.367
2014-12-01,197.351
2014-12-02,198.19
2014-12-03,198.578
2014-12-04,198.097
2014-12-05,198.296
2014-12-08,196.9
2014-12-09,195.815
2014-12-10,193.288
2014-12-11,193.073
2014-12-12,190.069
2014-12-15,187.504
2014-12-16,187.754
2014-12-17,189.775
2014-12-18,193.567
2014-12-19,194.897
2014-12-22,195.956
2014-12-23,196.276
2014-12-24,196.404
2014-12-25,196.343
2014-12-26,196.6
2014-12-29,196.913
2014-12-30,195.769
2014-12-31,194.55
2015-01-01,194.553
2015-01-02,194.125
2015-01-05,190.171
2015-01-06,188.488
2015-01-07,189.273
2015-01-08,192.764
2015-01-09,191.597
2015-01-12,190.737
2015-01-13,190.886
2015-01-14,189.314
2015-01-15,189.265
2015-01-16,190.633
2015-01-19,191.142
2015-01-20,191.513
2015-01-21,192.815
2015-01-22,194.793
2015-01-23,194.122
2015-01-26,194.399
2015-01-27,193.602
2015-01-28,191.419
2015-01-29,191.539
2015-01-30,189.399
2015-02-02,191.623
2015-02-03,194.501
2015-02-04,194.448
2015-02-05,195.848
2015-02-06,195.176
2015-02-09,194.441
2015-02-10,195.239
2015-02-11,194.382
2015-02-12,196.73
2015-02-13,198.23
2015-02-16,198.267
2015-02-17,198.393
2015-02-18,198.683
2015-02-19,198.482
2015-02-20,198.998
2015-02-23,198.851
2015-02-24,199.618
2015-02-25,199.838
2015-02-26,199.356
2015-02-27,199.262
2015-03-02,199.252
2015-03-03,198.469
2015-03-04,197.308
2015-03-05,197.543
2015-03-06,195.041
2015-03-09,194.829
2015-03-10,191.521
2015-03-11,191.356
2015-03-12,193.167
2015-03-13,191.925
2015-03-16,193.797
2015-03-17,193.535
2015-03-18,195.577
2015-03-19,195.094
2015-03-20,197.843
2015-03-23,198.664
2015-03-24,198.01
2015-03-25,196.698
2015-03-26,195.313
2015-03-27,195.02
2015-03-30,196.474
2015-03-31,194.921
2015-04-01,194.924
2015-04-02,196.251
2015-04-03,196.36
2015-04-06,198.03
2015-04-07,198.148
2015-04-08,198.156
2015-04-09,198.718
2015-04-10,199.74
2015-04-13,199.251
2015-04-14,200.331
2015-04-15,201.056
2015-04-16,201.662
2015-04-17,200.052
2015-04-20,200.957
2015-04-21,200.912
2015-04-22,201.51
2015-04-23,202.311
2015-04-24,203.387
2015-04-27,203.812
2015-04-28,204.668
2015-04-29,203.968
2015-04-30,202.276
2015-05-01,202.886
2015-05-04,203.395
2015-05-05,201.834
2015-05-06,201.655
2015-05-07,200.768
2015-05-08,203.723
2015-05-11,203.111
2015-05-12,202.62
2015-05-13,203.321
2015-05-14,204.537
2015-05-15,204.889
2015-05-18,204.835
2015-05-19,204.305
2015-05-20,204.308
2015-05-21,204.857
2015-05-22,204.088
2015-05-25,204.043
2015-05-26,201.564
2015-05-27,202.534
2015-05-28,202.187
2015-05-29,201.05
2015-06-01,200.68
2015-06-02,201.121
2015-06-03,201.798
2015-06-04,200.016
2015-06-05,198.306
2015-06-08,197.514
2015-06-09,197.508
2015-06-10,200.192
2015-06-11,200.395
2015-06-12,199.386
2015-06-15,197.832
2015-06-16,198.353
2015-06-17,198.296
2015-06-18,200.222
2015-06-19,199.45
2015-06-22,201.895
2015-06-23,201.904
2015-06-24,201.032
2015-06-25,200.312
2015-06-26,199.773
2015-06-29,195.62
2015-06-30,195.432
2015-07-01,196.379
2015-07-02,196.53
2015-07-03,196.123
2015-07-06,193.988
2015-07-07,193.248
2015-07-08,191.019
2015-07-09,192.1
2015-07-10,194.803
2015-07-13,196.355
2015-07-14,197.333
2015-07-15,197.191
2015-07-16,198.557
2015-07-17,197.827
2015-07-20,197.465
2015-07-21,197.108
2015-07-22,195.808
2015-07-23,195.201
2015-07-24,193.097
2015-07-27,191.809
2015-07-28,193.002
2015-07-29,194.79
2015-07-30,194.826
2015-07-31,195.364
2015-08-03,194.606
2015-08-04,194.321
2015-08-05,194.78
