Date,ACWI VALUE Standard (Large+Mid Cap)
2005-11-10,190.473
2005-11-11,191.583
2005-11-14,191.131
2005-11-15,190.402
2005-11-16,190.323
2005-11-17,192.379
2005-11-18,193.587
2005-11-21,194.817
2005-11-22,195.097
2005-11-23,196.56
2005-11-24,196.523
2005-11-25,196.516
2005-11-28,196.019
2005-11-29,195.931
2005-11-30,194.784
2005-12-01,196.544
2005-12-02,197.253
2005-12-05,197.484
2005-12-06,197.973
2005-12-07,197.225
2005-12-08,197.197
2005-12-09,197.6
2005-12-12,198.803
2005-12-13,199.8
2005-12-14,200.973
2005-12-15,199.927
2005-12-16,200.584
2005-12-19,200.236
2005-12-20,199.925
2005-12-21,200.425
2005-12-22,201.271
2005-12-23,201.468
2005-12-26,201.483
2005-12-27,200.45
2005-12-28,200.922
2005-12-29,200.877
2005-12-30,199.683
2006-01-02,199.915
2006-01-03,203.46
2006-01-04,205.55
2006-01-05,205.721
2006-01-06,207.626
2006-01-09,207.891
2006-01-10,207.099
2006-01-11,208.465
2006-01-12,207.919
2006-01-13,207.661
2006-01-16,207.745
2006-01-17,205.794
2006-01-18,204.188
2006-01-19,205.939
2006-01-20,203.853
2006-01-23,204.757
2006-01-24,204.975
2006-01-25,205.633
2006-01-26,207.393
2006-01-27,208.933
2006-01-30,208.881
2006-01-31,209.249
2006-02-01,209.604
2006-02-02,207.935
2006-02-03,206.407
2006-02-06,207.176
2006-02-07,206.03
2006-02-08,205.835
2006-02-09,206.971
2006-02-10,206.741
2006-02-13,206.3
2006-02-14,207.352
2006-02-15,207.708
2006-02-16,208.905
2006-02-17,209.297
2006-02-20,209.579
2006-02-21,209.589
2006-02-22,210.759
2006-02-23,211.281
2006-02-24,211.5
2006-02-27,212.278
2006-02-28,210.803
2006-03-01,211.742
2006-03-02,211.307
2006-03-03,210.882
2006-03-06,210.554
2006-03-07,208.843
2006-03-08,208.38
2006-03-09,208.83
2006-03-10,209.686
2006-03-13,211.161
2006-03-14,213.167
2006-03-15,214.119
2006-03-16,215.214
2006-03-17,215.826
2006-03-20,216.004
2006-03-21,214.728
2006-03-22,215.548
2006-03-23,214.416
2006-03-24,215.151
2006-03-27,214.917
2006-03-28,213.955
2006-03-29,214.332
2006-03-30,215.965
2006-03-31,214.858
2006-04-03,216.29
2006-04-04,217.673
2006-04-05,218.598
2006-04-06,218.878
2006-04-07,216.88
2006-04-10,217.052
2006-04-11,215.601
2006-04-12,215.063
2006-04-13,215.098
2006-04-14,215.208
2006-04-17,216.232
2006-04-18,218.723
2006-04-19,220.345
2006-04-20,220.749
2006-04-21,222.075
2006-04-24,221.419
2006-04-25,221.225
2006-04-26,222.289
2006-04-27,223.208
2006-04-28,223.681
2006-05-01,223.933
2006-05-02,225.945
2006-05-03,224.991
2006-05-04,226.004
2006-05-05,228.763
2006-05-08,229.335
2006-05-09,229.964
2006-05-10,229.665
2006-05-11,227.863
2006-05-12,224.723
2006-05-15,222.904
2006-05-16,222.642
2006-05-17,218.516
2006-05-18,216.418
2006-05-19,216.004
2006-05-22,213.542
2006-05-23,214.81
2006-05-24,213.304
2006-05-25,215.294
2006-05-26,217.665
2006-05-29,218.008
2006-05-30,215.556
2006-05-31,216.111
2006-06-01,217.636
2006-06-02,219.699
2006-06-05,217.213
2006-06-06,214.114
2006-06-07,213.02
2006-06-08,209.351
2006-06-09,210.747
2006-06-12,208.721
2006-06-13,204.137
2006-06-14,205.008
2006-06-15,208.816
2006-06-16,209.279
2006-06-19,208.03
2006-06-20,208.238
2006-06-21,209.416
2006-06-22,209.539
2006-06-23,208.832
2006-06-26,209.584
2006-06-27,208.866
2006-06-28,208.992
2006-06-29,212.872
2006-06-30,216.413
2006-07-03,217.916
2006-07-04,218.456
2006-07-05,216.04
2006-07-06,217.327
2006-07-07,217.543
2006-07-10,217.988
2006-07-11,217.549
2006-07-12,215.763
2006-07-13,213.113
2006-07-14,210.724
2006-07-17,209.303
2006-07-18,208.793
2006-07-19,212.743
2006-07-20,213.774
2006-07-21,212.763
2006-07-24,215.203
2006-07-25,216.491
2006-07-26,216.829
2006-07-27,218.912
2006-07-28,221.115
2006-07-31,220.73
2006-08-01,219.6
2006-08-02,221.492
2006-08-03,221.161
2006-08-04,222.866
2006-08-07,221.248
2006-08-08,221.495
2006-08-09,222.031
2006-08-10,221.039
2006-08-11,220.606
2006-08-14,221.254
2006-08-15,223.494
2006-08-16,225.302
2006-08-17,225.713
2006-08-18,225.703
2006-08-21,225.605
2006-08-22,225.739
2006-08-23,224.975
2006-08-24,225.088
2006-08-25,224.457
2006-08-28,225.363
2006-08-29,225.749
2006-08-30,226.429
2006-08-31,226.301
2006-09-01,227.307
2006-09-04,228.788
2006-09-05,228.323
2006-09-06,226.373
2006-09-07,224.283
2006-09-08,224.51
2006-09-11,223.225
2006-09-12,224.97
2006-09-13,225.873
2006-09-14,226.557
2006-09-15,226.391
2006-09-18,226.9
2006-09-19,226.603
2006-09-20,227.252
2006-09-21,227.442
2006-09-22,226.579
2006-09-25,227.107
2006-09-26,228.381
2006-09-27,229.791
2006-09-28,230.023
2006-09-29,229.653
2006-10-02,230.408
2006-10-03,230.143
2006-10-04,231.363
2006-10-05,232.835
2006-10-06,231.917
2006-10-09,232.023
2006-10-10,232.505
2006-10-11,232.314
2006-10-12,233.829
2006-10-13,234.46
2006-10-16,235.444
2006-10-17,234.261
2006-10-18,235.073
2006-10-19,235.555
2006-10-20,236.169
2006-10-23,236.756
2006-10-24,236.883
2006-10-25,237.94
2006-10-26,239.319
2006-10-27,238.884
2006-10-30,238.07
2006-10-31,238.577
2006-11-01,238.431
2006-11-02,237.984
2006-11-03,237.668
2006-11-06,239.747
2006-11-07,241.2
2006-11-08,241.194
2006-11-09,240.67
2006-11-10,241.294
2006-11-13,241.119
2006-11-14,241.989
2006-11-15,242.375
2006-11-16,242.705
2006-11-17,242.505
2006-11-20,241.785
2006-11-21,242.398
2006-11-22,243.754
2006-11-23,243.859
2006-11-24,243.622
2006-11-27,241.586
2006-11-28,241.457
2006-11-29,244.365
2006-11-30,245.262
2006-12-01,245.047
2006-12-04,246.137
2006-12-05,247.239
2006-12-06,247.657
2006-12-07,247.686
2006-12-08,247.685
2006-12-11,247.896
2006-12-12,248.515
2006-12-13,249.083
2006-12-14,250.659
2006-12-15,250.931
2006-12-18,250.61
2006-12-19,250.546
2006-12-20,251.558
2006-12-21,251.128
2006-12-22,250.245
2006-12-25,250.122
2006-12-26,250.702
2006-12-27,252.861
2006-12-28,253.056
2006-12-29,252.461
2007-01-01,252.466
2007-01-02,254.424
2007-01-03,253.542
2007-01-04,252.277
2007-01-05,249.555
2007-01-08,249.622
2007-01-09,249.427
2007-01-10,247.569
2007-01-11,248.9
2007-01-12,250.865
2007-01-15,251.968
2007-01-16,251.396
2007-01-17,251.406
2007-01-18,251.556
2007-01-19,252.594
2007-01-22,252.412
2007-01-23,253.538
2007-01-24,255.162
2007-01-25,253.359
2007-01-26,252.071
2007-01-29,252.205
2007-01-30,253.643
2007-01-31,254.102
2007-02-01,256.74
2007-02-02,257.125
2007-02-05,256.842
2007-02-06,258.02
2007-02-07,258.626
2007-02-08,257.576
2007-02-09,257.287
2007-02-12,255.988
2007-02-13,257.999
2007-02-14,260.48
2007-02-15,261.135
2007-02-16,260.861
2007-02-19,261.305
2007-02-20,261.459
2007-02-21,260.398
2007-02-22,260.689
2007-02-23,261.063
2007-02-26,262.002
2007-02-27,255.874
2007-02-28,253.238
2007-03-01,251.668
2007-03-02,249.834
2007-03-05,245.653
2007-03-06,249.242
2007-03-07,249.767
2007-03-08,252.357
2007-03-09,252.733
2007-03-12,253.473
2007-03-13,249.996
2007-03-14,247.316
2007-03-15,249.893
2007-03-16,249.305
2007-03-19,252.176
2007-03-20,254.054
2007-03-21,256.659
2007-03-22,259.181
2007-03-23,259.805
2007-03-26,259.481
2007-03-27,258.706
2007-03-28,257.406
2007-03-29,258.726
2007-03-30,258.314
2007-04-02,258.946
2007-04-03,261.134
2007-04-04,261.91
2007-04-05,262.65
2007-04-06,262.562
2007-04-09,262.499
2007-04-10,264.095
2007-04-11,263.436
2007-04-12,264.099
2007-04-13,264.894
2007-04-16,268.15
2007-04-17,268.464
2007-04-18,269.091
2007-04-19,267.78
2007-04-20,270.377
2007-04-23,269.749
2007-04-24,269.17
2007-04-25,271.294
2007-04-26,271.008
2007-04-27,270.631
2007-04-30,269.836
2007-05-01,269.598
2007-05-02,271.126
2007-05-03,272.291
2007-05-04,273.6
2007-05-07,275.033
2007-05-08,273.391
2007-05-09,274.523
2007-05-10,271.739
2007-05-11,273.391
2007-05-14,273.731
2007-05-15,274.239
2007-05-16,274.998
2007-05-17,274.623
2007-05-18,276.153
2007-05-21,276.756
2007-05-22,276.905
2007-05-23,277.772
2007-05-24,275.118
2007-05-25,275.457
2007-05-28,275.892
2007-05-29,276.504
2007-05-30,276.778
2007-05-31,278.169
2007-06-01,279.962
2007-06-04,280.666
2007-06-05,279.816
2007-06-06,277.242
2007-06-07,273.645
2007-06-08,273.553
2007-06-11,274.648
2007-06-12,272.358
2007-06-13,274.176
2007-06-14,276.563
2007-06-15,279.285
2007-06-18,279.537
2007-06-19,279.837
2007-06-20,278.314
2007-06-21,278.083
2007-06-22,275.819
2007-06-25,275.156
2007-06-26,274.226
2007-06-27,273.939
2007-06-28,275.541
2007-06-29,276.543
2007-07-02,279.141
2007-07-03,280.727
2007-07-04,281.176
2007-07-05,280.145
2007-07-06,281.521
2007-07-09,282.446
2007-07-10,280.114
2007-07-11,280.2
2007-07-12,284.002
2007-07-13,285.907
2007-07-16,285.831
2007-07-17,285.403
2007-07-18,283.916
2007-07-19,285.534
2007-07-20,283.32
2007-07-23,284.359
2007-07-24,280.067
2007-07-25,278.97
2007-07-26,272.5
2007-07-27,267.912
2007-07-30,269.034
2007-07-31,269.94
2007-08-01,267.822
2007-08-02,269.055
2007-08-03,264.942
2007-08-06,266.982
2007-08-07,269.202
2007-08-08,273.825
2007-08-09,267.366
2007-08-10,262.699
2007-08-13,264.387
2007-08-14,260.698
2007-08-15,257.089
2007-08-16,253.571
2007-08-17,258.55
2007-08-20,260.443
2007-08-21,261.109
2007-08-22,264.25
2007-08-23,265.817
2007-08-24,267.541
2007-08-27,267.174
2007-08-28,262.285
2007-08-29,264.61
2007-08-30,264.955
2007-08-31,268.649
2007-09-03,269.081
2007-09-04,270.653
2007-09-05,267.701
2007-09-06,268.829
2007-09-07,265.519
2007-09-10,263.971
2007-09-11,267.455
2007-09-12,268.248
2007-09-13,270.288
2007-09-14,269.967
2007-09-17,267.883
2007-09-18,272.317
2007-09-19,278.109
2007-09-20,277.954
2007-09-21,278.617
2007-09-24,277.909
2007-09-25,277.332
2007-09-26,278.646
2007-09-27,281.324
2007-09-28,281.437
2007-10-01,284.485
2007-10-02,285.489
2007-10-03,285.203
2007-10-04,285.339
2007-10-05,287.929
2007-10-08,286.284
2007-10-09,288.407
2007-10-10,288.44
2007-10-11,289.774
2007-10-12,289.241
2007-10-15,288.073
2007-10-16,284.982
2007-10-17,285.315
2007-10-18,284.995
2007-10-19,280.45
2007-10-22,277.911
2007-10-23,281.045
2007-10-24,280.201
2007-10-25,281.729
2007-10-26,286.303
2007-10-29,289.062
2007-10-30,287.476
2007-10-31,290.314
2007-11-01,284.432
2007-11-02,282.059
2007-11-05,279.464
2007-11-06,282.253
2007-11-07,278.455
2007-11-08,276.969
2007-11-09,273.986
2007-11-12,270.371
2007-11-13,274.814
2007-11-14,276.713
2007-11-15,272.511
2007-11-16,271.022
2007-11-19,266.634
2007-11-20,268.685
2007-11-21,263.41
2007-11-22,263.815
2007-11-23,266.892
2007-11-26,264.582
2007-11-27,265.945
2007-11-28,270.907
2007-11-29,272.593
2007-11-30,275.246
2007-12-03,274.222
2007-12-04,272.311
2007-12-05,275.609
2007-12-06,278.338
2007-12-07,279.271
2007-12-10,281.044
2007-12-11,277.757
2007-12-12,277.851
2007-12-13,273.605
2007-12-14,270.134
2007-12-17,265.036
2007-12-18,265.973
2007-12-19,265.216
2007-12-20,265.401
2007-12-21,269.138
2007-12-24,270.987
2007-12-25,271.395
2007-12-26,272.321
2007-12-27,271.217
2007-12-28,271.818
2007-12-31,271.024
2008-01-01,271.041
2008-01-02,269.22
2008-01-03,268.838
2008-01-04,264.668
2008-01-07,264.124
2008-01-08,262.606
2008-01-09,263.258
2008-01-10,263.233
2008-01-11,261.84
2008-01-14,263.703
2008-01-15,257.787
2008-01-16,253.896
2008-01-17,250.117
2008-01-18,247.172
2008-01-21,239.025
2008-01-22,238.276
2008-01-23,240.546
2008-01-24,247.244
2008-01-25,247.309
2008-01-28,248.176
2008-01-29,251.09
2008-01-30,249.448
2008-01-31,251.809
2008-02-01,255.51
2008-02-04,255.354
2008-02-05,247.42
2008-02-06,245.405
2008-02-07,244.19
2008-02-08,243.015
2008-02-11,241.705
2008-02-12,246.072
2008-02-13,247.152
2008-02-14,247.484
2008-02-15,246.616
2008-02-18,247.8
2008-02-19,249.18
2008-02-20,246.906
2008-02-21,247.809
2008-02-22,248.024
2008-02-25,251.992
2008-02-26,254.638
2008-02-27,256.556
2008-02-28,254.102
2008-02-29,248.834
2008-03-03,246.064
2008-03-04,244.201
2008-03-05,246.107
2008-03-06,243.043
2008-03-07,239.785
2008-03-10,236.796
2008-03-11,243.024
2008-03-12,244.915
2008-03-13,243.134
2008-03-14,239.31
2008-03-17,234.118
2008-03-18,242.446
2008-03-19,239.425
2008-03-20,240.691
2008-03-21,241.329
2008-03-24,242.823
2008-03-25,248.276
2008-03-26,247.775
2008-03-27,247.519
2008-03-28,246.152
2008-03-31,246.074
2008-04-01,251.707
2008-04-02,254.836
2008-04-03,255.25
2008-04-04,255.746
2008-04-07,257.057
2008-04-08,255.171
2008-04-09,253.377
2008-04-10,253.623
2008-04-11,251.005
2008-04-14,248.835
2008-04-15,249.834
2008-04-16,255.244
2008-04-17,255.549
2008-04-18,257.949
2008-04-21,258.674
2008-04-22,257.46
2008-04-23,256.97
2008-04-24,256.812
2008-04-25,259.502
2008-04-28,260.616
2008-04-29,259.506
2008-04-30,259.629
2008-05-01,260.439
2008-05-02,263.489
2008-05-05,263.088
2008-05-06,263.917
2008-05-07,261.387
2008-05-08,260.963
2008-05-09,258.568
2008-05-12,260.677
2008-05-13,260.535
2008-05-14,261.478
2008-05-15,263.732
2008-05-16,265.645
2008-05-19,266.745
2008-05-20,264.447
2008-05-21,262.346
2008-05-22,262.453
2008-05-23,259.335
2008-05-26,258.065
2008-05-27,257.828
2008-05-28,257.753
2008-05-29,258.811
2008-05-30,259.717
2008-06-02,257.728
2008-06-03,255.992
2008-06-04,254.642
2008-06-05,257.329
2008-06-06,253.401
2008-06-09,251.354
2008-06-10,247.892
2008-06-11,245.311
2008-06-12,244.252
2008-06-13,245.968
2008-06-16,247.204
2008-06-17,247.365
2008-06-18,244.843
2008-06-19,242.972
2008-06-20,239.769
2008-06-23,238.107
2008-06-24,238.034
2008-06-25,239.948
2008-06-26,235.904
2008-06-27,234.341
2008-06-30,235.198
2008-07-01,233.32
2008-07-02,231.535
2008-07-03,231.05
2008-07-04,229.886
2008-07-07,229.246
2008-07-08,229.516
2008-07-09,229.261
2008-07-10,228.75
2008-07-11,226.132
2008-07-14,224.521
2008-07-15,220.433
2008-07-16,223.341
2008-07-17,228.134
2008-07-18,229.496
2008-07-21,230.764
2008-07-22,232.526
2008-07-23,235.251
2008-07-24,231.843
2008-07-25,229.895
2008-07-28,226.792
2008-07-29,227.908
2008-07-30,231.815
2008-07-31,230.648
2008-08-01,228.847
2008-08-04,226.65
2008-08-05,230.889
2008-08-06,232.16
2008-08-07,228.897
2008-08-08,229.753
2008-08-11,232.291
2008-08-12,229.6
2008-08-13,226.007
2008-08-14,227.043
2008-08-15,226.504
2008-08-18,224.864
2008-08-19,220.467
2008-08-20,222.009
2008-08-21,222.426
2008-08-22,224.283
2008-08-25,222.141
2008-08-26,221.439
2008-08-27,223.19
2008-08-28,226.692
2008-08-29,226.789
2008-09-01,224.914
2008-09-02,224.757
2008-09-03,223.993
2008-09-04,217.99
2008-09-05,215.799
2008-09-08,222.468
2008-09-09,216.784
2008-09-10,216.049
2008-09-11,214.829
2008-09-12,217.666
2008-09-15,208.468
2008-09-16,206.037
2008-09-17,199.527
2008-09-18,203.91
2008-09-19,218.983
2008-09-22,215.351
2008-09-23,212.462
2008-09-24,211.684
2008-09-25,215.529
2008-09-26,214.144
2008-09-29,198.87
2008-09-30,202.485
2008-10-01,204.072
2008-10-02,198.225
2008-10-03,197.556
2008-10-06,185.563
2008-10-07,179.096
2008-10-08,171.434
2008-10-09,163.284
2008-10-10,155.079
2008-10-13,169.105
2008-10-14,175.999
2008-10-15,163.828
2008-10-16,160.276
2008-10-17,161.966
2008-10-20,169.117
2008-10-21,166.576
2008-10-22,155.599
2008-10-23,156.351
2008-10-24,148.696
2008-10-27,141.688
2008-10-28,150.984
2008-10-29,156.945
2008-10-30,162.407
2008-10-31,163.207
2008-11-03,164.387
2008-11-04,172.506
2008-11-05,168.67
2008-11-06,158.427
2008-11-07,160.911
2008-11-10,161.257
2008-11-11,155.402
2008-11-12,149.135
2008-11-13,152.834
2008-11-14,151.136
2008-11-17,147.683
2008-11-18,147.7
2008-11-19,140.721
2008-11-20,132.106
2008-11-21,135.665
2008-11-24,145.208
2008-11-25,148.681
2008-11-26,151.265
2008-11-27,152.932
2008-11-28,154.558
2008-12-01,143.509
2008-12-02,146.675
2008-12-03,149.025
2008-12-04,146.472
2008-12-05,147.093
2008-12-08,156.266
2008-12-09,154.84
2008-12-10,157.414
2008-12-11,156.271
2008-12-12,154.498
2008-12-15,155.262
2008-12-16,159.948
2008-12-17,161.572
2008-12-18,159.806
2008-12-19,157.568
2008-12-22,154.851
2008-12-23,153.784
2008-12-24,153.692
2008-12-25,153.929
2008-12-26,154.688
2008-12-29,156.199
2008-12-30,158.976
2008-12-31,159.815
2009-01-01,159.852
2009-01-02,164.313
2009-01-05,164.139
2009-01-06,165.087
2009-01-07,163.116
2009-01-08,162.35
2009-01-09,159.718
2009-01-12,155.991
2009-01-13,153.547
2009-01-14,148.705
2009-01-15,145.977
2009-01-16,147.933
2009-01-19,146.464
2009-01-20,139.537
2009-01-21,142.292
2009-01-22,140.67
2009-01-23,139.514
2009-01-26,142.496
2009-01-27,144.638
2009-01-28,149.779
2009-01-29,145.825
2009-01-30,142.494
2009-02-02,140.529
2009-02-03,142.741
2009-02-04,143.719
2009-02-05,144.165
2009-02-06,147.831
2009-02-09,149.428
2009-02-10,143.767
2009-02-11,143.517
2009-02-12,141.651
2009-02-13,141.521
2009-02-16,140.192
2009-02-17,133.393
2009-02-18,132.256
2009-02-19,132.142
2009-02-20,128.453
2009-02-23,126.323
2009-02-24,128.294
2009-02-25,128.069
2009-02-26,128.854
2009-02-27,125.842
2009-03-02,119.144
2009-03-03,117.547
2009-03-04,120.415
2009-03-05,116.123
2009-03-06,115.599
2009-03-09,114.315
2009-03-10,121.171
2009-03-11,122.222
2009-03-12,125.114
2009-03-13,127.263
2009-03-16,129.384
2009-03-17,131.719
2009-03-18,134.199
2009-03-19,136.57
2009-03-20,133.915
2009-03-23,141.742
2009-03-24,140.467
2009-03-25,141.819
2009-03-26,144.005
2009-03-27,141.324
2009-03-30,134.561
2009-03-31,137.037
2009-04-01,139.95
2009-04-02,146.751
2009-04-03,147.801
2009-04-06,146.973
2009-04-07,144.167
2009-04-08,144.282
2009-04-09,150.161
2009-04-10,150.475
2009-04-13,151.648
2009-04-14,150.931
2009-04-15,151.502
2009-04-16,153.432
2009-04-17,154.741
2009-04-20,148.362
2009-04-21,149.429
2009-04-22,149.747
2009-04-23,151.266
2009-04-24,154.366
2009-04-27,152.748
2009-04-28,150.642
2009-04-29,154.718
2009-04-30,156.594
2009-05-01,157.159
2009-05-04,162.896
2009-05-05,163.334
2009-05-06,166.44
2009-05-07,166.5
2009-05-08,170.887
2009-05-11,168.424
2009-05-12,167.68
2009-05-13,163.179
2009-05-14,163.211
2009-05-15,163.177
2009-05-18,166.642
2009-05-19,169.041
2009-05-20,169.995
2009-05-21,167.074
2009-05-22,167.817
2009-05-25,167.976
2009-05-26,170.317
2009-05-27,169.66
2009-05-28,170.453
2009-05-29,173.255
2009-06-01,178.081
2009-06-02,178.607
2009-06-03,175.246
2009-06-04,176.058
2009-06-05,175.44
2009-06-08,173.974
2009-06-09,174.983
2009-06-10,176.283
2009-06-11,178.114
2009-06-12,177.826
2009-06-15,172.912
2009-06-16,171.249
2009-06-17,169.169
2009-06-18,170.309
2009-06-19,171.488
2009-06-22,166.779
2009-06-23,166.19
2009-06-24,168.694
2009-06-25,169.816
2009-06-26,171.09
2009-06-29,172.627
2009-06-30,171.428
2009-07-01,173.226
2009-07-02,168.662
2009-07-03,168.61
2009-07-06,167.207
2009-07-07,165.391
2009-07-08,163.225
2009-07-09,164.211
2009-07-10,163.088
2009-07-13,165.424
2009-07-14,167.772
2009-07-15,172.96
2009-07-16,174.332
2009-07-17,174.535
2009-07-20,177.428
2009-07-21,178.922
2009-07-22,178.855
2009-07-23,182.744
2009-07-24,183.536
2009-07-27,185.043
2009-07-28,184.262
2009-07-29,183.148
2009-07-30,186.237
2009-07-31,187.612
2009-08-03,191.956
2009-08-04,192.385
2009-08-05,192.033
2009-08-06,191.98
2009-08-07,192.924
2009-08-10,192.637
2009-08-11,190.079
2009-08-12,191.711
2009-08-13,194.332
2009-08-14,193.14
2009-08-17,187.305
2009-08-18,189.197
2009-08-19,190.097
2009-08-20,192.658
2009-08-21,196.076
2009-08-24,197.955
2009-08-25,198.677
2009-08-26,197.799
2009-08-27,197.613
2009-08-28,199.234
2009-08-31,197.478
2009-09-01,193.763
2009-09-02,191.825
2009-09-03,193.068
2009-09-04,195.258
2009-09-07,197.119
2009-09-08,199.554
2009-09-09,200.985
2009-09-10,202.418
2009-09-11,203.097
2009-09-14,202.914
2009-09-15,203.539
2009-09-16,207.46
2009-09-17,208.331
2009-09-18,207.999
2009-09-21,206.073
2009-09-22,208.617
2009-09-23,207.523
2009-09-24,204.59
2009-09-25,203.514
2009-09-28,205.873
2009-09-29,205.705
2009-09-30,205.718
2009-10-01,201.411
2009-10-02,198.762
2009-10-05,201.184
2009-10-06,205.296
2009-10-07,205.673
2009-10-08,208.278
2009-10-09,208.755
2009-10-12,210.062
2009-10-13,209.243
2009-10-14,213.518
2009-10-15,214.187
2009-10-16,211.776
2009-10-19,214.342
2009-10-20,213.328
2009-10-21,212.725
2009-10-22,212.757
2009-10-23,211.047
2009-10-26,208.297
2009-10-27,206.492
2009-10-28,201.842
2009-10-29,205.304
2009-10-30,201.099
2009-11-02,201.477
2009-11-03,200.238
2009-11-04,202.679
2009-11-05,204.983
2009-11-06,205.6
2009-11-09,210.699
2009-11-10,210.701
2009-11-11,211.988
2009-11-12,209.96
2009-11-13,210.925
2009-11-16,214.338
2009-11-17,213.208
2009-11-18,213.931
2009-11-19,210.179
2009-11-20,209.043
2009-11-23,212.812
2009-11-24,211.63
2009-11-25,213.458
2009-11-26,210.049
2009-11-27,207.848
2009-11-30,209.12
2009-12-01,213.185
2009-12-02,213.573
2009-12-03,213.054
2009-12-04,212.862
2009-12-07,212.205
2009-12-08,209.648
2009-12-09,208.911
2009-12-10,209.763
2009-12-11,210.31
2009-12-14,211.708
2009-12-15,210.333
2009-12-16,211.626
2009-12-17,207.989
2009-12-18,207.36
2009-12-21,209.229
2009-12-22,209.867
2009-12-23,210.983
2009-12-24,212.125
2009-12-25,212.026
2009-12-28,212.99
2009-12-29,213.285
2009-12-30,212.198
2009-12-31,212.062
2010-01-01,212.062
2010-01-04,215.828
2010-01-05,217.002
2010-01-06,217.417
2010-01-07,217.365
2010-01-08,217.952
2010-01-11,219.94
2010-01-12,218.534
2010-01-13,218.501
2010-01-14,219.44
2010-01-15,217.335
2010-01-18,217.757
2010-01-19,218.683
2010-01-20,215.512
2010-01-21,212.081
2010-01-22,209.225
2010-01-25,208.998
2010-01-26,207.411
2010-01-27,206.678
2010-01-28,205.463
2010-01-29,204.251
2010-02-01,205.783
2010-02-02,208.514
2010-02-03,207.478
2010-02-04,201.606
2010-02-05,199.027
2010-02-08,198.31
2010-02-09,199.976
2010-02-10,200.422
2010-02-11,201.313
2010-02-12,200.965
2010-02-15,201.089
2010-02-16,204.214
2010-02-17,205.875
2010-02-18,206.549
2010-02-19,205.677
2010-02-22,207.027
2010-02-23,205.094
2010-02-24,205.748
2010-02-25,203.92
2010-02-26,205.824
2010-03-01,206.968
2010-03-02,208.677
2010-03-03,210.183
2010-03-04,209.864
2010-03-05,212.652
2010-03-08,213.611
2010-03-09,213.49
2010-03-10,214.85
2010-03-11,215.196
2010-03-12,215.921
2010-03-15,214.871
2010-03-16,217.126
2010-03-17,219.108
2010-03-18,218.01
2010-03-19,217.034
2010-03-22,216.995
2010-03-23,218.4
2010-03-24,216.779
2010-03-25,217.028
2010-03-26,217.43
2010-03-29,219.128
2010-03-30,219.14
2010-03-31,219.155
2010-04-01,221.584
2010-04-02,221.752
2010-04-05,222.651
2010-04-06,222.997
2010-04-07,222.368
2010-04-08,221.874
2010-04-09,224.059
2010-04-12,225.116
2010-04-13,224.331
2010-04-14,226.909
2010-04-15,227.328
2010-04-16,223.58
2010-04-19,222.491
2010-04-20,224.657
2010-04-21,224.158
2010-04-22,222.691
2010-04-23,223.707
2010-04-26,224.256
2010-04-27,219.464
2010-04-28,218.092
2010-04-29,220.554
2010-04-30,219.305
2010-05-03,219.857
2010-05-04,214.526
2010-05-05,211.905
2010-05-06,205.655
2010-05-07,201.403
2010-05-10,211.337
2010-05-11,209.724
2010-05-12,212.05
2010-05-13,211.239
2010-05-14,206.138
2010-05-17,204.488
2010-05-18,203.815
2010-05-19,200.697
2010-05-20,194.924
2010-05-21,196.819
2010-05-24,195.023
2010-05-25,191.633
2010-05-26,193.129
2010-05-27,198.874
2010-05-28,198.464
2010-05-31,198.597
2010-06-01,196.237
2010-06-02,197.727
2010-06-03,199.73
2010-06-04,194.426
2010-06-07,190.943
2010-06-08,191.898
2010-06-09,192.658
2010-06-10,196.9
2010-06-11,198.145
2010-06-14,199.974
2010-06-15,202.935
2010-06-16,203.405
2010-06-17,203.886
2010-06-18,204.564
2010-06-21,205.983
2010-06-22,203.185
2010-06-23,201.382
2010-06-24,198.954
2010-06-25,198.606
2010-06-28,199.246
2010-06-29,193.203
2010-06-30,192.229
2010-07-01,191.146
2010-07-02,191.391
2010-07-05,190.854
2010-07-06,194.36
2010-07-07,197.849
2010-07-08,200.343
2010-07-09,201.731
2010-07-12,201.634
2010-07-13,204.709
2010-07-14,205.134
2010-07-15,204.933
2010-07-16,200.958
2010-07-19,200.724
2010-07-20,201.369
2010-07-21,200.841
2010-07-22,204.654
2010-07-23,205.847
2010-07-26,208.3
2010-07-27,209.334
2010-07-28,209.101
2010-07-29,209.279
2010-07-30,208.516
2010-08-02,213.827
2010-08-03,213.826
2010-08-04,213.857
2010-08-05,214.038
2010-08-06,213.799
2010-08-09,214.936
2010-08-10,212.514
2010-08-11,206.681
2010-08-12,205.473
2010-08-13,205.122
2010-08-16,205.47
2010-08-17,207.591
2010-08-18,207.667
2010-08-19,205.228
2010-08-20,202.819
2010-08-23,203.055
2010-08-24,200.517
2010-08-25,199.301
2010-08-26,199.916
2010-08-27,202.168
2010-08-30,201.129
2010-08-31,200.913
2010-09-01,206.458
2010-09-02,207.668
2010-09-03,209.989
2010-09-06,211.076
2010-09-07,208.656
2010-09-08,209.447
2010-09-09,211.189
2010-09-10,211.619
2010-09-13,214.791
2010-09-14,215.12
2010-09-15,215.135
2010-09-16,214.472
2010-09-17,214.082
2010-09-20,216.904
2010-09-21,216.454
2010-09-22,216.444
