Date,NEW ZEALAND MID VALUE Mid Cap
2010-09-01,675.195
2010-09-02,679.127
2010-09-03,686.785
2010-09-06,706.662
2010-09-07,714.299
2010-09-08,716.398
2010-09-09,698.884
2010-09-10,705.645
2010-09-13,720.672
2010-09-14,723.809
2010-09-15,720.734
2010-09-16,711.089
2010-09-17,713.592
2010-09-20,720.067
2010-09-21,720.927
2010-09-22,722.452
2010-09-23,715.792
2010-09-24,713.764
2010-09-27,718.903
2010-09-28,723.456
2010-09-29,728.194
2010-09-30,707.268
2010-10-01,720.195
2010-10-04,722.689
2010-10-05,723.718
2010-10-06,733.068
2010-10-07,729.456
2010-10-08,731.294
2010-10-11,727.625
2010-10-12,727.04
2010-10-13,737.919
2010-10-14,753.912
2010-10-15,746.023
2010-10-18,747.634
2010-10-19,734.605
2010-10-20,732.68
2010-10-21,732.692
2010-10-22,741.163
2010-10-25,748.913
2010-10-26,737.13
2010-10-27,724.299
2010-10-28,743.782
2010-10-29,751.159
2010-11-01,753.259
2010-11-02,761.748
2010-11-03,767.091
2010-11-04,794.061
2010-11-05,787.136
2010-11-08,780.018
2010-11-09,792.688
2010-11-10,791.69
2010-11-11,785.846
2010-11-12,780.924
2010-11-15,792.83
2010-11-16,780.009
2010-11-17,774.822
2010-11-18,782.278
2010-11-19,779.299
2010-11-22,787.292
2010-11-23,777.358
2010-11-24,779.282
2010-11-25,770.27
2010-11-26,762.12
2010-11-29,763.567
2010-11-30,752.98
2010-12-01,750.743
2010-12-02,763.883
2010-12-03,770.203
2010-12-06,773.897
2010-12-07,767.654
2010-12-08,752.19
2010-12-09,737.008
2010-12-10,737.556
2010-12-13,749.26
2010-12-14,751.85
2010-12-15,748.61
2010-12-16,740.827
2010-12-17,756.037
2010-12-20,755.984
2010-12-21,765.534
2010-12-22,763.816
2010-12-23,773.244
2010-12-24,767.272
2010-12-27,767.939
2010-12-28,775.792
2010-12-29,774.691
2010-12-30,779.257
2010-12-31,785.496
2011-01-03,779.463
2011-01-04,772.324
2011-01-05,770.771
2011-01-06,771.533
2011-01-07,774.526
2011-01-10,772.669
2011-01-11,777.291
2011-01-12,780.467
2011-01-13,809.339
2011-01-14,803.635
2011-01-17,804.681
2011-01-18,802.46
2011-01-19,806.191
2011-01-20,783.476
2011-01-21,793.736
2011-01-24,801.877
2011-01-25,806.49
2011-01-26,806.997
2011-01-27,814.223
2011-01-28,818.035
2011-01-31,803.326
2011-02-01,805.229
2011-02-02,805.899
2011-02-03,792.942
2011-02-04,804.338
2011-02-07,803.047
2011-02-08,804.352
2011-02-09,804.143
2011-02-10,791.342
2011-02-11,780.033
2011-02-14,788.944
2011-02-15,791.043
2011-02-16,788.284
2011-02-17,797.578
2011-02-18,807.843
2011-02-21,793.637
2011-02-22,780.436
2011-02-23,784.941
2011-02-24,776.937
2011-02-25,778.57
2011-02-28,780.296
2011-03-01,794.189
2011-03-02,787.124
2011-03-03,787.17
2011-03-04,791.219
2011-03-07,790.849
2011-03-08,783.403
2011-03-09,776.1
2011-03-10,763.949
2011-03-11,768.671
2011-03-14,753.325
2011-03-15,740.693
2011-03-16,742.714
2011-03-17,734.963
2011-03-18,745.149
2011-03-21,748.152
2011-03-22,760.154
2011-03-23,762.537
2011-03-24,776.731
2011-03-25,776.96
2011-03-28,785.819
2011-03-29,792.625
2011-03-30,800.255
2011-03-31,805.448
2011-04-01,816.891
2011-04-04,821.852
2011-04-05,827.976
2011-04-06,823.377
2011-04-07,821.963
2011-04-08,822.205
2011-04-11,830.726
2011-04-12,825.988
2011-04-13,829.513
2011-04-14,821.272
2011-04-15,830.821
2011-04-18,835.172
2011-04-19,830.952
2011-04-20,863.631
2011-04-21,868.377
2011-04-22,868.377
2011-04-25,866.804
2011-04-26,870.961
2011-04-27,863.079
2011-04-28,879.039
2011-04-29,886.114
2011-05-02,882.169
2011-05-03,865.892
2011-05-04,862.494
2011-05-05,859.76
2011-05-06,876.23
2011-05-09,867.012
2011-05-10,880.595
2011-05-11,895.859
2011-05-12,895.322
2011-05-13,884.0
2011-05-16,891.88
2011-05-17,894.098
2011-05-18,910.025
2011-05-19,903.439
2011-05-20,906.557
2011-05-23,894.859
2011-05-24,934.008
2011-05-25,942.472
2011-05-26,936.3
2011-05-27,934.807
2011-05-30,948.322
2011-05-31,956.008
2011-06-01,954.099
2011-06-02,933.766
2011-06-03,916.983
2011-06-06,920.708
2011-06-07,921.131
2011-06-08,935.383
2011-06-09,930.211
2011-06-10,921.626
2011-06-13,900.951
2011-06-14,928.48
2011-06-15,934.924
2011-06-16,916.884
2011-06-17,918.195
2011-06-20,924.756
2011-06-21,922.817
2011-06-22,927.096
2011-06-23,929.335
2011-06-24,930.654
2011-06-27,911.31
2011-06-28,911.99
2011-06-29,920.584
2011-06-30,937.004
2011-07-01,954.531
2011-07-04,958.691
2011-07-05,952.496
2011-07-06,947.43
2011-07-07,957.69
2011-07-08,957.482
2011-07-11,939.964
2011-07-12,938.464
2011-07-13,954.52
2011-07-14,957.699
2011-07-15,967.889
2011-07-18,966.26
2011-07-19,991.222
2011-07-20,993.495
2011-07-21,1014.407
2011-07-22,1034.742
2011-07-25,1027.008
2011-07-26,1023.558
2011-07-27,1028.439
2011-07-28,1031.095
2011-07-29,1025.001
2011-08-01,1030.696
2011-08-02,1031.488
2011-08-03,1014.864
2011-08-04,1003.437
2011-08-05,960.523
2011-08-08,918.855
2011-08-09,875.729
2011-08-10,892.004
2011-08-11,914.337
2011-08-12,914.594
2011-08-15,940.823
2011-08-16,966.418
2011-08-17,979.669
2011-08-18,954.298
2011-08-19,974.211
2011-08-22,984.853
2011-08-23,985.137
2011-08-24,987.671
2011-08-25,993.596
2011-08-26,998.946
2011-08-29,1016.868
2011-08-30,1021.866
2011-08-31,1008.388
2011-09-01,1001.223
2011-09-02,981.872
2011-09-05,960.196
2011-09-06,949.673
2011-09-07,969.561
2011-09-08,983.135
2011-09-09,973.259
2011-09-12,951.454
2011-09-13,967.444
2011-09-14,957.703
2011-09-15,968.448
2011-09-16,983.409
2011-09-19,972.8
2011-09-20,986.685
2011-09-21,985.167
2011-09-22,951.521
2011-09-23,948.41
2011-09-26,902.707
2011-09-27,946.059
2011-09-28,928.565
2011-09-29,922.955
2011-09-30,929.904
2011-10-03,920.151
2011-10-04,907.153
2011-10-05,916.695
2011-10-06,929.5
2011-10-07,948.937
2011-10-10,947.373
2011-10-11,945.444
2011-10-12,969.37
2011-10-13,952.038
2011-10-14,970.541
2011-10-17,966.062
2011-10-18,955.951
2011-10-19,973.679
2011-10-20,965.379
2011-10-21,975.69
2011-10-24,981.958
2011-10-25,970.736
2011-10-26,957.513
2011-10-27,982.395
2011-10-28,992.037
2011-10-31,982.313
2011-11-01,970.197
2011-11-02,972.915
2011-11-03,969.09
2011-11-04,979.622
2011-11-07,987.516
2011-11-08,994.748
2011-11-09,981.54
2011-11-10,967.534
2011-11-11,977.557
2011-11-14,950.947
2011-11-15,944.998
2011-11-16,921.855
2011-11-17,912.145
2011-11-18,889.288
2011-11-21,881.714
2011-11-22,889.171
2011-11-23,912.291
2011-11-24,902.329
2011-11-25,882.678
2011-11-28,905.582
2011-11-29,920.2
2011-11-30,952.898
2011-12-01,949.541
2011-12-02,958.637
2011-12-05,975.482
2011-12-06,967.326
2011-12-07,976.661
2011-12-08,980.568
2011-12-09,979.767
2011-12-12,980.923
2011-12-13,976.929
2011-12-14,947.945
2011-12-15,943.586
2011-12-16,953.388
2011-12-19,922.106
2011-12-20,940.43
2011-12-21,941.084
2011-12-22,934.033
2011-12-23,943.203
2011-12-26,943.203
2011-12-27,940.336
2011-12-28,954.697
2011-12-29,957.784
2011-12-30,981.61
2012-01-02,981.61
2012-01-03,994.633
2012-01-04,970.612
2012-01-05,970.995
2012-01-06,961.178
2012-01-09,948.474
2012-01-10,965.765
2012-01-11,960.126
2012-01-12,949.892
2012-01-13,956.814
2012-01-16,958.106
2012-01-17,974.625
2012-01-18,1008.23
2012-01-19,1008.059
2012-01-20,1022.855
2012-01-23,1041.36
2012-01-24,1030.354
2012-01-25,1046.612
2012-01-26,1069.385
2012-01-27,1069.883
2012-01-30,1075.73
2012-01-31,1073.39
2012-02-01,1096.165
2012-02-02,1099.021
2012-02-03,1106.391
2012-02-06,1100.317
2012-02-07,1102.24
2012-02-08,1109.003
2012-02-09,1109.883
2012-02-10,1104.603
2012-02-13,1108.967
2012-02-14,1115.979
2012-02-15,1101.614
2012-02-16,1084.881
2012-02-17,1092.061
2012-02-20,1111.533
2012-02-21,1116.557
2012-02-22,1088.932
2012-02-23,1095.382
2012-02-24,1096.613
2012-02-27,1095.12
2012-02-28,1089.287
2012-02-29,1110.341
2012-03-01,1115.699
2012-03-02,1124.182
2012-03-05,1117.906
2012-03-06,1114.541
2012-03-07,1135.152
2012-03-08,1143.315
2012-03-09,1164.747
2012-03-12,1168.08
2012-03-13,1193.677
2012-03-14,1184.311
2012-03-15,1224.452
2012-03-16,1204.464
2012-03-19,1195.91
2012-03-20,1204.316
2012-03-21,1202.276
2012-03-22,1189.456
2012-03-23,1188.268
2012-03-26,1207.218
2012-03-27,1237.098
2012-03-28,1218.995
2012-03-29,1212.64
2012-03-30,1213.575
2012-04-02,1217.041
2012-04-03,1210.179
2012-04-04,1183.997
2012-04-05,1174.839
2012-04-06,1174.839
2012-04-09,1182.535
2012-04-10,1178.832
2012-04-11,1184.408
2012-04-12,1209.079
2012-04-13,1203.176
2012-04-16,1207.99
2012-04-17,1201.272
2012-04-18,1213.011
2012-04-19,1207.423
2012-04-20,1193.112
2012-04-23,1198.866
2012-04-24,1228.652
2012-04-25,1227.821
2012-04-26,1216.152
2012-04-27,1232.63
2012-04-30,1240.505
2012-05-01,1245.679
2012-05-02,1251.641
2012-05-03,1205.603
2012-05-04,1178.031
2012-05-07,1189.888
2012-05-08,1173.281
2012-05-09,1188.501
2012-05-10,1198.11
2012-05-11,1172.702
2012-05-14,1180.462
2012-05-15,1155.087
2012-05-16,1131.832
2012-05-17,1140.514
2012-05-18,1121.077
2012-05-21,1130.704
2012-05-22,1167.112
2012-05-23,1121.0
2012-05-24,1120.722
2012-05-25,1117.282
2012-05-28,1119.331
2012-05-29,1142.166
2012-05-30,1122.918
2012-05-31,1127.228
2012-06-01,1091.403
2012-06-04,1101.069
2012-06-05,1088.782
2012-06-06,1130.583
2012-06-07,1140.843
2012-06-08,1115.359
2012-06-11,1136.733
2012-06-12,1122.496
2012-06-13,1103.641
2012-06-14,1122.2
2012-06-15,1160.936
2012-06-18,1170.063
2012-06-19,1188.167
2012-06-20,1166.531
2012-06-21,1134.655
2012-06-22,1128.999
2012-06-25,1124.821
2012-06-26,1111.334
2012-06-27,1104.619
2012-06-28,1105.646
2012-06-29,1121.689
2012-07-02,1151.85
2012-07-03,1166.877
2012-07-04,1186.291
2012-07-05,1180.177
2012-07-06,1170.471
2012-07-09,1167.073
2012-07-10,1157.29
2012-07-11,1163.297
2012-07-12,1160.706
2012-07-13,1153.6
2012-07-16,1128.653
2012-07-17,1124.489
2012-07-18,1138.424
2012-07-19,1146.901
2012-07-20,1135.108
2012-07-23,1123.468
2012-07-24,1120.938
2012-07-25,1119.474
2012-07-26,1157.448
2012-07-27,1168.597
2012-07-30,1189.785
2012-07-31,1214.28
2012-08-01,1208.638
2012-08-02,1229.408
2012-08-03,1234.995
2012-08-06,1256.623
2012-08-07,1262.214
2012-08-08,1254.528
2012-08-09,1256.446
2012-08-10,1255.093
2012-08-13,1267.192
2012-08-14,1268.683
2012-08-15,1288.253
2012-08-16,1270.318
2012-08-17,1260.895
2012-08-20,1276.952
2012-08-21,1304.98
2012-08-22,1257.072
2012-08-23,1269.256
2012-08-24,1223.04
2012-08-27,1212.156
2012-08-28,1217.335
2012-08-29,1208.975
2012-08-30,1198.435
2012-08-31,1220.463
2012-09-03,1202.778
2012-09-04,1183.082
2012-09-05,1186.93
2012-09-06,1199.222
2012-09-07,1218.669
2012-09-10,1217.562
2012-09-11,1247.535
2012-09-12,1259.43
2012-09-13,1264.034
2012-09-14,1284.605
2012-09-17,1297.196
2012-09-18,1289.512
2012-09-19,1288.284
2012-09-20,1291.781
2012-09-21,1300.019
2012-09-24,1293.643
2012-09-25,1311.851
2012-09-26,1296.898
2012-09-27,1316.952
2012-09-28,1323.706
2012-10-01,1329.023
2012-10-02,1350.522
2012-10-03,1354.734
2012-10-04,1340.909
2012-10-05,1372.492
2012-10-08,1365.497
2012-10-09,1339.679
2012-10-10,1314.221
2012-10-11,1323.564
2012-10-12,1325.775
2012-10-15,1345.889
2012-10-16,1360.574
2012-10-17,1364.662
2012-10-18,1394.795
2012-10-19,1364.752
2012-10-22,1364.669
2012-10-23,1360.195
2012-10-24,1363.054
2012-10-25,1356.221
2012-10-26,1345.198
2012-10-29,1316.249
2012-10-30,1309.942
2012-10-31,1323.389
2012-11-01,1316.474
2012-11-02,1326.824
2012-11-05,1321.763
2012-11-06,1334.751
2012-11-07,1348.044
2012-11-08,1343.497
2012-11-09,1334.916
2012-11-12,1373.054
2012-11-13,1359.851
2012-11-14,1332.177
2012-11-15,1344.272
2012-11-16,1343.725
2012-11-19,1352.411
2012-11-20,1376.489
2012-11-21,1372.497
2012-11-22,1393.975
2012-11-23,1424.372
2012-11-26,1419.862
2012-11-27,1413.641
2012-11-28,1404.77
2012-11-29,1403.042
2012-11-30,1403.348
2012-12-03,1412.875
2012-12-04,1399.75
2012-12-05,1393.034
2012-12-06,1423.109
2012-12-07,1455.443
2012-12-10,1465.518
2012-12-11,1479.342
2012-12-12,1455.744
2012-12-13,1456.116
2012-12-14,1455.891
2012-12-17,1440.339
2012-12-18,1450.175
2012-12-19,1471.99
2012-12-20,1491.664
2012-12-21,1442.972
2012-12-24,1447.739
2012-12-25,1447.739
2012-12-26,1437.805
2012-12-27,1451.556
2012-12-28,1456.517
2012-12-31,1461.14
2013-01-01,1461.14
2013-01-02,1476.283
2013-01-03,1472.708
2013-01-04,1462.364
2013-01-07,1474.125
2013-01-08,1480.227
2013-01-09,1499.665
2013-01-10,1530.353
2013-01-11,1532.097
2013-01-14,1554.531
2013-01-15,1558.093
2013-01-16,1562.641
2013-01-17,1593.673
2013-01-18,1581.793
2013-01-21,1603.474
2013-01-22,1613.753
2013-01-23,1617.982
2013-01-24,1597.947
2013-01-25,1604.688
2013-01-28,1591.285
2013-01-29,1602.365
2013-01-30,1616.484
2013-01-31,1652.519
2013-02-01,1646.092
2013-02-04,1622.344
2013-02-05,1581.474
2013-02-06,1580.536
2013-02-07,1547.429
2013-02-08,1571.385
2013-02-11,1551.019
2013-02-12,1562.638
2013-02-13,1561.355
2013-02-14,1577.331
2013-02-15,1553.946
2013-02-18,1575.514
2013-02-19,1619.217
2013-02-20,1540.957
2013-02-21,1495.651
2013-02-22,1525.801
2013-02-25,1543.199
2013-02-26,1522.388
2013-02-27,1544.087
2013-02-28,1596.136
2013-03-01,1578.733
2013-03-04,1556.035
2013-03-05,1576.437
2013-03-06,1585.524
2013-03-07,1594.211
2013-03-08,1585.388
2013-03-11,1601.126
2013-03-12,1590.767
2013-03-13,1556.046
2013-03-14,1573.249
2013-03-15,1578.989
2013-03-18,1542.119
2013-03-19,1518.474
2013-03-20,1505.388
2013-03-21,1535.548
2013-03-22,1535.203
2013-03-25,1523.956
2013-03-26,1516.102
2013-03-27,1562.576
2013-03-28,1570.773
2013-03-29,1570.773
2013-04-01,1569.18
2013-04-02,1564.732
2013-04-03,1579.822
2013-04-04,1589.324
2013-04-05,1602.838
2013-04-08,1595.772
2013-04-09,1592.085
2013-04-10,1616.008
2013-04-11,1630.176
2013-04-12,1626.799
2013-04-15,1600.679
2013-04-16,1583.742
2013-04-17,1587.802
2013-04-18,1584.267
2013-04-19,1587.834
2013-04-22,1596.422
2013-04-23,1632.946
2013-04-24,1641.119
2013-04-25,1655.491
2013-04-26,1642.017
2013-04-29,1667.128
2013-04-30,1687.219
2013-05-01,1644.446
2013-05-02,1629.706
2013-05-03,1577.666
2013-05-06,1600.367
2013-05-07,1620.731
2013-05-08,1612.585
2013-05-09,1627.901
2013-05-10,1617.208
2013-05-13,1607.031
2013-05-14,1603.009
2013-05-15,1600.459
2013-05-16,1583.155
2013-05-17,1513.877
2013-05-20,1505.772
2013-05-21,1503.575
2013-05-22,1509.592
2013-05-23,1520.867
2013-05-24,1493.729
2013-05-27,1471.125
2013-05-28,1471.128
2013-05-29,1481.917
2013-05-30,1476.536
2013-05-31,1459.632
2013-06-03,1476.106
2013-06-04,1448.474
2013-06-05,1445.329
2013-06-06,1447.129
2013-06-07,1416.754
2013-06-10,1427.421
2013-06-11,1411.241
2013-06-12,1420.55
2013-06-13,1398.532
2013-06-14,1429.063
2013-06-17,1438.846
2013-06-18,1438.238
2013-06-19,1441.61
2013-06-20,1381.285
2013-06-21,1386.277
2013-06-24,1379.619
2013-06-25,1360.695
2013-06-26,1416.101
2013-06-27,1426.602
2013-06-28,1394.623
2013-07-01,1392.321
2013-07-02,1405.298
2013-07-03,1407.931
2013-07-04,1431.096
2013-07-05,1411.925
2013-07-08,1438.148
2013-07-09,1454.146
2013-07-10,1463.211
2013-07-11,1440.858
2013-07-12,1451.317
2013-07-15,1486.933
2013-07-16,1485.558
2013-07-17,1470.321
2013-07-18,1466.949
2013-07-19,1466.326
2013-07-22,1478.411
2013-07-23,1494.082
2013-07-24,1501.46
2013-07-25,1505.329
2013-07-26,1507.698
2013-07-29,1483.376
2013-07-30,1448.315
2013-07-31,1440.956
2013-08-01,1437.667
2013-08-02,1460.554
2013-08-05,1447.908
2013-08-06,1468.715
2013-08-07,1458.665
2013-08-08,1482.969
2013-08-09,1480.481
2013-08-12,1461.818
2013-08-13,1446.515
2013-08-14,1463.284
2013-08-15,1461.47
2013-08-16,1464.894
2013-08-19,1464.894
2013-08-20,1457.604
2013-08-21,1469.207
2013-08-22,1438.271
2013-08-23,1425.851
2013-08-26,1448.296
2013-08-27,1428.735
2013-08-28,1416.665
2013-08-29,1423.896
2013-08-30,1430.237
2013-09-02,1451.647
2013-09-03,1456.544
2013-09-04,1476.382
2013-09-05,1468.078
2013-09-06,1480.771
2013-09-09,1487.457
2013-09-10,1506.013
2013-09-11,1512.215
2013-09-12,1524.578
2013-09-13,1533.94
2013-09-16,1567.472
2013-09-17,1587.432
2013-09-18,1593.57
2013-09-19,1647.602
2013-09-20,1620.89
2013-09-23,1617.931
2013-09-24,1598.61
2013-09-25,1621.959
2013-09-26,1639.691
2013-09-27,1655.928
2013-09-30,1642.872
2013-10-01,1618.548
2013-10-02,1619.667
2013-10-03,1630.51
2013-10-04,1628.225
2013-10-07,1619.344
2013-10-08,1621.24
2013-10-09,1615.516
2013-10-10,1608.783
2013-10-11,1621.049
2013-10-14,1622.592
2013-10-15,1632.596
2013-10-16,1630.59
2013-10-17,1647.285
2013-10-18,1641.24
2013-10-21,1642.453
2013-10-22,1654.556
2013-10-23,1657.912
2013-10-24,1633.103
2013-10-25,1622.256
2013-10-28,1620.203
2013-10-29,1598.719
2013-10-30,1612.1
2013-10-31,1652.797
2013-11-01,1632.559
2013-11-04,1632.981
2013-11-05,1636.38
2013-11-06,1630.958
2013-11-07,1615.126
2013-11-08,1625.001
2013-11-11,1597.0
2013-11-12,1597.329
2013-11-13,1606.801
2013-11-14,1609.853
2013-11-15,1607.45
2013-11-18,1616.173
2013-11-19,1590.908
2013-11-20,1594.567
2013-11-21,1570.261
2013-11-22,1553.876
2013-11-25,1561.767
2013-11-26,1543.13
2013-11-27,1544.016
2013-11-28,1554.281
2013-11-29,1561.147
2013-12-02,1575.576
2013-12-03,1579.467
2013-12-04,1549.922
2013-12-05,1557.197
2013-12-06,1584.113
2013-12-09,1609.675
2013-12-10,1598.937
2013-12-11,1579.858
2013-12-12,1595.636
2013-12-13,1598.133
2013-12-16,1618.507
2013-12-17,1604.191
2013-12-18,1581.977
2013-12-19,1598.28
2013-12-20,1572.496
2013-12-23,1599.719
2013-12-24,1601.356
2013-12-25,1601.356
2013-12-26,1594.319
2013-12-27,1608.372
2013-12-30,1602.664
2013-12-31,1596.771
2014-01-01,1596.771
2014-01-02,1593.376
2014-01-03,1644.321
2014-01-06,1620.023
2014-01-07,1605.673
2014-01-08,1616.525
2014-01-09,1609.467
2014-01-10,1612.032
2014-01-13,1642.859
2014-01-14,1645.526
2014-01-15,1649.55
2014-01-16,1657.207
2014-01-17,1627.545
2014-01-20,1635.396
2014-01-21,1662.963
2014-01-22,1670.915
2014-01-23,1664.477
2014-01-24,1632.628
2014-01-27,1636.913
2014-01-28,1648.18
2014-01-29,1654.555
2014-01-30,1609.993
2014-01-31,1604.195
2014-02-03,1604.318
2014-02-04,1594.708
2014-02-05,1607.71
2014-02-06,1620.145
2014-02-07,1641.877
2014-02-10,1661.158
2014-02-11,1666.234
2014-02-12,1662.55
2014-02-13,1675.053
2014-02-14,1679.365
2014-02-17,1668.254
2014-02-18,1648.58
2014-02-19,1671.496
2014-02-20,1664.866
2014-02-21,1652.184
2014-02-24,1690.679
2014-02-25,1677.357
2014-02-26,1686.67
2014-02-27,1712.347
2014-02-28,1739.409
2014-03-03,1737.272
2014-03-04,1736.768
2014-03-05,1759.585
2014-03-06,1772.397
2014-03-07,1762.441
2014-03-10,1759.442
2014-03-11,1750.074
2014-03-12,1768.927
2014-03-13,1790.926
2014-03-14,1781.778
2014-03-17,1800.206
2014-03-18,1829.887
2014-03-19,1820.004
2014-03-20,1790.091
2014-03-21,1783.08
2014-03-24,1775.392
2014-03-25,1785.288
2014-03-26,1795.22
2014-03-27,1815.118
2014-03-28,1827.574
2014-03-31,1819.235
2014-04-01,1821.382
2014-04-02,1807.53
2014-04-03,1826.788
2014-04-04,1844.383
2014-04-07,1835.067
2014-04-08,1839.952
2014-04-09,1856.043
2014-04-10,1890.633
2014-04-11,1886.539
2014-04-14,1896.082
2014-04-15,1908.378
2014-04-16,1896.781
2014-04-17,1903.287
2014-04-18,1903.287
2014-04-21,1900.406
2014-04-22,1899.644
2014-04-23,1916.11
2014-04-24,1898.687
2014-04-25,1902.676
2014-04-28,1887.559
2014-04-29,1905.715
2014-04-30,1951.695
2014-05-01,1956.258
2014-05-02,1961.48
2014-05-05,1954.628
2014-05-06,1964.822
2014-05-07,1969.345
2014-05-08,1938.918
2014-05-09,1912.609
2014-05-12,1926.535
2014-05-13,1947.062
2014-05-14,1955.598
2014-05-15,1938.0
2014-05-16,1946.335
2014-05-19,1943.66
2014-05-20,1915.702
2014-05-21,1885.991
2014-05-22,1897.714
2014-05-23,1887.499
2014-05-26,1880.508
2014-05-27,1867.515
2014-05-28,1885.596
2014-05-29,1885.441
2014-05-30,1869.149
2014-06-02,1865.297
2014-06-03,1866.727
2014-06-04,1869.246
2014-06-05,1874.692
2014-06-06,1884.051
2014-06-09,1880.254
2014-06-10,1875.552
2014-06-11,1882.325
2014-06-12,1926.048
2014-06-13,1901.828
2014-06-16,1911.73
2014-06-17,1919.3
2014-06-18,1906.626
2014-06-19,1913.761
2014-06-20,1888.254
2014-06-23,1884.885
2014-06-24,1878.44
2014-06-25,1895.569
2014-06-26,1914.093
2014-06-27,1924.784
2014-06-30,1912.479
2014-07-01,1922.262
2014-07-02,1920.71
2014-07-03,1926.298
2014-07-04,1929.951
2014-07-07,1928.584
2014-07-08,1937.341
2014-07-09,1926.209
2014-07-10,1934.44
2014-07-11,1931.001
2014-07-14,1948.382
2014-07-15,1931.68
2014-07-16,1929.533
2014-07-17,1925.478
2014-07-18,1931.583
2014-07-21,1953.982
2014-07-22,1948.763
2014-07-23,1973.886
2014-07-24,1976.919
2014-07-25,1983.735
2014-07-28,1975.207
2014-07-29,1928.896
2014-07-30,1895.827
2014-07-31,1924.7
2014-08-01,1916.858
2014-08-04,1920.365
2014-08-05,1909.696
2014-08-06,1899.889
2014-08-07,1911.582
2014-08-08,1882.628
2014-08-11,1880.339
2014-08-12,1873.338
2014-08-13,1888.454
2014-08-14,1908.904
2014-08-15,1918.896
2014-08-18,1901.962
2014-08-19,1915.225
2014-08-20,1923.032
2014-08-21,1930.04
2014-08-22,1903.373
2014-08-25,1907.187
2014-08-26,1914.235
2014-08-27,1962.969
2014-08-28,1942.308
2014-08-29,1919.385
2014-09-01,1947.405
2014-09-02,1934.494
2014-09-03,1934.89
2014-09-04,1952.552
2014-09-05,1974.536
2014-09-08,1978.16
2014-09-09,1968.335
2014-09-10,1941.858
2014-09-11,1933.243
2014-09-12,1912.465
2014-09-15,1920.504
2014-09-16,1910.158
2014-09-17,1871.317
2014-09-18,1878.258
2014-09-19,1882.994
2014-09-22,1910.378
2014-09-23,1899.096
2014-09-24,1916.21
2014-09-25,1891.497
2014-09-26,1869.374
2014-09-29,1847.75
2014-09-30,1861.42
2014-10-01,1870.378
2014-10-02,1874.612
2014-10-03,1831.816
2014-10-06,1834.05
2014-10-07,1863.113
2014-10-08,1853.042
2014-10-09,1880.572
2014-10-10,1853.549
2014-10-13,1845.571
2014-10-14,1826.051
2014-10-15,1858.984
2014-10-16,1858.977
2014-10-17,1855.227
2014-10-20,1877.06
2014-10-21,1898.998
2014-10-22,1899.503
2014-10-23,1894.524
2014-10-24,1924.39
2014-10-27,1931.862
2014-10-28,1945.65
2014-10-29,1950.536
2014-10-30,1921.374
2014-10-31,1925.063
2014-11-03,1926.838
2014-11-04,1943.722
2014-11-05,1897.371
2014-11-06,1881.573
2014-11-07,1883.486
2014-11-10,1942.079
2014-11-11,1974.171
2014-11-12,1991.635
2014-11-13,1975.74
2014-11-14,1995.212
2014-11-17,2005.226
2014-11-18,2009.47
2014-11-19,1987.303
2014-11-20,1987.084
2014-11-21,1975.401
2014-11-24,1951.246
2014-11-25,1896.189
2014-11-26,1925.818
2014-11-27,1905.355
2014-11-28,1900.746
2014-12-01,1923.116
2014-12-02,1902.744
2014-12-03,1893.394
2014-12-04,1876.753
2014-12-05,1847.493
2014-12-08,1833.902
2014-12-09,1889.605
2014-12-10,1915.199
2014-12-11,1954.903
2014-12-12,1922.228
2014-12-15,1898.697
2014-12-16,1905.274
2014-12-17,1898.109
2014-12-18,1906.61
2014-12-19,1896.094
2014-12-22,1891.171
2014-12-23,1889.998
2014-12-24,1887.482
2014-12-25,1887.482
2014-12-26,1898.251
2014-12-29,1918.397
2014-12-30,1934.251
2014-12-31,1928.238
2015-01-01,1928.238
2015-01-02,1905.664
2015-01-05,1900.916
2015-01-06,1941.909
2015-01-07,1927.219
2015-01-08,1950.614
2015-01-09,1950.636
2015-01-12,1962.184
2015-01-13,1970.742
2015-01-14,1978.378
2015-01-15,2001.211
2015-01-16,2019.52
2015-01-19,2052.849
2015-01-20,2040.678
2015-01-21,2014.028
2015-01-22,1959.006
2015-01-23,1964.622
2015-01-26,1982.893
2015-01-27,2020.205
2015-01-28,2071.84
2015-01-29,1976.006
2015-01-30,1943.321
2015-02-02,1983.957
2015-02-03,2004.901
2015-02-04,2039.465
2015-02-05,2046.527
2015-02-06,2043.893
2015-02-09,2030.011
2015-02-10,2036.848
2015-02-11,2013.612
2015-02-12,1967.398
2015-02-13,1996.981
2015-02-16,1974.411
2015-02-17,1972.874
2015-02-18,1990.085
2015-02-19,1954.391
2015-02-20,1974.532
2015-02-23,1961.493
2015-02-24,1937.826
2015-02-25,1992.799
2015-02-26,2010.158
2015-02-27,2023.306
2015-03-02,2026.167
2015-03-03,2026.843
2015-03-04,2016.672
2015-03-05,1967.059
2015-03-06,1968.164
2015-03-09,1966.628
2015-03-10,1922.83
2015-03-11,1899.839
2015-03-12,1961.922
2015-03-13,1953.955
2015-03-16,1935.012
2015-03-17,1908.553
2015-03-18,1872.64
2015-03-19,1886.507
2015-03-20,1922.892
2015-03-23,1961.456
2015-03-24,1950.981
2015-03-25,1935.547
2015-03-26,1919.537
2015-03-27,1927.728
