Date,EUROPE SMALL CAP Small Cap
2010-09-23,247.113
2010-09-24,251.941
2010-09-27,252.692
2010-09-28,253.786
2010-09-29,254.519
2010-09-30,254.6
2010-10-01,256.588
2010-10-04,255.03
2010-10-05,259.994
2010-10-06,262.563
2010-10-07,263.137
2010-10-08,262.995
2010-10-11,264.373
2010-10-12,262.627
2010-10-13,268.472
2010-10-14,271.043
2010-10-15,269.294
2010-10-18,268.746
2010-10-19,264.183
2010-10-20,267.641
2010-10-21,270.033
2010-10-22,268.506
2010-10-25,271.237
2010-10-26,269.71
2010-10-27,265.909
2010-10-28,268.237
2010-10-29,269.003
2010-11-01,269.788
2010-11-02,272.404
2010-11-03,271.59
2010-11-04,278.584
2010-11-05,276.641
2010-11-08,274.254
2010-11-09,276.12
2010-11-10,270.017
2010-11-11,268.152
2010-11-12,267.526
2010-11-15,267.933
2010-11-16,261.098
2010-11-17,262.088
2010-11-18,266.681
2010-11-19,267.148
2010-11-22,265.941
2010-11-23,258.973
2010-11-24,260.822
2010-11-25,262.254
2010-11-26,258.665
2010-11-29,253.629
2010-11-30,251.808
2010-12-01,257.928
2010-12-02,265.392
2010-12-03,269.941
2010-12-06,269.894
2010-12-07,273.984
2010-12-08,271.637
2010-12-09,271.069
2010-12-10,272.456
2010-12-13,276.976
2010-12-14,277.44
2010-12-15,276.081
2010-12-16,273.739
2010-12-17,273.458
2010-12-20,274.074
2010-12-21,276.6
2010-12-22,276.841
2010-12-23,276.768
2010-12-24,276.782
2010-12-27,275.919
2010-12-28,276.307
2010-12-29,278.867
2010-12-30,280.258
2010-12-31,283.921
2011-01-03,284.001
2011-01-04,284.816
2011-01-05,280.532
2011-01-06,279.112
2011-01-07,277.863
2011-01-10,275.012
2011-01-11,279.264
2011-01-12,284.091
2011-01-13,287.713
2011-01-14,287.876
2011-01-17,286.989
2011-01-18,290.792
2011-01-19,289.677
2011-01-20,282.599
2011-01-21,287.205
2011-01-24,288.032
2011-01-25,286.297
2011-01-26,289.885
2011-01-27,291.609
2011-01-28,288.702
2011-01-31,289.048
2011-02-01,294.751
2011-02-02,294.114
2011-02-03,290.91
2011-02-04,290.957
2011-02-07,294.538
2011-02-08,296.369
2011-02-09,296.303
2011-02-10,292.158
2011-02-11,292.264
2011-02-14,292.884
2011-02-15,293.143
2011-02-16,293.149
2011-02-17,294.198
2011-02-18,295.978
2011-02-21,292.866
2011-02-22,291.319
2011-02-23,289.633
2011-02-24,286.905
2011-02-25,290.699
2011-02-28,294.893
2011-03-01,295.466
2011-03-02,294.651
2011-03-03,296.484
2011-03-04,297.971
2011-03-07,298.987
2011-03-08,296.856
2011-03-09,298.063
2011-03-10,290.979
2011-03-11,288.163
2011-03-14,289.052
2011-03-15,281.956
2011-03-16,279.309
2011-03-17,285.826
2011-03-18,290.94
2011-03-21,297.335
2011-03-22,297.089
2011-03-23,295.381
2011-03-24,299.319
2011-03-25,298.947
2011-03-28,298.62
2011-03-29,297.441
2011-03-30,299.801
2011-03-31,299.731
2011-04-01,301.761
2011-04-04,305.475
2011-04-05,305.536
2011-04-06,308.787
2011-04-07,306.032
2011-04-08,309.758
2011-04-11,309.172
2011-04-12,304.599
2011-04-13,307.372
2011-04-14,306.756
2011-04-15,306.429
2011-04-18,297.913
2011-04-19,302.512
2011-04-20,310.427
2011-04-21,314.129
2011-04-22,314.129
2011-04-25,313.37
2011-04-26,315.226
2011-04-27,316.211
2011-04-28,321.565
2011-04-29,323.084
2011-05-02,324.726
2011-05-03,321.313
2011-05-04,318.559
2011-05-05,312.831
2011-05-06,313.919
2011-05-09,310.057
2011-05-10,314.803
2011-05-11,314.522
2011-05-12,309.849
2011-05-13,309.802
2011-05-16,309.497
2011-05-17,305.679
2011-05-18,307.184
2011-05-19,308.948
2011-05-20,308.01
2011-05-23,300.545
2011-05-24,302.986
2011-05-25,303.124
2011-05-26,304.115
2011-05-27,309.651
2011-05-30,310.3
2011-05-31,314.061
2011-06-01,314.426
2011-06-02,312.334
2011-06-03,313.453
2011-06-06,312.875
2011-06-07,313.826
2011-06-08,307.653
2011-06-09,308.084
2011-06-10,301.941
2011-06-13,302.17
2011-06-14,306.018
2011-06-15,299.642
2011-06-16,293.256
2011-06-17,296.107
2011-06-20,292.835
2011-06-21,297.611
2011-06-22,297.245
2011-06-23,287.737
2011-06-24,288.068
2011-06-27,289.207
2011-06-28,292.071
2011-06-29,298.507
2011-06-30,303.912
2011-07-01,306.266
2011-07-04,308.987
2011-07-05,308.511
2011-07-06,304.587
2011-07-07,306.859
2011-07-08,303.161
2011-07-11,292.287
2011-07-12,290.155
2011-07-13,295.759
2011-07-14,292.831
2011-07-15,291.041
2011-07-18,283.04
2011-07-19,288.558
2011-07-20,291.686
2011-07-21,297.291
2011-07-22,299.705
2011-07-25,298.643
2011-07-26,300.095
2011-07-27,294.823
2011-07-28,291.74
2011-07-29,291.815
2011-08-01,286.009
2011-08-02,277.932
2011-08-03,272.82
2011-08-04,258.447
2011-08-05,253.737
2011-08-08,239.865
2011-08-09,245.988
2011-08-10,241.684
2011-08-11,248.151
2011-08-12,255.981
2011-08-15,262.343
2011-08-16,258.726
2011-08-17,260.202
2011-08-18,244.953
2011-08-19,243.689
2011-08-22,244.312
2011-08-23,245.582
2011-08-24,248.954
2011-08-25,247.299
2011-08-26,246.091
2011-08-29,252.743
2011-08-30,254.282
2011-08-31,261.636
2011-09-01,260.233
2011-09-02,254.632
2011-09-05,243.556
2011-09-06,239.372
2011-09-07,246.242
2011-09-08,247.925
2011-09-09,238.702
2011-09-12,230.812
2011-09-13,232.139
2011-09-14,234.719
2011-09-15,241.842
2011-09-16,244.126
2011-09-19,236.215
2011-09-20,239.676
2011-09-21,237.146
2011-09-22,223.408
2011-09-23,222.598
2011-09-26,223.096
2011-09-27,234.162
2011-09-28,231.998
2011-09-29,233.053
2011-09-30,226.694
2011-10-03,221.856
2011-10-04,213.724
2011-10-05,218.686
2011-10-06,225.894
2011-10-07,229.367
2011-10-10,235.912
2011-10-11,235.456
2011-10-12,242.677
2011-10-13,239.585
2011-10-14,244.812
2011-10-17,241.103
2011-10-18,238.968
2011-10-19,241.786
2011-10-20,236.719
2011-10-21,244.889
2011-10-24,249.143
2011-10-25,248.338
2011-10-26,247.164
2011-10-27,259.333
2011-10-28,259.714
2011-10-31,251.513
2011-11-01,238.191
2011-11-02,241.769
2011-11-03,245.973
2011-11-04,245.712
2011-11-07,243.83
2011-11-08,246.525
2011-11-09,239.231
2011-11-10,236.871
2011-11-11,245.219
2011-11-14,241.27
2011-11-15,237.169
2011-11-16,236.664
2011-11-17,232.881
2011-11-18,231.016
2011-11-21,222.246
2011-11-22,220.734
2011-11-23,215.158
2011-11-24,215.708
2011-11-25,215.297
2011-11-28,223.504
2011-11-29,225.745
2011-11-30,235.618
2011-12-01,232.298
2011-12-02,234.288
2011-12-05,237.868
2011-12-06,234.774
2011-12-07,234.988
2011-12-08,228.876
2011-12-09,230.782
2011-12-12,223.447
2011-12-13,222.446
2011-12-14,215.332
2011-12-15,217.99
2011-12-16,218.496
2011-12-19,217.645
2011-12-20,224.036
2011-12-21,222.753
2011-12-22,224.951
2011-12-23,226.315
2011-12-26,226.315
2011-12-27,226.853
2011-12-28,223.981
2011-12-29,224.287
2011-12-30,227.707
2012-01-02,229.9
2012-01-03,235.578
2012-01-04,231.949
2012-01-05,227.897
2012-01-06,227.635
2012-01-09,227.719
2012-01-10,231.111
2012-01-11,230.147
2012-01-12,233.747
2012-01-13,232.084
2012-01-16,233.509
2012-01-17,236.59
2012-01-18,239.517
2012-01-19,244.58
2012-01-20,245.402
2012-01-23,249.164
2012-01-24,245.652
2012-01-25,246.253
2012-01-26,252.843
2012-01-27,251.716
2012-01-30,247.697
2012-01-31,250.516
2012-02-01,257.984
2012-02-02,259.469
2012-02-03,262.177
2012-02-06,262.275
2012-02-07,263.8
2012-02-08,264.101
2012-02-09,265.903
2012-02-10,262.606
2012-02-13,264.918
2012-02-14,262.224
2012-02-15,262.549
2012-02-16,260.92
2012-02-17,266.055
2012-02-20,271.225
2012-02-21,269.517
2012-02-22,267.296
2012-02-23,267.491
2012-02-24,272.155
2012-02-27,269.997
2012-02-28,271.036
2012-02-29,271.267
2012-03-01,272.316
2012-03-02,270.422
2012-03-05,268.412
2012-03-06,257.915
2012-03-07,260.491
2012-03-08,268.03
2012-03-09,266.504
2012-03-12,265.845
2012-03-13,270.421
2012-03-14,269.193
2012-03-15,270.03
2012-03-16,273.788
2012-03-19,274.888
2012-03-20,271.219
2012-03-21,270.558
2012-03-22,266.98
2012-03-23,269.359
2012-03-26,274.735
2012-03-27,274.08
2012-03-28,270.336
2012-03-29,266.812
2012-03-30,270.398
2012-04-02,272.763
2012-04-03,272.544
2012-04-04,262.668
2012-04-05,261.935
2012-04-06,261.935
2012-04-09,262.048
2012-04-10,255.998
2012-04-11,259.1
2012-04-12,264.526
2012-04-13,260.544
2012-04-16,258.931
2012-04-17,265.125
2012-04-18,265.195
2012-04-19,264.754
2012-04-20,266.32
2012-04-23,258.652
2012-04-24,262.6
2012-04-25,265.641
2012-04-26,266.62
2012-04-27,270.162
2012-04-30,269.596
2012-05-01,270.024
2012-05-02,268.549
2012-05-03,268.469
2012-05-04,261.453
2012-05-07,261.668
2012-05-08,254.982
2012-05-09,251.483
2012-05-10,255.729
2012-05-11,256.448
2012-05-14,249.739
2012-05-15,246.019
2012-05-16,244.215
2012-05-17,241.395
2012-05-18,237.61
2012-05-21,239.974
2012-05-22,244.82
2012-05-23,237.515
2012-05-24,238.588
2012-05-25,237.185
2012-05-28,239.042
2012-05-29,241.816
2012-05-30,235.44
2012-05-31,234.406
2012-06-01,228.529
2012-06-04,228.846
2012-06-05,228.757
2012-06-06,234.91
2012-06-07,240.104
2012-06-08,236.932
2012-06-11,237.003
2012-06-12,234.381
2012-06-13,234.331
2012-06-14,234.721
2012-06-15,239.346
2012-06-18,239.09
2012-06-19,243.886
2012-06-20,247.289
2012-06-21,245.008
2012-06-22,241.293
2012-06-25,235.739
2012-06-26,234.56
2012-06-27,236.357
2012-06-28,234.315
2012-06-29,245.963
2012-07-02,247.973
2012-07-03,250.869
2012-07-04,249.309
2012-07-05,246.608
2012-07-06,242.801
2012-07-09,241.336
2012-07-10,242.58
2012-07-11,241.33
2012-07-12,237.488
2012-07-13,242.007
2012-07-16,243.465
2012-07-17,243.008
2012-07-18,245.211
2012-07-19,249.323
2012-07-20,245.526
2012-07-23,237.373
2012-07-24,236.864
2012-07-25,237.236
2012-07-26,244.84
2012-07-27,247.658
2012-07-30,248.096
2012-07-31,247.305
2012-08-01,246.999
2012-08-02,241.641
2012-08-03,249.323
2012-08-06,253.146
2012-08-07,254.558
2012-08-08,253.448
2012-08-09,253.573
2012-08-10,253.887
2012-08-13,253.239
2012-08-14,253.958
2012-08-15,253.564
2012-08-16,255.906
2012-08-17,257.316
2012-08-20,256.908
2012-08-21,260.926
2012-08-22,258.203
2012-08-23,258.981
2012-08-24,257.121
2012-08-27,257.68
2012-08-28,256.77
2012-08-29,256.819
2012-08-30,254.938
2012-08-31,259.041
2012-09-03,260.644
2012-09-04,258.866
2012-09-05,260.156
2012-09-06,265.386
2012-09-07,271.151
2012-09-10,271.503
2012-09-11,272.45
2012-09-12,275.049
2012-09-13,274.817
2012-09-14,283.872
2012-09-17,283.111
2012-09-18,279.734
2012-09-19,280.552
2012-09-20,277.99
2012-09-21,280.043
2012-09-24,277.28
2012-09-25,279.236
2012-09-26,271.977
2012-09-27,273.524
2012-09-28,272.954
2012-10-01,276.325
2012-10-02,277.287
2012-10-03,275.659
2012-10-04,279.008
2012-10-05,282.963
2012-10-08,278.635
2012-10-09,276.294
2012-10-10,273.956
2012-10-11,275.934
2012-10-12,275.956
2012-10-15,276.002
2012-10-16,280.414
2012-10-17,283.976
2012-10-18,284.205
2012-10-19,281.588
2012-10-22,281.902
2012-10-23,276.0
2012-10-24,277.25
2012-10-25,279.124
2012-10-26,278.113
2012-10-29,276.275
2012-10-30,278.68
2012-10-31,278.045
2012-11-01,280.734
2012-11-02,280.006
2012-11-05,277.268
2012-11-06,278.628
2012-11-07,275.52
2012-11-08,273.719
2012-11-09,271.839
2012-11-12,270.354
2012-11-13,269.642
2012-11-14,268.436
2012-11-15,266.871
2012-11-16,263.179
2012-11-19,269.616
2012-11-20,270.39
2012-11-21,271.337
2012-11-22,274.849
2012-11-23,277.363
2012-11-26,276.547
2012-11-27,276.744
2012-11-28,275.869
2012-11-29,280.228
2012-11-30,280.664
2012-12-03,282.43
2012-12-04,282.838
2012-12-05,283.824
2012-12-06,284.57
2012-12-07,283.659
2012-12-10,283.458
2012-12-11,285.88
2012-12-12,287.474
2012-12-13,287.804
2012-12-14,288.678
2012-12-17,289.899
2012-12-18,293.091
2012-12-19,296.599
2012-12-20,296.734
2012-12-21,294.028
2012-12-24,293.993
2012-12-25,293.993
2012-12-26,294.391
2012-12-27,295.091
2012-12-28,294.251
2012-12-31,294.945
2013-01-01,294.945
2013-01-02,302.014
2013-01-03,300.695
2013-01-04,300.474
2013-01-07,302.636
2013-01-08,301.197
2013-01-09,302.616
2013-01-10,306.34
2013-01-11,308.609
2013-01-14,307.497
2013-01-15,306.473
2013-01-16,305.265
2013-01-17,308.527
2013-01-18,308.246
2013-01-21,309.479
2013-01-22,309.235
2013-01-23,309.692
2013-01-24,311.841
2013-01-25,314.635
2013-01-28,313.992
2013-01-29,313.211
2013-01-30,313.263
2013-01-31,312.599
2013-02-01,318.255
2013-02-04,312.353
2013-02-05,312.597
2013-02-06,314.26
2013-02-07,312.363
2013-02-08,315.665
2013-02-11,313.989
2013-02-12,317.498
2013-02-13,319.495
2013-02-14,316.588
2013-02-15,317.587
2013-02-18,316.118
2013-02-19,319.978
2013-02-20,319.801
2013-02-21,312.291
2013-02-22,313.911
2013-02-25,313.709
2013-02-26,308.223
2013-02-27,311.189
2013-02-28,312.679
2013-03-01,309.458
2013-03-04,308.566
2013-03-05,314.019
2013-03-06,313.354
2013-03-07,314.988
2013-03-08,313.981
2013-03-11,313.93
2013-03-12,314.653
2013-03-13,313.189
2013-03-14,316.911
2013-03-15,319.29
2013-03-18,317.033
2013-03-19,313.816
2013-03-20,315.596
2013-03-21,314.322
2013-03-22,314.91
2013-03-25,312.543
2013-03-26,312.251
2013-03-27,308.387
2013-03-28,311.077
2013-03-29,311.077
2013-04-01,311.522
2013-04-02,312.95
2013-04-03,311.63
2013-04-04,308.219
2013-04-05,306.174
2013-04-08,306.204
2013-04-09,308.379
2013-04-10,314.619
2013-04-11,319.184
2013-04-12,316.836
2013-04-15,312.392
2013-04-16,310.99
2013-04-17,305.107
2013-04-18,305.681
2013-04-19,307.058
2013-04-22,306.429
2013-04-23,311.601
2013-04-24,313.206
2013-04-25,317.743
2013-04-26,317.743
2013-04-29,320.004
2013-04-30,321.75
2013-05-01,322.759
2013-05-02,320.448
2013-05-03,324.804
2013-05-06,324.034
2013-05-07,324.995
2013-05-08,330.313
2013-05-09,329.856
2013-05-10,327.679
2013-05-13,327.846
2013-05-14,328.189
2013-05-15,328.721
2013-05-16,331.604
2013-05-17,330.516
2013-05-20,332.434
2013-05-21,333.144
2013-05-22,332.634
2013-05-23,326.114
2013-05-24,326.453
2013-05-27,327.688
2013-05-28,330.334
2013-05-29,328.471
2013-05-30,331.549
2013-05-31,328.316
2013-06-03,327.787
2013-06-04,329.167
2013-06-05,325.5
2013-06-06,325.001
2013-06-07,328.224
2013-06-10,327.883
2013-06-11,324.727
2013-06-12,325.989
2013-06-13,324.071
2013-06-14,327.918
2013-06-17,330.184
2013-06-18,331.174
2013-06-19,331.717
2013-06-20,318.27
2013-06-21,313.52
2013-06-24,305.916
2013-06-25,309.858
2013-06-26,312.858
2013-06-27,315.799
2013-06-28,314.955
2013-07-01,319.537
2013-07-02,318.878
2013-07-03,316.96
2013-07-04,321.258
2013-07-05,317.146
2013-07-08,321.823
2013-07-09,322.554
2013-07-10,323.938
2013-07-11,330.586
2013-07-12,331.42
2013-07-15,332.188
2013-07-16,332.641
2013-07-17,333.467
2013-07-18,337.022
2013-07-19,338.531
2013-07-22,341.03
2013-07-23,341.127
2013-07-24,342.466
2013-07-25,341.24
2013-07-26,341.31
2013-07-29,341.418
2013-07-30,342.681
2013-07-31,342.704
2013-08-01,346.113
2013-08-02,348.724
2013-08-05,350.91
2013-08-06,350.933
2013-08-07,350.773
2013-08-08,355.417
2013-08-09,356.146
2013-08-12,355.186
2013-08-13,355.018
2013-08-14,357.471
2013-08-15,351.672
2013-08-16,355.74
2013-08-19,357.045
2013-08-20,354.677
2013-08-21,353.24
2013-08-22,355.177
2013-08-23,358.129
2013-08-26,356.366
2013-08-27,350.523
2013-08-28,347.35
2013-08-29,348.015
2013-08-30,344.137
2013-09-02,350.792
2013-09-03,350.28
2013-09-04,351.947
2013-09-05,352.899
2013-09-06,355.252
2013-09-09,359.163
2013-09-10,364.947
2013-09-11,366.952
2013-09-12,366.507
2013-09-13,366.412
2013-09-16,370.864
2013-09-17,368.484
2013-09-18,368.846
2013-09-19,375.212
2013-09-20,372.491
2013-09-23,370.531
2013-09-24,371.968
2013-09-25,372.376
2013-09-26,371.507
2013-09-27,372.789
2013-09-30,372.193
2013-10-01,375.469
2013-10-02,375.786
2013-10-03,375.703
2013-10-04,375.021
2013-10-07,373.259
2013-10-08,372.05
2013-10-09,367.602
2013-10-10,373.756
2013-10-11,376.067
2013-10-14,377.979
2013-10-15,379.331
2013-10-16,379.727
2013-10-17,385.654
2013-10-18,390.453
2013-10-21,393.306
2013-10-22,395.488
2013-10-23,393.661
2013-10-24,394.822
2013-10-25,393.786
2013-10-28,391.404
2013-10-29,392.802
2013-10-30,393.749
2013-10-31,391.0
2013-11-01,387.569
2013-11-04,388.746
2013-11-05,387.89
2013-11-06,392.059
2013-11-07,388.641
2013-11-08,385.875
2013-11-11,389.485
2013-11-12,387.221
2013-11-13,382.961
2013-11-14,387.211
2013-11-15,387.833
2013-11-18,390.813
2013-11-19,388.492
2013-11-20,386.403
2013-11-21,385.513
2013-11-22,388.563
2013-11-25,390.19
2013-11-26,392.096
2013-11-27,395.312
2013-11-28,397.534
2013-11-29,398.908
2013-12-02,396.043
2013-12-03,391.15
2013-12-04,388.399
2013-12-05,389.499
2013-12-06,392.801
2013-12-09,395.348
2013-12-10,396.296
2013-12-11,395.034
2013-12-12,389.115
2013-12-13,388.344
2013-12-16,391.978
2013-12-17,390.365
2013-12-18,394.509
2013-12-19,397.96
2013-12-20,400.217
2013-12-23,403.735
2013-12-24,403.769
2013-12-25,403.769
2013-12-26,404.723
2013-12-27,410.376
2013-12-30,412.428
2013-12-31,412.799
2014-01-01,412.799
2014-01-02,409.614
2014-01-03,412.371
2014-01-06,413.667
2014-01-07,414.932
2014-01-08,414.892
2014-01-09,414.411
2014-01-10,421.463
2014-01-13,422.351
2014-01-14,423.388
2014-01-15,423.531
2014-01-16,422.019
2014-01-17,423.3
2014-01-20,423.067
2014-01-21,421.782
2014-01-22,423.435
2014-01-23,421.982
2014-01-24,411.653
2014-01-27,407.007
2014-01-28,412.851
2014-01-29,411.1
2014-01-30,409.943
2014-01-31,407.291
2014-02-03,402.443
2014-02-04,401.699
2014-02-05,402.974
2014-02-06,410.815
2014-02-07,414.022
2014-02-10,415.522
2014-02-11,421.034
2014-02-12,422.21
2014-02-13,423.866
2014-02-14,427.655
2014-02-17,430.896
2014-02-18,431.935
2014-02-19,433.355
2014-02-20,431.573
2014-02-21,434.881
2014-02-24,436.578
2014-02-25,437.877
2014-02-26,435.296
2014-02-27,436.284
2014-02-28,444.465
2014-03-03,432.461
2014-03-04,440.797
2014-03-05,441.883
2014-03-06,445.903
2014-03-07,443.265
2014-03-10,440.497
2014-03-11,440.742
2014-03-12,436.436
2014-03-13,433.616
2014-03-14,429.758
2014-03-17,436.674
2014-03-18,438.282
2014-03-19,438.901
2014-03-20,432.153
2014-03-21,430.138
2014-03-24,424.642
2014-03-25,428.663
2014-03-26,432.883
2014-03-27,432.482
2014-03-28,434.397
2014-03-31,438.514
2014-04-01,442.36
2014-04-02,442.58
2014-04-03,440.405
2014-04-04,442.192
2014-04-07,438.603
2014-04-08,434.101
2014-04-09,439.354
2014-04-10,438.955
2014-04-11,431.184
2014-04-14,423.905
2014-04-15,419.611
2014-04-16,425.755
2014-04-17,430.232
2014-04-18,430.232
2014-04-21,429.499
2014-04-22,435.849
2014-04-23,434.517
2014-04-24,434.851
2014-04-25,431.907
2014-04-28,430.736
2014-04-29,433.707
2014-04-30,435.853
2014-05-01,436.651
2014-05-02,438.949
2014-05-05,438.144
2014-05-06,440.975
2014-05-07,438.256
2014-05-08,440.894
2014-05-09,436.214
2014-05-12,440.147
2014-05-13,438.765
2014-05-14,435.986
2014-05-15,427.6
2014-05-16,422.786
2014-05-19,423.742
2014-05-20,424.969
2014-05-21,427.998
2014-05-22,430.152
2014-05-23,431.037
2014-05-26,434.561
2014-05-27,436.715
2014-05-28,437.182
2014-05-29,437.871
2014-05-30,439.789
2014-06-02,440.806
2014-06-03,437.729
2014-06-04,439.326
2014-06-05,440.588
2014-06-06,446.211
2014-06-09,446.281
2014-06-10,444.81
2014-06-11,440.697
2014-06-12,442.201
2014-06-13,437.611
2014-06-16,435.275
2014-06-17,433.604
2014-06-18,434.999
2014-06-19,438.958
2014-06-20,437.889
2014-06-23,436.32
2014-06-24,433.032
2014-06-25,430.74
2014-06-26,432.567
2014-06-27,434.286
2014-06-30,436.903
2014-07-01,439.807
2014-07-02,441.516
2014-07-03,444.286
2014-07-04,443.223
2014-07-07,439.105
2014-07-08,432.452
2014-07-09,431.665
2014-07-10,425.192
2014-07-11,425.863
2014-07-14,430.142
2014-07-15,426.091
2014-07-16,430.303
2014-07-17,427.861
2014-07-18,425.903
2014-07-21,424.176
2014-07-22,426.955
2014-07-23,428.665
2014-07-24,429.694
2014-07-25,426.914
2014-07-28,425.056
2014-07-29,425.324
2014-07-30,422.068
2014-07-31,416.278
2014-08-01,412.159
2014-08-04,409.707
2014-08-05,408.822
2014-08-06,403.553
2014-08-07,401.475
2014-08-08,399.998
2014-08-11,407.296
2014-08-12,406.697
2014-08-13,407.443
2014-08-14,409.864
2014-08-15,409.328
2014-08-18,413.427
2014-08-19,415.245
2014-08-20,413.108
2014-08-21,415.632
2014-08-22,414.144
2014-08-25,416.124
2014-08-26,419.043
2014-08-27,420.777
2014-08-28,416.421
2014-08-29,415.929
2014-09-01,415.533
2014-09-02,414.299
2014-09-03,416.069
2014-09-04,414.116
2014-09-05,412.534
2014-09-08,408.925
2014-09-09,406.727
2014-09-10,404.746
2014-09-11,405.026
2014-09-12,406.162
2014-09-15,404.382
2014-09-16,401.621
2014-09-17,404.722
2014-09-18,407.108
2014-09-19,406.253
2014-09-22,403.896
2014-09-23,400.239
2014-09-24,398.758
2014-09-25,395.113
2014-09-26,392.694
2014-09-29,392.133
2014-09-30,392.452
2014-10-01,388.383
2014-10-02,381.213
2014-10-03,380.991
2014-10-06,382.808
2014-10-07,378.448
2014-10-08,374.484
2014-10-09,372.372
2014-10-10,363.795
2014-10-13,362.269
2014-10-14,363.061
2014-10-15,356.898
2014-10-16,356.827
2014-10-17,367.224
2014-10-20,367.257
2014-10-21,374.909
2014-10-22,377.574
2014-10-23,378.248
2014-10-24,377.749
2014-10-27,376.049
2014-10-28,380.161
2014-10-29,382.12
2014-10-30,379.86
2014-10-31,383.614
2014-11-03,381.858
2014-11-04,381.153
2014-11-05,382.576
2014-11-06,381.341
2014-11-07,378.657
2014-11-10,383.016
2014-11-11,383.143
2014-11-12,381.324
2014-11-13,380.845
2014-11-14,380.478
2014-11-17,381.077
2014-11-18,384.883
2014-11-19,384.317
2014-11-20,384.891
2014-11-21,386.703
2014-11-24,389.175
2014-11-25,392.292
2014-11-26,392.527
2014-11-27,392.381
2014-11-28,390.559
2014-12-01,389.264
2014-12-02,388.661
2014-12-03,389.52
2014-12-04,390.703
2014-12-05,391.625
2014-12-08,390.721
2014-12-09,387.441
2014-12-10,387.423
2014-12-11,385.211
2014-12-12,380.322
2014-12-15,373.482
2014-12-16,378.798
2014-12-17,377.204
2014-12-18,383.444
2014-12-19,385.627
2014-12-22,387.915
2014-12-23,387.798
2014-12-24,388.424
2014-12-25,388.424
2014-12-26,388.091
2014-12-29,387.722
2014-12-30,386.751
2014-12-31,387.279
2015-01-01,387.279
2015-01-02,385.109
2015-01-05,378.263
2015-01-06,374.312
2015-01-07,371.067
2015-01-08,376.993
2015-01-09,376.869
2015-01-12,376.646
2015-01-13,379.859
2015-01-14,376.195
2015-01-15,375.753
2015-01-16,375.116
2015-01-19,381.388
2015-01-20,381.925
2015-01-21,383.049
2015-01-22,383.173
2015-01-23,382.313
2015-01-26,385.323
2015-01-27,385.758
2015-01-28,386.045
2015-01-29,384.245
2015-01-30,383.698
2015-02-02,386.118
2015-02-03,393.363
2015-02-04,394.699
2015-02-05,398.861
2015-02-06,396.693
2015-02-09,393.454
2015-02-10,396.798
2015-02-11,394.623
2015-02-12,401.983
2015-02-13,404.63
2015-02-16,405.347
2015-02-17,404.676
2015-02-18,408.974
2015-02-19,410.397
2015-02-20,410.816
2015-02-23,412.794
2015-02-24,413.933
2015-02-25,415.163
2015-02-26,413.486
2015-02-27,415.737
2015-03-02,413.662
2015-03-03,410.545
2015-03-04,407.195
2015-03-05,411.097
2015-03-06,406.445
2015-03-09,404.656
2015-03-10,397.237
2015-03-11,396.617
2015-03-12,398.788
2015-03-13,397.172
2015-03-16,401.086
2015-03-17,398.04
2015-03-18,399.749
2015-03-19,402.567
2015-03-20,411.05
2015-03-23,414.577
2015-03-24,416.113
2015-03-25,415.482
2015-03-26,408.071
2015-03-27,407.356
2015-03-30,409.112
2015-03-31,405.795
2015-04-01,407.113
2015-04-02,412.381
2015-04-03,412.381
2015-04-06,417.28
2015-04-07,417.569
2015-04-08,417.789
2015-04-09,417.598
2015-04-10,419.429
2015-04-13,418.803
2015-04-14,422.683
2015-04-15,421.571
2015-04-16,422.202
2015-04-17,417.923
2015-04-20,419.376
2015-04-21,422.182
2015-04-22,420.221
2015-04-23,421.861
2015-04-24,426.461
2015-04-27,430.894
2015-04-28,429.661
2015-04-29,428.501
2015-04-30,429.472
2015-05-01,427.562
2015-05-04,428.324
2015-05-05,425.793
2015-05-06,428.737
2015-05-07,427.207
2015-05-08,438.307
2015-05-11,439.103
2015-05-12,437.725
2015-05-13,444.354
2015-05-14,447.463
2015-05-15,451.33
2015-05-18,449.161
2015-05-19,446.411
2015-05-20,446.021
2015-05-21,448.03
2015-05-22,444.0
2015-05-25,443.137
2015-05-26,436.263
2015-05-27,437.989
2015-05-28,438.793
2015-05-29,435.907
2015-06-01,435.316
2015-06-02,441.497
2015-06-03,446.321
2015-06-04,443.891
2015-06-05,432.879
2015-06-08,432.75
2015-06-09,433.255
2015-06-10,442.186
2015-06-11,441.414
2015-06-12,439.064
2015-06-15,431.04
2015-06-16,433.781
2015-06-17,432.447
2015-06-18,437.607
2015-06-19,437.424
2015-06-22,445.657
2015-06-23,443.631
2015-06-24,441.279
2015-06-25,442.066
2015-06-26,440.481
2015-06-29,431.284
2015-06-30,429.929
2015-07-01,434.24
2015-07-02,431.514
2015-07-03,429.998
2015-07-06,424.389
2015-07-07,413.278
2015-07-08,414.32
2015-07-09,421.386
2015-07-10,432.7
2015-07-13,436.251
2015-07-14,435.59
2015-07-15,436.621
2015-07-16,440.296
2015-07-17,439.649
2015-07-20,441.97
2015-07-21,441.336
2015-07-22,438.94
2015-07-23,439.519
2015-07-24,437.206
2015-07-27,432.574
2015-07-28,434.357
2015-07-29,438.78
2015-07-30,435.695
2015-07-31,440.942
2015-08-03,441.549
2015-08-04,441.117
2015-08-05,441.152
