Date,EUROPE SMALL CAP Small Cap
2010-09-23,237.219
2010-09-24,241.853
2010-09-27,242.574
2010-09-28,243.624
2010-09-29,244.327
2010-09-30,244.404
2010-10-01,246.311
2010-10-04,244.814
2010-10-05,249.579
2010-10-06,252.045
2010-10-07,252.596
2010-10-08,252.46
2010-10-11,253.778
2010-10-12,252.1
2010-10-13,257.71
2010-10-14,260.178
2010-10-15,258.499
2010-10-18,257.973
2010-10-19,253.592
2010-10-20,256.909
2010-10-21,259.203
2010-10-22,257.737
2010-10-25,260.357
2010-10-26,258.892
2010-10-27,255.243
2010-10-28,257.478
2010-10-29,258.213
2010-11-01,258.964
2010-11-02,261.476
2010-11-03,260.695
2010-11-04,267.403
2010-11-05,265.539
2010-11-08,263.246
2010-11-09,265.037
2010-11-10,259.179
2010-11-11,257.389
2010-11-12,256.787
2010-11-15,257.178
2010-11-16,250.617
2010-11-17,251.565
2010-11-18,255.973
2010-11-19,256.421
2010-11-22,255.261
2010-11-23,248.572
2010-11-24,250.342
2010-11-25,251.717
2010-11-26,248.271
2010-11-29,243.437
2010-11-30,241.688
2010-12-01,247.561
2010-12-02,254.725
2010-12-03,259.091
2010-12-06,259.046
2010-12-07,262.97
2010-12-08,260.716
2010-12-09,260.171
2010-12-10,261.502
2010-12-13,265.839
2010-12-14,266.285
2010-12-15,264.98
2010-12-16,262.731
2010-12-17,262.455
2010-12-20,263.047
2010-12-21,265.471
2010-12-22,265.699
2010-12-23,265.625
2010-12-24,265.639
2010-12-27,264.81
2010-12-28,265.182
2010-12-29,267.639
2010-12-30,268.975
2010-12-31,272.491
2011-01-03,272.567
2011-01-04,273.348
2011-01-05,269.237
2011-01-06,267.874
2011-01-07,266.675
2011-01-10,263.939
2011-01-11,268.02
2011-01-12,272.649
2011-01-13,276.125
2011-01-14,276.281
2011-01-17,275.43
2011-01-18,279.079
2011-01-19,278.008
2011-01-20,271.215
2011-01-21,275.635
2011-01-24,276.429
2011-01-25,274.758
2011-01-26,278.201
2011-01-27,279.856
2011-01-28,277.065
2011-01-31,277.397
2011-02-01,282.871
2011-02-02,282.259
2011-02-03,279.184
2011-02-04,279.23
2011-02-07,282.666
2011-02-08,284.422
2011-02-09,284.359
2011-02-10,280.38
2011-02-11,280.482
2011-02-14,281.077
2011-02-15,281.326
2011-02-16,281.331
2011-02-17,282.338
2011-02-18,284.046
2011-02-21,281.06
2011-02-22,279.575
2011-02-23,277.957
2011-02-24,275.339
2011-02-25,278.98
2011-02-28,283.005
2011-03-01,283.554
2011-03-02,282.771
2011-03-03,284.53
2011-03-04,285.953
2011-03-07,286.928
2011-03-08,284.883
2011-03-09,286.035
2011-03-10,279.238
2011-03-11,276.529
2011-03-14,277.374
2011-03-15,270.563
2011-03-16,268.017
2011-03-17,274.261
2011-03-18,279.161
2011-03-21,285.297
2011-03-22,285.06
2011-03-23,283.407
2011-03-24,287.176
2011-03-25,286.797
2011-03-28,286.482
2011-03-29,285.348
2011-03-30,287.608
2011-03-31,287.525
2011-04-01,289.458
2011-04-04,293.018
2011-04-05,293.076
2011-04-06,296.194
2011-04-07,293.544
2011-04-08,297.106
2011-04-11,296.541
2011-04-12,292.153
2011-04-13,294.809
2011-04-14,294.196
2011-04-15,293.858
2011-04-18,285.669
2011-04-19,290.071
2011-04-20,297.65
2011-04-21,301.187
2011-04-22,301.187
2011-04-25,300.46
2011-04-26,302.227
2011-04-27,303.164
2011-04-28,308.286
2011-04-29,309.721
2011-05-02,311.27
2011-05-03,307.992
2011-05-04,305.325
2011-05-05,299.809
2011-05-06,300.831
2011-05-09,297.09
2011-05-10,301.597
2011-05-11,301.305
2011-05-12,296.792
2011-05-13,296.733
2011-05-16,296.426
2011-05-17,292.766
2011-05-18,294.198
2011-05-19,295.876
2011-05-20,294.96
2011-05-23,287.754
2011-05-24,290.083
2011-05-25,290.185
2011-05-26,291.121
2011-05-27,296.399
2011-05-30,297.011
2011-05-31,300.607
2011-06-01,300.933
2011-06-02,298.932
2011-06-03,299.996
2011-06-06,299.43
2011-06-07,300.34
2011-06-08,294.423
2011-06-09,294.82
2011-06-10,288.935
2011-06-13,289.152
2011-06-14,292.832
2011-06-15,286.73
2011-06-16,280.616
2011-06-17,283.332
2011-06-20,280.191
2011-06-21,284.761
2011-06-22,284.41
2011-06-23,275.309
2011-06-24,275.622
2011-06-27,276.712
2011-06-28,279.442
2011-06-29,285.594
2011-06-30,290.743
2011-07-01,292.982
2011-07-04,295.575
2011-07-05,295.115
2011-07-06,291.359
2011-07-07,293.529
2011-07-08,289.988
2011-07-11,279.586
2011-07-12,277.547
2011-07-13,282.907
2011-07-14,280.104
2011-07-15,278.39
2011-07-18,270.734
2011-07-19,276.011
2011-07-20,279.003
2011-07-21,284.364
2011-07-22,286.673
2011-07-25,285.657
2011-07-26,287.043
2011-07-27,282.001
2011-07-28,279.051
2011-07-29,279.123
2011-08-01,273.562
2011-08-02,265.836
2011-08-03,260.947
2011-08-04,247.199
2011-08-05,242.694
2011-08-08,229.425
2011-08-09,235.28
2011-08-10,231.162
2011-08-11,237.348
2011-08-12,244.836
2011-08-15,250.921
2011-08-16,247.447
2011-08-17,248.858
2011-08-18,234.275
2011-08-19,233.064
2011-08-22,233.66
2011-08-23,234.875
2011-08-24,238.099
2011-08-25,236.516
2011-08-26,235.36
2011-08-29,241.72
2011-08-30,243.191
2011-08-31,250.222
2011-09-01,248.88
2011-09-02,243.523
2011-09-05,232.93
2011-09-06,228.928
2011-09-07,235.496
2011-09-08,237.106
2011-09-09,228.283
2011-09-12,220.732
2011-09-13,222.0
2011-09-14,224.462
2011-09-15,231.273
2011-09-16,233.457
2011-09-19,225.892
2011-09-20,229.202
2011-09-21,226.782
2011-09-22,213.644
2011-09-23,212.87
2011-09-26,213.344
2011-09-27,223.912
2011-09-28,221.843
2011-09-29,222.851
2011-09-30,216.771
2011-10-03,212.144
2011-10-04,204.367
2011-10-05,209.112
2011-10-06,216.005
2011-10-07,219.325
2011-10-10,225.585
2011-10-11,225.148
2011-10-12,232.053
2011-10-13,229.096
2011-10-14,234.094
2011-10-17,230.547
2011-10-18,228.506
2011-10-19,231.2
2011-10-20,226.355
2011-10-21,234.167
2011-10-24,238.234
2011-10-25,237.464
2011-10-26,236.34
2011-10-27,247.974
2011-10-28,248.337
2011-10-31,240.494
2011-11-01,227.755
2011-11-02,231.176
2011-11-03,235.191
2011-11-04,234.941
2011-11-07,233.139
2011-11-08,235.715
2011-11-09,228.741
2011-11-10,226.485
2011-11-11,234.466
2011-11-14,230.691
2011-11-15,226.769
2011-11-16,226.284
2011-11-17,222.667
2011-11-18,220.884
2011-11-21,212.495
2011-11-22,211.048
2011-11-23,205.716
2011-11-24,206.24
2011-11-25,205.848
2011-11-28,213.688
2011-11-29,215.83
2011-11-30,225.265
2011-12-01,222.091
2011-12-02,223.993
2011-12-05,227.416
2011-12-06,224.458
2011-12-07,224.662
2011-12-08,218.819
2011-12-09,220.641
2011-12-12,213.627
2011-12-13,212.67
2011-12-14,205.867
2011-12-15,208.384
2011-12-16,208.869
2011-12-19,208.05
2011-12-20,214.16
2011-12-21,212.933
2011-12-22,215.031
2011-12-23,216.331
2011-12-26,216.331
2011-12-27,216.844
2011-12-28,214.1
2011-12-29,214.392
2011-12-30,217.661
2012-01-02,219.757
2012-01-03,225.183
2012-01-04,221.715
2012-01-05,217.842
2012-01-06,217.591
2012-01-09,217.672
2012-01-10,220.914
2012-01-11,219.991
2012-01-12,223.426
2012-01-13,221.837
2012-01-16,223.199
2012-01-17,226.144
2012-01-18,228.942
2012-01-19,233.78
2012-01-20,234.565
2012-01-23,238.16
2012-01-24,234.796
2012-01-25,235.371
2012-01-26,241.669
2012-01-27,240.592
2012-01-30,236.751
2012-01-31,239.444
2012-02-01,246.582
2012-02-02,248.002
2012-02-03,250.591
2012-02-06,250.683
2012-02-07,252.141
2012-02-08,252.429
2012-02-09,254.152
2012-02-10,250.999
2012-02-13,253.209
2012-02-14,250.634
2012-02-15,250.944
2012-02-16,249.387
2012-02-17,254.295
2012-02-20,259.236
2012-02-21,257.603
2012-02-22,255.481
2012-02-23,255.666
2012-02-24,260.124
2012-02-27,258.061
2012-02-28,259.054
2012-02-29,259.275
2012-03-01,260.278
2012-03-02,258.463
2012-03-05,256.541
2012-03-06,246.507
2012-03-07,248.966
2012-03-08,256.172
2012-03-09,254.708
2012-03-12,254.076
2012-03-13,258.45
2012-03-14,257.263
2012-03-15,258.053
2012-03-16,261.637
2012-03-19,262.686
2012-03-20,259.175
2012-03-21,258.534
2012-03-22,255.102
2012-03-23,257.349
2012-03-26,262.47
2012-03-27,261.842
2012-03-28,258.258
2012-03-29,254.881
2012-03-30,258.296
2012-04-02,260.547
2012-04-03,260.337
2012-04-04,250.901
2012-04-05,250.185
2012-04-06,250.185
2012-04-09,250.293
2012-04-10,244.511
2012-04-11,247.47
2012-04-12,252.649
2012-04-13,248.84
2012-04-16,247.294
2012-04-17,253.197
2012-04-18,253.26
2012-04-19,252.831
2012-04-20,254.292
2012-04-23,246.956
2012-04-24,250.724
2012-04-25,253.611
2012-04-26,254.535
2012-04-27,257.883
2012-04-30,257.321
2012-05-01,257.727
2012-05-02,256.299
2012-05-03,256.219
2012-05-04,249.5
2012-05-07,249.669
2012-05-08,243.283
2012-05-09,239.933
2012-05-10,243.931
2012-05-11,244.588
2012-05-14,238.168
2012-05-15,234.598
2012-05-16,232.849
2012-05-17,230.143
2012-05-18,226.529
2012-05-21,228.751
2012-05-22,233.355
2012-05-23,226.382
2012-05-24,227.396
2012-05-25,226.037
2012-05-28,227.8
2012-05-29,230.441
2012-05-30,224.364
2012-05-31,223.372
2012-06-01,217.756
2012-06-04,218.048
2012-06-05,217.957
2012-06-06,223.803
2012-06-07,228.739
2012-06-08,225.705
2012-06-11,225.77
2012-06-12,223.266
2012-06-13,223.214
2012-06-14,223.578
2012-06-15,227.979
2012-06-18,227.733
2012-06-19,232.3
2012-06-20,235.537
2012-06-21,233.36
2012-06-22,229.814
2012-06-25,224.524
2012-06-26,223.391
2012-06-27,225.086
2012-06-28,223.142
2012-06-29,234.223
2012-07-02,236.131
2012-07-03,238.885
2012-07-04,237.387
2012-07-05,234.815
2012-07-06,231.189
2012-07-09,229.793
2012-07-10,230.968
2012-07-11,229.775
2012-07-12,226.117
2012-07-13,230.417
2012-07-16,231.805
2012-07-17,231.369
2012-07-18,233.467
2012-07-19,237.381
2012-07-20,233.766
2012-07-23,226.004
2012-07-24,225.518
2012-07-25,225.872
2012-07-26,233.112
2012-07-27,235.794
2012-07-30,236.208
2012-07-31,235.454
2012-08-01,235.162
2012-08-02,230.062
2012-08-03,237.375
2012-08-06,241.013
2012-08-07,242.356
2012-08-08,241.3
2012-08-09,241.419
2012-08-10,241.717
2012-08-13,241.1
2012-08-14,241.778
2012-08-15,241.403
2012-08-16,243.632
2012-08-17,244.972
2012-08-20,244.583
2012-08-21,248.408
2012-08-22,245.816
2012-08-23,246.556
2012-08-24,244.784
2012-08-27,245.316
2012-08-28,244.449
2012-08-29,244.495
2012-08-30,242.705
2012-08-31,246.609
2012-09-03,248.135
2012-09-04,246.442
2012-09-05,247.667
2012-09-06,252.646
2012-09-07,258.131
2012-09-10,258.463
2012-09-11,259.362
2012-09-12,261.836
2012-09-13,261.614
2012-09-14,270.235
2012-09-17,269.506
2012-09-18,266.292
2012-09-19,267.07
2012-09-20,264.632
2012-09-21,266.586
2012-09-24,263.956
2012-09-25,265.817
2012-09-26,258.906
2012-09-27,260.378
2012-09-28,259.836
2012-10-01,263.045
2012-10-02,263.961
2012-10-03,262.411
2012-10-04,265.599
2012-10-05,269.364
2012-10-08,265.244
2012-10-09,263.016
2012-10-10,260.788
2012-10-11,262.67
2012-10-12,262.692
2012-10-15,262.735
2012-10-16,266.934
2012-10-17,270.325
2012-10-18,270.543
2012-10-19,268.051
2012-10-22,268.349
2012-10-23,262.731
2012-10-24,263.921
2012-10-25,265.701
2012-10-26,264.739
2012-10-29,262.989
2012-10-30,265.277
2012-10-31,264.672
2012-11-01,267.231
2012-11-02,266.538
2012-11-05,263.93
2012-11-06,265.225
2012-11-07,262.266
2012-11-08,260.546
2012-11-09,258.756
2012-11-12,257.343
2012-11-13,256.665
2012-11-14,255.515
2012-11-15,254.025
2012-11-16,250.511
2012-11-19,256.632
2012-11-20,257.369
2012-11-21,258.269
2012-11-22,261.612
2012-11-23,263.997
2012-11-26,263.22
2012-11-27,263.406
2012-11-28,262.565
2012-11-29,266.714
2012-11-30,267.128
2012-12-03,268.81
2012-12-04,269.197
2012-12-05,270.135
2012-12-06,270.845
2012-12-07,269.978
2012-12-10,269.786
2012-12-11,272.091
2012-12-12,273.608
2012-12-13,273.922
2012-12-14,274.754
2012-12-17,275.914
2012-12-18,278.951
2012-12-19,282.29
2012-12-20,282.417
2012-12-21,279.841
2012-12-24,279.808
2012-12-25,279.808
2012-12-26,280.187
2012-12-27,280.846
2012-12-28,280.046
2012-12-31,280.707
2013-01-01,280.707
2013-01-02,287.435
2013-01-03,286.179
2013-01-04,285.969
2013-01-07,288.025
2013-01-08,286.656
2013-01-09,288.007
2013-01-10,291.549
2013-01-11,293.708
2013-01-14,292.651
2013-01-15,291.675
2013-01-16,290.526
2013-01-17,293.629
2013-01-18,293.352
2013-01-21,294.526
2013-01-22,294.288
2013-01-23,294.723
2013-01-24,296.769
2013-01-25,299.428
2013-01-28,298.816
2013-01-29,298.072
2013-01-30,298.122
2013-01-31,297.49
2013-02-01,302.872
2013-02-04,297.256
2013-02-05,297.488
2013-02-06,299.071
2013-02-07,297.266
2013-02-08,300.408
2013-02-11,298.813
2013-02-12,302.152
2013-02-13,304.052
2013-02-14,301.285
2013-02-15,302.236
2013-02-18,300.838
2013-02-19,304.512
2013-02-20,304.343
2013-02-21,297.195
2013-02-22,298.736
2013-02-25,298.545
2013-02-26,293.324
2013-02-27,296.146
2013-02-28,297.564
2013-03-01,294.493
2013-03-04,293.645
2013-03-05,298.834
2013-03-06,298.2
2013-03-07,299.755
2013-03-08,298.791
2013-03-11,298.742
2013-03-12,299.43
2013-03-13,298.03
2013-03-14,301.566
2013-03-15,303.83
2013-03-18,301.671
2013-03-19,298.601
2013-03-20,300.295
2013-03-21,299.073
2013-03-22,299.586
2013-03-25,297.334
2013-03-26,297.049
2013-03-27,293.351
2013-03-28,295.906
2013-03-29,295.906
2013-04-01,296.329
2013-04-02,297.686
2013-04-03,296.427
2013-04-04,293.176
2013-04-05,291.228
2013-04-08,291.246
2013-04-09,293.306
2013-04-10,299.223
2013-04-11,303.552
2013-04-12,301.312
2013-04-15,297.071
2013-04-16,295.737
2013-04-17,290.135
2013-04-18,290.666
2013-04-19,291.954
2013-04-22,291.348
2013-04-23,296.258
2013-04-24,297.769
2013-04-25,302.041
2013-04-26,302.01
2013-04-29,304.135
2013-04-30,305.784
2013-05-01,306.742
2013-05-02,304.52
2013-05-03,308.654
2013-05-06,307.896
2013-05-07,308.799
2013-05-08,313.825
2013-05-09,313.372
2013-05-10,311.29
2013-05-13,311.44
2013-05-14,311.763
2013-05-15,312.221
2013-05-16,314.95
2013-05-17,313.892
2013-05-20,315.652
2013-05-21,316.314
2013-05-22,315.813
2013-05-23,309.62
2013-05-24,309.917
2013-05-27,311.076
2013-05-28,313.574
2013-05-29,311.783
2013-05-30,314.698
2013-05-31,311.624
2013-06-03,311.103
2013-06-04,312.409
2013-06-05,308.905
2013-06-06,308.416
2013-06-07,311.464
2013-06-10,311.131
2013-06-11,308.134
2013-06-12,309.33
2013-06-13,307.505
2013-06-14,311.154
2013-06-17,313.297
2013-06-18,314.238
2013-06-19,314.744
2013-06-20,301.98
2013-06-21,297.455
2013-06-24,290.238
2013-06-25,293.966
2013-06-26,296.796
2013-06-27,299.584
2013-06-28,298.768
2013-07-01,303.108
2013-07-02,302.477
2013-07-03,300.656
2013-07-04,304.733
2013-07-05,300.832
2013-07-08,305.264
2013-07-09,305.954
2013-07-10,307.266
2013-07-11,313.57
2013-07-12,314.361
2013-07-15,315.089
2013-07-16,315.519
2013-07-17,316.302
2013-07-18,319.674
2013-07-19,321.102
2013-07-22,323.47
2013-07-23,323.562
2013-07-24,324.832
2013-07-25,323.669
2013-07-26,323.731
2013-07-29,323.832
2013-07-30,325.03
2013-07-31,325.052
2013-08-01,328.275
2013-08-02,330.751
2013-08-05,332.825
2013-08-06,332.847
2013-08-07,332.695
2013-08-08,337.1
2013-08-09,337.792
2013-08-12,336.881
2013-08-13,336.722
2013-08-14,339.048
2013-08-15,333.548
2013-08-16,337.404
2013-08-19,338.642
2013-08-20,336.396
2013-08-21,335.033
2013-08-22,336.87
2013-08-23,339.669
2013-08-26,337.997
2013-08-27,332.454
2013-08-28,329.443
2013-08-29,330.073
2013-08-30,326.395
2013-09-02,332.708
2013-09-03,332.222
2013-09-04,333.8
2013-09-05,334.703
2013-09-06,336.934
2013-09-09,340.638
2013-09-10,346.123
2013-09-11,348.024
2013-09-12,347.599
2013-09-13,347.509
2013-09-16,351.73
2013-09-17,349.471
2013-09-18,349.812
2013-09-19,355.85
2013-09-20,353.269
2013-09-23,351.409
2013-09-24,352.771
2013-09-25,353.156
2013-09-26,352.331
2013-09-27,353.546
2013-09-30,352.981
2013-10-01,356.088
2013-10-02,356.389
2013-10-03,356.309
2013-10-04,355.663
2013-10-07,353.991
2013-10-08,352.844
2013-10-09,348.626
2013-10-10,354.461
2013-10-11,356.652
2013-10-14,358.466
2013-10-15,359.748
2013-10-16,360.121
2013-10-17,365.743
2013-10-18,370.294
2013-10-21,372.998
2013-10-22,375.067
2013-10-23,373.334
2013-10-24,374.435
2013-10-25,373.453
2013-10-28,371.194
2013-10-29,372.519
2013-10-30,373.418
2013-10-31,370.811
2013-11-01,367.557
2013-11-04,368.671
2013-11-05,367.855
2013-11-06,371.808
2013-11-07,368.562
2013-11-08,365.939
2013-11-11,369.363
2013-11-12,367.215
2013-11-13,363.168
2013-11-14,367.199
2013-11-15,367.789
2013-11-18,370.608
2013-11-19,368.407
2013-11-20,366.425
2013-11-21,365.582
2013-11-22,368.474
2013-11-25,370.014
2013-11-26,371.821
2013-11-27,374.853
2013-11-28,376.96
2013-11-29,378.262
2013-12-02,375.546
2013-12-03,370.906
2013-12-04,368.296
2013-12-05,369.339
2013-12-06,372.47
2013-12-09,374.876
2013-12-10,375.774
2013-12-11,374.577
2013-12-12,368.965
2013-12-13,368.234
2013-12-16,371.678
2013-12-17,370.147
2013-12-18,374.077
2013-12-19,377.35
2013-12-20,379.489
2013-12-23,382.821
2013-12-24,382.853
2013-12-25,382.853
2013-12-26,383.757
2013-12-27,389.113
2013-12-30,391.059
2013-12-31,391.411
2014-01-01,391.411
2014-01-02,388.391
2014-01-03,391.004
2014-01-06,392.231
2014-01-07,393.431
2014-01-08,393.362
2014-01-09,392.906
2014-01-10,399.592
2014-01-13,400.434
2014-01-14,401.417
2014-01-15,401.553
2014-01-16,400.117
2014-01-17,401.332
2014-01-20,401.11
2014-01-21,399.885
2014-01-22,401.451
2014-01-23,400.074
2014-01-24,390.281
2014-01-27,385.876
2014-01-28,391.417
2014-01-29,389.748
2014-01-30,388.651
2014-01-31,386.137
2014-02-03,381.541
2014-02-04,380.836
2014-02-05,382.036
2014-02-06,389.47
2014-02-07,392.51
2014-02-10,393.932
2014-02-11,399.157
2014-02-12,400.272
2014-02-13,401.839
2014-02-14,405.431
2014-02-17,408.503
2014-02-18,409.489
2014-02-19,410.83
2014-02-20,409.139
2014-02-21,412.275
2014-02-24,413.884
2014-02-25,415.114
2014-02-26,412.668
2014-02-27,413.6
2014-02-28,421.355
2014-03-03,409.975
2014-03-04,417.877
2014-03-05,418.905
2014-03-06,422.716
2014-03-07,420.208
2014-03-10,417.584
2014-03-11,417.815
2014-03-12,413.727
2014-03-13,411.049
2014-03-14,407.39
2014-03-17,413.947
2014-03-18,415.467
2014-03-19,416.043
2014-03-20,409.621
2014-03-21,407.686
2014-03-24,402.474
2014-03-25,406.278
2014-03-26,410.269
2014-03-27,409.876
2014-03-28,411.67
2014-03-31,415.568
2014-04-01,419.204
2014-04-02,419.408
2014-04-03,417.33
2014-04-04,419.02
2014-04-07,415.612
2014-04-08,411.333
2014-04-09,416.288
2014-04-10,415.899
2014-04-11,408.525
2014-04-14,401.6
2014-04-15,397.526
2014-04-16,403.343
2014-04-17,407.584
2014-04-18,407.584
2014-04-21,406.89
2014-04-22,412.905
2014-04-23,411.641
2014-04-24,411.916
2014-04-25,409.106
2014-04-28,407.989
2014-04-29,410.774
2014-04-30,412.776
2014-05-01,413.532
2014-05-02,415.696
2014-05-05,414.91
2014-05-06,417.565
2014-05-07,414.971
2014-05-08,417.436
2014-05-09,412.954
2014-05-12,416.657
2014-05-13,415.33
2014-05-14,412.643
2014-05-15,404.69
2014-05-16,400.113
2014-05-19,400.914
2014-05-20,402.059
2014-05-21,404.918
2014-05-22,406.928
2014-05-23,407.729
2014-05-26,411.056
2014-05-27,413.092
2014-05-28,413.513
2014-05-29,414.154
2014-05-30,415.96
2014-06-02,416.902
2014-06-03,413.986
2014-06-04,415.474
2014-06-05,416.651
2014-06-06,421.954
2014-06-09,422.01
2014-06-10,420.607
2014-06-11,416.716
2014-06-12,418.135
2014-06-13,413.791
2014-06-16,411.575
2014-06-17,409.994
2014-06-18,411.307
2014-06-19,415.041
2014-06-20,414.024
2014-06-23,412.531
2014-06-24,409.42
2014-06-25,407.253
2014-06-26,408.964
2014-06-27,410.583
2014-06-30,413.053
2014-07-01,415.783
2014-07-02,417.396
2014-07-03,420.005
2014-07-04,419.0
2014-07-07,415.103
2014-07-08,408.803
2014-07-09,408.059
2014-07-10,401.939
2014-07-11,402.572
2014-07-14,406.617
2014-07-15,402.785
2014-07-16,406.766
2014-07-17,404.456
2014-07-18,402.601
2014-07-21,400.967
2014-07-22,403.594
2014-07-23,405.211
2014-07-24,406.183
2014-07-25,403.555
2014-07-28,401.797
2014-07-29,402.049
2014-07-30,398.972
2014-07-31,393.499
2014-08-01,389.605
2014-08-04,387.275
2014-08-05,386.438
2014-08-06,381.457
2014-08-07,379.494
2014-08-08,378.097
2014-08-11,384.996
2014-08-12,384.429
2014-08-13,385.133
2014-08-14,387.422
2014-08-15,386.915
2014-08-18,390.788
2014-08-19,392.507
2014-08-20,390.486
2014-08-21,392.872
2014-08-22,391.464
2014-08-25,393.335
2014-08-26,396.095
2014-08-27,397.733
2014-08-28,393.616
2014-08-29,393.15
2014-09-01,392.775
2014-09-02,391.608
2014-09-03,393.277
2014-09-04,391.427
2014-09-05,389.932
2014-09-08,386.52
2014-09-09,384.443
2014-09-10,382.57
2014-09-11,382.834
2014-09-12,383.905
2014-09-15,382.219
2014-09-16,379.609
2014-09-17,382.54
2014-09-18,384.796
2014-09-19,383.987
2014-09-22,381.759
2014-09-23,378.303
2014-09-24,376.903
2014-09-25,373.457
2014-09-26,371.171
2014-09-29,370.64
2014-09-30,370.941
2014-10-01,367.093
2014-10-02,360.314
2014-10-03,360.105
2014-10-06,361.822
2014-10-07,357.701
2014-10-08,353.955
2014-10-09,351.955
2014-10-10,343.849
2014-10-13,342.406
2014-10-14,343.153
2014-10-15,337.325
2014-10-16,337.257
2014-10-17,347.08
2014-10-20,347.111
2014-10-21,354.341
2014-10-22,356.86
2014-10-23,357.497
2014-10-24,357.025
2014-10-27,355.411
2014-10-28,359.298
2014-10-29,361.148
2014-10-30,359.012
2014-10-31,362.555
2014-11-03,360.894
2014-11-04,360.228
2014-11-05,361.573
2014-11-06,360.399
2014-11-07,357.863
2014-11-10,361.98
2014-11-11,362.1
2014-11-12,360.381
2014-11-13,359.926
2014-11-14,359.578
2014-11-17,360.141
2014-11-18,363.736
2014-11-19,363.202
2014-11-20,363.746
2014-11-21,365.458
2014-11-24,367.788
2014-11-25,370.732
2014-11-26,370.955
2014-11-27,370.814
2014-11-28,369.086
2014-12-01,367.862
2014-12-02,367.292
2014-12-03,368.104
2014-12-04,369.22
2014-12-05,370.091
2014-12-08,369.23
2014-12-09,366.13
2014-12-10,366.114
2014-12-11,364.023
2014-12-12,359.403
2014-12-15,352.938
2014-12-16,357.96
2014-12-17,356.448
2014-12-18,362.344
2014-12-19,364.405
2014-12-22,366.566
2014-12-23,366.451
2014-12-24,367.042
2014-12-25,367.042
2014-12-26,366.727
2014-12-29,366.371
2014-12-30,365.454
2014-12-31,365.953
2015-01-01,365.953
2015-01-02,363.903
2015-01-05,357.432
2015-01-06,353.699
2015-01-07,350.633
2015-01-08,356.233
2015-01-09,356.115
2015-01-12,355.904
2015-01-13,358.94
2015-01-14,355.478
2015-01-15,355.059
2015-01-16,354.457
2015-01-19,360.377
2015-01-20,360.879
2015-01-21,361.941
2015-01-22,362.056
2015-01-23,361.244
2015-01-26,364.088
2015-01-27,364.499
2015-01-28,364.771
2015-01-29,363.07
2015-01-30,362.553
2015-02-02,364.839
2015-02-03,371.685
2015-02-04,372.947
2015-02-05,376.879
2015-02-06,374.824
2015-02-09,371.763
2015-02-10,374.922
2015-02-11,372.868
2015-02-12,379.821
2015-02-13,382.323
2015-02-16,383.0
2015-02-17,382.366
2015-02-18,386.423
2015-02-19,387.766
2015-02-20,388.162
2015-02-23,390.03
2015-02-24,391.106
2015-02-25,392.269
2015-02-26,390.684
2015-02-27,392.811
2015-03-02,390.85
2015-03-03,387.905
2015-03-04,384.74
2015-03-05,388.426
2015-03-06,384.031
2015-03-09,382.341
2015-03-10,375.331
2015-03-11,374.745
2015-03-12,376.792
2015-03-13,375.252
2015-03-16,378.949
2015-03-17,376.063
2015-03-18,377.676
2015-03-19,380.323
2015-03-20,388.302
2015-03-23,391.634
2015-03-24,393.076
2015-03-25,392.467
2015-03-26,385.455
2015-03-27,384.753
2015-03-30,386.404
2015-03-31,383.27
2015-04-01,384.511
2015-04-02,389.466
2015-04-03,389.466
2015-04-06,394.093
2015-04-07,394.362
2015-04-08,394.568
2015-04-09,394.377
2015-04-10,396.098
2015-04-13,395.5
2015-04-14,399.148
2015-04-15,398.089
2015-04-16,398.66
2015-04-17,394.597
2015-04-20,395.953
2015-04-21,398.592
2015-04-22,396.714
2015-04-23,398.245
2015-04-24,402.601
2015-04-27,406.767
2015-04-28,405.579
2015-04-29,404.468
2015-04-30,405.355
2015-05-01,403.553
2015-05-04,404.247
2015-05-05,401.83
2015-05-06,404.593
2015-05-07,403.112
2015-05-08,413.536
2015-05-11,414.249
2015-05-12,412.933
2015-05-13,419.174
2015-05-14,422.093
2015-05-15,425.718
2015-05-18,423.593
2015-05-19,420.992
2015-05-20,420.605
2015-05-21,422.484
2015-05-22,418.636
2015-05-25,417.807
2015-05-26,411.304
2015-05-27,412.908
2015-05-28,413.65
2015-05-29,410.922
2015-06-01,410.349
2015-06-02,416.163
2015-06-03,420.703
2015-06-04,418.398
2015-06-05,408.016
2015-06-08,407.877
2015-06-09,408.35
2015-06-10,416.766
2015-06-11,416.031
2015-06-12,413.814
2015-06-15,406.249
2015-06-16,408.828
2015-06-17,407.562
2015-06-18,412.419
2015-06-19,412.238
2015-06-22,419.965
2015-06-23,418.052
2015-06-24,415.836
2015-06-25,416.558
2015-06-26,415.062
2015-06-29,406.39
2015-06-30,405.107
2015-07-01,409.16
2015-07-02,406.586
2015-07-03,405.151
2015-07-06,399.86
2015-07-07,389.377
2015-07-08,390.356
2015-07-09,397.01
2015-07-10,407.669
2015-07-13,411.014
2015-07-14,410.391
2015-07-15,411.359
2015-07-16,414.821
2015-07-17,414.209
2015-07-20,416.395
2015-07-21,415.798
2015-07-22,413.54
2015-07-23,414.086
2015-07-24,411.907
2015-07-27,407.543
2015-07-28,409.222
2015-07-29,413.389
2015-07-30,410.481
2015-07-31,415.424
2015-08-03,415.996
2015-08-04,415.579
2015-08-05,415.612
