Date,KOKUSAI INDEX (WORLD ex JP) LARGE CAP Large Cap
2005-11-08,717.988
2005-11-09,717.835
2005-11-10,721.541
2005-11-11,725.111
2005-11-14,724.582
2005-11-15,721.321
2005-11-16,720.408
2005-11-17,726.809
2005-11-18,730.002
2005-11-21,734.179
2005-11-22,736.142
2005-11-23,740.799
2005-11-24,740.87
2005-11-25,741.053
2005-11-28,736.913
2005-11-29,736.41
2005-11-30,732.329
2005-12-01,740.056
2005-12-02,742.22
2005-12-05,741.791
2005-12-06,744.236
2005-12-07,740.704
2005-12-08,742.354
2005-12-09,743.195
2005-12-12,746.244
2005-12-13,748.695
2005-12-14,751.801
2005-12-15,748.568
2005-12-16,750.23
2005-12-19,747.485
2005-12-20,745.699
2005-12-21,746.647
2005-12-22,749.057
2005-12-23,749.351
2005-12-26,749.351
2005-12-27,745.445
2005-12-28,747.219
2005-12-29,745.901
2005-12-30,740.896
2006-01-02,741.802
2006-01-03,755.445
2006-01-04,762.565
2006-01-05,761.752
2006-01-06,769.249
2006-01-09,769.537
2006-01-10,767.5
2006-01-11,771.353
2006-01-12,767.87
2006-01-13,767.856
2006-01-16,769.727
2006-01-17,764.684
2006-01-18,760.199
2006-01-19,764.4
2006-01-20,753.628
2006-01-23,758.251
2006-01-24,757.638
2006-01-25,759.795
2006-01-26,765.369
2006-01-27,770.041
2006-01-30,769.816
2006-01-31,769.67
2006-02-01,772.206
2006-02-02,764.933
2006-02-03,760.398
2006-02-06,760.423
2006-02-07,754.74
2006-02-08,757.681
2006-02-09,760.618
2006-02-10,759.633
2006-02-13,759.032
2006-02-14,762.899
2006-02-15,765.113
2006-02-16,769.57
2006-02-17,770.479
2006-02-20,772.329
2006-02-21,770.516
2006-02-22,774.695
2006-02-23,773.623
2006-02-24,774.047
2006-02-27,776.702
2006-02-28,769.608
2006-03-01,775.915
2006-03-02,774.519
2006-03-03,774.686
2006-03-06,772.944
2006-03-07,767.779
2006-03-08,767.85
2006-03-09,767.576
2006-03-10,771.819
2006-03-13,776.269
2006-03-14,783.409
2006-03-15,786.381
2006-03-16,789.794
2006-03-17,790.13
2006-03-20,790.119
2006-03-21,785.715
2006-03-22,789.439
2006-03-23,785.3
2006-03-24,788.111
2006-03-27,785.526
2006-03-28,782.16
2006-03-29,784.324
2006-03-30,789.715
2006-03-31,784.695
2006-04-03,789.001
2006-04-04,793.727
2006-04-05,797.425
2006-04-06,796.919
2006-04-07,788.517
2006-04-10,790.497
2006-04-11,785.021
2006-04-12,784.256
2006-04-13,785.069
2006-04-14,785.069
2006-04-17,788.249
2006-04-18,796.508
2006-04-19,801.838
2006-04-20,801.905
2006-04-21,805.173
2006-04-24,802.977
2006-04-25,801.605
2006-04-26,805.125
2006-04-27,808.011
2006-04-28,808.475
2006-05-01,808.243
2006-05-02,814.177
2006-05-03,808.587
2006-05-04,812.349
2006-05-05,821.856
2006-05-08,821.159
2006-05-09,824.322
2006-05-10,823.062
2006-05-11,816.634
2006-05-12,806.77
2006-05-15,802.509
2006-05-16,803.45
2006-05-17,786.331
2006-05-18,782.384
2006-05-19,781.401
2006-05-22,775.541
2006-05-23,780.274
2006-05-24,775.248
2006-05-25,785.074
2006-05-26,791.691
2006-05-29,792.769
2006-05-30,782.485
2006-05-31,786.857
2006-06-01,793.147
2006-06-02,797.587
2006-06-05,788.068
2006-06-06,778.929
2006-06-07,777.062
2006-06-08,766.599
2006-06-09,770.208
2006-06-12,761.449
2006-06-13,749.523
2006-06-14,753.058
2006-06-15,768.022
2006-06-16,765.558
2006-06-19,761.192
2006-06-20,763.307
2006-06-21,769.47
2006-06-22,767.004
2006-06-23,765.286
2006-06-26,767.467
2006-06-27,762.813
2006-06-28,764.246
2006-06-29,779.754
2006-06-30,788.933
2006-07-03,794.539
2006-07-04,795.621
2006-07-05,786.784
2006-07-06,791.988
2006-07-07,790.79
2006-07-10,790.531
2006-07-11,790.052
2006-07-12,784.245
2006-07-13,774.532
2006-07-14,767.594
2006-07-17,763.224
2006-07-18,763.138
2006-07-19,778.721
2006-07-20,778.077
2006-07-21,773.695
2006-07-24,785.019
2006-07-25,788.522
2006-07-26,789.604
2006-07-27,793.934
2006-07-28,801.898
2006-07-31,799.658
2006-08-01,794.814
2006-08-02,802.583
2006-08-03,800.156
2006-08-04,805.573
2006-08-07,800.59
2006-08-08,799.49
2006-08-09,801.522
2006-08-10,798.559
2006-08-11,797.247
2006-08-14,799.577
2006-08-15,809.336
2006-08-16,815.728
2006-08-17,817.271
2006-08-18,817.178
2006-08-21,818.441
2006-08-22,817.554
2006-08-23,814.2
2006-08-24,815.65
2006-08-25,814.448
2006-08-28,819.169
2006-08-29,819.613
2006-08-30,823.432
2006-08-31,821.643
2006-09-01,825.894
2006-09-04,828.848
2006-09-05,827.287
2006-09-06,818.603
2006-09-07,811.794
2006-09-08,812.577
2006-09-11,810.857
2006-09-12,818.99
2006-09-13,821.389
2006-09-14,822.319
2006-09-15,821.735
2006-09-18,823.784
2006-09-19,821.385
2006-09-20,826.541
2006-09-21,826.103
2006-09-22,823.261
2006-09-25,825.633
2006-09-26,831.848
2006-09-27,835.51
2006-09-28,836.608
2006-09-29,834.6
2006-10-02,834.906
2006-10-03,834.794
2006-10-04,841.318
2006-10-05,844.499
2006-10-06,841.136
2006-10-09,842.133
2006-10-10,843.646
2006-10-11,842.58
2006-10-12,849.426
2006-10-13,850.808
2006-10-16,853.334
2006-10-17,848.916
2006-10-18,851.999
2006-10-19,854.561
2006-10-20,857.036
2006-10-23,860.308
2006-10-24,860.034
2006-10-25,864.636
2006-10-26,868.865
2006-10-27,865.595
2006-10-30,864.632
2006-10-31,865.822
2006-11-01,863.724
2006-11-02,862.619
2006-11-03,861.637
2006-11-06,871.212
2006-11-07,876.299
2006-11-08,876.107
2006-11-09,873.444
2006-11-10,874.944
2006-11-13,874.989
2006-11-14,877.227
2006-11-15,880.452
2006-11-16,881.958
2006-11-17,880.72
2006-11-20,880.678
2006-11-21,882.271
2006-11-22,886.185
2006-11-23,886.134
2006-11-24,885.33
2006-11-27,874.807
2006-11-28,876.146
2006-11-29,885.185
2006-11-30,885.81
2006-12-01,883.331
2006-12-04,889.494
2006-12-05,893.811
2006-12-06,893.712
2006-12-07,892.983
2006-12-08,894.375
2006-12-11,894.983
2006-12-12,896.453
2006-12-13,898.785
2006-12-14,904.736
2006-12-15,904.957
2006-12-18,902.469
2006-12-19,903.915
2006-12-20,904.866
2006-12-21,901.779
2006-12-22,897.358
2006-12-25,897.358
2006-12-26,898.861
2006-12-27,906.358
2006-12-28,906.801
2006-12-29,904.467
2007-01-01,904.467
2007-01-02,911.519
2007-01-03,908.359
2007-01-04,904.546
2007-01-05,895.715
2007-01-08,896.661
2007-01-09,896.803
2007-01-10,893.619
2007-01-11,901.62
2007-01-12,907.913
2007-01-15,910.626
2007-01-16,908.532
2007-01-17,908.181
2007-01-18,906.735
2007-01-19,910.772
2007-01-22,907.322
2007-01-23,911.258
2007-01-24,916.825
2007-01-25,910.096
2007-01-26,904.956
2007-01-29,906.049
2007-01-30,911.228
2007-01-31,913.492
2007-02-01,921.465
2007-02-02,922.413
2007-02-05,920.887
2007-02-06,923.008
2007-02-07,926.489
2007-02-08,923.561
2007-02-09,920.658
2007-02-12,916.023
2007-02-13,922.28
2007-02-14,932.13
2007-02-15,933.081
2007-02-16,931.568
2007-02-19,933.33
2007-02-20,933.966
2007-02-21,930.221
2007-02-22,930.481
2007-02-23,931.355
2007-02-26,932.902
2007-02-27,905.824
2007-02-28,900.915
2007-03-01,895.19
2007-03-02,888.229
2007-03-05,877.186
2007-03-06,888.883
2007-03-07,891.227
2007-03-08,898.631
2007-03-09,899.807
2007-03-12,901.735
2007-03-13,888.142
2007-03-14,882.435
2007-03-15,891.697
2007-03-16,890.954
2007-03-19,901.858
2007-03-20,907.823
2007-03-21,918.828
2007-03-22,926.059
2007-03-23,926.803
2007-03-26,925.71
2007-03-27,922.48
2007-03-28,916.767
2007-03-29,922.246
2007-03-30,920.797
2007-04-02,924.586
2007-04-03,933.752
2007-04-04,935.957
2007-04-05,939.947
2007-04-06,939.947
2007-04-09,938.34
2007-04-10,944.587
2007-04-11,941.229
2007-04-12,945.216
2007-04-13,950.513
2007-04-16,962.131
2007-04-17,964.368
2007-04-18,963.627
2007-04-19,961.543
2007-04-20,971.546
2007-04-23,968.539
2007-04-24,966.441
2007-04-25,976.098
2007-04-26,974.632
2007-04-27,973.958
2007-04-30,970.527
2007-05-01,969.872
2007-05-02,976.086
2007-05-03,979.744
2007-05-04,985.071
2007-05-07,988.551
2007-05-08,982.423
2007-05-09,985.983
2007-05-10,974.83
2007-05-11,982.247
2007-05-14,981.6
2007-05-15,983.976
2007-05-16,987.859
2007-05-17,987.081
2007-05-18,994.516
2007-05-21,994.709
2007-05-22,993.959
2007-05-23,997.643
2007-05-24,987.755
2007-05-25,991.476
2007-05-28,992.137
2007-05-29,994.166
2007-05-30,996.441
2007-05-31,1000.0
2007-06-01,1005.372
2007-06-04,1007.817
2007-06-05,1003.765
2007-06-06,992.221
2007-06-07,977.418
2007-06-08,980.062
2007-06-11,983.618
2007-06-12,974.851
2007-06-13,984.055
2007-06-14,993.397
2007-06-15,1004.227
2007-06-18,1003.613
2007-06-19,1004.025
2007-06-20,997.743
2007-06-21,996.994
2007-06-22,989.312
2007-06-25,987.351
2007-06-26,982.933
2007-06-27,984.404
2007-06-28,989.965
2007-06-29,993.259
2007-07-02,1001.626
2007-07-03,1006.883
2007-07-04,1009.126
2007-07-05,1006.388
2007-07-06,1012.245
2007-07-09,1014.757
2007-07-10,1004.885
2007-07-11,1007.977
2007-07-12,1024.045
2007-07-13,1028.389
2007-07-16,1027.899
2007-07-17,1026.74
2007-07-18,1022.153
2007-07-19,1029.297
2007-07-20,1018.788
2007-07-23,1023.397
2007-07-24,1006.422
2007-07-25,1002.123
2007-07-26,977.709
2007-07-27,963.466
2007-07-30,968.778
2007-07-31,970.808
2007-08-01,966.987
2007-08-02,973.368
2007-08-03,956.599
2007-08-06,965.901
2007-08-07,973.7
2007-08-08,992.537
2007-08-09,965.963
2007-08-10,952.141
2007-08-13,958.79
2007-08-14,942.965
2007-08-15,930.94
2007-08-16,916.488
2007-08-17,940.52
2007-08-20,943.958
2007-08-21,945.504
2007-08-22,958.626
2007-08-23,962.443
2007-08-24,971.545
2007-08-27,968.713
2007-08-28,948.962
2007-08-29,962.173
2007-08-30,964.419
2007-08-31,976.03
2007-09-03,976.919
2007-09-04,984.88
2007-09-05,974.323
2007-09-06,979.475
2007-09-07,964.648
2007-09-10,961.439
2007-09-11,977.004
2007-09-12,980.838
2007-09-13,989.561
2007-09-14,986.007
2007-09-17,977.664
2007-09-18,998.732
2007-09-19,1016.298
2007-09-20,1015.046
2007-09-21,1019.673
2007-09-24,1017.892
2007-09-25,1015.018
2007-09-26,1020.681
2007-09-27,1027.696
2007-09-28,1028.663
2007-10-01,1039.996
2007-10-02,1038.64
2007-10-03,1036.115
2007-10-04,1037.265
2007-10-05,1047.732
2007-10-08,1042.525
2007-10-09,1050.493
2007-10-10,1052.678
2007-10-11,1055.87
2007-10-12,1057.152
2007-10-15,1050.017
2007-10-16,1039.998
2007-10-17,1045.133
2007-10-18,1045.008
2007-10-19,1026.617
2007-10-22,1018.612
2007-10-23,1031.739
2007-10-24,1027.966
2007-10-25,1034.971
2007-10-26,1050.102
2007-10-29,1057.945
2007-10-30,1052.206
2007-10-31,1065.188
2007-11-01,1042.743
2007-11-02,1041.182
2007-11-05,1034.343
2007-11-06,1046.175
2007-11-07,1031.957
2007-11-08,1027.927
2007-11-09,1011.385
2007-11-12,998.598
2007-11-13,1018.122
2007-11-14,1020.737
2007-11-15,1004.61
2007-11-16,1004.508
2007-11-19,988.09
2007-11-20,998.331
2007-11-21,979.465
2007-11-22,983.104
2007-11-23,996.587
2007-11-26,984.397
2007-11-27,990.864
2007-11-28,1014.203
2007-11-29,1017.751
2007-11-30,1024.816
2007-12-03,1019.298
2007-12-04,1012.413
2007-12-05,1025.058
2007-12-06,1033.205
2007-12-07,1036.148
2007-12-10,1044.428
2007-12-11,1028.749
2007-12-12,1032.695
2007-12-13,1020.662
2007-12-14,1009.471
2007-12-17,991.334
2007-12-18,994.494
2007-12-19,991.98
2007-12-20,994.482
2007-12-21,1011.547
2007-12-24,1018.175
2007-12-25,1018.175
2007-12-26,1021.312
2007-12-27,1016.672
2007-12-28,1020.612
2007-12-31,1014.466
2008-01-01,1014.466
2008-01-02,1005.184
2008-01-03,1004.768
2008-01-04,985.623
2008-01-07,984.881
2008-01-08,978.214
2008-01-09,979.795
2008-01-10,982.178
2008-01-11,973.64
2008-01-14,982.223
2008-01-15,957.823
2008-01-16,944.124
2008-01-17,927.212
2008-01-18,917.973
2008-01-21,889.463
2008-01-22,892.794
2008-01-23,892.311
2008-01-24,921.388
2008-01-25,915.765
2008-01-28,922.412
2008-01-29,929.793
2008-01-30,924.726
2008-01-31,934.131
2008-02-01,948.642
2008-02-04,944.157
2008-02-05,911.125
2008-02-06,908.105
2008-02-07,901.466
2008-02-08,902.04
2008-02-11,901.092
2008-02-12,919.106
2008-02-13,924.645
2008-02-14,921.389
2008-02-15,916.073
2008-02-18,921.455
2008-02-19,924.951
2008-02-20,921.089
2008-02-21,921.517
2008-02-22,923.315
2008-02-25,937.811
2008-02-26,949.042
2008-02-27,954.905
2008-02-28,946.405
2008-02-29,926.3
2008-03-03,920.246
2008-03-04,913.795
2008-03-05,924.041
2008-03-06,910.702
2008-03-07,901.168
2008-03-10,888.4
2008-03-11,909.941
2008-03-12,915.363
2008-03-13,914.979
2008-03-14,901.326
2008-03-17,882.15
2008-03-18,915.731
2008-03-19,897.418
2008-03-20,900.194
2008-03-21,900.194
2008-03-24,908.234
2008-03-25,927.531
2008-03-26,925.586
2008-03-27,925.229
2008-03-28,917.89
2008-03-31,921.121
2008-04-01,943.914
2008-04-02,949.838
2008-04-03,951.082
2008-04-04,956.036
2008-04-07,959.799
2008-04-08,953.894
2008-04-09,948.684
2008-04-10,950.427
2008-04-11,934.873
2008-04-14,929.82
2008-04-15,933.834
2008-04-16,956.673
2008-04-17,953.628
2008-04-18,967.098
2008-04-21,969.229
2008-04-22,964.791
2008-04-23,966.026
2008-04-24,965.188
2008-04-25,972.525
2008-04-28,973.624
2008-04-29,967.408
2008-04-30,968.167
2008-05-01,973.915
2008-05-02,983.272
2008-05-05,982.404
2008-05-06,986.711
2008-05-07,976.308
2008-05-08,978.796
2008-05-09,971.287
2008-05-12,980.945
2008-05-13,979.865
2008-05-14,983.831
2008-05-15,992.158
2008-05-16,998.248
2008-05-19,1002.815
2008-05-20,993.696
2008-05-21,984.974
2008-05-22,986.6
2008-05-23,974.236
2008-05-26,973.254
2008-05-27,972.969
2008-05-28,976.487
2008-05-29,978.946
2008-05-30,980.467
2008-06-02,970.851
2008-06-03,967.816
2008-06-04,962.302
2008-06-05,974.251
2008-06-06,956.828
2008-06-09,955.33
2008-06-10,943.919
2008-06-11,931.957
2008-06-12,931.433
2008-06-13,939.518
2008-06-16,942.088
2008-06-17,942.693
2008-06-18,933.765
2008-06-19,931.92
2008-06-20,918.538
2008-06-23,915.91
2008-06-24,914.104
2008-06-25,920.177
2008-06-26,901.545
2008-06-27,898.213
2008-06-30,902.196
2008-07-01,896.008
2008-07-02,886.639
2008-07-03,887.111
2008-07-04,882.794
2008-07-07,881.087
2008-07-08,884.182
2008-07-09,880.77
2008-07-10,878.724
2008-07-11,867.747
2008-07-14,865.603
2008-07-15,853.417
2008-07-16,863.638
2008-07-17,879.459
2008-07-18,883.332
2008-07-21,887.436
2008-07-22,891.303
2008-07-23,896.947
2008-07-24,880.655
2008-07-25,881.016
2008-07-28,869.533
2008-07-29,877.337
2008-07-30,891.636
2008-07-31,886.065
2008-08-01,877.329
2008-08-04,870.829
2008-08-05,887.148
2008-08-06,891.836
2008-08-07,881.177
2008-08-08,885.53
2008-08-11,892.038
2008-08-12,883.324
2008-08-13,872.892
2008-08-14,878.1
2008-08-15,875.068
2008-08-18,868.567
2008-08-19,855.19
2008-08-20,861.949
2008-08-21,864.815
2008-08-22,874.273
2008-08-25,862.406
2008-08-26,861.658
2008-08-27,868.313
2008-08-28,880.667
2008-08-29,875.061
2008-09-01,869.947
2008-09-02,867.366
2008-09-03,859.83
2008-09-04,834.742
2008-09-05,826.182
2008-09-08,845.467
2008-09-09,824.385
2008-09-10,823.793
2008-09-11,824.775
2008-09-12,838.218
2008-09-15,803.847
2008-09-16,801.212
2008-09-17,774.083
2008-09-18,794.59
2008-09-19,842.627
2008-09-22,825.771
2008-09-23,814.242
2008-09-24,810.898
2008-09-25,826.092
2008-09-26,819.214
2008-09-29,757.178
2008-09-30,775.55
2008-10-01,776.354
2008-10-02,748.13
2008-10-03,750.33
2008-10-06,702.675
2008-10-07,681.751
2008-10-08,659.85
2008-10-09,625.76
2008-10-10,595.281
2008-10-13,660.083
2008-10-14,671.044
2008-10-15,618.002
2008-10-16,615.514
2008-10-17,624.478
2008-10-20,650.801
2008-10-21,634.572
2008-10-22,593.486
2008-10-23,596.84
2008-10-24,570.657
2008-10-27,548.822
2008-10-28,591.23
2008-10-29,611.29
2008-10-30,624.579
2008-10-31,631.892
2008-11-03,635.148
2008-11-04,665.504
2008-11-05,642.45
2008-11-06,604.287
2008-11-07,617.858
2008-11-10,616.485
2008-11-11,592.801
2008-11-12,566.377
2008-11-13,587.82
2008-11-14,577.646
2008-11-17,561.619
2008-11-18,566.692
2008-11-19,537.975
2008-11-20,503.902
2008-11-21,519.142
2008-11-24,560.79
2008-11-25,567.511
2008-11-26,577.85
2008-11-27,582.721
2008-11-28,588.19
2008-12-01,541.798
2008-12-02,557.655
2008-12-03,566.833
2008-12-04,556.628
2008-12-05,558.88
2008-12-08,591.997
2008-12-09,585.052
2008-12-10,590.895
2008-12-11,584.443
2008-12-12,581.796
2008-12-15,582.526
2008-12-16,602.828
2008-12-17,607.272
2008-12-18,601.991
2008-12-19,592.815
2008-12-22,582.347
2008-12-23,579.145
2008-12-24,581.178
2008-12-25,581.178
2008-12-26,583.251
2008-12-29,588.068
2008-12-30,598.711
2008-12-31,601.935
2009-01-01,601.935
2009-01-02,621.123
2009-01-05,619.958
2009-01-06,623.345
2009-01-07,613.532
2009-01-08,614.149
2009-01-09,602.149
2009-01-12,586.931
2009-01-13,581.326
2009-01-14,560.35
2009-01-15,556.267
2009-01-16,563.86
2009-01-19,559.046
2009-01-20,533.014
2009-01-21,544.222
2009-01-22,538.635
2009-01-23,537.554
2009-01-26,550.689
2009-01-27,555.459
2009-01-28,574.29
2009-01-29,557.754
2009-01-30,546.1
2009-02-02,540.901
2009-02-03,551.852
2009-02-04,553.54
2009-02-05,557.925
2009-02-06,571.349
2009-02-09,577.053
2009-02-10,554.127
2009-02-11,552.797
2009-02-12,549.223
2009-02-13,549.179
2009-02-16,544.321
2009-02-17,520.835
2009-02-18,519.214
2009-02-19,518.966
2009-02-20,506.961
2009-02-23,496.648
2009-02-24,506.263
2009-02-25,502.11
2009-02-26,503.587
2009-02-27,491.843
2009-03-02,466.635
2009-03-03,461.558
2009-03-04,474.309
2009-03-05,456.614
2009-03-06,456.325
2009-03-09,451.52
2009-03-10,479.056
2009-03-11,481.297
2009-03-12,494.391
2009-03-13,500.371
2009-03-16,506.105
2009-03-17,514.655
2009-03-18,520.866
2009-03-19,527.934
2009-03-20,520.178
2009-03-23,549.048
2009-03-24,542.954
2009-03-25,546.667
2009-03-26,555.163
2009-03-27,542.577
2009-03-30,521.04
2009-03-31,533.095
2009-04-01,540.701
2009-04-02,563.703
2009-04-03,564.159
2009-04-06,560.256
2009-04-07,549.166
2009-04-08,552.061
2009-04-09,568.441
2009-04-10,568.45
2009-04-13,571.841
2009-04-14,568.1
2009-04-15,570.245
2009-04-16,578.906
2009-04-17,581.258
2009-04-20,557.299
2009-04-21,564.065
2009-04-22,563.927
2009-04-23,568.162
2009-04-24,582.145
2009-04-27,577.542
2009-04-28,572.056
2009-04-29,587.123
2009-04-30,590.917
2009-05-01,593.12
2009-05-04,611.804
2009-05-05,612.194
2009-05-06,622.071
2009-05-07,619.035
2009-05-08,632.824
2009-05-11,624.303
2009-05-12,624.294
2009-05-13,608.851
2009-05-14,611.696
2009-05-15,609.4
2009-05-18,623.454
2009-05-19,630.108
2009-05-20,633.377
2009-05-21,621.708
2009-05-22,625.101
2009-05-25,625.931
2009-05-26,637.48
2009-05-27,631.959
2009-05-28,635.575
2009-05-29,645.283
2009-06-01,662.467
2009-06-02,666.21
2009-06-03,654.031
2009-06-04,657.343
2009-06-05,655.462
2009-06-08,650.204
2009-06-09,655.159
2009-06-10,657.644
2009-06-11,664.253
2009-06-12,662.122
2009-06-15,643.386
2009-06-16,639.045
2009-06-17,632.479
2009-06-18,639.224
2009-06-19,643.158
2009-06-22,623.871
2009-06-23,624.662
2009-06-24,633.796
2009-06-25,637.736
2009-06-26,640.801
2009-06-29,647.759
2009-06-30,641.599
2009-07-01,648.564
2009-07-02,629.48
2009-07-03,629.273
2009-07-06,625.015
2009-07-07,617.591
2009-07-08,612.771
2009-07-09,616.761
2009-07-10,612.451
2009-07-13,624.829
2009-07-14,631.616
2009-07-15,652.391
2009-07-16,657.681
2009-07-17,659.002
2009-07-20,668.833
2009-07-21,672.819
2009-07-22,672.475
2009-07-23,687.564
2009-07-24,688.153
2009-07-27,691.594
2009-07-28,687.761
2009-07-29,685.045
2009-07-30,696.137
2009-07-31,698.624
2009-08-03,713.224
2009-08-04,713.799
2009-08-05,710.504
2009-08-06,708.632
2009-08-07,712.832
2009-08-10,709.272
2009-08-11,699.929
2009-08-12,708.477
2009-08-13,716.055
2009-08-14,709.457
2009-08-17,690.076
2009-08-18,698.381
2009-08-19,702.521
2009-08-20,710.918
2009-08-21,725.311
2009-08-24,729.005
2009-08-25,731.063
2009-08-26,727.341
2009-08-27,727.087
2009-08-28,732.443
2009-08-31,726.401
2009-09-01,712.441
2009-09-02,708.425
2009-09-03,712.536
2009-09-04,721.792
2009-09-07,728.106
2009-09-08,736.671
2009-09-09,742.406
2009-09-10,746.754
2009-09-11,749.657
2009-09-14,750.682
2009-09-15,751.838
2009-09-16,765.005
2009-09-17,767.704
2009-09-18,765.862
2009-09-21,760.515
2009-09-22,768.657
2009-09-23,765.024
2009-09-24,753.238
2009-09-25,749.13
2009-09-28,759.812
2009-09-29,758.716
2009-09-30,758.23
2009-10-01,741.373
2009-10-02,733.633
2009-10-05,742.083
2009-10-06,757.23
2009-10-07,757.454
2009-10-08,766.847
2009-10-09,768.382
2009-10-12,773.118
2009-10-13,769.86
2009-10-14,785.685
2009-10-15,788.641
2009-10-16,781.648
2009-10-19,791.783
2009-10-20,787.907
2009-10-21,786.885
2009-10-22,787.883
2009-10-23,781.637
2009-10-26,770.878
2009-10-27,767.193
2009-10-28,751.64
2009-10-29,766.231
2009-10-30,747.826
2009-11-02,751.857
2009-11-03,747.03
2009-11-04,755.941
2009-11-05,766.276
2009-11-06,768.558
2009-11-09,788.065
2009-11-10,787.63
2009-11-11,791.765
2009-11-12,785.567
2009-11-13,789.283
2009-11-16,802.305
2009-11-17,798.548
2009-11-18,801.086
2009-11-19,787.828
2009-11-20,783.433
2009-11-23,799.054
2009-11-24,795.352
2009-11-25,802.066
2009-11-26,789.535
2009-11-27,784.135
2009-11-30,783.994
2009-12-01,799.806
2009-12-02,801.494
2009-12-03,797.013
2009-12-04,796.872
2009-12-07,792.636
2009-12-08,780.98
2009-12-09,780.309
2009-12-10,785.728
2009-12-11,786.328
2009-12-14,792.05
2009-12-15,787.874
2009-12-16,791.916
2009-12-17,777.177
2009-12-18,777.108
2009-12-21,786.296
2009-12-22,788.265
2009-12-23,793.102
2009-12-24,796.703
2009-12-25,796.703
2009-12-28,799.938
2009-12-29,801.257
2009-12-30,797.736
2009-12-31,795.93
2010-01-01,795.93
2010-01-04,810.101
2010-01-05,811.127
2010-01-06,811.303
2010-01-07,811.118
2010-01-08,813.901
2010-01-11,819.526
2010-01-12,811.798
2010-01-13,814.54
2010-01-14,817.656
2010-01-15,807.444
2010-01-18,810.37
2010-01-19,815.651
2010-01-20,801.828
2010-01-21,787.168
2010-01-22,774.707
2010-01-25,774.478
2010-01-26,771.827
2010-01-27,770.488
2010-01-28,761.335
2010-01-29,757.145
2010-02-01,764.355
2010-02-02,773.876
2010-02-03,770.226
2010-02-04,745.881
2010-02-05,738.685
2010-02-08,737.721
2010-02-09,744.161
2010-02-10,744.762
2010-02-11,749.639
2010-02-12,748.192
2010-02-15,749.406
2010-02-16,762.707
2010-02-17,768.16
2010-02-18,772.296
2010-02-19,771.372
2010-02-22,772.339
2010-02-23,763.312
2010-02-24,767.98
2010-02-25,760.401
2010-02-26,767.047
2010-03-01,772.023
2010-03-02,777.926
2010-03-03,783.29
2010-03-04,783.457
2010-03-05,794.989
2010-03-08,796.384
2010-03-09,795.861
2010-03-10,801.506
2010-03-11,802.57
2010-03-12,805.442
2010-03-15,801.306
2010-03-16,809.925
2010-03-17,815.61
2010-03-18,812.49
2010-03-19,807.495
2010-03-22,808.687
2010-03-23,814.483
2010-03-24,807.735
2010-03-25,809.974
2010-03-26,809.525
2010-03-29,815.041
2010-03-30,814.72
2010-03-31,814.792
2010-04-01,823.4
2010-04-02,823.4
2010-04-05,826.152
2010-04-06,826.469
2010-04-07,822.509
2010-04-08,821.704
2010-04-09,830.672
2010-04-12,834.787
2010-04-13,832.712
2010-04-14,842.77
2010-04-15,843.865
2010-04-16,829.186
2010-04-19,828.304
2010-04-20,836.457
2010-04-21,832.618
2010-04-22,827.451
2010-04-23,833.31
2010-04-26,833.854
2010-04-27,813.76
2010-04-28,810.55
2010-04-29,820.741
2010-04-30,812.632
2010-05-03,815.985
2010-05-04,793.349
2010-05-05,784.252
2010-05-06,761.723
2010-05-07,743.318
2010-05-10,784.64
2010-05-11,779.215
2010-05-12,789.121
2010-05-13,782.591
2010-05-14,761.659
2010-05-17,758.103
2010-05-18,756.078
2010-05-19,743.562
2010-05-20,719.617
2010-05-21,728.847
2010-05-24,722.429
2010-05-25,712.168
2010-05-26,715.758
2010-05-27,738.382
2010-05-28,734.399
2010-05-31,734.041
2010-06-01,727.158
2010-06-02,736.348
2010-06-03,742.981
2010-06-04,719.835
2010-06-07,709.036
2010-06-08,711.915
2010-06-09,716.147
2010-06-10,733.533
2010-06-11,737.03
2010-06-14,743.561
2010-06-15,755.765
2010-06-16,757.018
2010-06-17,758.566
2010-06-18,760.852
2010-06-21,763.648
2010-06-22,752.847
2010-06-23,746.408
2010-06-24,735.812
2010-06-25,734.15
2010-06-28,737.433
2010-06-29,711.898
2010-06-30,708.126
2010-07-01,704.045
2010-07-02,705.067
2010-07-05,702.363
2010-07-06,714.855
2010-07-07,730.679
2010-07-08,739.892
2010-07-09,744.673
2010-07-12,745.593
2010-07-13,758.277
2010-07-14,760.175
2010-07-15,760.73
2010-07-16,743.808
2010-07-19,743.425
2010-07-20,747.584
2010-07-21,743.954
2010-07-22,760.404
2010-07-23,764.043
2010-07-26,772.718
2010-07-27,775.03
2010-07-28,771.938
2010-07-29,771.178
2010-07-30,769.157
2010-08-02,789.66
2010-08-03,788.969
2010-08-04,790.64
2010-08-05,789.406
2010-08-06,787.732
2010-08-09,793.451
2010-08-10,784.651
2010-08-11,762.216
2010-08-12,758.702
2010-08-13,756.67
2010-08-16,757.959
2010-08-17,767.701
2010-08-18,767.037
2010-08-19,755.626
2010-08-20,747.892
2010-08-23,747.757
2010-08-24,736.576
2010-08-25,734.459
2010-08-26,736.473
2010-08-27,745.018
2010-08-30,739.813
2010-08-31,739.414
2010-09-01,762.441
2010-09-02,766.686
2010-09-03,775.691
2010-09-06,777.636
2010-09-07,768.44
