Date,KOKUSAI INDEX (WORLD ex JP) LARGE CAP Large Cap
2005-11-08,724.622
2005-11-09,724.462
2005-11-10,728.184
2005-11-11,731.765
2005-11-14,731.227
2005-11-15,727.921
2005-11-16,726.974
2005-11-17,733.421
2005-11-18,736.624
2005-11-21,740.804
2005-11-22,742.779
2005-11-23,747.468
2005-11-24,747.517
2005-11-25,747.699
2005-11-28,743.499
2005-11-29,742.966
2005-11-30,738.801
2005-12-01,746.596
2005-12-02,748.778
2005-12-05,748.34
2005-12-06,750.804
2005-12-07,747.213
2005-12-08,748.865
2005-12-09,749.711
2005-12-12,752.782
2005-12-13,755.242
2005-12-14,758.366
2005-12-15,755.102
2005-12-16,756.778
2005-12-19,754.009
2005-12-20,752.206
2005-12-21,753.161
2005-12-22,755.548
2005-12-23,755.821
2005-12-26,755.821
2005-12-27,751.881
2005-12-28,753.645
2005-12-29,752.306
2005-12-30,747.256
2006-01-02,748.166
2006-01-03,761.926
2006-01-04,769.076
2006-01-05,768.255
2006-01-06,775.78
2006-01-09,776.07
2006-01-10,774.005
2006-01-11,777.873
2006-01-12,774.357
2006-01-13,774.342
2006-01-16,776.229
2006-01-17,771.143
2006-01-18,766.603
2006-01-19,770.839
2006-01-20,759.974
2006-01-23,764.634
2006-01-24,764.011
2006-01-25,766.183
2006-01-26,771.799
2006-01-27,776.486
2006-01-30,776.257
2006-01-31,776.107
2006-02-01,778.641
2006-02-02,771.265
2006-02-03,766.682
2006-02-06,766.706
2006-02-07,760.963
2006-02-08,763.853
2006-02-09,766.807
2006-02-10,765.813
2006-02-13,765.19
2006-02-14,769.071
2006-02-15,771.271
2006-02-16,775.755
2006-02-17,776.667
2006-02-20,778.511
2006-02-21,776.684
2006-02-22,780.877
2006-02-23,779.753
2006-02-24,780.159
2006-02-27,782.802
2006-02-28,775.648
2006-03-01,781.955
2006-03-02,780.519
2006-03-03,780.65
2006-03-06,778.888
2006-03-07,773.677
2006-03-08,773.708
2006-03-09,773.428
2006-03-10,777.701
2006-03-13,782.142
2006-03-14,789.332
2006-03-15,792.307
2006-03-16,795.745
2006-03-17,796.076
2006-03-20,796.065
2006-03-21,791.627
2006-03-22,795.373
2006-03-23,791.196
2006-03-24,794.026
2006-03-27,791.415
2006-03-28,788.023
2006-03-29,790.175
2006-03-30,795.6
2006-03-31,790.507
2006-04-03,794.844
2006-04-04,799.589
2006-04-05,803.295
2006-04-06,802.726
2006-04-07,794.261
2006-04-10,796.249
2006-04-11,790.691
2006-04-12,789.875
2006-04-13,790.667
2006-04-14,790.667
2006-04-17,793.869
2006-04-18,802.174
2006-04-19,807.527
2006-04-20,807.538
2006-04-21,810.821
2006-04-24,808.558
2006-04-25,807.176
2006-04-26,810.679
2006-04-27,813.521
2006-04-28,813.97
2006-05-01,813.736
2006-05-02,819.668
2006-05-03,814.007
2006-05-04,817.696
2006-05-05,827.187
2006-05-08,826.445
2006-05-09,829.615
2006-05-10,828.219
2006-05-11,821.713
2006-05-12,811.754
2006-05-15,807.432
2006-05-16,808.363
2006-05-17,791.096
2006-05-18,787.079
2006-05-19,786.087
2006-05-22,780.137
2006-05-23,784.894
2006-05-24,779.824
2006-05-25,789.688
2006-05-26,796.326
2006-05-29,797.382
2006-05-30,787.022
2006-05-31,791.327
2006-06-01,797.637
2006-06-02,802.058
2006-06-05,792.476
2006-06-06,783.254
2006-06-07,781.329
2006-06-08,770.795
2006-06-09,774.424
2006-06-12,765.613
2006-06-13,753.581
2006-06-14,757.13
2006-06-15,772.174
2006-06-16,769.697
2006-06-19,765.252
2006-06-20,767.374
2006-06-21,773.566
2006-06-22,771.045
2006-06-23,769.318
2006-06-26,771.502
2006-06-27,766.823
2006-06-28,768.235
2006-06-29,783.813
2006-06-30,793.038
2006-07-03,798.625
2006-07-04,799.702
2006-07-05,790.8
2006-07-06,796.001
2006-07-07,794.798
2006-07-10,794.533
2006-07-11,794.041
2006-07-12,788.188
2006-07-13,778.424
2006-07-14,771.451
2006-07-17,767.059
2006-07-18,766.97
2006-07-19,782.616
2006-07-20,781.969
2006-07-21,777.561
2006-07-24,788.931
2006-07-25,792.451
2006-07-26,793.537
2006-07-27,797.867
2006-07-28,805.865
2006-07-31,803.612
2006-08-01,798.723
2006-08-02,806.487
2006-08-03,803.999
2006-08-04,809.442
2006-08-07,804.431
2006-08-08,803.316
2006-08-09,805.303
2006-08-10,802.299
2006-08-11,800.935
2006-08-14,803.247
2006-08-15,813.035
2006-08-16,819.42
2006-08-17,820.969
2006-08-18,820.872
2006-08-21,822.129
2006-08-22,821.237
2006-08-23,817.857
2006-08-24,819.311
2006-08-25,818.087
2006-08-28,822.823
2006-08-29,823.243
2006-08-30,827.007
2006-08-31,825.206
2006-09-01,829.471
2006-09-04,832.421
2006-09-05,830.846
2006-09-06,822.099
2006-09-07,815.252
2006-09-08,816.039
2006-09-11,814.301
2006-09-12,822.465
2006-09-13,824.83
2006-09-14,825.759
2006-09-15,825.173
2006-09-18,827.214
2006-09-19,824.804
2006-09-20,829.978
2006-09-21,829.503
2006-09-22,826.649
2006-09-25,829.027
2006-09-26,835.264
2006-09-27,838.915
2006-09-28,840.014
2006-09-29,837.992
2006-10-02,838.298
2006-10-03,838.185
2006-10-04,844.699
2006-10-05,847.847
2006-10-06,844.47
2006-10-09,845.472
2006-10-10,846.982
2006-10-11,845.892
2006-10-12,852.764
2006-10-13,854.151
2006-10-16,856.683
2006-10-17,852.248
2006-10-18,855.328
2006-10-19,857.893
2006-10-20,860.376
2006-10-23,863.634
2006-10-24,863.354
2006-10-25,867.969
2006-10-26,872.213
2006-10-27,868.91
2006-10-30,867.939
2006-10-31,869.134
2006-11-01,866.985
2006-11-02,865.832
2006-11-03,864.823
2006-11-06,874.431
2006-11-07,879.533
2006-11-08,879.301
2006-11-09,876.581
2006-11-10,878.056
2006-11-13,878.069
2006-11-14,880.295
2006-11-15,883.494
2006-11-16,884.989
2006-11-17,883.718
2006-11-20,883.646
2006-11-21,885.237
2006-11-22,889.149
2006-11-23,889.098
2006-11-24,888.273
2006-11-27,877.714
2006-11-28,879.025
2006-11-29,888.019
2006-11-30,888.644
2006-12-01,886.155
2006-12-04,892.336
2006-12-05,896.662
2006-12-06,896.521
2006-12-07,895.785
2006-12-08,897.179
2006-12-11,897.785
2006-12-12,899.26
2006-12-13,901.573
2006-12-14,907.536
2006-12-15,907.757
2006-12-18,905.26
2006-12-19,906.706
2006-12-20,907.658
2006-12-21,904.512
2006-12-22,900.049
2006-12-25,900.049
2006-12-26,901.556
2006-12-27,909.044
2006-12-28,909.478
2006-12-29,907.135
2007-01-01,907.135
2007-01-02,914.197
2007-01-03,910.996
2007-01-04,907.171
2007-01-05,898.315
2007-01-08,899.211
2007-01-09,899.353
2007-01-10,896.135
2007-01-11,904.155
2007-01-12,910.464
2007-01-15,913.184
2007-01-16,911.084
2007-01-17,910.716
2007-01-18,909.262
2007-01-19,913.308
2007-01-22,909.84
2007-01-23,913.783
2007-01-24,919.362
2007-01-25,912.613
2007-01-26,907.444
2007-01-29,908.523
2007-01-30,913.715
2007-01-31,915.963
2007-02-01,923.909
2007-02-02,924.859
2007-02-05,923.313
2007-02-06,925.438
2007-02-07,928.837
2007-02-08,925.9
2007-02-09,922.985
2007-02-12,918.334
2007-02-13,924.572
2007-02-14,934.409
2007-02-15,935.347
2007-02-16,933.825
2007-02-19,935.575
2007-02-20,936.212
2007-02-21,932.446
2007-02-22,932.662
2007-02-23,933.518
2007-02-26,935.029
2007-02-27,907.873
2007-02-28,902.899
2007-03-01,897.152
2007-03-02,890.176
2007-03-05,879.103
2007-03-06,890.819
2007-03-07,893.106
2007-03-08,900.48
2007-03-09,901.613
2007-03-12,903.539
2007-03-13,889.871
2007-03-14,884.135
2007-03-15,893.41
2007-03-16,892.667
2007-03-19,903.591
2007-03-20,909.566
2007-03-21,920.59
2007-03-22,927.83
2007-03-23,928.575
2007-03-26,927.475
2007-03-27,924.239
2007-03-28,918.468
2007-03-29,923.937
2007-03-30,922.468
2007-04-02,926.26
2007-04-03,935.41
2007-04-04,937.622
2007-04-05,941.533
2007-04-06,941.533
2007-04-09,939.924
2007-04-10,946.147
2007-04-11,942.765
2007-04-12,946.741
2007-04-13,952.046
2007-04-16,963.661
2007-04-17,965.895
2007-04-18,965.152
2007-04-19,962.974
2007-04-20,972.981
2007-04-23,969.921
2007-04-24,967.818
2007-04-25,977.37
2007-04-26,975.848
2007-04-27,975.115
2007-04-30,971.642
2007-05-01,970.984
2007-05-02,977.158
2007-05-03,980.734
2007-05-04,985.955
2007-05-07,989.412
2007-05-08,983.259
2007-05-09,986.749
2007-05-10,975.511
2007-05-11,982.906
2007-05-14,982.231
2007-05-15,984.56
2007-05-16,988.377
2007-05-17,987.543
2007-05-18,994.945
2007-05-21,994.952
2007-05-22,994.199
2007-05-23,997.882
2007-05-24,987.92
2007-05-25,991.592
2007-05-28,992.252
2007-05-29,994.249
2007-05-30,996.45
2007-05-31,1000.0
2007-06-01,1005.353
2007-06-04,1007.784
2007-06-05,1003.719
2007-06-06,992.123
2007-06-07,977.258
2007-06-08,979.899
2007-06-11,983.451
2007-06-12,974.684
2007-06-13,983.841
2007-06-14,993.172
2007-06-15,1003.999
2007-06-18,1003.335
2007-06-19,1003.745
2007-06-20,997.461
2007-06-21,996.662
2007-06-22,988.983
2007-06-25,987.014
2007-06-26,982.589
2007-06-27,984.023
2007-06-28,989.574
2007-06-29,992.865
2007-07-02,1001.211
2007-07-03,1006.427
2007-07-04,1008.661
2007-07-05,1005.919
2007-07-06,1011.721
2007-07-09,1014.229
2007-07-10,1004.355
2007-07-11,1007.425
2007-07-12,1023.481
2007-07-13,1027.82
2007-07-16,1027.329
2007-07-17,1026.17
2007-07-18,1021.565
2007-07-19,1028.7
2007-07-20,1018.182
2007-07-23,1022.785
2007-07-24,1005.814
2007-07-25,1001.516
2007-07-26,977.117
2007-07-27,962.856
2007-07-30,968.162
2007-07-31,970.181
2007-08-01,966.325
2007-08-02,972.661
2007-08-03,955.892
2007-08-06,965.185
2007-08-07,972.973
2007-08-08,991.722
2007-08-09,965.126
2007-08-10,951.3
2007-08-13,957.918
2007-08-14,942.091
2007-08-15,930.032
2007-08-16,915.585
2007-08-17,939.593
2007-08-20,942.975
2007-08-21,944.519
2007-08-22,957.637
2007-08-23,961.448
2007-08-24,970.521
2007-08-27,967.685
2007-08-28,947.945
2007-08-29,961.102
2007-08-30,963.329
2007-08-31,974.912
2007-09-03,975.795
2007-09-04,983.746
2007-09-05,973.124
2007-09-06,978.24
2007-09-07,963.432
2007-09-10,960.202
2007-09-11,975.746
2007-09-12,979.531
2007-09-13,988.232
2007-09-14,984.683
2007-09-17,976.333
2007-09-18,997.372
2007-09-19,1014.909
2007-09-20,1013.62
2007-09-21,1018.241
2007-09-24,1016.456
2007-09-25,1013.584
2007-09-26,1019.202
2007-09-27,1026.2
2007-09-28,1027.159
2007-10-01,1038.47
2007-10-02,1037.115
2007-10-03,1034.561
2007-10-04,1035.706
2007-10-05,1046.105
2007-10-08,1040.906
2007-10-09,1048.858
2007-10-10,1051.016
2007-10-11,1054.191
2007-10-12,1055.47
2007-10-15,1048.343
2007-10-16,1038.339
2007-10-17,1043.45
2007-10-18,1043.32
2007-10-19,1024.958
2007-10-22,1016.934
2007-10-23,1030.033
2007-10-24,1026.26
2007-10-25,1033.253
2007-10-26,1048.359
2007-10-29,1056.162
2007-10-30,1050.431
2007-10-31,1063.369
2007-11-01,1040.911
2007-11-02,1039.341
2007-11-05,1032.502
2007-11-06,1044.311
2007-11-07,1030.011
2007-11-08,1025.958
2007-11-09,1009.443
2007-11-12,996.677
2007-11-13,1016.104
2007-11-14,1018.65
2007-11-15,1002.546
2007-11-16,1002.385
2007-11-19,985.974
2007-11-20,996.184
2007-11-21,977.346
2007-11-22,980.977
2007-11-23,994.407
2007-11-26,982.242
2007-11-27,988.687
2007-11-28,1011.925
2007-11-29,1015.453
2007-11-30,1022.502
2007-12-03,1016.991
2007-12-04,1010.121
2007-12-05,1022.651
2007-12-06,1030.761
2007-12-07,1033.694
2007-12-10,1041.947
2007-12-11,1026.304
2007-12-12,1030.22
2007-12-13,1018.213
2007-12-14,1007.042
2007-12-17,988.944
2007-12-18,992.096
2007-12-19,989.583
2007-12-20,992.029
2007-12-21,1009.015
2007-12-24,1015.621
2007-12-25,1015.621
2007-12-26,1018.749
2007-12-27,1014.076
2007-12-28,1017.999
2007-12-31,1011.865
2008-01-01,1011.865
2008-01-02,1002.562
2008-01-03,1002.143
2008-01-04,983.047
2008-01-07,982.306
2008-01-08,975.599
2008-01-09,977.164
2008-01-10,979.53
2008-01-11,971.004
2008-01-14,979.564
2008-01-15,955.219
2008-01-16,941.538
2008-01-17,924.666
2008-01-18,915.449
2008-01-21,887.011
2008-01-22,890.326
2008-01-23,889.84
2008-01-24,918.835
2008-01-25,913.206
2008-01-28,919.83
2008-01-29,927.181
2008-01-30,922.115
2008-01-31,931.464
2008-02-01,945.925
2008-02-04,941.452
2008-02-05,908.502
2008-02-06,905.419
2008-02-07,898.763
2008-02-08,899.332
2008-02-11,898.366
2008-02-12,916.321
2008-02-13,921.784
2008-02-14,918.534
2008-02-15,913.225
2008-02-18,918.571
2008-02-19,922.042
2008-02-20,918.182
2008-02-21,918.552
2008-02-22,920.327
2008-02-25,934.749
2008-02-26,945.937
2008-02-27,951.732
2008-02-28,943.236
2008-02-29,923.129
2008-03-03,917.073
2008-03-04,910.637
2008-03-05,920.759
2008-03-06,907.441
2008-03-07,897.885
2008-03-10,885.157
2008-03-11,906.614
2008-03-12,911.967
2008-03-13,911.575
2008-03-14,897.964
2008-03-17,878.837
2008-03-18,912.291
2008-03-19,894.044
2008-03-20,896.803
2008-03-21,896.803
2008-03-24,904.812
2008-03-25,924.033
2008-03-26,922.086
2008-03-27,921.689
2008-03-28,914.357
2008-03-31,917.57
2008-04-01,940.247
2008-04-02,946.103
2008-04-03,947.342
2008-04-04,952.246
2008-04-07,955.991
2008-04-08,950.019
2008-04-09,944.808
2008-04-10,946.456
2008-04-11,930.953
2008-04-14,925.918
2008-04-15,929.901
2008-04-16,952.536
2008-04-17,949.493
2008-04-18,962.849
2008-04-21,964.93
2008-04-22,960.502
2008-04-23,961.709
2008-04-24,960.801
2008-04-25,968.012
2008-04-28,969.058
2008-04-29,962.868
2008-04-30,963.588
2008-05-01,969.281
2008-05-02,978.477
2008-05-05,977.596
2008-05-06,981.874
2008-05-07,971.424
2008-05-08,973.881
2008-05-09,966.238
2008-05-12,975.832
2008-05-13,974.692
2008-05-14,978.59
2008-05-15,986.834
2008-05-16,992.798
2008-05-19,997.112
2008-05-20,987.966
2008-05-21,979.246
2008-05-22,980.765
2008-05-23,968.464
2008-05-26,967.428
2008-05-27,967.129
2008-05-28,970.585
2008-05-29,972.97
2008-05-30,974.418
2008-06-02,964.847
2008-06-03,961.817
2008-06-04,956.248
2008-06-05,968.107
2008-06-06,950.777
2008-06-09,949.285
2008-06-10,937.945
2008-06-11,926.023
2008-06-12,925.492
2008-06-13,933.522
2008-06-16,936.064
2008-06-17,936.665
2008-06-18,927.793
2008-06-19,925.916
2008-06-20,912.618
2008-06-23,909.981
2008-06-24,908.175
2008-06-25,914.197
2008-06-26,895.632
2008-06-27,892.311
2008-06-30,896.266
2008-07-01,890.081
2008-07-02,880.762
2008-07-03,881.228
2008-07-04,876.94
2008-07-07,875.235
2008-07-08,878.251
2008-07-09,874.84
2008-07-10,872.8
2008-07-11,861.883
2008-07-14,859.753
2008-07-15,847.648
2008-07-16,857.78
2008-07-17,873.489
2008-07-18,877.334
2008-07-21,881.407
2008-07-22,885.238
2008-07-23,890.843
2008-07-24,874.661
2008-07-25,875.017
2008-07-28,863.613
2008-07-29,871.349
2008-07-30,885.538
2008-07-31,879.976
2008-08-01,871.282
2008-08-04,864.826
2008-08-05,881.018
2008-08-06,885.589
2008-08-07,874.995
2008-08-08,879.314
2008-08-11,885.727
2008-08-12,877.065
2008-08-13,866.656
2008-08-14,871.809
2008-08-15,868.775
2008-08-18,862.284
2008-08-19,848.988
2008-08-20,855.687
2008-08-21,858.524
2008-08-22,867.895
2008-08-25,856.107
2008-08-26,855.346
2008-08-27,861.928
2008-08-28,874.161
2008-08-29,868.582
2008-09-01,863.475
2008-09-02,860.901
2008-09-03,853.34
2008-09-04,828.438
2008-09-05,819.939
2008-09-08,839.036
2008-09-09,818.114
2008-09-10,817.522
2008-09-11,818.45
2008-09-12,831.789
2008-09-15,797.663
2008-09-16,795.046
2008-09-17,768.124
2008-09-18,788.429
2008-09-19,836.093
2008-09-22,819.326
2008-09-23,807.88
2008-09-24,804.562
2008-09-25,819.633
2008-09-26,812.773
2008-09-29,751.218
2008-09-30,769.446
2008-10-01,770.219
2008-10-02,742.198
2008-10-03,744.371
2008-10-06,697.091
2008-10-07,676.333
2008-10-08,654.538
2008-10-09,620.72
2008-10-10,590.466
2008-10-13,654.744
2008-10-14,665.614
2008-10-15,612.99
2008-10-16,610.519
2008-10-17,619.409
2008-10-20,645.517
2008-10-21,629.42
2008-10-22,588.643
2008-10-23,591.962
2008-10-24,565.993
2008-10-27,544.337
2008-10-28,586.397
2008-10-29,606.275
2008-10-30,619.433
2008-10-31,626.686
2008-11-03,629.906
2008-11-04,660.011
2008-11-05,637.047
2008-11-06,599.166
2008-11-07,612.567
2008-11-10,611.192
2008-11-11,587.71
2008-11-12,561.443
2008-11-13,582.69
2008-11-14,572.544
2008-11-17,556.653
2008-11-18,561.66
2008-11-19,533.188
2008-11-20,499.415
2008-11-21,514.499
2008-11-24,555.736
2008-11-25,562.387
2008-11-26,572.59
2008-11-27,577.415
2008-11-28,582.831
2008-12-01,536.853
2008-12-02,552.554
2008-12-03,561.599
2008-12-04,551.485
2008-12-05,553.716
2008-12-08,586.51
2008-12-09,579.625
2008-12-10,585.405
2008-12-11,578.983
2008-12-12,576.358
2008-12-15,577.073
2008-12-16,597.182
2008-12-17,601.581
2008-12-18,596.345
2008-12-19,587.253
2008-12-22,576.873
2008-12-23,573.671
2008-12-24,575.639
2008-12-25,575.639
2008-12-26,577.692
2008-12-29,582.428
2008-12-30,592.948
2008-12-31,596.14
2009-01-01,596.14
2009-01-02,615.105
2009-01-05,613.949
2009-01-06,617.303
2009-01-07,607.523
2009-01-08,608.129
2009-01-09,596.246
2009-01-12,581.169
2009-01-13,575.61
2009-01-14,554.831
2009-01-15,550.781
2009-01-16,558.299
2009-01-19,553.532
2009-01-20,527.756
2009-01-21,538.832
2009-01-22,533.291
2009-01-23,532.221
2009-01-26,545.217
2009-01-27,549.937
2009-01-28,568.547
2009-01-29,552.169
2009-01-30,540.631
2009-02-02,535.462
2009-02-03,546.301
2009-02-04,547.884
2009-02-05,552.222
2009-02-06,565.466
2009-02-09,571.107
2009-02-10,548.413
2009-02-11,547.05
2009-02-12,543.492
2009-02-13,543.437
2009-02-16,538.63
2009-02-17,515.37
2009-02-18,513.752
2009-02-19,513.446
2009-02-20,501.546
2009-02-23,491.337
2009-02-24,500.849
2009-02-25,496.723
2009-02-26,498.165
2009-02-27,486.477
2009-03-02,461.542
2009-03-03,456.52
2009-03-04,469.102
2009-03-05,451.597
2009-03-06,451.291
2009-03-09,446.53
2009-03-10,473.757
2009-03-11,475.941
2009-03-12,488.87
2009-03-13,494.782
2009-03-16,500.402
2009-03-17,508.855
2009-03-18,514.994
2009-03-19,521.974
2009-03-20,514.304
2009-03-23,542.825
2009-03-24,536.798
2009-03-25,540.465
2009-03-26,548.863
2009-03-27,536.4
2009-03-30,515.098
2009-03-31,527.016
2009-04-01,534.507
2009-04-02,557.229
2009-04-03,557.665
2009-04-06,553.796
2009-04-07,542.746
2009-04-08,545.59
2009-04-09,561.761
2009-04-10,561.768
2009-04-13,565.11
2009-04-14,561.406
2009-04-15,563.522
2009-04-16,572.074
2009-04-17,574.398
2009-04-20,550.709
2009-04-21,557.376
2009-04-22,557.209
2009-04-23,561.294
2009-04-24,575.054
2009-04-27,570.503
2009-04-28,565.067
2009-04-29,579.844
2009-04-30,583.541
2009-05-01,585.713
2009-05-04,604.047
2009-05-05,604.405
2009-05-06,614.084
2009-05-07,611.025
2009-05-08,624.63
2009-05-11,616.171
2009-05-12,616.106
2009-05-13,600.785
2009-05-14,603.581
2009-05-15,601.288
2009-05-18,615.083
2009-05-19,621.589
2009-05-20,624.752
2009-05-21,613.204
2009-05-22,616.536
2009-05-25,617.353
2009-05-26,628.744
2009-05-27,623.261
2009-05-28,626.811
2009-05-29,636.379
2009-06-01,653.321
2009-06-02,656.986
2009-06-03,644.954
2009-06-04,648.197
2009-06-05,646.335
2009-06-08,641.128
2009-06-09,646.008
2009-06-10,648.445
2009-06-11,654.929
2009-06-12,652.828
2009-06-15,634.354
2009-06-16,630.073
2009-06-17,623.598
2009-06-18,630.233
2009-06-19,634.112
2009-06-22,615.043
2009-06-23,615.819
2009-06-24,624.816
2009-06-25,628.689
2009-06-26,631.685
2009-06-29,638.539
2009-06-30,632.458
2009-07-01,639.296
2009-07-02,620.475
2009-07-03,620.262
2009-07-06,616.062
2009-07-07,608.745
2009-07-08,603.929
2009-07-09,607.857
2009-07-10,603.602
2009-07-13,615.789
2009-07-14,622.478
2009-07-15,642.947
2009-07-16,648.157
2009-07-17,649.458
2009-07-20,659.147
2009-07-21,663.074
2009-07-22,662.713
2009-07-23,677.574
2009-07-24,678.153
2009-07-27,681.544
2009-07-28,677.766
2009-07-29,675.073
2009-07-30,685.991
2009-07-31,688.44
2009-08-03,702.811
2009-08-04,703.377
2009-08-05,700.073
2009-08-06,698.215
2009-08-07,702.351
2009-08-10,698.84
2009-08-11,689.586
2009-08-12,697.967
2009-08-13,705.425
2009-08-14,698.923
2009-08-17,679.803
2009-08-18,687.964
2009-08-19,692.026
2009-08-20,700.293
2009-08-21,714.447
2009-08-24,718.083
2009-08-25,720.11
2009-08-26,716.433
2009-08-27,716.17
2009-08-28,721.41
2009-08-31,715.454
2009-09-01,701.698
2009-09-02,697.711
2009-09-03,701.752
2009-09-04,710.857
2009-09-07,717.075
2009-09-08,725.492
2009-09-09,731.135
2009-09-10,735.417
2009-09-11,738.245
2009-09-14,739.249
2009-09-15,740.387
2009-09-16,753.351
2009-09-17,755.992
2009-09-18,754.177
2009-09-21,748.887
2009-09-22,756.899
2009-09-23,753.32
2009-09-24,741.694
2009-09-25,737.649
2009-09-28,748.141
2009-09-29,747.052
2009-09-30,746.562
2009-10-01,729.958
2009-10-02,722.325
2009-10-05,730.643
2009-10-06,745.554
2009-10-07,745.707
2009-10-08,754.954
2009-10-09,756.461
2009-10-12,761.12
2009-10-13,757.902
2009-10-14,773.469
2009-10-15,776.379
2009-10-16,769.482
2009-10-19,779.458
2009-10-20,775.64
2009-10-21,774.615
2009-10-22,775.581
2009-10-23,769.432
2009-10-26,758.84
2009-10-27,755.211
2009-10-28,739.884
2009-10-29,754.237
2009-10-30,736.119
2009-11-02,740.086
2009-11-03,735.335
2009-11-04,744.048
2009-11-05,754.21
2009-11-06,756.44
2009-11-09,775.603
2009-11-10,775.145
2009-11-11,779.186
2009-11-12,773.075
2009-11-13,776.686
2009-11-16,789.469
2009-11-17,785.755
2009-11-18,788.225
2009-11-19,775.181
2009-11-20,770.83
2009-11-23,786.176
2009-11-24,782.527
2009-11-25,789.123
2009-11-26,776.791
2009-11-27,771.448
2009-11-30,771.289
2009-12-01,786.834
2009-12-02,788.479
2009-12-03,784.068
2009-12-04,783.927
2009-12-07,779.757
2009-12-08,768.272
2009-12-09,767.595
2009-12-10,772.914
2009-12-11,773.481
2009-12-14,779.101
2009-12-15,774.977
2009-12-16,778.951
2009-12-17,764.447
2009-12-18,764.377
2009-12-21,773.414
2009-12-22,775.343
2009-12-23,780.055
2009-12-24,783.591
2009-12-25,783.591
2009-12-28,786.749
2009-12-29,788.022
2009-12-30,784.54
2009-12-31,782.758
2010-01-01,782.758
2010-01-04,796.682
2010-01-05,797.691
2010-01-06,797.802
2010-01-07,797.613
2010-01-08,800.348
2010-01-11,805.88
2010-01-12,798.279
2010-01-13,800.96
2010-01-14,804.021
2010-01-15,793.974
2010-01-18,796.851
2010-01-19,802.044
2010-01-20,788.43
2010-01-21,774.012
2010-01-22,761.75
2010-01-25,761.523
2010-01-26,758.914
2010-01-27,757.57
2010-01-28,748.554
2010-01-29,744.434
2010-02-01,751.51
2010-02-02,760.871
2010-02-03,757.236
2010-02-04,733.3
2010-02-05,726.213
2010-02-08,725.223
2010-02-09,731.551
2010-02-10,732.097
2010-02-11,736.876
2010-02-12,735.429
2010-02-15,736.622
2010-02-16,749.678
2010-02-17,755.018
2010-02-18,759.071
2010-02-19,758.142
2010-02-22,759.085
2010-02-23,750.212
2010-02-24,754.779
2010-02-25,747.297
2010-02-26,753.822
2010-03-01,758.711
2010-03-02,764.441
2010-03-03,769.683
2010-03-04,769.778
2010-03-05,781.105
2010-03-08,782.449
2010-03-09,781.928
2010-03-10,787.451
2010-03-11,788.445
2010-03-12,791.266
2010-03-15,787.2
2010-03-16,795.666
2010-03-17,801.249
2010-03-18,798.183
2010-03-19,793.275
2010-03-22,794.444
2010-03-23,800.118
2010-03-24,793.488
2010-03-25,795.675
2010-03-26,795.209
2010-03-29,800.591
2010-03-30,800.254
2010-03-31,800.324
2010-04-01,808.723
2010-04-02,808.723
2010-04-05,811.42
2010-04-06,811.731
2010-04-07,807.776
2010-04-08,806.971
2010-04-09,815.771
2010-04-12,819.8
2010-04-13,817.749
2010-04-14,827.601
2010-04-15,828.66
2010-04-16,814.245
2010-04-19,813.287
2010-04-20,821.277
2010-04-21,817.505
2010-04-22,812.416
2010-04-23,818.133
2010-04-26,818.665
2010-04-27,798.936
2010-04-28,795.75
2010-04-29,805.7
2010-04-30,797.68
2010-05-03,800.913
2010-05-04,778.601
2010-05-05,769.595
2010-05-06,747.408
2010-05-07,729.267
2010-05-10,769.795
2010-05-11,764.405
2010-05-12,774.06
2010-05-13,767.648
2010-05-14,747.096
2010-05-17,743.577
2010-05-18,741.564
2010-05-19,729.251
2010-05-20,705.698
2010-05-21,714.741
2010-05-24,708.375
2010-05-25,698.314
2010-05-26,701.811
2010-05-27,723.904
2010-05-28,719.985
2010-05-31,719.628
2010-06-01,712.87
2010-06-02,721.855
2010-06-03,728.352
2010-06-04,705.656
2010-06-07,695.063
2010-06-08,697.866
2010-06-09,701.995
2010-06-10,719.036
2010-06-11,722.414
2010-06-14,728.78
2010-06-15,740.738
2010-06-16,741.964
2010-06-17,743.464
2010-06-18,745.705
2010-06-21,748.428
2010-06-22,737.822
2010-06-23,731.507
2010-06-24,721.112
2010-06-25,719.478
2010-06-28,722.667
2010-06-29,697.639
2010-06-30,693.927
2010-07-01,689.914
2010-07-02,690.893
2010-07-05,688.244
2010-07-06,700.485
2010-07-07,715.927
2010-07-08,724.945
2010-07-09,729.629
2010-07-12,730.523
2010-07-13,742.939
2010-07-14,744.796
2010-07-15,745.34
2010-07-16,728.756
2010-07-19,728.379
2010-07-20,732.45
2010-07-21,728.874
2010-07-22,744.979
2010-07-23,748.544
2010-07-26,757.042
2010-07-27,759.306
2010-07-28,756.266
2010-07-29,755.496
2010-07-30,753.517
2010-08-02,773.588
2010-08-03,772.909
2010-08-04,774.487
2010-08-05,773.275
2010-08-06,771.62
2010-08-09,777.22
2010-08-10,768.588
2010-08-11,746.54
2010-08-12,743.086
2010-08-13,741.088
2010-08-16,742.343
2010-08-17,751.843
2010-08-18,751.175
2010-08-19,739.999
2010-08-20,732.423
2010-08-23,732.287
2010-08-24,721.336
2010-08-25,719.249
2010-08-26,721.218
2010-08-27,729.551
2010-08-30,724.416
2010-08-31,724.018
2010-09-01,746.548
2010-09-02,750.693
2010-09-03,759.506
2010-09-06,761.411
2010-09-07,752.398
