Date,HONG KONG SMALL CAP Small Cap
2010-09-23,304.137
2010-09-24,304.447
2010-09-27,307.61
2010-09-28,303.318
2010-09-29,304.865
2010-09-30,305.211
2010-10-01,305.4
2010-10-04,312.187
2010-10-05,309.853
2010-10-06,311.346
2010-10-07,311.768
2010-10-08,310.309
2010-10-11,311.109
2010-10-12,309.677
2010-10-13,313.18
2010-10-14,316.467
2010-10-15,313.817
2010-10-18,311.363
2010-10-19,314.775
2010-10-20,312.494
2010-10-21,314.271
2010-10-22,316.921
2010-10-25,318.709
2010-10-26,319.144
2010-10-27,315.351
2010-10-28,315.716
2010-10-29,315.9
2010-11-01,319.51
2010-11-02,322.166
2010-11-03,325.38
2010-11-04,329.543
2010-11-05,331.811
2010-11-08,335.269
2010-11-09,336.157
2010-11-10,336.078
2010-11-11,335.71
2010-11-12,327.277
2010-11-15,325.769
2010-11-16,323.934
2010-11-17,316.967
2010-11-18,325.891
2010-11-19,326.941
2010-11-22,325.806
2010-11-23,317.867
2010-11-24,319.77
2010-11-25,322.93
2010-11-26,323.06
2010-11-29,322.303
2010-11-30,326.072
2010-12-01,328.919
2010-12-02,333.401
2010-12-03,335.168
2010-12-06,334.306
2010-12-07,335.722
2010-12-08,334.752
2010-12-09,333.34
2010-12-10,330.719
2010-12-13,332.554
2010-12-14,337.123
2010-12-15,335.02
2010-12-16,329.145
2010-12-17,332.164
2010-12-20,326.894
2010-12-21,328.493
2010-12-22,330.475
2010-12-23,332.0
2010-12-24,331.205
2010-12-27,331.122
2010-12-28,327.634
2010-12-29,333.03
2010-12-30,336.008
2010-12-31,337.03
2011-01-03,341.087
2011-01-04,344.706
2011-01-05,347.163
2011-01-06,347.64
2011-01-07,346.271
2011-01-10,347.323
2011-01-11,350.028
2011-01-12,352.048
2011-01-13,352.324
2011-01-14,349.96
2011-01-17,349.537
2011-01-18,351.363
2011-01-19,354.738
2011-01-20,350.102
2011-01-21,346.884
2011-01-24,341.433
2011-01-25,342.542
2011-01-26,341.343
2011-01-27,342.666
2011-01-28,340.581
2011-01-31,338.212
2011-02-01,341.897
2011-02-02,347.685
2011-02-03,347.737
2011-02-04,347.69
2011-02-07,347.65
2011-02-08,347.128
2011-02-09,340.799
2011-02-10,334.239
2011-02-11,330.316
2011-02-14,335.891
2011-02-15,333.804
2011-02-16,334.868
2011-02-17,334.481
2011-02-18,336.576
2011-02-21,335.703
2011-02-22,326.82
2011-02-23,322.95
2011-02-24,312.823
2011-02-25,318.687
2011-02-28,320.539
2011-03-01,326.432
2011-03-02,324.766
2011-03-03,328.246
2011-03-04,331.836
2011-03-07,331.413
2011-03-08,331.834
2011-03-09,334.403
2011-03-10,332.525
2011-03-11,328.475
2011-03-14,326.612
2011-03-15,318.523
2011-03-16,321.787
2011-03-17,312.309
2011-03-18,316.264
2011-03-21,322.01
2011-03-22,325.242
2011-03-23,324.615
2011-03-24,325.638
2011-03-25,326.643
2011-03-28,325.461
2011-03-29,324.489
2011-03-30,328.491
2011-03-31,329.434
2011-04-01,331.119
2011-04-04,336.982
2011-04-05,337.036
2011-04-06,338.058
2011-04-07,338.822
2011-04-08,340.474
2011-04-11,343.283
2011-04-12,338.883
2011-04-13,339.538
2011-04-14,344.117
2011-04-15,346.403
2011-04-18,345.81
2011-04-19,343.235
2011-04-20,348.0
2011-04-21,350.12
2011-04-22,350.12
2011-04-25,349.909
2011-04-26,348.016
2011-04-27,346.031
2011-04-28,344.689
2011-04-29,344.742
2011-05-02,344.828
2011-05-03,343.775
2011-05-04,338.891
2011-05-05,340.502
2011-05-06,341.785
2011-05-09,343.344
2011-05-10,343.399
2011-05-11,344.987
2011-05-12,342.075
2011-05-13,344.227
2011-05-16,342.229
2011-05-17,340.123
2011-05-18,342.046
2011-05-19,342.054
2011-05-20,340.042
2011-05-23,334.083
2011-05-24,334.039
2011-05-25,332.097
2011-05-26,332.321
2011-05-27,334.815
2011-05-30,338.698
2011-05-31,343.544
2011-06-01,345.556
2011-06-02,343.062
2011-06-03,343.088
2011-06-06,343.033
2011-06-07,341.206
2011-06-08,338.522
2011-06-09,333.493
2011-06-10,329.713
2011-06-13,327.6
2011-06-14,327.736
2011-06-15,328.057
2011-06-16,320.92
2011-06-17,317.374
2011-06-20,313.048
2011-06-21,316.689
2011-06-22,318.993
2011-06-23,317.233
2011-06-24,321.524
2011-06-27,321.301
2011-06-28,322.764
2011-06-29,325.436
2011-06-30,328.558
2011-07-01,328.543
2011-07-04,333.561
2011-07-05,335.581
2011-07-06,334.044
2011-07-07,333.745
2011-07-08,333.201
2011-07-11,328.692
2011-07-12,319.873
2011-07-13,324.715
2011-07-14,324.927
2011-07-15,323.991
2011-07-18,323.282
2011-07-19,319.62
2011-07-20,320.614
2011-07-21,321.714
2011-07-22,326.649
2011-07-25,324.707
2011-07-26,327.163
2011-07-27,328.384
2011-07-28,327.889
2011-07-29,326.554
2011-08-01,330.114
2011-08-02,328.855
2011-08-03,324.046
2011-08-04,320.636
2011-08-05,303.636
2011-08-08,294.78
2011-08-09,283.706
2011-08-10,288.349
2011-08-11,285.508
2011-08-12,288.713
2011-08-15,295.836
2011-08-16,298.816
2011-08-17,302.683
2011-08-18,298.964
2011-08-19,287.225
2011-08-22,278.038
2011-08-23,284.782
2011-08-24,280.721
2011-08-25,281.691
2011-08-26,277.714
2011-08-29,284.154
2011-08-30,290.639
2011-08-31,297.683
2011-09-01,297.566
2011-09-02,295.905
2011-09-05,289.023
2011-09-06,285.092
2011-09-07,288.532
2011-09-08,288.669
2011-09-09,287.057
2011-09-12,275.955
2011-09-13,275.849
2011-09-14,270.72
2011-09-15,272.337
2011-09-16,276.281
2011-09-19,268.543
2011-09-20,264.47
2011-09-21,263.304
2011-09-22,247.609
2011-09-23,241.741
2011-09-26,224.585
2011-09-27,236.477
2011-09-28,239.706
2011-09-29,239.826
2011-09-30,235.315
2011-10-03,220.167
2011-10-04,213.885
2011-10-05,213.957
2011-10-06,224.499
2011-10-07,235.853
2011-10-10,233.797
2011-10-11,245.229
2011-10-12,250.303
2011-10-13,260.725
2011-10-14,253.225
2011-10-17,261.059
2011-10-18,246.525
2011-10-19,249.603
2011-10-20,244.315
2011-10-21,246.975
2011-10-24,255.847
2011-10-25,258.332
2011-10-26,258.746
2011-10-27,269.281
2011-10-28,271.584
2011-10-31,268.793
2011-11-01,263.502
2011-11-02,266.391
2011-11-03,265.113
2011-11-04,270.817
2011-11-07,270.396
2011-11-08,269.983
2011-11-09,271.922
2011-11-10,260.158
2011-11-11,261.663
2011-11-14,266.369
2011-11-15,266.342
2011-11-16,263.985
2011-11-17,263.001
2011-11-18,259.218
2011-11-21,256.645
2011-11-22,256.356
2011-11-23,254.412
2011-11-24,252.152
2011-11-25,247.748
2011-11-28,251.293
2011-11-29,255.95
2011-11-30,252.867
2011-12-01,261.778
2011-12-02,259.937
2011-12-05,261.611
2011-12-06,257.498
2011-12-07,260.015
2011-12-08,258.82
2011-12-09,253.675
2011-12-12,252.633
2011-12-13,248.991
2011-12-14,248.559
2011-12-15,245.18
2011-12-16,249.281
2011-12-19,244.997
2011-12-20,243.675
2011-12-21,246.013
2011-12-22,245.515
2011-12-23,248.623
2011-12-26,248.623
2011-12-27,248.625
2011-12-28,246.621
2011-12-29,246.366
2011-12-30,248.789
2012-01-02,248.789
2012-01-03,251.443
2012-01-04,251.001
2012-01-05,250.319
2012-01-06,248.59
2012-01-09,249.489
2012-01-10,252.641
2012-01-11,255.534
2012-01-12,257.083
2012-01-13,258.487
2012-01-16,256.126
2012-01-17,262.649
2012-01-18,261.597
2012-01-19,264.517
2012-01-20,264.13
2012-01-23,264.168
2012-01-24,264.18
2012-01-25,264.106
2012-01-26,267.37
2012-01-27,268.217
2012-01-30,264.024
2012-01-31,264.623
2012-02-01,265.735
2012-02-02,271.681
2012-02-03,272.718
2012-02-06,273.436
2012-02-07,274.117
2012-02-08,281.368
2012-02-09,287.682
2012-02-10,286.611
2012-02-13,287.501
2012-02-14,285.883
2012-02-15,290.809
2012-02-16,290.629
2012-02-17,292.621
2012-02-20,291.066
2012-02-21,290.528
2012-02-22,292.248
2012-02-23,295.275
2012-02-24,297.469
2012-02-27,293.748
2012-02-28,294.152
2012-02-29,296.057
2012-03-01,296.852
2012-03-02,301.307
2012-03-05,299.668
2012-03-06,292.613
2012-03-07,290.28
2012-03-08,294.638
2012-03-09,298.322
2012-03-12,296.426
2012-03-13,298.286
2012-03-14,299.009
2012-03-15,297.836
2012-03-16,296.801
2012-03-19,292.875
2012-03-20,289.408
2012-03-21,287.92
2012-03-22,287.208
2012-03-23,285.431
2012-03-26,286.874
2012-03-27,289.938
2012-03-28,287.25
2012-03-29,284.371
2012-03-30,284.746
2012-04-02,285.19
2012-04-03,288.435
2012-04-04,288.407
2012-04-05,288.755
2012-04-06,288.755
2012-04-09,288.714
2012-04-10,286.022
2012-04-11,282.533
2012-04-12,284.499
2012-04-13,287.599
2012-04-16,285.936
2012-04-17,284.398
2012-04-18,288.465
2012-04-19,288.016
2012-04-20,288.612
2012-04-23,285.918
2012-04-24,285.321
2012-04-25,285.465
2012-04-26,287.25
2012-04-27,285.499
2012-04-30,287.437
2012-05-01,287.429
2012-05-02,291.515
2012-05-03,288.934
2012-05-04,286.492
2012-05-07,279.946
2012-05-08,280.442
2012-05-09,275.532
2012-05-10,274.992
2012-05-11,273.649
2012-05-14,270.323
2012-05-15,270.126
2012-05-16,260.758
2012-05-17,261.69
2012-05-18,258.635
2012-05-21,259.746
2012-05-22,265.129
2012-05-23,262.52
2012-05-24,262.051
2012-05-25,262.18
2012-05-28,261.985
2012-05-29,266.421
2012-05-30,263.815
2012-05-31,261.204
2012-06-01,259.62
2012-06-04,251.782
2012-06-05,254.351
2012-06-06,256.132
2012-06-07,257.596
2012-06-08,256.338
2012-06-11,260.655
2012-06-12,259.908
2012-06-13,257.557
2012-06-14,252.598
2012-06-15,255.34
2012-06-18,257.863
2012-06-19,257.952
2012-06-20,260.719
2012-06-21,258.048
2012-06-22,256.457
2012-06-25,254.404
2012-06-26,253.321
2012-06-27,254.547
2012-06-28,252.962
2012-06-29,254.576
2012-07-02,254.548
2012-07-03,258.313
2012-07-04,259.721
2012-07-05,261.903
2012-07-06,263.907
2012-07-09,261.117
2012-07-10,260.321
2012-07-11,260.435
2012-07-12,258.004
2012-07-13,258.074
2012-07-16,257.559
2012-07-17,258.165
2012-07-18,256.852
2012-07-19,258.035
2012-07-20,257.67
2012-07-23,253.856
2012-07-24,253.934
2012-07-25,252.86
2012-07-26,254.121
2012-07-27,256.082
2012-07-30,258.142
2012-07-31,259.085
2012-08-01,259.837
2012-08-02,259.741
2012-08-03,258.448
2012-08-06,262.637
2012-08-07,266.631
2012-08-08,264.569
2012-08-09,267.683
2012-08-10,265.689
2012-08-13,264.174
2012-08-14,263.958
2012-08-15,263.261
2012-08-16,264.108
2012-08-17,265.431
2012-08-20,266.826
2012-08-21,268.842
2012-08-22,267.744
2012-08-23,270.361
2012-08-24,269.28
2012-08-27,269.57
2012-08-28,268.563
2012-08-29,269.243
2012-08-30,267.478
2012-08-31,266.227
2012-09-03,269.423
2012-09-04,267.147
2012-09-05,264.386
2012-09-06,266.355
2012-09-07,270.606
2012-09-10,273.225
2012-09-11,273.607
2012-09-12,275.132
2012-09-13,275.509
2012-09-14,283.626
2012-09-17,283.267
2012-09-18,281.983
2012-09-19,283.562
2012-09-20,281.557
2012-09-21,282.165
2012-09-24,283.57
2012-09-25,285.413
2012-09-26,280.676
2012-09-27,280.009
2012-09-28,282.935
2012-10-01,282.902
2012-10-02,282.873
2012-10-03,281.908
2012-10-04,284.557
2012-10-05,285.892
2012-10-08,285.196
2012-10-09,285.64
2012-10-10,284.158
2012-10-11,282.296
2012-10-12,283.946
2012-10-15,283.483
2012-10-16,284.04
2012-10-17,286.057
2012-10-18,288.945
2012-10-19,288.425
2012-10-22,290.005
2012-10-23,290.005
2012-10-24,290.621
2012-10-25,289.767
2012-10-26,286.055
2012-10-29,284.964
2012-10-30,284.642
2012-10-31,287.873
2012-11-01,292.212
2012-11-02,296.402
2012-11-05,295.677
2012-11-06,296.226
2012-11-07,298.829
2012-11-08,294.277
2012-11-09,293.627
2012-11-12,293.441
2012-11-13,288.633
2012-11-14,292.01
2012-11-15,294.669
2012-11-16,293.001
2012-11-19,295.243
2012-11-20,295.881
2012-11-21,296.637
2012-11-22,298.585
2012-11-23,300.717
2012-11-26,300.272
2012-11-27,300.261
2012-11-28,299.264
2012-11-29,302.933
2012-11-30,302.351
2012-12-03,301.492
2012-12-04,300.328
2012-12-05,303.835
2012-12-06,306.053
2012-12-07,305.268
2012-12-10,305.349
2012-12-11,305.587
2012-12-12,309.19
2012-12-13,307.092
2012-12-14,306.247
2012-12-17,302.512
2012-12-18,303.025
2012-12-19,305.112
2012-12-20,304.577
2012-12-21,303.907
2012-12-24,304.862
2012-12-25,304.862
2012-12-26,304.868
2012-12-27,305.349
2012-12-28,306.6
2012-12-31,306.384
2013-01-01,306.384
2013-01-02,311.852
2013-01-03,316.525
2013-01-04,317.67
2013-01-07,321.864
2013-01-08,318.719
2013-01-09,322.506
2013-01-10,324.845
2013-01-11,323.002
2013-01-14,325.654
2013-01-15,325.371
2013-01-16,326.537
2013-01-17,327.06
2013-01-18,329.684
2013-01-21,330.889
2013-01-22,329.98
2013-01-23,328.463
2013-01-24,326.095
2013-01-25,324.655
2013-01-28,325.643
2013-01-29,325.951
2013-01-30,329.02
2013-01-31,327.227
2013-02-01,329.822
2013-02-04,332.101
2013-02-05,328.559
2013-02-06,330.202
2013-02-07,327.035
2013-02-08,327.947
2013-02-11,327.915
2013-02-12,327.936
2013-02-13,327.909
2013-02-14,332.329
2013-02-15,334.245
2013-02-18,333.774
2013-02-19,330.888
2013-02-20,334.859
2013-02-21,328.753
2013-02-22,328.57
2013-02-25,328.488
2013-02-26,323.242
2013-02-27,325.892
2013-02-28,331.675
2013-03-01,332.044
2013-03-04,329.128
2013-03-05,331.493
2013-03-06,333.951
2013-03-07,332.248
2013-03-08,333.91
2013-03-11,333.921
2013-03-12,330.766
2013-03-13,326.276
2013-03-14,329.1
2013-03-15,328.559
2013-03-18,322.197
2013-03-19,322.906
2013-03-20,327.862
2013-03-21,330.533
2013-03-22,330.247
2013-03-25,330.454
2013-03-26,332.704
2013-03-27,336.665
2013-03-28,335.305
2013-03-29,335.305
2013-04-01,335.262
2013-04-02,333.313
2013-04-03,332.473
2013-04-04,332.42
2013-04-05,324.405
2013-04-08,322.838
2013-04-09,328.589
2013-04-10,331.273
2013-04-11,333.154
2013-04-12,333.925
2013-04-15,329.67
2013-04-16,329.087
2013-04-17,329.622
2013-04-18,327.359
2013-04-19,328.191
2013-04-22,330.467
2013-04-23,329.632
2013-04-24,334.314
2013-04-25,334.513
2013-04-26,335.824
2013-04-29,335.497
2013-04-30,337.704
2013-05-01,337.732
2013-05-02,337.523
2013-05-03,341.838
2013-05-06,346.189
2013-05-07,346.812
2013-05-08,346.875
2013-05-09,347.841
2013-05-10,348.007
2013-05-13,347.111
2013-05-14,348.56
2013-05-15,351.266
2013-05-16,352.514
2013-05-17,352.557
2013-05-20,355.147
2013-05-21,352.707
2013-05-22,351.785
2013-05-23,345.593
2013-05-24,350.03
2013-05-27,351.959
2013-05-28,355.763
2013-05-29,352.896
2013-05-30,349.901
2013-05-31,352.313
2013-06-03,348.936
2013-06-04,351.205
2013-06-05,345.819
2013-06-06,341.08
2013-06-07,341.331
2013-06-10,342.192
2013-06-11,335.8
2013-06-12,335.774
2013-06-13,328.59
2013-06-14,332.832
2013-06-17,337.093
2013-06-18,340.42
2013-06-19,339.542
2013-06-20,329.855
2013-06-21,324.61
2013-06-24,314.328
2013-06-25,313.996
2013-06-26,319.694
2013-06-27,323.053
2013-06-28,327.014
2013-07-01,327.054
2013-07-02,328.299
2013-07-03,321.361
2013-07-04,321.169
2013-07-05,323.338
2013-07-08,321.906
2013-07-09,322.637
2013-07-10,322.966
2013-07-11,328.947
2013-07-12,330.031
2013-07-15,331.009
2013-07-16,331.012
2013-07-17,330.384
2013-07-18,327.818
2013-07-19,326.971
2013-07-22,329.321
2013-07-23,331.798
2013-07-24,333.504
2013-07-25,333.74
2013-07-26,331.653
2013-07-29,330.39
2013-07-30,331.363
2013-07-31,331.65
2013-08-01,333.953
2013-08-02,338.213
2013-08-05,341.568
2013-08-06,339.533
2013-08-07,339.029
2013-08-08,339.022
2013-08-09,341.957
2013-08-12,344.358
2013-08-13,345.979
2013-08-14,345.984
2013-08-15,344.438
2013-08-16,343.888
2013-08-19,345.137
2013-08-20,339.602
2013-08-21,338.78
2013-08-22,338.57
2013-08-23,342.769
2013-08-26,342.606
2013-08-27,342.529
2013-08-28,340.018
2013-08-29,342.146
2013-08-30,343.933
2013-09-02,344.715
2013-09-03,348.697
2013-09-04,345.55
2013-09-05,347.828
2013-09-06,348.154
2013-09-09,350.558
2013-09-10,351.075
2013-09-11,350.392
2013-09-12,350.141
2013-09-13,348.528
2013-09-16,353.824
2013-09-17,359.044
2013-09-18,358.783
2013-09-19,364.606
2013-09-20,364.636
2013-09-23,363.03
2013-09-24,361.412
2013-09-25,362.263
2013-09-26,362.39
2013-09-27,361.847
2013-09-30,360.69
2013-10-01,360.758
2013-10-02,362.249
2013-10-03,364.128
2013-10-04,364.504
2013-10-07,363.26
2013-10-08,367.404
2013-10-09,366.34
2013-10-10,365.643
2013-10-11,367.124
2013-10-14,367.112
2013-10-15,370.961
2013-10-16,368.632
2013-10-17,369.996
2013-10-18,372.539
2013-10-21,373.226
2013-10-22,371.387
2013-10-23,370.101
2013-10-24,371.072
2013-10-25,370.467
2013-10-28,368.1
2013-10-29,365.826
2013-10-30,370.63
2013-10-31,371.618
2013-11-01,370.778
2013-11-04,371.324
2013-11-05,370.412
2013-11-06,371.964
2013-11-07,370.405
2013-11-08,367.203
2013-11-11,371.213
2013-11-12,369.421
2013-11-13,369.246
2013-11-14,371.504
2013-11-15,375.977
2013-11-18,379.37
2013-11-19,377.517
2013-11-20,379.798
2013-11-21,377.7
2013-11-22,378.193
2013-11-25,381.396
2013-11-26,379.996
2013-11-27,380.641
2013-11-28,380.864
2013-11-29,381.73
2013-12-02,383.097
2013-12-03,383.446
2013-12-04,383.644
2013-12-05,385.189
2013-12-06,381.151
2013-12-09,381.326
2013-12-10,382.183
2013-12-11,379.515
2013-12-12,378.832
2013-12-13,380.219
2013-12-16,379.338
2013-12-17,379.736
2013-12-18,380.618
2013-12-19,379.522
2013-12-20,376.463
2013-12-23,378.703
2013-12-24,383.267
2013-12-25,383.267
2013-12-26,383.232
2013-12-27,384.562
2013-12-30,386.953
2013-12-31,388.84
2014-01-01,388.84
2014-01-02,390.322
2014-01-03,388.182
2014-01-06,386.403
2014-01-07,387.415
2014-01-08,389.467
2014-01-09,389.09
2014-01-10,386.898
2014-01-13,385.791
2014-01-14,384.853
2014-01-15,385.569
2014-01-16,385.026
2014-01-17,387.255
2014-01-20,384.529
2014-01-21,385.689
2014-01-22,384.241
2014-01-23,380.925
2014-01-24,373.22
2014-01-27,364.163
2014-01-28,366.985
2014-01-29,370.163
2014-01-30,368.846
2014-01-31,368.856
2014-02-03,368.877
2014-02-04,362.599
2014-02-05,359.949
2014-02-06,364.809
2014-02-07,367.357
2014-02-10,369.953
2014-02-11,371.669
2014-02-12,373.315
2014-02-13,371.228
2014-02-14,372.607
2014-02-17,372.418
2014-02-18,373.129
2014-02-19,373.762
2014-02-20,371.793
2014-02-21,373.4
2014-02-24,370.343
2014-02-25,370.577
2014-02-26,372.02
2014-02-27,376.914
2014-02-28,377.617
2014-03-03,375.959
2014-03-04,376.793
2014-03-05,378.792
2014-03-06,379.592
2014-03-07,382.449
2014-03-10,378.345
2014-03-11,380.115
2014-03-12,375.05
2014-03-13,373.986
2014-03-14,367.654
2014-03-17,367.437
2014-03-18,369.651
2014-03-19,370.368
2014-03-20,367.926
2014-03-21,368.603
2014-03-24,369.723
2014-03-25,365.276
2014-03-26,361.744
2014-03-27,359.636
2014-03-28,363.861
2014-03-31,365.943
2014-04-01,371.408
2014-04-02,374.318
2014-04-03,377.318
2014-04-04,375.407
2014-04-07,372.069
2014-04-08,370.779
2014-04-09,373.102
2014-04-10,376.502
2014-04-11,372.528
2014-04-14,368.976
2014-04-15,367.383
2014-04-16,367.424
2014-04-17,372.177
2014-04-18,372.177
2014-04-21,372.196
2014-04-22,373.144
2014-04-23,374.402
2014-04-24,376.244
2014-04-25,373.0
2014-04-28,368.212
2014-04-29,365.983
2014-04-30,364.656
2014-05-01,364.646
2014-05-02,365.109
2014-05-05,364.195
2014-05-06,364.205
2014-05-07,358.515
2014-05-08,352.458
2014-05-09,352.129
2014-05-12,355.281
2014-05-13,357.484
2014-05-14,358.397
2014-05-15,360.34
2014-05-16,356.894
2014-05-19,354.622
2014-05-20,355.901
2014-05-21,355.133
2014-05-22,358.384
2014-05-23,360.17
2014-05-26,361.53
2014-05-27,361.955
2014-05-28,362.4
2014-05-29,361.858
2014-05-30,364.153
2014-06-02,364.111
2014-06-03,365.904
2014-06-04,365.702
2014-06-05,366.326
2014-06-06,367.577
2014-06-09,367.127
2014-06-10,366.191
2014-06-11,367.16
2014-06-12,367.684
2014-06-13,368.428
2014-06-16,367.369
2014-06-17,364.387
2014-06-18,364.242
2014-06-19,363.517
2014-06-20,363.292
2014-06-23,358.289
2014-06-24,360.033
2014-06-25,359.368
2014-06-26,363.596
2014-06-27,364.607
2014-06-30,366.221
2014-07-01,366.235
2014-07-02,369.509
2014-07-03,373.074
2014-07-04,374.359
2014-07-07,374.401
2014-07-08,373.344
2014-07-09,370.066
2014-07-10,370.736
2014-07-11,369.603
2014-07-14,368.538
2014-07-15,370.914
2014-07-16,371.5
2014-07-17,370.831
2014-07-18,368.558
2014-07-21,369.206
2014-07-22,370.284
2014-07-23,371.989
2014-07-24,373.078
2014-07-25,373.333
2014-07-28,373.386
2014-07-29,374.343
2014-07-30,372.832
2014-07-31,373.753
2014-08-01,370.992
2014-08-04,370.902
2014-08-05,371.631
2014-08-06,370.993
2014-08-07,368.772
2014-08-08,367.792
2014-08-11,370.985
2014-08-12,372.814
2014-08-13,374.287
2014-08-14,374.747
2014-08-15,377.119
2014-08-18,376.175
2014-08-19,377.252
2014-08-20,377.513
2014-08-21,377.304
2014-08-22,376.623
2014-08-25,375.375
2014-08-26,375.875
2014-08-27,373.785
2014-08-28,371.085
2014-08-29,372.419
2014-09-01,371.919
2014-09-02,373.484
2014-09-03,375.765
2014-09-04,376.79
2014-09-05,376.576
2014-09-08,376.417
2014-09-09,376.412
2014-09-10,374.541
2014-09-11,375.646
2014-09-12,373.586
2014-09-15,371.551
2014-09-16,368.758
2014-09-17,370.426
2014-09-18,369.419
2014-09-19,371.856
2014-09-22,369.168
2014-09-23,369.997
2014-09-24,371.037
2014-09-25,365.961
2014-09-26,362.344
2014-09-29,351.656
2014-09-30,348.46
2014-10-01,348.453
2014-10-02,348.59
2014-10-03,349.056
2014-10-06,357.305
2014-10-07,359.211
2014-10-08,356.831
2014-10-09,358.393
2014-10-10,353.585
2014-10-13,351.113
2014-10-14,350.977
2014-10-15,349.558
2014-10-16,346.864
2014-10-17,347.056
2014-10-20,348.556
2014-10-21,348.056
2014-10-22,351.635
2014-10-23,350.662
2014-10-24,350.085
2014-10-27,346.717
2014-10-28,348.674
2014-10-29,351.984
2014-10-30,351.106
2014-10-31,354.059
2014-11-03,354.577
2014-11-04,355.057
2014-11-05,353.204
2014-11-06,352.701
2014-11-07,350.827
2014-11-10,352.625
2014-11-11,354.196
2014-11-12,356.941
2014-11-13,357.934
2014-11-14,358.594
2014-11-17,357.309
2014-11-18,353.949
2014-11-19,352.671
2014-11-20,352.304
2014-11-21,355.364
2014-11-24,358.114
2014-11-25,357.223
2014-11-26,356.983
2014-11-27,356.317
2014-11-28,356.995
2014-12-01,351.47
2014-12-02,351.353
2014-12-03,349.37
2014-12-04,349.793
2014-12-05,348.137
2014-12-08,345.96
2014-12-09,339.45
2014-12-10,343.051
2014-12-11,340.516
2014-12-12,342.762
2014-12-15,341.837
2014-12-16,339.802
2014-12-17,335.468
2014-12-18,335.583
2014-12-19,335.891
2014-12-22,335.266
2014-12-23,336.131
2014-12-24,337.212
2014-12-25,337.212
2014-12-26,337.236
2014-12-29,338.092
2014-12-30,338.261
2014-12-31,341.459
2015-01-01,341.459
2015-01-02,343.126
2015-01-05,343.614
2015-01-06,342.893
2015-01-07,343.079
2015-01-08,343.547
2015-01-09,346.111
2015-01-12,342.491
2015-01-13,343.225
2015-01-14,342.039
2015-01-15,342.148
2015-01-16,339.086
2015-01-19,332.202
2015-01-20,334.614
2015-01-21,335.943
2015-01-22,335.439
2015-01-23,337.549
2015-01-26,339.203
2015-01-27,341.861
2015-01-28,342.977
2015-01-29,343.061
2015-01-30,343.044
2015-02-02,342.277
2015-02-03,342.627
2015-02-04,343.4
2015-02-05,342.881
2015-02-06,343.136
2015-02-09,342.099
2015-02-10,341.956
2015-02-11,342.36
2015-02-12,341.569
2015-02-13,344.643
2015-02-16,346.082
2015-02-17,347.285
2015-02-18,349.765
2015-02-19,349.819
2015-02-20,349.747
2015-02-23,349.183
2015-02-24,348.791
2015-02-25,348.549
2015-02-26,346.433
2015-02-27,345.618
2015-03-02,344.96
2015-03-03,345.415
2015-03-04,342.729
2015-03-05,342.943
2015-03-06,343.99
2015-03-09,341.697
2015-03-10,339.377
2015-03-11,337.262
2015-03-12,338.829
2015-03-13,337.63
2015-03-16,335.767
2015-03-17,335.187
2015-03-18,338.33
2015-03-19,339.07
2015-03-20,341.153
2015-03-23,341.09
2015-03-24,342.022
2015-03-25,342.472
2015-03-26,342.37
2015-03-27,342.868
2015-03-30,344.852
2015-03-31,345.835
2015-04-01,349.899
2015-04-02,354.676
2015-04-03,354.676
2015-04-06,354.685
2015-04-07,354.729
2015-04-08,367.073
2015-04-09,373.576
2015-04-10,376.639
2015-04-13,386.68
2015-04-14,383.326
2015-04-15,379.285
2015-04-16,383.656
2015-04-17,380.093
2015-04-20,369.1
2015-04-21,375.78
2015-04-22,379.795
2015-04-23,381.466
2015-04-24,384.07
2015-04-27,391.112
2015-04-28,389.178
2015-04-29,389.911
2015-04-30,389.31
2015-05-01,389.325
2015-05-04,392.558
2015-05-05,386.16
2015-05-06,383.162
2015-05-07,376.172
2015-05-08,384.013
2015-05-11,387.063
2015-05-12,385.002
2015-05-13,386.005
2015-05-14,387.884
2015-05-15,390.238
2015-05-18,393.142
2015-05-19,395.801
2015-05-20,395.144
2015-05-21,397.441
2015-05-22,400.135
2015-05-25,400.135
2015-05-26,403.192
2015-05-27,402.428
2015-05-28,399.086
2015-05-29,401.524
2015-06-01,404.477
2015-06-02,404.958
2015-06-03,401.484
2015-06-04,401.354
2015-06-05,396.91
2015-06-08,393.853
2015-06-09,381.2
2015-06-10,375.604
2015-06-11,379.705
2015-06-12,385.392
2015-06-15,380.092
2015-06-16,377.609
2015-06-17,380.261
2015-06-18,381.372
2015-06-19,381.715
2015-06-22,379.926
2015-06-23,382.331
2015-06-24,383.487
2015-06-25,381.425
2015-06-26,376.279
2015-06-29,363.525
2015-06-30,368.524
2015-07-01,368.533
2015-07-02,364.455
2015-07-03,350.488
2015-07-06,327.085
2015-07-07,315.734
2015-07-08,292.319
2015-07-09,322.987
2015-07-10,335.048
2015-07-13,345.178
2015-07-14,344.95
2015-07-15,339.22
2015-07-16,341.773
2015-07-17,345.735
2015-07-20,343.8
2015-07-21,345.642
2015-07-22,342.248
2015-07-23,344.338
2015-07-24,341.213
2015-07-27,325.81
2015-07-28,326.257
2015-07-29,328.467
2015-07-30,328.576
2015-07-31,328.217
2015-08-03,322.093
2015-08-04,323.964
2015-08-05,323.535
