Date,SINGAPORE SMID CAP SMID (Small+Mid Cap)
2005-11-09,516.999
2005-11-10,514.919
2005-11-11,514.712
2005-11-14,509.698
2005-11-15,508.272
2005-11-16,511.476
2005-11-17,513.854
2005-11-18,520.544
2005-11-21,516.73
2005-11-22,515.078
2005-11-23,522.032
2005-11-24,524.714
2005-11-25,521.977
2005-11-28,523.908
2005-11-29,522.231
2005-11-30,524.075
2005-12-01,523.2
2005-12-02,529.81
2005-12-05,530.939
2005-12-06,525.448
2005-12-07,526.802
2005-12-08,527.014
2005-12-09,530.15
2005-12-12,532.392
2005-12-13,533.494
2005-12-14,535.922
2005-12-15,537.509
2005-12-16,536.461
2005-12-19,539.007
2005-12-20,536.749
2005-12-21,537.684
2005-12-22,533.324
2005-12-23,537.764
2005-12-26,537.764
2005-12-27,538.303
2005-12-28,539.681
2005-12-29,543.043
2005-12-30,545.006
2006-01-02,545.096
2006-01-03,555.216
2006-01-04,562.59
2006-01-05,565.44
2006-01-06,569.359
2006-01-09,573.689
2006-01-10,574.286
2006-01-11,577.309
2006-01-12,575.292
2006-01-13,572.581
2006-01-16,571.765
2006-01-17,568.854
2006-01-18,567.703
2006-01-19,573.417
2006-01-20,574.245
2006-01-23,571.866
2006-01-24,573.499
2006-01-25,578.223
2006-01-26,578.701
2006-01-27,586.572
2006-01-30,584.526
2006-01-31,587.239
2006-02-01,589.187
2006-02-02,592.484
2006-02-03,589.746
2006-02-06,596.958
2006-02-07,600.287
2006-02-08,594.798
2006-02-09,599.952
2006-02-10,600.734
2006-02-13,601.682
2006-02-14,601.987
2006-02-15,597.326
2006-02-16,595.588
2006-02-17,596.248
2006-02-20,598.302
2006-02-21,598.659
2006-02-22,593.95
2006-02-23,600.607
2006-02-24,603.914
2006-02-27,610.421
2006-02-28,613.701
2006-03-01,616.692
2006-03-02,620.15
2006-03-03,619.767
2006-03-06,620.962
2006-03-07,613.16
2006-03-08,612.836
2006-03-09,613.446
2006-03-10,612.365
2006-03-13,616.985
2006-03-14,620.634
2006-03-15,623.843
2006-03-16,624.627
2006-03-17,624.606
2006-03-20,627.733
2006-03-21,624.572
2006-03-22,623.402
2006-03-23,625.572
2006-03-24,628.664
2006-03-27,634.614
2006-03-28,641.863
2006-03-29,643.97
2006-03-30,646.535
2006-03-31,652.144
2006-04-03,654.888
2006-04-04,653.344
2006-04-05,658.742
2006-04-06,658.351
2006-04-07,657.109
2006-04-10,653.036
2006-04-11,652.183
2006-04-12,653.447
2006-04-13,656.766
2006-04-14,656.798
2006-04-17,661.636
2006-04-18,663.733
2006-04-19,672.551
2006-04-20,671.882
2006-04-21,674.95
2006-04-24,675.215
2006-04-25,674.469
2006-04-26,675.233
2006-04-27,679.363
2006-04-28,676.032
2006-05-01,677.47
2006-05-02,681.637
2006-05-03,685.285
2006-05-04,681.947
2006-05-05,682.32
2006-05-08,690.249
2006-05-09,689.765
2006-05-10,692.509
2006-05-11,687.071
2006-05-12,685.77
2006-05-15,659.522
2006-05-16,650.936
2006-05-17,663.293
2006-05-18,648.768
2006-05-19,644.782
2006-05-22,618.344
2006-05-23,630.352
2006-05-24,626.708
2006-05-25,618.318
2006-05-26,628.282
2006-05-29,624.795
2006-05-30,628.907
2006-05-31,614.191
2006-06-01,612.69
2006-06-02,622.705
2006-06-05,621.037
2006-06-06,611.53
2006-06-07,603.796
2006-06-08,581.555
2006-06-09,588.047
2006-06-12,585.581
2006-06-13,573.844
2006-06-14,570.874
2006-06-15,578.589
2006-06-16,596.837
2006-06-19,588.985
2006-06-20,582.734
2006-06-21,583.748
2006-06-22,588.41
2006-06-23,584.675
2006-06-26,587.527
2006-06-27,588.566
2006-06-28,587.364
2006-06-29,597.508
2006-06-30,613.525
2006-07-03,615.664
2006-07-04,622.117
2006-07-05,614.287
2006-07-06,620.581
2006-07-07,622.003
2006-07-10,622.216
2006-07-11,615.242
2006-07-12,612.809
2006-07-13,610.076
2006-07-14,597.093
2006-07-17,580.046
2006-07-18,584.175
2006-07-19,584.508
2006-07-20,595.33
2006-07-21,592.289
2006-07-24,589.11
2006-07-25,596.193
2006-07-26,598.485
2006-07-27,610.811
2006-07-28,609.452
2006-07-31,620.597
2006-08-01,619.419
2006-08-02,620.032
2006-08-03,622.262
2006-08-04,624.53
2006-08-07,625.839
2006-08-08,628.891
2006-08-09,629.353
2006-08-10,624.415
2006-08-11,623.352
2006-08-14,626.258
2006-08-15,625.431
2006-08-16,633.968
2006-08-17,638.202
2006-08-18,641.67
2006-08-21,640.343
2006-08-22,641.91
2006-08-23,642.356
2006-08-24,635.298
2006-08-25,634.349
2006-08-28,628.283
2006-08-29,635.457
2006-08-30,639.554
2006-08-31,648.131
2006-09-01,647.609
2006-09-04,657.754
2006-09-05,658.39
2006-09-06,660.969
2006-09-07,652.99
2006-09-08,655.039
2006-09-11,648.262
2006-09-12,648.759
2006-09-13,654.753
2006-09-14,658.236
2006-09-15,657.627
2006-09-18,662.137
2006-09-19,661.813
2006-09-20,662.233
2006-09-21,664.933
2006-09-22,659.652
2006-09-25,658.483
2006-09-26,657.762
2006-09-27,667.773
2006-09-28,667.216
2006-09-29,674.124
2006-10-02,680.599
2006-10-03,679.836
2006-10-04,679.029
2006-10-05,688.343
2006-10-06,690.786
2006-10-09,687.05
2006-10-10,696.175
2006-10-11,695.55
2006-10-12,698.249
2006-10-13,699.013
2006-10-16,699.45
2006-10-17,695.517
2006-10-18,697.997
2006-10-19,701.418
2006-10-20,705.16
2006-10-23,704.73
2006-10-24,705.011
2006-10-25,712.337
2006-10-26,720.104
2006-10-27,719.397
2006-10-30,712.392
2006-10-31,717.817
2006-11-01,726.113
2006-11-02,725.104
2006-11-03,726.503
2006-11-06,728.744
2006-11-07,735.276
2006-11-08,727.268
2006-11-09,729.412
2006-11-10,735.148
2006-11-13,734.033
2006-11-14,738.0
2006-11-15,734.425
2006-11-16,738.273
2006-11-17,742.297
2006-11-20,738.008
2006-11-21,745.205
2006-11-22,757.535
2006-11-23,760.894
2006-11-24,757.211
2006-11-27,762.373
2006-11-28,748.077
2006-11-29,758.95
2006-11-30,765.893
2006-12-01,766.659
2006-12-04,766.046
2006-12-05,785.565
2006-12-06,781.296
2006-12-07,781.601
2006-12-08,766.207
2006-12-11,770.513
2006-12-12,771.922
2006-12-13,769.436
2006-12-14,774.493
2006-12-15,776.057
2006-12-18,772.548
2006-12-19,764.147
2006-12-20,772.594
2006-12-21,771.524
2006-12-22,779.943
2006-12-25,779.943
2006-12-26,779.641
2006-12-27,786.277
2006-12-28,794.887
2006-12-29,803.153
2007-01-01,803.153
2007-01-02,805.305
2007-01-03,817.006
2007-01-04,805.637
2007-01-05,808.844
2007-01-08,802.899
2007-01-09,805.3
2007-01-10,792.215
2007-01-11,795.449
2007-01-12,806.922
2007-01-15,818.927
2007-01-16,819.319
2007-01-17,822.56
2007-01-18,837.757
2007-01-19,846.876
2007-01-22,864.593
2007-01-23,867.065
2007-01-24,875.771
2007-01-25,864.291
2007-01-26,858.95
2007-01-29,869.378
2007-01-30,873.891
2007-01-31,868.081
2007-02-01,879.671
2007-02-02,885.574
2007-02-05,891.067
2007-02-06,897.638
2007-02-07,903.141
2007-02-08,905.9
2007-02-09,899.052
2007-02-12,884.691
2007-02-13,879.135
2007-02-14,885.802
2007-02-15,898.463
2007-02-16,893.154
2007-02-19,892.699
2007-02-20,891.449
2007-02-21,908.499
2007-02-22,914.489
2007-02-23,924.524
2007-02-26,931.38
2007-02-27,916.746
2007-02-28,878.642
2007-03-01,881.312
2007-03-02,873.689
2007-03-05,828.322
2007-03-06,853.668
2007-03-07,855.941
2007-03-08,873.322
2007-03-09,884.017
2007-03-12,902.595
2007-03-13,894.014
2007-03-14,863.607
2007-03-15,878.141
2007-03-16,881.916
2007-03-19,893.649
2007-03-20,898.418
2007-03-21,908.429
2007-03-22,921.412
2007-03-23,920.438
2007-03-26,920.52
2007-03-27,931.045
2007-03-28,923.948
2007-03-29,931.793
2007-03-30,934.271
2007-04-02,939.485
2007-04-03,950.744
2007-04-04,958.222
2007-04-05,963.525
2007-04-06,963.525
2007-04-09,974.311
2007-04-10,974.12
2007-04-11,978.345
2007-04-12,968.06
2007-04-13,971.019
2007-04-16,979.453
2007-04-17,976.836
2007-04-18,971.498
2007-04-19,947.389
2007-04-20,965.85
2007-04-23,973.687
2007-04-24,975.314
2007-04-25,979.033
2007-04-26,988.132
2007-04-27,986.706
2007-04-30,984.165
2007-05-01,983.313
2007-05-02,993.883
2007-05-03,998.904
2007-05-04,1006.575
2007-05-07,1004.94
2007-05-08,997.207
2007-05-09,1006.955
2007-05-10,1007.867
2007-05-11,1000.819
2007-05-14,1015.929
2007-05-15,1008.975
2007-05-16,1011.724
2007-05-17,1013.141
2007-05-18,1011.457
2007-05-21,1013.434
2007-05-22,1012.789
2007-05-23,1021.894
2007-05-24,1016.429
2007-05-25,1005.831
2007-05-28,1012.039
2007-05-29,1008.087
2007-05-30,998.448
2007-05-31,1000.0
2007-06-01,1011.899
2007-06-04,1029.825
2007-06-05,1035.883
2007-06-06,1034.859
2007-06-07,1029.865
2007-06-08,1015.723
2007-06-11,1028.256
2007-06-12,1035.805
2007-06-13,1034.666
2007-06-14,1046.163
2007-06-15,1050.375
2007-06-18,1063.279
2007-06-19,1068.896
2007-06-20,1078.336
2007-06-21,1084.578
2007-06-22,1079.973
2007-06-25,1069.973
2007-06-26,1053.482
2007-06-27,1049.377
2007-06-28,1054.377
2007-06-29,1070.857
2007-07-02,1069.725
2007-07-03,1080.152
2007-07-04,1083.266
2007-07-05,1081.884
2007-07-06,1080.613
2007-07-09,1096.03
2007-07-10,1102.592
2007-07-11,1092.725
2007-07-12,1104.185
2007-07-13,1112.226
2007-07-16,1106.123
2007-07-17,1105.5
2007-07-18,1084.31
2007-07-19,1089.07
2007-07-20,1111.729
2007-07-23,1105.422
2007-07-24,1116.454
2007-07-25,1100.98
2007-07-26,1081.484
2007-07-27,1052.14
2007-07-30,1058.69
2007-07-31,1053.507
2007-08-01,1013.552
2007-08-02,1017.919
2007-08-03,1027.464
2007-08-06,996.226
2007-08-07,993.214
2007-08-08,1021.551
2007-08-09,1017.564
2007-08-10,991.655
2007-08-13,999.336
2007-08-14,998.692
2007-08-15,961.358
2007-08-16,913.0
2007-08-17,898.646
2007-08-20,955.151
2007-08-21,934.115
2007-08-22,970.188
2007-08-23,995.265
2007-08-24,988.667
2007-08-27,1008.527
2007-08-28,991.845
2007-08-29,983.711
2007-08-30,979.721
2007-08-31,999.595
2007-09-03,999.127
2007-09-04,995.051
2007-09-05,1011.573
2007-09-06,1023.547
2007-09-07,1030.767
2007-09-10,1021.885
2007-09-11,1043.57
2007-09-12,1051.804
2007-09-13,1053.902
2007-09-14,1060.22
2007-09-17,1035.561
2007-09-18,1031.589
2007-09-19,1071.373
2007-09-20,1067.835
2007-09-21,1062.29
2007-09-24,1102.36
2007-09-25,1095.785
2007-09-26,1110.504
2007-09-27,1124.162
2007-09-28,1133.162
2007-10-01,1164.486
2007-10-02,1172.802
2007-10-03,1169.107
2007-10-04,1167.518
2007-10-05,1189.816
2007-10-08,1201.984
2007-10-09,1206.382
2007-10-10,1198.58
2007-10-11,1225.993
2007-10-12,1220.022
2007-10-15,1219.723
2007-10-16,1196.806
2007-10-17,1212.266
2007-10-18,1205.968
2007-10-19,1186.268
2007-10-22,1153.32
2007-10-23,1169.526
2007-10-24,1158.733
2007-10-25,1181.076
2007-10-26,1202.031
2007-10-29,1217.451
2007-10-30,1215.807
2007-10-31,1216.12
2007-11-01,1224.991
2007-11-02,1201.614
2007-11-05,1187.492
2007-11-06,1196.115
2007-11-07,1198.504
2007-11-08,1198.629
2007-11-09,1174.238
2007-11-12,1140.324
2007-11-13,1129.883
2007-11-14,1143.192
2007-11-15,1127.447
2007-11-16,1111.182
2007-11-19,1108.471
2007-11-20,1107.175
2007-11-21,1068.332
2007-11-22,1058.651
2007-11-23,1070.866
2007-11-26,1099.298
2007-11-27,1085.057
2007-11-28,1084.679
2007-11-29,1109.321
2007-11-30,1119.137
2007-12-03,1109.385
2007-12-04,1121.428
2007-12-05,1131.452
2007-12-06,1133.638
2007-12-07,1142.787
2007-12-10,1134.379
2007-12-11,1141.109
2007-12-12,1129.771
2007-12-13,1117.366
2007-12-14,1110.02
2007-12-17,1071.691
2007-12-18,1077.425
2007-12-19,1080.133
2007-12-20,1079.73
2007-12-21,1095.676
2007-12-24,1107.063
2007-12-25,1107.063
2007-12-26,1116.131
2007-12-27,1117.714
2007-12-28,1117.258
2007-12-31,1139.296
2008-01-01,1139.296
2008-01-02,1132.563
2008-01-03,1115.075
2008-01-04,1124.837
2008-01-07,1096.526
2008-01-08,1096.131
2008-01-09,1090.927
2008-01-10,1083.221
2008-01-11,1079.55
2008-01-14,1063.849
2008-01-15,1042.015
2008-01-16,1005.904
2008-01-17,1024.369
2008-01-18,1008.317
2008-01-21,948.581
2008-01-22,911.034
2008-01-23,951.542
2008-01-24,970.403
2008-01-25,1018.155
2008-01-28,988.703
2008-01-29,992.26
2008-01-30,981.099
2008-01-31,989.35
2008-02-01,1003.579
2008-02-04,1029.958
2008-02-05,1016.316
2008-02-06,996.024
2008-02-07,994.808
2008-02-08,994.252
2008-02-11,979.948
2008-02-12,993.36
2008-02-13,996.623
2008-02-14,1023.749
2008-02-15,1039.302
2008-02-18,1038.004
2008-02-19,1044.978
2008-02-20,1032.17
2008-02-21,1038.74
2008-02-22,1042.611
2008-02-25,1048.725
2008-02-26,1047.974
2008-02-27,1063.588
2008-02-28,1061.842
2008-02-29,1049.787
2008-03-03,1021.26
2008-03-04,1023.116
2008-03-05,1011.334
2008-03-06,1018.877
2008-03-07,1000.493
2008-03-10,981.0
2008-03-11,983.087
2008-03-12,1002.255
2008-03-13,974.176
2008-03-14,982.749
2008-03-17,964.056
2008-03-18,973.762
2008-03-19,968.086
2008-03-20,951.093
2008-03-21,951.093
2008-03-24,981.652
2008-03-25,1009.201
2008-03-26,1015.476
2008-03-27,1026.637
2008-03-28,1035.242
2008-03-31,1038.041
2008-04-01,1036.835
2008-04-02,1051.716
2008-04-03,1052.573
2008-04-04,1051.652
2008-04-07,1058.426
2008-04-08,1046.533
2008-04-09,1033.386
2008-04-10,1046.974
2008-04-11,1061.579
2008-04-14,1038.837
2008-04-15,1051.281
2008-04-16,1064.382
2008-04-17,1074.188
2008-04-18,1062.141
2008-04-21,1080.832
2008-04-22,1083.913
2008-04-23,1083.773
2008-04-24,1078.48
2008-04-25,1078.067
2008-04-28,1078.492
2008-04-29,1077.25
2008-04-30,1080.181
2008-05-01,1077.664
2008-05-02,1099.279
2008-05-05,1111.075
2008-05-06,1113.683
2008-05-07,1107.821
2008-05-08,1091.211
2008-05-09,1093.323
2008-05-12,1099.69
2008-05-13,1098.54
2008-05-14,1094.116
2008-05-15,1098.557
2008-05-16,1112.54
2008-05-19,1111.776
2008-05-20,1104.718
2008-05-21,1111.467
2008-05-22,1100.271
2008-05-23,1092.442
2008-05-26,1074.733
2008-05-27,1076.956
2008-05-28,1080.284
2008-05-29,1089.209
2008-05-30,1092.564
2008-06-02,1093.783
2008-06-03,1085.372
2008-06-04,1080.847
2008-06-05,1075.476
2008-06-06,1081.388
2008-06-09,1061.299
2008-06-10,1036.535
2008-06-11,1038.196
2008-06-12,1026.246
2008-06-13,1014.619
2008-06-16,1027.321
2008-06-17,1030.419
2008-06-18,1031.09
2008-06-19,1018.92
2008-06-20,1022.207
2008-06-23,1013.26
2008-06-24,1009.046
2008-06-25,1010.525
2008-06-26,1014.963
2008-06-27,1002.623
2008-06-30,1002.164
2008-07-01,989.758
2008-07-02,995.458
2008-07-03,974.909
2008-07-04,974.422
2008-07-07,985.122
2008-07-08,963.2
2008-07-09,977.473
2008-07-10,971.309
2008-07-11,980.567
2008-07-14,977.725
2008-07-15,967.383
2008-07-16,966.557
2008-07-17,971.378
2008-07-18,956.471
2008-07-21,973.373
2008-07-22,968.74
2008-07-23,982.552
2008-07-24,983.336
2008-07-25,971.169
2008-07-28,967.91
2008-07-29,952.317
2008-07-30,962.235
2008-07-31,963.508
2008-08-01,955.444
2008-08-04,943.869
2008-08-05,930.871
2008-08-06,937.008
2008-08-07,913.168
2008-08-08,903.546
2008-08-11,896.629
2008-08-12,888.177
2008-08-13,887.253
2008-08-14,890.192
2008-08-15,876.585
2008-08-18,874.993
2008-08-19,861.079
2008-08-20,873.465
2008-08-21,863.953
2008-08-22,868.895
2008-08-25,865.743
2008-08-26,845.091
2008-08-27,845.401
2008-08-28,840.679
2008-08-29,856.733
2008-09-01,841.009
2008-09-02,842.637
2008-09-03,821.328
2008-09-04,799.344
2008-09-05,783.636
2008-09-08,814.391
2008-09-09,798.761
2008-09-10,787.593
2008-09-11,758.792
2008-09-12,771.161
2008-09-15,745.309
2008-09-16,731.766
2008-09-17,727.213
2008-09-18,717.251
2008-09-19,757.365
2008-09-22,764.66
2008-09-23,746.02
2008-09-24,744.252
2008-09-25,737.176
2008-09-26,723.279
2008-09-29,700.197
2008-09-30,701.781
2008-10-01,698.081
2008-10-02,693.687
2008-10-03,674.346
2008-10-06,628.265
2008-10-07,631.135
2008-10-08,587.347
2008-10-09,588.696
2008-10-10,531.617
2008-10-13,559.356
2008-10-14,577.505
2008-10-15,554.359
2008-10-16,522.644
2008-10-17,503.293
2008-10-20,516.098
2008-10-21,518.896
2008-10-22,490.283
2008-10-23,470.147
2008-10-24,436.093
2008-10-27,434.009
2008-10-28,438.531
2008-10-29,438.961
2008-10-30,482.16
2008-10-31,484.481
2008-11-03,519.747
2008-11-04,518.747
2008-11-05,535.121
2008-11-06,515.664
2008-11-07,521.724
2008-11-10,533.225
2008-11-11,509.676
2008-11-12,503.745
2008-11-13,487.172
2008-11-14,485.124
2008-11-17,480.969
2008-11-18,457.915
2008-11-19,449.792
2008-11-20,433.479
2008-11-21,443.348
2008-11-24,438.063
2008-11-25,444.568
2008-11-26,453.659
2008-11-27,461.597
2008-11-28,461.274
2008-12-01,446.082
2008-12-02,435.331
2008-12-03,439.949
2008-12-04,440.566
2008-12-05,441.773
2008-12-08,447.016
2008-12-09,469.019
2008-12-10,490.02
2008-12-11,491.637
2008-12-12,478.954
2008-12-15,496.368
2008-12-16,499.06
2008-12-17,510.068
2008-12-18,529.006
2008-12-19,519.837
2008-12-22,512.211
2008-12-23,502.157
2008-12-24,505.226
2008-12-25,505.226
2008-12-26,504.563
2008-12-29,530.318
2008-12-30,520.119
2008-12-31,515.372
2009-01-01,515.372
2009-01-02,530.514
2009-01-05,555.141
2009-01-06,551.178
2009-01-07,548.362
2009-01-08,537.657
2009-01-09,536.777
2009-01-12,523.231
2009-01-13,514.717
2009-01-14,511.814
2009-01-15,493.611
2009-01-16,500.305
2009-01-19,496.912
2009-01-20,485.637
2009-01-21,488.119
2009-01-22,491.928
2009-01-23,480.418
2009-01-26,483.012
2009-01-27,481.289
2009-01-28,504.562
2009-01-29,495.646
2009-01-30,497.372
2009-02-02,485.91
2009-02-03,486.245
2009-02-04,485.327
2009-02-05,485.064
2009-02-06,496.621
2009-02-09,491.015
2009-02-10,490.971
2009-02-11,489.867
2009-02-12,481.687
2009-02-13,491.132
2009-02-16,482.05
2009-02-17,461.633
2009-02-18,463.929
2009-02-19,460.931
2009-02-20,447.917
2009-02-23,456.875
2009-02-24,447.83
2009-02-25,450.292
2009-02-26,450.326
2009-02-27,443.654
2009-03-02,424.764
2009-03-03,429.196
2009-03-04,431.493
2009-03-05,424.584
2009-03-06,422.936
2009-03-09,410.4
2009-03-10,417.518
2009-03-11,420.313
2009-03-12,414.325
2009-03-13,432.072
2009-03-16,436.144
2009-03-17,434.567
2009-03-18,443.774
2009-03-19,448.741
2009-03-20,449.352
2009-03-23,471.283
2009-03-24,481.986
2009-03-25,480.875
2009-03-26,505.224
2009-03-27,501.147
2009-03-30,475.38
2009-03-31,488.005
2009-04-01,485.67
2009-04-02,521.482
2009-04-03,520.942
2009-04-06,535.331
2009-04-07,517.407
2009-04-08,512.37
2009-04-09,525.186
2009-04-10,525.186
2009-04-13,537.564
2009-04-14,553.91
2009-04-15,564.739
2009-04-16,561.376
2009-04-17,565.315
2009-04-20,556.633
2009-04-21,553.859
2009-04-22,545.034
2009-04-23,553.035
2009-04-24,555.618
2009-04-27,540.446
2009-04-28,533.339
2009-04-29,556.429
2009-04-30,571.755
2009-05-01,570.009
2009-05-04,605.641
2009-05-05,628.172
2009-05-06,648.712
2009-05-07,682.886
2009-05-08,700.71
2009-05-11,684.392
2009-05-12,696.152
2009-05-13,695.084
2009-05-14,672.596
2009-05-15,663.981
2009-05-18,657.587
2009-05-19,690.968
2009-05-20,709.378
2009-05-21,691.405
2009-05-22,710.825
2009-05-25,725.922
2009-05-26,715.192
2009-05-27,731.628
2009-05-28,735.932
2009-05-29,754.416
2009-06-01,786.491
2009-06-02,787.015
2009-06-03,791.225
2009-06-04,784.86
2009-06-05,784.657
2009-06-08,753.868
2009-06-09,757.812
2009-06-10,782.163
2009-06-11,782.497
2009-06-12,776.777
2009-06-15,754.517
2009-06-16,740.986
2009-06-17,738.154
2009-06-18,728.16
2009-06-19,743.715
2009-06-22,739.132
2009-06-23,728.61
2009-06-24,746.203
2009-06-25,750.875
2009-06-26,759.938
2009-06-29,758.973
2009-06-30,757.841
2009-07-01,771.247
2009-07-02,758.42
2009-07-03,750.838
2009-07-06,736.607
2009-07-07,734.851
2009-07-08,723.92
2009-07-09,736.677
2009-07-10,731.317
2009-07-13,716.261
2009-07-14,730.738
2009-07-15,763.405
2009-07-16,766.596
2009-07-17,779.895
2009-07-20,805.035
2009-07-21,802.978
2009-07-22,800.445
2009-07-23,817.763
2009-07-24,834.273
2009-07-27,842.14
2009-07-28,854.454
2009-07-29,844.427
2009-07-30,859.303
2009-07-31,869.681
2009-08-03,888.059
2009-08-04,877.55
2009-08-05,871.367
2009-08-06,878.164
2009-08-07,858.526
2009-08-10,857.254
2009-08-11,872.965
2009-08-12,864.852
2009-08-13,878.148
2009-08-14,880.807
2009-08-17,844.994
2009-08-18,854.27
2009-08-19,844.201
2009-08-20,863.026
2009-08-21,865.064
2009-08-24,886.867
2009-08-25,888.486
2009-08-26,889.027
2009-08-27,893.98
2009-08-28,900.151
2009-08-31,883.515
2009-09-01,884.13
2009-09-02,881.185
2009-09-03,893.997
2009-09-04,902.222
2009-09-07,917.381
2009-09-08,933.674
2009-09-09,931.219
2009-09-10,937.723
2009-09-11,935.118
2009-09-14,916.696
2009-09-15,923.691
2009-09-16,941.451
2009-09-17,938.422
2009-09-18,935.104
2009-09-21,934.645
2009-09-22,950.572
2009-09-23,950.987
2009-09-24,942.718
2009-09-25,942.412
2009-09-28,927.214
2009-09-29,937.879
2009-09-30,949.138
2009-10-01,936.916
2009-10-02,917.391
2009-10-05,906.679
2009-10-06,925.671
2009-10-07,942.415
2009-10-08,957.426
2009-10-09,953.673
2009-10-12,960.544
2009-10-13,960.081
2009-10-14,979.745
2009-10-15,985.441
2009-10-16,980.667
2009-10-19,983.355
2009-10-20,981.237
2009-10-21,976.501
2009-10-22,971.859
2009-10-23,981.298
2009-10-26,980.685
2009-10-27,969.461
2009-10-28,951.455
2009-10-29,946.556
2009-10-30,953.991
2009-11-02,947.654
2009-11-03,935.127
2009-11-04,948.493
2009-11-05,937.481
2009-11-06,944.775
2009-11-09,962.59
2009-11-10,961.966
2009-11-11,973.633
2009-11-12,970.018
2009-11-13,975.024
2009-11-16,990.129
2009-11-17,980.313
2009-11-18,980.787
2009-11-19,975.724
2009-11-20,979.927
2009-11-23,995.029
2009-11-24,993.744
2009-11-25,1001.25
2009-11-26,995.104
2009-11-27,993.359
2009-11-30,983.855
2009-12-01,1002.259
2009-12-02,1008.321
2009-12-03,1018.484
2009-12-04,1013.565
2009-12-07,1015.711
2009-12-08,1013.832
2009-12-09,1009.839
2009-12-10,1005.73
2009-12-11,1005.174
2009-12-14,1004.601
2009-12-15,1007.563
2009-12-16,1009.84
2009-12-17,1000.055
2009-12-18,997.461
2009-12-21,995.419
2009-12-22,1004.883
2009-12-23,1010.199
2009-12-24,1013.77
2009-12-25,1013.77
2009-12-28,1021.687
2009-12-29,1034.648
2009-12-30,1035.097
2009-12-31,1041.118
2010-01-01,1041.118
2010-01-04,1052.943
2010-01-05,1068.44
2010-01-06,1073.477
2010-01-07,1069.126
2010-01-08,1075.809
2010-01-11,1096.06
2010-01-12,1087.425
2010-01-13,1075.521
2010-01-14,1087.983
2010-01-15,1079.909
2010-01-18,1079.084
2010-01-19,1081.287
2010-01-20,1065.863
2010-01-21,1046.779
2010-01-22,1042.881
2010-01-25,1039.167
2010-01-26,1004.276
2010-01-27,988.614
2010-01-28,1011.116
2010-01-29,1003.415
2010-02-01,995.307
2010-02-02,995.77
2010-02-03,1007.82
2010-02-04,996.347
2010-02-05,972.885
2010-02-08,971.367
2010-02-09,982.525
2010-02-10,983.002
2010-02-11,993.174
2010-02-12,1002.615
2010-02-15,1004.023
2010-02-16,1008.49
2010-02-17,1021.467
2010-02-18,1008.749
2010-02-19,999.733
2010-02-22,1008.023
2010-02-23,1019.266
2010-02-24,1018.022
2010-02-25,1013.842
2010-02-26,1016.674
2010-03-01,1027.056
2010-03-02,1031.494
2010-03-03,1034.56
2010-03-04,1030.615
2010-03-05,1039.825
2010-03-08,1051.106
2010-03-09,1051.503
2010-03-10,1062.447
2010-03-11,1064.879
2010-03-12,1064.742
2010-03-15,1060.304
2010-03-16,1067.369
2010-03-17,1078.087
2010-03-18,1071.452
2010-03-19,1068.565
2010-03-22,1057.246
2010-03-23,1064.613
2010-03-24,1059.307
2010-03-25,1059.45
2010-03-26,1070.344
2010-03-29,1078.485
2010-03-30,1082.034
2010-03-31,1072.491
2010-04-01,1089.623
2010-04-02,1089.623
2010-04-05,1102.515
2010-04-06,1102.254
2010-04-07,1107.602
2010-04-08,1104.111
2010-04-09,1120.375
2010-04-12,1121.542
2010-04-13,1117.78
2010-04-14,1150.933
2010-04-15,1149.437
2010-04-16,1151.297
2010-04-19,1131.365
2010-04-20,1143.134
2010-04-21,1143.577
2010-04-22,1143.816
2010-04-23,1148.424
2010-04-26,1157.341
2010-04-27,1155.083
2010-04-28,1133.941
2010-04-29,1147.691
2010-04-30,1149.748
2010-05-03,1134.105
2010-05-04,1111.741
2010-05-05,1089.61
2010-05-06,1076.822
2010-05-07,1059.996
2010-05-10,1097.04
2010-05-11,1084.274
2010-05-12,1102.415
2010-05-13,1104.584
2010-05-14,1098.134
2010-05-17,1080.867
2010-05-18,1091.105
2010-05-19,1060.179
2010-05-20,1041.479
2010-05-21,1026.563
2010-05-24,1033.784
2010-05-25,986.507
2010-05-26,1011.074
2010-05-27,1026.769
2010-05-28,1028.789
2010-05-31,1037.397
2010-06-01,1015.017
2010-06-02,1021.091
2010-06-03,1048.032
2010-06-04,1047.314
2010-06-07,1024.238
2010-06-08,1025.953
2010-06-09,1028.042
2010-06-10,1044.757
2010-06-11,1052.364
2010-06-14,1070.298
2010-06-15,1071.415
2010-06-16,1085.429
2010-06-17,1084.334
2010-06-18,1095.165
2010-06-21,1116.631
2010-06-22,1108.371
2010-06-23,1097.569
2010-06-24,1087.587
2010-06-25,1091.649
2010-06-28,1101.71
2010-06-29,1078.706
2010-06-30,1079.915
2010-07-01,1070.754
2010-07-02,1085.598
2010-07-05,1084.15
2010-07-06,1102.729
2010-07-07,1097.999
2010-07-08,1114.542
2010-07-09,1124.556
2010-07-12,1123.867
2010-07-13,1129.832
2010-07-14,1142.041
2010-07-15,1140.447
2010-07-16,1144.985
2010-07-19,1142.787
2010-07-20,1158.559
2010-07-21,1151.892
2010-07-22,1164.755
2010-07-23,1166.731
2010-07-26,1172.076
2010-07-27,1179.618
2010-07-28,1178.67
