Date,SINGAPORE SMID CAP SMID (Small+Mid Cap)
2010-07-29,1191.394
2010-07-30,1189.321
2010-08-02,1210.209
2010-08-03,1206.928
2010-08-04,1204.519
2010-08-05,1204.028
2010-08-06,1204.386
2010-08-09,1204.254
2010-08-10,1185.679
2010-08-11,1164.502
2010-08-12,1159.565
2010-08-13,1168.782
2010-08-16,1163.032
2010-08-17,1167.369
2010-08-18,1169.812
2010-08-19,1177.715
2010-08-20,1167.409
2010-08-23,1164.664
2010-08-24,1157.778
2010-08-25,1161.016
2010-08-26,1164.955
2010-08-27,1167.869
2010-08-30,1173.886
2010-08-31,1175.263
2010-09-01,1194.622
2010-09-02,1195.494
2010-09-03,1203.289
2010-09-06,1214.998
2010-09-07,1214.372
2010-09-08,1219.679
2010-09-09,1228.782
2010-09-10,1229.511
2010-09-13,1248.556
2010-09-14,1243.908
2010-09-15,1252.65
2010-09-16,1248.167
2010-09-17,1252.175
2010-09-20,1258.211
2010-09-21,1265.102
2010-09-22,1268.525
2010-09-23,1270.345
2010-09-24,1281.246
2010-09-27,1285.176
2010-09-28,1278.77
2010-09-29,1293.195
2010-09-30,1298.408
2010-10-01,1306.794
2010-10-04,1311.73
2010-10-05,1314.296
2010-10-06,1321.349
2010-10-07,1316.711
2010-10-08,1315.265
2010-10-11,1323.397
2010-10-12,1311.833
2010-10-13,1336.949
2010-10-14,1340.315
2010-10-15,1346.637
2010-10-18,1340.433
2010-10-19,1331.288
2010-10-20,1331.463
2010-10-21,1337.544
2010-10-22,1334.954
2010-10-25,1346.806
2010-10-26,1331.705
2010-10-27,1315.65
2010-10-28,1327.773
2010-10-29,1337.661
2010-11-01,1356.275
2010-11-02,1365.667
2010-11-03,1374.705
2010-11-04,1389.574
2010-11-05,1385.515
2010-11-08,1411.913
2010-11-09,1421.083
2010-11-10,1405.777
2010-11-11,1406.156
2010-11-12,1375.904
2010-11-15,1361.13
2010-11-16,1355.984
2010-11-17,1356.909
2010-11-18,1358.226
2010-11-19,1356.138
2010-11-22,1360.888
2010-11-23,1320.149
2010-11-24,1328.3
2010-11-25,1341.226
2010-11-26,1322.251
2010-11-29,1318.072
2010-11-30,1316.969
2010-12-01,1343.721
2010-12-02,1360.308
2010-12-03,1357.843
2010-12-06,1356.317
2010-12-07,1366.913
2010-12-08,1355.974
2010-12-09,1363.619
2010-12-10,1356.781
2010-12-13,1364.145
2010-12-14,1372.064
2010-12-15,1356.879
2010-12-16,1337.567
2010-12-17,1340.302
2010-12-20,1329.64
2010-12-21,1344.218
2010-12-22,1352.48
2010-12-23,1354.39
2010-12-24,1361.073
2010-12-27,1366.798
2010-12-28,1383.557
2010-12-29,1398.311
2010-12-30,1405.073
2010-12-31,1407.435
2011-01-03,1422.07
2011-01-04,1423.953
2011-01-05,1419.872
2011-01-06,1427.877
2011-01-07,1419.78
2011-01-10,1405.251
2011-01-11,1417.802
2011-01-12,1432.578
2011-01-13,1437.062
2011-01-14,1424.926
2011-01-17,1421.202
2011-01-18,1430.975
2011-01-19,1438.025
2011-01-20,1407.222
2011-01-21,1409.852
2011-01-24,1412.212
2011-01-25,1406.399
2011-01-26,1418.297
2011-01-27,1414.737
2011-01-28,1403.466
2011-01-31,1386.769
2011-02-01,1403.364
2011-02-02,1419.68
2011-02-03,1415.774
2011-02-04,1416.541
2011-02-07,1412.497
2011-02-08,1413.114
2011-02-09,1400.734
2011-02-10,1378.279
2011-02-11,1361.852
2011-02-14,1367.08
2011-02-15,1356.315
2011-02-16,1360.914
2011-02-17,1360.214
2011-02-18,1359.718
2011-02-21,1346.733
2011-02-22,1311.017
2011-02-23,1309.024
2011-02-24,1298.821
2011-02-25,1318.995
2011-02-28,1316.365
2011-03-01,1345.207
2011-03-02,1328.726
2011-03-03,1336.767
2011-03-04,1348.392
2011-03-07,1350.201
2011-03-08,1355.953
2011-03-09,1358.605
2011-03-10,1342.935
2011-03-11,1326.194
2011-03-14,1321.014
2011-03-15,1270.015
2011-03-16,1284.736
2011-03-17,1268.922
2011-03-18,1275.751
2011-03-21,1302.679
2011-03-22,1316.137
2011-03-23,1324.283
2011-03-24,1344.517
2011-03-25,1354.417
2011-03-28,1351.605
2011-03-29,1352.825
2011-03-30,1367.978
2011-03-31,1367.694
2011-04-01,1377.987
2011-04-04,1389.325
2011-04-05,1383.761
2011-04-06,1396.921
2011-04-07,1396.773
2011-04-08,1411.773
2011-04-11,1403.394
2011-04-12,1392.785
2011-04-13,1403.839
2011-04-14,1410.149
2011-04-15,1410.926
2011-04-18,1395.7
2011-04-19,1398.164
2011-04-20,1417.596
2011-04-21,1426.009
2011-04-22,1426.009
2011-04-25,1422.387
2011-04-26,1423.94
2011-04-27,1427.603
2011-04-28,1432.391
2011-04-29,1439.51
2011-05-02,1439.63
2011-05-03,1421.552
2011-05-04,1404.259
2011-05-05,1395.408
2011-05-06,1399.734
2011-05-09,1410.296
2011-05-10,1417.616
2011-05-11,1419.345
2011-05-12,1393.126
2011-05-13,1404.209
2011-05-16,1386.198
2011-05-17,1384.389
2011-05-18,1399.316
2011-05-19,1403.375
2011-05-20,1406.38
2011-05-23,1371.161
2011-05-24,1383.397
2011-05-25,1382.623
2011-05-26,1387.745
2011-05-27,1400.278
2011-05-30,1405.273
2011-05-31,1410.709
2011-06-01,1410.77
2011-06-02,1399.886
2011-06-03,1404.204
2011-06-06,1391.14
2011-06-07,1394.862
2011-06-08,1386.869
2011-06-09,1384.03
2011-06-10,1369.699
2011-06-13,1355.618
2011-06-14,1366.325
2011-06-15,1353.873
2011-06-16,1334.969
2011-06-17,1330.303
2011-06-20,1333.674
2011-06-21,1355.323
2011-06-22,1346.062
2011-06-23,1339.949
2011-06-24,1356.449
2011-06-27,1346.216
2011-06-28,1352.268
2011-06-29,1364.701
2011-06-30,1380.085
2011-07-01,1386.682
2011-07-04,1396.186
2011-07-05,1387.832
2011-07-06,1386.334
2011-07-07,1397.459
2011-07-08,1407.783
2011-07-11,1390.792
2011-07-12,1374.059
2011-07-13,1387.365
2011-07-14,1386.01
2011-07-15,1374.403
2011-07-18,1363.566
2011-07-19,1376.221
2011-07-20,1394.12
2011-07-21,1401.231
2011-07-22,1418.348
2011-07-25,1412.578
2011-07-26,1422.518
2011-07-27,1420.872
2011-07-28,1425.816
2011-07-29,1419.497
2011-08-01,1425.756
2011-08-02,1408.446
2011-08-03,1392.636
2011-08-04,1369.207
2011-08-05,1322.913
2011-08-08,1274.531
2011-08-09,1276.343
2011-08-10,1241.061
2011-08-11,1225.815
2011-08-12,1243.396
2011-08-15,1272.711
2011-08-16,1263.285
2011-08-17,1275.608
2011-08-18,1254.616
2011-08-19,1220.59
2011-08-22,1215.499
2011-08-23,1232.47
2011-08-24,1220.635
2011-08-25,1229.981
2011-08-26,1226.112
2011-08-29,1249.347
2011-08-30,1247.604
2011-08-31,1297.853
2011-09-01,1283.481
2011-09-02,1275.177
2011-09-05,1248.674
2011-09-06,1248.496
2011-09-07,1265.19
2011-09-08,1263.909
2011-09-09,1241.498
2011-09-12,1204.029
2011-09-13,1198.249
2011-09-14,1202.014
2011-09-15,1211.89
2011-09-16,1227.445
2011-09-19,1185.929
2011-09-20,1199.041
2011-09-21,1183.693
2011-09-22,1134.875
2011-09-23,1130.111
2011-09-26,1093.636
2011-09-27,1139.333
2011-09-28,1116.606
2011-09-29,1107.026
2011-09-30,1089.229
2011-10-03,1057.474
2011-10-04,1027.728
2011-10-05,1042.907
2011-10-06,1058.957
2011-10-07,1076.433
2011-10-10,1100.224
2011-10-11,1106.983
2011-10-12,1133.959
2011-10-13,1137.942
2011-10-14,1163.288
2011-10-17,1174.126
2011-10-18,1148.993
2011-10-19,1158.616
2011-10-20,1140.702
2011-10-21,1148.44
2011-10-24,1164.03
2011-10-25,1172.666
2011-10-26,1162.163
2011-10-27,1223.561
2011-10-28,1245.895
2011-10-31,1212.548
2011-11-01,1163.82
2011-11-02,1186.172
2011-11-03,1175.559
2011-11-04,1188.949
2011-11-07,1184.599
2011-11-08,1190.014
2011-11-09,1176.631
2011-11-10,1148.082
2011-11-11,1159.376
2011-11-14,1166.006
2011-11-15,1158.92
2011-11-16,1160.187
2011-11-17,1152.458
2011-11-18,1135.303
2011-11-21,1113.571
2011-11-22,1127.234
2011-11-23,1109.786
2011-11-24,1108.972
2011-11-25,1094.611
2011-11-28,1118.646
2011-11-29,1119.416
2011-11-30,1134.159
2011-12-01,1144.302
2011-12-02,1152.061
2011-12-05,1160.251
2011-12-06,1149.944
2011-12-07,1154.793
2011-12-08,1124.487
2011-12-09,1108.437
2011-12-12,1102.528
2011-12-13,1099.675
2011-12-14,1088.069
2011-12-15,1086.479
2011-12-16,1093.351
2011-12-19,1075.035
2011-12-20,1086.575
2011-12-21,1100.07
2011-12-22,1103.23
2011-12-23,1107.587
2011-12-26,1107.587
2011-12-27,1104.558
2011-12-28,1101.834
2011-12-29,1098.908
2011-12-30,1100.272
2012-01-02,1100.272
2012-01-03,1131.081
2012-01-04,1131.223
2012-01-05,1126.073
2012-01-06,1131.169
2012-01-09,1124.79
2012-01-10,1144.157
2012-01-11,1148.849
2012-01-12,1145.35
2012-01-13,1157.37
2012-01-16,1150.917
2012-01-17,1175.018
2012-01-18,1174.248
2012-01-19,1182.85
2012-01-20,1193.268
2012-01-23,1200.084
2012-01-24,1196.642
2012-01-25,1216.298
2012-01-26,1230.104
2012-01-27,1239.485
2012-01-30,1227.845
2012-01-31,1243.969
2012-02-01,1245.253
2012-02-02,1260.696
2012-02-03,1269.341
2012-02-06,1273.502
2012-02-07,1284.845
2012-02-08,1299.824
2012-02-09,1297.73
2012-02-10,1276.598
2012-02-13,1286.154
2012-02-14,1277.99
2012-02-15,1294.388
2012-02-16,1275.143
2012-02-17,1291.758
2012-02-20,1308.365
2012-02-21,1307.623
2012-02-22,1302.216
2012-02-23,1298.124
2012-02-24,1302.115
2012-02-27,1291.483
2012-02-28,1300.514
2012-02-29,1315.717
2012-03-01,1306.063
2012-03-02,1312.593
2012-03-05,1294.743
2012-03-06,1269.877
2012-03-07,1268.352
2012-03-08,1297.809
2012-03-09,1297.452
2012-03-12,1287.587
2012-03-13,1301.094
2012-03-14,1300.429
2012-03-15,1304.037
2012-03-16,1314.66
2012-03-19,1308.833
2012-03-20,1303.79
2012-03-21,1303.664
2012-03-22,1296.997
2012-03-23,1305.211
2012-03-26,1304.3
2012-03-27,1324.122
2012-03-28,1321.445
2012-03-29,1310.454
2012-03-30,1318.741
2012-04-02,1327.673
2012-04-03,1329.942
2012-04-04,1315.821
2012-04-05,1313.622
2012-04-06,1313.622
2012-04-09,1298.811
2012-04-10,1305.165
2012-04-11,1300.501
2012-04-12,1310.562
2012-04-13,1320.1
2012-04-16,1315.439
2012-04-17,1315.158
2012-04-18,1320.936
2012-04-19,1321.597
2012-04-20,1324.415
2012-04-23,1313.094
2012-04-24,1322.167
2012-04-25,1323.35
2012-04-26,1329.277
2012-04-27,1329.354
2012-04-30,1329.28
2012-05-01,1330.947
2012-05-02,1338.782
2012-05-03,1334.014
2012-05-04,1323.739
2012-05-07,1292.663
2012-05-08,1296.227
2012-05-09,1281.115
2012-05-10,1288.188
2012-05-11,1277.943
2012-05-14,1260.125
2012-05-15,1263.697
2012-05-16,1231.677
2012-05-17,1233.495
2012-05-18,1204.076
2012-05-21,1215.349
2012-05-22,1233.727
2012-05-23,1209.947
2012-05-24,1209.659
2012-05-25,1206.466
2012-05-28,1213.673
2012-05-29,1224.788
2012-05-30,1206.709
2012-05-31,1208.038
2012-06-01,1193.268
2012-06-04,1176.675
2012-06-05,1181.638
2012-06-06,1209.423
2012-06-07,1211.292
2012-06-08,1193.35
2012-06-11,1216.765
2012-06-12,1216.204
2012-06-13,1225.68
2012-06-14,1219.266
2012-06-15,1237.973
2012-06-18,1247.147
2012-06-19,1260.104
2012-06-20,1266.284
2012-06-21,1250.849
2012-06-22,1245.857
2012-06-25,1237.423
2012-06-26,1246.815
2012-06-27,1259.813
2012-06-28,1259.514
2012-06-29,1287.623
2012-07-02,1300.503
2012-07-03,1318.284
2012-07-04,1312.161
2012-07-05,1326.454
2012-07-06,1326.408
2012-07-09,1308.015
2012-07-10,1329.193
2012-07-11,1338.745
2012-07-12,1320.572
2012-07-13,1341.469
2012-07-16,1344.795
2012-07-17,1355.105
2012-07-18,1361.683
2012-07-19,1365.773
2012-07-20,1355.478
2012-07-23,1333.438
2012-07-24,1344.116
2012-07-25,1352.554
2012-07-26,1364.31
2012-07-27,1371.466
2012-07-30,1381.255
2012-07-31,1386.52
2012-08-01,1390.812
2012-08-02,1384.798
2012-08-03,1396.576
2012-08-06,1406.08
2012-08-07,1397.229
2012-08-08,1397.47
2012-08-09,1397.301
2012-08-10,1401.94
2012-08-13,1400.566
2012-08-14,1412.981
2012-08-15,1403.143
2012-08-16,1401.228
2012-08-17,1398.907
2012-08-20,1399.912
2012-08-21,1406.12
2012-08-22,1398.286
2012-08-23,1411.212
2012-08-24,1408.0
2012-08-27,1406.444
2012-08-28,1401.63
2012-08-29,1405.316
2012-08-30,1393.896
2012-08-31,1407.858
2012-09-03,1411.236
2012-09-04,1407.747
2012-09-05,1399.343
2012-09-06,1406.947
2012-09-07,1429.605
2012-09-10,1430.62
2012-09-11,1438.293
2012-09-12,1445.888
2012-09-13,1451.537
2012-09-14,1481.824
2012-09-17,1480.46
2012-09-18,1472.826
2012-09-19,1478.362
2012-09-20,1472.394
2012-09-21,1485.046
2012-09-24,1472.366
2012-09-25,1474.666
2012-09-26,1468.02
2012-09-27,1479.366
2012-09-28,1483.445
2012-10-01,1480.95
2012-10-02,1484.587
2012-10-03,1470.541
2012-10-04,1480.595
2012-10-05,1490.213
2012-10-08,1478.143
2012-10-09,1477.283
2012-10-10,1473.415
2012-10-11,1471.33
2012-10-12,1483.39
2012-10-15,1485.861
2012-10-16,1494.22
2012-10-17,1501.032
2012-10-18,1502.891
2012-10-19,1499.327
2012-10-22,1496.011
2012-10-23,1490.497
2012-10-24,1490.01
2012-10-25,1504.334
2012-10-26,1503.41
2012-10-29,1492.158
2012-10-30,1486.326
2012-10-31,1485.707
2012-11-01,1476.096
2012-11-02,1479.387
2012-11-05,1473.999
2012-11-06,1469.263
2012-11-07,1483.963
2012-11-08,1471.025
2012-11-09,1462.724
2012-11-12,1468.433
2012-11-13,1469.454
2012-11-14,1462.331
2012-11-15,1441.043
2012-11-16,1439.44
2012-11-19,1450.252
2012-11-20,1449.946
2012-11-21,1458.059
2012-11-22,1463.504
2012-11-23,1468.832
2012-11-26,1477.321
2012-11-27,1471.385
2012-11-28,1472.852
2012-11-29,1493.96
2012-11-30,1501.657
2012-12-03,1497.37
2012-12-04,1496.606
2012-12-05,1495.096
2012-12-06,1493.545
2012-12-07,1505.668
2012-12-10,1507.35
2012-12-11,1507.416
2012-12-12,1512.8
2012-12-13,1518.01
2012-12-14,1522.983
2012-12-17,1521.184
2012-12-18,1526.728
2012-12-19,1531.284
2012-12-20,1533.422
2012-12-21,1523.736
2012-12-24,1530.246
2012-12-25,1530.246
2012-12-26,1535.247
2012-12-27,1535.76
2012-12-28,1542.217
2012-12-31,1540.362
2013-01-01,1540.362
2013-01-02,1563.059
2013-01-03,1563.838
2013-01-04,1557.855
2013-01-07,1563.454
2013-01-08,1562.472
2013-01-09,1574.563
2013-01-10,1593.129
2013-01-11,1588.296
2013-01-14,1577.414
2013-01-15,1571.833
2013-01-16,1573.011
2013-01-17,1573.195
2013-01-18,1575.493
2013-01-21,1573.772
2013-01-22,1573.656
2013-01-23,1584.369
2013-01-24,1585.444
2013-01-25,1585.852
2013-01-28,1585.557
2013-01-29,1590.393
2013-01-30,1597.276
2013-01-31,1593.115
2013-02-01,1594.057
2013-02-04,1596.449
2013-02-05,1590.382
2013-02-06,1599.412
2013-02-07,1591.735
2013-02-08,1595.632
2013-02-11,1591.066
2013-02-12,1592.286
2013-02-13,1604.708
2013-02-14,1612.037
2013-02-15,1617.808
2013-02-18,1616.884
2013-02-19,1622.956
2013-02-20,1629.299
2013-02-21,1613.984
2013-02-22,1608.758
2013-02-25,1606.311
2013-02-26,1595.266
2013-02-27,1601.884
2013-02-28,1610.159
2013-03-01,1601.115
2013-03-04,1569.341
2013-03-05,1575.795
2013-03-06,1587.014
2013-03-07,1586.736
2013-03-08,1577.973
2013-03-11,1575.871
2013-03-12,1587.228
2013-03-13,1582.066
2013-03-14,1581.868
2013-03-15,1580.192
2013-03-18,1572.566
2013-03-19,1577.428
2013-03-20,1577.582
2013-03-21,1590.05
2013-03-22,1593.679
2013-03-25,1602.312
2013-03-26,1610.725
2013-03-27,1617.739
2013-03-28,1616.476
2013-03-29,1616.476
2013-04-01,1615.263
2013-04-02,1622.795
2013-04-03,1628.88
2013-04-04,1619.659
2013-04-05,1620.898
2013-04-08,1611.317
2013-04-09,1621.417
2013-04-10,1632.354
2013-04-11,1638.586
2013-04-12,1643.083
2013-04-15,1636.11
2013-04-16,1633.152
2013-04-17,1626.928
2013-04-18,1626.547
2013-04-19,1631.769
2013-04-22,1631.231
2013-04-23,1621.231
2013-04-24,1627.733
2013-04-25,1644.806
2013-04-26,1653.677
2013-04-29,1663.348
2013-04-30,1665.653
2013-05-01,1663.492
2013-05-02,1657.588
2013-05-03,1652.794
2013-05-06,1661.388
2013-05-07,1663.084
2013-05-08,1680.985
2013-05-09,1683.361
2013-05-10,1671.757
2013-05-13,1670.402
2013-05-14,1674.471
2013-05-15,1674.168
2013-05-16,1665.357
2013-05-17,1656.27
2013-05-20,1660.754
2013-05-21,1653.049
2013-05-22,1653.317
2013-05-23,1601.045
2013-05-24,1602.058
2013-05-27,1611.172
2013-05-28,1613.208
2013-05-29,1591.18
2013-05-30,1574.089
2013-05-31,1554.95
2013-06-03,1563.692
2013-06-04,1592.053
2013-06-05,1580.513
2013-06-06,1564.984
2013-06-07,1564.317
2013-06-10,1541.418
2013-06-11,1527.758
2013-06-12,1522.27
2013-06-13,1497.523
2013-06-14,1516.55
2013-06-17,1519.154
2013-06-18,1523.565
2013-06-19,1531.301
2013-06-20,1468.47
2013-06-21,1458.449
2013-06-24,1421.335
2013-06-25,1438.502
2013-06-26,1453.77
2013-06-27,1467.063
2013-06-28,1481.586
2013-07-01,1478.604
2013-07-02,1487.197
2013-07-03,1467.426
2013-07-04,1476.469
2013-07-05,1473.581
2013-07-08,1458.302
2013-07-09,1470.063
2013-07-10,1477.758
2013-07-11,1519.313
2013-07-12,1516.113
2013-07-15,1511.986
2013-07-16,1515.924
2013-07-17,1506.462
2013-07-18,1505.917
2013-07-19,1507.024
2013-07-22,1517.612
2013-07-23,1526.827
2013-07-24,1531.927
2013-07-25,1527.847
2013-07-26,1532.305
2013-07-29,1524.364
2013-07-30,1522.24
2013-07-31,1512.087
2013-08-01,1513.495
2013-08-02,1514.587
2013-08-05,1515.424
2013-08-06,1512.993
2013-08-07,1514.753
2013-08-08,1524.074
2013-08-09,1526.437
2013-08-12,1521.027
2013-08-13,1513.597
2013-08-14,1502.021
2013-08-15,1494.029
2013-08-16,1493.251
2013-08-19,1473.201
2013-08-20,1454.562
2013-08-21,1449.406
2013-08-22,1442.029
2013-08-23,1448.989
2013-08-26,1450.838
2013-08-27,1432.719
2013-08-28,1425.985
2013-08-29,1433.348
2013-08-30,1436.674
2013-09-02,1450.877
2013-09-03,1454.544
2013-09-04,1446.182
2013-09-05,1441.904
2013-09-06,1454.292
2013-09-09,1465.655
2013-09-10,1478.587
2013-09-11,1484.01
2013-09-12,1491.279
2013-09-13,1485.906
2013-09-16,1525.36
2013-09-17,1521.758
2013-09-18,1535.743
2013-09-19,1584.279
2013-09-20,1568.988
2013-09-23,1567.819
2013-09-24,1561.705
2013-09-25,1565.658
2013-09-26,1566.835
2013-09-27,1573.06
2013-09-30,1557.73
2013-10-01,1569.083
2013-10-02,1567.802
2013-10-03,1556.705
2013-10-04,1514.902
2013-10-07,1481.115
2013-10-08,1484.373
2013-10-09,1482.996
2013-10-10,1497.791
2013-10-11,1501.113
2013-10-14,1498.29
2013-10-15,1500.158
2013-10-16,1501.533
2013-10-17,1510.123
2013-10-18,1523.053
2013-10-21,1529.217
2013-10-22,1537.736
2013-10-23,1538.223
2013-10-24,1544.758
2013-10-25,1546.107
2013-10-28,1541.003
2013-10-29,1544.692
2013-10-30,1553.745
2013-10-31,1549.45
2013-11-01,1544.178
2013-11-04,1539.376
2013-11-05,1536.119
2013-11-06,1541.033
2013-11-07,1535.18
2013-11-08,1527.403
2013-11-11,1522.144
2013-11-12,1513.527
2013-11-13,1506.474
2013-11-14,1513.203
2013-11-15,1523.018
2013-11-18,1529.396
2013-11-19,1527.204
2013-11-20,1523.84
2013-11-21,1507.388
2013-11-22,1506.489
2013-11-25,1504.098
2013-11-26,1508.882
2013-11-27,1499.847
2013-11-28,1500.731
2013-11-29,1503.318
2013-12-02,1502.393
2013-12-03,1499.955
2013-12-04,1485.992
2013-12-05,1470.794
2013-12-06,1474.713
2013-12-09,1476.289
2013-12-10,1469.048
2013-12-11,1453.533
2013-12-12,1448.638
2013-12-13,1453.781
2013-12-16,1449.456
2013-12-17,1451.589
2013-12-18,1448.098
2013-12-19,1442.184
2013-12-20,1449.85
2013-12-23,1458.283
2013-12-24,1463.744
2013-12-25,1463.744
2013-12-26,1468.203
2013-12-27,1475.922
2013-12-30,1476.131
2013-12-31,1484.453
2014-01-01,1484.453
2014-01-02,1482.763
2014-01-03,1467.729
2014-01-06,1465.088
2014-01-07,1459.209
2014-01-08,1469.67
2014-01-09,1461.657
2014-01-10,1467.926
2014-01-13,1464.052
2014-01-14,1454.57
2014-01-15,1450.485
2014-01-16,1447.336
2014-01-17,1445.638
2014-01-20,1440.095
2014-01-21,1440.133
2014-01-22,1447.567
2014-01-23,1436.786
2014-01-24,1426.344
2014-01-27,1421.546
2014-01-28,1426.689
2014-01-29,1427.265
2014-01-30,1420.123
2014-01-31,1416.346
2014-02-03,1409.067
2014-02-04,1406.011
2014-02-05,1405.832
2014-02-06,1413.498
2014-02-07,1422.669
2014-02-10,1418.122
2014-02-11,1430.405
2014-02-12,1431.168
2014-02-13,1432.955
2014-02-14,1442.083
2014-02-17,1451.788
2014-02-18,1453.928
2014-02-19,1459.72
2014-02-20,1459.74
2014-02-21,1458.222
2014-02-24,1462.114
2014-02-25,1467.932
2014-02-26,1463.333
2014-02-27,1471.168
2014-02-28,1467.734
2014-03-03,1454.021
2014-03-04,1462.443
2014-03-05,1467.608
2014-03-06,1481.078
2014-03-07,1480.848
2014-03-10,1472.764
2014-03-11,1480.454
2014-03-12,1476.238
2014-03-13,1476.732
2014-03-14,1477.152
2014-03-17,1480.633
2014-03-18,1484.526
2014-03-19,1478.687
2014-03-20,1453.444
2014-03-21,1464.527
2014-03-24,1477.362
2014-03-25,1477.317
2014-03-26,1490.672
2014-03-27,1501.992
2014-03-28,1514.064
2014-03-31,1516.733
2014-04-01,1515.615
2014-04-02,1518.74
2014-04-03,1531.258
2014-04-04,1533.102
2014-04-07,1524.04
2014-04-08,1539.678
2014-04-09,1550.689
2014-04-10,1547.995
2014-04-11,1546.466
2014-04-14,1541.717
2014-04-15,1558.409
2014-04-16,1571.381
2014-04-17,1576.298
2014-04-18,1576.298
2014-04-21,1572.491
2014-04-22,1577.235
2014-04-23,1568.796
2014-04-24,1586.584
2014-04-25,1582.379
2014-04-28,1578.743
2014-04-29,1581.352
2014-04-30,1587.565
2014-05-01,1591.241
2014-05-02,1598.335
2014-05-05,1601.66
2014-05-06,1607.885
2014-05-07,1602.592
2014-05-08,1608.195
2014-05-09,1600.758
2014-05-12,1601.771
2014-05-13,1600.556
2014-05-14,1614.762
2014-05-15,1614.476
2014-05-16,1620.123
2014-05-19,1626.242
2014-05-20,1625.994
2014-05-21,1626.203
2014-05-22,1626.046
2014-05-23,1632.572
2014-05-26,1630.944
2014-05-27,1630.374
2014-05-28,1636.359
2014-05-29,1651.551
2014-05-30,1643.439
2014-06-02,1640.731
2014-06-03,1638.714
2014-06-04,1632.534
2014-06-05,1638.308
2014-06-06,1652.647
2014-06-09,1656.829
2014-06-10,1651.689
2014-06-11,1646.219
2014-06-12,1652.28
2014-06-13,1648.322
2014-06-16,1647.062
2014-06-17,1638.388
2014-06-18,1645.056
2014-06-19,1647.486
2014-06-20,1644.658
2014-06-23,1643.42
2014-06-24,1645.609
2014-06-25,1640.63
2014-06-26,1648.605
2014-06-27,1647.937
2014-06-30,1648.89
2014-07-01,1642.173
2014-07-02,1649.664
2014-07-03,1655.851
2014-07-04,1660.025
2014-07-07,1657.018
2014-07-08,1657.27
2014-07-09,1656.43
2014-07-10,1659.322
2014-07-11,1665.346
2014-07-14,1662.433
2014-07-15,1658.337
2014-07-16,1667.069
2014-07-17,1670.689
2014-07-18,1670.049
2014-07-21,1676.289
2014-07-22,1678.995
2014-07-23,1686.694
2014-07-24,1687.598
2014-07-25,1688.566
2014-07-28,1687.457
2014-07-29,1684.328
2014-07-30,1673.523
2014-07-31,1671.846
2014-08-01,1666.275
2014-08-04,1656.611
2014-08-05,1657.035
2014-08-06,1652.245
2014-08-07,1645.627
2014-08-08,1632.416
2014-08-11,1639.448
2014-08-12,1638.802
2014-08-13,1644.535
2014-08-14,1649.716
2014-08-15,1654.534
2014-08-18,1656.257
2014-08-19,1659.509
2014-08-20,1657.8
2014-08-21,1659.581
2014-08-22,1661.714
2014-08-25,1661.406
2014-08-26,1658.94
2014-08-27,1666.139
2014-08-28,1661.079
2014-08-29,1663.131
2014-09-01,1661.142
2014-09-02,1657.681
2014-09-03,1666.302
2014-09-04,1661.641
2014-09-05,1659.857
2014-09-08,1657.909
2014-09-09,1649.547
2014-09-10,1644.56
2014-09-11,1644.643
2014-09-12,1643.591
2014-09-15,1627.557
2014-09-16,1613.724
2014-09-17,1620.48
2014-09-18,1616.247
2014-09-19,1619.033
2014-09-22,1610.333
2014-09-23,1609.49
2014-09-24,1608.696
2014-09-25,1608.952
2014-09-26,1599.071
2014-09-29,1600.441
2014-09-30,1589.731
2014-10-01,1592.856
2014-10-02,1584.724
2014-10-03,1582.899
2014-10-06,1587.713
2014-10-07,1582.745
2014-10-08,1572.582
2014-10-09,1587.869
2014-10-10,1567.01
2014-10-13,1557.588
2014-10-14,1551.854
2014-10-15,1551.459
2014-10-16,1527.308
2014-10-17,1536.379
2014-10-20,1547.062
2014-10-21,1554.69
2014-10-22,1553.987
2014-10-23,1568.288
2014-10-24,1566.73
2014-10-27,1566.426
2014-10-28,1568.686
2014-10-29,1576.52
2014-10-30,1567.442
2014-10-31,1573.34
2014-11-03,1568.536
2014-11-04,1564.856
2014-11-05,1561.818
2014-11-06,1561.308
2014-11-07,1559.308
2014-11-10,1566.965
2014-11-11,1564.607
2014-11-12,1570.46
2014-11-13,1568.478
2014-11-14,1557.467
2014-11-17,1547.405
2014-11-18,1558.124
2014-11-19,1548.262
2014-11-20,1548.795
2014-11-21,1560.508
2014-11-24,1556.017
2014-11-25,1560.514
2014-11-26,1569.077
2014-11-27,1562.653
2014-11-28,1559.14
2014-12-01,1532.884
2014-12-02,1530.666
2014-12-03,1519.876
2014-12-04,1519.416
2014-12-05,1512.471
2014-12-08,1507.046
2014-12-09,1515.709
2014-12-10,1527.066
2014-12-11,1519.19
2014-12-12,1522.704
2014-12-15,1512.027
2014-12-16,1504.585
2014-12-17,1501.545
2014-12-18,1496.888
2014-12-19,1500.059
2014-12-22,1516.358
2014-12-23,1510.472
2014-12-24,1519.147
2014-12-25,1519.147
2014-12-26,1521.22
2014-12-29,1525.705
2014-12-30,1530.097
2014-12-31,1527.456
2015-01-01,1527.456
2015-01-02,1529.934
2015-01-05,1516.069
2015-01-06,1509.354
2015-01-07,1508.581
2015-01-08,1521.071
2015-01-09,1524.849
2015-01-12,1523.055
2015-01-13,1519.734
