Date,NORWAY GROWTH Standard (Large+Mid Cap)
2005-10-07,1422.382
2005-10-10,1418.16
2005-10-11,1429.961
2005-10-12,1429.185
2005-10-13,1342.936
2005-10-14,1349.629
2005-10-17,1366.635
2005-10-18,1308.8
2005-10-19,1272.74
2005-10-20,1315.895
2005-10-21,1309.505
2005-10-24,1329.764
2005-10-25,1352.516
2005-10-26,1378.514
2005-10-27,1369.264
2005-10-28,1349.731
2005-10-31,1401.742
2005-11-01,1376.449
2005-11-02,1398.547
2005-11-03,1444.061
2005-11-04,1416.259
2005-11-07,1407.915
2005-11-08,1389.534
2005-11-09,1401.374
2005-11-10,1381.885
2005-11-11,1361.407
2005-11-14,1376.241
2005-11-15,1361.596
2005-11-16,1337.633
2005-11-17,1374.734
2005-11-18,1360.614
2005-11-21,1364.629
2005-11-22,1394.611
2005-11-23,1390.996
2005-11-24,1379.653
2005-11-25,1389.428
2005-11-28,1375.739
2005-11-29,1372.521
2005-11-30,1373.793
2005-12-01,1387.696
2005-12-02,1409.112
2005-12-05,1425.658
2005-12-06,1419.116
2005-12-07,1436.602
2005-12-08,1436.699
2005-12-09,1450.547
2005-12-12,1456.639
2005-12-13,1472.564
2005-12-14,1485.76
2005-12-15,1457.398
2005-12-16,1432.277
2005-12-19,1405.529
2005-12-20,1409.457
2005-12-21,1410.528
2005-12-22,1419.389
2005-12-23,1424.122
2005-12-26,1424.122
2005-12-27,1426.049
2005-12-28,1435.701
2005-12-29,1436.047
2005-12-30,1434.053
2006-01-02,1432.011
2006-01-03,1487.318
2006-01-04,1513.252
2006-01-05,1515.772
2006-01-06,1535.513
2006-01-09,1531.011
2006-01-10,1505.426
2006-01-11,1503.729
2006-01-12,1509.532
2006-01-13,1499.205
2006-01-16,1515.481
2006-01-17,1502.368
2006-01-18,1476.995
2006-01-19,1518.516
2006-01-20,1540.053
2006-01-23,1545.447
2006-01-24,1558.871
2006-01-25,1562.443
2006-01-26,1560.395
2006-01-27,1584.545
2006-01-30,1592.555
2006-01-31,1584.177
2006-02-01,1595.433
2006-02-02,1596.65
2006-02-03,1565.778
2006-02-06,1599.29
2006-02-07,1564.777
2006-02-08,1549.328
2006-02-09,1577.893
2006-02-10,1556.724
2006-02-13,1516.73
2006-02-14,1477.596
2006-02-15,1511.034
2006-02-16,1526.642
2006-02-17,1562.731
2006-02-20,1600.478
2006-02-21,1599.12
2006-02-22,1572.681
2006-02-23,1593.015
2006-02-24,1614.854
2006-02-27,1613.862
2006-02-28,1599.7
2006-03-01,1627.866
2006-03-02,1642.633
2006-03-03,1673.588
2006-03-06,1667.825
2006-03-07,1632.319
2006-03-08,1605.195
2006-03-09,1610.536
2006-03-10,1609.404
2006-03-13,1627.592
2006-03-14,1645.487
2006-03-15,1657.582
2006-03-16,1684.104
2006-03-17,1695.379
2006-03-20,1702.989
2006-03-21,1661.244
2006-03-22,1680.225
2006-03-23,1679.993
2006-03-24,1710.304
2006-03-27,1722.171
2006-03-28,1736.944
2006-03-29,1737.076
2006-03-30,1771.569
2006-03-31,1751.98
2006-04-03,1777.419
2006-04-04,1766.999
2006-04-05,1787.425
2006-04-06,1804.907
2006-04-07,1793.641
2006-04-10,1825.636
2006-04-11,1824.272
2006-04-12,1794.138
2006-04-13,1788.508
2006-04-14,1788.508
2006-04-17,1817.839
2006-04-18,1852.849
2006-04-19,1883.065
2006-04-20,1932.853
2006-04-21,1923.013
2006-04-24,1949.551
2006-04-25,1941.595
2006-04-26,1970.156
2006-04-27,1932.134
2006-04-28,1939.602
2006-05-01,1944.355
2006-05-02,1985.769
2006-05-03,2006.798
2006-05-04,2067.076
2006-05-05,2070.988
2006-05-08,2046.795
2006-05-09,2064.384
2006-05-10,2085.252
2006-05-11,2091.847
2006-05-12,2050.363
2006-05-15,1930.099
2006-05-16,1935.778
2006-05-17,1931.34
2006-05-18,1841.745
2006-05-19,1803.72
2006-05-22,1739.303
2006-05-23,1870.213
2006-05-24,1809.543
2006-05-25,1813.076
2006-05-26,1875.567
2006-05-29,1928.321
2006-05-30,1885.196
2006-05-31,1875.069
2006-06-01,1885.94
2006-06-02,1944.473
2006-06-05,1952.677
2006-06-06,1876.262
2006-06-07,1841.694
2006-06-08,1702.711
2006-06-09,1739.041
2006-06-12,1685.872
2006-06-13,1601.42
2006-06-14,1598.472
2006-06-15,1695.608
2006-06-16,1664.43
2006-06-19,1652.337
2006-06-20,1628.0
2006-06-21,1626.935
2006-06-22,1640.625
2006-06-23,1693.487
2006-06-26,1693.177
2006-06-27,1753.799
2006-06-28,1728.404
2006-06-29,1754.873
2006-06-30,1792.959
2006-07-03,1824.4
2006-07-04,1835.357
2006-07-05,1790.062
2006-07-06,1835.451
2006-07-07,1864.18
2006-07-10,1827.622
2006-07-11,1829.323
2006-07-12,1866.894
2006-07-13,1855.192
2006-07-14,1828.003
2006-07-17,1770.318
2006-07-18,1728.018
2006-07-19,1735.428
2006-07-20,1758.722
2006-07-21,1725.645
2006-07-24,1729.603
2006-07-25,1797.902
2006-07-26,1797.713
2006-07-27,1844.028
2006-07-28,1838.046
2006-07-31,1830.47
2006-08-01,1835.187
2006-08-02,1876.817
2006-08-03,1843.631
2006-08-04,1839.293
2006-08-07,1842.772
2006-08-08,1831.947
2006-08-09,1823.937
2006-08-10,1775.769
2006-08-11,1759.334
2006-08-14,1727.716
2006-08-15,1751.265
2006-08-16,1760.624
2006-08-17,1733.054
2006-08-18,1742.665
2006-08-21,1803.671
2006-08-22,1787.616
2006-08-23,1807.126
2006-08-24,1789.586
2006-08-25,1788.884
2006-08-28,1787.028
2006-08-29,1753.96
2006-08-30,1781.405
2006-08-31,1778.651
2006-09-01,1797.72
2006-09-04,1833.193
2006-09-05,1841.984
2006-09-06,1789.567
2006-09-07,1749.183
2006-09-08,1735.926
2006-09-11,1645.654
2006-09-12,1650.41
2006-09-13,1665.13
2006-09-14,1675.354
2006-09-15,1647.989
2006-09-18,1666.311
2006-09-19,1686.777
2006-09-20,1674.119
2006-09-21,1625.148
2006-09-22,1619.884
2006-09-25,1545.803
2006-09-26,1598.79
2006-09-27,1649.165
2006-09-28,1666.123
2006-09-29,1652.601
2006-10-02,1637.404
2006-10-03,1591.737
2006-10-04,1591.553
2006-10-05,1633.194
2006-10-06,1601.651
2006-10-09,1630.006
2006-10-10,1641.864
2006-10-11,1628.748
2006-10-12,1639.559
2006-10-13,1681.256
2006-10-16,1707.986
2006-10-17,1696.858
2006-10-18,1708.242
2006-10-19,1742.817
2006-10-20,1763.126
2006-10-23,1735.55
2006-10-24,1761.979
2006-10-25,1775.119
2006-10-26,1839.421
2006-10-27,1848.79
2006-10-30,1814.334
2006-10-31,1834.404
2006-11-01,1865.696
2006-11-02,1855.965
2006-11-03,1878.419
2006-11-06,1919.16
2006-11-07,1917.516
2006-11-08,1917.404
2006-11-09,1940.1
2006-11-10,1936.415
2006-11-13,1930.448
2006-11-14,1951.938
2006-11-15,1965.883
2006-11-16,1984.403
2006-11-17,1907.86
2006-11-20,1928.76
2006-11-21,1959.327
2006-11-22,1976.8
2006-11-23,1956.37
2006-11-24,1982.843
2006-11-27,1958.314
2006-11-28,1933.493
2006-11-29,1985.851
2006-11-30,2029.498
2006-12-01,2039.649
2006-12-04,2056.06
2006-12-05,2083.27
2006-12-06,2086.685
2006-12-07,2095.235
2006-12-08,2107.561
2006-12-11,2099.688
2006-12-12,2115.546
2006-12-13,2097.451
2006-12-14,2122.309
2006-12-15,2121.361
2006-12-18,2119.295
2006-12-19,2092.105
2006-12-20,2107.203
2006-12-21,2077.382
2006-12-22,2078.37
2006-12-25,2078.37
2006-12-26,2077.803
2006-12-27,2062.722
2006-12-28,2077.666
2006-12-29,2091.56
2007-01-01,2091.56
2007-01-02,2143.502
2007-01-03,2087.243
2007-01-04,2009.101
2007-01-05,2004.424
2007-01-08,2040.176
2007-01-09,1998.501
2007-01-10,1946.654
2007-01-11,1978.745
2007-01-12,1987.598
2007-01-15,2048.277
2007-01-16,2039.434
2007-01-17,2020.668
2007-01-18,2021.416
2007-01-19,2056.1
2007-01-22,2086.712
2007-01-23,2094.766
2007-01-24,2139.387
2007-01-25,2129.744
2007-01-26,2123.764
2007-01-29,2144.95
2007-01-30,2142.012
2007-01-31,2154.525
2007-02-01,2185.589
2007-02-02,2190.114
2007-02-05,2192.773
2007-02-06,2207.619
2007-02-07,2221.125
2007-02-08,2209.578
2007-02-09,2218.364
2007-02-12,2189.893
2007-02-13,2206.93
2007-02-14,2255.878
2007-02-15,2185.257
2007-02-16,2193.467
2007-02-19,2221.983
2007-02-20,2183.19
2007-02-21,2181.2
2007-02-22,2171.734
2007-02-23,2194.641
2007-02-26,2225.872
2007-02-27,2134.668
2007-02-28,2098.649
2007-03-01,2068.15
2007-03-02,2085.749
2007-03-05,2027.27
2007-03-06,2056.368
2007-03-07,2063.12
2007-03-08,2104.349
2007-03-09,2105.86
2007-03-12,2117.976
2007-03-13,2118.592
2007-03-14,2075.283
2007-03-15,2095.78
2007-03-16,2111.381
2007-03-19,2150.765
2007-03-20,2159.205
2007-03-21,2170.07
2007-03-22,2197.162
2007-03-23,2210.639
2007-03-26,2202.613
2007-03-27,2182.691
2007-03-28,2222.587
2007-03-29,2227.01
2007-03-30,2213.117
2007-04-02,2215.532
2007-04-03,2236.564
2007-04-04,2240.639
2007-04-05,2253.82
2007-04-06,2253.82
2007-04-09,2241.464
2007-04-10,2293.311
2007-04-11,2270.572
2007-04-12,2256.154
2007-04-13,2279.643
2007-04-16,2317.343
2007-04-17,2318.874
2007-04-18,2281.263
2007-04-19,2280.75
2007-04-20,2314.985
2007-04-23,2329.51
2007-04-24,2324.219
2007-04-25,2335.662
2007-04-26,2340.559
2007-04-27,2330.923
2007-04-30,2342.148
2007-05-01,2332.246
2007-05-02,2373.375
2007-05-03,2375.376
2007-05-04,2421.703
2007-05-07,2424.255
2007-05-08,2343.624
2007-05-09,2348.033
2007-05-10,2323.131
2007-05-11,2287.597
2007-05-14,2297.185
2007-05-15,2325.529
2007-05-16,2331.766
2007-05-17,2312.004
2007-05-18,2354.743
2007-05-21,2383.468
2007-05-22,2405.035
2007-05-23,2448.775
2007-05-24,2424.652
2007-05-25,2397.6
2007-05-28,2397.6
2007-05-29,2383.059
2007-05-30,2350.269
2007-05-31,2405.932
2007-06-01,2430.182
2007-06-04,2424.109
2007-06-05,2439.054
2007-06-06,2375.904
2007-06-07,2357.521
2007-06-08,2325.426
2007-06-11,2336.135
2007-06-12,2307.845
2007-06-13,2326.357
2007-06-14,2388.28
2007-06-15,2469.47
2007-06-18,2481.094
2007-06-19,2481.898
2007-06-20,2506.627
2007-06-21,2509.921
2007-06-22,2518.399
2007-06-25,2499.54
2007-06-26,2490.498
2007-06-27,2466.42
2007-06-28,2543.392
2007-06-29,2558.489
2007-07-02,2618.663
2007-07-03,2615.194
2007-07-04,2638.631
2007-07-05,2635.304
2007-07-06,2625.241
2007-07-09,2634.497
2007-07-10,2616.473
2007-07-11,2629.734
2007-07-12,2667.875
2007-07-13,2682.788
2007-07-16,2691.4
2007-07-17,2690.396
2007-07-18,2695.816
2007-07-19,2737.461
2007-07-20,2717.326
2007-07-23,2719.164
2007-07-24,2628.141
2007-07-25,2576.839
2007-07-26,2497.345
2007-07-27,2448.375
2007-07-30,2471.031
2007-07-31,2514.911
2007-08-01,2445.004
2007-08-02,2500.84
2007-08-03,2481.59
2007-08-06,2406.073
2007-08-07,2414.155
2007-08-08,2513.606
2007-08-09,2422.225
2007-08-10,2335.046
2007-08-13,2362.941
2007-08-14,2357.02
2007-08-15,2300.376
2007-08-16,2164.747
2007-08-17,2256.429
2007-08-20,2292.475
2007-08-21,2260.704
2007-08-22,2319.281
2007-08-23,2352.167
2007-08-24,2370.282
2007-08-27,2358.7
2007-08-28,2304.075
2007-08-29,2310.321
2007-08-30,2360.335
2007-08-31,2409.905
2007-09-03,2412.965
2007-09-04,2443.285
2007-09-05,2457.448
2007-09-06,2501.252
2007-09-07,2461.6
2007-09-10,2458.291
2007-09-11,2502.324
2007-09-12,2520.587
2007-09-13,2571.106
2007-09-14,2579.853
2007-09-17,2554.385
2007-09-18,2557.101
2007-09-19,2675.008
2007-09-20,2693.054
2007-09-21,2706.013
2007-09-24,2722.634
2007-09-25,2688.144
2007-09-26,2699.348
2007-09-27,2730.64
2007-09-28,2752.758
2007-10-01,2806.451
2007-10-02,2746.739
2007-10-03,2691.95
2007-10-04,2686.294
2007-10-05,2719.382
2007-10-08,2690.117
2007-10-09,2682.442
2007-10-10,2721.269
2007-10-11,2824.636
2007-10-12,2818.844
2007-10-15,2857.409
2007-10-16,2813.448
2007-10-17,2826.818
2007-10-18,2792.723
2007-10-19,2777.664
2007-10-22,2664.731
2007-10-23,2758.107
2007-10-24,2730.939
2007-10-25,2809.934
2007-10-26,2855.396
2007-10-29,2896.364
2007-10-30,2860.248
2007-10-31,2883.315
2007-11-01,2836.849
2007-11-02,2819.275
2007-11-05,2828.315
2007-11-06,2916.566
2007-11-07,2965.567
2007-11-08,2964.271
2007-11-09,2892.208
2007-11-12,2748.09
2007-11-13,2724.883
2007-11-14,2787.729
2007-11-15,2703.759
2007-11-16,2652.21
2007-11-19,2568.073
2007-11-20,2683.889
2007-11-21,2630.434
2007-11-22,2637.759
2007-11-23,2688.7
2007-11-26,2753.189
2007-11-27,2663.409
2007-11-28,2725.115
2007-11-29,2721.779
2007-11-30,2707.974
2007-12-03,2678.663
2007-12-04,2648.511
2007-12-05,2704.683
2007-12-06,2738.497
2007-12-07,2773.184
2007-12-10,2812.664
2007-12-11,2818.946
2007-12-12,2833.898
2007-12-13,2761.613
2007-12-14,2695.273
2007-12-17,2622.251
2007-12-18,2644.017
2007-12-19,2618.196
2007-12-20,2602.691
2007-12-21,2669.782
2007-12-24,2684.765
2007-12-25,2684.765
2007-12-26,2703.046
2007-12-27,2758.913
2007-12-28,2806.455
2007-12-31,2799.167
2008-01-01,2799.167
2008-01-02,2820.784
2008-01-03,2808.596
2008-01-04,2764.234
2008-01-07,2708.964
2008-01-08,2776.914
2008-01-09,2697.232
2008-01-10,2645.162
2008-01-11,2591.749
2008-01-14,2633.767
2008-01-15,2516.553
2008-01-16,2359.674
2008-01-17,2341.841
2008-01-18,2253.247
2008-01-21,2067.751
2008-01-22,2146.398
2008-01-23,2077.255
2008-01-24,2195.488
2008-01-25,2297.127
2008-01-28,2235.549
2008-01-29,2299.525
2008-01-30,2275.231
2008-01-31,2181.168
2008-02-01,2220.485
2008-02-04,2257.8
2008-02-05,2220.196
2008-02-06,2219.039
2008-02-07,2151.279
2008-02-08,2130.13
2008-02-11,2116.028
2008-02-12,2236.948
2008-02-13,2212.457
2008-02-14,2315.215
2008-02-15,2296.285
2008-02-18,2334.789
2008-02-19,2385.739
2008-02-20,2345.73
2008-02-21,2431.465
2008-02-22,2401.157
2008-02-25,2390.685
2008-02-26,2431.394
2008-02-27,2502.652
2008-02-28,2501.015
2008-02-29,2452.065
2008-03-03,2418.106
2008-03-04,2447.732
2008-03-05,2481.904
2008-03-06,2459.449
2008-03-07,2372.453
2008-03-10,2326.708
2008-03-11,2412.685
2008-03-12,2417.012
2008-03-13,2360.061
2008-03-14,2366.113
2008-03-17,2275.383
2008-03-18,2316.03
2008-03-19,2280.821
2008-03-20,2223.436
2008-03-21,2223.436
2008-03-24,2223.436
2008-03-25,2274.067
2008-03-26,2333.544
2008-03-27,2395.014
2008-03-28,2405.459
2008-03-31,2434.264
2008-04-01,2431.719
2008-04-02,2466.035
2008-04-03,2482.55
2008-04-04,2569.967
2008-04-07,2609.906
2008-04-08,2579.984
2008-04-09,2616.364
2008-04-10,2619.206
2008-04-11,2604.641
2008-04-14,2590.106
2008-04-15,2640.043
2008-04-16,2706.373
2008-04-17,2682.157
2008-04-18,2665.419
2008-04-21,2730.788
2008-04-22,2818.89
2008-04-23,2761.649
2008-04-24,2675.799
2008-04-25,2700.854
2008-04-28,2769.866
2008-04-29,2678.883
2008-04-30,2736.794
2008-05-01,2711.116
2008-05-02,2805.312
2008-05-05,2825.225
2008-05-06,2849.413
2008-05-07,2870.478
2008-05-08,2909.954
2008-05-09,2875.706
2008-05-12,2903.864
2008-05-13,2872.048
2008-05-14,2928.244
2008-05-15,2959.009
2008-05-16,2999.542
2008-05-19,3042.822
2008-05-20,2997.975
2008-05-21,3047.641
2008-05-22,3106.027
2008-05-23,3066.238
2008-05-26,2973.783
2008-05-27,2938.717
2008-05-28,2927.737
2008-05-29,2882.462
2008-05-30,2898.009
2008-06-02,2885.158
2008-06-03,2915.784
2008-06-04,2846.408
2008-06-05,2829.881
2008-06-06,2921.522
2008-06-09,2883.417
2008-06-10,2779.098
2008-06-11,2769.522
2008-06-12,2776.155
2008-06-13,2775.55
2008-06-16,2863.522
2008-06-17,2882.432
2008-06-18,2852.445
2008-06-19,2848.579
2008-06-20,2800.412
2008-06-23,2747.686
2008-06-24,2763.74
2008-06-25,2791.028
2008-06-26,2759.614
2008-06-27,2736.462
2008-06-30,2753.579
2008-07-01,2718.085
2008-07-02,2746.33
2008-07-03,2625.397
2008-07-04,2618.065
2008-07-07,2646.302
2008-07-08,2547.843
2008-07-09,2600.754
2008-07-10,2522.471
2008-07-11,2558.301
2008-07-14,2519.872
2008-07-15,2432.779
2008-07-16,2347.759
2008-07-17,2417.137
2008-07-18,2390.817
2008-07-21,2440.269
2008-07-22,2401.484
2008-07-23,2320.812
2008-07-24,2268.195
2008-07-25,2241.345
2008-07-28,2296.727
2008-07-29,2308.245
2008-07-30,2361.875
2008-07-31,2420.718
2008-08-01,2344.874
2008-08-04,2303.257
2008-08-05,2193.41
2008-08-06,2224.597
2008-08-07,2259.281
2008-08-08,2168.278
2008-08-11,2173.697
2008-08-12,2130.934
2008-08-13,2090.881
2008-08-14,2147.319
2008-08-15,2102.976
2008-08-18,2165.881
2008-08-19,2144.04
2008-08-20,2192.495
2008-08-21,2287.327
2008-08-22,2289.076
2008-08-25,2263.667
2008-08-26,2219.568
2008-08-27,2280.811
2008-08-28,2312.551
2008-08-29,2308.34
2008-09-01,2243.99
2008-09-02,2135.399
2008-09-03,2059.555
2008-09-04,1989.317
2008-09-05,1900.144
2008-09-08,1942.695
2008-09-09,1786.594
2008-09-10,1777.717
2008-09-11,1758.369
2008-09-12,1871.658
2008-09-15,1786.999
2008-09-16,1642.718
2008-09-17,1593.742
2008-09-18,1680.945
2008-09-19,1865.417
2008-09-22,1922.713
2008-09-23,1896.964
2008-09-24,1848.701
2008-09-25,1814.524
2008-09-26,1702.857
2008-09-29,1527.982
2008-09-30,1590.378
2008-10-01,1529.365
2008-10-02,1379.586
2008-10-03,1479.663
2008-10-06,1290.41
2008-10-07,1280.176
2008-10-08,1178.324
2008-10-09,1231.829
2008-10-10,1121.299
2008-10-13,1194.317
2008-10-14,1233.251
2008-10-15,1095.069
2008-10-16,958.963
2008-10-17,964.146
2008-10-20,1038.398
2008-10-21,1053.304
2008-10-22,954.09
2008-10-23,959.605
2008-10-24,884.468
2008-10-27,810.777
2008-10-28,838.307
2008-10-29,862.298
2008-10-30,919.006
2008-10-31,966.466
2008-11-03,1004.677
2008-11-04,1104.808
2008-11-05,1090.438
2008-11-06,950.664
2008-11-07,976.751
2008-11-10,994.681
2008-11-11,909.919
2008-11-12,814.308
2008-11-13,825.391
2008-11-14,843.95
2008-11-17,810.226
2008-11-18,802.927
2008-11-19,745.418
2008-11-20,696.742
2008-11-21,676.33
2008-11-24,789.075
2008-11-25,795.226
2008-11-26,810.159
2008-11-27,903.361
2008-11-28,869.2
2008-12-01,783.105
2008-12-02,820.174
2008-12-03,837.135
2008-12-04,838.312
2008-12-05,769.553
2008-12-08,871.281
2008-12-09,864.614
2008-12-10,913.426
2008-12-11,903.914
2008-12-12,861.899
2008-12-15,903.154
2008-12-16,947.487
2008-12-17,1021.949
2008-12-18,996.347
2008-12-19,942.768
2008-12-22,905.483
2008-12-23,942.193
2008-12-24,938.132
2008-12-25,938.132
2008-12-26,933.566
2008-12-29,982.848
2008-12-30,1009.035
2008-12-31,1008.869
2009-01-01,1008.869
2009-01-02,1103.037
2009-01-05,1089.192
2009-01-06,1103.768
2009-01-07,1058.688
2009-01-08,1068.687
2009-01-09,1072.334
2009-01-12,1028.515
2009-01-13,1020.583
2009-01-14,960.577
2009-01-15,959.553
2009-01-16,1031.377
2009-01-19,996.846
2009-01-20,957.311
2009-01-21,987.3
2009-01-22,987.784
2009-01-23,980.511
2009-01-26,1071.495
2009-01-27,1054.548
2009-01-28,1082.961
2009-01-29,1039.614
2009-01-30,1015.517
2009-02-02,934.919
2009-02-03,982.195
2009-02-04,1010.616
2009-02-05,1012.415
2009-02-06,1059.456
2009-02-09,1116.884
2009-02-10,1090.76
2009-02-11,1076.258
2009-02-12,1022.454
2009-02-13,1047.466
2009-02-16,1008.847
2009-02-17,958.058
2009-02-18,928.135
2009-02-19,956.103
2009-02-20,895.409
2009-02-23,873.292
2009-02-24,870.068
2009-02-25,882.603
2009-02-26,896.17
2009-02-27,862.92
2009-03-02,817.952
2009-03-03,782.401
2009-03-04,849.395
2009-03-05,798.502
2009-03-06,785.134
2009-03-09,798.421
2009-03-10,859.204
2009-03-11,857.159
2009-03-12,829.372
2009-03-13,847.86
2009-03-16,883.192
2009-03-17,874.646
2009-03-18,864.601
2009-03-19,954.677
2009-03-20,966.88
2009-03-23,1026.371
2009-03-24,997.733
2009-03-25,1005.619
2009-03-26,1041.005
2009-03-27,1011.309
2009-03-30,954.468
2009-03-31,971.351
2009-04-01,970.95
2009-04-02,1038.997
2009-04-03,995.12
2009-04-06,973.811
2009-04-07,929.337
2009-04-08,926.248
2009-04-09,935.829
2009-04-10,935.829
2009-04-13,942.154
2009-04-14,995.922
2009-04-15,985.821
2009-04-16,1013.663
2009-04-17,1039.766
2009-04-20,955.647
2009-04-21,977.846
2009-04-22,987.745
2009-04-23,979.293
2009-04-24,1019.057
2009-04-27,1011.995
2009-04-28,1030.113
2009-04-29,1092.133
2009-04-30,1091.639
2009-05-01,1095.194
2009-05-04,1175.567
2009-05-05,1149.365
2009-05-06,1175.508
2009-05-07,1236.774
2009-05-08,1269.979
2009-05-11,1230.465
2009-05-12,1263.766
2009-05-13,1213.232
2009-05-14,1240.926
2009-05-15,1273.482
2009-05-18,1278.644
2009-05-19,1326.379
2009-05-20,1381.304
2009-05-21,1373.385
2009-05-22,1356.12
2009-05-25,1369.352
2009-05-26,1317.094
2009-05-27,1374.047
2009-05-28,1356.174
2009-05-29,1424.086
2009-06-01,1442.476
2009-06-02,1513.837
2009-06-03,1415.307
2009-06-04,1433.717
2009-06-05,1421.304
2009-06-08,1370.073
2009-06-09,1395.154
2009-06-10,1427.372
2009-06-11,1467.055
2009-06-12,1438.662
2009-06-15,1364.146
2009-06-16,1400.327
2009-06-17,1323.468
2009-06-18,1348.878
2009-06-19,1345.814
2009-06-22,1227.493
2009-06-23,1232.121
2009-06-24,1283.678
2009-06-25,1247.03
2009-06-26,1283.431
2009-06-29,1308.72
2009-06-30,1296.152
2009-07-01,1337.032
2009-07-02,1296.637
2009-07-03,1285.991
2009-07-06,1213.229
2009-07-07,1215.381
2009-07-08,1180.734
2009-07-09,1199.266
2009-07-10,1172.719
2009-07-13,1199.98
2009-07-14,1227.847
2009-07-15,1293.887
2009-07-16,1282.371
2009-07-17,1289.961
2009-07-20,1329.603
2009-07-21,1365.677
2009-07-22,1368.28
2009-07-23,1405.324
2009-07-24,1396.698
2009-07-27,1429.349
2009-07-28,1385.912
2009-07-29,1362.814
2009-07-30,1413.654
2009-07-31,1437.509
2009-08-03,1511.608
2009-08-04,1483.899
2009-08-05,1485.519
2009-08-06,1471.998
2009-08-07,1457.035
2009-08-10,1428.212
2009-08-11,1395.752
2009-08-12,1448.965
2009-08-13,1466.152
2009-08-14,1450.661
2009-08-17,1377.563
2009-08-18,1405.877
2009-08-19,1412.738
2009-08-20,1437.485
2009-08-21,1466.012
2009-08-24,1499.591
2009-08-25,1511.628
2009-08-26,1457.004
2009-08-27,1424.716
2009-08-28,1477.693
2009-08-31,1428.397
2009-09-01,1411.148
2009-09-02,1384.58
2009-09-03,1415.568
2009-09-04,1430.364
2009-09-07,1475.587
2009-09-08,1509.707
2009-09-09,1539.478
2009-09-10,1527.341
2009-09-11,1542.986
2009-09-14,1525.627
2009-09-15,1561.716
2009-09-16,1612.505
2009-09-17,1625.642
2009-09-18,1618.113
2009-09-21,1583.854
2009-09-22,1633.222
2009-09-23,1611.839
2009-09-24,1579.466
2009-09-25,1570.379
2009-09-28,1587.672
2009-09-29,1583.868
2009-09-30,1616.357
2009-10-01,1574.119
2009-10-02,1534.124
2009-10-05,1610.023
2009-10-06,1668.65
2009-10-07,1639.14
2009-10-08,1702.58
2009-10-09,1711.382
2009-10-12,1715.933
2009-10-13,1706.137
2009-10-14,1770.202
2009-10-15,1766.673
2009-10-16,1739.404
2009-10-19,1789.858
2009-10-20,1797.687
2009-10-21,1813.83
2009-10-22,1777.499
2009-10-23,1767.255
2009-10-26,1732.464
2009-10-27,1707.068
2009-10-28,1643.903
2009-10-29,1717.663
2009-10-30,1661.627
2009-11-02,1670.397
2009-11-03,1618.92
2009-11-04,1695.937
2009-11-05,1711.775
2009-11-06,1688.781
2009-11-09,1769.816
2009-11-10,1748.816
2009-11-11,1776.72
2009-11-12,1765.845
2009-11-13,1766.7
2009-11-16,1845.937
2009-11-17,1819.862
2009-11-18,1860.91
2009-11-19,1790.859
2009-11-20,1796.027
2009-11-23,1888.161
2009-11-24,1859.865
2009-11-25,1877.237
2009-11-26,1789.831
2009-11-27,1828.47
2009-11-30,1800.199
2009-12-01,1888.104
2009-12-02,1921.751
2009-12-03,1913.001
2009-12-04,1927.53
2009-12-07,1903.496
2009-12-08,1872.358
2009-12-09,1863.74
2009-12-10,1898.47
2009-12-11,1924.868
2009-12-14,1932.729
2009-12-15,1930.782
2009-12-16,1976.501
2009-12-17,1898.741
2009-12-18,1886.426
2009-12-21,1942.673
2009-12-22,1920.469
2009-12-23,1946.146
2009-12-24,1946.965
2009-12-25,1946.965
2009-12-28,1978.991
2009-12-29,1995.877
2009-12-30,1968.728
2009-12-31,1979.992
2010-01-01,1979.992
2010-01-04,2051.166
2010-01-05,2054.96
2010-01-06,2034.217
2010-01-07,2025.991
2010-01-08,2030.689
2010-01-11,2049.061
2010-01-12,1986.929
2010-01-13,1968.583
2010-01-14,1975.402
2010-01-15,1920.273
2010-01-18,1951.765
2010-01-19,1937.06
2010-01-20,1843.926
2010-01-21,1796.001
2010-01-22,1767.685
2010-01-25,1784.678
2010-01-26,1757.552
2010-01-27,1767.535
2010-01-28,1739.021
2010-01-29,1785.223
2010-02-01,1784.368
2010-02-02,1824.189
2010-02-03,1819.304
2010-02-04,1733.737
2010-02-05,1692.069
2010-02-08,1692.771
2010-02-09,1735.701
2010-02-10,1683.486
2010-02-11,1675.513
2010-02-12,1654.055
2010-02-15,1605.28
2010-02-16,1657.744
2010-02-17,1675.351
2010-02-18,1672.917
2010-02-19,1681.29
2010-02-22,1697.337
2010-02-23,1657.053
2010-02-24,1662.284
2010-02-25,1608.827
2010-02-26,1674.922
2010-03-01,1693.746
2010-03-02,1686.319
2010-03-03,1720.286
2010-03-04,1719.098
2010-03-05,1746.48
2010-03-08,1732.803
2010-03-09,1724.827
2010-03-10,1763.927
2010-03-11,1751.33
2010-03-12,1794.71
2010-03-15,1758.824
2010-03-16,1801.474
2010-03-17,1815.82
2010-03-18,1776.375
2010-03-19,1779.231
2010-03-22,1766.551
2010-03-23,1797.95
2010-03-24,1769.743
2010-03-25,1766.183
2010-03-26,1748.056
2010-03-29,1762.17
2010-03-30,1769.356
2010-03-31,1811.245
2010-04-01,1815.696
2010-04-02,1815.696
2010-04-05,1810.848
