Date,NORWAY GROWTH Standard (Large+Mid Cap)
2010-04-27,1498.533
2010-04-28,1453.539
2010-04-29,1487.506
2010-04-30,1460.062
2010-05-03,1459.865
2010-05-04,1402.113
2010-05-05,1378.536
2010-05-06,1322.559
2010-05-07,1258.749
2010-05-10,1376.292
2010-05-11,1351.947
2010-05-12,1391.814
2010-05-13,1384.734
2010-05-14,1321.978
2010-05-17,1313.955
2010-05-18,1320.68
2010-05-19,1229.877
2010-05-20,1164.286
2010-05-21,1211.496
2010-05-24,1208.652
2010-05-25,1145.413
2010-05-26,1224.472
2010-05-27,1247.017
2010-05-28,1233.929
2010-05-31,1204.691
2010-06-01,1220.437
2010-06-02,1209.924
2010-06-03,1238.338
2010-06-04,1192.084
2010-06-07,1145.508
2010-06-08,1126.128
2010-06-09,1182.828
2010-06-10,1229.156
2010-06-11,1247.148
2010-06-14,1298.543
2010-06-15,1297.558
2010-06-16,1274.732
2010-06-17,1279.904
2010-06-18,1282.697
2010-06-21,1311.559
2010-06-22,1274.525
2010-06-23,1257.013
2010-06-24,1230.637
2010-06-25,1198.409
2010-06-28,1217.703
2010-06-29,1140.5
2010-06-30,1144.299
2010-07-01,1114.431
2010-07-02,1155.261
2010-07-05,1148.249
2010-07-06,1216.027
2010-07-07,1229.777
2010-07-08,1258.295
2010-07-09,1287.813
2010-07-12,1276.929
2010-07-13,1330.818
2010-07-14,1322.979
2010-07-15,1318.358
2010-07-16,1325.032
2010-07-19,1312.672
2010-07-20,1295.072
2010-07-21,1337.613
2010-07-22,1387.691
2010-07-23,1371.349
2010-07-26,1408.349
2010-07-27,1394.535
2010-07-28,1387.485
2010-07-29,1390.986
2010-07-30,1408.207
2010-08-02,1486.38
2010-08-03,1478.518
2010-08-04,1485.568
2010-08-05,1499.506
2010-08-06,1515.191
2010-08-09,1502.376
2010-08-10,1460.894
2010-08-11,1402.562
2010-08-12,1392.184
2010-08-13,1385.746
2010-08-16,1397.543
2010-08-17,1435.757
2010-08-18,1439.231
2010-08-19,1403.271
2010-08-20,1365.503
2010-08-23,1378.863
2010-08-24,1340.279
2010-08-25,1312.483
2010-08-26,1343.144
2010-08-27,1356.996
2010-08-30,1359.15
2010-08-31,1366.152
2010-09-01,1439.853
2010-09-02,1429.258
2010-09-03,1466.354
2010-09-06,1468.578
2010-09-07,1433.394
2010-09-08,1457.598
2010-09-09,1461.788
2010-09-10,1469.538
2010-09-13,1493.997
2010-09-14,1505.493
2010-09-15,1500.544
2010-09-16,1497.603
2010-09-17,1505.278
2010-09-20,1538.151
2010-09-21,1554.855
2010-09-22,1583.146
2010-09-23,1585.307
2010-09-24,1607.993
2010-09-27,1611.214
2010-09-28,1611.343
2010-09-29,1618.628
2010-09-30,1608.63
2010-10-01,1615.138
2010-10-04,1581.672
2010-10-05,1608.085
2010-10-06,1623.129
2010-10-07,1614.349
2010-10-08,1642.913
2010-10-11,1654.709
2010-10-12,1628.35
2010-10-13,1671.956
2010-10-14,1692.09
2010-10-15,1677.203
2010-10-18,1669.635
2010-10-19,1619.791
2010-10-20,1669.935
2010-10-21,1690.938
2010-10-22,1683.131
2010-10-25,1713.051
2010-10-26,1699.641
2010-10-27,1657.282
2010-10-28,1682.045
2010-10-29,1700.744
2010-11-01,1728.538
2010-11-02,1749.476
2010-11-03,1722.398
2010-11-04,1811.678
2010-11-05,1807.65
2010-11-08,1785.709
2010-11-09,1816.186
2010-11-10,1746.073
2010-11-11,1747.565
2010-11-12,1721.76
2010-11-15,1710.57
2010-11-16,1633.162
2010-11-17,1648.008
2010-11-18,1686.723
2010-11-19,1687.463
2010-11-22,1686.868
2010-11-23,1619.884
2010-11-24,1640.952
2010-11-25,1648.752
2010-11-26,1612.041
2010-11-29,1580.838
2010-11-30,1578.548
2010-12-01,1638.232
2010-12-02,1706.722
2010-12-03,1736.617
2010-12-06,1749.087
2010-12-07,1747.744
2010-12-08,1744.754
2010-12-09,1722.83
2010-12-10,1723.257
2010-12-13,1751.341
2010-12-14,1741.817
2010-12-15,1735.093
2010-12-16,1747.894
2010-12-17,1757.565
2010-12-20,1769.322
2010-12-21,1802.295
2010-12-22,1820.584
2010-12-23,1823.243
2010-12-24,1828.386
2010-12-27,1826.039
2010-12-28,1844.259
2010-12-29,1842.886
2010-12-30,1859.697
2010-12-31,1884.237
2011-01-03,1897.173
2011-01-04,1866.998
2011-01-05,1860.003
2011-01-06,1854.26
2011-01-07,1841.347
2011-01-10,1831.721
2011-01-11,1841.224
2011-01-12,1886.2
2011-01-13,1894.19
2011-01-14,1890.131
2011-01-17,1871.075
2011-01-18,1891.669
2011-01-19,1863.48
2011-01-20,1768.225
2011-01-21,1814.584
2011-01-24,1809.237
2011-01-25,1794.589
2011-01-26,1828.468
2011-01-27,1841.788
2011-01-28,1823.694
2011-01-31,1840.655
2011-02-01,1900.5
2011-02-02,1916.857
2011-02-03,1904.326
2011-02-04,1883.591
2011-02-07,1882.891
2011-02-08,1882.314
2011-02-09,1882.262
2011-02-10,1840.245
2011-02-11,1852.774
2011-02-14,1873.949
2011-02-15,1866.12
2011-02-16,1873.371
2011-02-17,1875.997
2011-02-18,1895.907
2011-02-21,1849.52
2011-02-22,1854.299
2011-02-23,1842.36
2011-02-24,1861.992
2011-02-25,1881.333
2011-02-28,1923.267
2011-03-01,1915.031
2011-03-02,1912.416
2011-03-03,1909.86
2011-03-04,1912.815
2011-03-07,1908.541
2011-03-08,1895.261
2011-03-09,1885.547
2011-03-10,1809.727
2011-03-11,1783.053
2011-03-14,1788.051
2011-03-15,1741.768
2011-03-16,1709.618
2011-03-17,1765.633
2011-03-18,1804.894
2011-03-21,1837.443
2011-03-22,1827.73
2011-03-23,1812.284
2011-03-24,1861.536
2011-03-25,1870.429
2011-03-28,1867.233
2011-03-29,1868.007
2011-03-30,1882.49
2011-03-31,1905.517
2011-04-01,1949.006
2011-04-04,1969.812
2011-04-05,1975.357
2011-04-06,1994.141
2011-04-07,1963.014
2011-04-08,1993.118
2011-04-11,1981.437
2011-04-12,1927.374
2011-04-13,1946.88
2011-04-14,1917.029
2011-04-15,1923.845
2011-04-18,1834.761
2011-04-19,1884.063
2011-04-20,1961.367
2011-04-21,1962.887
2011-04-22,1962.887
2011-04-25,1959.485
2011-04-26,1995.843
2011-04-27,1981.268
2011-04-28,2019.946
2011-04-29,2058.942
2011-05-02,2059.729
2011-05-03,2019.888
2011-05-04,1941.997
2011-05-05,1892.968
2011-05-06,1934.866
2011-05-09,1913.696
2011-05-10,1972.946
2011-05-11,1955.457
2011-05-12,1901.989
2011-05-13,1917.909
2011-05-16,1929.753
2011-05-17,1903.676
2011-05-18,1918.419
2011-05-19,1939.823
2011-05-20,1920.126
2011-05-23,1866.477
2011-05-24,1884.052
2011-05-25,1902.396
2011-05-26,1901.601
2011-05-27,1956.811
2011-05-30,1963.823
2011-05-31,2007.743
2011-06-01,1985.204
2011-06-02,1981.131
2011-06-03,1970.205
2011-06-06,1973.708
2011-06-07,1978.859
2011-06-08,1931.234
2011-06-09,1935.454
2011-06-10,1886.902
2011-06-13,1901.114
2011-06-14,1934.002
2011-06-15,1850.109
2011-06-16,1808.481
2011-06-17,1798.417
2011-06-20,1778.731
2011-06-21,1845.362
2011-06-22,1851.014
2011-06-23,1768.677
2011-06-24,1779.023
2011-06-27,1793.153
2011-06-28,1828.427
2011-06-29,1894.382
2011-06-30,1903.477
2011-07-01,1907.09
2011-07-04,1930.195
2011-07-05,1935.237
2011-07-06,1891.236
2011-07-07,1940.113
2011-07-08,1886.234
2011-07-11,1819.341
2011-07-12,1798.595
2011-07-13,1851.379
2011-07-14,1820.772
2011-07-15,1827.328
2011-07-18,1781.975
2011-07-19,1817.029
2011-07-20,1862.904
2011-07-21,1909.498
2011-07-22,1908.588
2011-07-25,1923.087
2011-07-26,1948.986
2011-07-27,1905.857
2011-07-28,1905.491
2011-07-29,1900.491
2011-08-01,1856.766
2011-08-02,1803.233
2011-08-03,1780.49
2011-08-04,1664.258
2011-08-05,1617.416
2011-08-08,1524.018
2011-08-09,1526.316
2011-08-10,1510.66
2011-08-11,1581.875
2011-08-12,1603.885
2011-08-15,1650.46
2011-08-16,1643.299
2011-08-17,1679.637
2011-08-18,1546.795
2011-08-19,1530.683
2011-08-22,1539.976
2011-08-23,1548.743
2011-08-24,1620.664
2011-08-25,1587.453
2011-08-26,1616.795
2011-08-29,1703.187
2011-08-30,1699.044
2011-08-31,1743.609
2011-09-01,1734.514
2011-09-02,1681.153
2011-09-05,1608.282
2011-09-06,1621.407
2011-09-07,1674.028
2011-09-08,1686.545
2011-09-09,1610.247
2011-09-12,1541.151
2011-09-13,1538.512
2011-09-14,1549.974
2011-09-15,1589.847
2011-09-16,1586.12
2011-09-19,1507.289
2011-09-20,1562.633
2011-09-21,1517.62
2011-09-22,1390.046
2011-09-23,1367.323
2011-09-26,1367.385
2011-09-27,1442.572
2011-09-28,1411.065
2011-09-29,1422.644
2011-09-30,1354.146
2011-10-03,1283.096
2011-10-04,1225.1
2011-10-05,1279.071
2011-10-06,1335.799
2011-10-07,1333.532
2011-10-10,1436.951
2011-10-11,1418.756
2011-10-12,1472.826
2011-10-13,1449.569
2011-10-14,1511.752
2011-10-17,1478.541
2011-10-18,1474.08
2011-10-19,1482.61
2011-10-20,1464.019
2011-10-21,1547.886
2011-10-24,1596.108
2011-10-25,1569.551
2011-10-26,1586.992
2011-10-27,1678.886
2011-10-28,1660.577
2011-10-31,1595.098
2011-11-01,1472.489
2011-11-02,1494.615
2011-11-03,1558.186
2011-11-04,1531.307
2011-11-07,1563.105
2011-11-08,1570.534
2011-11-09,1501.942
2011-11-10,1480.982
2011-11-11,1542.316
2011-11-14,1513.53
2011-11-15,1492.174
2011-11-16,1494.844
2011-11-17,1427.682
2011-11-18,1414.137
2011-11-21,1355.036
2011-11-22,1348.467
2011-11-23,1296.621
2011-11-24,1290.61
2011-11-25,1303.909
2011-11-28,1369.19
2011-11-29,1374.362
2011-11-30,1428.442
2011-12-01,1414.811
2011-12-02,1403.172
2011-12-05,1417.538
2011-12-06,1431.67
2011-12-07,1422.819
2011-12-08,1386.766
2011-12-09,1398.503
2011-12-12,1352.162
2011-12-13,1345.187
2011-12-14,1283.536
2011-12-15,1294.112
2011-12-16,1311.132
2011-12-19,1308.577
2011-12-20,1364.659
2011-12-21,1346.293
2011-12-22,1359.618
2011-12-23,1366.378
2011-12-26,1366.378
2011-12-27,1376.92
2011-12-28,1348.833
2011-12-29,1365.084
2011-12-30,1385.196
2012-01-02,1402.223
2012-01-03,1430.669
2012-01-04,1415.386
2012-01-05,1416.661
2012-01-06,1406.551
2012-01-09,1390.033
2012-01-10,1424.972
2012-01-11,1409.301
2012-01-12,1428.156
2012-01-13,1402.728
2012-01-16,1418.249
2012-01-17,1431.708
2012-01-18,1428.328
2012-01-19,1454.495
2012-01-20,1432.075
2012-01-23,1460.469
2012-01-24,1430.86
2012-01-25,1427.792
2012-01-26,1486.164
2012-01-27,1478.602
2012-01-30,1459.912
2012-01-31,1464.062
2012-02-01,1512.347
2012-02-02,1496.27
2012-02-03,1516.778
2012-02-06,1515.175
2012-02-07,1529.907
2012-02-08,1544.753
2012-02-09,1550.828
2012-02-10,1539.547
2012-02-13,1545.932
2012-02-14,1536.421
2012-02-15,1547.793
2012-02-16,1560.544
2012-02-17,1596.732
2012-02-20,1644.326
2012-02-21,1634.832
2012-02-22,1649.818
2012-02-23,1655.161
2012-02-24,1688.751
2012-02-27,1675.703
2012-02-28,1696.818
2012-02-29,1691.396
2012-03-01,1673.466
2012-03-02,1659.998
2012-03-05,1641.786
2012-03-06,1563.626
2012-03-07,1590.01
2012-03-08,1640.041
2012-03-09,1621.078
2012-03-12,1607.442
2012-03-13,1630.933
2012-03-14,1600.836
2012-03-15,1614.119
2012-03-16,1640.79
2012-03-19,1655.508
2012-03-20,1613.344
2012-03-21,1610.593
2012-03-22,1599.891
2012-03-23,1627.464
2012-03-26,1666.99
2012-03-27,1645.416
2012-03-28,1620.213
2012-03-29,1609.394
2012-03-30,1647.912
2012-04-02,1673.89
2012-04-03,1657.806
2012-04-04,1611.465
2012-04-05,1609.111
2012-04-06,1609.111
2012-04-09,1602.875
2012-04-10,1558.782
2012-04-11,1569.012
2012-04-12,1607.508
2012-04-13,1586.701
2012-04-16,1585.95
2012-04-17,1630.854
2012-04-18,1612.866
2012-04-19,1611.346
2012-04-20,1614.98
2012-04-23,1563.724
2012-04-24,1593.397
2012-04-25,1607.657
2012-04-26,1604.233
2012-04-27,1612.567
2012-04-30,1634.344
2012-05-01,1636.343
2012-05-02,1617.908
2012-05-03,1636.443
2012-05-04,1583.64
2012-05-07,1568.502
2012-05-08,1518.978
2012-05-09,1521.352
2012-05-10,1532.141
2012-05-11,1529.723
2012-05-14,1479.025
2012-05-15,1486.399
2012-05-16,1486.358
2012-05-17,1479.736
2012-05-18,1423.959
2012-05-21,1465.308
2012-05-22,1498.851
2012-05-23,1418.949
2012-05-24,1424.896
2012-05-25,1412.159
2012-05-28,1416.804
2012-05-29,1430.561
2012-05-30,1390.277
2012-05-31,1353.212
2012-06-01,1320.824
2012-06-04,1314.98
2012-06-05,1322.497
2012-06-06,1359.562
2012-06-07,1374.556
2012-06-08,1366.02
2012-06-11,1371.746
2012-06-12,1375.104
2012-06-13,1365.554
2012-06-14,1376.82
2012-06-15,1410.703
2012-06-18,1394.099
2012-06-19,1426.148
2012-06-20,1438.347
2012-06-21,1394.368
2012-06-22,1371.02
2012-06-25,1348.413
2012-06-26,1343.995
2012-06-27,1382.067
2012-06-28,1378.955
2012-06-29,1452.217
2012-07-02,1462.277
2012-07-03,1501.011
2012-07-04,1471.31
2012-07-05,1454.999
2012-07-06,1415.891
2012-07-09,1415.034
2012-07-10,1444.426
2012-07-11,1439.482
2012-07-12,1409.958
2012-07-13,1451.442
2012-07-16,1455.43
2012-07-17,1456.667
2012-07-18,1475.065
2012-07-19,1492.786
2012-07-20,1496.333
2012-07-23,1458.906
2012-07-24,1453.548
2012-07-25,1464.846
2012-07-26,1508.604
2012-07-27,1517.899
2012-07-30,1517.32
2012-07-31,1507.199
2012-08-01,1510.45
2012-08-02,1484.535
2012-08-03,1533.135
2012-08-06,1544.615
2012-08-07,1579.52
2012-08-08,1564.248
2012-08-09,1577.241
2012-08-10,1569.304
2012-08-13,1560.111
2012-08-14,1573.069
2012-08-15,1578.089
2012-08-16,1583.916
2012-08-17,1592.149
2012-08-20,1592.046
2012-08-21,1613.411
2012-08-22,1600.662
2012-08-23,1595.115
2012-08-24,1594.479
2012-08-27,1609.818
2012-08-28,1607.425
2012-08-29,1608.753
2012-08-30,1595.83
2012-08-31,1622.273
2012-09-03,1630.862
2012-09-04,1617.043
2012-09-05,1610.915
2012-09-06,1622.061
2012-09-07,1646.572
2012-09-10,1642.623
2012-09-11,1636.324
2012-09-12,1646.866
2012-09-13,1649.261
2012-09-14,1721.638
2012-09-17,1706.045
2012-09-18,1682.111
2012-09-19,1675.208
2012-09-20,1661.708
2012-09-21,1684.603
2012-09-24,1674.365
2012-09-25,1698.132
2012-09-26,1639.507
2012-09-27,1653.554
2012-09-28,1641.177
2012-10-01,1666.029
2012-10-02,1666.764
2012-10-03,1639.817
2012-10-04,1631.542
2012-10-05,1662.642
2012-10-08,1636.2
2012-10-09,1634.83
2012-10-10,1628.081
2012-10-11,1648.456
2012-10-12,1638.263
2012-10-15,1632.524
2012-10-16,1656.957
2012-10-17,1664.299
2012-10-18,1665.087
2012-10-19,1657.899
2012-10-22,1644.455
2012-10-23,1580.987
2012-10-24,1606.298
2012-10-25,1611.54
2012-10-26,1596.54
2012-10-29,1602.67
2012-10-30,1620.039
2012-10-31,1617.676
2012-11-01,1637.327
2012-11-02,1620.928
2012-11-05,1606.954
2012-11-06,1611.649
2012-11-07,1591.611
2012-11-08,1586.072
2012-11-09,1582.857
2012-11-12,1581.654
2012-11-13,1562.668
2012-11-14,1565.383
2012-11-15,1567.959
2012-11-16,1542.725
2012-11-19,1600.85
2012-11-20,1600.474
2012-11-21,1601.806
2012-11-22,1630.181
2012-11-23,1631.646
2012-11-26,1621.247
2012-11-27,1607.487
2012-11-28,1581.937
2012-11-29,1606.432
2012-11-30,1610.101
2012-12-03,1625.684
2012-12-04,1625.519
2012-12-05,1626.061
2012-12-06,1627.266
2012-12-07,1628.296
2012-12-10,1622.478
2012-12-11,1638.59
2012-12-12,1653.525
2012-12-13,1648.803
2012-12-14,1636.248
2012-12-17,1645.842
2012-12-18,1655.106
2012-12-19,1684.309
2012-12-20,1673.442
2012-12-21,1661.271
2012-12-24,1650.124
2012-12-25,1650.124
2012-12-26,1652.808
2012-12-27,1650.601
2012-12-28,1631.685
2012-12-31,1637.872
2013-01-01,1637.872
2013-01-02,1693.98
2013-01-03,1688.994
2013-01-04,1685.997
2013-01-07,1678.665
2013-01-08,1676.457
2013-01-09,1678.114
2013-01-10,1710.133
2013-01-11,1707.685
2013-01-14,1712.187
2013-01-15,1689.77
2013-01-16,1690.823
2013-01-17,1707.083
2013-01-18,1707.386
2013-01-21,1713.912
2013-01-22,1712.121
2013-01-23,1732.729
2013-01-24,1744.543
2013-01-25,1759.918
2013-01-28,1749.901
2013-01-29,1768.357
2013-01-30,1741.512
2013-01-31,1739.447
2013-02-01,1750.684
2013-02-04,1733.256
2013-02-05,1711.17
2013-02-06,1699.943
2013-02-07,1700.06
2013-02-08,1704.181
2013-02-11,1699.925
2013-02-12,1708.155
2013-02-13,1704.757
2013-02-14,1694.592
2013-02-15,1660.239
2013-02-18,1646.567
2013-02-19,1665.228
2013-02-20,1663.109
2013-02-21,1625.103
2013-02-22,1630.202
2013-02-25,1638.88
2013-02-26,1620.243
2013-02-27,1642.441
2013-02-28,1630.845
2013-03-01,1622.042
2013-03-04,1646.188
2013-03-05,1674.612
2013-03-06,1672.929
2013-03-07,1669.733
2013-03-08,1657.674
2013-03-11,1664.188
2013-03-12,1664.038
2013-03-13,1653.021
2013-03-14,1655.943
2013-03-15,1664.367
2013-03-18,1665.92
2013-03-19,1642.931
2013-03-20,1624.307
2013-03-21,1634.196
2013-03-22,1634.793
2013-03-25,1611.858
2013-03-26,1605.818
2013-03-27,1599.146
2013-03-28,1605.644
2013-03-29,1605.644
2013-04-01,1609.729
2013-04-02,1612.66
2013-04-03,1616.747
2013-04-04,1594.691
2013-04-05,1583.28
2013-04-08,1604.075
2013-04-09,1616.968
2013-04-10,1621.918
2013-04-11,1632.773
2013-04-12,1608.003
2013-04-15,1558.025
2013-04-16,1547.07
2013-04-17,1519.035
2013-04-18,1539.353
2013-04-19,1552.527
2013-04-22,1538.183
2013-04-23,1551.536
2013-04-24,1575.121
2013-04-25,1624.277
2013-04-26,1619.409
2013-04-29,1564.306
2013-04-30,1571.787
2013-05-01,1570.396
2013-05-02,1563.126
2013-05-03,1582.51
2013-05-06,1596.931
2013-05-07,1618.665
2013-05-08,1648.642
2013-05-09,1644.077
2013-05-10,1623.372
2013-05-13,1623.057
2013-05-14,1619.311
2013-05-15,1607.444
2013-05-16,1614.362
2013-05-17,1601.297
2013-05-20,1609.298
2013-05-21,1647.787
2013-05-22,1651.165
2013-05-23,1603.517
2013-05-24,1613.508
2013-05-27,1641.785
2013-05-28,1663.523
2013-05-29,1656.989
2013-05-30,1676.871
2013-05-31,1655.628
2013-06-03,1674.468
2013-06-04,1687.83
2013-06-05,1666.214
2013-06-06,1665.735
2013-06-07,1692.591
2013-06-10,1685.763
2013-06-11,1651.202
2013-06-12,1652.373
2013-06-13,1661.05
2013-06-14,1685.025
2013-06-17,1680.936
2013-06-18,1662.02
2013-06-19,1664.963
2013-06-20,1564.835
2013-06-21,1559.16
2013-06-24,1491.752
2013-06-25,1512.184
2013-06-26,1504.131
2013-06-27,1308.312
2013-06-28,1306.335
2013-07-01,1304.723
2013-07-02,1351.896
2013-07-03,1319.843
2013-07-04,1355.24
2013-07-05,1326.391
2013-07-08,1348.273
2013-07-09,1332.401
2013-07-10,1395.807
2013-07-11,1411.547
2013-07-12,1419.414
2013-07-15,1423.165
2013-07-16,1445.182
2013-07-17,1445.561
2013-07-18,1416.776
2013-07-19,1466.276
2013-07-22,1484.958
2013-07-23,1504.279
2013-07-24,1494.16
2013-07-25,1476.975
2013-07-26,1471.217
2013-07-29,1467.369
2013-07-30,1442.277
2013-07-31,1458.063
2013-08-01,1455.087
2013-08-02,1465.295
2013-08-05,1453.938
2013-08-06,1448.867
2013-08-07,1438.822
2013-08-08,1481.071
2013-08-09,1495.479
2013-08-12,1487.713
2013-08-13,1456.022
2013-08-14,1586.47
2013-08-15,1595.333
2013-08-16,1581.746
2013-08-19,1587.534
2013-08-20,1580.144
2013-08-21,1574.315
2013-08-22,1593.647
2013-08-23,1609.29
2013-08-26,1608.285
2013-08-27,1610.826
2013-08-28,1616.548
2013-08-29,1604.387
2013-08-30,1579.462
2013-09-02,1591.198
2013-09-03,1576.19
2013-09-04,1578.269
2013-09-05,1546.614
2013-09-06,1570.23
2013-09-09,1597.361
2013-09-10,1624.748
2013-09-11,1639.357
2013-09-12,1636.239
2013-09-13,1628.958
2013-09-16,1638.699
2013-09-17,1633.764
2013-09-18,1638.95
2013-09-19,1645.638
2013-09-20,1623.94
2013-09-23,1630.782
2013-09-24,1629.225
2013-09-25,1634.997
2013-09-26,1631.604
2013-09-27,1635.592
2013-09-30,1603.054
2013-10-01,1619.548
2013-10-02,1634.213
2013-10-03,1671.022
2013-10-04,1656.106
2013-10-07,1647.442
2013-10-08,1629.666
2013-10-09,1610.916
2013-10-10,1623.023
2013-10-11,1624.723
2013-10-14,1621.479
2013-10-15,1654.616
2013-10-16,1650.483
2013-10-17,1656.277
2013-10-18,1679.877
2013-10-21,1722.788
2013-10-22,1718.348
2013-10-23,1698.373
2013-10-24,1689.761
2013-10-25,1712.182
2013-10-28,1657.105
2013-10-29,1684.842
2013-10-30,1682.602
2013-10-31,1632.648
2013-11-01,1642.645
2013-11-04,1661.054
2013-11-05,1635.844
2013-11-06,1653.294
2013-11-07,1611.15
2013-11-08,1574.873
2013-11-11,1594.057
2013-11-12,1557.854
2013-11-13,1553.244
2013-11-14,1549.756
2013-11-15,1582.289
2013-11-18,1566.969
2013-11-19,1593.443
2013-11-20,1601.459
2013-11-21,1564.451
2013-11-22,1552.45
2013-11-25,1522.596
2013-11-26,1498.918
2013-11-27,1504.487
2013-11-28,1507.748
2013-11-29,1504.277
2013-12-02,1488.612
2013-12-03,1468.168
2013-12-04,1449.655
2013-12-05,1439.592
2013-12-06,1444.696
2013-12-09,1454.236
2013-12-10,1468.38
2013-12-11,1463.176
2013-12-12,1427.4
2013-12-13,1429.681
2013-12-16,1442.829
2013-12-17,1443.2
2013-12-18,1429.883
2013-12-19,1419.796
2013-12-20,1451.662
2013-12-23,1465.692
2013-12-24,1463.022
2013-12-25,1463.022
2013-12-26,1462.832
2013-12-27,1493.982
2013-12-30,1521.673
2013-12-31,1524.47
2014-01-01,1524.47
2014-01-02,1494.831
2014-01-03,1501.423
2014-01-06,1501.327
2014-01-07,1508.456
2014-01-08,1514.323
2014-01-09,1518.248
2014-01-10,1533.982
2014-01-13,1553.133
2014-01-14,1556.612
2014-01-15,1549.103
2014-01-16,1581.287
2014-01-17,1596.942
2014-01-20,1592.979
2014-01-21,1625.782
2014-01-22,1627.591
2014-01-23,1618.873
2014-01-24,1583.101
2014-01-27,1572.782
2014-01-28,1576.34
2014-01-29,1524.96
2014-01-30,1488.878
2014-01-31,1463.413
2014-02-03,1469.306
2014-02-04,1464.583
2014-02-05,1475.095
2014-02-06,1485.085
2014-02-07,1495.557
2014-02-10,1508.74
2014-02-11,1515.459
2014-02-12,1547.105
2014-02-13,1546.375
2014-02-14,1556.254
2014-02-17,1570.739
2014-02-18,1568.708
2014-02-19,1576.497
2014-02-20,1576.176
2014-02-21,1613.641
2014-02-24,1622.689
2014-02-25,1604.436
2014-02-26,1592.902
2014-02-27,1600.278
2014-02-28,1615.5
2014-03-03,1598.052
2014-03-04,1624.324
2014-03-05,1583.875
2014-03-06,1594.114
2014-03-07,1581.016
2014-03-10,1573.956
2014-03-11,1583.813
2014-03-12,1562.802
2014-03-13,1561.71
2014-03-14,1526.479
2014-03-17,1537.096
2014-03-18,1539.6
2014-03-19,1514.307
2014-03-20,1502.756
2014-03-21,1526.787
2014-03-24,1517.636
2014-03-25,1540.171
2014-03-26,1547.466
2014-03-27,1574.233
2014-03-28,1579.34
2014-03-31,1601.758
2014-04-01,1588.258
2014-04-02,1591.7
2014-04-03,1582.373
2014-04-04,1594.566
2014-04-07,1578.788
2014-04-08,1577.571
2014-04-09,1604.512
2014-04-10,1621.306
2014-04-11,1585.112
2014-04-14,1580.694
2014-04-15,1570.651
2014-04-16,1578.494
2014-04-17,1578.058
2014-04-18,1578.058
2014-04-21,1573.624
2014-04-22,1599.549
2014-04-23,1612.431
2014-04-24,1628.896
2014-04-25,1637.461
2014-04-28,1642.56
2014-04-29,1655.906
2014-04-30,1717.586
2014-05-01,1722.894
2014-05-02,1757.829
2014-05-05,1743.081
2014-05-06,1754.474
2014-05-07,1748.907
2014-05-08,1761.69
2014-05-09,1750.76
2014-05-12,1779.369
2014-05-13,1783.282
2014-05-14,1792.2
2014-05-15,1769.882
2014-05-16,1744.577
2014-05-19,1751.658
2014-05-20,1727.966
2014-05-21,1743.534
2014-05-22,1775.407
2014-05-23,1781.618
2014-05-26,1775.59
2014-05-27,1768.547
2014-05-28,1763.083
2014-05-29,1769.472
2014-05-30,1755.347
2014-06-02,1753.339
2014-06-03,1753.966
2014-06-04,1765.749
2014-06-05,1779.501
2014-06-06,1786.712
2014-06-09,1782.328
2014-06-10,1794.13
2014-06-11,1790.566
2014-06-12,1805.963
2014-06-13,1813.903
2014-06-16,1822.309
2014-06-17,1784.933
2014-06-18,1798.158
2014-06-19,1779.27
2014-06-20,1770.855
2014-06-23,1780.142
2014-06-24,1775.128
2014-06-25,1735.891
2014-06-26,1718.218
2014-06-27,1722.5
2014-06-30,1710.617
2014-07-01,1711.359
2014-07-02,1726.758
2014-07-03,1753.96
2014-07-04,1752.345
2014-07-07,1755.601
2014-07-08,1734.672
2014-07-09,1761.202
2014-07-10,1730.557
2014-07-11,1737.339
2014-07-14,1761.66
2014-07-15,1775.402
2014-07-16,1811.09
2014-07-17,1806.975
2014-07-18,1789.275
2014-07-21,1787.74
2014-07-22,1830.849
2014-07-23,1846.127
2014-07-24,1840.393
2014-07-25,1833.876
2014-07-28,1822.399
2014-07-29,1806.031
2014-07-30,1791.275
2014-07-31,1780.045
2014-08-01,1752.873
2014-08-04,1763.123
2014-08-05,1754.042
2014-08-06,1745.562
2014-08-07,1732.536
2014-08-08,1733.431
2014-08-11,1795.441
2014-08-12,1781.039
2014-08-13,1781.293
2014-08-14,1785.492
2014-08-15,1786.977
2014-08-18,1776.352
2014-08-19,1771.971
2014-08-20,1783.924
2014-08-21,1806.121
2014-08-22,1781.618
2014-08-25,1784.348
2014-08-26,1794.354
2014-08-27,1813.72
2014-08-28,1781.044
2014-08-29,1770.678
2014-09-01,1749.512
2014-09-02,1754.81
2014-09-03,1760.484
2014-09-04,1790.08
2014-09-05,1766.583
2014-09-08,1738.122
2014-09-09,1742.078
2014-09-10,1742.849
2014-09-11,1728.425
2014-09-12,1732.891
2014-09-15,1695.665
2014-09-16,1683.849
2014-09-17,1682.374
2014-09-18,1703.164
2014-09-19,1662.772
2014-09-22,1608.885
2014-09-23,1593.343
2014-09-24,1612.045
2014-09-25,1600.053
2014-09-26,1597.993
2014-09-29,1602.41
2014-09-30,1635.305
2014-10-01,1605.046
2014-10-02,1537.929
2014-10-03,1525.603
2014-10-06,1544.086
2014-10-07,1526.987
2014-10-08,1492.762
2014-10-09,1495.643
2014-10-10,1460.33
