Date,FINLAND SMALL VALUE Small Cap
2010-09-22,770.661
2010-09-23,763.586
2010-09-24,783.45
2010-09-27,786.266
2010-09-28,797.912
2010-09-29,803.203
2010-09-30,810.263
2010-10-01,818.419
2010-10-04,812.048
2010-10-05,827.514
2010-10-06,836.305
2010-10-07,840.019
2010-10-08,842.139
2010-10-11,849.668
2010-10-12,848.586
2010-10-13,873.33
2010-10-14,868.36
2010-10-15,856.432
2010-10-18,849.318
2010-10-19,833.17
2010-10-20,846.916
2010-10-21,853.558
2010-10-22,845.367
2010-10-25,857.033
2010-10-26,851.142
2010-10-27,826.219
2010-10-28,827.438
2010-10-29,819.669
2010-11-01,822.664
2010-11-02,834.852
2010-11-03,829.193
2010-11-04,852.924
2010-11-05,844.6
2010-11-08,835.964
2010-11-09,844.723
2010-11-10,826.053
2010-11-11,819.17
2010-11-12,813.849
2010-11-15,810.606
2010-11-16,786.912
2010-11-17,787.978
2010-11-18,803.3
2010-11-19,805.869
2010-11-22,799.349
2010-11-23,775.539
2010-11-24,784.684
2010-11-25,796.718
2010-11-26,787.139
2010-11-29,765.882
2010-11-30,756.659
2010-12-01,778.015
2010-12-02,798.772
2010-12-03,812.629
2010-12-06,806.799
2010-12-07,820.115
2010-12-08,811.416
2010-12-09,803.673
2010-12-10,805.457
2010-12-13,820.227
2010-12-14,823.025
2010-12-15,836.205
2010-12-16,824.104
2010-12-17,823.321
2010-12-20,826.152
2010-12-21,831.812
2010-12-22,832.071
2010-12-23,828.265
2010-12-24,831.529
2010-12-27,833.756
2010-12-28,834.131
2010-12-29,837.846
2010-12-30,846.974
2010-12-31,855.487
2011-01-03,867.073
2011-01-04,861.502
2011-01-05,847.477
2011-01-06,840.449
2011-01-07,832.89
2011-01-10,814.087
2011-01-11,827.668
2011-01-12,846.771
2011-01-13,862.857
2011-01-14,865.704
2011-01-17,857.829
2011-01-18,870.474
2011-01-19,863.182
2011-01-20,841.848
2011-01-21,859.198
2011-01-24,866.256
2011-01-25,866.826
2011-01-26,872.008
2011-01-27,874.755
2011-01-28,868.455
2011-01-31,869.749
2011-02-01,889.432
2011-02-02,879.642
2011-02-03,852.203
2011-02-04,861.139
2011-02-07,873.749
2011-02-08,878.259
2011-02-09,882.014
2011-02-10,857.084
2011-02-11,852.853
2011-02-14,856.849
2011-02-15,856.121
2011-02-16,856.046
2011-02-17,854.893
2011-02-18,870.237
2011-02-21,862.2
2011-02-22,859.001
2011-02-23,844.0
2011-02-24,847.664
2011-02-25,856.931
2011-02-28,865.862
2011-03-01,872.727
2011-03-02,869.079
2011-03-03,880.952
2011-03-04,884.481
2011-03-07,884.231
2011-03-08,876.625
2011-03-09,883.991
2011-03-10,866.526
2011-03-11,854.533
2011-03-14,845.903
2011-03-15,834.755
2011-03-16,826.879
2011-03-17,844.197
2011-03-18,861.912
2011-03-21,883.313
2011-03-22,884.355
2011-03-23,877.393
2011-03-24,893.881
2011-03-25,896.1
2011-03-28,895.513
2011-03-29,895.014
2011-03-30,903.839
2011-03-31,903.87
2011-04-01,906.814
2011-04-04,917.217
2011-04-05,913.43
2011-04-06,928.294
2011-04-07,917.628
2011-04-08,933.295
2011-04-11,937.628
2011-04-12,923.916
2011-04-13,927.017
2011-04-14,921.169
2011-04-15,908.302
2011-04-18,881.106
2011-04-19,904.364
2011-04-20,927.225
2011-04-21,936.553
2011-04-22,936.553
2011-04-25,935.878
2011-04-26,944.172
2011-04-27,945.968
2011-04-28,977.598
2011-04-29,978.07
2011-05-02,988.129
2011-05-03,974.264
2011-05-04,968.332
2011-05-05,945.458
2011-05-06,954.23
2011-05-09,938.04
2011-05-10,950.972
2011-05-11,946.26
2011-05-12,931.988
2011-05-13,934.079
2011-05-16,932.4
2011-05-17,925.198
2011-05-18,934.455
2011-05-19,934.456
2011-05-20,926.541
2011-05-23,904.215
2011-05-24,908.087
2011-05-25,901.661
2011-05-26,898.267
2011-05-27,912.978
2011-05-30,910.737
2011-05-31,924.623
2011-06-01,922.426
2011-06-02,923.353
2011-06-03,917.699
2011-06-06,909.632
2011-06-07,914.885
2011-06-08,887.035
2011-06-09,887.811
2011-06-10,868.888
2011-06-13,863.708
2011-06-14,870.593
2011-06-15,845.105
2011-06-16,817.551
2011-06-17,838.177
2011-06-20,816.776
2011-06-21,838.249
2011-06-22,845.419
2011-06-23,811.799
2011-06-24,812.746
2011-06-27,814.668
2011-06-28,830.371
2011-06-29,862.335
2011-06-30,892.838
2011-07-01,899.226
2011-07-04,908.01
2011-07-05,900.743
2011-07-06,890.792
2011-07-07,903.208
2011-07-08,882.164
2011-07-11,834.733
2011-07-12,823.907
2011-07-13,840.829
2011-07-14,828.418
2011-07-15,814.855
2011-07-18,790.607
2011-07-19,804.218
2011-07-20,819.515
2011-07-21,833.987
2011-07-22,839.632
2011-07-25,832.679
2011-07-26,839.035
2011-07-27,819.958
2011-07-28,796.779
2011-07-29,800.356
2011-08-01,768.935
2011-08-02,741.048
2011-08-03,716.288
2011-08-04,658.681
2011-08-05,638.685
2011-08-08,600.705
2011-08-09,642.388
2011-08-10,626.935
2011-08-11,657.795
2011-08-12,683.209
2011-08-15,699.522
2011-08-16,683.147
2011-08-17,689.243
2011-08-18,636.865
2011-08-19,627.461
2011-08-22,626.534
2011-08-23,635.438
2011-08-24,643.377
2011-08-25,640.249
2011-08-26,638.204
2011-08-29,666.74
2011-08-30,671.105
2011-08-31,698.619
2011-09-01,685.058
2011-09-02,665.525
2011-09-05,631.581
2011-09-06,617.891
2011-09-07,635.461
2011-09-08,631.83
2011-09-09,602.006
2011-09-12,577.29
2011-09-13,582.054
2011-09-14,589.558
2011-09-15,615.179
2011-09-16,628.652
2011-09-19,601.47
2011-09-20,609.443
2011-09-21,605.319
2011-09-22,569.77
2011-09-23,567.383
2011-09-26,562.74
2011-09-27,600.374
2011-09-28,590.92
2011-09-29,604.617
2011-09-30,576.776
2011-10-03,564.074
2011-10-04,543.158
2011-10-05,564.337
2011-10-06,592.608
2011-10-07,596.878
2011-10-10,619.604
2011-10-11,622.942
2011-10-12,640.667
2011-10-13,642.198
2011-10-14,657.51
2011-10-17,634.702
2011-10-18,637.045
2011-10-19,639.664
2011-10-20,622.176
2011-10-21,648.1
2011-10-24,676.706
2011-10-25,671.168
2011-10-26,663.787
2011-10-27,721.288
2011-10-28,718.659
2011-10-31,674.845
2011-11-01,637.535
2011-11-02,657.446
2011-11-03,671.911
2011-11-04,666.195
2011-11-07,660.05
2011-11-08,666.94
2011-11-09,647.928
2011-11-10,636.595
2011-11-11,665.888
2011-11-14,658.491
2011-11-15,642.633
2011-11-16,640.598
2011-11-17,628.783
2011-11-18,610.447
2011-11-21,583.867
2011-11-22,582.104
2011-11-23,565.955
2011-11-24,574.538
2011-11-25,566.408
2011-11-28,599.733
2011-11-29,603.278
2011-11-30,635.509
2011-12-01,620.803
2011-12-02,622.887
2011-12-05,636.634
2011-12-06,632.592
2011-12-07,620.927
2011-12-08,588.178
2011-12-09,595.016
2011-12-12,567.221
2011-12-13,567.025
2011-12-14,542.659
2011-12-15,548.808
2011-12-16,548.839
2011-12-19,543.275
2011-12-20,572.546
2011-12-21,568.696
2011-12-22,580.635
2011-12-23,584.83
2011-12-26,584.83
2011-12-27,580.611
2011-12-28,574.888
2011-12-29,577.275
2011-12-30,587.239
2012-01-02,609.73
2012-01-03,625.667
2012-01-04,612.82
2012-01-05,601.667
2012-01-06,597.951
2012-01-09,592.298
2012-01-10,612.117
2012-01-11,613.172
2012-01-12,631.664
2012-01-13,621.417
2012-01-16,629.106
2012-01-17,644.677
2012-01-18,657.366
2012-01-19,677.77
2012-01-20,677.727
2012-01-23,699.757
2012-01-24,680.287
2012-01-25,683.824
2012-01-26,703.345
2012-01-27,697.615
2012-01-30,674.875
2012-01-31,676.555
2012-02-01,699.351
2012-02-02,713.939
2012-02-03,718.717
2012-02-06,720.811
2012-02-07,723.233
2012-02-08,739.739
2012-02-09,747.589
2012-02-10,734.094
2012-02-13,741.841
2012-02-14,737.632
2012-02-15,740.82
2012-02-16,732.005
2012-02-17,752.427
2012-02-20,771.835
2012-02-21,768.392
2012-02-22,759.13
2012-02-23,753.442
2012-02-24,768.776
2012-02-27,752.313
2012-02-28,753.963
2012-02-29,756.921
2012-03-01,757.607
2012-03-02,753.251
2012-03-05,747.665
2012-03-06,709.799
2012-03-07,725.512
2012-03-08,760.384
2012-03-09,749.939
2012-03-12,755.708
2012-03-13,767.43
2012-03-14,765.426
2012-03-15,766.768
2012-03-16,773.508
2012-03-19,775.965
2012-03-20,761.057
2012-03-21,758.451
2012-03-22,744.715
2012-03-23,747.632
2012-03-26,760.616
2012-03-27,751.465
2012-03-28,746.842
2012-03-29,739.665
2012-03-30,746.555
2012-04-02,746.202
2012-04-03,748.884
2012-04-04,716.554
2012-04-05,712.622
2012-04-06,712.622
2012-04-09,713.032
2012-04-10,682.664
2012-04-11,695.857
2012-04-12,712.034
2012-04-13,694.939
2012-04-16,693.14
2012-04-17,724.309
2012-04-18,717.663
2012-04-19,715.151
2012-04-20,724.447
2012-04-23,693.809
2012-04-24,712.681
2012-04-25,728.649
2012-04-26,716.011
2012-04-27,745.108
2012-04-30,739.216
2012-05-01,738.629
2012-05-02,729.929
2012-05-03,727.487
2012-05-04,702.128
2012-05-07,700.274
2012-05-08,679.037
2012-05-09,668.533
2012-05-10,683.175
2012-05-11,684.88
2012-05-14,653.79
2012-05-15,637.645
2012-05-16,625.47
2012-05-17,623.85
2012-05-18,605.758
2012-05-21,618.091
2012-05-22,641.354
2012-05-23,611.508
2012-05-24,612.172
2012-05-25,605.2
2012-05-28,605.553
2012-05-29,616.217
2012-05-30,593.073
2012-05-31,580.641
2012-06-01,562.006
2012-06-04,561.53
2012-06-05,561.831
2012-06-06,583.82
2012-06-07,600.35
2012-06-08,591.674
2012-06-11,591.034
2012-06-12,574.591
2012-06-13,560.952
2012-06-14,563.05
2012-06-15,581.595
2012-06-18,580.221
2012-06-19,598.723
2012-06-20,610.333
2012-06-21,601.833
2012-06-22,598.467
2012-06-25,574.827
2012-06-26,567.828
2012-06-27,572.586
2012-06-28,564.149
2012-06-29,601.341
2012-07-02,607.958
2012-07-03,617.274
2012-07-04,610.45
2012-07-05,603.992
2012-07-06,585.808
2012-07-09,581.884
2012-07-10,588.761
2012-07-11,582.9
2012-07-12,574.427
2012-07-13,582.921
2012-07-16,590.157
2012-07-17,588.149
2012-07-18,594.281
2012-07-19,601.915
2012-07-20,588.587
2012-07-23,567.359
2012-07-24,564.259
2012-07-25,572.69
2012-07-26,593.977
2012-07-27,608.438
2012-07-30,616.187
2012-07-31,606.64
2012-08-01,601.783
2012-08-02,579.78
2012-08-03,604.681
2012-08-06,616.985
2012-08-07,624.472
2012-08-08,614.573
2012-08-09,618.065
2012-08-10,612.031
2012-08-13,609.065
2012-08-14,610.361
2012-08-15,606.611
2012-08-16,616.046
2012-08-17,623.202
2012-08-20,624.495
2012-08-21,639.032
2012-08-22,628.351
2012-08-23,625.141
2012-08-24,615.05
2012-08-27,620.574
2012-08-28,612.39
2012-08-29,606.88
2012-08-30,601.834
2012-08-31,611.518
2012-09-03,617.069
2012-09-04,609.517
2012-09-05,615.849
2012-09-06,631.745
2012-09-07,653.455
2012-09-10,652.398
2012-09-11,663.246
2012-09-12,674.173
2012-09-13,673.81
2012-09-14,705.96
2012-09-17,704.58
2012-09-18,690.879
2012-09-19,690.322
2012-09-20,683.349
2012-09-21,685.356
2012-09-24,666.479
2012-09-25,672.368
2012-09-26,651.622
2012-09-27,655.009
2012-09-28,650.734
2012-10-01,658.845
2012-10-02,656.607
2012-10-03,650.344
2012-10-04,658.984
2012-10-05,675.783
2012-10-08,662.012
2012-10-09,656.58
2012-10-10,649.276
2012-10-11,653.563
2012-10-12,653.566
2012-10-15,648.889
2012-10-16,656.127
2012-10-17,669.008
2012-10-18,666.739
2012-10-19,658.624
2012-10-22,657.587
2012-10-23,646.227
2012-10-24,651.607
2012-10-25,652.862
2012-10-26,651.69
2012-10-29,649.219
2012-10-30,658.194
2012-10-31,661.415
2012-11-01,665.274
2012-11-02,671.371
2012-11-05,667.515
2012-11-06,672.632
2012-11-07,661.644
2012-11-08,656.832
2012-11-09,653.066
2012-11-12,651.456
2012-11-13,645.283
2012-11-14,641.421
2012-11-15,637.229
2012-11-16,628.262
2012-11-19,649.52
2012-11-20,650.045
2012-11-21,654.597
2012-11-22,665.507
2012-11-23,671.656
2012-11-26,668.081
2012-11-27,662.999
2012-11-28,659.057
2012-11-29,674.896
2012-11-30,677.407
2012-12-03,687.135
2012-12-04,686.936
2012-12-05,689.158
2012-12-06,684.86
2012-12-07,687.375
2012-12-10,680.717
2012-12-11,690.325
2012-12-12,691.918
2012-12-13,693.796
2012-12-14,697.909
2012-12-17,705.021
2012-12-18,713.278
2012-12-19,715.09
2012-12-20,713.859
2012-12-21,706.322
2012-12-24,707.421
2012-12-25,707.421
2012-12-26,708.868
2012-12-27,707.452
2012-12-28,704.765
2012-12-31,702.792
2013-01-01,702.792
2013-01-02,731.313
2013-01-03,724.525
2013-01-04,730.302
2013-01-07,731.683
2013-01-08,728.998
2013-01-09,728.439
2013-01-10,733.24
2013-01-11,738.758
2013-01-14,735.974
2013-01-15,732.557
2013-01-16,734.376
2013-01-17,743.502
2013-01-18,741.617
2013-01-21,749.324
2013-01-22,750.124
2013-01-23,748.306
2013-01-24,753.832
2013-01-25,757.532
2013-01-28,761.293
2013-01-29,758.017
2013-01-30,761.565
2013-01-31,752.817
2013-02-01,774.919
2013-02-04,755.612
2013-02-05,769.101
2013-02-06,765.348
2013-02-07,755.303
2013-02-08,763.535
2013-02-11,764.332
2013-02-12,776.782
2013-02-13,784.898
2013-02-14,780.894
2013-02-15,780.496
2013-02-18,773.521
2013-02-19,789.743
2013-02-20,793.135
2013-02-21,769.15
2013-02-22,772.477
2013-02-25,775.359
2013-02-26,753.515
2013-02-27,763.275
2013-02-28,760.374
2013-03-01,753.557
2013-03-04,749.261
2013-03-05,761.001
2013-03-06,756.667
2013-03-07,763.522
2013-03-08,764.449
2013-03-11,767.758
2013-03-12,765.756
2013-03-13,761.482
2013-03-14,766.325
2013-03-15,774.579
2013-03-18,762.24
2013-03-19,756.612
2013-03-20,768.68
2013-03-21,757.19
2013-03-22,752.12
2013-03-25,745.404
2013-03-26,740.772
2013-03-27,729.546
2013-03-28,733.104
2013-03-29,733.104
2013-04-01,733.447
2013-04-02,741.656
2013-04-03,742.327
2013-04-04,737.308
2013-04-05,732.287
2013-04-08,725.478
2013-04-09,735.1
2013-04-10,752.588
2013-04-11,757.714
2013-04-12,749.02
2013-04-15,735.459
2013-04-16,732.46
2013-04-17,716.475
2013-04-18,719.57
2013-04-19,721.342
2013-04-22,718.893
2013-04-23,735.575
2013-04-24,741.632
2013-04-25,753.214
2013-04-26,743.677
2013-04-29,750.797
2013-04-30,749.431
2013-05-01,749.943
2013-05-02,743.61
2013-05-03,758.291
2013-05-06,755.013
2013-05-07,764.46
2013-05-08,784.377
2013-05-09,779.703
2013-05-10,783.553
2013-05-13,777.867
2013-05-14,779.99
2013-05-15,776.568
2013-05-16,778.422
2013-05-17,770.402
2013-05-20,781.948
2013-05-21,786.302
2013-05-22,783.829
2013-05-23,764.174
2013-05-24,762.868
2013-05-27,762.684
2013-05-28,763.604
2013-05-29,762.693
2013-05-30,769.393
2013-05-31,758.094
2013-06-03,755.277
2013-06-04,748.107
2013-06-05,734.541
2013-06-06,733.969
2013-06-07,743.629
2013-06-10,747.101
2013-06-11,740.611
2013-06-12,745.504
2013-06-13,744.943
2013-06-14,756.887
2013-06-17,760.068
2013-06-18,756.392
2013-06-19,748.157
2013-06-20,714.409
2013-06-21,712.321
2013-06-24,686.134
2013-06-25,689.237
2013-06-26,698.107
2013-06-27,709.252
2013-06-28,699.948
2013-07-01,715.484
2013-07-02,717.638
2013-07-03,709.282
2013-07-04,714.651
2013-07-05,710.711
2013-07-08,718.399
2013-07-09,725.751
2013-07-10,724.51
2013-07-11,746.939
2013-07-12,744.675
2013-07-15,745.621
2013-07-16,746.288
2013-07-17,749.156
2013-07-18,752.032
2013-07-19,753.343
2013-07-22,755.583
2013-07-23,754.487
2013-07-24,751.482
2013-07-25,746.996
2013-07-26,743.752
2013-07-29,744.891
2013-07-30,747.068
2013-07-31,745.246
2013-08-01,761.734
2013-08-02,765.952
2013-08-05,766.056
2013-08-06,767.582
2013-08-07,766.417
2013-08-08,777.084
2013-08-09,784.685
2013-08-12,785.518
2013-08-13,786.181
2013-08-14,793.285
2013-08-15,787.307
2013-08-16,796.233
2013-08-19,803.397
2013-08-20,796.717
2013-08-21,789.821
2013-08-22,793.336
2013-08-23,799.542
2013-08-26,797.883
2013-08-27,787.272
2013-08-28,780.167
2013-08-29,777.577
2013-08-30,766.234
2013-09-02,780.785
2013-09-03,784.895
2013-09-04,793.253
2013-09-05,791.314
2013-09-06,799.316
2013-09-09,809.379
2013-09-10,826.735
2013-09-11,828.758
2013-09-12,824.258
2013-09-13,820.862
2013-09-16,825.641
2013-09-17,821.402
2013-09-18,823.781
2013-09-19,845.205
2013-09-20,839.0
2013-09-23,831.971
2013-09-24,829.453
2013-09-25,828.083
2013-09-26,826.564
2013-09-27,828.306
2013-09-30,824.572
2013-10-01,828.896
2013-10-02,829.51
2013-10-03,829.686
2013-10-04,822.928
2013-10-07,811.313
2013-10-08,810.331
2013-10-09,801.261
2013-10-10,811.254
2013-10-11,811.617
2013-10-14,811.805
2013-10-15,812.722
2013-10-16,808.672
2013-10-17,814.699
2013-10-18,825.399
2013-10-21,829.99
2013-10-22,835.102
2013-10-23,837.086
2013-10-24,839.415
2013-10-25,843.453
2013-10-28,844.737
2013-10-29,844.657
2013-10-30,852.408
2013-10-31,837.105
2013-11-01,830.777
2013-11-04,839.347
2013-11-05,841.328
2013-11-06,853.361
2013-11-07,848.32
2013-11-08,839.26
2013-11-11,847.536
2013-11-12,837.588
2013-11-13,830.319
2013-11-14,835.908
2013-11-15,836.429
2013-11-18,843.878
2013-11-19,840.382
2013-11-20,837.03
2013-11-21,842.344
2013-11-22,847.51
2013-11-25,851.177
2013-11-26,855.218
2013-11-27,862.398
2013-11-28,865.531
2013-11-29,872.698
2013-12-02,863.964
2013-12-03,844.888
2013-12-04,835.417
2013-12-05,845.804
2013-12-06,847.508
2013-12-09,851.074
2013-12-10,850.024
2013-12-11,848.124
2013-12-12,832.319
2013-12-13,829.931
2013-12-16,836.958
2013-12-17,835.364
2013-12-18,841.702
2013-12-19,848.485
2013-12-20,854.081
2013-12-23,865.42
2013-12-24,862.926
2013-12-25,862.926
2013-12-26,864.536
2013-12-27,880.821
2013-12-30,883.464
2013-12-31,881.226
2014-01-01,881.226
2014-01-02,864.173
2014-01-03,873.711
2014-01-06,875.572
2014-01-07,869.202
2014-01-08,873.025
2014-01-09,870.713
2014-01-10,885.709
2014-01-13,895.369
2014-01-14,894.106
2014-01-15,897.98
2014-01-16,899.459
2014-01-17,896.032
2014-01-20,902.756
2014-01-21,885.717
2014-01-22,898.174
2014-01-23,898.225
2014-01-24,881.009
2014-01-27,873.29
2014-01-28,883.755
2014-01-29,876.671
2014-01-30,869.176
2014-01-31,852.212
2014-02-03,845.934
2014-02-04,858.368
2014-02-05,858.872
2014-02-06,871.713
2014-02-07,868.758
2014-02-10,880.224
2014-02-11,891.214
2014-02-12,886.427
2014-02-13,892.461
2014-02-14,896.039
2014-02-17,905.185
2014-02-18,907.686
2014-02-19,914.047
2014-02-20,908.617
2014-02-21,917.121
2014-02-24,919.14
2014-02-25,926.561
2014-02-26,923.323
2014-02-27,920.826
2014-02-28,934.688
2014-03-03,909.058
2014-03-04,925.105
2014-03-05,929.987
2014-03-06,947.821
2014-03-07,941.351
2014-03-10,934.505
2014-03-11,932.123
2014-03-12,918.612
2014-03-13,911.014
2014-03-14,904.596
2014-03-17,922.065
2014-03-18,931.402
2014-03-19,921.452
2014-03-20,903.24
2014-03-21,900.806
2014-03-24,890.309
2014-03-25,902.421
2014-03-26,915.661
2014-03-27,908.692
2014-03-28,915.398
2014-03-31,919.955
2014-04-01,929.604
2014-04-02,934.345
2014-04-03,931.039
2014-04-04,931.809
2014-04-07,928.122
2014-04-08,923.49
2014-04-09,939.155
2014-04-10,937.355
2014-04-11,922.767
2014-04-14,908.717
2014-04-15,902.864
2014-04-16,912.71
2014-04-17,919.929
2014-04-18,919.929
2014-04-21,917.834
2014-04-22,930.682
2014-04-23,936.203
2014-04-24,939.56
2014-04-25,937.412
2014-04-28,933.9
2014-04-29,943.828
2014-04-30,944.347
2014-05-01,944.347
2014-05-02,950.43
2014-05-05,947.654
2014-05-06,955.023
2014-05-07,959.77
2014-05-08,963.831
2014-05-09,951.387
2014-05-12,956.667
2014-05-13,962.069
2014-05-14,957.875
2014-05-15,945.157
2014-05-16,937.946
2014-05-19,939.57
2014-05-20,943.713
2014-05-21,945.876
2014-05-22,956.733
2014-05-23,964.487
2014-05-26,976.406
2014-05-27,977.671
2014-05-28,972.876
2014-05-29,974.164
2014-05-30,971.238
2014-06-02,981.898
2014-06-03,980.018
2014-06-04,980.401
2014-06-05,986.045
2014-06-06,995.807
2014-06-09,997.333
2014-06-10,991.77
2014-06-11,981.547
2014-06-12,982.609
2014-06-13,980.087
2014-06-16,971.661
2014-06-17,973.428
2014-06-18,979.283
2014-06-19,985.004
2014-06-20,980.921
2014-06-23,987.194
2014-06-24,975.732
2014-06-25,963.156
2014-06-26,967.538
2014-06-27,974.889
2014-06-30,976.989
2014-07-01,977.804
2014-07-02,979.076
2014-07-03,988.743
2014-07-04,983.841
2014-07-07,977.782
2014-07-08,972.148
2014-07-09,973.945
2014-07-10,957.187
2014-07-11,953.636
2014-07-14,972.37
2014-07-15,960.735
2014-07-16,964.375
2014-07-17,958.972
2014-07-18,949.179
2014-07-21,952.765
2014-07-22,940.587
2014-07-23,953.751
2014-07-24,945.734
2014-07-25,936.889
2014-07-28,934.631
2014-07-29,929.998
2014-07-30,921.334
2014-07-31,902.904
2014-08-01,898.558
2014-08-04,896.494
2014-08-05,888.157
2014-08-06,874.942
2014-08-07,871.869
2014-08-08,862.572
2014-08-11,876.835
2014-08-12,874.06
2014-08-13,874.742
2014-08-14,873.527
2014-08-15,871.588
2014-08-18,883.409
2014-08-19,891.996
2014-08-20,889.065
2014-08-21,900.759
2014-08-22,893.349
2014-08-25,896.072
2014-08-26,903.708
2014-08-27,909.433
2014-08-28,888.791
2014-08-29,885.605
2014-09-01,878.79
2014-09-02,876.999
2014-09-03,887.903
2014-09-04,883.517
2014-09-05,889.463
2014-09-08,889.612
2014-09-09,879.596
2014-09-10,870.33
2014-09-11,870.342
2014-09-12,866.103
2014-09-15,862.768
2014-09-16,857.411
2014-09-17,859.798
2014-09-18,858.022
2014-09-19,852.528
2014-09-22,850.514
2014-09-23,840.293
2014-09-24,832.921
2014-09-25,827.048
2014-09-26,819.612
2014-09-29,815.741
2014-09-30,816.833
2014-10-01,801.127
2014-10-02,791.135
2014-10-03,787.918
2014-10-06,794.278
2014-10-07,780.057
2014-10-08,772.331
2014-10-09,765.962
2014-10-10,745.031
2014-10-13,745.501
2014-10-14,752.862
2014-10-15,740.234
2014-10-16,739.397
2014-10-17,767.231
2014-10-20,766.862
2014-10-21,782.423
2014-10-22,796.149
2014-10-23,792.173
2014-10-24,789.083
2014-10-27,786.784
2014-10-28,799.201
2014-10-29,803.347
2014-10-30,794.356
2014-10-31,798.724
2014-11-03,794.475
2014-11-04,796.263
2014-11-05,798.68
2014-11-06,797.64
2014-11-07,787.393
2014-11-10,794.509
2014-11-11,792.553
2014-11-12,786.609
2014-11-13,793.044
2014-11-14,791.445
2014-11-17,793.929
2014-11-18,809.588
2014-11-19,810.551
2014-11-20,807.372
2014-11-21,817.306
2014-11-24,834.444
2014-11-25,837.128
2014-11-26,838.953
2014-11-27,834.133
2014-11-28,819.716
2014-12-01,816.422
2014-12-02,815.099
2014-12-03,820.65
2014-12-04,826.524
2014-12-05,826.896
2014-12-08,825.863
2014-12-09,824.518
2014-12-10,822.54
2014-12-11,819.438
2014-12-12,812.069
2014-12-15,795.914
2014-12-16,801.247
2014-12-17,797.69
2014-12-18,810.615
2014-12-19,806.831
2014-12-22,808.471
2014-12-23,813.068
2014-12-24,813.936
2014-12-25,813.936
2014-12-26,812.667
2014-12-29,815.212
2014-12-30,808.597
2014-12-31,804.343
2015-01-01,804.343
2015-01-02,812.806
2015-01-05,793.279
2015-01-06,792.116
2015-01-07,777.148
2015-01-08,791.981
2015-01-09,796.624
2015-01-12,793.873
2015-01-13,795.185
2015-01-14,784.552
2015-01-15,780.081
2015-01-16,789.918
2015-01-19,805.67
2015-01-20,806.662
2015-01-21,811.173
2015-01-22,811.641
2015-01-23,817.681
2015-01-26,826.758
2015-01-27,818.227
2015-01-28,822.29
2015-01-29,820.623
2015-01-30,827.529
2015-02-02,833.583
2015-02-03,845.27
2015-02-04,843.921
2015-02-05,870.294
2015-02-06,863.425
2015-02-09,858.972
2015-02-10,866.209
2015-02-11,867.604
2015-02-12,878.547
2015-02-13,887.42
2015-02-16,889.111
2015-02-17,886.932
2015-02-18,893.297
2015-02-19,894.626
2015-02-20,895.903
2015-02-23,901.942
2015-02-24,903.739
2015-02-25,905.156
2015-02-26,896.37
2015-02-27,897.715
2015-03-02,898.933
2015-03-03,888.078
2015-03-04,875.064
2015-03-05,882.049
2015-03-06,875.925
2015-03-09,872.355
2015-03-10,855.746
2015-03-11,852.388
2015-03-12,857.643
2015-03-13,854.178
2015-03-16,867.948
2015-03-17,870.041
2015-03-18,875.24
2015-03-19,884.148
2015-03-20,907.264
2015-03-23,916.639
2015-03-24,922.416
2015-03-25,925.48
2015-03-26,908.812
2015-03-27,897.837
2015-03-30,899.477
2015-03-31,888.418
2015-04-01,899.745
2015-04-02,912.187
2015-04-03,912.187
2015-04-06,924.844
2015-04-07,917.513
2015-04-08,913.929
2015-04-09,908.425
2015-04-10,915.988
2015-04-13,914.062
2015-04-14,926.024
2015-04-15,920.495
2015-04-16,919.618
2015-04-17,911.626
2015-04-20,913.702
2015-04-21,919.687
2015-04-22,908.868
2015-04-23,912.312
2015-04-24,926.147
2015-04-27,933.11
2015-04-28,922.775
2015-04-29,903.721
2015-04-30,909.608
2015-05-01,910.988
2015-05-04,912.062
2015-05-05,902.943
2015-05-06,918.515
2015-05-07,909.191
2015-05-08,921.963
2015-05-11,917.955
2015-05-12,909.535
2015-05-13,927.062
2015-05-14,929.308
2015-05-15,944.171
2015-05-18,934.233
2015-05-19,928.063
2015-05-20,931.629
2015-05-21,932.173
2015-05-22,921.115
2015-05-25,913.034
2015-05-26,899.071
2015-05-27,894.816
2015-05-28,893.164
2015-05-29,888.783
2015-06-01,886.651
2015-06-02,912.695
2015-06-03,928.772
2015-06-04,919.339
2015-06-05,892.637
2015-06-08,886.045
2015-06-09,888.602
2015-06-10,901.26
2015-06-11,897.155
2015-06-12,885.481
2015-06-15,871.93
2015-06-16,881.674
2015-06-17,871.253
2015-06-18,883.22
2015-06-19,877.489
2015-06-22,905.772
2015-06-23,900.833
2015-06-24,897.433
2015-06-25,894.917
2015-06-26,895.209
2015-06-29,873.634
2015-06-30,861.238
2015-07-01,868.083
2015-07-02,864.208
2015-07-03,860.122
2015-07-06,844.602
2015-07-07,818.451
2015-07-08,829.387
2015-07-09,848.671
2015-07-10,877.445
2015-07-13,882.202
2015-07-14,884.938
2015-07-15,882.432
2015-07-16,888.53
2015-07-17,888.027
2015-07-20,899.584
2015-07-21,893.099
2015-07-22,886.282
2015-07-23,894.223
2015-07-24,901.837
2015-07-27,898.211
2015-07-28,898.929
2015-07-29,908.762
2015-07-30,903.592
2015-07-31,913.991
2015-08-03,911.533
2015-08-04,909.605
