Date,FINLAND SMALL VALUE Small Cap
2010-09-22,799.161
2010-09-23,791.824
2010-09-24,812.423
2010-09-27,815.343
2010-09-28,827.419
2010-09-29,832.906
2010-09-30,840.228
2010-10-01,848.685
2010-10-04,842.078
2010-10-05,858.116
2010-10-06,867.232
2010-10-07,871.084
2010-10-08,873.282
2010-10-11,881.09
2010-10-12,879.968
2010-10-13,905.627
2010-10-14,900.473
2010-10-15,888.104
2010-10-18,880.727
2010-10-19,863.982
2010-10-20,878.236
2010-10-21,885.123
2010-10-22,876.63
2010-10-25,888.727
2010-10-26,882.619
2010-10-27,856.773
2010-10-28,858.038
2010-10-29,849.981
2010-11-01,853.087
2010-11-02,865.726
2010-11-03,859.857
2010-11-04,884.466
2010-11-05,875.834
2010-11-08,866.879
2010-11-09,875.961
2010-11-10,856.602
2010-11-11,849.464
2010-11-12,843.946
2010-11-15,840.583
2010-11-16,816.013
2010-11-17,817.118
2010-11-18,833.007
2010-11-19,835.67
2010-11-22,828.91
2010-11-23,804.219
2010-11-24,813.703
2010-11-25,826.182
2010-11-26,816.248
2010-11-29,794.205
2010-11-30,784.641
2010-12-01,806.787
2010-12-02,828.311
2010-12-03,842.681
2010-12-06,836.636
2010-12-07,850.444
2010-12-08,841.423
2010-12-09,833.394
2010-12-10,835.244
2010-12-13,850.56
2010-12-14,853.461
2010-12-15,867.129
2010-12-16,854.58
2010-12-17,853.768
2010-12-20,856.704
2010-12-21,862.573
2010-12-22,862.842
2010-12-23,858.895
2010-12-24,862.28
2010-12-27,864.589
2010-12-28,864.978
2010-12-29,868.831
2010-12-30,878.296
2010-12-31,887.124
2011-01-03,899.138
2011-01-04,893.362
2011-01-05,878.817
2011-01-06,871.53
2011-01-07,863.691
2011-01-10,844.193
2011-01-11,858.276
2011-01-12,878.085
2011-01-13,894.767
2011-01-14,897.719
2011-01-17,889.552
2011-01-18,902.665
2011-01-19,895.104
2011-01-20,872.98
2011-01-21,890.972
2011-01-24,898.291
2011-01-25,898.882
2011-01-26,904.256
2011-01-27,907.104
2011-01-28,900.571
2011-01-31,901.913
2011-02-01,922.324
2011-02-02,912.172
2011-02-03,883.718
2011-02-04,892.985
2011-02-07,906.061
2011-02-08,910.738
2011-02-09,914.632
2011-02-10,888.779
2011-02-11,884.393
2011-02-14,888.536
2011-02-15,887.781
2011-02-16,887.704
2011-02-17,886.508
2011-02-18,902.42
2011-02-21,894.085
2011-02-22,890.768
2011-02-23,875.212
2011-02-24,879.012
2011-02-25,888.621
2011-02-28,897.883
2011-03-01,905.002
2011-03-02,901.219
2011-03-03,913.531
2011-03-04,917.19
2011-03-07,916.93
2011-03-08,909.043
2011-03-09,916.927
2011-03-10,898.812
2011-03-11,887.205
2011-03-14,879.047
2011-03-15,867.462
2011-03-16,860.006
2011-03-17,878.785
2011-03-18,898.022
2011-03-21,920.32
2011-03-22,921.405
2011-03-23,915.749
2011-03-24,933.108
2011-03-25,936.554
2011-03-28,935.94
2011-03-29,935.419
2011-03-30,944.642
2011-03-31,945.085
2011-04-01,948.163
2011-04-04,959.04
2011-04-05,955.209
2011-04-06,970.752
2011-04-07,959.598
2011-04-08,976.239
2011-04-11,980.772
2011-04-12,966.428
2011-04-13,969.727
2011-04-14,963.609
2011-04-15,950.149
2011-04-18,921.7
2011-04-19,946.03
2011-04-20,969.944
2011-04-21,980.559
2011-04-22,980.559
2011-04-25,979.852
2011-04-26,988.535
2011-04-27,990.416
2011-04-28,1023.705
2011-04-29,1024.2
2011-05-02,1034.812
2011-05-03,1020.291
2011-05-04,1014.079
2011-05-05,990.124
2011-05-06,999.311
2011-05-09,982.356
2011-05-10,995.899
2011-05-11,990.964
2011-05-12,976.018
2011-05-13,978.207
2011-05-16,976.449
2011-05-17,968.907
2011-05-18,978.602
2011-05-19,978.603
2011-05-20,970.313
2011-05-23,946.933
2011-05-24,950.988
2011-05-25,944.258
2011-05-26,940.704
2011-05-27,956.109
2011-05-30,953.763
2011-05-31,968.305
2011-06-01,966.004
2011-06-02,966.975
2011-06-03,961.054
2011-06-06,952.606
2011-06-07,958.107
2011-06-08,928.941
2011-06-09,929.754
2011-06-10,909.937
2011-06-13,904.512
2011-06-14,911.723
2011-06-15,885.03
2011-06-16,856.175
2011-06-17,877.775
2011-06-20,855.363
2011-06-21,877.851
2011-06-22,885.359
2011-06-23,850.151
2011-06-24,851.143
2011-06-27,853.155
2011-06-28,869.6
2011-06-29,903.074
2011-06-30,935.019
2011-07-01,941.708
2011-07-04,950.907
2011-07-05,943.297
2011-07-06,932.876
2011-07-07,945.878
2011-07-08,923.84
2011-07-11,874.168
2011-07-12,862.831
2011-07-13,880.552
2011-07-14,867.555
2011-07-15,853.351
2011-07-18,827.958
2011-07-19,842.212
2011-07-20,858.232
2011-07-21,873.387
2011-07-22,879.298
2011-07-25,872.018
2011-07-26,878.674
2011-07-27,858.695
2011-07-28,834.421
2011-07-29,838.168
2011-08-01,805.262
2011-08-02,776.057
2011-08-03,750.128
2011-08-04,689.8
2011-08-05,668.859
2011-08-08,629.084
2011-08-09,672.737
2011-08-10,656.553
2011-08-11,688.871
2011-08-12,715.486
2011-08-15,732.57
2011-08-16,715.421
2011-08-17,721.805
2011-08-18,666.952
2011-08-19,657.105
2011-08-22,656.134
2011-08-23,665.458
2011-08-24,673.772
2011-08-25,670.497
2011-08-26,668.355
2011-08-29,698.239
2011-08-30,702.81
2011-08-31,731.624
2011-09-01,717.422
2011-09-02,696.966
2011-09-05,661.419
2011-09-06,647.082
2011-09-07,665.482
2011-09-08,661.68
2011-09-09,630.447
2011-09-12,604.563
2011-09-13,609.552
2011-09-14,617.411
2011-09-15,644.242
2011-09-16,658.352
2011-09-19,629.886
2011-09-20,638.234
2011-09-21,633.916
2011-09-22,596.688
2011-09-23,594.188
2011-09-26,589.326
2011-09-27,628.737
2011-09-28,618.837
2011-09-29,633.181
2011-09-30,604.025
2011-10-03,590.723
2011-10-04,568.818
2011-10-05,590.998
2011-10-06,620.605
2011-10-07,625.076
2011-10-10,648.876
2011-10-11,652.372
2011-10-12,670.934
2011-10-13,672.537
2011-10-14,688.573
2011-10-17,664.687
2011-10-18,667.141
2011-10-19,669.884
2011-10-20,651.569
2011-10-21,678.718
2011-10-24,708.676
2011-10-25,702.876
2011-10-26,695.146
2011-10-27,755.364
2011-10-28,752.61
2011-10-31,706.727
2011-11-01,667.654
2011-11-02,688.506
2011-11-03,703.654
2011-11-04,697.668
2011-11-07,691.233
2011-11-08,698.449
2011-11-09,678.538
2011-11-10,666.67
2011-11-11,697.347
2011-11-14,689.6
2011-11-15,672.993
2011-11-16,670.862
2011-11-17,658.489
2011-11-18,639.287
2011-11-21,611.451
2011-11-22,609.604
2011-11-23,592.692
2011-11-24,601.681
2011-11-25,593.167
2011-11-28,628.066
2011-11-29,631.778
2011-11-30,665.532
2011-12-01,650.132
2011-12-02,652.314
2011-12-05,666.71
2011-12-06,662.478
2011-12-07,650.261
2011-12-08,615.966
2011-12-09,623.126
2011-12-12,594.018
2011-12-13,593.813
2011-12-14,568.296
2011-12-15,574.735
2011-12-16,574.768
2011-12-19,568.941
2011-12-20,599.595
2011-12-21,595.563
2011-12-22,608.066
2011-12-23,612.459
2011-12-26,612.459
2011-12-27,608.041
2011-12-28,602.048
2011-12-29,604.547
2011-12-30,614.982
2012-01-02,638.536
2012-01-03,655.225
2012-01-04,641.772
2012-01-05,630.091
2012-01-06,626.2
2012-01-09,620.28
2012-01-10,641.036
2012-01-11,642.14
2012-01-12,661.506
2012-01-13,650.775
2012-01-16,658.827
2012-01-17,675.134
2012-01-18,688.422
2012-01-19,709.79
2012-01-20,709.745
2012-01-23,732.816
2012-01-24,712.426
2012-01-25,716.13
2012-01-26,736.573
2012-01-27,730.573
2012-01-30,706.758
2012-01-31,708.518
2012-02-01,732.391
2012-02-02,747.668
2012-02-03,752.671
2012-02-06,754.864
2012-02-07,757.401
2012-02-08,774.686
2012-02-09,782.907
2012-02-10,768.775
2012-02-13,776.888
2012-02-14,772.481
2012-02-15,775.818
2012-02-16,766.587
2012-02-17,787.974
2012-02-20,808.298
2012-02-21,804.693
2012-02-22,794.994
2012-02-23,789.037
2012-02-24,805.096
2012-02-27,787.854
2012-02-28,789.582
2012-02-29,792.681
2012-03-01,793.399
2012-03-02,788.837
2012-03-05,782.987
2012-03-06,743.332
2012-03-07,759.787
2012-03-08,796.307
2012-03-09,785.797
2012-03-12,791.841
2012-03-13,804.124
2012-03-14,803.197
2012-03-15,805.294
2012-03-16,812.936
2012-03-19,815.518
2012-03-20,800.416
2012-03-21,798.286
2012-03-22,785.113
2012-03-23,789.742
2012-03-26,803.579
2012-03-27,793.996
2012-03-28,789.296
2012-03-29,782.453
2012-03-30,789.742
2012-04-02,789.369
2012-04-03,792.205
2012-04-04,758.005
2012-04-05,753.99
2012-04-06,753.99
2012-04-09,754.423
2012-04-10,722.292
2012-04-11,736.251
2012-04-12,753.367
2012-04-13,735.28
2012-04-16,733.377
2012-04-17,766.355
2012-04-18,759.378
2012-04-19,756.72
2012-04-20,766.557
2012-04-23,734.138
2012-04-24,754.107
2012-04-25,771.635
2012-04-26,758.327
2012-04-27,789.144
2012-04-30,782.904
2012-05-01,782.283
2012-05-02,773.068
2012-05-03,770.482
2012-05-04,743.664
2012-05-07,741.7
2012-05-08,719.207
2012-05-09,708.081
2012-05-10,723.59
2012-05-11,725.396
2012-05-14,692.466
2012-05-15,675.367
2012-05-16,662.471
2012-05-17,660.755
2012-05-18,641.593
2012-05-21,654.655
2012-05-22,679.295
2012-05-23,647.684
2012-05-24,648.387
2012-05-25,641.003
2012-05-28,641.376
2012-05-29,652.67
2012-05-30,628.158
2012-05-31,614.99
2012-06-01,595.253
2012-06-04,594.749
2012-06-05,595.068
2012-06-06,618.357
2012-06-07,635.865
2012-06-08,626.676
2012-06-11,625.998
2012-06-12,608.583
2012-06-13,594.137
2012-06-14,596.359
2012-06-15,616.001
2012-06-18,614.545
2012-06-19,634.142
2012-06-20,646.439
2012-06-21,637.436
2012-06-22,633.871
2012-06-25,608.833
2012-06-26,601.42
2012-06-27,606.458
2012-06-28,597.523
2012-06-29,636.915
2012-07-02,643.923
2012-07-03,653.79
2012-07-04,646.562
2012-07-05,639.723
2012-07-06,620.463
2012-07-09,616.307
2012-07-10,623.591
2012-07-11,617.383
2012-07-12,608.408
2012-07-13,617.405
2012-07-16,625.069
2012-07-17,622.942
2012-07-18,629.437
2012-07-19,637.523
2012-07-20,623.407
2012-07-23,600.923
2012-07-24,597.639
2012-07-25,606.569
2012-07-26,629.115
2012-07-27,644.432
2012-07-30,652.639
2012-07-31,642.527
2012-08-01,637.383
2012-08-02,614.079
2012-08-03,640.453
2012-08-06,653.485
2012-08-07,661.415
2012-08-08,650.93
2012-08-09,654.628
2012-08-10,648.237
2012-08-13,645.096
2012-08-14,646.468
2012-08-15,642.496
2012-08-16,652.489
2012-08-17,660.069
2012-08-20,661.439
2012-08-21,676.835
2012-08-22,665.523
2012-08-23,662.122
2012-08-24,651.435
2012-08-27,657.285
2012-08-28,648.617
2012-08-29,642.781
2012-08-30,637.437
2012-08-31,647.694
2012-09-03,653.573
2012-09-04,645.575
2012-09-05,652.282
2012-09-06,669.118
2012-09-07,692.112
2012-09-10,690.992
2012-09-11,702.482
2012-09-12,714.055
2012-09-13,713.671
2012-09-14,747.723
2012-09-17,746.261
2012-09-18,731.75
2012-09-19,731.159
2012-09-20,723.775
2012-09-21,725.9
2012-09-24,705.906
2012-09-25,712.143
2012-09-26,690.171
2012-09-27,693.758
2012-09-28,689.23
2012-10-01,697.821
2012-10-02,695.451
2012-10-03,688.817
2012-10-04,697.968
2012-10-05,715.761
2012-10-08,701.175
2012-10-09,695.422
2012-10-10,687.686
2012-10-11,692.226
2012-10-12,692.229
2012-10-15,687.275
2012-10-16,694.942
2012-10-17,708.585
2012-10-18,706.182
2012-10-19,697.586
2012-10-22,696.489
2012-10-23,684.456
2012-10-24,690.154
2012-10-25,691.484
2012-10-26,690.243
2012-10-29,687.626
2012-10-30,697.131
2012-10-31,700.543
2012-11-01,704.63
2012-11-02,711.088
2012-11-05,707.004
2012-11-06,712.423
2012-11-07,700.785
2012-11-08,695.689
2012-11-09,691.699
2012-11-12,689.994
2012-11-13,683.457
2012-11-14,679.366
2012-11-15,674.926
2012-11-16,665.428
2012-11-19,687.944
2012-11-20,688.5
2012-11-21,693.322
2012-11-22,704.876
2012-11-23,711.39
2012-11-26,707.603
2012-11-27,702.221
2012-11-28,698.045
2012-11-29,714.821
2012-11-30,717.48
2012-12-03,727.785
2012-12-04,727.573
2012-12-05,729.927
2012-12-06,725.374
2012-12-07,728.038
2012-12-10,720.987
2012-12-11,731.163
2012-12-12,732.85
2012-12-13,734.839
2012-12-14,739.196
2012-12-17,746.728
2012-12-18,755.474
2012-12-19,757.393
2012-12-20,756.089
2012-12-21,748.106
2012-12-24,749.27
2012-12-25,749.27
2012-12-26,750.803
2012-12-27,749.303
2012-12-28,746.457
2012-12-31,744.368
2013-01-01,744.368
2013-01-02,774.576
2013-01-03,767.386
2013-01-04,773.505
2013-01-07,774.968
2013-01-08,772.124
2013-01-09,771.532
2013-01-10,776.617
2013-01-11,782.461
2013-01-14,779.513
2013-01-15,775.894
2013-01-16,777.82
2013-01-17,787.486
2013-01-18,785.489
2013-01-21,793.652
2013-01-22,794.499
2013-01-23,792.574
2013-01-24,798.427
2013-01-25,802.346
2013-01-28,806.33
2013-01-29,802.859
2013-01-30,806.617
2013-01-31,797.352
2013-02-01,820.761
2013-02-04,800.312
2013-02-05,814.599
2013-02-06,810.624
2013-02-07,799.985
2013-02-08,808.704
2013-02-11,809.549
2013-02-12,822.735
2013-02-13,831.331
2013-02-14,827.09
2013-02-15,826.669
2013-02-18,819.281
2013-02-19,836.462
2013-02-20,840.055
2013-02-21,814.651
2013-02-22,818.175
2013-02-25,821.227
2013-02-26,798.091
2013-02-27,808.429
2013-02-28,805.356
2013-03-01,798.136
2013-03-04,793.586
2013-03-05,806.02
2013-03-06,801.43
2013-03-07,808.69
2013-03-08,810.067
2013-03-11,813.574
2013-03-12,811.452
2013-03-13,806.923
2013-03-14,812.054
2013-03-15,820.801
2013-03-18,808.975
2013-03-19,803.954
2013-03-20,816.777
2013-03-21,805.006
2013-03-22,801.589
2013-03-25,794.431
2013-03-26,790.291
2013-03-27,779.831
2013-03-28,783.837
2013-03-29,783.837
2013-04-01,784.203
2013-04-02,792.98
2013-04-03,793.698
2013-04-04,789.101
2013-04-05,783.844
2013-04-08,776.556
2013-04-09,786.856
2013-04-10,805.575
2013-04-11,811.521
2013-04-12,802.211
2013-04-15,787.687
2013-04-16,784.475
2013-04-17,767.354
2013-04-18,770.669
2013-04-19,772.567
2013-04-22,769.944
2013-04-23,787.811
2013-04-24,794.297
2013-04-25,806.746
2013-04-26,797.302
2013-04-29,804.98
2013-04-30,803.515
2013-05-01,804.064
2013-05-02,797.274
2013-05-03,813.015
2013-05-06,809.5
2013-05-07,819.628
2013-05-08,840.984
2013-05-09,835.972
2013-05-10,840.1
2013-05-13,834.003
2013-05-14,836.28
2013-05-15,832.611
2013-05-16,834.599
2013-05-17,826.0
2013-05-20,838.379
2013-05-21,843.047
2013-05-22,840.396
2013-05-23,819.323
2013-05-24,817.922
2013-05-27,817.724
2013-05-28,818.712
2013-05-29,817.735
2013-05-30,824.918
2013-05-31,812.803
2013-06-03,809.783
2013-06-04,802.096
2013-06-05,787.55
2013-06-06,786.938
2013-06-07,797.295
2013-06-10,801.017
2013-06-11,794.059
2013-06-12,799.305
2013-06-13,798.704
2013-06-14,811.509
2013-06-17,814.92
2013-06-18,810.978
2013-06-19,802.15
2013-06-20,765.965
2013-06-21,763.727
2013-06-24,735.65
2013-06-25,738.978
2013-06-26,748.487
2013-06-27,760.437
2013-06-28,750.461
2013-07-01,767.119
2013-07-02,769.428
2013-07-03,760.469
2013-07-04,766.226
2013-07-05,762.001
2013-07-08,770.244
2013-07-09,778.127
2013-07-10,776.796
2013-07-11,800.843
2013-07-12,798.416
2013-07-15,799.43
2013-07-16,800.145
2013-07-17,803.22
2013-07-18,806.304
2013-07-19,807.71
2013-07-22,810.111
2013-07-23,808.936
2013-07-24,805.714
2013-07-25,800.905
2013-07-26,797.427
2013-07-29,798.648
2013-07-30,800.982
2013-07-31,799.028
2013-08-01,816.706
2013-08-02,821.228
2013-08-05,821.34
2013-08-06,822.976
2013-08-07,821.727
2013-08-08,833.164
2013-08-09,841.313
2013-08-12,842.206
2013-08-13,842.918
2013-08-14,850.534
2013-08-15,844.124
2013-08-16,853.694
2013-08-19,861.376
2013-08-20,854.214
2013-08-21,846.821
2013-08-22,850.589
2013-08-23,857.243
2013-08-26,855.464
2013-08-27,844.087
2013-08-28,836.47
2013-08-29,833.693
2013-08-30,821.531
2013-09-02,837.132
2013-09-03,841.539
2013-09-04,850.5
2013-09-05,848.421
2013-09-06,857.001
2013-09-09,867.79
2013-09-10,886.398
2013-09-11,888.567
2013-09-12,883.743
2013-09-13,880.101
2013-09-16,885.226
2013-09-17,880.681
2013-09-18,883.231
2013-09-19,906.201
2013-09-20,899.548
2013-09-23,892.012
2013-09-24,889.312
2013-09-25,887.843
2013-09-26,886.215
2013-09-27,888.083
2013-09-30,884.079
2013-10-01,888.715
2013-10-02,889.374
2013-10-03,889.562
2013-10-04,882.316
2013-10-07,869.863
2013-10-08,868.811
2013-10-09,859.086
2013-10-10,869.8
2013-10-11,870.189
2013-10-14,870.391
2013-10-15,871.374
2013-10-16,867.032
2013-10-17,873.493
2013-10-18,884.966
2013-10-21,889.888
2013-10-22,895.369
2013-10-23,897.496
2013-10-24,899.993
2013-10-25,904.323
2013-10-28,905.7
2013-10-29,905.613
2013-10-30,913.924
2013-10-31,897.516
2013-11-01,890.732
2013-11-04,899.921
2013-11-05,902.044
2013-11-06,914.945
2013-11-07,909.541
2013-11-08,899.827
2013-11-11,908.7
2013-11-12,898.034
2013-11-13,890.241
2013-11-14,896.234
2013-11-15,896.792
2013-11-18,904.779
2013-11-19,901.03
2013-11-20,897.436
2013-11-21,903.134
2013-11-22,908.672
2013-11-25,912.604
2013-11-26,916.937
2013-11-27,924.635
2013-11-28,927.994
2013-11-29,935.678
2013-12-02,926.314
2013-12-03,905.861
2013-12-04,895.706
2013-12-05,906.844
2013-12-06,908.67
2013-12-09,912.493
2013-12-10,911.368
2013-12-11,909.331
2013-12-12,892.385
2013-12-13,889.825
2013-12-16,897.359
2013-12-17,895.65
2013-12-18,902.445
2013-12-19,909.718
2013-12-20,915.717
2013-12-23,927.874
2013-12-24,925.2
2013-12-25,925.2
2013-12-26,926.927
2013-12-27,944.388
2013-12-30,947.221
2013-12-31,944.822
2014-01-01,944.822
2014-01-02,926.538
2014-01-03,936.764
2014-01-06,938.759
2014-01-07,931.93
2014-01-08,936.028
2014-01-09,933.55
2014-01-10,949.628
2014-01-13,959.986
2014-01-14,958.631
2014-01-15,962.785
2014-01-16,964.37
2014-01-17,960.696
2014-01-20,967.905
2014-01-21,949.636
2014-01-22,962.993
2014-01-23,963.048
2014-01-24,944.589
2014-01-27,936.313
2014-01-28,947.533
2014-01-29,939.938
2014-01-30,931.902
2014-01-31,913.713
2014-02-03,906.982
2014-02-04,920.315
2014-02-05,920.854
2014-02-06,934.622
2014-02-07,931.454
2014-02-10,943.747
2014-02-11,955.53
2014-02-12,950.397
2014-02-13,956.868
2014-02-14,960.703
2014-02-17,970.51
2014-02-18,973.191
2014-02-19,980.011
2014-02-20,974.19
2014-02-21,983.307
2014-02-24,985.472
2014-02-25,993.428
2014-02-26,989.957
2014-02-27,987.28
2014-02-28,1002.142
2014-03-03,974.662
2014-03-04,991.867
2014-03-05,997.102
2014-03-06,1016.222
2014-03-07,1009.809
2014-03-10,1002.465
2014-03-11,999.91
2014-03-12,985.416
2014-03-13,977.266
2014-03-14,970.381
2014-03-17,989.121
2014-03-18,999.137
2014-03-19,989.647
2014-03-20,971.621
2014-03-21,969.959
2014-03-24,958.656
2014-03-25,972.614
2014-03-26,986.883
2014-03-27,980.269
2014-03-28,988.361
2014-03-31,993.281
2014-04-01,1003.898
2014-04-02,1009.285
2014-04-03,1005.809
2014-04-04,1006.641
2014-04-07,1002.658
2014-04-08,999.223
2014-04-09,1016.172
2014-04-10,1014.367
2014-04-11,998.629
2014-04-14,983.424
2014-04-15,977.09
2014-04-16,987.745
2014-04-17,995.557
2014-04-18,995.557
2014-04-21,993.291
2014-04-22,1007.194
2014-04-23,1013.17
2014-04-24,1016.802
2014-04-25,1015.035
2014-04-28,1011.233
2014-04-29,1021.983
2014-04-30,1022.545
2014-05-01,1022.545
2014-05-02,1029.131
2014-05-05,1026.125
2014-05-06,1034.105
2014-05-07,1039.286
2014-05-08,1043.683
2014-05-09,1030.208
2014-05-12,1035.926
2014-05-13,1041.775
2014-05-14,1037.234
2014-05-15,1023.462
2014-05-16,1015.653
2014-05-19,1017.412
2014-05-20,1021.898
2014-05-21,1024.24
2014-05-22,1035.997
2014-05-23,1044.393
2014-05-26,1057.3
2014-05-27,1058.67
2014-05-28,1053.477
2014-05-29,1054.872
2014-05-30,1051.704
2014-06-02,1063.247
2014-06-03,1061.211
2014-06-04,1061.626
2014-06-05,1067.738
2014-06-06,1078.308
2014-06-09,1079.96
2014-06-10,1073.937
2014-06-11,1062.867
2014-06-12,1064.017
2014-06-13,1061.286
2014-06-16,1052.162
2014-06-17,1054.075
2014-06-18,1060.416
2014-06-19,1066.61
2014-06-20,1062.189
2014-06-23,1068.982
2014-06-24,1056.57
2014-06-25,1042.953
2014-06-26,1047.697
2014-06-27,1055.657
2014-06-30,1057.931
2014-07-01,1058.813
2014-07-02,1060.192
2014-07-03,1070.659
2014-07-04,1065.352
2014-07-07,1058.79
2014-07-08,1052.689
2014-07-09,1054.635
2014-07-10,1036.489
2014-07-11,1032.644
2014-07-14,1052.93
2014-07-15,1040.33
2014-07-16,1044.273
2014-07-17,1038.422
2014-07-18,1027.818
2014-07-21,1031.7
2014-07-22,1018.514
2014-07-23,1032.768
2014-07-24,1024.087
2014-07-25,1014.509
2014-07-28,1012.064
2014-07-29,1007.047
2014-07-30,997.666
2014-07-31,977.709
2014-08-01,973.003
2014-08-04,970.768
2014-08-05,961.739
2014-08-06,947.43
2014-08-07,944.102
2014-08-08,934.035
2014-08-11,949.479
2014-08-12,946.475
2014-08-13,947.213
2014-08-14,945.898
2014-08-15,943.798
2014-08-18,956.599
2014-08-19,965.897
2014-08-20,962.723
2014-08-21,975.386
2014-08-22,967.362
2014-08-25,970.31
2014-08-26,978.58
2014-08-27,984.779
2014-08-28,962.426
2014-08-29,958.976
2014-09-01,951.597
2014-09-02,949.657
2014-09-03,961.465
2014-09-04,956.716
2014-09-05,963.154
2014-09-08,963.315
2014-09-09,952.47
2014-09-10,942.436
2014-09-11,942.448
2014-09-12,937.859
2014-09-15,934.247
2014-09-16,928.446
2014-09-17,931.031
2014-09-18,929.108
2014-09-19,923.159
2014-09-22,920.978
2014-09-23,909.91
2014-09-24,901.928
2014-09-25,895.567
2014-09-26,887.516
2014-09-29,883.324
2014-09-30,884.506
2014-10-01,867.499
2014-10-02,856.679
2014-10-03,853.196
2014-10-06,860.083
2014-10-07,844.683
2014-10-08,836.317
2014-10-09,829.421
2014-10-10,806.756
2014-10-13,807.265
2014-10-14,815.236
2014-10-15,801.562
2014-10-16,800.655
2014-10-17,830.795
2014-10-20,830.396
2014-10-21,847.246
2014-10-22,862.109
2014-10-23,857.803
2014-10-24,854.458
2014-10-27,851.968
2014-10-28,865.413
2014-10-29,869.903
2014-10-30,860.168
2014-10-31,864.897
2014-11-03,860.297
2014-11-04,862.233
2014-11-05,864.85
2014-11-06,863.724
2014-11-07,852.628
2014-11-10,860.333
2014-11-11,858.215
2014-11-12,851.779
2014-11-13,858.747
2014-11-14,857.015
2014-11-17,859.705
2014-11-18,876.661
2014-11-19,877.704
2014-11-20,874.261
2014-11-21,885.019
2014-11-24,903.577
2014-11-25,906.483
2014-11-26,908.459
2014-11-27,903.24
2014-11-28,887.629
2014-12-01,884.062
2014-12-02,882.629
2014-12-03,888.64
2014-12-04,895.0
2014-12-05,895.404
2014-12-08,894.285
2014-12-09,892.829
2014-12-10,890.686
2014-12-11,887.327
2014-12-12,879.348
2014-12-15,861.854
2014-12-16,867.63
2014-12-17,863.778
2014-12-18,877.774
2014-12-19,873.675
2014-12-22,875.452
2014-12-23,880.429
2014-12-24,881.369
2014-12-25,881.369
2014-12-26,879.996
2014-12-29,882.752
2014-12-30,875.589
2014-12-31,870.982
2015-01-01,870.982
2015-01-02,880.146
2015-01-05,859.001
2015-01-06,857.742
2015-01-07,841.533
2015-01-08,857.596
2015-01-09,862.623
2015-01-12,859.644
2015-01-13,861.065
2015-01-14,849.551
2015-01-15,844.709
2015-01-16,855.361
2015-01-19,872.418
2015-01-20,873.493
2015-01-21,878.378
2015-01-22,878.884
2015-01-23,885.425
2015-01-26,895.254
2015-01-27,886.016
2015-01-28,890.415
2015-01-29,888.611
2015-01-30,896.088
2015-02-02,902.644
2015-02-03,915.299
2015-02-04,913.839
2015-02-05,942.397
2015-02-06,934.959
2015-02-09,930.137
2015-02-10,937.973
2015-02-11,939.484
2015-02-12,951.334
2015-02-13,960.942
2015-02-16,962.772
2015-02-17,960.413
2015-02-18,967.306
2015-02-19,968.745
2015-02-20,970.127
2015-02-23,976.667
2015-02-24,978.612
2015-02-25,980.147
2015-02-26,970.633
2015-02-27,972.089
2015-03-02,973.408
2015-03-03,961.655
2015-03-04,947.562
2015-03-05,955.126
2015-03-06,948.494
2015-03-09,944.629
2015-03-10,926.644
2015-03-11,923.008
2015-03-12,928.698
2015-03-13,925.449
2015-03-16,940.369
2015-03-17,943.552
2015-03-18,949.19
2015-03-19,959.323
2015-03-20,986.012
2015-03-23,996.2
2015-03-24,1003.295
2015-03-25,1006.627
2015-03-26,989.105
2015-03-27,977.922
2015-03-30,980.413
2015-03-31,968.359
2015-04-01,980.998
2015-04-02,994.796
2015-04-03,994.796
2015-04-06,1008.599
2015-04-07,1000.604
2015-04-08,996.696
2015-04-09,990.939
2015-04-10,999.189
2015-04-13,997.088
2015-04-14,1011.609
2015-04-15,1005.771
2015-04-16,1004.813
2015-04-17,996.081
2015-04-20,998.349
2015-04-21,1004.888
2015-04-22,993.58
2015-04-23,997.345
2015-04-24,1012.47
2015-04-27,1020.081
2015-04-28,1008.783
2015-04-29,988.02
2015-04-30,994.456
2015-05-01,995.964
2015-05-04,997.139
2015-05-05,987.17
2015-05-06,1004.194
2015-05-07,994.0
2015-05-08,1007.964
2015-05-11,1003.581
2015-05-12,994.376
2015-05-13,1013.538
2015-05-14,1015.993
2015-05-15,1032.243
2015-05-18,1021.378
2015-05-19,1014.633
2015-05-20,1018.531
2015-05-21,1019.126
2015-05-22,1007.037
2015-05-25,998.201
2015-05-26,982.936
2015-05-27,978.285
2015-05-28,976.478
2015-05-29,971.688
2015-06-01,969.358
2015-06-02,997.831
2015-06-03,1015.408
2015-06-04,1005.095
2015-06-05,975.902
2015-06-08,968.695
2015-06-09,971.49
2015-06-10,985.329
2015-06-11,980.842
2015-06-12,968.079
2015-06-15,953.264
2015-06-16,963.916
2015-06-17,952.523
2015-06-18,965.607
2015-06-19,959.34
2015-06-22,990.262
2015-06-23,984.863
2015-06-24,981.146
2015-06-25,978.394
2015-06-26,978.714
2015-06-29,955.126
2015-06-30,941.574
2015-07-01,949.057
2015-07-02,944.822
2015-07-03,940.354
2015-07-06,923.387
2015-07-07,894.796
2015-07-08,906.751
2015-07-09,927.835
2015-07-10,959.292
2015-07-13,964.493
2015-07-14,967.485
2015-07-15,964.745
2015-07-16,971.412
2015-07-17,970.862
2015-07-20,983.497
2015-07-21,976.407
