Date,IRELAND SMID VALUE SMID (Small+Mid Cap)
2005-11-09,591.381
2005-11-10,594.271
2005-11-11,600.1
2005-11-14,598.404
2005-11-15,604.093
2005-11-16,596.531
2005-11-17,594.845
2005-11-18,598.417
2005-11-21,588.15
2005-11-22,595.465
2005-11-23,598.908
2005-11-24,601.222
2005-11-25,596.497
2005-11-28,598.958
2005-11-29,594.867
2005-11-30,592.939
2005-12-01,596.033
2005-12-02,600.552
2005-12-05,608.476
2005-12-06,615.743
2005-12-07,626.224
2005-12-08,641.095
2005-12-09,648.506
2005-12-12,652.02
2005-12-13,647.142
2005-12-14,649.342
2005-12-15,646.647
2005-12-16,665.771
2005-12-19,652.988
2005-12-20,640.411
2005-12-21,647.792
2005-12-22,647.869
2005-12-23,657.921
2005-12-26,657.921
2005-12-27,657.588
2005-12-28,668.765
2005-12-29,666.237
2005-12-30,667.802
2006-01-02,667.802
2006-01-03,677.718
2006-01-04,684.1
2006-01-05,682.453
2006-01-06,688.321
2006-01-09,697.08
2006-01-10,686.465
2006-01-11,706.106
2006-01-12,714.373
2006-01-13,707.263
2006-01-16,712.238
2006-01-17,713.929
2006-01-18,708.972
2006-01-19,699.496
2006-01-20,694.334
2006-01-23,696.916
2006-01-24,698.212
2006-01-25,699.313
2006-01-26,698.075
2006-01-27,701.63
2006-01-30,699.684
2006-01-31,705.827
2006-02-01,710.662
2006-02-02,703.6
2006-02-03,704.35
2006-02-06,704.656
2006-02-07,694.047
2006-02-08,686.892
2006-02-09,692.921
2006-02-10,688.63
2006-02-13,687.283
2006-02-14,681.498
2006-02-15,696.919
2006-02-16,698.677
2006-02-17,701.44
2006-02-20,705.65
2006-02-21,702.662
2006-02-22,705.549
2006-02-23,715.554
2006-02-24,715.48
2006-02-27,708.827
2006-02-28,708.959
2006-03-01,705.221
2006-03-02,708.649
2006-03-03,704.719
2006-03-06,706.498
2006-03-07,705.788
2006-03-08,711.937
2006-03-09,725.06
2006-03-10,717.026
2006-03-13,721.216
2006-03-14,725.778
2006-03-15,728.161
2006-03-16,726.451
2006-03-17,734.043
2006-03-20,744.488
2006-03-21,741.334
2006-03-22,735.352
2006-03-23,735.949
2006-03-24,739.782
2006-03-27,740.399
2006-03-28,737.538
2006-03-29,731.207
2006-03-30,751.074
2006-03-31,748.618
2006-04-03,752.739
2006-04-04,758.77
2006-04-05,762.611
2006-04-06,761.112
2006-04-07,747.368
2006-04-10,745.523
2006-04-11,741.29
2006-04-12,742.544
2006-04-13,742.558
2006-04-14,742.558
2006-04-17,754.352
2006-04-18,752.927
2006-04-19,754.302
2006-04-20,754.592
2006-04-21,763.338
2006-04-24,770.842
2006-04-25,775.856
2006-04-26,779.474
2006-04-27,782.025
2006-04-28,786.093
2006-05-01,787.466
2006-05-02,789.881
2006-05-03,782.455
2006-05-04,787.319
2006-05-05,797.376
2006-05-08,798.404
2006-05-09,806.077
2006-05-10,808.382
2006-05-11,800.201
2006-05-12,796.04
2006-05-15,789.428
2006-05-16,809.961
2006-05-17,788.238
2006-05-18,772.778
2006-05-19,769.652
2006-05-22,766.545
2006-05-23,776.042
2006-05-24,770.107
2006-05-25,775.6
2006-05-26,782.78
2006-05-29,786.623
2006-05-30,791.32
2006-05-31,794.131
2006-06-01,797.068
2006-06-02,800.719
2006-06-05,801.401
2006-06-06,741.786
2006-06-07,741.253
2006-06-08,735.49
2006-06-09,735.545
2006-06-12,727.365
2006-06-13,709.932
2006-06-14,708.441
2006-06-15,737.61
2006-06-16,732.76
2006-06-19,742.887
2006-06-20,738.479
2006-06-21,740.016
2006-06-22,740.869
2006-06-23,736.739
2006-06-26,743.744
2006-06-27,739.403
2006-06-28,734.038
2006-06-29,732.196
2006-06-30,756.803
2006-07-03,759.472
2006-07-04,755.446
2006-07-05,755.744
2006-07-06,756.759
2006-07-07,759.023
2006-07-10,759.586
2006-07-11,747.928
2006-07-12,748.612
2006-07-13,743.46
2006-07-14,733.017
2006-07-17,726.985
2006-07-18,721.055
2006-07-19,734.338
2006-07-20,736.189
2006-07-21,723.01
2006-07-24,718.244
2006-07-25,722.606
2006-07-26,726.62
2006-07-27,732.241
2006-07-28,741.41
2006-07-31,741.846
2006-08-01,739.617
2006-08-02,737.988
2006-08-03,734.565
2006-08-04,750.668
2006-08-07,738.723
2006-08-08,747.65
2006-08-09,747.245
2006-08-10,739.532
2006-08-11,735.682
2006-08-14,734.442
2006-08-15,741.989
2006-08-16,746.517
2006-08-17,750.37
2006-08-18,747.496
2006-08-21,759.692
2006-08-22,751.222
2006-08-23,748.453
2006-08-24,755.253
2006-08-25,763.653
2006-08-28,777.11
2006-08-29,781.895
2006-08-30,788.326
2006-08-31,803.812
2006-09-01,788.931
2006-09-04,793.039
2006-09-05,787.173
2006-09-06,789.858
2006-09-07,780.428
2006-09-08,774.555
2006-09-11,779.045
2006-09-12,780.563
2006-09-13,783.747
2006-09-14,780.003
2006-09-15,772.362
2006-09-18,778.514
2006-09-19,773.717
2006-09-20,775.261
2006-09-21,769.852
2006-09-22,767.941
2006-09-25,766.301
2006-09-26,774.97
2006-09-27,777.925
2006-09-28,773.288
2006-09-29,775.355
2006-10-02,782.113
2006-10-03,777.594
2006-10-04,775.446
2006-10-05,784.938
2006-10-06,775.38
2006-10-09,783.387
2006-10-10,788.518
2006-10-11,785.211
2006-10-12,791.245
2006-10-13,787.47
2006-10-16,790.763
2006-10-17,789.715
2006-10-18,788.648
2006-10-19,796.141
2006-10-20,799.866
2006-10-23,794.978
2006-10-24,792.67
2006-10-25,793.321
2006-10-26,808.497
2006-10-27,815.567
2006-10-30,798.934
2006-10-31,812.475
2006-11-01,812.022
2006-11-02,811.906
2006-11-03,807.129
2006-11-06,814.291
2006-11-07,823.373
2006-11-08,813.244
2006-11-09,810.433
2006-11-10,817.755
2006-11-13,819.775
2006-11-14,830.914
2006-11-15,837.255
2006-11-16,843.353
2006-11-17,841.767
2006-11-20,842.159
2006-11-21,848.542
2006-11-22,855.333
2006-11-23,854.269
2006-11-24,860.049
2006-11-27,852.278
2006-11-28,839.423
2006-11-29,847.179
2006-11-30,855.855
2006-12-01,859.718
2006-12-04,862.755
2006-12-05,863.891
2006-12-06,878.35
2006-12-07,879.159
2006-12-08,883.926
2006-12-11,885.852
2006-12-12,885.616
2006-12-13,880.062
2006-12-14,912.641
2006-12-15,910.015
2006-12-18,904.976
2006-12-19,907.084
2006-12-20,920.169
2006-12-21,916.634
2006-12-22,914.913
2006-12-25,914.913
2006-12-26,913.487
2006-12-27,917.635
2006-12-28,922.855
2006-12-29,923.349
2007-01-01,923.349
2007-01-02,944.393
2007-01-03,935.51
2007-01-04,923.87
2007-01-05,918.489
2007-01-08,902.155
2007-01-09,907.428
2007-01-10,899.018
2007-01-11,893.691
2007-01-12,898.596
2007-01-15,894.914
2007-01-16,894.537
2007-01-17,893.75
2007-01-18,889.556
2007-01-19,903.917
2007-01-22,895.725
2007-01-23,893.754
2007-01-24,901.1
2007-01-25,893.501
2007-01-26,881.268
2007-01-29,886.737
2007-01-30,892.872
2007-01-31,879.338
2007-02-01,884.472
2007-02-02,924.442
2007-02-05,906.291
2007-02-06,909.633
2007-02-07,920.965
2007-02-08,930.791
2007-02-09,938.251
2007-02-12,931.063
2007-02-13,945.472
2007-02-14,963.543
2007-02-15,977.888
2007-02-16,983.3
2007-02-19,986.283
2007-02-20,981.851
2007-02-21,975.963
2007-02-22,977.183
2007-02-23,970.464
2007-02-26,968.437
2007-02-27,942.519
2007-02-28,931.793
2007-03-01,917.022
2007-03-02,909.098
2007-03-05,883.743
2007-03-06,888.607
2007-03-07,897.721
2007-03-08,912.164
2007-03-09,914.979
2007-03-12,927.39
2007-03-13,919.733
2007-03-14,889.174
2007-03-15,894.575
2007-03-16,899.963
2007-03-19,906.696
2007-03-20,903.356
2007-03-21,901.735
2007-03-22,929.008
2007-03-23,915.533
2007-03-26,923.504
2007-03-27,914.29
2007-03-28,914.565
2007-03-29,929.321
2007-03-30,932.142
2007-04-02,937.234
2007-04-03,943.916
2007-04-04,934.407
2007-04-05,942.698
2007-04-06,942.698
2007-04-09,937.787
2007-04-10,966.215
2007-04-11,960.024
2007-04-12,968.945
2007-04-13,982.161
2007-04-16,987.713
2007-04-17,987.065
2007-04-18,979.56
2007-04-19,973.629
2007-04-20,970.062
2007-04-23,967.05
2007-04-24,948.388
2007-04-25,943.162
2007-04-26,941.465
2007-04-27,928.813
2007-04-30,925.395
2007-05-01,922.655
2007-05-02,931.536
2007-05-03,949.889
2007-05-04,951.434
2007-05-07,953.815
2007-05-08,943.561
2007-05-09,940.353
2007-05-10,931.814
2007-05-11,947.239
2007-05-14,941.121
2007-05-15,948.891
2007-05-16,932.4
2007-05-17,929.469
2007-05-18,956.376
2007-05-21,975.765
2007-05-22,975.144
2007-05-23,1001.806
2007-05-24,994.21
2007-05-25,1001.528
2007-05-28,1001.435
2007-05-29,1004.894
2007-05-30,997.517
2007-05-31,1000.0
2007-06-01,1007.313
2007-06-04,1011.418
2007-06-05,983.074
2007-06-06,953.264
2007-06-07,955.22
2007-06-08,944.882
2007-06-11,958.6
2007-06-12,949.963
2007-06-13,936.373
2007-06-14,954.763
2007-06-15,980.331
2007-06-18,989.424
2007-06-19,986.855
2007-06-20,987.553
2007-06-21,969.738
2007-06-22,972.402
2007-06-25,971.755
2007-06-26,975.005
2007-06-27,966.028
2007-06-28,975.857
2007-06-29,987.752
2007-07-02,991.936
2007-07-03,992.788
2007-07-04,996.88
2007-07-05,982.564
2007-07-06,995.342
2007-07-09,995.67
2007-07-10,978.964
2007-07-11,976.555
2007-07-12,969.779
2007-07-13,983.331
2007-07-16,974.262
2007-07-17,974.01
2007-07-18,981.186
2007-07-19,999.758
2007-07-20,983.475
2007-07-23,994.653
2007-07-24,970.465
2007-07-25,952.971
2007-07-26,935.336
2007-07-27,902.439
2007-07-30,885.651
2007-07-31,919.681
2007-08-01,923.762
2007-08-02,939.776
2007-08-03,934.619
2007-08-06,928.85
2007-08-07,943.176
2007-08-08,958.124
2007-08-09,941.647
2007-08-10,915.832
2007-08-13,930.541
2007-08-14,916.854
2007-08-15,905.959
2007-08-16,872.365
2007-08-17,879.991
2007-08-20,881.052
2007-08-21,891.27
2007-08-22,902.267
2007-08-23,919.287
2007-08-24,919.946
2007-08-27,932.01
2007-08-28,906.67
2007-08-29,924.336
2007-08-30,922.964
2007-08-31,927.135
2007-09-03,925.025
2007-09-04,931.707
2007-09-05,917.33
2007-09-06,932.829
2007-09-07,925.807
2007-09-10,910.9
2007-09-11,924.713
2007-09-12,905.093
2007-09-13,909.382
2007-09-14,873.177
2007-09-17,852.42
2007-09-18,849.333
2007-09-19,870.255
2007-09-20,866.806
2007-09-21,885.459
2007-09-24,884.786
2007-09-25,866.321
2007-09-26,874.836
2007-09-27,894.026
2007-09-28,895.513
2007-10-01,914.879
2007-10-02,949.022
2007-10-03,969.471
2007-10-04,978.493
2007-10-05,981.785
2007-10-08,972.964
2007-10-09,969.06
2007-10-10,966.804
2007-10-11,958.551
2007-10-12,939.678
2007-10-15,943.601
2007-10-16,937.458
2007-10-17,940.855
2007-10-18,936.275
2007-10-19,923.216
2007-10-22,906.271
2007-10-23,939.986
2007-10-24,930.571
2007-10-25,949.484
2007-10-26,955.133
2007-10-29,957.706
2007-10-30,949.571
2007-10-31,960.095
2007-11-01,941.745
2007-11-02,919.533
2007-11-05,898.784
2007-11-06,909.212
2007-11-07,905.217
2007-11-08,907.249
2007-11-09,908.709
2007-11-12,899.067
2007-11-13,927.344
2007-11-14,910.223
2007-11-15,901.492
2007-11-16,894.68
2007-11-19,880.013
2007-11-20,863.384
2007-11-21,821.912
2007-11-22,814.486
2007-11-23,833.847
2007-11-26,833.724
2007-11-27,822.516
2007-11-28,839.543
2007-11-29,849.175
2007-11-30,886.971
2007-12-03,878.21
2007-12-04,876.155
2007-12-05,886.318
2007-12-06,908.362
2007-12-07,912.956
2007-12-10,927.969
2007-12-11,922.809
2007-12-12,914.481
2007-12-13,863.459
2007-12-14,853.089
2007-12-17,839.419
2007-12-18,838.381
2007-12-19,836.685
2007-12-20,830.476
2007-12-21,848.036
2007-12-24,863.732
2007-12-25,863.732
2007-12-26,869.669
2007-12-27,859.894
2007-12-28,873.864
2007-12-31,857.99
2008-01-01,857.99
2008-01-02,874.473
2008-01-03,872.517
2008-01-04,882.58
2008-01-07,866.748
2008-01-08,873.954
2008-01-09,869.028
2008-01-10,858.968
2008-01-11,860.097
2008-01-14,860.444
2008-01-15,837.285
2008-01-16,822.307
2008-01-17,828.005
2008-01-18,842.412
2008-01-21,812.677
2008-01-22,846.79
2008-01-23,848.633
2008-01-24,875.979
2008-01-25,852.539
2008-01-28,847.297
2008-01-29,867.264
2008-01-30,878.846
2008-01-31,879.6
2008-02-01,908.211
2008-02-04,918.264
2008-02-05,871.53
2008-02-06,876.305
2008-02-07,846.017
2008-02-08,854.683
2008-02-11,848.991
2008-02-12,868.364
2008-02-13,862.907
2008-02-14,861.226
2008-02-15,859.591
2008-02-18,864.481
2008-02-19,876.986
2008-02-20,862.805
2008-02-21,858.374
2008-02-22,840.19
2008-02-25,853.129
2008-02-26,881.239
2008-02-27,895.778
2008-02-28,888.842
2008-02-29,877.244
2008-03-03,858.239
2008-03-04,842.259
2008-03-05,859.955
2008-03-06,842.557
2008-03-07,832.53
2008-03-10,817.222
2008-03-11,817.893
2008-03-12,851.632
2008-03-13,830.827
2008-03-14,842.474
2008-03-17,819.538
2008-03-18,837.248
2008-03-19,832.765
2008-03-20,862.63
2008-03-21,862.63
2008-03-24,861.399
2008-03-25,898.057
2008-03-26,894.847
2008-03-27,906.659
2008-03-28,891.522
2008-03-31,904.22
2008-04-01,915.25
2008-04-02,939.893
2008-04-03,908.535
2008-04-04,913.454
2008-04-07,933.554
2008-04-08,932.374
2008-04-09,918.702
2008-04-10,917.087
2008-04-11,901.055
2008-04-14,888.411
2008-04-15,882.113
2008-04-16,913.89
2008-04-17,910.426
2008-04-18,925.59
2008-04-21,939.396
2008-04-22,931.721
2008-04-23,928.176
2008-04-24,901.471
2008-04-25,901.645
2008-04-28,911.348
2008-04-29,904.257
2008-04-30,890.759
2008-05-01,884.417
2008-05-02,906.815
2008-05-05,911.347
2008-05-06,916.896
2008-05-07,907.266
2008-05-08,920.646
2008-05-09,924.029
2008-05-12,945.895
2008-05-13,935.092
2008-05-14,934.553
2008-05-15,938.597
2008-05-16,943.326
2008-05-19,937.789
2008-05-20,919.324
2008-05-21,915.103
2008-05-22,911.398
2008-05-23,909.221
2008-05-26,915.769
2008-05-27,901.322
2008-05-28,907.08
2008-05-29,904.494
2008-05-30,914.345
2008-06-02,912.419
2008-06-03,875.067
2008-06-04,871.357
2008-06-05,882.344
2008-06-06,875.344
2008-06-09,846.423
2008-06-10,825.596
2008-06-11,809.923
2008-06-12,808.569
2008-06-13,804.305
2008-06-16,809.735
2008-06-17,809.062
2008-06-18,778.345
2008-06-19,771.957
2008-06-20,757.377
2008-06-23,730.24
2008-06-24,722.609
2008-06-25,737.825
2008-06-26,701.742
2008-06-27,681.265
2008-06-30,642.93
2008-07-01,621.221
2008-07-02,597.756
2008-07-03,590.447
2008-07-04,571.531
2008-07-07,562.826
2008-07-08,532.346
2008-07-09,542.224
2008-07-10,518.799
2008-07-11,487.794
2008-07-14,501.074
2008-07-15,472.525
2008-07-16,485.751
2008-07-17,521.957
2008-07-18,574.462
2008-07-21,609.319
2008-07-22,596.768
2008-07-23,632.746
2008-07-24,603.441
2008-07-25,576.01
2008-07-28,541.285
2008-07-29,538.973
2008-07-30,567.798
2008-07-31,564.444
2008-08-01,558.602
2008-08-04,568.218
2008-08-05,606.314
2008-08-06,628.909
2008-08-07,606.157
2008-08-08,598.815
2008-08-11,635.696
2008-08-12,605.162
2008-08-13,579.136
2008-08-14,593.033
2008-08-15,590.729
2008-08-18,577.662
2008-08-19,551.567
2008-08-20,539.348
2008-08-21,530.982
2008-08-22,544.308
2008-08-25,531.936
2008-08-26,531.688
2008-08-27,558.765
2008-08-28,567.528
2008-08-29,572.503
2008-09-01,568.344
2008-09-02,574.825
2008-09-03,570.054
2008-09-04,563.701
2008-09-05,544.223
2008-09-08,579.043
2008-09-09,572.607
2008-09-10,548.773
2008-09-11,526.566
2008-09-12,535.14
2008-09-15,501.362
2008-09-16,485.795
2008-09-17,476.951
2008-09-18,485.884
2008-09-19,549.334
2008-09-22,534.433
2008-09-23,501.593
2008-09-24,488.819
2008-09-25,498.502
2008-09-26,487.189
2008-09-29,381.278
2008-09-30,424.808
2008-10-01,443.943
2008-10-02,469.023
2008-10-03,475.943
2008-10-06,399.896
2008-10-07,350.478
2008-10-08,305.851
2008-10-09,315.169
2008-10-10,305.219
2008-10-13,317.419
2008-10-14,322.06
2008-10-15,311.798
2008-10-16,295.043
2008-10-17,278.568
2008-10-20,278.545
2008-10-21,280.047
2008-10-22,257.124
2008-10-23,246.772
2008-10-24,223.783
2008-10-27,199.883
2008-10-28,191.646
2008-10-29,221.358
2008-10-30,226.848
2008-10-31,247.365
2008-11-03,241.758
2008-11-04,254.258
2008-11-05,257.573
2008-11-06,248.851
2008-11-07,249.782
2008-11-10,261.563
2008-11-11,242.732
2008-11-12,231.967
2008-11-13,224.184
2008-11-14,213.433
2008-11-17,204.944
2008-11-18,191.726
2008-11-19,187.477
2008-11-20,174.117
2008-11-21,171.349
2008-11-24,191.779
2008-11-25,191.04
2008-11-26,194.391
2008-11-27,211.065
2008-11-28,202.011
2008-12-01,194.386
2008-12-02,188.15
2008-12-03,170.072
2008-12-04,162.604
2008-12-05,159.372
2008-12-08,179.97
2008-12-09,175.863
2008-12-10,173.439
2008-12-11,167.802
2008-12-12,162.783
2008-12-15,170.197
2008-12-16,168.006
2008-12-17,172.141
2008-12-18,164.679
2008-12-19,153.206
2008-12-22,162.076
2008-12-23,160.925
2008-12-24,160.846
2008-12-25,160.846
2008-12-26,161.622
2008-12-29,160.584
2008-12-30,161.298
2008-12-31,160.187
2009-01-01,160.187
2009-01-02,162.8
2009-01-05,165.557
2009-01-06,167.095
2009-01-07,171.641
2009-01-08,176.487
2009-01-09,180.834
2009-01-12,184.192
2009-01-13,181.912
2009-01-14,164.135
2009-01-15,160.904
2009-01-16,137.951
2009-01-19,86.8
2009-01-20,81.285
2009-01-21,84.66
2009-01-22,82.491
2009-01-23,88.639
2009-01-26,102.63
2009-01-27,111.167
2009-01-28,134.713
2009-01-29,115.424
2009-01-30,108.905
2009-02-02,109.619
2009-02-03,103.654
2009-02-04,105.836
2009-02-05,103.393
2009-02-06,110.175
2009-02-09,116.897
2009-02-10,116.678
2009-02-11,107.804
2009-02-12,95.584
2009-02-13,87.719
2009-02-16,77.347
2009-02-17,76.455
2009-02-18,74.646
2009-02-19,76.466
2009-02-20,71.191
2009-02-23,68.498
2009-02-24,64.299
2009-02-25,63.847
2009-02-26,62.387
2009-02-27,58.508
2009-03-02,59.066
2009-03-03,58.993
2009-03-04,60.588
2009-03-05,56.068
2009-03-06,58.82
2009-03-09,59.733
2009-03-10,63.43
2009-03-11,62.898
2009-03-12,64.842
2009-03-13,69.445
2009-03-16,76.383
2009-03-17,74.241
2009-03-18,74.564
2009-03-19,83.365
2009-03-20,91.001
2009-03-23,92.253
2009-03-24,95.641
2009-03-25,89.552
2009-03-26,90.829
2009-03-27,87.585
2009-03-30,81.328
2009-03-31,87.051
2009-04-01,94.516
2009-04-02,109.434
2009-04-03,121.202
2009-04-06,127.917
2009-04-07,131.607
2009-04-08,128.616
2009-04-09,127.881
2009-04-10,127.881
2009-04-13,128.966
2009-04-14,130.637
2009-04-15,125.032
2009-04-16,124.317
2009-04-17,118.548
2009-04-20,118.048
2009-04-21,117.377
2009-04-22,120.757
2009-04-23,120.822
2009-04-24,123.723
2009-04-27,120.404
2009-04-28,115.873
2009-04-29,122.82
2009-04-30,132.898
2009-05-01,132.89
2009-05-04,133.793
2009-05-05,148.349
2009-05-06,160.715
2009-05-07,167.421
2009-05-08,170.152
2009-05-11,167.114
2009-05-12,166.802
2009-05-13,146.057
2009-05-14,153.53
2009-05-15,160.509
2009-05-18,164.618
2009-05-19,179.964
2009-05-20,195.114
2009-05-21,189.332
2009-05-22,196.953
2009-05-25,198.192
2009-05-26,197.081
2009-05-27,207.576
2009-05-28,201.99
2009-05-29,212.974
2009-06-01,213.072
2009-06-02,232.431
2009-06-03,237.586
2009-06-04,235.523
2009-06-05,248.465
2009-06-08,236.839
2009-06-09,240.519
2009-06-10,246.61
2009-06-11,264.337
2009-06-12,263.276
2009-06-15,233.831
2009-06-16,239.234
2009-06-17,213.938
2009-06-18,220.274
2009-06-19,223.882
2009-06-22,209.016
2009-06-23,207.758
2009-06-24,227.548
2009-06-25,217.521
2009-06-26,216.059
2009-06-29,220.396
2009-06-30,221.383
2009-07-01,222.536
2009-07-02,212.875
2009-07-03,211.288
2009-07-06,201.293
2009-07-07,198.469
2009-07-08,191.496
2009-07-09,188.08
2009-07-10,177.405
2009-07-13,184.168
2009-07-14,197.432
2009-07-15,215.073
2009-07-16,215.675
2009-07-17,210.327
2009-07-20,211.146
2009-07-21,208.027
2009-07-22,208.978
2009-07-23,223.039
2009-07-24,219.807
2009-07-27,220.393
2009-07-28,219.746
2009-07-29,218.641
2009-07-30,226.826
2009-07-31,237.005
2009-08-03,245.203
2009-08-04,238.039
2009-08-05,240.709
2009-08-06,253.589
2009-08-07,254.371
2009-08-10,252.989
2009-08-11,246.89
2009-08-12,250.887
2009-08-13,259.772
2009-08-14,269.641
2009-08-17,252.829
2009-08-18,251.393
2009-08-19,252.319
2009-08-20,258.638
2009-08-21,262.358
2009-08-24,269.438
2009-08-25,276.623
2009-08-26,287.194
2009-08-27,300.596
2009-08-28,325.585
2009-08-31,315.847
2009-09-01,303.623
2009-09-02,294.392
2009-09-03,293.057
2009-09-04,300.842
2009-09-07,305.873
2009-09-08,309.337
2009-09-09,309.097
2009-09-10,315.505
2009-09-11,338.003
2009-09-14,343.174
2009-09-15,345.945
2009-09-16,354.226
2009-09-17,396.203
2009-09-18,383.774
2009-09-21,367.246
2009-09-22,372.613
2009-09-23,380.989
2009-09-24,365.077
2009-09-25,368.691
2009-09-28,372.228
2009-09-29,371.825
2009-09-30,379.52
2009-10-01,364.903
2009-10-02,355.1
2009-10-05,353.949
2009-10-06,370.167
2009-10-07,360.981
2009-10-08,363.921
2009-10-09,368.84
2009-10-12,369.674
2009-10-13,353.734
2009-10-14,354.269
2009-10-15,350.671
2009-10-16,343.266
2009-10-19,346.964
2009-10-20,351.513
2009-10-21,349.486
2009-10-22,337.823
2009-10-23,337.71
2009-10-26,326.046
2009-10-27,303.311
2009-10-28,263.289
2009-10-29,279.162
2009-10-30,268.518
2009-11-02,260.281
2009-11-03,236.248
2009-11-04,263.373
2009-11-05,274.719
2009-11-06,284.572
2009-11-09,292.568
2009-11-10,276.725
2009-11-11,283.585
2009-11-12,277.865
2009-11-13,278.27
2009-11-16,267.326
2009-11-17,252.82
2009-11-18,257.208
2009-11-19,249.922
2009-11-20,250.786
2009-11-23,255.042
2009-11-24,252.739
2009-11-25,257.352
2009-11-26,247.538
2009-11-27,251.277
2009-11-30,245.366
2009-12-01,250.006
2009-12-02,253.393
2009-12-03,257.063
2009-12-04,254.346
2009-12-07,251.307
2009-12-08,239.199
2009-12-09,236.203
2009-12-10,232.468
2009-12-11,232.236
2009-12-14,232.017
2009-12-15,229.028
2009-12-16,225.535
2009-12-17,218.155
2009-12-18,219.031
2009-12-21,217.956
2009-12-22,226.241
2009-12-23,232.467
2009-12-24,228.689
2009-12-25,228.689
2009-12-28,229.223
2009-12-29,233.046
2009-12-30,229.6
2009-12-31,230.404
2010-01-01,230.404
2010-01-04,244.047
2010-01-05,246.024
2010-01-06,253.166
2010-01-07,252.129
2010-01-08,251.81
2010-01-11,254.468
2010-01-12,246.649
2010-01-13,247.348
2010-01-14,248.889
2010-01-15,248.203
2010-01-18,248.032
2010-01-19,244.611
2010-01-20,239.804
2010-01-21,232.332
2010-01-22,230.861
2010-01-25,230.14
2010-01-26,227.672
2010-01-27,220.724
2010-01-28,218.541
2010-01-29,219.16
2010-02-01,218.536
2010-02-02,222.08
2010-02-03,219.128
2010-02-04,208.666
2010-02-05,205.623
2010-02-08,206.995
2010-02-09,203.872
2010-02-10,207.884
2010-02-11,205.538
2010-02-12,203.418
2010-02-15,197.484
2010-02-16,205.898
2010-02-17,207.65
2010-02-18,209.037
2010-02-19,206.511
2010-02-22,205.711
2010-02-23,200.769
2010-02-24,195.822
2010-02-25,190.5
2010-02-26,192.049
2010-03-01,189.239
2010-03-02,195.57
2010-03-03,197.663
2010-03-04,203.367
2010-03-05,213.622
2010-03-08,208.112
2010-03-09,205.593
2010-03-10,210.116
2010-03-11,212.909
2010-03-12,219.318
2010-03-15,214.616
2010-03-16,218.184
2010-03-17,224.125
2010-03-18,217.204
2010-03-19,216.138
2010-03-22,214.499
2010-03-23,220.364
2010-03-24,221.116
2010-03-25,228.892
2010-03-26,224.697
2010-03-29,216.283
2010-03-30,216.488
2010-03-31,229.308
2010-04-01,230.287
2010-04-02,230.287
2010-04-05,229.76
2010-04-06,236.607
2010-04-07,238.234
2010-04-08,240.105
2010-04-09,245.329
2010-04-12,249.675
2010-04-13,245.112
2010-04-14,253.221
2010-04-15,252.258
2010-04-16,247.124
2010-04-19,247.63
2010-04-20,254.106
2010-04-21,249.326
2010-04-22,243.875
2010-04-23,246.525
2010-04-26,250.955
2010-04-27,238.308
2010-04-28,232.157
2010-04-29,239.293
2010-04-30,241.534
2010-05-03,239.327
2010-05-04,226.352
2010-05-05,217.88
2010-05-06,209.994
2010-05-07,198.922
2010-05-10,221.95
2010-05-11,216.214
2010-05-12,220.887
2010-05-13,216.675
2010-05-14,205.353
2010-05-17,201.233
2010-05-18,201.656
2010-05-19,194.438
2010-05-20,180.825
2010-05-21,186.284
2010-05-24,180.65
2010-05-25,169.071
2010-05-26,181.131
2010-05-27,182.649
2010-05-28,178.599
2010-05-31,176.81
2010-06-01,176.294
2010-06-02,176.791
2010-06-03,175.46
2010-06-04,172.919
2010-06-07,171.396
2010-06-08,166.715
2010-06-09,172.661
2010-06-10,172.876
2010-06-11,174.411
2010-06-14,183.045
2010-06-15,182.121
2010-06-16,181.237
2010-06-17,182.88
2010-06-18,188.17
2010-06-21,187.718
2010-06-22,179.135
2010-06-23,173.684
2010-06-24,173.172
2010-06-25,172.265
2010-06-28,175.449
2010-06-29,164.622
2010-06-30,163.874
2010-07-01,157.93
2010-07-02,163.434
2010-07-05,163.115
2010-07-06,171.775
2010-07-07,170.5
2010-07-08,177.253
2010-07-09,176.816
2010-07-12,175.543
2010-07-13,177.378
2010-07-14,178.423
2010-07-15,176.415
2010-07-16,176.161
2010-07-19,172.343
2010-07-20,173.659
2010-07-21,175.178
2010-07-22,179.992
2010-07-23,179.436
2010-07-26,185.979
2010-07-27,192.253
2010-07-28,191.575
2010-07-29,193.121
2010-07-30,194.936
2010-08-02,199.803
2010-08-03,200.969
2010-08-04,196.726
2010-08-05,198.871
2010-08-06,196.276
2010-08-09,200.05
2010-08-10,193.384
2010-08-11,187.528
2010-08-12,185.556
2010-08-13,179.967
2010-08-16,177.924
2010-08-17,184.228
2010-08-18,183.009
2010-08-19,178.501
2010-08-20,174.126
2010-08-23,176.33
2010-08-24,172.182
2010-08-25,171.308
2010-08-26,174.414
2010-08-27,172.776
2010-08-30,171.394
2010-08-31,175.02
2010-09-01,178.277
2010-09-02,175.453
2010-09-03,181.256
2010-09-06,181.194
2010-09-07,173.835
2010-09-08,172.494
2010-09-09,173.952
2010-09-10,171.506
2010-09-13,178.626
2010-09-14,176.254
2010-09-15,176.685
2010-09-16,174.45
2010-09-17,167.203
2010-09-20,171.822
