Date,IRELAND SMID VALUE SMID (Small+Mid Cap)
2010-09-21,175.451
2010-09-22,176.237
2010-09-23,170.486
2010-09-24,173.181
2010-09-27,171.967
2010-09-28,167.043
2010-09-29,172.899
2010-09-30,176.31
2010-10-01,176.552
2010-10-04,176.868
2010-10-05,181.088
2010-10-06,181.801
2010-10-07,182.223
2010-10-08,179.078
2010-10-11,178.346
2010-10-12,176.245
2010-10-13,182.204
2010-10-14,180.987
2010-10-15,177.346
2010-10-18,176.27
2010-10-19,172.605
2010-10-20,173.521
2010-10-21,179.108
2010-10-22,175.783
2010-10-25,175.521
2010-10-26,172.576
2010-10-27,170.336
2010-10-28,167.756
2010-10-29,167.941
2010-11-01,166.831
2010-11-02,167.272
2010-11-03,165.511
2010-11-04,167.908
2010-11-05,155.986
2010-11-08,151.416
2010-11-09,155.375
2010-11-10,150.926
2010-11-11,145.198
2010-11-12,148.735
2010-11-15,146.863
2010-11-16,144.398
2010-11-17,148.124
2010-11-18,153.915
2010-11-19,160.94
2010-11-22,148.95
2010-11-23,134.637
2010-11-24,130.811
2010-11-25,128.318
2010-11-26,127.427
2010-11-29,131.451
2010-11-30,132.978
2010-12-01,135.635
2010-12-02,137.845
2010-12-03,139.824
2010-12-06,141.29
2010-12-07,146.878
2010-12-08,148.184
2010-12-09,150.435
2010-12-10,146.281
2010-12-13,150.75
2010-12-14,148.861
2010-12-15,149.051
2010-12-16,146.201
2010-12-17,143.757
2010-12-20,142.551
2010-12-21,145.509
2010-12-22,145.6
2010-12-23,143.262
2010-12-24,144.201
2010-12-27,144.541
2010-12-28,144.338
2010-12-29,146.861
2010-12-30,148.331
2010-12-31,150.514
2011-01-03,149.914
2011-01-04,148.689
2011-01-05,147.119
2011-01-06,144.214
2011-01-07,142.731
2011-01-10,140.939
2011-01-11,145.693
2011-01-12,149.786
2011-01-13,151.881
2011-01-14,151.727
2011-01-17,150.824
2011-01-18,154.481
2011-01-19,154.934
2011-01-20,151.146
2011-01-21,153.185
2011-01-24,153.711
2011-01-25,153.632
2011-01-26,153.392
2011-01-27,155.027
2011-01-28,151.481
2011-01-31,149.456
2011-02-01,155.505
2011-02-02,156.46
2011-02-03,155.637
2011-02-04,156.793
2011-02-07,159.791
2011-02-08,159.295
2011-02-09,155.167
2011-02-10,153.346
2011-02-11,155.066
2011-02-14,154.346
2011-02-15,156.152
2011-02-16,157.805
2011-02-17,157.274
2011-02-18,159.235
2011-02-21,156.25
2011-02-22,155.347
2011-02-23,154.72
2011-02-24,155.492
2011-02-25,158.956
2011-02-28,161.261
2011-03-01,161.778
2011-03-02,159.148
2011-03-03,158.898
2011-03-04,159.365
2011-03-07,158.549
2011-03-08,155.98
2011-03-09,156.824
2011-03-10,152.679
2011-03-11,151.602
2011-03-14,152.623
2011-03-15,148.966
2011-03-16,146.064
2011-03-17,149.713
2011-03-18,151.095
2011-03-21,153.615
2011-03-22,152.35
2011-03-23,150.051
2011-03-24,153.283
2011-03-25,151.105
2011-03-28,150.418
2011-03-29,146.653
2011-03-30,147.119
2011-03-31,147.678
2011-04-01,153.271
2011-04-04,157.726
2011-04-05,157.825
2011-04-06,158.887
2011-04-07,156.522
2011-04-08,157.301
2011-04-11,154.431
2011-04-12,152.671
2011-04-13,155.413
2011-04-14,154.816
2011-04-15,155.107
2011-04-18,150.82
2011-04-19,152.06
2011-04-20,154.514
2011-04-21,155.226
2011-04-22,155.226
2011-04-25,155.114
2011-04-26,157.078
2011-04-27,156.097
2011-04-28,161.09
2011-04-29,160.993
2011-05-02,161.595
2011-05-03,158.179
2011-05-04,156.397
2011-05-05,152.323
2011-05-06,152.177
2011-05-09,150.03
2011-05-10,152.188
2011-05-11,151.66
2011-05-12,150.128
2011-05-13,149.536
2011-05-16,149.313
2011-05-17,148.644
2011-05-18,149.627
2011-05-19,148.695
2011-05-20,149.246
2011-05-23,145.918
2011-05-24,146.187
2011-05-25,145.101
2011-05-26,143.872
2011-05-27,147.098
2011-05-30,148.275
2011-05-31,147.18
2011-06-01,148.129
2011-06-02,149.645
2011-06-03,148.466
2011-06-06,148.838
2011-06-07,149.212
2011-06-08,147.467
2011-06-09,146.446
2011-06-10,142.356
2011-06-13,142.418
2011-06-14,142.94
2011-06-15,139.955
2011-06-16,137.139
2011-06-17,139.689
2011-06-20,139.284
2011-06-21,140.616
2011-06-22,141.138
2011-06-23,135.698
2011-06-24,136.165
2011-06-27,138.236
2011-06-28,140.695
2011-06-29,140.28
2011-06-30,140.786
2011-07-01,143.381
2011-07-04,146.176
2011-07-05,144.791
2011-07-06,141.627
2011-07-07,142.102
2011-07-08,138.645
2011-07-11,132.643
2011-07-12,131.397
2011-07-13,132.749
2011-07-14,132.376
2011-07-15,129.756
2011-07-18,126.977
2011-07-19,128.463
2011-07-20,129.224
2011-07-21,132.484
2011-07-22,133.695
2011-07-25,133.221
2011-07-26,137.192
2011-07-27,132.297
2011-07-28,132.615
2011-07-29,132.444
2011-08-01,129.058
2011-08-02,124.726
2011-08-03,120.35
2011-08-04,113.888
2011-08-05,111.983
2011-08-08,107.963
2011-08-09,112.59
2011-08-10,111.24
2011-08-11,114.638
2011-08-12,115.525
2011-08-15,119.778
2011-08-16,118.202
2011-08-17,117.21
2011-08-18,111.06
2011-08-19,110.981
2011-08-22,113.164
2011-08-23,111.781
2011-08-24,112.328
2011-08-25,111.288
2011-08-26,110.955
2011-08-29,113.085
2011-08-30,113.19
2011-08-31,116.656
2011-09-01,116.252
2011-09-02,113.769
2011-09-05,108.232
2011-09-06,107.667
2011-09-07,111.305
2011-09-08,109.247
2011-09-09,104.72
2011-09-12,102.73
2011-09-13,104.304
2011-09-14,105.379
2011-09-15,105.916
2011-09-16,107.584
2011-09-19,103.495
2011-09-20,104.567
2011-09-21,103.864
2011-09-22,99.501
2011-09-23,100.399
2011-09-26,100.571
2011-09-27,104.351
2011-09-28,103.967
2011-09-29,104.842
2011-09-30,102.322
2011-10-03,100.358
2011-10-04,97.328
2011-10-05,100.574
2011-10-06,104.656
2011-10-07,106.576
2011-10-10,107.995
2011-10-11,108.14
2011-10-12,112.4
2011-10-13,110.763
2011-10-14,112.798
2011-10-17,111.549
2011-10-18,110.194
2011-10-19,110.185
2011-10-20,108.18
2011-10-21,111.046
2011-10-24,112.095
2011-10-25,112.111
2011-10-26,111.952
2011-10-27,120.185
2011-10-28,120.388
2011-10-31,117.903
2011-11-01,109.171
2011-11-02,110.193
2011-11-03,111.244
2011-11-04,111.574
2011-11-07,111.266
2011-11-08,111.249
2011-11-09,107.684
2011-11-10,106.731
2011-11-11,107.683
2011-11-14,107.436
2011-11-15,105.048
2011-11-16,104.707
2011-11-17,102.701
2011-11-18,101.286
2011-11-21,98.946
2011-11-22,98.831
2011-11-23,97.006
2011-11-24,96.51
2011-11-25,96.342
2011-11-28,100.781
2011-11-29,101.88
2011-11-30,107.648
2011-12-01,101.965
2011-12-02,105.64
2011-12-05,106.941
2011-12-06,106.148
2011-12-07,107.441
2011-12-08,104.612
2011-12-09,105.95
2011-12-12,101.374
2011-12-13,99.611
2011-12-14,96.648
2011-12-15,96.704
2011-12-16,96.379
2011-12-19,95.229
2011-12-20,98.391
2011-12-21,98.44
2011-12-22,99.905
2011-12-23,101.124
2011-12-26,101.124
2011-12-27,101.334
2011-12-28,98.105
2011-12-29,96.983
2011-12-30,98.558
2012-01-02,98.558
2012-01-03,101.737
2012-01-04,98.991
2012-01-05,98.185
2012-01-06,98.106
2012-01-09,98.554
2012-01-10,100.753
2012-01-11,100.224
2012-01-12,101.429
2012-01-13,102.058
2012-01-16,102.689
2012-01-17,104.008
2012-01-18,105.396
2012-01-19,111.252
2012-01-20,112.81
2012-01-23,116.211
2012-01-24,115.477
2012-01-25,115.496
2012-01-26,119.845
2012-01-27,119.409
2012-01-30,117.02
2012-01-31,118.955
2012-02-01,123.78
2012-02-02,126.301
2012-02-03,134.248
2012-02-06,132.751
2012-02-07,134.919
2012-02-08,136.569
2012-02-09,138.73
2012-02-10,135.979
2012-02-13,133.767
2012-02-14,130.833
2012-02-15,129.279
2012-02-16,129.718
2012-02-17,136.998
2012-02-20,141.467
2012-02-21,142.917
2012-02-22,138.813
2012-02-23,138.312
2012-02-24,141.391
2012-02-27,141.297
2012-02-28,140.609
2012-02-29,141.126
2012-03-01,142.338
2012-03-02,140.309
2012-03-05,137.708
2012-03-06,131.62
2012-03-07,133.377
2012-03-08,139.416
2012-03-09,138.764
2012-03-12,136.767
2012-03-13,138.986
2012-03-14,137.324
2012-03-15,138.982
2012-03-16,144.492
2012-03-19,141.985
2012-03-20,140.511
2012-03-21,139.025
2012-03-22,134.513
2012-03-23,137.355
2012-03-26,138.542
2012-03-27,137.116
2012-03-28,136.419
2012-03-29,133.941
2012-03-30,134.656
2012-04-02,133.694
2012-04-03,132.558
2012-04-04,126.42
2012-04-05,124.503
2012-04-06,124.503
2012-04-09,124.58
2012-04-10,121.127
2012-04-11,123.199
2012-04-12,126.004
2012-04-13,124.503
2012-04-16,124.123
2012-04-17,129.247
2012-04-18,130.505
2012-04-19,130.409
2012-04-20,129.627
2012-04-23,126.381
2012-04-24,128.467
2012-04-25,128.772
2012-04-26,128.833
2012-04-27,129.152
2012-04-30,130.186
2012-05-01,130.231
2012-05-02,128.467
2012-05-03,129.413
2012-05-04,125.233
2012-05-07,124.642
2012-05-08,122.06
2012-05-09,119.896
2012-05-10,121.877
2012-05-11,120.973
2012-05-14,116.206
2012-05-15,116.422
2012-05-16,113.88
2012-05-17,111.568
2012-05-18,110.167
2012-05-21,112.009
2012-05-22,113.606
2012-05-23,108.876
2012-05-24,110.171
2012-05-25,109.18
2012-05-28,109.598
2012-05-29,110.138
2012-05-30,107.448
2012-05-31,107.191
2012-06-01,104.602
2012-06-04,105.727
2012-06-05,107.257
2012-06-06,110.927
2012-06-07,113.151
2012-06-08,111.602
2012-06-11,111.364
2012-06-12,109.775
2012-06-13,108.046
2012-06-14,108.892
2012-06-15,110.334
2012-06-18,109.293
2012-06-19,111.085
2012-06-20,111.451
2012-06-21,110.017
2012-06-22,108.329
2012-06-25,104.348
2012-06-26,103.674
2012-06-27,104.542
2012-06-28,103.908
2012-06-29,113.004
2012-07-02,115.402
2012-07-03,116.399
2012-07-04,114.652
2012-07-05,112.372
2012-07-06,109.749
2012-07-09,107.888
2012-07-10,107.619
2012-07-11,106.88
2012-07-12,103.714
2012-07-13,105.703
2012-07-16,106.8
2012-07-17,106.249
2012-07-18,107.688
2012-07-19,110.503
2012-07-20,108.783
2012-07-23,104.535
2012-07-24,103.41
2012-07-25,105.188
2012-07-26,110.897
2012-07-27,113.636
2012-07-30,113.845
2012-07-31,113.794
2012-08-01,113.779
2012-08-02,111.064
2012-08-03,115.489
2012-08-06,116.448
2012-08-07,116.914
2012-08-08,115.676
2012-08-09,114.94
2012-08-10,114.325
2012-08-13,115.457
2012-08-14,115.154
2012-08-15,114.664
2012-08-16,115.892
2012-08-17,115.26
2012-08-20,116.141
2012-08-21,118.232
2012-08-22,117.287
2012-08-23,117.338
2012-08-24,116.763
2012-08-27,116.802
2012-08-28,116.005
2012-08-29,115.953
2012-08-30,115.104
2012-08-31,118.788
2012-09-03,119.966
2012-09-04,119.533
2012-09-05,119.978
2012-09-06,124.512
2012-09-07,128.869
2012-09-10,127.795
2012-09-11,128.927
2012-09-12,129.245
2012-09-13,129.485
2012-09-14,137.034
2012-09-17,134.437
2012-09-18,133.685
2012-09-19,134.005
2012-09-20,132.054
2012-09-21,133.768
2012-09-24,134.342
2012-09-25,135.462
2012-09-26,130.263
2012-09-27,131.787
2012-09-28,132.827
2012-10-01,134.01
2012-10-02,134.844
2012-10-03,134.461
2012-10-04,136.826
2012-10-05,139.112
2012-10-08,136.4
2012-10-09,134.579
2012-10-10,132.81
2012-10-11,133.843
2012-10-12,133.627
2012-10-15,133.011
2012-10-16,137.114
2012-10-17,137.822
2012-10-18,137.216
2012-10-19,134.716
2012-10-22,136.094
2012-10-23,132.873
2012-10-24,134.266
2012-10-25,134.665
2012-10-26,133.743
2012-10-29,133.146
2012-10-30,134.004
2012-10-31,132.432
2012-11-01,134.85
2012-11-02,135.918
2012-11-05,134.609
2012-11-06,135.825
2012-11-07,133.609
2012-11-08,133.464
2012-11-09,131.125
2012-11-12,130.221
2012-11-13,130.217
2012-11-14,129.947
2012-11-15,129.752
2012-11-16,129.443
2012-11-19,133.466
2012-11-20,135.156
2012-11-21,136.808
2012-11-22,138.019
2012-11-23,139.596
2012-11-26,140.385
2012-11-27,142.335
2012-11-28,144.52
2012-11-29,150.472
2012-11-30,148.354
2012-12-03,148.087
2012-12-04,149.808
2012-12-05,150.372
2012-12-06,152.594
2012-12-07,152.804
2012-12-10,151.051
2012-12-11,153.124
2012-12-12,154.683
2012-12-13,154.209
2012-12-14,153.472
2012-12-17,153.168
2012-12-18,154.751
2012-12-19,155.579
2012-12-20,154.557
2012-12-21,154.487
2012-12-24,155.438
2012-12-25,155.438
2012-12-26,155.756
2012-12-27,154.833
2012-12-28,156.489
2012-12-31,155.72
2013-01-01,155.72
2013-01-02,160.229
2013-01-03,158.78
2013-01-04,159.498
2013-01-07,163.848
2013-01-08,167.863
2013-01-09,167.723
2013-01-10,172.674
2013-01-11,172.708
2013-01-14,172.603
2013-01-15,173.223
2013-01-16,172.805
2013-01-17,175.63
2013-01-18,174.243
2013-01-21,175.879
2013-01-22,174.831
2013-01-23,173.959
2013-01-24,175.487
2013-01-25,178.861
2013-01-28,180.848
2013-01-29,181.375
2013-01-30,182.15
2013-01-31,180.926
2013-02-01,183.724
2013-02-04,179.693
2013-02-05,179.174
2013-02-06,180.241
2013-02-07,178.463
2013-02-08,181.462
2013-02-11,179.097
2013-02-12,182.857
2013-02-13,184.889
2013-02-14,182.423
2013-02-15,182.299
2013-02-18,182.292
2013-02-19,184.204
2013-02-20,184.768
2013-02-21,179.797
2013-02-22,181.45
2013-02-25,182.009
2013-02-26,178.141
2013-02-27,178.219
2013-02-28,178.738
2013-03-01,177.685
2013-03-04,180.998
2013-03-05,185.248
2013-03-06,183.875
2013-03-07,186.872
2013-03-08,189.587
2013-03-11,194.501
2013-03-12,196.982
2013-03-13,197.164
2013-03-14,198.362
2013-03-15,190.253
2013-03-18,196.421
2013-03-19,194.6
2013-03-20,196.081
2013-03-21,194.983
2013-03-22,196.931
2013-03-25,195.42
2013-03-26,192.158
2013-03-27,188.017
2013-03-28,192.709
2013-03-29,192.709
2013-04-01,192.799
2013-04-02,195.053
2013-04-03,195.242
2013-04-04,194.515
2013-04-05,191.448
2013-04-08,190.822
2013-04-09,193.441
2013-04-10,198.374
2013-04-11,201.522
2013-04-12,198.427
2013-04-15,197.37
2013-04-16,201.211
2013-04-17,196.068
2013-04-18,196.216
2013-04-19,196.524
2013-04-22,196.564
2013-04-23,200.608
2013-04-24,198.819
2013-04-25,198.618
2013-04-26,196.142
2013-04-29,198.355
2013-04-30,199.752
2013-05-01,199.669
2013-05-02,199.092
2013-05-03,203.833
2013-05-06,202.901
2013-05-07,208.826
2013-05-08,211.664
2013-05-09,209.835
2013-05-10,208.043
2013-05-13,208.675
2013-05-14,210.036
2013-05-15,209.067
2013-05-16,209.257
2013-05-17,207.762
2013-05-20,208.754
2013-05-21,211.064
2013-05-22,215.616
2013-05-23,211.544
2013-05-24,214.412
2013-05-27,216.432
2013-05-28,216.366
2013-05-29,214.39
2013-05-30,213.228
2013-05-31,212.041
2013-06-03,213.178
2013-06-04,211.533
2013-06-05,210.021
2013-06-06,209.634
2013-06-07,214.736
2013-06-10,215.478
2013-06-11,213.506
2013-06-12,213.369
2013-06-13,212.215
2013-06-14,217.348
2013-06-17,218.811
2013-06-18,221.57
2013-06-19,222.787
2013-06-20,214.571
2013-06-21,213.481
2013-06-24,206.989
2013-06-25,208.83
2013-06-26,210.208
2013-06-27,216.574
2013-06-28,218.578
2013-07-01,219.346
2013-07-02,218.438
2013-07-03,214.689
2013-07-04,217.502
2013-07-05,215.349
2013-07-08,217.533
2013-07-09,219.522
2013-07-10,219.218
2013-07-11,224.113
2013-07-12,226.643
2013-07-15,226.829
2013-07-16,226.992
2013-07-17,225.896
2013-07-18,230.274
2013-07-19,230.1
2013-07-22,231.765
2013-07-23,231.396
2013-07-24,235.327
2013-07-25,239.494
2013-07-26,237.082
2013-07-29,239.135
2013-07-30,241.595
2013-07-31,246.971
2013-08-01,246.798
2013-08-02,247.371
2013-08-05,248.411
2013-08-06,248.42
2013-08-07,247.943
2013-08-08,250.413
2013-08-09,250.042
2013-08-12,247.813
2013-08-13,246.588
2013-08-14,247.398
2013-08-15,245.32
2013-08-16,244.95
2013-08-19,248.713
2013-08-20,247.566
2013-08-21,247.276
2013-08-22,251.049
2013-08-23,253.304
2013-08-26,254.748
2013-08-27,249.387
2013-08-28,249.058
2013-08-29,251.621
2013-08-30,249.781
2013-09-02,254.507
2013-09-03,253.602
2013-09-04,253.144
2013-09-05,253.496
2013-09-06,254.63
2013-09-09,254.587
2013-09-10,257.752
2013-09-11,260.827
2013-09-12,262.439
2013-09-13,260.622
2013-09-16,264.588
2013-09-17,265.112
2013-09-18,265.861
2013-09-19,269.052
2013-09-20,262.649
2013-09-23,264.964
2013-09-24,266.735
2013-09-25,267.7
2013-09-26,266.546
2013-09-27,268.558
2013-09-30,267.963
2013-10-01,270.145
2013-10-02,271.422
2013-10-03,272.872
2013-10-04,274.961
2013-10-07,272.726
2013-10-08,272.066
2013-10-09,268.502
2013-10-10,270.843
2013-10-11,271.766
2013-10-14,272.749
2013-10-15,275.772
2013-10-16,279.308
2013-10-17,282.735
2013-10-18,286.322
2013-10-21,286.225
2013-10-22,283.513
2013-10-23,283.598
2013-10-24,283.171
2013-10-25,284.0
2013-10-28,280.392
2013-10-29,278.616
2013-10-30,279.473
2013-10-31,281.921
2013-11-01,280.603
2013-11-04,282.514
2013-11-05,284.417
2013-11-06,287.887
2013-11-07,284.519
2013-11-08,285.957
2013-11-11,288.754
2013-11-12,289.448
2013-11-13,287.818
2013-11-14,290.859
2013-11-15,292.136
2013-11-18,291.145
2013-11-19,288.207
2013-11-20,286.563
2013-11-21,288.125
2013-11-22,291.468
2013-11-25,288.9
2013-11-26,287.425
2013-11-27,287.039
2013-11-28,288.845
2013-11-29,288.69
2013-12-02,286.248
2013-12-03,274.292
2013-12-04,271.654
2013-12-05,271.082
2013-12-06,274.651
2013-12-09,271.061
2013-12-10,277.508
2013-12-11,277.807
2013-12-12,274.283
2013-12-13,274.098
2013-12-16,273.952
2013-12-17,277.471
2013-12-18,283.001
2013-12-19,284.112
2013-12-20,285.247
2013-12-23,284.987
2013-12-24,285.218
2013-12-25,285.218
2013-12-26,285.75
2013-12-27,290.157
2013-12-30,294.804
2013-12-31,293.68
2014-01-01,293.68
2014-01-02,291.662
2014-01-03,284.701
2014-01-06,288.233
2014-01-07,289.549
2014-01-08,289.179
2014-01-09,291.488
2014-01-10,294.594
2014-01-13,298.329
2014-01-14,298.23
2014-01-15,299.529
2014-01-16,302.752
2014-01-17,303.492
2014-01-20,307.045
2014-01-21,306.703
2014-01-22,306.736
2014-01-23,310.053
2014-01-24,296.52
2014-01-27,292.563
2014-01-28,296.034
2014-01-29,292.541
2014-01-30,286.413
2014-01-31,283.578
2014-02-03,279.039
2014-02-04,276.225
2014-02-05,279.3
2014-02-06,291.597
2014-02-07,296.595
2014-02-10,298.392
2014-02-11,301.794
2014-02-12,310.198
2014-02-13,312.304
2014-02-14,321.281
2014-02-17,326.017
2014-02-18,328.743
2014-02-19,331.324
2014-02-20,329.522
2014-02-21,330.958
2014-02-24,331.216
2014-02-25,330.191
2014-02-26,325.341
2014-02-27,327.703
2014-02-28,336.055
2014-03-03,325.943
2014-03-04,332.864
2014-03-05,329.803
2014-03-06,335.861
2014-03-07,330.915
2014-03-10,332.743
2014-03-11,331.583
2014-03-12,328.972
2014-03-13,319.621
2014-03-14,314.198
2014-03-17,318.078
2014-03-18,318.566
2014-03-19,314.881
2014-03-20,312.083
2014-03-21,304.071
2014-03-24,303.885
2014-03-25,309.745
2014-03-26,319.6
2014-03-27,312.914
2014-03-28,303.126
2014-03-31,301.616
2014-04-01,310.522
2014-04-02,309.199
2014-04-03,306.688
2014-04-04,305.863
2014-04-07,304.746
2014-04-08,299.553
2014-04-09,305.375
2014-04-10,301.278
2014-04-11,299.32
2014-04-14,295.53
2014-04-15,286.902
2014-04-16,295.469
2014-04-17,292.797
2014-04-18,292.797
2014-04-21,292.131
2014-04-22,292.039
2014-04-23,290.746
2014-04-24,283.63
2014-04-25,280.657
2014-04-28,278.413
2014-04-29,275.323
2014-04-30,280.863
2014-05-01,280.718
2014-05-02,280.975
2014-05-05,281.239
2014-05-06,287.062
2014-05-07,289.529
2014-05-08,294.463
2014-05-09,291.438
2014-05-12,295.483
2014-05-13,292.256
2014-05-14,290.824
2014-05-15,281.43
2014-05-16,273.224
2014-05-19,281.899
2014-05-20,278.085
2014-05-21,278.412
2014-05-22,281.945
2014-05-23,290.067
2014-05-26,289.621
2014-05-27,291.745
2014-05-28,295.088
2014-05-29,294.551
2014-05-30,298.424
2014-06-02,297.593
2014-06-03,299.087
2014-06-04,304.313
2014-06-05,303.352
2014-06-06,306.663
2014-06-09,307.669
2014-06-10,305.624
2014-06-11,298.842
2014-06-12,303.137
2014-06-13,296.64
2014-06-16,295.813
2014-06-17,293.505
2014-06-18,296.067
2014-06-19,298.876
2014-06-20,289.923
2014-06-23,291.157
2014-06-24,291.897
2014-06-25,291.574
2014-06-26,289.461
2014-06-27,289.321
2014-06-30,291.39
2014-07-01,287.727
2014-07-02,284.944
2014-07-03,281.737
2014-07-04,280.592
2014-07-07,277.249
2014-07-08,270.948
2014-07-09,270.211
2014-07-10,268.446
2014-07-11,272.46
2014-07-14,273.59
2014-07-15,272.964
2014-07-16,275.347
2014-07-17,275.071
2014-07-18,274.156
2014-07-21,274.761
2014-07-22,276.613
2014-07-23,278.484
2014-07-24,279.688
2014-07-25,274.946
2014-07-28,276.673
2014-07-29,277.988
2014-07-30,274.374
2014-07-31,271.282
2014-08-01,270.513
2014-08-04,271.891
2014-08-05,274.805
2014-08-06,267.817
2014-08-07,267.297
2014-08-08,269.01
2014-08-11,273.006
2014-08-12,270.218
2014-08-13,271.216
2014-08-14,270.367
2014-08-15,274.252
2014-08-18,273.567
2014-08-19,272.545
2014-08-20,270.283
2014-08-21,273.432
2014-08-22,271.641
2014-08-25,272.313
2014-08-26,272.979
2014-08-27,276.953
2014-08-28,278.182
2014-08-29,280.242
2014-09-01,280.993
2014-09-02,281.126
2014-09-03,282.264
2014-09-04,280.757
2014-09-05,282.211
2014-09-08,278.944
2014-09-09,277.837
2014-09-10,278.293
2014-09-11,278.372
2014-09-12,281.702
2014-09-15,281.955
2014-09-16,280.693
2014-09-17,283.05
2014-09-18,285.196
2014-09-19,282.75
2014-09-22,281.866
2014-09-23,275.541
2014-09-24,270.281
2014-09-25,266.677
2014-09-26,265.657
2014-09-29,268.433
2014-09-30,269.013
2014-10-01,266.751
2014-10-02,264.326
2014-10-03,263.911
2014-10-06,267.722
2014-10-07,264.715
2014-10-08,259.639
2014-10-09,259.586
2014-10-10,247.515
2014-10-13,248.11
2014-10-14,249.678
2014-10-15,248.648
2014-10-16,242.913
2014-10-17,249.362
2014-10-20,247.307
2014-10-21,254.78
2014-10-22,259.119
2014-10-23,255.765
2014-10-24,249.608
2014-10-27,252.146
2014-10-28,254.267
2014-10-29,246.911
2014-10-30,245.841
2014-10-31,249.981
2014-11-03,250.184
2014-11-04,253.697
2014-11-05,257.401
2014-11-06,256.447
2014-11-07,255.387
2014-11-10,255.897
2014-11-11,252.94
2014-11-12,254.573
2014-11-13,254.435
2014-11-14,252.608
2014-11-17,251.346
2014-11-18,256.817
2014-11-19,260.166
2014-11-20,260.306
2014-11-21,262.198
2014-11-24,263.025
2014-11-25,265.117
2014-11-26,268.637
2014-11-27,270.771
2014-11-28,271.137
2014-12-01,267.91
2014-12-02,265.976
2014-12-03,266.218
2014-12-04,269.622
2014-12-05,270.864
2014-12-08,267.102
2014-12-09,264.177
2014-12-10,266.239
2014-12-11,264.731
2014-12-12,263.132
2014-12-15,258.821
2014-12-16,260.201
2014-12-17,255.305
2014-12-18,256.374
2014-12-19,260.21
2014-12-22,265.4
2014-12-23,266.33
2014-12-24,266.957
2014-12-25,266.957
2014-12-26,266.541
2014-12-29,268.063
2014-12-30,267.887
2014-12-31,266.099
2015-01-01,266.099
2015-01-02,266.774
2015-01-05,261.243
2015-01-06,259.218
2015-01-07,257.018
2015-01-08,265.613
2015-01-09,268.75
2015-01-12,267.837
2015-01-13,272.683
2015-01-14,265.934
2015-01-15,265.427
2015-01-16,260.333
2015-01-19,263.585
2015-01-20,259.666
2015-01-21,258.648
2015-01-22,258.074
2015-01-23,262.271
2015-01-26,267.751
2015-01-27,265.956
2015-01-28,266.616
2015-01-29,265.544
2015-01-30,264.503
2015-02-02,268.099
2015-02-03,270.611
2015-02-04,268.586
2015-02-05,273.753
2015-02-06,271.588
2015-02-09,269.382
2015-02-10,273.138
2015-02-11,277.197
2015-02-12,287.873
2015-02-13,291.547
2015-02-16,286.439
2015-02-17,284.799
2015-02-18,285.014
2015-02-19,287.336
2015-02-20,284.383
2015-02-23,285.508
2015-02-24,290.139
2015-02-25,291.636
2015-02-26,291.687
2015-02-27,293.693
2015-03-02,291.592
2015-03-03,289.141
2015-03-04,286.209
2015-03-05,292.274
2015-03-06,290.809
2015-03-09,288.415
2015-03-10,280.595
2015-03-11,282.43
2015-03-12,286.919
2015-03-13,286.309
2015-03-16,291.434
2015-03-17,287.15
2015-03-18,286.854
2015-03-19,285.219
2015-03-20,287.827
2015-03-23,291.437
2015-03-24,295.244
2015-03-25,293.357
2015-03-26,286.28
2015-03-27,288.629
2015-03-30,291.313
2015-03-31,285.588
2015-04-01,289.983
2015-04-02,296.336
2015-04-03,296.336
2015-04-06,300.448
2015-04-07,305.197
2015-04-08,305.969
2015-04-09,303.676
2015-04-10,302.856
2015-04-13,305.254
2015-04-14,308.585
2015-04-15,302.808
2015-04-16,302.724
2015-04-17,306.314
2015-04-20,304.957
2015-04-21,304.011
2015-04-22,301.381
2015-04-23,302.991
2015-04-24,305.313
2015-04-27,310.673
2015-04-28,306.767
2015-04-29,301.726
2015-04-30,306.2
2015-05-01,304.96
2015-05-04,303.302
2015-05-05,304.751
2015-05-06,301.37
2015-05-07,305.027
2015-05-08,309.849
2015-05-11,305.33
2015-05-12,302.769
2015-05-13,311.032
2015-05-14,315.122
2015-05-15,320.249
2015-05-18,316.29
2015-05-19,315.093
2015-05-20,317.839
2015-05-21,315.063
2015-05-22,312.128
2015-05-25,315.479
2015-05-26,308.905
2015-05-27,304.493
2015-05-28,305.46
2015-05-29,299.171
2015-06-01,297.37
2015-06-02,304.906
2015-06-03,306.156
2015-06-04,307.002
2015-06-05,296.468
2015-06-08,297.044
2015-06-09,300.105
2015-06-10,303.362
2015-06-11,304.217
2015-06-12,304.817
2015-06-15,299.726
2015-06-16,301.889
2015-06-17,302.459
2015-06-18,307.302
2015-06-19,307.612
2015-06-22,309.974
2015-06-23,303.622
2015-06-24,300.928
2015-06-25,302.771
2015-06-26,302.012
2015-06-29,292.998
2015-06-30,289.097
2015-07-01,288.027
2015-07-02,289.678
2015-07-03,291.43
2015-07-06,286.999
2015-07-07,284.102
2015-07-08,285.215
2015-07-09,288.462
2015-07-10,299.682
2015-07-13,298.588
2015-07-14,299.295
2015-07-15,305.761
2015-07-16,307.149
2015-07-17,304.372
2015-07-20,305.88
2015-07-21,306.356
2015-07-22,304.625
2015-07-23,311.018
2015-07-24,309.779
2015-07-27,303.9
2015-07-28,300.818
2015-07-29,304.962
2015-07-30,302.871
2015-07-31,306.025
2015-08-03,304.265
